,SI_P2HT_OTH,SI_STUR_BIO_CHP,SI_COMC_GAS_CHP,SI_ICEN_GAS_CHP
2016-04-11 15:00:00,437.8651151918781,127.49183737503115,4.406510873765557,7.344184789609262
2016-04-11 16:00:00,463.26129187300705,134.886363942783,4.66208850444396,7.770147507406601
2016-04-11 17:00:00,487.34387320856035,141.8984149984097,4.904446602501065,8.174077670835109
2016-04-11 18:00:00,482.0894918262577,140.3685129499093,4.851568472015878,8.085947453359799
2016-04-11 19:00:00,441.8059012286051,128.63926391140643,4.446169471629447,7.410282452715745
2016-04-11 20:00:00,328.3988363939086,95.61887803127337,3.304883155324168,5.508138592206947
2016-04-11 21:00:00,221.99761340228218,64.6383615491408,2.2341010129991377,3.723501688331896
2016-04-11 22:00:00,180.4004274590538,52.526636998512835,1.8154824799914095,3.025804133319016
2016-04-11 23:00:00,193.09851579961827,56.22390028238874,1.9432712953306106,3.238785492217685
2016-04-12 00:00:00,194.84997626038574,56.73386763188886,1.9608973388256727,3.2681622313761216
2016-04-12 01:00:00,228.56559013016033,66.55073910976627,2.300198676105621,3.8336644601760352
2016-04-12 02:00:00,329.27456662429233,95.87386170602342,3.3136961770716984,5.522826961786165
2016-04-12 03:00:00,528.5031940365968,153.8826477116626,5.318658624635027,8.86443104105838
2016-04-12 04:00:00,609.9461054622861,177.59612946341838,6.13826964715542,10.230449411925703
2016-04-12 05:00:00,588.9285799330761,171.47652126941693,5.926757125214675,9.87792854202446
2016-04-12 06:00:00,520.1837568479511,151.460302801537,5.234934918033482,8.724891530055803
2016-04-12 07:00:00,481.213761595874,140.11352927515924,4.8427554502683465,8.071259083780578
2016-04-12 08:00:00,445.30882215014003,129.6591986104067,4.481421558619571,7.46903593103262
2016-04-12 09:00:00,421.6641059297786,122.77463939215502,4.243469971436232,7.072449952393721
2016-04-12 10:00:00,405.4630966676791,118.05744140927885,4.080429069106906,6.800715115178177
2016-04-12 11:00:00,385.3213013688527,112.19281689002742,3.8777295689136904,6.4628826148561505
2016-04-12 12:00:00,384.00770602327714,111.81034137790233,3.8645100362923936,6.440850060487324
2016-04-12 13:00:00,385.7591664840446,112.32030872740245,3.882136079787456,6.4702267996457605
2016-04-12 14:00:00,408.9660175892142,119.0773761082791,4.11568115609703,6.859468593495051
2016-04-12 15:00:00,436.98938496149435,127.2368537002811,4.397697852018026,7.329496420030044
2016-04-12 16:00:00,460.1962360666639,133.99392108115774,4.631242928327601,7.718738213879335
2016-04-12 17:00:00,485.59241274779276,141.38844764890956,4.8868205590060025,8.144700931676672
2016-04-12 18:00:00,483.40308717183336,140.75098846203437,4.864788004637174,8.107980007728624
2016-04-12 19:00:00,440.0544407678375,128.1292965619063,4.428543428134385,7.380905713557309
2016-04-12 20:00:00,329.27456662429233,95.87386170602342,3.3136961770716984,5.522826961786165
2016-04-12 21:00:00,221.12188317189842,64.38337787439073,2.2252879912516064,3.7088133187526777
2016-04-12 22:00:00,181.27615768943755,52.78162067326291,1.8242955017389408,3.040492502898235
2016-04-12 23:00:00,192.22278556923447,55.96891660763868,1.9344582735830798,3.2240971226384665
2016-04-13 00:00:00,198.3528971819208,57.753802330889116,1.9961494258157975,3.326915709692996
2016-04-13 01:00:00,228.56559013016033,66.55073910976627,2.300198676105621,3.8336644601760352
2016-04-13 02:00:00,316.57647828372785,92.17659842214753,3.185907361732498,5.3098456028874965
2016-04-13 03:00:00,503.9827475858516,146.74310481866084,5.071894015704156,8.45315669284026
2016-04-13 04:00:00,630.5257658763044,183.58824582004485,6.345375658222402,10.575626097037338
2016-04-13 05:00:00,609.5082403470943,177.46863762604337,6.133863136281656,10.223105227136093
2016-04-13 06:00:00,542.077012607545,157.83489467028858,5.4552604617217595,9.092100769536268
2016-04-13 07:00:00,504.4206127010436,146.8705966560359,5.076300526577922,8.46050087762987
2016-04-13 08:00:00,463.26129187300705,134.886363942783,4.66208850444396,7.770147507406601
2016-04-13 09:00:00,433.4864640399593,126.21691900128086,4.362445765027902,7.270742941713171
2016-04-13 10:00:00,415.97185943228425,121.11724550627959,4.186185330077279,6.976975550128799
2016-04-13 11:00:00,398.01938970941717,115.89008017390331,4.005518384252891,6.6758639737548195
2016-04-13 12:00:00,391.451412981539,113.97770261327786,3.939420721146408,6.565701201910681
2016-04-13 13:00:00,395.39219901826584,115.12512914965313,3.979079319010298,6.6317988650171635
2016-04-13 14:00:00,414.6582640867085,120.7347699941545,4.172965797455983,6.954942995759971
2016-04-13 15:00:00,443.11949657418063,129.02173942353156,4.4593890042507445,7.432315007084575
2016-04-13 16:00:00,466.32634767935014,135.7788068044082,4.692934080560319,7.821556800933865
2016-04-13 17:00:00,492.16038947567097,143.30082520953502,4.952918222112486,8.25486370352081
2016-04-13 18:00:00,486.9060080933684,141.77092316103466,4.9000400916273,8.166733486045501
2016-04-13 19:00:00,444.87095703494816,129.53170677303166,4.477015047745805,7.461691746243011
2016-04-13 20:00:00,329.27456662429233,95.87386170602342,3.3136961770716984,5.522826961786165
2016-04-13 21:00:00,220.24615294151468,64.12839419964067,2.216474969504075,3.6941249491734585
2016-04-13 22:00:00,192.22278556923447,55.96891660763868,1.9344582735830798,3.2240971226384665
2016-04-13 23:00:00,202.2936832186477,58.9012288672644,2.0358080236796874,3.3930133727994796
2016-04-14 00:00:00,208.86165994652586,60.81360642788986,2.1019056867861705,3.503176144643618
2016-04-14 01:00:00,239.0743528947654,69.610543206767,2.405954937075994,4.009924895126657
2016-04-14 02:00:00,331.9017573154436,96.63881273027361,3.3401352423142923,5.566892070523821
2016-04-14 03:00:00,527.6274638062132,153.62766403691256,5.309845602887497,8.849742671479163
2016-04-14 04:00:00,661.176323939736,192.51267443629706,6.653831419385992,11.089719032309986
2016-04-14 05:00:00,640.1587984105257,186.39306624229553,6.442318897445244,10.73719816240874
2016-04-14 06:00:00,574.0411660165522,167.14179879866583,5.776935755506645,9.628226259177742
2016-04-14 07:00:00,531.1303847277482,154.6475987359128,5.345097689877621,8.908496149796035
2016-04-14 08:00:00,486.9060080933684,141.77092316103466,4.9000400916273,8.166733486045501
2016-04-14 09:00:00,455.8175849147451,132.7190027074074,4.587177819589945,7.645296365983242
2016-04-14 10:00:00,436.98938496149435,127.2368537002811,4.397697852018026,7.329496420030044
2016-04-14 11:00:00,419.47478035381926,122.13718020527986,4.2214374170674045,7.035729028445674
2016-04-14 12:00:00,412.4689385107492,120.09731080727934,4.150933243087155,6.918222071811925
2016-04-14 13:00:00,415.97185943228425,121.11724550627959,4.186185330077279,6.976975550128799
2016-04-14 14:00:00,437.42725007668616,127.36434553765612,4.402104362891791,7.336840604819653
2016-04-14 15:00:00,465.4506174489664,135.52382312965813,4.684121058812787,7.806868431354646
2016-04-14 16:00:00,488.2196034389441,142.15339867315973,4.913259624248596,8.188766040414327
2016-04-14 17:00:00,514.9293754656486,149.93040075303665,5.182056787548295,8.636761312580493
2016-04-14 18:00:00,508.7992638529623,148.1455150297862,5.1203656353155775,8.533942725525963
2016-04-14 19:00:00,465.4506174489664,135.52382312965813,4.684121058812787,7.806868431354646
2016-04-14 20:00:00,343.2862503104325,99.95360050202443,3.454704525032197,5.757840875053662
2016-04-14 21:00:00,229.879185475736,66.93321462189135,2.3134182087269175,3.855697014544863
2016-04-14 22:00:00,175.14604607675125,50.99673495001247,1.762604349506223,2.937673915843705
2016-04-14 23:00:00,184.34121349578066,53.67406353488811,1.8551410778552995,3.0919017964254993
2016-04-15 00:00:00,191.34705533885074,55.713932932888625,1.9256452518355487,3.209408753059248
2016-04-15 01:00:00,220.24615294151468,64.12839419964067,2.216474969504075,3.6941249491734585
2016-04-15 02:00:00,312.1978271318091,90.90168004839722,3.1418422529948424,5.236403754991405
2016-04-15 03:00:00,509.6749940833462,148.40049870453626,5.129178657063108,8.548631095105183
2016-04-15 04:00:00,642.785989101677,187.15801726654576,6.468757962687838,10.781263271146399
2016-04-15 05:00:00,623.0820589180425,181.42088458466932,6.270464973368387,10.45077495561398
2016-04-15 06:00:00,552.1479102569582,160.76720692991427,5.556610211818367,9.26101701969728
2016-04-15 07:00:00,510.11285919853793,148.5279905419113,5.133585167936873,8.55597527989479
2016-04-15 08:00:00,466.32634767935014,135.7788068044082,4.692934080560319,7.821556800933865
2016-04-15 09:00:00,433.92432915515116,126.34441083865589,4.3668522759016675,7.27808712650278
2016-04-15 10:00:00,413.7825338563248,120.47978631940443,4.164152775708451,6.940254626180752
2016-04-15 11:00:00,395.8300641334578,115.25262098702817,3.9834858298840636,6.639143049806774
2016-04-15 12:00:00,385.7591664840446,112.32030872740245,3.882136079787456,6.4702267996457605
2016-04-15 13:00:00,387.948492060004,112.9577679142776,3.9041686341562833,6.5069477235938065
2016-04-15 14:00:00,407.6524222436385,118.69490059615401,4.102461623475734,6.837436039126223
2016-04-15 15:00:00,434.3621942703431,126.47190267603091,4.3712587867754324,7.285431311292388
2016-04-15 16:00:00,459.758370951472,133.8664292437827,4.626836417453835,7.711394029089726
2016-04-15 17:00:00,490.8467941300953,142.91834969740992,4.939698689491189,8.232831149151982
2016-04-15 18:00:00,486.4681429781765,141.6434313236596,4.895633580753533,8.15938930125589
2016-04-15 19:00:00,447.0602826109075,130.16916595990682,4.499047602114634,7.4984126701910565
2016-04-15 20:00:00,328.8367015091004,95.7463698686484,3.309289666197934,5.515482776996556
2016-04-15 21:00:00,213.24031109844464,62.08852480164017,2.145970795523826,3.5766179925397106
2016-04-15 22:00:00,172.08099027040808,50.10429208838724,1.7317587733898638,2.88626462231644
2016-04-15 23:00:00,180.83829257424566,52.65412883588787,1.819888990865175,3.0331483181086254
2016-04-16 00:00:00,187.4062693021238,54.56650639651333,1.8859866539716583,3.143311089952764
2016-04-16 01:00:00,215.8675017895959,62.85347582589035,2.1724098607664195,3.620683101277366
2016-04-16 02:00:00,306.94344574950657,89.37177799989685,3.0889641225096556,5.1482735375160935
2016-04-16 03:00:00,502.2312871250842,146.23313746916074,5.054267972209094,8.423779953681825
2016-04-16 04:00:00,634.0286867978396,184.6081805190451,6.380627745212526,10.634379575354211
2016-04-16 05:00:00,614.324756614205,178.8710478371687,6.182334755893076,10.303891259821794
2016-04-16 06:00:00,542.9527428379288,158.08987834503864,5.464073483469291,9.106789139115486
2016-04-16 07:00:00,502.66915224027605,146.36062930653574,5.058674483082859,8.431124138471432
2016-04-16 08:00:00,458.4447756058963,133.48395373165764,4.613616884832538,7.689361474720898
2016-04-16 09:00:00,427.356352427273,124.4320332780304,4.300754612795184,7.16792435465864
2016-04-16 10:00:00,407.6524222436385,118.69490059615401,4.102461623475734,6.837436039126223
2016-04-16 11:00:00,388.3863571751959,113.08525975165264,3.908575145030049,6.514291908383416
2016-04-16 12:00:00,378.7533246409746,110.28043932940196,3.8116319058072072,6.352719843012013
2016-04-16 13:00:00,380.504785101742,110.79040667890207,3.829257949302269,6.3820965821704485
2016-04-16 14:00:00,400.2087152853766,116.52753936077849,4.02755093862172,6.712584897702866
2016-04-16 15:00:00,426.48062219688927,124.17704960328034,4.291941591047652,7.153235985079421
2016-04-16 16:00:00,451.00106864763444,131.31659249628208,4.538706199978524,7.56451033329754
2016-04-16 17:00:00,481.213761595874,140.11352927515924,4.8427554502683465,8.071259083780578
2016-04-16 18:00:00,477.2729755591472,138.96610273878397,4.803096852404457,8.005161420674098
2016-04-16 19:00:00,439.17871053745375,127.87431288715624,4.419730406386853,7.366217343978089
2016-04-16 20:00:00,323.144455011606,94.088975982773,3.2520050248389807,5.420008374731635
2016-04-16 21:00:00,209.29952506171773,60.9410982652649,2.1063121976599364,3.5105203294332274
2016-04-16 22:00:00,189.5955948780832,55.20396558338849,1.908019208340486,3.1800320139008105
2016-04-16 23:00:00,201.85581810345582,58.77373702988936,2.031401512805922,3.38566918800987
2016-04-17 00:00:00,204.92087390979896,59.66617989151459,2.062247088922281,3.437078481537135
2016-04-17 01:00:00,234.6957017428466,68.3356248330167,2.3618898283383385,3.9364830472305647
2016-04-17 02:00:00,326.64737593314106,95.10891068177325,3.287257111829106,5.47876185304851
2016-04-17 03:00:00,522.3730824239105,152.09776198841217,5.25696747240231,8.761612454003851
2016-04-17 04:00:00,661.176323939736,192.51267443629706,6.653831419385992,11.089719032309986
2016-04-17 05:00:00,640.1587984105257,186.39306624229553,6.442318897445244,10.73719816240874
2016-04-17 06:00:00,573.1654357861685,166.8868151239158,5.768122733759115,9.613537889598526
2016-04-17 07:00:00,531.1303847277482,154.6475987359128,5.345097689877621,8.908496149796035
2016-04-17 08:00:00,487.78173832375217,142.02590683578472,4.908853113374831,8.181421855624718
2016-04-17 09:00:00,455.3797197995532,132.5915108700324,4.58277130871618,7.637952181193634
2016-04-17 10:00:00,440.49230588302936,128.25678839928133,4.43294993900815,7.388249898346917
2016-04-17 11:00:00,419.0369152386273,122.0096883679048,4.217030906193638,7.028384843656063
2016-04-17 12:00:00,412.0310733955573,119.96981896990434,4.14652673221339,6.910877887022317
2016-04-17 13:00:00,414.2203989715167,120.60727815677947,4.168559286582217,6.947598810970362
2016-04-17 14:00:00,435.6757896159187,126.85437818815599,4.384478319396729,7.307463865661216
2016-04-17 15:00:00,463.26129187300705,134.886363942783,4.66208850444396,7.770147507406601
2016-04-17 16:00:00,486.0302778629847,141.5159394862846,4.891227069879768,8.152045116466281
2016-04-17 17:00:00,513.6157801200729,149.54792524091152,5.168837254926998,8.614728758211664
2016-04-17 18:00:00,507.04780339219474,147.63554768028607,5.102739591820515,8.504565986367526
2016-04-17 19:00:00,464.1370221033908,135.141347617533,4.67090152619149,7.7848358769858175
2016-04-17 20:00:00,342.84838519524055,99.8261086646494,3.4502980141584314,5.750496690264052
2016-04-17 21:00:00,229.4413203605441,66.80572278451632,2.3090116978531516,3.848352829755253
2016-04-17 22:00:00,213.24031109844464,62.08852480164017,2.145970795523826,3.5766179925397106
2016-04-17 23:00:00,218.49469248074718,63.61842685014055,2.198848926009013,3.664748210015022
2016-04-18 00:00:00,226.376264554201,65.9132799228911,2.2781661217367932,3.796943536227989
2016-04-18 01:00:00,256.1510923872487,74.58272486439323,2.577808861152851,4.296348101921418
2016-04-18 02:00:00,359.4872595725319,104.67079848490059,3.6177454273615224,6.029575712269205
2016-04-18 03:00:00,574.916896246936,167.39678247341593,5.7857487772541765,9.642914628756962
2016-04-18 04:00:00,710.6550819564183,206.91925205967559,7.1517671481214995,11.919611913535833
2016-04-18 05:00:00,690.0754215423999,200.92713570304912,6.944661137054519,11.574435228424198
2016-04-18 06:00:00,619.5791379965075,180.4009498856691,6.235212886378263,10.392021477297106
2016-04-18 07:00:00,571.8518404405927,166.5043396117907,5.754903201137818,9.591505335229698
2016-04-18 08:00:00,526.7517335758293,153.37268036216247,5.301032581139965,8.835054301899943
2016-04-18 09:00:00,496.53904062758977,144.57574358328537,4.996983330850143,8.328305551416905
2016-04-18 10:00:00,477.2729755591472,138.96610273878397,4.803096852404457,8.005161420674098
2016-04-18 11:00:00,447.93601284129124,130.42414963465689,4.5078606238621655,7.513101039770276
2016-04-18 12:00:00,439.17871053745375,127.87431288715624,4.419730406386853,7.366217343978089
2016-04-18 13:00:00,443.99522680456437,129.2767230982816,4.468202025998275,7.447003376663792
2016-04-18 14:00:00,466.7642127945421,135.9062986417832,4.697340591434084,7.8289009857234735
2016-04-18 15:00:00,501.7934220098922,146.10564563178568,5.049861461335327,8.416435768892214
2016-04-18 16:00:00,532.0061149581319,154.90258241066286,5.3539107116251525,8.923184519375255
2016-04-18 17:00:00,559.1537521000283,162.8070763279148,5.627114385798617,9.37852397633103
2016-04-18 18:00:00,552.1479102569582,160.76720692991427,5.556610211818367,9.26101701969728
2016-04-18 19:00:00,506.609938277003,147.50805584291103,5.098333080946749,8.497221801577917
2016-04-18 20:00:00,377.001864180207,109.77047197990183,3.7940058623121447,6.323343103853575
2016-04-18 21:00:00,255.71322727205677,74.45523302701818,2.573402350279085,4.289003917131809
2016-04-18 22:00:00,237.32289243399794,69.10057585726689,2.388328893580932,3.9805481559682203
2016-04-18 23:00:00,254.8374970416731,74.20024935226813,2.564589328531554,4.274315547552591
2016-04-19 00:00:00,258.3404179632081,75.22018405126839,2.599841415521679,4.333069025869465
2016-04-19 01:00:00,303.8783899431634,88.47933513827162,3.0581185463932967,5.096864243988828
2016-04-19 02:00:00,433.92432915515116,126.34441083865589,4.3668522759016675,7.27808712650278
2016-04-19 03:00:00,684.8210401600974,199.39723365454873,6.891783006569331,11.486305010948886
2016-04-19 04:00:00,782.902825963078,227.9554052265557,7.878841442292816,13.131402403821362
2016-04-19 05:00:00,761.009570203484,221.58081335780415,7.658515898604538,12.764193164340897
2016-04-19 06:00:00,672.1229518195328,195.69997037067284,6.763994191230131,11.27332365205022
2016-04-19 07:00:00,619.5791379965075,180.4009498856691,6.235212886378263,10.392021477297106
2016-04-19 08:00:00,574.479031131744,167.26929063604086,5.781342266380411,9.635570443967353
2016-04-19 09:00:00,542.077012607545,157.83489467028858,5.4552604617217595,9.092100769536268
2016-04-19 10:00:00,521.0594870783349,151.71528647628708,5.243747939781013,8.739579899635022
2016-04-19 11:00:00,497.41477085797345,144.83072725803538,5.005796352597672,8.342993920996122
2016-04-19 12:00:00,495.66331039720603,144.32075990853525,4.98817030910261,8.313617181837685
2016-04-19 13:00:00,500.47982666431665,145.72317011966058,5.036641928714031,8.394403214523386
2016-04-19 14:00:00,528.9410591517887,154.01013954903766,5.323065135508794,8.87177522584799
2016-04-19 15:00:00,563.9702683671389,164.20948653904014,5.675586005410038,9.45931000901673
2016-04-19 16:00:00,595.9344217761461,173.5163906674174,5.997261299194923,9.995435498658205
2016-04-19 17:00:00,629.2121705307288,183.20577030791978,6.332156125601106,10.55359354266851
2016-04-19 18:00:00,624.3956542636182,181.80336009679445,6.283684505989685,10.47280750998281
2016-04-19 19:00:00,570.1003799798253,165.99437226229054,5.737277157642755,9.56212859607126
2016-04-19 20:00:00,426.9184873120812,124.30454144065537,4.296348101921418,7.16058016986903
2016-04-19 21:00:00,288.5531109114477,84.01712083014554,2.9038906658115025,4.839817776352504
2016-04-19 22:00:00,220.24615294151468,64.12839419964067,2.216474969504075,3.6941249491734585
2016-04-19 23:00:00,233.81997151246293,68.08064115826666,2.353076806590808,3.921794677651347
2016-04-20 00:00:00,241.70154358591668,70.37549423101719,2.432394002318587,4.053990003864312
2016-04-20 01:00:00,278.0443481468426,80.95731673314478,2.7981344048411287,4.663557341401882
2016-04-20 02:00:00,382.6941106777015,111.42786586577725,3.8512905036710974,6.418817506118496
2016-04-20 03:00:00,604.6917240799837,176.06622741491802,6.085391516670234,10.14231919445039
2016-04-20 04:00:00,754.003728360414,219.54094395980366,7.588011724624289,12.64668620770715
2016-04-20 05:00:00,731.2347423704365,212.91136841630205,7.358873159188481,12.26478859864747
2016-04-20 06:00:00,651.5432914055147,189.70785401404638,6.556888180163149,10.928146966938582
2016-04-20 07:00:00,604.2538589647918,175.938735577543,6.080985005796469,10.134975009660783
2016-04-20 08:00:00,555.6508311784933,161.78714162891453,5.591862298808492,9.319770498014153
2016-04-20 09:00:00,518.4322963871837,150.95033545203688,5.2173088745384195,8.695514790897366
2016-04-20 10:00:00,497.41477085797345,144.83072725803538,5.005796352597672,8.342993920996122
2016-04-20 11:00:00,477.2729755591472,138.96610273878397,4.803096852404457,8.005161420674098
2016-04-20 12:00:00,469.3914034856932,136.6712496660334,4.723779656676677,7.8729660944611295
2016-04-20 13:00:00,475.9593802135714,138.58362722665885,4.789877319783161,7.983128866305268
2016-04-20 14:00:00,497.8526359731654,144.9582190954104,5.010202863471438,8.350338105785731
2016-04-20 15:00:00,531.56824984294,154.7750905732878,5.349504200751386,8.915840334585644
2016-04-20 16:00:00,560.0294823304121,163.06206000266488,5.6359274075461485,9.393212345910248
2016-04-20 17:00:00,591.5557706242273,172.2414722936671,5.953196190457268,9.921993650762115
2016-04-20 18:00:00,584.5499287811574,170.2016028956666,5.882692016477019,9.804486694128366
2016-04-20 19:00:00,534.6333056492831,155.66753343491305,5.380349776867745,8.96724962811291
2016-04-20 20:00:00,396.2679292486497,115.3801128244032,3.987892340757829,6.646487234596383
2016-04-20 21:00:00,265.3462598062781,77.26005344926888,2.6703455895019275,4.450575982503213
2016-04-20 22:00:00,197.9150320667289,57.62631049351408,1.9917429149420318,3.319571524903387
2016-04-20 23:00:00,208.86165994652586,60.81360642788986,2.1019056867861705,3.503176144643618
2016-04-21 00:00:00,215.42963667440404,62.72598398851533,2.168003349892654,3.613338916487757
2016-04-21 01:00:00,246.95592496821925,71.90539627951757,2.4852721328037743,4.142120221339624
2016-04-21 02:00:00,343.7241154256243,100.08109233939946,3.4591110359059623,5.7651850598432715
2016-04-21 03:00:00,547.7692591050394,159.49228855616397,5.512545103080712,9.187575171801187
2016-04-21 04:00:00,685.6967703904811,199.6522173292988,6.900596028316863,11.500993380528104
2016-04-21 05:00:00,663.8035146308872,193.27762546054723,6.6802704846285845,11.133784141047641
2016-04-21 06:00:00,593.7450962001867,172.87893148054226,5.9752287448260955,9.95871457471016
2016-04-21 07:00:00,550.3964497961908,160.2572395804142,5.538984168323306,9.231640280538844
2016-04-21 08:00:00,503.9827475858516,146.74310481866084,5.071894015704156,8.45315669284026
2016-04-21 09:00:00,472.01859417684466,137.4362006902836,4.750218721919271,7.9170312031987855
2016-04-21 10:00:00,452.31466399321005,131.69906800840718,4.551925732599821,7.586542887666368
2016-04-21 11:00:00,433.4864640399593,126.21691900128086,4.362445765027902,7.270742941713171
2016-04-21 12:00:00,425.6048919665055,123.92206592853026,4.28312856930012,7.138547615500202
2016-04-21 13:00:00,429.1078128880405,124.94200062753056,4.3183806562902465,7.197301093817079
2016-04-21 14:00:00,451.00106864763444,131.31659249628208,4.538706199978524,7.56451033329754
2016-04-21 15:00:00,479.46230113510654,139.60356192565914,4.825129406773286,8.041882344622143
2016-04-21 16:00:00,503.107017355468,146.4881211439108,5.063080993956626,8.438468323261043
2016-04-21 17:00:00,531.1303847277482,154.6475987359128,5.345097689877621,8.908496149796035
2016-04-21 18:00:00,525.4381382302537,152.9902048500374,5.287813048518668,8.813021747531115
2016-04-21 19:00:00,480.77589648068215,139.98603743778423,4.838348939394582,8.063914898990971
2016-04-21 20:00:00,355.10860842061317,103.39588011115028,3.5736803186238673,5.956133864373112
2016-04-21 21:00:00,237.32289243399794,69.10057585726689,2.388328893580932,3.9805481559682203
2016-04-21 22:00:00,168.57806934887304,49.084357389386994,1.6965066863997393,2.827511143999566
2016-04-21 23:00:00,177.33537165271062,51.634194136887615,1.7846369038750505,2.974394839791751
2016-04-22 00:00:00,183.90334838058882,53.54657169751309,1.850734566981534,3.0845576116358906
2016-04-22 01:00:00,211.926715752869,61.70604928951508,2.13275126290253,3.554585438170883
2016-04-22 02:00:00,300.3754690216284,87.45940043927138,3.0228664594031724,5.038110765671954
2016-04-22 03:00:00,490.8467941300953,142.91834969740992,4.939698689491189,8.232831149151982
2016-04-22 04:00:00,620.0170031116994,180.52844172304412,6.239619397252029,10.399365662086716
2016-04-22 05:00:00,600.7509380432568,174.91880087854275,6.045732918806345,10.076221531343908
2016-04-22 06:00:00,532.0061149581319,154.90258241066286,5.3539107116251525,8.923184519375255
2016-04-22 07:00:00,491.7225243604791,143.17333337216,4.948511711238721,8.247519518731202
2016-04-22 08:00:00,449.24960818686696,130.80662514678198,4.521080156483462,7.535133594139105
2016-04-22 09:00:00,418.1611850082436,121.75470469315478,4.208217884446108,7.0136964740768475
2016-04-22 10:00:00,399.33298505499283,116.27255568602841,4.018737916874188,6.697896528123647
2016-04-22 11:00:00,381.3805153321258,111.04539035365212,3.8380709710497998,6.396784951749667
2016-04-22 12:00:00,372.1853479130964,108.3680617687765,3.745534242700724,6.242557071167874
2016-04-22 13:00:00,373.93680837386387,108.8780291182766,3.7631602861957854,6.27193381032631
2016-04-22 14:00:00,392.76500832711463,114.36017812540297,3.9526402537677052,6.587733756279509
2016-04-22 15:00:00,419.0369152386273,122.0096883679048,4.217030906193638,7.028384843656063
2016-04-22 16:00:00,443.11949657418063,129.02173942353156,4.4593890042507445,7.432315007084575
2016-04-22 17:00:00,473.33218952242026,137.81867620240868,4.763438254540567,7.939063757567613
2016-04-22 18:00:00,468.9535383705015,136.54375782865836,4.719373145802911,7.86562190967152
2016-04-22 19:00:00,430.8592733488081,125.45196797703066,4.336006699785308,7.226677832975514
2016-04-22 20:00:00,316.57647828372785,92.17659842214753,3.185907361732498,5.3098456028874965
2016-04-22 21:00:00,205.35873902499083,59.79367172888962,2.0666535997960467,3.4444226663267448
2016-04-22 22:00:00,250.4588458897543,72.92533097851783,2.520524219793899,4.200873699656499
2016-04-22 23:00:00,264.9083946910863,77.13256161189385,2.665939078628162,4.443231797713604
2016-04-23 00:00:00,273.2278318797319,79.55490652201944,2.7496627852297073,4.582771308716179
2016-04-23 01:00:00,311.3220969014253,90.64669637364716,3.133029231247311,5.221715385412186
2016-04-23 02:00:00,423.853431505738,123.41209857903016,4.26550252580506,7.109170876341766
2016-04-23 03:00:00,658.1112681333927,191.62023157467183,6.622985843269632,11.038309738782722
2016-04-23 04:00:00,817.4941700632363,238.02726037918313,8.226955801320294,13.711593002200491
2016-04-23 05:00:00,792.0979933821075,230.63273381143136,7.971378170641892,13.285630284403155
2016-04-23 06:00:00,716.7851935691044,208.704137782926,7.213458300354217,12.022430500590364
2016-04-23 07:00:00,663.3656495156953,193.1501336231722,6.675863973754819,11.126439956258032
2016-04-23 08:00:00,610.3839705774781,177.72362130079344,6.142676158029187,10.237793596715314
2016-04-23 09:00:00,572.7275706709765,166.75932328654076,5.763716222885349,9.606193704808915
2016-04-23 10:00:00,550.3964497961908,160.2572395804142,5.538984168323306,9.231640280538844
2016-04-23 11:00:00,531.1303847277482,154.6475987359128,5.345097689877621,8.908496149796035
2016-04-23 12:00:00,524.56240799987,152.73522117528734,5.279000026771138,8.798333377951897
2016-04-23 13:00:00,531.1303847277482,154.6475987359128,5.345097689877621,8.908496149796035
2016-04-23 14:00:00,557.4022916392607,162.29710897841466,5.609488342303553,9.349147237172591
2016-04-23 15:00:00,591.5557706242273,172.2414722936671,5.953196190457268,9.921993650762115
2016-04-23 16:00:00,617.8276775357401,179.890982536169,6.217586842883202,10.36264473813867
2016-04-23 17:00:00,646.7267751384039,188.30544380292102,6.508416560551727,10.84736093425288
2016-04-23 18:00:00,637.0937426041826,185.5006233806703,6.411473321328885,10.685788868881476
2016-04-23 19:00:00,581.0470078596222,169.18166819666632,5.847439929486894,9.74573321581149
2016-04-23 20:00:00,430.8592733488081,125.45196797703066,4.336006699785308,7.226677832975514
2016-04-23 21:00:00,295.1210876393259,85.929498390771,2.9699883289179856,4.949980548196644
2016-04-23 22:00:00,281.10940395318573,81.84975959477,2.8289799809574876,4.714966634929147
2016-04-23 23:00:00,299.4997387912446,87.2044167645213,3.0140534376556407,5.023422396092735
2016-04-24 00:00:00,305.19198528873903,88.86181065039672,3.0713380790145934,5.118896798357657
2016-04-24 01:00:00,346.78917123196743,100.97353520102469,3.4899566120223215,5.816594353370536
2016-04-24 02:00:00,471.1428639464608,137.18121701553352,4.74140570017174,7.902342833619566
2016-04-24 03:00:00,729.9211470248606,212.52889290417693,7.3456536265671835,12.24275604427864
2016-04-24 04:00:00,915.1380907510252,266.4579401138151,9.209607726170013,15.349346210283358
2016-04-24 05:00:00,889.3040489547044,258.93592170868834,8.949623584617848,14.916039307696416
2016-04-24 06:00:00,805.6718119530557,234.5849807700573,8.107980007728624,13.513300012881041
2016-04-24 07:00:00,744.8085609413846,216.86361537492797,7.495474996275211,12.492458327125354
2016-04-24 08:00:00,687.0103657360567,200.0346928414239,6.913815560938159,11.523025934896932
2016-04-24 09:00:00,642.785989101677,187.15801726654576,6.468757962687838,10.781263271146399
2016-04-24 10:00:00,622.6441938028506,181.29339274729432,6.266058462494622,10.443430770824373
