,[AGRAS 1;AGRAS 2],[ASSOMATA 1;ASSOMATA 2],EDESSAIOS 1,GHIONA 1,[GLAFKOS-II NO1;GLAFKOS-II NO2],[ILARIONAS 1;ILARIONAS 2;ILARIONAS A1],[KASTRAKI 1;KASTRAKI 2;KASTRAKI 3;KASTRAKI 4],[KREMASTA 1;KREMASTA 2;KREMASTA 3;KREMASTA 4],LADONAS,[LOUROS 1;LOUROS 2;LOUROS 3],[MAKROHORI-I NO 1;MAKROHORI-I NO 2;MAKROHORI-I NO 3],[PIGAI AOOS 1;PIGAI AOOS 2],[PLASTIRA 1;PLASTIRA 2;PLASTIRA 3],[PLATANOVRISI 1;PLATANOVRISI 2],[POLYPHYTON 1;POLYPHYTON 2;POLYPHYTON 3],[POURNARI-I NO 1;POURNARI-I NO 2;POURNARI-I NO 3;POURNARI-I NO A1],[POURNARI-II NO 1;POURNARI-II NO 2],[SFIKIA 1;SFIKIA 2;SFIKIA 3],[STRATOS-I NO 1;STRATOS-I NO 2],[STRATOS-II NO 1;STRATOS-II NO 2],THISAVROS 1,THISAVROS 2,THISAVROS 3
2015-07-07 14:00:00,0.00122521083333,0.00083069839892,0.000246649122807,0.000970102328431,0.00279024872376,0.262866627621,0.00358167143555,0.0554658637729,0.187663412698,0.00171370095065,0.0126008024691,0.00347081533062,0.0029939923238,0.0400526069751,0.0,0.0297232141446,0.000467881597222,0.00258730198413,0.0,3.67304104478e-05,0.867774333854,0.867774333854,0.867774333854
2015-07-07 15:00:00,0.00122566638889,0.000854309156379,0.000245587719298,0.000968929738562,0.00278920450224,0.261942347503,0.00357309626736,0.0554608183638,0.187537771164,0.00171283980583,0.0125931520062,0.00345984788647,0.00299277228827,0.0405925897558,0.0,0.0296456207574,0.000460726388889,0.00262815502646,0.0,3.55928689884e-05,0.867010990278,0.867010990278,0.867010990278
2015-07-07 16:00:00,0.00122612194444,0.000877919913837,0.000244526315789,0.000967757148693,0.00278816028072,0.261018067386,0.00356452109918,0.0554557729548,0.18741212963,0.001711978661,0.0125855015432,0.00344888044233,0.00299155225274,0.0411325725365,0.0,0.0295680273703,0.000453571180556,0.00266900806878,0.0,3.4455327529e-05,0.866247646701,0.866247646701,0.866247646701
2015-07-07 17:00:00,0.0012265775,0.000901530671296,0.000243464912281,0.000966584558824,0.00278711605921,0.260093787268,0.00355594593099,0.0554507275458,0.187286488095,0.00171111751618,0.0125778510802,0.00343791299819,0.0029903322172,0.0416725553173,0.0,0.0294904339831,0.000446415972222,0.00270986111111,0.0,3.33177860697e-05,0.865484303125,0.865484303125,0.865484303125
2015-07-07 18:00:00,0.00122703305556,0.000925141428755,0.000242403508772,0.000965411968954,0.00278607183769,0.259169507151,0.0035473707628,0.0554456821367,0.187160846561,0.00171025637136,0.0125702006173,0.00342694555405,0.00298911218167,0.042212538098,0.0,0.029412840596,0.000439260763889,0.00275071415344,0.0,3.21802446103e-05,0.864720959549,0.864720959549,0.864720959549
2015-07-07 19:00:00,0.00122748861111,0.000948752186214,0.000241342105263,0.000964239379085,0.00278502761617,0.258245227033,0.00353879559462,0.0554406367277,0.187035205026,0.00170939522654,0.0125625501543,0.0034159781099,0.00298789214614,0.0427525208787,0.0,0.0293352472088,0.000432105555556,0.00279156719577,0.0,3.10427031509e-05,0.863957615972,0.863957615972,0.863957615972
2015-07-07 20:00:00,0.00122794416667,0.000972362943673,0.000240280701754,0.000963066789216,0.00278398339465,0.257320946916,0.00353022042643,0.0554355913186,0.186909563492,0.00170853408172,0.0125548996914,0.00340501066576,0.00298667211061,0.0432925036594,0.0,0.0292576538217,0.000424950347222,0.0028324202381,0.0,2.99051616915e-05,0.863194272396,0.863194272396,0.863194272396
2015-07-07 21:00:00,0.00122839972222,0.000995973701132,0.000239219298246,0.000961894199346,0.00278293917313,0.256396666798,0.00352164525825,0.0554305459096,0.186783921958,0.00170767293689,0.0125472492284,0.00339404322162,0.00298545207508,0.0438324864402,0.0,0.0291800604345,0.000417795138889,0.00287327328042,0.0,2.87676202322e-05,0.862430928819,0.862430928819,0.862430928819
2015-07-07 22:00:00,0.00122885527778,0.00101958445859,0.000238157894737,0.000960721609477,0.00278189495161,0.255472386681,0.00351307009006,0.0554255005006,0.186658280423,0.00170681179207,0.0125395987654,0.00338307577748,0.00298423203955,0.0443724692209,0.0,0.0291024670474,0.000410639930556,0.00291412632275,0.0,2.76300787728e-05,0.861667585243,0.861667585243,0.861667585243
2015-07-07 23:00:00,0.00122931083333,0.00104319521605,0.000237096491228,0.000959549019608,0.00278085073009,0.254548106563,0.00350449492188,0.0554204550915,0.186532638889,0.00170595064725,0.0125319483025,0.00337210833333,0.00298301200401,0.0449124520016,0.0,0.0290248736602,0.000403484722222,0.00295497936508,0.0,2.64925373134e-05,0.860904241667,0.860904241667,0.860904241667
