,SI_P2HT_OTH,SI_STUR_BIO_CHP,SI_COMC_GAS_CHP
2016-04-02 18:00:00,462.15601493592857,261.8617369972809,16.255924294028237
2016-04-02 19:00:00,415.21619914150745,235.26521698885134,14.604858274611555
2016-04-02 20:00:00,310.60746679965484,175.99297239863685,10.92533971705438
2016-04-02 21:00:00,230.13921115207586,130.3989380984719,8.094940826625786
2016-04-02 22:00:00,161.2047388139832,91.34004871466388,5.670232443825288
2016-04-02 23:00:00,171.66561204816847,97.26727317368533,6.0381842995810056
2016-04-03 00:00:00,174.88434227407163,99.09103454569191,6.151400255198149
2016-04-03 01:00:00,198.75659144952007,112.61726472140754,6.991085259358632
2016-04-03 02:00:00,270.37333897586535,153.19595524855438,9.510140271840083
2016-04-03 03:00:00,419.7760669615369,237.84887893252736,14.765247545069174
2016-04-03 04:00:00,526.798846972817,298.48894455174684,18.529678069339212
2016-04-03 05:00:00,511.509878399777,289.82607803471547,17.991902280157774
2016-04-03 06:00:00,463.2289250112297,262.4696574546165,16.293662945900618
2016-04-03 07:00:00,428.35934756394545,242.71224259121166,15.067156760048228
2016-04-03 08:00:00,395.0991352296127,223.8667084138101,13.897258552004407
2016-04-03 09:00:00,369.885748460038,209.58057766642509,13.010400233003447
2016-04-03 10:00:00,358.35196515055173,203.0454327500681,12.604709725375349
2016-04-03 11:00:00,343.33122409633694,194.53454634737065,12.076368599162011
2016-04-03 12:00:00,339.57603883278324,192.40682474669626,11.944283317608674
2016-04-03 13:00:00,343.33122409633694,194.53454634737065,12.076368599162011
2016-04-03 14:00:00,359.9613302635032,203.95731343607136,12.661317703183919
2016-04-03 15:00:00,381.68775928834964,216.26770269711596,13.425525403599641
2016-04-03 16:00:00,399.1225480119917,226.14641012881836,14.038778496525838
2016-04-03 17:00:00,418.43492936741063,237.08897836085796,14.7180742302287
2016-04-03 18:00:00,411.1927863591285,232.9855152738431,14.463338330090126
2016-04-03 19:00:00,375.25029883654327,212.62017995310273,13.199093492365353
2016-04-03 20:00:00,278.6883920594485,157.90733879290477,9.802614823851037
2016-04-03 21:00:00,191.51444844123793,108.51380163439268,6.736349359220059
2016-04-03 22:00:00,137.8689446761853,78.11777876761602,4.849416765600994
2016-04-03 23:00:00,140.8194473832632,79.78956002528875,4.9531980582500434
2016-04-04 00:00:00,146.1839977597685,82.82916231196641,5.14189131761195
2016-04-04 01:00:00,165.4963791151874,93.771730544006,5.821187051314813
2016-04-04 02:00:00,232.0168037838527,131.46279889880907,8.160983467402453
2016-04-04 03:00:00,370.958658535339,210.18849812376058,13.048138884875828
2016-04-04 04:00:00,458.4008296723749,259.7340153966066,16.123839012474903
2016-04-04 05:00:00,445.52590876876224,252.43896990858022,15.67097519000633
2016-04-04 06:00:00,399.92723056846745,226.60235047182002,14.067082485430122
2016-04-04 07:00:00,369.0810659035622,209.12463732342343,12.98209624409916
2016-04-04 08:00:00,340.11249387043375,192.71078497536402,11.963152643544866
2016-04-04 09:00:00,319.99542995853903,181.3122764003228,11.255552920937719
2016-04-04 10:00:00,307.65696409257697,174.32119114096417,10.821558424405334
2016-04-04 11:00:00,288.6128102559833,163.53060302325846,10.151697353670565
2016-04-04 12:00:00,282.98003236065273,160.3390206222469,9.953569431340563
2016-04-04 13:00:00,286.19876258655586,162.16278199425346,10.066785386957706
2016-04-04 14:00:00,300.6830486031201,170.36970816828318,10.576257187234853
2016-04-04 15:00:00,322.6777051467917,182.83207754366163,11.34989955061867
2016-04-04 16:00:00,342.52654153986117,194.078606004369,12.048064610257724
2016-04-04 17:00:00,360.49778530115384,204.26127366473915,12.680187029120109
2016-04-04 18:00:00,355.9379174811243,201.67761172106313,12.51979775866249
2016-04-04 19:00:00,326.9693454479958,185.26375937300375,11.500854158108195
2016-04-04 20:00:00,243.28235957451378,137.84596370083216,8.557239312062455
2016-04-04 21:00:00,164.69169655871164,93.31579020100436,5.792883062410527
2016-04-04 22:00:00,120.4341559525432,68.23907133591361,4.236163672674799
2016-04-04 23:00:00,129.01743655495162,73.10243499459786,4.538072887653849
2016-04-05 00:00:00,130.62680166790318,74.01431568060116,4.59468086546242
2016-04-05 01:00:00,153.15791324922532,86.78064528464738,5.387192554782429
2016-04-05 02:00:00,219.94656543671584,124.62369375378428,7.736423633838161
2016-04-05 03:00:00,350.573367104619,198.63800943438548,12.331104499300583
2016-04-05 04:00:00,403.6824158320212,228.73007207249438,14.199167766983457
2016-04-05 05:00:00,391.07572244723383,221.58700669880187,13.755738607482979
2016-04-05 06:00:00,345.2088167281138,195.59840714770783,12.142411239938678
2016-04-05 07:00:00,318.6542923644127,180.5523758286534,11.208379606097242
