,HE Vrutok,HE Tikvesh,HE Shpilje,HE Kozjak,HE Globochica,HDAM,HROR
2010-05-22 09:00:00+00:00,0.584192599,0.428331729,0.857528474,0.416654747,0.953018407,0.655046693,0.4130515
2010-05-22 10:00:00+00:00,0.583985831,0.427744504,0.856690128,0.416158912,0.95191155,0.654239886,0.4124281
2010-05-22 11:00:00+00:00,0.583778914,0.42715657,0.855850865,0.415662757,0.950805403,0.653432594,0.4118047
2010-05-22 12:00:00+00:00,0.583571848,0.426567927,0.855010687,0.415166281,0.949699968,0.652624815,0.4111814
2010-05-22 13:00:00+00:00,0.583364634,0.425978575,0.854169592,0.414669483,0.948595244,0.65181655,0.410558
2010-05-22 14:00:00+00:00,0.583157272,0.425388513,0.853327581,0.414172366,0.94749123,0.651007799,0.4099346
2010-05-22 15:00:00+00:00,0.582949762,0.424797743,0.852484653,0.413674927,0.946387928,0.650198562,0.4093113
2010-05-22 16:00:00+00:00,0.582742103,0.424206262,0.851640809,0.413177167,0.945285337,0.649388839,0.4086879
2010-05-22 17:00:00+00:00,0.582534295,0.423614073,0.850796048,0.412679087,0.944183457,0.648578629,0.4080645
2010-05-22 18:00:00+00:00,0.58232634,0.423021174,0.849950371,0.412180685,0.943082288,0.647767932,0.4074412
2010-05-22 19:00:00+00:00,0.582118235,0.422427565,0.849103776,0.411681963,0.94198183,0.64695675,0.4068178
2010-05-22 20:00:00+00:00,0.581909983,0.421833246,0.848256265,0.41118292,0.940882083,0.64614508,0.4061945
2010-05-22 21:00:00+00:00,0.581701582,0.421238218,0.847407836,0.410683555,0.939783047,0.645332924,0.4055711
2010-05-22 22:00:00+00:00,0.581493032,0.420642479,0.84655849,0.41018387,0.938684722,0.644520281,0.4049477
2010-05-22 23:00:00+00:00,0.581284335,0.420046031,0.845708227,0.409683864,0.937587108,0.643707151,0.4043244
2010-05-23 00:00:00+00:00,0.581147674,0.420075923,0.845397695,0.409464979,0.936490206,0.643335877,0.4037459
2010-05-23 01:00:00+00:00,0.580938594,0.419477897,0.844545472,0.408964301,0.935394014,0.642521654,0.4031675
2010-05-23 02:00:00+00:00,0.580729323,0.418879081,0.843692268,0.408463287,0.934298533,0.641706885,0.402589
2010-05-23 03:00:00+00:00,0.580519861,0.418279475,0.842838083,0.407961937,0.933203764,0.640891569,0.4020106
2010-05-23 04:00:00+00:00,0.580310208,0.417679081,0.841982918,0.407460252,0.932109705,0.640075706,0.4014322
2010-05-23 05:00:00+00:00,0.580462826,0.41748673,0.842436128,0.407711524,0.936947488,0.641295563,0.4008537
2010-05-23 06:00:00+00:00,0.58025279,0.416884756,0.841579001,0.407209167,0.935854852,0.640478606,0.4002753
2010-05-23 07:00:00+00:00,0.580042564,0.416281993,0.840720893,0.406706473,0.934762926,0.639661102,0.3996968
2010-05-23 08:00:00+00:00,0.579832146,0.415678439,0.839861804,0.406203444,0.933671712,0.638843051,0.3991184
2010-05-23 09:00:00+00:00,0.579621538,0.415074095,0.839001733,0.405700078,0.932581209,0.638024453,0.39854
2010-05-23 10:00:00+00:00,0.579410738,0.414468961,0.838140682,0.405196377,0.931491417,0.637205307,0.3979615
2010-05-23 11:00:00+00:00,0.579199747,0.413863037,0.837278648,0.404692339,0.930402336,0.636385613,0.3973831
2010-05-23 12:00:00+00:00,0.578988565,0.413256323,0.836415634,0.404187966,0.929313966,0.635565373,0.3968047
2010-05-23 13:00:00+00:00,0.578777192,0.412648817,0.835551637,0.403683256,0.928226307,0.634744585,0.3962262
2010-05-23 14:00:00+00:00,0.578565628,0.412040522,0.834686658,0.40317821,0.927139359,0.633923249,0.3956478
2010-05-23 15:00:00+00:00,0.578353873,0.411431435,0.833820698,0.402672828,0.926053122,0.633101365,0.3950693
2010-05-23 16:00:00+00:00,0.578141927,0.410821558,0.832953755,0.402167109,0.924967596,0.632278934,0.3944909
2010-05-23 17:00:00+00:00,0.577929789,0.410210889,0.83208583,0.401661054,0.923882781,0.631455955,0.3939125
2010-05-23 18:00:00+00:00,0.577717461,0.40959943,0.831216922,0.401154663,0.922798678,0.630632428,0.393334
2010-05-23 19:00:00+00:00,0.577504941,0.408987179,0.830347032,0.400647936,0.921715285,0.629808352,0.3927556
2010-05-23 20:00:00+00:00,0.577292231,0.408374137,0.82947616,0.400140872,0.920632604,0.628983729,0.3921771
2010-05-23 21:00:00+00:00,0.577079329,0.407760304,0.828604304,0.399633472,0.919550633,0.628158557,0.3915987
2010-05-23 22:00:00+00:00,0.576866236,0.407145679,0.827731466,0.399125736,0.918469374,0.627332837,0.3910203
2010-05-23 23:00:00+00:00,0.576652952,0.406530262,0.826857645,0.398617663,0.917388825,0.626506569,0.3904418
2010-05-24 00:00:00+00:00,0.576439467,0.405914129,0.825983022,0.398109235,0.916308988,0.62567981,0.3899675
2010-05-24 01:00:00+00:00,0.57622578,0.405297282,0.825107597,0.397600452,0.915229862,0.624852559,0.3894932
2010-05-24 02:00:00+00:00,0.576011891,0.405306576,0.82423137,0.397091314,0.914151446,0.624221113,0.3890189
2010-05-24 03:00:00+00:00,0.575797802,0.404688297,0.823354341,0.396581821,0.913073742,0.623392879,0.3885446
2010-05-24 04:00:00+00:00,0.57558351,0.404069302,0.82247651,0.396071973,0.911996749,0.622564154,0.3880703
2010-05-24 05:00:00+00:00,0.575476307,0.403449591,0.823139173,0.396315064,0.924031386,0.625117516,0.387596
2010-05-24 06:00:00+00:00,0.575261613,0.402829163,0.822259737,0.395804506,0.922955815,0.624287807,0.3871217
2010-05-24 07:00:00+00:00,0.575046717,0.40220802,0.821379499,0.395293592,0.921880955,0.623457606,0.3866474
2010-05-24 08:00:00+00:00,0.574831619,0.40158616,0.820498459,0.394782324,0.920806806,0.622626914,0.3861731
2010-05-24 09:00:00+00:00,0.57461632,0.400963584,0.819616616,0.3942707,0.919733368,0.621795729,0.3856987
2010-05-24 10:00:00+00:00,0.57440082,0.400340291,0.81873397,0.39375872,0.918660642,0.620964053,0.3852244
2010-05-24 11:00:00+00:00,0.574185118,0.399716282,0.817850522,0.393246386,0.917588626,0.620131885,0.3847501
2010-05-24 12:00:00+00:00,0.573969214,0.399091556,0.816966271,0.392733696,0.916517321,0.619299224,0.3842758
2010-05-24 13:00:00+00:00,0.573753109,0.398466114,0.816081216,0.392220651,0.915446728,0.618466071,0.3838015
2010-05-24 14:00:00+00:00,0.573536803,0.397839954,0.815195359,0.39170725,0.914376845,0.617632426,0.3833272
2010-05-24 15:00:00+00:00,0.573320295,0.397213078,0.814308699,0.391193494,0.913307674,0.616798289,0.3828529
2010-05-24 16:00:00+00:00,0.573103585,0.396585484,0.813421236,0.390679383,0.912239213,0.615963658,0.3823786
2010-05-24 17:00:00+00:00,0.572886674,0.395957174,0.812532969,0.390164916,0.911171464,0.615128536,0.3819043
2010-05-24 18:00:00+00:00,0.572669562,0.395328146,0.8116439,0.389650093,0.910104426,0.614292921,0.38143
2010-05-24 19:00:00+00:00,0.572452247,0.3946984,0.810754026,0.389134915,0.909038098,0.613456814,0.3809557
2010-05-24 20:00:00+00:00,0.572234732,0.394067937,0.809863349,0.388619381,0.907972482,0.612620213,0.3804814
2010-05-24 21:00:00+00:00,0.572017015,0.393436757,0.808971869,0.388103492,0.906907577,0.611783121,0.3800071
2010-05-24 22:00:00+00:00,0.571799096,0.392804859,0.808079585,0.387587247,0.905843383,0.610945535,0.3795327
2010-05-24 23:00:00+00:00,0.571580976,0.392172243,0.807186497,0.387070646,0.9047799,0.610107456,0.3790584
2010-05-25 00:00:00+00:00,0.571362455,0.391538756,0.806292258,0.386553679,0.903717128,0.609268692,0.3781512
2010-05-25 01:00:00+00:00,0.571143533,0.390904398,0.805396867,0.386036345,0.902655067,0.60842924,0.377244
2010-05-25 02:00:00+00:00,0.57092421,0.39026917,0.804500324,0.385518644,0.901593717,0.607589103,0.3763368
2010-05-25 03:00:00+00:00,0.570704487,0.38963307,0.803602629,0.385000576,0.900533078,0.606748279,0.3754295
2010-05-25 04:00:00+00:00,0.570484362,0.388996099,0.802703781,0.384482142,0.89947315,0.605906768,0.3745223
2010-05-25 05:00:00+00:00,0.570263837,0.388358256,0.801803781,0.383963341,0.898413934,0.60506457,0.3736151
2010-05-25 06:00:00+00:00,0.570042911,0.387719542,0.800902629,0.383444173,0.897355428,0.604221685,0.3727079
2010-05-25 07:00:00+00:00,0.569821583,0.387079955,0.800000323,0.382924638,0.896297634,0.603378114,0.3718006
2010-05-25 08:00:00+00:00,0.569599855,0.386439497,0.799096865,0.382404737,0.89524055,0.602533855,0.3708934
2010-05-25 09:00:00+00:00,0.569377726,0.385798167,0.798192253,0.381884468,0.894184178,0.601688909,0.3699862
2010-05-25 10:00:00+00:00,0.569155197,0.385155965,0.797286488,0.381363833,0.893128516,0.600843276,0.369079
2010-05-25 11:00:00+00:00,0.568932266,0.38451289,0.79637957,0.38084283,0.892073566,0.599996956,0.3681717
2010-05-25 12:00:00+00:00,0.568708934,0.383868942,0.795471498,0.38032146,0.891019327,0.599149948,0.3672645
2010-05-25 13:00:00+00:00,0.568485202,0.383224122,0.794562271,0.379799724,0.889965798,0.598302252,0.3663573
2010-05-25 14:00:00+00:00,0.568261068,0.382578429,0.793651891,0.37927762,0.888912981,0.597453868,0.3654501
2010-05-25 15:00:00+00:00,0.568036534,0.381931862,0.792740356,0.378755149,0.887860875,0.596604797,0.3645429
2010-05-25 16:00:00+00:00,0.567811599,0.381284423,0.791827667,0.378232311,0.88680948,0.595755038,0.3636356
2010-05-25 17:00:00+00:00,0.567586263,0.38063611,0.790913823,0.377709105,0.885758796,0.59490459,0.3627284
2010-05-25 18:00:00+00:00,0.567360526,0.379986924,0.789998825,0.377185532,0.884708823,0.594053454,0.3618212
2010-05-25 19:00:00+00:00,0.567134388,0.379336864,0.789082671,0.376661592,0.883659561,0.59320163,0.360914
2010-05-25 20:00:00+00:00,0.56690785,0.37868593,0.788165362,0.376137285,0.88261101,0.592349117,0.3600067
2010-05-25 21:00:00+00:00,0.56668091,0.378034122,0.787246898,0.37561261,0.881563171,0.591495916,0.3590995
2010-05-25 22:00:00+00:00,0.56645357,0.37738144,0.786327278,0.375087568,0.880516042,0.590642027,0.3581923
2010-05-25 23:00:00+00:00,0.566225829,0.376727884,0.785406503,0.374562158,0.879469624,0.589787448,0.3572851
2010-05-26 00:00:00+00:00,0.5659976,0.376073497,0.784484293,0.374036343,0.878423918,0.58893209,0.3562258
2010-05-26 01:00:00+00:00,0.565768885,0.37541828,0.783560649,0.373510123,0.877378922,0.588075953,0.3551666
2010-05-26 02:00:00+00:00,0.565539683,0.374762231,0.78263557,0.372983497,0.876334637,0.587219036,0.3541074
2010-05-26 03:00:00+00:00,0.565309995,0.374105352,0.781709056,0.372456466,0.875291064,0.586361339,0.3530481
2010-05-26 04:00:00+00:00,0.565079819,0.373447642,0.780781107,0.37192903,0.874248202,0.585502863,0.3519889
2010-05-26 05:00:00+00:00,0.564849156,0.372789101,0.779851722,0.371401188,0.87320605,0.584643606,0.3509297
2010-05-26 06:00:00+00:00,0.564618007,0.372129728,0.778920902,0.370872941,0.87216461,0.58378357,0.3498704
2010-05-26 07:00:00+00:00,0.56438637,0.371469524,0.777988645,0.370344288,0.871123881,0.582922753,0.3488112
2010-05-26 08:00:00+00:00,0.564154247,0.370808489,0.778263913,0.369815229,0.870083863,0.582342856,0.347752
2010-05-26 09:00:00+00:00,0.563921637,0.370146621,0.77853358,0.369285765,0.869044556,0.581761207,0.3466927
2010-05-26 10:00:00+00:00,0.56368854,0.369483922,0.778797649,0.368755895,0.86800596,0.581177809,0.3456335
2010-05-26 11:00:00+00:00,0.563454956,0.36882039,0.779056123,0.368225619,0.866968075,0.580592661,0.3445742
2010-05-26 12:00:00+00:00,0.563220885,0.368156026,0.779309005,0.367694938,0.865930901,0.580005764,0.343515
2010-05-26 13:00:00+00:00,0.562986327,0.36749083,0.779556298,0.367163851,0.864894438,0.579417118,0.3424558
2010-05-26 14:00:00+00:00,0.562751283,0.366824802,0.779798004,0.366632357,0.863858686,0.578826725,0.3413965
2010-05-26 15:00:00+00:00,0.562515751,0.36615794,0.780034128,0.366100458,0.862823645,0.578234584,0.3403373
2010-05-26 16:00:00+00:00,0.562279733,0.365490246,0.78026467,0.365568153,0.861789315,0.577640698,0.3392781
2010-05-26 17:00:00+00:00,0.562043228,0.364821719,0.780489636,0.365035442,0.860755697,0.577045065,0.3382188
2010-05-26 18:00:00+00:00,0.561806236,0.364152359,0.780709026,0.364502324,0.859722789,0.576447687,0.3371596
2010-05-26 19:00:00+00:00,0.561568757,0.363482166,0.780922845,0.363968801,0.858690593,0.575848564,0.3361004
2010-05-26 20:00:00+00:00,0.561330791,0.362811139,0.781131096,0.363434871,0.857659107,0.575247697,0.3350411
2010-05-26 21:00:00+00:00,0.561092338,0.362139278,0.781333781,0.362900536,0.856628333,0.574645086,0.3339819
2010-05-26 22:00:00+00:00,0.560853398,0.361466584,0.781530902,0.362365793,0.855598269,0.574040733,0.3329227
2010-05-26 23:00:00+00:00,0.560613972,0.360793056,0.781722464,0.361830645,0.854568917,0.573434637,0.3318634
2010-05-27 00:00:00+00:00,0.560374083,0.360119221,0.781908943,0.361295131,0.853540276,0.572827113,0.3310527
2010-05-27 01:00:00+00:00,0.560133731,0.359445078,0.78209034,0.360759252,0.852512346,0.572218161,0.3302419
2010-05-27 02:00:00+00:00,0.559892916,0.358770628,0.782266658,0.360223007,0.851485127,0.571607781,0.3294311
2010-05-27 03:00:00+00:00,0.559651639,0.358095871,0.782437899,0.359686397,0.850458619,0.570995974,0.3286203
2010-05-27 04:00:00+00:00,0.559409899,0.357420806,0.782604067,0.359149421,0.849432822,0.570382741,0.3278096
2010-05-27 05:00:00+00:00,0.559167697,0.356745434,0.782765164,0.35861208,0.848407736,0.569768081,0.3269988
2010-05-27 06:00:00+00:00,0.558925032,0.356069754,0.782921192,0.358074373,0.847383361,0.569151997,0.326188
2010-05-27 07:00:00+00:00,0.558681904,0.355393767,0.783072153,0.357536301,0.846359697,0.568534488,0.3253772
2010-05-27 08:00:00+00:00,0.558438313,0.354717473,0.783218051,0.356997863,0.845336744,0.567915554,0.3245664
2010-05-27 09:00:00+00:00,0.55819426,0.354040871,0.783358887,0.356459059,0.844314502,0.567295197,0.3237557
2010-05-27 10:00:00+00:00,0.557949745,0.353363961,0.783494665,0.35591989,0.843292972,0.566673417,0.3229449
2010-05-27 11:00:00+00:00,0.557704766,0.352686744,0.783625387,0.355380354,0.842272152,0.566050215,0.3221341
2010-05-27 12:00:00+00:00,0.557459325,0.35200922,0.783751055,0.354840453,0.841252043,0.56542559,0.3213233
2010-05-27 13:00:00+00:00,0.557213421,0.351331388,0.783871672,0.354300186,0.840232646,0.564799545,0.3205126
2010-05-27 14:00:00+00:00,0.556967055,0.350653248,0.78398724,0.353759553,0.839213959,0.564172078,0.3197018
2010-05-27 15:00:00+00:00,0.556720226,0.349974801,0.784097763,0.353218554,0.838195984,0.563543191,0.318891
2010-05-27 16:00:00+00:00,0.556472934,0.349296046,0.784203242,0.352677189,0.83717872,0.562912885,0.3180802
2010-05-27 17:00:00+00:00,0.55622518,0.348616983,0.78430368,0.352135458,0.836162166,0.56228116,0.3172695
2010-05-27 18:00:00+00:00,0.555976963,0.347937613,0.78439908,0.351593361,0.835146324,0.561648016,0.3164587
2010-05-27 19:00:00+00:00,0.555728284,0.347257935,0.784489445,0.351050898,0.834131193,0.561013454,0.3156479
2010-05-27 20:00:00+00:00,0.555479141,0.346577949,0.784574776,0.350508069,0.833116773,0.560377475,0.3148371
2010-05-27 21:00:00+00:00,0.555229536,0.345897656,0.784655077,0.349964874,0.832103064,0.559740079,0.3140264
2010-05-27 22:00:00+00:00,0.554979469,0.345217055,0.784730351,0.349421312,0.831090066,0.559101267,0.3132156
2010-05-27 23:00:00+00:00,0.554728938,0.344536146,0.784800599,0.348877384,0.830077779,0.55846104,0.3124048
2010-05-28 00:00:00+00:00,0.554478406,0.343854396,0.784867485,0.348333083,0.829066203,0.55781973,0.3120849
2010-05-28 01:00:00+00:00,0.55422787,0.343171805,0.78493101,0.347788409,0.828055338,0.557177338,0.3117651
2010-05-28 02:00:00+00:00,0.553977332,0.342488372,0.784991177,0.347243361,0.827045184,0.556533863,0.3114452
2010-05-28 03:00:00+00:00,0.553726791,0.341804098,0.785047984,0.346697941,0.826035742,0.555889307,0.3111253
2010-05-28 04:00:00+00:00,0.553476248,0.341118983,0.785101435,0.346152147,0.82502701,0.55524367,0.3108055
2010-05-28 05:00:00+00:00,0.553225702,0.340433026,0.78515153,0.34560598,0.82401899,0.55459695,0.3104856
2010-05-28 06:00:00+00:00,0.552975153,0.339746227,0.78519827,0.345059439,0.82301168,0.55394915,0.3101657
2010-05-28 07:00:00+00:00,0.552724602,0.339058586,0.785241657,0.344512525,0.822005081,0.553300269,0.3098459
2010-05-28 08:00:00+00:00,0.552474048,0.338370102,0.785281691,0.343965238,0.820999194,0.552650306,0.309526
2010-05-28 09:00:00+00:00,0.552223491,0.337680776,0.785318374,0.343417577,0.819994018,0.551999263,0.3092061
2010-05-28 10:00:00+00:00,0.551972932,0.336990608,0.785351708,0.342869543,0.818989552,0.55134714,0.3088862
2010-05-28 11:00:00+00:00,0.55172237,0.336299597,0.785381692,0.342321135,0.817985798,0.550693936,0.3085664
2010-05-28 12:00:00+00:00,0.551471805,0.335607743,0.785408328,0.341772354,0.816982755,0.550039653,0.3082465
2010-05-28 13:00:00+00:00,0.551221238,0.334915046,0.785431619,0.341223198,0.815980423,0.549384289,0.3079266
2010-05-28 14:00:00+00:00,0.550970668,0.334221505,0.785451564,0.34067367,0.814978802,0.548727846,0.3076068
2010-05-28 15:00:00+00:00,0.550720096,0.333527122,0.785468165,0.340123767,0.813977892,0.548070323,0.3072869
2010-05-28 16:00:00+00:00,0.550469521,0.332831895,0.785481423,0.339573491,0.812977693,0.547411722,0.306967
2010-05-28 17:00:00+00:00,0.550218943,0.332135824,0.785491339,0.339022841,0.811978205,0.546752041,0.3066472
2010-05-28 18:00:00+00:00,0.549968363,0.331438909,0.785497915,0.338471817,0.810979428,0.546091281,0.3063273
2010-05-28 19:00:00+00:00,0.54971778,0.33074115,0.785501152,0.337920419,0.809981362,0.545429443,0.3060074
2010-05-28 20:00:00+00:00,0.549467194,0.330042547,0.785501051,0.337368647,0.808984007,0.544766526,0.3056876
2010-05-28 21:00:00+00:00,0.549216606,0.329343099,0.785497613,0.336816501,0.807987364,0.544102531,0.3053677
2010-05-28 22:00:00+00:00,0.548966015,0.328642807,0.785490839,0.336263981,0.806991431,0.543437458,0.3050478
2010-05-28 23:00:00+00:00,0.548715422,0.328635175,0.785480731,0.335711087,0.805996209,0.543005873,0.304728
2010-05-29 00:00:00+00:00,0.548464624,0.328624877,0.78546708,0.335157881,0.805001699,0.542572516,0.3041566
2010-05-29 01:00:00+00:00,0.548213621,0.328611914,0.785449888,0.334604363,0.804007899,0.542137387,0.3035853
2010-05-29 02:00:00+00:00,0.547962415,0.328596288,0.785429155,0.334050533,0.803014811,0.541700488,0.303014
2010-05-29 03:00:00+00:00,0.547711004,0.328577998,0.785404884,0.33349639,0.802022434,0.541261819,0.3024426
2010-05-29 04:00:00+00:00,0.547459388,0.328557048,0.785377075,0.332941935,0.801030767,0.540821381,0.3018713
2010-05-29 05:00:00+00:00,0.547207568,0.328533436,0.785345731,0.332387168,0.800039812,0.540379174,0.3013
2010-05-29 06:00:00+00:00,0.546955544,0.328507166,0.785310851,0.331832089,0.799049568,0.5399352,0.3007286
2010-05-29 07:00:00+00:00,0.546703315,0.328478238,0.785272439,0.331276698,0.798060035,0.539489459,0.3001573
2010-05-29 08:00:00+00:00,0.546450882,0.328446652,0.785230495,0.330720994,0.797071213,0.53904195,0.299586
2010-05-29 09:00:00+00:00,0.546198245,0.328412411,0.78518502,0.330164978,0.796083102,0.538592677,0.2990146
2010-05-29 10:00:00+00:00,0.545945403,0.328375515,0.785136016,0.329608649,0.795095702,0.538141638,0.2984433
2010-05-29 11:00:00+00:00,0.545692356,0.328335965,0.785083485,0.329052008,0.794109013,0.537688835,0.297872
2010-05-29 12:00:00+00:00,0.545439106,0.328293763,0.785027427,0.328495054,0.793123035,0.537234268,0.2973006
2010-05-29 13:00:00+00:00,0.545185651,0.32824891,0.784967845,0.327937788,0.792137768,0.536777939,0.2967293
2010-05-29 14:00:00+00:00,0.544931991,0.328201406,0.784904738,0.32738021,0.791153213,0.536319847,0.296158
2010-05-29 15:00:00+00:00,0.544678127,0.328151254,0.78483811,0.326822319,0.790169368,0.535859993,0.2955866
2010-05-29 16:00:00+00:00,0.544424059,0.328098453,0.784767961,0.326264115,0.789186234,0.535398379,0.2950153
2010-05-29 17:00:00+00:00,0.544169786,0.328043006,0.784694293,0.325705599,0.788203812,0.534935004,0.294444
2010-05-29 18:00:00+00:00,0.543915309,0.327984913,0.784617107,0.32514677,0.7872221,0.53446987,0.2938726
2010-05-29 19:00:00+00:00,0.543660628,0.327924176,0.784536405,0.324587628,0.7862411,0.534002978,0.2933013
2010-05-29 20:00:00+00:00,0.543405742,0.327860796,0.784452187,0.324028174,0.785260811,0.533534327,0.29273
2010-05-29 21:00:00+00:00,0.543150652,0.327794774,0.784364456,0.323468407,0.784281232,0.533063919,0.2921586
2010-05-29 22:00:00+00:00,0.542895357,0.32772611,0.784273213,0.322908327,0.783302365,0.532591754,0.2915873
2010-05-29 23:00:00+00:00,0.542639858,0.327654807,0.784178459,0.322347935,0.782324209,0.532117834,0.291016
2010-05-30 00:00:00+00:00,0.542384034,0.327581996,0.784080048,0.321787299,0.781346764,0.531642503,0.290938
2010-05-30 01:00:00+00:00,0.542127885,0.328418564,0.783977983,0.321226422,0.780370029,0.531451001,0.2908601
2010-05-30 02:00:00+00:00,0.541871412,0.32834274,0.783872265,0.320912177,0.779394006,0.531080067,0.2907822
2010-05-30 03:00:00+00:00,0.541614613,0.32826541,0.783762896,0.320597225,0.778418694,0.530707522,0.2907042
2010-05-30 04:00:00+00:00,0.541357489,0.328186574,0.783649876,0.320281567,0.777444094,0.530333367,0.2906263
2010-05-30 05:00:00+00:00,0.541100041,0.328106233,0.783533208,0.319965201,0.776470204,0.529957603,0.2905484
2010-05-30 06:00:00+00:00,0.540842267,0.328024386,0.783412894,0.319648129,0.775497025,0.529580231,0.2904704
2010-05-30 07:00:00+00:00,0.540584169,0.327941035,0.783288934,0.319330351,0.774524557,0.529201251,0.2903925
2010-05-30 08:00:00+00:00,0.540325745,0.327856179,0.78316133,0.319011866,0.7735528,0.528820664,0.2903146
2010-05-30 09:00:00+00:00,0.540066997,0.32776982,0.783030084,0.318692676,0.772581755,0.528438469,0.2902367
2010-05-30 10:00:00+00:00,0.539807924,0.327681957,0.782895197,0.31837278,0.77161142,0.528054669,0.2901587
2010-05-30 11:00:00+00:00,0.539548526,0.327592591,0.782756672,0.318052178,0.770641797,0.527669262,0.2900808
2010-05-30 12:00:00+00:00,0.539288802,0.327501722,0.782614508,0.317730871,0.769672884,0.527282251,0.2900029
2010-05-30 13:00:00+00:00,0.539028755,0.327409351,0.782468709,0.317408859,0.768704683,0.526893635,0.2899249
2010-05-30 14:00:00+00:00,0.538768382,0.327315477,0.782319276,0.317086141,0.767737192,0.526503415,0.289847
2010-05-30 15:00:00+00:00,0.538507684,0.327220103,0.78216621,0.316762719,0.766770413,0.526111592,0.2897691
2010-05-30 16:00:00+00:00,0.538246661,0.327123226,0.782009513,0.316438593,0.765804345,0.525718166,0.2896911
2010-05-30 17:00:00+00:00,0.537985313,0.32702485,0.781849186,0.316113761,0.764838988,0.525323138,0.2896132
2010-05-30 18:00:00+00:00,0.537723641,0.326924972,0.781685231,0.315788226,0.763874342,0.524926508,0.2895353
2010-05-30 19:00:00+00:00,0.537461643,0.326823595,0.78151765,0.315461987,0.762910406,0.524528278,0.2894573
2010-05-30 20:00:00+00:00,0.537199321,0.326720718,0.781346444,0.315135044,0.761947182,0.524128447,0.2893794
2010-05-30 21:00:00+00:00,0.536936673,0.326616341,0.781171615,0.314807397,0.760984669,0.523727016,0.2893015
2010-05-30 22:00:00+00:00,0.536673701,0.326510466,0.780993165,0.314479046,0.760022868,0.523323986,0.2892235
2010-05-30 23:00:00+00:00,0.536410404,0.326403093,0.780811094,0.314149993,0.759061777,0.522919357,0.2891456
2010-05-31 00:00:00+00:00,0.536147048,0.326293791,0.780627467,0.313820939,0.758101397,0.522513845,0.2891374
2010-05-31 01:00:00+00:00,0.535883634,0.326182562,0.780442285,0.313491886,0.757141728,0.52210745,0.2891292
2010-05-31 02:00:00+00:00,0.535620161,0.326069406,0.780255547,0.313162832,0.756182771,0.521700174,0.2891209
2010-05-31 03:00:00+00:00,0.53535663,0.325954324,0.780067254,0.312833779,0.755224524,0.521292015,0.2891127
2010-05-31 04:00:00+00:00,0.53509304,0.325837316,0.779877406,0.312504725,0.754266988,0.520882974,0.2891045
2010-05-31 05:00:00+00:00,0.534829392,0.325718384,0.779686004,0.312175672,0.753310164,0.520473051,0.2890962
2010-05-31 06:00:00+00:00,0.534565685,0.325597528,0.779493047,0.311846618,0.75235405,0.520062248,0.289088
2010-05-31 07:00:00+00:00,0.53430192,0.325474748,0.779298536,0.311517565,0.751398648,0.519650563,0.2890798
2010-05-31 08:00:00+00:00,0.534038096,0.325350045,0.779102472,0.311188511,0.750443957,0.519237997,0.2890715
2010-05-31 09:00:00+00:00,0.533774214,0.32522342,0.778904854,0.310859458,0.749489976,0.518824551,0.2890633
2010-05-31 10:00:00+00:00,0.533510273,0.325094874,0.778705683,0.310530404,0.748536707,0.518410226,0.2890551
2010-05-31 11:00:00+00:00,0.533246273,0.324964406,0.77850496,0.310201351,0.747584149,0.51799502,0.2890468
2010-05-31 12:00:00+00:00,0.532982216,0.324832019,0.778302683,0.309872297,0.746632302,0.517578935,0.2890386
2010-05-31 13:00:00+00:00,0.532718099,0.324697712,0.778098855,0.309543244,0.745681166,0.51716197,0.2890304
2010-05-31 14:00:00+00:00,0.532453924,0.324561486,0.777893475,0.30921419,0.744730741,0.516744127,0.2890221
2010-05-31 15:00:00+00:00,0.532189691,0.324423341,0.777686543,0.308885137,0.743781027,0.516325404,0.2890139
2010-05-31 16:00:00+00:00,0.531925399,0.32428328,0.77747806,0.308556083,0.742832024,0.515905804,0.2890057
2010-05-31 17:00:00+00:00,0.531661049,0.324141301,0.777268026,0.30822703,0.741883732,0.515485325,0.2889974
2010-05-31 18:00:00+00:00,0.53139664,0.323997406,0.777056442,0.307897976,0.740936151,0.515063969,0.2889892
2010-05-31 19:00:00+00:00,0.531132173,0.323851595,0.776843307,0.307568923,0.739989282,0.514641735,0.288981
2010-05-31 20:00:00+00:00,0.530867647,0.323703869,0.776628622,0.307239869,0.739043123,0.514218624,0.2889727
2010-05-31 21:00:00+00:00,0.530603062,0.323554229,0.776412387,0.306910816,0.738097675,0.513794636,0.2889645
2010-05-31 22:00:00+00:00,0.53033842,0.323402675,0.776194603,0.306581762,0.737152939,0.513369772,0.2889563
2010-05-31 23:00:00+00:00,0.530073718,0.323249209,0.775975269,0.306252708,0.736208913,0.512944031,0.288948
2010-06-01 00:00:00+00:00,0.529809555,0.323094921,0.775757153,0.305923655,0.735265599,0.512518595,0.2898273
2010-06-01 01:00:00+00:00,0.529545932,0.323207139,0.775540255,0.305594601,0.734318243,0.512176186,0.2907065
2010-06-01 02:00:00+00:00,0.529282846,0.323318535,0.775324574,0.305265548,0.733366847,0.511833092,0.2915858
2010-06-01 03:00:00+00:00,0.5290203,0.323429111,0.775110111,0.304936494,0.732411409,0.511489314,0.292465
2010-06-01 04:00:00+00:00,0.529120754,0.324340845,0.775117582,0.305360735,0.73145193,0.511824334,0.2933442
