,PHOT,WTOF,WTON,HE Grabovica,HE Mostar,HE Mostarsko Blato,HE Jajce 1,HE Jajce 2,HE Pec Mlini,HE Una Kostela,HE Bogatici,HE Novakovici,HE Mesica Nova,HE Bistrica B-5 A,HE Majdan,HE Botun,HE Modrac,HE Mujakovici,HE Jezernica,HE Tresanica T-4,HE Vlasenica,HE Osanica,HE Salakovac,HROR
2015-08-12 12:00:00+00:00,0,0,0,0.136012463,0.057253769,0.019171899,0.156159787,0.188086445,0.043358832,0.046134553,0.090105879,0.058316235,0.048679229,0.068691219,0.070638208,0.043595022,0.088065895,0.097827204,0.078207422,0.043217216,0.208707301,0.027775974,0.149810132,0.063928314
2015-08-12 13:00:00+00:00,0,0,0,0.136317607,0.057231562,0.019166318,0.155872366,0.186931431,0.04331161,0.045719611,0.089312969,0.058301633,0.048667697,0.068670386,0.070500577,0.043510082,0.08826347,0.096774896,0.07736616,0.043202231,0.208292478,0.027772365,0.149754647,0.063842068
2015-08-12 14:00:00+00:00,0,0,0,0.13662275,0.057209356,0.019160737,0.155584944,0.185776418,0.043264389,0.045304669,0.088520059,0.058287032,0.048656166,0.068649554,0.070362947,0.043425142,0.088461046,0.095722588,0.076524898,0.043187246,0.207877655,0.027768755,0.149699162,0.063755822
2015-08-12 15:00:00+00:00,0,0,0,0.136927894,0.057187149,0.019155156,0.155297522,0.184621404,0.043217167,0.044889728,0.087727149,0.05827243,0.048644634,0.068628721,0.070225316,0.043340202,0.088658621,0.09467028,0.075683636,0.04317226,0.207462832,0.027765146,0.149643677,0.063669575
2015-08-12 16:00:00+00:00,0,0,0,0.137233037,0.057164942,0.019149576,0.155010101,0.18346639,0.043169946,0.044474786,0.08693424,0.058257829,0.048633103,0.068607888,0.070087686,0.043255263,0.088856197,0.093617972,0.074842374,0.043157275,0.207048008,0.027761536,0.149588191,0.063583329
2015-08-12 17:00:00+00:00,0,0,0,0.137538181,0.057142736,0.019143995,0.154722679,0.182311376,0.043122724,0.044059845,0.08614133,0.058243227,0.048621571,0.068587056,0.069950055,0.043170323,0.089053773,0.092565664,0.074001112,0.04314229,0.206633185,0.027757927,0.149532706,0.063497083
2015-08-12 18:00:00+00:00,0,0,0,0.137843324,0.057120529,0.019138414,0.154435257,0.181156362,0.043075503,0.043644903,0.08534842,0.058228625,0.04861004,0.068566223,0.069812424,0.043085383,0.089251348,0.091513356,0.07315985,0.043127304,0.206218362,0.027754317,0.149477221,0.063410837
2015-08-12 19:00:00+00:00,0,0,0,0.138148468,0.057098323,0.019132833,0.154147836,0.180001348,0.043028281,0.043229961,0.084555511,0.058214024,0.048598508,0.06854539,0.069674794,0.043000443,0.089448924,0.090461047,0.072318589,0.043112319,0.205803539,0.027750708,0.149421736,0.063324591
2015-08-12 20:00:00+00:00,0,0,0,0.138453611,0.057076116,0.019127253,0.153860414,0.178846334,0.04298106,0.04281502,0.083762601,0.058199422,0.048586976,0.068524558,0.069537163,0.042915503,0.089646499,0.089408739,0.071477327,0.043097334,0.205388716,0.027747098,0.14936625,0.063238345
2015-08-12 21:00:00+00:00,0,0,0,0.138758755,0.057053909,0.019121672,0.153572992,0.17769132,0.042933838,0.042400078,0.082969691,0.058184821,0.048575445,0.068503725,0.069399533,0.042830563,0.089844075,0.088356431,0.070636065,0.043082348,0.204973893,0.027743489,0.149310765,0.063152099
2015-08-12 22:00:00+00:00,0,0,0,0.139063898,0.057031703,0.019116091,0.153285571,0.176536306,0.042886617,0.041985137,0.082176781,0.058170219,0.048563913,0.068482892,0.069261902,0.042745623,0.09004165,0.087304123,0.069794803,0.043067363,0.20455907,0.027739879,0.14925528,0.063065853
2015-08-12 23:00:00+00:00,0,0,0,0.139369042,0.057009496,0.01911051,0.152998149,0.175381292,0.042839395,0.041570195,0.081383872,0.058155618,0.048552382,0.06846206,0.069124272,0.042660683,0.090239226,0.086251815,0.068953541,0.043052378,0.204144247,0.02773627,0.149199795,0.062979607
2015-08-13 00:00:00+00:00,0,0,0,0.139345841,0.056988287,0.019105473,0.152902398,0.174767126,0.042789454,0.041343135,0.080990391,0.058141131,0.048540951,0.068441429,0.069073245,0.042629191,0.090224204,0.085955438,0.068716604,0.043025915,0.20417436,0.027722648,0.149144309,0.062918812
2015-08-13 01:00:00+00:00,0,0,0,0.13932264,0.056967079,0.019100435,0.152806646,0.17415296,0.042739512,0.041116075,0.080596911,0.058126645,0.048529519,0.068420797,0.069022219,0.0425977,0.090209182,0.085659061,0.068479667,0.042999452,0.204204472,0.027709026,0.149088824,0.062858017
2015-08-13 02:00:00+00:00,0,0,0,0.13929944,0.05694587,0.019095398,0.152710895,0.173538793,0.04268957,0.040889015,0.080203431,0.058112159,0.048518088,0.068400166,0.068971192,0.042566208,0.090194159,0.085362684,0.06824273,0.042972989,0.204234585,0.027695405,0.149033339,0.062797222
2015-08-13 03:00:00+00:00,0,0,0,0.139276239,0.056924661,0.01909036,0.152615143,0.172924627,0.042639628,0.040661955,0.07980995,0.058097672,0.048506657,0.068379535,0.068920166,0.042534717,0.090179137,0.085066307,0.068005793,0.042946526,0.204264698,0.027681783,0.148977854,0.062736427
2015-08-13 04:00:00+00:00,0,0,0,0.139253038,0.056903452,0.019085323,0.152519392,0.172310461,0.042589687,0.040434895,0.07941647,0.058083186,0.048495226,0.068358904,0.06886914,0.042503226,0.090164115,0.08476993,0.067768856,0.042920063,0.204294811,0.027668162,0.148922369,0.062675632
2015-08-13 05:00:00+00:00,0,0,0,0.139229837,0.056882243,0.019080285,0.152423641,0.171696294,0.042539745,0.040207835,0.07902299,0.058068699,0.048483795,0.068338273,0.068818113,0.042471734,0.090149093,0.084473553,0.067531919,0.0428936,0.204324924,0.02765454,0.148866883,0.062614837
2015-08-13 06:00:00+00:00,0,0,0,0.139206637,0.056861034,0.019075248,0.152327889,0.171082128,0.042489803,0.039980775,0.078629509,0.058054213,0.048472364,0.068317642,0.068767087,0.042440243,0.090134071,0.084177176,0.067294982,0.042867137,0.204355037,0.027640918,0.148811398,0.062554043
2015-08-13 07:00:00+00:00,0,0,0,0.139183436,0.056839825,0.01907021,0.152232138,0.170467962,0.042439862,0.039753716,0.078236029,0.058039726,0.048460932,0.068297011,0.06871606,0.042408751,0.090119049,0.083880799,0.067058045,0.042840674,0.20438515,0.027627297,0.148755913,0.062493248
2015-08-13 08:00:00+00:00,0,0,0,0.139160235,0.056818616,0.019065173,0.152136387,0.169853795,0.04238992,0.039526656,0.077842549,0.05802524,0.048449501,0.06827638,0.068665034,0.04237726,0.090104027,0.083584422,0.066821108,0.042814211,0.204415263,0.027613675,0.148700428,0.062432453
2015-08-13 09:00:00+00:00,0,0,0,0.139137034,0.056797408,0.019060135,0.152040635,0.169239629,0.042339978,0.039299596,0.077449069,0.058010754,0.04843807,0.068255749,0.068614007,0.042345768,0.090089005,0.083288045,0.066584171,0.042787748,0.204445376,0.027600053,0.148644942,0.062371658
2015-08-13 10:00:00+00:00,0,0,0,0.139113834,0.056776199,0.019055098,0.151944884,0.168625463,0.042290037,0.039072536,0.077055588,0.057996267,0.048426639,0.068235117,0.068562981,0.042314277,0.090073982,0.082991668,0.066347234,0.042761286,0.204475489,0.027586432,0.148589457,0.062310863
2015-08-13 11:00:00+00:00,0,0,0,0.139090633,0.05675499,0.01905006,0.151849132,0.168011297,0.042240095,0.038845476,0.076662108,0.057981781,0.048415208,0.068214486,0.068511955,0.042282786,0.09005896,0.082695291,0.066110297,0.042734823,0.204505601,0.02757281,0.148533972,0.062250068
2015-08-13 12:00:00+00:00,0,0,0,0.139067432,0.056733781,0.019045023,0.151753381,0.16739713,0.042190153,0.038618416,0.076268628,0.057967294,0.048403777,0.068193855,0.068460928,0.042251294,0.090043938,0.082398913,0.06587336,0.04270836,0.204535714,0.027559189,0.148478487,0.062189274
2015-08-13 13:00:00+00:00,0,0,0,0.139044231,0.056712572,0.019039985,0.15165763,0.166782964,0.042140211,0.038391356,0.075875147,0.057952808,0.048392346,0.068173224,0.068409902,0.042219803,0.090028916,0.082102536,0.065636423,0.042681897,0.204565827,0.027545567,0.148423001,0.062128479
2015-08-13 14:00:00+00:00,0,0,0,0.13902103,0.056691363,0.019034948,0.151561878,0.166168798,0.04209027,0.038164296,0.075481667,0.057938322,0.048380914,0.068152593,0.068358875,0.042188311,0.090013894,0.081806159,0.065399486,0.042655434,0.20459594,0.027531945,0.148367516,0.062067684
2015-08-13 15:00:00+00:00,0,0,0,0.13899783,0.056670154,0.01902991,0.151466127,0.165554631,0.042040328,0.037937236,0.075088187,0.057923835,0.048369483,0.068131962,0.068307849,0.04215682,0.089998872,0.081509782,0.065162549,0.042628971,0.204626053,0.027518324,0.148312031,0.06200689
2015-08-13 16:00:00+00:00,0,0,0,0.138974629,0.056648945,0.019024873,0.151370375,0.164940465,0.041990386,0.037710176,0.074694707,0.057909349,0.048358052,0.068111331,0.068256823,0.042125328,0.08998385,0.081213405,0.064925612,0.042602508,0.204656166,0.027504702,0.148256546,0.061946095
2015-08-13 17:00:00+00:00,0,0,0,0.138951428,0.056627737,0.019019835,0.151274624,0.164326299,0.041940445,0.037483116,0.074301226,0.057894862,0.048346621,0.0680907,0.068205796,0.042093837,0.089968828,0.080917028,0.064688675,0.042576045,0.204686279,0.02749108,0.14820106,0.0618853
2015-08-13 18:00:00+00:00,0,0,0,0.138928227,0.056606528,0.019014798,0.151178873,0.163712132,0.041890503,0.037256056,0.073907746,0.057880376,0.04833519,0.068070068,0.06815477,0.042062346,0.089953805,0.080620651,0.064451738,0.042549582,0.204716392,0.027477459,0.148145575,0.061824506
2015-08-13 19:00:00+00:00,0,0,0,0.138905027,0.056585319,0.01900976,0.151083121,0.163097966,0.041840561,0.037028996,0.073514266,0.057865889,0.048323759,0.068049437,0.068103743,0.042030854,0.089938783,0.080324274,0.064214801,0.042523119,0.204746505,0.027463837,0.14809009,0.061763711
2015-08-13 20:00:00+00:00,0,0,0,0.138881826,0.05656411,0.019004723,0.15098737,0.1624838,0.04179062,0.036801936,0.073120785,0.057851403,0.048312327,0.068028806,0.068052717,0.041999363,0.089923761,0.080027897,0.063977864,0.042496656,0.204776618,0.027450216,0.148034605,0.061702917
2015-08-13 21:00:00+00:00,0,0,0,0.138858625,0.056542901,0.018999685,0.150891619,0.161869634,0.041740678,0.036574876,0.072727305,0.057836917,0.048300896,0.068008175,0.068001691,0.041967871,0.089908739,0.07973152,0.063740927,0.042470193,0.204806731,0.027436594,0.14797912,0.061642122
2015-08-13 22:00:00+00:00,0,0,0,0.138835424,0.056521692,0.018994647,0.150795867,0.161255467,0.041690736,0.036347817,0.072333825,0.05782243,0.048289465,0.067987544,0.067950664,0.04193638,0.089893717,0.079435143,0.06350399,0.04244373,0.204836843,0.027422972,0.147923634,0.061581328
2015-08-13 23:00:00+00:00,0,0,0,0.138812224,0.056500483,0.01898961,0.150700116,0.160641301,0.041640795,0.036120757,0.071940344,0.057807944,0.048278034,0.067966913,0.067899638,0.041904889,0.089878695,0.079138766,0.063267053,0.042417267,0.204866956,0.027409351,0.147868149,0.061520533
2015-08-14 00:00:00+00:00,0,0,0,0.138587251,0.056481056,0.018984869,0.151086978,0.160544248,0.041590644,0.036008312,0.07178095,0.057793457,0.048266703,0.067946416,0.067862889,0.041882209,0.089733029,0.078974416,0.063135664,0.042396173,0.204701438,0.027394702,0.147812664,0.061517414
2015-08-14 01:00:00+00:00,0,0,0,0.138362278,0.056461629,0.018980128,0.15147384,0.160447195,0.041540493,0.035895868,0.071621556,0.057778971,0.048255372,0.06792592,0.067826141,0.041859529,0.089587363,0.078810066,0.063004276,0.042375079,0.20453592,0.027380053,0.147757179,0.061514294
2015-08-14 02:00:00+00:00,0,0,0,0.138137306,0.056442202,0.018975386,0.151860702,0.160350142,0.041490342,0.035783424,0.071462162,0.057764485,0.048244041,0.067905423,0.067789393,0.04183685,0.089441696,0.078645717,0.062872887,0.042353985,0.204370401,0.027365404,0.147701693,0.061511174
2015-08-14 03:00:00+00:00,0,0,0,0.137912333,0.056422775,0.018970645,0.152247564,0.16025309,0.041440191,0.03567098,0.071302768,0.057749998,0.048232711,0.067884927,0.067752645,0.04181417,0.08929603,0.078481367,0.062741499,0.042332891,0.204204883,0.027350755,0.147646208,0.061508054
2015-08-14 04:00:00+00:00,0,0,0,0.137687361,0.056403348,0.018965904,0.152634426,0.160156037,0.041390039,0.035558535,0.071143374,0.057735512,0.04822138,0.06786443,0.067715896,0.041791491,0.089150364,0.078317017,0.06261011,0.042311797,0.204039364,0.027336106,0.147590723,0.061504935
2015-08-14 05:00:00+00:00,0,0,0,0.137462388,0.056383921,0.018961163,0.153021288,0.160058984,0.041339888,0.035446091,0.07098398,0.057721025,0.048210049,0.067843934,0.067679148,0.041768811,0.089004698,0.078152667,0.062478722,0.042290703,0.203873846,0.027321457,0.147535238,0.061501815
2015-08-14 06:00:00+00:00,0,0,0,0.137237415,0.056364494,0.018956422,0.15340815,0.159961931,0.041289737,0.035333647,0.070824585,0.057706539,0.048198718,0.067823437,0.0676424,0.041746132,0.088859032,0.077988318,0.062347333,0.042269609,0.203708327,0.027306809,0.147479752,0.061498695
2015-08-14 07:00:00+00:00,0,0,0,0.137012443,0.056345066,0.01895168,0.153795012,0.159864878,0.041239586,0.035221202,0.070665191,0.057692053,0.048187387,0.067802941,0.067605652,0.041723452,0.088713366,0.077823968,0.062215944,0.042248515,0.203542809,0.02729216,0.147424267,0.061495576
2015-08-14 08:00:00+00:00,0,0,0,0.13678747,0.056325639,0.018946939,0.154181874,0.159767825,0.041189435,0.035108758,0.070505797,0.057677566,0.048176056,0.067782444,0.067568903,0.041700773,0.088567699,0.077659618,0.062084556,0.042227421,0.203377291,0.027277511,0.147368782,0.061492456
2015-08-14 09:00:00+00:00,0,0,0,0.136562498,0.056306212,0.018942198,0.154568736,0.159670773,0.041139284,0.034996314,0.070346403,0.05766308,0.048164725,0.067761948,0.067532155,0.041678093,0.088422033,0.077495268,0.061953167,0.042206327,0.203211772,0.027262862,0.147313297,0.061489336
2015-08-14 10:00:00+00:00,0,0,0,0.136337525,0.056286785,0.018937457,0.154955598,0.15957372,0.041089133,0.03488387,0.070187009,0.057648593,0.048153395,0.067741451,0.067495407,0.041655414,0.088276367,0.077330919,0.061821779,0.042185233,0.203046254,0.027248213,0.147257811,0.061486217
2015-08-14 11:00:00+00:00,0,0,0,0.136112553,0.056267358,0.018932716,0.15534246,0.159476667,0.041038982,0.034771425,0.070027615,0.057634107,0.048142064,0.067720954,0.067458658,0.041632734,0.088130701,0.077166569,0.06169039,0.042164138,0.202880735,0.027233564,0.147202326,0.061483097
2015-08-14 12:00:00+00:00,0,0,0,0.13588758,0.056247931,0.018927974,0.155729323,0.159379614,0.040988831,0.034658981,0.069868221,0.05761962,0.048130733,0.067700458,0.06742191,0.041610055,0.087985035,0.077002219,0.061559002,0.042143044,0.202715217,0.027218915,0.147146841,0.061479977
2015-08-14 13:00:00+00:00,0,0,0,0.135662607,0.056228504,0.018923233,0.156116185,0.159282561,0.04093868,0.034546537,0.069708826,0.057605134,0.048119402,0.067679961,0.067385162,0.041587375,0.087839369,0.076837869,0.061427613,0.04212195,0.202549699,0.027204267,0.147091356,0.061476857
2015-08-14 14:00:00+00:00,0,0,0,0.135437635,0.056209077,0.018918492,0.156503047,0.159185509,0.040888529,0.034434093,0.069549432,0.057590648,0.048108071,0.067659465,0.067348414,0.041564696,0.087693703,0.07667352,0.061296225,0.042100856,0.20238418,0.027189618,0.147035871,0.061473738
2015-08-14 15:00:00+00:00,0,0,0,0.135212662,0.05618965,0.018913751,0.156889909,0.159088456,0.040838378,0.034321648,0.069390038,0.057576161,0.04809674,0.067638968,0.067311665,0.041542016,0.087548036,0.07650917,0.061164836,0.042079762,0.202218662,0.027174969,0.146980385,0.061470618
2015-08-14 16:00:00+00:00,0,0,0,0.13498769,0.056170222,0.01890901,0.157276771,0.158991403,0.040788227,0.034209204,0.069230644,0.057561675,0.048085409,0.067618472,0.067274917,0.041519336,0.08740237,0.07634482,0.061033448,0.042058668,0.202053143,0.02716032,0.1469249,0.061467498
2015-08-14 17:00:00+00:00,0,0,0,0.134762717,0.056150795,0.018904268,0.157663633,0.15889435,0.040738076,0.03409676,0.06907125,0.057547188,0.048074078,0.067597975,0.067238169,0.041496657,0.087256704,0.07618047,0.060902059,0.042037574,0.201887625,0.027145671,0.146869415,0.061464379
2015-08-14 18:00:00+00:00,0,0,0,0.134537744,0.056131368,0.018899527,0.158050495,0.158797297,0.040687925,0.033984315,0.068911856,0.057532702,0.048062748,0.067577479,0.067201421,0.041473977,0.087111038,0.076016121,0.060770671,0.04201648,0.201722107,0.027131022,0.14681393,0.061461259
2015-08-14 19:00:00+00:00,0,0,0,0.134312772,0.056111941,0.018894786,0.158437357,0.158700244,0.040637774,0.033871871,0.068752462,0.057518216,0.048051417,0.067556982,0.067164672,0.041451298,0.086965372,0.075851771,0.060639282,0.041995386,0.201556588,0.027116373,0.146758444,0.061458139
2015-08-14 20:00:00+00:00,0,0,0,0.134087799,0.056092514,0.018890045,0.158824219,0.158603192,0.040587623,0.033759427,0.068593068,0.057503729,0.048040086,0.067536486,0.067127924,0.041428618,0.086819706,0.075687421,0.060507894,0.041974292,0.20139107,0.027101724,0.146702959,0.061455019
2015-08-14 21:00:00+00:00,0,0,0,0.133862827,0.056073087,0.018885304,0.159211081,0.158506139,0.040537472,0.033646983,0.068433673,0.057489243,0.048028755,0.067515989,0.067091176,0.041405939,0.086674039,0.075523071,0.060376505,0.041953198,0.201225551,0.027087076,0.146647474,0.0614519
2015-08-14 22:00:00+00:00,0,0,0,0.133637854,0.05605366,0.018880562,0.159597943,0.158409086,0.040487321,0.033534538,0.068274279,0.057474756,0.048017424,0.067495493,0.067054428,0.041383259,0.086528373,0.075358721,0.060245117,0.041932103,0.201060033,0.027072427,0.146591989,0.06144878
2015-08-14 23:00:00+00:00,0,0,0,0.133412881,0.056034233,0.018875821,0.159984805,0.158312033,0.04043717,0.033422094,0.068114885,0.05746027,0.048006093,0.067474996,0.067017679,0.04136058,0.086382707,0.075194372,0.060113728,0.041911009,0.200894515,0.027057778,0.146536503,0.06144566
2015-08-15 00:00:00+00:00,0,0,0,0.133172139,0.056014036,0.018871129,0.159825499,0.158088032,0.040390809,0.033369454,0.068031694,0.057446013,0.047994762,0.067454634,0.06699755,0.041348157,0.08622683,0.075052804,0.060000553,0.041897241,0.201034427,0.02704604,0.146481018,0.061384605
2015-08-15 01:00:00+00:00,0,0,0,0.132931397,0.055993839,0.018866438,0.159666193,0.157864032,0.040344448,0.033316815,0.067948504,0.057431756,0.047983432,0.067434272,0.06697742,0.041335733,0.086070954,0.074911236,0.059887377,0.041883473,0.20117434,0.027034302,0.146425533,0.061323549
2015-08-15 02:00:00+00:00,0,0,0,0.132690655,0.055973642,0.018861746,0.159506887,0.157640031,0.040298087,0.033264175,0.067865313,0.0574175,0.047972101,0.067413909,0.06695729,0.04132331,0.085915077,0.074769669,0.059774202,0.041869704,0.201314252,0.027022564,0.146370048,0.061262493
2015-08-15 03:00:00+00:00,0,0,0,0.132449913,0.055953445,0.018857054,0.159347581,0.15741603,0.040251726,0.033211535,0.067782122,0.057403243,0.04796077,0.067393547,0.066937161,0.041310887,0.0857592,0.074628101,0.059661026,0.041855936,0.201454164,0.027010827,0.146314563,0.061201438
2015-08-15 04:00:00+00:00,0,0,0,0.13220917,0.055933248,0.018852362,0.159188275,0.15719203,0.040205364,0.033158895,0.067698931,0.057388986,0.047949439,0.067373185,0.066917031,0.041298464,0.085603323,0.074486533,0.059547851,0.041842168,0.201594077,0.026999089,0.146259077,0.061140382
2015-08-15 05:00:00+00:00,0,0,0,0.131968428,0.055913051,0.01884767,0.159028969,0.156968029,0.040159003,0.033106256,0.06761574,0.05737473,0.047938108,0.067352822,0.066896901,0.041286041,0.085447447,0.074344966,0.059434675,0.0418284,0.201733989,0.026987351,0.146203592,0.061079327
2015-08-15 06:00:00+00:00,0,0,0,0.131727686,0.055892854,0.018842978,0.158869663,0.156744028,0.040112642,0.033053616,0.06753255,0.057360473,0.047926777,0.06733246,0.066876772,0.041273617,0.08529157,0.074203398,0.0593215,0.041814631,0.201873902,0.026975613,0.146148107,0.061018271
2015-08-15 07:00:00+00:00,0,0,0,0.131486944,0.055872657,0.018838287,0.158710357,0.156520028,0.040066281,0.033000976,0.067449359,0.057346216,0.047915446,0.067312098,0.066856642,0.041261194,0.085135693,0.07406183,0.059208324,0.041800863,0.202013814,0.026963875,0.146092622,0.060957216
2015-08-15 08:00:00+00:00,0,0,0,0.131246202,0.05585246,0.018833595,0.158551051,0.156296027,0.04001992,0.032948337,0.067366168,0.05733196,0.047904116,0.067291736,0.066836512,0.041248771,0.084979817,0.073920262,0.059095149,0.041787095,0.202153727,0.026952138,0.146037136,0.06089616
2015-08-15 09:00:00+00:00,0,0,0,0.131005459,0.055832263,0.018828903,0.158391745,0.156072026,0.039973559,0.032895697,0.067282977,0.057317703,0.047892785,0.067271373,0.066816383,0.041236348,0.08482394,0.073778695,0.058981973,0.041773326,0.202293639,0.0269404,0.145981651,0.060835105
2015-08-15 10:00:00+00:00,0,0,0,0.130764717,0.055812066,0.018824211,0.158232439,0.155848026,0.039927198,0.032843057,0.067199786,0.057303446,0.047881454,0.067251011,0.066796253,0.041223925,0.084668063,0.073637127,0.058868798,0.041759558,0.202433552,0.026928662,0.145926166,0.06077405
2015-08-15 11:00:00+00:00,0,0,0,0.130523975,0.055791869,0.018819519,0.158073133,0.155624025,0.039880836,0.032790417,0.067116596,0.057289189,0.047870123,0.067230649,0.066776124,0.041211501,0.084512186,0.073495559,0.058755622,0.04174579,0.202573464,0.026916924,0.145870681,0.060712994
2015-08-15 12:00:00+00:00,0,0,0,0.130283233,0.055771672,0.018814828,0.157913827,0.155400024,0.039834475,0.032737778,0.067033405,0.057274933,0.047858792,0.067210287,0.066755994,0.041199078,0.08435631,0.073353992,0.058642447,0.041732022,0.202713377,0.026905186,0.145815195,0.060651939
2015-08-15 13:00:00+00:00,0,0,0,0.13004249,0.055751475,0.018810136,0.157754521,0.155176024,0.039788114,0.032685138,0.066950214,0.057260676,0.047847461,0.067189924,0.066735864,0.041186655,0.084200433,0.073212424,0.058529271,0.041718253,0.202853289,0.026893449,0.14575971,0.060590884
2015-08-15 14:00:00+00:00,0,0,0,0.129801748,0.055731278,0.018805444,0.157595215,0.154952023,0.039741753,0.032632498,0.066867023,0.057246419,0.04783613,0.067169562,0.066715735,0.041174232,0.084044556,0.073070856,0.058416096,0.041704485,0.202993202,0.026881711,0.145704225,0.060529828
2015-08-15 15:00:00+00:00,0,0,0,0.129561006,0.055711081,0.018800752,0.157435909,0.154728022,0.039695392,0.032579858,0.066783832,0.057232163,0.0478248,0.0671492,0.066695605,0.041161809,0.083888679,0.072929289,0.05830292,0.041690717,0.203133114,0.026869973,0.14564874,0.060468773
2015-08-15 16:00:00+00:00,0,0,0,0.129320264,0.055690884,0.01879606,0.157276602,0.154504022,0.039649031,0.032527219,0.066700642,0.057217906,0.047813469,0.067128838,0.066675475,0.041149385,0.083732803,0.072787721,0.058189744,0.041676948,0.203273027,0.026858235,0.145593254,0.060407718
2015-08-15 17:00:00+00:00,0,0,0,0.129079522,0.055670687,0.018791369,0.157117296,0.154280021,0.039602669,0.032474579,0.066617451,0.057203649,0.047802138,0.067108475,0.066655346,0.041136962,0.083576926,0.072646153,0.058076569,0.04166318,0.203412939,0.026846497,0.145537769,0.060346663
2015-08-15 18:00:00+00:00,0,0,0,0.128838779,0.055650489,0.018786677,0.15695799,0.15405602,0.039556308,0.032421939,0.06653426,0.057189392,0.047790807,0.067088113,0.066635216,0.041124539,0.083421049,0.072504585,0.057963393,0.041649412,0.203552852,0.02683476,0.145482284,0.060285607
2015-08-15 19:00:00+00:00,0,0,0,0.128598037,0.055630292,0.018781985,0.156798684,0.15383202,0.039509947,0.0323693,0.066451069,0.057175136,0.047779476,0.067067751,0.066615086,0.041112116,0.083265173,0.072363018,0.057850218,0.041635644,0.203692764,0.026823022,0.145426799,0.060224552
2015-08-15 20:00:00+00:00,0,0,0,0.128357295,0.055610095,0.018777293,0.156639378,0.153608019,0.039463586,0.03231666,0.066367878,0.057160879,0.047768145,0.067047388,0.066594957,0.041099693,0.083109296,0.07222145,0.057737042,0.041621875,0.203832677,0.026811284,0.145371314,0.060163497
2015-08-15 21:00:00+00:00,0,0,0,0.128116553,0.055589898,0.018772601,0.156480072,0.153384018,0.039417225,0.03226402,0.066284688,0.057146622,0.047756814,0.067027026,0.066574827,0.04108727,0.082953419,0.072079882,0.057623867,0.041608107,0.203972589,0.026799546,0.145315828,0.060102442
2015-08-15 22:00:00+00:00,0,0,0,0.127875811,0.055569701,0.01876791,0.156320766,0.153160018,0.039370864,0.03221138,0.066201497,0.057132366,0.047745483,0.067006664,0.066554698,0.041074846,0.082797542,0.071938315,0.057510691,0.041594339,0.204112501,0.026787808,0.145260343,0.060041387
2015-08-15 23:00:00+00:00,0,0,0,0.127635068,0.055549504,0.018763218,0.15616146,0.152936017,0.039324502,0.032158741,0.066118306,0.057118109,0.047734153,0.066986302,0.066534568,0.041062423,0.082641666,0.071796747,0.057397516,0.04158057,0.204252414,0.026776071,0.145204858,0.059980332
2015-08-16 00:00:00+00:00,0,0,0,0.127398219,0.055545385,0.018758625,0.155901037,0.152665888,0.039295044,0.032133217,0.066057211,0.057103853,0.047722922,0.066966074,0.066514906,0.041050289,0.082488309,0.071681611,0.057305471,0.041569403,0.204123358,0.026765644,0.145149373,0.059910243
2015-08-16 01:00:00+00:00,0,0,0,0.12716137,0.055541266,0.018754032,0.155640614,0.152395758,0.039265586,0.032107693,0.065996116,0.057089596,0.047711691,0.066945846,0.066495245,0.041038155,0.082334953,0.071566475,0.057213426,0.041558235,0.203994301,0.026755218,0.145093887,0.059840154
2015-08-16 02:00:00+00:00,0,0,0,0.12692452,0.055537147,0.018749439,0.155380191,0.152125629,0.039236128,0.03208217,0.065935021,0.05707534,0.047700461,0.066925619,0.066475584,0.04102602,0.082181597,0.071451339,0.057121381,0.041547068,0.203865245,0.026744791,0.145038402,0.059770065
2015-08-16 03:00:00+00:00,0,0,0,0.126687671,0.055533028,0.018744846,0.155119767,0.1518555,0.03920667,0.032056646,0.065873926,0.057061083,0.04768923,0.066905391,0.066455922,0.041013886,0.082028241,0.071336203,0.057029336,0.041535901,0.203736189,0.026734365,0.144982917,0.059699976
2015-08-16 04:00:00+00:00,0,0,0,0.126450821,0.055528908,0.018740253,0.154859344,0.151585371,0.039177212,0.032031122,0.065812832,0.057046827,0.047678,0.066885163,0.066436261,0.041001752,0.081874885,0.071221067,0.056937291,0.041524733,0.203607133,0.026723939,0.144927432,0.059629887
2015-08-16 05:00:00+00:00,0,0,0,0.126213972,0.055524789,0.01873566,0.154598921,0.151315241,0.039147754,0.032005599,0.065751737,0.05703257,0.047666769,0.066864936,0.066416599,0.040989618,0.081721528,0.07110593,0.056845246,0.041513566,0.203478076,0.026713512,0.144871946,0.059559798
2015-08-16 06:00:00+00:00,0,0,0,0.125977123,0.05552067,0.018731067,0.154338498,0.151045112,0.039118295,0.031980075,0.065690642,0.057018314,0.047655539,0.066844708,0.066396938,0.040977483,0.081568172,0.070990794,0.056753201,0.041502398,0.20334902,0.026703086,0.144816461,0.059489709
2015-08-16 07:00:00+00:00,0,0,0,0.125740273,0.055516551,0.018726474,0.154078074,0.150774983,0.039088837,0.031954551,0.065629547,0.057004057,0.047644308,0.06682448,0.066377276,0.040965349,0.081414816,0.070875658,0.056661157,0.041491231,0.203219964,0.02669266,0.144760976,0.059419621
