,PHOT,WTOF,WTON,HE Grabovica,HE Mostar,HE Mostarsko Blato,HE Jajce 1,HE Jajce 2,HE Pec Mlini,HE Una Kostela,HE Bogatici,HE Novakovici,HE Mesica Nova,HE Bistrica B-5 A,HE Majdan,HE Botun,HE Modrac,HE Mujakovici,HE Jezernica,HE Tresanica T-4,HE Vlasenica,HE Osanica,HROR
2010-08-25 16:00:00+00:00,0,0,0,0.041570176,0.047240607,0.003546433,0.121833234,0.064376389,0.044272142,0.09823702,0.104168442,0.095974362,0.119997408,0.133807188,0.193263797,0.164523995,0.248012732,0.099112857,0.072584494,0.085532281,0.587124061,0.032644197,0.0518616
2010-08-25 17:00:00+00:00,0,0,0,0.041558067,0.047227268,0.003545559,0.121795854,0.06435944,0.044261556,0.098212594,0.104143805,0.095950393,0.119969147,0.133766506,0.19320659,0.164475296,0.247925842,0.09908245,0.072562225,0.085511277,0.586989724,0.032634866,0.0518469
2010-08-25 18:00:00+00:00,0,0,0,0.041545958,0.047213929,0.003544685,0.121758475,0.064342492,0.044250969,0.098188167,0.104119168,0.095926425,0.119940886,0.133725825,0.193149383,0.164426596,0.247838951,0.099052042,0.072539956,0.085490272,0.586855388,0.032625535,0.0518322
2010-08-25 19:00:00+00:00,0,0,0,0.041533849,0.047200589,0.003543812,0.121721096,0.064325544,0.044240382,0.09816374,0.104094532,0.095902456,0.119912625,0.133685143,0.193092176,0.164377896,0.24775206,0.099021634,0.072517688,0.085469268,0.586721051,0.032616205,0.0518175
2010-08-25 20:00:00+00:00,0,0,0,0.041521741,0.04718725,0.003542938,0.121683716,0.064308596,0.044229795,0.098139314,0.104069895,0.095878488,0.119884364,0.133644461,0.19303497,0.164329196,0.24766517,0.098991227,0.072495419,0.085448264,0.586586715,0.032606874,0.0518028
2010-08-25 21:00:00+00:00,0,0,0,0.041509632,0.047173911,0.003542064,0.121646337,0.064291648,0.044219208,0.098114887,0.104045258,0.095854519,0.119856103,0.13360378,0.192977763,0.164280497,0.247578279,0.098960819,0.07247315,0.085427259,0.586452378,0.032597543,0.0517881
2010-08-25 22:00:00+00:00,0,0,0,0.041497523,0.047160571,0.003541191,0.121608957,0.0642747,0.044208621,0.098090461,0.104020621,0.095830551,0.119827842,0.133563098,0.192920556,0.164231797,0.247491389,0.098930411,0.072450881,0.085406255,0.586318042,0.032588212,0.0517735
2010-08-25 23:00:00+00:00,0,0,0,0.041485414,0.047147232,0.003540317,0.121571578,0.064257752,0.044198034,0.098066034,0.103995984,0.095806582,0.119799581,0.133522416,0.192863349,0.164183097,0.247404498,0.098900004,0.072428612,0.08538525,0.586183705,0.032578881,0.0517588
2010-08-26 00:00:00+00:00,0,0,0,0.041472288,0.047133066,0.003539453,0.121533202,0.064240702,0.044183233,0.098041824,0.103971509,0.095782613,0.11977148,0.133482081,0.192807202,0.164135299,0.247300034,0.098869817,0.072406506,0.085364334,0.586049948,0.032569464,0.0517433
2010-08-26 01:00:00+00:00,0,0,0,0.041459162,0.047118899,0.003538588,0.121494826,0.064223651,0.044168432,0.098017614,0.103947033,0.095758644,0.119743379,0.133441745,0.192751054,0.164087501,0.24719557,0.098839631,0.072384399,0.085343418,0.585916191,0.032560048,0.0517278
2010-08-26 02:00:00+00:00,0,0,0,0.041446036,0.047104732,0.003537724,0.12145645,0.064206601,0.044153632,0.097993404,0.103922558,0.095734676,0.119715277,0.13340141,0.192694907,0.164039704,0.247091106,0.098809445,0.072362293,0.085322502,0.585782435,0.032550631,0.0517124
2010-08-26 03:00:00+00:00,0,0,0,0.041432911,0.047090566,0.00353686,0.121418074,0.064189551,0.044138831,0.097969194,0.103898082,0.095710707,0.119687176,0.133361075,0.19263876,0.163991906,0.246986642,0.098779259,0.072340186,0.085301586,0.585648678,0.032541215,0.0516969
2010-08-26 04:00:00+00:00,0,0,0,0.041419785,0.047076399,0.003535996,0.121379698,0.064172501,0.04412403,0.097944983,0.103873607,0.095686738,0.119659075,0.133320739,0.192582612,0.163944108,0.246882177,0.098749073,0.07231808,0.085280669,0.585514921,0.032531798,0.0516814
2010-08-26 05:00:00+00:00,0,0,0,0.041406659,0.047062233,0.003535132,0.121341322,0.06415545,0.04410923,0.097920773,0.103849131,0.095662769,0.119630973,0.133280404,0.192526465,0.16389631,0.246777713,0.098718887,0.072295973,0.085259753,0.585381164,0.032522381,0.051666
2010-08-26 06:00:00+00:00,0,0,0,0.041393533,0.047048066,0.003534267,0.121302946,0.0641384,0.044094429,0.097896563,0.103824656,0.0956388,0.119602872,0.133240068,0.192470318,0.163848513,0.246673249,0.098688701,0.072273866,0.085238837,0.585247408,0.032512965,0.0516505
2010-08-26 07:00:00+00:00,0,0,0,0.041380407,0.047033899,0.003533403,0.12126457,0.06412135,0.044079628,0.097872353,0.10380018,0.095614831,0.11957477,0.133199733,0.192414171,0.163800715,0.246568785,0.098658514,0.07225176,0.085217921,0.585113651,0.032503548,0.0516351
2010-08-26 08:00:00+00:00,0,0,0,0.041367282,0.047019733,0.003532539,0.121226194,0.0641043,0.044064827,0.097848143,0.103775705,0.095590863,0.119546669,0.133159397,0.192358023,0.163752917,0.246464321,0.098628328,0.072229653,0.085197005,0.584979894,0.032494132,0.0516196
2010-08-26 09:00:00+00:00,0,0,0,0.041354156,0.047005566,0.003531675,0.121187818,0.06408725,0.044050027,0.097823933,0.103751229,0.095566894,0.119518568,0.133119062,0.192301876,0.163705119,0.246359857,0.098598142,0.072207547,0.085176088,0.584846137,0.032484715,0.0516041
2010-08-26 10:00:00+00:00,0,0,0,0.04134103,0.0469914,0.003530811,0.121149442,0.064070199,0.044035226,0.097799723,0.103726753,0.095542925,0.119490466,0.133078726,0.192245729,0.163657321,0.246255393,0.098567956,0.07218544,0.085155172,0.584712381,0.032475298,0.0515887
2010-08-26 11:00:00+00:00,0,0,0,0.041327904,0.046977233,0.003529946,0.121111066,0.064053149,0.044020425,0.097775512,0.103702278,0.095518956,0.119462365,0.133038391,0.192189581,0.163609524,0.246150929,0.09853777,0.072163333,0.085134256,0.584578624,0.032465882,0.0515732
2010-08-26 12:00:00+00:00,0,0,0,0.041314779,0.046963067,0.003529082,0.12107269,0.064036099,0.044005624,0.097751302,0.103677802,0.095494987,0.119434264,0.132998056,0.192133434,0.163561726,0.246046465,0.098507584,0.072141227,0.08511334,0.584444867,0.032456465,0.0515577
2010-08-26 13:00:00+00:00,0,0,0,0.041301653,0.0469489,0.003528218,0.121034314,0.064019049,0.043990824,0.097727092,0.103653327,0.095471018,0.119406162,0.13295772,0.192077287,0.163513928,0.245942001,0.098477397,0.07211912,0.085092423,0.58431111,0.032447049,0.0515423
2010-08-26 14:00:00+00:00,0,0,0,0.041288527,0.046934733,0.003527354,0.120995939,0.064001998,0.043976023,0.097702882,0.103628851,0.09544705,0.119378061,0.132917385,0.192021139,0.16346613,0.245837537,0.098447211,0.072097014,0.085071507,0.584177354,0.032437632,0.0515268
2010-08-26 15:00:00+00:00,0,0,0,0.041275401,0.046920567,0.003526489,0.120957563,0.063984948,0.043961222,0.097678672,0.103604376,0.095423081,0.119349959,0.132877049,0.191964992,0.163418333,0.245733072,0.098417025,0.072074907,0.085050591,0.584043597,0.032428215,0.0515113
2010-08-26 16:00:00+00:00,0,0,0,0.041262275,0.0469064,0.003525625,0.120919187,0.063967898,0.043946421,0.097654462,0.1035799,0.095399112,0.119321858,0.132836714,0.191908845,0.163370535,0.245628608,0.098386839,0.0720528,0.085029675,0.58390984,0.032418799,0.0514959
2010-08-26 17:00:00+00:00,0,0,0,0.04124915,0.046892234,0.003524761,0.120880811,0.063950848,0.043931621,0.097630252,0.103555425,0.095375143,0.119293757,0.132796378,0.191852697,0.163322737,0.245524144,0.098356653,0.072030694,0.085008759,0.583776083,0.032409382,0.0514804
2010-08-26 18:00:00+00:00,0,0,0,0.041236024,0.046878067,0.003523897,0.120842435,0.063933798,0.04391682,0.097606041,0.103530949,0.095351174,0.119265655,0.132756043,0.19179655,0.163274939,0.24541968,0.098326467,0.072008587,0.084987842,0.583642327,0.032399966,0.0514649
2010-08-26 19:00:00+00:00,0,0,0,0.041222898,0.0468639,0.003523033,0.120804059,0.063916747,0.043902019,0.097581831,0.103506474,0.095327205,0.119237554,0.132715707,0.191740403,0.163227142,0.245315216,0.09829628,0.071986481,0.084966926,0.58350857,0.032390549,0.0514495
2010-08-26 20:00:00+00:00,0,0,0,0.041209772,0.046849734,0.003522168,0.120765683,0.063899697,0.043887218,0.097557621,0.103481998,0.095303237,0.119209453,0.132675372,0.191684256,0.163179344,0.245210752,0.098266094,0.071964374,0.08494601,0.583374813,0.032381132,0.051434
2010-08-26 21:00:00+00:00,0,0,0,0.041196647,0.046835567,0.003521304,0.120727307,0.063882647,0.043872418,0.097533411,0.103457522,0.095279268,0.119181351,0.132635037,0.191628108,0.163131546,0.245106288,0.098235908,0.071942268,0.084925094,0.583241056,0.032371716,0.0514186
2010-08-26 22:00:00+00:00,0,0,0,0.041183521,0.046821401,0.00352044,0.120688931,0.063865597,0.043857617,0.097509201,0.103433047,0.095255299,0.11915325,0.132594701,0.191571961,0.163083748,0.245001824,0.098205722,0.071920161,0.084904178,0.5831073,0.032362299,0.0514031
2010-08-26 23:00:00+00:00,0,0,0,0.041170395,0.046807234,0.003519576,0.120650555,0.063848547,0.043842816,0.097484991,0.103408571,0.09523133,0.119125148,0.132554366,0.191515814,0.16303595,0.24489736,0.098175536,0.071898054,0.084883261,0.582973543,0.032352883,0.0513876
2010-08-27 00:00:00+00:00,0,0,0,0.041165358,0.046800011,0.003518712,0.120662849,0.06383523,0.043840262,0.097638592,0.103384095,0.095207592,0.119097366,0.132514261,0.191459137,0.162987702,0.244963965,0.098145616,0.071876142,0.084862477,0.582840363,0.03234371,0.0513878
2010-08-27 01:00:00+00:00,0,0,0,0.04116032,0.046792788,0.003517847,0.120675142,0.063821913,0.043837707,0.097792193,0.10335962,0.095183854,0.119069584,0.132474155,0.191402459,0.162939453,0.245030571,0.098115695,0.071854231,0.084841693,0.582707184,0.032334538,0.0513879
2010-08-27 02:00:00+00:00,0,0,0,0.041155283,0.046785565,0.003516983,0.120687436,0.063808597,0.043835152,0.097945794,0.103335144,0.095160116,0.119041802,0.13243405,0.191345782,0.162891204,0.245097177,0.098085775,0.071832319,0.084820908,0.582574004,0.032325365,0.0513881
2010-08-27 03:00:00+00:00,0,0,0,0.041150245,0.046778342,0.003516119,0.12069973,0.06379528,0.043832598,0.098099395,0.103310668,0.095136378,0.119014021,0.132393945,0.191289105,0.162842955,0.245163783,0.098055855,0.071810407,0.084800124,0.582440824,0.032316192,0.0513882
2010-08-27 04:00:00+00:00,0,0,0,0.041145208,0.046771119,0.003515255,0.120712023,0.063781964,0.043830043,0.098252996,0.103286192,0.09511264,0.118986239,0.13235384,0.191232428,0.162794707,0.245230388,0.098025934,0.071788495,0.08477934,0.582307644,0.03230702,0.0513883
2010-08-27 05:00:00+00:00,0,0,0,0.04114017,0.046763896,0.003514391,0.120724317,0.063768647,0.043827488,0.098406598,0.103261716,0.095088902,0.118958457,0.132313735,0.191175751,0.162746458,0.245296994,0.097996014,0.071766583,0.084758555,0.582174465,0.032297847,0.0513885
2010-08-27 06:00:00+00:00,0,0,0,0.041135132,0.046756672,0.003513526,0.120736611,0.06375533,0.043824934,0.098560199,0.10323724,0.095065164,0.118930675,0.132273629,0.191119074,0.162698209,0.2453636,0.097966094,0.071744671,0.084737771,0.582041285,0.032288675,0.0513886
2010-08-27 07:00:00+00:00,0,0,0,0.041130095,0.046749449,0.003512662,0.120748905,0.063742014,0.043822379,0.0987138,0.103212764,0.095041426,0.118902893,0.132233524,0.191062397,0.16264996,0.245430205,0.097936174,0.071722759,0.084716987,0.581908105,0.032279502,0.0513888
2010-08-27 08:00:00+00:00,0,0,0,0.041125057,0.046742226,0.003511798,0.120761198,0.063728697,0.043819824,0.098867401,0.103188288,0.095017688,0.118875111,0.132193419,0.19100572,0.162601711,0.245496811,0.097906253,0.071700848,0.084696202,0.581774926,0.03227033,0.0513889
2010-08-27 09:00:00+00:00,0,0,0,0.04112002,0.046735003,0.003510934,0.120773492,0.063715381,0.04381727,0.099021002,0.103163812,0.09499395,0.118847329,0.132153314,0.190949043,0.162553463,0.245563417,0.097876333,0.071678936,0.084675418,0.581641746,0.032261157,0.0513891
2010-08-27 10:00:00+00:00,0,0,0,0.041114982,0.04672778,0.00351007,0.120785786,0.063702064,0.043814715,0.099174603,0.103139336,0.094970212,0.118819547,0.132113209,0.190892366,0.162505214,0.245630023,0.097846413,0.071657024,0.084654634,0.581508566,0.032251985,0.0513892
2010-08-27 11:00:00+00:00,0,0,0,0.041109945,0.046720557,0.003509205,0.120798079,0.063688748,0.04381216,0.099328204,0.10311486,0.094946474,0.118791765,0.132073103,0.190835689,0.162456965,0.245696628,0.097816493,0.071635112,0.084633849,0.581375387,0.032242812,0.0513894
2010-08-27 12:00:00+00:00,0,0,0,0.041104907,0.046713334,0.003508341,0.120810373,0.063675431,0.043809606,0.099481805,0.103090384,0.094922736,0.118763983,0.132032998,0.190779012,0.162408716,0.245763234,0.097786572,0.0716132,0.084613065,0.581242207,0.03223364,0.0513895
2010-08-27 13:00:00+00:00,0,0,0,0.04109987,0.046706111,0.003507477,0.120822667,0.063662114,0.043807051,0.099635407,0.103065908,0.094898997,0.118736201,0.131992893,0.190722334,0.162360468,0.24582984,0.097756652,0.071591288,0.084592281,0.581109027,0.032224467,0.0513896
2010-08-27 14:00:00+00:00,0,0,0,0.041094832,0.046698888,0.003506613,0.120834961,0.063648798,0.043804496,0.099789008,0.103041432,0.094875259,0.118708419,0.131952788,0.190665657,0.162312219,0.245896445,0.097726732,0.071569376,0.084571496,0.580975848,0.032215294,0.0513898
2010-08-27 15:00:00+00:00,0,0,0,0.041089795,0.046691665,0.003505749,0.120847254,0.063635481,0.043801942,0.099942609,0.103016957,0.094851521,0.118680637,0.131912683,0.19060898,0.16226397,0.245963051,0.097696812,0.071547465,0.084550712,0.580842668,0.032206122,0.0513899
2010-08-27 16:00:00+00:00,0,0,0,0.041084757,0.046684442,0.003504884,0.120859548,0.063622165,0.043799387,0.10009621,0.102992481,0.094827783,0.118652855,0.131872577,0.190552303,0.162215721,0.246029657,0.097666891,0.071525553,0.084529928,0.580709488,0.032196949,0.0513901
2010-08-27 17:00:00+00:00,0,0,0,0.04107972,0.046677218,0.00350402,0.120871842,0.063608848,0.043796832,0.100249811,0.102968005,0.094804045,0.118625073,0.131832472,0.190495626,0.162167473,0.246096263,0.097636971,0.071503641,0.084509143,0.580576309,0.032187777,0.0513902
2010-08-27 18:00:00+00:00,0,0,0,0.041074682,0.046669995,0.003503156,0.120884135,0.063595532,0.043794278,0.100403412,0.102943529,0.094780307,0.118597291,0.131792367,0.190438949,0.162119224,0.246162868,0.097607051,0.071481729,0.084488359,0.580443129,0.032178604,0.0513904
2010-08-27 19:00:00+00:00,0,0,0,0.041069645,0.046662772,0.003502292,0.120896429,0.063582215,0.043791723,0.100557013,0.102919053,0.094756569,0.118569509,0.131752262,0.190382272,0.162070975,0.246229474,0.097577131,0.071459817,0.084467574,0.580309949,0.032169432,0.0513905
2010-08-27 20:00:00+00:00,0,0,0,0.041064607,0.046655549,0.003501428,0.120908723,0.063568898,0.043789169,0.100710615,0.102894577,0.094732831,0.118541727,0.131712157,0.190325595,0.162022726,0.24629608,0.09754721,0.071437905,0.08444679,0.580176769,0.032160259,0.0513907
2010-08-27 21:00:00+00:00,0,0,0,0.04105957,0.046648326,0.003500563,0.120921017,0.063555582,0.043786614,0.100864216,0.102870101,0.094709093,0.118513945,0.131672052,0.190268918,0.161974477,0.246362685,0.09751729,0.071415993,0.084426006,0.58004359,0.032151087,0.0513908
2010-08-27 22:00:00+00:00,0,0,0,0.041054532,0.046641103,0.003499699,0.12093331,0.063542265,0.043784059,0.101017817,0.102845625,0.094685355,0.118486163,0.131631946,0.190212241,0.161926229,0.246429291,0.09748737,0.071394082,0.084405221,0.57991041,0.032141914,0.051391
2010-08-27 23:00:00+00:00,0,0,0,0.041049495,0.04663388,0.003498835,0.120945604,0.063528949,0.043781505,0.101171418,0.102821149,0.094661617,0.118458381,0.131591841,0.190155564,0.16187798,0.246495897,0.097457449,0.07137217,0.084384437,0.57977723,0.032132742,0.0513911
2010-08-28 00:00:00+00:00,0,0,0,0.041110846,0.046685045,0.00349798,0.121031327,0.0635217,0.043832596,0.101153924,0.102796834,0.094638109,0.118430599,0.131552082,0.190099945,0.161830633,0.246639738,0.097435862,0.071356361,0.084363785,0.58042691,0.032126579,0.0514216
2010-08-28 01:00:00+00:00,0,0,0,0.041172197,0.046736211,0.003497126,0.12111705,0.063514451,0.043883688,0.10113643,0.10277252,0.094614601,0.118402817,0.131512322,0.190044327,0.161783285,0.246783579,0.097414275,0.071340551,0.084343133,0.58107659,0.032120417,0.0514521
2010-08-28 02:00:00+00:00,0,0,0,0.041233548,0.046787376,0.003496271,0.121202774,0.063507202,0.043934779,0.101118936,0.102748205,0.094591094,0.118375035,0.131472563,0.189988709,0.161735938,0.24692742,0.097392688,0.071324742,0.08432248,0.58172627,0.032114255,0.0514826
2010-08-28 03:00:00+00:00,0,0,0,0.041294899,0.046838541,0.003495416,0.121288497,0.063499953,0.043985871,0.101101442,0.10272389,0.094567586,0.118347253,0.131432803,0.189933091,0.161688591,0.247071261,0.097371101,0.071308933,0.084301828,0.58237595,0.032108093,0.0515131
2010-08-28 04:00:00+00:00,0,0,0,0.04135625,0.046889707,0.003494561,0.12137422,0.063492704,0.044036962,0.101083948,0.102699576,0.094544078,0.118319471,0.131393043,0.189877473,0.161641243,0.247215103,0.097349514,0.071293124,0.084281176,0.58302563,0.032101931,0.0515435
2010-08-28 05:00:00+00:00,0,0,0,0.041417601,0.046940872,0.003493707,0.121459944,0.063485455,0.044088054,0.101066453,0.102675261,0.09452057,0.118291689,0.131353284,0.189821855,0.161593896,0.247358944,0.097327927,0.071277315,0.084260523,0.58367531,0.032095769,0.051574
2010-08-28 06:00:00+00:00,0,0,0,0.041478952,0.046992038,0.003492852,0.121545667,0.063478206,0.044139145,0.101048959,0.102650946,0.094497062,0.118263907,0.131313524,0.189766236,0.161546549,0.247502785,0.09730634,0.071261506,0.084239871,0.58432499,0.032089607,0.0516045
2010-08-28 07:00:00+00:00,0,0,0,0.041540303,0.047043203,0.003491997,0.12163139,0.063470957,0.044190237,0.101031465,0.102626632,0.094473554,0.118236125,0.131273765,0.189710618,0.161499201,0.247646626,0.097284753,0.071245697,0.084219219,0.58497467,0.032083445,0.051635
2010-08-28 08:00:00+00:00,0,0,0,0.041601654,0.047094368,0.003491143,0.121717113,0.063463709,0.044241329,0.101013971,0.102602317,0.094450047,0.118208343,0.131234005,0.189655,0.161451854,0.247790467,0.097263166,0.071229888,0.084198567,0.58562435,0.032077283,0.0516655
2010-08-28 09:00:00+00:00,0,0,0,0.041663004,0.047145534,0.003490288,0.121802837,0.06345646,0.04429242,0.100996477,0.102578002,0.094426539,0.118180561,0.131194246,0.189599382,0.161404507,0.247934308,0.097241579,0.071214079,0.084177914,0.58627403,0.032071121,0.051696
2010-08-28 10:00:00+00:00,0,0,0,0.041724355,0.047196699,0.003489433,0.12188856,0.063449211,0.044343512,0.100978983,0.102553688,0.094403031,0.118152779,0.131154486,0.189543764,0.161357159,0.248078149,0.097219992,0.07119827,0.084157262,0.58692371,0.032064958,0.0517265
2010-08-28 11:00:00+00:00,0,0,0,0.041785706,0.047247864,0.003488579,0.121974283,0.063441962,0.044394603,0.100961489,0.102529373,0.094379523,0.118124997,0.131114727,0.189488146,0.161309812,0.248221991,0.097198405,0.071182461,0.08413661,0.58757339,0.032058796,0.051757
2010-08-28 12:00:00+00:00,0,0,0,0.041847057,0.04729903,0.003487724,0.122060006,0.063434713,0.044445695,0.100943995,0.102505058,0.094356015,0.118097215,0.131074967,0.189432527,0.161262465,0.248365832,0.097176818,0.071166652,0.084115958,0.58822307,0.032052634,0.0517875
2010-08-28 13:00:00+00:00,0,0,0,0.041908408,0.047350195,0.003486869,0.12214573,0.063427464,0.044496786,0.100926501,0.102480744,0.094332508,0.118069433,0.131035208,0.189376909,0.161215118,0.248509673,0.097155231,0.071150842,0.084095305,0.58887275,0.032046472,0.051818
2010-08-28 14:00:00+00:00,0,0,0,0.041969759,0.047401361,0.003486014,0.122231453,0.063420215,0.044547878,0.100909007,0.102456429,0.094309,0.118041651,0.130995448,0.189321291,0.16116777,0.248653514,0.097133644,0.071135033,0.084074653,0.58952243,0.03204031,0.0518484
2010-08-28 15:00:00+00:00,0,0,0,0.04203111,0.047452526,0.00348516,0.122317176,0.063412966,0.044598969,0.100891513,0.102432114,0.094285492,0.118013869,0.130955689,0.189265673,0.161120423,0.248797355,0.097112057,0.071119224,0.084054001,0.59017211,0.032034148,0.0518789
2010-08-28 16:00:00+00:00,0,0,0,0.042092461,0.047503691,0.003484305,0.122402899,0.063405717,0.044650061,0.100874019,0.102407799,0.094261984,0.117986087,0.130915929,0.189210055,0.161073076,0.248941196,0.09709047,0.071103415,0.084033348,0.59082179,0.032027986,0.0519094
2010-08-28 17:00:00+00:00,0,0,0,0.042153812,0.047554857,0.00348345,0.122488623,0.063398469,0.044701152,0.100856525,0.102383485,0.094238476,0.117958305,0.13087617,0.189154437,0.161025728,0.249085038,0.097068883,0.071087606,0.084012696,0.59147147,0.032021824,0.0519399
2010-08-28 18:00:00+00:00,0,0,0,0.042215163,0.047606022,0.003482596,0.122574346,0.06339122,0.044752244,0.100839031,0.10235917,0.094214968,0.117930523,0.13083641,0.189098819,0.160978381,0.249228879,0.097047296,0.071071797,0.083992044,0.59212115,0.032015662,0.0519704
2010-08-28 19:00:00+00:00,0,0,0,0.042276514,0.047657187,0.003481741,0.122660069,0.063383971,0.044803336,0.100821536,0.102334855,0.094191461,0.117902741,0.13079665,0.1890432,0.160931034,0.24937272,0.097025709,0.071055988,0.083971392,0.59277083,0.0320095,0.0520009
2010-08-28 20:00:00+00:00,0,0,0,0.042337865,0.047708353,0.003480886,0.122745792,0.063376722,0.044854427,0.100804042,0.102310541,0.094167953,0.117874959,0.130756891,0.188987582,0.160883686,0.249516561,0.097004122,0.071040179,0.083950739,0.59342051,0.032003337,0.0520314
2010-08-28 21:00:00+00:00,0,0,0,0.042399216,0.047759518,0.003480031,0.122831516,0.063369473,0.044905519,0.100786548,0.102286226,0.094144445,0.117847177,0.130717131,0.188931964,0.160836339,0.249660402,0.096982535,0.07102437,0.083930087,0.59407019,0.031997175,0.0520619
2010-08-28 22:00:00+00:00,0,0,0,0.042460567,0.047810684,0.003479177,0.122917239,0.063362224,0.04495661,0.100769054,0.102261911,0.094120937,0.117819395,0.130677372,0.188876346,0.160788992,0.249804243,0.096960948,0.071008561,0.083909435,0.59471987,0.031991013,0.0520924
2010-08-28 23:00:00+00:00,0,0,0,0.042521918,0.047861849,0.003478322,0.123002962,0.063354975,0.045007702,0.10075156,0.102237597,0.094097429,0.117791613,0.130637612,0.188820728,0.160741644,0.249948084,0.096939361,0.070992752,0.083888783,0.59536955,0.031984851,0.0521229
2010-08-29 00:00:00+00:00,0,0,0,0.043210829,0.049709305,0.003896531,0.139597065,0.065718957,0.045684111,0.105077309,0.102213443,0.094073922,0.117763991,0.130598199,0.198280516,0.16879469,0.251004765,0.097417863,0.071343179,0.085005672,0.612473116,0.03198217,0.0554141
2010-08-29 01:00:00+00:00,0,0,0,0.04389974,0.051556761,0.00431474,0.156191167,0.068082938,0.04636052,0.109403057,0.10218929,0.094050414,0.117736369,0.130558786,0.207740303,0.176847735,0.252061446,0.097896365,0.071693606,0.086122562,0.629576682,0.03197949,0.0587053
2010-08-29 02:00:00+00:00,0,0,0,0.044588651,0.053404217,0.004732949,0.17278527,0.07044692,0.04703693,0.113728806,0.102165136,0.094026906,0.117708747,0.130519372,0.217200091,0.18490078,0.253118127,0.098374866,0.072044032,0.087239452,0.646680248,0.031976809,0.0619965
2010-08-29 03:00:00+00:00,0,0,0,0.045277561,0.055251673,0.005151158,0.189379372,0.072810901,0.047713339,0.118054554,0.102140983,0.094003398,0.117681125,0.130479959,0.226659879,0.192953825,0.254174807,0.098853368,0.072394459,0.088356341,0.663783814,0.031974129,0.0652877
2010-08-29 04:00:00+00:00,0,0,0,0.045966472,0.057099129,0.005569367,0.205973474,0.075174883,0.048389748,0.122380303,0.102116829,0.09397989,0.117653503,0.130440546,0.236119667,0.20100687,0.255231488,0.09933187,0.072744886,0.089473231,0.68088738,0.031971448,0.0685789
2010-08-29 05:00:00+00:00,0,0,0,0.046655383,0.058946585,0.005987575,0.222567577,0.077538864,0.049066157,0.126706051,0.102092676,0.093956382,0.11762588,0.130401132,0.245579455,0.209059916,0.256288169,0.099810372,0.073095313,0.090590121,0.697990946,0.031968767,0.0718701
2010-08-29 06:00:00+00:00,0,0,0,0.047344294,0.060794041,0.006405784,0.239161679,0.079902846,0.049742566,0.131031799,0.102068523,0.093932875,0.117598258,0.130361719,0.255039243,0.217112961,0.257344849,0.100288874,0.07344574,0.091707011,0.715094512,0.031966087,0.0751613
2010-08-29 07:00:00+00:00,0,0,0,0.048033204,0.062641497,0.006823993,0.255755782,0.082266828,0.050418976,0.135357548,0.102044369,0.093909367,0.117570636,0.130322306,0.264499031,0.225166006,0.25840153,0.100767376,0.073796167,0.0928239,0.732198078,0.031963406,0.0784525
2010-08-29 08:00:00+00:00,0,0,0,0.048722115,0.064488953,0.007242202,0.272349884,0.084630809,0.051095385,0.139683296,0.102020216,0.093885859,0.117543014,0.130282892,0.273958818,0.233219051,0.259458211,0.101245878,0.074146594,0.09394079,0.749301644,0.031960725,0.0817437
2010-08-29 09:00:00+00:00,0,0,0,0.049411026,0.06633641,0.007660411,0.288943987,0.086994791,0.051771794,0.144009045,0.101996062,0.093862351,0.117515392,0.130243479,0.283418606,0.241272096,0.260514892,0.101724379,0.074497021,0.09505768,0.766405209,0.031958045,0.0850349
2010-08-29 10:00:00+00:00,0,0,0,0.050099937,0.068183866,0.00807862,0.305538089,0.089358772,0.052448203,0.148334793,0.101971909,0.093838843,0.11748777,0.130204066,0.292878394,0.249325142,0.261571572,0.102202881,0.074847448,0.09617457,0.783508775,0.031955364,0.0883261
2010-08-29 11:00:00+00:00,0,0,0,0.050788847,0.070031322,0.008496829,0.322132192,0.091722754,0.053124613,0.152660542,0.101947755,0.093815336,0.117460148,0.130164652,0.302338182,0.257378187,0.262628253,0.102681383,0.075197875,0.097291459,0.800612341,0.031952684,0.0916173
2010-08-29 12:00:00+00:00,0,0,0,0.051477758,0.071878778,0.008915038,0.338726294,0.094086735,0.053801022,0.15698629,0.101923602,0.093791828,0.117432526,0.130125239,0.31179797,0.265431232,0.263684934,0.103159885,0.075548302,0.098408349,0.817715907,0.031950003,0.0949085
2010-08-29 13:00:00+00:00,0,0,0,0.052166669,0.073726234,0.009333247,0.355320397,0.096450717,0.054477431,0.161312039,0.101899448,0.09376832,0.117404904,0.130085826,0.321257758,0.273484277,0.264741614,0.103638387,0.075898729,0.099525239,0.834819473,0.031947322,0.0981997
2010-08-29 14:00:00+00:00,0,0,0,0.05285558,0.07557369,0.009751456,0.371914499,0.098814698,0.05515384,0.165637787,0.101875295,0.093744812,0.117377282,0.130046412,0.330717546,0.281537322,0.265798295,0.104116889,0.076249156,0.100642129,0.851923039,0.031944642,0.1014909
2010-08-29 15:00:00+00:00,0,0,0,0.05354449,0.077421146,0.010169664,0.388508601,0.10117868,0.05583025,0.169963536,0.101851142,0.093721304,0.117349659,0.130006999,0.340177333,0.289590368,0.266854976,0.104595391,0.076599583,0.101759018,0.869026605,0.031941961,0.1047821
