,CZ_P2HT_OTH,CZ_STUR_BIO_CHP,CZ_COMC_GAS_CHP,CZ_GTUR_GAS_CHP
2016-06-30 18:00:00,1076.7119964553149,602.7889262843273,57.65935256745332,43.23212581374155
2016-06-30 19:00:00,973.5315519091998,545.0241483434756,52.1339031903339,39.089225971610404
2016-06-30 20:00:00,731.3515447621007,409.4415348346374,39.164843253364516,29.365217533862182
2016-06-30 21:00:00,460.8370113924933,257.9960548446326,24.678431933041093,18.50352157469971
2016-06-30 22:00:00,330.9258817308044,185.26630852532205,17.721518986719765,13.287331618026823
2016-06-30 23:00:00,361.93347646487,202.62567184433445,19.38201672699399,14.532348150895247
2016-07-01 00:00:00,354.44888463250936,198.43548069836595,18.981206927617453,14.23182691882356
2016-07-01 01:00:00,436.7793947884768,244.52758330401954,23.390114720759364,17.53756047161214
2016-07-01 02:00:00,678.959401935576,380.1101968128578,36.35917465772875,27.26156890936036
2016-07-01 03:00:00,1284.6767266544796,719.216380268738,68.79613913584424,51.582322904876335
2016-07-01 04:00:00,1603.8411069344313,897.8981027075382,85.88781415211517,64.39740687250479
2016-07-01 05:00:00,1528.460574908513,855.6968918802838,81.85108688696575,61.37072874949706
2016-07-01 06:00:00,1272.915225203627,712.6317941822161,68.1662951653954,51.11007525447796
2016-07-01 07:00:00,1225.3346056979058,685.9941504685592,65.618290012216,49.19961885059366
2016-07-01 08:00:00,1101.304226761643,616.5566971925095,58.97629905111908,44.21955271911995
2016-07-01 09:00:00,1040.892878400446,582.7358686571923,55.74119138472275,41.79391706025561
2016-07-01 10:00:00,1006.6776014525115,563.5807091327649,53.9089180161443,40.42010571364218
2016-07-01 11:00:00,890.666428050921,498.6327463702528,47.69636612580795,35.76202661653099
2016-07-01 12:00:00,865.00497033997,484.26637672693226,46.322161099374114,34.731668106570915
2016-07-01 13:00:00,799.7820986579698,447.7518538834924,42.829389990521435,32.11284022708906
2016-07-01 14:00:00,858.5896059122322,480.6747843161021,45.97860984276565,34.474078479080895
2016-07-01 15:00:00,925.4163187011669,518.0872052622495,49.557268765770445,37.15730376543526
2016-07-01 16:00:00,956.958527137544,535.7458679488311,51.24639577742872,38.423786100594526
2016-07-01 17:00:00,1032.8736728657739,578.2463781436545,55.31175231396216,41.47193002589308
2016-07-01 18:00:00,1071.3658594322,599.7959326086354,57.37305985361292,43.017467790833194
2016-07-01 19:00:00,970.8584833976424,543.5276515056298,51.99075683341372,38.981896960156234
2016-07-01 20:00:00,730.2823173574777,408.84293609949907,39.10758471059644,29.322285929280515
2016-07-01 21:00:00,457.0947154763129,255.90095927164833,24.47802703335282,18.353260958663864
2016-07-01 22:00:00,276.9298977973451,155.03707240083492,14.829962576931885,11.119285586652493
2016-07-01 23:00:00,313.8182432568371,175.68872876310832,16.805382302430534,12.600425944720104
2016-07-02 00:00:00,300.98751440136164,168.50554394144797,16.118279789213613,12.085246689740064
2016-07-02 01:00:00,345.3604516932142,193.34739144968987,18.4945093140888,13.866908279879363
2016-07-02 02:00:00,569.3635929617232,318.753826461176,30.490174024000883,22.8610794397392
2016-07-02 03:00:00,1157.4386655043481,647.9831307872734,61.98237254644311,46.47346195965762
2016-07-02 04:00:00,1524.7182789923327,853.6017963072995,81.65068198727748,61.22046813346121
2016-07-02 05:00:00,1447.73390585948,810.5026873773378,77.52806690797595,58.12939260358099
2016-07-02 06:00:00,1150.4886873742987,644.092239008874,61.61019201845061,46.194406529876765
2016-07-02 07:00:00,1109.323432296315,621.0461877060472,59.40573812187966,44.541539753482475
2016-07-02 08:00:00,1033.4082865680853,578.5456775112237,55.34038158534621,41.49339582818392
2016-07-02 09:00:00,1012.5583521779378,566.8730021760258,54.223840001368714,40.65622953884136
2016-07-02 10:00:00,979.9469163369375,548.6157407543058,52.47745444694237,39.346815599100424
2016-07-02 11:00:00,828.6512385827896,463.9140197322281,44.37537064525951,33.27199355079414
2016-07-02 12:00:00,806.1974630857076,451.3434462943226,43.17294124712989,32.37042985457908
2016-07-02 13:00:00,735.0938406782811,411.53663040762166,39.36524815305278,29.515478149898026
2016-07-02 14:00:00,786.4167561001829,440.2693696942629,42.11365820592047,31.57619516981818
2016-07-02 15:00:00,879.9741540046914,492.64675901886926,47.12378069812719,35.33271057071429
2016-07-02 16:00:00,876.231858088511,490.5516634458851,46.923375798438926,35.182449954678454
2016-07-02 17:00:00,937.7124338543308,524.9710907163407,50.21574200760333,37.651017218124466
2016-07-02 18:00:00,985.2930533600523,551.6087344299975,52.76374716078274,39.56147362200877
2016-07-02 19:00:00,878.3703128977569,491.7488609161617,47.03789288397507,35.26831316384178
2016-07-02 20:00:00,649.5556483084447,363.648731596553,34.78456473160664,26.08094978336444
2016-07-02 21:00:00,398.82182192436187,223.27732820660782,21.357436452492635,16.013488508962855
2016-07-02 22:00:00,262.49532783493527,146.95598947646707,14.056972249562847,10.53970892479995
2016-07-02 23:00:00,298.8490595921157,167.30834647117126,16.00376270367746,11.999383480576725
2016-07-03 00:00:00,286.0183307366402,160.12516164951097,15.316660190460537,11.484204225596686
2016-07-03 01:00:00,326.64897211231255,182.8719135847686,17.492484815647455,13.115605199700141
2016-07-03 02:00:00,540.4944530369035,302.59166061244036,28.94419336926281,21.701926116034112
2016-07-03 03:00:00,1109.8580459986265,621.3454870736164,59.43436739326369,44.56300555577331
2016-07-03 04:00:00,1461.0992484172668,817.9851715665673,78.24379869257692,58.66603766085186
2016-07-03 05:00:00,1387.8571712005946,776.9811582095897,74.32158851296366,55.72522274700747
2016-07-03 06:00:00,1096.4927034408397,613.863002884387,58.718635608662744,44.02636049850244
2016-07-03 07:00:00,1058.5351305767247,592.6127477869752,56.68595734039601,42.50228853585316
2016-07-03 08:00:00,989.0353492762326,553.7038300029819,52.96415206047102,39.71173423804463
2016-07-03 09:00:00,971.9277108022654,544.1262502407682,52.048015376181795,39.0248285647379
2016-07-03 10:00:00,940.9201160681998,526.7668869217557,50.38751763590756,37.77981203186947
2016-07-03 11:00:00,791.7628931232977,443.2623633699547,42.39995091976086,31.790853192726534
2016-07-03 12:00:00,771.4475724354614,431.8889874023258,41.312038607167395,30.9751527056748
2016-07-03 13:00:00,701.413177432658,392.6807702507633,37.56160405585836,28.163132605575424
2016-07-03 14:00:00,752.2014791522483,421.1142101698354,40.28138483734201,30.202383823204745
2016-07-03 15:00:00,842.551194842888,471.6958032890266,45.1197317012445,33.830104410355844
2016-07-03 16:00:00,837.7396715220848,469.0021089809041,44.862068258788156,33.63691218973833
2016-07-03 17:00:00,894.4087239671013,500.72784194323714,47.89677102549622,35.91228723256684
2016-07-03 18:00:00,942.5239571751341,527.6647850244633,50.47340545005968,37.844209438741984
2016-07-03 19:00:00,838.8088989267076,469.60070771604245,44.91932680155623,33.67984379432
2016-07-03 20:00:00,619.0826672766905,346.5886676451097,33.152696262716454,24.857399052786846
2016-07-03 21:00:00,380.1103423434602,212.8018503416865,20.35541195405129,15.262185428783633
2016-07-03 22:00:00,325.04513100537804,181.97401548206108,17.40659700149534,13.051207792827636
2016-07-03 23:00:00,357.12195314406677,199.93197753621183,19.124353284537644,14.339155930277732
2016-07-04 00:00:00,347.49890650246016,194.5445889199666,18.609026399624952,13.952771489042705
2016-07-04 01:00:00,428.2255755514932,239.73879342291272,22.93204637861475,17.19410763495878
2016-07-04 02:00:00,677.8901745309531,379.51159807771944,36.301916114960676,27.21863730477869
2016-07-04 03:00:00,1273.98445260825,713.2303929173545,68.22355370816348,51.15300685905963
2016-07-04 04:00:00,1592.0796054835787,891.3135166210162,85.25797018166632,63.925159222106416
2016-07-04 05:00:00,1542.3605311686115,863.4786754370825,82.59544794295076,61.92883960905877
2016-07-04 06:00:00,1285.7459540591026,719.8149790038765,68.85339767861234,51.62525450945801
2016-07-04 07:00:00,1233.3538112325778,690.4836409820969,66.04772908297656,49.52160588495618
2016-07-04 08:00:00,1111.461887105561,622.2433851763238,59.52025520741581,44.62740296264582
2016-07-04 09:00:00,1044.1005606143149,584.5316648626074,55.91296701302697,41.92271187400062
2016-07-04 10:00:00,1005.073760345577,562.6828110300573,53.823030201992175,40.35570830676967
2016-07-04 11:00:00,891.7356554555439,499.23134510539126,47.75362466857604,35.80495822111266
2016-07-04 12:00:00,859.6588333168553,481.27338305124044,46.03586838553373,34.51701008366256
2016-07-04 13:00:00,804.5936219787731,450.44554819161493,43.087053432977775,32.30603244770656
2016-07-04 14:00:00,856.4511511029864,479.47758684582544,45.8640927572295,34.38821526991756
2016-07-04 15:00:00,923.277863891921,516.8900077919728,49.442751680234295,37.071440556271924
2016-07-04 16:00:00,965.5123463745276,540.5346578299379,51.70446411957333,38.76723893724788
2016-07-04 17:00:00,1039.2890372935117,581.8379705544847,55.65530357057063,41.72951965338311
2016-07-04 18:00:00,1071.3658594322,599.7959326086354,57.37305985361292,43.017467790833194
2016-07-04 19:00:00,973.5315519091998,545.0241483434756,52.1339031903339,39.089225971610404
2016-07-04 20:00:00,730.8169310597892,409.1422354670682,39.136213981980475,29.343751731571345
2016-07-04 21:00:00,453.35241956013266,253.80586369866413,24.277622133664554,18.20300034262802
2016-07-04 22:00:00,379.04111493883727,212.20325160654818,20.298153411283216,15.219253824201964
2016-07-04 23:00:00,396.1487534128046,221.7808313687619,21.214290095572444,15.90615949750868
2016-07-05 00:00:00,428.7601892538046,240.03809279048184,22.960675649998784,17.21557343724961
2016-07-05 01:00:00,505.7445623866573,283.1372017204437,27.08329072930032,20.306648967129846
2016-07-05 02:00:00,807.2666904903305,451.9420450294608,43.23019978989796,32.41336145916074
2016-07-05 03:00:00,1455.2184976918406,814.6928785233063,77.9288767073525,58.42991383565268
2016-07-05 04:00:00,1796.8366534688748,1005.9451744000119,96.22298112175302,72.1465614994962
2016-07-05 05:00:00,1696.8638911366284,949.9761926645753,90.86930737293784,68.13245647111006
2016-07-05 06:00:00,1486.2260924259065,832.0522418423186,79.58937444762672,59.6749303685211
2016-07-05 07:00:00,1440.783927729431,806.6117955989384,77.15588637998346,57.850337173800135
2016-07-05 08:00:00,1255.2729730273484,702.7549150524333,67.22152920972214,50.40170377888042
2016-07-05 09:00:00,1207.692353521627,676.1172713387763,64.67352405654272,48.49124737499611
2016-07-05 10:00:00,1145.6771640534955,641.3985447007514,61.35252857599426,46.001214309259254
2016-07-05 11:00:00,1028.596763247282,575.8519832031011,55.08271814288986,41.3002036075664
2016-07-05 12:00:00,941.4547297705112,527.066186289325,50.416146907291605,37.80127783416032
2016-07-05 13:00:00,896.0125650740357,501.6257400459446,47.98265883964834,35.97668463943934
2016-07-05 14:00:00,977.8084615276917,547.4185432840292,52.36293736140622,39.26095238993709
2016-07-05 15:00:00,1066.0197224090853,596.8029389329437,57.08676713977255,42.80280976792485
2016-07-05 16:00:00,1099.7003856547085,615.658799089802,58.89041123696697,44.15515531224745
2016-07-05 17:00:00,1206.0885124146923,675.2193732360687,64.5876362423906,48.4268499681236
2016-07-05 18:00:00,1227.4730605071516,687.1913479388359,65.73280709775214,49.285482059757
2016-07-05 19:00:00,1118.9464789379217,626.4335763222924,59.92106500679234,44.927924194717505
2016-07-05 20:00:00,858.5896059122322,480.6747843161021,45.97860984276565,34.474078479080895
2016-07-05 21:00:00,550.11749967851,307.9790492286856,29.4595202541755,22.088310557269143
2016-07-05 22:00:00,394.0102986035587,220.58363389848526,21.099773010036298,15.820296288345347
2016-07-05 23:00:00,411.6525507798374,230.46051302826814,22.04453896570956,16.528667763942895
2016-07-06 00:00:00,443.19475921621455,248.11917571484972,23.733665977367824,17.795150099102155
2016-07-06 01:00:00,534.6137023114771,299.2993675691794,28.62927138403839,21.46580229083493
2016-07-06 02:00:00,840.9473537359535,470.7979051863192,45.03384388709239,33.76570700348335
2016-07-06 03:00:00,1547.172054489415,866.1723697452052,82.8531113854071,62.12203182967629
2016-07-06 04:00:00,1765.2944450324976,988.2865117134305,94.53385411009478,70.88007916433695
2016-07-06 05:00:00,1649.8178853332186,923.6378483184875,88.34993149114247,66.24346586951658
2016-07-06 06:00:00,1372.8879875358732,768.6007759176528,73.5199689142106,55.1241802828641
2016-07-06 07:00:00,1349.3649846341684,755.4316037446089,72.2602809733129,54.17968498206737
2016-07-06 08:00:00,1198.6039205823317,671.0291820901001,64.18682644301406,48.1263287360519
2016-07-06 09:00:00,1135.5195037095773,635.7118567169371,60.80857241969754,45.59336406573339
2016-07-06 10:00:00,1074.0389279437577,601.2924294464814,57.51620621053312,43.12479680228737
2016-07-06 11:00:00,982.6199848484949,550.1122375921517,52.62060080386256,39.4541446105546
2016-07-06 12:00:00,954.2854586259866,534.2493711109852,51.10324942050852,38.31645708914034
2016-07-06 13:00:00,899.7548609902161,503.72083561892896,48.18306373933661,36.126945255475185
2016-07-06 14:00:00,966.5815737791506,541.1332565650763,51.761722662341406,38.81017054182955
2016-07-06 15:00:00,1049.981311339741,587.8239579058683,56.22788899825139,42.1588356991998
2016-07-06 16:00:00,1085.2658156922985,607.5777161654341,58.11742090959793,43.57557865039491
2016-07-06 17:00:00,1156.9040518020365,647.6838314197041,61.95374327505906,46.45199615736678
2016-07-06 18:00:00,1231.2153564233317,689.28644351182,65.93321199744041,49.43574267579284
2016-07-06 19:00:00,1130.1733666864625,632.7188630412452,60.52227970585715,45.37870604282504
2016-07-06 20:00:00,852.1742414844946,477.08319190527186,45.63505858615718,34.21648885159087
2016-07-06 21:00:00,540.4944530369035,302.59166061244036,28.94419336926281,21.701926116034112
2016-07-06 22:00:00,438.9178495977228,245.7247807742963,23.504631806295517,17.623423680775478
2016-07-06 23:00:00,462.9754662017392,259.19325231490933,24.792949018577243,18.589384783863046
2016-07-07 00:00:00,450.67935104857526,252.30936686081822,24.134475776744363,18.095671331173847
2016-07-07 01:00:00,566.1559107478543,316.95803025576095,30.31839839569665,22.73228462599419
2016-07-07 02:00:00,869.8164936607732,486.9600710350548,46.579824541830455,34.924860327188426
2016-07-07 03:00:00,1533.2720982293163,858.3905861884064,82.1087503294221,61.56392097011457
2016-07-07 04:00:00,1921.93625980976,1075.9812264111997,102.92223062561798,77.16955923555156
2016-07-07 05:00:00,1840.1403633561044,1030.1884231731153,98.54195210386013,73.88529148505381
2016-07-07 06:00:00,1550.3797367032837,867.9681659506202,83.02488701371134,62.2508266434213
2016-07-07 07:00:00,1495.849139067513,837.439630458564,80.10470133253942,60.061314809756134
2016-07-07 08:00:00,1322.6342995185942,740.4666353661498,70.82881740411096,53.106394867525616
2016-07-07 09:00:00,1234.957652339512,691.3815390848044,66.13361689712868,49.58600329182869
2016-07-07 10:00:00,1184.1693506199217,662.9480991657323,63.413836115645026,47.54675207419936
2016-07-07 11:00:00,1071.3658594322,599.7959326086354,57.37305985361292,43.017467790833194
2016-07-07 12:00:00,1046.7736291258723,586.0281617004532,56.05611336994716,42.03004088545479
2016-07-07 13:00:00,966.5815737791506,541.1332565650763,51.761722662341406,38.81017054182955
2016-07-07 14:00:00,1035.5467413773313,579.7428749815003,55.45489867088235,41.57925903734725
2016-07-07 15:00:00,1104.5119089755117,618.3524933979246,59.14807467942332,44.34834753286497
2016-07-07 16:00:00,1169.734780657512,654.8670162413645,62.640845788275996,46.967175412346826
2016-07-07 17:00:00,1270.2421566920696,711.1352973443702,68.02314880847521,51.00274624302379
2016-07-07 18:00:00,1307.6651158538732,732.0862530742129,70.0271978053579,52.50535240338224
2016-07-07 19:00:00,1192.1885561545942,667.43758967927,63.843275186405606,47.86873910856189
2016-07-07 20:00:00,908.3086802271996,508.5096255000358,48.641132081481224,36.47039809212855
2016-07-07 21:00:00,578.9866396033298,324.1412150774213,31.00550090891358,23.24746388097423
2016-07-07 22:00:00,460.3023976901818,257.69675547706345,24.649802661657056,18.482055772408874
2016-07-07 23:00:00,497.7253568519852,278.647711206906,26.653851658539743,19.98466193276732
2016-07-08 00:00:00,493.9830609358049,276.55261563392173,26.45344675885147,19.834401316731473
2016-07-08 01:00:00,620.1518946813135,347.1872663802481,33.209954805484536,24.900330657368517
2016-07-08 02:00:00,944.66241198438,528.86198249474,50.58792253559583,37.93007264790532
2016-07-08 03:00:00,1637.5217701800548,916.7539628643965,87.69145824930959,65.74975241682739
2016-07-08 04:00:00,2079.1126882893345,1163.9752404765386,111.3392364125253,83.48050510905703
2016-07-08 05:00:00,1991.9706548125641,1115.1894435627623,106.67266517692703,79.98157933565095
2016-07-08 06:00:00,1690.983140411202,946.6838996213143,90.55438538771341,67.89633264591087
2016-07-08 07:00:00,1627.898723538448,911.3665742481514,87.17613136439691,65.36336797559237
2016-07-08 08:00:00,1441.3185414317422,806.9110949665077,77.18451565136749,57.87180297609097
2016-07-08 09:00:00,1338.1380968856272,749.146317025656,71.65906627424808,53.728903133959825
2016-07-08 10:00:00,1289.4882499752828,721.9100745768607,69.05380257830059,51.775515125493854
2016-07-08 11:00:00,1165.9924847413315,652.7719206683802,62.44044088858772,46.81691479631098
2016-07-08 12:00:00,1127.5002981749053,631.2223662033992,60.37913334893695,45.27137703137086
2016-07-08 13:00:00,1052.6543798512985,589.3204547437142,56.371035355171585,42.266164710653975
2016-07-08 14:00:00,1125.3618433656593,630.0251687331227,60.26461626340081,45.18551382220753
2016-07-08 15:00:00,1190.0501013453481,666.2403922089933,63.72875810086945,47.78287589939855
2016-07-08 16:00:00,1256.8768141342825,703.6528131551407,67.30741702387425,50.46610118575292
2016-07-08 17:00:00,1367.5418505127584,765.6077822419608,73.2336762003702,54.90952225995574
2016-07-08 18:00:00,1408.1724918884308,788.3545341772186,75.40950082555712,56.54092323405921
2016-07-08 19:00:00,1285.7459540591026,719.8149790038765,68.85339767861234,51.62525450945801
2016-07-08 20:00:00,983.1545985508064,550.4115369597209,52.6492300752466,39.47561041284544
2016-07-08 21:00:00,620.1518946813135,347.1872663802481,33.209954805484536,24.900330657368517
2016-07-08 22:00:00,519.1099049444443,290.6196859096732,27.799022513901274,20.843294024400716
2016-07-08 23:00:00,559.7405463201164,313.36643784493083,29.974847139088194,22.474694998504173
2016-07-09 00:00:00,555.9982504039361,311.2713422719466,29.774442239399924,22.32443438246833
2016-07-09 01:00:00,692.8593581956743,387.8919803696565,37.103535713713754,27.819679768922068
2016-07-09 02:00:00,1054.2582209582329,590.2183528464218,56.45692316932371,42.33056211752648
2016-07-09 03:00:00,1803.2520178966124,1009.5367668108422,96.5665323783615,72.40415112698622
2016-07-09 04:00:00,2298.8389199393514,1286.9872805474713,123.10586695136507,92.3029498505902
2016-07-09 05:00:00,2201.539226118663,1232.5147956498806,117.89533955947009,88.39617383365824
2016-07-09 06:00:00,1873.8210266017272,1049.0442833299737,100.34559620105455,75.23763702937642
2016-07-09 07:00:00,1801.648176789678,1008.6388687081345,96.48064456420937,72.33975372011372
2016-07-09 08:00:00,1597.4257425066937,894.3065102967079,85.54426289550669,64.13981724501477
2016-07-09 09:00:00,1485.1568650212832,831.4536431071803,79.53211590485863,59.63199876393943
2016-07-09 10:00:00,1429.5570399808898,800.3265088799857,76.55467168091864,57.399555325692596
2016-07-09 11:00:00,1295.3690007007092,725.2023676201217,69.36872456352502,52.01163895069304
2016-07-09 12:00:00,1251.5306771111677,700.659819479449,67.02112431003387,50.251443162844566
2016-07-09 13:00:00,1175.6155313829383,658.1593092846255,62.95576777350042,47.20329923754601
2016-07-09 14:00:00,1250.461449706545,700.0612207443106,66.96386576726579,50.2085115582629
2016-07-09 15:00:00,1323.7035269232176,741.0652341012882,70.88607594687906,53.14932647210729
2016-07-09 16:00:00,1399.618672651447,783.5657442961116,74.9514324834125,56.197470397405844
2016-07-09 17:00:00,1523.64905158771,853.0031975721612,81.5934234445094,61.17753652887954
2016-07-09 18:00:00,1565.348920368005,876.3485482425572,83.8265066124644,62.85186910756467
2016-07-09 19:00:00,1432.2301084924472,801.8230057178315,76.69781803783884,57.50688433714677
2016-07-09 20:00:00,1097.027317143151,614.162302251956,58.74726488004677,44.04782630079327
2016-07-09 21:00:00,694.9978130049203,389.0891778399332,37.218052799249904,27.90554297808541
2016-07-09 22:00:00,493.9830609358049,276.55261563392173,26.45344675885147,19.834401316731473
2016-07-09 23:00:00,534.6137023114771,299.2993675691794,28.62927138403839,21.46580229083493
2016-07-10 00:00:00,530.3367926929852,296.90497262862596,28.400237212966086,21.29407587250825
2016-07-10 01:00:00,663.4556045685432,371.4305151533517,35.528925787591646,26.63906064292615
2016-07-10 02:00:00,1012.0237384756263,566.5737028084566,54.195210729984666,40.63476373655052
2016-07-10 03:00:00,1736.4253051076776,972.1243458646946,92.98787345535668,69.72092584063185
2016-07-10 04:00:00,2218.1122508903186,1241.7930760445254,118.78284697237528,89.06161370467413
2016-07-10 05:00:00,2125.0894666881213,1189.7149860874881,113.8013537515526,85.32656410606884
2016-07-10 06:00:00,1803.786631598924,1009.8360661784112,96.59516164974552,72.42561692927706
2016-07-10 07:00:00,1736.4253051076776,972.1243458646946,92.98787345535668,69.72092584063185
2016-07-10 08:00:00,1538.6182352524313,861.3835798640984,82.39504304326249,61.778578993022926
2016-07-10 09:00:00,1429.0224262785782,800.0272095124164,76.52604240953461,57.37808952340176
2016-07-10 10:00:00,1377.164897154365,770.995170858206,73.7490030852829,55.29590670119078
2016-07-10 11:00:00,1244.0460852788074,696.4696283334805,66.62031451065734,49.950921930772886
2016-07-10 12:00:00,1202.3462164985121,673.1242776630845,64.38723134270234,48.27658935208776
2016-07-10 13:00:00,1123.758002258725,629.1272706304151,60.17872844924869,45.12111641533502
2016-07-10 14:00:00,1199.1385342846431,671.3284814576693,64.2154557143981,48.147794538342744
2016-07-10 15:00:00,1267.5690881805122,709.6388005065243,67.88000245155501,50.89541723156962
2016-07-10 16:00:00,1340.2765516948732,750.3435144959327,71.77358335978424,53.81476634312317
2016-07-10 17:00:00,1458.960793608021,816.7879740962906,78.12928160704075,58.58017445168852
2016-07-10 18:00:00,1502.2645034952507,841.0312228693942,80.44825258914788,60.31890443724616
2016-07-10 19:00:00,1372.3533738335618,768.3014765500835,73.49133964282655,55.10271448057327
2016-07-10 20:00:00,1052.119766148987,589.0211553761451,56.34240608378756,42.24469890836315
2016-07-10 21:00:00,665.5940593777891,372.6277126236284,35.643442873127796,26.72492385208949
2016-07-10 22:00:00,358.72579425100116,200.82987563891936,19.21024109868976,14.403553337150237
2016-07-10 23:00:00,390.80261638968983,218.78783769307014,20.927997381732066,15.691501474600335
2016-07-11 00:00:00,382.7834108550177,214.29834717953244,20.498558310971486,15.36951444023781
2016-07-11 01:00:00,484.89462799650977,271.46452638524573,25.966749145322822,19.469482677787283
2016-07-11 02:00:00,753.2707065568713,421.71280890497377,40.33864338011009,30.245315427786416
2016-07-11 03:00:00,1357.3841901688404,759.9210942581465,72.68972004407347,54.501672016429886
2016-07-11 04:00:00,1673.3408882349236,936.8070204915315,89.60961943204016,67.18796117031333
2016-07-11 05:00:00,1625.7602687292022,910.1693767778745,87.06161427886074,65.27750476642902
2016-07-11 06:00:00,1382.5110341774798,773.9881645338979,74.03529579912328,55.510564724099126
2016-07-11 07:00:00,1323.7035269232176,741.0652341012882,70.88607594687906,53.14932647210729
2016-07-11 08:00:00,1176.6847587875611,658.7579080197638,63.013026316268494,47.24623084212768
2016-07-11 09:00:00,1085.80042939461,607.8770155330033,58.14605018098196,43.597044452685736
2016-07-11 10:00:00,1043.5659469120033,584.2323654950382,55.88433774164294,41.901246071709785
2016-07-11 11:00:00,944.1277982820686,528.5626831271708,50.559293264211796,37.908606845614486
2016-07-11 12:00:00,909.9125213341342,509.4075236027433,48.72701989563333,36.53479549900105
2016-07-11 13:00:00,859.6588333168553,481.27338305124044,46.03586838553373,34.51701008366256
2016-07-11 14:00:00,913.6548172503144,511.5026191757275,48.9274247953216,36.685056115036886
2016-07-11 15:00:00,966.0469600768392,540.8339571975072,51.733093390957364,38.788704739538716
2016-07-11 16:00:00,1031.2698317588392,577.3484800409472,55.22586449981006,41.407532619020586
2016-07-11 17:00:00,1113.0657282124953,623.1412832790314,59.60614302156792,44.69180036951832
2016-07-11 18:00:00,1139.7964133280693,638.1062516574904,61.03760659076984,45.76509048406007
2016-07-11 19:00:00,1042.4967195073805,583.6337667598998,55.82707919887486,41.85831446712811
2016-07-11 20:00:00,791.7628931232977,443.2623633699547,42.39995091976086,31.790853192726534
2016-07-11 21:00:00,493.4484472334934,276.25331626635256,26.424817487467433,19.81293551444064
2016-07-11 22:00:00,334.66817764698465,187.3614040983063,17.92192388640803,13.437592234062667
2016-07-11 23:00:00,348.0335202047716,194.8438882875358,18.637655671008993,13.97423729133354
2016-07-12 00:00:00,369.95268199954216,207.11516235787215,19.811455797754565,14.854335185257773
2016-07-12 01:00:00,429.2948029561161,240.33739215805105,22.989304921382825,17.237039239540447
2016-07-12 02:00:00,689.1170622794939,385.7968847966722,36.90313081402548,27.66941915288622
2016-07-12 03:00:00,1269.7075429897582,710.8359979768011,67.99451953709118,50.98128044073296
2016-07-12 04:00:00,1605.444948041366,898.7960008102458,85.97370196626729,64.4618042793773
2016-07-12 05:00:00,1519.372141969218,850.6088026316079,81.36438927343711,61.00581011055288
2016-07-12 06:00:00,1318.892003602414,738.3715397931655,70.62841250442271,52.95613425148977
2016-07-12 07:00:00,1270.776770394381,711.4345967119394,68.05177807985925,51.02421204531463
2016-07-12 08:00:00,1117.8772515332987,625.8349775871541,59.863806464024265,44.88499259013583
2016-07-12 09:00:00,1076.1773827530035,602.4896269167581,57.63072329606927,43.210660011450706
2016-07-12 10:00:00,1031.2698317588392,577.3484800409472,55.22586449981006,41.407532619020586
2016-07-12 11:00:00,921.1394090826751,515.6928103216961,49.328234594698145,36.98557734710859
2016-07-12 12:00:00,850.5704003775602,476.18529380256444,45.54917077200508,34.15209144471837
2016-07-12 13:00:00,797.1090301464124,446.25535704564646,42.68624363360124,32.005511215634876
2016-07-12 14:00:00,871.9549484700192,488.1572685053315,46.694341627366605,35.01072353635176
2016-07-12 15:00:00,961.2354367560358,538.1402628893845,51.47542994850102,38.5955125189212
2016-07-12 16:00:00,975.6700067184458,546.2213458137524,52.24842027587005,39.175089180773746
2016-07-12 17:00:00,1067.0889498137083,597.401537668082,57.14402568254062,42.84574137250652
2016-07-12 18:00:00,1091.146566417725,610.8700092086951,58.432342894822355,43.811702475594096
2016-07-12 19:00:00,992.2430314901015,555.499626208397,53.135927688775254,39.84052905178963
2016-07-12 20:00:00,751.6668654499368,420.8149108022662,40.25275556595797,30.180918020913907
2016-07-12 21:00:00,479.0138772710835,268.17223334198474,25.651827160098396,19.233358852588097
2016-07-12 22:00:00,412.7217781844604,231.05911176340646,22.101797508477635,16.571599368524563
2016-07-12 23:00:00,435.71016738385384,243.92898456888122,23.33285617799129,17.494628867030467
2016-07-13 00:00:00,465.6485347132966,260.6897491527552,24.936095375497437,18.696713795317223
2016-07-13 01:00:00,551.7213407854445,308.8769473313931,29.545408068327614,22.152707964141644
2016-07-13 02:00:00,888.527973241675,497.4355488999762,47.58184904027181,35.67616340736766
2016-07-13 03:00:00,1616.1372220875955,904.7819881616294,86.54628739394806,64.891120325194
2016-07-13 04:00:00,1853.5057059138912,1037.670907362345,99.25768388846109,74.4219365423247
2016-07-13 05:00:00,1744.44451064235,976.6138363782325,93.41731252611727,70.04291287499439
2016-07-13 06:00:00,1439.1800866224964,805.7138974962309,77.06999856583134,57.785939766927626
2016-07-13 07:00:00,1410.8455603999882,789.8510310150646,75.55264718247732,56.64825224551339
2016-07-13 08:00:00,1260.619110050463,705.7479087281249,67.50782192356252,50.61636180178876
2016-07-13 09:00:00,1199.6731479869547,671.6277808252387,64.24408498578215,48.16926034063359
2016-07-13 10:00:00,1139.7964133280693,638.1062516574904,61.03760659076984,45.76509048406007
2016-07-13 11:00:00,1034.4775139727083,579.1442762463621,55.39764012811428,41.53632743276559
2016-07-13 12:00:00,1004.5391466432656,562.383511662488,53.79440093060813,40.33424250447883
