,[SFIKIA 1;SFIKIA 2;SFIKIA 3],THISAVROS,[AGRAS 1;AGRAS 2],EDESSAIOS 1,GHIONA 1,[GLAFKOS-II NO1;GLAFKOS-II NO2],[LOUROS 1;LOUROS 2;LOUROS 3],[MAKROHORI-I NO 1;MAKROHORI-I NO 2;MAKROHORI-I NO 3],[STRATOS-II NO 1;STRATOS-II NO 2],[ILARIONAS 1;ILARIONAS 2;ILARIONAS A1],[ASSOMATA 1;ASSOMATA 2],[KASTRAKI 1;KASTRAKI 2;KASTRAKI 3;KASTRAKI 4],LADONAS,[PLASTIRA 1;PLASTIRA 2;PLASTIRA 3],[PIGAI AOOS 1;PIGAI AOOS 2],[PLATANOVRISI 1;PLATANOVRISI 2],[POLYPHYTON 1;POLYPHYTON 2;POLYPHYTON 3],[POURNARI-I NO 1;POURNARI-I NO 2;POURNARI-I NO 3;POURNARI-I NO A1],[POURNARI-II NO 1;POURNARI-II NO 2],[STRATOS-I NO 1;STRATOS-I NO 2],[KREMASTA 1;KREMASTA 2;KREMASTA 3;KREMASTA 4]
2015/03/25 14:00,0.247975677,0.266805708,0,0,0,0,0,0,0,0.248282632,0.1728953,0.316927,0.212201,0.561223598,0.277482843,0.463715614,0.627555422,0.226735688,0.252097771,1,0.656936042
2015/03/25 15:00,0.247788269,0.26537921,0,0,0,0,0,0,0,0.248426414,0.172876934,0.316927,0.212201,0.561229024,0.277382083,0.478106685,0.627264303,0.226889657,0.252146687,1,0.656952656
2015/03/25 16:00,0.24760086,0.263952711,0,0,0,0,0,0,0,0.248570195,0.172858567,0.316927,0.212201,0.561234449,0.277281322,0.492497756,0.626973184,0.227043626,0.252195602,1,0.656969269
2015/03/25 17:00,0.247413452,0.262526213,0,0,0,0,0,0,0,0.248713976,0.1728402,0.316927,0.212201,0.561239875,0.277180562,0.506888826,0.626682066,0.227197595,0.252244518,1,0.656985883
2015/03/25 18:00,0.247226043,0.261099714,0,0,0,0,0,0,0,0.248857758,0.172821833,0.316927,0.212201,0.5612453,0.277079802,0.521279897,0.626390947,0.227351564,0.252293434,1,0.657002496
2015/03/25 19:00,0.247038634,0.259673216,0,0,0,0,0,0,0,0.249001539,0.172803467,0.316927,0.212201,0.561250726,0.276979041,0.535670968,0.626099828,0.227505533,0.25234235,1,0.65701911
2015/03/25 20:00,0.246851226,0.258246717,0,0,0,0,0,0,0,0.24914532,0.1727851,0.316927,0.212201,0.561256151,0.276878281,0.550062039,0.62580871,0.227659502,0.252391266,1,0.657035724
2015/03/25 21:00,0.246663817,0.256820218,0,0,0,0,0,0,0,0.249289102,0.172766733,0.316927,0.212201,0.561261577,0.276777521,0.564453109,0.625517591,0.227813471,0.252440181,1,0.657052337
2015/03/25 22:00,0.246476409,0.25539372,0,0,0,0,0,0,0,0.249432883,0.172748367,0.316927,0.212201,0.561267002,0.27667676,0.57884418,0.625226472,0.22796744,0.252489097,1,0.657068951
2015/03/25 23:00,0.246289,0.253967221,0,0,0,0,0,0,0,0.249576664,0.17273,0.316927,0.212201,0.561272428,0.276576,0.593235251,0.624935354,0.22812141,0.252538013,1,0.657085564
2015/03/26 00:00,0.264941397,0.25399684,0,0,0,0,0,0,0,0.248106095,0.17273,0.316927,0.212201,0.561278854,0.276576,0.593262346,0.624774989,0.228231605,0.252578867,0.969949833,0.657101792
2015/03/26 01:00,0.283593794,0.254026459,0,0,0,0,0,0,0,0.246635526,0.17273,0.316927,0.212201,0.56128528,0.276576,0.593289441,0.624614625,0.2283418,0.252619721,0.939899667,0.657118021
2015/03/26 02:00,0.302246191,0.254056077,0,0,0,0,0,0,0,0.245164956,0.17273,0.316927,0.212201,0.561291706,0.276576,0.593316536,0.62445426,0.228451995,0.252660575,0.9098495,0.657134249
2015/03/26 03:00,0.320898589,0.254085696,0,0,0,0,0,0,0,0.243694387,0.17273,0.316927,0.212201,0.561298132,0.276576,0.593343632,0.624293895,0.228562191,0.252701429,0.879799333,0.657150477
2015/03/26 04:00,0.339550986,0.254115315,0,0,0,0,0,0,0,0.242223817,0.17273,0.316927,0.212201,0.561304558,0.276576,0.593370727,0.624133531,0.228672386,0.252742283,0.849749167,0.657166705
2015/03/26 05:00,0.358203383,0.254144933,0,0,0,0,0,0,0,0.240753248,0.17273,0.316927,0.212201,0.561310984,0.276576,0.593397822,0.623973166,0.228782581,0.252783137,0.819699,0.657182933
2015/03/26 06:00,0.37685578,0.254174552,0,0,0,0,0,0,0,0.239282679,0.17273,0.316927,0.212201,0.56131741,0.276576,0.593424917,0.623812802,0.228892776,0.252823991,0.789648833,0.657199161
2015/03/26 07:00,0.395508177,0.25420417,0,0,0,0,0,0,0,0.237812109,0.17273,0.316927,0.212201,0.561323836,0.276576,0.593452012,0.623652437,0.229002972,0.252864845,0.759598667,0.657215389
2015/03/26 08:00,0.414160574,0.254233789,0,0,0,0,0,0,0,0.23634154,0.17273,0.316927,0.212201,0.561330262,0.276576,0.593479107,0.623492072,0.229113167,0.252905699,0.7295485,0.657231618
2015/03/26 09:00,0.432812971,0.254263408,0,0,0,0,0,0,0,0.234870971,0.17273,0.316927,0.212201,0.561336688,0.276576,0.593506203,0.623331708,0.229223362,0.252946553,0.699498333,0.657247846
2015/03/26 10:00,0.451465368,0.254293026,0,0,0,0,0,0,0,0.233400401,0.17273,0.316927,0.212201,0.561343114,0.276576,0.593533298,0.623171343,0.229333558,0.252987407,0.669448167,0.657264074
2015/03/26 11:00,0.470117766,0.254322645,0,0,0,0,0,0,0,0.231929832,0.17273,0.316927,0.212201,0.56134954,0.276576,0.593560393,0.623010979,0.229443753,0.253028261,0.639398,0.657280302
2015/03/26 12:00,0.488770163,0.254352264,0,0,0,0,0,0,0,0.230459263,0.17273,0.316927,0.212201,0.561355965,0.276576,0.593587488,0.622850614,0.229553948,0.253069115,0.609347833,0.65729653
2015/03/26 13:00,0.50742256,0.254381882,0,0,0,0,0,0,0,0.228988693,0.17273,0.316927,0.212201,0.561362391,0.276576,0.593614583,0.62269025,0.229664143,0.253109969,0.579297667,0.657312758
2015/03/26 14:00,0.526074957,0.254411501,0,0,0,0,0,0,0,0.227518124,0.17273,0.316927,0.212201,0.561368817,0.276576,0.593641678,0.622529885,0.229774339,0.253150823,0.5492475,0.657328986
2015/03/26 15:00,0.544727354,0.25444112,0,0,0,0,0,0,0,0.226047555,0.17273,0.316927,0.212201,0.561375243,0.276576,0.593668774,0.62236952,0.229884534,0.253191677,0.519197333,0.657345215
2015/03/26 16:00,0.563379751,0.254470738,0,0,0,0,0,0,0,0.224576985,0.17273,0.316927,0.212201,0.561381669,0.276576,0.593695869,0.622209156,0.229994729,0.253232531,0.489147167,0.657361443
2015/03/26 17:00,0.582032148,0.254500357,0,0,0,0,0,0,0,0.223106416,0.17273,0.316927,0.212201,0.561388095,0.276576,0.593722964,0.622048791,0.230104924,0.253273384,0.459097,0.657377671
2015/03/26 18:00,0.600684545,0.254529975,0,0,0,0,0,0,0,0.221635847,0.17273,0.316927,0.212201,0.561394521,0.276576,0.593750059,0.621888427,0.23021512,0.253314238,0.429046833,0.657393899
2015/03/26 19:00,0.619336943,0.254559594,0,0,0,0,0,0,0,0.220165277,0.17273,0.316927,0.212201,0.561400947,0.276576,0.593777154,0.621728062,0.230325315,0.253355092,0.398996667,0.657410127
2015/03/26 20:00,0.63798934,0.254589213,0,0,0,0,0,0,0,0.218694708,0.17273,0.316927,0.212201,0.561407373,0.276576,0.59380425,0.621567698,0.23043551,0.253395946,0.3689465,0.657426355
2015/03/26 21:00,0.656641737,0.254618831,0,0,0,0,0,0,0,0.217224139,0.17273,0.316927,0.212201,0.561413799,0.276576,0.593831345,0.621407333,0.230545706,0.2534368,0.338896333,0.657442583
2015/03/26 22:00,0.675294134,0.25464845,0,0,0,0,0,0,0,0.215753569,0.17273,0.316927,0.212201,0.561420225,0.276576,0.59385844,0.621246968,0.230655901,0.253477654,0.308846167,0.657458812
2015/03/26 23:00,0.693946531,0.254678069,0,0,0,0,0,0,0,0.214283,0.17273,0.316927,0.212201,0.561426651,0.276576,0.593885535,0.621086604,0.230766096,0.253518508,0.278796,0.65747504
2015/03/27 00:00,0.675294134,0.254725434,0,0,0,0,0,0,0,0.214429464,0.206337142,0.316927,0.212201,0.561444473,0.276603419,0.586083262,0.621087225,0.230208717,0.253371904,0.278796,0.657506323
2015/03/27 01:00,0.656641737,0.254772799,0,0,0,0,0,0,0,0.214575928,0.239944284,0.316927,0.212201,0.561462295,0.276630838,0.578280989,0.621087847,0.229651338,0.253225299,0.278796,0.657537606
2015/03/27 02:00,0.63798934,0.254820165,0,0,0,0,0,0,0,0.214722392,0.273551426,0.316927,0.212201,0.561480117,0.276658256,0.570478716,0.621088468,0.229093959,0.253078695,0.278796,0.657568889
2015/03/27 03:00,0.619336943,0.25486753,0,0,0,0,0,0,0,0.214868856,0.307158568,0.316927,0.212201,0.56149794,0.276685675,0.562676444,0.621089089,0.22853658,0.25293209,0.278796,0.657600172
2015/03/27 04:00,0.600684545,0.254914895,0,0,0,0,0,0,0,0.21501532,0.34076571,0.316927,0.212201,0.561515762,0.276713094,0.554874171,0.621089711,0.227979201,0.252785486,0.278796,0.657631455
2015/03/27 05:00,0.582032148,0.254962261,0,0,0,0,0,0,0,0.215161784,0.374372852,0.316927,0.212201,0.561533584,0.276740513,0.547071898,0.621090332,0.227421822,0.252638881,0.278796,0.657662738
2015/03/27 06:00,0.563379751,0.255009626,0,0,0,0,0,0,0,0.215308248,0.407979994,0.316927,0.212201,0.561551406,0.276767931,0.539269625,0.621090953,0.226864443,0.252492277,0.278796,0.657694022
2015/03/27 07:00,0.544727354,0.255056992,0,0,0,0,0,0,0,0.215454712,0.441587136,0.316927,0.212201,0.561569228,0.27679535,0.531467352,0.621091575,0.226307064,0.252345672,0.278796,0.657725305
2015/03/27 08:00,0.526074957,0.255104357,0,0,0,0,0,0,0,0.215601176,0.475194278,0.316927,0.212201,0.56158705,0.276822769,0.523665079,0.621092196,0.225749685,0.252199068,0.278796,0.657756588
2015/03/27 09:00,0.50742256,0.255151722,0,0,0,0,0,0,0,0.21574764,0.50880142,0.316927,0.212201,0.561604873,0.276850188,0.515862806,0.621092817,0.225192306,0.252052463,0.278796,0.657787871
2015/03/27 10:00,0.488770163,0.255199088,0,0,0,0,0,0,0,0.215894104,0.542408562,0.316927,0.212201,0.561622695,0.276877606,0.508060534,0.621093439,0.224634927,0.251905859,0.278796,0.657819154
2015/03/27 11:00,0.470117766,0.255246453,0,0,0,0,0,0,0,0.216040568,0.576015703,0.316927,0.212201,0.561640517,0.276905025,0.500258261,0.62109406,0.224077548,0.251759254,0.278796,0.657850437
2015/03/27 12:00,0.451465368,0.255293818,0,0,0,0,0,0,0,0.216187032,0.609622845,0.316927,0.212201,0.561658339,0.276932444,0.492455988,0.621094682,0.223520169,0.25161265,0.278796,0.65788172
2015/03/27 13:00,0.432812971,0.255341184,0,0,0,0,0,0,0,0.216333496,0.643229987,0.316927,0.212201,0.561676161,0.276959863,0.484653715,0.621095303,0.22296279,0.251466045,0.278796,0.657913004
2015/03/27 14:00,0.414160574,0.255388549,0,0,0,0,0,0,0,0.21647996,0.676837129,0.316927,0.212201,0.561693983,0.276987281,0.476851442,0.621095924,0.222405411,0.251319441,0.278796,0.657944287
2015/03/27 15:00,0.395508177,0.255435914,0,0,0,0,0,0,0,0.216626424,0.710444271,0.316927,0.212201,0.561711805,0.2770147,0.469049169,0.621096546,0.221848032,0.251172836,0.278796,0.65797557
2015/03/27 16:00,0.37685578,0.25548328,0,0,0,0,0,0,0,0.216772888,0.744051413,0.316927,0.212201,0.561729628,0.277042119,0.461246896,0.621097167,0.221290653,0.251026232,0.278796,0.658006853
2015/03/27 17:00,0.358203383,0.255530645,0,0,0,0,0,0,0,0.216919352,0.777658555,0.316927,0.212201,0.56174745,0.277069538,0.453444624,0.621097788,0.220733274,0.250879627,0.278796,0.658038136
2015/03/27 18:00,0.339550986,0.25557801,0,0,0,0,0,0,0,0.217065816,0.811265697,0.316927,0.212201,0.561765272,0.277096956,0.445642351,0.62109841,0.220175895,0.250733023,0.278796,0.658069419
2015/03/27 19:00,0.320898589,0.255625376,0,0,0,0,0,0,0,0.21721228,0.844872839,0.316927,0.212201,0.561783094,0.277124375,0.437840078,0.621099031,0.219618516,0.250586418,0.278796,0.658100702
2015/03/27 20:00,0.302246191,0.255672741,0,0,0,0,0,0,0,0.217358744,0.878479981,0.316927,0.212201,0.561800916,0.277151794,0.430037805,0.621099652,0.219061137,0.250439814,0.278796,0.658131985
2015/03/27 21:00,0.283593794,0.255720107,0,0,0,0,0,0,0,0.217505208,0.912087123,0.316927,0.212201,0.561818738,0.277179213,0.422235532,0.621100274,0.218503758,0.250293209,0.278796,0.658163269
2015/03/27 22:00,0.264941397,0.255767472,0,0,0,0,0,0,0,0.217651672,0.945694265,0.316927,0.212201,0.561836561,0.277206631,0.414433259,0.621100895,0.217946379,0.250146605,0.278796,0.658194552
2015/03/27 23:00,0.246289,0.255814837,0,0,0,0,0,0,0,0.217798136,0.979301407,0.316927,0.212201,0.561854383,0.27723405,0.406630986,0.621101517,0.217389,0.25,0.278796,0.658225835
2015/03/28 00:00,0.246314087,0.255891297,0,0,0,0,0,0,0,0.217951621,0.979307494,0.319121295,0.213521089,0.561887609,0.277288692,0.406735244,0.621102151,0.217889134,0.25,0.284798902,0.658289721
2015/03/28 01:00,0.246339175,0.255967756,0,0,0,0,0,0,0,0.218105107,0.979313581,0.32131559,0.214841177,0.561920834,0.277343335,0.406839501,0.621102785,0.218389268,0.25,0.290801804,0.658353607
2015/03/28 02:00,0.246364262,0.256044216,0,0,0,0,0,0,0,0.218258592,0.979319667,0.323509885,0.216161266,0.56195406,0.277397977,0.406943758,0.621103419,0.218889402,0.25,0.296804705,0.658417493
2015/03/28 03:00,0.24638935,0.256120675,0,0,0,0,0,0,0,0.218412077,0.979325754,0.32570418,0.217481355,0.561987286,0.277452619,0.407048015,0.621104053,0.219389535,0.25,0.302807607,0.658481379
2015/03/28 04:00,0.246414437,0.256197135,0,0,0,0,0,0,0,0.218565563,0.979331841,0.327898475,0.218801443,0.562020512,0.277507261,0.407152273,0.621104688,0.219889669,0.25,0.308810509,0.658545265
2015/03/28 05:00,0.246439524,0.256273595,0,0,0,0,0,0,0,0.218719048,0.979337928,0.33009277,0.220121532,0.562053738,0.277561904,0.40725653,0.621105322,0.220389803,0.25,0.314813411,0.658609151
2015/03/28 06:00,0.246464612,0.256350054,0,0,0,0,0,0,0,0.218872533,0.979344015,0.332287066,0.221441621,0.562086964,0.277616546,0.407360787,0.621105956,0.220889937,0.25,0.320816313,0.658673037
2015/03/28 07:00,0.246489699,0.256426514,0,0,0,0,0,0,0,0.219026019,0.979350101,0.334481361,0.22276171,0.562120189,0.277671188,0.407465045,0.62110659,0.221390071,0.25,0.326819215,0.658736923
2015/03/28 08:00,0.246514787,0.256502973,0,0,0,0,0,0,0,0.219179504,0.979356188,0.336675656,0.224081798,0.562153415,0.27772583,0.407569302,0.621107224,0.221890205,0.25,0.332822116,0.658800809
2015/03/28 09:00,0.246539874,0.256579433,0,0,0,0,0,0,0,0.219332989,0.979362275,0.338869951,0.225401887,0.562186641,0.277780473,0.407673559,0.621107859,0.222390339,0.25,0.338825018,0.658864695
2015/03/28 10:00,0.246564961,0.256655892,0,0,0,0,0,0,0,0.219486475,0.979368362,0.341064246,0.226721976,0.562219867,0.277835115,0.407777816,0.621108493,0.222890472,0.25,0.34482792,0.658928581
2015/03/28 11:00,0.246590049,0.256732352,0,0,0,0,0,0,0,0.21963996,0.979374449,0.343258541,0.228042064,0.562253093,0.277889757,0.407882074,0.621109127,0.223390606,0.25,0.350830822,0.658992467
2015/03/28 12:00,0.246615136,0.256808811,0,0,0,0,0,0,0,0.219793445,0.979380536,0.345452836,0.229362153,0.562286319,0.277944399,0.407986331,0.621109761,0.22389074,0.25,0.356833724,0.659056353
2015/03/28 13:00,0.246640224,0.256885271,0,0,0,0,0,0,0,0.219946931,0.979386622,0.347647131,0.230682242,0.562319545,0.277999042,0.408090588,0.621110395,0.224390874,0.25,0.362836625,0.659120239
2015/03/28 14:00,0.246665311,0.25696173,0,0,0,0,0,0,0,0.220100416,0.979392709,0.349841426,0.23200233,0.56235277,0.278053684,0.408194845,0.62111103,0.224891008,0.25,0.368839527,0.659184125
2015/03/28 15:00,0.246690398,0.25703819,0,0,0,0,0,0,0,0.220253901,0.979398796,0.352035721,0.233322419,0.562385996,0.278108326,0.408299103,0.621111664,0.225391142,0.25,0.374842429,0.659248011
2015/03/28 16:00,0.246715486,0.257114649,0,0,0,0,0,0,0,0.220407387,0.979404883,0.354230017,0.234642508,0.562419222,0.278162968,0.40840336,0.621112298,0.225891276,0.25,0.380845331,0.659311897
2015/03/28 17:00,0.246740573,0.257191109,0,0,0,0,0,0,0,0.220560872,0.97941097,0.356424312,0.235962597,0.562452448,0.278217611,0.408507617,0.621112932,0.22639141,0.25,0.386848233,0.659375783
2015/03/28 18:00,0.246765661,0.257267568,0,0,0,0,0,0,0,0.220714357,0.979417056,0.358618607,0.237282685,0.562485674,0.278272253,0.408611874,0.621113566,0.226891543,0.25,0.392851135,0.65943967
2015/03/28 19:00,0.246790748,0.257344028,0,0,0,0,0,0,0,0.220867843,0.979423143,0.360812902,0.238602774,0.5625189,0.278326895,0.408716132,0.621114201,0.227391677,0.25,0.398854036,0.659503556
2015/03/28 20:00,0.246815835,0.257420488,0,0,0,0,0,0,0,0.221021328,0.97942923,0.363007197,0.239922863,0.562552125,0.278381537,0.408820389,0.621114835,0.227891811,0.25,0.404856938,0.659567442
2015/03/28 21:00,0.246840923,0.257496947,0,0,0,0,0,0,0,0.221174813,0.979435317,0.365201492,0.241242951,0.562585351,0.27843618,0.408924646,0.621115469,0.228391945,0.25,0.41085984,0.659631328
2015/03/28 22:00,0.24686601,0.257573407,0,0,0,0,0,0,0,0.221328299,0.979441404,0.367395787,0.24256304,0.562618577,0.278490822,0.409028904,0.621116103,0.228892079,0.25,0.416862742,0.659695214
2015/03/28 23:00,0.246891098,0.257649866,0,0,0,0,0,0,0,0.221481784,0.97944749,0.369590082,0.243883129,0.562651803,0.278545464,0.409133161,0.621116737,0.229392213,0.25,0.422865644,0.6597591
2015/03/29 00:00,0.246918978,0.257751541,0,0,0,0,0,0,0,0.221641025,0.979453156,0.372042531,0.246385371,0.562682815,0.278618053,0.4092715,0.621117304,0.230123322,0.25,0.426975469,0.659843149
2015/03/29 01:00,0.246946859,0.257853216,0,0,0,0,0,0,0,0.221800267,0.979458822,0.37449498,0.248887614,0.562713827,0.278690642,0.409409839,0.62111787,0.23085443,0.25,0.431085295,0.659927199
2015/03/29 02:00,0.24697474,0.257954891,0,0,0,0,0,0,0,0.221959508,0.979464487,0.376947429,0.251389857,0.562744839,0.27876323,0.409548178,0.621118436,0.231585539,0.25,0.43519512,0.660011248
2015/03/29 03:00,0.247002621,0.258056566,0,0,0,0,0,0,0,0.222118749,0.979470153,0.379399878,0.253892099,0.56277585,0.278835819,0.409686517,0.621119002,0.232316648,0.25,0.439304945,0.660095297
2015/03/29 04:00,0.247030502,0.25815824,0,0,0,0,0,0,0,0.222277991,0.979475818,0.381852327,0.256394342,0.562806862,0.278908408,0.409824857,0.621119568,0.233047757,0.25,0.443414771,0.660179347
2015/03/29 05:00,0.247058382,0.258259915,0,0,0,0,0,0,0,0.222437232,0.979481484,0.384304777,0.258896584,0.562837874,0.278980997,0.409963196,0.621120134,0.233778866,0.25,0.447524596,0.660263396
2015/03/29 06:00,0.247086263,0.25836159,0,0,0,0,0,0,0,0.222596473,0.979487149,0.386757226,0.261398827,0.562868886,0.279053585,0.410101535,0.6211207,0.234509975,0.25,0.451634422,0.660347446
2015/03/29 07:00,0.247114144,0.258463265,0,0,0,0,0,0,0,0.222755715,0.979492815,0.389209675,0.26390107,0.562899898,0.279126174,0.410239874,0.621121266,0.235241084,0.25,0.455744247,0.660431495
2015/03/29 08:00,0.247142025,0.25856494,0,0,0,0,0,0,0,0.222914956,0.979498481,0.391662124,0.266403312,0.56293091,0.279198763,0.410378213,0.621121832,0.235972193,0.25,0.459854073,0.660515544
2015/03/29 09:00,0.247169906,0.258666615,0,0,0,0,0,0,0,0.223074197,0.979504146,0.394114573,0.268905555,0.562961921,0.279271352,0.410516552,0.621122398,0.236703302,0.25,0.463963898,0.660599594
2015/03/29 10:00,0.247197786,0.258768289,0,0,0,0,0,0,0,0.223233439,0.979509812,0.396567022,0.271407797,0.562992933,0.27934394,0.410654892,0.621122964,0.237434411,0.25,0.468073724,0.660683643
2015/03/29 11:00,0.247225667,0.258869964,0,0,0,0,0,0,0,0.22339268,0.979515477,0.399019471,0.27391004,0.563023945,0.279416529,0.410793231,0.62112353,0.23816552,0.25,0.472183549,0.660767693
2015/03/29 12:00,0.247253548,0.258971639,0,0,0,0,0,0,0,0.223551921,0.979521143,0.40147192,0.276412283,0.563054957,0.279489118,0.41093157,0.621124096,0.238896629,0.25,0.476293375,0.660851742
2015/03/29 13:00,0.247281429,0.259073314,0,0,0,0,0,0,0,0.223711163,0.979526808,0.403924369,0.278914525,0.563085969,0.279561707,0.411069909,0.621124663,0.239627737,0.25,0.4804032,0.660935792
2015/03/29 14:00,0.24730931,0.259174989,0,0,0,0,0,0,0,0.223870404,0.979532474,0.406376818,0.281416768,0.563116981,0.279634295,0.411208248,0.621125229,0.240358846,0.25,0.484513025,0.661019841
2015/03/29 15:00,0.24733719,0.259276664,0,0,0,0,0,0,0,0.224029645,0.97953814,0.408829267,0.28391901,0.563147992,0.279706884,0.411346587,0.621125795,0.241089955,0.25,0.488622851,0.66110389
2015/03/29 16:00,0.247365071,0.259378338,0,0,0,0,0,0,0,0.224188887,0.979543805,0.411281716,0.286421253,0.563179004,0.279779473,0.411484927,0.621126361,0.241821064,0.25,0.492732676,0.66118794
2015/03/29 17:00,0.247392952,0.259480013,0,0,0,0,0,0,0,0.224348128,0.979549471,0.413734165,0.288923496,0.563210016,0.279852062,0.411623266,0.621126927,0.242552173,0.25,0.496842502,0.661271989
2015/03/29 18:00,0.247420833,0.259581688,0,0,0,0,0,0,0,0.224507369,0.979555136,0.416186614,0.291425738,0.563241028,0.27992465,0.411761605,0.621127493,0.243283282,0.25,0.500952327,0.661356039
2015/03/29 19:00,0.247448714,0.259683363,0,0,0,0,0,0,0,0.224666611,0.979560802,0.418639063,0.293927981,0.56327204,0.279997239,0.411899944,0.621128059,0.244014391,0.25,0.505062153,0.661440088
2015/03/29 20:00,0.247476594,0.259785038,0,0,0,0,0,0,0,0.224825852,0.979566467,0.421091512,0.296430223,0.563303052,0.280069828,0.412038283,0.621128625,0.2447455,0.25,0.509171978,0.661524138
2015/03/29 21:00,0.247504475,0.259886713,0,0,0,0,0,0,0,0.224985093,0.979572133,0.423543961,0.298932466,0.563334063,0.280142417,0.412176622,0.621129191,0.245476609,0.25,0.513281804,0.661608187
2015/03/29 22:00,0.247532356,0.259988387,0,0,0,0,0,0,0,0.225144335,0.979577799,0.42599641,0.301434709,0.563365075,0.280215005,0.412314961,0.621129757,0.246207718,0.25,0.517391629,0.661692236
2015/03/29 23:00,0.247560237,0.260090062,0,0,0,0,0,0,0,0.225303576,0.979583464,0.42844886,0.303936951,0.563396087,0.280287594,0.412453301,0.621130323,0.246938827,0.25,0.521501455,0.661776286
2015/03/30 00:00,0.247585181,0.260204296,0,0,0,0,0,0,0,0.225468773,0.97958723,0.430657358,0.30011462,0.563420585,0.280369383,0.412599493,0.621130831,0.247706698,0.25,0.511388727,0.661875197
2015/03/30 01:00,0.247610126,0.26031853,0,0,0,0,0,0,0,0.225633971,0.979590996,0.432865856,0.296292289,0.563445082,0.280451173,0.412745686,0.621131339,0.24847457,0.25,0.501276,0.661974108
2015/03/30 02:00,0.24763507,0.260432764,0,0,0,0,0,0,0,0.225799168,0.979594762,0.435074354,0.292469957,0.56346958,0.280532962,0.412891879,0.621131847,0.249242442,0.25,0.491163273,0.662073019
2015/03/30 03:00,0.247660014,0.260546998,0,0,0,0,0,0,0,0.225964365,0.979598527,0.437282852,0.288647626,0.563494077,0.280614751,0.413038072,0.621132355,0.250010313,0.25,0.481050545,0.662171931
2015/03/30 04:00,0.247684959,0.260661233,0,0,0,0,0,0,0,0.226129563,0.979602293,0.43949135,0.284825295,0.563518575,0.28069654,0.413184265,0.621132862,0.250778185,0.25,0.470937818,0.662270842
2015/03/30 05:00,0.247709903,0.260775467,0,0,0,0,0,0,0,0.22629476,0.979606059,0.441699848,0.281002963,0.563543072,0.28077833,0.413330458,0.62113337,0.251546057,0.25,0.460825091,0.662369753
2015/03/30 06:00,0.247734848,0.260889701,0,0,0,0,0,0,0,0.226459957,0.979609825,0.443908346,0.277180632,0.56356757,0.280860119,0.41347665,0.621133878,0.252313928,0.25,0.450712364,0.662468664
2015/03/30 07:00,0.247759792,0.261003935,0,0,0,0,0,0,0,0.226625155,0.979613591,0.446116844,0.273358301,0.563592067,0.280941908,0.413622843,0.621134386,0.2530818,0.25,0.440599636,0.662567575
2015/03/30 08:00,0.247784736,0.261118169,0,0,0,0,0,0,0,0.226790352,0.979617356,0.448325343,0.26953597,0.563616565,0.281023697,0.413769036,0.621134894,0.253849672,0.25,0.430486909,0.662666487
2015/03/30 09:00,0.247809681,0.261232403,0,0,0,0,0,0,0,0.226955549,0.979621122,0.450533841,0.265713638,0.563641062,0.281105487,0.413915229,0.621135401,0.254617543,0.25,0.420374182,0.662765398
2015/03/30 10:00,0.247834625,0.261346637,0,0,0,0,0,0,0,0.227120747,0.979624888,0.452742339,0.261891307,0.56366556,0.281187276,0.414061422,0.621135909,0.255385415,0.25,0.410261455,0.662864309
2015/03/30 11:00,0.24785957,0.261460871,0,0,0,0,0,0,0,0.227285944,0.979628654,0.454950837,0.258068976,0.563690057,0.281269065,0.414207615,0.621136417,0.256153287,0.25,0.400148727,0.66296322
2015/03/30 12:00,0.247884514,0.261575105,0,0,0,0,0,0,0,0.227451141,0.97963242,0.457159335,0.254246644,0.563714555,0.281350854,0.414353807,0.621136925,0.256921158,0.25,0.390036,0.663062131
2015/03/30 13:00,0.247909458,0.261689339,0,0,0,0,0,0,0,0.227616339,0.979636186,0.459367833,0.250424313,0.563739052,0.281432643,0.4145,0.621137433,0.25768903,0.25,0.379923273,0.663161043
2015/03/30 14:00,0.247934403,0.261803573,0,0,0,0,0,0,0,0.227781536,0.979639951,0.461576331,0.246601982,0.56376355,0.281514433,0.414646193,0.62113794,0.258456902,0.25,0.369810545,0.663259954
2015/03/30 15:00,0.247959347,0.261917807,0,0,0,0,0,0,0,0.227946733,0.979643717,0.463784829,0.24277965,0.563788047,0.281596222,0.414792386,0.621138448,0.259224773,0.25,0.359697818,0.663358865
2015/03/30 16:00,0.247984292,0.262032041,0,0,0,0,0,0,0,0.228111931,0.979647483,0.465993327,0.238957319,0.563812545,0.281678011,0.414938579,0.621138956,0.259992645,0.25,0.349585091,0.663457776
2015/03/30 17:00,0.248009236,0.262146275,0,0,0,0,0,0,0,0.228277128,0.979651249,0.468201826,0.235134988,0.563837042,0.2817598,0.415084772,0.621139464,0.260760517,0.25,0.339472364,0.663556687
2015/03/30 18:00,0.24803418,0.262260509,0,0,0,0,0,0,0,0.228442325,0.979655015,0.470410324,0.231312657,0.56386154,0.28184159,0.415230965,0.621139972,0.261528389,0.25,0.329359636,0.663655599
2015/03/30 19:00,0.248059125,0.262374743,0,0,0,0,0,0,0,0.228607523,0.97965878,0.472618822,0.227490325,0.563886037,0.281923379,0.415377157,0.621140479,0.26229626,0.25,0.319246909,0.66375451
