PowerCapacity,Unit,Zone,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency
162,Duba_Gas_Turbine_Power_Plant,SA_NWOA,GTUR,OIL,0.255808524,13.14782609,7.2,0.075454652,0.076832913,6458.016482,1146.803507,0,0.436622101,0.169,0,0.571732036,,,,,,
568,Tabuk_Gas_Turbine_Power_Plant,SA_NWOA,GTUR,OIL,0.225863718,0.044117647,2.352941176,0.153202353,0.183607574,6458.016482,1146.803507,0,0.464635135,0.169,0,0.571732036,,,,,,
34.2,Tabuk_Internal_Combustion_Power_Plant,SA_NWOA,ICEN,OIL,0.347133106,0.8,2,0.242652,0.242652,900,,0,0.525490196,0.4063,0,0,,,,,,
59.323,QPP3_GT-01,SA_QASSIM,GTUR,OIL,0.249277522,13.14782609,2,0.0472,0.0472,6458.016482,1146.803507,0,0.370851103,0.169,0,0.571732036,,,,,,
59.323,QPP3_GT-02,SA_QASSIM,GTUR,OIL,0.24911027,13.14782609,2,0.0472,0.0472,6458.016482,1146.803507,0,0.370851103,0.169,0,0.571732036,,,,,,
59.323,QPP3_GT-03,SA_QASSIM,GTUR,OIL,0.243794305,13.14782609,2,0.0472,0.0472,6458.016482,1146.803507,0,0.370851103,0.169,0,0.571732036,,,,,,
59.323,QPP3_GT-04,SA_QASSIM,GTUR,OIL,0.25003141,13.14782609,2,0.0472,0.0472,6458.016482,1146.803507,0,0.370851103,0.169,0,0.571732036,,,,,,
59.323,QPP3_GT-05,SA_QASSIM,GTUR,OIL,0.234484849,13.14782609,2,0.0472,0.0472,6458.016482,1146.803507,0,0.370851103,0.169,0,0.571732036,,,,,,
59.323,QPP3_GT-06,SA_QASSIM,GTUR,OIL,0.232771243,13.14782609,2,0.0472,0.0472,6458.016482,1146.803507,0,0.370851103,0.169,0,0.571732036,,,,,,
59.323,QPP3_GT-07,SA_QASSIM,GTUR,OIL,0.21880017,13.14782609,2,0.0472,0.0472,6458.016482,1146.803507,0,0.370851103,0.169,0,0.571732036,,,,,,
59.323,QPP3_GT-08,SA_QASSIM,GTUR,OIL,0.221557586,13.14782609,2,0.0472,0.0472,6458.016482,1146.803507,0,0.370851103,0.169,0,0.571732036,,,,,,
59.323,QPP3_GT-09,SA_QASSIM,GTUR,OIL,0.213904553,13.14782609,2,0.0472,0.0472,6458.016482,1146.803507,0,0.370851103,0.169,0,0.571732036,,,,,,
63.25,QPP3_GT-10,SA_QASSIM,GTUR,OIL,0.267449154,13.14782609,2,0.06133,0.07009,6458.016482,1146.803507,0,0.395256917,0.169,0,0.571732036,,,,,,
63.25,QPP3_GT-11,SA_QASSIM,GTUR,OIL,0.279970411,13.14782609,2,0.06133,0.07009,6458.016482,1146.803507,0,0.395256917,0.169,0,0.571732036,,,,,,
63.25,QPP3_GT-12,SA_QASSIM,GTUR,OIL,0.273382682,13.14782609,2,0.06133,0.07009,6458.016482,1146.803507,0,0.395256917,0.169,0,0.571732036,,,,,,
63.25,QPP3_GT-13,SA_QASSIM,GTUR,OIL,0.275973931,13.14782609,2,0.06133,0.07009,6458.016482,1146.803507,0,0.395256917,0.169,0,0.571732036,,,,,,
63.25,QPP3_GT-14,SA_QASSIM,GTUR,OIL,0.27319967,13.14782609,2,0.06133,0.07009,6458.016482,1146.803507,0,0.395256917,0.169,0,0.571732036,,,,,,
63.25,QPP3_GT-15,SA_QASSIM,GTUR,OIL,0.265966244,13.14782609,2,0.06133,0.07009,6458.016482,1146.803507,0,0.395256917,0.169,0,0.571732036,,,,,,
70.4855,QPP3_GT-16,SA_QASSIM,GTUR,OIL,0.300534059,13.14782609,2,0.0625,0.07143,6458.016482,1146.803507,0,0.354682878,0.169,0,0.571732036,,,,,,
70.4855,QPP3_GT-17,SA_QASSIM,GTUR,OIL,0.301969958,13.14782609,2,0.0625,0.07143,6458.016482,1146.803507,0,0.354682878,0.169,0,0.571732036,,,,,,
70.4855,QPP3_GT-18,SA_QASSIM,GTUR,OIL,0.303608585,13.14782609,2,0.0625,0.07143,6458.016482,1146.803507,0,0.354682878,0.169,0,0.571732036,,,,,,
70.4855,QPP3_GT-19,SA_QASSIM,GTUR,OIL,0.298719053,13.14782609,2,0.0625,0.07143,6458.016482,1146.803507,0,0.354682878,0.169,0,0.571732036,,,,,,
70.4855,QPP3_GT-20,SA_QASSIM,GTUR,OIL,0.295793536,13.14782609,2,0.0625,0.07143,6458.016482,1146.803507,0,0.425619454,0.169,0,0.571732036,,,,,,
70.4855,QPP3_GT-21,SA_QASSIM,GTUR,OIL,0.297728814,13.14782609,2,0.0625,0.07143,6458.016482,1146.803507,0,0.425619454,0.169,0,0.571732036,,,,,,
70.4855,QPP3_GT-22,SA_QASSIM,GTUR,OIL,0.297676878,13.14782609,2,0.0625,0.07143,6458.016482,1146.803507,0,0.425619454,0.169,0,0.571732036,,,,,,
70.4855,QPP3_GT-23,SA_QASSIM,GTUR,OIL,0.298040811,13.14782609,2,0.0625,0.07143,6458.016482,1146.803507,0,0.425619454,0.169,0,0.571732036,,,,,,
70.4855,QPP3_GT-24,SA_QASSIM,GTUR,OIL,0.295307254,13.14782609,2,0.0625,0.07143,6458.016482,1146.803507,0,0.425619454,0.169,0,0.571732036,,,,,,
70.4855,QPP3_GT-25,SA_QASSIM,GTUR,OIL,0.297003355,13.14782609,2,0.0625,0.07143,6458.016482,1146.803507,0,0.425619454,0.169,0,0.571732036,,,,,,
70.4855,QPP3_GT-26,SA_QASSIM,GTUR,OIL,0.308716687,13.14782609,2,0.0625,0.07143,6458.016482,1146.803507,0,0.425619454,0.169,0,0.571732036,,,,,,
70.4855,QPP3_GT-27,SA_QASSIM,GTUR,OIL,0.298771353,13.14782609,2,0.0625,0.07143,6458.016482,1146.803507,0,0.425619454,0.169,0,0.571732036,,,,,,
18.1625,QPP2_GT-01,SA_QASSIM,GTUR,OIL,0.191199752,0.044117647,2,0.23923,0.23923,6458.016482,1146.803507,0,0.440467997,0.169,0,0.571732036,,,,,,
18.1625,QPP2_GT-02,SA_QASSIM,GTUR,OIL,0.190827785,0.044117647,2,0.23923,0.23923,6458.016482,1146.803507,0,0.440467997,0.169,0,0.571732036,,,,,,
18.1625,QPP2_GT-03,SA_QASSIM,GTUR,OIL,0.193984038,0.044117647,2,0.23923,0.23923,6458.016482,1146.803507,0,0.440467997,0.169,0,0.571732036,,,,,,
18.1625,QPP2_GT-04,SA_QASSIM,GTUR,OIL,0.193814258,0.044117647,2,0.23923,0.23923,6458.016482,1146.803507,0,0.440467997,0.169,0,0.571732036,,,,,,
18.1625,QPP2_GT-05,SA_QASSIM,GTUR,OIL,0.193177624,0.044117647,2,0.23923,0.23923,6458.016482,1146.803507,0,0.440467997,0.169,0,0.571732036,,,,,,
172,PP12_GT-01,SA_RIYADH,GTUR,GAS,0.367360842,48,48,0.10376,0.10376,8652.72791,1887.309327,0,0.581395349,0.2559,0.6,0.591018679,,,,,,
172,PP12_GT-02,SA_RIYADH,GTUR,GAS,0.367360842,48,48,0.10376,0.10376,8652.72791,1887.309327,0,0.581395349,0.2559,0.6,0.591018679,,,,,,
172,PP12_GT-03,SA_RIYADH,GTUR,GAS,0.367360842,48,48,0.10376,0.10376,8652.72791,1887.309327,0,0.581395349,0.2559,0.6,0.591018679,,,,,,
172,PP12_GT-04,SA_RIYADH,GTUR,GAS,0.367360842,48,48,0.10376,0.10376,8652.72791,1887.309327,0,0.581395349,0.2559,0.6,0.591018679,,,,,,
172,PP12_GT-05,SA_RIYADH,GTUR,GAS,0.367360842,48,48,0.10376,0.10376,8652.72791,1887.309327,0,0.581395349,0.2559,0.6,0.591018679,,,,,,
172,PP12_GT-06,SA_RIYADH,GTUR,GAS,0.367360842,48,48,0.10376,0.10376,8652.72791,1887.309327,0,0.581395349,0.2559,0.6,0.591018679,,,,,,
172,PP12_GT-07,SA_RIYADH,GTUR,GAS,0.367360842,48,48,0.10376,0.10376,8652.72791,1887.309327,0,0.581395349,0.2559,0.6,0.591018679,,,,,,
172,PP12_GT-08,SA_RIYADH,GTUR,GAS,0.367360842,48,48,0.10376,0.10376,8652.72791,1887.309327,0,0.581395349,0.2559,0.6,0.591018679,,,,,,
1028,PP12_CC-1,SA_RIYADH,COMC,GAS,0.532673221,48,48,0.01,0.01,102145.4075,340.0637477,0,0.583657588,0.512153671,0.874125874,0.591018679,,,,,,
1028,PP12_CC-2,SA_RIYADH,COMC,GAS,0.532673221,48,48,0.01,0.01,102145.4075,340.0637477,0,0.583657588,0.512153671,0.874125874,0.591018679,,,,,,
70.38,PP10_GT-01,SA_RIYADH,GTUR,OIL,0.30490598,48,48,0.10376,0.10376,6458.016482,1146.803507,0,0.42625746,0.169,0,0.571732036,,,,,,
70.399,PP10_GT-02,SA_RIYADH,GTUR,OIL,0.30655048,48,48,0.10376,0.10376,6458.016482,1146.803507,0,0.426142417,0.169,0,0.571732036,,,,,,
70.4075,PP10_GT-03,SA_RIYADH,GTUR,OIL,0.302955722,48,48,0.10376,0.10376,6458.016482,1146.803507,0,0.42609097,0.169,0,0.571732036,,,,,,
70.441,PP10_GT-04,SA_RIYADH,GTUR,OIL,0.300711719,48,48,0.10376,0.10376,6458.016482,1146.803507,0,0.425888332,0.169,0,0.571732036,,,,,,
70.378,PP10_GT-05,SA_RIYADH,GTUR,OIL,0.301936443,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.426269573,0.169,0,0.571732036,,,,,,
70.424,PP10_GT-06,SA_RIYADH,GTUR,OIL,0.296141859,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.425991139,0.169,0,0.571732036,,,,,,
70.4065,PP10_GT-07,SA_RIYADH,GTUR,OIL,0.299944703,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.426097022,0.169,0,0.571732036,,,,,,
70.399,PP10_GT-08,SA_RIYADH,GTUR,OIL,0.299286616,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.426142417,0.169,0,0.571732036,,,,,,
70.3815,PP10_GT-09,SA_RIYADH,GTUR,OIL,0.306771088,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.426248375,0.169,0,0.571732036,,,,,,
70.4125,PP10_GT-10,SA_RIYADH,GTUR,OIL,0.308603291,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.426060714,0.169,0,0.571732036,,,,,,
70.3665,PP10_GT-11,SA_RIYADH,GTUR,OIL,0.304361728,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.426339238,0.169,0,0.571732036,,,,,,
70.41,PP10_GT-12,SA_RIYADH,GTUR,OIL,0.303252062,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.426075842,0.169,0,0.571732036,,,,,,
70.4385,PP10_GT-13,SA_RIYADH,GTUR,OIL,0.300340946,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.425903448,0.169,0,0.571732036,,,,,,
70.395,PP10_GT-14,SA_RIYADH,GTUR,OIL,0.30309035,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.426166631,0.169,0,0.571732036,,,,,,
70.4115,PP10_GT-15,SA_RIYADH,GTUR,OIL,0.302633102,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.426066765,0.169,0,0.571732036,,,,,,
70.363,PP10_GT-16,SA_RIYADH,GTUR,OIL,0.297666955,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.426360445,0.169,0,0.571732036,,,,,,
70.357,PP10_GT-17,SA_RIYADH,GTUR,OIL,0.298370132,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.426396805,0.169,0,0.571732036,,,,,,
70.359,PP10_GT-18,SA_RIYADH,GTUR,OIL,0.30063219,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.426384684,0.169,0,0.571732036,,,,,,
70.379,PP10_GT-19,SA_RIYADH,GTUR,OIL,0.298866954,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.426263516,0.169,0,0.571732036,,,,,,
70.357,PP10_GT-20,SA_RIYADH,GTUR,OIL,0.301109992,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.426396805,0.169,0,0.571732036,,,,,,
70.418,PP10_GT-21,SA_RIYADH,GTUR,OIL,0.301322836,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.426027436,0.169,0,0.571732036,,,,,,
70.361,PP10_GT-22,SA_RIYADH,GTUR,OIL,0.29591059,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.426372564,0.169,0,0.571732036,,,,,,
70.404,PP10_GT-23,SA_RIYADH,GTUR,OIL,0.306412761,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.426112153,0.169,0,0.571732036,,,,,,
70.411,PP10_GT-24,SA_RIYADH,GTUR,OIL,0.300050266,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.42606979,0.169,0,0.571732036,,,,,,
70.367,PP10_GT-25,SA_RIYADH,GTUR,OIL,0.303521965,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.426336209,0.169,0,0.571732036,,,,,,
70.407,PP10_GT-26,SA_RIYADH,GTUR,OIL,0.303413946,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.426093996,0.169,0,0.571732036,,,,,,
70.424,PP10_GT-27,SA_RIYADH,GTUR,OIL,0.301030253,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.425991139,0.169,0,0.571732036,,,,,,
70.417,PP10_GT-28,SA_RIYADH,GTUR,OIL,0.298474588,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.426033486,0.169,0,0.571732036,,,,,,
70.4135,PP10_GT-29,SA_RIYADH,GTUR,OIL,0.300129486,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.426054663,0.169,0,0.571732036,,,,,,
70.4365,PP10_GT-30,SA_RIYADH,GTUR,OIL,0.293658137,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.425915541,0.169,0,0.571732036,,,,,,
70.3655,PP10_GT-31,SA_RIYADH,GTUR,OIL,0.295977436,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.426345297,0.169,0,0.571732036,,,,,,
70.4375,PP10_GT-32,SA_RIYADH,GTUR,OIL,0.296028821,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.425909494,0.169,0,0.571732036,,,,,,
75.058,PP10_GT-33,SA_RIYADH,GTUR,OIL,0.300039779,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.399690906,0.169,0,0.571732036,,,,,,
75.0155,PP10_GT-34,SA_RIYADH,GTUR,OIL,0.305277261,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.39991735,0.169,0,0.571732036,,,,,,
75.0755,PP10_GT-35,SA_RIYADH,GTUR,OIL,0.299539053,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.399597738,0.169,0,0.571732036,,,,,,
75.0545,PP10_GT-36,SA_RIYADH,GTUR,OIL,0.302006039,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.399709544,0.169,0,0.571732036,,,,,,
75.049,PP10_GT-37,SA_RIYADH,GTUR,OIL,0.300436274,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.399738837,0.169,0,0.571732036,,,,,,
75.061,PP10_GT-38,SA_RIYADH,GTUR,OIL,0.29940756,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.399674931,0.169,0,0.571732036,,,,,,
75.0175,PP10_GT-39,SA_RIYADH,GTUR,OIL,0.30027755,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.399906688,0.169,0,0.571732036,,,,,,
75.02,PP10_GT-40,SA_RIYADH,GTUR,OIL,0.298411978,48,2,0.10376,0.10376,6458.016482,1146.803507,0,0.399893362,0.169,0,0.571732036,,,,,,
318,PP10_CC-01,SA_RIYADH,COMC,OIL,0.36800986,5,48,0.01,0.01,17500,,0,0.534591195,0.4793,0,0,,,,,,
318,PP10_CC-02,SA_RIYADH,COMC,OIL,0.363231304,48,48,0.01,0.01,17500,,0,0.534591195,0.4793,0,0,,,,,,
318,PP10_CC-03,SA_RIYADH,COMC,OIL,0.370116417,48,48,0.01,0.01,17500,,0,0.534591195,0.4793,0,0,,,,,,
318,PP10_CC-04,SA_RIYADH,COMC,OIL,0.364955183,48,48,0.01,0.01,17500,,0,0.534591195,0.4793,0,0,,,,,,
318,PP10_CC-05,SA_RIYADH,COMC,OIL,0.363690827,48,48,0.01,0.01,17500,,0,0.534591195,0.4793,0,0,,,,,,
318,PP10_CC-06,SA_RIYADH,COMC,OIL,0.364912421,5,48,0.01,0.01,17500,,0,0.534591195,0.4793,0,0,,,,,,
318,PP10_CC-07,SA_RIYADH,COMC,OIL,0.365683671,48,48,0.01,0.01,17500,,0,0.534591195,0.4793,0,0,,,,,,
318,PP10_CC-08,SA_RIYADH,COMC,OIL,0.364265092,48,48,0.01,0.01,17500,,0,0.534591195,0.4793,0,0,,,,,,
318,PP10_CC-09,SA_RIYADH,COMC,OIL,0.371507154,48,48,0.01,0.01,17500,,0,0.534591195,0.4793,0,0,,,,,,
318,PP10_CC-10,SA_RIYADH,COMC,OIL,0.369216914,48,48,0.01,0.01,17500,,0,0.534591195,0.4793,0,0,,,,,,
68.397,PP9_GT-01,SA_RIYADH,GTUR,GAS,0.292107616,48,48,0.06,0.06,8652.72791,1887.309327,0,0.438615729,0.2559,0.6,0.591018679,,,,,,
68.397,PP9_GT-02,SA_RIYADH,GTUR,GAS,0.292107616,48,48,0.06,0.06,8652.72791,1887.309327,0,0.438615729,0.2559,0.6,0.591018679,,,,,,
68.397,PP9_GT-03,SA_RIYADH,GTUR,GAS,0.292107616,48,48,0.06,0.06,8652.72791,1887.309327,0,0.438615729,0.2559,0.6,0.591018679,,,,,,
68.397,PP9_GT-04,SA_RIYADH,GTUR,GAS,0.292107616,48,48,0.06,0.06,8652.72791,1887.309327,0,0.438615729,0.2559,0.6,0.591018679,,,,,,
68.397,PP9_GT-05,SA_RIYADH,GTUR,GAS,0.292107616,48,48,0.06,0.06,8652.72791,1887.309327,0,0.438615729,0.2559,0.6,0.591018679,,,,,,
68.397,PP9_GT-06,SA_RIYADH,GTUR,GAS,0.292107616,48,48,0.06,0.06,8652.72791,1887.309327,0,0.438615729,0.2559,0.6,0.591018679,,,,,,
68.397,PP9_GT-07,SA_RIYADH,GTUR,GAS,0.292107616,48,48,0.06,0.06,8652.72791,1887.309327,0,0.438615729,0.2559,0.6,0.591018679,,,,,,
68.397,PP9_GT-08,SA_RIYADH,GTUR,GAS,0.292107616,48,48,0.06,0.06,8652.72791,1887.309327,0,0.438615729,0.2559,0.6,0.591018679,,,,,,
68.397,PP9_GT-09,SA_RIYADH,GTUR,GAS,0.292107616,48,48,0.06,0.06,8652.72791,1887.309327,0,0.438615729,0.2559,0.6,0.591018679,,,,,,
68.397,PP9_GT-10,SA_RIYADH,GTUR,GAS,0.292107616,48,48,0.06,0.06,8652.72791,1887.309327,0,0.438615729,0.2559,0.6,0.591018679,,,,,,
68.397,PP9_GT-11,SA_RIYADH,GTUR,GAS,0.292107616,48,48,0.06,0.06,8652.72791,1887.309327,0,0.438615729,0.2559,0.6,0.591018679,,,,,,
68.397,PP9_GT-12,SA_RIYADH,GTUR,GAS,0.292107616,48,48,0.06,0.06,8652.72791,1887.309327,0,0.438615729,0.2559,0.6,0.591018679,,,,,,
68.397,PP9_GT-13,SA_RIYADH,GTUR,GAS,0.292107616,48,48,0.06,0.06,8652.72791,1887.309327,0,0.438615729,0.2559,0.6,0.591018679,,,,,,
68.397,PP9_GT-14,SA_RIYADH,GTUR,GAS,0.292107616,48,48,0.06,0.06,8652.72791,1887.309327,0,0.438615729,0.2559,0.6,0.591018679,,,,,,
68.397,PP9_GT-15,SA_RIYADH,GTUR,GAS,0.292107616,48,48,0.06,0.06,8652.72791,1887.309327,0,0.438615729,0.2559,0.6,0.591018679,,,,,,
68.397,PP9_GT-16,SA_RIYADH,GTUR,GAS,0.292107616,48,48,0.06,0.06,8652.72791,1887.309327,0,0.438615729,0.2559,0.6,0.591018679,,,,,,
372,PP9_CC-1,SA_RIYADH,COMC,GAS,0.748601906,48,48,0.1,0.1,102145.4075,340.0637477,0,0.430107527,0.512153671,0.874125874,0.591018679,,,,,,
372,PP9_CC-2,SA_RIYADH,COMC,GAS,0.886957336,48,48,0.1,0.1,102145.4075,340.0637477,0,0.430107527,0.512153671,0.874125874,0.591018679,,,,,,
372,PP9_CC-3,SA_RIYADH,COMC,GAS,0.83496271,48,48,0.1,0.1,102145.4075,340.0637477,0,0.430107527,0.512153671,0.874125874,0.591018679,,,,,,
372,PP9_CC-4,SA_RIYADH,COMC,GAS,0.910492088,48,48,0.1,0.1,102145.4075,340.0637477,0,0.430107527,0.512153671,0.874125874,0.591018679,,,,,,
74,PP9_GT-17,SA_RIYADH,GTUR,GAS,0.297620098,11.78947368,2,0.06,0.06,8652.72791,1887.309327,0,0.405405405,0.2559,0.6,0.591018679,,,,,,
74,PP9_GT-18,SA_RIYADH,GTUR,GAS,0.291045106,11.78947368,2,0.06,0.06,8652.72791,1887.309327,0,0.405405405,0.2559,0.6,0.591018679,,,,,,
74,PP9_GT-19,SA_RIYADH,GTUR,GAS,0.291020283,11.78947368,2,0.06,0.06,8652.72791,1887.309327,0,0.405405405,0.2559,0.6,0.591018679,,,,,,
74,PP9_GT-20,SA_RIYADH,GTUR,GAS,0.294537218,11.78947368,2,0.06,0.06,8652.72791,1887.309327,0,0.405405405,0.2559,0.6,0.591018679,,,,,,
74,PP9_GT-21,SA_RIYADH,GTUR,GAS,0.290425795,11.78947368,2,0.06,0.06,8652.72791,1887.309327,0,0.405405405,0.2559,0.6,0.591018679,,,,,,
74,PP9_GT-22,SA_RIYADH,GTUR,GAS,0.294715298,11.78947368,2,0.06,0.06,8652.72791,1887.309327,0,0.405405405,0.2559,0.6,0.591018679,,,,,,
74,PP9_GT-23,SA_RIYADH,GTUR,GAS,0.293725874,11.78947368,2,0.06,0.06,8652.72791,1887.309327,0,0.405405405,0.2559,0.6,0.591018679,,,,,,
74,PP9_GT-24,SA_RIYADH,GTUR,GAS,0.297153559,11.78947368,2,0.06,0.06,8652.72791,1887.309327,0,0.405405405,0.2559,0.6,0.591018679,,,,,,
68.4855,PP9_GT-25,SA_RIYADH,GTUR,OIL,0.295425452,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-26,SA_RIYADH,GTUR,OIL,0.298031634,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-27,SA_RIYADH,GTUR,OIL,0.29709744,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-28,SA_RIYADH,GTUR,OIL,0.290396902,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-29,SA_RIYADH,GTUR,OIL,0.297045712,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-30,SA_RIYADH,GTUR,OIL,0.297382266,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-31,SA_RIYADH,GTUR,OIL,0.298631561,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-32,SA_RIYADH,GTUR,OIL,0.29614338,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-33,SA_RIYADH,GTUR,OIL,0.295758343,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-34,SA_RIYADH,GTUR,OIL,0.29709744,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-35,SA_RIYADH,GTUR,OIL,0.299944121,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-36,SA_RIYADH,GTUR,OIL,0.298893153,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-37,SA_RIYADH,GTUR,OIL,0.296606751,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-38,SA_RIYADH,GTUR,OIL,0.295374305,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-39,SA_RIYADH,GTUR,OIL,0.297408187,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-40,SA_RIYADH,GTUR,OIL,0.295963571,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-41,SA_RIYADH,GTUR,OIL,0.296349144,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-42,SA_RIYADH,GTUR,OIL,0.298266101,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-43,SA_RIYADH,GTUR,OIL,0.296838981,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-44,SA_RIYADH,GTUR,OIL,0.298344338,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-45,SA_RIYADH,GTUR,OIL,0.296374885,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-46,SA_RIYADH,GTUR,OIL,0.297849525,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-47,SA_RIYADH,GTUR,OIL,0.29824003,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-48,SA_RIYADH,GTUR,OIL,0.29897172,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-49,SA_RIYADH,GTUR,OIL,0.299759668,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-50,SA_RIYADH,GTUR,OIL,0.298448719,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-51,SA_RIYADH,GTUR,OIL,0.291189935,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-52,SA_RIYADH,GTUR,OIL,0.297382266,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-53,SA_RIYADH,GTUR,OIL,0.295783981,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
68.4855,PP9_GT-54,SA_RIYADH,GTUR,OIL,0.296091984,13.14782609,2,0.06,0.06,6458.016482,1146.803507,0,0.43804893,0.169,0,0.571732036,,,,,,
