,BE_P2HT_OTH,BE_STUR_BIO_CHP,BE_COMC_GAS_CHP,BE_COMC_CCS_GAS_CHP
2016-03-12 10:00:00,7473.504141767711,735.6953594682345,8.727191097547808,9.240945225964028
2016-03-12 11:00:00,7289.13071763908,717.5455504940712,8.51188886780967,9.012968539101161
2016-03-12 12:00:00,7312.89244771771,719.8846666864454,8.539636649207901,9.04234978275413
2016-03-12 13:00:00,7425.98068161045,731.0171270834859,8.671695534751342,9.182182738658085
2016-03-12 14:00:00,7645.116636780041,752.5889764131598,8.927591740979485,9.453143096791038
2016-03-12 15:00:00,7984.381338458261,785.9863576042814,9.323768397609806,9.8726419645029
2016-03-12 16:00:00,8327.16629644443,819.7302745276066,9.724055836669494,10.29649360905224
2016-03-12 17:00:00,8454.335555568949,832.2488778534614,9.872557851930406,10.453737672306103
2016-03-12 18:00:00,8472.376869147169,834.024873481005,9.893625611880918,10.476045653598176
2016-03-12 19:00:00,8194.276620819495,806.6485506369207,9.56887379996086,10.132176283437477
2016-03-12 20:00:00,7377.137125337711,726.2089437991611,8.614658428543864,9.12178796003809
2016-03-12 21:00:00,5600.727785940851,551.3383499359213,6.540254845124145,6.925267948426173
2016-03-12 22:00:00,4449.1639412042705,437.97784853882007,5.195515142917209,5.501365825466456
2016-03-12 23:00:00,4232.668178265639,416.6659010082988,4.94270202351109,5.233670049961609
2016-03-13 00:00:00,4474.24576739838,440.44691563077066,5.224804467726455,5.53237936043348
2016-03-13 01:00:00,4578.97339255975,450.7563536638276,5.347100245000146,5.661874471348425
2016-03-13 02:00:00,5146.174690177425,506.591923515132,6.00945006393203,6.363215639286934
2016-03-13 03:00:00,6314.459752376746,621.5984696402004,7.373715982678463,7.807793452224669
2016-03-13 04:00:00,8308.244918789223,817.8676449670123,9.701960381111643,10.273097433550802
2016-03-13 05:00:00,9897.200609787997,974.2852110904104,11.557464800167526,12.237832078567056
2016-03-13 06:00:00,9697.426064312107,954.6193082878564,11.324177897300906,11.990811993040229
2016-03-13 07:00:00,9568.05664499512,941.8841201293742,11.173106643021638,11.830847444262941
2016-03-13 08:00:00,8810.32147470991,867.2923037725502,10.288260725100224,10.893912229995982
2016-03-13 09:00:00,8221.118575167578,809.2908855949731,9.600218515984789,10.16536620682324
2016-03-13 10:00:00,7780.20647259744,765.8872851364728,9.085343016706474,9.620180907929225
2016-03-13 11:00:00,7581.311991198535,746.3080162669697,8.853083809447195,9.374249016611765
2016-03-13 12:00:00,7607.713913508123,748.9070342584967,8.883914677667454,9.406894842892845
2016-03-13 13:00:00,7718.161955169904,759.7795928563845,9.012890476388868,9.543463216168691
2016-03-13 14:00:00,7941.258198685933,781.7412948847874,9.273411312850053,9.819320448243806
2016-03-13 15:00:00,8292.843797441961,816.3515511386214,9.683975707983159,10.254054034886837
2016-03-13 16:00:00,8647.509620467445,851.2650261581338,10.098137037741962,10.692596301262661
2016-03-13 17:00:00,8779.079199976895,864.2167991492431,10.251777531039583,10.85528133556337
2016-03-13 18:00:00,8798.440609670595,866.1227456763629,10.274386834401106,10.879221608169495
2016-03-13 19:00:00,8513.739880765525,838.0966683343971,9.941927305425986,10.527190781438529
2016-03-13 20:00:00,7660.957790165795,754.148387208076,8.946090261911642,9.472730592559687
2016-03-13 21:00:00,5828.664381880305,573.7765385961043,6.806428007425709,7.20711024865282
2016-03-13 22:00:00,4627.376916793997,455.5212199816271,5.403623503403954,5.721725152863737
2016-03-13 23:00:00,3772.394666001801,371.35635402267866,4.405217220871252,4.66454447846147
2016-03-14 00:00:00,4002.9714541722133,394.0544444820142,4.674473469994842,4.949651361316224
2016-03-14 01:00:00,4090.0977977938574,402.63120385405324,4.776215335121695,5.057382588043785
2016-03-14 02:00:00,4572.812944020847,450.1499161324713,5.339906375748752,5.65425711188284
2016-03-14 03:00:00,5619.649163596057,553.2009794965157,6.562350300681997,6.948664123927613
2016-03-14 04:00:00,7395.178438915931,727.9849394267046,8.635726188494376,9.14409594133016
2016-03-14 05:00:00,9015.816436686213,887.521327139935,10.528227649414568,11.14800557788371
2016-03-14 06:00:00,8804.6010582095,866.7291832077193,10.281580703652502,10.886838967635082
2016-03-14 07:00:00,8678.751895200458,854.3405307814406,10.134620231802602,10.73122719569527
2016-03-14 08:00:00,7996.2622034975775,787.1559157004685,9.337642288308922,9.887332586329386
2016-03-14 09:00:00,7498.145935923327,738.1211095936596,8.755966574553382,9.271414663826366
2016-03-14 10:00:00,7102.557133317983,699.1791566872806,8.294017399053176,8.78227136671487
2016-03-14 11:00:00,6899.262331534148,679.1667181525229,8.056619713757188,8.530898504350564
2016-03-14 12:00:00,6887.821498533325,678.0404770228612,8.043259670861742,8.516751979628763
2016-03-14 13:00:00,7031.271943082093,692.1618081101578,8.21077405485848,8.694127635755958
2016-03-14 14:00:00,7233.686680788943,712.0876127118646,8.447144044547128,8.944412303910896
2016-03-14 15:00:00,7538.628883464698,742.1062705140012,8.803240572491111,9.321471597457355
2016-03-14 16:00:00,7822.449548292781,770.045713922916,9.13467240585889,9.672414229978951
2016-03-14 17:00:00,8002.862684074973,787.8056701983503,9.345350005363988,9.895494042899657
2016-03-14 18:00:00,7978.660921957852,785.4232370394506,9.317088376162085,9.865568702142001
2016-03-14 19:00:00,7715.521762938944,759.5196910572316,9.009807389566841,9.54019863354058
2016-03-14 20:00:00,6942.825503344968,683.4550978385423,8.107490646320612,8.584764117714343
2016-03-14 21:00:00,5307.226416265919,522.4459332634466,6.197518360075607,6.562355179601516
2016-03-14 22:00:00,4216.827024879885,415.10649021338264,4.924203502578934,5.214082554192962
2016-03-14 23:00:00,3226.7549382702914,317.64331553112123,3.7680459443192453,3.9898640686525084
2016-03-15 00:00:00,3406.2880099754984,335.3166378735047,3.977695848217003,4.211855687363845
2016-03-15 01:00:00,3533.4572691000194,347.8352411993596,4.126197863477914,4.369099750617707
2016-03-15 02:00:00,3958.088186245912,389.63611389641835,4.622060994020403,4.89415345663839
2016-03-15 03:00:00,4938.91960004715,486.1896322816453,5.767427748403001,6.106945902980466
2016-03-15 04:00:00,6750.5315025234595,664.5255834669209,7.882939156116398,8.346993682967154
2016-03-15 05:00:00,7883.173969604837,776.023455303428,9.205583402765484,9.747499630425432
2016-03-15 06:00:00,7585.272279544972,746.6978689656986,8.857708439680234,9.379145890553927
2016-03-15 07:00:00,7396.058502992916,728.0715733597553,8.636753884101715,9.145184135539528
2016-03-15 08:00:00,6867.580024762639,676.0478965626904,8.019622671892876,8.49172351281327
2016-03-15 09:00:00,6304.339015491403,620.6021794101151,7.3618974831940305,7.795279218816922
2016-03-15 10:00:00,6147.687609787842,605.1813393270552,7.178967665087165,7.601580649549189
2016-03-15 11:00:00,5954.513544889347,586.1651910223828,6.953388479275609,7.36272202059263
2016-03-15 12:00:00,5759.139319798387,566.9324578850833,6.725240054445696,7.121142906112647
2016-03-15 13:00:00,5645.171021828661,555.7133635549917,6.592153473294913,6.980221755999322
2016-03-15 14:00:00,5937.792327426608,584.5191462944157,6.933862262736111,7.342046330614613
2016-03-15 15:00:00,6298.618598990992,620.0390588452842,7.3552174617463075,7.7882059564560215
2016-03-15 16:00:00,6714.448875367023,660.973592211834,7.8408036362153775,8.302377720383012
2016-03-15 17:00:00,6950.746080037846,684.2348032360005,8.116739906786691,8.594557865598668
2016-03-15 18:00:00,6930.944638305655,682.2855397423554,8.093616755621499,8.57007349588786
2016-03-15 19:00:00,6765.492591832228,665.9983603287861,7.900409981441211,8.365492984526432
2016-03-15 20:00:00,6069.361906936059,597.470919285525,7.087502756033731,7.504731364915322
2016-03-15 21:00:00,4756.746336110985,468.2564081401093,5.55469475768322,5.881689701641023
2016-03-15 22:00:00,3694.949027227006,363.73256791419954,4.314780007425161,4.568783388036972
2016-03-15 23:00:00,3268.117949888647,321.7151103845135,3.8163476378643164,4.0410091964928645
2016-03-16 00:00:00,3596.821882643033,354.0728843790243,4.200191947206534,4.447449733692296
2016-03-16 01:00:00,3423.889291515224,337.04931653452263,3.9982497603638416,4.23361957155123
2016-03-16 02:00:00,3804.0769727733077,374.475175612511,4.442214262735562,4.703719469998765
2016-03-16 03:00:00,4830.671718577834,475.5336585163847,5.641021188699942,5.973098015228043
2016-03-16 04:00:00,6789.254321910858,668.3374765211605,7.928157762839444,8.394874228179402
2016-03-16 05:00:00,7489.3452951534655,737.2547702631507,8.745689618479961,9.260532721732673
2016-03-16 06:00:00,7008.390277080448,689.9093258508343,8.184053969067588,8.665834586312355
2016-03-16 07:00:00,6768.57281610168,666.3015790944644,7.9040069160669075,8.369301664259224
2016-03-16 08:00:00,6376.944301842773,627.7494788868142,7.446682370799742,7.885055241089889
2016-03-16 09:00:00,5939.5524555805805,584.6924141605175,6.935917653950795,7.344222719033351
2016-03-16 10:00:00,5735.8176217582495,564.6366586592344,6.698006120851135,7.09230575956436
2016-03-16 11:00:00,5561.1249024764675,547.4398229486309,6.4940085427937575,6.876299209004555
2016-03-16 12:00:00,5532.08278793592,544.5809031579513,6.460094587751474,6.840388800095369
2016-03-16 13:00:00,5698.414898486331,560.9547165045711,6.6543290575391,7.046057505666164
2016-03-16 14:00:00,5839.225150804141,574.816145792715,6.818760354713813,7.220168579165252
2016-03-16 15:00:00,6222.9330883701705,612.588540602907,7.266835639514901,7.694621254450262
2016-03-16 16:00:00,6570.558398779761,646.8089441580121,7.67277540441497,8.124457967151132
2016-03-16 17:00:00,6719.289227790447,661.450078843614,7.84645596205576,8.308362788534545
2016-03-16 18:00:00,6754.491790869899,664.91543616565,7.887563786349437,8.351890556909316
2016-03-16 19:00:00,6649.764165708528,654.6059981325931,7.765268009075745,8.22239544599437
2016-03-16 20:00:00,5936.912263349622,584.4325123613648,6.932834567128769,7.340958136405243
2016-03-16 21:00:00,4721.9838050700255,464.8343677845987,5.514100781193212,5.838706030370936
2016-03-16 22:00:00,3649.1856952237185,359.2276033955528,4.26133983584338,4.512197289149769
2016-03-16 23:00:00,4367.758014083037,429.96420973161185,5.100453299238079,5.400707861099796
2016-03-17 00:00:00,4657.299095411532,458.46677370535764,5.438565154053579,5.758723755982293
2016-03-17 01:00:00,4767.30710503482,469.29601533671996,5.567027104971322,5.894748032153454
2016-03-17 02:00:00,5360.910324962083,527.7306031795514,6.260207792123465,6.628735026373041
2016-03-17 03:00:00,6577.598911395651,647.5020156224193,7.680996969273705,8.133163520826088
2016-03-17 04:00:00,8617.147409811416,848.2761554678779,10.062681539288667,10.655053601039423
2016-03-17 05:00:00,10234.705183312246,1007.5093244154302,11.951586065583163,12.65515455786018
2016-03-17 06:00:00,10022.169708720055,986.5872295836381,11.703397576410083,12.392355656297497
2016-03-17 07:00:00,9785.432472010736,963.2827015929463,11.4269474580351,12.099631413977157
2016-03-17 08:00:00,9095.902267691967,895.4050150475668,10.621747949682685,11.247031250936317
2016-03-17 09:00:00,8526.940841920321,839.3961773301606,9.957342739536116,10.543513694579069
2016-03-17 10:00:00,8009.023132613878,788.4121077297066,9.352543874615382,9.90311140236524
2016-03-17 11:00:00,7860.732335641686,773.8142900106301,9.179377164778263,9.719750678086516
2016-03-17 12:00:00,7816.289099753878,769.4392763915597,9.127478536607494,9.664796870513367
2016-03-17 13:00:00,7903.415443375522,778.0160357635987,9.229220401734347,9.772528097240926
2016-03-17 14:00:00,8144.112968431276,801.7104164530195,9.510295150342369,10.070149213503427
2016-03-17 15:00:00,8579.304654501004,844.550896346689,10.01849062817296,10.608261250036541
2016-03-17 16:00:00,8921.649580448679,878.2514963034889,10.41826421942898,11.031568797481198
2016-03-17 17:00:00,9199.749828776352,905.627819147573,10.743016031349034,11.375438167641894
2016-03-17 18:00:00,9195.789540429912,905.237966448844,10.738391401115996,11.370541293699732
2016-03-17 19:00:00,8876.766312522377,873.833165717893,10.36585174345454,10.976070892803364
2016-03-17 20:00:00,7984.821370496755,786.0296745708068,9.324282245413476,9.873186061607585
2016-03-17 21:00:00,6120.405623401266,602.4956874024771,7.147109101259563,7.567846629058739
2016-03-17 22:00:00,4832.431846731806,475.70692638248653,5.643076579914626,5.9752744036467815
2016-03-17 23:00:00,5761.779512029345,567.1923596842358,6.728323141267722,7.124407488740753
2016-03-18 00:00:00,6057.041009858252,596.2580442228126,7.073115017530945,7.489496645984152
2016-03-18 01:00:00,6204.891774791952,610.8125449753635,7.245767879564391,7.672313273158192
2016-03-18 02:00:00,6854.819095646339,674.7917045334525,8.00472108558642,8.475944696777415
2016-03-18 03:00:00,8195.156684896483,806.7351845699717,9.569901495568203,10.133264477646845
2016-03-18 04:00:00,10849.869973125675,1068.0664436180086,12.669945295115184,13.415802310209315
2016-03-18 05:00:00,12877.977638540618,1267.7143423338055,15.038269822234698,15.923545865700849
2016-03-18 06:00:00,12609.998127098288,1241.3343097198065,14.725336509799074,15.592190728947898
2016-03-18 07:00:00,12403.623101045,1221.0186524193712,14.484341889877394,15.337009186850803
2016-03-18 08:00:00,11605.845015256913,1142.4849921087307,13.552735821821914,14.350561136057536
2016-03-18 09:00:00,10921.59519540006,1075.1271091616568,12.753702487113552,13.504490138272912
2016-03-18 10:00:00,10373.315275437588,1021.1541688709468,12.11344812373952,12.826545145835844
2016-03-18 11:00:00,10098.29525137937,994.0810647925408,11.792293246445162,12.48648445540794
2016-03-18 12:00:00,10107.095892149233,994.9474041230498,11.80257020251858,12.497366397501633
2016-03-18 13:00:00,10227.224638657863,1006.7729359844975,11.942850652920756,12.64590490708054
2016-03-18 14:00:00,10484.203349137864,1032.0700444353602,12.242937770264605,12.963657616216375
2016-03-18 15:00:00,10919.395035207594,1074.9105243290296,12.751133248095197,13.501769652749488
2016-03-18 16:00:00,11294.30233200376,1111.8165798087127,13.188931576822867,13.96534038594081
2016-03-18 17:00:00,11400.35005328061,1122.2559687413461,13.312768897507572,14.096467788169809
2016-03-18 18:00:00,11365.58752223965,1118.8339283858354,13.272174921017564,14.053484116899721
2016-03-18 19:00:00,11005.201282713757,1083.3573328014922,12.851333569811036,13.607868588162994
2016-03-18 20:00:00,9931.083076751971,977.62061751287,11.597031081050192,12.279727555627774
2016-03-18 21:00:00,7684.719520244425,756.4875034004504,8.973838043309875,9.502111836212658
2016-03-18 22:00:00,6203.5716786764715,610.6825940757873,7.244226336153379,7.670680981844139
2016-03-18 23:00:00,6556.917405586472,645.4661181957231,7.656846122501169,8.10759095690591
2016-03-19 00:00:00,6814.77618014346,670.8498605796365,7.957960935452359,8.42643186025111
2016-03-19 01:00:00,6994.74928388716,688.5664998885453,8.168124687153787,8.64896757606713
2016-03-19 02:00:00,7560.630485389356,744.2721188402735,8.82893296267466,9.348676452691587
2016-03-19 03:00:00,8666.871030161143,853.1709726852536,10.120746341103485,10.716536573868787
2016-03-19 04:00:00,11481.31594836335,1130.2262905820287,13.407316893383031,14.196581655431784
2016-03-19 05:00:00,13543.746112780758,1333.2529126868108,15.815721549188883,16.74676478508872
2016-03-19 06:00:00,13226.483013027195,1302.0213798219613,15.445237282742108,16.354470772611087
2016-03-19 07:00:00,13074.671959747056,1287.0770263706813,15.267959790475624,16.166757271494884
2016-03-19 08:00:00,12513.631110668288,1231.847894050733,14.61280384079513,15.47303346302196
2016-03-19 09:00:00,11920.907954818009,1173.499940140953,13.920650849250334,14.740134663011744
2016-03-19 10:00:00,11379.668547471432,1120.2200713146499,13.288618050735035,14.07089522424963
2016-03-19 11:00:00,11078.686633142115,1090.5912662112423,12.93714615302409,13.698732804645331
2016-03-19 12:00:00,11113.449164183072,1094.013306566753,12.977740129514098,13.74171647591542
2016-03-19 13:00:00,11221.257013613897,1104.6259633654881,13.103632841413486,13.875020266563158
2016-03-19 14:00:00,11475.155499824445,1129.6198530506724,13.400123024131636,14.188964295966198
2016-03-19 15:00:00,11940.7093965502,1175.449203634598,13.943774000415525,14.764619032722551
2016-03-19 16:00:00,12186.24727402938,1199.6200709557988,14.230501074863929,15.068225217136586
2016-03-19 17:00:00,12206.488747800067,1201.6126514159696,14.254138073832795,15.09325368395208
2016-03-19 18:00:00,12048.957278019516,1186.1051773998586,14.070180560118585,14.898466920474975
2016-03-19 19:00:00,11651.6083472602,1146.9899566273775,13.606175993403696,14.40714723494474
2016-03-19 20:00:00,10554.168443258275,1038.9574421129066,12.324639571048289,13.050169055861234
2016-03-19 21:00:00,8349.60793040758,821.9394398204046,9.750262074656716,10.324242561391157
2016-03-19 22:00:00,6915.1034849198995,680.7261289474391,8.075118234689342,8.55048600011921
2016-03-19 23:00:00,6696.847593827296,659.2409135508161,7.82024972406854,8.280613836195627
2016-03-20 00:00:00,6967.467297500585,685.8808479639675,8.136266123326187,8.615233555576683
2016-03-20 01:00:00,7142.160016782367,703.0776836745711,8.340263701383565,8.83124010613649
2016-03-20 02:00:00,7716.401827015932,759.6063249902827,9.010835085174184,9.541286827749952
2016-03-20 03:00:00,8843.323877596897,870.5410762619589,10.326799310375547,10.93471951284733
2016-03-20 04:00:00,11725.093697688557,1154.2238900371276,13.691988576616748,14.498011451427075
2016-03-20 05:00:00,13825.80664945487,1361.0190882296238,16.145097991341977,17.095531029191577
2016-03-20 06:00:00,13511.623773970758,1330.0907741304527,15.7782106595209,16.70704569644674
2016-03-20 07:00:00,13343.971567304867,1313.5870098842563,15.582434646322257,16.499744699561887
2016-03-20 08:00:00,12783.37075026459,1258.401194530834,14.92779254444544,15.80656498819365
2016-03-20 09:00:00,12172.606280836093,1198.2772449935098,14.214571792950128,15.051358206891361
2016-03-20 10:00:00,11622.126200681158,1144.0877198701726,13.571748190557743,14.370692728930871
2016-03-20 11:00:00,11305.303132966088,1112.8995039718488,13.201777771914639,13.978942813557923
2016-03-20 12:00:00,11340.065664007047,1116.3215443273596,13.24237174840465,14.021926484828013
2016-03-20 13:00:00,11457.99425032321,1127.9304913561798,13.380082959788469,14.167744508883496
2016-03-20 14:00:00,11714.092896726228,1153.1409658739915,13.679142381524976,14.484409023809961
2016-03-20 15:00:00,12179.646793451982,1198.970316457917,14.222793357808865,15.060063760566315
2016-03-20 16:00:00,12437.505568008968,1224.3540588418302,14.52390817076005,15.378904663911515
2016-03-20 17:00:00,12448.946401009793,1225.480299971492,14.5372682136555,15.393051188633319
2016-03-20 18:00:00,12287.8946749213,1209.6262902231776,14.349199917511925,15.193911648318739
2016-03-20 19:00:00,11886.585455815544,1170.1212167519677,13.880570720563997,14.697695088846341
2016-03-20 20:00:00,10769.784142119921,1060.1827557103768,12.576424994847066,13.31677663715671
2016-03-20 21:00:00,8520.340361342922,838.7464228322789,9.949635022481052,10.5353522380088
2016-03-20 22:00:00,7060.31405762264,695.0207279008373,8.244688009900763,8.730038044665143
2016-03-20 23:00:00,6233.933889332499,613.6714647660432,7.279681834606675,7.708223682067379
2016-03-21 00:00:00,6514.234297852638,641.2643724427545,7.607002885545085,8.054813537751498
2016-03-21 01:00:00,6693.767369557844,658.937694785138,7.816652789442843,8.276805156462835
2016-03-21 02:00:00,7209.484918671819,709.7051795529649,8.418882415345223,8.914486963153239
2016-03-21 03:00:00,8374.689756601689,824.4085069123552,9.77955139946596,10.355256096358183
2016-03-21 04:00:00,11133.690637953758,1096.0058870269236,13.001377128482961,13.766744942730911
2016-03-21 05:00:00,13402.935860462945,1319.3914833986664,15.651290252014167,16.57265371158963
2016-03-21 06:00:00,13067.631447131167,1286.3839549062743,15.259738225616891,16.158051717819934
2016-03-21 07:00:00,12838.374755076233,1263.8158153465147,14.992023519904308,15.874577126279226
2016-03-21 08:00:00,12217.489548762396,1202.6955755791057,14.266984268924569,15.106856111569197
2016-03-21 09:00:00,11654.688571529652,1147.2931753930557,13.609772928029393,14.410955914677533
2016-03-21 10:00:00,11125.77006126088,1095.2261816294654,12.992127868016883,13.756951194846588
2016-03-21 11:00:00,10784.305199390195,1061.6122156057165,12.593381972368206,13.334731841611301
2016-03-21 12:00:00,10758.783341157592,1059.0998315472407,12.563578799755293,13.303174209539593
2016-03-21 13:00:00,10902.233785706361,1073.2211626345372,12.73109318375203,13.48054986566679
2016-03-21 14:00:00,11145.571502993072,1097.1754451231106,13.015251019182077,13.781435564557396
2016-03-21 15:00:00,11591.76399002513,1141.0988491799164,13.536292692104443,14.333150028707626
2016-03-21 16:00:00,11851.382892736092,1166.6558594299318,13.839462896270318,14.654167320471569
2016-03-21 17:00:00,11938.509236357735,1175.2326188019706,13.94120476139717,14.761898547199129
2016-03-21 18:00:00,11803.85943257883,1161.9776270451832,13.783967333473854,14.59540483316563
2016-03-21 19:00:00,11396.829796972663,1121.9094330091423,13.3086581150782,14.092115011332329
2016-03-21 20:00:00,10327.111911395808,1016.6058873857745,12.059494104354068,12.769414949843956
2016-03-21 21:00:00,8157.313929586071,803.0099254487831,9.525710584452499,10.086472126643967
2016-03-21 22:00:00,6681.4464724800355,657.7248197224253,7.802265050940055,8.261570437531663
2016-03-21 23:00:00,6731.610124868254,662.6629539063266,7.860843700558546,8.323597507465713
2016-03-22 00:00:00,6823.576820913325,671.7161999101456,7.9682378915257805,8.437313802344805
2016-03-22 01:00:00,7159.761298322093,704.810362335589,8.360817613530404,8.853003990323876
2016-03-22 02:00:00,7627.515355240315,750.8562977521419,8.907037828832648,9.431379212603654
2016-03-22 03:00:00,8742.556540781965,860.6214909276309,10.209128163334894,10.810121275874547
2016-03-22 04:00:00,11903.746705316775,1171.81057844646,13.900610784907162,14.718914875929041
2016-03-22 05:00:00,14025.58119493076,1380.6849910321778,16.378384894208597,17.342551114718407
2016-03-22 06:00:00,13348.371887689798,1314.020179549511,15.58757312435897,16.505185670608736
2016-03-22 07:00:00,13149.037374252399,1294.3975937134824,15.35480006929602,16.25870968218659
2016-03-22 08:00:00,12597.677230020476,1240.121434657094,14.710948771296287,15.576956010016726
2016-03-22 09:00:00,11971.951671283216,1178.5247082579049,13.980257194476165,14.803249927155163
2016-03-22 10:00:00,11705.292255956363,1152.2746265434826,13.668865425451557,14.473527081716268
2016-03-22 11:00:00,11237.538199038141,1106.2286911269296,13.12264521014931,13.895151859436488
2016-03-22 12:00:00,11130.170381645814,1095.65935129472,12.997266346053593,13.762392165893434
2016-03-22 13:00:00,11036.00352540828,1086.3895204582736,12.887302916068005,13.64595538549092
2016-03-22 14:00:00,11329.504895083212,1115.2819371307485,13.230039401116544,14.008868154315579
2016-03-22 15:00:00,11894.946064546913,1170.9442391159512,13.890333828833745,14.70803293383535
2016-03-22 16:00:00,12382.941595235821,1218.9827549926747,14.460191043104855,15.311436622930621
2016-03-22 17:00:00,12467.867778664999,1227.3429295320864,14.55936366921335,15.416447364134758
2016-03-22 18:00:00,12288.334706959795,1209.6696071897034,14.349713765315597,15.194455745423426
2016-03-22 19:00:00,11843.902348081709,1165.919470998999,13.83072748360791,14.64491766969193
2016-03-22 20:00:00,10881.112247858688,1071.1419482413155,12.706428489175824,13.454433204641926
2016-03-22 21:00:00,8689.752696162786,855.423454944577,10.147466426894377,10.74482962331239
2016-03-22 22:00:00,7204.204534209902,709.1853759546594,8.41271624170117,8.907957797897025
2016-03-22 23:00:00,7861.172367680179,773.8576069771556,9.179891012581935,9.7202947751912
2016-03-23 00:00:00,8078.98822673429,795.2995054072529,9.434245675399065,9.9896228420101
2016-03-23 01:00:00,8089.548995658126,796.3391126038638,9.446578022687168,10.00268117252253
2016-03-23 02:00:00,8775.11891163046,863.8269464505141,10.247152900806546,10.85038446162121
2016-03-23 03:00:00,10512.805431639921,1034.8856472595141,12.276337877503217,12.999023928020875
2016-03-23 04:00:00,14190.1531773272,1396.8855365126958,16.57056397278154,17.546043431870462
2016-03-23 05:00:00,15576.254098580632,1533.3339810678617,18.189184554345104,19.259949311627096
2016-03-23 06:00:00,14708.070886633639,1447.86960611315,17.175362837702277,18.18644572408429
2016-03-23 07:00:00,14559.340057622956,1433.228471427548,17.001682280061484,18.00254090270088
2016-03-23 08:00:00,14004.459657083087,1378.605776638956,16.353720199632388,17.31643445369354
2016-03-23 09:00:00,13371.693585729934,1316.3159787753598,15.61480705795353,16.53402281715702
2016-03-23 10:00:00,13033.748980167193,1283.0485484838146,15.220171944734224,16.116156240759214
2016-03-23 11:00:00,12629.79956883048,1243.283573213452,14.74845966096427,15.61667509865871
2016-03-23 12:00:00,12602.077550405407,1240.5546043223487,14.716087249332999,15.582396981063576
2016-03-23 13:00:00,12880.617830771576,1267.9742441329581,15.041352909056725,15.926810448328956
2016-03-23 14:00:00,13210.64185964144,1300.4619690270454,15.426738761809954,16.33488327684244
2016-03-23 15:00:00,13608.870854477744,1339.6638237325772,15.891771024132185,16.827291156582046
2016-03-23 16:00:00,14229.756060791584,1400.7840634999864,16.616810275111927,17.595012171292083
2016-03-23 17:00:00,14371.44637718638,1414.732126721181,16.78226926789398,17.770211439000537
2016-03-23 18:00:00,14187.953017134732,1396.6689516800686,16.567994733763186,17.54332294634704
2016-03-23 19:00:00,13802.484951414732,1358.7232890037749,16.117864057747415,17.06669388264329
2016-03-23 20:00:00,12590.636717404588,1239.428363192687,14.702727206437553,15.568250456341776
2016-03-23 21:00:00,10049.011663068135,989.2295645416904,11.734742292434012,12.42554557968326
2016-03-23 22:00:00,8504.939239995661,837.2303290038883,9.93165034935257,10.516308839344838
2016-03-23 23:00:00,8225.51889555251,809.7240552602278,9.605356994021502,10.170807177870088
2016-03-24 00:00:00,8478.537317686072,834.6313110123612,9.90081948113231,10.483663013063758
2016-03-24 01:00:00,8706.033881587035,857.0261827060186,10.166478795630203,10.764961216185721
2016-03-24 02:00:00,9422.846072292381,927.5895211759758,11.003536867810217,11.651295399717009
2016-03-24 03:00:00,10744.262283887318,1057.6703716519007,12.54662182223415,13.285219005085
2016-03-24 04:00:00,14285.640129680214,1406.2853182487183,16.68206894617814,17.66411250358703
2016-03-24 05:00:00,16836.06582478653,1657.3504562302237,19.6603308162551,20.81769932233924
2016-03-24 06:00:00,16332.22914071187,1607.7525295585842,19.07197508105184,20.194708137475324
2016-03-24 07:00:00,16148.735780660223,1589.6893545174717,18.85770054692104,19.967819644821823
2016-03-24 08:00:00,15547.211984040085,1530.4750612771822,18.15527059930282,19.22403890271791
2016-03-24 09:00:00,14890.244150569806,1465.8028302546861,17.38809582842206,18.41170192542374
2016-03-24 10:00:00,14233.716349138022,1401.1739161987155,16.621434905344966,17.599909045234245
2016-03-24 11:00:00,13797.204566952812,1358.2034854054696,16.11169788410336,17.060164717387075
2016-03-24 12:00:00,13851.768539725967,1363.5747892546253,16.175415011758563,17.127632758367973
2016-03-24 13:00:00,13953.415940617882,1373.5810085220041,16.294113854406557,17.253319189550126
2016-03-24 14:00:00,14220.515387983225,1399.874407202952,16.606019471234838,17.583586132093703
2016-03-24 15:00:00,14721.271847788434,1449.1691151089135,17.190778271812405,18.202768637224832
2016-03-24 16:00:00,15161.303886281588,1492.486081634363,17.70462607548338,18.746865741909478
2016-03-24 17:00:00,15237.869460979397,1500.023233809791,17.794035593322125,18.841538638124604
2016-03-24 18:00:00,15022.25376211775,1478.7979202123208,17.54225016952335,18.57493105682913
2016-03-24 19:00:00,14350.764871377201,1412.6962292944847,16.758118421121445,17.74463887508036
2016-03-24 20:00:00,13095.793497594728,1289.156240763903,15.29262448505183,16.19287393251975
2016-03-24 21:00:00,10432.279568595672,1026.958642385357,12.18230372943143,12.899454157863586
2016-03-24 22:00:00,8676.551735007994,854.1239459488136,10.132050992784249,10.728506710171851
2016-03-24 23:00:00,8483.81770214799,835.1511146106665,9.90698565477636,10.490192178319973
2016-03-25 00:00:00,8809.00137859443,867.1623528729738,10.28671918168921,10.892279938681927
2016-03-25 01:00:00,9029.457429879501,888.864153102224,10.544156931328368,11.164872588128935
2016-03-25 02:00:00,9702.706448774024,955.1391118861617,11.330344070944955,11.997341158296443
2016-03-25 03:00:00,11029.40304483088,1085.7397659603919,12.87959519901294,13.637793928920651
2016-03-25 04:00:00,14620.504510973504,1439.2495297745854,17.073107124771752,18.07817040025205
