PowerCapacity,Unit,Zone,Technology,Fuel,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,CO2Intensity,CHPType,CHPPowerToHeat,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency
135,Qurrayah GT-03,SA_EOA,GTUR,GAS,0.318542126,48,48,0.15748,0.15748,8652.72791,1887.309327,0,0.518518519,0.2559,0.6,0.500133246,,,,,,
135,Qurrayah GT-04,SA_EOA,GTUR,GAS,0.318542126,48,48,0.15748,0.15748,8652.72791,1887.309327,0,0.518518519,0.2559,0.6,0.500133246,,,,,,
135,Qurrayah GT-05,SA_EOA,GTUR,GAS,0.318542126,48,48,0.15748,0.15748,8652.72791,1887.309327,0,0.518518519,0.2559,0.6,0.500133246,,,,,,
135,Qurrayah GT-06,SA_EOA,GTUR,GAS,0.318542126,48,48,0.15748,0.15748,8652.72791,1887.309327,0,0.518518519,0.2559,0.6,0.500133246,,,,,,
135,Qurrayah GT-07,SA_EOA,GTUR,GAS,0.318542126,48,48,0.15748,0.15748,8652.72791,1887.309327,0,0.518518519,0.2559,0.6,0.500133246,,,,,,
135,Qurrayah GT-08,SA_EOA,GTUR,GAS,0.318542126,48,48,0.15748,0.15748,8652.72791,1887.309327,0,0.518518519,0.2559,0.6,0.500133246,,,,,,
135,Qurrayah GT-09,SA_EOA,GTUR,GAS,0.318542126,48,48,0.15748,0.15748,8652.72791,1887.309327,0,0.518518519,0.2559,0.6,0.500133246,,,,,,
135,Qurrayah GT-10,SA_EOA,GTUR,GAS,0.318542126,48,48,0.15748,0.15748,8652.72791,1887.309327,0,0.518518519,0.2559,0.6,0.500133246,,,,,,
135,Qurrayah GT-11,SA_EOA,GTUR,GAS,0.318542126,48,48,0.15748,0.15748,8652.72791,1887.309327,0,0.518518519,0.2559,0.6,0.500133246,,,,,,
135,Qurrayah GT-12,SA_EOA,GTUR,GAS,0.318542126,48,48,0.15748,0.15748,8652.72791,1887.309327,0,0.518518519,0.2559,0.6,0.500133246,,,,,,
135,Qurrayah GT-13,SA_EOA,GTUR,GAS,0.318542126,48,48,0.15748,0.15748,8652.72791,1887.309327,0,0.518518519,0.2559,0.6,0.500133246,,,,,,
135,Qurrayah GT-14,SA_EOA,GTUR,GAS,0.318542126,48,48,0.15748,0.15748,8652.72791,1887.309327,0,0.518518519,0.2559,0.6,0.500133246,,,,,,
135,Qurrayah GT-15,SA_EOA,GTUR,GAS,0.318542126,48,48,0.15748,0.15748,8652.72791,1887.309327,0,0.518518519,0.2559,0.6,0.500133246,,,,,,
135,Qurrayah GT-16,SA_EOA,GTUR,GAS,0.318542126,48,48,0.15748,0.15748,8652.72791,1887.309327,0,0.518518519,0.2559,0.6,0.500133246,,,,,,
135,Qurrayah GT-17,SA_EOA,GTUR,GAS,0.318542126,48,48,0.15748,0.15748,8652.72791,1887.309327,0,0.518518519,0.2559,0.6,0.500133246,,,,,,
135,Qurrayah GT-18,SA_EOA,GTUR,GAS,0.318542126,48,48,0.15748,0.15748,8652.72791,1887.309327,0,0.518518519,0.2559,0.6,0.500133246,,,,,,
665,Qurrayah CC-1,SA_EOA,COMC,GAS,0.454413174,48,48,0.1,0.1,102145.4075,340.0637477,0,0.288721805,0.512153671,0.874125874,0.346067311,,,,,,
665,Qurrayah CC-2,SA_EOA,COMC,GAS,0.454413174,48,48,0.1,0.1,102145.4075,340.0637477,0,0.288721805,0.512153671,0.874125874,0.346067311,,,,,,
665,Qurrayah CC-3,SA_EOA,COMC,GAS,0.454413174,48,48,0.1,0.1,102145.4075,340.0637477,0,0.288721805,0.512153671,0.874125874,0.346067311,,,,,,
665,Qurrayah CC-4,SA_EOA,COMC,GAS,0.454413174,48,48,0.1,0.1,102145.4075,340.0637477,0,0.288721805,0.512153671,0.874125874,0.346067311,,,,,,
665,Qurrayah CC-5,SA_EOA,COMC,GAS,0.454413174,48,48,0.1,0.1,102145.4075,340.0637477,0,0.288721805,0.512153671,0.874125874,0.346067311,,,,,,
665,Qurrayah CC-6,SA_EOA,COMC,GAS,0.454413174,48,48,0.1,0.1,102145.4075,340.0637477,0,0.288721805,0.512153671,0.874125874,0.346067311,,,,,,
10.1,Dammam GT-03,SA_EOA,GTUR,GAS,0.08851186,11.78947368,10,0.22462,0.22462,8652.72791,1887.309327,0,0.495049505,0.2559,0.6,0.500133246,,,,,,
7.1,Dammam GT-04,SA_EOA,GTUR,GAS,0.150203035,11.78947368,10,0.16296,0.16296,8652.72791,1887.309327,0,0.704225352,0.2559,0.6,0.500133246,,,,,,
7.3,Dammam GT-05,SA_EOA,GTUR,GAS,0.147056269,11.78947368,10,0.16296,0.16296,8652.72791,1887.309327,0,0.684931507,0.2559,0.6,0.500133246,,,,,,
73.85304971,Dammam GT-06,SA_EOA,GTUR,GAS,0.08851186,11.78947368,10,0.16304,0.16304,8652.72791,1887.309327,0,0.396021113,0.2559,0.6,0.500133246,,,,,,
20,Dammam GT-07,SA_EOA,GTUR,GAS,0.179971488,11.78947368,10,0.14851,0.14851,8652.72791,1887.309327,0,0.25,0.2559,0.6,0.500133246,,,,,,
20,Dammam GT-08,SA_EOA,GTUR,GAS,0.08851186,11.78947368,10,0.16587,0.16587,8652.72791,1887.309327,0,0.25,0.2559,0.6,0.500133246,,,,,,
20,Dammam GT-09,SA_EOA,GTUR,GAS,0.187232844,11.78947368,10,0.11058,0.11058,8652.72791,1887.309327,0,0.25,0.2559,0.6,0.500133246,,,,,,
20,Dammam GT-10,SA_EOA,GTUR,GAS,0.194507715,11.78947368,10,0.29412,0.29412,8652.72791,1887.309327,0,0.25,0.2559,0.6,0.500133246,,,,,,
22,Dammam GT-13,SA_EOA,GTUR,GAS,0.203642709,11.78947368,10,0.11662,0.11662,8652.72791,1887.309327,0,0.454545455,0.2559,0.6,0.500133246,,,,,,
22,Dammam GT-14,SA_EOA,GTUR,GAS,0.207342383,11.78947368,10,0.12461,0.12461,8652.72791,1887.309327,0,0.454545455,0.2559,0.6,0.500133246,,,,,,
22,Dammam GT-15,SA_EOA,GTUR,GAS,0.204264933,11.78947368,10,0.15152,0.15152,8652.72791,1887.309327,0,0.454545455,0.2559,0.6,0.500133246,,,,,,
15,Dammam GT-16,SA_EOA,GTUR,GAS,0.08851186,11.78947368,10,0.19608,0.19608,8652.72791,1887.309327,0,0.666666667,0.2559,0.6,0.500133246,,,,,,
20,Dammam GT-17,SA_EOA,GTUR,GAS,0.1760772,11.78947368,10,0.12232,0.12232,8652.72791,1887.309327,0,0.4,0.2559,0.6,0.500133246,,,,,,
46,Dammam GT-19,SA_EOA,GTUR,GAS,0.08851186,11.78947368,10,0.10989,0.10989,8652.72791,1887.309327,0,0.326086957,0.2559,0.6,0.500133246,,,,,,
46,Dammam GT-21,SA_EOA,GTUR,GAS,0.180400344,11.78947368,10,0.09788,0.09788,8652.72791,1887.309327,0,0.326086957,0.2559,0.6,0.500133246,,,,,,
16,Juaymah GT-01,SA_EOA,GTUR,GAS,0.08851186,11.78947368,10,0.14493,0.14493,8652.72791,1887.309327,0,0.625,0.2559,0.6,0.500133246,,,,,,
40,Juaymah GT-02,SA_EOA,GTUR,GAS,0.08851186,11.78947368,10,0.12876,0.12876,8652.72791,1887.309327,0,0.3,0.2559,0.6,0.500133246,,,,,,
40,Juaymah GT-03,SA_EOA,GTUR,GAS,0.08851186,11.78947368,10,0.07407,0.07407,8652.72791,1887.309327,0,0.375,0.2559,0.6,0.500133246,,,,,,
65,Berri GT-01,SA_EOA,GTUR,GAS,0.215614808,11.78947368,10,0.06369,0.06369,8652.72791,1887.309327,0,0.153846154,0.2559,0.6,0.500133246,,,,,,
65,Berri GT-02,SA_EOA,GTUR,GAS,0.215613077,11.78947368,10,0.06494,0.06494,8652.72791,1887.309327,0,0.153846154,0.2559,0.6,0.500133246,,,,,,
65,Berri GT-03,SA_EOA,GTUR,GAS,0.20899404,11.78947368,10,0.06494,0.06494,8652.72791,1887.309327,0,0.153846154,0.2559,0.6,0.500133246,,,,,,
40,Safaniyah GT-01,SA_EOA,GTUR,GAS,0.181030002,11.78947368,10,0.125,0.125,8652.72791,1887.309327,0,0.25,0.2559,0.6,0.500133246,,,,,,
17,Qaisumah GT-01,SA_EOA,GTUR,DSL,0.1662976,0.044117647,10,0.125,0.125,6458.016482,1146.803507,0,0.294117647,0.169,0.6,0.870213776,,,,,,
17,Qaisumah GT-02,SA_EOA,GTUR,DSL,0.176265652,0.044117647,10,0.08993,0.08993,6458.016482,1146.803507,0,0.294117647,0.169,0.6,0.870213776,,,,,,
17,Qaisumah GT-03,SA_EOA,GTUR,DSL,0.180685803,0.044117647,10,0.08711,0.08711,6458.016482,1146.803507,0,0.294117647,0.169,0.6,0.870213776,,,,,,
17,Qaisumah GT-04,SA_EOA,GTUR,DSL,0.182850442,0.044117647,10,0.08432,0.08432,6458.016482,1146.803507,0,0.294117647,0.169,0.6,0.870213776,,,,,,
26.8,Qaisumah GT-05,SA_EOA,GTUR,DSL,0.186965032,0.044117647,10,0.08741,0.08741,6458.016482,1146.803507,0,0.186567164,0.169,0.6,0.870213776,,,,,,
26.8,Qaisumah GT-06,SA_EOA,GTUR,DSL,0.188194229,0.044117647,10,0.08666,0.08666,6458.016482,1146.803507,0,0.186567164,0.169,0.6,0.870213776,,,,,,
60,Shedgum GT-01,SA_EOA,GTUR,GAS,0.186490871,11.78947368,2,0.09579,0.09579,8652.72791,1887.309327,0,0.25,0.2559,0.6,0.500133246,,,,,,
60,Shedgum GT-02,SA_EOA,GTUR,GAS,0.19457841,11.78947368,2,0.08726,0.08726,8652.72791,1887.309327,0,0.25,0.2559,0.6,0.500133246,,,,,,
60,Shedgum GT-03,SA_EOA,GTUR,GAS,0.200788582,11.78947368,2,0.08078,0.08078,8652.72791,1887.309327,0,0.25,0.2559,0.6,0.500133246,,,,,,
60,Shedgum GT-04,SA_EOA,GTUR,GAS,0.202333029,11.78947368,2,0.08143,0.08143,8652.72791,1887.309327,0,0.25,0.2559,0.6,0.500133246,,,,,,
60,Shedgum GT-05,SA_EOA,GTUR,GAS,0.187775962,11.78947368,2,0.08881,0.08881,8652.72791,1887.309327,0,0.25,0.2559,0.6,0.500133246,,,,,,
60,Shedgum GT-06,SA_EOA,GTUR,GAS,0.217047456,11.78947368,2,0.08726,0.08726,8652.72791,1887.309327,0,0.25,0.2559,0.6,0.500133246,,,,,,
60,Shedgum GT-07,SA_EOA,GTUR,GAS,0.199187408,11.78947368,2,0.08726,0.08726,8652.72791,1887.309327,0,0.25,0.2559,0.6,0.500133246,,,,,,
61.9,Shedgum GT-08,SA_EOA,GTUR,GAS,0.206485921,11.78947368,2,0.09208,0.09208,8652.72791,1887.309327,0,0.242326333,0.2559,0.6,0.500133246,,,,,,
61.4,Shedgum GT-09,SA_EOA,GTUR,GAS,0.196833502,11.78947368,2,0.08576,0.08576,8652.72791,1887.309327,0,0.244299674,0.2559,0.6,0.500133246,,,,,,
59,Shedgum GT-10,SA_EOA,GTUR,GAS,0.243468669,11.78947368,2,0.08881,0.08881,8652.72791,1887.309327,0,0.254237288,0.2559,0.6,0.500133246,,,,,,
59,Shedgum GT-11,SA_EOA,GTUR,GAS,0.242919872,11.78947368,2,0.08881,0.08881,8652.72791,1887.309327,0,0.254237288,0.2559,0.6,0.500133246,,,,,,
59,Shedgum GT-12,SA_EOA,GTUR,GAS,0.24967551,11.78947368,2,0.08787,0.08787,8652.72791,1887.309327,0,0.254237288,0.2559,0.6,0.500133246,,,,,,
59,Shedgum GT-13,SA_EOA,GTUR,GAS,0.25583591,11.78947368,2,0.09042,0.09042,8652.72791,1887.309327,0,0.254237288,0.2559,0.6,0.500133246,,,,,,
59,Shedgum GT-14,SA_EOA,GTUR,GAS,0.246444532,11.78947368,2,0.09042,0.09042,8652.72791,1887.309327,0,0.254237288,0.2559,0.6,0.500133246,,,,,,
59,Shedgum GT-15,SA_EOA,GTUR,GAS,0.244497988,11.78947368,2,0.09208,0.09208,8652.72791,1887.309327,0,0.254237288,0.2559,0.6,0.500133246,,,,,,
59,Shedgum GT-16,SA_EOA,GTUR,GAS,0.255999857,11.78947368,2,0.09042,0.09042,8652.72791,1887.309327,0,0.254237288,0.2559,0.6,0.500133246,,,,,,
59,Shedgum GT-17,SA_EOA,GTUR,GAS,0.241702144,11.78947368,2,0.09042,0.09042,8652.72791,1887.309327,0,0.254237288,0.2559,0.6,0.500133246,,,,,,
60.2,Faras GT-01,SA_EOA,GTUR,GAS,0.2569664,11.78947368,2,0.08993,0.08993,8652.72791,1887.309327,0,0.249169435,0.2559,0.6,0.500133246,,,,,,
60.2,Faras GT-02,SA_EOA,GTUR,GAS,0.2546277,11.78947368,2,0.08881,0.08881,8652.72791,1887.309327,0,0.249169435,0.2559,0.6,0.500133246,,,,,,
60.2,Faras GT-03,SA_EOA,GTUR,GAS,0.254427481,11.78947368,2,0.08726,0.08726,8652.72791,1887.309327,0,0.249169435,0.2559,0.6,0.500133246,,,,,,
60.2,Faras GT-04,SA_EOA,GTUR,GAS,0.262298706,11.78947368,2,0.0821,0.0821,8652.72791,1887.309327,0,0.249169435,0.2559,0.6,0.500133246,,,,,,
60.2,Faras GT-05,SA_EOA,GTUR,GAS,0.262494323,11.78947368,2,0.09242,0.09242,8652.72791,1887.309327,0,0.249169435,0.2559,0.6,0.500133246,,,,,,
60.2,Faras GT-06,SA_EOA,GTUR,GAS,0.259313666,11.78947368,2,0.09785,0.09785,8652.72791,1887.309327,0,0.249169435,0.2559,0.6,0.500133246,,,,,,
60.2,Faras GT-07,SA_EOA,GTUR,GAS,0.256278334,11.78947368,2,0.08251,0.08251,8652.72791,1887.309327,0,0.249169435,0.2559,0.6,0.500133246,,,,,,
60.2,Faras GT-08,SA_EOA,GTUR,GAS,0.258898674,11.78947368,2,0.09242,0.09242,8652.72791,1887.309327,0,0.249169435,0.2559,0.6,0.500133246,,,,,,
62.6,Faras GT-09,SA_EOA,GTUR,GAS,0.198515448,11.78947368,2,0.05435,0.05435,8652.72791,1887.309327,0,0.239616613,0.2559,0.6,0.500133246,,,,,,
62.6,Faras GT-10,SA_EOA,GTUR,GAS,0.199570085,11.78947368,2,0.05435,0.05435,8652.72791,1887.309327,0,0.239616613,0.2559,0.6,0.500133246,,,,,,
62.6,Faras GT-11,SA_EOA,GTUR,GAS,0.202162512,11.78947368,2,0.05435,0.05435,8652.72791,1887.309327,0,0.239616613,0.2559,0.6,0.500133246,,,,,,
62.6,Faras GT-12,SA_EOA,GTUR,GAS,0.219060277,11.78947368,2,0.05435,0.05435,8652.72791,1887.309327,0,0.239616613,0.2559,0.6,0.500133246,,,,,,
62.6,Faras GT-13,SA_EOA,GTUR,GAS,0.20522013,11.78947368,2,0.37879,0.37879,8652.72791,1887.309327,0,0.239616613,0.2559,0.6,0.500133246,,,,,,
127,Faras GT-14,SA_EOA,GTUR,GAS,0.296304543,11.78947368,2,0.34722,0.34722,8652.72791,1887.309327,0,0.551181102,0.2559,0.6,0.500133246,,,,,,
127,Faras GT-15,SA_EOA,GTUR,GAS,0.296304543,11.78947368,2,0.11521,0.11521,8652.72791,1887.309327,0,0.551181102,0.2559,0.6,0.500133246,,,,,,
127,Faras GT-16,SA_EOA,GTUR,GAS,0.296304543,11.78947368,2,0.11628,0.11628,8652.72791,1887.309327,0,0.551181102,0.2559,0.6,0.500133246,,,,,,
127,Faras GT-17,SA_EOA,GTUR,GAS,0.296304543,11.78947368,2,0.14245,0.14245,8652.72791,1887.309327,0,0.551181102,0.2559,0.6,0.500133246,,,,,,
14,Uthmaniyah GT-01,SA_EOA,GTUR,GAS,0.17406825,11.78947368,10,0.12077,0.12077,8652.72791,1887.309327,0,0.714285714,0.2559,0.6,0.500133246,,,,,,
14.4,Uthmaniyah GT-03,SA_EOA,GTUR,GAS,0.166509884,11.78947368,10,0.12077,0.12077,8652.72791,1887.309327,0,0.694444444,0.2559,0.6,0.500133246,,,,,,
44.3,Uthmaniyah GT-04,SA_EOA,GTUR,GAS,0.184171595,11.78947368,10,0.11521,0.11521,8652.72791,1887.309327,0,0.225733634,0.2559,0.6,0.500133246,,,,,,
44.3,Uthmaniyah GT-05,SA_EOA,GTUR,GAS,0.184171595,11.78947368,10,0.11628,0.11628,8652.72791,1887.309327,0,0.225733634,0.2559,0.6,0.500133246,,,,,,
44.3,Uthmaniyah GT-06,SA_EOA,GTUR,GAS,0.184171595,11.78947368,10,0.14245,0.14245,8652.72791,1887.309327,0,0.225733634,0.2559,0.6,0.500133246,,,,,,
44.3,Uthmaniyah GT-07,SA_EOA,GTUR,GAS,0.184171595,11.78947368,10,0.12077,0.12077,8652.72791,1887.309327,0,0.225733634,0.2559,0.6,0.500133246,,,,,,
44.3,Uthmaniyah GT-08,SA_EOA,GTUR,GAS,0.184171595,11.78947368,10,0.12077,0.12077,8652.72791,1887.309327,0,0.225733634,0.2559,0.6,0.500133246,,,,,,
1000,SWCC-Jubail,SA_EOA,ICEN,GAS,0.287573437,0.8,2,0.5,0.5,900,1146.803507,0,0.525490196,0.4063,0.3,0.430043313,,,,,,
500,SWCC-Aziziah,SA_EOA,ICEN,GAS,0.287573437,0.8,2,0.5,0.5,900,1146.803507,0,0.525490196,0.4063,0.3,0.430043313,,,,,,
1500,SWCC-RAK,SA_EOA,ICEN,GAS,0.287573437,0.8,2,0.5,0.5,900,1146.803507,0,0.525490196,0.4063,0.3,0.430043313,,,,,,
2500,Saudi-Aramco,SA_EOA,ICEN,GAS,0.287573437,0.8,2,0.5,0.5,900,1146.803507,0,0.525490196,0.4063,0.3,0.430043313,,,,,,
250,SADAF-EOA,SA_EOA,ICEN,GAS,0.287573437,0.8,2,0.5,0.5,900,1146.803507,0,0.525490196,0.4063,0.3,0.430043313,,,,,,
2800,Marafiq-EOA,SA_EOA,ICEN,GAS,0.287573437,0.8,2,0.5,0.5,900,1146.803507,0,0.525490196,0.4063,0.3,0.430043313,,,,,,
3000,Qurrayah IPP,SA_EOA,ICEN,GAS,0.287573437,0.8,2,0.5,0.5,900,1146.803507,0,0.525490196,0.4063,0.3,0.430043313,,,,,,
150,Maaden-EOA,SA_EOA,ICEN,GAS,0.287573437,0.8,2,0.5,0.5,900,1146.803507,0,0.525490196,0.4063,0.3,0.430043313,,,,,,
10.5,Saudi Aramco North Park Project,SA_EOA,PHOT,SUN,1,0,0,0.548703336,0.548703336,0,0,0,0,0.9375,0.125,0,,,,,,
60.9855,HAIL 2 GT-01,SA_HAIL,GTUR,OIL,0.253457745,4,2,0.07344,0.07344,6458.016482,1146.803507,0,0.409933509,0.169,0.6,0.877038059,,,,,,
60.9855,HAIL 2 GT-02,SA_HAIL,GTUR,OIL,0.248832649,4,2,0.07344,0.07344,6458.016482,1146.803507,0,0.409933509,0.169,0.6,0.877038059,,,,,,
60.9855,HAIL 2 GT-03,SA_HAIL,GTUR,OIL,0.256955971,4,2,0.07344,0.07344,6458.016482,1146.803507,0,0.409933509,0.169,0.6,0.877038059,,,,,,
60.9855,HAIL 2 GT-04,SA_HAIL,GTUR,OIL,0.24909018,4,2,0.07344,0.07344,6458.016482,1146.803507,0,0.409933509,0.169,0.6,0.877038059,,,,,,
60.9855,HAIL 2 GT-05,SA_HAIL,GTUR,OIL,0.253696345,4,2,0.07344,0.07344,6458.016482,1146.803507,0,0.409933509,0.169,0.6,0.877038059,,,,,,
64.971,HAIL 2 GT-06,SA_HAIL,GTUR,OIL,0.252130981,4,2,0.09009,0.09009,6458.016482,1146.803507,0,0.384787059,0.169,0.6,0.877038059,,,,,,
80.156,HAIL 2 GT-07,SA_HAIL,GTUR,OIL,0.303294328,4,2,0.06349,0.06349,6458.016482,1146.803507,0,0.374270173,0.169,0.6,0.877038059,,,,,,
80.156,HAIL 2 GT-08,SA_HAIL,GTUR,OIL,0.302919164,4,2,0.06349,0.06349,6458.016482,1146.803507,0,0.374270173,0.169,0.6,0.877038059,,,,,,
80.0995,HAIL 2 GT-09,SA_HAIL,GTUR,OIL,0.301930983,4,2,0.06349,0.06349,6458.016482,1146.803507,0,0.374534173,0.169,0.6,0.877038059,,,,,,
80.0995,HAIL 2 GT-10,SA_HAIL,GTUR,OIL,0.308865544,4,2,0.06349,0.06349,6458.016482,1146.803507,0,0.374534173,0.169,0.6,0.877038059,,,,,,
80.0995,HAIL 2 GT-11,SA_HAIL,GTUR,OIL,0.305444045,4,2,0.06349,0.06349,6458.016482,1146.803507,0,0.374534173,0.169,0.6,0.877038059,,,,,,
80.0995,HAIL 2 GT-12,SA_HAIL,GTUR,OIL,0.33030065,4,2,0.06349,0.06349,6458.016482,1146.803507,0,0.374534173,0.169,0.6,0.877038059,,,,,,
23,Jouf GT-01,SA_NEOA,GTUR,OIL,0.201385014,13.14782609,2,0.13043,0.13043,6458.016482,1146.803507,0,0.52173913,0.169,0.6,0.877038059,,,,,,
23,Jouf GT-02,SA_NEOA,GTUR,OIL,0.203680493,13.14782609,2,0.13043,0.13043,6458.016482,1146.803507,0,0.52173913,0.169,0.6,0.877038059,,,,,,
23,Jouf GT-03,SA_NEOA,GTUR,OIL,0.199715215,13.14782609,2,0.13043,0.13043,6458.016482,1146.803507,0,0.52173913,0.169,0.6,0.877038059,,,,,,
23,Jouf GT-04,SA_NEOA,GTUR,OIL,0.201429499,13.14782609,2,0.13043,0.13043,6458.016482,1146.803507,0,0.52173913,0.169,0.6,0.877038059,,,,,,
23,Jouf GT-05,SA_NEOA,GTUR,OIL,0.202829134,13.14782609,2,0.13043,0.13043,6458.016482,1146.803507,0,0.52173913,0.169,0.6,0.877038059,,,,,,
24,Jouf GT-06,SA_NEOA,GTUR,OIL,0.202306085,13.14782609,2,0.125,0.125,6458.016482,1146.803507,0,0.5,0.169,0.6,0.877038059,,,,,,
24,Jouf GT-07,SA_NEOA,GTUR,OIL,0.201515607,13.14782609,2,0.125,0.125,6458.016482,1146.803507,0,0.5,0.169,0.6,0.877038059,,,,,,
60,Jouf GT-08,SA_NEOA,GTUR,OIL,0.284490587,13.14782609,2,0.1,0.1,6458.016482,1146.803507,0,0.5,0.169,0.6,0.877038059,,,,,,
60,Jouf GT-09,SA_NEOA,GTUR,OIL,0.290201982,13.14782609,2,0.1,0.1,6458.016482,1146.803507,0,0.5,0.169,0.6,0.877038059,,,,,,
60,Jouf GT-10,SA_NEOA,GTUR,OIL,0.2860136,13.14782609,2,0.1,0.1,6458.016482,1146.803507,0,0.5,0.169,0.6,0.877038059,,,,,,
15,Arar GT-01,SA_NEOA,GTUR,DSL,0.218087556,0.044117647,2,0.55556,1.11111,6458.016482,1146.803507,0,0.533333333,0.169,0.6,0.870213776,,,,,,
15,Arar GT-02,SA_NEOA,GTUR,DSL,0.217603801,0.044117647,2,0.55556,1.11111,6458.016482,1146.803507,0,0.533333333,0.169,0.6,0.870213776,,,,,,
15,Arar GT-03,SA_NEOA,GTUR,DSL,0.217176984,0.044117647,2,0.55556,1.11111,6458.016482,1146.803507,0,0.533333333,0.169,0.6,0.870213776,,,,,,
18,Arar GT-04,SA_NEOA,GTUR,DSL,0.217824392,0.044117647,2,0.66667,1.11111,6458.016482,1146.803507,0,0.444444444,0.169,0.6,0.870213776,,,,,,
18,Arar GT-05,SA_NEOA,GTUR,DSL,0.217355347,0.044117647,2,0.66667,1.11111,6458.016482,1146.803507,0,0.444444444,0.169,0.6,0.870213776,,,,,,
18,Arar GT-06,SA_NEOA,GTUR,DSL,0.218117342,0.044117647,2,0.66667,1.11111,6458.016482,1146.803507,0,0.444444444,0.169,0.6,0.870213776,,,,,,
60,Arar GT-07,SA_NEOA,GTUR,DSL,0.277432813,0.044117647,2,0.58333,0.75,6458.016482,1146.803507,0,0.5,0.169,0.6,0.870213776,,,,,,
60,Arar GT-08,SA_NEOA,GTUR,DSL,0.279456453,0.044117647,2,0.58333,0.75,6458.016482,1146.803507,0,0.5,0.169,0.6,0.870213776,,,,,,
75,Arar GT-09,SA_NEOA,GTUR,DSL,0.281546505,0.044117647,2,0.58333,0.75,6458.016482,1146.803507,0,0.533333333,0.169,0.6,0.870213776,,,,,,
75,Arar GT-10,SA_NEOA,GTUR,DSL,0.28392074,0.044117647,2,0.58333,0.75,6458.016482,1146.803507,0,0.533333333,0.169,0.6,0.870213776,,,,,,
36,Al Wajh Gas Turbine Power Plant,SA_NWOA,GTUR,DSL,0.286328889,0.044117647,2.352941176,0.153202353,0.183607574,6458.016482,1146.803507,0,0.464635135,0.169,0.6,0.870213776,,,,,,
30,Al Wajh Internal Combustion Power Plant,SA_NWOA,ICEN,DSL,0.347133106,0.8,2,0.242652,0.242652,900,1146.803507,0,0.525490196,0.4063,0.3,0.599434667,,,,,,
1800,Dhuba IPP 2 Power Project,SA_NWOA,STUR,OIL,0.315377055,48,48,0.016824167,0.016824167,29508.53003,186.1603718,0,0.3,0.362627907,4.395348837,0.675536431,,,,,,
