,FI_P2HT_OTH,FI_STUR_BIO_CHP,FI_COMC_GAS_CHP
2016-06-15 23:00:00,679.3646123991998,864.5150651252277,64.40725503304346
2016-06-16 00:00:00,777.675155376055,989.6186456075611,73.72759951137289
2016-06-16 01:00:00,1069.7878440062088,1361.342187614207,101.42138292547713
2016-06-16 02:00:00,1677.6218462824638,2134.8320669404607,159.04716867858912
2016-06-16 03:00:00,2126.538089123014,2706.093577816779,201.6067345043658
2016-06-16 04:00:00,2074.74006110295,2640.178788100281,196.69601537062235
2016-06-16 05:00:00,1862.2624359594247,2369.793630283625,176.552045046491
2016-06-16 06:00:00,1721.6677884763953,2190.882058195987,163.2229502549016
2016-06-16 07:00:00,1565.568969341102,1992.2408891864045,148.42398034845027
2016-06-16 08:00:00,1457.0397677752546,1854.1337107327888,138.13485454441633
2016-06-16 09:00:00,1384.8044225772069,1762.2117250737267,131.2865727592639
2016-06-16 10:00:00,1330.892189331835,1693.6065357769633,126.17541610985742
2016-06-16 11:00:00,1297.0649057268954,1650.5601424927195,122.96841585924945
2016-06-16 12:00:00,1301.293316177513,1655.94094165325,123.36929089057546
2016-06-16 13:00:00,1365.0718404743257,1737.101328991251,129.41582261307587
2016-06-16 14:00:00,1445.4116390360568,1839.3365130413304,137.03244820826987
2016-06-16 15:00:00,1520.465924534516,1934.8456981407453,144.14798001430626
2016-06-16 16:00:00,1617.3669973611652,2058.155678902902,153.33469948219368
2016-06-16 17:00:00,1600.1009880211443,2036.1840823307364,151.69779310427924
2016-06-16 18:00:00,1482.0578629414076,1885.9701057659272,140.50669847976178
2016-06-16 19:00:00,1100.4438197731852,1400.352981528053,104.32772690259061
2016-06-16 20:00:00,731.5150079568147,930.8782547717702,69.35138041939742
2016-06-16 21:00:00,640.2518157309885,814.7426728903209,60.699160993277985
2016-06-16 22:00:00,672.6696291857222,855.995466454388,63.772536233443965
2016-06-16 23:00:00,701.2113997273898,892.3158607879686,66.47844269489444
2016-06-17 00:00:00,803.7503531548624,1022.8002404308323,76.19966220454987
2016-06-17 01:00:00,1105.024597761354,1406.1821806186279,104.76200818652713
2016-06-17 02:00:00,1732.2388146029389,2204.334056097313,164.2251378332166
2016-06-17 03:00:00,2193.48792125779,2791.289564525178,207.95392250036073
2016-06-17 04:00:00,2139.5756880124177,2722.684375228414,202.84276585095427
2016-06-17 05:00:00,1921.107814730517,2444.676418601007,182.13088923244445
2016-06-17 06:00:00,1774.8752866466648,2258.590447632662,168.26729439908706
2016-06-17 07:00:00,1614.9004245983056,2055.016879392593,153.10085571392023
2016-06-17 08:00:00,1502.4951801193918,1911.9773017084913,142.4442611311708
2016-06-17 09:00:00,1428.8503647711386,1818.2617163292525,135.46235433557635
2016-06-17 10:00:00,1372.8239263004577,1746.9661274522239,130.15076017050689
2016-06-17 11:00:00,1338.2919076204153,1703.0229343078915,126.87694741467791
2016-06-17 12:00:00,1342.5203180710328,1708.4037334684222,127.27782244600392
2016-06-17 13:00:00,1406.6512099053969,1790.0125207364674,133.35776042111485
2016-06-17 14:00:00,1489.4575812299884,1895.3865042968555,141.20822978458227
2016-06-17 15:00:00,1567.6831745664106,1994.9312887666695,148.62441786411324
2016-06-17 16:00:00,1667.7555552310228,2122.2768688992237,158.11179360549517
2016-06-17 17:00:00,1649.4324432783476,2098.960072536925,156.3746684697492
2016-06-17 18:00:00,1527.5132752855452,1943.8136967416297,144.81610506651626
2016-06-17 19:00:00,1135.6805735283303,1445.1929745324737,107.6683521636406
2016-06-17 20:00:00,755.1236329727619,960.9210500847319,71.58959934430088
2016-06-17 21:00:00,635.6710377428197,808.9134737997464,60.26487970934149
2016-06-17 22:00:00,667.3841161224505,849.2694675037249,63.271442444286464
2016-06-17 23:00:00,696.9829892767723,886.9350616274381,66.07756766356844
2016-06-18 00:00:00,798.1124725540392,1015.6258415501248,75.66516216278185
2016-06-18 01:00:00,1099.0343496229793,1398.5593818078764,104.19410189214862
2016-06-18 02:00:00,1725.8961989270128,2196.2628573565175,163.6238252862276
2016-06-18 03:00:00,2187.497673119415,2783.6667657144267,207.38601620598226
2016-06-18 04:00:00,2135.3472775618,2717.303576067884,202.4418908196283
2016-06-18 05:00:00,1914.0604639794883,2435.7084200001227,181.46276418023442
2016-06-18 06:00:00,1769.2374060458412,2251.416048751955,167.73279435731908
2016-06-18 07:00:00,1608.2054413848277,2046.4972807217528,152.4661369143207
2016-06-18 08:00:00,1495.8001969059144,1903.4577030376513,141.8095423315713
2016-06-18 09:00:00,1420.7459114074552,1807.9485179382357,134.69401052553485
2016-06-18 10:00:00,1364.7194729367743,1736.6529290612073,129.3824163604654
2016-06-18 11:00:00,1328.4256165689749,1690.467736266654,125.94157234158392
2016-06-18 12:00:00,1333.0063945571433,1696.2969353572284,126.37585362552042
2016-06-18 13:00:00,1397.4896539290592,1778.354122555318,132.48919785324188
2016-06-18 14:00:00,1479.5912901785475,1882.831306255618,140.27285471148832
2016-06-18 15:00:00,1558.1692510525218,1982.8244906554762,147.72244904362978
2016-06-18 16:00:00,1659.2987343297884,2111.515270578163,157.31004354284318
2016-06-18 17:00:00,1642.0327249897668,2089.5436740059968,155.6731371649287
2016-06-18 18:00:00,1521.8753946847219,1936.6392978609226,144.28160502474827
2016-06-18 19:00:00,1130.74742800261,1438.9153755118548,107.20066462709359
2016-06-18 20:00:00,750.1904874470417,954.6434510641129,71.12191180775389
2016-06-18 21:00:00,657.8701926085612,837.1626693925313,62.36947362380297
2016-06-18 22:00:00,700.5066646522869,891.4190609278801,66.41163018967345
2016-06-18 23:00:00,711.7824258539334,905.7678586892947,67.48063027320943
2016-06-19 00:00:00,812.2071740560972,1033.5618387518932,77.00141226720184
2016-06-19 01:00:00,1106.7864354491114,1408.4241802688489,104.92903944957962
2016-06-19 02:00:00,1711.801497424955,2178.3268601547493,162.28757518180763
2016-06-19 03:00:00,2195.6021264830983,2793.9799641054433,208.15436001602376
2016-06-19 04:00:00,2140.9851581626235,2724.4779749485915,202.97639086139628
2016-06-19 05:00:00,1938.021456532987,2466.1996152431293,183.73438935774846
2016-06-19 06:00:00,1790.3794582989285,2278.320044554607,169.73716951394906
2016-06-19 07:00:00,1640.2708873020097,2087.301674355776,155.5061059018762
2016-06-19 08:00:00,1525.046702522685,1940.6748972313203,144.58226129824277
2016-06-19 09:00:00,1476.0676148030332,1878.347306955176,139.93879218538333
2016-06-19 10:00:00,1401.7180643796767,1783.7349217158487,132.89007288456787
2016-06-19 11:00:00,1376.6999692135237,1751.89852668271,130.5182289492224
2016-06-19 12:00:00,1379.5189095139351,1755.4857261230636,130.7854789701064
2016-06-19 13:00:00,1447.5258442613656,1842.026912621595,137.23288572393284
2016-06-19 14:00:00,1528.922745435751,1945.607296461807,144.9497300769583
2016-06-19 15:00:00,1601.5104581713504,2037.977682050913,151.8314181147212
2016-06-19 16:00:00,1692.773650397176,2154.113263932362,160.48363754084062
2016-06-19 17:00:00,1669.5173929187804,2124.518868549445,158.27882486854767
2016-06-19 18:00:00,1540.1985066373973,1959.9560942232213,146.01873016049427
2016-06-19 19:00:00,1151.1847451805943,1464.9225714544186,109.13822727850258
2016-06-19 20:00:00,779.4369930638122,991.860645257782,73.89463077442538
2016-06-19 21:00:00,641.308918343643,816.0878726804536,60.79937975110949
2016-06-19 22:00:00,642.0136534187459,816.9846725405421,60.866192256330486
2016-06-19 23:00:00,680.4217150118542,865.8602649153604,64.50747379087495
2016-06-20 00:00:00,758.999675885828,965.8534493152182,71.95706812301638
2016-06-20 01:00:00,1068.378373856003,1359.5485878940303,101.28775791503513
2016-06-20 02:00:00,1700.525736223308,2163.978062393335,161.21857509827166
2016-06-20 03:00:00,2101.1676264193093,2673.8087828535963,199.20148431640982
2016-06-20 04:00:00,2060.6453596008923,2622.2427908985123,195.35976526620234
2016-06-20 05:00:00,1860.5005982716673,2367.551630633404,176.38501378343852
2016-06-20 06:00:00,1713.9157026502635,2181.0172597350142,162.4880126974706
2016-06-20 07:00:00,1566.9784394913077,1994.0344889065805,148.5576053588922
2016-06-20 08:00:00,1479.2389226409962,1882.3829063255737,140.2394484588778
2016-06-20 09:00:00,1414.7556632690805,1800.3257191274843,134.12610423115638
2016-06-20 10:00:00,1311.1596072289537,1668.4961396944877,124.30466596366945
2016-06-20 11:00:00,1265.3518273472646,1610.2041487887411,119.96185312430448
2016-06-20 12:00:00,1272.0468105607424,1618.723747459581,120.59657192390398
2016-06-20 13:00:00,1331.5969244069377,1694.5033356370518,126.24222861507843
2016-06-20 14:00:00,1439.0690233601306,1831.265314300534,136.43113566128082
2016-06-20 15:00:00,1536.3224637243316,1955.0236949927353,145.6512613817788
2016-06-20 16:00:00,1628.2903910252603,2072.056076734272,154.37029331311916
2016-06-20 17:00:00,1608.9101764599307,2047.3940805818413,152.5329494195417
2016-06-20 18:00:00,1495.4478293683628,1903.0093031076071,141.77613607896077
2016-06-20 19:00:00,1120.5287694136177,1425.9117775405728,106.2318833013891
2016-06-20 20:00:00,764.2851889490997,972.5794482658813,72.45816191217389
2016-06-20 21:00:00,552.8646664182285,703.539490239358,52.41441034587405
2016-06-20 22:00:00,587.3966850982708,747.4826833836902,55.68822310170303
2016-06-20 23:00:00,599.0248138374686,762.2798810751489,56.79062943784952
2016-06-21 00:00:00,706.4969127906617,899.0418597386316,66.97953648405193
2016-06-21 01:00:00,1038.7795007016812,1321.8829937703174,98.48163269575318
2016-06-21 02:00:00,1658.946366792237,2111.0668706481188,157.27663729023269
2016-06-21 03:00:00,1868.957419172902,2378.3132289544646,177.18676384609049
2016-06-21 04:00:00,1826.6733146667282,2324.5052373491603,173.17801353283056
2016-06-21 05:00:00,1611.024381685239,2050.0844801621065,152.73338693520472
2016-06-21 06:00:00,1478.5341875658933,1881.4861064654854,140.1726359536568
2016-06-21 07:00:00,1366.1289430869801,1738.446528781384,129.5160413709074
2016-06-21 08:00:00,1293.5412303513808,1646.0761431922776,122.63435333314446
2016-06-21 09:00:00,1237.1624243431486,1574.3321543852046,117.2893529154645
2016-06-21 10:00:00,1169.1554895957183,1487.7909678866731,110.84194616163806
2016-06-21 11:00:00,1163.1652414573437,1480.1681690759215,110.27403986725956
2016-06-21 12:00:00,1163.517608994895,1480.6165690059659,110.30744611987006
2016-06-21 13:00:00,1229.762706054568,1564.9157558542763,116.58782161064401
2016-06-21 14:00:00,1309.7501370787475,1666.7025399743109,124.17104095322743
2016-06-21 15:00:00,1386.213892727413,1764.0053247939036,131.42019776970588
2016-06-21 16:00:00,1475.010512190379,1877.0021071650435,139.83857342755184
2016-06-21 17:00:00,1471.8392043524157,1872.9665077946454,139.5379171540573
2016-06-21 18:00:00,1348.5105662094077,1716.0265322791738,127.84572874038243
2016-06-21 19:00:00,1015.8756107608367,1292.7369983174437,96.31022627607068
2016-06-21 20:00:00,680.0693474743027,865.4118649853162,64.47406753826445
2016-06-21 21:00:00,415.0889592356106,528.2151175920739,39.35256557516867
2016-06-21 22:00:00,434.116806263389,552.4287138144609,41.156503216135654
2016-06-21 23:00:00,452.08755067851314,575.2971102467154,42.86022209927114
2016-06-22 00:00:00,528.1989387896268,672.1514951362637,50.075972663139076
2016-06-22 01:00:00,732.2197430319177,931.7750546318586,69.41819292461841
2016-06-22 02:00:00,1166.6889168328582,1484.6521683763638,110.60810239336456
2016-06-22 03:00:00,1495.0954618308115,1902.560903177563,141.7427298263503
2016-06-22 04:00:00,1448.5829468740199,1843.3721124117278,137.33310448176434
2016-06-22 05:00:00,1293.5412303513808,1646.0761431922776,122.63435333314446
2016-06-22 06:00:00,1202.9827732006577,1530.8373611709167,114.04894641224602
2016-06-22 07:00:00,1094.101204097259,1392.2817827872575,103.72641435560163
2016-06-22 08:00:00,1020.4563887490054,1298.5661974080185,96.74450756000718
2016-06-22 09:00:00,971.4773010293536,1236.2386071318738,92.10103844714772
2016-06-22 10:00:00,930.6026666733851,1184.2242152467463,88.22591314432977
2016-06-22 11:00:00,907.3464091949893,1154.6298198638287,86.02110047203678
2016-06-22 12:00:00,913.6890248709155,1162.7010186046246,86.62241301902579
2016-06-22 13:00:00,954.5636592268839,1214.715410489752,90.49753832184373
2016-06-22 14:00:00,1025.0371667371744,1304.395396498593,97.17878884394366
2016-06-22 15:00:00,1079.6541350576495,1373.897385655445,102.35675799857113
2016-06-22 16:00:00,1148.3658048801826,1461.3353720140651,108.87097725761859
2016-06-22 17:00:00,1139.5566164413963,1450.1253737629597,108.03582094235608
2016-06-22 18:00:00,1053.578937278842,1340.7157908321738,99.88469530539415
2016-06-22 19:00:00,774.5038475380918,985.5830462371632,73.42694323787838
2016-06-22 20:00:00,507.76162161164257,646.1442991936999,48.1384100117301
2016-06-22 21:00:00,268.5040636142066,341.68074669368445,25.45556448920079
2016-06-22 22:00:00,284.7129703415734,362.30714347571785,26.992252109283772
2016-06-22 23:00:00,286.1224404917792,364.1007431958947,27.12587711972577
2016-06-23 00:00:00,344.96781926287167,438.98353151327694,32.70472130567922
2016-06-23 01:00:00,516.9231775879804,657.8026973748492,49.006972579603094
2016-06-23 02:00:00,890.785134930071,1133.555023151751,84.45100659934329
2016-06-23 03:00:00,1149.7752750303885,1463.128971734242,109.00460226806058
2016-06-23 04:00:00,1100.4438197731852,1400.352981528053,104.32772690259061
2016-06-23 05:00:00,947.5163084758549,1205.7474118888683,89.82941326963376
2016-06-23 06:00:00,899.5943233688572,1144.765021402856,85.28616291460578
2016-06-23 07:00:00,807.9787636054799,1028.1810395913628,76.60053723587586
2016-06-23 08:00:00,759.3520434233794,966.3018492452624,71.99047437562689
2016-06-23 09:00:00,730.1055378066088,929.0846550515932,69.21775540895541
2016-06-23 10:00:00,668.7935862726562,851.0630672239016,63.40506745472847
2016-06-23 11:00:00,650.1181067824293,827.2978709315588,61.634536066371986
2016-06-23 12:00:00,620.8716011656587,790.0806767378897,58.861817099700495
2016-06-23 13:00:00,663.5080732093844,844.3370682732385,62.903973665570966
2016-06-23 14:00:00,710.0205881661761,903.5258590390737,67.31359901015693
2016-06-23 15:00:00,742.4384016209098,944.7786526031405,70.3869742503229
2016-06-23 16:00:00,795.6458997911791,1012.4870420398156,75.43131839450837
2016-06-23 17:00:00,810.0929688307884,1030.871439171628,76.80097475153885
2016-06-23 18:00:00,742.4384016209098,944.7786526031405,70.3869742503229
2016-06-23 19:00:00,552.8646664182285,703.539490239358,52.41441034587405
2016-06-23 20:00:00,350.6056998636949,446.1579303939843,33.23922134744722
2016-06-23 21:00:00,207.19211208025385,263.65915886599265,19.64287653497383
2016-06-23 22:00:00,223.75338634517212,284.7339555780704,21.21297040766732
2016-06-23 23:00:00,220.22971096965762,280.2499562776283,20.878907881562323
2016-06-24 00:00:00,274.14194421502975,348.8551455743917,25.990064530968777
2016-06-24 01:00:00,426.01235289970566,542.1155154234441,40.388159406094154
2016-06-24 02:00:00,775.2085826131947,986.4798460972517,73.49375574309938
2016-06-24 03:00:00,993.6764558950952,1264.4878027246589,94.2056323616092
2016-06-24 04:00:00,946.1068383256493,1203.9538121686912,89.69578825919174
2016-06-24 05:00:00,796.7030024038334,1013.8322418299481,75.53153715233985
2016-06-24 06:00:00,765.342291561754,973.9246480560138,72.55838067000538
2016-06-24 07:00:00,683.2406553122657,869.447464355714,64.77472381175895
2016-06-24 08:00:00,644.1278586440546,819.6750721208073,61.06662977199348
2016-06-24 09:00:00,622.6334388534159,792.3226763881107,59.028848362753
2016-06-24 10:00:00,556.7407093312944,708.4718894698443,52.78187912458956
2016-06-24 11:00:00,539.8270675288247,686.9486928277225,51.17837899928556
2016-06-24 12:00:00,502.4761085483708,639.4183002430367,47.63731622257259
2016-06-24 13:00:00,539.4746999912732,686.5002928976784,51.14497274667507
2016-06-24 14:00:00,580.7017018847932,738.9630847128503,55.05350430210353
2016-06-24 15:00:00,605.0150619758434,769.9026798859005,57.35853573222801
2016-06-24 16:00:00,651.8799444701865,829.5398705817797,61.80156732942448
2016-06-24 17:00:00,671.9648941106193,855.0986665942994,63.70572372822296
2016-06-24 18:00:00,612.4147802644238,779.3190784168288,58.060067037048505
2016-06-24 19:00:00,457.72543127933636,582.4715091274227,43.39472214103914
2016-06-24 20:00:00,284.7129703415734,362.30714347571785,26.992252109283772
2016-06-24 21:00:00,181.8216493765493,231.37436390280993,17.237626347017855
2016-06-24 22:00:00,195.91635087860737,249.3103611045781,18.57387645143784
2016-06-24 23:00:00,192.04030796554144,244.3779618740919,18.20640767272235
2016-06-25 00:00:00,241.01939568519327,306.7055521502364,22.849876785581806
2016-06-25 01:00:00,377.3856327176053,480.2363250773438,35.778096545845194
2016-06-25 02:00:00,709.3158530910732,902.6290591789854,67.24678650493594
2016-06-25 03:00:00,892.8993401553797,1136.245422732016,84.65144411500627
2016-06-25 04:00:00,849.2057654989998,1080.643831406535,80.50906879130433
2016-06-25 05:00:00,712.8395284665878,907.1130584794274,67.58084903104094
2016-06-25 06:00:00,685.707228075126,872.5862638660234,65.00856758003245
2016-06-25 07:00:00,612.0624127268725,778.8706784867846,58.026660784438015
2016-06-25 08:00:00,577.1780265092787,734.4790854124083,54.71944177599854
2016-06-25 09:00:00,558.8549145566031,711.1622890501095,52.98231664025255
2016-06-25 10:00:00,497.5429630226505,633.1407012224179,47.1696286860256
2016-06-25 11:00:00,483.4482615205924,615.2047040206496,45.83337858160561
2016-06-25 12:00:00,446.8020376152413,568.5711112960524,42.35912831011365
2016-06-25 13:00:00,482.74352644548947,614.3079041605613,45.76656607638461
2016-06-25 14:00:00,519.3897503508406,660.9414968851587,49.24081634787659
2016-06-25 15:00:00,540.1794350663762,687.3970927577668,51.211785251896075
2016-06-25 16:00:00,581.0540694223446,739.4114846428945,55.08691055471404
2016-06-25 17:00:00,600.7866515252259,764.52188072537,56.95766070090202
2016-06-25 18:00:00,546.8744182798538,695.9166914286067,51.846504051495565
2016-06-25 19:00:00,406.98450587192724,517.901919201057,38.58422176512717
2016-06-25 20:00:00,251.9427893492883,320.60594998160684,23.885470616507302
2016-06-25 21:00:00,162.08906727366798,206.26396782033447,15.366876200829871
2016-06-25 22:00:00,176.88850385082898,225.09676488219108,16.769938810470858
2016-06-25 23:00:00,170.8982557124543,217.47396607143955,16.202032516092363
2016-06-26 00:00:00,214.5918303688344,273.075557396921,20.34440783979433
2016-06-26 01:00:00,344.2630841877688,438.0867316531886,32.63790880045823
2016-06-26 02:00:00,658.574927683664,838.0594692526196,62.43628612902396
2016-06-26 03:00:00,826.6542430957068,1051.9462358837054,78.37106862423234
2016-06-26 04:00:00,793.5316945658703,1009.7966424595502,75.23088087884535
2016-06-26 05:00:00,663.8604407469359,844.7854682032827,62.93737991818146
2016-06-26 06:00:00,636.3757728179226,809.8102736598347,60.33169221456249
2016-06-26 07:00:00,571.187778370904,726.8562866016567,54.15153548162004
2016-06-26 08:00:00,537.3604947659646,683.8098933174131,50.94453523101207
2016-06-26 09:00:00,518.6850152757376,660.0446970250703,49.17400384265559
2016-06-26 10:00:00,460.1920040421966,585.6103086377321,43.628565909312634
2016-06-26 11:00:00,445.0401999274841,566.3291116458313,42.19209704706115
2016-06-26 12:00:00,415.4413267731621,528.663517522118,39.385971827779166
2016-06-26 13:00:00,445.744935002587,567.2259115059197,42.25890955228214
2016-06-26 14:00:00,481.33405629528363,612.5143044403844,45.63294106594261
2016-06-26 15:00:00,503.53321116102506,640.7635000331693,47.73753498040409
2016-06-26 16:00:00,539.1223324537219,686.0518929676341,51.11156649406457
2016-06-26 17:00:00,555.3312391810887,706.6782897496676,52.648254114147555
2016-06-26 18:00:00,505.29504884878236,643.0054996833903,47.90456624345659
2016-06-26 19:00:00,375.2714274922966,477.5459254970786,35.5776590301822
2016-06-26 20:00:00,229.39126694599534,291.9083544587776,21.747470449435312
2016-06-26 21:00:00,162.44143481121944,206.71236775037863,15.40028245344037
2016-06-26 22:00:00,169.13641802469704,215.23196642121854,16.035001253039866
2016-06-26 23:00:00,174.42193108796883,221.95796537188164,16.536095042197363
2016-06-27 00:00:00,204.72553931739373,260.5203593556833,19.40903276670034
2016-06-27 01:00:00,337.21573343673975,429.1187330523045,31.969783748248233
2016-06-27 02:00:00,640.2518157309885,814.7426728903209,60.699160993277985
2016-06-27 03:00:00,822.4258326450895,1046.5654367231753,77.97019359290636
2016-06-27 04:00:00,774.1514800005405,985.1346463071192,73.3935369852679
2016-06-27 05:00:00,659.6320302963185,839.4046690427523,62.53650488685547
2016-06-27 06:00:00,637.7852429681284,811.6038733800115,60.465317225004476
2016-06-27 07:00:00,563.0833250072205,716.54308821064,53.38319167157855
2016-06-27 08:00:00,548.2838884300595,697.7102911487834,51.980129061937554
2016-06-27 09:00:00,525.7323660267666,669.0126956259543,49.842128894865574
2016-06-27 10:00:00,463.71567941771104,590.0943079381742,43.96262843541763
2016-06-27 11:00:00,435.17390887604336,553.7739136045936,41.25672197396716
2016-06-27 12:00:00,403.4608304964127,513.4179199006151,38.250159239022175
2016-06-27 13:00:00,441.5165245519696,561.8451123453892,41.858034520956146
2016-06-27 14:00:00,490.49561227162144,624.1727026215337,46.50150363381561
2016-06-27 15:00:00,497.19059548509904,632.6923012923737,47.13622243341511
2016-06-27 16:00:00,538.7699649161704,685.6034930375898,51.07816024145406
2016-06-27 17:00:00,552.512298880677,703.0910903093139,52.38100409326356
2016-06-27 18:00:00,501.41900593571654,638.0731004529042,47.5370974647411
2016-06-27 19:00:00,373.8619573420907,475.7523257769018,35.444034019740194
2016-06-27 20:00:00,233.97204493416427,297.7375535493523,22.18175173337181
2016-06-27 21:00:00,159.97486204835928,203.57356824006922,15.166438685166872
2016-06-27 22:00:00,171.25062325000576,217.92236600148377,16.235438768702863
2016-06-27 23:00:00,176.88850385082898,225.09676488219108,16.769938810470858
2016-06-28 00:00:00,224.8104889578265,286.079155368203,21.31318916549882
2016-06-28 01:00:00,358.7101532273783,456.471128785001,34.00756515748871
2016-06-28 02:00:00,664.9175433595902,846.1306679934154,63.03759867601297
2016-06-28 03:00:00,801.9885154671051,1020.5582407806112,76.03263094149736
2016-06-28 04:00:00,752.3046926723504,957.3338506443783,71.3223493234169
2016-06-28 05:00:00,612.4147802644238,779.3190784168288,58.060067037048505
2016-06-28 06:00:00,598.3200787623658,761.3830812150605,56.723816932628516
2016-06-28 07:00:00,539.4746999912732,686.5002928976784,51.14497274667507
2016-06-28 08:00:00,522.2086906512521,664.5286963255122,49.50806636876058
2016-06-28 09:00:00,501.0666383981649,637.6247005228598,47.50369121213059
2016-06-28 10:00:00,443.9830973148297,564.9839118556986,42.09187828922964
2016-06-28 11:00:00,432.3549685756318,550.1867141642398,40.98947195308315
2016-06-28 12:00:00,402.05136034620693,511.6243201804382,38.11653422858018
2016-06-28 13:00:00,435.17390887604336,553.7739136045936,41.25672197396716
2016-06-28 14:00:00,483.80062905814384,615.653103950694,45.86678483421612
2016-06-28 15:00:00,489.7908771965185,623.2759027614454,46.434691128594615
2016-06-28 16:00:00,516.9231775879804,657.8026973748492,49.006972579603094
2016-06-28 17:00:00,549.340991042714,699.055490938916,52.08034781976906
2016-06-28 18:00:00,501.41900593571654,638.0731004529042,47.5370974647411
2016-06-28 19:00:00,367.51934166616456,467.6811270361061,34.8427214727512
2016-06-28 20:00:00,227.27706172068665,289.21795487851233,21.547032933772314
2016-06-28 21:00:00,169.48878556224852,215.68036635126276,16.068407505650363
2016-06-28 22:00:00,180.4121792263435,229.58076418263312,17.104001336575855
2016-06-28 23:00:00,172.66009340021157,219.71596572166058,16.36906377914486
2016-06-29 00:00:00,213.53472775618002,271.7303576067884,20.24418908196283
2016-06-29 01:00:00,341.7965114249086,434.9479321428791,32.404065032184725
2016-06-29 02:00:00,664.2128082844874,845.233868133327,62.97078617079196
2016-06-29 03:00:00,841.1013121353163,1070.330633015518,79.74072498126283
2016-06-29 04:00:00,794.5887971785246,1011.1418422496829,75.33109963667687
2016-06-29 05:00:00,653.6417821579438,831.7818702320009,61.96859859247698
2016-06-29 06:00:00,631.0902597546508,803.0842747091717,59.830598425405
2016-06-29 07:00:00,567.6641029953895,722.3722873012147,53.81747295551504
2016-06-29 08:00:00,542.6460078292364,690.5358922680762,51.44562902016956
2016-06-29 09:00:00,524.3228958765608,667.2190959057774,49.70850388442358
2016-06-29 10:00:00,461.24910665485095,586.9555084278647,43.72878466714413
2016-06-29 11:00:00,452.08755067851314,575.2971102467154,42.86022209927114
2016-06-29 12:00:00,412.270018935199,524.6279181517201,39.08531555428467
2016-06-29 13:00:00,446.09730254013846,567.6743114359639,42.292315804892645
2016-06-29 14:00:00,488.3814070463127,621.4823030412684,46.301066118152605
2016-06-29 15:00:00,503.53321116102506,640.7635000331693,47.73753498040409
2016-06-29 16:00:00,539.4746999912732,686.5002928976784,51.14497274667507
2016-06-29 17:00:00,560.2643847068089,712.9558887702864,53.11594165069455
2016-06-29 18:00:00,507.40925407409117,645.6958992636555,48.10500375911959
2016-06-29 19:00:00,375.2714274922966,477.5459254970786,35.5776590301822
2016-06-29 20:00:00,233.26730985906133,296.8407536892639,22.114939228150813
2016-06-29 21:00:00,171.60299078755722,218.37076593152798,16.26884502131336
2016-06-29 22:00:00,186.05005982716673,236.75516306334038,17.63850137834385
2016-06-29 23:00:00,181.4692818389979,230.92596397276574,17.204220094407358
2016-06-30 00:00:00,227.62942925823808,289.66635480855666,21.58043918638282
2016-06-30 01:00:00,357.65305061472395,455.12592899486833,33.907346399657214
2016-06-30 02:00:00,682.8882877747143,868.9990644256699,64.74131755914846
2016-06-30 03:00:00,859.4244240879918,1093.6474293778167,81.47785011700881
2016-06-30 04:00:00,812.9119091312001,1034.4586386119815,77.06822477242285
2016-06-30 05:00:00,680.4217150118542,865.8602649153604,64.50747379087495
2016-06-30 06:00:00,655.0512523081495,833.5754699521776,62.102223602918976
2016-06-30 07:00:00,584.9301123354106,744.3438838733808,55.454379333429536
2016-06-30 08:00:00,552.8646664182285,703.539490239358,52.41441034587405
2016-06-30 09:00:00,535.9510246157588,682.0162935972362,50.81091022057007
2016-06-30 10:00:00,475.6961756944604,605.3399055596772,45.098441024174626
2016-06-30 11:00:00,462.3062092675053,588.3007082179973,43.82900342497563
2016-06-30 12:00:00,426.3647204372571,542.5639153534885,40.421565658704665
2016-06-30 13:00:00,461.24910665485095,586.9555084278647,43.72878466714413
2016-06-30 14:00:00,497.8953305602019,633.589101152462,47.2030349386361
2016-06-30 15:00:00,515.866074975326,656.4574975847165,48.90675382177159
2016-06-30 16:00:00,554.6265041059856,705.7814898895791,52.58144160892655
2016-06-30 17:00:00,574.359086208867,730.8918859720545,54.452191755114534
2016-06-30 18:00:00,521.8563231137007,664.080296395468,49.474660116150076
2016-06-30 19:00:00,387.95665884414893,493.6883229786701,36.7802841241602
2016-06-30 20:00:00,239.60992553498747,304.9119524300596,22.71625177513981
2016-06-30 21:00:00,167.3745803369398,212.9899667709975,15.867969989987365
2016-06-30 22:00:00,181.4692818389979,230.92596397276574,17.204220094407358
2016-06-30 23:00:00,176.53613631327755,224.64836495214686,16.73653255786036
2016-07-01 00:00:00,220.22971096965762,280.2499562776283,20.878907881562323
2016-07-01 01:00:00,348.49149463838614,443.46753081371907,33.03878383178422
2016-07-01 02:00:00,673.0219967232737,856.4438663844321,63.80594248605446
2016-07-01 03:00:00,848.8533979614483,1080.1954314764903,80.47566253869381
2016-07-01 04:00:00,802.3408830046567,1021.0066407106557,76.06603719410788
2016-07-01 05:00:00,668.7935862726562,851.0630672239016,63.40506745472847
2016-07-01 06:00:00,643.4231235689517,818.7782722607188,60.99981726677249
2016-07-01 07:00:00,576.8256589717273,734.030685482364,54.686035523388036
2016-07-01 08:00:00,547.5791533549566,696.813491288695,51.91331655671656
2016-07-01 09:00:00,531.0178790900385,675.7386945766174,50.343222684023075
2016-07-01 10:00:00,469.00119248098287,596.8203068888373,44.46372222457513
