,IE_P2HT_OTH,IE_STUR_BIO_CHP,IE_COMC_GAS_CHP
2016-12-16 19:00:00,1777.9317171552264,27.153081853544315,8.944390362379494
2016-12-16 20:00:00,1726.786310531096,26.37197457079676,8.687088871172163
2016-12-16 21:00:00,1554.9042063024606,23.74694189926807,7.822387138426208
2016-12-16 22:00:00,1183.051946666364,18.067907802570637,5.951678755631911
2016-12-16 23:00:00,934.6613448237626,14.274415466276126,4.702079300383184
2016-12-17 00:00:00,828.3878974531308,12.651376973026071,4.16744054611221
2016-12-17 01:00:00,877.2275685327307,13.39727040286288,4.413142379929048
2016-12-17 02:00:00,897.5599637890451,13.707792560348592,4.515430267827044
2016-12-17 03:00:00,1008.8641068931979,15.407661278131194,5.075377365495462
2016-12-17 04:00:00,1244.6779694019965,19.009078053094335,6.2617059622505815
2016-12-17 05:00:00,1659.0815304507921,25.337967798962897,8.346480749614916
2016-12-17 06:00:00,1989.4305502853401,30.38315254326681,10.00839529938031
2016-12-17 07:00:00,1950.8618829950121,29.79412082185062,9.814364666666583
2016-12-17 08:00:00,1907.262519971163,29.128258875901878,9.595025690555413
2016-12-17 09:00:00,1758.6473835100624,26.858565992836215,8.84737504602263
2016-12-17 10:00:00,1639.168359838938,25.03384816018823,8.246301890333372
2016-12-17 11:00:00,1553.0176954023902,23.718130565068364,7.812896509652167
2016-12-17 12:00:00,1513.1913541786819,23.10989128751903,7.6125387910890785
2016-12-17 13:00:00,1504.38763664502,22.975438394587073,7.568249190143555
2016-12-17 14:00:00,1524.0911949346441,23.276356774006217,7.667373535116872
2016-12-17 15:00:00,1559.7252897137514,23.82057086444509,7.846640967515423
2016-12-17 16:00:00,1628.2685190829754,24.86738267370104,8.191467146305579
2016-12-17 17:00:00,1701.8424441857208,25.991024707489544,8.561601668493175
2016-12-17 18:00:00,1724.6901873087954,26.33996197724153,8.676543728089895
2016-12-17 19:00:00,1731.3977816201568,26.442402276618257,8.71028818595315
2016-12-17 20:00:00,1680.8812119627166,25.670898771937267,8.4561502376705
2016-12-17 21:00:00,1514.449028112062,23.129098843652166,7.61886587693844
2016-12-17 22:00:00,1149.7235874317869,17.558907565042507,5.784010980623853
2016-12-17 23:00:00,908.6694168672374,13.877459306191302,4.571319526163065
2016-12-18 00:00:00,673.2747790028988,10.282445049939206,3.387099958024397
2016-12-18 01:00:00,710.7953846820766,10.855470474577785,3.5758580191969895
2016-12-18 02:00:00,726.7259211715598,11.098766185597517,3.6560011066222247
2016-12-18 03:00:00,817.9072813416286,12.491314005249931,4.114714830700871
2016-12-18 04:00:00,1008.2352699265077,15.398057500064626,5.072213822570782
2016-12-18 05:00:00,1340.0515760166663,20.465651059857205,6.741509972493764
2016-12-18 06:00:00,1607.0976745377416,24.544055478793243,8.084961201174675
2016-12-18 07:00:00,1574.3981522698543,24.044659019331686,7.920456969091297
