,NL_P2HT_OTH,NL_STUR_BIO_CHP,NL_COMC_GAS_CHP
2016-05-31 06:00:00,1964.511155985722,1144.5859727772622,757.3896758664141
2016-05-31 07:00:00,1896.5077242007462,1104.9650350774998,731.1719081533143
2016-05-31 08:00:00,1611.652147281705,938.9992187900821,621.3498425396433
2016-05-31 09:00:00,1593.848673724265,928.6263552721184,614.4859634387888
2016-05-31 10:00:00,1509.2092092708613,879.312741826062,581.8544070576776
2016-05-31 11:00:00,1384.0011739242748,806.3626033144819,533.5822081352749
2016-05-31 12:00:00,1204.7989974608618,701.9537803631763,464.49332669388764
2016-05-31 13:00:00,1177.655996791322,686.1394146718546,454.02872413028985
2016-05-31 14:00:00,1300.5291503598837,757.7291776400951,501.40074218700653
2016-05-31 15:00:00,1455.5069283762882,848.0241043292538,561.1502471469034
2016-05-31 16:00:00,1507.4580479373426,878.2924601685573,581.179271408413
2016-05-31 17:00:00,1644.9242126185604,958.3845702826699,634.1774198756663
2016-05-31 18:00:00,1659.809083953469,967.0569643714591,639.9160728944134
2016-05-31 19:00:00,1512.4196717156458,881.1832581981538,583.0921557479954
2016-05-31 20:00:00,1160.1443834561353,675.9365980968084,447.27736763764614
2016-05-31 21:00:00,775.7644707487817,451.98477427454515,299.0850926241166
2016-05-31 22:00:00,546.9460565023388,318.6679710272752,210.86736778690536
2016-05-31 23:00:00,549.2809382803639,320.02834657061476,211.76754865259122
2016-06-01 00:00:00,585.179745617497,340.94412054945934,225.60782946251078
2016-06-01 01:00:00,659.3122420697885,384.1360440504881,254.18857194803587
2016-06-01 02:00:00,1069.9595747799224,623.3920927353208,412.5078817005311
2016-06-01 03:00:00,1979.6878875428843,1153.428413808969,763.240851493372
2016-06-01 04:00:00,2279.136475574581,1327.8965772422584,878.6890475175795
2016-06-01 05:00:00,2108.1063853342553,1228.249068692641,812.7507991060926
2016-06-01 06:00:00,1832.8821957495668,1067.8948015214985,706.6419795633755
2016-06-01 07:00:00,1788.8113021893464,1042.2177131409658,689.6510657235555
2016-06-01 08:00:00,1583.9254261676592,922.8447592129257,610.6601947596241
2016-06-01 09:00:00,1505.7068866038242,877.2721785110527,580.5041357591488
2016-06-01 10:00:00,1417.5650994833832,825.9180017499872,546.5223080795089
2016-06-01 11:00:00,1329.4233123629424,774.5638249889213,512.5404803998687
2016-06-01 12:00:00,1307.2419354717053,761.6402573271962,503.98876217585325
2016-06-01 13:00:00,1250.0373319100947,728.3110565153788,481.93433096655053
2016-06-01 14:00:00,1343.432603031092,782.7260782489583,517.9415655939837
2016-06-01 15:00:00,1452.0046057092509,845.9835410142445,559.7999758483746
2016-06-01 16:00:00,1495.7836390472185,871.49058245186,576.678367079984
2016-06-01 17:00:00,1576.337060389078,918.4235386970723,607.7346069461452
2016-06-01 18:00:00,1674.4020950661252,975.5593115173308,645.5422033049499
2016-06-01 19:00:00,1524.6778010502765,888.3252298006861,587.8181052928461
2016-06-01 20:00:00,1150.8048563440354,670.4950959234505,443.67664417490283
2016-06-01 21:00:00,741.9086849674202,432.25932889612255,286.0324700716721
2016-06-01 22:00:00,429.03452671208015,249.96900608863103,165.40823406977103
2016-06-01 23:00:00,438.08219360192675,255.2404613190716,168.89643492430363
2016-06-02 00:00:00,415.02523604393065,241.80675282859414,160.00714887565607
2016-06-02 01:00:00,539.357690723758,314.24675051142185,207.94177997342638
2016-06-02 02:00:00,818.3760631977366,476.8116279404908,315.5133934228829
2016-06-02 03:00:00,1477.688305267525,860.9476719909791,569.7019653709189
2016-06-02 04:00:00,1837.8438195278698,1070.785599551095,708.5548639029578
2016-06-02 05:00:00,1755.8310970747443,1023.0024085912954,676.936010995743
2016-06-02 06:00:00,1517.3812954939488,884.0740562277502,585.0050400875779
2016-06-02 07:00:00,1462.511573710363,852.1052309592721,563.8507897439608
2016-06-02 08:00:00,1286.8117199139874,749.7369713229758,496.1121796011024
2016-06-02 09:00:00,1198.9617930157997,698.5528415048276,462.2428745296731
2016-06-02 10:00:00,1161.0199641228944,676.4467389255608,447.6149354622783
2016-06-02 11:00:00,1063.5386498903538,619.651059991137,410.0323843198949
2016-06-02 12:00:00,1050.9886603334699,612.3390414456874,405.1939121668337
2016-06-02 13:00:00,954.0910665454354,555.8834563970986,367.8364062408717
2016-06-02 14:00:00,1034.9363481095486,602.9864595852284,399.0051687152436
2016-06-02 15:00:00,1110.8200058953585,647.1986647437617,428.261046850033
2016-06-02 16:00:00,1168.9001901237286,681.0380063843315,450.65304588396793
2016-06-02 17:00:00,1249.4536114655887,727.9709626295439,481.7092857501291
2016-06-02 18:00:00,1285.0605585804685,748.716689665471,495.4370439518379
2016-06-02 19:00:00,1178.8234376803343,686.8196024435243,454.4788145631327
2016-06-02 20:00:00,879.3748496486378,512.3514390102349,339.0306185389252
2016-06-02 21:00:00,568.8355731713227,331.421491746083,219.30656340271005
2016-06-02 22:00:00,396.92990226423734,231.26384236771307,153.03074716659088
2016-06-02 23:00:00,418.527558710968,243.84731614360336,161.3574201741848
2016-06-03 00:00:00,408.31245093210896,237.89567314149306,157.41912888680926
2016-06-03 01:00:00,537.6065293902392,313.22646885391725,207.26664432416203
2016-06-03 02:00:00,792.4005034172093,461.677450020839,305.49888129212815
2016-06-03 03:00:00,1440.9139172636324,839.521757183382,555.5241167363671
2016-06-03 04:00:00,1773.634570632184,1033.375272109259,683.7998900965976
2016-06-03 05:00:00,1686.9520846230091,982.8713300627807,650.3806754580113
2016-06-03 06:00:00,1475.3534234894998,859.5872964476393,568.801784505233
2016-06-03 07:00:00,1414.3546370385986,824.0474853778952,545.2845593891906
2016-06-03 08:00:00,1237.4873423532106,720.999037969929,477.09585881348914
2016-06-03 09:00:00,1139.7141678984171,664.0333120925878,439.40078506289507
2016-06-03 10:00:00,1113.7386081178895,648.8991341729362,429.38627293214034
2016-06-03 11:00:00,1028.807283442233,599.4154737839622,396.64219394281827
2016-06-03 12:00:00,1009.8363689957805,588.3624224943288,389.3282244091209
2016-06-03 13:00:00,932.785270320958,543.4700295641258,359.6222558414886
2016-06-03 14:00:00,1018.3003154411208,593.2937838389345,392.591380047232
2016-06-03 15:00:00,1072.002596335694,624.5824213357427,413.29553995800603
2016-06-03 16:00:00,1125.4130170080143,655.7010118896335,433.8871772605694
2016-06-03 17:00:00,1205.382717905368,702.293874249011,464.71837191030903
2016-06-03 18:00:00,1242.740826353767,724.0598829424428,479.12126576128225
2016-06-03 19:00:00,1143.8002110099605,666.413969293432,440.9761015778453
2016-06-03 20:00:00,853.1074296458572,497.0472141476656,328.9035837999596
2016-06-03 21:00:00,544.3193145020609,317.1375485410183,209.8546643130088
2016-06-03 22:00:00,437.7903333796736,255.07041437615413,168.78391231609288
2016-06-03 23:00:00,461.43101138217594,268.8442167524665,177.8982435811619
2016-06-04 00:00:00,451.50776382557007,263.06262069327363,174.0724749019971
2016-06-04 01:00:00,594.2274125073437,346.21557577989995,229.09603031704344
2016-06-04 02:00:00,873.8295054258285,509.12054709480367,336.8926889829214
2016-06-04 03:00:00,1542.7731348299699,898.8681402615673,594.7945070019114
2016-06-04 04:00:00,1906.430971757352,1110.7466311366925,734.9976768324791
2016-06-04 05:00:00,1827.0449913045045,1064.49386266315,704.3915273991609
2016-06-04 06:00:00,1605.5230826143895,935.428232988816,618.986867767218
2016-06-04 07:00:00,1537.2277906071606,895.637248346136,592.6565774459075
2016-06-04 08:00:00,1341.9733019198263,781.8758435343711,517.3789525529301
2016-06-04 09:00:00,1232.5257185749078,718.1082399403326,475.1829744739068
2016-06-04 10:00:00,1203.6315565718494,701.2735925915065,464.04323626104474
2016-06-04 11:00:00,1115.7816296736617,650.0894627733583,430.1739311896154
2016-06-04 12:00:00,1091.557231226653,635.9755665112109,420.83455470812487
2016-06-04 13:00:00,1013.9224121073241,590.743079695173,390.90354092407114
2016-06-04 14:00:00,1098.8537367829808,640.226740084147,423.64761991339316
2016-06-04 15:00:00,1156.6420607890977,673.8960347817994,445.92709633911744
2016-06-04 16:00:00,1219.6838687957706,710.6261744519655,470.2319797126348
2016-06-04 17:00:00,1310.7442581387427,763.6808206422055,505.33903347438206
2016-06-04 18:00:00,1346.351205253623,784.4265476781327,519.066791676091
2016-06-04 19:00:00,1242.740826353767,724.0598829424428,479.12126576128225
2016-06-04 20:00:00,931.6178294319454,542.789841792456,359.1721654086456
2016-06-04 21:00:00,595.9785738408624,347.23585743740455,229.7711659663078
2016-06-04 22:00:00,513.6739911654837,299.2826195346875,198.03979045088232
2016-06-04 23:00:00,536.4390885012267,312.5462810822475,206.8165538913191
2016-06-05 00:00:00,534.1042067232017,311.185905538908,205.91637302563328
2016-06-05 01:00:00,682.6610598500378,397.73979948388296,263.19038060489413
2016-06-05 02:00:00,984.1526694375063,573.3982915175944,379.42623488657676
2016-06-05 03:00:00,1655.1393203974194,964.3362132847801,638.1157111630419
2016-06-05 04:00:00,2077.752922219931,1210.5641866292274,801.0484478521768
2016-06-05 05:00:00,2010.9169313239674,1171.6234367011348,775.28077057192
2016-06-05 06:00:00,1788.5194419670934,1042.0476661980485,689.5385431153449
2016-06-05 07:00:00,1702.128816180171,991.7137710944874,656.2318510849691
2016-06-05 08:00:00,1492.2813163801807,869.4500191368506,575.3280957814552
2016-06-05 09:00:00,1371.1593241451378,798.8805378261148,528.6312133740029
2016-06-05 10:00:00,1329.7151725851954,774.7338719318388,512.6530030080794
2016-06-05 11:00:00,1250.0373319100947,728.3110565153788,481.93433096655053
2016-06-05 12:00:00,1224.3536323518206,713.3469255386445,472.0323414440065
2016-06-05 13:00:00,1154.8908994555788,672.8757531242945,445.2519606898529
2016-06-05 14:00:00,1250.329192132348,728.4811034582962,482.04685357476126
2016-06-05 15:00:00,1310.1605376942366,763.3407267563707,505.1139882579607
2016-06-05 16:00:00,1381.9581523685033,805.1722747140599,532.7945498777998
2016-06-05 17:00:00,1479.7313268232967,862.1380005914009,570.4896236283939
2016-06-05 18:00:00,1508.6254888263552,878.9726479402271,581.6293618412561
2016-06-05 19:00:00,1396.2593032589057,813.5045749170142,538.3081576801255
2016-06-05 20:00:00,1043.692154777142,608.0878678727514,402.3808469615654
2016-06-05 21:00:00,674.7808338492035,393.1485320251122,260.15227018320445
2016-06-05 22:00:00,445.96241960276086,259.83172877784233,171.93454534599329
2016-06-05 23:00:00,483.3205280511596,281.5977374712742,186.33743919696653
2016-06-06 00:00:00,469.01937716075696,273.2654372683198,180.82383139464082
2016-06-06 01:00:00,617.5762302875929,359.8193312132948,238.0978389739017
2016-06-06 02:00:00,938.6224747660203,546.8709684224744,361.87270800570315
2016-06-06 03:00:00,1595.0161146132778,929.3065430437883,614.9360538716318
2016-06-06 04:00:00,2001.2855439896146,1166.0118875848593,771.5675245009659
2016-06-06 05:00:00,1957.7983708739002,1140.6748930901613,754.8016558775673
2016-06-06 06:00:00,1712.6357841812833,997.8354610395152,660.2826649805554
2016-06-06 07:00:00,1629.163760616892,949.2020353651282,628.1011990322869
2016-06-06 08:00:00,1441.4976377081384,839.8618510692168,555.7491619527884
2016-06-06 09:00:00,1310.1605376942366,763.3407267563707,505.1139882579607
2016-06-06 10:00:00,1267.840805467535,738.6839200333425,488.7982100674051
2016-06-06 11:00:00,1169.4839105682347,681.3781002701664,450.87809110038944
2016-06-06 12:00:00,1143.5083507877075,666.2439223505146,440.86357896963455
2016-06-06 13:00:00,1083.9688654480717,631.5543459953576,417.90896689464597
2016-06-06 14:00:00,1161.3118243451477,676.6167858684782,447.7274580704891
2016-06-06 15:00:00,1206.842019016634,703.1441089635983,465.28098495136277
2016-06-06 16:00:00,1297.3186879150994,755.8586612680035,500.1629934966886
2016-06-06 17:00:00,1378.747689923719,803.3017583419681,531.5568011874819
2016-06-06 18:00:00,1409.9767337048022,821.4967812341339,543.5967202660298
2016-06-06 19:00:00,1299.6535696931242,757.2190368113429,501.0631743623744
2016-06-06 20:00:00,985.6119705487719,574.2485262321818,379.9888479276305
2016-06-06 21:00:00,624.2890153994147,363.7304109003958,240.68585896274843
2016-06-06 22:00:00,417.0682575997024,242.9970814290162,160.79480713313114
2016-06-06 23:00:00,432.53684937911754,252.00956940364028,166.75850536829978
2016-06-07 00:00:00,508.1286469426745,296.0517276192562,195.90186089487847
2016-06-07 01:00:00,577.591379838916,336.522900033606,222.68224164903185
2016-06-07 02:00:00,920.8190012085802,536.4981049045109,355.0088289048487
2016-06-07 03:00:00,1637.9195672844855,954.3034436526515,631.4768772786089
2016-06-07 04:00:00,1975.8937046535939,1151.2178035510424,761.7780575866325
2016-06-07 05:00:00,1856.8147339743225,1081.8386508407286,715.8688334366553
2016-06-07 06:00:00,1699.5020741798928,990.1833486082304,655.2191476110726
2016-06-07 07:00:00,1656.890481730938,965.3564949422846,638.7908468123062
2016-06-07 08:00:00,1389.546518147084,809.5934952299133,535.7201376912788
2016-06-07 09:00:00,1385.4604750355406,807.2128380290692,534.1448211763286
2016-06-07 10:00:00,1310.1605376942366,763.3407267563707,505.1139882579607
2016-06-07 11:00:00,1195.4594703487621,696.5122781898182,460.8926032311443
2016-06-07 12:00:00,1032.893326553777,601.7961309848063,398.2175104577684
2016-06-07 13:00:00,992.0328954383406,577.9895589763653,382.46434530826645
2016-06-07 14:00:00,1105.2746616725492,643.9677728283305,426.1231172940291
2016-06-07 15:00:00,1245.951288798551,725.9303993145347,480.3590144516004
2016-06-07 16:00:00,1276.5966121351285,743.7853283208653,492.17388831372676
2016-06-07 17:00:00,1402.096507703968,816.9055137753629,540.5586098443401
2016-06-07 18:00:00,1422.2348630394329,828.6387528366661,548.3226698108804
2016-06-07 19:00:00,1288.271021025253,750.5872060375629,496.6747926421559
2016-06-07 20:00:00,991.4491749938342,577.6494650905304,382.239300091845
2016-06-07 21:00:00,656.3936398472574,382.4355746213138,253.0633458659286
2016-06-07 22:00:00,408.31245093210896,237.89567314149306,157.41912888680926
2016-06-07 23:00:00,409.77175204337453,238.74590785608027,157.98174192786294
2016-06-08 00:00:00,441.87637649121723,257.4510715769983,170.3592288310431
2016-06-08 01:00:00,537.0228089457329,312.88637496808235,207.04159910774058
2016-06-08 02:00:00,854.2748705348697,497.7274019193355,329.3536742328026
2016-06-08 03:00:00,1609.3172655036801,937.6388432467427,620.4496616739575
2016-06-08 04:00:00,1874.3263473095092,1092.0414674157746,722.6201899292989
2016-06-08 05:00:00,1708.2578808474866,995.2847568957534,658.5948258573944
2016-06-08 06:00:00,1463.3871543771222,852.6153717880245,564.1883575685931
2016-06-08 07:00:00,1457.54994993206,849.2144329296758,561.9379054043785
2016-06-08 08:00:00,1274.5535905793565,742.5949997204435,491.3862300562518
2016-06-08 09:00:00,1213.8466643507084,707.2252355936166,467.98152754842016
2016-06-08 10:00:00,1138.2548667871515,663.1830773780007,438.83817202184144
2016-06-08 11:00:00,1061.7874885568351,618.6307783336325,409.3572486706306
2016-06-08 12:00:00,1039.0223912210922,605.3671167860724,400.58048523019374
2016-06-08 13:00:00,975.6887229921659,568.4669301729888,376.16307924846564
2016-06-08 14:00:00,1056.2421443340259,615.3998864182013,407.2193191146268
2016-06-08 15:00:00,1153.1397381220602,671.8554714667899,444.57682504058863
2016-06-08 16:00:00,1172.694373013019,683.2486166422582,452.11583979070747
2016-06-08 17:00:00,1228.4396754633644,715.7275827394884,473.60765795895657
2016-06-08 18:00:00,1336.71981791927,778.8149985618572,515.3535456051368
2016-06-08 19:00:00,1214.1385245729616,707.3952825365342,468.09405015663094
2016-06-08 20:00:00,909.7283127629617,530.0363210736483,350.732969792841
2016-06-08 21:00:00,576.1320787276504,335.67266531901885,222.11962860797823
2016-06-08 22:00:00,398.3892033755029,232.11407708230027,153.5933602076445
2016-06-08 23:00:00,404.51826804281836,235.6850628835664,155.9563349800698
2016-06-09 00:00:00,381.75317070707536,222.4214013360064,147.179571539633
2016-06-09 01:00:00,500.5402811640935,291.63050710340286,192.9762730813995
2016-06-09 02:00:00,759.7121585248603,442.63219241408615,292.89634917252647
2016-06-09 03:00:00,1405.0151099264992,818.6059832045374,541.6838359264474
2016-06-09 04:00:00,1726.6450748494328,1005.9977142995521,665.6837501746703
2016-06-09 05:00:00,1639.9625888402577,955.4937722530735,632.2645355360839
2016-06-09 06:00:00,1420.7755619281677,827.7885181220789,547.7600567698267
2016-06-09 07:00:00,1369.9918832561252,798.200350054445,528.18112294116
2016-06-09 08:00:00,1202.75597590509,700.7634517627541,463.70566843641245
2016-06-09 09:00:00,1120.1595330074583,652.6401669171197,431.8617703127763
2016-06-09 10:00:00,1085.4281665593373,632.4045807099448,418.4715799356996
2016-06-09 11:00:00,996.118938549884,580.3702161772095,384.0396618232167
2016-06-09 12:00:00,985.903830771025,574.4185731750991,380.10137053584117
2016-06-09 13:00:00,891.6329789832686,519.4934106127672,343.7565680837758
2016-06-09 14:00:00,970.1433787693568,565.2360382575575,374.0251496924618
2016-06-09 15:00:00,1041.9409934436233,607.0675862152468,401.70571131230105
2016-06-09 16:00:00,1096.2269947827028,638.6963175978899,422.6349164394965
2016-06-09 17:00:00,1169.775770790488,681.5481472130839,450.9906137086002
2016-06-09 18:00:00,1202.75597590509,700.7634517627541,463.70566843641245
2016-06-09 19:00:00,1103.2316401167775,642.7774442279085,425.3354590365541
2016-06-09 20:00:00,819.2516438644958,477.321768769243,315.8509612475151
2016-06-09 21:00:00,529.434443167152,308.46515445222906,204.11601129426163
2016-06-09 22:00:00,409.4798918211214,238.57586091316287,157.86921931965222
2016-06-09 23:00:00,430.7856880455988,250.98928774613566,166.0833697190354
2016-06-10 00:00:00,420.5705802667398,245.03764474402539,162.1450784316599
2016-06-10 01:00:00,557.4530245034512,324.7896609723029,214.9181816824916
2016-06-10 02:00:00,818.6679234199896,476.9816748834083,315.6259160310937
2016-06-10 03:00:00,1472.7266814892218,858.0568739613824,567.7890810313364
2016-06-10 04:00:00,1802.528732635243,1050.209919458085,694.9396283094596
2016-06-10 05:00:00,1720.8078704043708,1002.5967754412032,663.4332980104558
2016-06-10 06:00:00,1512.711531937899,881.3533051410712,583.2046783562063
2016-06-10 07:00:00,1449.9615841534792,844.7932124138224,559.0123175908996
2016-06-10 08:00:00,1263.754762355991,736.3032628324981,487.2228935524547
2016-06-10 09:00:00,1158.3932221226164,674.9163164393038,446.60223198838173
2016-06-10 10:00:00,1132.709522564342,659.9521854625693,436.70024246583756
2016-06-10 11:00:00,1050.9886603334699,612.3390414456874,405.1939121668337
2016-06-10 12:00:00,1031.142165220258,600.7758493273018,397.5423748085041
2016-06-10 13:00:00,953.215485878676,555.3733155683462,367.49883841623955
2016-06-10 14:00:00,1040.773552554611,606.3873984435771,401.25562087945815
2016-06-10 15:00:00,1091.557231226653,635.9755665112109,420.83455470812487
2016-06-10 16:00:00,1150.5129961217822,670.3250489805331,443.56412156669205
2016-06-10 17:00:00,1233.4012992416672,718.6183807690849,475.520542298539
2016-06-10 18:00:00,1270.1756872455599,740.0442955766819,489.6983909330908
2016-06-10 19:00:00,1170.9432116795003,682.2283349847537,451.4407041414431
2016-06-10 20:00:00,874.996946314841,509.80073486647336,337.3427794157643
2016-06-10 21:00:00,559.2041858369698,325.80994262980755,215.59331733175597
2016-06-10 22:00:00,513.0902707209775,298.94252564885267,197.81474523446087
2016-06-10 23:00:00,544.0274542798077,316.96750159810085,209.7421417047981
2016-06-11 00:00:00,534.1042067232017,311.185905538908,205.91637302563328
2016-06-11 01:00:00,692.0005869621374,403.18130165724097,266.79110406763743
2016-06-11 02:00:00,1022.6782187749176,595.844487982696,394.27921917039293
2016-06-11 03:00:00,1728.6880964052048,1007.188042899974,666.4714084321455
2016-06-11 04:00:00,2195.3725917879365,1279.093104624954,846.3950589611003
2016-06-11 05:00:00,2121.8238157801516,1236.2412750097603,818.0393616919968
2016-06-11 06:00:00,1852.7286908627786,1079.4579936398843,714.2935169217051
2016-06-11 07:00:00,1775.09387174345,1034.2255068238464,684.3625031376513
2016-06-11 08:00:00,1555.90684483136,906.520252692852,599.8580243713941
2016-06-11 09:00:00,1431.866250373786,834.2503019529416,552.0359158818345
2016-06-11 10:00:00,1395.3837225921463,812.994434088262,537.9705898554934
2016-06-11 11:00:00,1286.2279994694811,749.3968774371408,495.88713438468085
2016-06-11 12:00:00,1254.9989556883977,731.2018545449753,483.84721530613297
2016-06-11 13:00:00,1168.0246094569693,680.5278655555793,450.3154780593358
2016-06-11 14:00:00,1258.7931385776883,733.4124648029019,485.31000921287244
2016-06-11 15:00:00,1325.3372692513985,772.1831677880774,510.9651638849186
2016-06-11 16:00:00,1398.886045259184,815.0349974032713,539.3208611540222
2016-06-11 17:00:00,1507.4580479373426,878.2924601685573,581.179271408413
2016-06-11 18:00:00,1549.4859199417917,902.7792199486682,597.3825269907582
2016-06-11 19:00:00,1429.531368595761,832.889926409602,551.1357350161487
2016-06-11 20:00:00,1081.0502632255407,629.8538765661832,416.78374081253867
2016-06-11 21:00:00,693.7517482956562,404.2015833147456,267.46623971690184
2016-06-11 22:00:00,957.5933892124727,557.9240197121078,369.1866775394005
2016-06-11 23:00:00,960.8038516572569,559.7945360841995,370.42442622971845
2016-06-12 00:00:00,1015.6735734408428,591.7633613526775,391.57867657333543
2016-06-12 01:00:00,1186.9955239034216,691.5809168452125,457.62944759303315
2016-06-12 02:00:00,1575.7533399445717,918.0834448112373,607.5095617297236
2016-06-12 03:00:00,2309.7817989111577,1345.751506248589,890.5039213797058
2016-06-12 04:00:00,3000.9068052065363,1748.4226670770781,1156.9574576227114
2016-06-12 05:00:00,2939.616158533382,1712.7128090644162,1133.3277098984584
2016-06-12 06:00:00,2786.3895418504962,1623.4381640327624,1074.2533405878257
2016-06-12 07:00:00,2559.614149159825,1491.3116893859146,986.8232740080898
2016-06-12 08:00:00,2283.8062391306307,1330.6173283289372,880.4894092489511
2016-06-12 09:00:00,2104.8959228894705,1226.378552320549,811.5130504157745
2016-06-12 10:00:00,1986.692532876959,1157.5095404389874,765.9413940904294
2016-06-12 11:00:00,2006.247167767918,1168.9026856144555,773.4804088405482
2016-06-12 12:00:00,1972.391381986556,1149.177240236033,760.4277862881037
2016-06-12 13:00:00,2007.4146086569303,1169.5828733861256,773.9304992733913
2016-06-12 14:00:00,2138.4598484485787,1245.9339507560544,824.4531503600084
2016-06-12 15:00:00,2233.898141125348,1301.539301090056,861.2480432449166
2016-06-12 16:00:00,2362.3166389167195,1376.3599559737277,910.7579908576372
2016-06-12 17:00:00,2495.1130400418865,1453.7313150011612,961.9557775935187
2016-06-12 18:00:00,2438.492156924782,1420.7422080751785,940.1263916006374
2016-06-12 19:00:00,2287.892282242174,1332.9979855297818,882.0647257639015
2016-06-12 20:00:00,1661.560245286988,968.0772460289636,640.5912085436778
2016-06-12 21:00:00,1109.3607047840928,646.3484300291746,427.69843380897936
2016-06-12 22:00:00,1260.5442999112072,734.4327464604065,485.9851448621368
2016-06-12 23:00:00,1330.0070328074485,774.9039188747563,512.7655256162902
2016-06-13 00:00:00,1355.6907323657226,789.8680498514907,522.6675151388342
2016-06-13 01:00:00,1574.0021786110533,917.063163153733,606.8344260804594
2016-06-13 02:00:00,2111.9005682235456,1230.4596789505676,814.2135930128321
2016-06-13 03:00:00,3106.852065884417,1810.1497073561072,1197.8031644032058
2016-06-13 04:00:00,4095.0907784334668,2385.9286560745454,1578.8047158047325
2016-06-13 05:00:00,3991.188539311358,2325.3919443959385,1538.7466672817134
2016-06-13 06:00:00,3711.586446392873,2162.4869730810346,1430.9500086158355
2016-06-13 07:00:00,3405.133213027101,1983.9376830177268,1312.8012699945705
2016-06-13 08:00:00,3092.5509149940144,1801.8174071531528,1192.28955660088
2016-06-13 09:00:00,2833.9627580777537,1651.1558157283043,1092.5945257261747
2016-06-13 10:00:00,2744.6535300683004,1599.121451195569,1058.1626076136918
2016-06-13 11:00:00,2651.5501191695566,1544.876476404907,1022.2678955944692
2016-06-13 12:00:00,2622.072236721992,1527.7017351702457,1010.9031121651856
2016-06-13 13:00:00,2649.2152373915314,1543.516100861567,1021.3677147287832
2016-06-13 14:00:00,2801.8581336299108,1632.4506520073865,1080.2170388229943
2016-06-13 15:00:00,2910.721996530324,1695.8781617155903,1122.1879716855963
2016-06-13 16:00:00,3071.53697899179,1789.5740272630976,1184.1879288097077
2016-06-13 17:00:00,3251.614736121963,1894.4929910431554,1253.6143780757272
2016-06-13 18:00:00,3185.9461861150116,1856.2324288867324,1228.2967912283132
2016-06-13 19:00:00,2974.6393852037554,1733.1184422145084,1146.8304228837455
2016-06-13 20:00:00,2216.678388012414,1291.5065314579272,854.6092093604836
2016-06-13 21:00:00,1487.6115528241312,866.7292680501719,573.5277340500836
2016-06-13 22:00:00,1396.5511634811592,813.6746218599319,538.4206802883364
2016-06-13 23:00:00,1379.039550145972,803.4718052848855,531.6693237956924
2016-06-14 00:00:00,1543.3568552744762,899.2082341474021,595.0195522183327
2016-06-14 01:00:00,1677.028837066403,977.0897340035879,646.5549067788465
2016-06-14 02:00:00,2321.748068023536,1352.723430908204,895.1173483163458
2016-06-14 03:00:00,3586.9621314907927,2089.8769284552895,1382.9028549098543
2016-06-14 04:00:00,4296.182471565863,2503.090999744659,1656.3327928619246
2016-06-14 05:00:00,4234.599964670457,2467.2110947890797,1632.5905225294607
2016-06-14 06:00:00,3980.097850865739,2318.9301605650758,1534.4708081697056
2016-06-14 07:00:00,3659.6353268318185,2132.2186172417314,1410.9209843543258
2016-06-14 08:00:00,3267.6670483458843,1903.8455729036145,1259.8031215273172
2016-06-14 09:00:00,3139.832270999019,1829.3650119057772,1210.518219131018
2016-06-14 10:00:00,2983.9789123158557,1738.5599443878668,1150.4311463464892
2016-06-14 11:00:00,2807.111617630467,1635.5114969799001,1082.2424457707875
2016-06-14 12:00:00,2605.7280642758174,1518.1791063668695,1004.6018461053849
2016-06-14 13:00:00,2669.937313171503,1555.5894338087053,1029.356819911745
2016-06-14 14:00:00,2813.2406822977828,1639.0824827811666,1084.6054205432129
2016-06-14 15:00:00,3085.2544094376867,1797.5662335802172,1189.476491395612
2016-06-14 16:00:00,3323.412350796229,1936.3245390008447,1281.2949396955664
2016-06-14 17:00:00,3528.006366595663,2055.5274459859675,1360.1732880512873
2016-06-14 18:00:00,3463.505257477725,2017.9470716012138,1335.305791636716
2016-06-14 19:00:00,3221.844993452145,1877.1482028655773,1242.1370720382329
2016-06-14 20:00:00,2425.9421673678985,1413.4301895297292,935.2879194475762
2016-06-14 21:00:00,1701.545095735665,991.3736772086525,656.0068058685476
2016-06-14 22:00:00,1352.1884096986853,787.8274865364815,521.3172438403055
2016-06-14 23:00:00,1405.3069701487523,818.7760301474548,541.7963585346581
2016-06-15 00:00:00,1427.4883470399893,831.6995978091799,550.3480767586735
2016-06-15 01:00:00,1643.1730512850418,957.3642886251653,633.502284226402
2016-06-15 02:00:00,2431.487511590707,1416.6610814451599,937.4258490035797
2016-06-15 03:00:00,3849.9281917408493,2243.0892240238995,1484.2857249077208
2016-06-15 04:00:00,4271.666212896602,2488.807056539595,1646.8808937722238
2016-06-15 05:00:00,4171.26629644153,2430.3109081759967,1608.173116547733
2016-06-15 06:00:00,3807.6084595141474,2218.4324173008713,1467.9699467171652
2016-06-15 07:00:00,3471.677343700812,2022.7083860029022,1338.4564246666166
2016-06-15 08:00:00,3188.2810678930364,1857.592804430072,1229.196972093999
2016-06-15 09:00:00,3019.585859430736,1759.305671423794,1164.158904548198
2016-06-15 10:00:00,2864.316221192078,1668.8406977917177,1104.2968769800902
2016-06-15 11:00:00,2755.744218513919,1605.5832350264318,1062.4384667256995
2016-06-15 12:00:00,2764.7918854037657,1610.854690256872,1065.9266675802319
2016-06-15 13:00:00,2794.853488295836,1628.3695253773678,1077.5164962259366
2016-06-15 14:00:00,2949.831266312241,1718.6644520665268,1137.2660011858338
2016-06-15 15:00:00,3107.727646551176,1810.6598481848594,1198.140732227838
