,EE_P2HT_OTH,EE_STUR_BIO_CHP,EE_COMC_GAS_CHP,EE_STUR_GAS_CHP
2016-05-23 02:00:00,247.85395029621552,227.88049357096708,109.33725542696322,138.6599647984641
2016-05-23 03:00:00,310.78060088955516,285.7361629231815,137.09645499132174,173.86379005817778
2016-05-23 04:00:00,302.30476631984,277.943358479822,133.3574607642857,169.1220503293184
2016-05-23 05:00:00,267.11721068193174,245.59141276042047,117.83496957931787,149.43664600041728
2016-05-23 06:00:00,247.3402633525964,227.40820239258167,109.11064971623378,138.3725866330787
2016-05-23 07:00:00,227.04962907964193,208.7527008463574,100.15972414242019,127.02114910035469
2016-05-23 08:00:00,214.72114243278355,197.41771256510722,94.72118708491321,120.12407313110465
2016-05-23 09:00:00,205.73162091944928,189.1526169433623,90.75558714714771,115.09495523685983
2016-05-23 10:00:00,189.0367952518286,173.80315364583603,83.39090154844034,105.75516486183376
2016-05-23 11:00:00,183.89992581563757,169.0802418619818,81.12484444114577,102.88138320797958
2016-05-23 12:00:00,182.61570845658989,167.8995139160182,80.55833016432211,102.16293779451603
2016-05-23 13:00:00,192.11891691354316,176.63690071614857,84.75053581281709,107.47943385414628
2016-05-23 14:00:00,208.30005563754483,191.51407283528943,91.88861570079499,116.53184606378693
2016-05-23 15:00:00,220.88538575621274,203.0852067057323,97.4404556136667,123.57261111572966
2016-05-23 16:00:00,234.49808976211892,215.60092293294608,103.44550694799733,131.18813249844325
2016-05-23 17:00:00,233.21387240307115,214.42019498698252,102.8789926711737,130.4696870849797
2016-05-23 18:00:00,215.4916728482122,198.12614933268534,95.06109565100739,120.55514037918277
2016-05-23 19:00:00,159.2429525219208,146.41026529948144,70.24777032613181,89.08723126947953
2016-05-23 20:00:00,105.30582344191538,96.81969156901191,46.45417069953877,58.912523904010655
2016-05-23 21:00:00,71.14564169124527,65.41232820638123,31.38489093602986,39.80187590588037
2016-05-23 22:00:00,75.25513724019807,69.19065763346461,33.197736621865516,42.100901228963714
2016-05-23 23:00:00,76.79619807105536,70.60753116862088,33.877553754053885,42.963035725119965
2016-05-24 00:00:00,90.9225890205806,83.59553857422004,40.10921079911397,50.86593527321896
2016-05-24 01:00:00,136.89757047449,125.8655990397155,60.390421909400416,76.58628107521386
2016-05-24 02:00:00,229.10437685411839,210.64186555989912,101.06614698533804,128.17066176189638
2016-05-24 03:00:00,267.11721068193174,245.59141276042047,117.83496957931787,149.43664600041728
2016-05-24 04:00:00,258.8982195840261,238.0347539062537,114.20927820764656,144.8385953542506
2016-05-24 05:00:00,224.2243508897369,206.15509936523756,98.91339273340817,125.44056919073489
2016-05-24 06:00:00,207.27268175030662,190.5694904785186,91.43540427933608,115.9570897330161
2016-05-24 07:00:00,191.6052299699241,176.16460953776314,84.52393010208763,107.19205568876086
2016-05-24 08:00:00,182.10202151297074,167.4272227376328,80.33172445359267,101.87555962913062
2016-05-24 09:00:00,174.6535608304938,160.57900065104417,77.04594164801553,97.70857623104207
2016-05-24 10:00:00,162.58191765544498,149.4801579589867,71.72070744587329,90.95518934448475
2016-05-24 11:00:00,161.04085682458768,148.06328442383042,71.04089031368491,90.09305484832849
2016-05-24 12:00:00,159.2429525219208,146.41026529948144,70.24777032613181,89.08723126947953
2016-05-24 13:00:00,169.25984792249326,155.6199432779972,74.66658168535623,94.69110549449518
2016-05-24 14:00:00,182.10202151297074,167.4272227376328,80.33172445359267,101.87555962913062
2016-05-24 15:00:00,191.6052299699241,176.16460953776314,84.52393010208763,107.19205568876086
2016-05-24 16:00:00,203.93371661678245,187.49959781901333,89.96246715959461,114.08913165801088
2016-05-24 17:00:00,204.7042470322111,188.20803458659145,90.30237572568878,114.52019890608899
2016-05-24 18:00:00,186.98204747735218,171.91398893229433,82.4844787055225,104.6056522002921
2016-05-24 19:00:00,138.43863130534731,127.28247257487179,61.07023904158879,77.44841557137012
2016-05-24 20:00:00,89.8952151333424,82.6509562174492,39.65599937765506,50.29117894244813
2016-05-24 21:00:00,64.98139836781607,59.744834065756145,28.66562240727637,36.35333792125536
2016-05-24 22:00:00,68.57720697314979,63.05087231445411,30.251862382382573,38.36498507895328
2016-05-24 23:00:00,70.88879821943573,65.17618261718852,31.27158808066513,39.65818682318766
2016-05-25 00:00:00,82.70359792267502,76.03887972005327,36.48351942744265,46.267884627052275
2016-05-25 01:00:00,118.40484050420244,108.86311661784023,52.23261632313994,66.24066712133882
2016-05-25 02:00:00,198.79684718059147,182.7766860351591,87.69641005230002,111.2153500041567
2016-05-25 03:00:00,255.04556750688292,234.49257006836305,112.50973537717563,142.68325911385998
2016-05-25 04:00:00,245.54235904992953,225.7551832682327,108.31752972868068,137.36676305422975
2016-05-25 05:00:00,214.20745548916446,196.94542138672182,94.49458137418375,119.83669496571923
2016-05-25 06:00:00,200.08106453963924,183.95741398112267,88.26292432912368,111.93379541762026
2016-05-25 07:00:00,182.61570845658989,167.8995139160182,80.55833016432211,102.16293779451603
2016-05-25 08:00:00,171.82828264058875,157.98139916992434,75.79961023900351,96.12799632142227
2016-05-25 09:00:00,164.37982195811182,151.13317708333568,72.51382743342639,91.96101292333371
2016-05-25 10:00:00,154.10608308572984,141.6873535156272,67.98171321883723,86.21344961562535
2016-05-25 11:00:00,150.2534310085866,138.14516967773653,66.28217038836631,84.05811337523473
2016-05-25 12:00:00,149.48290059315795,137.43673291015838,65.94226182227212,83.62704612715659
2016-05-25 13:00:00,157.18820474744442,144.52110058593976,69.34134748321398,87.93771860793787
2016-05-25 14:00:00,170.03037833792192,156.32838004557536,75.00649025145042,95.12217274257331
2016-05-25 15:00:00,178.2493694358275,163.8850388997421,78.63218162312172,99.72022338873998
2016-05-25 16:00:00,189.80732566725723,174.51159041341415,83.73081011453452,106.18623210991188
2016-05-25 17:00:00,189.80732566725723,174.51159041341415,83.73081011453452,106.18623210991188
2016-05-25 18:00:00,174.1398738868747,160.10670947265874,76.81933593728607,97.42119806565665
2016-05-25 19:00:00,127.39436201753666,117.12821223958517,56.198216260905454,71.26978501558364
2016-05-25 20:00:00,81.67622403543682,75.09429736328241,36.030308005983734,45.69312829628144
2016-05-25 21:00:00,53.68028560819589,49.354428141276806,23.680296771228303,30.031018282776163
2016-05-25 22:00:00,56.248720326291384,51.71588403320392,24.81332532487559,31.46790910970325
2016-05-25 23:00:00,57.78978115714868,53.132757568360205,25.493142457063964,32.33004360585951
2016-05-26 00:00:00,67.03614614229248,61.63399877929783,29.572045250194197,37.50285058279703
2016-05-26 01:00:00,98.11420623124799,90.20761507161598,43.28169074932637,54.8892295886148
2016-05-26 02:00:00,168.48931750706464,154.9115065104191,74.32667311926205,94.26003824641707
2016-05-26 03:00:00,218.0601075663077,200.48760522461248,96.19412420465468,121.99203120610986
2016-05-26 04:00:00,209.327429524783,192.4586551920603,92.3418271222539,117.10660239455777
2016-05-26 05:00:00,182.61570845658989,167.8995139160182,80.55833016432211,102.16293779451603
2016-05-26 06:00:00,170.28722180973148,156.56452563476805,75.11979310681514,95.265861825266
2016-05-26 07:00:00,155.13345697296805,142.63193587239806,68.43492464029616,86.78820594639619
2016-05-26 08:00:00,146.91446587506243,135.07527701823128,64.80923326862484,82.1901553002295
2016-05-26 09:00:00,140.4933790798237,129.17163728841345,61.976661884506605,78.59792823291177
2016-05-26 10:00:00,131.2470140946799,120.67039607747583,57.89775909137638,73.42512125597426
2016-05-26 11:00:00,128.1648924329653,117.83664900716329,56.53812482699963,71.70085226366174
2016-05-26 12:00:00,126.11014465848892,115.9474842936216,55.6317019840818,70.55133960212008
2016-05-26 13:00:00,134.3291357563945,123.50414314778838,59.25739335575312,75.14939024828676
2016-05-26 14:00:00,144.85971810058604,133.18611230468957,63.902810425707,81.04064263868784
2016-05-26 15:00:00,151.02396142401523,138.85360644531465,66.62207895446049,84.48918062331285
2016-05-26 16:00:00,160.5271698809686,147.59099324544502,70.81428460295545,89.80567668294309
2016-05-26 17:00:00,160.5271698809686,147.59099324544502,70.81428460295545,89.80567668294309
2016-05-26 18:00:00,147.42815281868155,135.54756819661668,65.03583897935428,82.47753346561491
2016-05-26 19:00:00,106.84688427277268,98.23656510416819,47.13398783172715,59.774658400166906
2016-05-26 20:00:00,67.54983308591157,62.10628995768325,29.798650960923652,37.79022874818244
2016-05-26 21:00:00,45.204451038480755,41.56162369791732,19.941302544192258,25.289278553916773
2016-05-26 22:00:00,47.25919881295715,43.45078841145901,20.847725387110085,26.43879121545844
2016-05-26 23:00:00,48.02972922838579,44.15922517903714,21.187633953204273,26.86985846353657
2016-05-27 00:00:00,56.248720326291384,51.71588403320392,24.81332532487559,31.46790910970325
2016-05-27 01:00:00,83.47412833810365,76.74731648763141,36.82342799353684,46.6989518751304
2016-05-27 02:00:00,146.4007789314433,134.60298583984584,64.58262755789538,81.90277713484409
2016-05-27 03:00:00,190.5778560826859,175.2200271809923,84.0707186806287,106.61729935799
2016-05-27 04:00:00,181.8451780411612,167.1910771484401,80.21842159822793,101.73187054643792
2016-05-27 05:00:00,157.9587351628731,145.22953735351788,69.68125604930816,88.36878585601598
2016-05-27 06:00:00,147.94183976230065,136.0198593750021,65.26244469008374,82.76491163100033
2016-05-27 07:00:00,134.8428227000136,123.97643432617382,59.48399906648258,75.43676841367218
2016-05-27 08:00:00,127.65120548934621,117.36435782877786,56.31151911627017,71.41347409827632
2016-05-27 09:00:00,122.51433605315523,112.64144604492364,54.045462008975605,68.53969244442216
2016-05-27 10:00:00,113.52481453982097,104.3763504231787,50.079862071210094,63.510574550177346
2016-05-27 11:00:00,110.95637982172548,102.01489453125157,48.9468335175628,62.07368372325025
2016-05-27 12:00:00,108.38794510362997,99.65343863932446,47.81380496391552,60.636792896323165
2016-05-27 13:00:00,115.83640578610694,106.50166072591313,51.09958776949266,64.80377629441173
2016-05-27 14:00:00,125.08277077125074,115.00290193685075,55.17849056262289,69.97658327134924
2016-05-27 15:00:00,130.2196402074417,119.72581372070499,57.44454766991746,72.85036492520342
2016-05-27 16:00:00,138.18178783353773,127.04632698567904,60.95693618622405,77.30472648867739
2016-05-27 17:00:00,138.9523182489664,127.75476375325722,61.29684475231825,77.73579373675554
2016-05-27 18:00:00,127.13751854572713,116.89206665039245,56.084913405540725,71.12609593289092
2016-05-27 19:00:00,92.20680637962835,84.7762665201836,40.675725075937606,51.58438068668249
2016-05-27 20:00:00,57.78978115714868,53.132757568360205,25.493142457063964,32.33004360585951
2016-05-27 21:00:00,59.58768545981554,54.785776692709184,26.286262444617066,33.33586718470847
2016-05-27 22:00:00,62.41296364972059,57.383378173829016,27.53259385362908,34.91644709432827
2016-05-27 23:00:00,64.46771142419698,59.27254288737072,28.439016696546915,36.06595975586995
2016-05-28 00:00:00,74.22776335295987,68.24607527669377,32.7445252004066,41.526144898192875
2016-05-28 01:00:00,108.13110163182043,99.41729305013175,47.70050210855079,60.493103813630455
2016-05-28 02:00:00,183.64308234382807,168.84409627278907,81.01154158578103,102.73769412528688
2016-05-28 03:00:00,236.80968100840488,217.72623323568047,104.46523264627989,132.48133424267763
2016-05-28 04:00:00,227.82015949507058,209.46113761393553,100.49963270851437,127.4522163484328
2016-05-28 05:00:00,199.3105341242106,183.24897721354452,87.92301576302948,111.50272816954212
2016-05-28 06:00:00,185.44098664649488,170.49711539713806,81.80466157333413,103.74351770413583
2016-05-28 07:00:00,169.0030044506837,155.3837976888045,74.5532788299915,94.54741641180247
2016-05-28 08:00:00,159.7566394655399,146.88255647786684,70.47437603686126,89.37460943486494
2016-05-28 09:00:00,152.56502225487253,140.27047998047095,67.30189608664887,85.3513151194691
2016-05-28 10:00:00,143.0618137979192,131.5330931803406,63.1096904381539,80.03481905983887
2016-05-28 11:00:00,139.4660051925855,128.2270549316426,61.5234504630477,78.02317190214094
2016-05-28 12:00:00,137.66810088991866,126.57403580729363,60.73033047549459,77.01734832329197
2016-05-28 13:00:00,146.14393545963378,134.36684025065313,64.46932470253064,81.75908805215137
2016-05-28 14:00:00,157.44504821925398,144.75724617513248,69.45465033857872,88.08140769063057
2016-05-28 15:00:00,164.37982195811182,151.13317708333568,72.51382743342639,91.96101292333371
2016-05-28 16:00:00,174.91040430230336,160.81514624023688,77.15924450338026,97.85226531373478
2016-05-28 17:00:00,174.6535608304938,160.57900065104417,77.04594164801553,97.70857623104207
2016-05-28 18:00:00,160.270326409159,147.35484765625228,70.70098174759072,89.66198760025036
2016-05-28 19:00:00,116.60693620153558,107.21009749349126,51.43949633558685,65.23484354248986
2016-05-28 20:00:00,74.22776335295987,68.24607527669377,32.7445252004066,41.526144898192875
2016-05-28 21:00:00,52.39606824914813,48.173700195313245,23.113782494404656,29.312572869312614
2016-05-28 22:00:00,55.47818991086274,51.007447265625785,24.4734167587814,31.036841861625124
2016-05-28 23:00:00,55.73503338267228,51.2435928548185,24.58671961414613,31.180530944317834
2016-05-29 00:00:00,64.72455489600652,59.50868847656343,28.55231955191164,36.20964883856265
2016-05-29 01:00:00,95.5457715131525,87.84615917968885,42.14866219567908,53.45233876168771
2016-05-29 02:00:00,164.12297848630226,150.89703149414294,72.40052457806163,91.81732384064098
2016-05-29 03:00:00,214.97798590459308,197.6538581542999,94.83448994027793,120.26776221379735
2016-05-29 04:00:00,205.73162091944928,189.1526169433623,90.75558714714771,115.09495523685983
2016-05-29 05:00:00,179.53358679487525,165.06576684570567,79.19869589994536,100.43866880220352
2016-05-29 06:00:00,167.46194361982643,153.96692415364822,73.87346169780314,93.68528191564623
2016-05-29 07:00:00,153.07870919849162,140.74277115885639,67.52850179737833,85.63869328485453
2016-05-29 08:00:00,144.34603115696694,132.71382112630414,63.676204714977544,80.75326447330242
2016-05-29 09:00:00,139.9796921362046,128.69934611002802,61.750056173777146,78.31055006752635
2016-05-29 10:00:00,129.19226632020352,118.78123136393413,56.991336248458545,72.27560859443258
2016-05-29 11:00:00,126.62383160210803,116.41977547200702,55.858307694811266,70.8387177675055
2016-05-29 12:00:00,124.31224035582208,114.29446516927263,54.83858199652871,69.54551602327113
2016-05-29 13:00:00,132.53123145372766,121.85112402343941,58.464273368200026,74.14356666943782
2016-05-29 14:00:00,142.5481268543001,131.06080200195515,62.88308472742443,79.74744089445345
2016-05-29 15:00:00,148.45552670591974,136.49215055338755,65.4890504008132,83.05228979638575
2016-05-29 16:00:00,157.70189169106354,144.9933917643252,69.56795319394344,88.22509677332329
2016-05-29 17:00:00,158.21557863468263,145.46568294271057,69.79455890467288,88.51247493870869
2016-05-29 18:00:00,144.85971810058604,133.18611230468957,63.902810425707,81.04064263868784
2016-05-29 19:00:00,105.30582344191538,96.81969156901191,46.45417069953877,58.912523904010655
2016-05-29 20:00:00,66.52245919867339,61.16170760091242,29.345439539464746,37.21547241741162
2016-05-29 21:00:00,42.892859792194805,39.43631339518291,18.921576845909698,23.99607680968239
2016-05-29 22:00:00,43.66339020762345,40.14475016276104,19.261485412003882,24.42714405776052
2016-05-29 23:00:00,45.97498145390939,42.27006046549545,20.281211110286442,25.720345801994895
2016-05-30 00:00:00,52.13922477733859,47.937554606120536,23.00047963903993,29.168883786619908
2016-05-30 01:00:00,79.36463278915087,72.968987060548,35.01058230770118,44.399926552047056
2016-05-30 02:00:00,142.29128338249055,130.82465641276247,62.76978187205972,79.60375181176074
2016-05-30 03:00:00,180.81780415392302,166.24649479166928,79.76521017676903,101.1571142156671
2016-05-30 04:00:00,172.5988130560174,158.68983593750244,76.1395188050977,96.55906356950038
2016-05-30 05:00:00,150.51027448039613,138.38131526692922,66.39547324373103,84.20180245792743
2016-05-30 06:00:00,141.26390949525236,129.8800740559916,62.3165704506008,79.0289954809899
2016-05-30 07:00:00,128.1648924329653,117.83664900716329,56.53812482699963,71.70085226366174
2016-05-30 08:00:00,124.05539688401252,114.05831958007991,54.72527914116398,69.40182694057842
2016-05-30 09:00:00,118.91852744782153,109.33540779622567,52.4592220338694,66.52804528672424
2016-05-30 10:00:00,107.87425816001088,99.18114746093903,47.58719925318606,60.349414730937745
2016-05-30 11:00:00,102.99423219562944,94.6943812662775,45.434445001256215,57.619322159776274
2016-05-30 12:00:00,100.6826409493435,92.5690709635431,44.41471930297366,56.326120415541894
2016-05-30 13:00:00,107.87425816001088,99.18114746093903,47.58719925318606,60.349414730937745
2016-05-30 14:00:00,119.17537091963108,109.57155338541837,52.57252488923413,66.67173436941694
2016-05-30 15:00:00,124.82592729944118,114.76675634765803,55.06518770725816,69.83289418865654
2016-05-30 16:00:00,132.2743879819181,121.61497843424668,58.35097051283529,73.99987758674509
2016-05-30 17:00:00,133.3017618691563,122.55956079101753,58.80418193429421,74.57463391751594
2016-05-30 18:00:00,121.74380563772658,111.93300927734549,53.70555344288142,68.10862519634404
2016-05-30 19:00:00,88.61099777429466,81.47022827148564,39.08948510083141,49.57273352898458
2016-05-30 20:00:00,56.76240726991048,52.18817521158935,25.039931035605047,31.755287275088673
2016-05-30 21:00:00,29.79384272990777,27.392888346354592,13.143131222308533,16.667933592354235
2016-05-30 22:00:00,31.848590504384166,29.282053059896292,14.049554065226364,17.81744625389591
2016-05-30 23:00:00,32.87596439162237,30.22663541666714,14.502765486685279,18.392202584666745
2016-05-31 00:00:00,40.06758160228975,36.83871191406307,17.67524543689768,22.41549690006259
2016-05-31 01:00:00,65.49508531143518,60.21712524414156,28.89222811800583,36.64071608664078
2016-05-31 02:00:00,127.39436201753666,117.12821223958517,56.198216260905454,71.26978501558364
2016-05-31 03:00:00,154.61977002934893,142.15964469401263,68.2083189295667,86.50082778101077
2016-05-31 04:00:00,144.6028746287765,132.94996671549686,63.78950757034227,80.89695355599513
2016-05-31 05:00:00,117.89115356058332,108.39082543945483,52.00601061241049,65.95328895595341
2016-05-31 06:00:00,114.80903189886874,105.55707836914227,50.64637634803375,64.2290199636409
2016-05-31 07:00:00,103.76476261105809,95.40281803385564,45.7743535673504,58.0503894078544
2016-05-31 08:00:00,100.16895400572439,92.09677978515768,44.1881135922442,56.038742250156474
2016-05-31 09:00:00,96.05945845677158,88.31845035807429,42.375267906408546,53.73971692707314
2016-05-31 10:00:00,84.75834569715141,77.92804443359496,37.38994227036048,47.417397288593946
2016-05-31 11:00:00,82.44675445086546,75.80273413086056,36.37021657207792,46.124195544359566
2016-05-31 12:00:00,76.79619807105536,70.60753116862088,33.877553754053885,42.963035725119965
2016-05-31 13:00:00,83.21728486629412,76.51117089843869,36.7101251381721,46.55526279243769
2016-05-31 14:00:00,92.20680637962835,84.7762665201836,40.675725075937606,51.58438068668249
2016-05-31 15:00:00,94.26155415410474,86.6654312337253,41.58214791885544,52.73389334822417
2016-05-31 16:00:00,99.91211053391483,91.86063419596496,44.07481073687947,55.895053167463765
2016-05-31 17:00:00,105.30582344191538,96.81969156901191,46.45417069953877,58.912523904010655
2016-05-31 18:00:00,96.05945845677158,88.31845035807429,42.375267906408546,53.73971692707314
2016-05-31 19:00:00,69.86142433219753,64.23160026041766,30.818376659206216,39.08343049241683
2016-05-31 20:00:00,42.63601632038525,39.20016780599019,18.808273990544965,23.85238772698968
2016-05-31 21:00:00,27.482251483621816,25.26757804362018,12.123405524025973,15.374731848119852
2016-05-31 22:00:00,29.280155786288674,26.92059716796917,12.916525511579076,16.38055542696882
2016-05-31 23:00:00,27.995938427240915,25.73986922200561,12.35001123475543,15.662110013505272
2016-06-01 00:00:00,34.67386869428922,31.87965454101612,15.295885474238377,19.398026163515706
2016-06-01 01:00:00,57.276094213529596,52.66046638997478,25.26653674633451,32.042665440474096
2016-06-01 02:00:00,114.55218842705919,105.32093277994956,50.53307349266902,64.08533088094819
2016-06-01 03:00:00,145.6302485160147,133.8945490722677,64.24271899180118,81.47170988676595
2016-06-01 04:00:00,137.15441394629957,126.10174462890822,60.503724764765145,76.72997015790656
2016-06-01 05:00:00,112.24059718077322,103.19562247721512,49.51334779438645,62.79212913671379
2016-06-01 06:00:00,108.64478857543952,99.88958422851718,47.92710781928025,60.780481979015875
2016-06-01 07:00:00,97.6005192876289,89.73532389323056,43.05508503859691,54.601851423229384
2016-06-01 08:00:00,93.74786721048564,86.19314005533987,41.35554220812598,52.44651518283875
2016-06-01 09:00:00,90.66574554877104,83.35939298502734,39.99590794374924,50.72224619052625
2016-06-01 10:00:00,79.10778931734131,72.73284147135529,34.89727945233644,44.256237469354346
2016-06-01 11:00:00,77.30988501467446,71.07982234700631,34.10415946478335,43.250413890505385
2016-06-01 12:00:00,70.63195474762618,64.9400370279958,31.1582852253004,39.51449774049495
2016-06-01 13:00:00,77.05304154286492,70.8436767578136,33.990856609418614,43.106724807812675
2016-06-01 14:00:00,84.75834569715141,77.92804443359496,37.38994227036048,47.417397288593946
2016-06-01 15:00:00,87.06993694343736,80.05335473632937,38.409667968643035,48.71059903282833
2016-06-01 16:00:00,93.23418026686653,85.72084887695445,41.12893649739652,52.15913701745334
2016-06-01 17:00:00,96.82998887220025,89.02688712565242,42.715176472502726,54.17078417515126
2016-06-01 18:00:00,87.58362388705645,80.52564591471479,38.63627367937249,48.99797719821374
2016-06-01 19:00:00,64.21086795238743,59.036397298178,28.325713841182182,35.92227067317723
2016-06-01 20:00:00,39.04020771505156,35.89412955729223,17.22203401543877,21.84074056929176
2016-06-01 21:00:00,29.02331231447912,26.68445157877646,12.803222656214347,16.23686634427611
2016-06-01 22:00:00,31.33490356076507,28.809761881510866,13.822948354496905,17.53006808851049
2016-06-01 23:00:00,30.564373145336415,28.10132511393273,13.483039788402719,17.099000840432364
2016-06-02 00:00:00,38.01283382781336,34.94954720052138,16.768822593979852,21.26598423852092
2016-06-02 01:00:00,61.89927670610148,56.9110869954436,27.305988142899626,34.62906892894286
2016-06-02 02:00:00,121.23011869410749,111.46071809896009,53.478947732151966,67.82124703095862
2016-06-02 03:00:00,155.39030044477758,142.86808146159075,68.54822749566087,86.93189502908889
2016-06-02 04:00:00,146.91446587506243,135.07527701823128,64.80923326862484,82.1901553002295
2016-06-02 05:00:00,121.23011869410749,111.46071809896009,53.478947732151966,67.82124703095862
2016-06-02 06:00:00,116.86377967334512,107.44624308268396,51.552799190951575,65.37853262518256
2016-06-02 07:00:00,105.04897997010583,96.58354597981919,46.34086784417404,58.768834821317945
2016-06-02 08:00:00,100.42579747753395,92.33292537435038,44.30141644760893,56.182431332849184
2016-06-02 09:00:00,97.34367581581934,89.49917830403786,42.941782183232185,54.45816234053668
2016-06-02 10:00:00,85.2720326407705,78.40033561198038,37.61654798108993,47.70477545397936
2016-06-02 11:00:00,82.44675445086546,75.80273413086056,36.37021657207792,46.124195544359566
2016-06-02 12:00:00,76.02566765562672,69.89909440104276,33.537645187959704,42.53196847704184
2016-06-02 13:00:00,82.44675445086546,75.80273413086056,36.37021657207792,46.124195544359566
2016-06-02 14:00:00,90.15205860515196,82.88710180664192,39.769302233019786,50.43486802514084
2016-06-02 15:00:00,92.72049332324744,85.24855769856903,40.902330786667065,51.87175885206791
2016-06-02 16:00:00,99.6552670621053,91.62448860677226,43.96150788151474,55.75136408477106
2016-06-02 17:00:00,103.25107566743897,94.93052685547022,45.547747856620944,57.763011242468984
2016-06-02 18:00:00,93.23418026686653,85.72084887695445,41.12893649739652,52.15913701745334
2016-06-02 19:00:00,68.57720697314979,63.05087231445411,30.251862382382573,38.36498507895328
2016-06-02 20:00:00,41.35179896133751,38.01943986002664,18.241759713721326,23.133942313526138
2016-06-02 21:00:00,47.25919881295715,43.45078841145901,20.847725387110085,26.43879121545844
2016-06-02 22:00:00,49.31394658743354,45.3399531250007,21.754148230027912,27.588303877000108
2016-06-02 23:00:00,50.34132047467175,46.28453548177155,22.20735965148683,28.163060207770947
2016-06-03 00:00:00,58.817155044386894,54.07733992513106,25.94635387852288,32.90479993663035
2016-06-03 01:00:00,86.8130934716278,79.81720914713665,38.296365113278306,48.56690995013561
2016-06-03 02:00:00,150.51027448039613,138.38131526692922,66.39547324373103,84.20180245792743
2016-06-03 03:00:00,195.71472551887686,179.94293896484655,86.33677578792329,109.49108101184419
2016-06-03 04:00:00,187.2388909491617,172.15013452148705,82.59778156088724,104.7493412829848
2016-06-03 05:00:00,163.09560459906407,149.95244913737213,71.94731315660275,91.24256750987017
2016-06-03 06:00:00,152.308178783063,140.0343343912782,67.18859323128413,85.20762603677638
2016-06-03 07:00:00,138.9523182489664,127.75476375325722,61.29684475231825,77.73579373675554
2016-06-03 08:00:00,131.50385756648947,120.90654166666856,58.011061946741115,73.56881033866698
2016-06-03 09:00:00,125.85330118667937,115.7113387044289,55.51839912871708,70.40765051942738
2016-06-03 10:00:00,117.37746661696423,107.9185342610694,51.77940490168103,65.66591079056799
2016-06-03 11:00:00,114.80903189886874,105.55707836914227,50.64637634803375,64.2290199636409
2016-06-03 12:00:00,112.49744065258277,103.43176806640784,49.62665064975118,62.9358182194065
2016-06-03 13:00:00,120.20274480686928,110.51613574218922,53.02573631069304,67.24649070018778
2016-06-03 14:00:00,129.96279673563214,119.48966813151229,57.33124481455274,72.70667584251072
2016-06-03 15:00:00,135.09966617182315,124.2125799153665,59.597301921847304,75.58045749636489
2016-06-03 16:00:00,143.31865726972876,131.76923876953333,63.22299329351864,80.17850814253158
2016-06-03 17:00:00,143.83234421334785,132.2415299479187,63.449599004248086,80.46588630791699
2016-06-03 18:00:00,131.76070103829903,121.14268725586126,58.12436480210584,73.71249942135968
2016-06-03 19:00:00,95.28892804134296,87.61001359049615,42.03535934031435,53.308649678995
2016-06-03 20:00:00,60.10137240343464,55.25806787109461,26.51286815534652,33.62324535009389
2016-06-03 21:00:00,81.93306750724636,75.33044295247512,36.14361086134846,45.836817378974146
2016-06-03 22:00:00,86.2994065280087,79.34491796875122,38.06975940254885,48.27953178475019
2016-06-03 23:00:00,89.63837166153284,82.41481062825649,39.54269652229033,50.14748985975541
2016-06-04 00:00:00,102.73738872381988,94.4582356770848,45.32114214589149,57.47563307708357
2016-06-04 01:00:00,146.6576224032529,134.83913142903856,64.6959304132601,82.04646621753679
2016-06-04 02:00:00,242.71708086002454,223.15758178711286,107.07119831966864,135.78618314460994
2016-06-04 03:00:00,309.753227002317,284.79158056641063,136.64324356986282,173.28903372740695
2016-06-04 04:00:00,299.99317507355414,275.81804817708763,132.33773506600315,167.82884858508405
2016-06-04 05:00:00,263.52140207659806,242.28537451172252,116.24872960421168,147.42499884271936
2016-06-04 06:00:00,244.51498516269132,224.81060091146185,107.86431830722175,136.7920067234589
2016-06-04 07:00:00,223.1969770024987,205.21051700846672,98.46018131194926,124.86581285996404
2016-06-04 08:00:00,209.327429524783,192.4586551920603,92.3418271222539,117.10660239455777
2016-06-04 09:00:00,199.82422106782965,183.72126839192993,88.14962147375894,111.79010633492753
2016-06-04 10:00:00,188.5231083082095,173.3308624674506,83.16429583771088,105.46778669644834
2016-06-04 11:00:00,183.38623887201848,168.60795068359636,80.89823873041631,102.59400504259416
2016-06-04 12:00:00,182.10202151297074,167.4272227376328,80.33172445359267,101.87555962913062
2016-06-04 13:00:00,192.11891691354316,176.63690071614857,84.75053581281709,107.47943385414628
2016-06-04 14:00:00,205.73162091944928,189.1526169433623,90.75558714714771,115.09495523685983
2016-06-04 15:00:00,215.4916728482122,198.12614933268534,95.06109565100739,120.55514037918277
2016-06-04 16:00:00,229.874907269547,211.35030232747727,101.40605555143222,128.6017290099745
2016-06-04 17:00:00,228.84753338230882,210.4057199707064,100.9528441299733,128.02697267920365
2016-06-04 18:00:00,210.61164688383076,193.63938313802382,92.90834139907754,117.82504780802131
2016-06-04 19:00:00,154.8766135011585,142.39579028320532,68.32162178493141,86.64451686370347
2016-06-04 20:00:00,99.91211053391483,91.86063419596496,44.07481073687947,55.895053167463765
2016-06-04 21:00:00,127.13751854572713,116.89206665039245,56.084913405540725,71.12609593289092
2016-06-04 22:00:00,135.61335311544227,124.68487109375192,59.82390763257676,75.8678356617503
2016-06-04 23:00:00,137.15441394629957,126.10174462890822,60.503724764765145,76.72997015790656
