,HE Bistrica,HE Kokin Brod,HE Pirot,HE Potpec,RHE Bajina Basta G2,HE Uvac,HE Vrla 1-4,HDAM,HROR
2010-08-20 01:00:00+00:00,0.318002457,0.941604979,0.641536033,0.550109006,0.1,0.544802507,0.530885871,0.530874794,0.5716481
2010-08-20 02:00:00+00:00,0.319528405,0.941612292,0.641807145,0.551797715,0.1,0.544868031,0.530896947,0.530885871,0.571199
2010-08-20 03:00:00+00:00,0.321054582,0.941619603,0.642076965,0.553483038,0.1,0.544933515,0.53090802,0.530896947,0.5707499
2010-08-20 04:00:00+00:00,0.322580989,0.94162691,0.642345494,0.555164973,0.1,0.54499896,0.530919091,0.53090802,0.5703008
2010-08-20 05:00:00+00:00,0.324107624,0.941634214,0.64261273,0.556843522,0.1,0.545064366,0.530930161,0.530919091,0.5698517
2010-08-20 06:00:00+00:00,0.325634489,0.941641515,0.642878675,0.558518683,0.1,0.545129731,0.530941228,0.530930161,0.5694026
2010-08-20 07:00:00+00:00,0.310109823,0.94151804,0.64171304,0.53643047,0.1,0.544574724,0.5301873,0.530941228,0.5689535
2010-08-20 08:00:00+00:00,0.311637146,0.941525334,0.641976401,0.538098857,0.1,0.54464001,0.530198363,0.5301873,0.5685044
2010-08-20 09:00:00+00:00,0.313164699,0.941532624,0.642238471,0.539763857,0.1,0.544705258,0.530209424,0.530198363,0.5680553
2010-08-20 10:00:00+00:00,0.297640721,0.941409139,0.64106896,0.517665482,0.1,0.544150131,0.52945549,0.530209424,0.5676062
2010-08-20 11:00:00+00:00,0.299168731,0.941416423,0.641328446,0.519323708,0.1,0.544215299,0.529466547,0.52945549,0.567157
2010-08-20 12:00:00+00:00,0.300696971,0.941423704,0.641586641,0.520978547,0.1,0.544280428,0.529477603,0.529466547,0.5667079
2010-08-20 13:00:00+00:00,0.30222544,0.941430981,0.641843544,0.522629999,0.1,0.544345517,0.529488656,0.529477603,0.5662588
2010-08-20 14:00:00+00:00,0.303754138,0.941438255,0.642099155,0.524278063,0.1,0.544410566,0.529499707,0.529488656,0.5658097
2010-08-20 15:00:00+00:00,0.305283066,0.941445526,0.642353474,0.52592274,0.1,0.544475576,0.529510756,0.529499707,0.5653606
2010-08-20 16:00:00+00:00,0.306812222,0.941452793,0.642606502,0.527564031,0.1,0.544540547,0.529521804,0.529510756,0.5649115
2010-08-20 17:00:00+00:00,0.308341608,0.941460057,0.642858238,0.529201934,0.1,0.544605478,0.529532849,0.529521804,0.5644624
2010-08-20 18:00:00+00:00,0.292819463,0.941336546,0.641678393,0.507076463,0.1,0.544050035,0.528778899,0.529532849,0.5640133
2010-08-20 19:00:00+00:00,0.294349308,0.941343803,0.641927545,0.508707592,0.1,0.544114887,0.52878994,0.528778899,0.5635642
2010-08-20 20:00:00+00:00,0.278827622,0.941220285,0.640745117,0.486575346,0.1,0.543559365,0.528035985,0.52878994,0.5631151
2010-08-20 21:00:00+00:00,0.280357924,0.941227536,0.640991686,0.488199701,0.1,0.543624138,0.528047023,0.528035985,0.562666
2010-08-20 22:00:00+00:00,0.281888456,0.941234783,0.641236963,0.489820669,0.1,0.543688871,0.528058058,0.528047023,0.5622168
2010-08-20 23:00:00+00:00,0.283419217,0.941242027,0.641480949,0.49143825,0.1,0.543753565,0.528069091,0.528058058,0.5617677
2010-08-21 00:00:00+00:00,0.284950207,0.941249269,0.641728676,0.493052443,0.1,0.543818238,0.528080122,0.528069091,0.5608503
2010-08-21 01:00:00+00:00,0.286481426,0.941256508,0.641980144,0.49466325,0.1,0.54388289,0.528091149,0.528080122,0.5599329
2010-08-21 02:00:00+00:00,0.270961115,0.941132973,0.640805065,0.472510682,0.1,0.543327186,0.527337179,0.528091149,0.5590155
2010-08-21 03:00:00+00:00,0.272492793,0.941140207,0.641064016,0.474114714,0.1,0.543391796,0.527348201,0.527337179,0.558098
2010-08-21 04:00:00+00:00,0.2740247,0.941147439,0.641326709,0.475715359,0.1,0.543456385,0.527359219,0.527348201,0.5571806
2010-08-21 05:00:00+00:00,0.275556836,0.941154669,0.641593143,0.477312617,0.1,0.543520953,0.527370234,0.527359219,0.5562632
2010-08-21 06:00:00+00:00,0.277089201,0.941161896,0.641863319,0.478906488,0.1,0.5435855,0.527381246,0.527370234,0.5553457
2010-08-21 07:00:00+00:00,0.278621795,0.94116912,0.642137237,0.480496972,0.1,0.543650026,0.527392256,0.527381246,0.5544283
2010-08-21 08:00:00+00:00,0.280154619,0.941176343,0.642414895,0.482084069,0.1,0.543714531,0.527403262,0.527392256,0.5535109
2010-08-21 09:00:00+00:00,0.264635912,0.941052791,0.641266007,0.459907791,0.1,0.543158681,0.526649271,0.527403262,0.5525934
2010-08-21 10:00:00+00:00,0.266169194,0.941060008,0.641551148,0.461488114,0.1,0.543223144,0.526660272,0.526649271,0.551676
2010-08-21 11:00:00+00:00,0.250650946,0.940936451,0.640409743,0.439305062,0.1,0.542667252,0.525906275,0.526660272,0.5507586
2010-08-21 12:00:00+00:00,0.252184686,0.940943664,0.640702367,0.44087861,0.1,0.542731673,0.525917269,0.525906275,0.5498412
2010-08-21 13:00:00+00:00,0.253718656,0.940950874,0.640998734,0.442448771,0.1,0.542796073,0.525928261,0.525917269,0.5489237
2010-08-21 14:00:00+00:00,0.255252855,0.940958082,0.641298841,0.444015546,0.1,0.542860452,0.525939249,0.525928261,0.5480063
2010-08-21 15:00:00+00:00,0.256787283,0.940965287,0.64160269,0.445578933,0.1,0.54292481,0.525950234,0.525939249,0.5470889
2010-08-21 16:00:00+00:00,0.25832194,0.94097249,0.641910281,0.447138933,0.1,0.542989148,0.525961216,0.525950234,0.5461714
2010-08-21 17:00:00+00:00,0.259856826,0.940979691,0.642221613,0.448695546,0.1,0.543053464,0.525972195,0.525961216,0.545254
2010-08-21 18:00:00+00:00,0.261391942,0.940986889,0.642536687,0.450248771,0.1,0.543117759,0.525983171,0.525972195,0.5443366
2010-08-21 19:00:00+00:00,0.262927286,0.940994085,0.642855502,0.45179861,0.1,0.543182034,0.525994145,0.525983171,0.5434192
2010-08-21 20:00:00+00:00,0.26446286,0.941001278,0.643178058,0.453345062,0.1,0.543246287,0.526005115,0.525994145,0.5425017
2010-08-21 21:00:00+00:00,0.265998663,0.941008469,0.643504357,0.454888126,0.1,0.543310519,0.526016082,0.526005115,0.5415843
2010-08-21 22:00:00+00:00,0.250482936,0.940884886,0.642404107,0.432667816,0.1,0.542754397,0.525262052,0.526016082,0.5406669
2010-08-21 23:00:00+00:00,0.252019198,0.940892072,0.642737888,0.434204107,0.1,0.542818587,0.525273014,0.525262052,0.5397494
2010-08-22 00:00:00+00:00,0.253555688,0.940899259,0.643070954,0.43573701,0.1,0.542882758,0.525283972,0.525273014,0.5384906
2010-08-22 01:00:00+00:00,0.255092408,0.940906448,0.643403304,0.437266526,0.1,0.54294691,0.525294927,0.525283972,0.5372319
2010-08-22 02:00:00+00:00,0.256629357,0.940913639,0.643734939,0.438792655,0.1,0.543011043,0.525305879,0.525294927,0.5359731
2010-08-22 03:00:00+00:00,0.258166535,0.940920831,0.644065859,0.440315397,0.1,0.543075156,0.525316828,0.525305879,0.5347143
2010-08-22 04:00:00+00:00,0.259703943,0.940928024,0.644396064,0.441834752,0.1,0.54313925,0.525327774,0.525316828,0.5334555
2010-08-22 05:00:00+00:00,0.261241579,0.940935219,0.644725553,0.443350719,0.1,0.543203325,0.525338717,0.525327774,0.5321967
2010-08-22 06:00:00+00:00,0.262779445,0.940942415,0.645054328,0.4448633,0.1,0.54326738,0.525349658,0.525338717,0.5309379
2010-08-22 07:00:00+00:00,0.26431754,0.940949612,0.645382387,0.446372494,0.1,0.543331417,0.525360595,0.525349658,0.5296791
2010-08-22 08:00:00+00:00,0.265855864,0.940956811,0.64570973,0.4478783,0.1,0.543395434,0.525371529,0.525360595,0.5284203
2010-08-22 09:00:00+00:00,0.267394418,0.940964012,0.646036358,0.449380719,0.1,0.543459431,0.52538246,0.525371529,0.5271615
2010-08-22 10:00:00+00:00,0.2689332,0.940971214,0.646362272,0.450879752,0.1,0.54352341,0.525393388,0.52538246,0.5259027
2010-08-22 11:00:00+00:00,0.270472212,0.940978417,0.646687469,0.452375397,0.1,0.543587369,0.525404313,0.525393388,0.5246439
2010-08-22 12:00:00+00:00,0.272011453,0.940985622,0.647011952,0.453867655,0.1,0.543651309,0.525415235,0.525404313,0.5233851
2010-08-22 13:00:00+00:00,0.273550923,0.940992828,0.647335719,0.455356526,0.1,0.543715229,0.525426154,0.525415235,0.5221264
2010-08-22 14:00:00+00:00,0.275090622,0.941000036,0.647658771,0.45684201,0.1,0.54377913,0.52543707,0.525426154,0.5208676
2010-08-22 15:00:00+00:00,0.276630551,0.941007245,0.647981108,0.458324107,0.1,0.543843012,0.525447983,0.52543707,0.5196088
2010-08-22 16:00:00+00:00,0.278170708,0.941014455,0.648302729,0.459802816,0.1,0.543906875,0.525458893,0.525447983,0.51835
2010-08-22 17:00:00+00:00,0.279711095,0.941021667,0.648623635,0.461278139,0.1,0.543970718,0.525469801,0.525458893,0.5170912
2010-08-22 18:00:00+00:00,0.281251711,0.941028881,0.648943826,0.462750074,0.1,0.544034543,0.525480705,0.525469801,0.5158324
2010-08-22 19:00:00+00:00,0.282792557,0.941036095,0.649263302,0.464218623,0.1,0.544098347,0.525491606,0.525480705,0.5145736
2010-08-22 20:00:00+00:00,0.284333631,0.941043312,0.649582062,0.465683784,0.1,0.544162133,0.525502504,0.525491606,0.5133148
2010-08-22 21:00:00+00:00,0.285874935,0.941050529,0.649900108,0.467145558,0.1,0.544225899,0.525513399,0.525502504,0.512056
2010-08-22 22:00:00+00:00,0.287416467,0.941057748,0.650217437,0.468603945,0.1,0.544289646,0.525524291,0.525513399,0.5107972
2010-08-22 23:00:00+00:00,0.288958229,0.941064969,0.650534052,0.470058945,0.1,0.544353374,0.52553518,0.525524291,0.5095384
2010-08-23 00:00:00+00:00,0.290500221,0.941072188,0.650852524,0.471510558,0.1,0.54441708,0.525546067,0.52553518,0.5081506
2010-08-23 01:00:00+00:00,0.292042441,0.941079406,0.651172854,0.472958784,0.1,0.544480763,0.525556952,0.525546067,0.5067627
2010-08-23 02:00:00+00:00,0.276533131,0.94095585,0.650064752,0.450643635,0.1,0.543924091,0.524802841,0.525556952,0.5053749
2010-08-23 03:00:00+00:00,0.27807581,0.940963064,0.650388798,0.452085087,0.1,0.54398773,0.524813722,0.524802841,0.503987
2010-08-23 04:00:00+00:00,0.279618718,0.940970278,0.6507147,0.453523151,0.1,0.544051347,0.524824601,0.524813722,0.5025992
2010-08-23 05:00:00+00:00,0.281161855,0.940977489,0.651042461,0.454957829,0.1,0.544114943,0.524835478,0.524824601,0.5012113
2010-08-23 06:00:00+00:00,0.282705222,0.9409847,0.651372079,0.456389119,0.1,0.544178516,0.524846353,0.524835478,0.4998234
2010-08-23 07:00:00+00:00,0.284248817,0.940991909,0.651703554,0.457817022,0.1,0.544242067,0.524857226,0.524846353,0.4984356
2010-08-23 08:00:00+00:00,0.285792642,0.940999116,0.652036887,0.459241538,0.1,0.544305596,0.524868097,0.524857226,0.4970477
2010-08-23 09:00:00+00:00,0.287336696,0.941006322,0.652372078,0.460662668,0.1,0.544369103,0.524878966,0.524868097,0.4956599
2010-08-23 10:00:00+00:00,0.288880979,0.941013527,0.652709127,0.462080409,0.1,0.544432588,0.524889833,0.524878966,0.494272
2010-08-23 11:00:00+00:00,0.273373732,0.940889958,0.651617744,0.439734777,0.1,0.543875717,0.524135705,0.524889833,0.4928842
2010-08-23 12:00:00+00:00,0.274918473,0.940897159,0.651958507,0.441145745,0.1,0.543939157,0.524146568,0.524135705,0.4914963
2010-08-23 13:00:00+00:00,0.259411685,0.940773587,0.65087084,0.418793338,0.1,0.543382242,0.523392435,0.524146568,0.4901084
2010-08-23 14:00:00+00:00,0.260956884,0.940780786,0.651215319,0.420197531,0.1,0.543445639,0.523403294,0.523392435,0.4887206
2010-08-23 15:00:00+00:00,0.262502313,0.940787983,0.651561655,0.421598338,0.1,0.543509013,0.523414151,0.523403294,0.4873327
2010-08-23 16:00:00+00:00,0.246996212,0.940664407,0.65047956,0.39923577,0.1,0.542952032,0.522660012,0.523414151,0.4859449
2010-08-23 17:00:00+00:00,0.2485421,0.940671601,0.650829612,0.400629802,0.1,0.543015362,0.522670865,0.522660012,0.484557
2010-08-23 18:00:00+00:00,0.250088216,0.940678794,0.651181522,0.402020447,0.1,0.54307867,0.522681716,0.522670865,0.4831692
2010-08-23 19:00:00+00:00,0.251634562,0.940685986,0.651535289,0.403407705,0.1,0.543141957,0.522692565,0.522681716,0.4817813
2010-08-23 20:00:00+00:00,0.253181137,0.940693176,0.651890914,0.404791576,0.1,0.543205221,0.522703412,0.522692565,0.4803934
2010-08-23 21:00:00+00:00,0.254727941,0.940700364,0.652248396,0.40617206,0.1,0.543268463,0.522714257,0.522703412,0.4790056
2010-08-23 22:00:00+00:00,0.256274975,0.940707551,0.652607736,0.407549157,0.1,0.543331683,0.5227251,0.522714257,0.4776177
2010-08-23 23:00:00+00:00,0.257822237,0.940714737,0.652968934,0.408922867,0.1,0.543394881,0.522735941,0.5227251,0.4762299
2010-08-24 00:00:00+00:00,0.259369729,0.940721918,0.653329057,0.410293189,0.1,0.543458053,0.522746779,0.522735941,0.4749757
2010-08-24 01:00:00+00:00,0.26091745,0.940729096,0.653688107,0.411660125,0.1,0.5435212,0.522757614,0.522746779,0.4737215
2010-08-24 02:00:00+00:00,0.2624654,0.940736269,0.654046082,0.413023673,0.1,0.543584321,0.522768446,0.522757614,0.4724673
2010-08-24 03:00:00+00:00,0.26401358,0.940743438,0.654402984,0.414383834,0.1,0.543647416,0.522779275,0.522768446,0.4712131
2010-08-24 04:00:00+00:00,0.265561988,0.940750604,0.654758811,0.415740609,0.1,0.543710486,0.522790101,0.522779275,0.4699588
2010-08-24 05:00:00+00:00,0.267110626,0.940757765,0.655113565,0.417093996,0.1,0.54377353,0.522800924,0.522790101,0.4687046
2010-08-24 06:00:00+00:00,0.268659493,0.940764922,0.655467244,0.418443996,0.1,0.543836549,0.522811744,0.522800924,0.4674504
2010-08-24 07:00:00+00:00,0.270208589,0.940772075,0.655819849,0.419790609,0.1,0.543899542,0.522822561,0.522811744,0.4661962
2010-08-24 08:00:00+00:00,0.271757914,0.940779224,0.656171381,0.421133834,0.1,0.543962509,0.522833375,0.522822561,0.464942
2010-08-24 09:00:00+00:00,0.273307469,0.940786369,0.656521838,0.422473673,0.1,0.54402545,0.522844186,0.522833375,0.4636878
2010-08-24 10:00:00+00:00,0.274857252,0.94079351,0.656871221,0.423810125,0.1,0.544088366,0.522854993,0.522844186,0.4624336
2010-08-24 11:00:00+00:00,0.276407265,0.940800646,0.657219531,0.425143189,0.1,0.544151257,0.522865798,0.522854993,0.4611794
2010-08-24 12:00:00+00:00,0.277957507,0.940807779,0.657566766,0.426472867,0.1,0.544214121,0.5228766,0.522865798,0.4599252
2010-08-24 13:00:00+00:00,0.279507978,0.940814908,0.657912927,0.427799157,0.1,0.54427696,0.522887399,0.5228766,0.458671
2010-08-24 14:00:00+00:00,0.281058679,0.940822032,0.658258014,0.42912206,0.1,0.544339774,0.522898195,0.522887399,0.4574168
2010-08-24 15:00:00+00:00,0.282609608,0.940829153,0.658602027,0.430441576,0.1,0.544402561,0.522908988,0.522898195,0.4561626
2010-08-24 16:00:00+00:00,0.284160767,0.940836269,0.658944967,0.431757705,0.1,0.544465323,0.522919778,0.522908988,0.4549084
2010-08-24 17:00:00+00:00,0.285712155,0.940843381,0.659286832,0.433070447,0.1,0.54452806,0.522930565,0.522919778,0.4536542
2010-08-24 18:00:00+00:00,0.287263772,0.94085049,0.659627623,0.434379802,0.1,0.54459077,0.522941349,0.522930565,0.4524
2010-08-24 19:00:00+00:00,0.288815619,0.940857594,0.65996734,0.43568577,0.1,0.544653456,0.522952129,0.522941349,0.4511458
2010-08-24 20:00:00+00:00,0.290367694,0.940864694,0.660305983,0.436988351,0.1,0.544716115,0.522962907,0.522952129,0.4498916
2010-08-24 21:00:00+00:00,0.291919999,0.94087179,0.660643552,0.438287544,0.1,0.544778749,0.522973682,0.522962907,0.4486374
2010-08-24 22:00:00+00:00,0.293472533,0.940878882,0.660980047,0.439583351,0.1,0.544841357,0.522984454,0.522973682,0.4473832
2010-08-24 23:00:00+00:00,0.295025296,0.94088597,0.661315468,0.44087577,0.1,0.54490394,0.522995223,0.522984454,0.446129
2010-08-25 00:00:00+00:00,0.296578289,0.940893054,0.661649186,0.442164802,0.1,0.544966517,0.523005989,0.522995223,0.4451014
2010-08-25 01:00:00+00:00,0.29813151,0.940900134,0.661981202,0.443450447,0.1,0.545029089,0.523016752,0.523005989,0.4440737
2010-08-25 02:00:00+00:00,0.282633201,0.940776438,0.660881227,0.420972718,0.1,0.544471322,0.522262518,0.523016752,0.4430461
2010-08-25 03:00:00+00:00,0.284186881,0.94078351,0.661209837,0.422251589,0.1,0.544533883,0.522273275,0.522262518,0.4420185
2010-08-25 04:00:00+00:00,0.28574079,0.940790578,0.661536746,0.423527073,0.1,0.544596439,0.522284028,0.522273275,0.4409909
2010-08-25 05:00:00+00:00,0.287294929,0.940797642,0.661861952,0.42479917,0.1,0.54465899,0.522294779,0.522284028,0.4399632
2010-08-25 06:00:00+00:00,0.288849296,0.940804702,0.662185455,0.426067879,0.1,0.544721536,0.522305527,0.522294779,0.4389356
2010-08-25 07:00:00+00:00,0.290403893,0.940811758,0.662507256,0.427333202,0.1,0.544784077,0.522316272,0.522305527,0.437908
2010-08-25 08:00:00+00:00,0.291958719,0.94081881,0.662827354,0.428595137,0.1,0.544846612,0.522327014,0.522316272,0.4368804
2010-08-25 09:00:00+00:00,0.293513774,0.940825858,0.66314575,0.429853686,0.1,0.544909142,0.522337752,0.522327014,0.4358528
2010-08-25 10:00:00+00:00,0.295069058,0.940832902,0.663462444,0.431108847,0.1,0.544971666,0.522348488,0.522337752,0.4348251
2010-08-25 11:00:00+00:00,0.296624571,0.940839942,0.663777435,0.432360621,0.1,0.545034186,0.522359221,0.522348488,0.4337975
2010-08-25 12:00:00+00:00,0.298180314,0.940846978,0.664090723,0.433609008,0.1,0.5450967,0.522369951,0.522359221,0.4327699
2010-08-25 13:00:00+00:00,0.299736286,0.94085401,0.664402309,0.434854008,0.1,0.545159209,0.522380678,0.522369951,0.4317423
2010-08-25 14:00:00+00:00,0.301292487,0.940861038,0.664712192,0.436095621,0.1,0.545221713,0.522391401,0.522380678,0.4307146
2010-08-25 15:00:00+00:00,0.302848917,0.940868062,0.665020373,0.437333847,0.1,0.545284211,0.522402122,0.522391401,0.429687
2010-08-25 16:00:00+00:00,0.304405576,0.940875082,0.665326851,0.438568686,0.1,0.545346704,0.52241284,0.522402122,0.4286594
2010-08-25 17:00:00+00:00,0.305962465,0.940882098,0.665631627,0.439800137,0.1,0.545409192,0.522423555,0.52241284,0.4276318
2010-08-25 18:00:00+00:00,0.307519583,0.94088911,0.665934701,0.441028202,0.1,0.545471675,0.522434266,0.522423555,0.4266041
2010-08-25 19:00:00+00:00,0.30907693,0.940896118,0.666236071,0.442252879,0.1,0.545534152,0.522444975,0.522434266,0.4255765
2010-08-25 20:00:00+00:00,0.293582746,0.94077235,0.665105451,0.419714182,0.1,0.54497629,0.521690687,0.522444975,0.4245489
2010-08-25 21:00:00+00:00,0.295140552,0.94077935,0.665403416,0.420932085,0.1,0.545038757,0.52170139,0.521690687,0.4235213
2010-08-25 22:00:00+00:00,0.296698586,0.940786347,0.66569968,0.422146602,0.1,0.545101219,0.52171209,0.52170139,0.4224936
2010-08-25 23:00:00+00:00,0.29825685,0.940793339,0.665994241,0.423357731,0.1,0.545163675,0.521722787,0.52171209,0.421466
2010-08-26 00:00:00+00:00,0.299815343,0.940800327,0.66628716,0.424565473,0.1,0.545226479,0.521733481,0.521722787,0.4206701
2010-08-26 01:00:00+00:00,0.301374065,0.940807311,0.666578438,0.425769827,0.1,0.545289631,0.521744174,0.521733481,0.4198741
2010-08-26 02:00:00+00:00,0.285881257,0.94068352,0.665437786,0.403210808,0.1,0.544732797,0.520989871,0.521744174,0.4190782
2010-08-26 03:00:00+00:00,0.270388678,0.940559725,0.664295492,0.380648401,0.1,0.54417631,0.520235566,0.520989871,0.4182823
2010-08-26 04:00:00+00:00,0.271948088,0.940566698,0.664581846,0.381842595,0.1,0.544240505,0.520246253,0.520235566,0.4174863
2010-08-26 05:00:00+00:00,0.273507726,0.940573667,0.664866558,0.383033401,0.1,0.544305048,0.520256938,0.520246253,0.4166904
2010-08-26 06:00:00+00:00,0.275067595,0.940580632,0.66514963,0.38422082,0.1,0.544369939,0.52026762,0.520256938,0.4158944
2010-08-26 07:00:00+00:00,0.276627692,0.940587593,0.665431059,0.385404853,0.1,0.544435177,0.520278301,0.52026762,0.4150985
2010-08-26 08:00:00+00:00,0.278188018,0.940594551,0.665710848,0.386585498,0.1,0.544500764,0.52028898,0.520278301,0.4143026
2010-08-26 09:00:00+00:00,0.279748574,0.940601505,0.665988995,0.387762756,0.1,0.544566698,0.520299656,0.52028898,0.4135066
2010-08-26 10:00:00+00:00,0.281309359,0.940608454,0.6662655,0.388936627,0.1,0.544632979,0.520310331,0.520299656,0.4127107
2010-08-26 11:00:00+00:00,0.282870373,0.9406154,0.666540365,0.390107111,0.1,0.544699609,0.520321004,0.520310331,0.4119148
2010-08-26 12:00:00+00:00,0.284431616,0.940622343,0.666813588,0.391274207,0.1,0.544766586,0.520331675,0.520321004,0.4111188
2010-08-26 13:00:00+00:00,0.268941329,0.940498509,0.66565488,0.36867793,0.1,0.544213577,0.51957735,0.520331675,0.4103229
2010-08-26 14:00:00+00:00,0.27050303,0.940505443,0.66592482,0.369838252,0.1,0.54428125,0.519588016,0.51957735,0.4095269
2010-08-26 15:00:00+00:00,0.272064961,0.940512374,0.666193119,0.370995188,0.1,0.544349271,0.519598681,0.519588016,0.408731
2010-08-26 16:00:00+00:00,0.273627121,0.940519301,0.666459776,0.372148736,0.1,0.54441764,0.519609344,0.519598681,0.4079351
2010-08-26 17:00:00+00:00,0.258137751,0.940395452,0.665294503,0.34953891,0.1,0.543866022,0.518855011,0.519609344,0.4071391
2010-08-26 18:00:00+00:00,0.259700369,0.940402371,0.665557878,0.350685684,0.1,0.543935086,0.518865669,0.518855011,0.4063432
2010-08-26 19:00:00+00:00,0.261263217,0.940409286,0.665819611,0.351829071,0.1,0.544004497,0.518876326,0.518865669,0.4055473
2010-08-26 20:00:00+00:00,0.262826293,0.940416198,0.666079703,0.352969071,0.1,0.544074257,0.518886981,0.518876326,0.4047513
2010-08-26 21:00:00+00:00,0.264389599,0.940423105,0.666338153,0.354105684,0.1,0.544144364,0.518897633,0.518886981,0.4039554
2010-08-26 22:00:00+00:00,0.265953134,0.940430009,0.666594962,0.35523891,0.1,0.544214819,0.518908284,0.518897633,0.4031594
2010-08-26 23:00:00+00:00,0.250465139,0.940306137,0.665419841,0.332608761,0.1,0.543665288,0.518153939,0.518908284,0.4023635
2010-08-27 00:00:00+00:00,0.252029133,0.940313033,0.665673553,0.333735213,0.1,0.543736143,0.518164585,0.518153939,0.4020041
2010-08-27 01:00:00+00:00,0.253593355,0.940319927,0.665925809,0.334858278,0.1,0.54380705,0.518175227,0.518164585,0.4016446
2010-08-27 02:00:00+00:00,0.255157807,0.940326817,0.666176608,0.335977955,0.1,0.543878009,0.518185867,0.518175227,0.4012852
2010-08-27 03:00:00+00:00,0.256722488,0.940333704,0.666425952,0.337094245,0.1,0.54394902,0.518196504,0.518185867,0.4009257
2010-08-27 04:00:00+00:00,0.258287398,0.940340588,0.66667384,0.338207149,0.1,0.544020083,0.518207137,0.518196504,0.4005663
2010-08-27 05:00:00+00:00,0.259852538,0.940347468,0.666920272,0.339316665,0.1,0.544091199,0.518217768,0.518207137,0.4002068
2010-08-27 06:00:00+00:00,0.261417906,0.940354345,0.667165248,0.340422794,0.1,0.544162366,0.518228396,0.518217768,0.3998474
2010-08-27 07:00:00+00:00,0.262983504,0.940361219,0.667408768,0.341525536,0.1,0.544233585,0.51823902,0.518228396,0.399488
2010-08-27 08:00:00+00:00,0.264549331,0.94036809,0.667650832,0.342624891,0.1,0.544304857,0.518249642,0.51823902,0.3991285
2010-08-27 09:00:00+00:00,0.266115387,0.940374957,0.667891439,0.343720858,0.1,0.54437618,0.51826026,0.518249642,0.3987691
2010-08-27 10:00:00+00:00,0.267681673,0.940381821,0.668130591,0.344813439,0.1,0.544447556,0.518270876,0.51826026,0.3984096
2010-08-27 11:00:00+00:00,0.269248187,0.940388682,0.668368287,0.345902632,0.1,0.544518984,0.518281489,0.518270876,0.3980502
2010-08-27 12:00:00+00:00,0.270814931,0.940395539,0.668604527,0.346988439,0.1,0.544590463,0.518292098,0.518281489,0.3976907
2010-08-27 13:00:00+00:00,0.272381904,0.940402394,0.668839311,0.348070858,0.1,0.544661995,0.518302705,0.518292098,0.3973313
2010-08-27 14:00:00+00:00,0.273949106,0.940409245,0.669072639,0.349149891,0.1,0.544733579,0.518313308,0.518302705,0.3969719
2010-08-27 15:00:00+00:00,0.275516537,0.940416093,0.669304512,0.350225536,0.1,0.544805215,0.518323909,0.518313308,0.3966124
2010-08-27 16:00:00+00:00,0.277084198,0.940422937,0.669534928,0.351297794,0.1,0.544876903,0.518334507,0.518323909,0.396253
2010-08-27 17:00:00+00:00,0.278652087,0.940429779,0.669763888,0.352366665,0.1,0.544948643,0.518345101,0.518334507,0.3958935
2010-08-27 18:00:00+00:00,0.280220206,0.940436617,0.669991392,0.353432149,0.1,0.545020435,0.518355693,0.518345101,0.3955341
2010-08-27 19:00:00+00:00,0.264736795,0.940312679,0.668787151,0.330734258,0.1,0.544471945,0.517601288,0.518355693,0.3951747
2010-08-27 20:00:00+00:00,0.266305372,0.940319511,0.669011743,0.331792968,0.1,0.544543841,0.517611873,0.517601288,0.3948152
2010-08-27 21:00:00+00:00,0.267874179,0.940326339,0.669234879,0.33284829,0.1,0.54461579,0.517622456,0.517611873,0.3944558
2010-08-27 22:00:00+00:00,0.269443214,0.940333164,0.66945656,0.333900226,0.1,0.54468779,0.517633035,0.517622456,0.3940963
2010-08-27 23:00:00+00:00,0.271012479,0.940339986,0.669676784,0.334948774,0.1,0.544759842,0.517643612,0.517633035,0.3937369
2010-08-28 00:00:00+00:00,0.272581973,0.940346805,0.669895705,0.335993935,0.1,0.544831781,0.517654185,0.517643612,0.3937953
2010-08-28 01:00:00+00:00,0.274151696,0.940353622,0.670113323,0.33703571,0.1,0.544903605,0.517664756,0.517654185,0.3938537
2010-08-28 02:00:00+00:00,0.275721649,0.940360436,0.670329637,0.338074097,0.1,0.544975316,0.517675324,0.517664756,0.3939121
2010-08-28 03:00:00+00:00,0.27729183,0.940367248,0.670544649,0.339109097,0.1,0.545046912,0.517685888,0.517675324,0.3939705
2010-08-28 04:00:00+00:00,0.278862241,0.940374058,0.670758357,0.34014071,0.1,0.545118395,0.51769645,0.517685888,0.3940289
2010-08-28 05:00:00+00:00,0.263381122,0.940250092,0.669540473,0.317408948,0.1,0.544569429,0.517135345,0.51769645,0.3940873
2010-08-28 06:00:00+00:00,0.264951991,0.940256897,0.669751574,0.318433787,0.1,0.544640683,0.5171459,0.517135345,0.3941457
2010-08-28 07:00:00+00:00,0.266523089,0.940263698,0.669961373,0.319455238,0.1,0.544711824,0.517156453,0.5171459,0.3942041
2010-08-28 08:00:00+00:00,0.268094417,0.940270498,0.670169868,0.320473303,0.1,0.54478285,0.517167002,0.517156453,0.3942624
2010-08-28 09:00:00+00:00,0.269665974,0.940277295,0.67037706,0.32148798,0.1,0.544853763,0.517177549,0.517167002,0.3943208
2010-08-28 10:00:00+00:00,0.27123776,0.940284089,0.670582949,0.322499271,0.1,0.544924561,0.517188092,0.517177549,0.3943792
