,DK_P2HT_OTH,DK_STUR_BIO_CHP,DK_COMC_GAS_CHP
2016-07-03 04:00:00,853.5879208472096,318.411796920738,203.90601610501113
2016-07-03 05:00:00,796.1276179380973,296.97752184015695,190.17983610148517
2016-07-03 06:00:00,669.1101062442698,249.5964927146618,159.83775398842766
2016-07-03 07:00:00,652.0988323567037,243.25081917106874,155.7740822768575
2016-07-03 08:00:00,580.273453720313,216.45797532034226,138.61635727245
2016-07-03 09:00:00,548.8971041054688,204.7537330066039,131.1211405599983
2016-07-03 10:00:00,518.2768111078497,193.33152062813633,123.80653147917195
2016-07-03 11:00:00,476.6936971604657,177.8198741882421,113.87311173977814
2016-07-03 12:00:00,463.0846780504127,172.74333535336763,110.62217437052198
2016-07-03 13:00:00,441.5370644594956,164.7054821981497,105.47485686919974
2016-07-03 14:00:00,474.42552730879015,176.97378438242967,113.3312888449021
2016-07-03 15:00:00,511.4723015528232,190.7932512106991,122.18106279454389
2016-07-03 16:00:00,534.1540000695782,199.25414926882323,127.59929174330414
2016-07-03 17:00:00,572.3348592394489,213.49666099999885,136.71997714038392
2016-07-03 18:00:00,601.0650106940052,224.21379854028945,143.58306714214692
2016-07-03 19:00:00,549.6531607226939,205.0357629418747,131.30174819162366
2016-07-03 20:00:00,413.9409979307771,154.41138956076534,98.88267831487475
2016-07-03 21:00:00,260.4615046340689,97.15931270079209,62.21932909493033
2016-07-03 22:00:00,191.66035246657898,71.49458859114888,45.784034617024204
2016-07-03 23:00:00,201.11106018189355,75.01996278203394,48.041630012340974
2016-07-04 00:00:00,196.95274878715514,73.46879813804452,47.048288038401594
2016-07-04 01:00:00,248.36459875846623,92.64683373645921,59.32960698892485
2016-07-04 02:00:00,385.21084647622087,143.6942520204748,92.01958831311177
2016-07-04 03:00:00,705.4008238710776,263.13392960766043,168.5069203064441
2016-07-04 04:00:00,861.1484870194613,321.2320962734461,205.71209242126457
2016-07-04 05:00:00,816.1631182945641,304.45131512483323,194.96593833955671
2016-07-04 06:00:00,689.5236349093493,257.2113009669735,164.71416004231193
2016-07-04 07:00:00,665.7078514667567,248.32735800594318,159.02501964611363
2016-07-04 08:00:00,588.2120482011774,219.41928964068575,140.5127374045161
2016-07-04 09:00:00,549.6531607226939,205.0357629418747,131.30174819162366
2016-07-04 10:00:00,525.0813206628761,195.86979004557358,125.43200016380004
2016-07-04 11:00:00,477.0717254690783,177.9608891558775,113.96341555559081
2016-07-04 12:00:00,465.35284790208823,173.58942515918002,111.16399726539801
2016-07-04 13:00:00,433.59846997863133,161.74416787780626,103.57847673713366
2016-07-04 14:00:00,464.9748195934756,173.4484101915446,111.07369344958533
2016-07-04 15:00:00,495.5951125910947,184.8706225700122,118.38830253041168
2016-07-04 16:00:00,526.215405588714,196.29283494847982,125.70291161123806
2016-07-04 17:00:00,571.9568309308363,213.35564603236344,136.62967332457123
2016-07-04 18:00:00,587.0779632753396,218.99624473777956,140.24182595707808
2016-07-04 19:00:00,534.9100566868033,199.53617920409403,127.77989937492947
2016-07-04 20:00:00,405.2463468326877,151.1680453051511,96.80569055118332
2016-07-04 21:00:00,255.1691083134927,95.18510315389645,60.955075673552926
2016-07-04 22:00:00,181.0755598254267,67.54616949735764,43.25552777426942
2016-07-04 23:00:00,194.30655062686705,72.4816933645967,46.41616132771289
2016-07-05 00:00:00,192.41640908380413,71.7766185264197,45.96464224864955
2016-07-05 01:00:00,243.82825905511527,90.95465412483438,58.2459611991728
2016-07-05 02:00:00,378.02830861258184,141.01496763540217,90.30381581267102
2016-07-05 03:00:00,697.840257698826,260.3136302549524,166.7008439901907
2016-07-05 04:00:00,852.4538359213719,317.9887520178318,203.6351046575731
2016-07-05 05:00:00,807.8464955050874,301.34898583685435,192.97925439167793
2016-07-05 06:00:00,684.2312385887731,255.23709142007786,163.4499066209345
2016-07-05 07:00:00,660.793483454793,246.49416342668292,157.8510700405489
2016-07-05 08:00:00,584.0537368064389,217.86812499669634,139.5193954305767
2016-07-05 09:00:00,543.2266794762801,202.6385084920729,129.76658332280823
2016-07-05 10:00:00,522.435122502588,194.88268527212574,124.79987345311132
2016-07-05 11:00:00,471.77932914850214,175.98667960898192,112.69916213421344
2016-07-05 12:00:00,456.2801684953863,170.2050659359304,108.99670568589391
2016-07-05 13:00:00,426.7939604236048,159.205898460369,101.95300805250557
2016-07-05 14:00:00,458.54833834706176,171.05115574174283,109.53852858076995
2016-07-05 15:00:00,485.0103199499424,180.92220347622094,115.8597956876569
2016-07-05 16:00:00,512.9844147872735,191.35731108124068,122.54227805779455
2016-07-05 17:00:00,559.1038684380085,208.56113713275977,133.55934358694043
2016-07-05 18:00:00,575.3590857083495,214.62478074108208,137.4424076668853
2016-07-05 19:00:00,523.9472357370383,195.44674514266737,125.16108871636202
2016-07-05 20:00:00,397.30775235182347,148.20673098480765,94.90931041911722
2016-07-05 21:00:00,247.2305138326285,92.223788833553,59.05869554148684
2016-07-05 22:00:00,171.62485211011216,64.02079530647258,40.99793237895264
2016-07-05 23:00:00,184.09978629432732,68.67428923844083,43.97795830077078
2016-07-06 00:00:00,182.20964475126445,67.96921440026384,43.52643922170743
2016-07-06 01:00:00,231.73135317951267,86.44217516050152,55.35623909316733
2016-07-06 02:00:00,358.74886487334015,133.8232042859966,85.69832120622478
2016-07-06 03:00:00,669.1101062442698,249.5964927146618,159.83775398842766
2016-07-06 04:00:00,813.8949484428887,303.60522531902086,194.4241154446807
2016-07-06 05:00:00,768.1535231007663,286.5424142351372,183.49735373134752
2016-07-06 06:00:00,651.7208040480912,243.10980420343333,155.68377846104482
2016-07-06 07:00:00,628.2830489141111,234.36687621003838,150.08494188065922
2016-07-06 08:00:00,554.5675287346576,206.86895752113494,132.47569779718836
2016-07-06 09:00:00,516.3866695647868,192.62644578995935,123.3550124001086
2016-07-06 10:00:00,496.72919751693246,185.29366747291843,118.6592139778497
2016-07-06 11:00:00,449.0976306317472,167.52578155085777,107.28093318545316
2016-07-06 12:00:00,433.97649828724394,161.88518284544165,103.66878055294632
2016-07-06 13:00:00,406.758460067138,151.7321051756927,97.166905814434
2016-07-06 14:00:00,435.86663983030684,162.5902576836187,104.12029963200968
2016-07-06 15:00:00,462.3286214331876,172.46130541809686,110.44156673889665
2016-07-06 16:00:00,488.7906030360683,182.33235315257497,116.76283384578362
2016-07-06 17:00:00,532.6418868351278,198.6900893982816,127.23807648005344
2016-07-06 18:00:00,547.3849908710185,204.1896731360623,130.7599252967476
2016-07-06 19:00:00,498.6193390599954,185.9987423110954,119.11073305691305
2016-07-06 20:00:00,377.27225199535667,140.73293770013132,90.12320818104565
2016-07-06 21:00:00,234.7555796484133,87.57029490158473,56.078669619668695
2016-07-06 22:00:00,172.38090872733733,64.30282524174338,41.17854001057798
2016-07-06 23:00:00,184.85584291155251,68.95631917371165,44.15856593239612
2016-07-07 00:00:00,183.3437296771022,68.39225930317005,43.797350669145445
2016-07-07 01:00:00,232.4874097967378,86.7242050957723,55.53684672479267
2016-07-07 02:00:00,360.2609781077905,134.38726415653824,86.05953646947547
2016-07-07 03:00:00,671.3782760959452,250.4425825204742,160.3795768833037
2016-07-07 04:00:00,816.1631182945641,304.45131512483323,194.96593833955671
2016-07-07 05:00:00,771.177749569667,287.6705339762204,184.21978425784886
2016-07-07 06:00:00,653.9889738997665,243.95589400924572,156.22560135592087
2016-07-07 07:00:00,631.3072753830116,235.4949959511216,150.80737240716059
2016-07-07 08:00:00,557.2137268949455,207.85606229458276,133.10782450787704
2016-07-07 09:00:00,518.6548394164622,193.47253559577175,123.89683529498463
2016-07-07 10:00:00,498.6193390599954,185.9987423110954,119.11073305691305
2016-07-07 11:00:00,450.9877721748102,168.23085638903476,107.73245226451651
2016-07-07 12:00:00,435.86663983030684,162.5902576836187,104.12029963200968
2016-07-07 13:00:00,407.8925449929758,152.15515007859892,97.43781726187203
2016-07-07 14:00:00,438.1348096819823,163.43634748943106,104.66212252688568
2016-07-07 15:00:00,463.8407346676379,173.02536528863843,110.80278200214732
2016-07-07 16:00:00,490.3027162705186,182.8964130231166,117.1240491090343
2016-07-07 17:00:00,534.1540000695782,199.25414926882323,127.59929174330414
2016-07-07 18:00:00,549.6531607226939,205.0357629418747,131.30174819162366
2016-07-07 19:00:00,500.5094806030583,186.70381714927242,119.56225213597641
2016-07-07 20:00:00,378.784365229807,141.29699757067297,90.48442344429637
2016-07-07 21:00:00,235.5116362656385,87.85232483685554,56.259277251294044
2016-07-07 22:00:00,177.67330504791346,66.27703478863901,42.44279343195538
2016-07-07 23:00:00,191.66035246657898,71.49458859114888,45.784034617024204
2016-07-08 00:00:00,188.63612599767833,70.36646885006566,45.06160409052283
2016-07-08 01:00:00,239.66994766037692,89.40348948084498,57.25261922523343
2016-07-08 02:00:00,378.02830861258184,141.01496763540217,90.30381581267102
2016-07-08 03:00:00,691.7918047610247,258.05739077278594,165.25598293718795
2016-07-08 04:00:00,847.1614396007958,316.01454247093625,202.37085123619576
2016-07-08 05:00:00,814.6510050601138,303.88725525429163,194.60472307630602
2016-07-08 06:00:00,691.0357481437997,257.77536083751517,165.07537530556263
2016-07-08 07:00:00,664.1957382323062,247.76329813540156,158.66380438286296
2016-07-08 08:00:00,588.2120482011774,219.41928964068575,140.5127374045161
2016-07-08 09:00:00,543.9827360935053,202.9205384273437,129.94719095443358
2016-07-08 10:00:00,520.5449809595252,194.17761043394876,124.34835437404797
2016-07-08 11:00:00,471.4013008398895,175.84566464134647,112.60885831840075
2016-07-08 12:00:00,453.2559420264856,169.07694619484718,108.27427515939254
2016-07-08 13:00:00,429.4401585838929,160.19300323381682,102.58513476319425
2016-07-08 14:00:00,457.03622511261136,170.4870958712012,109.17731331751926
2016-07-08 15:00:00,483.1201784068795,180.21712863804396,115.40827660859355
2016-07-08 16:00:00,517.142726182012,192.90847572523015,123.53562003173394
2016-07-08 17:00:00,561.7500665982966,209.5482419062076,134.19147029762914
2016-07-08 18:00:00,574.6030290911244,214.34275080581128,137.26180003525994
2016-07-08 19:00:00,524.325264045651,195.58776011030278,125.25139253217469
2016-07-08 20:00:00,397.6857806604361,148.34774595244306,94.99961423492991
2016-07-08 21:00:00,244.96234398095302,91.37769902774059,58.516872646610814
2016-07-08 22:00:00,170.868795492887,63.738765371201765,40.81732474732729
2016-07-08 23:00:00,175.78316350485053,65.57195995046199,41.99127435289201
2016-07-09 00:00:00,185.2338712201651,69.09733414134706,44.2488697482088
2016-07-09 01:00:00,222.6586737728107,83.05781593725187,53.18894751366323
2016-07-09 02:00:00,359.12689318195277,133.96421925363205,85.78862502203746
2016-07-09 03:00:00,657.7692569858924,245.36604368559978,157.12863951404756
2016-07-09 04:00:00,813.516920134276,303.4642103513854,194.333811628868
2016-07-09 05:00:00,762.1050701629649,284.28617475297074,182.05249267834478
2016-07-09 06:00:00,660.793483454793,246.49416342668292,157.8510700405489
2016-07-09 07:00:00,642.2700963327766,239.58443001254827,153.42618306572805
2016-07-09 08:00:00,559.1038684380085,208.56113713275977,133.55934358694043
2016-07-09 09:00:00,536.8001982298662,200.24125404227107,128.23141845399283
2016-07-09 10:00:00,507.6920184666974,189.3831015343451,121.27802463641717
2016-07-09 11:00:00,455.90214018677364,170.064050968295,108.90640187008124
2016-07-09 12:00:00,424.90381888054196,158.50082362219203,101.50148897344222
2016-07-09 13:00:00,401.4660637465619,149.7578956287971,95.90265239305661
2016-07-09 14:00:00,436.24466813891945,162.7312726512541,104.21060344782236
2016-07-09 15:00:00,474.0474990001776,176.83276941479429,113.24098502908944
2016-07-09 16:00:00,492.5708861221941,183.74250282892902,117.66587200391034
2016-07-09 17:00:00,541.3365379332172,201.9334336538959,129.3150642437449
2016-07-09 18:00:00,551.1652739571443,205.59982281241636,131.66296345487436
2016-07-09 19:00:00,500.5094806030583,186.70381714927242,119.56225213597641
2016-07-09 20:00:00,382.5646483159328,142.70714724702697,91.38746160242306
2016-07-09 21:00:00,241.18206089482723,89.96754935138658,57.61383448848411
2016-07-09 22:00:00,175.40513519623795,65.4309449828266,41.90097053707935
2016-07-09 23:00:00,183.72175798571476,68.53327427080545,43.88765448495812
2016-07-10 00:00:00,195.4406355527048,72.90473826750292,46.68707277515092
2016-07-10 01:00:00,248.74262706707884,92.78784870409461,59.419910804737526
2016-07-10 02:00:00,390.50324279679705,145.66846156737043,93.28384173448916
2016-07-10 03:00:00,707.6689937227532,263.98001941347286,169.04874320132015
2016-07-10 04:00:00,815.0290333687265,304.028270221927,194.69502689211868
2016-07-10 05:00:00,757.1907021510015,282.4529801737105,180.87854307278005
2016-07-10 06:00:00,630.5512187657865,235.21296601585078,150.62676477553526
2016-07-10 07:00:00,619.5883978160216,231.12353195442412,148.0079541169678
2016-07-10 08:00:00,548.8971041054688,204.7537330066039,131.1211405599983
2016-07-10 09:00:00,519.4108960336873,193.75456553104257,124.07744292660998
2016-07-10 10:00:00,489.54665965329355,182.6143830878458,116.94344147740897
2016-07-10 11:00:00,447.9635457059095,167.10273664795153,107.01002173801514
2016-07-10 12:00:00,433.97649828724394,161.88518284544165,103.66878055294632
2016-07-10 13:00:00,410.1607148446513,153.00123988441135,97.97964015674805
2016-07-10 14:00:00,441.5370644594956,164.7054821981497,105.47485686919974
2016-07-10 15:00:00,477.44975377769083,178.1019041235129,114.05371937140347
2016-07-10 16:00:00,496.72919751693246,185.29366747291843,118.6592139778497
2016-07-10 17:00:00,533.3979434523529,198.97211933355246,127.41868411167881
2016-07-10 18:00:00,564.0182364499722,210.39433171202003,134.73329319250516
2016-07-10 19:00:00,515.6306129475616,192.34441585468858,123.17440476848329
2016-07-10 20:00:00,388.2350729451216,144.822371761558,92.74201883961312
2016-07-10 21:00:00,242.69417412927754,90.53160922192819,57.975049751734794
2016-07-10 22:00:00,186.7459844546154,69.66139401188866,44.610085011459475
2016-07-10 23:00:00,195.8186638613174,73.04575323513832,46.777376590963584
2016-07-11 00:00:00,191.2823241579664,71.35357362351348,45.69373080121153
2016-07-11 01:00:00,242.31614582066493,90.39059425429278,57.88474593592212
2016-07-11 02:00:00,378.40633692119434,141.15598260303756,90.39411962848368
2016-07-11 03:00:00,698.5963143160511,260.59566019022316,166.88145162181604
2016-07-11 04:00:00,850.563694378309,317.28367717965483,203.18358557850976
2016-07-11 05:00:00,805.9563539620244,300.64391099867737,192.5277353126146
2016-07-11 06:00:00,678.9388422681969,253.26288187318227,162.18565319955712
2016-07-11 07:00:00,656.6351720600546,244.94299878269354,156.85772806660955
2016-07-11 08:00:00,579.1393687944753,216.03493041743607,138.34544582501198
2016-07-11 09:00:00,541.3365379332172,201.9334336538959,129.3150642437449
2016-07-11 10:00:00,517.5207544906245,193.04949069286553,123.6259238475466
2016-07-11 11:00:00,468.37707437098885,174.71754490026325,111.88642779189938
2016-07-11 12:00:00,456.2801684953863,170.2050659359304,108.99670568589391
2016-07-11 13:00:00,423.3917056460916,157.9367637516504,101.14027371019154
2016-07-11 14:00:00,454.7680552609359,169.64100606538875,108.63549042264322
2016-07-11 15:00:00,485.0103199499424,180.92220347622094,115.8597956876569
2016-07-11 16:00:00,514.8745563303364,192.06238591941775,122.99379713685794
2016-07-11 17:00:00,560.2379533638461,208.984182035666,133.83025503437844
2016-07-11 18:00:00,576.1151423255747,214.90681067635285,137.6230152985106
2016-07-11 19:00:00,524.325264045651,195.58776011030278,125.25139253217469
2016-07-11 20:00:00,397.6857806604361,148.34774595244306,94.99961423492991
2016-07-11 21:00:00,249.87671199291657,93.2108936070008,59.69082225217553
2016-07-11 22:00:00,192.79443739241674,71.9176334940551,46.054946064462214
2016-07-11 23:00:00,207.15951311969485,77.27620226420039,49.48649106534372
2016-07-12 00:00:00,205.26937157663193,76.57112742602337,49.034971986280354
2016-07-12 01:00:00,259.3274197082311,96.73626779788587,61.94841764749231
2016-07-12 02:00:00,402.60014867239965,150.18094053170327,96.17356384049461
2016-07-12 03:00:00,734.5090036342465,273.9920821155864,175.4603141240198
2016-07-12 04:00:00,903.4876575840706,337.02577264861105,215.82611979228366
2016-07-12 05:00:00,858.1242605505608,320.1039765323629,204.98966189476317
2016-07-12 06:00:00,726.5704091533822,271.0307677952429,173.5639339919537
2016-07-12 07:00:00,701.2425124763392,261.58276496367097,167.51357833250472
2016-07-12 08:00:00,619.9664261246342,231.26454692205954,148.09825793278048
2016-07-12 09:00:00,577.2492272514123,215.3298555792591,137.89392674594862
2016-07-12 10:00:00,554.9455570432701,207.00997248877036,132.56600161300105
2016-07-12 11:00:00,500.8875089116709,186.84483211690784,119.65255595178908
2016-07-12 12:00:00,484.2542633327173,180.64017354095014,115.67918805603156
2016-07-12 13:00:00,453.6339703350982,169.21796116248257,108.3645789752052
2016-07-12 14:00:00,486.1444048757802,181.34524837912716,116.13070713509491
2016-07-12 15:00:00,514.4965280217239,191.92137095178234,122.90349332104526
2016-07-12 16:00:00,544.3607644021179,203.0615533949791,130.03749477024624
2016-07-12 17:00:00,593.8824728303659,221.53451415521675,141.86729464170617
2016-07-12 18:00:00,610.8937467179321,227.88018769880983,145.93096635327635
2016-07-12 19:00:00,556.4576702777206,207.57403235931196,132.92721687625175
2016-07-12 20:00:00,422.6356490288665,157.65473381637963,100.95966607856622
2016-07-12 21:00:00,263.107702794357,98.14641747423991,62.85145580561903
2016-07-12 22:00:00,220.3905039211352,82.21172613143945,52.6471246187872
2016-07-12 23:00:00,234.7555796484133,87.57029490158473,56.078669619668695
2016-07-13 00:00:00,234.7555796484133,87.57029490158473,56.078669619668695
2016-07-13 01:00:00,291.8378542489132,108.86355501453048,69.71454580738202
2016-07-13 02:00:00,445.695375854234,166.25664684213916,106.46819884313913
2016-07-13 03:00:00,788.9450800744582,294.2982374550843,188.4640636010444
2016-07-13 04:00:00,981.3614891582624,366.074855981504,234.42870584969398
2016-07-13 05:00:00,933.7299222730771,348.3069700594433,223.0504250572974
2016-07-13 06:00:00,799.151844406998,298.10564158124015,190.9022666279865
2016-07-13 07:00:00,766.2633815577034,285.83733939696015,183.04583465228413
2016-07-13 08:00:00,680.0729271940347,253.68592677608848,162.45656464699516
2016-07-13 09:00:00,633.1974169260747,236.20007078929862,151.25889148622397
2016-07-13 10:00:00,607.1134636318064,226.4700380224559,145.02792819514966
2016-07-13 11:00:00,554.5675287346576,206.86895752113494,132.47569779718836
2016-07-13 12:00:00,536.4221699212536,200.10023907463562,128.14111463818017
2016-07-13 13:00:00,509.9601883183729,190.22919134015748,121.81984753129318
2016-07-13 14:00:00,543.6047077848926,202.7795234597083,129.8568871386209
2016-07-13 15:00:00,576.1151423255747,214.90681067635285,137.6230152985106
2016-07-13 16:00:00,610.5157184093198,227.7391727311745,145.8406625374637
2016-07-13 17:00:00,663.4396816150811,247.48126820013078,158.48319675123764
2016-07-13 18:00:00,677.4267290337466,252.69882200264064,161.82443793630645
2016-07-13 19:00:00,619.5883978160216,231.12353195442412,148.0079541169678
2016-07-13 20:00:00,469.133130988214,174.99957483553408,112.06703542352473
2016-07-13 21:00:00,294.48405240920124,109.85065978797827,70.34667251807072
2016-07-13 22:00:00,228.32909840199943,85.17304045178291,54.5435047508533
2016-07-13 23:00:00,242.31614582066493,90.39059425429278,57.88474593592212
2016-07-14 00:00:00,243.45023074650268,90.81363915719898,58.15565738336012
2016-07-14 01:00:00,299.77644872977737,111.82486933487391,71.61092593944812
2016-07-14 02:00:00,453.6339703350982,169.21796116248257,108.3645789752052
2016-07-14 03:00:00,793.4814197778092,295.9904170667091,189.54770939079646
2016-07-14 04:00:00,988.922055330514,368.895155334212,236.23478216594737
2016-07-14 05:00:00,943.1806299883917,351.83234425032833,225.30802045261416
2016-07-14 06:00:00,811.2487502826007,302.618120545573,193.79198873399196
2016-07-14 07:00:00,775.3360609644053,289.22169862020985,185.21312623178827
2016-07-14 08:00:00,689.5236349093493,257.2113009669735,164.71416004231193
2016-07-14 09:00:00,641.5140397155515,239.3024000772775,153.24557543410273
2016-07-14 10:00:00,614.2960014954454,229.14932240752844,146.74370069559038
2016-07-14 11:00:00,565.1523213758098,210.81737661492622,135.00420463994317
2016-07-14 12:00:00,547.3849908710185,204.1896731360623,130.7599252967476
2016-07-14 13:00:00,522.8131508112006,195.02370023976113,124.89017726892398
2016-07-14 14:00:00,557.9697835121708,208.13809222985356,133.2884321395024
2016-07-14 15:00:00,590.1021897442403,220.12436447886273,140.96425648357945
2016-07-14 16:00:00,625.2588224452103,233.23875646895513,149.36251135415782
2016-07-14 17:00:00,678.1827856509718,252.9808519379115,162.0050455679318
2016-07-14 18:00:00,690.657719835187,257.6343458698797,164.98507148974994
2016-07-14 19:00:00,632.0633320002368,235.77702588639238,150.9879800387859
2016-07-14 20:00:00,477.0717254690783,177.9608891558775,113.96341555559081
2016-07-14 21:00:00,301.2885619642277,112.3889292054155,71.97214120269878
2016-07-14 22:00:00,225.68290024171134,84.18593567833507,53.911378040164585
2016-07-14 23:00:00,242.31614582066493,90.39059425429278,57.88474593592212
2016-07-15 00:00:00,239.66994766037692,89.40348948084498,57.25261922523343
2016-07-15 01:00:00,297.5082788781019,110.9787795290615,71.06910304457209
2016-07-15 02:00:00,461.57256481596244,172.17927548282606,110.26095910727132
2016-07-15 03:00:00,807.0904388878622,301.0669559015836,192.7986467600526
2016-07-15 04:00:00,1010.8476972300437,377.0740234570653,241.47240348308227
2016-07-15 05:00:00,971.5327531343353,362.40846682298354,232.0808066385645
2016-07-15 06:00:00,831.6622789476801,310.2329287978847,198.6683947878762
2016-07-15 07:00:00,795.7495896294847,296.8365068725215,190.08953228567248
2016-07-15 08:00:00,708.4250503399784,264.26204934874363,169.22935083294547
2016-07-15 09:00:00,655.8791154428294,244.6609688474227,156.67712043498418
2016-07-15 10:00:00,628.2830489141111,234.36687621003838,150.08494188065922
2016-07-15 11:00:00,573.0909158566741,213.77869093526965,136.90058477200927
2016-07-15 12:00:00,552.6773871915946,206.16388268295793,132.02417871812503
2016-07-15 13:00:00,528.4835754403894,197.13892475429222,126.24473450611409
2016-07-15 14:00:00,560.6159816724589,209.12519700330142,133.92055885019113
2016-07-15 15:00:00,592.3703595959157,220.97045428467516,141.50607937845547
2016-07-15 16:00:00,633.5754452346871,236.34108575693398,151.3491953020366
2016-07-15 17:00:00,687.6334933662864,256.5062261287965,164.2626409632486
2016-07-15 18:00:00,699.730399241889,261.01870509312937,167.15236306925402
2016-07-15 19:00:00,640.7579830983261,239.02037014200664,153.06496780247738
2016-07-15 20:00:00,487.278489801618,181.76829328203334,116.4016185825329
2016-07-15 21:00:00,304.69081674174095,113.65806391413415,72.78487554501285
2016-07-15 22:00:00,192.79443739241674,71.9176334940551,46.054946064462214
2016-07-15 23:00:00,201.11106018189355,75.01996278203394,48.041630012340974
2016-07-16 00:00:00,213.58599436610874,79.67345671400221,51.02165593415912
2016-07-16 01:00:00,256.3031932393305,95.60814805680265,61.22598712099094
2016-07-16 02:00:00,413.1849413135519,154.12935962549454,98.70207068324942
2016-07-16 03:00:00,753.7884473734882,281.18384546499186,180.065808730466
2016-07-16 04:00:00,927.3034410266632,345.90971560964147,221.515260188482
2016-07-16 05:00:00,870.599194734776,324.75747046433116,207.96968781658134
2016-07-16 06:00:00,755.3005606079385,281.7479053355335,180.4270239937167
2016-07-16 07:00:00,733.3749187084088,273.5690372126802,175.18940267658178
2016-07-16 08:00:00,641.5140397155515,239.3024000772775,153.24557543410273
2016-07-16 09:00:00,613.1619165696077,228.72627750462226,146.47278924815237
2016-07-16 10:00:00,580.273453720313,216.45797532034226,138.61635727245
2016-07-16 11:00:00,520.9230092681378,194.31862540158417,124.43865818986066
2016-07-16 12:00:00,483.1201784068795,180.21712863804396,115.40827660859355
2016-07-16 13:00:00,460.8165081987372,171.8972455475552,110.08035147564595
2016-07-16 14:00:00,500.1314522944458,186.56280218163704,119.47194832016375
2016-07-16 15:00:00,540.580481315992,201.65140371862506,129.13445661211952
2016-07-16 16:00:00,562.8841515241344,209.9712868091138,134.46238174506715
2016-07-16 17:00:00,618.8323411987964,230.84150201915335,147.82734648534247
2016-07-16 18:00:00,629.7951621485613,234.93093608057998,150.44615714390991
2016-07-16 19:00:00,573.8469724738992,214.06072087054048,137.0811924036346
2016-07-16 20:00:00,439.6469229164327,164.0004073599727,105.0233377901364
2016-07-16 21:00:00,277.0947502130225,103.36397127674977,66.19269699068784
2016-07-16 22:00:00,189.77021092351606,70.78951375297187,45.332515537960845
2016-07-16 23:00:00,198.84289033021804,74.17387297622153,47.499807117464954
2016-07-17 00:00:00,212.07388113165842,79.1093968434606,50.660440670908436
2016-07-17 01:00:00,262.3516461771318,97.86438753896908,62.670848173993676
2016-07-17 02:00:00,413.9409979307771,154.41138956076534,98.88267831487475
2016-07-17 03:00:00,764.3732400146405,285.1322645587831,182.59431557322077
2016-07-17 04:00:00,878.1597609070276,327.5777698170392,209.77576413283475
2016-07-17 05:00:00,817.2972032204018,304.87436002773944,195.23684978699472
2016-07-17 06:00:00,680.0729271940347,253.68592677608848,162.45656464699516
2016-07-17 07:00:00,667.976021318432,249.17344781175558,159.56684254098968
2016-07-17 08:00:00,591.9923312873032,220.82943931703977,141.4157755626428
2016-07-17 09:00:00,559.481896746621,208.70215210039518,133.64964740275312
2016-07-17 10:00:00,528.1055471317768,196.9979097866568,126.15443069030141
2016-07-17 11:00:00,482.36412178965446,179.93509870277316,115.22766897696822
2016-07-17 12:00:00,467.62101775376374,174.43551496499248,111.70582016027406
2016-07-17 13:00:00,441.91509276810814,164.84649716578508,105.5651606850124
2016-07-17 14:00:00,475.1815839260153,177.2558143177005,113.51189647652747
2016-07-17 15:00:00,513.7404714044987,191.63934101651154,122.72288568941991
2016-07-17 16:00:00,535.2880849954158,199.6771941717294,127.87020319074213
2016-07-17 17:00:00,575.3590857083495,214.62478074108208,137.4424076668853
2016-07-17 18:00:00,607.8695202490317,226.75206795772667,145.20853582677498
2016-07-17 19:00:00,556.4576702777206,207.57403235931196,132.92721687625175
2016-07-17 20:00:00,419.2333942513532,156.38559910766097,100.14693173625214
2016-07-17 21:00:00,262.3516461771318,97.86438753896908,62.670848173993676
2016-07-17 22:00:00,196.95274878715514,73.46879813804452,47.048288038401594
2016-07-17 23:00:00,207.15951311969485,77.27620226420039,49.48649106534372
2016-07-18 00:00:00,202.62317341634386,75.58402265257556,48.40284527559166
2016-07-18 01:00:00,255.5471366221053,95.32611812153185,61.0453794893656
2016-07-18 02:00:00,399.575922203499,149.05282079062007,95.45113331399325
2016-07-18 03:00:00,729.9726639308956,272.29990250396156,174.37666833426772
2016-07-18 04:00:00,895.5490631032064,334.0644583282677,213.92973966021762
2016-07-18 05:00:00,849.8076377610839,317.00164724438406,203.00297794688444
2016-07-18 06:00:00,715.2295598950047,266.80031876618085,170.85481951757356
2016-07-18 07:00:00,691.7918047610247,258.05739077278594,165.25598293718795
2016-07-18 08:00:00,610.8937467179321,227.88018769880983,145.93096635327635
2016-07-18 09:00:00,571.2007743136112,213.07361609709267,136.4490656929459
2016-07-18 10:00:00,545.4948493279555,203.48459829788527,130.30840621768425
2016-07-18 11:00:00,493.7049710480319,184.16554773183523,117.93678345134836
2016-07-18 12:00:00,480.85200855520407,179.37103883223153,114.86645371371753
2016-07-18 13:00:00,446.45143247145916,166.53867677740993,106.64880647476446
2016-07-18 14:00:00,478.9618670121411,178.66596399405455,114.41493463465419
2016-07-18 15:00:00,510.3382166269854,190.3702063077929,121.91015134710585
2016-07-18 16:00:00,541.7145662418297,202.07444862153127,129.40536805955756
2016-07-18 17:00:00,590.4802180528527,220.26537944649817,141.0545602993921
2016-07-18 18:00:00,607.1134636318064,226.4700380224559,145.02792819514966
2016-07-18 19:00:00,552.6773871915946,206.16388268295793,132.02417871812503
2016-07-18 20:00:00,419.61142255996583,156.52661407529638,100.23723555206482
2016-07-18 21:00:00,263.4857311029695,98.2874324418753,62.94175962143169
