,DK_P2HT_OTH,DK_STUR_BIO_CHP,DK_COMC_GAS_CHP,DK_ICEN_GAS_CHP
2016-07-01 02:00:00,435.86663983030684,159.98423327535718,86.42063289378355,20.305691146487643
2016-07-01 03:00:00,778.3602874333059,285.6960419028278,154.32791251370364,36.26142070305122
2016-07-01 04:00:00,969.6426115912724,355.9059482665145,192.25405322858177,45.172678049211456
2016-07-01 05:00:00,932.2178090386269,342.16922745622793,184.83372134958387,43.429171177136624
2016-07-01 06:00:00,790.4571933089086,290.13619408393055,156.72640362610701,36.82497847988349
2016-07-01 07:00:00,760.214928619902,279.0358136311737,150.73017584509861,35.41608403780282
2016-07-01 08:00:00,674.0244742562334,247.39972934081686,133.64092666922465,31.400734877872907
2016-07-01 09:00:00,624.1247375193726,229.08410159376817,123.74715083056081,29.076059048439806
2016-07-01 10:00:00,596.9066992992666,219.0937591862871,118.35054582765326,27.808054050567204
2016-07-01 11:00:00,540.580481315992,198.41930059302754,107.18257158552511,25.183988152191958
2016-07-01 12:00:00,519.0328677250748,190.51027952043836,102.91025929155663,24.18015086220948
2016-07-01 13:00:00,491.81482950496894,180.51993711295725,97.51365428864908,22.912145864336882
2016-07-01 14:00:00,522.435122502588,191.75907232137348,103.58483491692007,24.338651486943554
2016-07-01 15:00:00,552.6773871915946,202.8594527741303,109.58106269792849,25.747545929024227
2016-07-01 16:00:00,591.6143029786906,217.15119260705464,117.30120596597679,27.561497523203087
2016-07-01 17:00:00,644.1602378758394,236.43810364371956,127.71965173547889,30.009451616318252
2016-07-01 18:00:00,658.9033419117301,241.8495391144385,130.6428127787205,30.696287656832578
2016-07-01 19:00:00,601.8210673112303,220.89757100986006,119.32493284206713,28.036999397405314
2016-07-01 20:00:00,458.54833834706176,168.3095186149248,90.91780372953984,21.362361978048146
2016-07-01 21:00:00,283.899259768049,104.20482150025434,56.28958829421634,13.22599657503228
2016-07-01 22:00:00,224.9268436244862,82.55907961737861,44.59694412124997,10.478652412974977
2016-07-01 23:00:00,230.9752965622875,84.77915570792996,45.79618967745164,10.76043130139111
2016-07-02 00:00:00,247.2305138326285,90.74561020128674,49.019162109743654,11.51771206400947
2016-07-02 01:00:00,289.56968439723767,106.28614283514622,57.41388100315541,13.490164282922406
2016-07-02 02:00:00,449.8536872489724,165.11815923475723,89.19388824249994,20.957304825949954
2016-07-02 03:00:00,793.4814197778092,291.2462321292062,157.32602640420785,36.965867924091555
2016-07-02 04:00:00,973.0448663687856,357.1547410674496,192.9286288539452,45.33117867394553
2016-07-02 05:00:00,920.4989314716368,337.8678300307847,182.51018308444313,42.883224580830365
2016-07-02 06:00:00,811.6267785912132,297.9064604008603,160.9237630728129,37.81120458933996
2016-07-02 07:00:00,776.8481741988555,285.1410228801899,154.0281011246532,36.19097598094718
2016-07-02 08:00:00,684.9872952059983,251.42361725494123,135.81455923984024,31.911459113127155
2016-07-02 09:00:00,654.3670022083792,240.184482046525,129.74337861156923,30.484953490520482
2016-07-02 10:00:00,620.7224827418595,227.83530879283305,123.07257520519737,28.91755842370573
2016-07-02 11:00:00,565.908377993035,207.71586922221138,112.20441235211966,26.36393724743452
2016-07-02 12:00:00,527.3494905145517,193.56288414494648,104.55922193133395,24.567596833781668
2016-07-02 13:00:00,513.3624430958861,188.42895818554646,101.78596658261756,23.915983154319356
2016-07-02 14:00:00,552.6773871915946,202.8594527741303,109.58106269792849,25.747545929024227
2016-07-02 15:00:00,598.7968408423296,219.7875329645844,118.72531006396629,27.89610995319725
2016-07-02 16:00:00,630.1731904571739,231.30417768431954,124.9463963867625,29.35783793685594
2016-07-02 17:00:00,686.1213801318361,251.8398815219196,136.03941778162803,31.96429265470518
2016-07-02 18:00:00,691.7918047610247,253.92120285681148,137.1637104905671,32.2284603625953
2016-07-02 19:00:00,632.819388617462,232.2754609739358,125.47106631760074,29.481116200538
2016-07-02 20:00:00,480.09595193797895,176.21853968751404,95.19011602350834,22.366199268030627
2016-07-02 21:00:00,309.2271564450919,113.50139012943815,61.31142906081088,14.405945670274843
2016-07-02 22:00:00,190.90429584935382,70.07115160802721,37.851187867615515,8.893646165634223
2016-07-02 23:00:00,199.2209186388306,73.12375623253533,39.500150507392824,9.281092137206407
2016-07-03 00:00:00,210.93979620582064,77.4251536579786,41.823688772533586,9.82703873351267
2016-07-03 01:00:00,263.107702794357,96.57330993898405,52.16718169477307,12.257381646101821
2016-07-03 02:00:00,412.0508563877142,151.24268366881122,81.69860351623943,19.196186773349115
2016-07-03 03:00:00,740.9354848806604,271.9593210925413,146.90758063470577,34.51791383097639
2016-07-03 04:00:00,853.5879208472096,313.3082382790603,169.24352911896204,39.76604562772688
2016-07-03 05:00:00,796.1276179380973,292.2175154188224,157.85069633504608,37.089146187773615
2016-07-03 06:00:00,669.1101062442698,245.5959175172439,132.6665396548108,31.1717895310348
2016-07-03 07:00:00,652.0988323567037,239.35195351256826,129.2936615279936,30.379286407364432
2016-07-03 08:00:00,580.273453720313,212.98854993727082,115.05262054809863,27.033162107422832
2016-07-03 09:00:00,548.8971041054688,201.47190521753566,108.83153422530243,25.571434123764142
2016-07-03 10:00:00,518.2768111078497,190.23277000911943,102.76035359703143,24.144928501157466
2016-07-03 11:00:00,476.6936971604657,174.96974688657883,94.51554039814486,22.207698643296542
2016-07-03 12:00:00,463.0846780504127,169.9745756828383,91.8172378966911,21.573696144360245
2016-07-03 13:00:00,441.5370644594956,162.06555461024908,87.54492560272261,20.569858854377767
2016-07-03 14:00:00,474.42552730879015,174.13721835262206,94.06582331456923,22.102031560140492
2016-07-03 15:00:00,511.4723015528232,187.73518440724916,101.41120234630455,23.827927251689317
2016-07-03 16:00:00,534.1540000695782,196.06046974681672,105.90837318206083,24.884598083249816
2016-07-03 17:00:00,572.3348592394489,210.0747000684222,113.47861075558394,26.663327316376662
2016-07-03 18:00:00,601.0650106940052,220.62006149854116,119.17502714754193,28.0017770363533
2016-07-03 19:00:00,549.6531607226939,201.7494147288546,108.98143991982764,25.60665648481616
2016-07-03 20:00:00,413.9409979307771,151.93645744710852,82.07336775255246,19.284242675979158
2016-07-03 21:00:00,260.4615046340689,95.60202664936783,51.642511763934834,12.134103382419763
2016-07-03 22:00:00,191.66035246657898,70.34866111934613,38.001093562140724,8.928868526686239
2016-07-03 23:00:00,201.11106018189355,73.81753001083263,39.87491474370585,9.36914803983645
2016-07-04 00:00:00,196.95274878715514,72.29122769857857,39.050433423817196,9.175425054050358
2016-07-04 01:00:00,248.36459875846623,91.16187446826511,49.24402065153147,11.570545605587494
2016-07-04 02:00:00,385.21084647622087,141.3910960169896,76.37695136059448,17.945792956002524
2016-07-04 03:00:00,705.4008238710776,258.9163740605521,139.8620129920209,32.862462861531604
2016-07-04 04:00:00,861.1484870194613,316.08333339224953,170.74258606421415,40.11826923824705
2016-07-04 05:00:00,816.1631182945641,299.5715174687738,161.82319723996414,38.02253875565206
2016-07-04 06:00:00,689.5236349093493,253.08867432285476,136.71399340699148,32.12279327943926
2016-07-04 07:00:00,665.7078514667567,244.34712471630877,131.99196402944736,31.013288906300726
2016-07-04 08:00:00,588.2120482011774,215.9023998061195,116.62663034061335,27.402996898469013
2016-07-04 09:00:00,549.6531607226939,201.7494147288546,108.98143991982764,25.60665648481616
2016-07-04 10:00:00,525.0813206628761,192.7303556109897,104.10950484775832,24.461929750625618
2016-07-04 11:00:00,477.0717254690783,175.1085016422383,94.59049324540749,22.225309823822553
2016-07-04 12:00:00,465.35284790208823,170.80710421679504,92.26695498026673,21.679363227516294
2016-07-04 13:00:00,433.59846997863133,159.15170474140044,85.97091581020791,20.200024063331593
2016-07-04 14:00:00,464.9748195934756,170.66834946113556,92.19200213300411,21.661752046990284
2016-07-04 15:00:00,495.5951125910947,181.90748466955182,98.26318276127512,23.088257669596963
2016-07-04 16:00:00,526.215405588714,193.1466198779681,104.33436338954614,24.514763292203643
2016-07-04 17:00:00,571.9568309308363,209.93594531276273,113.40365790832132,26.645716135850652
2016-07-04 18:00:00,587.0779632753396,215.48613553914115,116.40177179882554,27.35016335689099
2016-07-04 19:00:00,534.9100566868033,196.33797925813565,106.05827887658604,24.91982044430183
2016-07-04 20:00:00,405.2463468326877,148.74509806694095,80.34945226551254,18.879185523880967
2016-07-04 21:00:00,255.1691083134927,93.65946007013538,50.59317190225836,11.887546855055644
2016-07-04 22:00:00,181.0755598254267,66.46352796088127,35.90241383878779,8.435755471958007
2016-07-04 23:00:00,194.30655062686705,71.31994440896234,38.52576349297895,9.052146790368298
2016-07-05 00:00:00,192.41640908380413,70.62617063066506,38.15099925666593,8.964090887738257
2016-07-05 01:00:00,243.82825905511527,89.49681740035159,48.34458648438021,11.359211439275393
2016-07-05 02:00:00,378.02830861258184,138.75475565945985,74.95284726260499,17.611180526008365
2016-07-05 03:00:00,697.840257698826,256.1412789473629,138.3629560467688,32.51023925101144
2016-07-05 04:00:00,852.4538359213719,312.8919740120819,169.01867057717422,39.71321208614886
2016-07-05 05:00:00,807.8464955050874,296.5189128442656,160.17423460018682,37.63509278407987
2016-07-05 06:00:00,684.2312385887731,251.14610774362228,135.664653545315,31.876236752075133
2016-07-05 07:00:00,660.793483454793,242.54331289273577,131.01757701503348,30.784343559462613
2016-07-05 08:00:00,584.0537368064389,214.37609749386544,115.8021490207247,27.20927391268292
2016-07-05 09:00:00,543.2266794762801,199.3905838826438,107.70724151636335,25.307266415874018
2016-07-05 10:00:00,522.435122502588,191.75907232137348,103.58483491692007,24.338651486943554
2016-07-05 11:00:00,471.77932914850214,173.1659350630059,93.54115338373103,21.97875329645844
2016-07-05 12:00:00,456.2801684953863,167.47699008096802,90.46808664596422,21.256694894892096
2016-07-05 13:00:00,426.7939604236048,156.65411913953014,84.62176455948102,19.88302281386344
2016-07-05 14:00:00,458.54833834706176,168.3095186149248,90.91780372953984,21.362361978048146
2016-07-05 15:00:00,485.0103199499424,178.02235151108695,96.16450303792219,22.59514461486873
2016-07-05 16:00:00,512.9844147872735,188.290203429887,101.71101373535494,23.898371973793346
2016-07-05 17:00:00,559.1038684380085,205.21828362034108,110.85526110139276,26.04693599796637
2016-07-05 18:00:00,575.3590857083495,211.18473811369788,114.07823353368478,26.80421676058473
2016-07-05 19:00:00,523.9472357370383,192.3140913440113,103.88464630597049,24.40909620904759
2016-07-05 20:00:00,397.30775235182347,145.83124819809228,78.77544247299782,18.50935073283479
2016-07-05 21:00:00,247.2305138326285,90.74561020128674,49.019162109743654,11.51771206400947
2016-07-05 22:00:00,171.62485211011216,62.99465906939477,34.02859265722266,7.9954759588077975
2016-07-05 23:00:00,184.09978629432732,67.57356600615694,36.50203661688862,8.576644916166073
2016-07-06 00:00:00,182.20964475126445,66.87979222785964,36.1272723805756,8.48858901353603
2016-07-06 01:00:00,231.73135317951267,85.05666521924888,45.94609537197685,10.795653662443128
2016-07-06 02:00:00,358.74886487334015,131.67826312082738,71.13025205221211,16.713010319181933
2016-07-06 03:00:00,669.1101062442698,245.5959175172439,132.6665396548108,31.1717895310348
2016-07-06 04:00:00,813.8949484428887,298.73898893481703,161.37348015638852,37.91687167249601
2016-07-06 05:00:00,768.1535231007663,281.94966350002244,152.30418563761333,35.785918828849
2016-07-06 06:00:00,651.7208040480912,239.21319875690878,129.218708680731,30.361675226838422
2016-07-06 07:00:00,628.2830489141111,230.61040390602224,124.57163215044947,29.2697820342259
2016-07-06 08:00:00,554.5675287346576,203.55322655242756,109.9558269342415,25.835601831654266
2016-07-06 09:00:00,516.3866695647868,189.53899623082214,102.3855893607184,24.056872598527423
2016-07-06 10:00:00,496.72919751693246,182.32374893653022,98.48804130306294,23.141091211174988
2016-07-06 11:00:00,449.0976306317472,164.8406497234383,89.04398254797472,20.922082464897937
2016-07-06 12:00:00,433.97649828724394,159.29045949705989,86.0458686574705,20.2176352438576
2016-07-06 13:00:00,406.758460067138,149.30011708957878,80.64926365456294,18.949630245985
2016-07-06 14:00:00,435.86663983030684,159.98423327535718,86.42063289378355,20.305691146487643
2016-07-06 15:00:00,462.3286214331876,169.6970661715194,91.6673322021659,21.53847378330823
2016-07-06 16:00:00,488.7906030360683,179.40989906768158,96.91403151054824,22.771256420128815
2016-07-06 17:00:00,532.6418868351278,195.5054507241789,105.60856179301041,24.81415336114578
2016-07-06 18:00:00,547.3849908710185,200.91688619489784,108.531722836252,25.50098940166011
2016-07-06 19:00:00,498.6193390599954,183.01752271482752,98.86280553937596,23.22914711380503
2016-07-06 20:00:00,377.27225199535667,138.4772461481409,74.80294156807976,17.575958164956344
2016-07-06 21:00:00,234.7555796484133,86.16670326452456,46.54571815007769,10.936543106651193
2016-07-06 22:00:00,172.38090872733733,63.27216858071369,34.17849835174787,8.030698319859814
2016-07-06 23:00:00,184.85584291155251,67.85107551747586,36.65194231141383,8.61186727721809
2016-07-07 00:00:00,183.3437296771022,67.29605649483803,36.35213092236342,8.541422555114057
2016-07-07 01:00:00,232.4874097967378,85.33417473056778,46.096001066502055,10.830876023495142
2016-07-07 02:00:00,360.2609781077905,132.23328214346523,71.43006344126255,16.783455041285972
2016-07-07 03:00:00,671.3782760959452,246.42844605120067,133.11625673838643,31.27745661419085
2016-07-07 04:00:00,816.1631182945641,299.5715174687738,161.82319723996414,38.02253875565206
2016-07-07 05:00:00,771.177749569667,283.0597015452981,152.90380841571417,35.92680827305706
2016-07-07 06:00:00,653.9889738997665,240.04572729086553,129.66842576430662,30.46734230999447
2016-07-07 07:00:00,631.3072753830116,231.72044195129794,125.17125492855033,29.41067147843397
2016-07-07 08:00:00,557.2137268949455,204.52450984204378,110.48049686507973,25.958880095336323
2016-07-07 09:00:00,518.6548394164622,190.3715247647789,102.83530644429403,24.162539681683477
2016-07-07 10:00:00,498.6193390599954,183.01752271482752,98.86280553937596,23.22914711380503
2016-07-07 11:00:00,450.9877721748102,165.53442350173557,89.41874678428773,21.01013836752798
2016-07-07 12:00:00,435.86663983030684,159.98423327535718,86.42063289378355,20.305691146487643
2016-07-07 13:00:00,407.8925449929758,149.71638135655718,80.87412219635078,19.002463787563023
2016-07-07 14:00:00,438.1348096819823,160.81676180931393,86.87034997735915,20.41135822964369
2016-07-07 15:00:00,463.8407346676379,170.25208519415722,91.9671435912163,21.60891850541226
2016-07-07 16:00:00,490.3027162705186,179.9649180903194,97.21384289959866,22.841701142232846
2016-07-07 17:00:00,534.1540000695782,196.06046974681672,105.90837318206083,24.884598083249816
2016-07-07 18:00:00,549.6531607226939,201.7494147288546,108.98143991982764,25.60665648481616
2016-07-07 19:00:00,500.5094806030583,183.7112964931248,99.23756977568898,23.31720301643507
2016-07-07 20:00:00,378.784365229807,139.03226517077877,75.1027529571302,17.646402887060383
2016-07-07 21:00:00,235.5116362656385,86.44421277584348,46.695623844602906,10.97176546770321
2016-07-07 22:00:00,177.67330504791346,65.21473515994613,35.22783821342434,8.277254847223931
2016-07-07 23:00:00,191.66035246657898,70.34866111934613,38.001093562140724,8.928868526686239
2016-07-08 00:00:00,188.63612599767833,69.23862307407045,37.40147078403988,8.787979082478172
2016-07-08 01:00:00,239.66994766037692,87.97051508809756,47.52010516449157,11.165488453489305
2016-07-08 02:00:00,378.02830861258184,138.75475565945985,74.95284726260499,17.611180526008365
2016-07-08 03:00:00,691.7918047610247,253.92120285681148,137.1637104905671,32.2284603625953
2016-07-08 04:00:00,847.1614396007958,310.94940743284957,167.9693307154978,39.46665555878475
2016-07-08 05:00:00,814.6510050601138,299.0164984461359,161.52338585091374,37.95209403354802
2016-07-08 06:00:00,691.0357481437997,253.6436933454926,137.0138047960419,32.19323800154329
2016-07-08 07:00:00,664.1957382323062,243.79210569367092,131.69215264039696,30.94284418419669
2016-07-08 08:00:00,588.2120482011774,215.9023998061195,116.62663034061335,27.402996898469013
2016-07-08 09:00:00,543.9827360935053,199.66809339396272,107.85714721088857,25.342488776926036
2016-07-08 10:00:00,520.5449809595252,191.06529854307618,103.21007068060705,24.250595584313515
2016-07-08 11:00:00,471.4013008398895,173.0271803073464,93.4662005364684,21.96114211593243
2016-07-08 12:00:00,453.2559420264856,166.36695203569235,89.86846386786337,21.11580545068403
2016-07-08 13:00:00,429.4401585838929,157.62540242914636,85.14643449031925,20.006301077545498
2016-07-08 14:00:00,457.03622511261136,167.75449959228695,90.61799234048942,21.291917255944114
2016-07-08 15:00:00,483.1201784068795,177.32857773278968,95.78973880160918,22.50708871223869
2016-07-08 16:00:00,517.142726182012,189.81650574214106,102.53549505524362,24.09209495957944
2016-07-08 17:00:00,561.7500665982966,206.18956690995734,111.37993103223101,26.17021426164843
2016-07-08 18:00:00,574.6030290911244,210.90722860237895,113.92832783915958,26.768994399532712
2016-07-08 19:00:00,524.325264045651,192.45284609967078,103.9595991532331,24.4267073895736
2016-07-08 20:00:00,397.6857806604361,145.97000295375176,78.85039532026045,18.5269619133608
2016-07-08 21:00:00,244.96234398095302,89.91308166732996,48.569445026168026,11.412044980853418
2016-07-08 22:00:00,170.868795492887,62.71714955807584,33.878686962697444,7.960253597755779
2016-07-08 23:00:00,175.78316350485053,64.52096138164882,34.853073977111315,8.189198944593889
2016-07-09 00:00:00,185.2338712201651,67.98983027313533,36.72689515867644,8.629478457744097
2016-07-09 01:00:00,222.6586737728107,81.72655108342185,44.147227037674334,10.372985329818926
2016-07-09 02:00:00,359.12689318195277,131.81701787648686,71.20520489947474,16.730621499707944
2016-07-09 03:00:00,657.7692569858924,241.43327484746015,130.41795423693267,30.643454115254556
2016-07-09 04:00:00,813.516920134276,298.60023417915755,161.2985273091259,37.89926049197
2016-07-09 05:00:00,762.1050701629649,279.72958740947104,151.10494008141166,35.504139940432864
2016-07-09 06:00:00,660.793483454793,242.54331289273577,131.01757701503348,30.784343559462613
2016-07-09 07:00:00,642.2700963327766,235.7443298654223,127.34488749916586,29.92139571368821
2016-07-09 08:00:00,559.1038684380085,205.21828362034108,110.85526110139276,26.04693599796637
2016-07-09 09:00:00,536.8001982298662,197.03175303643297,106.43304311289907,25.007876346931877
2016-07-09 10:00:00,507.6920184666974,186.34763685065457,100.6616738736785,23.651815446429232
2016-07-09 11:00:00,455.90214018677364,167.33823532530855,90.3931337987016,21.239083714366085
2016-07-09 12:00:00,424.90381888054196,155.96034536123287,84.247000323168,19.794966911233402
2016-07-09 13:00:00,401.4660637465619,147.35755051034633,79.59992379288649,18.70307371862088
2016-07-09 14:00:00,436.24466813891945,160.1229880310167,86.49558574104616,20.323302327013653
2016-07-09 15:00:00,474.0474990001776,173.99846359696264,93.99087046730664,22.084420379614485
2016-07-09 16:00:00,492.5708861221941,180.79744662427618,97.6635599831743,22.9473682253889
2016-07-09 17:00:00,541.3365379332172,198.6968101043465,107.33247728005034,25.21921051324398
2016-07-09 18:00:00,551.1652739571443,202.30443375149247,109.28125130887808,25.6771012069202
2016-07-09 19:00:00,500.5094806030583,183.7112964931248,99.23756977568898,23.31720301643507
2016-07-09 20:00:00,382.5646483159328,140.41981272737334,75.85228142975623,17.822514692320464
2016-07-09 21:00:00,241.18206089482723,88.52553411073538,47.81991655354198,11.235933175593336
2016-07-09 22:00:00,175.40513519623795,64.38220662598937,34.778121129848714,8.171587764067882
2016-07-09 23:00:00,183.72175798571476,67.43481125049749,36.42708376962602,8.559033735640066
2016-07-10 00:00:00,195.4406355527048,71.73620867594074,38.75062203476678,9.104980331946324
2016-07-10 01:00:00,248.74262706707884,91.30062922392457,49.31897349879408,11.588156786113503
2016-07-10 02:00:00,390.50324279679705,143.333662596222,77.42629122227095,18.19234948336664
2016-07-10 03:00:00,707.6689937227532,259.7489025945088,140.31173007559653,32.96812994468766
2016-07-10 04:00:00,815.0290333687265,299.1552532017954,161.59833869817632,37.969705214074025
2016-07-10 05:00:00,757.1907021510015,277.92577558589807,150.13055306699778,35.275194593594755
2016-07-10 06:00:00,630.5512187657865,231.44293243997902,125.02134923402511,29.37544911738195
2016-07-10 07:00:00,619.5883978160216,227.41904452585467,122.84771666340957,28.864724882127707
2016-07-10 08:00:00,548.8971041054688,201.47190521753566,108.83153422530243,25.571434123764142
2016-07-10 09:00:00,519.4108960336873,190.64903427609784,102.98521213881925,24.19776204273549
2016-07-10 10:00:00,489.54665965329355,179.6874085790005,97.06393720507344,22.806478781180832
2016-07-10 11:00:00,447.9635457059095,164.4243854564599,88.8191240061869,20.86924892331991
2016-07-10 12:00:00,433.97649828724394,159.29045949705989,86.0458686574705,20.2176352438576
2016-07-10 13:00:00,410.1607148446513,150.54890989051393,81.3238392799264,19.108130870719076
2016-07-10 14:00:00,441.5370644594956,162.06555461024908,87.54492560272261,20.569858854377767
2016-07-10 15:00:00,477.44975377769083,175.24725639789776,94.66544609267008,22.24292100434856
2016-07-10 16:00:00,496.72919751693246,182.32374893653022,98.48804130306294,23.141091211174988
2016-07-10 17:00:00,533.3979434523529,195.78296023549785,105.75846748753564,24.849375722197802
2016-07-10 18:00:00,564.0182364499722,207.0220954439141,111.82964811580663,26.275881344804482
2016-07-10 19:00:00,515.6306129475616,189.26148671950324,102.23568366619321,24.021650237475413
2016-07-10 20:00:00,388.2350729451216,142.50113406226527,76.97657413869531,18.086682400210588
2016-07-10 21:00:00,242.69417412927754,89.08055313337321,48.1197279425924,11.30637789769737
2016-07-10 22:00:00,186.7459844546154,68.54484929577316,37.02670654772686,8.699923179848131
2016-07-10 23:00:00,195.8186638613174,71.8749634316002,38.82557488202938,9.122591512472333
2016-07-11 00:00:00,191.2823241579664,70.20990636368667,37.926140714878116,8.911257346160232
2016-07-11 01:00:00,242.31614582066493,88.94179837771377,48.0447750953298,11.288766717171361
2016-07-11 02:00:00,378.40633692119434,138.8935104151193,75.02780010986758,17.628791706534372
2016-07-11 03:00:00,698.5963143160511,256.4187884586818,138.512861741294,32.545461612063455
2016-07-11 04:00:00,850.563694378309,312.19820023378463,168.64390634086118,39.62515618351881
2016-07-11 05:00:00,805.9563539620244,295.82513906596836,159.7994703638738,37.54703688144983
2016-07-11 06:00:00,678.9388422681969,249.20354116438986,134.61531368363853,31.62968022471102
2016-07-11 07:00:00,656.6351720600546,241.01701058048175,130.19309569514485,30.590620573676528
2016-07-11 08:00:00,579.1393687944753,212.57228567029244,114.82776200631082,26.98032856584481
2016-07-11 09:00:00,541.3365379332172,198.6968101043465,107.33247728005034,25.21921051324398
2016-07-11 10:00:00,517.5207544906245,189.9552604978005,102.61044790250621,24.109706140105448
2016-07-11 11:00:00,468.37707437098885,171.91714226207074,92.86657775836757,21.82025267172436
2016-07-11 12:00:00,456.2801684953863,167.47699008096802,90.46808664596422,21.256694894892096
2016-07-11 13:00:00,423.3917056460916,155.40532633859502,83.94718893411758,19.724522189129367
2016-07-11 14:00:00,454.7680552609359,166.92197105833014,90.16827525691377,21.186250172788057
2016-07-11 15:00:00,485.0103199499424,178.02235151108695,96.16450303792219,22.59514461486873
2016-07-11 16:00:00,514.8745563303364,188.98397720818434,102.085777971668,23.986427876423395
2016-07-11 17:00:00,560.2379533638461,205.63454788731948,111.0801196431806,26.099769539544397
2016-07-11 18:00:00,576.1151423255747,211.46224762501677,114.22813922820998,26.839439121636744
2016-07-11 19:00:00,524.325264045651,192.45284609967078,103.9595991532331,24.4267073895736
2016-07-11 20:00:00,397.6857806604361,145.97000295375176,78.85039532026045,18.5269619133608
2016-07-11 21:00:00,249.87671199291657,91.71689349090293,49.54383204058188,11.640990327691526
2016-07-11 22:00:00,192.79443739241674,70.76492538632452,38.22595210392854,8.981702068264266
2016-07-11 23:00:00,207.15951311969485,76.037606101384,41.07416029990753,9.650926928252584
2016-07-12 00:00:00,205.26937157663193,75.34383232308669,40.6993960635945,9.56287102562254
2016-07-12 01:00:00,259.3274197082311,95.18576238238946,51.41765322214702,12.081269840841738
2016-07-12 02:00:00,402.60014867239965,147.7738147773247,79.8247823346743,18.755907260198903
2016-07-12 03:00:00,734.5090036342465,269.6004902463305,145.63338223124148,34.21852376203425
2016-07-12 04:00:00,903.4876575840706,331.62386602610894,179.13730495762587,42.09072145715998
2016-07-12 05:00:00,858.1242605505608,314.9732953469738,170.1429632861133,39.97737979403898
2016-07-12 06:00:00,726.5704091533822,266.6866403774818,144.05937243872677,33.84868897098808
2016-07-12 07:00:00,701.2425124763392,257.390071748298,139.03753167213222,32.668739875745516
2016-07-12 08:00:00,619.9664261246342,227.55779928151415,122.92266951067218,28.882336062653717
2016-07-12 09:00:00,577.2492272514123,211.87851189199517,114.45299776999781,26.89227266321477
2016-07-12 10:00:00,554.9455570432701,203.69198130808704,110.03077978150411,25.853213012180277
2016-07-12 11:00:00,500.8875089116709,183.85005124878427,99.31252262295159,23.33481419696108
2016-07-12 12:00:00,484.2542633327173,177.74484199976806,96.01459734339697,22.559922253816712
2016-07-12 13:00:00,453.6339703350982,166.5057067913518,89.94341671512596,21.133416631210036
2016-07-12 14:00:00,486.1444048757802,178.43861577806533,96.38936157971,22.647978156446754
2016-07-12 15:00:00,514.4965280217239,188.84522245252487,102.01082512440539,23.968816695897385
2016-07-12 16:00:00,544.3607644021179,199.80684814962214,107.93210005815116,25.360099957452043
2016-07-12 17:00:00,593.8824728303659,217.9837211410114,117.75092304955241,27.667164606359137
2016-07-12 18:00:00,610.8937467179321,224.22768514568708,121.12380117636962,28.459667730029512
2016-07-12 19:00:00,556.4576702777206,204.2470003307249,110.33059117055454,25.923657734284312
2016-07-12 20:00:00,422.6356490288665,155.12781682727612,83.79728323959239,19.689299828077353
2016-07-12 21:00:00,263.107702794357,96.57330993898405,52.16718169477307,12.257381646101821
2016-07-12 22:00:00,220.3905039211352,80.89402254946508,43.697509954098706,10.267318246662876
2016-07-12 23:00:00,234.7555796484133,86.16670326452456,46.54571815007769,10.936543106651193
2016-07-13 00:00:00,234.7555796484133,86.16670326452456,46.54571815007769,10.936543106651193
2016-07-13 01:00:00,291.8378542489132,107.11867136910301,57.86359808673105,13.595831366078459
2016-07-13 02:00:00,445.695375854234,163.59185692250318,88.36940692261129,20.763581840163862
2016-07-13 03:00:00,788.9450800744582,289.58117506129264,156.42659223705658,36.75453375777945
2016-07-13 04:00:00,981.3614891582624,360.20734569195776,194.57759149372257,45.718624645517714
2016-07-13 05:00:00,933.7299222730771,342.7242464788658,185.1335327386343,43.49961589924066
2016-07-13 06:00:00,799.151844406998,293.32755346409806,158.45031911314692,37.23003563198168
2016-07-13 07:00:00,766.2633815577034,281.25588972172505,151.9294214013003,35.697862926218946
2016-07-13 08:00:00,680.0729271940347,249.61980543136826,134.84017222542636,31.68251376628905
2016-07-13 09:00:00,633.1974169260747,232.41421572959527,125.54601916486335,29.49872738106401
2016-07-13 10:00:00,607.1134636318064,222.84013758909254,120.37427270374361,28.283555924769434
2016-07-13 11:00:00,554.5675287346576,203.55322655242756,109.9558269342415,25.835601831654266
2016-07-13 12:00:00,536.4221699212536,196.8929982807735,106.35809026563646,24.990265166405866
2016-07-13 13:00:00,509.9601883183729,187.18016538461129,101.1113909572541,23.75748252958528
2016-07-13 14:00:00,543.6047077848926,199.52933863830322,107.78219436362595,25.324877596400025
2016-07-13 15:00:00,576.1151423255747,211.46224762501677,114.22813922820998,26.839439121636744
2016-07-13 16:00:00,610.5157184093198,224.08893039002766,121.04884832910706,28.44205654950351
2016-07-13 17:00:00,663.4396816150811,243.51459618235202,131.54224694587174,30.90762182314468
2016-07-13 18:00:00,677.4267290337466,248.648522141752,134.31550229458813,31.559235502606985
2016-07-13 19:00:00,619.5883978160216,227.41904452585467,122.84771666340957,28.864724882127707
2016-07-13 20:00:00,469.133130988214,172.19465177338967,93.01648345289279,21.85547503277638
2016-07-13 21:00:00,294.48405240920124,108.08995465871921,58.38826801756928,13.719109629760515
2016-07-13 22:00:00,228.32909840199943,83.80787241831375,45.271519746613414,10.637153037709053
2016-07-13 23:00:00,242.31614582066493,88.94179837771377,48.0447750953298,11.288766717171361
