,PHOT,WTOF,WTON,CPV,CSP
2016-06-17 07:00:00+00:00,0.151710125,0.377808989,0.069426698,0.151710125,0.151710125
2016-06-17 08:00:00+00:00,0.239417542,0.28511236,0.066039225,0.239417542,0.239417542
2016-06-17 09:00:00+00:00,0.275651879,0.203651685,0.077044824,0.275651879,0.275651879
2016-06-17 10:00:00+00:00,0.420250593,0.162921348,0.103289605,0.420250593,0.420250593
2016-06-17 11:00:00+00:00,0.54859465,0.199438202,0.138846631,0.54859465,0.54859465
2016-06-17 12:00:00+00:00,0.618354216,0.226123596,0.177789252,0.618354216,0.618354216
2016-06-17 13:00:00+00:00,0.607517779,0.167134832,0.250595132,0.607517779,0.607517779
2016-06-17 14:00:00+00:00,0.589908568,0.10252809,0.307313936,0.589908568,0.589908568
2016-06-17 15:00:00+00:00,0.513714866,0.092696629,0.280219488,0.513714866,0.513714866
2016-06-17 16:00:00+00:00,0.361666102,0.074438202,0.234501066,0.361666102,0.361666102
2016-06-17 17:00:00+00:00,0.253979004,0.02247191,0.224339443,0.253979004,0.253979004
2016-06-17 18:00:00+00:00,0.155096512,0.008426966,0.208252192,0.155096512,0.155096512
2016-06-17 19:00:00+00:00,0.070098205,0.008426966,0.164229404,0.070098205,0.070098205
2016-06-17 20:00:00+00:00,0.012190992,0.008426966,0.093965164,0.012190992,0.012190992
2016-06-17 21:00:00+00:00,0,0.008426966,0.066028771,0,0
2016-06-17 22:00:00+00:00,0,0.008426966,0.058409355,0,0
2016-06-17 23:00:00+00:00,0,0.008426966,0.049943623,0,0
2016-06-18 00:00:00+00:00,0,0.008426966,0.055021965,0,0
2016-06-18 01:00:00+00:00,0,0.040730337,0.060946666,0,0
2016-06-18 02:00:00+00:00,0,0.151685393,0.070257106,0,0
2016-06-18 03:00:00+00:00,0,0.165730337,0.076181477,0,0
2016-06-18 04:00:00+00:00,0.000338639,0.122191011,0.06179089,0.000338639,0.000338639
2016-06-18 05:00:00+00:00,0.012190992,0.221910112,0.076179622,0.012190992,0.012190992
2016-06-18 06:00:00+00:00,0.066034541,0.223314607,0.070253685,0.066034541,0.066034541
2016-06-18 07:00:00+00:00,0.150355571,0.16994382,0.060095794,0.150355571,0.150355571
2016-06-18 08:00:00+00:00,0.229935659,0.153089888,0.07448402,0.229935659,0.229935659
2016-06-18 09:00:00+00:00,0.276667796,0.168539326,0.0863327,0.276667796,0.276667796
2016-06-18 10:00:00+00:00,0.268201829,0.139044944,0.125265529,0.268201829,0.268201829
2016-06-18 11:00:00+00:00,0.303081612,0.137640449,0.171814816,0.303081612,0.303081612
2016-06-18 12:00:00+00:00,0.281070098,0.095505618,0.20058924,0.281070098,0.281070098
2016-06-18 13:00:00+00:00,0.281747376,0.073033708,0.233594752,0.281747376,0.281747376
2016-06-18 14:00:00+00:00,0.316627159,0.042134832,0.258982333,0.316627159,0.316627159
2016-06-18 15:00:00+00:00,0.299695225,0.018258427,0.226818366,0.299695225,0.299695225
2016-06-18 16:00:00+00:00,0.240433458,0.011235955,0.199733145,0.240433458,0.240433458
2016-06-18 17:00:00+00:00,0.16593295,0.009831461,0.172648583,0.16593295,0.16593295
2016-06-18 18:00:00+00:00,0.091093803,0.009831461,0.141333148,0.091093803,0.091093803
2016-06-18 19:00:00+00:00,0.02810701,0.009831461,0.100709221,0.02810701,0.02810701
2016-06-18 20:00:00+00:00,0.002370471,0.009831461,0.066856568,0.002370471,0.002370471
2016-06-18 21:00:00+00:00,0,0.009831461,0.048237696,0,0
2016-06-18 22:00:00+00:00,0,0.030898876,0.040620723,0,0
2016-06-18 23:00:00+00:00,0,0.08005618,0.0355427,0,0
2016-06-19 00:00:00+00:00,0,0.175561798,0.044850957,0,0
2016-06-19 01:00:00+00:00,0,0.058988764,0.053312752,0,0
2016-06-19 02:00:00+00:00,0,0.046348315,0.053312103,0,0
2016-06-19 03:00:00+00:00,0,0.130617978,0.054157668,0,0
2016-06-19 04:00:00+00:00,0.001015916,0.092696629,0.048233586,0.001015916,0.001015916
2016-06-19 05:00:00+00:00,0.029461565,0.053370787,0.036386297,0.029461565,0.029461565
2016-06-19 06:00:00+00:00,0.109380291,0.019662921,0.030462576,0.109380291,0.109380291
2016-06-19 07:00:00+00:00,0.222146969,0.015449438,0.027923688,0.222146969,0.222146969
2016-06-19 08:00:00+00:00,0.296986116,0.008426966,0.027923348,0.296986116,0.296986116
2016-06-19 09:00:00+00:00,0.281408737,0.008426966,0.017769187,0.281408737,0.281408737
2016-06-19 10:00:00+00:00,0.305113444,0.009831461,0.012692122,0.305113444,0.305113444
2016-06-19 11:00:00+00:00,0.340670505,0.009831461,0.011845836,0.340670505,0.340670505
2016-06-19 12:00:00+00:00,0.387064003,0.008426966,0.011845692,0.387064003,0.387064003
2016-06-19 13:00:00+00:00,0.40568913,0.008426966,0.011845548,0.40568913,0.40568913
2016-06-19 14:00:00+00:00,0.430748392,0.008426966,0.013537604,0.430748392,0.430748392
2016-06-19 15:00:00+00:00,0.361327464,0.008426966,0.01269135,0.361327464,0.361327464
2016-06-19 16:00:00+00:00,0.250253979,0.009831461,0.010999036,0.250253979,0.250253979
2016-06-19 17:00:00+00:00,0.157466983,0.011235955,0.010152832,0.157466983,0.157466983
2016-06-19 18:00:00+00:00,0.075516424,0.092696629,0.010152709,0.075516424,0.075516424
2016-06-19 19:00:00+00:00,0.025736539,0.161516854,0.021151219,0.025736539,0.025736539
2016-06-19 20:00:00+00:00,0.003047748,0.153089888,0.047378155,0.003047748,0.003047748
2016-06-19 21:00:00+00:00,0,0.161516854,0.035533184,0,0
2016-06-19 22:00:00+00:00,0,0.127808989,0.02791859,0,0
2016-06-19 23:00:00+00:00,0,0.087078652,0.046530418,0,0
2016-06-20 00:00:00+00:00,0,0.183988764,0.059219811,0,0
2016-06-20 01:00:00+00:00,0,0.231741573,0.051605207,0,0
2016-06-20 02:00:00+00:00,0,0.223314607,0.047374695,0,0
2016-06-20 03:00:00+00:00,0,0.233146067,0.036376556,0,0
2016-06-20 04:00:00+00:00,0.000338639,0.212078652,0.032992289,0.000338639,0.000338639
2016-06-20 05:00:00+00:00,0.014222824,0.217696629,0.033837833,0.014222824,0.014222824
2016-06-20 06:00:00+00:00,0.049102608,0.299157303,0.044834583,0.049102608,0.049102608
2016-06-20 07:00:00+00:00,0.092109719,0.383426966,0.060906617,0.092109719,0.092109719
2016-06-20 08:00:00+00:00,0.134439553,0.469101124,0.102355708,0.134439553,0.134439553
2016-06-20 09:00:00+00:00,0.176769387,0.408707865,0.139574266,0.176769387,0.176769387
2016-06-20 10:00:00+00:00,0.271926854,0.394662921,0.200476961,0.271926854,0.271926854
2016-06-20 11:00:00+00:00,0.396545886,0.359550562,0.272374667,0.396545886,0.396545886
2016-06-20 12:00:00+00:00,0.504571622,0.445224719,0.387410185,0.504571622,0.504571622
2016-06-20 13:00:00+00:00,0.571622079,0.404494382,0.413627238,0.571622079,0.571622079
2016-06-20 14:00:00+00:00,0.551981036,0.398876405,0.398396848,0.551981036,0.551981036
2016-06-20 15:00:00+00:00,0.451405351,0.293539326,0.441529988,0.451405351,0.451405351
2016-06-20 16:00:00+00:00,0.344734169,0.376404494,0.408537144,0.344734169,0.344734169
2016-06-20 17:00:00+00:00,0.218421944,0.349719101,0.389924083,0.218421944,0.218421944
2016-06-20 18:00:00+00:00,0.12766678,0.273876405,0.271505656,0.12766678,0.12766678
2016-06-20 19:00:00+00:00,0.062648154,0.415730337,0.211450431,0.062648154,0.062648154
2016-06-20 20:00:00+00:00,0.009820522,0.308988764,0.186074115,0.009820522,0.009820522
2016-06-20 21:00:00+00:00,0,0.254213483,0.173385134,0,0
2016-06-20 22:00:00+00:00,0,0.266853933,0.172537254,0,0
2016-06-20 23:00:00+00:00,0,0.223314607,0.163231788,0,0
2016-06-21 00:00:00+00:00,0,0.235955056,0.168304304,0,0
2016-06-21 01:00:00+00:00,0,0.31741573,0.171685216,0,0
2016-06-21 02:00:00+00:00,0,0.394662921,0.169145939,0,0
2016-06-21 03:00:00+00:00,0,0.273876405,0.175909636,0,0
2016-06-21 04:00:00+00:00,0,0.323033708,0.154764768,0,0
2016-06-21 05:00:00+00:00,0.005756857,0.514044944,0.149688692,0.005756857,0.005756857
2016-06-21 06:00:00+00:00,0.026075178,0.58988764,0.17928597,0.026075178,0.026075178
2016-06-21 07:00:00+00:00,0.064002709,0.713483146,0.238481267,0.064002709,0.064002709
2016-06-21 08:00:00+00:00,0.103962073,0.657303371,0.345032529,0.103962073,0.103962073
2016-06-21 09:00:00+00:00,0.138841856,0.469101124,0.353484908,0.138841856,0.138841856
2016-06-21 10:00:00+00:00,0.158821537,0.550561798,0.24608339,0.158821537,0.158821537
2016-06-21 11:00:00+00:00,0.171351168,0.58988764,0.369543413,0.171351168,0.171351168
2016-06-21 12:00:00+00:00,0.20149001,0.547752809,0.359391396,0.20149001,0.20149001
2016-06-21 13:00:00+00:00,0.268201829,0.433988764,0.275670988,0.268201829,0.268201829
2016-06-21 14:00:00+00:00,0.251608534,0.460674157,0.210555954,0.251608534,0.251608534
2016-06-21 15:00:00+00:00,0.191669489,0.446629214,0.205479817,0.191669489,0.191669489
2016-06-21 16:00:00+00:00,0.143921436,0.151685393,0.154742178,0.143921436,0.143921436
2016-06-21 17:00:00+00:00,0.075516424,0.028089888,0.122608431,0.075516424,0.075516424
2016-06-21 18:00:00+00:00,0.053166272,0.036516854,0.175031975,0.053166272,0.053166272
2016-06-21 19:00:00+00:00,0.041652557,0.037921348,0.171647627,0.041652557,0.041652557
2016-06-21 20:00:00+00:00,0.011175076,0.126404494,0.141205936,0.011175076,0.011175076
2016-06-21 21:00:00+00:00,0,0.245786517,0.119220328,0,0
2016-06-21 22:00:00+00:00,0,0.331460674,0.151348789,0,0
2016-06-21 23:00:00+00:00,0,0.696629214,0.165720681,0,0
2016-06-22 00:00:00+00:00,0,0.926966292,0.195311284,0,0
2016-06-22 01:00:00+00:00,0,0.908707865,0.195308908,0,0
2016-06-22 02:00:00+00:00,0,0.633426966,0.207988775,0,0
2016-06-22 03:00:00+00:00,0,0.560393258,0.236732312,0,0
2016-06-22 04:00:00+00:00,0.000677277,0.581460674,0.250256829,0.000677277,0.000677277
2016-06-22 05:00:00+00:00,0.026413817,0.616573034,0.262090113,0.026413817,0.026413817
2016-06-22 06:00:00+00:00,0.092786996,0.575842697,0.228269258,0.092786996,0.092786996
2016-06-22 07:00:00+00:00,0.187267186,0.446629214,0.170777145,0.187267186,0.187267186
2016-06-22 08:00:00+00:00,0.270572299,0.460674157,0.155557488,0.270572299,0.270572299
2016-06-22 09:00:00+00:00,0.335590925,0.616573034,0.138647379,0.335590925,0.335590925
2016-06-22 10:00:00+00:00,0.350152387,0.636235955,0.174152517,0.350152387,0.350152387
2016-06-22 11:00:00+00:00,0.337622757,0.655898876,0.199512108,0.337622757,0.337622757
2016-06-22 12:00:00+00:00,0.353538774,0.58988764,0.238397162,0.353538774,0.353538774
2016-06-22 13:00:00+00:00,0.34947511,0.58005618,0.263755355,0.34947511,0.34947511
2016-06-22 14:00:00+00:00,0.342363698,0.495786517,0.249381037,0.342363698,0.342363698
2016-06-22 15:00:00+00:00,0.289197426,0.529494382,0.23331637,0.289197426,0.289197426
2016-06-22 16:00:00+00:00,0.205892313,0.554775281,0.224860144,0.205892313,0.205892313
2016-06-22 17:00:00+00:00,0.129698612,0.470505618,0.204569523,0.129698612,0.129698612
2016-06-22 18:00:00+00:00,0.076193701,0.376404494,0.191041942,0.076193701,0.076193701
2016-06-22 19:00:00+00:00,0.032509313,0.223314607,0.136939904,0.032509313,0.032509313
2016-06-22 20:00:00+00:00,0.00507958,0.193820225,0.115805794,0.00507958,0.00507958
2016-06-22 21:00:00+00:00,0,0.132022472,0.072694724,0,0
2016-06-22 22:00:00+00:00,0,0.073033708,0.049871356,0,0
2016-06-22 23:00:00+00:00,0,0.025280899,0.044799148,0,0
2016-06-23 00:00:00+00:00,0,0,0.03550078,0,0
2016-06-23 01:00:00+00:00,0,0,0.023666899,0,0
2016-06-23 02:00:00+00:00,0,0,0.018595194,0,0
2016-06-23 03:00:00+00:00,0,0.001404494,0.012678387,0,0
2016-06-23 04:00:00+00:00,0.000677277,0.037921348,0.014368664,0.000677277,0.000677277
2016-06-23 05:00:00+00:00,0.021672875,0.112359551,0.021130132,0.021672875,0.021672875
2016-06-23 06:00:00+00:00,0.0866915,0.123595506,0.03042702,0.0866915,0.0866915
2016-06-23 07:00:00+00:00,0.20149001,0.19241573,0.029581465,0.20149001,0.20149001
2016-06-23 08:00:00+00:00,0.349813749,0.242977528,0.024510059,0.349813749,0.349813749
2016-06-23 09:00:00+00:00,0.481544192,0.262640449,0.02028394,0.481544192,0.481544192
2016-06-23 10:00:00+00:00,0.543515069,0.365168539,0.024509463,0.543515069,0.543515069
2016-06-23 11:00:00+00:00,0.56112428,0.529494382,0.028734883,0.56112428,0.56112428
2016-06-23 12:00:00+00:00,0.596004064,0.54494382,0.0304248,0.596004064,0.596004064
2016-06-23 13:00:00+00:00,0.602776837,0.460674157,0.031269554,0.602776837,0.602776837
2016-06-23 14:00:00+00:00,0.564849306,0.407303371,0.028733835,0.564849306,0.564849306
2016-06-23 15:00:00+00:00,0.496105655,0.341292135,0.027888383,0.496105655,0.496105655
2016-06-23 16:00:00+00:00,0.391804944,0.30758427,0.025352767,0.391804944,0.391804944
2016-06-23 17:00:00+00:00,0.272604131,0.279494382,0.024507377,0.272604131,0.272604131
2016-06-23 18:00:00+00:00,0.149678293,0.33988764,0.016901434,0.149678293,0.149678293
2016-06-23 19:00:00+00:00,0.05858449,0.375,0.01183086,0.05858449,0.05858449
2016-06-23 20:00:00+00:00,0.009143244,0.238764045,0.011830716,0.009143244,0.009143244
2016-06-23 21:00:00+00:00,0,0.220505618,0.010140491,0,0
2016-06-23 22:00:00+00:00,0,0.198033708,0.011830429,0,0
2016-06-23 23:00:00+00:00,0,0.165730337,0.015210366,0,0
2016-06-24 00:00:00+00:00,0,0.193820225,0.020280242,0,0
2016-06-24 01:00:00+00:00,0,0.150280899,0.030419993,0,0
2016-06-24 02:00:00+00:00,0,0.148876405,0.040559497,0,0
2016-06-24 03:00:00+00:00,0,0.157303371,0.049853776,0,0
2016-06-24 04:00:00+00:00,0.001693193,0.136235955,0.054078015,0.001693193,0.001693193
2016-06-24 05:00:00+00:00,0.035557061,0.16994382,0.070976532,0.035557061,0.035557061
2016-06-24 06:00:00+00:00,0.1225872,0.183988764,0.067595875,0.1225872,0.1225872
2016-06-24 07:00:00+00:00,0.260413139,0.106741573,0.029572836,0.260413139,0.260413139
2016-06-24 08:00:00+00:00,0.432441585,0.04494382,0.02027827,0.432441585,0.432441585
2016-06-24 09:00:00+00:00,0.572637995,0.029494382,0.024502611,0.572637995,0.572637995
2016-06-24 10:00:00+00:00,0.674229597,0.036516854,0.01605324,0.674229597,0.674229597
2016-06-24 11:00:00+00:00,0.736200474,0.011235955,0.011828559,0.736200474,0.736200474
2016-06-24 12:00:00+00:00,0.758211988,0.007022472,0.005914208,0.758211988,0.758211988
2016-06-24 13:00:00+00:00,0.733491365,0.005617978,0.005914136,0.733491365,0.733491365
2016-06-24 14:00:00+00:00,0.62749746,0.005617978,0.032104919,0.62749746,0.62749746
2016-06-24 15:00:00+00:00,0.550626482,0,0.044777369,0.550626482,0.550626482
2016-06-24 16:00:00+00:00,0.412123265,0.002808989,0.032948984,0.412123265,0.412123265
2016-06-24 17:00:00+00:00,0.287504233,0,0.025345065,0.287504233,0.287504233
2016-06-24 18:00:00+00:00,0.157466983,0,0.01774133,0.157466983,0.157466983
2016-06-24 19:00:00+00:00,0.065357264,0,0.011827409,0.065357264,0.065357264
2016-06-24 20:00:00+00:00,0.011175076,0,0.000844805,0.011175076,0.011175076
2016-06-24 21:00:00+00:00,0,0.005617978,0.004223972,0,0
2016-06-24 22:00:00+00:00,0,0.002808989,0.008447842,0,0
2016-06-24 23:00:00+00:00,0,0.004213483,0.014361156,0,0
2016-06-25 00:00:00+00:00,0,0.009831461,0.048151526,0,0
2016-06-25 01:00:00+00:00,0,0.015449438,0.073493542,0,0
2016-06-25 02:00:00+00:00,0,0.03511236,0.076026878,0,0
2016-06-25 03:00:00+00:00,0,0.04494382,0.089541679,0,0
2016-06-25 04:00:00+00:00,0.002031832,0.073033708,0.096298372,0.002031832,0.002031832
2016-06-25 05:00:00+00:00,0.03826617,0.108146067,0.108123174,0.03826617,0.03826617
2016-06-25 06:00:00+00:00,0.103962073,0.116573034,0.10389835,0.103962073,0.103962073
2016-06-25 07:00:00+00:00,0.203860481,0.112359551,0.051526198,0.203860481,0.203860481
2016-06-25 08:00:00+00:00,0.346766001,0.103932584,0.040544712,0.346766001,0.346766001
2016-06-25 09:00:00+00:00,0.456823569,0.091292135,0.034631521,0.456823569,0.456823569
2016-06-25 10:00:00+00:00,0.51540806,0.043539326,0.028718473,0.51540806,0.51540806
2016-06-25 11:00:00+00:00,0.536403657,0.008426966,0.022805569,0.536403657,0.536403657
2016-06-25 12:00:00+00:00,0.517101253,0.002808989,0.064192674,0.517101253,0.517101253
2016-06-25 13:00:00+00:00,0.475110058,0.005617978,0.09037543,0.475110058,0.475110058
2016-06-25 14:00:00+00:00,0.442939384,0.075842697,0.096286671,0.442939384,0.442939384
2016-06-25 15:00:00+00:00,0.388079919,0.398876405,0.092907063,0.388079919,0.388079919
2016-06-25 16:00:00+00:00,0.305452083,0.717696629,0.081926142,0.305452083,0.305452083
2016-06-25 17:00:00+00:00,0.203521842,0.574438202,0.063344185,0.203521842,0.203521842
2016-06-25 18:00:00+00:00,0.099898408,0.870786517,0.076012099,0.099898408,0.099898408
2016-06-25 19:00:00+00:00,0.029800203,0.85252809,0.108104783,0.029800203,0.029800203
2016-06-25 20:00:00+00:00,0.004063664,0.671348315,0.156243296,0.004063664,0.004063664
2016-06-25 21:00:00+00:00,0,0.653089888,0.184111485,0,0
2016-06-25 22:00:00+00:00,0,0.78511236,0.206911769,0,0
2016-06-25 23:00:00+00:00,0,0.577247191,0.135124412,0,0
2016-06-26 00:00:00+00:00,0,0.546348315,0.157080221,0,0
2016-06-26 01:00:00+00:00,0,0.463483146,0.161300848,0,0
2016-06-26 02:00:00+00:00,0,0.428370787,0.161298888,0,0
2016-06-26 03:00:00+00:00,0,0.429775281,0.155385523,0,0
2016-06-26 04:00:00+00:00,0.000677277,0.387640449,0.123293537,0.000677277,0.000677277
2016-06-26 05:00:00+00:00,0.022688791,0.325842697,0.105558252,0.022688791,0.022688791
2016-06-26 06:00:00+00:00,0.086014223,0.323033708,0.117379351,0.086014223,0.086014223
2016-06-26 07:00:00+00:00,0.145953268,0.321629214,0.107244579,0.145953268,0.145953268
2016-06-26 08:00:00+00:00,0.211987809,0.287921348,0.113998758,0.211987809,0.211987809
2016-06-26 09:00:00+00:00,0.339993227,0.168539326,0.108930823,0.339993227,0.339993227
2016-06-26 10:00:00+00:00,0.481882831,0.134831461,0.131728698,0.481882831,0.481882831
2016-06-26 11:00:00+00:00,0.553335591,0.10252809,0.149459592,0.553335591,0.553335591
2016-06-26 12:00:00+00:00,0.59431087,0.106741573,0.153679747,0.59431087,0.59431087
2016-06-26 13:00:00+00:00,0.618354216,0.119382023,0.148611577,0.618354216,0.618354216
2016-06-26 14:00:00+00:00,0.591601761,0.109550562,0.142699156,0.591601761,0.591601761
2016-06-26 15:00:00+00:00,0.537080935,0.088483146,0.14691924,0.537080935,0.537080935
2016-06-26 16:00:00+00:00,0.437521165,0.092696629,0.1190538,0.437521165,0.437521165
2016-06-26 17:00:00+00:00,0.314933966,0.125,0.087811665,0.314933966,0.314933966
2016-06-26 18:00:00+00:00,0.168980698,0.123595506,0.064169284,0.168980698,0.168980698
2016-06-26 19:00:00+00:00,0.062986793,0.117977528,0.043904766,0.062986793,0.062986793
2016-06-26 20:00:00+00:00,0.01015916,0.126404494,0.040526984,0.01015916,0.01015916
2016-06-26 21:00:00+00:00,0,0.105337079,0.037149284,0,0
2016-06-26 22:00:00+00:00,0,0.144662921,0.043058875,0,0
2016-06-26 23:00:00+00:00,0,0.18258427,0.041369789,0,0
2016-06-27 00:00:00+00:00,0,0.154494382,0.028705219,0,0
2016-06-27 01:00:00+00:00,0,0.133426966,0.016885218,0,0
2016-06-27 02:00:00+00:00,0,0.106741573,0.022794768,0,0
2016-06-27 03:00:00+00:00,0,0.115168539,0.027015693,0,0
2016-06-27 04:00:00+00:00,0.001693193,0.101123596,0.032080745,0.001693193,0.001693193
2016-06-27 05:00:00+00:00,0.039620725,0.070224719,0.060783832,0.039620725,0.039620725
2016-06-27 06:00:00+00:00,0.134100914,0.077247191,0.065004142,0.134100914,0.134100914
2016-06-27 07:00:00+00:00,0.261090417,0.077247191,0.037144773,0.261090417,0.261090417
2016-06-27 08:00:00+00:00,0.379613952,0.10252809,0.02954662,0.379613952,0.379613952
2016-06-27 09:00:00+00:00,0.435489333,0.153089888,0.048962375,0.435489333,0.435489333
2016-06-27 10:00:00+00:00,0.458855401,0.130617978,0.08019602,0.458855401,0.458855401
2016-06-27 11:00:00+00:00,0.495428378,0.113764045,0.081039204,0.495428378,0.495428378
2016-06-27 12:00:00+00:00,0.528614968,0.060393258,0.073440887,0.528614968,0.528614968
2016-06-27 13:00:00+00:00,0.586183542,0.039325843,0.057401376,0.586183542,0.586183542
2016-06-27 14:00:00+00:00,0.559769726,0.061797753,0.045582892,0.559769726,0.559769726
2016-06-27 15:00:00+00:00,0.47714189,0.053370787,0.037141165,0.47714189,0.47714189
2016-06-27 16:00:00+00:00,0.34947511,0.043539326,0.028699642,0.34947511,0.34947511
2016-06-27 17:00:00+00:00,0.183542161,0.070224719,0.017726034,0.183542161,0.183542161
2016-06-27 18:00:00+00:00,0.090416526,0.061797753,0.013505386,0.090416526,0.090416526
2016-06-27 19:00:00+00:00,0.033863867,0.116573034,0.013505222,0.033863867,0.033863867
2016-06-27 20:00:00+00:00,0.004740941,0.238764045,0.021101653,0.004740941,0.004740941
2016-06-27 21:00:00+00:00,0,0.220505618,0.020257341,0,0
2016-06-27 22:00:00+00:00,0,0.311797753,0.041358236,0,0
2016-06-27 23:00:00+00:00,0,0.273876405,0.046421946,0,0
2016-06-28 00:00:00+00:00,0,0.219101124,0.073430187,0,0
2016-06-28 01:00:00+00:00,0,0.183988764,0.086933534,0,0
2016-06-28 02:00:00+00:00,0,0.224719101,0.081024446,0,0
2016-06-28 03:00:00+00:00,0,0.279494382,0.089463406,0,0
2016-06-28 04:00:00+00:00,0.002031832,0.175561798,0.062454827,0.002031832,0.002031832
2016-06-28 05:00:00+00:00,0.034202506,0.099719101,0.037134852,0.034202506,0.034202506
2016-06-28 06:00:00+00:00,0.11479851,0.063202247,0.026162873,0.11479851,0.11479851
2016-06-28 07:00:00+00:00,0.252285811,0.053370787,0.016035115,0.252285811,0.252285811
2016-06-28 08:00:00+00:00,0.398916356,0.015449438,0.013503091,0.398916356,0.398916356
2016-06-28 09:00:00+00:00,0.507280732,0.005617978,0.010127195,0.507280732,0.507280732
2016-06-28 10:00:00+00:00,0.58415171,0.005617978,0.013502763,0.58415171,0.58415171
2016-06-28 11:00:00+00:00,0.654588554,0.005617978,0.018566073,0.654588554,0.654588554
2016-06-28 12:00:00+00:00,0.702675246,0.007022472,0.028692674,0.702675246,0.702675246
2016-06-28 13:00:00+00:00,0.700643414,0.004213483,0.029536218,0.700643414,0.700643414
2016-06-28 14:00:00+00:00,0.660006773,0.002808989,0.031223623,0.660006773,0.660006773
2016-06-28 15:00:00+00:00,0.575685743,0.001404494,0.027847758,0.575685743,0.575685743
2016-06-28 16:00:00+00:00,0.436505249,0.001404494,0.016033363,0.436505249,0.436505249
2016-06-28 17:00:00+00:00,0.276329157,0.001404494,0.014345466,0.276329157,0.276329157
2016-06-28 18:00:00+00:00,0.165594311,0,0.015189133,0.165594311,0.165594311
2016-06-28 19:00:00+00:00,0.074839147,0,0.021939592,0.074839147,0.074839147
2016-06-28 20:00:00+00:00,0.013884186,0,0.030377528,0.013884186,0.013884186
2016-06-28 21:00:00+00:00,0,0,0.0421905,0,0
2016-06-28 22:00:00+00:00,0,0,0.03459579,0,0
2016-06-28 23:00:00+00:00,0,0,0.03459537,0,0
2016-06-29 00:00:00+00:00,0,0.001404494,0.038813846,0,0
2016-06-29 01:00:00+00:00,0,0,0.040500913,0,0
2016-06-29 02:00:00+00:00,0,0,0.045562974,0,0
2016-06-29 03:00:00+00:00,0,0,0.04640617,0,0
2016-06-29 04:00:00+00:00,0.001354555,0,0.054842989,0.001354555,0.001354555
2016-06-29 05:00:00+00:00,0.036572977,0.001404494,0.047248771,0.036572977,0.036572977
2016-06-29 06:00:00+00:00,0.134439553,0.011235955,0.047248198,0.134439553,0.134439553
2016-06-29 07:00:00+00:00,0.286826956,0.007022472,0.034592011,0.286826956,0.286826956
2016-06-29 08:00:00+00:00,0.445987132,0.001404494,0.01265546,0.445987132,0.445987132
2016-06-29 09:00:00+00:00,0.576701659,0.001404494,0.013498994,0.576701659,0.576701659
2016-06-29 10:00:00+00:00,0.675245513,0.001404494,0.015186184,0.675245513,0.675245513
2016-06-29 11:00:00+00:00,0.73213681,0.001404494,0.014342333,0.73213681,0.73213681
2016-06-29 12:00:00+00:00,0.751100576,0.009831461,0.016873128,0.751100576,0.751100576
2016-06-29 13:00:00+00:00,0.737893668,0.023876405,0.0219348,0.737893668,0.737893668
2016-06-29 14:00:00+00:00,0.691838808,0.075842697,0.026152713,0.691838808,0.691838808
2016-06-29 15:00:00+00:00,0.57399255,0.129213483,0.028683273,0.57399255,0.57399255
2016-06-29 16:00:00+00:00,0.355570606,0.207865169,0.032057386,0.355570606,0.355570606
2016-06-29 17:00:00+00:00,0.320352184,0.35252809,0.040493049,0.320352184,0.320352184
2016-06-29 18:00:00+00:00,0.167626143,0.411516854,0.070861976,0.167626143,0.167626143
2016-06-29 19:00:00+00:00,0.056891297,0.537921348,0.096168658,0.056891297,0.056891297
2016-06-29 20:00:00+00:00,0.008804606,0.620786517,0.148469108,0.008804606,0.008804606
2016-06-29 21:00:00+00:00,0,0.502808989,0.220170267,0,0
2016-06-29 22:00:00+00:00,0,0.661516854,0.282590592,0,0
2016-06-29 23:00:00+00:00,0,0.613764045,0.304519301,0,0
2016-06-30 00:00:00+00:00,0,0.474719101,0.329821612,0,0
2016-06-30 01:00:00+00:00,0,0.414325843,0.295233154,0,0
2016-06-30 02:00:00+00:00,0,0.445224719,0.256427971,0,0
2016-06-30 03:00:00+00:00,0,0.429775281,0.226902261,0,0
2016-06-30 04:00:00+00:00,0.001354555,0.335674157,0.236177926,0.001354555,0.001354555
2016-06-30 05:00:00+00:00,0.032847951,0.338483146,0.264009978,0.032847951,0.032847951
2016-06-30 06:00:00+00:00,0.126650864,0.240168539,0.226050529,0.126650864,0.126650864
2016-06-30 07:00:00+00:00,0.277683712,0.212078652,0.114710817,0.277683712,0.277683712
2016-06-30 08:00:00+00:00,0.430748392,0.16011236,0.049763648,0.430748392,0.430748392
2016-06-30 09:00:00+00:00,0.554351507,0.191011236,0.02952045,0.554351507,0.554351507
2016-06-30 10:00:00+00:00,0.647477142,0.209269663,0.033737248,0.647477142,0.647477142
2016-06-30 11:00:00+00:00,0.709786658,0.242977528,0.043014469,0.709786658,0.709786658
2016-06-30 12:00:00+00:00,0.732814087,0.353932584,0.067472858,0.732814087,0.732814087
2016-06-30 13:00:00+00:00,0.71689807,0.421348315,0.08518345,0.71689807,0.71689807
2016-06-30 14:00:00+00:00,0.66339316,0.324438202,0.086869197,0.66339316,0.66339316
2016-06-30 15:00:00+00:00,0.577717575,0.258426966,0.076747582,0.577717575,0.577717575
2016-06-30 16:00:00+00:00,0.460209956,0.268258427,0.078433391,0.460209956,0.460209956
