,CH_P2HT_OTH,CH_STUR_BIO_CHP,CH_ICEN_GAS_CHP
2016-06-27 15:00:00,1141.9367936002204,78.10393795673232,16.702226732285837
2016-06-27 16:00:00,1182.6967712647074,80.89175842496341,17.29839141703064
2016-06-27 17:00:00,1278.0225254800396,87.41166113292323,18.69264753457897
2016-06-27 18:00:00,1327.9863690687655,90.82898944881941,19.42343005136292
2016-06-27 19:00:00,1202.4193411023625,82.24070381281717,17.586858199971672
2016-06-27 20:00:00,910.5253075050693,62.276312072581625,13.31754981244438
2016-06-27 21:00:00,576.5564582541125,39.4341701715914,8.432845621309546
2016-06-27 22:00:00,332.6540112617799,22.752212208466645,4.865473072272098
2016-06-27 23:00:00,378.01592188838623,25.854786600530275,5.528946673036475
2016-06-28 00:00:00,365.5249609912048,25.000454521556236,5.346251043840487
2016-06-28 01:00:00,421.4055755312271,28.822466453808538,6.163573595506749
2016-06-28 02:00:00,684.3731733666261,46.808404958525244,10.00979736805386
2016-06-28 03:00:00,1368.0889277386639,93.5718450707887,20.009979176676353
2016-06-28 04:00:00,1774.3738663943554,121.36012006057602,25.952394905261645
2016-06-28 05:00:00,1688.2519781032624,115.46972520028132,24.692756619752465
2016-06-28 06:00:00,1345.736681922655,92.04304029788779,19.683050156009852
2016-06-28 07:00:00,1296.4302573285177,88.6706768282534,18.96188319865727
2016-06-28 08:00:00,1202.4193411023625,82.24070381281717,17.586858199971672
2016-06-28 09:00:00,1170.8632293621145,80.08239119225117,17.12531134726602
2016-06-28 10:00:00,1133.3903466705701,77.51939495532905,16.577224459678057
2016-06-28 11:00:00,960.4891510937953,65.6936403884778,14.048332329228332
2016-06-28 12:00:00,931.5627153319014,63.71518715295896,13.625247714248149
2016-06-28 13:00:00,851.3575979921045,58.22947590902036,12.452149463621277
2016-06-28 14:00:00,908.5530505213039,62.14141753379625,13.288703134150277
2016-06-28 15:00:00,1009.7955756879326,69.06600385811218,14.769499286580913
2016-06-28 16:00:00,1013.082670660875,69.29082808942114,14.817577083737753
2016-06-28 17:00:00,1086.7135980547869,74.32689087074183,15.894519740050946
2016-06-28 18:00:00,1140.6219556110436,78.01400826420874,16.682995613423103
2016-06-28 19:00:00,1019.6568606067601,69.74047655203907,14.913732678051433
2016-06-28 20:00:00,760.633776738892,52.024327124893105,11.125202262092525
2016-06-28 21:00:00,470.7120001253644,32.19482992344292,6.884740552859332
2016-06-28 22:00:00,369.46947495873576,25.27024359912699,5.403944400428695
2016-06-28 23:00:00,412.8591286015766,28.23792345240524,6.038571322898967
2016-06-29 00:00:00,402.3404246881607,27.51848591221658,5.884722371997084
2016-06-29 01:00:00,476.6287710766609,32.59951353979905,6.971280587741644
2016-06-29 02:00:00,758.6615197551264,51.889432586107716,11.09635558379842
2016-06-29 03:00:00,1471.3037098890582,100.63132593389003,21.5196220074011
2016-06-29 04:00:00,1881.5331625122808,128.68939000124809,27.51973109257459
2016-06-29 05:00:00,1792.124179248245,122.57417090964442,26.212015009908576
2016-06-29 06:00:00,1454.8682350243453,99.50720477734521,21.2792330216169
2016-06-29 07:00:00,1400.3024584735003,95.77512253761651,20.48114158881338
2016-06-29 08:00:00,1281.9670394475706,87.68145021049399,18.750340891167177
2016-06-29 09:00:00,1232.6606148534333,84.30908674085961,18.029173933814594
2016-06-29 10:00:00,1191.9006371889463,81.52126627262851,17.43300924906979
2016-06-29 11:00:00,1028.2033075364106,70.32501955344236,15.038734950659212
2016-06-29 12:00:00,995.3323578069857,68.07677724035277,14.557956979090823
2016-06-29 13:00:00,916.4420784563658,62.68099568893774,13.404089847326688
2016-06-29 14:00:00,976.2672069639191,66.7727966987608,14.279105755581156
2016-06-29 15:00:00,1072.9077991684285,73.3826290992442,15.692592991992221
2016-06-29 16:00:00,1090.6581120223177,74.59667994831257,15.952213096639152
