,BG_P2HT_OTH,BG_STUR_BIO_CHP,BG_COMC_GAS_CHP
2016-02-28 06:00:00,1900.2697638375234,816.5836258018114,1391.4852899001476
2016-02-28 07:00:00,1823.0440414166483,783.39820043765,1334.9362362891738
2016-02-28 08:00:00,1743.2333575758273,749.1019658562783,1276.4943273272056
2016-02-28 09:00:00,1668.5925965748977,717.0273497093275,1221.838129067227
2016-02-28 10:00:00,1627.8794542107541,699.5321045382633,1192.025657289057
2016-02-28 11:00:00,1628.202574388247,699.6709556904145,1192.2622642079311
2016-02-28 12:00:00,1645.9741841503735,707.3077690587362,1205.2756447460215
2016-02-28 13:00:00,1685.071725627051,724.1087584690439,1233.9050819298197
2016-02-28 14:00:00,1752.280722545637,752.9897981165149,1283.119321055688
2016-02-28 15:00:00,1799.7793886371378,773.4009174827563,1317.9005381302197
2016-02-28 16:00:00,1811.7348352043862,778.5384101123545,1326.6549941285714
2016-02-28 17:00:00,1798.4869079271648,772.845512874151,1316.9541104547222
2016-02-28 18:00:00,1737.0940742034566,746.4637939654036,1271.9987958685927
2016-02-28 19:00:00,1566.1635003095523,673.0115344773644,1146.833735784053
2016-02-28 20:00:00,1228.1797946516624,527.7732293271018,899.342898641466
2016-02-28 21:00:00,994.240786146584,427.2449951695586,728.0394893764249
2016-02-28 22:00:00,935.4329138428212,401.9740854780215,684.9770301412902
2016-02-28 23:00:00,975.4998158519784,419.19162834478306,714.3162880817116
2016-02-29 00:00:00,999.2491488977287,429.3971880279037,731.7068966189775
2016-02-29 01:00:00,1072.7589892774322,460.9858251423251,785.5349706628957
2016-02-29 02:00:00,1249.9904066324536,537.1456820973148,915.3138656654858
2016-02-29 03:00:00,1715.2834622226653,737.0913411951907,1256.0278288445732
2016-02-29 04:00:00,2033.395276964723,873.7903004881481,1488.9673404763864
2016-02-29 05:00:00,1959.2391962300333,841.9239610694244,1434.6660525947198
2016-02-29 06:00:00,1908.5093283636004,820.1243301816698,1397.5187663314443
2016-02-29 07:00:00,1831.283605942725,786.9389048175084,1340.9697127204706
2016-02-29 08:00:00,1753.08852298937,753.3369259968931,1283.710838352874
2016-02-29 09:00:00,1678.6093220771868,721.3317354260178,1229.1729435523323
2016-02-29 10:00:00,1635.9574586480842,703.0033833420459,1197.9408302609163
2016-02-29 11:00:00,1634.9880981156045,702.586829885592,1197.231009504293
2016-02-29 12:00:00,1652.9212679664772,710.2930688299892,1210.3626935018203
2016-02-29 13:00:00,1691.5341291769148,726.8857815120699,1238.6372203073072
2016-02-29 14:00:00,1759.0662462729942,755.9056723116922,1288.0880663520497
2016-02-29 15:00:00,1806.241792187002,776.1779405257824,1322.6326765077072
2016-02-29 16:00:00,1819.8128396417164,782.0096889161372,1332.5701671004306
2016-02-29 17:00:00,1807.0495926307347,776.5250684061606,1323.224193804893
2016-02-29 18:00:00,1743.5564777533207,749.2408170084296,1276.73093424608
2016-02-29 19:00:00,1573.272144214403,676.0662598246932,1152.0390879992892
2016-02-29 20:00:00,1234.8037582902732,530.6196779462035,904.1933404783906
2016-02-29 21:00:00,998.4413484539956,429.05006014752547,731.1153793217915
2016-02-29 22:00:00,933.9788730441019,401.34925529334066,683.9122990063556
2016-02-29 23:00:00,964.8368499947024,414.6095403237901,706.5082597588575
2016-03-01 00:00:00,1002.318790583914,430.7162739733411,733.9546623482839
2016-03-01 01:00:00,1072.1127489224457,460.7081228380226,785.0617568251471
2016-03-01 02:00:00,1248.8594860112275,536.6597030647852,914.4857414494255
2016-03-01 03:00:00,1715.4450223114118,737.1607667712663,1256.14613230401
2016-03-01 04:00:00,2043.7351226445055,878.2335373569899,1496.5387618803663
2016-03-01 05:00:00,1969.0943616435757,846.1589212100389,1441.8825636203876
2016-03-01 06:00:00,1916.748892889677,823.6650345615279,1403.5522427627404
2016-03-01 07:00:00,1839.5231704688017,790.4796091973666,1347.0031891517667
2016-03-01 08:00:00,1762.9436884029128,757.5718861375078,1290.927349378542
2016-03-01 09:00:00,1688.6260475794759,725.6361211427081,1236.5077580374377
2016-03-01 10:00:00,1644.0354630854142,706.4746621458283,1203.8560032327753
2016-03-01 11:00:00,1641.7736218429618,705.5027040807694,1202.1997548006548
2016-03-01 12:00:00,1659.8683517825812,713.2783686012423,1215.4497422576192
2016-03-01 13:00:00,1697.996532726779,729.662804555096,1243.3693586847946
2016-03-01 14:00:00,1765.8517700003515,758.8215465068697,1293.0568116484117
2016-03-01 15:00:00,1812.704195736866,778.9549635688087,1327.3648148851948
2016-03-01 16:00:00,1827.8908440790462,785.4809677199198,1338.4853400722898
2016-03-01 17:00:00,1815.6122773343047,780.2046239381702,1329.4942771550639
2016-03-01 18:00:00,1750.0188813031848,752.0178400514558,1281.4630726235675
2016-03-01 19:00:00,1580.3807881192533,679.1209851720217,1157.2444402145252
2016-03-01 20:00:00,1241.4277219288838,533.4661265653052,909.043782315315
2016-03-01 21:00:00,1002.6419107614072,430.8551251254924,734.1912692671583
2016-03-01 22:00:00,932.5248322453824,400.72442510865983,682.847567871421
2016-03-01 23:00:00,954.1738841374269,410.0274523027971,698.7002314360035
2016-03-02 00:00:00,985.8396615317606,423.63486521362466,721.8877094856912
2016-03-02 01:00:00,1058.218581290238,454.73752329551644,774.8876593135492
2016-03-02 02:00:00,1233.0265973140604,529.8559966093713,902.8920024245815
2016-03-02 03:00:00,1705.1051766316295,732.7175299024246,1248.5747109000306
2016-03-02 04:00:00,2023.7016716399273,869.6247659236093,1481.8691329101557
2016-03-02 05:00:00,1922.888176262048,826.3032064524028,1408.0477742213534
2016-03-02 06:00:00,1871.8351882181219,804.364724412497,1370.6638810392037
2016-03-02 07:00:00,1792.6707447322872,770.3461921354277,1312.6951859149838
2016-03-02 08:00:00,1717.3837433763713,737.9938736841742,1257.5657738172565
2016-03-02 09:00:00,1658.5758710726082,712.722963992637,1214.5033145821217
2016-03-02 10:00:00,1607.5228830286826,690.7844819527312,1177.119421399972
2016-03-02 11:00:00,1596.8599171714068,686.2023939317381,1169.3113930771178
2016-03-02 12:00:00,1608.8153637386552,691.3398865613365,1178.0658490754695
2016-03-02 13:00:00,1648.8822657478122,708.557429428098,1207.4051070158907
2016-03-02 14:00:00,1723.523026748742,740.632045575049,1262.0613052758695
2016-03-02 15:00:00,1784.5927402949571,766.8749133316452,1306.7800129431248
2016-03-02 16:00:00,1803.6568307670564,775.067131308572,1320.7398211567122
2016-03-02 17:00:00,1787.177701714903,767.9857225488556,1308.6728682941196
2016-03-02 18:00:00,1720.9380653287963,739.5212363578385,1260.1684499248745
2016-03-02 19:00:00,1567.7791011970185,673.7057902381209,1148.0167703784248
2016-03-02 20:00:00,1233.672837669047,530.1336989136739,903.3652162623301
2016-03-02 21:00:00,998.1182282765026,428.91120899537424,730.8787724029173
2016-03-02 22:00:00,921.5387462106136,396.00348593551547,674.8029326296925
2016-03-02 23:00:00,957.7282060898522,411.55481497646133,701.3029075436214
2016-03-03 00:00:00,968.0680517696346,415.9980518453031,708.8743289476013
2016-03-03 01:00:00,1055.9567400477856,453.7655652304574,773.2314108814288
2016-03-03 02:00:00,1265.9848554183673,544.0188141288041,927.0259081497668
2016-03-03 03:00:00,1734.832232961004,745.4918359003444,1270.3425474364722
2016-03-03 04:00:00,1944.5372281540924,835.60623364654,1423.9004377859358
2016-03-03 05:00:00,1841.7850117112541,791.4515672624258,1348.6594375838877
2016-03-03 06:00:00,1796.548186862206,772.0124059612434,1315.5344689414762
2016-03-03 07:00:00,1723.8461469262352,740.7708967272001,1262.2979121947435
2016-03-03 08:00:00,1650.8209868127715,709.3905363410058,1208.824748529137
2016-03-03 09:00:00,1597.1830373489,686.3412450838896,1169.5479999959923
2016-03-03 10:00:00,1556.7930151622495,668.9848510649767,1139.9721351366966
2016-03-03 11:00:00,1556.7930151622495,668.9848510649767,1139.9721351366966
2016-03-03 12:00:00,1586.8431916691175,681.8980082150479,1161.9765785920124
2016-03-03 13:00:00,1628.8488147432336,699.9486579947172,1192.73547804568
2016-03-03 14:00:00,1688.6260475794759,725.6361211427081,1236.5077580374377
2016-03-03 15:00:00,1759.3893664504874,756.0445234638435,1288.324673270924
2016-03-03 16:00:00,1783.3002595849846,766.3195087230399,1305.833585267627
2016-03-03 17:00:00,1770.6985726627495,760.904313789139,1296.6059154315267
2016-03-03 18:00:00,1715.1219021339186,737.021915619115,1255.9095253851358
2016-03-03 19:00:00,1555.8236546297696,668.5682976085228,1139.2623143800733
2016-03-03 20:00:00,1222.6867516342782,525.4127597405297,895.3205810206019
2016-03-03 21:00:00,1001.6725502289278,430.4385716690386,733.4814485105353
2016-03-03 22:00:00,900.5359346735551,386.97816104568074,659.4234829028586
2016-03-03 23:00:00,936.725394552794,402.5294900866267,685.9234578167876
2016-03-04 00:00:00,960.9594078647842,412.94332649797445,703.6689767323652
2016-03-04 01:00:00,1040.446971528112,447.10070992719494,761.8742787754593
2016-03-04 02:00:00,1214.6087471969481,521.9414809367472,889.4054080487427
2016-03-04 03:00:00,1665.0382746224723,715.4999870356631,1219.2354529596091
2016-03-04 04:00:00,1962.3088379162186,843.2430470148616,1436.9138183240261
2016-03-04 05:00:00,1883.144394430384,809.2245147377924,1378.9451231998062
2016-03-04 06:00:00,1836.2919686938696,789.0910976758536,1344.6371199630232
2016-03-04 07:00:00,1761.974327870433,757.1553326810539,1290.2175286219187
2016-03-04 08:00:00,1687.9798072244896,725.3584188384057,1236.0345441996892
2016-03-04 09:00:00,1615.277767288519,694.1169096043625,1182.7979874529567
2016-03-04 10:00:00,1573.595264391896,676.2051109768444,1152.2756949181635
2016-03-04 11:00:00,1577.1495863443213,677.7324736505088,1154.8783710257817
2016-03-04 12:00:00,1593.6287153964747,684.8138824102252,1166.945323888374
2016-03-04 13:00:00,1631.4337761631791,701.0594672119277,1194.628333396675
2016-03-04 14:00:00,1694.4422107743535,728.1354418814316,1240.7666825771762
2016-03-04 15:00:00,1750.3420014806777,752.1566912036069,1281.6996795424416
2016-03-04 16:00:00,1769.4060919527767,760.348909180534,1295.6594877560294
2016-03-04 17:00:00,1756.4812848530487,754.7948630944818,1286.1952110010548
2016-03-04 18:00:00,1685.071725627051,724.1087584690439,1233.9050819298197
2016-03-04 19:00:00,1524.4809974129291,655.0997358498464,1116.3114432492598
2016-03-04 20:00:00,1195.2215365473558,513.6104118076689,875.2089929162806
2016-03-04 21:00:00,966.4524508821686,415.30379608454655,707.6912943532294
2016-03-04 22:00:00,898.5972136085961,386.145054132773,658.0038413896125
2016-03-04 23:00:00,937.3716349077804,402.80719239092923,686.3966716545362
2016-03-05 00:00:00,961.2825280422774,413.0821776501257,703.9055836512395
2016-03-05 01:00:00,1033.984567978248,444.32368688416886,757.142140397972
2016-03-05 02:00:00,1201.0376997422336,516.1097325463924,879.4679174560192
2016-03-05 03:00:00,1644.6817034404005,706.752364450131,1204.329217070524
2016-03-05 04:00:00,1938.0748246042285,832.8292106035141,1419.1682994084488
2016-03-05 05:00:00,1867.6346259107104,802.55965943453,1367.5879910938368
2016-03-05 06:00:00,1822.7209212391554,783.2593492854991,1334.6996293703
2016-03-05 07:00:00,1751.6344821906505,752.7120958122123,1282.6461072179393
2016-03-05 08:00:00,1676.3474808347344,720.3597773609588,1227.516695120212
2016-03-05 09:00:00,1605.26104178623,689.8125238876721,1175.4631729678513
2016-03-05 10:00:00,1566.1635003095523,673.0115344773644,1146.833735784053
2016-03-05 11:00:00,1567.132860842032,673.4280879338185,1147.5435565406763
2016-03-05 12:00:00,1584.5813504266648,680.9260501499888,1160.320330159892
2016-03-05 13:00:00,1621.4170506608898,696.7550814952372,1187.2935189115694
2016-03-05 14:00:00,1685.7179659820372,724.3864607733465,1234.3782957675685
2016-03-05 15:00:00,1729.6623101211128,743.2702174659235,1266.556836734482
2016-03-05 16:00:00,1740.0021558008953,747.7134543347653,1274.128258138462
2016-03-05 17:00:00,1726.1079881686876,741.7428547922594,1263.9541606268645
2016-03-05 18:00:00,1666.6538755099382,716.1942427964195,1220.4184875539809
2016-03-05 19:00:00,1503.155065698378,645.9355598078604,1100.6953866035517
2016-03-05 20:00:00,1181.0042487376552,507.5009611130116,864.7982884858086
2016-03-05 21:00:00,958.3744464448386,411.83251728076397,701.7761213813702
2016-03-05 22:00:00,876.3019213615652,376.5643246343331,641.6779639872811
2016-03-05 23:00:00,913.4607417732834,392.5322071317329,668.8877596578333
2016-03-06 00:00:00,937.6947550852736,402.9460435430807,686.633278573411
2016-03-06 01:00:00,1008.7811941337782,433.49329701636725,738.6868007257714
2016-03-06 02:00:00,1171.9568837678453,503.6131288527751,858.1732947573263
2016-03-06 03:00:00,1603.3223207212707,688.9794169747643,1174.043531454605
2016-03-06 04:00:00,1889.9299181577414,812.1403889329698,1383.9138684961679
2016-03-06 05:00:00,1819.8128396417164,782.0096889161372,1332.5701671004306
2016-03-06 06:00:00,1777.484096390107,763.8201879843166,1301.5746607278888
2016-03-06 07:00:00,1707.0438976965888,733.5506368153324,1249.9943524132766
2016-03-06 08:00:00,1634.664977938111,702.4479787334407,1196.9944025854186
2016-03-06 09:00:00,1564.5478994220862,672.3172787166079,1145.650701189681
2016-03-06 10:00:00,1527.065958832875,656.2105450670568,1118.2042986002548
2016-03-06 11:00:00,1528.6815597203408,656.9048008278135,1119.3873331946268
2016-03-06 12:00:00,1544.8375685950011,663.8473584353785,1131.217679138345
2016-03-06 13:00:00,1581.3501486517328,679.5375386284757,1157.9542609711482
2016-03-06 14:00:00,1645.0048236178936,706.8912156022824,1204.5658239893985
2016-03-06 15:00:00,1686.687326514517,724.8030142298004,1235.0881165241917
2016-03-06 16:00:00,1697.6734125492858,729.5239534029447,1243.1327517659201
2016-03-06 17:00:00,1684.1023650945713,723.69220501259,1233.1952611731967
2016-03-06 18:00:00,1625.6176129683017,698.5601464732042,1190.3694088569364
2016-03-06 19:00:00,1465.9962452866596,629.9676773104607,1073.4855909329995
2016-03-06 20:00:00,1151.9234327632669,495.0043574193943,843.5036657871156
2016-03-06 21:00:00,934.4635533103416,401.55753202156757,684.2672093846671
2016-03-06 22:00:00,733.8059230870629,315.3309665356086,537.3343127636857
2016-03-06 23:00:00,775.1653058061928,333.1039140109753,567.6199983796046
2016-03-07 00:00:00,793.260035745812,340.87957853144826,580.8699858365691
2016-03-07 01:00:00,872.4244792316466,374.89811080851746,638.8386809607888
2016-03-07 02:00:00,1057.5723409352518,454.4598209912139,774.4144454758006
2016-03-07 03:00:00,1450.8095969444792,623.4416731593494,1062.3650657459043
2016-03-07 04:00:00,1717.060623198878,737.8550225320228,1257.3291668983818
2016-03-07 05:00:00,1656.9602701851425,712.0287082318805,1213.32027998775
2016-03-07 06:00:00,1602.6760803662842,688.7017146704617,1173.5703176168563
2016-03-07 07:00:00,1506.38626747331,647.3240713293734,1103.0614557922952
2016-03-07 08:00:00,1425.9293432775025,612.750134443699,1044.1463329925782
2016-03-07 09:00:00,1358.07410600393,583.5913924919255,994.4588800289613
2016-03-07 10:00:00,1326.408328609596,569.9839795810979,971.2714019792733
2016-03-07 11:00:00,1324.79272772213,569.2897238203414,970.0883673849015
2016-03-07 12:00:00,1340.9487365967902,576.2322814279065,981.9187133286198
2016-03-07 13:00:00,1380.369398250961,593.1721219903653,1010.7847574312924
2016-03-07 14:00:00,1438.2079100222443,618.0264782254485,1053.137395909804
2016-03-07 15:00:00,1493.1383401960886,641.63117409117,1093.3605721184463
2016-03-07 16:00:00,1516.079872798106,651.4896058939127,1110.1596633585264
2016-03-07 17:00:00,1517.695473685572,652.183861654669,1111.342697952898
2016-03-07 18:00:00,1466.642485641646,630.2453796147632,1073.9588047707482
2016-03-07 19:00:00,1316.7147232848004,565.8184450165587,964.1731944130423
2016-03-07 20:00:00,1013.6279967961761,435.57606429863677,742.2359045088868
2016-03-07 21:00:00,800.6917998281557,344.0731550309282,586.3119449706794
2016-03-07 22:00:00,568.3683922105431,244.23917663414156,416.19157030001014
2016-03-07 23:00:00,607.4659336872206,261.04016604444917,444.82100748380844
2016-03-08 00:00:00,619.421380254469,266.17765867404734,453.57546348216
2016-03-08 01:00:00,691.8003000129465,297.2803167559392,506.57541331001806
2016-03-08 02:00:00,869.1932774567146,373.50959928700433,636.472611772045
2016-03-08 03:00:00,1194.5752961923695,513.3327095033663,874.735779078532
2016-03-08 04:00:00,1435.6229486022985,616.9156690082382,1051.2445405588091
2016-03-08 05:00:00,1388.447402688291,596.643400794148,1016.6999304031516
2016-03-08 06:00:00,1334.1632128694332,573.3164072327291,976.9499680322583
2016-03-08 07:00:00,1231.4109964265945,529.1617408486148,901.7089678302098
2016-03-08 08:00:00,1156.1239950706786,496.8094223973613,846.5795557324823
2016-03-08 09:00:00,1095.7005218794495,470.8442569450677,802.3340619029759
2016-03-08 10:00:00,1069.5277875025001,459.59731362081214,783.1689014741522
2016-03-08 11:00:00,1065.0041050175953,457.6533974906939,779.8564046099111
2016-03-08 12:00:00,1081.1601138922556,464.595955098259,791.6867505536294
2016-03-08 13:00:00,1118.3189343039737,480.5638375956589,818.8965462241816
2016-03-08 14:00:00,1166.140720572968,501.11380811405166,853.9143702175877
2016-03-08 15:00:00,1220.424910391826,524.4408016754705,893.6643325884812
2016-03-08 16:00:00,1254.998769383598,539.29787495566,918.9812729080384
2016-03-08 17:00:00,1264.6923747083947,543.463409520199,926.0794804742693
2016-03-08 18:00:00,1221.0711507468122,524.7185039797731,894.1375464262298
2016-03-08 19:00:00,1093.4386806369973,469.8722988800085,800.6778134708552
2016-03-08 20:00:00,828.4801350925712,356.01435411594025,606.660139993875
2016-03-08 21:00:00,639.7779514365408,274.92528125957944,468.4816993712451
2016-03-08 22:00:00,466.9086564776776,200.6399148586325,341.8969977734592
2016-03-08 23:00:00,489.52706890220173,210.35949550922368,358.4594820946648
2016-03-09 00:00:00,500.1900347594775,214.9415835302167,366.26751041751896
2016-03-09 01:00:00,565.1371904356112,242.8506651126285,413.8255011112665
2016-03-09 02:00:00,730.5747213121308,313.9424550140955,534.968243574942
2016-03-09 03:00:00,1041.7394522380848,447.65611453580004,762.8207064509567
2016-03-09 04:00:00,1245.6282842362955,535.271191543272,912.1196722606817
2016-03-09 05:00:00,1203.299540984686,517.0816906114514,881.1241658881398
2016-03-09 06:00:00,1129.9512606937292,485.56247907310575,827.4143953036586
2016-03-09 07:00:00,1041.0932118830985,447.3784122314975,762.3474926132079
2016-03-09 08:00:00,970.6530131895801,417.1088610625134,710.767184298596
2016-03-09 09:00:00,917.9844242581883,394.47612326185117,672.2002565220745
2016-03-09 10:00:00,890.8423293487592,382.8126264811417,652.3252753366277
2016-03-09 11:00:00,865.3158353267963,371.8433854611888,633.6333287455527
2016-03-09 12:00:00,867.2545563917554,372.67649237409665,635.052970258799
2016-03-09 13:00:00,902.7977759160077,387.9501191107399,661.0797313349791
2016-03-09 14:00:00,946.0958797000968,406.55617349901445,692.7850584641442
2016-03-09 15:00:00,998.4413484539956,429.05006014752547,731.1153793217915
2016-03-09 16:00:00,1045.29377419051,449.18347720946446,765.4233825585748
2016-03-09 17:00:00,1065.0041050175953,457.6533974906939,779.8564046099111
2016-03-09 18:00:00,1035.6001688657138,445.0179426449253,758.3251749923437
2016-03-09 19:00:00,937.0485147302871,402.66834123877794,686.160064735662
2016-03-09 20:00:00,715.7111931474434,307.55530201513557,524.0843253067211
2016-03-09 21:00:00,529.2708507338657,227.43818722383395,387.56213311621195
2016-03-09 22:00:00,417.47126932121756,179.39568857948316,305.69613918568115
2016-03-09 23:00:00,455.27633008792236,195.6412733811856,333.379148693982
2016-03-10 00:00:00,453.6607292004562,194.94701762042905,332.19611409961016
2016-03-10 01:00:00,520.5466059415493,223.68920611574876,381.17374630660396
2016-03-10 02:00:00,683.7222955756164,293.80903795215664,500.6602403381589
2016-03-10 03:00:00,978.7310176269102,420.58013986629607,716.6823572704553
2016-03-10 04:00:00,1087.9456376196126,467.51182929343634,796.655495849991
2016-03-10 05:00:00,1045.29377419051,449.18347720946446,765.4233825585748
2016-03-10 06:00:00,969.0374123021143,416.41460530175704,709.5841497042244
2016-03-10 07:00:00,896.658492543637,385.31194721986515,656.5841998763663
2016-03-10 08:00:00,838.8199807723536,360.457590984782,614.2315613978548
2016-03-10 09:00:00,793.9062761007986,341.1572808357509,581.3431996743178
2016-03-10 10:00:00,770.6416233212877,331.1599978808571,564.3075015153634
2016-03-10 11:00:00,763.5329794164375,328.1052725335284,559.1021493001274
2016-03-10 12:00:00,774.195945273713,332.6873605545214,566.9101776229815
2016-03-10 13:00:00,799.7224392956762,343.65660157447434,585.6021242140564
2016-03-10 14:00:00,843.0205430797653,362.2626559627489,617.3074513432215
2016-03-10 15:00:00,889.2267284612932,382.1183707203852,651.1422407422558
2016-03-10 16:00:00,928.3242699379707,398.91936013069284,679.7716779260542
2016-03-10 17:00:00,954.1738841374269,410.0274523027971,698.7002314360035
2016-03-10 18:00:00,933.1710726003688,401.00212741296235,683.3207817091696
2016-03-10 19:00:00,843.6667834347517,362.54035826705154,617.7806651809702
2016-03-10 20:00:00,648.5021962288574,278.67426236766465,474.87008618085304
2016-03-10 21:00:00,477.89474251244644,205.3608540317768,349.9416330151877
2016-03-10 22:00:00,390.32917441178853,167.73219179877373,285.8211580002344
2016-03-10 23:00:00,417.47126932121756,179.39568857948316,305.69613918568115
2016-03-11 00:00:00,430.0729562434525,184.81088351338394,314.9238090217814
2016-03-11 01:00:00,486.9421074822561,209.24868629201325,356.5666267436699
2016-03-11 02:00:00,627.176264514306,269.5100863256787,459.25402953514487
2016-03-11 03:00:00,892.7810504137184,383.64573339404956,653.7449168498739
2016-03-11 04:00:00,1069.8509076799933,459.73616477296343,783.4055083930266
2016-03-11 05:00:00,1038.8313706406461,446.4064541664384,760.6912441810874
2016-03-11 06:00:00,969.6836526571007,416.6923076060596,710.057363541973
2016-03-11 07:00:00,895.3660118336642,384.75654261125993,655.6377722008688
2016-03-11 08:00:00,833.9731781099556,358.3748237025124,610.6824576147392
2016-03-11 09:00:00,777.4271470486451,334.07587207603444,569.2762468117251
2016-03-11 10:00:00,754.808734624121,324.35629142544326,552.7137624905195
2016-03-11 11:00:00,747.7000907192704,321.30156607811455,547.5084102752834
2016-03-11 12:00:00,748.0232108967638,321.4404172302659,547.7450171941578
2016-03-11 13:00:00,776.7809066936588,333.79816977173186,568.8030329739764
2016-03-11 14:00:00,810.3854051529518,348.2386895954673,593.4101525369105
2016-03-11 15:00:00,850.1291869846157,365.31738131007756,622.5128035584576
2016-03-11 16:00:00,891.1654495262524,382.951477633293,652.5618822555019
2016-03-11 17:00:00,917.9844242581883,394.47612326185117,672.2002565220745
2016-03-11 18:00:00,891.4885697037456,383.09032878544434,652.7984891743764
2016-03-11 19:00:00,806.5079630230334,346.5724757696517,590.5708695104181
2016-03-11 20:00:00,609.727774929673,262.0121241095083,446.47725591592905
2016-03-11 21:00:00,446.2289651181126,191.75344112094913,326.75415496549977
2016-03-11 22:00:00,443.644003698167,190.64263190373867,324.8612996145048
2016-03-11 23:00:00,472.401699495062,203.00038444520467,345.91931539432346
2016-03-12 00:00:00,486.618987304763,209.10983513986196,356.33001982479556
2016-03-12 01:00:00,548.981181560951,235.9081075050634,401.99515516754826
2016-03-12 02:00:00,708.602549242593,304.50057666780697,518.8789730914851
2016-03-12 03:00:00,1012.3355160862033,435.02065969003155,741.2894768333894
2016-03-12 04:00:00,1216.224348084414,522.6357366975036,890.5884426431144
2016-03-12 05:00:00,1181.3273689151483,507.6398122651629,865.0348954046829
2016-03-12 06:00:00,1110.2409298666437,477.09255879187634,812.9813732523224
2016-03-12 07:00:00,1020.7366407010267,438.6307896459655,747.441256724123
2016-03-12 08:00:00,949.0039612975356,407.8058338683762,694.9145207340136
2016-03-12 09:00:00,888.9036082837999,381.97951956823385,650.9056338233814
2016-03-12 10:00:00,860.7921528418914,369.8994693310705,630.3208318813116
2016-03-12 11:00:00,854.3297492920274,367.1224462880445,625.5886935038243
2016-03-12 12:00:00,855.2991098245069,367.53899974449837,626.2985142604473
2016-03-12 13:00:00,884.3799257988952,380.0356034381157,647.5931369591405
2016-03-12 14:00:00,921.2156260331202,395.8646347833641,674.566325710818
2016-03-12 15:00:00,966.4524508821686,415.30379608454655,707.6912943532294
2016-03-12 16:00:00,1004.5806318263666,431.6882320384004,735.6109107804047
2016-03-12 17:00:00,1034.6308083332344,444.6013891884715,757.6153542357207
2016-03-12 18:00:00,1004.2575116488732,431.54938088624897,735.3743038615302
2016-03-12 19:00:00,908.2908189333922,390.3105886973121,665.1020489558435
2016-03-12 20:00:00,684.0454157531096,293.94788910430793,500.8968472570333
2016-03-12 21:00:00,502.1287558244366,215.77469044312448,367.6871519307651
2016-03-12 22:00:00,529.5939709113588,227.57703837598524,387.79874003508627
2016-03-12 23:00:00,565.7834307905975,243.12836741693116,414.2987149490153
2016-03-13 00:00:00,578.0619975353393,248.40471119868064,423.28977786624114
2016-03-13 01:00:00,649.1484365838437,278.95196467196723,475.3433000186017
2016-03-13 02:00:00,817.4940490578023,351.293414942796,598.6155047521465
2016-03-13 03:00:00,1125.104458031331,483.4797117908362,823.8652915205431
2016-03-13 04:00:00,1337.0712944668721,574.5660676020908,979.0794303021274
2016-03-13 05:00:00,1292.4807099728098,555.404608605211,946.4276754974649
2016-03-13 06:00:00,1240.1352412189112,532.9107219567,908.0973546398175
2016-03-13 07:00:00,1142.8760677934572,491.1165251591579,836.8786720586334
2016-03-13 08:00:00,1071.1433883899663,460.29156938156865,784.351936068524
2016-03-13 09:00:00,1013.304876618683,435.4372131464855,741.9992975900125
2016-03-13 10:00:00,990.0402238391724,425.4399301915917,724.9635994310581
2016-03-13 11:00:00,987.4552624192266,424.3291209743812,723.0707440800632
2016-03-13 12:00:00,1000.0569493414617,429.7443159082821,732.2984139161636
2016-03-13 13:00:00,1035.6001688657138,445.0179426449253,758.3251749923437
2016-03-13 14:00:00,1081.1601138922556,464.595955098259,791.6867505536294
2016-03-13 15:00:00,1132.8593422911679,486.81213944246747,829.5438575735279
2016-03-13 16:00:00,1161.6170380880626,499.16989198393344,850.6018733533466
2016-03-13 17:00:00,1174.5418451877908,504.72393806998554,860.0661501083212
2016-03-13 18:00:00,1135.4443037111134,487.9229486596779,831.4367129245229
2016-03-13 19:00:00,1017.1823187486012,437.10342697230107,744.8385806165048
2016-03-13 20:00:00,769.0260224338218,330.4657421201006,563.1244669209916
2016-03-13 21:00:00,590.6636844575742,253.81990613258145,432.5174477023414
2016-03-13 22:00:00,456.2456906204019,196.05782683763948,334.0889694506051
2016-03-13 23:00:00,486.29586712726973,208.97098398771064,356.0934129059211
2016-03-14 00:00:00,499.8669145819842,214.80273237806531,366.0309034986445
2016-03-14 01:00:00,563.1984693706519,242.01755819972075,412.40585959802036
2016-03-14 02:00:00,723.1429572297872,310.74887851461557,529.5262844408317
2016-03-14 03:00:00,1023.9678424759585,440.01930116747843,749.8073259128665
2016-03-14 04:00:00,1227.210434119183,527.3566758706479,898.6330778848429
2016-03-14 05:00:00,1190.697854062451,511.66649567755064,871.8964960520395
2016-03-14 06:00:00,1124.4582176763447,483.20200948653354,823.3920776827944
2016-03-14 07:00:00,1034.3076881557413,444.46253803632015,757.3787473168462
2016-03-14 08:00:00,963.5443692847298,414.0541357151849,705.5618320833602
2016-03-14 09:00:00,904.4133768034737,388.64437487149644,662.2627659293511
2016-03-14 10:00:00,877.5944020715378,377.11972924293826,642.6243916627786
2016-03-14 11:00:00,872.1013590541536,374.75925965636617,638.6020740419144
2016-03-14 12:00:00,875.0094406515924,376.0089200257279,640.7315363117838
2016-03-14 13:00:00,905.0596171584601,388.9220771757991,662.7359797670998
2016-03-14 14:00:00,943.5109182801514,405.44536428180413,690.8922031131494
2016-03-14 15:00:00,989.7171036616792,425.3010790394403,724.7269925121836
