,PHOT,WTOF,WTON,HE Raven,HE Vrben,HE Matka ,HE Dosnica,HE Kalimanci,HE Pesocani,HE Popova Sapka,HE Pena cascade,HE Sapuncica,HE Strezevo 1,HE Turija,HE Zrnovci,HROR
2015-03-09 03:00:00+00:00,0,0,0,0.44713994,0.367778717,0.607676892,0.45252279,0.43918639,0.396331183,0.234621907,0.234611504,0.400143008,0.453365247,0.404236823,0.421733036,0.448949
2015-03-09 04:00:00+00:00,0,0,0,0.443744778,0.364042884,0.604905969,0.452021627,0.438386653,0.39440711,0.233288369,0.233278026,0.398718603,0.452276306,0.403995814,0.420952915,0.4469144
2015-03-09 05:00:00+00:00,0,0,0,0.440349615,0.36030705,0.602135045,0.451520465,0.437586916,0.392483036,0.231954832,0.231944548,0.397294198,0.451187364,0.403754805,0.420172795,0.4448798
2015-03-09 06:00:00+00:00,0,0,0,0.436954453,0.356571217,0.599364122,0.451019302,0.436787178,0.390558963,0.230621295,0.23061107,0.395869793,0.450098423,0.403513796,0.419392675,0.4428453
2015-03-09 07:00:00+00:00,0,0,0,0.43355929,0.352835384,0.596593198,0.45051814,0.435987441,0.38863489,0.229287757,0.229277591,0.394445389,0.449009482,0.403272787,0.418612555,0.4408107
2015-03-09 08:00:00+00:00,0,0,0,0.430164128,0.349099551,0.593822275,0.450016977,0.435187704,0.386710816,0.22795422,0.227944113,0.393020984,0.447920541,0.403031778,0.417832434,0.4387761
2015-03-09 09:00:00+00:00,0,0,0,0.426768966,0.345363718,0.591051351,0.449515815,0.434387967,0.384786743,0.226620683,0.226610635,0.391596579,0.446831599,0.402790769,0.417052314,0.4367415
2015-03-09 10:00:00+00:00,0,0,0,0.423373803,0.341627885,0.588280427,0.449014652,0.433588229,0.382862669,0.225287145,0.225277157,0.390172174,0.445742658,0.40254976,0.416272194,0.434707
2015-03-09 11:00:00+00:00,0,0,0,0.419978641,0.337892052,0.585509504,0.44851349,0.432788492,0.380938596,0.223953608,0.223943679,0.38874777,0.444653717,0.402308752,0.415492074,0.4326724
2015-03-09 12:00:00+00:00,0,0,0,0.416583478,0.334156218,0.58273858,0.448012327,0.431988755,0.379014522,0.222620071,0.2226102,0.387323365,0.443564776,0.402067743,0.414711953,0.4306378
2015-03-09 13:00:00+00:00,0,0,0,0.413188316,0.330420385,0.579967657,0.447511165,0.431189018,0.377090449,0.221286533,0.221276722,0.38589896,0.442475835,0.401826734,0.413931833,0.4286032
2015-03-09 14:00:00+00:00,0,0,0,0.409793154,0.326684552,0.577196733,0.447010002,0.43038928,0.375166375,0.219952996,0.219943244,0.384474555,0.441386893,0.401585725,0.413151713,0.4265686
2015-03-09 15:00:00+00:00,0,0,0,0.406397991,0.322948719,0.57442581,0.44650884,0.429589543,0.373242302,0.218619458,0.218609766,0.383050151,0.440297952,0.401344716,0.412371592,0.4245341
2015-03-09 16:00:00+00:00,0,0,0,0.403002829,0.319212886,0.571654886,0.446007677,0.428789806,0.371318229,0.217285921,0.217276287,0.381625746,0.439209011,0.401103707,0.411591472,0.4224995
2015-03-09 17:00:00+00:00,0,0,0,0.399607666,0.315477053,0.568883962,0.445506515,0.427990069,0.369394155,0.215952384,0.215942809,0.380201341,0.43812007,0.400862698,0.410811352,0.4204649
2015-03-09 18:00:00+00:00,0,0,0,0.396212504,0.31174122,0.566113039,0.445005352,0.427190331,0.367470082,0.214618846,0.214609331,0.378776936,0.437031129,0.400621689,0.410031232,0.4184303
2015-03-09 19:00:00+00:00,0,0,0,0.392817342,0.308005386,0.563342115,0.444504189,0.426390594,0.365546008,0.213285309,0.213275853,0.377352532,0.435942187,0.40038068,0.409251111,0.4163957
2015-03-09 20:00:00+00:00,0,0,0,0.389422179,0.304269553,0.560571192,0.444003027,0.425590857,0.363621935,0.211951772,0.211942374,0.375928127,0.434853246,0.400139671,0.408470991,0.4143612
2015-03-09 21:00:00+00:00,0,0,0,0.386027017,0.30053372,0.557800268,0.443501864,0.42479112,0.361697861,0.210618234,0.210608896,0.374503722,0.433764305,0.399898662,0.407690871,0.4123266
2015-03-09 22:00:00+00:00,0,0,0,0.382631854,0.296797887,0.555029345,0.443000702,0.423991382,0.359773788,0.209284697,0.209275418,0.373079318,0.432675364,0.399657653,0.406910751,0.410292
2015-03-09 23:00:00+00:00,0,0,0,0.379236692,0.293062054,0.552258421,0.442499539,0.423191645,0.357849715,0.20795116,0.20794194,0.371654913,0.431586422,0.399416644,0.40613063,0.4082574
2015-03-10 00:00:00+00:00,0,0,0,0.376779316,0.290500126,0.549707466,0.444856612,0.422161517,0.358385732,0.207029143,0.207019963,0.373279309,0.432058925,0.399198065,0.40570072,0.4069659
2015-03-10 01:00:00+00:00,0,0,0,0.37432194,0.287938198,0.547156512,0.447213685,0.421131389,0.35892175,0.206107126,0.206097987,0.374903704,0.432531427,0.398979486,0.405270809,0.4056745
2015-03-10 02:00:00+00:00,0,0,0,0.371864564,0.285376271,0.544605557,0.449570759,0.420101261,0.359457767,0.205185108,0.205176011,0.3765281,0.43300393,0.398760907,0.404840898,0.404383
2015-03-10 03:00:00+00:00,0,0,0,0.369407188,0.282814343,0.542054602,0.451927832,0.419071134,0.359993785,0.204263091,0.204254035,0.378152496,0.433476432,0.398542328,0.404410988,0.4030915
2015-03-10 04:00:00+00:00,0,0,0,0.366949813,0.280252415,0.539503647,0.454284905,0.418041006,0.360529802,0.203341074,0.203332059,0.379776892,0.433948935,0.398323748,0.403981077,0.4018
2015-03-10 05:00:00+00:00,0,0,0,0.364492437,0.277690488,0.536952693,0.456641978,0.417010878,0.36106582,0.202419057,0.202410083,0.381401288,0.434421437,0.398105169,0.403551166,0.4005085
2015-03-10 06:00:00+00:00,0,0,0,0.362035061,0.27512856,0.534401738,0.458999051,0.41598075,0.361601837,0.20149704,0.201488107,0.383025684,0.43489394,0.39788659,0.403121256,0.3992171
2015-03-10 07:00:00+00:00,0,0,0,0.359577685,0.272566632,0.531850783,0.461356124,0.414950622,0.362137855,0.200575023,0.20056613,0.384650079,0.435366442,0.397668011,0.402691345,0.3979256
2015-03-10 08:00:00+00:00,0,0,0,0.357120309,0.270004705,0.529299828,0.463713197,0.413920494,0.362673873,0.199653006,0.199644154,0.386274475,0.435838945,0.397449431,0.402261434,0.3966341
2015-03-10 09:00:00+00:00,0,0,0,0.354662933,0.267442777,0.526748874,0.46607027,0.412890366,0.36320989,0.198730989,0.198722178,0.387898871,0.436311447,0.397230852,0.401831524,0.3953426
2015-03-10 10:00:00+00:00,0,0,0,0.352205557,0.264880849,0.524197919,0.468427343,0.411860238,0.363745908,0.197808972,0.197800202,0.389523267,0.43678395,0.397012273,0.401401613,0.3940511
2015-03-10 11:00:00+00:00,0,0,0,0.349748181,0.262318922,0.521646964,0.470784416,0.41083011,0.364281925,0.196886955,0.196878226,0.391147663,0.437256452,0.396793694,0.400971702,0.3927597
2015-03-10 12:00:00+00:00,0,0,0,0.347290805,0.259756994,0.51909601,0.473141489,0.409799982,0.364817943,0.195964938,0.19595625,0.392772059,0.437728955,0.396575114,0.400541792,0.3914682
2015-03-10 13:00:00+00:00,0,0,0,0.344833429,0.257195066,0.516545055,0.475498562,0.408769854,0.36535396,0.195042921,0.195034274,0.394396454,0.438201457,0.396356535,0.400111881,0.3901767
2015-03-10 14:00:00+00:00,0,0,0,0.342376053,0.254633139,0.5139941,0.477855635,0.407739726,0.365889978,0.194120904,0.194112297,0.39602085,0.43867396,0.396137956,0.39968197,0.3888852
2015-03-10 15:00:00+00:00,0,0,0,0.339918677,0.252071211,0.511443145,0.480212708,0.406709598,0.366425995,0.193198887,0.193190321,0.397645246,0.439146462,0.395919377,0.39925206,0.3875937
2015-03-10 16:00:00+00:00,0,0,0,0.337461302,0.249509283,0.508892191,0.482569781,0.40567947,0.366962013,0.19227687,0.192268345,0.399269642,0.439618965,0.395700798,0.398822149,0.3863023
2015-03-10 17:00:00+00:00,0,0,0,0.335003926,0.246947355,0.506341236,0.484926854,0.404649343,0.367498031,0.191354853,0.191346369,0.400894038,0.440091467,0.395482218,0.398392238,0.3850108
2015-03-10 18:00:00+00:00,0,0,0,0.33254655,0.244385428,0.503790281,0.487283927,0.403619215,0.368034048,0.190432836,0.190424393,0.402518434,0.44056397,0.395263639,0.397962328,0.3837193
2015-03-10 19:00:00+00:00,0,0,0,0.330089174,0.2418235,0.501239326,0.489641,0.402589087,0.368570066,0.189510819,0.189502417,0.404142829,0.441036472,0.39504506,0.397532417,0.3824278
2015-03-10 20:00:00+00:00,0,0,0,0.327631798,0.239261572,0.498688372,0.491998073,0.401558959,0.369106083,0.188588802,0.18858044,0.405767225,0.441508975,0.394826481,0.397102506,0.3811363
2015-03-10 21:00:00+00:00,0,0,0,0.325174422,0.236699645,0.496137417,0.494355146,0.400528831,0.369642101,0.187666785,0.187658464,0.407391621,0.441981477,0.394607901,0.396672596,0.3798449
2015-03-10 22:00:00+00:00,0,0,0,0.322717046,0.234137717,0.493586462,0.496712219,0.399498703,0.370178118,0.186744768,0.186736488,0.409016017,0.44245398,0.394389322,0.396242685,0.3785534
2015-03-10 23:00:00+00:00,0,0,0,0.32025967,0.231575789,0.491035508,0.499069292,0.398468575,0.370714136,0.185822751,0.185814512,0.410640413,0.442926482,0.394170743,0.395812774,0.3772619
2015-03-11 00:00:00+00:00,0,0,0,0.319732552,0.230069181,0.489483722,0.503391414,0.39971808,0.373343003,0.185127138,0.18511893,0.415710159,0.446459316,0.396325308,0.39834622,0.3774029
2015-03-11 01:00:00+00:00,0,0,0,0.319205433,0.228562573,0.487931937,0.507713536,0.400967585,0.375971871,0.184431525,0.184423348,0.420779904,0.449992149,0.398479873,0.400879667,0.3775438
2015-03-11 02:00:00+00:00,0,0,0,0.318678314,0.227055965,0.486380152,0.512035658,0.40221709,0.378600738,0.183735913,0.183727767,0.42584965,0.453524982,0.400634438,0.403413113,0.3776848
2015-03-11 03:00:00+00:00,0,0,0,0.318151196,0.225549356,0.484828366,0.51635778,0.403466594,0.381229606,0.1830403,0.183032185,0.430919396,0.457057815,0.402789004,0.405946559,0.3778258
2015-03-11 04:00:00+00:00,0,0,0,0.317624077,0.224042748,0.483276581,0.520679902,0.404716099,0.383858473,0.182344687,0.182336603,0.435989141,0.460590649,0.404943569,0.408480005,0.3779668
2015-03-11 05:00:00+00:00,0,0,0,0.317096958,0.22253614,0.481724796,0.525002024,0.405965604,0.386487341,0.181649075,0.181641021,0.441058887,0.464123482,0.407098134,0.411013451,0.3781077
2015-03-11 06:00:00+00:00,0,0,0,0.31656984,0.221029531,0.48017301,0.529324146,0.407215109,0.389116208,0.180953462,0.180945439,0.446128633,0.467656315,0.409252699,0.413546898,0.3782487
2015-03-11 07:00:00+00:00,0,0,0,0.316042721,0.219522923,0.478621225,0.533646268,0.408464614,0.391745076,0.180257849,0.180249857,0.451198379,0.471189149,0.411407264,0.416080344,0.3783897
2015-03-11 08:00:00+00:00,0,0,0,0.315515603,0.218016315,0.47706944,0.53796839,0.409714119,0.394373943,0.179562237,0.179554276,0.456268124,0.474721982,0.413561829,0.41861379,0.3785307
2015-03-11 09:00:00+00:00,0,0,0,0.314988484,0.216509707,0.475517654,0.542290512,0.410963623,0.397002811,0.178866624,0.178858694,0.46133787,0.478254815,0.415716395,0.421147236,0.3786716
2015-03-11 10:00:00+00:00,0,0,0,0.314461365,0.215003098,0.473965869,0.546612634,0.412213128,0.399631678,0.178171011,0.178163112,0.466407616,0.481787649,0.41787096,0.423680682,0.3788126
2015-03-11 11:00:00+00:00,0,0,0,0.313934247,0.21349649,0.472414084,0.550934757,0.413462633,0.402260546,0.177475399,0.17746753,0.471477362,0.485320482,0.420025525,0.426214129,0.3789536
2015-03-11 12:00:00+00:00,0,0,0,0.313407128,0.211989882,0.470862298,0.555256879,0.414712138,0.404889414,0.176779786,0.176771948,0.476547107,0.488853315,0.42218009,0.428747575,0.3790946
2015-03-11 13:00:00+00:00,0,0,0,0.312880009,0.210483274,0.469310513,0.559579001,0.415961643,0.407518281,0.176084173,0.176076366,0.481616853,0.492386149,0.424334655,0.431281021,0.3792355
2015-03-11 14:00:00+00:00,0,0,0,0.312352891,0.208976665,0.467758728,0.563901123,0.417211148,0.410147149,0.175388561,0.175380785,0.486686599,0.495918982,0.42648922,0.433814467,0.3793765
2015-03-11 15:00:00+00:00,0,0,0,0.311825772,0.207470057,0.466206942,0.568223245,0.418460653,0.412776016,0.174692948,0.174685203,0.491756344,0.499451815,0.428643786,0.436347914,0.3795175
2015-03-11 16:00:00+00:00,0,0,0,0.311298654,0.205963449,0.464655157,0.572545367,0.419710157,0.415404884,0.173997335,0.173989621,0.49682609,0.502984649,0.430798351,0.43888136,0.3796585
2015-03-11 17:00:00+00:00,0,0,0,0.310771535,0.20445684,0.463103372,0.576867489,0.420959662,0.418033751,0.173301723,0.173294039,0.501895836,0.506517482,0.432952916,0.441414806,0.3797994
2015-03-11 18:00:00+00:00,0,0,0,0.310244416,0.202950232,0.461551586,0.581189611,0.422209167,0.420662619,0.17260611,0.172598457,0.506965582,0.510050315,0.435107481,0.443948252,0.3799404
2015-03-11 19:00:00+00:00,0,0,0,0.309717298,0.201443624,0.459999801,0.585511733,0.423458672,0.423291486,0.171910497,0.171902875,0.512035327,0.513583149,0.437262046,0.446481698,0.3800814
2015-03-11 20:00:00+00:00,0,0,0,0.309190179,0.199937016,0.458448016,0.589833855,0.424708177,0.425920354,0.171214885,0.171207294,0.517105073,0.517115982,0.439416611,0.449015145,0.3802224
2015-03-11 21:00:00+00:00,0,0,0,0.30866306,0.198430407,0.45689623,0.594155977,0.425957682,0.428549221,0.170519272,0.170511712,0.522174819,0.520648815,0.441571177,0.451548591,0.3803633
2015-03-11 22:00:00+00:00,0,0,0,0.308135942,0.196923799,0.455344445,0.598478099,0.427207186,0.431178089,0.169823659,0.16981613,0.527244565,0.524181649,0.443725742,0.454082037,0.3805043
2015-03-11 23:00:00+00:00,0,0,0,0.307608823,0.195417191,0.453792659,0.602800221,0.428456691,0.433806956,0.169128047,0.169120548,0.53231431,0.527714482,0.445880307,0.456615483,0.3806453
2015-03-12 00:00:00+00:00,0,0,0,0.307323142,0.194459754,0.453165979,0.605756323,0.431784207,0.434615278,0.168609252,0.168601776,0.535973816,0.530986012,0.448557353,0.460345264,0.3811681
2015-03-12 01:00:00+00:00,0,0,0,0.30703746,0.193502317,0.452539299,0.608712425,0.435111723,0.435423599,0.168090456,0.168083004,0.539633321,0.534257543,0.451234399,0.464075046,0.381691
2015-03-12 02:00:00+00:00,0,0,0,0.306751778,0.19254488,0.451912619,0.611668527,0.438439239,0.436231921,0.167571661,0.167564232,0.543292826,0.537529073,0.453911444,0.467804827,0.3822138
2015-03-12 03:00:00+00:00,0,0,0,0.306466096,0.191587443,0.451285939,0.614624629,0.441766755,0.437040242,0.167052866,0.167045459,0.546952332,0.540800603,0.45658849,0.471534608,0.3827366
2015-03-12 04:00:00+00:00,0,0,0,0.306180415,0.190630006,0.450659259,0.617580732,0.445094272,0.437848564,0.166534071,0.166526687,0.550611837,0.544072134,0.459265536,0.475264389,0.3832595
2015-03-12 05:00:00+00:00,0,0,0,0.305894733,0.189672568,0.450032578,0.620536834,0.448421788,0.438656885,0.166015276,0.166007915,0.554271342,0.547343664,0.461942582,0.478994171,0.3837823
2015-03-12 06:00:00+00:00,0,0,0,0.305609051,0.188715131,0.449405898,0.623492936,0.451749304,0.439465207,0.165496481,0.165489143,0.557930848,0.550615195,0.464619628,0.482723952,0.3843051
2015-03-12 07:00:00+00:00,0,0,0,0.30532337,0.187757694,0.448779218,0.626449038,0.45507682,0.440273528,0.164977685,0.164970371,0.561590353,0.553886725,0.467296673,0.486453733,0.384828
2015-03-12 08:00:00+00:00,0,0,0,0.305037688,0.186800257,0.448152538,0.62940514,0.458404336,0.441081849,0.16445889,0.164451599,0.565249858,0.557158255,0.469973719,0.490183514,0.3853508
2015-03-12 09:00:00+00:00,0,0,0,0.304752006,0.18584282,0.447525858,0.632361242,0.461731852,0.441890171,0.163940095,0.163932826,0.568909364,0.560429786,0.472650765,0.493913296,0.3858737
2015-03-12 10:00:00+00:00,0,0,0,0.304466324,0.184885383,0.446899177,0.635317345,0.465059368,0.442698492,0.1634213,0.163414054,0.572568869,0.563701316,0.475327811,0.497643077,0.3863965
2015-03-12 11:00:00+00:00,0,0,0,0.304180643,0.183927946,0.446272497,0.638273447,0.468386884,0.443506814,0.162902505,0.162895282,0.576228374,0.566972847,0.478004857,0.501372858,0.3869193
2015-03-12 12:00:00+00:00,0,0,0,0.303894961,0.182970509,0.445645817,0.641229549,0.4717144,0.444315135,0.16238371,0.16237651,0.579887879,0.570244377,0.480681903,0.505102639,0.3874422
2015-03-12 13:00:00+00:00,0,0,0,0.303609279,0.182013072,0.445019137,0.644185651,0.475041916,0.445123457,0.161864914,0.161857738,0.583547385,0.573515907,0.483358948,0.50883242,0.387965
2015-03-12 14:00:00+00:00,0,0,0,0.303323598,0.181055635,0.444392457,0.647141753,0.478369432,0.445931778,0.161346119,0.161338966,0.58720689,0.576787438,0.486035994,0.512562202,0.3884878
2015-03-12 15:00:00+00:00,0,0,0,0.303037916,0.180098198,0.443765777,0.650097855,0.481696948,0.4467401,0.160827324,0.160820193,0.590866395,0.580058968,0.48871304,0.516291983,0.3890107
2015-03-12 16:00:00+00:00,0,0,0,0.302752234,0.179140761,0.443139096,0.653053957,0.485024464,0.447548421,0.160308529,0.160301421,0.594525901,0.583330499,0.491390086,0.520021764,0.3895335
2015-03-12 17:00:00+00:00,0,0,0,0.302466552,0.178183324,0.442512416,0.65601006,0.48835198,0.448356743,0.159789734,0.159782649,0.598185406,0.586602029,0.494067132,0.523751545,0.3900564
2015-03-12 18:00:00+00:00,0,0,0,0.302180871,0.177225887,0.441885736,0.658966162,0.491679496,0.449165064,0.159270939,0.159263877,0.601844911,0.589873559,0.496744177,0.527481327,0.3905792
2015-03-12 19:00:00+00:00,0,0,0,0.301895189,0.17626845,0.441259056,0.661922264,0.495007012,0.449973386,0.158752143,0.158745105,0.605504417,0.59314509,0.499421223,0.531211108,0.391102
2015-03-12 20:00:00+00:00,0,0,0,0.301609507,0.175311013,0.440632376,0.664878366,0.498334528,0.450781707,0.158233348,0.158226333,0.609163922,0.59641662,0.502098269,0.534940889,0.3916249
2015-03-12 21:00:00+00:00,0,0,0,0.301323826,0.174353575,0.440005695,0.667834468,0.501662044,0.451590029,0.157714553,0.15770756,0.612823427,0.599688151,0.504775315,0.53867067,0.3921477
2015-03-12 22:00:00+00:00,0,0,0,0.301038144,0.173396138,0.439379015,0.67079057,0.50498956,0.45239835,0.157195758,0.157188788,0.616482933,0.602959681,0.507452361,0.542400452,0.3926705
2015-03-12 23:00:00+00:00,0,0,0,0.300752462,0.172438701,0.438752335,0.673746673,0.508317076,0.453206672,0.156676963,0.156670016,0.620142438,0.606231211,0.510129407,0.546130233,0.3931934
2015-03-13 00:00:00+00:00,0,0,0,0.300487668,0.17173827,0.438525448,0.675042795,0.512010746,0.453278012,0.156258331,0.156251403,0.622576243,0.608954951,0.512305521,0.549078355,0.3936674
2015-03-13 01:00:00+00:00,0,0,0,0.300222874,0.171037839,0.438298561,0.676338918,0.515704416,0.453349352,0.155839699,0.15583279,0.625010047,0.611678691,0.514481635,0.552026477,0.3941413
2015-03-13 02:00:00+00:00,0,0,0,0.29995808,0.170337408,0.438071674,0.67763504,0.519398086,0.453420692,0.155421067,0.155414176,0.627443851,0.61440243,0.516657749,0.554974599,0.3946153
2015-03-13 03:00:00+00:00,0,0,0,0.299693286,0.169636976,0.437844787,0.678931163,0.523091755,0.453492032,0.155002435,0.154995563,0.629877656,0.61712617,0.518833863,0.557922721,0.3950893
2015-03-13 04:00:00+00:00,0,0,0,0.299428492,0.168936545,0.4376179,0.680227286,0.526785425,0.453563372,0.154583804,0.15457695,0.63231146,0.619849909,0.521009977,0.560870842,0.3955633
2015-03-13 05:00:00+00:00,0,0,0,0.299163698,0.168236114,0.437391012,0.681523408,0.530479095,0.453634712,0.154165172,0.154158337,0.634745265,0.622573649,0.523186091,0.563818964,0.3960373
2015-03-13 06:00:00+00:00,0,0,0,0.298898903,0.167535682,0.437164125,0.682819531,0.534172765,0.453706052,0.15374654,0.153739723,0.637179069,0.625297389,0.525362205,0.566767086,0.3965113
2015-03-13 07:00:00+00:00,0,0,0,0.298634109,0.166835251,0.436937238,0.684115654,0.537866435,0.453777392,0.153327908,0.15332111,0.639612874,0.628021128,0.527538319,0.569715208,0.3969853
2015-03-13 08:00:00+00:00,0,0,0,0.298369315,0.16613482,0.436710351,0.685411776,0.541560104,0.453848732,0.152909276,0.152902497,0.642046678,0.630744868,0.529714433,0.57266333,0.3974592
2015-03-13 09:00:00+00:00,0,0,0,0.298104521,0.165434388,0.436483464,0.686707899,0.545253774,0.453920072,0.152490644,0.152483883,0.644480483,0.633468607,0.531890547,0.575611452,0.3979332
2015-03-13 10:00:00+00:00,0,0,0,0.297839727,0.164733957,0.436256577,0.688004022,0.548947444,0.453991412,0.152072013,0.15206527,0.646914287,0.636192347,0.534066661,0.578559574,0.3984072
2015-03-13 11:00:00+00:00,0,0,0,0.297574933,0.164033526,0.43602969,0.689300144,0.552641114,0.454062752,0.151653381,0.151646657,0.649348092,0.638916087,0.536242775,0.581507696,0.3988812
2015-03-13 12:00:00+00:00,0,0,0,0.297310139,0.163333095,0.435802803,0.690596267,0.556334783,0.454134092,0.151234749,0.151228044,0.651781896,0.641639826,0.53841889,0.584455818,0.3993552
2015-03-13 13:00:00+00:00,0,0,0,0.297045345,0.162632663,0.435575916,0.691892389,0.560028453,0.454205432,0.150816117,0.15080943,0.654215701,0.644363566,0.540595004,0.58740394,0.3998292
2015-03-13 14:00:00+00:00,0,0,0,0.296780551,0.161932232,0.435349028,0.693188512,0.563722123,0.454276772,0.150397485,0.150390817,0.656649505,0.647087305,0.542771118,0.590352062,0.4003031
2015-03-13 15:00:00+00:00,0,0,0,0.296515756,0.161231801,0.435122141,0.694484635,0.567415793,0.454348112,0.149978853,0.149972204,0.65908331,0.649811045,0.544947232,0.593300184,0.4007771
2015-03-13 16:00:00+00:00,0,0,0,0.296250962,0.160531369,0.434895254,0.695780757,0.571109463,0.454419452,0.149560222,0.149553591,0.661517114,0.652534784,0.547123346,0.596248306,0.4012511
2015-03-13 17:00:00+00:00,0,0,0,0.295986168,0.159830938,0.434668367,0.69707688,0.574803132,0.454490792,0.14914159,0.149134977,0.663950919,0.655258524,0.54929946,0.599196428,0.4017251
2015-03-13 18:00:00+00:00,0,0,0,0.295721374,0.159130507,0.43444148,0.698373003,0.578496802,0.454562132,0.148722958,0.148716364,0.666384723,0.657982264,0.551475574,0.60214455,0.4021991
2015-03-13 19:00:00+00:00,0,0,0,0.29545658,0.158430076,0.434214593,0.699669125,0.582190472,0.454633472,0.148304326,0.148297751,0.668818528,0.660706003,0.553651688,0.605092672,0.4026731
2015-03-13 20:00:00+00:00,0,0,0,0.295191786,0.157729644,0.433987706,0.700965248,0.585884142,0.454704812,0.147885694,0.147879138,0.671252332,0.663429743,0.555827802,0.608040793,0.403147
2015-03-13 21:00:00+00:00,0,0,0,0.294926992,0.157029213,0.433760819,0.702261371,0.589577811,0.454776152,0.147467063,0.147460524,0.673686137,0.666153482,0.558003916,0.610988915,0.403621
2015-03-13 22:00:00+00:00,0,0,0,0.294662198,0.156328782,0.433533932,0.703557493,0.593271481,0.454847492,0.147048431,0.147041911,0.676119941,0.668877222,0.56018003,0.613937037,0.404095
2015-03-13 23:00:00+00:00,0,0,0,0.294397404,0.15562835,0.433307045,0.704853616,0.596965151,0.454918832,0.146629799,0.146623298,0.678553745,0.671600962,0.562356144,0.616885159,0.404569
2015-03-14 00:00:00+00:00,0,0,0,0.293508018,0.155054305,0.432963683,0.704050207,0.59880839,0.454027534,0.146268262,0.146261777,0.678425854,0.67247815,0.562959986,0.617548254,0.4043743
2015-03-14 01:00:00+00:00,0,0,0,0.292618633,0.15448026,0.432620322,0.703246799,0.600651629,0.453136236,0.145906725,0.145900256,0.678297963,0.673355339,0.563563827,0.618211348,0.4041797
2015-03-14 02:00:00+00:00,0,0,0,0.291729248,0.153906214,0.432276961,0.702443391,0.602494868,0.452244938,0.145545188,0.145538735,0.678170071,0.674232527,0.564167669,0.618874442,0.403985
2015-03-14 03:00:00+00:00,0,0,0,0.290839862,0.153332169,0.4319336,0.701639982,0.604338107,0.451353641,0.145183651,0.145177214,0.67804218,0.675109716,0.56477151,0.619537536,0.4037903
2015-03-14 04:00:00+00:00,0,0,0,0.289950477,0.152758124,0.431590238,0.700836574,0.606181346,0.450462343,0.144822115,0.144815694,0.677914288,0.675986905,0.565375351,0.620200631,0.4035956
2015-03-14 05:00:00+00:00,0,0,0,0.289061091,0.152184078,0.431246877,0.700033166,0.608024585,0.449571045,0.144460578,0.144454173,0.677786397,0.676864093,0.565979193,0.620863725,0.403401
2015-03-14 06:00:00+00:00,0,0,0,0.288171706,0.151610033,0.430903516,0.699229757,0.609867824,0.448679747,0.144099041,0.144092652,0.677658506,0.677741282,0.566583034,0.621526819,0.4032063
2015-03-14 07:00:00+00:00,0,0,0,0.287282321,0.151035987,0.430560155,0.698426349,0.611711063,0.44778845,0.143737504,0.143731131,0.677530614,0.67861847,0.567186876,0.622189914,0.4030116
2015-03-14 08:00:00+00:00,0,0,0,0.286392935,0.150461942,0.430216794,0.697622941,0.613554302,0.446897152,0.143375967,0.14336961,0.677402723,0.679495659,0.567790717,0.622853008,0.402817
2015-03-14 09:00:00+00:00,0,0,0,0.28550355,0.149887897,0.429873432,0.696819532,0.615397541,0.446005854,0.14301443,0.143008089,0.677274831,0.680372848,0.568394558,0.623516102,0.4026223
2015-03-14 10:00:00+00:00,0,0,0,0.284614165,0.149313851,0.429530071,0.696016124,0.61724078,0.445114557,0.142652893,0.142646569,0.67714694,0.681250036,0.5689984,0.624179196,0.4024276
2015-03-14 11:00:00+00:00,0,0,0,0.283724779,0.148739806,0.42918671,0.695212715,0.619084019,0.444223259,0.142291356,0.142285048,0.677019049,0.682127225,0.569602241,0.624842291,0.402233
2015-03-14 12:00:00+00:00,0,0,0,0.282835394,0.14816576,0.428843349,0.694409307,0.620927258,0.443331961,0.14192982,0.141923527,0.676891157,0.683004413,0.570206083,0.625505385,0.4020383
2015-03-14 13:00:00+00:00,0,0,0,0.281946008,0.147591715,0.428499988,0.693605899,0.622770497,0.442440663,0.141568283,0.141562006,0.676763266,0.683881602,0.570809924,0.626168479,0.4018436
2015-03-14 14:00:00+00:00,0,0,0,0.281056623,0.14701767,0.428156626,0.69280249,0.624613736,0.441549366,0.141206746,0.141200485,0.676635374,0.684758791,0.571413765,0.626831574,0.4016489
2015-03-14 15:00:00+00:00,0,0,0,0.280167238,0.146443624,0.427813265,0.691999082,0.626456975,0.440658068,0.140845209,0.140838964,0.676507483,0.685635979,0.572017607,0.627494668,0.4014543
2015-03-14 16:00:00+00:00,0,0,0,0.279277852,0.145869579,0.427469904,0.691195674,0.628300214,0.43976677,0.140483672,0.140477444,0.676379592,0.686513168,0.572621448,0.628157762,0.4012596
2015-03-14 17:00:00+00:00,0,0,0,0.278388467,0.145295534,0.427126543,0.690392265,0.630143453,0.438875472,0.140122135,0.140115923,0.6762517,0.687390356,0.57322529,0.628820856,0.4010649
2015-03-14 18:00:00+00:00,0,0,0,0.277499082,0.144721488,0.426783181,0.689588857,0.631986692,0.437984175,0.139760598,0.139754402,0.676123809,0.688267545,0.573829131,0.629483951,0.4008703
2015-03-14 19:00:00+00:00,0,0,0,0.276609696,0.144147443,0.42643982,0.688785449,0.633829931,0.437092877,0.139399062,0.139392881,0.675995917,0.689144734,0.574432972,0.630147045,0.4006756
