,PHOT,WTOF,WTON,HE Zvornik,HE Medjuvrsje,HE Ovcar Banja,HE Derdap 1,HE Derdap 2,HE Bajina Basta G4,HE Seljasnica,HE Sicevo,HE Sokolovica,HE Vlasontice,HE Ostrovica,HE Potpec,HROR
2015-06-02 20:00:00+00:00,0,0,0,0.968949067,0.59104,0.586141,0.395707,0.446722,0.7589,0.21855814,0.5219782,0.408991805,0.2816145,0.21839,0.338802152,0.5028578
2015-06-02 21:00:00+00:00,0,0,0,0.96544082,0.590748,0.585852,0.395462,0.446445,0.756065,0.21850513,0.518836346,0.407257382,0.280232577,0.218064,0.337365385,0.5019164
2015-06-02 22:00:00+00:00,0,0,0,0.961932573,0.590456,0.585562,0.395217,0.446169,0.753231,0.218452121,0.515694491,0.40552296,0.278850654,0.217738,0.335928618,0.5009749
2015-06-02 23:00:00+00:00,0,0,0,0.958424326,0.590164,0.585273,0.394972,0.445892,0.750396,0.218399112,0.512552637,0.403788538,0.277468731,0.217413,0.33449185,0.5000334
2015-06-03 00:00:00+00:00,0,0,0,0.955080345,0.589897,0.585008,0.394744,0.445635,0.74767,0.218348627,0.509617122,0.402226563,0.276343567,0.21713,0.333197936,0.4991365
2015-06-03 01:00:00+00:00,0,0,0,0.951736364,0.58963,0.584743,0.394517,0.445379,0.744944,0.218298141,0.506681608,0.400664589,0.275218402,0.216846,0.331904022,0.4982396
2015-06-03 02:00:00+00:00,0,0,0,0.948392383,0.589363,0.584478,0.39429,0.445122,0.742218,0.218247656,0.503746094,0.399102614,0.274093238,0.216563,0.330610108,0.4973426
2015-06-03 03:00:00+00:00,0,0,0,0.945048402,0.589096,0.584214,0.394062,0.444865,0.739492,0.218197171,0.50081058,0.397540639,0.272968074,0.21628,0.329316193,0.4964457
2015-06-03 04:00:00+00:00,0,0,0,0.941704422,0.588829,0.583949,0.393835,0.444608,0.736766,0.218146685,0.497875065,0.395978665,0.271842909,0.215997,0.328022279,0.4955488
2015-06-03 05:00:00+00:00,0,0,0,0.938360441,0.588562,0.583684,0.393607,0.444352,0.73404,0.2180962,0.494939551,0.39441669,0.270717745,0.215714,0.326728365,0.4946518
2015-06-03 06:00:00+00:00,0,0,0,0.93501646,0.588295,0.583419,0.39338,0.444095,0.731314,0.218045715,0.492004037,0.392854716,0.269592581,0.215431,0.32543445,0.4937549
2015-06-03 07:00:00+00:00,0,0,0,0.931672479,0.588028,0.583154,0.393152,0.443838,0.728588,0.217995229,0.489068523,0.391292741,0.268467416,0.215148,0.324140536,0.492858
2015-06-03 08:00:00+00:00,0,0,0,0.928328498,0.587761,0.58289,0.392925,0.443582,0.725862,0.217944744,0.486133008,0.389730767,0.267342252,0.214865,0.322846622,0.491961
2015-06-03 09:00:00+00:00,0,0,0,0.924984517,0.587494,0.582625,0.392698,0.443325,0.723136,0.217894259,0.483197494,0.388168792,0.266217088,0.214582,0.321552707,0.4910641
2015-06-03 10:00:00+00:00,0,0,0,0.921640536,0.587227,0.58236,0.39247,0.443068,0.72041,0.217843773,0.48026198,0.386606817,0.265091923,0.214299,0.320258793,0.4901672
2015-06-03 11:00:00+00:00,0,0,0,0.918296556,0.58696,0.582095,0.392243,0.442811,0.717684,0.217793288,0.477326466,0.385044843,0.263966759,0.214016,0.318964879,0.4892702
2015-06-03 12:00:00+00:00,0,0,0,0.914952575,0.586693,0.58183,0.392015,0.442555,0.714958,0.217742803,0.474390951,0.383482868,0.262841595,0.213733,0.317670964,0.4883733
2015-06-03 13:00:00+00:00,0,0,0,0.911608594,0.586426,0.581566,0.391788,0.442298,0.712232,0.217692317,0.471455437,0.381920894,0.26171643,0.21345,0.31637705,0.4874764
2015-06-03 14:00:00+00:00,0,0,0,0.908264613,0.586159,0.581301,0.391561,0.442041,0.709506,0.217641832,0.468519923,0.380358919,0.260591266,0.213167,0.315083136,0.4865794
2015-06-03 15:00:00+00:00,0,0,0,0.904920632,0.585892,0.581036,0.391333,0.441785,0.70678,0.217591347,0.465584409,0.378796944,0.259466102,0.212884,0.313789221,0.4856825
2015-06-03 16:00:00+00:00,0,0,0,0.901576651,0.585625,0.580771,0.391106,0.441528,0.704054,0.217540861,0.462648894,0.37723497,0.258340937,0.212601,0.312495307,0.4847856
2015-06-03 17:00:00+00:00,0,0,0,0.898232671,0.585358,0.580506,0.390878,0.441271,0.701328,0.217490376,0.45971338,0.375672995,0.257215773,0.212318,0.311201393,0.4838886
2015-06-03 18:00:00+00:00,0,0,0,0.89488869,0.585091,0.580241,0.390651,0.441014,0.698602,0.217439891,0.456777866,0.374111021,0.256090609,0.212035,0.309907478,0.4829917
2015-06-03 19:00:00+00:00,0,0,0,0.891544709,0.584824,0.579977,0.390424,0.440758,0.695876,0.217389405,0.453842351,0.372549046,0.254965444,0.211752,0.308613564,0.4820947
2015-06-03 20:00:00+00:00,0,0,0,0.888200728,0.584557,0.579712,0.390196,0.440501,0.69315,0.21733892,0.450906837,0.370987072,0.25384028,0.211468,0.30731965,0.4811978
2015-06-03 21:00:00+00:00,0,0,0,0.884856747,0.58429,0.579447,0.389969,0.440244,0.690424,0.217288435,0.447971323,0.369425097,0.252715116,0.211185,0.306025736,0.4803009
2015-06-03 22:00:00+00:00,0,0,0,0.881512766,0.584023,0.579182,0.389741,0.439987,0.687698,0.217237949,0.445035809,0.367863122,0.251589951,0.210902,0.304731821,0.4794039
2015-06-03 23:00:00+00:00,0,0,0,0.878168786,0.583756,0.578917,0.389514,0.439731,0.684972,0.217187464,0.442100294,0.366301148,0.250464787,0.210619,0.303437907,0.478507
2015-06-04 00:00:00+00:00,0,0,0,0.875666098,0.583537,0.578701,0.389345,0.43954,0.683004,0.217136979,0.439948886,0.365470862,0.249583767,0.210245,0.302750111,0.477852
2015-06-04 01:00:00+00:00,0,0,0,0.87316341,0.583319,0.578484,0.389177,0.43935,0.681036,0.217086493,0.437797477,0.364640576,0.248702747,0.20987,0.302062316,0.477197
2015-06-04 02:00:00+00:00,0,0,0,0.870660723,0.5831,0.578267,0.389008,0.43916,0.679068,0.217036008,0.435646068,0.36381029,0.247821727,0.209496,0.301374521,0.4765419
2015-06-04 03:00:00+00:00,0,0,0,0.868158035,0.582881,0.57805,0.388839,0.438969,0.6771,0.216985523,0.43349466,0.362980003,0.246940707,0.209122,0.300686725,0.4758869
2015-06-04 04:00:00+00:00,0,0,0,0.865655348,0.582663,0.577833,0.388671,0.438779,0.675132,0.216935037,0.431343251,0.362149717,0.246059687,0.208747,0.29999893,0.4752319
2015-06-04 05:00:00+00:00,0,0,0,0.86315266,0.582444,0.577616,0.388502,0.438588,0.673164,0.216884552,0.429191843,0.361319431,0.245178667,0.208373,0.299311134,0.4745768
2015-06-04 06:00:00+00:00,0,0,0,0.860649973,0.582225,0.5774,0.388333,0.438398,0.671197,0.216834067,0.427040434,0.360489145,0.244297648,0.207998,0.298623339,0.4739218
2015-06-04 07:00:00+00:00,0,0,0,0.858147285,0.582007,0.577183,0.388165,0.438208,0.669229,0.216783581,0.424889025,0.359658859,0.243416628,0.207624,0.297935543,0.4732668
2015-06-04 08:00:00+00:00,0,0,0,0.855644598,0.581788,0.576966,0.387996,0.438017,0.667261,0.216733096,0.422737617,0.358828573,0.242535608,0.20725,0.297247748,0.4726117
2015-06-04 09:00:00+00:00,0,0,0,0.85314191,0.581569,0.576749,0.387828,0.437827,0.665293,0.216682611,0.420586208,0.357998287,0.241654588,0.206875,0.296559952,0.4719567
2015-06-04 10:00:00+00:00,0,0,0,0.850639222,0.581351,0.576532,0.387659,0.437636,0.663325,0.216632125,0.418434799,0.357168001,0.240773568,0.206501,0.295872157,0.4713017
2015-06-04 11:00:00+00:00,0,0,0,0.848136535,0.581132,0.576315,0.38749,0.437446,0.661357,0.21658164,0.416283391,0.356337715,0.239892548,0.206126,0.295184361,0.4706467
2015-06-04 12:00:00+00:00,0,0,0,0.845633847,0.580913,0.576098,0.387322,0.437256,0.659389,0.216531155,0.414131982,0.355507429,0.239011528,0.205752,0.294496566,0.4699916
2015-06-04 13:00:00+00:00,0,0,0,0.84313116,0.580695,0.575882,0.387153,0.437065,0.657421,0.216480669,0.411980573,0.354677143,0.238130508,0.205377,0.29380877,0.4693366
2015-06-04 14:00:00+00:00,0,0,0,0.840628472,0.580476,0.575665,0.386984,0.436875,0.655453,0.216430184,0.409829165,0.353846857,0.237249488,0.205003,0.293120975,0.4686816
2015-06-04 15:00:00+00:00,0,0,0,0.838125785,0.580258,0.575448,0.386816,0.436684,0.653485,0.216379699,0.407677756,0.353016571,0.236368468,0.204629,0.292433179,0.4680265
2015-06-04 16:00:00+00:00,0,0,0,0.835623097,0.580039,0.575231,0.386647,0.436494,0.651517,0.216329213,0.405526348,0.352186284,0.235487448,0.204254,0.291745384,0.4673715
2015-06-04 17:00:00+00:00,0,0,0,0.83312041,0.57982,0.575014,0.386478,0.436304,0.649549,0.216278728,0.403374939,0.351355998,0.234606428,0.20388,0.291057588,0.4667165
2015-06-04 18:00:00+00:00,0,0,0,0.830617722,0.579602,0.574797,0.38631,0.436113,0.647581,0.216228243,0.40122353,0.350525712,0.233725408,0.203505,0.290369793,0.4660615
2015-06-04 19:00:00+00:00,0,0,0,0.828115035,0.579383,0.574581,0.386141,0.435923,0.645613,0.216177757,0.399072122,0.349695426,0.232844388,0.203131,0.289681997,0.4654064
2015-06-04 20:00:00+00:00,0,0,0,0.825612347,0.579164,0.574364,0.385972,0.435733,0.643645,0.216127272,0.396920713,0.34886514,0.231963368,0.202757,0.288994202,0.4647514
2015-06-04 21:00:00+00:00,0,0,0,0.823109659,0.578946,0.574147,0.385804,0.435542,0.641677,0.216076787,0.394769304,0.348034854,0.231082348,0.202382,0.288306407,0.4640964
2015-06-04 22:00:00+00:00,0,0,0,0.820606972,0.578727,0.57393,0.385635,0.435352,0.639709,0.216026301,0.392617896,0.347204568,0.230201328,0.202008,0.287618611,0.4634413
2015-06-04 23:00:00+00:00,0,0,0,0.818104284,0.578508,0.573713,0.385466,0.435161,0.637741,0.215975816,0.390466487,0.346374282,0.229320308,0.201633,0.286930816,0.4627863
2015-06-05 00:00:00+00:00,0,0,0,0.816322883,0.578318,0.573525,0.385419,0.435107,0.636333,0.215927855,0.389188705,0.345970596,0.22854232,0.201309,0.286596409,0.4623728
2015-06-05 01:00:00+00:00,0,0,0,0.814541481,0.578128,0.573336,0.385371,0.435054,0.634925,0.215879895,0.387910924,0.34556691,0.227764331,0.200986,0.286262002,0.4619592
2015-06-05 02:00:00+00:00,0,0,0,0.81276008,0.577938,0.573147,0.385323,0.435,0.633517,0.215831934,0.386633142,0.345163224,0.226986342,0.200662,0.285927595,0.4615456
2015-06-05 03:00:00+00:00,0,0,0,0.810978678,0.577748,0.572959,0.385275,0.434946,0.632108,0.215783973,0.38535536,0.344759538,0.226208353,0.200338,0.285593188,0.4611321
2015-06-05 04:00:00+00:00,0,0,0,0.809197276,0.577558,0.57277,0.385228,0.434892,0.6307,0.215736013,0.384077579,0.344355852,0.225430364,0.200014,0.285258781,0.4607185
2015-06-05 05:00:00+00:00,0,0,0,0.807415875,0.577367,0.572582,0.38518,0.434838,0.629292,0.215688052,0.382799797,0.343952166,0.224652375,0.19969,0.284924375,0.460305
2015-06-05 06:00:00+00:00,0,0,0,0.805634473,0.577177,0.572393,0.385132,0.434784,0.627884,0.215640091,0.381522015,0.343548481,0.223874386,0.199366,0.284589968,0.4598914
2015-06-05 07:00:00+00:00,0,0,0,0.803853071,0.576987,0.572205,0.385084,0.43473,0.626475,0.215592131,0.380244233,0.343144795,0.223096398,0.199042,0.284255561,0.4594778
2015-06-05 08:00:00+00:00,0,0,0,0.80207167,0.576797,0.572016,0.385037,0.434676,0.625067,0.21554417,0.378966452,0.342741109,0.222318409,0.198718,0.283921154,0.4590643
2015-06-05 09:00:00+00:00,0,0,0,0.800290268,0.576607,0.571828,0.384989,0.434622,0.623659,0.215496209,0.37768867,0.342337423,0.22154042,0.198394,0.283586747,0.4586507
2015-06-05 10:00:00+00:00,0,0,0,0.798508867,0.576417,0.571639,0.384941,0.434568,0.622251,0.215448249,0.376410888,0.341933737,0.220762431,0.198071,0.28325234,0.4582372
2015-06-05 11:00:00+00:00,0,0,0,0.796727465,0.576227,0.571451,0.384893,0.434514,0.620843,0.215400288,0.375133107,0.341530051,0.219984442,0.197747,0.282917934,0.4578236
2015-06-05 12:00:00+00:00,0,0,0,0.794946063,0.576037,0.571262,0.384846,0.434461,0.619434,0.215352327,0.373855325,0.341126365,0.219206453,0.197423,0.282583527,0.45741
2015-06-05 13:00:00+00:00,0,0,0,0.793164662,0.575846,0.571073,0.384798,0.434407,0.618026,0.215304367,0.372577543,0.340722679,0.218428464,0.197099,0.28224912,0.4569965
2015-06-05 14:00:00+00:00,0,0,0,0.79138326,0.575656,0.570885,0.38475,0.434353,0.616618,0.215256406,0.371299762,0.340318993,0.217650476,0.196775,0.281914713,0.4565829
2015-06-05 15:00:00+00:00,0,0,0,0.789601859,0.575466,0.570696,0.384702,0.434299,0.61521,0.215208446,0.37002198,0.339915307,0.216872487,0.196451,0.281580306,0.4561694
2015-06-05 16:00:00+00:00,0,0,0,0.787820457,0.575276,0.570508,0.384655,0.434245,0.613801,0.215160485,0.368744198,0.339511622,0.216094498,0.196127,0.2812459,0.4557558
2015-06-05 17:00:00+00:00,0,0,0,0.786039055,0.575086,0.570319,0.384607,0.434191,0.612393,0.215112524,0.367466416,0.339107936,0.215316509,0.195803,0.280911493,0.4553422
2015-06-05 18:00:00+00:00,0,0,0,0.784257654,0.574896,0.570131,0.384559,0.434137,0.610985,0.215064564,0.366188635,0.33870425,0.21453852,0.195479,0.280577086,0.4549287
2015-06-05 19:00:00+00:00,0,0,0,0.782476252,0.574706,0.569942,0.384511,0.434083,0.609577,0.215016603,0.364910853,0.338300564,0.213760531,0.195155,0.280242679,0.4545151
2015-06-05 20:00:00+00:00,0,0,0,0.780694851,0.574516,0.569754,0.384464,0.434029,0.608169,0.214968642,0.363633071,0.337896878,0.212982542,0.194832,0.279908272,0.4541016
2015-06-05 21:00:00+00:00,0,0,0,0.778913449,0.574325,0.569565,0.384416,0.433975,0.60676,0.214920682,0.36235529,0.337493192,0.212204554,0.194508,0.279573865,0.453688
2015-06-05 22:00:00+00:00,0,0,0,0.777132047,0.574135,0.569377,0.384368,0.433921,0.605352,0.214872721,0.361077508,0.337089506,0.211426565,0.194184,0.279239459,0.4532745
2015-06-05 23:00:00+00:00,0,0,0,0.775350646,0.573945,0.569188,0.38432,0.433868,0.603944,0.21482476,0.359799726,0.33668582,0.210648576,0.19386,0.278905052,0.4528609
2015-06-06 00:00:00+00:00,0,0,0,0.773635383,0.574184,0.569424,0.384214,0.433747,0.602576,0.214774275,0.358566568,0.336445088,0.209913108,0.19366,0.278705633,0.4524188
2015-06-06 01:00:00+00:00,0,0,0,0.77192012,0.574422,0.569661,0.384107,0.433627,0.601209,0.21472379,0.357333409,0.336204356,0.209177639,0.19346,0.278506214,0.4519766
2015-06-06 02:00:00+00:00,0,0,0,0.770204857,0.57466,0.569897,0.384001,0.433507,0.599841,0.214673304,0.35610025,0.335963623,0.208442171,0.19326,0.278306796,0.4515345
2015-06-06 03:00:00+00:00,0,0,0,0.768489594,0.574898,0.570133,0.383894,0.433387,0.598474,0.214622819,0.354867091,0.335722891,0.207706703,0.19306,0.278107377,0.4510924
2015-06-06 04:00:00+00:00,0,0,0,0.766774331,0.575137,0.57037,0.383788,0.433266,0.597106,0.214572334,0.353633933,0.335482159,0.206971234,0.19286,0.277907958,0.4506503
2015-06-06 05:00:00+00:00,0,0,0,0.765059068,0.575375,0.570606,0.383681,0.433146,0.595739,0.214521848,0.352400774,0.335241426,0.206235766,0.19266,0.277708539,0.4502081
2015-06-06 06:00:00+00:00,0,0,0,0.763343805,0.575613,0.570842,0.383575,0.433026,0.594371,0.214471363,0.351167615,0.335000694,0.205500298,0.19246,0.277509121,0.449766
2015-06-06 07:00:00+00:00,0,0,0,0.761628542,0.575852,0.571079,0.383468,0.432906,0.593004,0.214420878,0.349934456,0.334759962,0.204764829,0.19226,0.277309702,0.4493239
2015-06-06 08:00:00+00:00,0,0,0,0.759913279,0.57609,0.571315,0.383362,0.432785,0.591636,0.214370392,0.348701298,0.33451923,0.204029361,0.19206,0.277110283,0.4488818
2015-06-06 09:00:00+00:00,0,0,0,0.758198016,0.576328,0.571551,0.383255,0.432665,0.590269,0.214319907,0.347468139,0.334278497,0.203293893,0.19186,0.276910865,0.4484396
2015-06-06 10:00:00+00:00,0,0,0,0.756482753,0.576567,0.571788,0.383149,0.432545,0.588901,0.214269422,0.34623498,0.334037765,0.202558424,0.19166,0.276711446,0.4479975
2015-06-06 11:00:00+00:00,0,0,0,0.75476749,0.576805,0.572024,0.383042,0.432425,0.587534,0.214218936,0.345001821,0.333797033,0.201822956,0.19146,0.276512027,0.4475554
2015-06-06 12:00:00+00:00,0,0,0,0.753052228,0.577043,0.57226,0.382936,0.432304,0.586166,0.214168451,0.343768663,0.3335563,0.201087488,0.19126,0.276312608,0.4471133
2015-06-06 13:00:00+00:00,0,0,0,0.751336965,0.577281,0.572496,0.382829,0.432184,0.584799,0.214117966,0.342535504,0.333315568,0.200352019,0.19106,0.27611319,0.4466711
2015-06-06 14:00:00+00:00,0,0,0,0.749621702,0.57752,0.572733,0.382723,0.432064,0.583431,0.21406748,0.341302345,0.333074836,0.199616551,0.19086,0.275913771,0.446229
2015-06-06 15:00:00+00:00,0,0,0,0.747906439,0.577758,0.572969,0.382616,0.431944,0.582064,0.214016995,0.340069186,0.332834104,0.198881083,0.19066,0.275714352,0.4457869
2015-06-06 16:00:00+00:00,0,0,0,0.746191176,0.577996,0.573205,0.38251,0.431824,0.580696,0.21396651,0.338836028,0.332593371,0.198145614,0.19046,0.275514934,0.4453448
2015-06-06 17:00:00+00:00,0,0,0,0.744475913,0.578235,0.573442,0.382403,0.431703,0.579329,0.213916024,0.337602869,0.332352639,0.197410146,0.19026,0.275315515,0.4449026
2015-06-06 18:00:00+00:00,0,0,0,0.74276065,0.578473,0.573678,0.382297,0.431583,0.577961,0.213865539,0.33636971,0.332111907,0.196674678,0.19006,0.275116096,0.4444605
2015-06-06 19:00:00+00:00,0,0,0,0.741045387,0.578711,0.573914,0.38219,0.431463,0.576593,0.213815054,0.335136552,0.331871174,0.195939209,0.18986,0.274916678,0.4440184
2015-06-06 20:00:00+00:00,0,0,0,0.739330124,0.578949,0.574151,0.382084,0.431343,0.575226,0.213764568,0.333903393,0.331630442,0.195203741,0.18966,0.274717259,0.4435763
2015-06-06 21:00:00+00:00,0,0,0,0.737614861,0.579188,0.574387,0.381977,0.431222,0.573858,0.213714083,0.332670234,0.33138971,0.194468273,0.18946,0.27451784,0.4431341
2015-06-06 22:00:00+00:00,0,0,0,0.735899598,0.579426,0.574623,0.381871,0.431102,0.572491,0.213663598,0.331437075,0.331148978,0.193732804,0.18926,0.274318421,0.442692
2015-06-06 23:00:00+00:00,0,0,0,0.734184335,0.579664,0.57486,0.381764,0.430982,0.571123,0.213613112,0.330203917,0.330908245,0.192997336,0.18906,0.274119003,0.4422499
2015-06-07 00:00:00+00:00,0,0,0,0.732476677,0.579451,0.574648,0.381748,0.430964,0.569735,0.213565151,0.328862741,0.330800024,0.192313734,0.188845,0.274029354,0.4418687
2015-06-07 01:00:00+00:00,0,0,0,0.730769019,0.579237,0.574436,0.381733,0.430946,0.568346,0.213517189,0.327521566,0.330691802,0.191630132,0.188631,0.273939705,0.4414874
2015-06-07 02:00:00+00:00,0,0,0,0.729061361,0.579024,0.574224,0.381717,0.430928,0.566958,0.213469228,0.326180391,0.330583581,0.19094653,0.188416,0.273850056,0.4411062
2015-06-07 03:00:00+00:00,0,0,0,0.727353703,0.57881,0.574013,0.381701,0.43091,0.565569,0.213421267,0.324839216,0.330475359,0.190262927,0.188201,0.273760407,0.440725
2015-06-07 04:00:00+00:00,0,0,0,0.725646045,0.578597,0.573801,0.381685,0.430893,0.564181,0.213373305,0.32349804,0.330367137,0.189579325,0.187986,0.273670758,0.4403438
2015-06-07 05:00:00+00:00,0,0,0,0.723938387,0.578383,0.573589,0.381669,0.430875,0.562792,0.213325344,0.322156865,0.330258916,0.188895723,0.187771,0.273581109,0.4399626
2015-06-07 06:00:00+00:00,0,0,0,0.722230728,0.57817,0.573377,0.381654,0.430857,0.561404,0.213277382,0.32081569,0.330150694,0.188212121,0.187557,0.27349146,0.4395813
2015-06-07 07:00:00+00:00,0,0,0,0.72052307,0.577956,0.573166,0.381638,0.430839,0.560015,0.213229421,0.319474515,0.330042473,0.187528519,0.187342,0.273401811,0.4392001
2015-06-07 08:00:00+00:00,0,0,0,0.718815412,0.577743,0.572954,0.381622,0.430821,0.558626,0.21318146,0.318133339,0.329934251,0.186844917,0.187127,0.273312162,0.4388189
2015-06-07 09:00:00+00:00,0,0,0,0.717107754,0.577529,0.572742,0.381606,0.430803,0.557238,0.213133498,0.316792164,0.329826029,0.186161315,0.186912,0.273222513,0.4384377
2015-06-07 10:00:00+00:00,0,0,0,0.715400096,0.577316,0.57253,0.38159,0.430785,0.555849,0.213085537,0.315450989,0.329717808,0.185477712,0.186697,0.273132864,0.4380565
2015-06-07 11:00:00+00:00,0,0,0,0.713692438,0.577102,0.572319,0.381574,0.430768,0.554461,0.213037575,0.314109814,0.329609586,0.18479411,0.186482,0.273043215,0.4376753
2015-06-07 12:00:00+00:00,0,0,0,0.71198478,0.576889,0.572107,0.381559,0.43075,0.553072,0.212989614,0.312768638,0.329501365,0.184110508,0.186268,0.272953566,0.437294
2015-06-07 13:00:00+00:00,0,0,0,0.710277122,0.576675,0.571895,0.381543,0.430732,0.551684,0.212941653,0.311427463,0.329393143,0.183426906,0.186053,0.272863917,0.4369128
2015-06-07 14:00:00+00:00,0,0,0,0.708569464,0.576462,0.571683,0.381527,0.430714,0.550295,0.212893691,0.310086288,0.329284922,0.182743304,0.185838,0.272774268,0.4365316
2015-06-07 15:00:00+00:00,0,0,0,0.706861806,0.576248,0.571472,0.381511,0.430696,0.548906,0.21284573,0.308745113,0.3291767,0.182059702,0.185623,0.272684619,0.4361504
2015-06-07 16:00:00+00:00,0,0,0,0.705154147,0.576035,0.57126,0.381495,0.430678,0.547518,0.212797768,0.307403937,0.329068478,0.1813761,0.185408,0.27259497,0.4357692
2015-06-07 17:00:00+00:00,0,0,0,0.703446489,0.575821,0.571048,0.381479,0.43066,0.546129,0.212749807,0.306062762,0.328960257,0.180692497,0.185194,0.272505321,0.4353879
2015-06-07 18:00:00+00:00,0,0,0,0.701738831,0.575607,0.570836,0.381464,0.430643,0.544741,0.212701846,0.304721587,0.328852035,0.180008895,0.184979,0.272415672,0.4350067
2015-06-07 19:00:00+00:00,0,0,0,0.700031173,0.575394,0.570625,0.381448,0.430625,0.543352,0.212653884,0.303380411,0.328743814,0.179325293,0.184764,0.272326023,0.4346255
2015-06-07 20:00:00+00:00,0,0,0,0.698323515,0.57518,0.570413,0.381432,0.430607,0.541964,0.212605923,0.302039236,0.328635592,0.178641691,0.184549,0.272236374,0.4342443
2015-06-07 21:00:00+00:00,0,0,0,0.696615857,0.574967,0.570201,0.381416,0.430589,0.540575,0.212557961,0.300698061,0.328527371,0.177958089,0.184334,0.272146725,0.4338631
2015-06-07 22:00:00+00:00,0,0,0,0.694908199,0.574753,0.569989,0.3814,0.430571,0.539187,0.21251,0.299356886,0.328419149,0.177274487,0.184119,0.272057076,0.4334818
2015-06-07 23:00:00+00:00,0,0,0,0.693200541,0.57454,0.569778,0.381385,0.430553,0.537798,0.212462039,0.29801571,0.328310927,0.176590885,0.183905,0.271967427,0.4331006
2015-06-08 00:00:00+00:00,0,0,0,0.691527303,0.574201,0.569442,0.38182,0.431045,0.536426,0.212411553,0.297128194,0.328114911,0.176160537,0.183594,0.27180505,0.4330599
2015-06-08 01:00:00+00:00,0,0,0,0.689854065,0.573862,0.569106,0.382255,0.431536,0.535055,0.212361068,0.296240678,0.327918895,0.17573019,0.183284,0.271642673,0.4330193
2015-06-08 02:00:00+00:00,0,0,0,0.688180827,0.573523,0.568769,0.38269,0.432027,0.533683,0.212310583,0.295353161,0.327722878,0.175299843,0.182973,0.271480297,0.4329786
2015-06-08 03:00:00+00:00,0,0,0,0.686507589,0.573184,0.568433,0.383125,0.432518,0.532311,0.212260097,0.294465645,0.327526862,0.174869496,0.182663,0.27131792,0.4329379
2015-06-08 04:00:00+00:00,0,0,0,0.684834351,0.572846,0.568097,0.383561,0.43301,0.53094,0.212209612,0.293578129,0.327330846,0.174439149,0.182352,0.271155543,0.4328972
2015-06-08 05:00:00+00:00,0,0,0,0.683161113,0.572507,0.567761,0.383996,0.433501,0.529568,0.212159127,0.292690612,0.327134829,0.174008801,0.182042,0.270993166,0.4328565
2015-06-08 06:00:00+00:00,0,0,0,0.681487875,0.572168,0.567425,0.384431,0.433992,0.528197,0.212108641,0.291803096,0.326938813,0.173578454,0.181731,0.27083079,0.4328158
2015-06-08 07:00:00+00:00,0,0,0,0.679814637,0.571829,0.567089,0.384866,0.434484,0.526825,0.212058156,0.290915579,0.326742797,0.173148107,0.181421,0.270668413,0.4327751
2015-06-08 08:00:00+00:00,0,0,0,0.678141398,0.57149,0.566753,0.385301,0.434975,0.525453,0.212007671,0.290028063,0.32654678,0.17271776,0.18111,0.270506036,0.4327345
2015-06-08 09:00:00+00:00,0,0,0,0.67646816,0.571151,0.566417,0.385737,0.435466,0.524082,0.211957185,0.289140547,0.326350764,0.172287413,0.1808,0.270343659,0.4326938
2015-06-08 10:00:00+00:00,0,0,0,0.674794922,0.570812,0.566081,0.386172,0.435958,0.52271,0.2119067,0.28825303,0.326154747,0.171857066,0.180489,0.270181283,0.4326531
2015-06-08 11:00:00+00:00,0,0,0,0.673121684,0.570473,0.565745,0.386607,0.436449,0.521338,0.211856215,0.287365514,0.325958731,0.171426718,0.180179,0.270018906,0.4326124
2015-06-08 12:00:00+00:00,0,0,0,0.671448446,0.570135,0.565409,0.387042,0.43694,0.519967,0.211805729,0.286477998,0.325762715,0.170996371,0.179868,0.269856529,0.4325717
2015-06-08 13:00:00+00:00,0,0,0,0.669775208,0.569796,0.565073,0.387477,0.437432,0.518595,0.211755244,0.285590481,0.325566698,0.170566024,0.179558,0.269694152,0.432531
2015-06-08 14:00:00+00:00,0,0,0,0.66810197,0.569457,0.564737,0.387913,0.437923,0.517223,0.211704759,0.284702965,0.325370682,0.170135677,0.179248,0.269531775,0.4324904
2015-06-08 15:00:00+00:00,0,0,0,0.666428732,0.569118,0.564401,0.388348,0.438414,0.515852,0.211654273,0.283815448,0.325174666,0.16970533,0.178937,0.269369399,0.4324497
2015-06-08 16:00:00+00:00,0,0,0,0.664755494,0.568779,0.564065,0.388783,0.438905,0.51448,0.211603788,0.282927932,0.324978649,0.169274983,0.178627,0.269207022,0.432409
2015-06-08 17:00:00+00:00,0,0,0,0.663082256,0.56844,0.563729,0.389218,0.439397,0.513108,0.211553303,0.282040416,0.324782633,0.168844635,0.178316,0.269044645,0.4323683
2015-06-08 18:00:00+00:00,0,0,0,0.661409018,0.568101,0.563393,0.389653,0.439888,0.511737,0.211502817,0.281152899,0.324586617,0.168414288,0.178006,0.268882268,0.4323276
2015-06-08 19:00:00+00:00,0,0,0,0.65973578,0.567763,0.563057,0.390089,0.440379,0.510365,0.211452332,0.280265383,0.3243906,0.167983941,0.177695,0.268719892,0.4322869
2015-06-08 20:00:00+00:00,0,0,0,0.658062542,0.567424,0.56272,0.390524,0.440871,0.508994,0.211401847,0.279377867,0.324194584,0.167553594,0.177385,0.268557515,0.4322462
2015-06-08 21:00:00+00:00,0,0,0,0.656389304,0.567085,0.562384,0.390959,0.441362,0.507622,0.211351361,0.27849035,0.323998568,0.167123247,0.177074,0.268395138,0.4322056
