,PHOT,WTOF,WTON,HE Zvornik,HE Medjuvrsje,HE Ovcar Banja,HE Derdap 1,HE Derdap 2,HE Bajina Basta G4,HE Seljasnica,HE Sicevo,HE Sokolovica,HE Vlasontice,HE Ostrovica,HROR
2010-01-24 07:00:00+00:00,0,0,0,0.723337383,1,1,0.69951955,0.60204826,0.476336922,0.353186882,0.384562001,0.370180499,0.603027563,0.353260909,0.6422385
2010-01-24 08:00:00+00:00,0,0,0,0.721745823,1,1,0.698160302,0.60087841,0.47520787,0.353186882,0.383511671,0.369808068,0.601338554,0.352424061,0.6409549
2010-01-24 09:00:00+00:00,0,0,0,0.720154264,1,1,0.696801053,0.59970856,0.474078817,0.353186882,0.382461342,0.369435637,0.599649544,0.351587214,0.6396714
2010-01-24 10:00:00+00:00,0,0,0,0.718562705,1,1,0.695441805,0.59853871,0.472949764,0.353186882,0.381411013,0.369063207,0.597960535,0.350750366,0.6383879
2010-01-24 11:00:00+00:00,0,0,0,0.716971145,1,1,0.694082557,0.597368859,0.471820711,0.353186882,0.380360684,0.368690776,0.596271525,0.349913519,0.6371043
2010-01-24 12:00:00+00:00,0,0,0,0.715379586,1,1,0.692723308,0.596199009,0.470691658,0.353186882,0.379310355,0.368318345,0.594582516,0.349076671,0.6358208
2010-01-24 13:00:00+00:00,0,0,0,0.713788026,1,1,0.69136406,0.595029159,0.469562606,0.353186882,0.378260026,0.367945915,0.592893506,0.348239823,0.6345373
2010-01-24 14:00:00+00:00,0,0,0,0.712196467,1,1,0.690004812,0.593859309,0.468433553,0.353186882,0.377209697,0.367573484,0.591204496,0.347402976,0.6332537
2010-01-24 15:00:00+00:00,0,0,0,0.710604908,1,1,0.688645563,0.592689458,0.4673045,0.353186882,0.376159368,0.367201053,0.589515487,0.346566128,0.6319702
2010-01-24 16:00:00+00:00,0,0,0,0.709013348,1,1,0.687286315,0.591519608,0.466175447,0.353186882,0.375109039,0.366828623,0.587826477,0.345729281,0.6306867
2010-01-24 17:00:00+00:00,0,0,0,0.707421789,1,1,0.685927067,0.590349758,0.465046394,0.353186882,0.37405871,0.366456192,0.586137468,0.344892433,0.6294031
2010-01-24 18:00:00+00:00,0,0,0,0.705830229,1,1,0.684567818,0.589179908,0.463917341,0.353186882,0.373008381,0.366083761,0.584448458,0.344055586,0.6281196
2010-01-24 19:00:00+00:00,0,0,0,0.70423867,1,1,0.68320857,0.588010058,0.462788289,0.353186882,0.371958052,0.365711331,0.582759449,0.343218738,0.6268361
2010-01-24 20:00:00+00:00,0,0,0,0.702647111,1,1,0.681849322,0.586840207,0.461659236,0.353186882,0.370907723,0.3653389,0.581070439,0.342381891,0.6255525
2010-01-24 21:00:00+00:00,0,0,0,0.701055551,1,1,0.680490073,0.585670357,0.460530183,0.353186882,0.369857394,0.364966469,0.57938143,0.341545043,0.624269
2010-01-24 22:00:00+00:00,0,0,0,0.699463992,1,1,0.679130825,0.584500507,0.45940113,0.353186882,0.368807065,0.364594039,0.57769242,0.340708196,0.6229855
2010-01-24 23:00:00+00:00,0,0,0,0.697872433,1,1,0.677771577,0.583330657,0.458272077,0.353186882,0.367756735,0.364221608,0.576003411,0.339871348,0.6217019
2010-01-25 00:00:00+00:00,0,0,0,0.696477377,1,1,0.676419104,0.582166638,0.457282885,0.353186882,0.366811354,0.363895137,0.574447812,0.339109239,0.6204621
2010-01-25 01:00:00+00:00,0,0,0,0.695082322,1,1,0.675066632,0.58100262,0.456293693,0.353186882,0.365865973,0.363568665,0.572892213,0.33834713,0.6192223
2010-01-25 02:00:00+00:00,0,0,0,0.693687267,1,1,0.67371416,0.579838602,0.455304501,0.353186882,0.364920592,0.363242194,0.571336614,0.33758502,0.6179825
2010-01-25 03:00:00+00:00,0,0,0,0.692292211,1,1,0.672361688,0.578674583,0.454315309,0.353186882,0.36397521,0.362915722,0.569781016,0.336822911,0.6167427
2010-01-25 04:00:00+00:00,0,0,0,0.690897156,1,1,0.671009215,0.577510565,0.453326117,0.353186882,0.363029829,0.36258925,0.568225417,0.336060801,0.6155029
2010-01-25 05:00:00+00:00,0,0,0,0.689502101,1,1,0.669656743,0.576346547,0.452336925,0.353186882,0.362084448,0.362262779,0.566669818,0.335298692,0.6142631
2010-01-25 06:00:00+00:00,0,0,0,0.688107045,1,1,0.668304271,0.575182528,0.451347733,0.353186882,0.361139066,0.361936307,0.565114219,0.334536583,0.6130233
2010-01-25 07:00:00+00:00,0,0,0,0.68671199,1,1,0.666951798,0.57401851,0.450358541,0.353186882,0.360193685,0.361609836,0.563558621,0.333774473,0.6117834
2010-01-25 08:00:00+00:00,0,0,0,0.685316935,1,1,0.665599326,0.572854492,0.449369348,0.353186882,0.359248304,0.361283364,0.562003022,0.333012364,0.6105436
2010-01-25 09:00:00+00:00,0,0,0,0.68392188,1,1,0.664246854,0.571690473,0.448380156,0.353186882,0.358302922,0.360956893,0.560447423,0.332250255,0.6093038
2010-01-25 10:00:00+00:00,0,0,0,0.682526824,1,1,0.662894382,0.570526455,0.447390964,0.353186882,0.357357541,0.360630421,0.558891825,0.331488145,0.608064
2010-01-25 11:00:00+00:00,0,0,0,0.681131769,1,1,0.661541909,0.569362437,0.446401772,0.353186882,0.35641216,0.36030395,0.557336226,0.330726036,0.6068242
2010-01-25 12:00:00+00:00,0,0,0,0.679736714,1,1,0.660189437,0.568198419,0.44541258,0.353186882,0.355466779,0.359977478,0.555780627,0.329963926,0.6055844
2010-01-25 13:00:00+00:00,0,0,0,0.678341658,1,1,0.658836965,0.5670344,0.444423388,0.353186882,0.354521397,0.359651007,0.554225028,0.329201817,0.6043446
2010-01-25 14:00:00+00:00,0,0,0,0.676946603,1,1,0.657484493,0.565870382,0.443434196,0.353186882,0.353576016,0.359324535,0.55266943,0.328439708,0.6031047
2010-01-25 15:00:00+00:00,0,0,0,0.675551548,1,1,0.65613202,0.564706364,0.442445004,0.353186882,0.352630635,0.358998064,0.551113831,0.327677598,0.6018649
2010-01-25 16:00:00+00:00,0,0,0,0.674156492,1,1,0.654779548,0.563542345,0.441455812,0.353186882,0.351685253,0.358671592,0.549558232,0.326915489,0.6006251
2010-01-25 17:00:00+00:00,0,0,0,0.672761437,1,1,0.653427076,0.562378327,0.44046662,0.353186882,0.350739872,0.358345121,0.548002633,0.326153379,0.5993853
2010-01-25 18:00:00+00:00,0,0,0,0.671366382,1,1,0.652074604,0.561214309,0.439477427,0.353186882,0.349794491,0.358018649,0.546447035,0.32539127,0.5981455
2010-01-25 19:00:00+00:00,0,0,0,0.669971327,1,1,0.650722131,0.56005029,0.438488235,0.353186882,0.34884911,0.357692178,0.544891436,0.324629161,0.5969057
2010-01-25 20:00:00+00:00,0,0,0,0.668576271,1,1,0.649369659,0.558886272,0.437499043,0.353186882,0.347903728,0.357365706,0.543335837,0.323867051,0.5956659
2010-01-25 21:00:00+00:00,0,0,0,0.667181216,1,1,0.648017187,0.557722254,0.436509851,0.353186882,0.346958347,0.357039235,0.541780239,0.323104942,0.5944261
2010-01-25 22:00:00+00:00,0,0,0,0.665786161,1,1,0.646664715,0.556558235,0.435520659,0.353186882,0.346012966,0.356712763,0.54022464,0.322342832,0.5931862
2010-01-25 23:00:00+00:00,0,0,0,0.664391105,1,1,0.645312242,0.555394217,0.434531467,0.353186882,0.345067584,0.356386292,0.538669041,0.321580723,0.5919464
2010-01-26 00:00:00+00:00,0,0,0,0.66325579,1,1,0.643949837,0.55422165,0.433724039,0.353186882,0.344207615,0.356102134,0.537234863,0.3208992,0.5907502
2010-01-26 01:00:00+00:00,0,0,0,0.662120475,1,1,0.642587433,0.553049083,0.432916611,0.353186882,0.343347645,0.355817976,0.535800684,0.320217678,0.5895539
2010-01-26 02:00:00+00:00,0,0,0,0.660985159,1,1,0.641225028,0.551876516,0.432109184,0.353186882,0.342487675,0.355533818,0.534366506,0.319536155,0.5883577
2010-01-26 03:00:00+00:00,0,0,0,0.659849844,1,1,0.639862623,0.550703949,0.431301756,0.353186882,0.341627706,0.35524966,0.532932328,0.318854633,0.5871614
2010-01-26 04:00:00+00:00,0,0,0,0.658714528,1,1,0.638500218,0.549531382,0.430494328,0.353186882,0.340767736,0.354965503,0.531498149,0.31817311,0.5859651
2010-01-26 05:00:00+00:00,0,0,0,0.657579213,1,1,0.637137813,0.548358815,0.4296869,0.353186882,0.339907767,0.354681345,0.530063971,0.317491588,0.5847689
2010-01-26 06:00:00+00:00,0,0,0,0.656443897,1,1,0.635775408,0.547186249,0.428879472,0.353186882,0.339047797,0.354397187,0.528629793,0.316810065,0.5835726
2010-01-26 07:00:00+00:00,0,0,0,0.655308582,1,1,0.634413003,0.546013682,0.428072045,0.353186882,0.338187827,0.354113029,0.527195614,0.316128543,0.5823764
2010-01-26 08:00:00+00:00,0,0,0,0.654173267,1,1,0.633050598,0.544841115,0.427264617,0.353186882,0.337327858,0.353828871,0.525761436,0.31544702,0.5811801
2010-01-26 09:00:00+00:00,0,0,0,0.653037951,1,1,0.631688194,0.543668548,0.426457189,0.353186882,0.336467888,0.353544713,0.524327258,0.314765498,0.5799839
2010-01-26 10:00:00+00:00,0,0,0,0.651902636,1,1,0.630325789,0.542495981,0.425649761,0.353186882,0.335607919,0.353260556,0.522893079,0.314083975,0.5787876
2010-01-26 11:00:00+00:00,0,0,0,0.65076732,1,1,0.628963384,0.541323414,0.424842333,0.353186882,0.334747949,0.352976398,0.521458901,0.313402452,0.5775913
2010-01-26 12:00:00+00:00,0,0,0,0.649632005,1,1,0.627600979,0.540150847,0.424034906,0.353186882,0.333887979,0.35269224,0.520024723,0.31272093,0.5763951
2010-01-26 13:00:00+00:00,0,0,0,0.648496689,1,1,0.626238574,0.53897828,0.423227478,0.353186882,0.33302801,0.352408082,0.518590544,0.312039407,0.5751988
2010-01-26 14:00:00+00:00,0,0,0,0.647361374,1,1,0.624876169,0.537805713,0.42242005,0.353186882,0.33216804,0.352123924,0.517156366,0.311357885,0.5740026
2010-01-26 15:00:00+00:00,0,0,0,0.646226058,1,1,0.623513764,0.536633146,0.421612622,0.353186882,0.331308071,0.351839767,0.515722188,0.310676362,0.5728063
2010-01-26 16:00:00+00:00,0,0,0,0.645090743,1,1,0.622151359,0.535460579,0.420805194,0.353186882,0.330448101,0.351555609,0.514288009,0.30999484,0.5716101
2010-01-26 17:00:00+00:00,0,0,0,0.643955428,1,1,0.620788955,0.534288012,0.419997767,0.353186882,0.329588131,0.351271451,0.512853831,0.309313317,0.5704138
2010-01-26 18:00:00+00:00,0,0,0,0.642820112,1,1,0.61942655,0.533115445,0.419190339,0.353186882,0.328728162,0.350987293,0.511419653,0.308631795,0.5692176
2010-01-26 19:00:00+00:00,0,0,0,0.641684797,1,1,0.618064145,0.531942879,0.418382911,0.353186882,0.327868192,0.350703135,0.509985474,0.307950272,0.5680213
2010-01-26 20:00:00+00:00,0,0,0,0.640549481,1,1,0.61670174,0.530770312,0.417575483,0.353186882,0.327008222,0.350418978,0.508551296,0.30726875,0.566825
2010-01-26 21:00:00+00:00,0,0,0,0.639414166,1,1,0.615339335,0.529597745,0.416768055,0.353186882,0.326148253,0.35013482,0.507117118,0.306587227,0.5656288
2010-01-26 22:00:00+00:00,0,0,0,0.63827885,1,1,0.61397693,0.528425178,0.415960628,0.353186882,0.325288283,0.349850662,0.505682939,0.305905705,0.5644325
2010-01-26 23:00:00+00:00,0,0,0,0.637143535,1,1,0.612614525,0.527252611,0.4151532,0.353186882,0.324428314,0.349566504,0.504248761,0.305224182,0.5632363
2010-01-27 00:00:00+00:00,0,0,0,0.635989066,1,1,0.61132509,0.526142846,0.414330552,0.353186882,0.323626279,0.34928282,0.502937305,0.304602775,0.5620881
2010-01-27 01:00:00+00:00,0,0,0,0.634834597,1,1,0.610035655,0.525033081,0.413507904,0.353186882,0.322824244,0.348999136,0.501625849,0.303981367,0.56094
2010-01-27 02:00:00+00:00,0,0,0,0.633680128,1,1,0.60874622,0.523923317,0.412685257,0.353186882,0.322022209,0.348715452,0.500314394,0.30335996,0.5597918
2010-01-27 03:00:00+00:00,0,0,0,0.632525659,1,1,0.607456785,0.522813552,0.411862609,0.353186882,0.321220174,0.348431768,0.499002938,0.302738553,0.5586436
2010-01-27 04:00:00+00:00,0,0,0,0.63137119,1,1,0.60616735,0.521703787,0.411039962,0.353186882,0.320418139,0.348148084,0.497691482,0.302117146,0.5574955
2010-01-27 05:00:00+00:00,0,0,0,0.630216722,1,1,0.604877915,0.520594022,0.410217314,0.353186882,0.319616104,0.347864399,0.496380026,0.301495738,0.5563473
2010-01-27 06:00:00+00:00,0,0,0,0.629062253,1,1,0.60358848,0.519484258,0.409394666,0.353186882,0.318814069,0.347580715,0.49506857,0.300874331,0.5551992
2010-01-27 07:00:00+00:00,0,0,0,0.627907784,1,1,0.602299045,0.518374493,0.408572019,0.353186882,0.318012034,0.347297031,0.493757114,0.300252924,0.554051
2010-01-27 08:00:00+00:00,0,0,0,0.626753315,1,1,0.601009609,0.517264728,0.407749371,0.353186882,0.317209999,0.347013347,0.492445659,0.299631516,0.5529029
2010-01-27 09:00:00+00:00,0,0,0,0.625598846,1,1,0.599720174,0.516154963,0.406926723,0.353186882,0.316407964,0.346729663,0.491134203,0.299010109,0.5517547
2010-01-27 10:00:00+00:00,0,0,0,0.624444377,1,1,0.598430739,0.515045198,0.406104076,0.353186882,0.31560593,0.346445979,0.489822747,0.298388702,0.5506065
2010-01-27 11:00:00+00:00,0,0,0,0.623289908,1,1,0.597141304,0.513935434,0.405281428,0.353186882,0.314803895,0.346162295,0.488511291,0.297767295,0.5494584
2010-01-27 12:00:00+00:00,0,0,0,0.622135439,1,1,0.595851869,0.512825669,0.40445878,0.353186882,0.31400186,0.345878611,0.487199835,0.297145887,0.5483102
2010-01-27 13:00:00+00:00,0,0,0,0.62098097,1,1,0.594562434,0.511715904,0.403636133,0.353186882,0.313199825,0.345594927,0.485888379,0.29652448,0.5471621
2010-01-27 14:00:00+00:00,0,0,0,0.619826501,1,1,0.593272999,0.510606139,0.402813485,0.353186882,0.31239779,0.345311242,0.484576924,0.295903073,0.5460139
2010-01-27 15:00:00+00:00,0,0,0,0.618672033,1,1,0.591983564,0.509496375,0.401990838,0.353186882,0.311595755,0.345027558,0.483265468,0.295281665,0.5448658
2010-01-27 16:00:00+00:00,0,0,0,0.617517564,1,1,0.590694129,0.50838661,0.40116819,0.353186882,0.31079372,0.344743874,0.481954012,0.294660258,0.5437176
2010-01-27 17:00:00+00:00,0,0,0,0.616363095,1,1,0.589404694,0.507276845,0.400345542,0.353186882,0.309991685,0.34446019,0.480642556,0.294038851,0.5425694
2010-01-27 18:00:00+00:00,0,0,0,0.615208626,1,1,0.588115259,0.50616708,0.399522895,0.353186882,0.30918965,0.344176506,0.4793311,0.293417444,0.5414213
2010-01-27 19:00:00+00:00,0,0,0,0.614054157,1,1,0.586825824,0.505057316,0.398700247,0.353186882,0.308387615,0.343892822,0.478019645,0.292796036,0.5402731
2010-01-27 20:00:00+00:00,0,0,0,0.612899688,1,1,0.585536389,0.503947551,0.397877599,0.353186882,0.30758558,0.343609138,0.476708189,0.292174629,0.539125
2010-01-27 21:00:00+00:00,0,0,0,0.611745219,1,1,0.584246953,0.502837786,0.397054952,0.353186882,0.306783546,0.343325454,0.475396733,0.291553222,0.5379768
2010-01-27 22:00:00+00:00,0,0,0,0.61059075,1,1,0.582957518,0.501728021,0.396232304,0.353186882,0.305981511,0.34304177,0.474085277,0.290931814,0.5368287
2010-01-27 23:00:00+00:00,0,0,0,0.609436281,1,1,0.581668083,0.500618257,0.395409656,0.353186882,0.305179476,0.342758085,0.472773821,0.290310407,0.5356805
2010-01-28 00:00:00+00:00,0,0,0,0.608336053,1,1,0.580531891,0.499640382,0.394632659,0.353186882,0.30445791,0.342483005,0.471575089,0.289732164,0.5346538
2010-01-28 01:00:00+00:00,0,0,0,0.607235824,1,1,0.5793957,0.498662508,0.393855661,0.353186882,0.303736343,0.342207925,0.470376358,0.289153921,0.5336271
2010-01-28 02:00:00+00:00,0,0,0,0.606135596,1,1,0.578259508,0.497684633,0.393078663,0.353186882,0.303014777,0.341932845,0.469177626,0.288575678,0.5326004
2010-01-28 03:00:00+00:00,0,0,0,0.605035368,1,1,0.577123316,0.496706759,0.392301665,0.353186882,0.302293211,0.341657764,0.467978894,0.287997434,0.5315736
2010-01-28 04:00:00+00:00,0,0,0,0.603935139,1,1,0.575987124,0.495728884,0.391524667,0.353186882,0.301571645,0.341382684,0.466780162,0.287419191,0.5305469
2010-01-28 05:00:00+00:00,0,0,0,0.602834911,1,1,0.574850932,0.49475101,0.390747669,0.353186882,0.300850079,0.341107604,0.46558143,0.286840948,0.5295202
2010-01-28 06:00:00+00:00,0,0,0,0.601734682,1,1,0.57371474,0.493773135,0.389970671,0.353186882,0.300128513,0.340832523,0.464382699,0.286262705,0.5284935
2010-01-28 07:00:00+00:00,0,0,0,0.600634454,1,1,0.572578549,0.492795261,0.389193674,0.353186882,0.299406947,0.340557443,0.463183967,0.285684461,0.5274668
2010-01-28 08:00:00+00:00,0,0,0,0.599534225,1,1,0.571442357,0.491817386,0.388416676,0.353186882,0.298685381,0.340282363,0.461985235,0.285106218,0.5264401
2010-01-28 09:00:00+00:00,0,0,0,0.598433997,1,1,0.570306165,0.490839512,0.387639678,0.353186882,0.297963814,0.340007283,0.460786503,0.284527975,0.5254134
2010-01-28 10:00:00+00:00,0,0,0,0.597333769,1,1,0.569169973,0.489861637,0.38686268,0.353186882,0.297242248,0.339732202,0.459587772,0.283949732,0.5243866
2010-01-28 11:00:00+00:00,0,0,0,0.59623354,1,1,0.568033781,0.488883763,0.386085682,0.353186882,0.296520682,0.339457122,0.45838904,0.283371489,0.5233599
2010-01-28 12:00:00+00:00,0,0,0,0.595133312,1,1,0.566897589,0.487905888,0.385308684,0.353186882,0.295799116,0.339182042,0.457190308,0.282793245,0.5223332
2010-01-28 13:00:00+00:00,0,0,0,0.594033083,1,1,0.565761398,0.486928014,0.384531687,0.353186882,0.29507755,0.338906961,0.455991576,0.282215002,0.5213065
2010-01-28 14:00:00+00:00,0,0,0,0.592932855,1,1,0.564625206,0.485950139,0.383754689,0.353186882,0.294355984,0.338631881,0.454792844,0.281636759,0.5202798
2010-01-28 15:00:00+00:00,0,0,0,0.591832627,1,1,0.563489014,0.484972265,0.382977691,0.353186882,0.293634418,0.338356801,0.453594113,0.281058516,0.5192531
2010-01-28 16:00:00+00:00,0,0,0,0.590732398,1,1,0.562352822,0.48399439,0.382200693,0.353186882,0.292912852,0.33808172,0.452395381,0.280480273,0.5182264
2010-01-28 17:00:00+00:00,0,0,0,0.58963217,1,1,0.56121663,0.483016516,0.381423695,0.353186882,0.292191285,0.33780664,0.451196649,0.279902029,0.5171996
2010-01-28 18:00:00+00:00,0,0,0,0.588531941,1,1,0.560080439,0.482038641,0.380646697,0.353186882,0.291469719,0.33753156,0.449997917,0.279323786,0.5161729
2010-01-28 19:00:00+00:00,0,0,0,0.587431713,1,1,0.558944247,0.481060767,0.379869699,0.353186882,0.290748153,0.33725648,0.448799185,0.278745543,0.5151462
2010-01-28 20:00:00+00:00,0,0,0,0.586331484,1,1,0.557808055,0.480082893,0.379092702,0.353186882,0.290026587,0.336981399,0.447600454,0.2781673,0.5141195
2010-01-28 21:00:00+00:00,0,0,0,0.585231256,1,1,0.556671863,0.479105018,0.378315704,0.353186882,0.289305021,0.336706319,0.446401722,0.277589057,0.5130928
2010-01-28 22:00:00+00:00,0,0,0,0.584131028,1,1,0.555535671,0.478127144,0.377538706,0.353186882,0.288583455,0.336431239,0.44520299,0.277010813,0.5120661
2010-01-28 23:00:00+00:00,0,0,0,0.583030799,1,1,0.554399479,0.477149269,0.376761708,0.353186882,0.287861889,0.336156158,0.444004258,0.27643257,0.5110394
2010-01-29 00:00:00+00:00,0,0,0,0.582104461,1,1,0.553457742,0.476338753,0.376119884,0.353186882,0.287271688,0.335896162,0.443245903,0.275883084,0.5101881
2010-01-29 01:00:00+00:00,0,0,0,0.581178124,1,1,0.552516004,0.475528238,0.375478061,0.353186882,0.286681488,0.335636165,0.442487548,0.275333598,0.5093369
2010-01-29 02:00:00+00:00,0,0,0,0.580251786,1,1,0.551574266,0.474717722,0.374836237,0.353186882,0.286091288,0.335376169,0.441729193,0.274784112,0.5084856
2010-01-29 03:00:00+00:00,0,0,0,0.579325448,1,1,0.550632528,0.473907206,0.374194414,0.353186882,0.285501088,0.335116172,0.440970838,0.274234626,0.5076344
2010-01-29 04:00:00+00:00,0,0,0,0.578399111,1,1,0.54969079,0.47309669,0.37355259,0.353186882,0.284910887,0.334856176,0.440212483,0.27368514,0.5067831
2010-01-29 05:00:00+00:00,0,0,0,0.577472773,1,1,0.548749053,0.472286175,0.372910767,0.353186882,0.284320687,0.334596179,0.439454128,0.273135654,0.5059319
2010-01-29 06:00:00+00:00,0,0,0,0.576546435,1,1,0.547807315,0.471475659,0.372268943,0.353186882,0.283730487,0.334336182,0.438695773,0.272586167,0.5050806
2010-01-29 07:00:00+00:00,0,0,0,0.575620097,1,1,0.546865577,0.470665143,0.37162712,0.353186882,0.283140287,0.334076186,0.437937418,0.272036681,0.5042294
2010-01-29 08:00:00+00:00,0,0,0,0.57469376,1,1,0.545923839,0.469854628,0.370985296,0.353186882,0.282550086,0.333816189,0.437179063,0.271487195,0.5033781
2010-01-29 09:00:00+00:00,0,0,0,0.573767422,1,1,0.544982102,0.469044112,0.370343473,0.353186882,0.281959886,0.333556193,0.436420708,0.270937709,0.5025269
2010-01-29 10:00:00+00:00,0,0,0,0.572841084,1,1,0.544040364,0.468233596,0.369701649,0.353186882,0.281369686,0.333296196,0.435662353,0.270388223,0.5016756
2010-01-29 11:00:00+00:00,0,0,0,0.571914747,1,1,0.543098626,0.46742308,0.369059826,0.353186882,0.280779486,0.3330362,0.434903998,0.269838737,0.5008244
2010-01-29 12:00:00+00:00,0,0,0,0.570988409,1,1,0.542156888,0.466612565,0.368418002,0.353186882,0.280189285,0.332776203,0.434145643,0.269289251,0.4999731
2010-01-29 13:00:00+00:00,0,0,0,0.570062071,1,1,0.54121515,0.465802049,0.367776179,0.353186882,0.279599085,0.332516206,0.433387288,0.268739765,0.4991218
2010-01-29 14:00:00+00:00,0,0,0,0.569135734,1,1,0.540273413,0.464991533,0.367134355,0.353186882,0.279008885,0.33225621,0.432628933,0.268190279,0.4982706
2010-01-29 15:00:00+00:00,0,0,0,0.568209396,1,1,0.539331675,0.464181018,0.366492531,0.353186882,0.278418685,0.331996213,0.431870578,0.267640793,0.4974193
2010-01-29 16:00:00+00:00,0,0,0,0.567283058,1,1,0.538389937,0.463370502,0.365850708,0.353186882,0.277828484,0.331736217,0.431112223,0.267091306,0.4965681
2010-01-29 17:00:00+00:00,0,0,0,0.56635672,1,1,0.537448199,0.462559986,0.365208884,0.353186882,0.277238284,0.33147622,0.430353868,0.26654182,0.4957168
2010-01-29 18:00:00+00:00,0,0,0,0.565430383,1,1,0.536506461,0.46174947,0.364567061,0.353186882,0.276648084,0.331216224,0.429595513,0.265992334,0.4948656
2010-01-29 19:00:00+00:00,0,0,0,0.564504045,1,1,0.535564724,0.460938955,0.363925237,0.353186882,0.276057883,0.330956227,0.428837158,0.265442848,0.4940143
2010-01-29 20:00:00+00:00,0,0,0,0.563577707,1,1,0.534622986,0.460128439,0.363283414,0.353186882,0.275467683,0.33069623,0.428078803,0.264893362,0.4931631
2010-01-29 21:00:00+00:00,0,0,0,0.56265137,1,1,0.533681248,0.459317923,0.36264159,0.353186882,0.274877483,0.330436234,0.427320448,0.264343876,0.4923118
2010-01-29 22:00:00+00:00,0,0,0,0.561725032,1,1,0.53273951,0.458507407,0.361999767,0.353186882,0.274287283,0.330176237,0.426562093,0.26379439,0.4914606
2010-01-29 23:00:00+00:00,0,0,0,0.560798694,1,1,0.531797773,0.457696892,0.361357943,0.353186882,0.273697082,0.329916241,0.425803738,0.263244904,0.4906093
2010-01-30 00:00:00+00:00,0,0,0,0.560180691,1,1,0.531449189,0.45739688,0.360945866,0.353186882,0.273671418,0.329761896,0.427691173,0.263126027,0.4902464
2010-01-30 01:00:00+00:00,0,0,0,0.559562687,1,1,0.531100606,0.457096869,0.36053379,0.353186882,0.273645753,0.329607551,0.429578608,0.263007151,0.4898835
2010-01-30 02:00:00+00:00,0,0,0,0.558944684,1,1,0.530752023,0.456796857,0.360121713,0.353186882,0.273620088,0.329453206,0.431466044,0.262888275,0.4895206
2010-01-30 03:00:00+00:00,0,0,0,0.55832668,1,1,0.53040344,0.456496846,0.359709636,0.353186882,0.273594424,0.329298861,0.433353479,0.262769399,0.4891576
2010-01-30 04:00:00+00:00,0,0,0,0.557708677,1,1,0.530054856,0.456196834,0.359297559,0.353186882,0.273568759,0.329144516,0.435240914,0.262650522,0.4887947
2010-01-30 05:00:00+00:00,0,0,0,0.557090673,1,1,0.529706273,0.455896822,0.358885483,0.353186882,0.273543094,0.328990171,0.43712835,0.262531646,0.4884318
2010-01-30 06:00:00+00:00,0,0,0,0.55647267,1,1,0.52935769,0.455596811,0.358473406,0.353186882,0.27351743,0.328835826,0.439015785,0.26241277,0.4880688
2010-01-30 07:00:00+00:00,0,0,0,0.555854666,1,1,0.529009106,0.455296799,0.358061329,0.353186882,0.273491765,0.328681482,0.44090322,0.262293893,0.4877059
2010-01-30 08:00:00+00:00,0,0,0,0.555236663,1,1,0.528660523,0.454996788,0.357649252,0.353186882,0.2734661,0.328527137,0.442790656,0.262175017,0.487343
2010-01-30 09:00:00+00:00,0,0,0,0.554618659,1,1,0.52831194,0.454696776,0.357237175,0.353186882,0.273440436,0.328372792,0.444678091,0.262056141,0.4869801
2010-01-30 10:00:00+00:00,0,0,0,0.554000656,1,1,0.527963357,0.454396765,0.356825099,0.353186882,0.273414771,0.328218447,0.446565526,0.261937265,0.4866171
2010-01-30 11:00:00+00:00,0,0,0,0.553382652,1,1,0.527614773,0.454096753,0.356413022,0.353186882,0.273389106,0.328064102,0.448452962,0.261818388,0.4862542
2010-01-30 12:00:00+00:00,0,0,0,0.552764649,1,1,0.52726619,0.453796742,0.356000945,0.353186882,0.273363442,0.327909757,0.450340397,0.261699512,0.4858913
2010-01-30 13:00:00+00:00,0,0,0,0.552146645,1,1,0.526917607,0.45349673,0.355588868,0.353186882,0.273337777,0.327755412,0.452227832,0.261580636,0.4855283
2010-01-30 14:00:00+00:00,0,0,0,0.551528641,1,1,0.526569024,0.453196718,0.355176791,0.353186882,0.273312112,0.327601067,0.454115268,0.261461759,0.4851654
2010-01-30 15:00:00+00:00,0,0,0,0.550910638,1,1,0.52622044,0.452896707,0.354764715,0.353186882,0.273286448,0.327446723,0.456002703,0.261342883,0.4848025
2010-01-30 16:00:00+00:00,0,0,0,0.550292634,1,1,0.525871857,0.452596695,0.354352638,0.353186882,0.273260783,0.327292378,0.457890138,0.261224007,0.4844396
2010-01-30 17:00:00+00:00,0,0,0,0.549674631,1,1,0.525523274,0.452296684,0.353940561,0.353186882,0.273235118,0.327138033,0.459777574,0.261105131,0.4840766
2010-01-30 18:00:00+00:00,0,0,0,0.549056627,1,1,0.525174691,0.451996672,0.353528484,0.353186882,0.273209454,0.326983688,0.461665009,0.260986254,0.4837137
2010-01-30 19:00:00+00:00,0,0,0,0.548438624,1,1,0.524826107,0.451696661,0.353116408,0.353186882,0.273183789,0.326829343,0.463552444,0.260867378,0.4833508
2010-01-30 20:00:00+00:00,0,0,0,0.54782062,1,1,0.524477524,0.451396649,0.352704331,0.353186882,0.273158124,0.326674998,0.46543988,0.260748502,0.4829878
2010-01-30 21:00:00+00:00,0,0,0,0.547202617,1,1,0.524128941,0.451096638,0.352292254,0.353186882,0.27313246,0.326520653,0.467327315,0.260629625,0.4826249
