,HR_P2HT_OTH,HR_STUR_BIO_CHP,HR_COMC_GAS_CHP
2016-07-19 07:00:00,137.03748655766276,44.997427765696806,24.825206278164618
2016-07-19 08:00:00,125.05487644530754,41.062835512734445,22.654480768945135
2016-07-19 09:00:00,114.81519144020396,37.7005475874757,20.799497151975757
2016-07-19 10:00:00,110.4578786720748,36.26978676821666,20.010142421350494
2016-07-19 11:00:00,98.47526855971951,32.3351945152543,17.83941691213101
2016-07-19 12:00:00,96.95020909087431,31.83442822851364,17.56314275641217
2016-07-19 13:00:00,90.41423993868054,29.688286999625074,16.379110660474268
2016-07-19 14:00:00,95.64301526043556,31.40519998273593,17.326336337224593
2016-07-19 15:00:00,101.52538749740995,33.33672708873563,18.3919652235687
2016-07-19 16:00:00,104.13977515828746,34.19518358029105,18.865578061943857
2016-07-19 17:00:00,114.5973258017975,37.629009546512755,20.7600294154445
2016-07-19 18:00:00,116.99384782426856,38.41592799710523,21.194174517288396
2016-07-19 19:00:00,107.40775973438434,35.268254194735334,19.457594109912808
2016-07-19 20:00:00,82.13534567923509,26.969841443032898,14.879336672286263
2016-07-19 21:00:00,51.41629066392435,16.88297766725667,9.314385821378139
2016-07-19 22:00:00,33.551308314594706,11.016858308294609,6.078031425814549
2016-07-19 23:00:00,38.34435235953681,12.590695209479552,6.946321629502342
2016-07-20 00:00:00,39.43368055156911,12.948385414294313,7.143660312158659
2016-07-20 01:00:00,51.1984250255179,16.811439626293723,9.274918084846878
2016-07-20 02:00:00,77.342301634293,25.396004541847958,14.01104646859847
2016-07-20 03:00:00,132.46230815112716,43.495128905474814,23.996383811008087
2016-07-20 04:00:00,155.55606582221182,51.078161247547726,28.179963883322
2016-07-20 05:00:00,152.94167816133432,50.219704755992296,27.706351044946835
2016-07-20 06:00:00,118.30104165470729,38.845156242882936,21.430980936475972
2016-07-20 07:00:00,113.5079976097652,37.27131934169799,20.56269073278818
2016-07-20 08:00:00,105.88270026553914,34.76748790799467,19.181319954193963
2016-07-20 09:00:00,103.48617824306808,33.980569457402204,18.74717485235007
2016-07-20 10:00:00,101.52538749740995,33.33672708873563,18.3919652235687
2016-07-20 11:00:00,86.9283897241772,28.54367834421785,15.747626875974058
2016-07-20 12:00:00,84.31400206329968,27.685221852662423,15.2740140375989
2016-07-20 13:00:00,78.21376418791883,25.682156705699768,14.168917414723527
2016-07-20 14:00:00,83.44253950967384,27.399069688810613,15.116143091473843
2016-07-20 15:00:00,94.11795579159035,30.904433695995266,17.050062181505748
2016-07-20 16:00:00,94.55368706840326,31.047509777921164,17.12899765456827
2016-07-20 17:00:00,99.78246239015827,32.764422761032016,18.07622333131859
2016-07-20 18:00:00,104.79337207350684,34.40979770317991,18.983981271537647
2016-07-20 19:00:00,97.60380600609369,32.04904235140249,17.68154596600596
2016-07-20 20:00:00,71.67779503572504,23.536015476811208,12.984885318785627
2016-07-20 21:00:00,45.75178406535642,15.022988602219922,8.288224671565295
2016-07-20 22:00:00,40.74087438200785,13.377613660072026,7.380466731346238
2016-07-20 23:00:00,44.66245587332411,14.665298397405158,8.090885988908976
2016-07-21 00:00:00,44.226724596511204,14.522222315479256,8.01195051584645
2016-07-21 01:00:00,52.505618855956655,17.240667872071434,9.511724504034458
2016-07-21 02:00:00,82.78894259445447,27.184455565921755,14.997739881880053
2016-07-21 03:00:00,155.99179709902472,51.22123732947363,28.258899356384525
2016-07-21 04:00:00,189.10737413680653,62.09501955584233,34.25799530913654
2016-07-21 05:00:00,179.30342040851588,58.87580771250949,32.4819471652297
2016-07-21 06:00:00,144.4449182634824,47.42972115843718,26.167109320227574
2016-07-21 07:00:00,139.86973985694675,45.927422298215184,25.338286853071043
2016-07-21 08:00:00,126.36207027574628,41.49206375851216,22.89128718813272
2016-07-21 09:00:00,119.60823548514605,39.27438448866065,21.667787355663556
2016-07-21 10:00:00,113.94372888657811,37.414395423623894,20.64162620585071
2016-07-21 11:00:00,100.00032802856472,32.83596080199496,18.115691067849852
2016-07-21 12:00:00,96.95020909087431,31.83442822851364,17.56314275641217
2016-07-21 13:00:00,90.632105577087,29.75982504058803,16.418578397005533
2016-07-21 14:00:00,95.860880898842,31.47673802369888,17.365804073755854
2016-07-21 15:00:00,103.05044696625517,33.83749337547629,18.66823937928754
2016-07-21 16:00:00,107.84349101119727,35.41133027666124,19.536529582975337
2016-07-21 17:00:00,118.73677293152022,38.988232324808834,21.509916409538498
2016-07-21 18:00:00,123.0940856996494,40.418993144067876,22.299271140163764
2016-07-21 19:00:00,110.89360994888769,36.41286285014256,20.08907789441302
2016-07-21 20:00:00,86.05692717055136,28.257526180366046,15.589755929849007
2016-07-21 21:00:00,54.03067832480186,17.741434158812098,9.787998659753299
2016-07-21 22:00:00,53.81281268639541,17.669896117849145,9.748530923222036
2016-07-21 23:00:00,58.387991092931046,19.172194978071136,10.577353390378565
2016-07-22 00:00:00,59.47731928496334,19.529885182885895,10.774692073034881
2016-07-22 01:00:00,73.85645141978964,24.251395886440726,13.379562684098259
2016-07-22 02:00:00,114.37946016339104,37.5574715055498,20.72056167891323
2016-07-22 03:00:00,204.35796882525867,67.10268242324898,37.02073686632498
2016-07-22 04:00:00,241.17726171595027,79.19261134598786,43.69078434010847
2016-07-22 05:00:00,227.6695921347498,74.75725280628484,41.243784675170154
2016-07-22 06:00:00,191.93962743609046,63.025014088360706,34.771075884042965
2016-07-22 07:00:00,186.27512083752254,61.165025023323956,33.74491473423012
2016-07-22 08:00:00,163.83496008165727,53.796606804139905,29.679737871510003
2016-07-22 09:00:00,150.54515613886326,49.43278630539983,27.272205943102943
2016-07-22 10:00:00,141.61266496419844,46.499726625918804,25.65402874532115
2016-07-22 11:00:00,129.19432357503027,42.42205829103053,23.404367763039136
2016-07-22 12:00:00,123.0940856996494,40.418993144067876,22.299271140163764
2016-07-22 13:00:00,118.30104165470729,38.845156242882936,21.430980936475972
2016-07-22 14:00:00,123.96554825327526,40.70514530791969,22.457142086288822
2016-07-22 15:00:00,128.32286102140444,42.13590612717873,23.246496816914085
2016-07-22 16:00:00,139.65187421854029,45.85588425725223,25.298819116539775
2016-07-22 17:00:00,156.42752837583765,51.364313411399536,28.337834829447054
2016-07-22 18:00:00,159.69551295193452,52.43738402584381,28.929850877415998
2016-07-22 19:00:00,144.4449182634824,47.42972115843718,26.167109320227574
2016-07-22 20:00:00,114.16159452498458,37.48593346458685,20.68109394238197
2016-07-22 21:00:00,71.24206375891212,23.392939394885303,12.9059498457231
2016-07-22 22:00:00,75.81724216544777,24.89523825510729,13.734772312879628
2016-07-22 23:00:00,80.82815184879634,26.540613197255194,14.642530253098686
2016-07-23 00:00:00,82.571076956048,27.11291752495881,14.958272145348792
2016-07-23 01:00:00,102.3968500510358,33.622879252587445,18.549836169693755
2016-07-23 02:00:00,157.51685656786995,51.722003616214295,28.535173512103366
2016-07-23 03:00:00,271.6784510928545,89.20793708080114,49.21626745448534
2016-07-23 04:00:00,319.60889154227556,104.94630609265059,57.89916949136327
2016-07-23 05:00:00,301.96177483135233,99.15172477465147,54.70228283233094
2016-07-23 06:00:00,259.26010970368634,85.13026874591289,46.96660647220333
2016-07-23 07:00:00,250.54548416742801,82.2687471073948,45.3878970109528
2016-07-23 08:00:00,219.82642915211727,72.18188333161856,39.82294616004467
2016-07-23 09:00:00,200.4363873339424,65.81499768591583,36.31031760876223
2016-07-23 10:00:00,188.45377722158716,61.88040543295348,34.13959209954276
2016-07-23 11:00:00,175.38183891719956,57.58812297517636,31.77152790766696
2016-07-23 12:00:00,167.53867593456704,55.01275350051009,30.35068939254148
2016-07-23 13:00:00,163.39922880484434,53.653530722214,29.600802398447478
2016-07-23 14:00:00,170.80666051066396,56.08582411495436,30.94270544051043
2016-07-23 15:00:00,175.8175701940125,57.73119905710225,31.85046338072948
2016-07-23 16:00:00,193.24682126652925,63.45424233413843,35.00788230323055
2016-07-23 17:00:00,216.34057893761388,71.03727467621134,39.19146237554446
2016-07-23 18:00:00,219.17283223689788,71.9672692087297,39.70454295045088
2016-07-23 19:00:00,199.56492478031655,65.52884552206403,36.15244666263718
2016-07-23 20:00:00,157.51685656786995,51.722003616214295,28.535173512103366
2016-07-23 21:00:00,98.91099983653244,32.478270597180206,17.91835238519354
2016-07-23 22:00:00,70.3706012052863,23.106787231033493,12.748078899598045
2016-07-23 23:00:00,75.1636452502284,24.68062413221844,13.61636910328584
2016-07-24 00:00:00,77.12443599588653,25.324466500885006,13.971578732067208
2016-07-24 01:00:00,94.77155270680971,31.11904781888412,17.168465391099538
2016-07-24 02:00:00,144.4449182634824,47.42972115843718,26.167109320227574
2016-07-24 03:00:00,248.8025590601763,81.69644277969118,45.07215511870269
2016-07-24 04:00:00,295.42580567915854,97.0055835457629,53.518250736393036
2016-07-24 05:00:00,280.17521099070643,91.99792067835627,50.75550917920461
2016-07-24 06:00:00,240.08793352391794,78.8349211411731,43.493445657452156
2016-07-24 07:00:00,231.15544234925315,75.90186146169208,41.875268459670366
2016-07-24 08:00:00,203.7043719100393,66.88806830036012,36.90233365673119
2016-07-24 09:00:00,186.27512083752254,61.165025023323956,33.74491473423012
2016-07-24 10:00:00,175.38183891719956,57.58812297517636,31.77152790766696
2016-07-24 11:00:00,162.9634975280314,53.5104546402881,29.521866925384952
2016-07-24 12:00:00,155.99179709902472,51.22123732947363,28.258899356384525
2016-07-24 13:00:00,152.5059468845214,50.076628674066406,27.627415571884317
2016-07-24 14:00:00,159.69551295193452,52.43738402584381,28.929850877415998
2016-07-24 15:00:00,164.92428827368957,54.15429700895466,29.87707655416632
2016-07-24 16:00:00,180.39274860054817,59.23349791732426,32.679285847886014
2016-07-24 17:00:00,200.8721186107553,65.95807376784174,36.38925308182477
2016-07-24 18:00:00,203.26864063322634,66.7449922184342,36.82339818366866
2016-07-24 19:00:00,184.9679270070838,60.73579677754624,33.50810831504254
2016-07-24 20:00:00,144.88064954029534,47.57279724036307,26.246044793290093
2016-07-24 21:00:00,91.0678368538999,29.902901122513935,16.49751387006806
2016-07-24 22:00:00,54.46640960161478,17.884510240738003,9.866934132815826
2016-07-24 23:00:00,58.387991092931046,19.172194978071136,10.577353390378565
2016-07-25 00:00:00,59.259453646556885,19.458347141922946,10.73522433650362
2016-07-25 01:00:00,74.0743170581961,24.32293392740368,13.419030420629523
2016-07-25 02:00:00,114.5973258017975,37.629009546512755,20.7600294154445
2016-07-25 03:00:00,202.17931244119404,66.38730201361945,36.62605950101234
2016-07-25 04:00:00,234.85915820216292,77.11800815806224,42.546219980701835
2016-07-25 05:00:00,225.05520447387227,73.89879631472941,40.770171836794994
2016-07-25 06:00:00,192.15749307449693,63.09655212932366,34.81054362057424
2016-07-25 07:00:00,186.27512083752254,61.165025023323956,33.74491473423012
2016-07-25 08:00:00,162.30990061281204,53.29584051739924,29.403463715791162
2016-07-25 09:00:00,147.05930592435993,48.2881776499926,26.64072215860273
2016-07-25 10:00:00,137.69108347288216,45.21204188858567,24.943609487758412
2016-07-25 11:00:00,127.66926410618504,41.92129200428987,23.12809360732029
2016-07-25 12:00:00,120.47969803877189,39.560536652512454,21.825658301788604
2016-07-25 13:00:00,117.21171346267502,38.48746603806818,21.233642253819657
2016-07-25 14:00:00,122.22262314602358,40.132840980216066,22.141400194038713
2016-07-25 15:00:00,125.49060772212046,41.20591159466035,22.733416242007664
2016-07-25 16:00:00,138.99827730332095,45.641270134363374,25.180415906945985
2016-07-25 17:00:00,157.08112529105702,51.57892753428839,28.45623803904084
2016-07-25 18:00:00,158.60618475990225,52.079693821029046,28.732512194759682
2016-07-25 19:00:00,144.4449182634824,47.42972115843718,26.167109320227574
2016-07-25 20:00:00,114.37946016339104,37.5574715055498,20.72056167891323
2016-07-25 21:00:00,71.24206375891212,23.392939394885303,12.9059498457231
2016-07-25 22:00:00,41.394471297227234,13.592227782960878,7.498869940940026
2016-07-25 23:00:00,43.137396404478906,14.164532110664496,7.814611833190134
2016-07-26 00:00:00,41.17660565882077,13.520689741997927,7.459402204408764
2016-07-26 01:00:00,48.801903003046846,16.024521175701246,8.84077298300298
2016-07-26 02:00:00,77.56016727269946,25.467542582810914,14.050514205129737
2016-07-26 03:00:00,143.791321348263,47.21510703554832,26.04870611063378
2016-07-26 04:00:00,188.88950849840006,62.02348151487938,34.21852757260528
2016-07-26 05:00:00,180.61061423895458,59.305035958287206,32.71875358441728
2016-07-26 06:00:00,149.89155922364387,49.218172182510976,27.153802733509153
2016-07-26 07:00:00,142.2662618794178,46.71434074880765,25.772431954914936
2016-07-26 08:00:00,131.15511432068837,43.0659006596971,23.759577391820507
2016-07-26 09:00:00,121.56902623080418,39.91822685732721,22.022996984444923
2016-07-26 10:00:00,117.86531037789437,38.70208016095703,21.352045463413447
2016-07-26 11:00:00,103.70404388147455,34.05210749836515,18.78664258888133
2016-07-26 12:00:00,102.17898441262933,33.55134121162449,18.51036843316249
2016-07-26 13:00:00,94.3358214299968,30.97597173695821,17.08952991803701
2016-07-26 14:00:00,100.65392494378412,33.050574924883826,18.23409427744365
2016-07-26 15:00:00,108.06135664960372,35.482868317624195,19.575997319506598
2016-07-26 16:00:00,109.36855048004247,35.9120965634019,19.81280373869418
2016-07-26 17:00:00,119.17250420833312,39.131308406734746,21.588851882601027
2016-07-26 18:00:00,122.44048878443004,40.20437902117902,22.180867930569978
2016-07-26 19:00:00,112.20080377932646,36.842091095920274,20.3258843136006
2016-07-26 20:00:00,84.31400206329968,27.685221852662423,15.2740140375989
2016-07-26 21:00:00,52.505618855956655,17.240667872071434,9.511724504034458
2016-07-26 22:00:00,33.551308314594706,11.016858308294609,6.078031425814549
2016-07-26 23:00:00,38.34435235953681,12.590695209479552,6.946321629502342
2016-07-27 00:00:00,39.65154618997556,13.019923455257262,7.1831280486899205
2016-07-27 01:00:00,51.1984250255179,16.811439626293723,9.274918084846878
2016-07-27 02:00:00,77.56016727269946,25.467542582810914,14.050514205129737
2016-07-27 03:00:00,132.89803942794006,43.63820498740072,24.075319284070616
2016-07-27 04:00:00,156.86325965265058,51.507389493325434,28.416770302509573
2016-07-27 05:00:00,154.0310063533666,50.577394960807055,27.90368972760315
2016-07-27 06:00:00,119.17250420833312,39.131308406734746,21.588851882601027
2016-07-27 07:00:00,114.37946016339104,37.5574715055498,20.72056167891323
2016-07-27 08:00:00,106.75416281916497,35.05364007184648,19.339190900319018
2016-07-27 09:00:00,104.5755064351004,34.338259662216956,18.944513535006383
2016-07-27 10:00:00,102.61471568944224,33.69441729355039,18.589303906225016
2016-07-27 11:00:00,87.58198663939656,28.7582924671067,15.866030085567846
2016-07-27 12:00:00,85.18546461692551,27.971374016514233,15.431884983723952
2016-07-27 13:00:00,78.64949546473176,25.82523278762567,14.247852887786053
2016-07-27 14:00:00,84.09613642489322,27.61368381169947,15.234546301067633
2016-07-27 15:00:00,95.20728398362264,31.262123900810025,17.247400864162064
2016-07-27 16:00:00,95.4251496220291,31.333661941772977,17.286868600693328
2016-07-27 17:00:00,100.65392494378412,33.050574924883826,18.23409427744365
2016-07-27 18:00:00,105.66483462713268,34.69594986703172,19.141852217662702
2016-07-27 19:00:00,98.25740292131309,32.26365647429135,17.79994917559975
2016-07-27 20:00:00,71.8956606741315,23.60755351777416,13.02435305531689
2016-07-27 21:00:00,45.75178406535642,15.022988602219922,8.288224671565295
2016-07-27 22:00:00,30.719055015310737,10.08686377577623,5.564950850908125
2016-07-27 23:00:00,35.294233421846386,11.589162635998225,6.393773318064656
2016-07-28 00:00:00,33.98703959140762,11.159934390220513,6.156966898877076
2016-07-28 01:00:00,37.69075544431743,12.376081086590698,6.827918419908553
2016-07-28 02:00:00,61.00237875380856,20.030651469626562,11.050966228753726
2016-07-28 03:00:00,123.52981697646233,40.56206922599378,22.378206613226293
2016-07-28 04:00:00,158.60618475990225,52.079693821029046,28.732512194759682
2016-07-28 05:00:00,150.98088741567616,49.575862387325735,27.35114141616547
2016-07-28 06:00:00,116.12238527064271,38.12977583325341,21.03630357116334
2016-07-28 07:00:00,111.98293814092,36.770553054957325,20.286416577069335
2016-07-28 08:00:00,105.01123771191331,34.48133574414287,19.023449008068916
2016-07-28 09:00:00,102.8325813278487,33.76595533451334,18.628771642756277
2016-07-28 10:00:00,99.78246239015827,32.764422761032016,18.07622333131859
2016-07-28 11:00:00,83.44253950967384,27.399069688810613,15.116143091473843
2016-07-28 12:00:00,81.26388312560925,26.683689279181095,14.721465726161211
2016-07-28 13:00:00,74.29218269660255,24.39447196836663,13.458498157160786
2016-07-28 14:00:00,78.86736110313822,25.896770828588625,14.287320624317317
2016-07-28 15:00:00,88.45344919302241,29.044444630958512,16.0239010316929
2016-07-28 16:00:00,88.23558355461594,28.972906589995556,15.984433295161637
2016-07-28 17:00:00,94.55368706840326,31.047509777921164,17.12899765456827
2016-07-28 18:00:00,100.00032802856472,32.83596080199496,18.115691067849852
2016-07-28 19:00:00,89.32491174664823,29.330596794810315,16.181771977817952
2016-07-28 20:00:00,67.32048226759588,22.10525465755217,12.195530588160361
2016-07-28 21:00:00,42.04806821244661,13.806841905849735,7.6172731505338165
2016-07-28 22:00:00,28.758264269652603,9.443021407109663,5.209741222126756
2016-07-28 23:00:00,33.33344267618825,10.945320267331656,6.0385636892832855
2016-07-29 00:00:00,32.46198012256241,10.659168103479846,5.880692743158231
2016-07-29 01:00:00,36.16569597547221,11.875314799850031,6.551644264189708
2016-07-29 02:00:00,59.04158800815043,19.38680910095999,10.695756599972354
2016-07-29 03:00:00,119.17250420833312,39.131308406734746,21.588851882601027
2016-07-29 04:00:00,153.5952750765537,50.43431887888116,27.82475425454063
2016-07-29 05:00:00,145.75211209392117,47.8589494042149,26.403915739415154
2016-07-29 06:00:00,114.16159452498458,37.48593346458685,20.68109394238197
2016-07-29 07:00:00,109.80428175685539,36.05517264532781,19.891739211756704
2016-07-29 08:00:00,103.05044696625517,33.83749337547629,18.66823937928754
2016-07-29 09:00:00,100.87179058219058,33.122112965846775,18.273562013974907
2016-07-29 10:00:00,97.60380600609369,32.04904235140249,17.68154596600596
2016-07-29 11:00:00,81.26388312560925,26.683689279181095,14.721465726161211
2016-07-29 12:00:00,78.43162982632529,25.753694746662717,14.208385151254786
2016-07-29 13:00:00,71.67779503572504,23.536015476811208,12.984885318785627
2016-07-29 14:00:00,75.38151088863486,24.752162173181397,13.655836839817105
2016-07-29 15:00:00,84.53186770170615,27.756759893625375,15.313481774130162
2016-07-29 16:00:00,84.31400206329968,27.685221852662423,15.2740140375989
2016-07-29 17:00:00,90.632105577087,29.75982504058803,16.418578397005533
2016-07-29 18:00:00,95.20728398362264,31.262123900810025,17.247400864162064
2016-07-29 19:00:00,85.18546461692551,27.971374016514233,15.431884983723952
2016-07-29 20:00:00,64.05249769149898,21.03218404310789,11.603514540191412
2016-07-29 21:00:00,39.86941182838201,13.091461496220214,7.222595785221184
2016-07-29 22:00:00,28.322532992839683,9.29994532518376,5.130805749064229
2016-07-29 23:00:00,32.67984576096887,10.7307061444428,5.920160479689496
2016-07-30 00:00:00,32.02624884574949,10.516092021553945,5.801757270095706
2016-07-30 01:00:00,35.729964698659295,11.732238717924128,6.472708791127182
2016-07-30 02:00:00,57.95225981611813,19.029118896145235,10.49841791731604
2016-07-30 03:00:00,117.21171346267502,38.48746603806818,21.233642253819657
2016-07-30 04:00:00,151.19875305408263,49.647400428288684,27.39060915269673
2016-07-30 05:00:00,143.35559007145008,47.072030953622416,25.969770637571255
2016-07-30 06:00:00,112.4186694177329,36.91362913688323,20.365352050131865
2016-07-30 07:00:00,107.84349101119727,35.41133027666124,19.536529582975337
2016-07-30 08:00:00,101.30752185900349,33.26518904777267,18.352497487037432
2016-07-30 09:00:00,99.1288654749389,32.549808638143155,17.9578201217248
2016-07-30 10:00:00,95.860880898842,31.47673802369888,17.365804073755854
2016-07-30 11:00:00,79.95668929517049,26.254461033403384,14.484659306973633
2016-07-30 12:00:00,76.90657035748006,25.252928459922057,13.932110995535947
2016-07-30 13:00:00,70.15273556687984,23.035249190070545,12.708611163066784
2016-07-30 14:00:00,73.85645141978964,24.251395886440726,13.379562684098259
2016-07-30 15:00:00,82.78894259445447,27.184455565921755,14.997739881880053
2016-07-30 16:00:00,82.571076956048,27.11291752495881,14.958272145348792
2016-07-30 17:00:00,88.88918046983531,29.187520712884414,16.102836504755427
2016-07-30 18:00:00,93.2464932379645,30.618281532143452,16.892191235380693
2016-07-30 19:00:00,83.22467387126738,27.327531647847664,15.076675354942584
2016-07-30 20:00:00,62.96316949946667,20.674493838293124,11.406175857535093
2016-07-30 21:00:00,38.99794927475618,12.805309332368408,7.064724839096131
2016-07-30 22:00:00,27.88680171602677,9.156869243257857,5.051870276001703
2016-07-30 23:00:00,32.46198012256241,10.659168103479846,5.880692743158231
2016-07-31 00:00:00,31.59051756893657,10.37301593962804,5.72282179703318
2016-07-31 01:00:00,35.07636778343992,11.517624595035272,6.354305581533392
2016-07-31 02:00:00,57.08079726249229,18.742966732293425,10.340546971190985
2016-07-31 03:00:00,115.46878835542334,37.91516171036456,20.91790036156955
2016-07-31 04:00:00,148.36649975479867,48.71740589577031,26.87752857779031
2016-07-31 05:00:00,140.95906804897905,46.28511250302995,25.53562553572736
2016-07-31 06:00:00,110.02214739526187,36.12671068629076,19.93120694828797
2016-07-31 07:00:00,105.88270026553914,34.76748790799467,19.181319954193963
2016-07-31 08:00:00,99.34673111334537,32.62134667910611,17.99728785825607
2016-07-31 09:00:00,97.38594036768723,31.977504310439542,17.642078229474695
2016-07-31 10:00:00,93.9000901531839,30.83289565503231,17.010594444974483
2016-07-31 11:00:00,78.21376418791883,25.682156705699768,14.168917414723527
2016-07-31 12:00:00,75.1636452502284,24.68062413221844,13.61636910328584
2016-07-31 13:00:00,68.62767609803463,22.534482903329877,12.43233700734794
2016-07-31 14:00:00,72.11352631253797,23.67909155873711,13.063820791848153
2016-07-31 15:00:00,81.0460174872028,26.612151238218143,14.681997989629949
2016-07-31 16:00:00,81.0460174872028,26.612151238218143,14.681997989629949
2016-07-31 17:00:00,86.9283897241772,28.54367834421785,15.747626875974058
2016-07-31 18:00:00,91.50356813071284,30.045977204439843,16.57644934313059
2016-07-31 19:00:00,81.69961440242217,26.826765361107,14.800401199223739
2016-07-31 20:00:00,61.8738413074344,20.31680363347837,11.208837174878779
2016-07-31 21:00:00,38.562217997943264,12.662233250442503,6.985789366033604
2016-07-31 22:00:00,28.104667354433225,9.228407284220808,5.091338012532966
2016-07-31 23:00:00,31.808383207343027,10.44455398059099,5.7622895335644415
2016-08-01 00:00:00,30.9369206537172,10.158401816739184,5.6044185874393895
2016-08-01 01:00:00,33.98703959140762,11.159934390220513,6.156966898877076
2016-08-01 02:00:00,54.46640960161478,17.884510240738003,9.866934132815826
2016-08-01 03:00:00,110.4578786720748,36.26978676821666,20.010142421350494
2016-08-01 04:00:00,141.39479932579198,46.42818858495584,25.61456100878988
2016-08-01 05:00:00,137.03748655766276,44.997427765696806,24.825206278164618
2016-08-01 06:00:00,108.49708792641664,35.62594439955009,19.654932792569124
2016-08-01 07:00:00,104.13977515828746,34.19518358029105,18.865578061943857
2016-08-01 08:00:00,96.73234345246784,31.76289018755069,17.52367501988091
2016-08-01 09:00:00,94.11795579159035,30.904433695995266,17.050062181505748
2016-08-01 10:00:00,90.84997121549344,29.831363081550986,16.458046133536797
2016-08-01 11:00:00,76.90657035748006,25.252928459922057,13.932110995535947
2016-08-01 12:00:00,72.54925758935089,23.822167640663015,13.14275626491068
2016-08-01 13:00:00,66.6668853523765,21.890640534663312,12.077127378566571
2016-08-01 14:00:00,69.71700429006692,22.892173108144636,12.629675690004255
2016-08-01 15:00:00,79.08522674154466,25.968308869551578,14.32678836084858
2016-08-01 16:00:00,79.52095801835759,26.11138495147748,14.405723833911106
2016-08-01 17:00:00,86.27479280895781,28.32906422132899,15.629223666380268
2016-08-01 18:00:00,89.76064302346116,29.473672876736227,16.26070745088048
2016-08-01 19:00:00,80.82815184879634,26.540613197255194,14.642530253098686
2016-08-01 20:00:00,60.348781838589176,19.816037346737705,10.932563019159936
2016-08-01 21:00:00,37.69075544431743,12.376081086590698,6.827918419908553
2016-08-01 22:00:00,31.372651930530115,10.301477898665087,5.683354060501916
2016-08-01 23:00:00,32.46198012256241,10.659168103479846,5.880692743158231
2016-08-02 00:00:00,28.540398631246145,9.371483366146713,5.170273485595493
2016-08-02 01:00:00,33.551308314594706,11.016858308294609,6.078031425814549
2016-08-02 02:00:00,52.94135013276957,17.383743953997335,9.590659977096982
2016-08-02 03:00:00,99.1288654749389,32.549808638143155,17.9578201217248
2016-08-02 04:00:00,138.99827730332095,45.641270134363374,25.180415906945985
2016-08-02 05:00:00,134.20523325837883,44.067433233178434,24.312125703258197
2016-08-02 06:00:00,106.97202845757141,35.12517811280944,19.378658636850282
2016-08-02 07:00:00,100.00032802856472,32.83596080199496,18.115691067849852
2016-08-02 08:00:00,96.5144778140614,31.691352146587736,17.484207283349644
2016-08-02 09:00:00,88.67131483142887,29.115982671921465,16.063368768224166
2016-08-02 10:00:00,87.36412100099012,28.68675442614375,15.826562349036584
2016-08-02 11:00:00,74.51004833500902,24.466010009329583,13.497965893692049
2016-08-02 12:00:00,77.56016727269946,25.467542582810914,14.050514205129737
2016-08-02 13:00:00,69.93486992847338,22.963711149107592,12.669143426535522
2016-08-02 14:00:00,72.9849888661638,23.96524372258892,13.221691737973206
2016-08-02 15:00:00,78.64949546473176,25.82523278762567,14.247852887786053
2016-08-02 16:00:00,77.56016727269946,25.467542582810914,14.050514205129737
2016-08-02 17:00:00,82.35321131764154,27.041379483995854,14.918804408817527
2016-08-02 18:00:00,85.18546461692551,27.971374016514233,15.431884983723952
2016-08-02 19:00:00,79.30309237995112,26.039846910514523,14.366256097379841
2016-08-02 20:00:00,58.387991092931046,19.172194978071136,10.577353390378565
2016-08-02 21:00:00,36.16569597547221,11.875314799850031,6.551644264189708
2016-08-02 22:00:00,29.193995546465523,9.586097489035568,5.288676695189283
2016-08-02 23:00:00,34.20490522981408,11.231472431183462,6.1964346354083375
2016-08-03 00:00:00,35.51209906025284,11.660700676961174,6.433241054595917
2016-08-03 01:00:00,46.841112257388716,15.380678807034677,8.48556335422161
2016-08-03 02:00:00,69.49913865166047,22.820635067181687,12.590207953472992
2016-08-03 03:00:00,114.37946016339104,37.5574715055498,20.72056167891323
2016-08-03 04:00:00,130.93724868228193,42.994362618734144,23.720109655289242
2016-08-03 05:00:00,129.84792049024963,42.636672413919385,23.522770972632923
2016-08-03 06:00:00,99.78246239015827,32.764422761032016,18.07622333131859
2016-08-03 07:00:00,95.20728398362264,31.262123900810025,17.247400864162064
2016-08-03 08:00:00,89.32491174664823,29.330596794810315,16.181771977817952
2016-08-03 09:00:00,86.9283897241772,28.54367834421785,15.747626875974058
2016-08-03 10:00:00,85.62119589373845,28.114450098440134,15.510820456786478
2016-08-03 11:00:00,72.9849888661638,23.96524372258892,13.221691737973206
2016-08-03 12:00:00,70.80633248209922,23.249863312959402,12.827014372660575
2016-08-03 13:00:00,65.57755716034418,21.53295032984855,11.879788695910253
2016-08-03 14:00:00,69.93486992847338,22.963711149107592,12.669143426535522
2016-08-03 15:00:00,78.86736110313822,25.896770828588625,14.287320624317317
2016-08-03 16:00:00,79.30309237995112,26.039846910514523,14.366256097379841
2016-08-03 17:00:00,84.09613642489322,27.61368381169947,15.234546301067633
2016-08-03 18:00:00,87.79985227780301,28.829830508069655,15.905497822099111
2016-08-03 19:00:00,82.571076956048,27.11291752495881,14.958272145348792
2016-08-03 20:00:00,60.78451311540209,19.959113428663606,11.011498492222461
2016-08-03 21:00:00,39.43368055156911,12.948385414294313,7.143660312158659
2016-08-03 22:00:00,27.668936077620305,9.085331202294904,5.01240253947044
2016-08-03 23:00:00,32.24411448415595,10.587630062516897,5.84122500662697
