,PowerCapacity,Type,Unit,Zone,Technology,Fuel,JRC_id,Efficiency,MinUpTime,MinDownTime,RampUpRate,RampDownRate,StartUpCost,NoLoadCost,RampingCost,PartLoadMin,MinEfficiency,StartUpTime,RampUpMax,RampDownMax,RampStartUpMaximum,RampShutDownMaximum,CO2Intensity,CHPType,CHPPowerToHeat,STOCapacity,STOSelfDischarge,STOMaxChargingPower,STOChargingEfficiency
109,187.0,Hydro Water Reservoir,ORAISON,FR,HDAM,WAT,0.0,0.85,0.0,0.0,0.48128342246,0.48128342246,0.0,0.0,0.0,0.0,0.85,0.3,5400.0,5400.0,623.333333333,623.333333333,0.0,,,0.0,0.0,0.0,0.86
110,185.0,Fossil Oil,MONTEREAU 6,FR,STUR,OIL,0.0,0.41,8.0,6.0,0.027027027027,0.027027027027,35280.965,0.0,0.0,0.3,0.41,7.0,300.0,300.0,26.4285714286,26.4285714286,0.79,,,,,,
111,185.0,Fossil Oil,MONTEREAU 5,FR,STUR,OIL,0.0,0.41,8.0,6.0,0.027027027027,0.027027027027,35280.965,0.0,0.0,0.3,0.41,7.0,300.0,300.0,26.4285714286,26.4285714286,0.79,,,,,,
112,183.0,Hydro Water Reservoir,SARRANS,FR,HDAM,WAT,0.0,0.85,0.0,0.0,0.491803278689,0.491803278689,0.0,0.0,0.0,0.0,0.85,0.3,5400.0,5400.0,610.0,610.0,0.0,,,0.0,0.0,0.0,0.86
113,182.0,Fossil Oil,VAIRES 3,FR,STUR,OIL,0.0,0.41,8.0,6.0,0.0274725274725,0.0274725274725,35280.965,0.0,0.0,0.3,0.41,7.0,300.0,300.0,26.0,26.0,0.79,,,,,,
114,181.0,Fossil Oil,VAIRES 1,FR,STUR,OIL,0.0,0.41,8.0,6.0,0.0276243093923,0.0276243093923,35280.965,0.0,0.0,0.3,0.41,7.0,300.0,300.0,25.8571428571,25.8571428571,0.79,,,,,,
115,180.0,Hydro Run-of-river and poundage,BOURG les VALENCE,FR,HROR,WAT,0.0,1.0,0.0,0.0,1.22222222222,1.22222222222,0.0,0.0,0.0,0.0,1.0,0.3,13200.0,13200.0,600.0,600.0,0.0,,,,,,
116,179.0,Fossil Oil,VAIRES 2,FR,STUR,OIL,0.0,0.41,8.0,6.0,0.0279329608939,0.0279329608939,35280.965,0.0,0.0,0.3,0.41,7.0,300.0,300.0,25.5714285714,25.5714285714,0.79,,,,,,
117,175.0,Hydro Run-of-river and poundage,FESSENHEIM,FR,HROR,WAT,0.0,1.0,0.0,0.0,1.25714285714,1.25714285714,0.0,0.0,0.0,0.0,1.0,0.3,13200.0,13200.0,583.333333333,583.333333333,0.0,,,,,,
118,168.0,Hydro Run-of-river and poundage,RHINAU,FR,HROR,WAT,0.0,1.0,0.0,0.0,1.30952380952,1.30952380952,0.0,0.0,0.0,0.0,1.0,0.3,13200.0,13200.0,560.0,560.0,0.0,,,,,,
119,159.0,Hydro Water Reservoir,SAINT CHAMAS,FR,HDAM,WAT,0.0,0.85,0.0,0.0,0.566037735849,0.566037735849,0.0,0.0,0.0,0.0,0.85,0.3,5400.0,5400.0,530.0,530.0,0.0,,,0.0,0.0,0.0,0.86
120,156.0,Hydro Run-of-river and poundage,MARCKOLSHEIM,FR,HROR,WAT,0.0,1.0,0.0,0.0,1.41025641026,1.41025641026,0.0,0.0,0.0,0.0,1.0,0.3,13200.0,13200.0,520.0,520.0,0.0,,,,,,
121,156.0,Hydro Run-of-river and poundage,CADEROUSSE,FR,HROR,WAT,0.0,1.0,0.0,0.0,1.41025641026,1.41025641026,0.0,0.0,0.0,0.0,1.0,0.3,13200.0,13200.0,520.0,520.0,0.0,,,,,,
122,156.0,Hydro Run-of-river and poundage,OTTMARSHEIM,FR,HROR,WAT,0.0,1.0,0.0,0.0,1.41025641026,1.41025641026,0.0,0.0,0.0,0.0,1.0,0.3,13200.0,13200.0,520.0,520.0,0.0,,,,,,
123,154.0,Hydro Run-of-river and poundage,KEMBS,FR,HROR,WAT,0.0,1.0,0.0,0.0,1.42857142857,1.42857142857,0.0,0.0,0.0,0.0,1.0,0.3,13200.0,13200.0,513.333333333,513.333333333,0.0,,,,,,
124,150.0,Hydro Run-of-river and poundage,MAREGES,FR,HROR,WAT,0.0,1.0,0.0,0.0,1.46666666667,1.46666666667,0.0,0.0,0.0,0.0,1.0,0.3,13200.0,13200.0,500.0,500.0,0.0,,,,,,
125,148.0,Hydro Run-of-river and poundage,STRASBOURG,FR,HROR,WAT,0.0,1.0,0.0,0.0,1.48648648649,1.48648648649,0.0,0.0,0.0,0.0,1.0,0.3,13200.0,13200.0,493.333333333,493.333333333,0.0,,,,,,
126,145.0,Hydro Run-of-river and poundage,SAUSSAZ,FR,HROR,WAT,0.0,1.0,0.0,0.0,1.51724137931,1.51724137931,0.0,0.0,0.0,0.0,1.0,0.3,13200.0,13200.0,483.333333333,483.333333333,0.0,,,,,,
127,141.0,Hydro Water Reservoir,SAINT ESTEVE,FR,HDAM,WAT,0.0,0.85,0.0,0.0,0.63829787234,0.63829787234,0.0,0.0,0.0,0.0,0.85,0.3,5400.0,5400.0,470.0,470.0,0.0,,,0.0,0.0,0.0,0.86
128,141.0,Hydro Run-of-river and poundage,VOGELGRUN,FR,HROR,WAT,0.0,1.0,0.0,0.0,1.56028368794,1.56028368794,0.0,0.0,0.0,0.0,1.0,0.3,13200.0,13200.0,470.0,470.0,0.0,,,,,,
129,141.0,Hydro Run-of-river and poundage,GERSTHEIM,FR,HROR,WAT,0.0,1.0,0.0,0.0,1.56028368794,1.56028368794,0.0,0.0,0.0,0.0,1.0,0.3,13200.0,13200.0,470.0,470.0,0.0,,,,,,
130,140.0,Hydro Run-of-river and poundage,BAIX LOGIS NEUF 1,FR,HROR,WAT,0.0,1.0,0.0,0.0,1.57142857143,1.57142857143,0.0,0.0,0.0,0.0,1.0,0.3,13200.0,13200.0,466.666666667,466.666666667,0.0,,,,,,
131,139.0,Hydro Water Reservoir,CURBANS,FR,HDAM,WAT,0.0,0.85,0.0,0.0,0.647482014388,0.647482014388,0.0,0.0,0.0,0.0,0.85,0.3,5400.0,5400.0,463.333333333,463.333333333,0.0,,,0.0,0.0,0.0,0.86
132,134.0,Fossil Oil,BRENNILIS 3,FR,STUR,OIL,0.0,0.41,8.0,6.0,0.0373134328358,0.0373134328358,35280.965,0.0,0.0,0.3,0.41,7.0,300.0,300.0,19.1428571429,19.1428571429,0.79,,,,,,
133,132.0,Hydro Water Reservoir,SAINTE CROIX,FR,HDAM,WAT,0.0,0.85,0.0,0.0,0.681818181818,0.681818181818,0.0,0.0,0.0,0.0,0.85,0.3,5400.0,5400.0,440.0,440.0,0.0,,,0.0,0.0,0.0,0.86
134,132.0,Hydro Water Reservoir,MONTPEZAT,FR,HDAM,WAT,0.0,0.85,0.0,0.0,0.681818181818,0.681818181818,0.0,0.0,0.0,0.0,0.85,0.3,5400.0,5400.0,440.0,440.0,0.0,,,0.0,0.0,0.0,0.86
135,130.0,Fossil Gas,AMFARD15,FR,COMC,GAS,0.0,0.525,5.0,1.0,0.0859230769231,0.0859230769231,112542.12,0.0,0.0,0.4,0.525,1.0,670.2,670.2,130.0,130.0,0.45,,,,,,
136,130.0,Fossil Gas,AMFARD14,FR,COMC,GAS,0.0,0.525,5.0,1.0,0.0859230769231,0.0859230769231,112542.12,0.0,0.0,0.4,0.525,1.0,670.2,670.2,130.0,130.0,0.45,,,,,,
137,129.0,Fossil Oil,ARRIGHI 2,FR,STUR,OIL,0.0,0.41,8.0,6.0,0.0387596899225,0.0387596899225,35280.965,0.0,0.0,0.3,0.41,7.0,300.0,300.0,18.4285714286,18.4285714286,0.79,,,,,,
138,126.0,Hydro Run-of-river and poundage,AVIGNON,FR,HROR,WAT,0.0,1.0,0.0,0.0,1.74603174603,1.74603174603,0.0,0.0,0.0,0.0,1.0,0.3,13200.0,13200.0,420.0,420.0,0.0,,,,,,
139,125.0,Fossil Oil,ARRIGHI 1,FR,STUR,OIL,0.0,0.41,8.0,6.0,0.04,0.04,35280.965,0.0,0.0,0.3,0.41,7.0,300.0,300.0,17.8571428571,17.8571428571,0.79,,,,,,
140,124.0,Hydro Run-of-river and poundage,RANDENS,FR,HROR,WAT,0.0,1.0,0.0,0.0,1.77419354839,1.77419354839,0.0,0.0,0.0,0.0,1.0,0.3,13200.0,13200.0,413.333333333,413.333333333,0.0,,,,,,
141,123.0,Hydro Water Reservoir,COMBE D'AVRIEUX,FR,HDAM,WAT,0.0,0.85,0.0,0.0,0.731707317073,0.731707317073,0.0,0.0,0.0,0.0,0.85,0.3,5400.0,5400.0,410.0,410.0,0.0,,,0.0,0.0,0.0,0.86
142,122.0,Hydro Run-of-river and poundage,SAINT-PIERRE,FR,HROR,WAT,0.0,1.0,0.0,0.0,1.80327868852,1.80327868852,0.0,0.0,0.0,0.0,1.0,0.3,13200.0,13200.0,406.666666667,406.666666667,0.0,,,,,,
143,119.0,Hydro Run-of-river and poundage,COUESQUE,FR,HROR,WAT,0.0,1.0,0.0,0.0,1.8487394958,1.8487394958,0.0,0.0,0.0,0.0,1.0,0.3,13200.0,13200.0,396.666666667,396.666666667,0.0,,,,,,
144,116.0,Hydro Water Reservoir,SAINT GUILLERME,FR,HDAM,WAT,0.0,0.85,0.0,0.0,0.775862068966,0.775862068966,0.0,0.0,0.0,0.0,0.85,0.3,5400.0,5400.0,386.666666667,386.666666667,0.0,,,0.0,0.0,0.0,0.86
145,116.0,Hydro Run-of-river and poundage,HERMILLON,FR,HROR,WAT,0.0,1.0,0.0,0.0,1.89655172414,1.89655172414,0.0,0.0,0.0,0.0,1.0,0.3,13200.0,13200.0,386.666666667,386.666666667,0.0,,,,,,
146,109.0,Hydro Water Reservoir,PIED DE BORNE,FR,HDAM,WAT,0.0,0.85,0.0,0.0,0.825688073394,0.825688073394,0.0,0.0,0.0,0.0,0.85,0.3,5400.0,5400.0,363.333333333,363.333333333,0.0,,,0.0,0.0,0.0,0.86
147,107.0,Hydro Water Reservoir,ST ETIENNE CANTALES,FR,HDAM,WAT,0.0,0.85,0.0,0.0,0.841121495327,0.841121495327,0.0,0.0,0.0,0.0,0.85,0.3,5400.0,5400.0,356.666666667,356.666666667,0.0,,,0.0,0.0,0.0,0.86
148,104.0,Hydro Run-of-river and poundage,PASSY,FR,HROR,WAT,0.0,1.0,0.0,0.0,2.11538461538,2.11538461538,0.0,0.0,0.0,0.0,1.0,0.3,13200.0,13200.0,346.666666667,346.666666667,0.0,,,,,,
149,104.0,Hydro Run-of-river and poundage,ASTON,FR,HROR,WAT,0.0,1.0,0.0,0.0,2.11538461538,2.11538461538,0.0,0.0,0.0,0.0,1.0,0.3,13200.0,13200.0,346.666666667,346.666666667,0.0,,,,,,
150,101.0,Hydro Run-of-river and poundage,SAINT PIERRE COGNET,FR,HROR,WAT,0.0,1.0,0.0,0.0,2.17821782178,2.17821782178,0.0,0.0,0.0,0.0,1.0,0.3,13200.0,13200.0,336.666666667,336.666666667,0.0,,,,,,
151,85.0,Fossil Oil,DIRINON 2,FR,STUR,OIL,0.0,0.41,8.0,6.0,0.0588235294118,0.0588235294118,35280.965,0.0,0.0,0.3,0.41,7.0,300.0,300.0,12.1428571429,12.1428571429,0.79,,,,,,
152,85.0,Fossil Oil,BRENNILIS 2,FR,STUR,OIL,0.0,0.41,8.0,6.0,0.0588235294118,0.0588235294118,35280.965,0.0,0.0,0.3,0.41,7.0,300.0,300.0,12.1428571429,12.1428571429,0.79,,,,,,
153,85.0,Fossil Oil,BRENNILIS 1,FR,STUR,OIL,0.0,0.41,8.0,6.0,0.0588235294118,0.0588235294118,35280.965,0.0,0.0,0.3,0.41,7.0,300.0,300.0,12.1428571429,12.1428571429,0.79,,,,,,
154,85.0,Fossil Oil,DIRINON 1,FR,STUR,OIL,0.0,0.41,8.0,6.0,0.0588235294118,0.0588235294118,35280.965,0.0,0.0,0.3,0.41,7.0,300.0,300.0,12.1428571429,12.1428571429,0.79,,,,,,
155,62.0,Other,CYCOFOS TV2,FR,Other,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,248.0,0.0,,,,,,
156,45.0,Fossil Gas,SPEM Pointe,FR,COMC,GAS,0.0,0.525,5.0,1.0,0.248222222222,0.248222222222,112542.12,0.0,0.0,0.4,0.525,1.0,670.2,670.2,45.0,45.0,0.45,,,,,,
157,5292.0,Photovoltaic,DispaSET PHOT_FR,FR,PHOT,SUN,0.0,1.0,0.0,0.0,0.170068027211,0.170068027211,0.0,0.0,0.0,0.0,1.0,0.0,54000.0,54000.0,21168.0,21168.0,0.0,,,,,,
158,10358.0,Wind Onshore,DispaSET WindOn_FR,FR,WTON,WIN,0.0,1.0,0.0,0.0,0.0130334041321,0.0130334041321,0.0,0.0,0.0,0.0,1.0,0.0,8100.0,8100.0,41432.0,41432.0,0.0,,,,,,
159,119.4,Fossil Gas,DispaSET FossilGas_FR,FR,COMC,GAS,0.0,0.525,5.0,1.0,0.0935510887772,0.0935510887772,112542.12,0.0,0.0,0.4,0.525,1.0,670.2,670.2,119.4,119.4,0.45,,,,,,
160,10.0,Hydro Pumped Storage,DispaSET HydroPumpedSt_FR,FR,HPHS,WAT,0.0,0.86,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.86,0.3,18000.0,18000.0,33.3333333333,33.3333333333,0.0,,,0.0,0.0,0.0,0.86
161,5636.0,Hydro Run-of-river and poundage,DispaSET HydroRiver_FR,FR,HROR,WAT,0.0,1.0,0.0,0.0,0.0390347764372,0.0390347764372,0.0,0.0,0.0,0.0,1.0,0.3,13200.0,13200.0,18786.6666667,18786.6666667,0.0,,,,,,
162,2590.0,Hydro Water Reservoir,DispaSET HydroRes_FR,FR,HDAM,WAT,0.0,0.85,0.0,0.0,0.034749034749,0.034749034749,0.0,0.0,0.0,0.0,0.85,0.3,5400.0,5400.0,8633.33333333,8633.33333333,0.0,,,0.0,0.0,0.0,0.86
