,RO_P2HT_OTH,RO_STUR_BIO_CHP,RO_STUR_GAS_CHP
2016-08-14 13:00:00,758.1112810585138,368.8991068022588,446.497579439725
2016-08-14 14:00:00,836.4899874781106,407.0384083967882,492.65953952440236
2016-08-14 15:00:00,863.0666752870543,419.9707003167724,508.31215817380456
2016-08-14 16:00:00,936.0399536777135,455.47970524961016,551.2905348043663
2016-08-14 17:00:00,967.1211648441051,470.60391105433723,569.5961396655314
2016-08-14 18:00:00,872.9766266734403,424.7929108632071,514.1487278396833
2016-08-14 19:00:00,648.6513634725252,315.6355994030022,382.0300144938823
2016-08-14 20:00:00,393.24488910521836,191.3540821380701,231.60569628691619
2016-08-14 21:00:00,292.79401823412593,142.47440250829962,172.44410376459967
2016-08-14 22:00:00,305.85713597072544,148.8309527740545,180.13776377871255
2016-08-14 23:00:00,292.79401823412593,142.47440250829962,172.44410376459967
2016-08-15 00:00:00,350.0014648737167,170.3117088445366,206.13702865399068
2016-08-15 01:00:00,573.8762757388868,279.24982891626723,337.99044337861534
2016-08-15 02:00:00,1103.6082225747828,537.0189017620525,649.9816218819526
2016-08-15 03:00:00,1452.7087827770097,706.8922278296404,855.5880532935906
2016-08-15 04:00:00,1377.0327903718817,670.0680745659567,811.017884935971
2016-08-15 05:00:00,1132.4371720624504,551.0471506244079,666.9607336372361
2016-08-15 06:00:00,1083.7883198020108,527.3744806691827,638.3084825501949
2016-08-15 07:00:00,995.4996619960282,484.41296852821864,586.3099527996388
2016-08-15 08:00:00,939.6435723636719,457.2332363574046,553.4129237737768
2016-08-15 09:00:00,908.1119088615352,441.88983916420307,534.8420202914352
2016-08-15 10:00:00,789.1924922249057,384.02331260698605,464.80318430089017
2016-08-15 11:00:00,778.832088502775,378.98191067207694,458.7013160138351
2016-08-15 12:00:00,718.0210231772257,349.39107322804546,422.88600215503357
2016-08-15 13:00:00,770.2734941236237,374.81727429106513,453.66064221148525
2016-08-15 14:00:00,835.1386304708763,406.3808342313654,491.8636436608735
2016-08-15 15:00:00,846.8503912002412,412.0798103316974,498.7614078114575
2016-08-15 16:00:00,913.0668845547281,444.30094443742036,537.7603051243746
2016-08-15 17:00:00,940.5444770351614,457.67161913435325,553.9435210161295
2016-08-15 18:00:00,858.5621519296062,417.77878643202934,505.65917196204146
2016-08-15 19:00:00,636.4891504074153,309.71743191419597,374.86695172212205
2016-08-15 20:00:00,387.3890087405358,188.50459408790408,228.15681421162415
2016-08-15 21:00:00,280.6318051690161,136.55623501949333,165.28104099283937
2016-08-15 22:00:00,310.8121116639183,151.24205804727188,183.05604861165193
2016-08-15 23:00:00,320.72206305030414,156.06426859370666,188.89261827753072
2016-08-16 00:00:00,410.3620778635211,199.68335490009378,241.68704389161584
2016-08-16 01:00:00,643.6963877793323,313.22449412978483,379.1117296609429
2016-08-16 02:00:00,1163.0679308930971,565.9521650406609,685.0010398772251
2016-08-16 03:00:00,1377.4832427076262,670.2872659544311,811.2831835571474
2016-08-16 04:00:00,1317.5730820535668,641.1348112873483,775.9984669406986
2016-08-16 05:00:00,1048.6530376139158,510.2775523681869,617.6151900984431
2016-08-16 06:00:00,1014.4186600973101,493.6190068441395,597.4524948890437
2016-08-16 07:00:00,926.5804546270724,450.87668609164973,545.7192637596639
2016-08-16 08:00:00,894.598338789191,435.3140975099738,526.883061656146
2016-08-16 09:00:00,863.9675799585441,420.409083093721,508.84275541615716
2016-08-16 10:00:00,754.5076623725554,367.1455756944644,444.3751904703146
2016-08-16 11:00:00,731.0841409138253,355.7476234938004,430.57966216914656
