,RO_P2HT_OTH,RO_STUR_BIO_CHP,RO_COMC_GAS_CHP,RO_GTUR_GAS_CHP
2016-06-16 20:00:00,374.32589100393636,216.40566811203198,49.50514904268618,136.7003808649422
2016-06-16 21:00:00,277.9290911545472,160.67665129377104,36.756530636988415,101.49715402366948
2016-06-16 22:00:00,309.91120699242873,179.16618491104455,40.98621244448628,113.17672928409173
2016-06-16 23:00:00,303.6048742920014,175.52036138087797,40.15219067962755,110.8737144440085
2016-06-17 00:00:00,359.01051158861287,207.55152525305596,47.479667613743544,131.10734482473998
2016-06-17 01:00:00,590.5430121614447,341.4053320034584,78.10018098069986,215.66088966779688
2016-06-17 02:00:00,1170.2751682650141,676.5606808123456,154.77061036449905,427.3737538954511
2016-06-17 03:00:00,1493.6999453297872,863.5393447166041,197.54401230511115,545.4855149797212
2016-06-17 04:00:00,1410.3662632169976,815.362390925117,186.52301041233508,515.052818878621
2016-06-17 05:00:00,1136.9416954198982,657.2898992957506,150.3622096073886,415.200675455011
2016-06-17 06:00:00,1097.7523422101,634.6337102154297,145.17936006862362,400.88908323449357
2016-06-17 07:00:00,1002.7068993679452,579.68594129649,132.60946061253844,366.1793595732387
2016-06-17 08:00:00,968.0220695155947,559.6339118805736,128.02234090581538,353.51277795278065
2016-06-17 09:00:00,931.5354303202655,538.5402185988955,123.1969292662756,340.188192092299
2016-06-17 10:00:00,800.0033482827811,462.4987563982778,105.80161817065061,292.1538825705624
2016-06-17 11:00:00,771.6248511308581,446.092550512528,102.04852022878632,281.79031579018766
2016-06-17 12:00:00,711.7146904767985,411.45722697594533,94.12531346262837,259.91167480939674
2016-06-17 13:00:00,759.913090401493,439.3217353850758,100.49962266547725,277.5132882300331
2016-06-17 14:00:00,836.9404398138554,483.8528656463965,110.68660279339463,305.6429694910501
2016-06-17 15:00:00,855.8594379151375,494.7903362368962,113.18866808797081,312.55201401129983
2016-06-17 16:00:00,923.8777406126037,534.1131471694075,122.1841885518043,337.39167407219793
2016-06-17 17:00:00,961.7157368151675,555.988088350407,127.18831914095665,351.2097631126974
2016-06-17 18:00:00,863.5171276227993,499.2174076663843,114.20140880244215,315.34853203140096
2016-06-17 19:00:00,645.0477447865667,372.9156639427555,85.30851194840747,235.56551792851653
2016-06-17 20:00:00,391.44307976223917,226.30147483676993,51.7689224044456,142.95142114516818
2016-06-17 21:00:00,288.28949487667785,166.66621852190192,38.12670925068491,105.28067840380628
2016-06-17 22:00:00,319.8211583788145,184.89533617273494,42.296818074978574,116.7957526042226
2016-06-17 23:00:00,314.41573034987675,181.77034457544926,41.581942276528224,114.82173988415121
2016-06-18 00:00:00,376.5781526826605,217.70774794423437,49.80301395870716,137.52288616497196
2016-06-18 01:00:00,613.5160812844301,354.6865462919225,81.13840312411382,224.05044372810025
2016-06-18 02:00:00,1197.7527607454474,692.4460547652142,158.40456233995494,437.4083185558138
2016-06-18 03:00:00,1511.7180387595795,873.9559833742233,199.92693163327903,552.0655573799592
2016-06-18 04:00:00,1427.0329996395553,824.9977816834142,188.72721079089027,521.139358098841
2016-06-18 05:00:00,1159.0138598713938,670.0502816513338,153.28128578439416,423.2612273953024
2016-06-18 06:00:00,1119.8245066615955,647.3940925710127,148.0984362456292,408.94963517478493
2016-06-18 07:00:00,1016.2204694402894,587.4984202897041,134.39665010866426,371.11439137341705
2016-06-18 08:00:00,973.8779498802774,563.0193194442998,128.79678968746992,355.651291732858
2016-06-18 09:00:00,935.5895013419688,540.8839622968597,123.73308611511335,341.6687016323525
2016-06-18 10:00:00,810.3637520049116,468.4883236264086,107.1717967843471,295.93740695069914
2016-06-18 11:00:00,780.6338978457543,451.3008698413375,103.23997989287022,285.08033699030665
2016-06-18 12:00:00,723.8769035419083,418.4884580698381,95.73378400914163,264.3532034295573
2016-06-18 13:00:00,772.0753034666029,446.35296647896854,102.10809321199052,281.95481685019365
2016-06-18 14:00:00,843.2467725142828,487.4986891765631,111.52062455825336,307.9459843311334
2016-06-18 15:00:00,869.3730079874817,502.6028152301105,114.97585758409669,317.4870458114783
2016-06-18 16:00:00,942.3462863781408,544.7902017934668,124.6266808631763,344.1362175324418
2016-06-18 17:00:00,977.9320209019806,565.3630631422642,129.33294653630773,357.1318012729116
2016-06-18 18:00:00,879.7334117096123,508.5923824582413,116.34603619779317,321.2705701916151
2016-06-18 19:00:00,660.813576537635,382.030222768172,87.3935663605543,241.32305502872467
2016-06-18 20:00:00,402.70438815585936,232.8118739977817,53.258246984550475,147.06394764531686
2016-06-18 21:00:00,262.61371173922373,151.82250843479503,34.73104920804578,95.90411798346727
2016-06-18 22:00:00,289.6408518839123,167.4474664212233,38.30542820029749,105.7741815838241
2016-06-18 23:00:00,281.0822575047609,162.49956305885436,37.17354151941779,102.64866144371112
2016-06-19 00:00:00,327.47884808647626,189.32240760222294,43.30955878944989,119.59227062432369
2016-06-19 01:00:00,541.4437075652606,313.01999166144697,71.60672581144257,197.73027412714862
2016-06-19 02:00:00,1092.3469141811622,631.5087186181439,144.46448427017327,398.9150705144222
2016-06-19 03:00:00,1399.5554071591223,809.1124077305457,185.09325881543438,511.1047934384783
2016-06-19 04:00:00,1340.0956988408075,774.7375001604033,177.2296250324806,489.3906535176932
2016-06-19 05:00:00,1078.833344108818,623.6962396249297,142.67729477404743,393.98003871424373
2016-06-19 06:00:00,1040.0944432347644,601.3004665110493,137.55401821848668,379.83294755373237
2016-06-19 07:00:00,950.0039760858025,549.2172732229549,125.63942157764761,346.93273555254285
2016-06-19 08:00:00,918.472312583666,530.9881555721219,121.46931275335395,335.4176613521266
2016-06-19 09:00:00,885.13883973855,511.71737405552693,117.0609119962435,323.24458291168645
2016-06-19 10:00:00,760.8139950729827,439.84256731795676,100.61876863188564,277.842290350045
2016-06-19 11:00:00,727.0300698921219,420.3113698349214,96.15079489157101,265.50471084959895
2016-06-19 12:00:00,671.6244325955105,388.2802059627433,88.82331795745499,245.2710804688674
2016-06-19 13:00:00,714.8678568270121,413.28013874102857,94.54232434505772,261.0631822294383
2016-06-19 14:00:00,797.751086604057,461.1966765660754,105.50375325462963,291.33137727053264
2016-06-19 15:00:00,813.9673706908702,470.5716513579324,107.64838064998067,297.25341543074677
2016-06-19 16:00:00,878.8325070381227,508.07155052536035,116.22689023138479,320.94156807160317
2016-06-19 17:00:00,911.2650752117488,526.8215001090743,120.51614502208683,332.7856443920314
2016-06-19 18:00:00,820.7241557270422,474.4778908545395,108.5419753980436,299.720931330836
2016-06-19 19:00:00,605.4079392410235,349.999058895994,80.06608942643831,221.08942464799316
2016-06-19 20:00:00,365.7672966247851,211.45776474966306,48.37326236180648,133.57486072482922
2016-06-19 21:00:00,262.61371173922373,151.82250843479503,34.73104920804578,95.90411798346727
2016-06-19 22:00:00,275.2263771400784,159.11415549512822,36.39909273776325,100.5101476636338
2016-06-19 23:00:00,255.40647436730677,147.65585297174746,33.77788147677865,93.2721010233721
2016-06-20 00:00:00,300.0012556060429,173.43703364935413,39.67560681399397,109.55770596396088
2016-06-20 01:00:00,496.8489263265245,287.23881098384027,65.70900047422727,181.44466918655985
2016-06-20 02:00:00,978.8329255734703,565.8838950751452,129.45209250271614,357.46080339292354
2016-06-20 03:00:00,1331.5371044616559,769.7895967980345,176.09773835160095,486.2651333775803
2016-06-20 04:00:00,1267.1224204501482,732.5501135970469,167.578801753401,462.7414817967297
2016-06-20 05:00:00,1027.0313254981647,593.7484034842755,135.826401705565,375.0624168135598
2016-06-20 06:00:00,975.6797592232567,564.0609833100618,129.03508162028675,356.3092959728819
2016-06-20 07:00:00,910.814622876004,526.5610841426337,120.45657203888261,332.6211433320254
2016-06-20 08:00:00,862.6162229513096,498.6965757335034,114.08226283603376,315.0195299113891
2016-06-20 09:00:00,843.2467725142828,487.4986891765631,111.52062455825336,307.9459843311334
2016-06-20 10:00:00,723.4264512061634,418.2280421033976,95.67421102593744,264.1887023695514
2016-06-20 11:00:00,723.4264512061634,418.2280421033976,95.67421102593744,264.1887023695514
2016-06-20 12:00:00,655.8586008444422,379.1656471373268,86.73826354530816,239.51354336865924
2016-06-20 13:00:00,704.9579054406263,407.55098747933823,93.23171871456543,257.44415890930753
2016-06-20 14:00:00,773.4266604738373,447.13421437828987,102.2868121616031,282.44832003021145
2016-06-20 15:00:00,769.3725894521341,444.79047068032565,101.75065531276533,280.96781049015794
2016-06-20 16:00:00,822.0755127342767,475.25913875386095,108.72069434765619,300.21443451085383
2016-06-20 17:00:00,852.255819229179,492.70700850537247,112.71208422233725,311.23600553125226
2016-06-20 18:00:00,777.9311838312854,449.73837404269466,102.88254199364505,284.09333063027094
2016-06-20 19:00:00,567.1194907027146,327.86370174855386,75.00238585408171,207.10683454748764
2016-06-20 20:00:00,342.79422750179975,198.17655046119899,45.33504021839252,125.18530666452588
2016-06-20 21:00:00,286.4876855336986,165.62455465614,37.888417317868125,104.62267416378246
2016-06-20 22:00:00,316.66799202860085,183.0724244076516,41.8798071925492,115.64424518418093
2016-06-20 23:00:00,327.9293004222211,189.5828235686634,43.36913177265408,119.75677168432962
2016-06-21 00:00:00,418.9206722426725,242.18684878963867,55.4028743799015,152.98598580553096
2016-06-21 01:00:00,657.6604101874213,380.2073110030887,86.97655547812494,240.17154760868303
2016-06-21 02:00:00,1186.0410000160823,685.6752396377619,156.85566477664585,433.1312909956592
2016-06-21 03:00:00,1398.6545024876325,808.5915757976647,184.974112849026,510.7757913184664
2016-06-21 04:00:00,1335.5911754833594,772.1333404959987,176.63389520043867,487.74564291763375
2016-06-21 05:00:00,1066.671131043708,616.665008531037,141.06882422753415,389.53851009408316
2016-06-21 06:00:00,1033.3376581985922,597.3942270144422,136.66042347042372,377.3654316536431
2016-06-21 07:00:00,940.9949293709064,544.0089538941454,124.4479619135637,343.64271435242387
2016-06-21 08:00:00,905.8596471828112,523.6965085117886,119.80126922363647,330.81163167195996
2016-06-21 09:00:00,872.5261743376954,504.4257269951937,115.39286846652604,318.6385532315199
2016-06-21 10:00:00,765.3185184304308,442.44672698236144,101.21449846392758,279.48730095010444
2016-06-21 11:00:00,741.4445446359559,428.64468076101645,98.05713035410525,270.76874476978924
2016-06-21 12:00:00,690.9938830325373,399.47809251968357,91.38495623523536,252.3446260491231
2016-06-21 13:00:00,744.1472586504246,430.2071765596593,98.41456825333042,271.75575112982494
2016-06-21 14:00:00,821.6250603985319,474.99872278742043,108.66112136445199,300.04993345084785
2016-06-21 15:00:00,844.5981295215172,488.27993707588445,111.69934350786593,308.4394875111512
2016-06-21 16:00:00,902.7064808325974,521.8735967467053,119.3842583412071,329.6601242519183
2016-06-21 17:00:00,944.5985480568647,546.0922816256692,124.92454577919726,344.95872283247144
2016-06-21 18:00:00,868.922555651737,502.34239926366996,114.91628460089248,317.3225447514723
2016-06-21 19:00:00,641.4441261006083,370.8323362112318,84.83192808277393,234.24950944846898
2016-06-21 20:00:00,398.19986479841134,230.207714333377,52.66251715250853,145.41893704525742
2016-06-21 21:00:00,305.4066836349806,176.56202524663982,40.39048261244432,111.53171868403227
2016-06-21 22:00:00,332.88427611541397,192.44739919950862,44.02443458790024,121.56628334439507
2016-06-21 23:00:00,326.12749107924185,188.54115970290152,43.1308398398373,119.09876744430584
2016-06-22 00:00:00,393.24488910521836,227.34313870253183,52.00721433726239,143.609425385192
2016-06-22 01:00:00,635.5882457359257,367.4469286475056,84.05747930111939,232.11099566839164
2016-06-22 02:00:00,1228.8339719118394,710.4147564496069,162.5150981810444,448.7588916962242
2016-06-22 03:00:00,1530.6370368608616,884.8934539647229,202.42899692785517,558.9746019002089
2016-06-22 04:00:00,1446.402450076582,836.1956682403546,191.28884906867066,528.2129036790967
2016-06-22 05:00:00,1169.8247159292694,676.3002648459051,154.71103738129486,427.2092528354451
2016-06-22 06:00:00,1132.4371720624504,654.6857396313458,149.76647977534662,413.55566485495143
2016-06-22 07:00:00,1021.1754451334823,590.3629959205495,135.05195292391045,372.92390303348253
2016-06-22 08:00:00,975.2293068875119,563.8005673436214,128.97550863708256,356.14479491287597
2016-06-22 09:00:00,934.2381443347342,540.1027143975384,123.55436716550078,341.1751984523347
2016-06-22 10:00:00,816.2196323695941,471.8737311901348,107.94624556600164,298.0759207307765
2016-06-22 11:00:00,792.7961109108642,458.3321009352302,104.84845043938348,289.5218656104672
2016-06-22 12:00:00,735.5886642712734,425.25927319729027,97.2826815724507,268.6302309897119
2016-06-22 13:00:00,786.4897782104367,454.68627740506366,104.01442867452478,287.218850770384
2016-06-22 14:00:00,855.4089855793926,494.5299202704558,113.12909510476662,312.3875129512939
2016-06-22 15:00:00,888.2920060887636,513.5402858206103,117.47792287867287,324.3960903317281
2016-06-22 16:00:00,965.7698078368708,558.3318320483714,127.72447598979444,352.69027265275105
2016-06-22 17:00:00,1003.15735170369,579.9463572629304,132.6690335957426,366.34386063324456
2016-06-22 18:00:00,903.1569331683423,522.1340127131458,119.4438313244113,329.8246253119243
2016-06-22 19:00:00,681.9848363176411,394.26977319087416,90.19349657115148,249.0546048490042
2016-06-22 20:00:00,418.9206722426725,242.18684878963867,55.4028743799015,152.98598580553096
2016-06-22 21:00:00,324.3256817362626,187.49949583713962,42.89254790702052,118.44076320428205
2016-06-22 22:00:00,355.85734523839926,205.72861348797267,47.062656731314185,129.95583740469837
2016-06-22 23:00:00,353.1546312239303,204.16611768932984,46.70521883208901,128.9688310446627
2016-06-23 00:00:00,430.1819806362928,248.6972479506505,56.89219896000638,157.09851230567966
2016-06-23 01:00:00,691.444335368282,399.73850848612403,91.44452921843957,252.50912710912908
2016-06-23 02:00:00,1314.4199157033531,759.8937900732965,173.8339649898415,480.0140930973542
2016-06-23 03:00:00,1640.9978591183399,948.6953657426385,217.024377812883,599.277361601666
2016-06-23 04:00:00,1550.0064872978883,896.091340521663,204.99063520563553,566.0481474804645
2016-06-23 05:00:00,1273.8792054863202,736.4563530936541,168.47239650146395,465.208997696819
2016-06-23 06:00:00,1231.9871382620531,712.2376682146901,162.93210906347377,449.9103991162658
2016-06-23 07:00:00,1106.761388924996,639.842029544239,146.37081973270753,404.1791044346125
2016-06-23 08:00:00,1049.1034899496606,606.5087858398587,138.74547788257055,383.1229687538513
2016-06-23 09:00:00,1004.0582563751796,580.4671891958114,132.78817956215102,366.67286275325654
2016-06-23 10:00:00,881.9856733883364,509.8944622904437,116.64390111381415,322.0930754916448
2016-06-23 11:00:00,848.2017482074757,490.3632648074083,112.17592737349952,309.7554959911988
2016-06-23 12:00:00,792.3456585751194,458.0716849687897,104.78887745617929,289.3573645504613
2016-06-23 13:00:00,844.5981295215172,488.27993707588445,111.69934350786593,308.4394875111512
2016-06-23 14:00:00,910.3641705402592,526.3006681761933,120.39699905567844,332.45664227201945
2016-06-23 15:00:00,951.3553330930368,549.9985211222762,125.81814052726018,347.42623873256065
2016-06-23 16:00:00,1037.3917292202955,599.7379707124064,137.19658031926147,378.84594119369666
2016-06-23 17:00:00,1071.626106736901,619.5295841618821,141.72412704278028,391.34802175414853
2016-06-23 18:00:00,967.1211648441051,559.1130799476927,127.903194939407,353.1837758327688
2016-06-23 19:00:00,732.4354979210598,423.43636143220704,96.86567069002135,267.4787235696703
2016-06-23 20:00:00,447.2991693945955,258.5930546753884,59.155972321765795,163.34955258590563
2016-06-23 21:00:00,325.22658640775217,188.02032777002057,43.01169387342891,118.76976532429394
2016-06-23 22:00:00,356.30779757414405,205.98902945441313,47.122229714518376,130.1203384647043
2016-06-23 23:00:00,353.6050835596752,204.4265336557703,46.7647918152932,129.13333210466863
2016-06-24 00:00:00,431.53333764352715,249.47849584997192,57.07091790961898,157.59201548569752
2016-06-24 01:00:00,693.696597047006,401.0405883183264,91.74239413446054,253.3316324091588
2016-06-24 02:00:00,1317.1226297178218,761.4562858719391,174.19140288906664,481.00109945738984
2016-06-24 03:00:00,1641.8987637898294,949.2161976755194,217.14352377929137,599.6063637216779
2016-06-24 04:00:00,1549.5560349621433,895.8309245552226,204.93106222243136,565.8836464204586
2016-06-24 05:00:00,1275.6810148292998,737.498016959416,168.71068843428074,465.8670019368428
2016-06-24 06:00:00,1233.7889476050323,713.279332080452,163.17040099629057,450.56840335628965
2016-06-24 07:00:00,1106.761388924996,639.842029544239,146.37081973270753,404.1791044346125
2016-06-24 08:00:00,1048.202585278171,605.9879539069776,138.62633191616214,382.7939666338393
2016-06-24 09:00:00,1003.15735170369,579.9463572629304,132.6690335957426,366.34386063324456
2016-06-24 10:00:00,882.886578059826,510.4152942233246,116.76304708022253,322.42207761165673
2016-06-24 11:00:00,848.6522005432205,490.6236807738487,112.2355003567037,309.9199970512047
2016-06-24 12:00:00,793.6970155823537,458.85293286811117,104.96759640579188,289.85086773047914
2016-06-24 13:00:00,845.048581857262,488.54035304232497,111.75891649107014,308.6039885711572
2016-06-24 14:00:00,910.814622876004,526.5610841426337,120.45657203888261,332.6211433320254
2016-06-24 15:00:00,952.2562377645265,550.5193530551572,125.93728649366858,347.75524085257257
2016-06-24 16:00:00,1039.6439908990196,601.0400505446088,137.49444523528246,379.6684464937264
2016-06-24 17:00:00,1073.4279160798803,620.5712480276441,141.96241897559707,392.0060259941724
2016-06-24 18:00:00,968.9229741870845,560.1547438134546,128.1414868722238,353.84178007279263
2016-06-24 19:00:00,734.2373072640389,424.47802529796894,97.10396262283813,268.1367278096941
2016-06-24 20:00:00,448.2000740660851,259.11388660826935,59.27511828817419,163.67855470591755
2016-06-24 21:00:00,313.06437334264234,180.98909667612782,41.40322332691564,114.32823670413336
2016-06-24 22:00:00,344.14558450903417,198.9577983605204,45.51375916800511,125.67880984454374
2016-06-24 23:00:00,340.99241815882056,197.13488659543708,45.09674828557574,124.5273024245021
2016-06-25 00:00:00,414.4161488852244,239.58268912523397,54.80714454785955,151.34097520547152
2016-06-25 01:00:00,667.5703615738072,385.9364622647791,88.28716110861724,243.79057092881388
2016-06-25 02:00:00,1278.3837288437685,739.0605127580587,169.0681263335059,466.8540082968784
2016-06-25 03:00:00,1595.051720872369,922.1329371657102,210.94793352605507,582.4982534810594
2016-06-25 04:00:00,1506.312610730642,870.8309917769375,199.21205583482865,550.0915446598879
2016-06-25 05:00:00,1235.5907569480114,714.3209959462139,163.40869292910733,451.2264075963134
2016-06-25 06:00:00,1194.599594395234,690.623143000131,157.98755145752557,436.2568111357722
2016-06-25 07:00:00,1074.7792730871147,621.3524959269655,142.14113792520965,392.49952917419023
2016-06-25 08:00:00,1020.7249927977375,590.1025799541089,134.99237994070623,372.75940197347654
2016-06-25 09:00:00,977.9320209019806,565.3630631422642,129.33294653630773,357.1318012729116
2016-06-25 10:00:00,857.2107949223719,495.57158413621767,113.3673870375834,313.0455171913177
2016-06-25 11:00:00,824.7782267487455,476.8216345525037,109.07813224688135,301.2014408708895
2016-06-25 12:00:00,768.9221371163892,444.53005471388525,101.69108232956116,280.80330943015207
2016-06-25 13:00:00,819.8232510555526,473.95705892165853,108.42282943163521,299.39192921082406
2016-06-25 14:00:00,886.0397444100396,512.2382059884078,117.18005796265189,323.5735850316983
2016-06-25 15:00:00,923.4272882768588,533.852731202967,122.12461556860009,337.22717301219194
2016-06-25 16:00:00,1005.8600657181588,581.5088530615733,133.02647149496778,367.33086699328027
2016-06-25 17:00:00,1040.0944432347644,601.3004665110493,137.55401821848668,379.83294755373237
2016-06-25 18:00:00,938.2922153564375,542.4464580955025,124.09052401433851,342.65570799238816
2016-06-25 19:00:00,709.4624287980744,410.15514714374297,93.82744854660739,259.089169509367
2016-06-25 20:00:00,432.8846946507616,250.25974374929336,57.249636859231565,158.08551866571537
2016-06-25 21:00:00,304.505778963491,176.04119331375892,40.27133664603594,111.20271656402039
2016-06-25 22:00:00,331.5329191081795,191.66615130018718,43.845715638287636,121.07278016437719
2016-06-25 23:00:00,325.677038743497,188.28074373646106,43.07126685663311,118.9342663842999
2016-06-26 00:00:00,392.7944367694736,227.08272273609134,51.947641354058185,143.44492432518604
2016-06-26 01:00:00,636.9396027431601,368.22817654682706,84.23619825073197,232.6044988484095
2016-06-26 02:00:00,1229.2844242475844,710.6751724160474,162.57467116424863,448.9233927562302
2016-06-26 03:00:00,1536.492917225544,888.2788615284489,203.2034457095097,561.1131156802862
2016-06-26 04:00:00,1469.3755191995676,849.4768825288188,194.32707121208463,536.6024577394
2016-06-26 05:00:00,1208.113164467578,698.4356219933451,159.77474095365145,441.19184293595066
2016-06-26 06:00:00,1165.3201925718213,673.6961051815002,154.1153075492529,425.5642422353856
2016-06-26 07:00:00,1047.3016806066814,605.4671219740968,138.5071859497538,382.4649645138275
2016-06-26 08:00:00,993.2474003173043,574.2172060012401,131.35842796525034,362.72483731311377
2016-06-26 09:00:00,951.3553330930368,549.9985211222762,125.81814052726018,347.42623873256065
2016-06-26 10:00:00,836.9404398138554,483.8528656463965,110.68660279339463,305.6429694910501
2016-06-26 11:00:00,798.2015389398018,461.4570925325159,105.56332623783383,291.49587833053863
2016-06-26 12:00:00,747.3004250006384,432.0300883247425,98.83157913575977,272.9072585498665
2016-06-26 13:00:00,793.6970155823537,458.85293286811117,104.96759640579188,289.85086773047914
2016-06-26 14:00:00,864.4180322942889,499.7382395992653,114.32055476885054,315.6775341514129
2016-06-26 15:00:00,904.0578378398319,522.6548446460267,119.56297729081969,330.1536274319362
2016-06-26 16:00:00,985.1392582738977,569.5297186053117,130.28611426757485,359.76381823300676
2016-06-26 17:00:00,1013.5177554258205,585.9359244910613,134.0392122094391,370.1273850133814
2016-06-26 18:00:00,917.5714079121764,530.4673236392409,121.35016678694556,335.08865923211465
2016-06-26 19:00:00,687.3902643465788,397.3947647881598,90.90837236960182,251.02861756907555
2016-06-26 20:00:00,417.5693152354381,241.4056008903173,55.224155430288924,152.49248262551316
2016-06-26 21:00:00,313.96527801413197,181.50992860900877,41.522369293324026,114.65723882414525
2016-06-26 22:00:00,326.12749107924185,188.54115970290152,43.1308398398373,119.09876744430584
2016-06-26 23:00:00,318.01934903583526,183.85367230697304,42.05852614216179,116.13774836419879
2016-06-27 00:00:00,386.48810406904624,223.43689920592473,51.11361958919945,141.14190948510276
2016-06-27 01:00:00,628.3810083640087,363.28027318445805,83.10431156985226,229.47897870829647
2016-06-27 02:00:00,1185.5905476803377,685.4148236713216,156.7960917934417,432.9667899356533
2016-06-27 03:00:00,1523.8802518246894,880.9872144681159,201.53540217979224,556.5070860001197
2016-06-27 04:00:00,1440.0961173761548,832.5498447101879,190.45482730381192,525.9098888390134
2016-06-27 05:00:00,1197.7527607454474,692.4460547652142,158.40456233995494,437.4083185558138
2016-06-27 06:00:00,1152.2570748352218,666.1440421547267,152.38769103633123,420.79371149521313
2016-06-27 07:00:00,1045.0494189279573,604.1650421418943,138.20932103373278,381.64245921379774
2016-06-27 08:00:00,985.1392582738977,569.5297186053117,130.28611426757485,359.76381823300676
2016-06-27 09:00:00,943.2471910496304,545.3110337263478,124.74582682958469,344.46521965245364
2016-06-27 10:00:00,827.4809407632144,478.38413035114655,109.43557014610651,302.1884472309252
2016-06-27 11:00:00,809.462847333422,467.9674916935277,107.05265081793871,295.6084048306873
2016-06-27 12:00:00,754.0572100368106,435.93632782134966,99.7251738838227,275.3747744499558
2016-06-27 13:00:00,808.5619426619323,467.4466597606467,106.93350485153032,295.27940271067536
2016-06-27 14:00:00,868.4721033159922,502.0819832972295,114.85671161768829,317.1580436914664
2016-06-27 15:00:00,894.1478864534462,516.9256933843363,118.25237166032741,326.5346041118054
2016-06-27 16:00:00,970.7247835300636,561.1964076792165,128.37977880504056,354.49978431281636
2016-06-27 17:00:00,995.0492096602836,575.2588698670021,131.59671989806714,363.3828415531376
2016-06-27 18:00:00,908.5623611972801,525.2590043104315,120.15870712286166,331.79863803199567
2016-06-27 19:00:00,681.9848363176411,394.26977319087416,90.19349657115148,249.0546048490042
2016-06-27 20:00:00,417.5693152354381,241.4056008903173,55.224155430288924,152.49248262551316
2016-06-27 21:00:00,303.6048742920014,175.52036138087797,40.15219067962755,110.8737144440085
2016-06-27 22:00:00,332.4338237796692,192.18698323306813,43.96486160469604,121.40178228438911
2016-06-27 23:00:00,346.3978461877582,200.25987819272274,45.81162408402608,126.50131514457347
2016-06-28 00:00:00,441.8937413656578,255.46806307810274,58.44109652331546,161.3755398658343
2016-06-28 01:00:00,692.3452400397716,400.25934041900496,91.56367518484795,252.83812922914095
2016-06-28 02:00:00,1248.6538746846109,721.8730589729876,165.136309442029,455.99693833648587
2016-06-28 03:00:00,1459.0151154774367,843.4873153006879,192.95689259838812,532.8189333592633
2016-06-28 04:00:00,1387.393194094012,802.0811766366528,183.48478826892108,506.6632648183176
2016-06-28 05:00:00,1116.2208879756372,645.3107648394889,147.62185237999563,407.63362669473736
2016-06-28 06:00:00,1083.7883198020108,626.5608152557749,143.33259758929356,395.7895503743091
2016-06-28 07:00:00,981.0851872521944,567.1859749073474,129.74995741873707,358.2833086929532
2016-06-28 08:00:00,939.1931200279271,542.9672900283836,124.20966998074692,342.9847101124001
2016-06-28 09:00:00,900.0037668181287,520.3111009480625,119.02682044198194,328.67311789188267
2016-06-28 10:00:00,796.3997295968227,460.415428666754,105.32503430501706,290.83787409051484
2016-06-28 11:00:00,770.2734941236237,445.31130261320664,101.86980127917373,281.29681261016987
2016-06-28 12:00:00,721.1741895274395,416.9259622711952,95.37634610991645,263.3661970695216
2016-06-28 13:00:00,775.6789221525613,448.4362942104923,102.58467707762408,283.2708253302412
2016-06-28 14:00:00,850.9044622219445,491.925760606051,112.53336527272467,310.7425023512344
2016-06-28 15:00:00,880.1838640453572,508.85279842468174,116.40560918099736,321.435071251621
2016-06-28 16:00:00,945.0490003926096,546.3526975921097,124.98411876240148,345.1232238924775
2016-06-28 17:00:00,988.7428769598562,571.6130463368355,130.7626981332084,361.07982671305433
2016-06-28 18:00:00,909.0128135330249,525.5194202768719,120.21828010606583,331.9631390920016
2016-06-28 19:00:00,675.6785036172138,390.6239496607076,89.35947480629275,246.75159000892097
2016-06-28 20:00:00,419.37112457841727,242.44726475607916,55.462447363105696,153.15048686553692
2016-06-28 21:00:00,290.0913042196571,167.7078823876638,38.36500118350169,105.93868264383006
2016-06-28 22:00:00,318.92025370732495,184.374504239854,42.177672108570185,116.4667504842107
2016-06-28 23:00:00,310.8121116639183,179.68701684392548,41.10535841089467,113.50573140410363
2016-06-29 00:00:00,370.72227231797797,214.32234038050822,49.02856517705263,135.38437238489462
2016-06-29 01:00:00,602.7052252265546,348.43656309735115,79.70865152721312,220.10241828795748
2016-06-29 02:00:00,1183.7887383373586,684.3731598055597,156.5577998606249,432.30878569562947
2016-06-29 03:00:00,1486.9431602936152,859.6331052199971,196.65041755704823,543.017999079632
2016-06-29 04:00:00,1405.8617398595495,812.7582312607123,185.92728058029314,513.4078082785616
2016-06-29 05:00:00,1127.932648705002,652.0815799669413,149.1707499433047,411.91065425489205
2016-06-29 06:00:00,1091.4460095096724,630.987886685263,144.3453383037649,398.5860683944103
2016-06-29 07:00:00,990.0942339670905,572.3942942361568,130.94141708282098,361.5733298930722
2016-06-29 08:00:00,951.8057854287817,550.2589370887167,125.87771351046439,347.59073979256664
2016-06-29 09:00:00,913.9677892262177,528.383995907717,120.87358292131196,333.77265075206697
2016-06-29 10:00:00,791.8952062393745,457.81126900234926,104.7293044729751,289.19286349045535
2016-06-29 11:00:00,769.8230417878789,445.0508866467661,101.81022829596952,281.1323115501639
2016-06-29 12:00:00,711.2642381410536,411.19681100950487,94.06574047942418,259.7471737493908
2016-06-29 13:00:00,761.7148997444724,440.3633992508377,100.73791459829403,278.17129247005687
2016-06-29 14:00:00,834.2377257993865,482.2903698477536,110.32916489416945,304.6559631310144
2016-06-29 15:00:00,859.463056601096,496.87366396842015,113.6652519536044,313.8680224913475
2016-06-29 16:00:00,930.6345256487757,538.0193866660146,123.07778329986722,339.85918997228714
