,HE Ujmani,HDAM
2010-06-22 21:00:00+00:00,0.19027233,0.19027233
2010-06-22 22:00:00+00:00,0.190215161,0.190215161
2010-06-22 23:00:00+00:00,0.190157992,0.190157992
2010-06-23 00:00:00+00:00,0.189873841,0.189873841
2010-06-23 01:00:00+00:00,0.189589689,0.189589689
2010-06-23 02:00:00+00:00,0.189305538,0.189305538
2010-06-23 03:00:00+00:00,0.189021386,0.189021386
2010-06-23 04:00:00+00:00,0.188737234,0.188737234
2010-06-23 05:00:00+00:00,0.188453083,0.188453083
2010-06-23 06:00:00+00:00,0.188168931,0.188168931
2010-06-23 07:00:00+00:00,0.18788478,0.18788478
2010-06-23 08:00:00+00:00,0.187600628,0.187600628
2010-06-23 09:00:00+00:00,0.187316477,0.187316477
2010-06-23 10:00:00+00:00,0.187032325,0.187032325
2010-06-23 11:00:00+00:00,0.186748174,0.186748174
2010-06-23 12:00:00+00:00,0.186464022,0.186464022
2010-06-23 13:00:00+00:00,0.18617987,0.18617987
2010-06-23 14:00:00+00:00,0.185895719,0.185895719
2010-06-23 15:00:00+00:00,0.185611567,0.185611567
2010-06-23 16:00:00+00:00,0.185327416,0.185327416
2010-06-23 17:00:00+00:00,0.185043264,0.185043264
2010-06-23 18:00:00+00:00,0.184759113,0.184759113
2010-06-23 19:00:00+00:00,0.184474961,0.184474961
2010-06-23 20:00:00+00:00,0.18419081,0.18419081
2010-06-23 21:00:00+00:00,0.183906658,0.183906658
2010-06-23 22:00:00+00:00,0.183622506,0.183622506
2010-06-23 23:00:00+00:00,0.183338355,0.183338355
2010-06-24 00:00:00+00:00,0.183018372,0.183018372
2010-06-24 01:00:00+00:00,0.182698388,0.182698388
2010-06-24 02:00:00+00:00,0.182378405,0.182378405
2010-06-24 03:00:00+00:00,0.182058422,0.182058422
2010-06-24 04:00:00+00:00,0.181738438,0.181738438
2010-06-24 05:00:00+00:00,0.181418455,0.181418455
2010-06-24 06:00:00+00:00,0.181098472,0.181098472
2010-06-24 07:00:00+00:00,0.180778488,0.180778488
2010-06-24 08:00:00+00:00,0.180458505,0.180458505
2010-06-24 09:00:00+00:00,0.180138522,0.180138522
2010-06-24 10:00:00+00:00,0.179818538,0.179818538
2010-06-24 11:00:00+00:00,0.179498555,0.179498555
2010-06-24 12:00:00+00:00,0.179178572,0.179178572
2010-06-24 13:00:00+00:00,0.178858588,0.178858588
2010-06-24 14:00:00+00:00,0.178538605,0.178538605
2010-06-24 15:00:00+00:00,0.178218622,0.178218622
2010-06-24 16:00:00+00:00,0.177898638,0.177898638
2010-06-24 17:00:00+00:00,0.177578655,0.177578655
2010-06-24 18:00:00+00:00,0.177258672,0.177258672
2010-06-24 19:00:00+00:00,0.176938688,0.176938688
2010-06-24 20:00:00+00:00,0.176618705,0.176618705
2010-06-24 21:00:00+00:00,0.176298722,0.176298722
2010-06-24 22:00:00+00:00,0.175978739,0.175978739
2010-06-24 23:00:00+00:00,0.175658755,0.175658755
2010-06-25 00:00:00+00:00,0.175380565,0.175380565
2010-06-25 01:00:00+00:00,0.175102374,0.175102374
2010-06-25 02:00:00+00:00,0.174824184,0.174824184
2010-06-25 03:00:00+00:00,0.174545993,0.174545993
2010-06-25 04:00:00+00:00,0.174267803,0.174267803
2010-06-25 05:00:00+00:00,0.173989612,0.173989612
2010-06-25 06:00:00+00:00,0.173711422,0.173711422
2010-06-25 07:00:00+00:00,0.173433231,0.173433231
2010-06-25 08:00:00+00:00,0.173155041,0.173155041
2010-06-25 09:00:00+00:00,0.17287685,0.17287685
2010-06-25 10:00:00+00:00,0.17259866,0.17259866
2010-06-25 11:00:00+00:00,0.17232047,0.17232047
2010-06-25 12:00:00+00:00,0.172042279,0.172042279
2010-06-25 13:00:00+00:00,0.171764089,0.171764089
2010-06-25 14:00:00+00:00,0.171485898,0.171485898
2010-06-25 15:00:00+00:00,0.171207708,0.171207708
2010-06-25 16:00:00+00:00,0.170929517,0.170929517
2010-06-25 17:00:00+00:00,0.170651327,0.170651327
2010-06-25 18:00:00+00:00,0.170373136,0.170373136
2010-06-25 19:00:00+00:00,0.170094946,0.170094946
2010-06-25 20:00:00+00:00,0.169816755,0.169816755
2010-06-25 21:00:00+00:00,0.169538565,0.169538565
2010-06-25 22:00:00+00:00,0.169260374,0.169260374
2010-06-25 23:00:00+00:00,0.168982184,0.168982184
2010-06-26 00:00:00+00:00,0.168971481,0.168971481
2010-06-26 01:00:00+00:00,0.168960779,0.168960779
2010-06-26 02:00:00+00:00,0.168950076,0.168950076
2010-06-26 03:00:00+00:00,0.168939374,0.168939374
2010-06-26 04:00:00+00:00,0.168928671,0.168928671
2010-06-26 05:00:00+00:00,0.168917968,0.168917968
2010-06-26 06:00:00+00:00,0.168907266,0.168907266
2010-06-26 07:00:00+00:00,0.168896563,0.168896563
2010-06-26 08:00:00+00:00,0.168885861,0.168885861
2010-06-26 09:00:00+00:00,0.168875158,0.168875158
2010-06-26 10:00:00+00:00,0.168864456,0.168864456
2010-06-26 11:00:00+00:00,0.168853753,0.168853753
2010-06-26 12:00:00+00:00,0.16884305,0.16884305
2010-06-26 13:00:00+00:00,0.168832348,0.168832348
2010-06-26 14:00:00+00:00,0.168821645,0.168821645
2010-06-26 15:00:00+00:00,0.168810943,0.168810943
2010-06-26 16:00:00+00:00,0.16880024,0.16880024
2010-06-26 17:00:00+00:00,0.168789538,0.168789538
2010-06-26 18:00:00+00:00,0.168778835,0.168778835
2010-06-26 19:00:00+00:00,0.168768133,0.168768133
2010-06-26 20:00:00+00:00,0.16875743,0.16875743
2010-06-26 21:00:00+00:00,0.168746727,0.168746727
2010-06-26 22:00:00+00:00,0.168736025,0.168736025
2010-06-26 23:00:00+00:00,0.168725322,0.168725322
2010-06-27 00:00:00+00:00,0.168513648,0.168513648
2010-06-27 01:00:00+00:00,0.168301974,0.168301974
2010-06-27 02:00:00+00:00,0.1680903,0.1680903
2010-06-27 03:00:00+00:00,0.167878626,0.167878626
2010-06-27 04:00:00+00:00,0.167666952,0.167666952
2010-06-27 05:00:00+00:00,0.167455278,0.167455278
2010-06-27 06:00:00+00:00,0.167243604,0.167243604
2010-06-27 07:00:00+00:00,0.167031929,0.167031929
2010-06-27 08:00:00+00:00,0.166820255,0.166820255
2010-06-27 09:00:00+00:00,0.166608581,0.166608581
2010-06-27 10:00:00+00:00,0.166396907,0.166396907
2010-06-27 11:00:00+00:00,0.166185233,0.166185233
2010-06-27 12:00:00+00:00,0.165973559,0.165973559
2010-06-27 13:00:00+00:00,0.165761885,0.165761885
2010-06-27 14:00:00+00:00,0.165550211,0.165550211
2010-06-27 15:00:00+00:00,0.165338537,0.165338537
2010-06-27 16:00:00+00:00,0.165126862,0.165126862
2010-06-27 17:00:00+00:00,0.164915188,0.164915188
2010-06-27 18:00:00+00:00,0.164703514,0.164703514
2010-06-27 19:00:00+00:00,0.16449184,0.16449184
2010-06-27 20:00:00+00:00,0.164280166,0.164280166
2010-06-27 21:00:00+00:00,0.164068492,0.164068492
2010-06-27 22:00:00+00:00,0.163856818,0.163856818
2010-06-27 23:00:00+00:00,0.163645144,0.163645144
2010-06-28 00:00:00+00:00,0.163415452,0.163415452
2010-06-28 01:00:00+00:00,0.16318576,0.16318576
2010-06-28 02:00:00+00:00,0.162956069,0.162956069
2010-06-28 03:00:00+00:00,0.162726377,0.162726377
2010-06-28 04:00:00+00:00,0.162496685,0.162496685
2010-06-28 05:00:00+00:00,0.162266993,0.162266993
2010-06-28 06:00:00+00:00,0.162037302,0.162037302
2010-06-28 07:00:00+00:00,0.16180761,0.16180761
2010-06-28 08:00:00+00:00,0.161577918,0.161577918
2010-06-28 09:00:00+00:00,0.161348226,0.161348226
2010-06-28 10:00:00+00:00,0.161118535,0.161118535
2010-06-28 11:00:00+00:00,0.160888843,0.160888843
2010-06-28 12:00:00+00:00,0.160659151,0.160659151
2010-06-28 13:00:00+00:00,0.16042946,0.16042946
2010-06-28 14:00:00+00:00,0.160199768,0.160199768
2010-06-28 15:00:00+00:00,0.159970076,0.159970076
2010-06-28 16:00:00+00:00,0.159740384,0.159740384
2010-06-28 17:00:00+00:00,0.159510693,0.159510693
2010-06-28 18:00:00+00:00,0.159281001,0.159281001
2010-06-28 19:00:00+00:00,0.159051309,0.159051309
2010-06-28 20:00:00+00:00,0.158821617,0.158821617
2010-06-28 21:00:00+00:00,0.158591926,0.158591926
2010-06-28 22:00:00+00:00,0.158362234,0.158362234
2010-06-28 23:00:00+00:00,0.158132542,0.158132542
2010-06-29 00:00:00+00:00,0.157934348,0.157934348
2010-06-29 01:00:00+00:00,0.157736153,0.157736153
2010-06-29 02:00:00+00:00,0.157537959,0.157537959
2010-06-29 03:00:00+00:00,0.157339764,0.157339764
2010-06-29 04:00:00+00:00,0.15714157,0.15714157
2010-06-29 05:00:00+00:00,0.156943375,0.156943375
2010-06-29 06:00:00+00:00,0.156745181,0.156745181
2010-06-29 07:00:00+00:00,0.156546986,0.156546986
2010-06-29 08:00:00+00:00,0.156348792,0.156348792
2010-06-29 09:00:00+00:00,0.156150597,0.156150597
2010-06-29 10:00:00+00:00,0.155952403,0.155952403
2010-06-29 11:00:00+00:00,0.155754208,0.155754208
2010-06-29 12:00:00+00:00,0.155556014,0.155556014
2010-06-29 13:00:00+00:00,0.155357819,0.155357819
2010-06-29 14:00:00+00:00,0.155159625,0.155159625
2010-06-29 15:00:00+00:00,0.154961431,0.154961431
2010-06-29 16:00:00+00:00,0.154763236,0.154763236
2010-06-29 17:00:00+00:00,0.154565042,0.154565042
2010-06-29 18:00:00+00:00,0.154366847,0.154366847
2010-06-29 19:00:00+00:00,0.154168653,0.154168653
2010-06-29 20:00:00+00:00,0.153970458,0.153970458
2010-06-29 21:00:00+00:00,0.153772264,0.153772264
2010-06-29 22:00:00+00:00,0.153574069,0.153574069
2010-06-29 23:00:00+00:00,0.153375875,0.153375875
2010-06-30 00:00:00+00:00,0.153234374,0.153234374
2010-06-30 01:00:00+00:00,0.153092874,0.153092874
2010-06-30 02:00:00+00:00,0.152951374,0.152951374
2010-06-30 03:00:00+00:00,0.152809874,0.152809874
2010-06-30 04:00:00+00:00,0.152668374,0.152668374
2010-06-30 05:00:00+00:00,0.152526873,0.152526873
2010-06-30 06:00:00+00:00,0.152385373,0.152385373
2010-06-30 07:00:00+00:00,0.152243873,0.152243873
2010-06-30 08:00:00+00:00,0.152102373,0.152102373
2010-06-30 09:00:00+00:00,0.151960873,0.151960873
2010-06-30 10:00:00+00:00,0.151819372,0.151819372
2010-06-30 11:00:00+00:00,0.151677872,0.151677872
2010-06-30 12:00:00+00:00,0.151536372,0.151536372
2010-06-30 13:00:00+00:00,0.151394872,0.151394872
2010-06-30 14:00:00+00:00,0.151253371,0.151253371
2010-06-30 15:00:00+00:00,0.151111871,0.151111871
2010-06-30 16:00:00+00:00,0.150970371,0.150970371
2010-06-30 17:00:00+00:00,0.150828871,0.150828871
2010-06-30 18:00:00+00:00,0.150687371,0.150687371
2010-06-30 19:00:00+00:00,0.15054587,0.15054587
2010-06-30 20:00:00+00:00,0.15040437,0.15040437
2010-06-30 21:00:00+00:00,0.15026287,0.15026287
2010-06-30 22:00:00+00:00,0.15012137,0.15012137
2010-06-30 23:00:00+00:00,0.14997987,0.14997987
2010-07-01 00:00:00+00:00,0.149835931,0.149835931
2010-07-01 01:00:00+00:00,0.149691993,0.149691993
2010-07-01 02:00:00+00:00,0.149548055,0.149548055
2010-07-01 03:00:00+00:00,0.149404117,0.149404117
2010-07-01 04:00:00+00:00,0.149260179,0.149260179
2010-07-01 05:00:00+00:00,0.149116241,0.149116241
2010-07-01 06:00:00+00:00,0.148972303,0.148972303
2010-07-01 07:00:00+00:00,0.148828364,0.148828364
2010-07-01 08:00:00+00:00,0.148684426,0.148684426
2010-07-01 09:00:00+00:00,0.148540488,0.148540488
2010-07-01 10:00:00+00:00,0.14839655,0.14839655
2010-07-01 11:00:00+00:00,0.148252612,0.148252612
2010-07-01 12:00:00+00:00,0.148108674,0.148108674
2010-07-01 13:00:00+00:00,0.147964736,0.147964736
2010-07-01 14:00:00+00:00,0.147820798,0.147820798
2010-07-01 15:00:00+00:00,0.147676859,0.147676859
2010-07-01 16:00:00+00:00,0.147532921,0.147532921
2010-07-01 17:00:00+00:00,0.147388983,0.147388983
2010-07-01 18:00:00+00:00,0.147245045,0.147245045
2010-07-01 19:00:00+00:00,0.147101107,0.147101107
2010-07-01 20:00:00+00:00,0.146957169,0.146957169
2010-07-01 21:00:00+00:00,0.146813231,0.146813231
2010-07-01 22:00:00+00:00,0.146669292,0.146669292
2010-07-01 23:00:00+00:00,0.146525354,0.146525354
2010-07-02 00:00:00+00:00,0.146360282,0.146360282
2010-07-02 01:00:00+00:00,0.14619521,0.14619521
2010-07-02 02:00:00+00:00,0.146030138,0.146030138
2010-07-02 03:00:00+00:00,0.145865066,0.145865066
2010-07-02 04:00:00+00:00,0.145699995,0.145699995
2010-07-02 05:00:00+00:00,0.145534923,0.145534923
2010-07-02 06:00:00+00:00,0.145369851,0.145369851
2010-07-02 07:00:00+00:00,0.145204779,0.145204779
2010-07-02 08:00:00+00:00,0.145039707,0.145039707
2010-07-02 09:00:00+00:00,0.144874635,0.144874635
2010-07-02 10:00:00+00:00,0.144709563,0.144709563
2010-07-02 11:00:00+00:00,0.144544491,0.144544491
2010-07-02 12:00:00+00:00,0.144379419,0.144379419
2010-07-02 13:00:00+00:00,0.144214347,0.144214347
2010-07-02 14:00:00+00:00,0.144049275,0.144049275
2010-07-02 15:00:00+00:00,0.143884203,0.143884203
2010-07-02 16:00:00+00:00,0.143719131,0.143719131
2010-07-02 17:00:00+00:00,0.143554059,0.143554059
2010-07-02 18:00:00+00:00,0.143388987,0.143388987
2010-07-02 19:00:00+00:00,0.143223915,0.143223915
2010-07-02 20:00:00+00:00,0.143058843,0.143058843
2010-07-02 21:00:00+00:00,0.142893771,0.142893771
2010-07-02 22:00:00+00:00,0.142728699,0.142728699
2010-07-02 23:00:00+00:00,0.142563627,0.142563627
2010-07-03 00:00:00+00:00,0.142432965,0.142432965
2010-07-03 01:00:00+00:00,0.142302303,0.142302303
2010-07-03 02:00:00+00:00,0.142171641,0.142171641
2010-07-03 03:00:00+00:00,0.142040979,0.142040979
2010-07-03 04:00:00+00:00,0.141910317,0.141910317
2010-07-03 05:00:00+00:00,0.141779655,0.141779655
2010-07-03 06:00:00+00:00,0.141648993,0.141648993
2010-07-03 07:00:00+00:00,0.141518331,0.141518331
2010-07-03 08:00:00+00:00,0.141387669,0.141387669
2010-07-03 09:00:00+00:00,0.141257007,0.141257007
2010-07-03 10:00:00+00:00,0.141126345,0.141126345
2010-07-03 11:00:00+00:00,0.140995684,0.140995684
2010-07-03 12:00:00+00:00,0.140865022,0.140865022
2010-07-03 13:00:00+00:00,0.14073436,0.14073436
