,HE Jablanica,HE Dubrovnik,HE Trebinje 1,HE Trebinje 2,HE Rama,HE Visegrad,HE Salakovac,HE Bocac,RHE Capljina,HDAM,HROR
2010-05-23 00:00:00+00:00,0.806220105,0.78823324,0.747597454,0,0.840175766,0.963855062,0.945612465,0.980069247,0.1,0.840175766,0.3227677
2010-05-23 01:00:00+00:00,0.806216804,0.788109385,0.747432493,0,0.839857065,0.957174119,0.935406,0.970115109,0.1,0.839857065,0.32263
2010-05-23 02:00:00+00:00,0.806212832,0.787985492,0.747267295,0,0.839537721,0.95049513,0.925211033,0.960168462,0.1,0.839537721,0.3224923
2010-05-23 03:00:00+00:00,0.806208188,0.787861559,0.747101861,0,0.839217736,0.943818094,0.915027564,0.950229308,0.1,0.839217736,0.3223546
2010-05-23 04:00:00+00:00,0.806202872,0.787737587,0.746936192,0,0.838897108,0.937143012,0.904855594,0.940297646,0.1,0.838897108,0.3222169
2010-05-23 05:00:00+00:00,0.806196883,0.787613576,0.746770286,0,0.838575839,0.930469883,0.894796009,0.930536989,0.1,0.838575839,0.3220792
2010-05-23 06:00:00+00:00,0.806190223,0.787489527,0.746604144,0,0.838253927,0.923798708,0.884647036,0.920620311,0.1,0.838253927,0.3219415
2010-05-23 07:00:00+00:00,0.80618289,0.787365438,0.746437767,0,0.837931374,0.917129486,0.874509561,0.910711125,0.1,0.837931374,0.3218038
2010-05-23 08:00:00+00:00,0.806174886,0.787241311,0.746271153,0,0.837608179,0.910462218,0.864383585,0.900809431,0.1,0.837608179,0.3216661
2010-05-23 09:00:00+00:00,0.807463994,0.787117144,0.746239502,0,0.837874883,0.921685273,0.882855861,0.915184612,0.1,0.837874883,0.3215284
2010-05-23 10:00:00+00:00,0.808752431,0.786992939,0.746283379,0,0.838140945,0.932910282,0.872752882,0.905297902,0.1,0.838140945,0.3213907
2010-05-23 11:00:00+00:00,0.808742411,0.786868695,0.746116058,0,0.837815824,0.926248875,0.862661401,0.895418684,0.1,0.837815824,0.321253
2010-05-23 12:00:00+00:00,0.808731718,0.786744412,0.7459485,0,0.838080602,0.930862315,0.881168172,0.909816341,0.1,0.838080602,0.3211153
2010-05-23 13:00:00+00:00,0.808720353,0.78662009,0.745780706,0,0.837754197,0.924204815,0.871099688,0.899952108,0.1,0.837754197,0.3209776
2010-05-23 14:00:00+00:00,0.808708316,0.786495729,0.745612676,0,0.837427151,0.917549268,0.865358491,0.914364748,0.1,0.837427151,0.3208399
2010-05-23 15:00:00+00:00,0.808695608,0.786371329,0.74544441,0,0.837099462,0.910895674,0.855313004,0.904515499,0.1,0.837099462,0.3207022
2010-05-23 16:00:00+00:00,0.808682227,0.78624689,0.745275909,0,0.836771131,0.904244035,0.845279016,0.894673742,0.1,0.836771131,0.3205645
2010-05-23 17:00:00+00:00,0.808668174,0.786122412,0.745107171,0,0.836928407,0.905075833,0.86384328,0.909108859,0.1,0.836928407,0.3204268
2010-05-23 18:00:00+00:00,0.808653449,0.785997895,0.744938197,0,0.836598792,0.8984281,0.853832288,0.899282086,0.1,0.836598792,0.3202891
2010-05-23 19:00:00+00:00,0.808638052,0.78587334,0.744768987,0,0.836268536,0.891782321,0.843832795,0.889462805,0.1,0.836268536,0.3201514
2010-05-23 20:00:00+00:00,0.808621983,0.785748745,0.744599541,0,0.835937638,0.885138496,0.8338448,0.879651017,0.1,0.835937638,0.3200136
2010-05-23 21:00:00+00:00,0.808605242,0.785624111,0.744429859,0,0.835606097,0.878496623,0.823868304,0.86984672,0.1,0.835606097,0.3198759
2010-05-23 22:00:00+00:00,0.808587829,0.785499439,0.744259941,0,0.835273915,0.871856705,0.813903306,0.860049916,0.1,0.835273915,0.3197382
2010-05-23 23:00:00+00:00,0.808569744,0.785374728,0.744089787,0,0.834941091,0.86521874,0.803949806,0.850260603,0.1,0.834941091,0.3196005
2010-05-24 00:00:00+00:00,0.808550987,0.785249962,0.743919456,0,0.83460765,0.858582728,0.794007806,0.840478783,0.1,0.83460765,0.3186857
2010-05-24 01:00:00+00:00,0.808531558,0.785271218,0.743959912,0,0.834273591,0.85194867,0.784077303,0.830704455,0.1,0.834273591,0.3177709
2010-05-24 02:00:00+00:00,0.808511456,0.78529242,0.744000191,0,0.833938915,0.845316566,0.774158299,0.820937619,0.1,0.833938915,0.316856
2010-05-24 03:00:00+00:00,0.808490683,0.785313568,0.744040293,0,0.833603621,0.838686415,0.764250794,0.811178275,0.1,0.833603621,0.3159412
2010-05-24 04:00:00+00:00,0.808469238,0.78533466,0.744080218,0,0.83326771,0.832058217,0.754354786,0.801426423,0.1,0.83326771,0.3150263
2010-05-24 05:00:00+00:00,0.80844712,0.785355698,0.744119967,0,0.832931181,0.825431973,0.744470278,0.791682063,0.1,0.832931181,0.3141115
2010-05-24 06:00:00+00:00,0.808424331,0.785376682,0.744159539,0,0.832594035,0.818807683,0.734597268,0.781945195,0.1,0.832594035,0.3131966
2010-05-24 07:00:00+00:00,0.80840087,0.78539761,0.744198934,0,0.832256271,0.812185346,0.752904931,0.772215819,0.1,0.832256271,0.3122818
2010-05-24 08:00:00+00:00,0.809674521,0.785418484,0.744238153,0,0.832508432,0.823453333,0.771641672,0.786763318,0.1,0.832508432,0.311367
2010-05-24 09:00:00+00:00,0.809649716,0.785439303,0.744277194,0,0.832169433,0.816834903,0.761803158,0.777048926,0.1,0.832169433,0.3104521
2010-05-24 10:00:00+00:00,0.809624238,0.785460068,0.744316059,0,0.831829818,0.810218427,0.751976141,0.767342027,0.1,0.831829818,0.3095373
2010-05-24 11:00:00+00:00,0.809598089,0.785480778,0.744354748,0,0.831489585,0.803603904,0.742160623,0.757642619,0.1,0.831489585,0.3086224
2010-05-24 12:00:00+00:00,0.809571267,0.785501433,0.744393259,0,0.831739275,0.808343542,0.739162974,0.772220086,0.1,0.831739275,0.3077076
2010-05-24 13:00:00+00:00,0.809543773,0.785522033,0.744431594,0,0.831397807,0.801732926,0.729370453,0.762535663,0.1,0.831397807,0.3067927
2010-05-24 14:00:00+00:00,0.809515608,0.785542579,0.744469752,0,0.831646263,0.813012634,0.733191585,0.777128114,0.1,0.831646263,0.3058779
2010-05-24 15:00:00+00:00,0.80948677,0.78556307,0.744507734,0,0.83130356,0.806405925,0.723422061,0.767458675,0.1,0.83130356,0.3049631
2010-05-24 16:00:00+00:00,0.80945726,0.785583506,0.744545538,0,0.83096024,0.79980117,0.713664036,0.757796728,0.1,0.83096024,0.3040482
2010-05-24 17:00:00+00:00,0.809427078,0.785603888,0.744583166,0,0.830616302,0.793198369,0.703917509,0.748142273,0.1,0.830616302,0.3031334
2010-05-24 18:00:00+00:00,0.809396224,0.785624215,0.744620618,0,0.830271747,0.786597521,0.69418248,0.73849531,0.1,0.830271747,0.3022185
2010-05-24 19:00:00+00:00,0.809364698,0.785644487,0.744657892,0,0.829926574,0.779998627,0.68445895,0.72885584,0.1,0.829926574,0.3013037
2010-05-24 20:00:00+00:00,0.8093325,0.785664705,0.74469499,0,0.829580784,0.773401686,0.703333672,0.723202962,0.1,0.829580784,0.3003888
2010-05-24 21:00:00+00:00,0.80929963,0.785684868,0.744731911,0,0.829234377,0.781374932,0.722219893,0.737847857,0.1,0.829234377,0.299474
2010-05-24 22:00:00+00:00,0.809266088,0.785704976,0.744768655,0,0.828887352,0.774781898,0.712530858,0.728230863,0.1,0.828887352,0.2985592
2010-05-24 23:00:00+00:00,0.809231874,0.785725029,0.744805223,0,0.82853971,0.768190818,0.702853322,0.71862136,0.1,0.82853971,0.2976443
2010-05-25 00:00:00+00:00,0.809196988,0.785744999,0.744841652,0,0.828191506,0.761601691,0.693187284,0.70901935,0.1,0.828191506,0.2966185
2010-05-25 01:00:00+00:00,0.80916143,0.785764885,0.744877941,0,0.82784274,0.755014518,0.683532745,0.699424832,0.1,0.82784274,0.2955926
2010-05-25 02:00:00+00:00,0.8091252,0.785784686,0.744914092,0,0.827493412,0.748429298,0.673889704,0.689837806,0.1,0.827493412,0.2945668
2010-05-25 03:00:00+00:00,0.809088297,0.785804404,0.744950103,0,0.827143522,0.741846032,0.664258161,0.680258272,0.1,0.827143522,0.2935409
2010-05-25 04:00:00+00:00,0.809050723,0.785824037,0.744985976,0,0.82679307,0.73526472,0.654638117,0.670686231,0.1,0.82679307,0.292515
2010-05-25 05:00:00+00:00,0.809012477,0.785843587,0.745021709,0,0.826442057,0.728685361,0.645029572,0.661121681,0.1,0.826442057,0.2914892
2010-05-25 06:00:00+00:00,0.808973558,0.785863053,0.745057304,0,0.826090482,0.722107955,0.635432525,0.651564623,0.1,0.826090482,0.2904633
2010-05-25 07:00:00+00:00,0.808933968,0.785882434,0.745092759,0,0.825738345,0.715532503,0.625846976,0.642015058,0.1,0.825738345,0.2894375
2010-05-25 08:00:00+00:00,0.808893706,0.785901732,0.745128075,0,0.825385646,0.708959005,0.616272926,0.632472984,0.1,0.825385646,0.2884116
2010-05-25 09:00:00+00:00,0.808852771,0.785920946,0.745163253,0,0.825032385,0.70238746,0.606710374,0.622938403,0.1,0.825032385,0.2873858
2010-05-25 10:00:00+00:00,0.808811164,0.785940075,0.745198291,0,0.824678562,0.695817868,0.625746075,0.622606238,0.1,0.824678562,0.2863599
2010-05-25 11:00:00+00:00,0.808768886,0.785959121,0.74523319,0,0.824324178,0.689250231,0.61620652,0.613086641,0.1,0.824324178,0.2853341
2010-05-25 12:00:00+00:00,0.808725935,0.785978083,0.745267951,0,0.824191887,0.686110359,0.627053219,0.627843918,0.1,0.824191887,0.2843082
2010-05-25 13:00:00+00:00,0.808682313,0.78599696,0.745302572,0,0.823836378,0.679546628,0.617536661,0.618339305,0.1,0.823836378,0.2832824
2010-05-25 14:00:00+00:00,0.808638018,0.786015754,0.745337054,0,0.823480308,0.672984851,0.608031602,0.608842184,0.1,0.823480308,0.2822565
2010-05-25 15:00:00+00:00,0.808593051,0.786034464,0.745371397,0,0.823123676,0.666425027,0.598538041,0.599352555,0.1,0.823123676,0.2812306
2010-05-25 16:00:00+00:00,0.808547412,0.78605309,0.745405601,0,0.822766483,0.659867157,0.589055978,0.589870418,0.1,0.822766483,0.2802048
2010-05-25 17:00:00+00:00,0.809798887,0.786071632,0.745439666,0,0.822960765,0.660125857,0.579585414,0.604665155,0.1,0.822960765,0.2791789
2010-05-25 18:00:00+00:00,0.809751904,0.786090089,0.745473592,0,0.822602448,0.653571894,0.598713103,0.60591919,0.1,0.822602448,0.2781531
2010-05-25 19:00:00+00:00,0.809704249,0.786108463,0.745507379,0,0.822243568,0.647019884,0.589265536,0.59645953,0.1,0.822243568,0.2771272
2010-05-25 20:00:00+00:00,0.809655922,0.786126753,0.745541028,0,0.821884127,0.640469828,0.579829467,0.587007362,0.1,0.821884127,0.2761014
2010-05-25 21:00:00+00:00,0.809606923,0.786144959,0.745574536,0,0.821524124,0.633921726,0.570404897,0.577562685,0.1,0.821524124,0.2750755
2010-05-25 22:00:00+00:00,0.809557252,0.786163081,0.745607906,0,0.821163559,0.627375577,0.560991825,0.568125501,0.1,0.821163559,0.2740497
2010-05-25 23:00:00+00:00,0.809506909,0.786181119,0.745641137,0,0.820802432,0.620831382,0.551590252,0.558695809,0.1,0.820802432,0.2730238
2010-05-26 00:00:00+00:00,0.809455894,0.786199066,0.745674241,0,0.821031318,0.63217751,0.557680985,0.573542991,0.1,0.821031318,0.2720726
2010-05-26 01:00:00+00:00,0.808539017,0.786216921,0.745707217,0,0.820669134,0.625637221,0.548302409,0.564128283,0.1,0.820669134,0.2711214
2010-05-26 02:00:00+00:00,0.807621467,0.786234685,0.745740065,0,0.820306421,0.619098886,0.538935331,0.554721067,0.1,0.820306421,0.2701702
2010-05-26 03:00:00+00:00,0.806703246,0.786252359,0.745772786,0,0.819943179,0.612562505,0.529579752,0.545321343,0.1,0.819943179,0.269219
2010-05-26 04:00:00+00:00,0.805784352,0.786269941,0.745805379,0,0.819579408,0.606028077,0.520235671,0.535929112,0.1,0.819579408,0.2682678
2010-05-26 05:00:00+00:00,0.806935628,0.786287431,0.745837845,0,0.81980565,0.617383973,0.539489842,0.550813754,0.1,0.81980565,0.2673166
2010-05-26 06:00:00+00:00,0.808178366,0.786304831,0.745870183,0,0.820031363,0.628741822,0.558755512,0.565705889,0.1,0.820031363,0.2663654
2010-05-26 07:00:00+00:00,0.807257456,0.78632214,0.745902393,0,0.819666006,0.622213255,0.549445927,0.556336133,0.1,0.819666006,0.2654142
2010-05-26 08:00:00+00:00,0.808176932,0.786339357,0.745934476,0,0.819771355,0.620361733,0.54014784,0.54697387,0.1,0.819771355,0.264463
2010-05-26 09:00:00+00:00,0.807254679,0.786356483,0.745966432,0,0.819404941,0.613837073,0.530861251,0.537619099,0.1,0.819404941,0.2635118
2010-05-26 10:00:00+00:00,0.806331753,0.786373518,0.74599826,0,0.819037998,0.607314366,0.521586161,0.52827182,0.1,0.819037998,0.2625606
2010-05-26 11:00:00+00:00,0.807471222,0.786390461,0.74602996,0,0.819261067,0.618681983,0.540909323,0.543201414,0.1,0.819261067,0.2616094
2010-05-26 12:00:00+00:00,0.806546953,0.786407314,0.746061533,0,0.818893066,0.612163184,0.53165723,0.53386912,0.1,0.818893066,0.2606582
2010-05-26 13:00:00+00:00,0.805622011,0.786424075,0.746092979,0,0.818524537,0.605646338,0.522416635,0.524544317,0.1,0.818524537,0.259707
2010-05-26 14:00:00+00:00,0.804696397,0.786440745,0.746124296,0,0.818155479,0.599131446,0.513187539,0.515227006,0.1,0.818155479,0.2587558
2010-05-26 15:00:00+00:00,0.803770111,0.786457324,0.746155487,0,0.817785892,0.592618507,0.503969941,0.505917187,0.1,0.817785892,0.2578046
2010-05-26 16:00:00+00:00,0.802843153,0.786473812,0.746186549,0,0.817892994,0.593450072,0.505749799,0.496614861,0.1,0.817892994,0.2568534
2010-05-26 17:00:00+00:00,0.804078499,0.786490209,0.746217485,0,0.818112891,0.591707656,0.496555198,0.511589408,0.1,0.818112891,0.2559022
2010-05-26 18:00:00+00:00,0.804968886,0.786506514,0.746248292,0,0.818207227,0.589963761,0.487372096,0.526571448,0.1,0.818207227,0.254951
2010-05-26 19:00:00+00:00,0.804039912,0.786522728,0.746278972,0,0.817835525,0.583458636,0.478200492,0.517291597,0.1,0.817835525,0.2539998
2010-05-26 20:00:00+00:00,0.803110265,0.786538852,0.746309525,0,0.817463295,0.576955465,0.469040386,0.508019239,0.1,0.817463295,0.2530486
2010-05-26 21:00:00+00:00,0.802179947,0.786554883,0.74633995,0,0.817090535,0.570454247,0.459891779,0.498754373,0.1,0.817090535,0.2520974
2010-05-26 22:00:00+00:00,0.801248957,0.786570824,0.746370248,0,0.817307788,0.573052404,0.45756104,0.513766381,0.1,0.817307788,0.2511462
2010-05-26 23:00:00+00:00,0.800317295,0.786586674,0.746400418,0,0.817524512,0.576644052,0.4552418,0.528785881,0.1,0.817524512,0.250195
2010-05-27 00:00:00+00:00,0.799384961,0.786602436,0.746430473,0,0.817150486,0.570148695,0.446127688,0.519543491,0.1,0.817150486,0.2494023
2010-05-27 01:00:00+00:00,0.798451954,0.786618112,0.746460414,0,0.816776251,0.563655292,0.437025075,0.510308593,0.1,0.816776251,0.2486096
2010-05-27 02:00:00+00:00,0.797518276,0.786633701,0.74649024,0,0.816401807,0.557163842,0.42793396,0.501081188,0.1,0.816401807,0.247817
2010-05-27 03:00:00+00:00,0.796583926,0.786649203,0.746519952,0,0.816027154,0.550674345,0.418854344,0.491861274,0.1,0.816027154,0.2470243
2010-05-27 04:00:00+00:00,0.795648903,0.786664618,0.746549549,0,0.815652291,0.544186802,0.413866984,0.482648853,0.1,0.815652291,0.2462316
2010-05-27 05:00:00+00:00,0.794713209,0.786679947,0.746579032,0,0.81527722,0.537701213,0.404810365,0.473443923,0.1,0.81527722,0.2454389
2010-05-27 06:00:00+00:00,0.793776842,0.786695188,0.7466084,0,0.81490194,0.531217577,0.395765244,0.464246486,0.1,0.81490194,0.2446462
2010-05-27 07:00:00+00:00,0.795002779,0.786710343,0.746637654,0,0.815116991,0.53175407,0.386731621,0.479325923,0.1,0.815116991,0.2438535
2010-05-27 08:00:00+00:00,0.794065069,0.786725411,0.746666793,0,0.815331834,0.534863312,0.384515867,0.470143469,0.1,0.815331834,0.2430608
2010-05-27 09:00:00+00:00,0.793126686,0.786740392,0.746695817,0,0.814955927,0.528385536,0.375505242,0.460968508,0.1,0.814955927,0.2422681
2010-05-27 10:00:00+00:00,0.792187631,0.786755286,0.746724727,0,0.81457981,0.521909715,0.383796607,0.45180104,0.1,0.81457981,0.2414755
2010-05-27 11:00:00+00:00,0.791247905,0.786770093,0.746753523,0,0.814203484,0.515435846,0.403395732,0.454271229,0.1,0.814203484,0.2406828
2010-05-27 12:00:00+00:00,0.790307506,0.786784814,0.746782204,0,0.81382695,0.508963932,0.394419602,0.445118744,0.1,0.81382695,0.2398901
2010-05-27 13:00:00+00:00,0.789366435,0.786799448,0.74681077,0,0.813907586,0.509531283,0.397172613,0.435973751,0.1,0.813907586,0.2390974
2010-05-27 14:00:00+00:00,0.788424692,0.786813994,0.746839222,0,0.813530633,0.503063276,0.38821948,0.426836251,0.1,0.813530633,0.2383047
2010-05-27 15:00:00+00:00,0.787482277,0.786828454,0.746867559,0,0.813153471,0.496597222,0.407864599,0.425474039,0.1,0.813153471,0.237512
2010-05-27 16:00:00+00:00,0.786539191,0.786842827,0.746895782,0,0.8127761,0.490133121,0.398934463,0.416351523,0.1,0.8127761,0.2367193
2010-05-27 17:00:00+00:00,0.785595432,0.786857114,0.74692389,0,0.812989061,0.494228813,0.396822195,0.407236498,0.1,0.812989061,0.2359267
2010-05-27 18:00:00+00:00,0.784651001,0.786871313,0.746951884,0,0.812611272,0.487768619,0.41650181,0.415521145,0.1,0.812611272,0.235134
2010-05-27 19:00:00+00:00,0.783705898,0.786885425,0.746979763,0,0.812823815,0.492110497,0.414412539,0.406421105,0.1,0.812823815,0.2343413
2010-05-27 20:00:00+00:00,0.784384923,0.786899451,0.747007527,0,0.81286149,0.491180969,0.405528396,0.421597939,0.1,0.81286149,0.2335486
2010-05-27 21:00:00+00:00,0.783438476,0.78691339,0.747035178,0,0.812483074,0.484726637,0.396655752,0.412512883,0.1,0.812483074,0.2327559
2010-05-27 22:00:00+00:00,0.782491357,0.786927242,0.747062713,0,0.812537118,0.484931371,0.400423623,0.403435319,0.1,0.812537118,0.2319632
2010-05-27 23:00:00+00:00,0.781543566,0.786941007,0.747090134,0,0.812158284,0.478480945,0.391573976,0.394365247,0.1,0.812158284,0.2311705
2010-05-28 00:00:00+00:00,0.780595102,0.786954691,0.747117462,0,0.811779344,0.472032473,0.396960407,0.385302668,0.1,0.811779344,0.23179
2010-05-28 01:00:00+00:00,0.779645967,0.786968293,0.747144697,0,0.8114003,0.465585954,0.388133757,0.37624758,0.1,0.8114003,0.2324094
2010-05-28 02:00:00+00:00,0.77869616,0.786981814,0.747171839,0,0.81102115,0.459141389,0.379318605,0.367199985,0.1,0.81102115,0.2330289
2010-05-28 03:00:00+00:00,0.779908656,0.786995254,0.747198888,0,0.811232436,0.470587147,0.399101706,0.382429263,0.1,0.811232436,0.2336483
2010-05-28 04:00:00+00:00,0.778957505,0.787008612,0.747225844,0,0.81122646,0.46989145,0.405125085,0.397666034,0.1,0.81122646,0.2342678
2010-05-28 05:00:00+00:00,0.778005681,0.787021889,0.747252707,0,0.810846995,0.463452746,0.396344429,0.388640915,0.1,0.810846995,0.2348872
2010-05-28 06:00:00+00:00,0.777053186,0.787035084,0.747279477,0,0.810467424,0.457015994,0.387575271,0.379623287,0.1,0.810467424,0.2355067
2010-05-28 07:00:00+00:00,0.778212781,0.787048198,0.747306154,0,0.810628528,0.454186255,0.378817612,0.394882534,0.1,0.810628528,0.2361261
2010-05-28 08:00:00+00:00,0.777258941,0.78706123,0.747332738,0,0.810248747,0.447753411,0.370071451,0.385879891,0.1,0.810248747,0.2367456
2010-05-28 09:00:00+00:00,0.776304429,0.787074181,0.747359229,0,0.80986886,0.441322521,0.361336788,0.37688474,0.1,0.80986886,0.2373651
2010-05-28 10:00:00+00:00,0.775349246,0.787087051,0.747385628,0,0.809488869,0.434893584,0.352613624,0.367897082,0.1,0.809488869,0.2379845
2010-05-28 11:00:00+00:00,0.776556365,0.787099839,0.747411933,0,0.809699313,0.436438714,0.343901958,0.383186297,0.1,0.809699313,0.238604
2010-05-28 12:00:00+00:00,0.775599838,0.787112546,0.747438145,0,0.809761651,0.436822666,0.347466766,0.398483004,0.1,0.809761651,0.2392234
2010-05-28 13:00:00+00:00,0.774642638,0.787125172,0.747464264,0,0.809381343,0.43039959,0.338778098,0.389517822,0.1,0.809381343,0.2398429
2010-05-28 14:00:00+00:00,0.773684766,0.787137716,0.74749029,0,0.809479582,0.431343075,0.341034013,0.404829513,0.1,0.809479582,0.2404623
2010-05-28 15:00:00+00:00,0.772726222,0.787150179,0.747516224,0,0.809689606,0.434032062,0.339174712,0.395879315,0.1,0.809689606,0.2410818
2010-05-28 16:00:00+00:00,0.773929982,0.78716256,0.747542064,0,0.809899524,0.431731733,0.330520538,0.386936608,0.1,0.809899524,0.2417012
2010-05-28 17:00:00+00:00,0.772970094,0.78717486,0.747567811,0,0.809518796,0.425316471,0.321877863,0.378001394,0.1,0.809518796,0.2423207
2010-05-28 18:00:00+00:00,0.772009534,0.787187078,0.747593466,0,0.809676111,0.427183199,0.321985403,0.393343054,0.1,0.809676111,0.2429401
2010-05-28 19:00:00+00:00,0.771048302,0.787199215,0.747619027,0,0.809295173,0.420771844,0.313365725,0.384422824,0.1,0.809295173,0.2435596
2010-05-28 20:00:00+00:00,0.770086398,0.787211271,0.747644495,0,0.80950467,0.424507855,0.311563916,0.375510086,0.1,0.80950467,0.244179
2010-05-28 21:00:00+00:00,0.769123822,0.787223245,0.747669871,0,0.809123521,0.418100407,0.302967234,0.366604841,0.1,0.809123521,0.2447985
2010-05-28 22:00:00+00:00,0.768160574,0.787235138,0.747695153,0,0.808742267,0.411694913,0.294382052,0.357707087,0.1,0.808742267,0.2454179
2010-05-28 23:00:00+00:00,0.767196654,0.787246949,0.747720343,0,0.808360907,0.405291372,0.285808368,0.348816825,0.1,0.808360907,0.2460374
2010-05-29 00:00:00+00:00,0.766232061,0.78725881,0.747745459,0,0.807979398,0.398889784,0.277246182,0.339934056,0.1,0.807979398,0.24583
2010-05-29 01:00:00+00:00,0.765266797,0.787270721,0.747770502,0,0.807597739,0.392490151,0.268695495,0.331058778,0.1,0.807597739,0.2456225
2010-05-29 02:00:00+00:00,0.764300861,0.787282681,0.747795471,0,0.807215931,0.38609247,0.279529064,0.322190993,0.1,0.807215931,0.2454151
2010-05-29 03:00:00+00:00,0.763334252,0.78729469,0.747820367,0,0.806833973,0.379696743,0.271001373,0.3133307,0.1,0.806833973,0.2452077
2010-05-29 04:00:00+00:00,0.762366972,0.787306749,0.74784519,0,0.806451866,0.37330297,0.262485182,0.304477899,0.1,0.806451866,0.2450003
2010-05-29 05:00:00+00:00,0.76139902,0.787318857,0.74786994,0,0.806069609,0.36691115,0.253980488,0.29563259,0.1,0.806069609,0.2447928
2010-05-29 06:00:00+00:00,0.760430395,0.787331015,0.747894616,0,0.805687202,0.360521284,0.245487293,0.286794773,0.1,0.805687202,0.2445854
2010-05-29 07:00:00+00:00,0.761624074,0.787343222,0.747919219,0,0.805895187,0.359588443,0.237005597,0.30223383,0.1,0.805895187,0.244378
2010-05-29 08:00:00+00:00,0.760654106,0.787355479,0.747943748,0,0.805512482,0.353202484,0.228535399,0.293410997,0.1,0.805512482,0.2441706
2010-05-29 09:00:00+00:00,0.759683465,0.787367786,0.747968204,0,0.805129626,0.346818479,0.220076699,0.284595656,0.1,0.805129626,0.2439631
2010-05-29 10:00:00+00:00,0.758712152,0.787380141,0.747992587,0,0.804746621,0.340436427,0.211629498,0.275787807,0.1,0.804746621,0.2437557
2010-05-29 11:00:00+00:00,0.757740168,0.787392547,0.748016897,0,0.804363467,0.334056328,0.203193795,0.266987451,0.1,0.804363467,0.2435483
2010-05-29 12:00:00+00:00,0.756767511,0.787405001,0.748041133,0,0.803980163,0.337063316,0.208382331,0.282463968,0.1,0.803980163,0.2433409
2010-05-29 13:00:00+00:00,0.755794182,0.787417506,0.748065296,0,0.803998752,0.33687303,0.213728175,0.297947978,0.1,0.803998752,0.2431335
2010-05-29 14:00:00+00:00,0.754820182,0.787430059,0.748089385,0,0.803615149,0.330498792,0.205326968,0.289170098,0.1,0.803615149,0.242926
2010-05-29 15:00:00+00:00,0.753845509,0.787442663,0.748113401,0,0.803821937,0.334746642,0.203743629,0.280399709,0.1,0.803821937,0.2427186
2010-05-29 16:00:00+00:00,0.752870164,0.787455315,0.748137344,0,0.803438035,0.328376311,0.195365419,0.271636813,0.1,0.803438035,0.2425112
2010-05-29 17:00:00+00:00,0.751894147,0.787468017,0.748161214,0,0.803644524,0.333892024,0.193805077,0.262881409,0.1,0.803644524,0.2423038
2010-05-29 18:00:00+00:00,0.750917458,0.787480769,0.74818501,0,0.803260322,0.3275256,0.185449863,0.254133498,0.1,0.803260322,0.2420963
2010-05-29 19:00:00+00:00,0.752038632,0.78749357,0.748208733,0,0.803413109,0.32116113,0.185882132,0.26966246,0.1,0.803413109,0.2418889
2010-05-29 20:00:00+00:00,0.753223574,0.787506421,0.748232382,0,0.80361915,0.314798613,0.203091998,0.285198914,0.1,0.80361915,0.2416815
2010-05-29 21:00:00+00:00,0.752244869,0.787519321,0.748255959,0,0.803234499,0.30843805,0.19477128,0.276473478,0.1,0.803234499,0.2414741
2010-05-29 22:00:00+00:00,0.751265492,0.787532271,0.748279462,0,0.802849699,0.30207944,0.186462061,0.267755535,0.1,0.802849699,0.2412667
2010-05-29 23:00:00+00:00,0.750285443,0.78754527,0.748302891,0,0.802464749,0.295722784,0.17816434,0.259045083,0.1,0.802464749,0.2410592
2010-05-30 00:00:00+00:00,0.749304721,0.787561246,0.748326811,0,0.802080308,0.289368082,0.169878117,0.250342124,0.1,0.802080308,0.2478062
2010-05-30 01:00:00+00:00,0.748323328,0.7875802,0.748351222,0,0.801696375,0.283015333,0.161603393,0.241646657,0.1,0.801696375,0.2545531
2010-05-30 02:00:00+00:00,0.747341263,0.787602131,0.748376123,0,0.80131295,0.276664537,0.153340167,0.232958681,0.1,0.80131295,0.2613001
2010-05-30 03:00:00+00:00,0.746358526,0.787627039,0.748401515,0,0.800930034,0.270315695,0.14508844,0.224278198,0.1,0.800930034,0.268047
2010-05-30 04:00:00+00:00,0.745375116,0.787654924,0.748427397,0,0.800547626,0.263968807,0.136848211,0.215605207,0.1,0.800547626,0.274794
2010-05-30 05:00:00+00:00,0.74655401,0.787685787,0.74845377,0,0.800756267,0.275512242,0.157206235,0.23120909,0.1,0.800756267,0.2815409
2010-05-30 06:00:00+00:00,0.747732232,0.787719627,0.748480633,0,0.800965417,0.28705763,0.177575757,0.246820465,0.1,0.800965417,0.2882603
2010-05-30 07:00:00+00:00,0.746746807,0.787756444,0.748507987,0,0.800584534,0.280716602,0.169370024,0.238169951,0.1,0.800584534,0.2949412
2010-05-30 08:00:00+00:00,0.745760709,0.787796238,0.748535831,0,0.800703482,0.282060178,0.171346498,0.229526928,0.1,0.800703482,0.301622
2010-05-30 09:00:00+00:00,0.746936915,0.78783901,0.748564166,0,0.800651153,0.293611427,0.191750515,0.245160779,0.1,0.800651153,0.3083029
2010-05-30 10:00:00+00:00,0.748112449,0.787884759,0.748592992,0,0.800862336,0.30516463,0.212166031,0.260802123,0.1,0.800862336,0.3149837
2010-05-30 11:00:00+00:00,0.747124335,0.787933485,0.748622308,0,0.800483486,0.298831416,0.204006292,0.252181576,0.1,0.800483486,0.3216646
2010-05-30 12:00:00+00:00,0.74613555,0.787985189,0.748652114,0,0.800105145,0.292500156,0.195858051,0.243568522,0.1,0.800105145,0.3279858
