,DE_P2HT_OTH,DE_STUR_BIO_CHP,DE_STUR_OIL_CHP,DE_COMC_GAS_CHP
2016-04-02 03:00:00,17398.20121989426,12889.02860927021,274.2076410521388,5125.758623527261
2016-04-02 04:00:00,20845.07368773909,15442.55913171049,328.53272652905207,6141.256493275526
2016-04-02 05:00:00,20304.523737788146,15042.106022702268,320.01328680229386,5982.002755927089
2016-04-02 06:00:00,19740.809776844624,14624.492427008368,311.128766299006,5815.92457002791
2016-04-02 07:00:00,18223.82067738893,13500.668437636536,287.21997267108156,5368.997910193639
2016-04-02 08:00:00,17011.007167536536,12602.18543766282,268.10519595539927,5011.68572439435
2016-04-02 09:00:00,16143.455777734132,11959.4813706246,254.43198818624188,4756.092691446328
2016-04-02 10:00:00,15752.88011793223,11670.133018479157,248.27624662577543,4641.023522451995
2016-04-02 11:00:00,15668.001771083505,11607.252986973954,246.93850538622812,4616.017148930281
2016-04-02 12:00:00,15883.579245649493,11766.958246275015,250.33615494882332,4679.529352595987
2016-04-02 13:00:00,16294.782710860844,12071.5881997026,256.81700493802435,4800.675767745
2016-04-02 14:00:00,17052.93909984427,12633.249676334712,268.7660721056139,5024.039470675993
2016-04-02 15:00:00,17861.14327900145,13231.987824930047,281.50392693636263,5262.147967556042
2016-04-02 16:00:00,18148.918072500514,13445.178688718597,286.0394559995289,5346.930532763124
2016-04-02 17:00:00,18241.912277215255,13514.071153515133,287.50510875202093,5374.327953952251
2016-04-02 18:00:00,17698.82612168118,13111.73915910337,278.94569667746754,5214.327014207748
2016-04-02 19:00:00,15906.236015525446,11783.742955879987,250.69324125579405,4686.204360667519
2016-04-02 20:00:00,12027.532277059821,8910.300878729982,189.56219736094513,3543.482829615562
2016-04-02 21:00:00,9393.598238794017,6959.015757638315,148.04958176399842,2767.4882345533388
2016-04-02 22:00:00,9930.935661672995,7357.088945135381,156.51838985021593,2925.795515533422
2016-04-02 23:00:00,10520.687999936645,7793.992430972316,165.81329312420172,3099.5449793655603
2016-04-03 00:00:00,10745.057653857477,7960.211159672318,169.349513492487,3165.647484670963
2016-04-03 01:00:00,12043.42583204743,8922.075227258843,189.81269074046193,3548.165297964249
2016-04-03 02:00:00,14921.681008154683,11054.359642225043,235.17597584168314,4396.14039051427
2016-04-03 03:00:00,20224.886882477887,14983.109021031056,318.75815508152346,5958.540600690583
2016-04-03 04:00:00,24197.26114714708,17925.944599085207,381.36551102160985,7128.858806903952
2016-04-03 05:00:00,23578.426984863552,17467.496560621,371.61225815957204,6946.541422263579
2016-04-03 06:00:00,22888.240905507988,16956.189212803805,360.73444991289483,6743.202743547184
2016-04-03 07:00:00,21192.195691883375,15699.715913941916,334.0036085306268,6243.5235945505765
2016-04-03 08:00:00,19818.41766768838,14681.986320356746,312.3519201415401,5838.788963347562
2016-04-03 09:00:00,18817.461864213376,13940.45288109223,296.5761668783533,5543.893084366412
2016-04-03 10:00:00,18344.03682202925,13589.727605764416,289.11466195657573,5404.415303767219
2016-04-03 11:00:00,18239.376071632123,13512.192268111592,287.4651364042257,5373.580751556184
2016-04-03 12:00:00,18461.885841458658,13677.03314751566,290.9720437174611,5439.135308437802
2016-04-03 13:00:00,18920.26273051621,14016.610369449125,298.1963793756536,5574.179688153665
2016-04-03 14:00:00,19778.68378021935,14652.55044903459,311.72568669274807,5827.082792475843
2016-04-03 15:00:00,20681.91112855777,15321.684170749299,325.96117215422515,6093.186472461875
2016-04-03 16:00:00,20995.386138632544,15553.914406627067,330.90175434171636,6185.540688615768
2016-04-03 17:00:00,21090.40930781379,15624.309979746438,332.39938497244464,6213.5358717217505
2016-04-03 18:00:00,20471.744225902465,15165.987200309131,322.64879693359325,6031.268300574449
2016-04-03 19:00:00,18400.00242523031,13631.18834366924,289.9967184312573,5420.903569973766
2016-04-03 20:00:00,13988.526433935334,10363.05507274854,220.46881667622227,4121.2197222546465
2016-04-03 21:00:00,10957.760762095913,8117.787015516028,172.7018610609142,3228.3128589544576
2016-04-03 22:00:00,10445.44723430381,7738.2521640005725,164.6274468062763,3077.377974948902
2016-04-03 23:00:00,11088.79805055759,8214.86276136569,174.76709903033478,3266.9183160845914
2016-04-04 00:00:00,11316.549311922594,8383.586670603749,178.35661586234704,3334.017091251417
2016-04-04 01:00:00,12583.468540881744,9322.152559186354,198.32413599766102,3707.2695948334704
2016-04-04 02:00:00,15584.137906468033,11545.124509630172,245.616753085799,4591.309656366997
2016-04-04 03:00:00,21195.23913858313,15701.970576426167,334.05157534798104,6244.420237425857
2016-04-04 04:00:00,25835.98811459298,19139.95508782705,407.19297734370554,7611.651181749443
2016-04-04 05:00:00,25151.550767892506,18632.906546924558,396.40577308536433,7410.006161797468
2016-04-04 06:00:00,24344.191990596373,18034.794693463733,383.68124237054724,7172.146732382774
2016-04-04 07:00:00,22578.99290473843,16727.090452598604,355.86048830506235,6652.093864720069
2016-04-04 08:00:00,21204.200398310182,15708.609304852016,334.1928109768576,6247.0603525586275
2016-04-04 09:00:00,20148.631634611804,14926.617199897897,317.55631982448,5936.074715315499
2016-04-04 10:00:00,19584.410432551653,14508.627827123284,308.66380485163296,5769.847088937104
2016-04-04 11:00:00,19369.340199102295,14349.298344902936,305.2741497585969,5706.484325750614
2016-04-04 12:00:00,19665.738091583997,14568.877419063529,309.9455848042669,5793.8073791043225
2016-04-04 13:00:00,20130.540034785477,14913.214484019298,317.27118374354063,5930.744671556887
2016-04-04 14:00:00,20986.42487890549,15547.27567820122,330.7605187128399,6182.900573482998
2016-04-04 15:00:00,21865.13557327366,16198.246841015023,344.6096048122963,6441.781296973714
2016-04-04 16:00:00,22330.95199870839,16543.33546013221,351.9511926906882,6579.017470384706
2016-04-04 17:00:00,22361.386465705946,16565.882084974714,352.430860864231,6587.983899137511
2016-04-04 18:00:00,21691.320950643203,16069.480561358954,341.87016657672945,6390.573026096583
2016-04-04 19:00:00,19518.130926645877,14459.52628857739,307.61919416258405,5750.320199653216
2016-04-04 20:00:00,14919.990204432592,11053.10705195601,235.1493276098196,4395.642255583557
2016-04-04 21:00:00,11699.854515719524,8667.548884592374,184.39777002580053,3446.9442800436923
2016-04-04 22:00:00,10536.581554924254,7805.766779501177,166.06378650371852,3104.227447714247
2016-04-04 23:00:00,11067.663004031514,8199.205383002842,174.43399613204113,3260.691629450698
2016-04-05 00:00:00,11350.534466736528,8408.763735011209,178.8922453228032,3344.029603358716
2016-04-05 01:00:00,12687.114809045626,9398.936342677765,199.95767261089304,3737.8052660860794
2016-04-05 02:00:00,15814.932614532794,11716.103081352481,249.25423673516553,4659.305074409102
2016-04-05 03:00:00,21982.139190842023,16284.926087631753,346.4536624572499,6476.252234178944
2016-04-05 04:00:00,26092.313958861243,19329.84777261168,411.23284929421084,7687.168437245292
2016-04-05 05:00:00,25052.13150903384,18559.254239105714,394.838857051791,7380.715827871637
2016-04-05 06:00:00,24000.451593896258,17780.143091770362,378.2636568326995,7070.875900969145
2016-04-05 07:00:00,22399.260469080677,16593.940107000937,353.0277812579732,6599.142121585446
2016-04-05 08:00:00,20820.72611414104,15424.521831836484,328.1489919902177,6134.08335027328
2016-04-05 09:00:00,20179.235181981563,14949.289083767302,318.0386528212092,5945.090957561376
2016-04-05 10:00:00,19569.700440169505,14497.730291782744,308.4319652344206,5765.513315039915
2016-04-05 11:00:00,18853.475983493812,13967.133053822525,297.1437742170457,5554.503358390565
2016-04-05 12:00:00,18728.525588431647,13874.566632941362,295.17446988233365,5517.691187010992
2016-04-05 13:00:00,19443.22832175746,14404.036539659457,306.43867749103146,5728.252822222702
2016-04-05 14:00:00,20542.92706260229,15218.721250635204,323.7706874950462,6052.239781157398
2016-04-05 15:00:00,21764.363671437324,16123.592460980957,343.0213701932322,6412.092455103314
2016-04-05 16:00:00,22391.820932703497,16588.428709817217,352.9105290377739,6596.950327890318
2016-04-05 17:00:00,22335.85532950244,16546.96797191239,352.0284725630923,6580.462061683768
2016-04-05 18:00:00,21815.93318496095,16161.79646418631,343.8341412650687,6427.285570490012
2016-04-05 19:00:00,19648.999134735343,14556.476775400151,309.68176730881834,5788.87584329028
2016-04-05 20:00:00,15348.947108725852,11370.889203208393,241.90998403358736,4522.019087505041
2016-04-05 21:00:00,11881.108674727158,8801.826561432164,187.25446048156675,3500.344344615954
2016-04-05 22:00:00,12981.990978177451,9617.38808559623,204.60512424788593,3824.6799980021483
2016-04-05 23:00:00,13718.674159890385,10163.141665811689,216.21575887080908,4041.7173873131064
2016-04-06 00:00:00,13538.434483116003,10029.615543133314,213.3750573541609,3988.6162036992705
2016-04-06 01:00:00,14887.69585334075,11029.182577817579,234.6403463812269,4386.127878406969
2016-04-06 02:00:00,18332.201195974652,13580.959473881223,288.92812433353134,5400.92835925224
2016-04-06 03:00:00,25442.199927719113,18848.22681417045,400.9866041426984,7495.635556386757
2016-04-06 04:00:00,28235.74583734985,20917.75645665835,445.0148128275587,8318.654088908137
2016-04-06 05:00:00,26627.960578018134,19726.66836983972,419.6750091485649,7844.977583294665
2016-04-06 06:00:00,25758.211143377015,19082.335935451767,405.96715867798497,7588.736974936719
2016-04-06 07:00:00,24590.711173276537,18217.422354688002,387.5665545762443,7244.774805280496
2016-04-06 08:00:00,23287.946905409153,17252.301552402005,367.03409192542426,6860.96184116736
2016-04-06 09:00:00,22606.891166152855,16747.758192037563,356.30018413080995,6660.313091076807
2016-04-06 10:00:00,21957.284376127358,16266.513010677045,346.0619334488566,6468.929650697487
2016-04-06 11:00:00,21754.0497687326,16115.95166033989,342.858815978865,6409.053832025976
2016-04-06 12:00:00,22242.861124787705,16478.075507115853,350.5628198106002,6553.064640494641
2016-04-06 13:00:00,22724.232944465635,16834.6879567081,358.14957142213626,6694.883655268179
2016-04-06 14:00:00,23744.802071116832,17590.75144309334,374.23444417493954,6995.55789944558
2016-04-06 15:00:00,24962.68799213549,18492.99221387414,393.4291655862124,7354.3644900370045
2016-04-06 16:00:00,25327.563435361677,18763.30119393036,399.17985402235377,7461.862008084525
2016-04-06 17:00:00,25233.216587669267,18693.406656918603,397.69288268437094,7434.066078950828
2016-04-06 18:00:00,24685.565262085565,18287.692668780466,389.0615203837861,7272.720174893406
2016-04-06 19:00:00,22334.164525780354,16545.71538164336,352.00182433122876,6579.963926753057
2016-04-06 20:00:00,17679.550959249398,13097.45963003645,278.6419068342237,5208.648275997637
2016-04-06 21:00:00,14288.644094605628,10585.389845500995,225.198877831992,4209.638672455921
2016-04-06 22:00:00,15097.017354135016,11184.253253123235,237.9393974859272,4447.7969828290425
2016-04-06 23:00:00,15587.181353167787,11547.379172114424,245.6647199031533,4592.206299242278
2016-04-07 00:00:00,15986.549192324539,11843.240993658814,251.95903226930992,4709.865769876311
2016-04-07 01:00:00,17327.187463566646,12836.419817971038,273.0884153138722,5104.8369564373825
2016-04-07 02:00:00,19984.285512825023,14804.865425748385,314.96611168734864,5887.6560000503505
2016-04-07 03:00:00,27115.08113035115,20087.539626346657,427.3523647484367,7988.490256832619
2016-04-07 04:00:00,32088.58027886756,23772.03390269223,505.73813877489624,9453.75415552021
2016-04-07 05:00:00,30993.78486881678,22960.981703496665,488.48340864328566,9131.211787884577
2016-04-07 06:00:00,30401.66540534221,22522.324591283097,479.15119784469107,8956.764935149446
2016-04-07 07:00:00,29268.150590055655,21682.58807492679,461.2862232034065,8622.815277600519
2016-04-07 08:00:00,28013.066987151105,20752.790318227377,441.5052406911369,8253.049718533444
2016-04-07 09:00:00,26826.96817610767,19874.098244504305,422.8115060388978,7903.608064639397
2016-04-07 10:00:00,26031.952265982763,19285.130300007382,410.2815074166842,7669.385020218894
2016-04-07 11:00:00,26044.971454642826,19294.775245078898,410.48669880203306,7673.220659185373
2016-04-07 12:00:00,26246.6843386877,19444.209264173925,413.6658328633476,7732.648156419243
2016-04-07 13:00:00,26713.853407100112,19790.29995550634,421.02873932723026,7870.282837774804
2016-04-07 14:00:00,27722.755988068915,20537.720569035286,436.92973928017545,8167.519950930297
2016-04-07 15:00:00,28636.128158739855,21214.36983236416,451.32511413283345,8436.612440500598
2016-04-07 16:00:00,28800.98152164325,21336.49738359438,453.92331673952384,8485.180596244958
2016-04-07 17:00:00,28462.65169685381,21085.854070761896,448.59100554363926,8385.503796609608
2016-04-07 18:00:00,27271.64955501633,20203.52948525864,429.819991018996,8034.617551416495
2016-04-07 19:00:00,24822.182202830125,18388.90196251792,391.2146975183562,7312.969477294886
2016-04-07 20:00:00,19608.588925777483,14526.539867970383,309.0448745672809,5776.970418446276
2016-04-07 21:00:00,16078.190754061607,11911.131386240126,253.40336643631113,4736.864683120869
2016-04-07 22:00:00,15284.52748691437,11323.165513958429,240.89468639958835,4503.040146644937
2016-04-07 23:00:00,15902.685327709065,11781.112516315026,250.6372799688807,4685.158277313024
2016-04-08 00:00:00,16285.145129644952,12064.448435169139,256.6651100164024,4797.836398639944
2016-04-08 01:00:00,17543.272179249256,12996.5008543528,276.4940593460263,5168.498600582298
2016-04-08 02:00:00,20211.02229195678,14972.837780825024,318.5396395802428,5954.455894258749
2016-04-08 03:00:00,27395.416387473033,20295.21909295148,431.7706415914035,8071.081028344569
2016-04-08 04:00:00,32423.0212550962,24019.796257905953,511.00915903749484,9552.285244814926
2016-04-08 05:00:00,31520.3011478744,23351.038313271954,496.7816680455768,9286.331005308108
2016-04-08 06:00:00,30823.01369288608,22834.470086324847,485.79193722507307,9080.900159882725
2016-04-08 07:00:00,29657.880847996512,21971.31013193772,467.4286406479412,8737.635379129497
2016-04-08 08:00:00,28293.233163900775,20960.3445258053,445.9208527109174,8335.590676552325
2016-04-08 09:00:00,27085.83022595906,20065.869814692476,426.89135033719833,7979.872522531312
2016-04-08 10:00:00,26364.533358117114,19531.514805925173,415.52321462423293,7767.3681610898275
2016-04-08 11:00:00,26297.746611094706,19482.03749029857,414.470609465625,7747.691831326727
2016-04-08 12:00:00,26542.74407042499,19663.537820280715,418.3319382626449,7819.871582786809
2016-04-08 13:00:00,27049.139785189796,20038.68860585457,426.31308370576056,7969.062994534875
2016-04-08 14:00:00,28151.71289236217,20855.502720287666,443.69039570394324,8293.89678285178
2016-04-08 15:00:00,28808.928299137056,21342.38455785881,454.04856342928224,8487.521830419302
2016-04-08 16:00:00,28831.246908268593,21358.91874940998,454.4003200898803,8494.097211504693
2016-04-08 17:00:00,28501.202021717378,21114.413128895732,449.19858523012687,8396.861273029826
2016-04-08 18:00:00,27621.30776474375,20462.565152893614,435.330845368366,8137.631855087614
2016-04-08 19:00:00,25001.576477743467,18521.80179006178,394.0420749190726,7365.821593443366
2016-04-08 20:00:00,19748.080232849592,14629.878565165185,311.24335369601886,5818.066550229967
2016-04-08 21:00:00,16208.720801406656,12007.831355009077,255.4606099361726,4775.320699771788
2016-04-08 22:00:00,13831.958009270158,10247.065213836559,218.001190405663,4075.0924276707706
2016-04-08 23:00:00,14406.49311403503,10672.695387252239,227.05625959287732,4244.358677126505
2016-04-09 00:00:00,14765.788904978337,10938.870819420668,232.71900886386922,4350.2123499026775
2016-04-09 01:00:00,15985.872870835705,11842.739957551204,251.94837297656457,4709.666515904027
2016-04-09 02:00:00,18583.96187019328,13767.470164939477,292.8960460580052,5475.100650435167
2016-04-09 03:00:00,25176.912823723796,18651.695400959976,396.8054965633167,7417.478185758139
2016-04-09 04:00:00,29848.941668592248,22112.852832337874,470.4398908485158,8793.924626299888
2016-04-09 05:00:00,29008.104977598807,21489.9396915503,457.1877251428015,8546.202125257105
2016-04-09 06:00:00,28362.725196878524,21011.825985862346,447.01609504050685,8356.064022204562
2016-04-09 07:00:00,27142.30307027674,20107.706329678007,427.78140128143895,7996.510229217073
2016-04-09 08:00:00,25841.398686503653,19143.963376687938,407.27825168566875,7613.24521352772
2016-04-09 09:00:00,24711.603639405694,18306.982558923497,389.47190315448387,7280.39145282636
2016-04-09 10:00:00,24074.33971655142,17834.881286526877,379.42818456513396,7092.644397441232
2016-04-09 11:00:00,24008.39837139006,17786.030266034788,378.38890352245784,7073.217135143487
2016-04-09 12:00:00,24227.864694516844,17948.616482954614,381.847844018339,7137.875049149829
2016-04-09 13:00:00,24712.279960894528,18307.483595031106,389.48256244722927,7280.590706798645
2016-04-09 14:00:00,25752.96965183855,19078.45290561778,405.8845491592082,7587.192756651513
2016-04-09 15:00:00,26410.18505861344,19565.334743188927,416.2427168845472,7780.817804219036
2016-04-09 16:00:00,26492.358119506822,19626.21063026368,417.5378209531128,7805.027161851609
2016-04-09 17:00:00,26238.39940044948,19438.071571855693,413.5352565272165,7730.207295258757
2016-04-09 18:00:00,25427.997176453595,18837.70505591062,400.7627589950452,7491.4512229687825
2016-04-09 19:00:00,22992.056254044077,17033.09825532212,362.3706513493132,6773.788228292864
2016-04-09 20:00:00,18070.97202091234,13387.434277316412,284.8109725106219,5323.966512457328
2016-04-09 21:00:00,14741.441331380296,10920.833519546664,232.33527432503493,4343.039206900433
2016-04-09 22:00:00,12501.971801477193,9261.77770821921,197.03969122184077,3683.2594911731812
2016-04-09 23:00:00,13092.231380857467,9699.056971136852,206.34258896538557,3857.158395484532
2016-04-10 00:00:00,13398.605015299476,9926.026327884707,211.17124857905017,3947.4204449294375
2016-04-10 01:00:00,14652.335975226357,10854.822012368897,230.93091250582896,4316.787496051943
2016-04-10 02:00:00,17376.22077150714,12872.744935772847,273.8612140379134,5119.282869428012
2016-04-10 03:00:00,23583.83755677423,17471.504849481884,371.6975325015352,6948.135454041855
2016-04-10 04:00:00,28045.86857935958,20777.09056944652,442.02221638928864,8262.713536189247
2016-04-10 05:00:00,27295.658967869957,20221.316267078837,430.19839591145757,8041.691067432597
2016-04-10 06:00:00,26593.637262459783,19701.240787378454,419.134050041736,7834.865444201222
2016-04-10 07:00:00,25203.120281416137,18671.110550129906,397.21854415720077,7425.199277184165
2016-04-10 08:00:00,23850.815464491636,17669.288852961392,375.90528831278044,7026.790959601185
2016-04-10 09:00:00,22752.976607741097,16855.981991281576,358.60259136381563,6703.351949090273
2016-04-10 10:00:00,22152.91036677272,16411.43770480357,349.14513387546253,6526.563862180795
2016-04-10 11:00:00,22068.53926104062,16348.933450379078,347.8153871054743,6501.706929138296
2016-04-10 12:00:00,22289.69638788949,16512.77225756793,351.30097583321896,6566.862978075347
2016-04-10 13:00:00,22762.106947840362,16862.74597873432,358.7464918158784,6706.041877716113
2016-04-10 14:00:00,23730.261159106893,17579.979166779704,374.00526938091355,6991.273939041463
2016-04-10 15:00:00,24487.741226601487,18141.1396073042,385.9436772557576,7214.438388000171
2016-04-10 16:00:00,24654.792634343597,18264.89552588416,388.5765225638706,7263.6541191544575
2016-04-10 17:00:00,24542.185106452656,18181.4730139669,386.8017503217621,7230.478332769078
2016-04-10 18:00:00,23802.796638784384,17633.715289321,375.1484785278573,7012.643927568982
2016-04-10 19:00:00,21494.17323664796,15923.4285359903,338.76298274144636,6332.490493175633
2016-04-10 20:00:00,16721.03432919876,12387.366206524533,263.53502419081053,4926.255583777344
2016-04-10 21:00:00,13459.473949294577,9971.11957756971,212.13058492613584,3965.353302435048
2016-04-10 22:00:00,10650.54172579286,7890.191363633658,167.85987733131785,3137.8017420441956
2016-04-10 23:00:00,11260.583708721544,8342.125932698924,177.47455938766547,3317.5288250448693
2016-04-11 00:00:00,11510.991739962503,8527.634551541956,181.42116252664854,3391.3026082832284
2016-04-11 01:00:00,12705.037328499739,9412.213799529462,200.24014386864607,3743.085496351621
2016-04-11 02:00:00,15574.162164507727,11537.734227042907,245.4595285178044,4588.370660275799
2016-04-11 03:00:00,21293.98207595296,15775.121848137398,335.607832088809,6273.511317379403
2016-04-11 04:00:00,25943.015990201035,19219.244051856516,408.87981042066457,7643.183122863476
2016-04-11 05:00:00,25252.66083047326,18707.811445012427,397.9993373508011,7439.79463065401
2016-04-11 06:00:00,24393.05621816466,18070.99455223864,384.4513762714021,7186.542831880333
2016-04-11 07:00:00,22772.08268980067,16870.13626132159,358.903716383873,6708.980873807311
2016-04-11 08:00:00,21441.58924089108,15884.472978623533,337.9342227304918,6316.998496830509
2016-04-11 09:00:00,20375.199333371347,15094.464295947637,321.12718289418785,6002.824796030827
2016-04-11 10:00:00,19789.67400441291,14660.692285783272,311.8989001998608,5830.320669525468
2016-04-11 11:00:00,19567.840556075207,14496.352442486812,308.40265217937076,5764.965366616132
2016-04-11 12:00:00,19816.050542477456,14680.232693980108,312.31461261693124,5838.091574444566
2016-04-11 13:00:00,20255.490429847647,15005.780904900459,319.2404880782526,5967.556842936458
2016-04-11 14:00:00,21112.220675828692,15640.468394216898,332.7431471634837,6219.961812327927
2016-04-11 15:00:00,21919.241292380415,16238.329729623914,345.46234823192805,6457.7216147564795
2016-04-11 16:00:00,22345.492910718334,16554.107736445847,352.18036748471417,6583.301430788823
2016-04-11 17:00:00,22386.579441165028,16584.545679983232,352.8279195189971,6595.406109605112
2016-04-11 18:00:00,21712.96323828591,16085.513716802512,342.21126394458213,6396.949153209689
2016-04-11 19:00:00,19595.400656745212,14516.769663871968,308.83701835874564,5773.084965986728
2016-04-11 20:00:00,15069.45725346501,11163.836031738081,237.50503130655227,4439.6773834584465
2016-04-11 21:00:00,11830.553643436782,8764.37411238823,186.45767834884836,3485.450110187683
2016-04-11 22:00:00,9449.056600878443,7000.1007184624295,148.92364376912093,2783.8270602806724
2016-04-11 23:00:00,9976.249201424904,7390.6583643453305,157.2325624641575,2939.145531676488
2016-04-12 00:00:00,10213.807124378007,7566.64729714375,160.97663904097803,3009.13348944144
2016-04-12 01:00:00,11498.310712046856,8518.240124524245,181.2213007876723,3387.566596302892
2016-04-12 02:00:00,14513.013748526457,10751.608574200996,228.7350982002773,4275.741177761323
2016-04-12 03:00:00,20224.379641361265,14982.733243950344,318.75016061196436,5958.391160211369
2016-04-12 04:00:00,24003.1568798516,17782.147236200803,378.306294003681,7071.672916858282
2016-04-12 05:00:00,23080.654369081392,17098.73398541918,363.7670186989602,6799.890498662143
2016-04-12 06:00:00,22054.3365097751,16338.411692119245,347.591541957821,6497.522595720321
2016-04-12 07:00:00,20497.444442478176,15185.026572398352,323.0538500579182,6038.839951521261
2016-04-12 08:00:00,18970.14144031776,14053.561782385448,298.9825022156266,5588.874668609651
2016-04-12 09:00:00,18370.413360093797,13609.268013961251,289.5303743736462,5412.186208686317
2016-04-12 10:00:00,17830.539731631692,13209.315941060644,281.0215939396335,5253.131725310166
2016-04-12 11:00:00,17114.653435700417,12678.96922115423,269.7387325686313,5042.221395646959
2016-04-12 12:00:00,16976.17661086156,12576.382078120845,267.55624237901134,5001.424144821694
2016-04-12 13:00:00,17669.913378033507,13090.31986550299,278.49001191260174,5205.808906892582
2016-04-12 14:00:00,18692.00422803458,13847.510683130358,294.59886807408225,5506.931472507626
2016-04-12 15:00:00,19868.12729711771,14718.812474266168,313.1353781583268,5853.4341303104775
2016-04-12 16:00:00,20518.072247887627,15200.308173680494,323.37895848665283,6044.917197675941
2016-04-12 17:00:00,20511.647193743698,15195.548330658188,323.2776952055716,6043.024284939237
2016-04-12 18:00:00,20067.98029706829,14866.868644065265,316.28519916459146,5912.313679120565
2016-04-12 19:00:00,18032.759856793193,13359.12573723638,284.20872247050704,5312.70866302325
2016-04-12 20:00:00,14042.124911925464,10402.762184276726,221.31356562629495,4137.010599558197
2016-04-12 21:00:00,10759.09132475079,7970.607658905248,169.57069381695396,3169.7820045958674
2016-04-12 22:00:00,9236.015331895589,6842.274344564915,145.56596655432102,2721.062059011036
2016-04-12 23:00:00,10199.604373112485,7556.125538883915,160.7527938933247,3004.949156023464
2016-04-13 00:00:00,9779.270567801868,7244.73159800358,154.12804345206078,2881.1128122486098
2016-04-13 01:00:00,10977.543165644322,8132.442321663652,173.01364537371703,3234.1410376437802
2016-04-13 02:00:00,14032.149169965158,10395.371901689461,221.15634105830037,4134.071603467
2016-04-13 03:00:00,19874.38327088943,14723.44705826157,313.2339766162217,5855.277229554109
2016-04-13 04:00:00,22052.64570605302,16337.15910185022,347.5648937259576,6497.02446078961
2016-04-13 05:00:00,20740.92017845858,15365.399571138369,326.89119544626095,6110.571381543702
2016-04-13 06:00:00,19647.646491757674,14555.47470318493,309.66044872332753,5788.47733534571
2016-04-13 07:00:00,18517.513283915294,13718.243367366678,291.84877054577,5455.523947658208
2016-04-13 08:00:00,17294.72403210259,12812.3700848057,272.5767692620931,5095.272765767722
2016-04-13 09:00:00,16699.22296118385,12371.207792054072,263.1912619997714,4919.829643171166
2016-04-13 10:00:00,16236.957223565496,12028.749612501844,255.90563540829294,4783.639553114669
2016-04-13 11:00:00,15999.73746135681,11853.01119775723,252.16688847784513,4713.751222335859
2016-04-13 12:00:00,16419.902186295218,12164.279879610665,258.78897409592275,4837.5377526176435
2016-04-13 13:00:00,16747.91810837993,12407.282391802079,263.95873107744,4934.175929175655
2016-04-13 14:00:00,17837.302946520034,13214.326302136755,281.12818686708744,5255.124265033011
2016-04-13 15:00:00,18898.282282129094,14000.326695951762,297.8499523614282,5567.703934054416
2016-04-13 16:00:00,19315.910801484373,14309.716492401654,304.43206563171054,5690.7432619401325
2016-04-13 17:00:00,19452.527742228933,14410.925786139107,306.5852427662806,5730.992564341614
2016-04-13 18:00:00,19178.110298134354,14207.63038547588,302.260234734836,5650.145265087153
2016-04-13 19:00:00,17172.309842623552,12721.68254932808,270.6474372751763,5059.207796784217
2016-04-13 20:00:00,13546.550340982016,10035.627976424648,213.50296886710566,3991.0072513666855
2016-04-13 21:00:00,10387.790827380673,7695.538835826721,163.7187420997313,3060.3915738116434
2016-04-13 22:00:00,9345.241252342354,6923.1916759441165,147.28744233270257,2753.2415755349925
2016-04-13 23:00:00,9984.534139663127,7396.7960566635675,157.36313880028865,2941.5863928369745
2016-04-14 00:00:00,10197.237247901565,7554.371912507277,160.71548636871583,3004.2517671204682
2016-04-14 01:00:00,11472.948656215563,8499.45127048883,180.82157730972,3380.094572342222
2016-04-14 02:00:00,14278.499272273111,10577.874303886827,225.03898844081104,4206.649862871652
2016-04-14 03:00:00,19270.76634210467,14276.272332218608,303.7205578409553,5677.443059290138
2016-04-14 04:00:00,23013.360380942366,17048.88089271187,362.70641907079323,6780.064728419828
2016-04-14 05:00:00,22415.66126518491,16606.09023261051,353.2862691070491,6603.9740304133475
2016-04-14 06:00:00,21560.621822925943,15972.655333563098,339.8102582536815,6352.067195952591
2016-04-14 07:00:00,20072.545467117925,14870.25063779164,316.35714939062285,5913.658643433485
2016-04-14 08:00:00,18815.263819374664,13938.824513742493,296.5415241769308,5543.245508956487
2016-04-14 09:00:00,17737.03828580033,13140.0476991834,279.5479467175824,5225.584863641826
2016-04-14 10:00:00,17398.70846101089,12889.404386350918,274.21563552169783,5125.908064006474
2016-04-14 11:00:00,17175.860530439935,12724.31298889304,270.70339856208966,5060.253880138711
2016-04-14 12:00:00,17348.153429720514,12851.951937306983,273.4188533889794,5111.013829578203
2016-04-14 13:00:00,17816.167899993954,13198.668923773905,280.7950839687938,5248.897578399119
2016-04-14 14:00:00,18781.78590567736,13914.023226415742,296.01388918603374,5533.382437328402
2016-04-14 15:00:00,19619.07190885442,14534.305927638357,309.2100936048345,5780.058855016688
2016-04-14 16:00:00,20211.3604527012,14973.088298878833,318.54496922661554,5954.555521244892
2016-04-14 17:00:00,20278.485360468017,15022.81613255924,319.60290403159615,5974.331477994135
2016-04-14 18:00:00,19644.095803941298,14552.84426361997,309.6044874364142,5787.431251991216
2016-04-14 19:00:00,17647.087527785345,13073.409896871115,278.1302607824447,5199.084085327979
2016-04-14 20:00:00,13460.48843152783,9971.871131731128,212.14657386525397,3965.6521833934753
2016-04-14 21:00:00,10456.099297752953,7746.143482695447,164.79533066701632,3080.5162250123835
2016-04-14 22:00:00,10462.355271524673,7750.778066690853,164.89392912491127,3082.3593242560164
2016-04-14 23:00:00,11089.643452418633,8215.489056500204,174.78042314626651,3267.1673835499464
