,HE Vrutok,HE Tikvesh,HE Shpilje,HE Kozjak,HE Globochica,HDAM
2010-08-07 09:00:00+00:00,0.083557625,0.200509472,0.36367434,0.345660492,0.769554465,0.352591279
2010-08-07 10:00:00+00:00,0.083587253,0.201114083,0.363667095,0.345660492,0.769786608,0.352763106
2010-08-07 11:00:00+00:00,0.083616882,0.201718997,0.363659851,0.345660492,0.770018751,0.352934995
2010-08-07 12:00:00+00:00,0.08364651,0.202324214,0.363652606,0.345660492,0.770250894,0.353106943
2010-08-07 13:00:00+00:00,0.083676138,0.202929732,0.363645361,0.345660492,0.770483038,0.353278952
2010-08-07 14:00:00+00:00,0.083705766,0.203535552,0.363638117,0.345660492,0.770715181,0.353451022
2010-08-07 15:00:00+00:00,0.083735395,0.204141672,0.363630872,0.345660492,0.770947324,0.353623151
2010-08-07 16:00:00+00:00,0.083765023,0.204748092,0.363623627,0.345660492,0.771179467,0.35379534
2010-08-07 17:00:00+00:00,0.083794651,0.205354812,0.363616383,0.345660492,0.77141161,0.35396759
2010-08-07 18:00:00+00:00,0.08382428,0.205961831,0.363609138,0.345660492,0.771643753,0.354139899
2010-08-07 19:00:00+00:00,0.083853908,0.206569148,0.363601894,0.345660492,0.771875896,0.354312268
2010-08-07 20:00:00+00:00,0.083883536,0.207176763,0.363594649,0.345660492,0.772108039,0.354484696
2010-08-07 21:00:00+00:00,0.083913165,0.207784675,0.363587405,0.345660492,0.772340183,0.354657184
2010-08-07 22:00:00+00:00,0.083942793,0.208392883,0.36358016,0.345660492,0.772572326,0.354829731
2010-08-07 23:00:00+00:00,0.083972421,0.209001388,0.363572916,0.345660492,0.772804469,0.355002337
2010-08-08 00:00:00+00:00,0.083871033,0.208605329,0.363410089,0.345660492,0.773036612,0.354916711
2010-08-08 01:00:00+00:00,0.083769644,0.208209395,0.363247275,0.345660492,0.773268755,0.354831112
2010-08-08 02:00:00+00:00,0.083668256,0.207813587,0.363084473,0.345660492,0.773500898,0.354745541
2010-08-08 03:00:00+00:00,0.083566868,0.207417905,0.362921683,0.345660492,0.773733041,0.354659998
2010-08-08 04:00:00+00:00,0.083465479,0.207022348,0.362758906,0.345660492,0.773965185,0.354574482
2010-08-08 05:00:00+00:00,0.083364091,0.206626917,0.36259614,0.345660492,0.774197328,0.354488994
2010-08-08 06:00:00+00:00,0.083262703,0.206231613,0.362433387,0.345660492,0.774429471,0.354403533
2010-08-08 07:00:00+00:00,0.083161314,0.205836434,0.362270646,0.345660492,0.774661614,0.3543181
2010-08-08 08:00:00+00:00,0.083059926,0.205441382,0.362107917,0.345660492,0.774893757,0.354232695
2010-08-08 09:00:00+00:00,0.082958537,0.205046457,0.3619452,0.345660492,0.7751259,0.354147317
2010-08-08 10:00:00+00:00,0.082857149,0.204651658,0.361782496,0.345660492,0.775358043,0.354061968
2010-08-08 11:00:00+00:00,0.082755761,0.204256986,0.361619803,0.345660492,0.775590186,0.353976646
2010-08-08 12:00:00+00:00,0.082654372,0.203862441,0.361457123,0.345660492,0.77582233,0.353891352
2010-08-08 13:00:00+00:00,0.082552984,0.203468024,0.361294455,0.345660492,0.776054473,0.353806086
2010-08-08 14:00:00+00:00,0.082451596,0.203073733,0.361131799,0.345660492,0.776286616,0.353720847
2010-08-08 15:00:00+00:00,0.082350207,0.202679571,0.360969156,0.345660492,0.776518759,0.353635637
2010-08-08 16:00:00+00:00,0.082248819,0.202285536,0.360806525,0.345660492,0.776750902,0.353550455
2010-08-08 17:00:00+00:00,0.08214743,0.201891629,0.360643905,0.345660492,0.776983045,0.3534653
2010-08-08 18:00:00+00:00,0.082046042,0.20149785,0.360481298,0.345660492,0.777215188,0.353380174
2010-08-08 19:00:00+00:00,0.081944654,0.201104199,0.360318704,0.345660492,0.777447331,0.353295076
2010-08-08 20:00:00+00:00,0.081843265,0.200710677,0.360156121,0.345660492,0.777679475,0.353210006
2010-08-08 21:00:00+00:00,0.081741877,0.200317283,0.359993551,0.345660492,0.777911618,0.353124964
2010-08-08 22:00:00+00:00,0.081640489,0.199924018,0.359830993,0.345660492,0.778143761,0.353039951
2010-08-08 23:00:00+00:00,0.0815391,0.199530881,0.359668447,0.345660492,0.778375904,0.352954965
2010-08-09 00:00:00+00:00,0.081433635,0.198873194,0.3595379,0.345660492,0.778608047,0.352822654
2010-08-09 01:00:00+00:00,0.081328169,0.198215868,0.359407361,0.345660492,0.77884019,0.352690416
2010-08-09 02:00:00+00:00,0.081222703,0.197558906,0.35927683,0.345660492,0.779072333,0.352558253
2010-08-09 03:00:00+00:00,0.081117238,0.196902307,0.359146307,0.345660492,0.779304476,0.352426164
2010-08-09 04:00:00+00:00,0.081011772,0.196246073,0.359015792,0.345660492,0.77953662,0.35229415
2010-08-09 05:00:00+00:00,0.080906306,0.195590205,0.358885284,0.345660492,0.779768763,0.35216221
2010-08-09 06:00:00+00:00,0.080800841,0.194934703,0.358754785,0.345660492,0.780000906,0.352030345
2010-08-09 07:00:00+00:00,0.080695375,0.194279569,0.358624293,0.345660492,0.780233049,0.351898556
2010-08-09 08:00:00+00:00,0.080589909,0.193624802,0.358493809,0.345660492,0.780465192,0.351766841
2010-08-09 09:00:00+00:00,0.080484443,0.192970404,0.358363333,0.345660492,0.780697335,0.351635201
2010-08-09 10:00:00+00:00,0.080378978,0.192316376,0.358232865,0.345660492,0.780929478,0.351503638
2010-08-09 11:00:00+00:00,0.080273512,0.191662718,0.358102405,0.345660492,0.781161621,0.35137215
2010-08-09 12:00:00+00:00,0.080168046,0.191009432,0.357971953,0.345660492,0.781393765,0.351240738
2010-08-09 13:00:00+00:00,0.080062581,0.190356517,0.357841509,0.345660492,0.781625908,0.351109401
2010-08-09 14:00:00+00:00,0.079957115,0.189703976,0.357711073,0.345660492,0.781858051,0.350978141
2010-08-09 15:00:00+00:00,0.079851649,0.189051809,0.357580645,0.345660492,0.782090194,0.350846958
2010-08-09 16:00:00+00:00,0.079746184,0.188400016,0.357450224,0.345660492,0.782322337,0.350715851
2010-08-09 17:00:00+00:00,0.079640718,0.187748599,0.357319812,0.345660492,0.78255448,0.35058482
2010-08-09 18:00:00+00:00,0.079535252,0.187097559,0.357189408,0.345660492,0.782786623,0.350453867
2010-08-09 19:00:00+00:00,0.079429787,0.186446896,0.357059011,0.345660492,0.783018766,0.35032299
2010-08-09 20:00:00+00:00,0.079324321,0.185796611,0.356928622,0.345660492,0.78325091,0.350192191
2010-08-09 21:00:00+00:00,0.079218855,0.185146705,0.356798242,0.345660492,0.783483053,0.350061469
2010-08-09 22:00:00+00:00,0.07911339,0.184497179,0.356667869,0.345660492,0.783715196,0.349930825
2010-08-09 23:00:00+00:00,0.079007924,0.183848034,0.356537504,0.345660492,0.783947339,0.349800259
2010-08-10 00:00:00+00:00,0.079037552,0.183776682,0.356547782,0.345660492,0.784179482,0.349840398
2010-08-10 01:00:00+00:00,0.079067181,0.183705334,0.35655806,0.345660492,0.784411625,0.349880538
2010-08-10 02:00:00+00:00,0.079096809,0.183633991,0.356568337,0.345660492,0.784643768,0.349920679
2010-08-10 03:00:00+00:00,0.079126437,0.183562653,0.356578615,0.345660492,0.784875911,0.349960822
2010-08-10 04:00:00+00:00,0.079156065,0.183491319,0.356588893,0.345660492,0.785108055,0.350000965
2010-08-10 05:00:00+00:00,0.079185694,0.18341999,0.356599171,0.345660492,0.785340198,0.350041109
2010-08-10 06:00:00+00:00,0.079215322,0.183348666,0.356609449,0.345660492,0.785572341,0.350081254
2010-08-10 07:00:00+00:00,0.07924495,0.183277346,0.356619727,0.345660492,0.785804484,0.3501214
2010-08-10 08:00:00+00:00,0.079274579,0.183206031,0.356630005,0.345660492,0.786036627,0.350161547
2010-08-10 09:00:00+00:00,0.079304207,0.18313472,0.356640284,0.345660492,0.78626877,0.350201695
2010-08-10 10:00:00+00:00,0.079333835,0.183063414,0.356650562,0.345660492,0.786500913,0.350241843
2010-08-10 11:00:00+00:00,0.079363464,0.182992113,0.35666084,0.345660492,0.786733056,0.350281993
2010-08-10 12:00:00+00:00,0.079393092,0.182920816,0.356671118,0.345660492,0.7869652,0.350322144
2010-08-10 13:00:00+00:00,0.07942272,0.182849524,0.356681397,0.345660492,0.787197343,0.350362295
2010-08-10 14:00:00+00:00,0.079452348,0.182778236,0.356691675,0.345660492,0.787429486,0.350402447
2010-08-10 15:00:00+00:00,0.079481977,0.182706954,0.356701954,0.345660492,0.787661629,0.350442601
2010-08-10 16:00:00+00:00,0.079511605,0.182635675,0.356712232,0.345660492,0.787893772,0.350482755
2010-08-10 17:00:00+00:00,0.079541233,0.182564402,0.356722511,0.345660492,0.788125915,0.350522911
2010-08-10 18:00:00+00:00,0.079570862,0.182493133,0.356732789,0.345660492,0.788358058,0.350563067
2010-08-10 19:00:00+00:00,0.07960049,0.182421869,0.356743068,0.345660492,0.788590201,0.350603224
2010-08-10 20:00:00+00:00,0.079630118,0.182350609,0.356753347,0.345660492,0.788822345,0.350643382
2010-08-10 21:00:00+00:00,0.079659747,0.182279354,0.356763626,0.345660492,0.789054488,0.350683541
2010-08-10 22:00:00+00:00,0.079689375,0.182208104,0.356773904,0.345660492,0.789286631,0.350723701
2010-08-10 23:00:00+00:00,0.079719003,0.182136858,0.356784183,0.345660492,0.789518774,0.350763862
2010-08-11 00:00:00+00:00,0.07968421,0.181638533,0.356737236,0.345660492,0.789750917,0.350694278
2010-08-11 01:00:00+00:00,0.079649418,0.181140435,0.356690291,0.345660492,0.78998306,0.350624739
2010-08-11 02:00:00+00:00,0.079614625,0.180642566,0.356643346,0.345660492,0.790215203,0.350555246
2010-08-11 03:00:00+00:00,0.079579832,0.180144925,0.356596402,0.345660492,0.790447347,0.3504858
2010-08-11 04:00:00+00:00,0.079545039,0.179647513,0.356549459,0.345660492,0.79067949,0.350416399
2010-08-11 05:00:00+00:00,0.079510247,0.179150331,0.356502518,0.345660492,0.790911633,0.350347044
2010-08-11 06:00:00+00:00,0.079475454,0.178653379,0.356455577,0.345660492,0.791143776,0.350277736
2010-08-11 07:00:00+00:00,0.079440661,0.178156656,0.356408638,0.345660492,0.791375919,0.350208473
2010-08-11 08:00:00+00:00,0.079405869,0.177660165,0.356361699,0.345660492,0.791608062,0.350139257
2010-08-11 09:00:00+00:00,0.079371076,0.177163905,0.356314762,0.345660492,0.791840205,0.350070088
2010-08-11 10:00:00+00:00,0.079336283,0.176667876,0.356267825,0.345660492,0.792072348,0.350000965
2010-08-11 11:00:00+00:00,0.07930149,0.176172079,0.35622089,0.345660492,0.792304492,0.349931889
2010-08-11 12:00:00+00:00,0.079266698,0.175676515,0.356173955,0.345660492,0.792536635,0.349862859
2010-08-11 13:00:00+00:00,0.079231905,0.175181184,0.356127022,0.345660492,0.792768778,0.349793876
2010-08-11 14:00:00+00:00,0.079197112,0.174686085,0.356080089,0.345660492,0.793000921,0.34972494
2010-08-11 15:00:00+00:00,0.079162319,0.174191221,0.356033158,0.345660492,0.793233064,0.349656051
2010-08-11 16:00:00+00:00,0.079127527,0.173696591,0.355986228,0.345660492,0.793465207,0.349587209
2010-08-11 17:00:00+00:00,0.079092734,0.173202195,0.355939298,0.345660492,0.79369735,0.349518414
2010-08-11 18:00:00+00:00,0.079057941,0.172708035,0.35589237,0.345660492,0.793929493,0.349449666
2010-08-11 19:00:00+00:00,0.079023148,0.17221411,0.355845443,0.345660492,0.794161637,0.349380966
2010-08-11 20:00:00+00:00,0.078988356,0.171720421,0.355798517,0.345660492,0.79439378,0.349312313
2010-08-11 21:00:00+00:00,0.078953563,0.171226969,0.355751592,0.345660492,0.794625923,0.349243708
2010-08-11 22:00:00+00:00,0.07891877,0.170733753,0.355704667,0.345660492,0.794858066,0.34917515
2010-08-11 23:00:00+00:00,0.078883977,0.170240775,0.355657744,0.345660492,0.795090209,0.349106639
2010-08-12 00:00:00+00:00,0.078768726,0.169947554,0.35548108,0.345660492,0.795322352,0.349036041
2010-08-12 01:00:00+00:00,0.078653475,0.169654417,0.35530443,0.345660492,0.795554495,0.348965462
2010-08-12 02:00:00+00:00,0.078538224,0.169361365,0.355127794,0.345660492,0.795786638,0.348894903
2010-08-12 03:00:00+00:00,0.078422973,0.169068397,0.354951174,0.345660492,0.796018782,0.348824364
2010-08-12 04:00:00+00:00,0.078307722,0.168775514,0.354774568,0.345660492,0.796250925,0.348753844
2010-08-12 05:00:00+00:00,0.07819247,0.168482715,0.354597976,0.345660492,0.796483068,0.348683344
2010-08-12 06:00:00+00:00,0.078077219,0.168190001,0.354421399,0.345660492,0.796715211,0.348612864
2010-08-12 07:00:00+00:00,0.077961968,0.167897372,0.354244837,0.345660492,0.796947354,0.348542405
2010-08-12 08:00:00+00:00,0.077846717,0.167604828,0.35406829,0.345660492,0.797179497,0.348471965
2010-08-12 09:00:00+00:00,0.077731466,0.167312369,0.353891757,0.345660492,0.79741164,0.348401545
2010-08-12 10:00:00+00:00,0.077616215,0.167019996,0.353715239,0.345660492,0.797643783,0.348331145
2010-08-12 11:00:00+00:00,0.077500964,0.166727707,0.353538736,0.345660492,0.797875927,0.348260765
2010-08-12 12:00:00+00:00,0.077385712,0.166435504,0.353362247,0.345660492,0.79810807,0.348190405
2010-08-12 13:00:00+00:00,0.077270461,0.166143386,0.353185773,0.345660492,0.798340213,0.348120065
2010-08-12 14:00:00+00:00,0.07715521,0.165851354,0.353009313,0.345660492,0.798572356,0.348049745
2010-08-12 15:00:00+00:00,0.077039959,0.165559408,0.352832869,0.345660492,0.798804499,0.347979445
2010-08-12 16:00:00+00:00,0.076924708,0.165267548,0.352656439,0.345660492,0.799036642,0.347909166
2010-08-12 17:00:00+00:00,0.076809457,0.164975773,0.352480024,0.345660492,0.799268785,0.347838906
2010-08-12 18:00:00+00:00,0.076694205,0.164684084,0.352303623,0.345660492,0.799500928,0.347768666
2010-08-12 19:00:00+00:00,0.076578954,0.164392481,0.352127237,0.345660492,0.799733072,0.347698447
2010-08-12 20:00:00+00:00,0.076463703,0.164100965,0.351950866,0.345660492,0.799965215,0.347628248
2010-08-12 21:00:00+00:00,0.076348452,0.163809535,0.35177451,0.345660492,0.800197358,0.347558069
2010-08-12 22:00:00+00:00,0.076233201,0.163518191,0.351598168,0.345660492,0.800429501,0.347487911
2010-08-12 23:00:00+00:00,0.07611795,0.163226934,0.351421841,0.345660492,0.800661644,0.347417772
2010-08-13 00:00:00+00:00,0.076037219,0.16307196,0.351280808,0.345660492,0.800893787,0.347388853
2010-08-13 01:00:00+00:00,0.075956489,0.162917011,0.351139784,0.345660492,0.80112593,0.347359941
2010-08-13 02:00:00+00:00,0.075875759,0.162762087,0.350998769,0.345660492,0.801358073,0.347331036
2010-08-13 03:00:00+00:00,0.075795029,0.162607187,0.350857764,0.345660492,0.801590217,0.347302138
2010-08-13 04:00:00+00:00,0.075714298,0.162452311,0.350716768,0.345660492,0.80182236,0.347273246
2010-08-13 05:00:00+00:00,0.075633568,0.162297461,0.350575781,0.345660492,0.802054503,0.347244361
2010-08-13 06:00:00+00:00,0.075552838,0.162142635,0.350434804,0.345660492,0.802286646,0.347215483
2010-08-13 07:00:00+00:00,0.075472107,0.161987833,0.350293837,0.345660492,0.802518789,0.347186612
2010-08-13 08:00:00+00:00,0.075391377,0.161833056,0.350152879,0.345660492,0.802750932,0.347157747
2010-08-13 09:00:00+00:00,0.075310647,0.161678304,0.35001193,0.345660492,0.802983075,0.34712889
2010-08-13 10:00:00+00:00,0.075229917,0.161523577,0.349870991,0.345660492,0.803215218,0.347100039
2010-08-13 11:00:00+00:00,0.075149186,0.161368874,0.349730061,0.345660492,0.803447362,0.347071195
2010-08-13 12:00:00+00:00,0.075068456,0.161214196,0.349589141,0.345660492,0.803679505,0.347042358
2010-08-13 13:00:00+00:00,0.074987726,0.161059543,0.349448231,0.345660492,0.803911648,0.347013528
2010-08-13 14:00:00+00:00,0.074906995,0.160904914,0.349307329,0.345660492,0.804143791,0.346984704
2010-08-13 15:00:00+00:00,0.074826265,0.16075031,0.349166437,0.345660492,0.804375934,0.346955888
2010-08-13 16:00:00+00:00,0.074745535,0.160595731,0.349025555,0.345660492,0.804608077,0.346927078
2010-08-13 17:00:00+00:00,0.074664805,0.160441177,0.348884682,0.345660492,0.80484022,0.346898275
2010-08-13 18:00:00+00:00,0.074584074,0.160286648,0.348743819,0.345660492,0.805072363,0.346869479
2010-08-13 19:00:00+00:00,0.074503344,0.160132143,0.348602965,0.345660492,0.805304507,0.34684069
2010-08-13 20:00:00+00:00,0.074422614,0.159977663,0.348462121,0.345660492,0.80553665,0.346811908
2010-08-13 21:00:00+00:00,0.074341883,0.159823208,0.348321286,0.345660492,0.805768793,0.346783132
2010-08-13 22:00:00+00:00,0.074261153,0.159668778,0.34818046,0.345660492,0.806000936,0.346754364
2010-08-13 23:00:00+00:00,0.074180423,0.159514373,0.348039644,0.345660492,0.806233079,0.346725602
2010-08-14 00:00:00+00:00,0.074110294,0.159359373,0.347924011,0.345660492,0.806465222,0.346703878
2010-08-14 01:00:00+00:00,0.074040165,0.159204398,0.347808383,0.345660492,0.806697365,0.346682161
2010-08-14 02:00:00+00:00,0.073970035,0.159049449,0.347692763,0.345660492,0.806929509,0.34666045
2010-08-14 03:00:00+00:00,0.073899906,0.158894524,0.347577148,0.345660492,0.807161652,0.346638744
2010-08-14 04:00:00+00:00,0.073829777,0.158739625,0.34746154,0.345660492,0.807393795,0.346617046
2010-08-14 05:00:00+00:00,0.073759648,0.158584751,0.347345938,0.345660492,0.807625938,0.346595353
2010-08-14 06:00:00+00:00,0.073689518,0.158429902,0.347230343,0.345660492,0.807858081,0.346573667
2010-08-14 07:00:00+00:00,0.073619389,0.158275078,0.347114754,0.345660492,0.808090224,0.346551987
2010-08-14 08:00:00+00:00,0.07354926,0.15812028,0.346999172,0.345660492,0.808322367,0.346530314
2010-08-14 09:00:00+00:00,0.073479131,0.157965507,0.346883596,0.345660492,0.80855451,0.346508647
2010-08-14 10:00:00+00:00,0.073409002,0.157810759,0.346768027,0.345660492,0.808786654,0.346486987
2010-08-14 11:00:00+00:00,0.073338872,0.157656036,0.346652463,0.345660492,0.809018797,0.346465332
2010-08-14 12:00:00+00:00,0.073268743,0.157501339,0.346536907,0.345660492,0.80925094,0.346443684
2010-08-14 13:00:00+00:00,0.073198614,0.157346667,0.346421356,0.345660492,0.809483083,0.346422042
2010-08-14 14:00:00+00:00,0.073128485,0.15719202,0.346305812,0.345660492,0.809715226,0.346400407
2010-08-14 15:00:00+00:00,0.073058356,0.157037399,0.346190275,0.345660492,0.809947369,0.346378778
2010-08-14 16:00:00+00:00,0.072988226,0.156882803,0.346074744,0.345660492,0.810179512,0.346357155
2010-08-14 17:00:00+00:00,0.072918097,0.156728232,0.345959219,0.345660492,0.810411655,0.346335539
2010-08-14 18:00:00+00:00,0.072847968,0.156573687,0.345843701,0.345660492,0.810643799,0.346313929
2010-08-14 19:00:00+00:00,0.072777839,0.156419167,0.34572819,0.345660492,0.810875942,0.346292326
2010-08-14 20:00:00+00:00,0.07270771,0.156264673,0.345612684,0.345660492,0.811108085,0.346270729
2010-08-14 21:00:00+00:00,0.07263758,0.156110204,0.345497185,0.345660492,0.811340228,0.346249138
2010-08-14 22:00:00+00:00,0.072567451,0.15595576,0.345381693,0.345660492,0.811572371,0.346227553
2010-08-14 23:00:00+00:00,0.072497322,0.155801343,0.345266207,0.345660492,0.811804514,0.346205976
2010-08-15 00:00:00+00:00,0.072481828,0.155769208,0.345352867,0.345660492,0.812036657,0.34626021
2010-08-15 01:00:00+00:00,0.072466335,0.155737074,0.345439531,0.345660492,0.8122688,0.346314446
2010-08-15 02:00:00+00:00,0.072450841,0.155704941,0.345526199,0.345660492,0.812500944,0.346368683
2010-08-15 03:00:00+00:00,0.072435347,0.155672809,0.34561287,0.345660492,0.812733087,0.346422921
2010-08-15 04:00:00+00:00,0.072419854,0.155640679,0.345699545,0.345660492,0.81296523,0.34647716
2010-08-15 05:00:00+00:00,0.07240436,0.155608549,0.345786224,0.345660492,0.813197373,0.3465314
2010-08-15 06:00:00+00:00,0.072388866,0.155576421,0.345872906,0.345660492,0.813429516,0.34658564
2010-08-15 07:00:00+00:00,0.072373373,0.155544294,0.345959592,0.345660492,0.813661659,0.346639882
2010-08-15 08:00:00+00:00,0.072357879,0.155512167,0.346046281,0.345660492,0.813893802,0.346694124
2010-08-15 09:00:00+00:00,0.072342385,0.155480042,0.346132974,0.345660492,0.814125945,0.346748368
2010-08-15 10:00:00+00:00,0.072326892,0.155447918,0.346219671,0.345660492,0.814358089,0.346802612
2010-08-15 11:00:00+00:00,0.072311398,0.155415796,0.346306371,0.345660492,0.814590232,0.346856858
2010-08-15 12:00:00+00:00,0.072295904,0.155383674,0.346393075,0.345660492,0.814822375,0.346911104
2010-08-15 13:00:00+00:00,0.072280411,0.155351553,0.346479783,0.345660492,0.815054518,0.346965351
2010-08-15 14:00:00+00:00,0.072264917,0.155319434,0.346566494,0.345660492,0.815286661,0.3470196
2010-08-15 15:00:00+00:00,0.072249424,0.155287315,0.346653209,0.345660492,0.815518804,0.347073849
2010-08-15 16:00:00+00:00,0.07223393,0.155255198,0.346739927,0.345660492,0.815750947,0.347128099
2010-08-15 17:00:00+00:00,0.072218436,0.155223082,0.346826649,0.345660492,0.81598309,0.34718235
2010-08-15 18:00:00+00:00,0.072202943,0.155190967,0.346913375,0.345660492,0.816215234,0.347236602
2010-08-15 19:00:00+00:00,0.072187449,0.155158853,0.347000104,0.345660492,0.816447377,0.347290855
2010-08-15 20:00:00+00:00,0.072171955,0.15512674,0.347086837,0.345660492,0.81667952,0.347345109
2010-08-15 21:00:00+00:00,0.072156462,0.155094628,0.347173573,0.345660492,0.816911663,0.347399364
2010-08-15 22:00:00+00:00,0.072140968,0.155062518,0.347260313,0.345660492,0.817143806,0.347453619
2010-08-15 23:00:00+00:00,0.072125474,0.155030408,0.347347057,0.345660492,0.817375949,0.347507876
2010-08-16 00:00:00+00:00,0.072182828,0.155195797,0.347622612,0.345660492,0.817608092,0.347653964
2010-08-16 01:00:00+00:00,0.072240182,0.155361215,0.347898203,0.345660492,0.817840235,0.347800065
2010-08-16 02:00:00+00:00,0.072297536,0.155526663,0.348173831,0.345660492,0.818072379,0.34794618
2010-08-16 03:00:00+00:00,0.07235489,0.15569214,0.348449495,0.345660492,0.818304522,0.348092308
2010-08-16 04:00:00+00:00,0.072412244,0.155857647,0.348725195,0.345660492,0.818536665,0.348238449
2010-08-16 05:00:00+00:00,0.072469598,0.156023182,0.349000932,0.345660492,0.818768808,0.348384602
2010-08-16 06:00:00+00:00,0.072526951,0.156188747,0.349276705,0.345660492,0.819000951,0.348530769
2010-08-16 07:00:00+00:00,0.072584305,0.156354342,0.349552515,0.345660492,0.819233094,0.34867695
2010-08-16 08:00:00+00:00,0.072641659,0.156519965,0.34982836,0.345660492,0.819465237,0.348823143
2010-08-16 09:00:00+00:00,0.072699013,0.156685618,0.350104242,0.345660492,0.81969738,0.348969349
2010-08-16 10:00:00+00:00,0.072756367,0.1568513,0.350380161,0.345660492,0.819929524,0.349115569
2010-08-16 11:00:00+00:00,0.072813721,0.157017011,0.350656115,0.345660492,0.820161667,0.349261801
2010-08-16 12:00:00+00:00,0.072871075,0.157182751,0.350932106,0.345660492,0.82039381,0.349408047
2010-08-16 13:00:00+00:00,0.072928429,0.15734852,0.351208132,0.345660492,0.820625953,0.349554305
2010-08-16 14:00:00+00:00,0.072985783,0.157514319,0.351484195,0.345660492,0.820858096,0.349700577
2010-08-16 15:00:00+00:00,0.073043136,0.157680146,0.351760294,0.345660492,0.821090239,0.349846861
2010-08-16 16:00:00+00:00,0.07310049,0.157846003,0.35203643,0.345660492,0.821322382,0.349993159
2010-08-16 17:00:00+00:00,0.073157844,0.158011889,0.352312601,0.345660492,0.821554525,0.35013947
2010-08-16 18:00:00+00:00,0.073215198,0.158177803,0.352588808,0.345660492,0.821786669,0.350285794
2010-08-16 19:00:00+00:00,0.073272552,0.158343747,0.352865052,0.345660492,0.822018812,0.350432131
2010-08-16 20:00:00+00:00,0.073329906,0.15850972,0.353141331,0.345660492,0.822250955,0.350578481
2010-08-16 21:00:00+00:00,0.07338726,0.158675721,0.353417647,0.345660492,0.822483098,0.350724844
2010-08-16 22:00:00+00:00,0.073444614,0.158841752,0.353693998,0.345660492,0.822715241,0.350871219
2010-08-16 23:00:00+00:00,0.073501967,0.159007811,0.353970386,0.345660492,0.822947384,0.351017608
2010-08-17 00:00:00+00:00,0.073508491,0.159054555,0.3540378,0.345660492,0.823179527,0.351088173
2010-08-17 01:00:00+00:00,0.073515014,0.1591013,0.354105215,0.345660492,0.823411671,0.351158738
2010-08-17 02:00:00+00:00,0.073521538,0.159148048,0.354172633,0.345660492,0.823643814,0.351229305
2010-08-17 03:00:00+00:00,0.073528061,0.159194798,0.354240053,0.345660492,0.823875957,0.351299872
2010-08-17 04:00:00+00:00,0.073534585,0.159241551,0.354307475,0.345660492,0.8241081,0.351370441
2010-08-17 05:00:00+00:00,0.073541108,0.159288305,0.3543749,0.345660492,0.824340243,0.35144101
2010-08-17 06:00:00+00:00,0.073547631,0.159335062,0.354442326,0.345660492,0.824572386,0.351511579
2010-08-17 07:00:00+00:00,0.073554155,0.159381822,0.354509755,0.345660492,0.824804529,0.351582151
2010-08-17 08:00:00+00:00,0.073560678,0.159428583,0.354577185,0.345660492,0.825036672,0.351652722
2010-08-17 09:00:00+00:00,0.073567202,0.159475347,0.354644618,0.345660492,0.825268816,0.351723295
2010-08-17 10:00:00+00:00,0.073573725,0.159522113,0.354712053,0.345660492,0.825500959,0.351793868
2010-08-17 11:00:00+00:00,0.073580249,0.159568882,0.35477949,0.345660492,0.825733102,0.351864443
2010-08-17 12:00:00+00:00,0.073586772,0.159615652,0.35484693,0.345660492,0.825965245,0.351935018
2010-08-17 13:00:00+00:00,0.073593296,0.159662425,0.354914371,0.345660492,0.826197388,0.352005594
2010-08-17 14:00:00+00:00,0.073599819,0.159709201,0.354981815,0.345660492,0.826429531,0.352076172
2010-08-17 15:00:00+00:00,0.073606342,0.159755978,0.35504926,0.345660492,0.826661674,0.352146749
2010-08-17 16:00:00+00:00,0.073612866,0.159802758,0.355116708,0.345660492,0.826893817,0.352217328
2010-08-17 17:00:00+00:00,0.073619389,0.15984954,0.355184158,0.345660492,0.827125961,0.352287908
2010-08-17 18:00:00+00:00,0.073625913,0.159896325,0.35525161,0.345660492,0.827358104,0.352358489
2010-08-17 19:00:00+00:00,0.073632436,0.159943111,0.355319064,0.345660492,0.827590247,0.35242907
2010-08-17 20:00:00+00:00,0.07363896,0.1599899,0.355386521,0.345660492,0.82782239,0.352499653
2010-08-17 21:00:00+00:00,0.073645483,0.160036692,0.355453979,0.345660492,0.828054533,0.352570236
2010-08-17 22:00:00+00:00,0.073652006,0.160083485,0.35552144,0.345660492,0.828286676,0.35264082
2010-08-17 23:00:00+00:00,0.07365853,0.160130281,0.355588903,0.345660492,0.828518819,0.352711405
2010-08-18 00:00:00+00:00,0.073632707,0.160046608,0.355526714,0.345660492,0.828750962,0.352723497
2010-08-18 01:00:00+00:00,0.073606885,0.159962943,0.355464527,0.345660492,0.828983106,0.352735591
2010-08-18 02:00:00+00:00,0.073581062,0.159879284,0.355402342,0.345660492,0.829215249,0.352747686
2010-08-18 03:00:00+00:00,0.07355524,0.159795633,0.355340159,0.345660492,0.829447392,0.352759783
2010-08-18 04:00:00+00:00,0.073529417,0.15971199,0.355277977,0.345660492,0.829679535,0.352771882
2010-08-18 05:00:00+00:00,0.073503595,0.159628353,0.355215798,0.345660492,0.829911678,0.352783983
2010-08-18 06:00:00+00:00,0.073477772,0.159544724,0.35515362,0.345660492,0.830143821,0.352796086
2010-08-18 07:00:00+00:00,0.07345195,0.159461102,0.355091444,0.345660492,0.830375964,0.35280819
