,HE Vrutok,HE Tikvesh,HE Shpilje,HE Kozjak,HE Globochica
2010-07-31 04:00:00+00:00,0.159897113,0.193495258,0.42560073,0.345660492,0.734616925
2010-07-31 05:00:00+00:00,0.159080841,0.193668628,0.425163358,0.345660492,0.734587907
2010-07-31 06:00:00+00:00,0.158264569,0.193842024,0.424726062,0.345660492,0.734558889
2010-07-31 07:00:00+00:00,0.157448297,0.194015445,0.42428884,0.345660492,0.734529871
2010-07-31 08:00:00+00:00,0.156632025,0.194188892,0.423851693,0.345660492,0.734500853
2010-07-31 09:00:00+00:00,0.155815753,0.194362365,0.423414621,0.345660492,0.734471835
2010-07-31 10:00:00+00:00,0.154999481,0.194535864,0.422977625,0.345660492,0.734442817
2010-07-31 11:00:00+00:00,0.154183209,0.194709389,0.422540703,0.345660492,0.734413799
2010-07-31 12:00:00+00:00,0.153366937,0.194882939,0.422103857,0.345660492,0.734384781
2010-07-31 13:00:00+00:00,0.152550665,0.195056516,0.421667087,0.345660492,0.734355764
2010-07-31 14:00:00+00:00,0.151734393,0.195230117,0.421230391,0.345660492,0.734326746
2010-07-31 15:00:00+00:00,0.150918121,0.195403745,0.420793772,0.345660492,0.734297728
2010-07-31 16:00:00+00:00,0.150101849,0.195577399,0.420357227,0.345660492,0.73426871
2010-07-31 17:00:00+00:00,0.149285577,0.195751078,0.419920758,0.345660492,0.734239692
2010-07-31 18:00:00+00:00,0.148469305,0.195924783,0.419484365,0.345660492,0.734210674
2010-07-31 19:00:00+00:00,0.147653033,0.196098513,0.419048048,0.345660492,0.734181656
2010-07-31 20:00:00+00:00,0.146836761,0.196272269,0.418611806,0.345660492,0.734152638
2010-07-31 21:00:00+00:00,0.146020489,0.196446051,0.41817564,0.345660492,0.73412362
2010-07-31 22:00:00+00:00,0.145204217,0.196619858,0.417739549,0.345660492,0.734094602
2010-07-31 23:00:00+00:00,0.144387945,0.196793691,0.417303535,0.345660492,0.734065585
2010-08-01 00:00:00+00:00,0.143518396,0.196478331,0.416588036,0.345660492,0.734036567
2010-08-01 01:00:00+00:00,0.142648848,0.196163056,0.415872742,0.345660492,0.73426871
2010-08-01 02:00:00+00:00,0.1417793,0.195847865,0.415157653,0.345660492,0.734500853
2010-08-01 03:00:00+00:00,0.140909752,0.195532758,0.41444277,0.345660492,0.734732996
2010-08-01 04:00:00+00:00,0.140040203,0.195217736,0.413728091,0.345660492,0.734965139
2010-08-01 05:00:00+00:00,0.139170655,0.194902799,0.413013619,0.345660492,0.735197282
2010-08-01 06:00:00+00:00,0.138301107,0.194587947,0.412299352,0.345660492,0.735429425
2010-08-01 07:00:00+00:00,0.137431559,0.194273179,0.411585292,0.345660492,0.735661569
2010-08-01 08:00:00+00:00,0.13656201,0.193958496,0.410871438,0.345660492,0.735893712
2010-08-01 09:00:00+00:00,0.135692462,0.193643899,0.41015779,0.345660492,0.736125855
2010-08-01 10:00:00+00:00,0.134822914,0.193329387,0.40944435,0.345660492,0.736357998
2010-08-01 11:00:00+00:00,0.133953365,0.193014959,0.408731116,0.345660492,0.736590141
2010-08-01 12:00:00+00:00,0.133083817,0.192700618,0.40801809,0.345660492,0.736822284
2010-08-01 13:00:00+00:00,0.132214269,0.192386361,0.407305272,0.345660492,0.737054427
2010-08-01 14:00:00+00:00,0.131344721,0.192072191,0.406592661,0.345660492,0.73728657
2010-08-01 15:00:00+00:00,0.130475172,0.191758105,0.405880259,0.345660492,0.737518714
2010-08-01 16:00:00+00:00,0.129605624,0.191444106,0.405168065,0.345660492,0.737750857
2010-08-01 17:00:00+00:00,0.128736076,0.191130192,0.404456079,0.345660492,0.737983
2010-08-01 18:00:00+00:00,0.127866527,0.190816365,0.403744302,0.345660492,0.738215143
2010-08-01 19:00:00+00:00,0.126996979,0.190502623,0.403032735,0.345660492,0.738447286
2010-08-01 20:00:00+00:00,0.126127431,0.190188967,0.402321376,0.345660492,0.738679429
2010-08-01 21:00:00+00:00,0.125257883,0.189875398,0.401610228,0.345660492,0.738911572
2010-08-01 22:00:00+00:00,0.124388334,0.189561915,0.400899289,0.345660492,0.739143716
2010-08-01 23:00:00+00:00,0.123518786,0.189248518,0.40018856,0.345660492,0.739375859
2010-08-02 00:00:00+00:00,0.122723173,0.188832258,0.399531729,0.345660492,0.739608002
2010-08-02 01:00:00+00:00,0.121927559,0.188416152,0.398875079,0.345660492,0.739840145
2010-08-02 02:00:00+00:00,0.121131946,0.188000198,0.398218608,0.345660492,0.740072288
2010-08-02 03:00:00+00:00,0.120336333,0.187584398,0.397562318,0.345660492,0.740304431
2010-08-02 04:00:00+00:00,0.11954072,0.187168751,0.396906208,0.345660492,0.740536574
2010-08-02 05:00:00+00:00,0.118745106,0.186753258,0.396250279,0.345660492,0.740768717
2010-08-02 06:00:00+00:00,0.117949493,0.186337919,0.395594531,0.345660492,0.741000861
2010-08-02 07:00:00+00:00,0.11715388,0.185922735,0.394938964,0.345660492,0.741233004
2010-08-02 08:00:00+00:00,0.116358266,0.185507705,0.394283579,0.345660492,0.741465147
2010-08-02 09:00:00+00:00,0.115562653,0.185092829,0.393628374,0.345660492,0.74169729
2010-08-02 10:00:00+00:00,0.11476704,0.184678109,0.392973352,0.345660492,0.741929433
2010-08-02 11:00:00+00:00,0.113971426,0.184263543,0.392318512,0.345660492,0.742161576
2010-08-02 12:00:00+00:00,0.113175813,0.183849133,0.391663853,0.345660492,0.742393719
2010-08-02 13:00:00+00:00,0.1123802,0.183434879,0.391009377,0.345660492,0.742625862
2010-08-02 14:00:00+00:00,0.111584587,0.18302078,0.390355084,0.345660492,0.742858006
2010-08-02 15:00:00+00:00,0.110788973,0.182606838,0.389700973,0.345660492,0.743090149
2010-08-02 16:00:00+00:00,0.10999336,0.182193052,0.389047045,0.345660492,0.743322292
2010-08-02 17:00:00+00:00,0.109197747,0.181779422,0.3883933,0.345660492,0.743554435
2010-08-02 18:00:00+00:00,0.108402133,0.18136595,0.387739739,0.345660492,0.743786578
2010-08-02 19:00:00+00:00,0.10760652,0.180952634,0.387086361,0.345660492,0.744018721
2010-08-02 20:00:00+00:00,0.106810907,0.180539475,0.386433167,0.345660492,0.744250864
2010-08-02 21:00:00+00:00,0.106015294,0.180126475,0.385780157,0.345660492,0.744483007
2010-08-02 22:00:00+00:00,0.10521968,0.179713632,0.385127331,0.345660492,0.744715151
2010-08-02 23:00:00+00:00,0.104424067,0.179300946,0.38447469,0.345660492,0.744947294
2010-08-03 00:00:00+00:00,0.10412262,0.179960296,0.384255402,0.345660492,0.745179437
2010-08-03 01:00:00+00:00,0.103821173,0.180620048,0.384036136,0.345660492,0.74541158
2010-08-03 02:00:00+00:00,0.103519726,0.181280202,0.383816891,0.345660492,0.745643723
2010-08-03 03:00:00+00:00,0.103218278,0.181940757,0.383597666,0.345660492,0.745875866
2010-08-03 04:00:00+00:00,0.102916831,0.182601712,0.383378463,0.345660492,0.746108009
2010-08-03 05:00:00+00:00,0.102615384,0.183263066,0.38315928,0.345660492,0.746340152
2010-08-03 06:00:00+00:00,0.102313937,0.183924818,0.382940118,0.345660492,0.746572296
2010-08-03 07:00:00+00:00,0.10201249,0.184586967,0.382720977,0.345660492,0.746804439
2010-08-03 08:00:00+00:00,0.101711043,0.185249512,0.382501857,0.345660492,0.747036582
2010-08-03 09:00:00+00:00,0.101409596,0.185912453,0.382282758,0.345660492,0.747268725
2010-08-03 10:00:00+00:00,0.101108149,0.186575787,0.38206368,0.345660492,0.747500868
2010-08-03 11:00:00+00:00,0.100806702,0.187239515,0.381844622,0.345660492,0.747733011
2010-08-03 12:00:00+00:00,0.100505254,0.187903635,0.381625586,0.345660492,0.747965154
2010-08-03 13:00:00+00:00,0.100203807,0.188568147,0.381406571,0.345660492,0.748197297
2010-08-03 14:00:00+00:00,0.09990236,0.189233049,0.381187576,0.345660492,0.748429441
2010-08-03 15:00:00+00:00,0.099600913,0.189898341,0.380968603,0.345660492,0.748661584
2010-08-03 16:00:00+00:00,0.099299466,0.190564022,0.38074965,0.345660492,0.748893727
2010-08-03 17:00:00+00:00,0.098998019,0.19123009,0.380530719,0.345660492,0.74912587
2010-08-03 18:00:00+00:00,0.098696572,0.191896545,0.380311808,0.345660492,0.749358013
2010-08-03 19:00:00+00:00,0.098395125,0.192563386,0.380092919,0.345660492,0.749590156
2010-08-03 20:00:00+00:00,0.098093678,0.193230612,0.37987405,0.345660492,0.749822299
2010-08-03 21:00:00+00:00,0.09779223,0.193898223,0.379655203,0.345660492,0.750054442
2010-08-03 22:00:00+00:00,0.097490783,0.194566217,0.379436376,0.345660492,0.750286586
2010-08-03 23:00:00+00:00,0.097189336,0.195234593,0.379217571,0.345660492,0.750518729
2010-08-04 00:00:00+00:00,0.096870493,0.195338809,0.378898055,0.345660492,0.750750872
2010-08-04 01:00:00+00:00,0.096551649,0.195443035,0.378578584,0.345660492,0.750983015
2010-08-04 02:00:00+00:00,0.096232806,0.195547269,0.378259158,0.345660492,0.751215158
2010-08-04 03:00:00+00:00,0.095913962,0.195651514,0.377939777,0.345660492,0.751447301
2010-08-04 04:00:00+00:00,0.095595119,0.195755767,0.377620441,0.345660492,0.751679444
2010-08-04 05:00:00+00:00,0.095276275,0.19586003,0.37730115,0.345660492,0.751911587
2010-08-04 06:00:00+00:00,0.094957432,0.195964301,0.376981904,0.345660492,0.752143731
2010-08-04 07:00:00+00:00,0.094638588,0.196068582,0.376662703,0.345660492,0.752375874
2010-08-04 08:00:00+00:00,0.094319745,0.196172873,0.376343547,0.345660492,0.752608017
2010-08-04 09:00:00+00:00,0.094000901,0.196277172,0.376024436,0.345660492,0.75284016
2010-08-04 10:00:00+00:00,0.093682058,0.196381481,0.375705371,0.345660492,0.753072303
2010-08-04 11:00:00+00:00,0.093363214,0.196485799,0.37538635,0.345660492,0.753304446
2010-08-04 12:00:00+00:00,0.093044371,0.196590127,0.375067375,0.345660492,0.753536589
2010-08-04 13:00:00+00:00,0.092725527,0.196694463,0.374748445,0.345660492,0.753768732
2010-08-04 14:00:00+00:00,0.092406684,0.196798809,0.37442956,0.345660492,0.754000876
2010-08-04 15:00:00+00:00,0.09208784,0.196903164,0.37411072,0.345660492,0.754233019
2010-08-04 16:00:00+00:00,0.091768997,0.197007528,0.373791926,0.345660492,0.754465162
2010-08-04 17:00:00+00:00,0.091450153,0.197111901,0.373473177,0.345660492,0.754697305
2010-08-04 18:00:00+00:00,0.09113131,0.197216284,0.373154473,0.345660492,0.754929448
2010-08-04 19:00:00+00:00,0.090812466,0.197320676,0.372835815,0.345660492,0.755161591
2010-08-04 20:00:00+00:00,0.090493623,0.197425077,0.372517202,0.345660492,0.755393734
2010-08-04 21:00:00+00:00,0.090174779,0.197529487,0.372198634,0.345660492,0.755625878
2010-08-04 22:00:00+00:00,0.089855936,0.197633906,0.371880112,0.345660492,0.755858021
2010-08-04 23:00:00+00:00,0.089537093,0.197738335,0.371561636,0.345660492,0.756090164
2010-08-05 00:00:00+00:00,0.089374545,0.197613471,0.371350025,0.345660492,0.756322307
2010-08-05 01:00:00+00:00,0.089211998,0.19748862,0.371138434,0.345660492,0.75655445
2010-08-05 02:00:00+00:00,0.08904945,0.197363782,0.370926863,0.345660492,0.756786593
2010-08-05 03:00:00+00:00,0.088886903,0.197238958,0.370715313,0.345660492,0.757018736
2010-08-05 04:00:00+00:00,0.088724356,0.197114146,0.370503782,0.345660492,0.757250879
2010-08-05 05:00:00+00:00,0.088561808,0.196989348,0.370292272,0.345660492,0.757483023
2010-08-05 06:00:00+00:00,0.088399261,0.196864563,0.370080781,0.345660492,0.757715166
2010-08-05 07:00:00+00:00,0.088236714,0.196739791,0.369869311,0.345660492,0.757947309
2010-08-05 08:00:00+00:00,0.088074166,0.196615032,0.369657861,0.345660492,0.758179452
2010-08-05 09:00:00+00:00,0.087911619,0.196490287,0.369446432,0.345660492,0.758411595
2010-08-05 10:00:00+00:00,0.087749071,0.196365554,0.369235022,0.345660492,0.758643738
2010-08-05 11:00:00+00:00,0.087586524,0.196240835,0.369023632,0.345660492,0.758875881
2010-08-05 12:00:00+00:00,0.087423977,0.196116129,0.368812263,0.345660492,0.759108024
2010-08-05 13:00:00+00:00,0.087261429,0.195991436,0.368600914,0.345660492,0.759340168
2010-08-05 14:00:00+00:00,0.087098882,0.195866757,0.368389585,0.345660492,0.759572311
2010-08-05 15:00:00+00:00,0.086936335,0.195742091,0.368178276,0.345660492,0.759804454
2010-08-05 16:00:00+00:00,0.086773787,0.195617437,0.367966988,0.345660492,0.760036597
2010-08-05 17:00:00+00:00,0.08661124,0.195492798,0.36775572,0.345660492,0.76026874
2010-08-05 18:00:00+00:00,0.086448693,0.195368171,0.367544472,0.345660492,0.760500883
2010-08-05 19:00:00+00:00,0.086286145,0.195243558,0.367333244,0.345660492,0.760733026
2010-08-05 20:00:00+00:00,0.086123598,0.195118958,0.367122036,0.345660492,0.760965169
2010-08-05 21:00:00+00:00,0.08596105,0.194994371,0.366910849,0.345660492,0.761197313
2010-08-05 22:00:00+00:00,0.085798503,0.194869797,0.366699682,0.345660492,0.761429456
2010-08-05 23:00:00+00:00,0.085635956,0.194745237,0.366488535,0.345660492,0.761661599
2010-08-06 00:00:00+00:00,0.085537013,0.194734191,0.366374227,0.345660492,0.761893742
2010-08-06 01:00:00+00:00,0.085438071,0.194723146,0.366259925,0.345660492,0.762125885
2010-08-06 02:00:00+00:00,0.085339129,0.1947121,0.366145629,0.345660492,0.762358028
2010-08-06 03:00:00+00:00,0.085240187,0.194701055,0.366031339,0.345660492,0.762590171
2010-08-06 04:00:00+00:00,0.085141245,0.19469001,0.365917055,0.345660492,0.762822314
2010-08-06 05:00:00+00:00,0.085042302,0.194678965,0.365802777,0.345660492,0.763054458
2010-08-06 06:00:00+00:00,0.08494336,0.194667919,0.365688505,0.345660492,0.763286601
2010-08-06 07:00:00+00:00,0.084844418,0.194656875,0.365574239,0.345660492,0.763518744
2010-08-06 08:00:00+00:00,0.084745476,0.19464583,0.365459978,0.345660492,0.763750887
2010-08-06 09:00:00+00:00,0.084646533,0.194634785,0.365345724,0.345660492,0.76398303
2010-08-06 10:00:00+00:00,0.084547591,0.19462374,0.365231476,0.345660492,0.764215173
2010-08-06 11:00:00+00:00,0.084448649,0.194612696,0.365117233,0.345660492,0.764447316
2010-08-06 12:00:00+00:00,0.084349707,0.194601651,0.365002997,0.345660492,0.764679459
2010-08-06 13:00:00+00:00,0.084250764,0.194590607,0.364888766,0.345660492,0.764911603
2010-08-06 14:00:00+00:00,0.084151822,0.194579563,0.364774542,0.345660492,0.765143746
2010-08-06 15:00:00+00:00,0.08405288,0.194568519,0.364660323,0.345660492,0.765375889
2010-08-06 16:00:00+00:00,0.083953938,0.194557475,0.36454611,0.345660492,0.765608032
2010-08-06 17:00:00+00:00,0.083854995,0.194546431,0.364431904,0.345660492,0.765840175
2010-08-06 18:00:00+00:00,0.083756053,0.194535387,0.364317703,0.345660492,0.766072318
2010-08-06 19:00:00+00:00,0.083657111,0.194524343,0.364203508,0.345660492,0.766304461
2010-08-06 20:00:00+00:00,0.083558169,0.1945133,0.36408932,0.345660492,0.766536604
2010-08-06 21:00:00+00:00,0.083459226,0.194502256,0.363975137,0.345660492,0.766768748
2010-08-06 22:00:00+00:00,0.083360284,0.194491213,0.36386096,0.345660492,0.767000891
2010-08-06 23:00:00+00:00,0.083261342,0.194480169,0.363746789,0.345660492,0.767233034
2010-08-07 00:00:00+00:00,0.08329097,0.195081715,0.363739544,0.345660492,0.767465177
2010-08-07 01:00:00+00:00,0.083320599,0.195683571,0.363732299,0.345660492,0.76769732
2010-08-07 02:00:00+00:00,0.083350227,0.196285735,0.363725054,0.345660492,0.767929463
2010-08-07 03:00:00+00:00,0.083379855,0.196888207,0.363717809,0.345660492,0.768161606
2010-08-07 04:00:00+00:00,0.083409483,0.197490986,0.363710564,0.345660492,0.768393749
2010-08-07 05:00:00+00:00,0.083439112,0.198094072,0.363703319,0.345660492,0.768625893
2010-08-07 06:00:00+00:00,0.08346874,0.198697465,0.363696075,0.345660492,0.768858036
2010-08-07 07:00:00+00:00,0.083498368,0.199301162,0.36368883,0.345660492,0.769090179
2010-08-07 08:00:00+00:00,0.083527997,0.199905165,0.363681585,0.345660492,0.769322322
2010-08-07 09:00:00+00:00,0.083557625,0.200509472,0.36367434,0.345660492,0.769554465
2010-08-07 10:00:00+00:00,0.083587253,0.201114083,0.363667095,0.345660492,0.769786608
2010-08-07 11:00:00+00:00,0.083616882,0.201718997,0.363659851,0.345660492,0.770018751
2010-08-07 12:00:00+00:00,0.08364651,0.202324214,0.363652606,0.345660492,0.770250894
2010-08-07 13:00:00+00:00,0.083676138,0.202929732,0.363645361,0.345660492,0.770483038
2010-08-07 14:00:00+00:00,0.083705766,0.203535552,0.363638117,0.345660492,0.770715181
2010-08-07 15:00:00+00:00,0.083735395,0.204141672,0.363630872,0.345660492,0.770947324
2010-08-07 16:00:00+00:00,0.083765023,0.204748092,0.363623627,0.345660492,0.771179467
2010-08-07 17:00:00+00:00,0.083794651,0.205354812,0.363616383,0.345660492,0.77141161
2010-08-07 18:00:00+00:00,0.08382428,0.205961831,0.363609138,0.345660492,0.771643753
2010-08-07 19:00:00+00:00,0.083853908,0.206569148,0.363601894,0.345660492,0.771875896
2010-08-07 20:00:00+00:00,0.083883536,0.207176763,0.363594649,0.345660492,0.772108039
2010-08-07 21:00:00+00:00,0.083913165,0.207784675,0.363587405,0.345660492,0.772340183
2010-08-07 22:00:00+00:00,0.083942793,0.208392883,0.36358016,0.345660492,0.772572326
2010-08-07 23:00:00+00:00,0.083972421,0.209001388,0.363572916,0.345660492,0.772804469
2010-08-08 00:00:00+00:00,0.083871033,0.208605329,0.363410089,0.345660492,0.773036612
2010-08-08 01:00:00+00:00,0.083769644,0.208209395,0.363247275,0.345660492,0.773268755
2010-08-08 02:00:00+00:00,0.083668256,0.207813587,0.363084473,0.345660492,0.773500898
2010-08-08 03:00:00+00:00,0.083566868,0.207417905,0.362921683,0.345660492,0.773733041
2010-08-08 04:00:00+00:00,0.083465479,0.207022348,0.362758906,0.345660492,0.773965185
2010-08-08 05:00:00+00:00,0.083364091,0.206626917,0.36259614,0.345660492,0.774197328
2010-08-08 06:00:00+00:00,0.083262703,0.206231613,0.362433387,0.345660492,0.774429471
2010-08-08 07:00:00+00:00,0.083161314,0.205836434,0.362270646,0.345660492,0.774661614
2010-08-08 08:00:00+00:00,0.083059926,0.205441382,0.362107917,0.345660492,0.774893757
2010-08-08 09:00:00+00:00,0.082958537,0.205046457,0.3619452,0.345660492,0.7751259
2010-08-08 10:00:00+00:00,0.082857149,0.204651658,0.361782496,0.345660492,0.775358043
2010-08-08 11:00:00+00:00,0.082755761,0.204256986,0.361619803,0.345660492,0.775590186
2010-08-08 12:00:00+00:00,0.082654372,0.203862441,0.361457123,0.345660492,0.77582233
2010-08-08 13:00:00+00:00,0.082552984,0.203468024,0.361294455,0.345660492,0.776054473
2010-08-08 14:00:00+00:00,0.082451596,0.203073733,0.361131799,0.345660492,0.776286616
2010-08-08 15:00:00+00:00,0.082350207,0.202679571,0.360969156,0.345660492,0.776518759
2010-08-08 16:00:00+00:00,0.082248819,0.202285536,0.360806525,0.345660492,0.776750902
2010-08-08 17:00:00+00:00,0.08214743,0.201891629,0.360643905,0.345660492,0.776983045
2010-08-08 18:00:00+00:00,0.082046042,0.20149785,0.360481298,0.345660492,0.777215188
2010-08-08 19:00:00+00:00,0.081944654,0.201104199,0.360318704,0.345660492,0.777447331
2010-08-08 20:00:00+00:00,0.081843265,0.200710677,0.360156121,0.345660492,0.777679475
2010-08-08 21:00:00+00:00,0.081741877,0.200317283,0.359993551,0.345660492,0.777911618
2010-08-08 22:00:00+00:00,0.081640489,0.199924018,0.359830993,0.345660492,0.778143761
2010-08-08 23:00:00+00:00,0.0815391,0.199530881,0.359668447,0.345660492,0.778375904
2010-08-09 00:00:00+00:00,0.081433635,0.198873194,0.3595379,0.345660492,0.778608047
2010-08-09 01:00:00+00:00,0.081328169,0.198215868,0.359407361,0.345660492,0.77884019
2010-08-09 02:00:00+00:00,0.081222703,0.197558906,0.35927683,0.345660492,0.779072333
2010-08-09 03:00:00+00:00,0.081117238,0.196902307,0.359146307,0.345660492,0.779304476
2010-08-09 04:00:00+00:00,0.081011772,0.196246073,0.359015792,0.345660492,0.77953662
2010-08-09 05:00:00+00:00,0.080906306,0.195590205,0.358885284,0.345660492,0.779768763
2010-08-09 06:00:00+00:00,0.080800841,0.194934703,0.358754785,0.345660492,0.780000906
2010-08-09 07:00:00+00:00,0.080695375,0.194279569,0.358624293,0.345660492,0.780233049
2010-08-09 08:00:00+00:00,0.080589909,0.193624802,0.358493809,0.345660492,0.780465192
2010-08-09 09:00:00+00:00,0.080484443,0.192970404,0.358363333,0.345660492,0.780697335
2010-08-09 10:00:00+00:00,0.080378978,0.192316376,0.358232865,0.345660492,0.780929478
2010-08-09 11:00:00+00:00,0.080273512,0.191662718,0.358102405,0.345660492,0.781161621
2010-08-09 12:00:00+00:00,0.080168046,0.191009432,0.357971953,0.345660492,0.781393765
2010-08-09 13:00:00+00:00,0.080062581,0.190356517,0.357841509,0.345660492,0.781625908
2010-08-09 14:00:00+00:00,0.079957115,0.189703976,0.357711073,0.345660492,0.781858051
2010-08-09 15:00:00+00:00,0.079851649,0.189051809,0.357580645,0.345660492,0.782090194
2010-08-09 16:00:00+00:00,0.079746184,0.188400016,0.357450224,0.345660492,0.782322337
2010-08-09 17:00:00+00:00,0.079640718,0.187748599,0.357319812,0.345660492,0.78255448
2010-08-09 18:00:00+00:00,0.079535252,0.187097559,0.357189408,0.345660492,0.782786623
2010-08-09 19:00:00+00:00,0.079429787,0.186446896,0.357059011,0.345660492,0.783018766
2010-08-09 20:00:00+00:00,0.079324321,0.185796611,0.356928622,0.345660492,0.78325091
2010-08-09 21:00:00+00:00,0.079218855,0.185146705,0.356798242,0.345660492,0.783483053
2010-08-09 22:00:00+00:00,0.07911339,0.184497179,0.356667869,0.345660492,0.783715196
2010-08-09 23:00:00+00:00,0.079007924,0.183848034,0.356537504,0.345660492,0.783947339
2010-08-10 00:00:00+00:00,0.079037552,0.183776682,0.356547782,0.345660492,0.784179482
2010-08-10 01:00:00+00:00,0.079067181,0.183705334,0.35655806,0.345660492,0.784411625
2010-08-10 02:00:00+00:00,0.079096809,0.183633991,0.356568337,0.345660492,0.784643768
2010-08-10 03:00:00+00:00,0.079126437,0.183562653,0.356578615,0.345660492,0.784875911
2010-08-10 04:00:00+00:00,0.079156065,0.183491319,0.356588893,0.345660492,0.785108055
2010-08-10 05:00:00+00:00,0.079185694,0.18341999,0.356599171,0.345660492,0.785340198
2010-08-10 06:00:00+00:00,0.079215322,0.183348666,0.356609449,0.345660492,0.785572341
2010-08-10 07:00:00+00:00,0.07924495,0.183277346,0.356619727,0.345660492,0.785804484
2010-08-10 08:00:00+00:00,0.079274579,0.183206031,0.356630005,0.345660492,0.786036627
2010-08-10 09:00:00+00:00,0.079304207,0.18313472,0.356640284,0.345660492,0.78626877
2010-08-10 10:00:00+00:00,0.079333835,0.183063414,0.356650562,0.345660492,0.786500913
2010-08-10 11:00:00+00:00,0.079363464,0.182992113,0.35666084,0.345660492,0.786733056
2010-08-10 12:00:00+00:00,0.079393092,0.182920816,0.356671118,0.345660492,0.7869652
2010-08-10 13:00:00+00:00,0.07942272,0.182849524,0.356681397,0.345660492,0.787197343
2010-08-10 14:00:00+00:00,0.079452348,0.182778236,0.356691675,0.345660492,0.787429486
2010-08-10 15:00:00+00:00,0.079481977,0.182706954,0.356701954,0.345660492,0.787661629
2010-08-10 16:00:00+00:00,0.079511605,0.182635675,0.356712232,0.345660492,0.787893772
2010-08-10 17:00:00+00:00,0.079541233,0.182564402,0.356722511,0.345660492,0.788125915
2010-08-10 18:00:00+00:00,0.079570862,0.182493133,0.356732789,0.345660492,0.788358058
2010-08-10 19:00:00+00:00,0.07960049,0.182421869,0.356743068,0.345660492,0.788590201
2010-08-10 20:00:00+00:00,0.079630118,0.182350609,0.356753347,0.345660492,0.788822345
2010-08-10 21:00:00+00:00,0.079659747,0.182279354,0.356763626,0.345660492,0.789054488
2010-08-10 22:00:00+00:00,0.079689375,0.182208104,0.356773904,0.345660492,0.789286631
2010-08-10 23:00:00+00:00,0.079719003,0.182136858,0.356784183,0.345660492,0.789518774
2010-08-11 00:00:00+00:00,0.07968421,0.181638533,0.356737236,0.345660492,0.789750917
2010-08-11 01:00:00+00:00,0.079649418,0.181140435,0.356690291,0.345660492,0.78998306
2010-08-11 02:00:00+00:00,0.079614625,0.180642566,0.356643346,0.345660492,0.790215203
2010-08-11 03:00:00+00:00,0.079579832,0.180144925,0.356596402,0.345660492,0.790447347
2010-08-11 04:00:00+00:00,0.079545039,0.179647513,0.356549459,0.345660492,0.79067949
2010-08-11 05:00:00+00:00,0.079510247,0.179150331,0.356502518,0.345660492,0.790911633
2010-08-11 06:00:00+00:00,0.079475454,0.178653379,0.356455577,0.345660492,0.791143776
2010-08-11 07:00:00+00:00,0.079440661,0.178156656,0.356408638,0.345660492,0.791375919
2010-08-11 08:00:00+00:00,0.079405869,0.177660165,0.356361699,0.345660492,0.791608062
2010-08-11 09:00:00+00:00,0.079371076,0.177163905,0.356314762,0.345660492,0.791840205
2010-08-11 10:00:00+00:00,0.079336283,0.176667876,0.356267825,0.345660492,0.792072348
2010-08-11 11:00:00+00:00,0.07930149,0.176172079,0.35622089,0.345660492,0.792304492
2010-08-11 12:00:00+00:00,0.079266698,0.175676515,0.356173955,0.345660492,0.792536635
2010-08-11 13:00:00+00:00,0.079231905,0.175181184,0.356127022,0.345660492,0.792768778
2010-08-11 14:00:00+00:00,0.079197112,0.174686085,0.356080089,0.345660492,0.793000921
2010-08-11 15:00:00+00:00,0.079162319,0.174191221,0.356033158,0.345660492,0.793233064
2010-08-11 16:00:00+00:00,0.079127527,0.173696591,0.355986228,0.345660492,0.793465207
2010-08-11 17:00:00+00:00,0.079092734,0.173202195,0.355939298,0.345660492,0.79369735
2010-08-11 18:00:00+00:00,0.079057941,0.172708035,0.35589237,0.345660492,0.793929493
2010-08-11 19:00:00+00:00,0.079023148,0.17221411,0.355845443,0.345660492,0.794161637
2010-08-11 20:00:00+00:00,0.078988356,0.171720421,0.355798517,0.345660492,0.79439378
2010-08-11 21:00:00+00:00,0.078953563,0.171226969,0.355751592,0.345660492,0.794625923
2010-08-11 22:00:00+00:00,0.07891877,0.170733753,0.355704667,0.345660492,0.794858066
2010-08-11 23:00:00+00:00,0.078883977,0.170240775,0.355657744,0.345660492,0.795090209
2010-08-12 00:00:00+00:00,0.078768726,0.169947554,0.35548108,0.345660492,0.795322352
2010-08-12 01:00:00+00:00,0.078653475,0.169654417,0.35530443,0.345660492,0.795554495
2010-08-12 02:00:00+00:00,0.078538224,0.169361365,0.355127794,0.345660492,0.795786638
2010-08-12 03:00:00+00:00,0.078422973,0.169068397,0.354951174,0.345660492,0.796018782
2010-08-12 04:00:00+00:00,0.078307722,0.168775514,0.354774568,0.345660492,0.796250925
2010-08-12 05:00:00+00:00,0.07819247,0.168482715,0.354597976,0.345660492,0.796483068
2010-08-12 06:00:00+00:00,0.078077219,0.168190001,0.354421399,0.345660492,0.796715211
2010-08-12 07:00:00+00:00,0.077961968,0.167897372,0.354244837,0.345660492,0.796947354
2010-08-12 08:00:00+00:00,0.077846717,0.167604828,0.35406829,0.345660492,0.797179497
2010-08-12 09:00:00+00:00,0.077731466,0.167312369,0.353891757,0.345660492,0.79741164
2010-08-12 10:00:00+00:00,0.077616215,0.167019996,0.353715239,0.345660492,0.797643783
2010-08-12 11:00:00+00:00,0.077500964,0.166727707,0.353538736,0.345660492,0.797875927
2010-08-12 12:00:00+00:00,0.077385712,0.166435504,0.353362247,0.345660492,0.79810807
