,PHOT,WTOF,WTON,HE Moste,HE Doblar,HE Plave,HE Dravograd,HE Vuzenica,HE Vuhred,HE Ozbalt,HE Fala,HE Mariborski otok,HE Zlatolicje,HE Formin,mHE_Dravske,HE Solkan,mHE SENG,HE Mavcice,HE Medvode,HE Vrhovo,mHE Savske,HE Bostanj,HE Arto-Blanca,HE Krsko,HROR
2015-04-24 17:00:00+00:00,0.000172909,0,0.252,0.376183745,0.673981607,0.885296371,0.54232449,0.48935367,0.52518108,0.525179725,0.525177,0.52518,0.522678,0.522679,0.106366,0.562418,0.726267,0.683351,0.483608,0.326261,1,0.368444,0.414426,0.425037,0.552450974
2015-04-24 18:00:00+00:00,0,0,0.257,0.376873935,0.67521817,0.886920637,0.5433195,0.490635379,0.52601775,0.526016393,0.526014,0.526017,0.523505,0.523505,0.106552,0.571252,0.737674,0.687866,0.487596,0.325868,1,0.368,0.413914,0.424512,0.553972282
2015-04-24 19:00:00+00:00,0,0,0.256,0.377564124,0.676454734,0.888544902,0.54431451,0.491917089,0.52685442,0.526853061,0.526851,0.526853,0.524331,0.524331,0.106737,0.580085,0.749081,0.692382,0.491584,0.325474,1,0.367555,0.413402,0.423987,0.555493591
2015-04-24 20:00:00+00:00,0,0,0.232,0.378254314,0.677691298,0.890169168,0.545309521,0.493198798,0.52769109,0.527689729,0.527687,0.52769,0.525157,0.525157,0.106922,0.588919,0.760488,0.696897,0.495571,0.325081,1,0.367111,0.41289,0.423462,0.5570149
2015-04-24 21:00:00+00:00,0,0,0.204,0.378944504,0.678927861,0.891793434,0.546304531,0.494480508,0.52852776,0.528526397,0.528524,0.528527,0.525984,0.525984,0.107107,0.597752,0.771895,0.701412,0.499559,0.324687,1,0.366667,0.412378,0.422937,0.558536208
2015-04-24 22:00:00+00:00,0,0,0.193,0.379634693,0.680164425,0.8934177,0.547299542,0.495762217,0.529364431,0.529363065,0.529361,0.529363,0.52681,0.52681,0.107293,0.606586,0.783302,0.705927,0.503547,0.324294,1,0.366223,0.411866,0.422413,0.560057517
2015-04-24 23:00:00+00:00,0,0,0.188,0.380324883,0.681400988,0.895041966,0.548294552,0.497043927,0.530201101,0.530199734,0.530197,0.5302,0.527636,0.527636,0.107478,0.615419,0.794709,0.710442,0.507535,0.323901,1,0.365779,0.411355,0.421888,0.561578826
2015-04-25 00:00:00+00:00,0,0,0.186,0.380909668,0.682448706,0.896418176,0.549137606,0.498066543,0.530902656,0.530901287,0.530899,0.530901,0.528335,0.528335,0.107632,0.612456,0.790882,0.70839,0.507626,0.323738,1,0.365595,0.41114,0.421667,0.561843031
2015-04-25 01:00:00+00:00,0,0,0.187,0.381494453,0.683496423,0.897794386,0.54998066,0.499089159,0.531604212,0.531602841,0.5316,0.531603,0.529034,0.529034,0.107787,0.609492,0.787055,0.706337,0.507717,0.323575,1,0.365411,0.410925,0.421447,0.562107237
2015-04-25 02:00:00+00:00,0,0,0.182,0.382079238,0.684544141,0.899170597,0.550823714,0.500111775,0.532305767,0.532304394,0.532302,0.532305,0.529733,0.529733,0.107941,0.606529,0.783228,0.704285,0.507808,0.323412,1,0.365227,0.41071,0.421226,0.562371442
2015-04-25 03:00:00+00:00,0,0,0.167,0.382664023,0.685591858,0.900546807,0.551666768,0.501134392,0.533007322,0.533005948,0.533004,0.533006,0.530432,0.530432,0.108096,0.603565,0.779401,0.702232,0.507899,0.323249,1,0.365043,0.410495,0.421006,0.562635648
2015-04-25 04:00:00+00:00,0.000518726,0,0.155,0.383248808,0.686639576,0.901923017,0.552509822,0.502157008,0.533708878,0.533707501,0.533705,0.533708,0.531131,0.531131,0.10825,0.600602,0.775574,0.70018,0.50799,0.323086,1,0.364859,0.41028,0.420785,0.562899853
2015-04-25 05:00:00+00:00,0.007953792,0,0.113,0.383833592,0.687687293,0.903299228,0.553352875,0.503179624,0.534410433,0.534409055,0.534407,0.534409,0.53183,0.53183,0.108405,0.597638,0.771747,0.698127,0.508082,0.322923,1,0.364675,0.410065,0.420565,0.563164059
2015-04-25 06:00:00+00:00,0.024380101,0,0.092,0.384418377,0.688735011,0.904675438,0.554195929,0.50420224,0.535111988,0.535110608,0.535108,0.535111,0.532529,0.532529,0.10856,0.594674,0.76792,0.696074,0.508173,0.322761,1,0.364491,0.40985,0.420344,0.563428264
2015-04-25 07:00:00+00:00,0.049106019,0,0.087,0.385003162,0.689782728,0.906051648,0.555038983,0.505224857,0.535813543,0.535812162,0.53581,0.535812,0.533228,0.533228,0.108714,0.591711,0.764093,0.694022,0.508264,0.322598,1,0.364307,0.409635,0.420124,0.56369247
2015-04-25 08:00:00+00:00,0.073659029,0,0.055,0.385587947,0.690830445,0.907427859,0.555882037,0.506247473,0.536515099,0.536513715,0.536511,0.536514,0.533926,0.533927,0.108869,0.588747,0.760266,0.691969,0.508355,0.322435,1,0.364123,0.40942,0.419903,0.563956675
2015-04-25 09:00:00+00:00,0.070546675,0,0.03,0.386172732,0.691878163,0.908804069,0.556725091,0.507270089,0.537216654,0.537215269,0.537213,0.537215,0.534625,0.534626,0.109023,0.585784,0.756439,0.689917,0.508446,0.322272,1,0.363939,0.409205,0.419683,0.564220881
2015-04-25 10:00:00+00:00,0.054812,0,0.015,0.386757517,0.69292588,0.910180279,0.557568145,0.508292705,0.537918209,0.537916822,0.537914,0.537917,0.535324,0.535324,0.109178,0.58282,0.752612,0.687864,0.508537,0.322109,1,0.363755,0.40899,0.419462,0.564485086
2015-04-25 11:00:00+00:00,0.03613788,0,0.007,0.387342302,0.693973598,0.91155649,0.558411199,0.509315322,0.538619765,0.538618376,0.538616,0.538619,0.536023,0.536023,0.109332,0.579856,0.748785,0.685811,0.508628,0.321946,1,0.363571,0.408775,0.419242,0.564749292
2015-04-25 12:00:00+00:00,0.03146935,0,0.007,0.387927087,0.695021315,0.9129327,0.559254253,0.510337938,0.53932132,0.539319929,0.539318,0.53932,0.536722,0.536722,0.109487,0.576893,0.744958,0.683759,0.508719,0.321783,1,0.363387,0.40856,0.419022,0.565013497
2015-04-25 13:00:00+00:00,0.025936278,0,0.011,0.388511872,0.696069033,0.914308911,0.560097307,0.511360554,0.540022875,0.540021483,0.540019,0.540022,0.537421,0.537421,0.109641,0.573929,0.741131,0.681706,0.50881,0.32162,1,0.363203,0.408345,0.418801,0.565277703
2015-04-25 14:00:00+00:00,0.022305199,0,0.017,0.389096657,0.69711675,0.915685121,0.560940361,0.512383171,0.540724431,0.540723036,0.540721,0.540723,0.53812,0.53812,0.109796,0.570966,0.737304,0.679654,0.508901,0.321457,1,0.363019,0.40813,0.418581,0.565541908
2015-04-25 15:00:00+00:00,0.018501211,0,0.023,0.389681442,0.698164468,0.917061331,0.561783415,0.513405787,0.541425986,0.54142459,0.541422,0.541425,0.538819,0.538819,0.10995,0.568002,0.733477,0.677601,0.508992,0.321295,1,0.362836,0.407915,0.41836,0.565806114
2015-04-25 16:00:00+00:00,0.01054742,0,0.025,0.390266227,0.699212185,0.918437542,0.562626469,0.514428403,0.542127541,0.542126143,0.542124,0.542126,0.539518,0.539518,0.110105,0.565039,0.72965,0.675549,0.509083,0.321132,1,0.362652,0.4077,0.41814,0.566070319
2015-04-25 17:00:00+00:00,0.001037451,0,0.03,0.390851011,0.700259903,0.919813752,0.563469523,0.515451019,0.542829097,0.542827697,0.542825,0.542828,0.540217,0.540217,0.110259,0.562075,0.725824,0.673496,0.509174,0.320969,1,0.362468,0.407485,0.417919,0.566334525
2015-04-25 18:00:00+00:00,0,0,0.036,0.391435796,0.70130762,0.921189962,0.564312576,0.516473636,0.543530652,0.54352925,0.543527,0.543529,0.540916,0.540916,0.110414,0.559111,0.721997,0.671443,0.509265,0.320806,1,0.362284,0.40727,0.417699,0.56659873
2015-04-25 19:00:00+00:00,0,0,0.04,0.392020581,0.702355338,0.922566173,0.56515563,0.517496252,0.544232207,0.544230804,0.544228,0.544231,0.541615,0.541615,0.110569,0.556148,0.71817,0.669391,0.509357,0.320643,1,0.3621,0.407055,0.417478,0.566862936
2015-04-25 20:00:00+00:00,0,0,0.042,0.392605366,0.703403055,0.923942383,0.565998684,0.518518868,0.544933763,0.544932357,0.54493,0.544933,0.542313,0.542314,0.110723,0.553184,0.714343,0.667338,0.509448,0.32048,1,0.361916,0.40684,0.417258,0.567127141
2015-04-25 21:00:00+00:00,0,0,0.042,0.393190151,0.704450772,0.925318593,0.566841738,0.519541484,0.545635318,0.545633911,0.545631,0.545634,0.543012,0.543013,0.110878,0.550221,0.710516,0.665286,0.509539,0.320317,1,0.361732,0.406625,0.417037,0.567391346
2015-04-25 22:00:00+00:00,0,0,0.044,0.393774936,0.70549849,0.926694804,0.567684792,0.520564101,0.546336873,0.546335464,0.546333,0.546336,0.543711,0.543711,0.111032,0.547257,0.706689,0.663233,0.50963,0.320154,1,0.361548,0.406411,0.416817,0.567655552
2015-04-25 23:00:00+00:00,0,0,0.045,0.394359721,0.706546207,0.928071014,0.568527846,0.521586717,0.547038429,0.547037018,0.547035,0.547037,0.54441,0.54441,0.111187,0.544293,0.702862,0.66118,0.509721,0.319992,1,0.361364,0.406196,0.416596,0.567919757
2015-04-26 00:00:00+00:00,0,0,0.047,0.394785228,0.707308558,0.929072386,0.569141277,0.522382947,0.547533671,0.547532259,0.54753,0.547532,0.54491,0.54491,0.111298,0.541394,0.699118,0.657899,0.507831,0.319979,1,0.361349,0.406173,0.416573,0.56794513
2015-04-26 01:00:00+00:00,0,0,0.048,0.395210735,0.708070909,0.930073758,0.569754709,0.523179177,0.548028913,0.5480275,0.548025,0.548028,0.54541,0.545411,0.11141,0.538495,0.695374,0.654617,0.505941,0.319966,1,0.361335,0.40615,0.41655,0.567970502
2015-04-26 02:00:00+00:00,0,0,0.046,0.395636242,0.70883326,0.93107513,0.57036814,0.523975407,0.548524156,0.548522741,0.54852,0.548523,0.54591,0.545911,0.111522,0.535596,0.69163,0.651336,0.504051,0.319953,1,0.36132,0.406128,0.416527,0.567995875
2015-04-26 03:00:00+00:00,0,0,0.044,0.396061749,0.70959561,0.932076502,0.570981572,0.524771637,0.549019398,0.549017982,0.549016,0.549018,0.54641,0.546411,0.111634,0.532697,0.687886,0.648054,0.502161,0.31994,1,0.361306,0.406105,0.416503,0.568021247
2015-04-26 04:00:00+00:00,0.000518726,0,0.041,0.396487256,0.710357961,0.933077874,0.571595003,0.525567867,0.549514641,0.549513224,0.549511,0.549513,0.546911,0.546911,0.111746,0.529797,0.684143,0.644772,0.500271,0.319927,1,0.361291,0.406082,0.41648,0.56804662
2015-04-26 05:00:00+00:00,0.02801118,0,0.033,0.396912764,0.711120312,0.934079246,0.572208434,0.526364097,0.550009883,0.550008465,0.550006,0.550009,0.547411,0.547411,0.111857,0.526898,0.680399,0.641491,0.498381,0.319914,1,0.361277,0.40606,0.416457,0.568071992
2015-04-26 06:00:00+00:00,0.066569779,0,0.026,0.397338271,0.711882663,0.935080618,0.572821866,0.527160327,0.550505126,0.550503706,0.550501,0.550504,0.547911,0.547911,0.111969,0.523999,0.676655,0.638209,0.496491,0.319901,1,0.361262,0.406037,0.416434,0.568097365
2015-04-26 07:00:00+00:00,0.100459849,0,0.025,0.397763778,0.712645013,0.936081991,0.573435297,0.527956557,0.551000368,0.550998947,0.550997,0.550999,0.548411,0.548411,0.112081,0.5211,0.672911,0.634927,0.494601,0.319889,1,0.361248,0.406014,0.41641,0.568122737
2015-04-26 08:00:00+00:00,0.125704492,0,0.021,0.398189285,0.713407364,0.937083363,0.574048729,0.528752787,0.551495611,0.551494188,0.551492,0.551494,0.548911,0.548911,0.112193,0.5182,0.669167,0.631646,0.492711,0.319876,1,0.361233,0.405992,0.416387,0.568148109
2015-04-26 09:00:00+00:00,0.141612076,0,0.017,0.398614792,0.714169715,0.938084735,0.57466216,0.529549017,0.551990853,0.55198943,0.551987,0.55199,0.549411,0.549411,0.112305,0.515301,0.665423,0.628364,0.490821,0.319863,1,0.361219,0.405969,0.416364,0.568173482
2015-04-26 10:00:00+00:00,0.148701325,0,0.014,0.399040299,0.714932066,0.939086107,0.575275591,0.530345247,0.552486096,0.552484671,0.552482,0.552485,0.549911,0.549911,0.112416,0.512402,0.661679,0.625082,0.488931,0.31985,1,0.361204,0.405946,0.416341,0.568198854
2015-04-26 11:00:00+00:00,0.147318057,0,0.012,0.399465806,0.715694416,0.940087479,0.575889023,0.531141477,0.552981338,0.552979912,0.552977,0.55298,0.550411,0.550411,0.112528,0.509503,0.657936,0.621801,0.487041,0.319837,1,0.36119,0.405924,0.416318,0.568224227
2015-04-26 12:00:00+00:00,0.137462272,0,0.01,0.399891313,0.716456767,0.941088851,0.576502454,0.531937707,0.55347658,0.553475153,0.553473,0.553475,0.550911,0.550911,0.11264,0.506604,0.654192,0.618519,0.485151,0.319824,1,0.361175,0.405901,0.416294,0.568249599
2015-04-26 13:00:00+00:00,0.118788152,0,0.012,0.40031682,0.717219118,0.942090223,0.577115886,0.532733937,0.553971823,0.553970394,0.553968,0.553971,0.551411,0.551411,0.112752,0.503704,0.650448,0.615238,0.483261,0.319811,1,0.36116,0.405878,0.416271,0.568274972
2015-04-26 14:00:00+00:00,0.091295697,0,0.014,0.400742327,0.717981469,0.943091595,0.577729317,0.533530167,0.554467065,0.554465635,0.554463,0.554466,0.551911,0.551912,0.112864,0.500805,0.646704,0.611956,0.481371,0.319798,1,0.361146,0.405856,0.416248,0.568300344
2015-04-26 15:00:00+00:00,0.055849451,0,0.014,0.401167835,0.718743819,0.944092967,0.578342748,0.534326397,0.554962308,0.554960877,0.554958,0.554961,0.552411,0.552412,0.112975,0.497906,0.64296,0.608674,0.479481,0.319786,1,0.361131,0.405833,0.416225,0.568325717
2015-04-26 16:00:00+00:00,0.018501211,0,0.011,0.401593342,0.71950617,0.945094339,0.57895618,0.535122627,0.55545755,0.555456118,0.555454,0.555456,0.552911,0.552912,0.113087,0.495007,0.639216,0.605393,0.477591,0.319773,1,0.361117,0.40581,0.416201,0.568351089
2015-04-26 17:00:00+00:00,0.000172909,0,0.013,0.402018849,0.720268521,0.946095711,0.579569611,0.535918857,0.555952793,0.555951359,0.555949,0.555952,0.553412,0.553412,0.113199,0.492107,0.635472,0.602111,0.475701,0.31976,1,0.361102,0.405788,0.416178,0.568376462
2015-04-26 18:00:00+00:00,0,0,0.019,0.402444356,0.721030871,0.947097083,0.580183043,0.536715087,0.556448035,0.5564466,0.556444,0.556447,0.553912,0.553912,0.113311,0.489208,0.631729,0.598829,0.473811,0.319747,1,0.361088,0.405765,0.416155,0.568401834
2015-04-26 19:00:00+00:00,0,0,0.016,0.402869863,0.721793222,0.948098455,0.580796474,0.537511317,0.556943278,0.556941841,0.556939,0.556942,0.554412,0.554412,0.113422,0.486309,0.627985,0.595548,0.471921,0.319734,1,0.361073,0.405742,0.416132,0.568427206
2015-04-26 20:00:00+00:00,0,0,0.013,0.40329537,0.722555573,0.949099827,0.581409905,0.538307547,0.55743852,0.557437083,0.557435,0.557437,0.554912,0.554912,0.113534,0.48341,0.624241,0.592266,0.470031,0.319721,1,0.361059,0.40572,0.416108,0.568452579
2015-04-26 21:00:00+00:00,0,0,0.013,0.403720877,0.723317924,0.950101199,0.582023337,0.539103777,0.557933763,0.557932324,0.55793,0.557932,0.555412,0.555412,0.113646,0.48051,0.620497,0.588984,0.468141,0.319708,1,0.361044,0.405697,0.416085,0.568477951
2015-04-26 22:00:00+00:00,0,0,0.016,0.404146384,0.724080274,0.951102571,0.582636768,0.539900006,0.558429005,0.558427565,0.558425,0.558428,0.555912,0.555912,0.113758,0.477611,0.616753,0.585703,0.466251,0.319695,1,0.36103,0.405674,0.416062,0.568503324
2015-04-26 23:00:00+00:00,0,0,0.017,0.404571891,0.724842625,0.952103943,0.5832502,0.540696236,0.558924248,0.558922806,0.55892,0.558923,0.556412,0.556412,0.11387,0.474712,0.613009,0.582421,0.464361,0.319683,1,0.361015,0.405652,0.416039,0.568528696
2015-04-27 00:00:00+00:00,0,0,0.019,0.404706654,0.725084069,0.952421088,0.583444479,0.5413566,0.559111504,0.559110062,0.559108,0.55911,0.556613,0.556613,0.113921,0.475813,0.614432,0.581974,0.463394,0.32007,1,0.361453,0.406125,0.416524,0.568810329
2015-04-27 01:00:00+00:00,0,0,0.024,0.404841416,0.725325513,0.952738232,0.583638759,0.542016963,0.55929876,0.559297317,0.559295,0.559297,0.556814,0.556814,0.113972,0.476915,0.615854,0.581528,0.462426,0.320457,1,0.36189,0.406598,0.417009,0.569091961
2015-04-27 02:00:00+00:00,0,0,0.03,0.404976178,0.725566957,0.953055376,0.583833039,0.542677326,0.559486016,0.559484573,0.559482,0.559485,0.557015,0.557016,0.114023,0.478016,0.617276,0.581081,0.461459,0.320845,1,0.362327,0.407071,0.417494,0.569373593
2015-04-27 03:00:00+00:00,0,0,0.037,0.40511094,0.725808401,0.953372521,0.584027318,0.543337689,0.559673272,0.559671828,0.559669,0.559672,0.557216,0.557217,0.114074,0.479118,0.618698,0.580634,0.460492,0.321232,1,0.362765,0.407544,0.417979,0.569655225
2015-04-27 04:00:00+00:00,0.002593628,0,0.046,0.405245703,0.726049845,0.953689665,0.584221598,0.543998053,0.559860528,0.559859084,0.559857,0.559859,0.557418,0.557418,0.114125,0.480219,0.620121,0.580187,0.459525,0.321619,1,0.363202,0.408017,0.418464,0.569936858
2015-04-27 05:00:00+00:00,0.022478107,0,0.049,0.405380465,0.726291289,0.954006809,0.584415878,0.544658416,0.560047784,0.560046339,0.560044,0.560047,0.557619,0.557619,0.114176,0.48132,0.621543,0.57974,0.458558,0.322007,1,0.36364,0.40849,0.41895,0.57021849
2015-04-27 06:00:00+00:00,0.052218372,0,0.063,0.405515227,0.726532733,0.954323954,0.584610158,0.545318779,0.560235039,0.560233595,0.560231,0.560234,0.55782,0.55782,0.114227,0.482422,0.622965,0.579294,0.45759,0.322394,1,0.364077,0.408963,0.419435,0.570500122
2015-04-27 07:00:00+00:00,0.080575369,0,0.075,0.405649989,0.726774177,0.954641098,0.584804437,0.545979142,0.560422295,0.56042085,0.560418,0.560421,0.558021,0.558021,0.114278,0.483523,0.624387,0.578847,0.456623,0.322781,1,0.364515,0.409436,0.41992,0.570781754
2015-04-27 08:00:00+00:00,0.10616583,0,0.087,0.405784752,0.727015621,0.954958242,0.584998717,0.546639506,0.560609551,0.560608106,0.560606,0.560608,0.558222,0.558222,0.114329,0.484625,0.62581,0.5784,0.455656,0.323169,1,0.364952,0.409909,0.420405,0.571063387
2015-04-27 09:00:00+00:00,0.125704492,0,0.109,0.405919514,0.727257064,0.955275387,0.585192997,0.547299869,0.560796807,0.560795361,0.560793,0.560796,0.558423,0.558423,0.11438,0.485726,0.627232,0.577953,0.454689,0.323556,1,0.36539,0.410382,0.42089,0.571345019
2015-04-27 10:00:00+00:00,0.136251912,0,0.14,0.406054276,0.727498508,0.955592531,0.585387276,0.547960232,0.560984063,0.560982617,0.56098,0.560983,0.558624,0.558624,0.114431,0.486827,0.628654,0.577506,0.453721,0.323944,1,0.365827,0.410855,0.421375,0.571626651
2015-04-27 11:00:00+00:00,0.137116455,0,0.173,0.406189038,0.727739952,0.955909675,0.585581556,0.548620595,0.561171319,0.561169872,0.561167,0.56117,0.558825,0.558826,0.114482,0.487929,0.630076,0.57706,0.452754,0.324331,1,0.366264,0.411328,0.421861,0.571908284
2015-04-27 12:00:00+00:00,0.127952303,0,0.196,0.406323801,0.727981396,0.956226819,0.585775836,0.549280959,0.561358575,0.561357128,0.561355,0.561357,0.559027,0.559027,0.114534,0.48903,0.631499,0.576613,0.451787,0.324718,1,0.366702,0.411801,0.422346,0.572189916
2015-04-27 13:00:00+00:00,0.110315634,0,0.206,0.406458563,0.72822284,0.956543964,0.585970116,0.549941322,0.561545831,0.561544383,0.561542,0.561545,0.559228,0.559228,0.114585,0.490132,0.632921,0.576166,0.45082,0.325106,1,0.367139,0.412274,0.422831,0.572471548
2015-04-27 14:00:00+00:00,0.084552265,0,0.194,0.406593325,0.728464284,0.956861108,0.586164395,0.550601685,0.561733087,0.561731639,0.561729,0.561732,0.559429,0.559429,0.114636,0.491233,0.634343,0.575719,0.449852,0.325493,1,0.367577,0.412747,0.423316,0.57275318
2015-04-27 15:00:00+00:00,0.052564189,0,0.16,0.406728087,0.728705728,0.957178252,0.586358675,0.551262048,0.561920343,0.561918894,0.561916,0.561919,0.55963,0.55963,0.114687,0.492334,0.635765,0.575273,0.448885,0.32588,1,0.368014,0.41322,0.423801,0.573034813
2015-04-27 16:00:00+00:00,0.018328303,0,0.105,0.40686285,0.728947172,0.957495397,0.586552955,0.551922412,0.562107599,0.56210615,0.562104,0.562106,0.559831,0.559831,0.114738,0.493436,0.637188,0.574826,0.447918,0.326268,1,0.368452,0.413693,0.424286,0.573316445
2015-04-27 17:00:00+00:00,0.000345817,0,0.082,0.406997612,0.729188616,0.957812541,0.586747234,0.552582775,0.562294855,0.562293405,0.562291,0.562294,0.560032,0.560032,0.114789,0.494537,0.63861,0.574379,0.446951,0.326655,1,0.368889,0.414166,0.424771,0.573598077
2015-04-27 18:00:00+00:00,0,0,0.077,0.407132374,0.72943006,0.958129685,0.586941514,0.553243138,0.562482111,0.562480661,0.562478,0.562481,0.560233,0.560233,0.11484,0.495638,0.640032,0.573932,0.445983,0.327042,1,0.369327,0.41464,0.425257,0.57387971
2015-04-27 19:00:00+00:00,0,0,0.08,0.407267136,0.729671504,0.95844683,0.587135794,0.553903501,0.562669367,0.562667916,0.562665,0.562668,0.560434,0.560435,0.114891,0.49674,0.641454,0.573485,0.445016,0.32743,1,0.369764,0.415113,0.425742,0.574161342
2015-04-27 20:00:00+00:00,0,0,0.081,0.407401899,0.729912948,0.958763974,0.587330074,0.554563864,0.562856623,0.562855172,0.562853,0.562855,0.560635,0.560636,0.114942,0.497841,0.642877,0.573039,0.444049,0.327817,1,0.370201,0.415586,0.426227,0.574442974
2015-04-27 21:00:00+00:00,0,0,0.09,0.407536661,0.730154392,0.959081118,0.587524353,0.555224228,0.563043879,0.563042427,0.56304,0.563043,0.560837,0.560837,0.114993,0.498943,0.644299,0.572592,0.443082,0.328205,1,0.370639,0.416059,0.426712,0.574724606
2015-04-27 22:00:00+00:00,0,0,0.11,0.407671423,0.730395836,0.959398263,0.587718633,0.555884591,0.563231135,0.563229683,0.563227,0.56323,0.561038,0.561038,0.115044,0.500044,0.645721,0.572145,0.442114,0.328592,1,0.371076,0.416532,0.427197,0.575006239
2015-04-27 23:00:00+00:00,0,0,0.153,0.407806185,0.730637279,0.959715407,0.587912913,0.556544954,0.563418391,0.563416938,0.563414,0.563417,0.561239,0.561239,0.115095,0.501145,0.647143,0.571698,0.441147,0.328979,1,0.371514,0.417005,0.427682,0.575287871
2015-04-28 00:00:00+00:00,0,0,0.17,0.407544648,0.730168702,0.959099916,0.587535868,0.557281866,0.563189903,0.56318845,0.563186,0.563189,0.56103,0.56103,0.115071,0.499994,0.645657,0.57139,0.440736,0.333686,1,0.376829,0.422831,0.433658,0.575966475
2015-04-28 01:00:00+00:00,0,0,0.174,0.407283111,0.729700125,0.958484424,0.587158824,0.558018779,0.562961414,0.562959962,0.562957,0.56296,0.56082,0.560821,0.115046,0.498843,0.64417,0.571083,0.440325,0.338392,1,0.382143,0.428658,0.439634,0.57664508
2015-04-28 02:00:00+00:00,0,0,0.184,0.407021574,0.729231547,0.957868933,0.58678178,0.558755691,0.562732925,0.562731474,0.562729,0.562732,0.560611,0.560611,0.115021,0.497691,0.642683,0.570775,0.439914,0.343098,1,0.387458,0.434485,0.44561,0.577323684
2015-04-28 03:00:00+00:00,0,0,0.194,0.406760037,0.72876297,0.957253442,0.586404735,0.559492603,0.562504437,0.562502986,0.5625,0.562503,0.560402,0.560402,0.114996,0.49654,0.641196,0.570467,0.439502,0.347805,1,0.392773,0.440311,0.451586,0.578002289
2015-04-28 04:00:00+00:00,0.001901994,0,0.189,0.4064985,0.728294393,0.95663795,0.586027691,0.560229515,0.562275948,0.562274498,0.562272,0.562275,0.560193,0.560193,0.114972,0.495388,0.639709,0.57016,0.439091,0.352511,1,0.398088,0.446138,0.457562,0.578680893
2015-04-28 05:00:00+00:00,0.01746376,0,0.147,0.406236963,0.727825815,0.956022459,0.585650647,0.560966428,0.562047459,0.56204601,0.562044,0.562046,0.559984,0.559984,0.114947,0.494237,0.638222,0.569852,0.43868,0.357217,1,0.403403,0.451965,0.463538,0.579359498
2015-04-28 06:00:00+00:00,0.044610398,0,0.139,0.405975426,0.727357238,0.955406968,0.585273602,0.56170334,0.56181897,0.561817522,0.561815,0.561818,0.559774,0.559775,0.114922,0.493085,0.636735,0.569544,0.438269,0.361923,1,0.408717,0.457791,0.469513,0.580038102
2015-04-28 07:00:00+00:00,0.077117199,0,0.169,0.405713889,0.726888661,0.954791476,0.584896558,0.562440252,0.561590482,0.561589033,0.561587,0.561589,0.559565,0.559565,0.114897,0.491934,0.635248,0.569236,0.437858,0.36663,1,0.414032,0.463618,0.475489,0.580716706
2015-04-28 08:00:00+00:00,0.105128379,0,0.144,0.405452352,0.726420083,0.954175985,0.584519513,0.563177164,0.561361993,0.561360545,0.561358,0.561361,0.559356,0.559356,0.114872,0.490782,0.633761,0.568929,0.437446,0.371336,1,0.419347,0.469445,0.481465,0.581395311
2015-04-28 09:00:00+00:00,0.117750701,0,0.105,0.405190815,0.725951506,0.953560494,0.584142469,0.563914077,0.561133504,0.561132057,0.56113,0.561132,0.559147,0.559147,0.114848,0.489631,0.632274,0.568621,0.437035,0.376042,1,0.424662,0.475272,0.487441,0.582073915
2015-04-28 10:00:00+00:00,0.116021615,0,0.075,0.404929278,0.725482929,0.952945002,0.583765425,0.564650989,0.560905016,0.560903569,0.560901,0.560904,0.558938,0.558938,0.114823,0.488479,0.630787,0.568313,0.436624,0.380749,1,0.429976,0.481098,0.493417,0.58275252
2015-04-28 11:00:00+00:00,0.104436745,0,0.053,0.40466774,0.725014351,0.952329511,0.58338838,0.565387901,0.560676527,0.560675081,0.560673,0.560675,0.558728,0.558729,0.114798,0.487328,0.629301,0.568005,0.436213,0.385455,1,0.435291,0.486925,0.499393,0.583431124
2015-04-28 12:00:00+00:00,0.080921186,0,0.037,0.404406203,0.724545774,0.95171402,0.583011336,0.566124813,0.560448038,0.560446593,0.560444,0.560447,0.558519,0.558519,0.114773,0.486176,0.627814,0.567698,0.435802,0.390161,1,0.440606,0.492752,0.505369,0.584109729
2015-04-28 13:00:00+00:00,0.049624745,0,0.025,0.404144666,0.724077197,0.951098528,0.582634292,0.566861726,0.560219549,0.560218105,0.560216,0.560218,0.55831,0.55831,0.114749,0.485025,0.626327,0.56739,0.43539,0.394868,1,0.445921,0.498578,0.511345,0.584788333
2015-04-28 14:00:00+00:00,0.033717161,0,0.019,0.403883129,0.723608619,0.950483037,0.582257247,0.567598638,0.559991061,0.559989617,0.559987,0.55999,0.558101,0.558101,0.114724,0.483874,0.62484,0.567082,0.434979,0.399574,1,0.451236,0.504405,0.51732,0.585466937
2015-04-28 15:00:00+00:00,0.017636669,0,0.013,0.403621592,0.723140042,0.949867546,0.581880203,0.56833555,0.559762572,0.559761128,0.559759,0.559761,0.557892,0.557892,0.114699,0.482722,0.623353,0.566775,0.434568,0.40428,1,0.45655,0.510232,0.523296,0.586145542
2015-04-28 16:00:00+00:00,0.004841438,0,0.012,0.403360055,0.722671465,0.949252054,0.581503158,0.569072462,0.559534083,0.55953264,0.55953,0.559533,0.557682,0.557683,0.114674,0.481571,0.621866,0.566467,0.434157,0.408986,1,0.461865,0.516058,0.529272,0.586824146
2015-04-28 17:00:00+00:00,0.000172909,0,0.012,0.403098518,0.722202887,0.948636563,0.581126114,0.569809375,0.559305595,0.559304152,0.559302,0.559304,0.557473,0.557473,0.11465,0.480419,0.620379,0.566159,0.433746,0.413693,1,0.46718,0.521885,0.535248,0.587502751
