Total,Coal,Fuel,Gas,Nuclear,Water,Wind,Other
9015490,599800,0,3267604,3978400,60614,437353,671719
8771025,598400,0,3015180,3978400,60670,440902,677473
8641888,598600,0,2866165,3978000,60867,448193,690063
8640488,599600,0,2818823,3977800,61176,453156,729933
8491956,600400,0,2688056,3978200,61282,452105,711913
8445885,601000,0,2686736,3976800,61063,452020,668266
8299168,594800,0,2543791,3976800,60845,452417,670515
8038046,565600,0,2292766,3977800,61121,467888,672871
7758468,541800,0,2048989,3976400,61200,463212,666867
7785862,528800,0,2107418,3978400,61286,456880,653078
7912177,523400,0,2241034,3976800,61500,451630,657813
8026754,519400,0,2351056,3978000,61880,453073,663345
7982059,548000,0,2284230,3977400,61665,447660,663104
7875494,590200,0,2116286,3977400,61664,461706,668238
7843539,597600,0,2062958,3977000,61423,461463,683095
7924931,595600,0,2137899,3977000,60905,455383,698144
7902987,589000,0,2097672,3977000,60891,462313,716111
7844713,597200,0,2041797,3975600,60703,460362,709051
7853296,598000,0,2016415,3977400,60739,454732,746010
7831659,600000,0,2032401,3977000,60779,456645,704834
7891483,603600,0,2112766,3977600,60654,440853,696010
7889332,597200,0,2100018,3978000,60567,429664,723883
7927970,603800,0,2110849,3976600,60402,461330,714989
8017722,609200,0,2191042,3976000,60572,468162,712746
8167107,610400,0,2371336,3975200,60681,471104,678386
8215547,608800,0,2418565,3972400,60661,475759,679362
8379354,606600,0,2585275,3975200,60660,480368,671251
8773246,602400,0,2976395,3974400,60532,482031,677488
8990457,601400,0,3181761,3976200,60473,480209,690414
9173240,606000,0,3358038,3976800,60333,480777,691292
9386889,606800,0,3562391,3977200,60357,475288,704853
9626075,605600,0,3825552,3976600,61301,451571,705451
9816206,591400,0,3912380,3976200,181507,463152,691567
9872659,556800,0,3817480,3977600,376273,462184,682322
9986403,550800,0,3925424,3974800,404802,468178,662399
10042683,547000,0,3845954,3975800,541683,454141,678105
10039299,558000,8640,3882574,3974600,464040,460245,691200
10067600,557600,6960,3877528,3975000,459260,462830,728422
9946629,570200,80,3887796,3977000,309273,459902,742378
9709901,567600,0,3834450,3979400,156337,457795,714319
9592539,590200,0,3801557,3979000,59060,461518,701204
9552350,597600,0,3747268,3979400,59313,471267,697502
9538518,605200,0,3698628,3979800,60918,467954,726018
9459102,597200,0,3658085,3976600,61212,447369,718636
9409804,597200,0,3643801,3977000,60823,425777,705203
9262159,587400,0,3504198,3974400,60569,421432,714160
9144927,595800,0,3359309,3974000,60801,434206,720811
8938878,596200,0,3154886,3973600,60905,437327,715960
8916944,592000,0,3133869,3974000,61612,432568,722895
8870360,595200,0,3093016,3974400,61879,433915,711950
8857758,595800,0,3085713,3973000,62254,437702,703289
8909623,594400,0,3127008,3973600,62202,436544,715869
8855398,592800,0,3083103,3974000,62127,425436,717932
8749340,554600,0,3012135,3973600,61652,420652,726701
8788613,521200,0,3086318,3973600,61264,436429,709802
9075099,523200,0,3349158,3972600,61323,443832,724986
9023395,516000,0,3334180,3973200,61390,440485,698140
9092826,517800,0,3465848,3972000,61111,376088,699979
9309290,532200,0,3688067,3973400,59540,370667,685416
9344061,541800,0,3715606,3973800,59500,391705,661650
9362446,546000,0,3682482,3973800,61005,412566,686593
9396726,552600,0,3694783,3975400,60784,396238,716921
9408555,552200,0,3696114,3965400,61394,385922,747525
9352634,553000,0,3633869,3963800,61292,394339,746334
9324553,581800,0,3588437,3969400,61557,379417,743942
9359876,601400,0,3591443,3975800,61877,375776,753580
9369673,606600,0,3593464,3975400,62091,383854,748264
9290057,605600,0,3561718,3974000,61921,377639,709179
9298223,607200,0,3569447,3974400,61891,379510,705775
9194776,605200,0,3428996,3974600,62059,373721,750200
9219931,604400,0,3451981,3976000,62171,368198,757181
9232744,603000,0,3461649,3974600,62533,375940,755022
9370379,602600,0,3610205,3974000,63358,375891,744325
9588974,600200,0,3744491,3976000,153453,376570,738260
9974115,602200,0,3866827,3974600,410561,365642,754285
10205859,602400,0,3880297,3974400,636507,357530,754725
10278140,602400,0,3839418,3972800,749023,361370,753129
10344220,602000,0,3884528,3973600,779884,374869,729339
10249673,600000,0,3813704,3971400,788013,377922,698634
10297405,604600,0,3845404,3971800,808128,379941,687532
10177356,614600,0,3732357,3976200,775429,398179,680591
9999077,611400,0,3565167,3973600,751137,411756,686017
9903887,613000,0,3491908,3976600,704316,402079,715984
9855870,610800,0,3501087,3974000,620026,408420,741537
9769383,607400,0,3499706,3977000,518140,420219,746918
9629967,606600,0,3398179,3977200,526477,432754,688757
9528618,600400,0,3376947,3976200,439071,434710,701290
9165610,603400,0,3217849,3976800,206647,437231,723683
9134960,604200,0,3225895,3976200,164217,435330,729118
8987240,606400,0,3126618,3976200,175594,411896,690532
8809954,605400,0,2981688,3977200,136066,432822,676778
8787726,609800,0,2892567,3977200,152409,431402,724348
8995483,606200,0,3078895,3972800,171780,439594,726214
9084947,605000,0,3146810,3977200,189834,446765,719338
8958413,612400,0,3037375,3976200,181938,446613,703887
8497587,573600,0,2723738,3974800,81405,446208,697836
8403157,577800,0,2651524,3976200,61337,446017,690279
8272418,607800,0,2509267,3975400,61350,442245,676356
8229136,602000,0,2462269,3975800,61399,441528,686140
8023749,544800,0,2299971,3975200,61564,438902,703312
7732184,535600,0,2038925,3976600,61363,429077,690619
7578066,533400,0,1901433,3978600,61524,415312,687797
7533812,530800,0,1873412,3976200,61613,426503,665284
7550491,527400,0,1864819,3977600,61724,435808,683140
7514398,513600,0,1830292,3975200,61824,431823,701659
7443869,494200,0,1834146,3976800,61857,382951,693915
7483547,487200,0,1921408,3976200,62066,342038,694635
7399453,476800,0,1904576,3975400,62152,296309,684216
7433178,474600,0,1938402,3975200,62005,312484,670487
7423359,497000,0,1846937,3975400,62435,357901,683686
7455840,533800,0,1836241,3973400,62293,360843,689263
7496866,545600,0,1846803,3974000,62626,362516,705321
7471781,551600,0,1834893,3974600,62580,340425,707683
7453366,552600,0,1830482,3974400,62476,321074,712334
7457109,548800,0,1828279,3973600,62072,319558,724800
7470187,547800,0,1837255,3974000,62093,315968,733071
7481407,546000,0,1830917,3972600,62267,344506,725117
7474546,491200,0,1836580,3974600,62778,359110,750278
7531482,475800,0,1954045,3973200,62898,310332,755207
7598466,481000,0,2003449,3973000,62789,326851,751377
7679749,537400,0,1991839,3973800,62835,357873,756002
7617280,495000,0,1970934,3974200,62608,381360,733178
7641304,482200,0,2002379,3974000,62374,385575,734776
7600982,482600,0,1974785,3974000,62308,380433,726856
7608792,481200,0,1995531,3974000,62391,384134,711536
7766495,481000,0,2158826,3973600,62492,381359,709218
8157839,499800,0,2493920,3974200,102549,375899,711471
8802062,540600,0,2638332,3972600,556696,377700,716134
8834376,551800,0,2756107,3973400,444231,386830,722008
8890280,557200,0,2946748,3972000,305068,391164,718100
9228948,556600,0,3249883,3974800,338719,394702,714244
9411627,548800,0,3355852,3976200,393019,400701,737055
9581557,545800,0,3370661,3974800,535549,407326,747421
9614549,546200,0,3262117,3974800,651693,412045,767694
9583309,554000,0,3367375,3974200,511252,416266,760216
9841434,558000,0,3487169,3975000,652866,429622,738777
10001357,564600,0,3541152,3981800,751072,417937,744796
9982354,577000,0,3583285,3981600,687707,421714,731048
10007660,577000,0,3691669,3983400,630174,411490,713927
10052119,578200,0,3702866,3982800,681384,404505,702364
10064233,583200,0,3661412,3979200,702239,402325,735857
9977866,587400,0,3654332,3978800,601488,385876,769970
9959053,586200,0,3717638,3974400,532488,380166,768161
9853092,583200,0,3847895,3974800,295591,378892,772714
9883594,584200,0,3855313,3975400,390022,340763,737896
9771208,582600,0,3788825,3975800,343807,322505,757671
9728716,580200,0,3806819,3973400,312194,302690,753413
9656221,582200,0,3775934,3974600,280421,278847,764219
9531573,568600,0,3720106,3975400,225011,275878,766578
9329949,542400,0,3679656,3975400,128943,258975,744575
9433483,542200,0,3679269,3974400,184077,291049,762488
9165112,543000,0,3516557,3975000,108844,265798,755913
9141119,545800,0,3574067,3973400,62505,251843,733504
9115899,546200,0,3604833,3972600,62575,207736,721955
9066273,546000,0,3576885,3975000,61936,193951,712501
8815843,552000,0,3348015,3972600,62408,189169,691651
8781253,546600,0,3346720,3973800,63151,144471,706511
8669064,546800,0,3236160,3971600,63085,113701,737718
8670274,546400,0,3211613,3973600,62828,140588,735245
8796883,545800,0,3355445,3971200,62490,116047,745901
9046589,543200,0,3656987,3975200,61085,97234,712883
9088548,545600,0,3749333,3972200,59744,58676,702995
9170458,537000,0,3849593,3972200,60980,49204,701481
9141208,538800,0,3803645,3971800,60401,61526,705036
9134313,539600,0,3789162,3971800,62771,74877,696103
9168682,543000,0,3817964,3970400,63599,86889,686830
9194714,549600,0,3843131,3973800,64121,73107,690955
9263521,557400,0,3873942,3974200,64161,90469,703349
9341668,557400,0,3966300,3972600,64246,101768,679354
9854066,553400,0,3960974,3973600,529813,154827,681452
10182258,551200,0,3974834,3972200,764921,264246,654857
10365438,562400,0,4031700,3973200,797649,307321,693168
10656612,571200,27474,4125823,3973200,844504,381776,732635
10646610,570600,48852,4214575,3973200,718639,370885,749859
10546959,570200,49079,4175806,3973600,656519,375011,746744
10344747,571400,22392,4158369,3974600,484943,376041,757002
10121446,570600,0,4060004,3972200,381370,380817,756455
9936216,571600,0,3942529,3972800,327459,368140,753688
9802744,569400,0,3863108,3972800,304187,352976,740273
9776510,561800,0,3877239,3971000,245142,377706,743623
9601139,562200,0,3842250,3973200,90209,394242,739038
9372041,561200,0,3632098,3973400,63415,401630,740298
9155513,555600,0,3446184,3973400,63214,409022,708093
9053967,547400,0,3402121,3975800,62995,402578,663073
8954976,545600,0,3310714,3975200,62810,403978,656674
8798980,544600,0,3154435,3974600,62813,404872,657660
8682248,543600,0,3060074,3977600,62592,390896,647486
8689717,547800,0,3063602,3973400,61767,391464,651684
8689785,545800,0,3050099,3974800,61500,391474,666112
8718130,545600,0,3087145,3974800,61498,390067,659020
8621736,546200,0,2991015,3976200,61470,387491,659360
8359194,547800,0,2720609,3973400,61459,386607,669319
8235859,547800,0,2605408,3976200,61406,385422,659623
8009244,548600,0,2387784,3975800,61416,374207,661437
7920125,547400,0,2333810,3974800,61242,348628,654245
8108993,541800,0,2487887,3974400,60684,387211,657011
8252955,542400,0,2631856,3975200,61215,393047,649237
8200410,543000,0,2574628,3976600,61618,398939,645625
7960227,542600,0,2330499,3973800,61076,404174,648078
7891994,544400,0,2267029,3975200,61018,397647,646700
7888415,547800,0,2259109,3975800,61735,391594,652377
7887440,523800,0,2280042,3975400,61807,394834,651557
8071760,513400,0,2490990,3972400,61877,385568,647525
8067061,544400,0,2458429,3975400,61904,396965,629963
7959900,540400,0,2362246,3974400,61846,390493,630515
7809492,540400,0,2213238,3973400,61902,395341,625211
7792696,537800,0,2173560,3974400,61623,402924,642389
8000014,535800,0,2381154,3973800,61639,397771,649850
7940030,537600,0,2323505,3974600,61652,396675,645998
7955823,537400,0,2343180,3973400,61591,399918,640334
7951416,535400,0,2331841,3972600,61564,405903,644108
7977930,536200,0,2411262,3973000,61667,360837,634964
7988045,564000,0,2358223,3972600,61752,397486,633984
8073759,585000,0,2424426,3973600,61673,393452,635608
8048658,590200,0,2399356,3971200,61641,389943,636318
8139893,586400,0,2507536,3973200,61539,379019,632199
8221358,588400,0,2585192,3974200,61578,378676,633312
8306735,584800,0,2653021,3973400,61438,389600,644476
8452429,588000,0,2798995,3974200,61515,386049,643670
8510427,587200,0,2860634,3973200,61445,385753,642195
8595043,589600,0,2932199,3973800,60960,397354,641130
8771612,585000,0,3106504,3975800,81894,392182,630232
9074409,586600,0,3290271,3974800,208474,392497,621767
9476671,582400,0,3577270,3975800,336429,387426,617346
9760480,580000,0,3642992,3976400,559178,392342,609568
9828953,588400,0,3686658,3975400,556367,402746,619382
9860372,590800,0,3735853,3973400,529367,402644,628308
9806487,588200,0,3704653,3975400,523357,391048,623829
9756517,585200,0,3682547,3974200,491245,390537,632788
9877837,588400,0,3782281,3972200,502114,405395,627447
9925429,589000,0,3865852,3972200,474208,405806,618363
9928482,590000,0,3881877,3972600,460605,401656,621744
9988121,591800,0,3902110,3975000,499805,398629,620777
10039916,591600,0,3934725,3974400,477395,385237,676559
10055678,592200,0,3938648,3975400,458131,386312,704987
10046302,593600,0,3949415,3976400,458645,372935,695307
9906468,593600,0,3915724,3978400,344056,383298,691390
9812558,589000,0,3880716,3978000,270104,382039,712699
9800466,591200,0,3872900,3977000,238156,393329,727881
9604438,592600,0,3828619,3979400,135067,390247,678505
9509100,590800,0,3767705,3976400,122155,392413,659627
9563206,592200,0,3791878,3974000,156514,383721,664893
9531109,595200,0,3788239,3975400,159194,358246,654830
9451619,595000,0,3779242,3976400,115284,332218,653475
9289551,595400,0,3719915,3975000,63072,274271,661893
9245106,593600,0,3643498,3975400,63501,307244,661863
9206044,591400,0,3627019,3977400,63538,294149,652538
9130131,593600,0,3556133,3974000,63350,296336,646712
9315946,594000,0,3730048,3975400,63201,308294,645003
9338808,595800,0,3771089,3974600,63315,286854,647150
9324352,598000,0,3759749,3975000,63486,280301,647816
9232508,597400,0,3659324,3974600,63649,295856,641679
9228383,593400,0,3666043,3974600,63840,294467,636033
9213515,595200,245,3643611,3974600,63623,291015,645221
9282771,597800,14788,3730383,3973600,63841,255549,646810
9241851,599600,0,3697534,3974200,63893,251561,655063
9240572,599000,0,3638861,3972800,63852,250212,715847
9290863,600600,0,3668383,3973800,63962,261916,722202
9265074,600200,0,3644516,3974200,63915,262317,719926
9247570,600400,0,3648921,3974800,63732,239303,720414
9228602,600200,0,3612460,3974000,63856,255456,722630
9155205,601600,0,3549366,3976200,63731,238205,726103
9223594,601400,0,3650601,3971200,63763,208751,727879
9404689,598400,0,3811942,3969200,85813,212120,727214
9605018,599400,0,3810932,3967200,278725,221875,726886
9828654,606000,0,3915150,3960000,406275,210849,730380
9929778,606800,0,3931339,3965600,491347,206298,728394
10195688,605600,0,4004969,3976600,682650,197736,728133
10311260,608400,0,3965946,3973200,846986,185479,731249
10295840,610200,0,3981350,3975600,799959,191972,736759
10311420,611000,0,3968312,3973200,820492,196140,742276
10057362,608600,0,3841935,3973600,678004,209344,745879
9990751,608000,0,3873537,3973600,589098,205818,740698
9938658,608800,0,3856811,3974600,562124,199470,736853
9842302,603600,0,3852606,3973600,476660,195230,740606
9627875,593000,0,3865739,3974600,234887,215866,743783
9611693,590600,0,3884671,3972200,188589,234073,741560
9414743,591200,0,3730899,3975000,140617,234808,742219
9329611,594600,0,3736417,3972600,66743,244340,714911
9197441,597800,0,3669407,3976400,62283,235206,656345
9190435,596600,0,3711212,3973800,62047,216005,630771
9078777,599400,0,3589939,3974400,61843,216683,636512
8943914,597000,0,3452907,3973000,61559,228390,631058
8980282,594000,0,3489183,3975800,61774,227759,631766
9136003,593800,0,3598554,3973000,61694,271897,637058
9257072,592800,0,3710388,3973400,61285,283116,636083
9201296,598800,0,3662030,3975400,61430,258940,644696
9182350,596600,0,3639203,3974800,61335,259990,650422
9107436,597400,0,3568698,3972400,61388,255759,651791
8959085,599400,0,3451288,3973800,61302,231883,641412
8871380,597600,0,3378862,3975200,60956,210320,648442
8624705,597400,0,3155095,3974200,61076,195309,641625
8693706,595000,0,3217375,3976200,60949,201185,642997
8681007,596000,0,3205930,3973800,60672,202271,642334
8560795,595600,0,3097987,3975200,60515,190809,640684
8716569,594400,0,3255421,3973800,60721,193575,638652
8859275,595200,0,3388986,3976400,60838,224272,613579
8638741,596400,0,3149653,3972400,60930,220722,638636
8518832,596800,0,3056522,3973600,61046,189991,640873
8646227,600000,0,3178675,3975000,61213,174153,657186
8616765,597800,0,3163364,3974000,61250,173683,646668
8413179,598200,0,2975771,3974000,61205,157884,646119
8535285,598800,0,3065400,3974000,61254,192989,642842
8395442,600000,0,2892741,3974400,61327,219606,647368
8433714,602800,0,2911177,3971200,61120,249850,637567
8374025,601200,0,2803647,3973200,61030,284904,650044
8283004,602200,0,2733634,3973800,61128,266627,645615
8270806,604400,0,2683547,3972800,61216,305089,643754
8139111,601400,0,2566042,3971800,61427,292320,646122
8154932,601000,0,2599840,3972800,61765,270591,648936
8254877,606400,0,2713390,3973200,61970,260412,639505
8403539,605600,0,2882139,3971400,61862,238947,643591
8357251,607600,0,2831902,3972400,61997,252745,630607
8408162,602200,0,2973758,3971400,61367,179030,620407
8671597,603400,0,3231407,3970000,61374,170942,634474
8672131,604200,0,3238615,3973000,61369,166400,628547
8730183,606600,0,3287594,3970600,61261,184807,619321
8983927,605000,0,3444349,3971400,125232,219049,618897
9278524,607800,0,3609360,3970200,253345,209419,628400
9131078,615200,0,3524188,3972400,208756,179914,630620
9153659,620400,0,3559294,3970800,215807,160126,627232
9270644,618200,0,3679073,3970000,215449,151705,636217
9323608,618200,0,3742222,3970000,242089,128298,622799
9176475,617600,0,3637405,3972000,229131,120050,600289
9094901,617000,0,3585368,3970600,228721,99278,593934
9138431,618400,0,3635673,3973000,219275,90305,601778
9309616,615200,0,3669587,3972400,337696,87733,627000
9310114,615000,0,3651529,3972600,347419,87578,635988
9341436,616800,0,3628411,3972000,390080,94880,639265
9330166,615800,0,3647319,3971800,379483,78995,636769
9381883,618200,0,3619859,3971600,462732,70176,639316
9421009,623000,0,3634825,3973800,497771,62790,628823
9435684,623000,0,3645170,3973400,511552,58550,624012
9345315,616200,0,3587117,3971800,500458,53632,616108
9308726,600400,0,3578521,3973000,498573,39646,618586
9321164,583800,0,3567616,3972200,540433,35722,621393
9200908,575200,0,3535126,3971200,457706,27792,633884
9178053,570400,0,3594572,3971600,400671,19270,621540
9158573,570200,0,3569828,3975200,396571,14968,631806
8910163,573400,0,3506267,3972800,210010,11543,636143
8724606,589000,0,3446139,3973200,76213,7144,632910
8599374,605000,0,3323219,3974200,61159,6795,629001
8516101,615600,0,3249820,3974600,61050,5301,609730
8485440,611400,0,3231206,3975000,61268,3598,602968
8513704,603600,0,3275997,3967600,60754,5393,600360
8609590,598800,0,3351880,3968400,60665,4480,625365
8594404,599200,0,3318240,3967600,60791,5697,642876
8637410,599000,0,3366394,3967600,59960,5830,638626
8591337,606800,0,3295170,3969400,59684,4395,655888
8584185,605200,0,3291850,3968000,61717,2770,654648
8532071,606400,0,3252580,3970000,61514,3876,637701
8508911,608200,0,3235658,3972000,61809,4297,626947
8532228,606800,0,3257680,3973400,61906,2190,630252
8470034,606400,0,3202903,3973000,61859,2802,623070
8425270,608400,0,3130852,3972000,61955,7419,644644
8359078,608200,0,3079579,3974000,61416,6443,629440
8542084,604400,0,3244212,3973000,59454,10032,650986
8556500,605600,0,3263037,3973800,59762,7738,646563
8632673,603000,0,3326683,3973400,61917,5570,662103
8685863,603600,0,3348225,3974200,62301,10225,687312
8658152,601000,0,3339319,3973200,62441,6808,675384
8719245,593800,0,3403441,3974400,62561,5650,679393
9112586,593800,0,3628437,3972000,221363,4122,692864
9429240,589600,0,3622094,3971400,537870,3993,704283
9558945,591200,0,3569644,3973000,729713,5411,689977
9446761,591200,0,3461127,3971400,750863,10030,662141
9513670,590400,0,3484926,3970600,788039,13023,666682
9665917,588400,0,3537158,3972000,890501,12915,664943
9576435,590800,0,3538043,3970600,797113,10544,669335
9428957,587400,0,3451751,3972000,736974,14769,666063
9368771,588400,0,3412983,3973000,722208,18702,653478
9027261,589600,0,3475184,3972600,322452,17948,649477
9051460,587800,0,3655626,3972000,171577,16593,647864
8880863,592800,0,3526546,3970600,123014,18345,649558
8654658,592000,0,3368570,3971000,59089,13359,650640
8700240,596600,0,3412473,3971600,59728,15842,643997
8759043,598000,0,3459386,3970600,59706,26224,645127
8715429,597400,0,3405876,3971600,59854,36353,644346
8640253,600800,0,3308503,3970600,59372,51477,649501
8620698,600800,0,3297856,3970600,58808,46590,646044
8695143,600400,0,3384746,3971600,58493,37413,642491
8787257,602600,0,3484488,3970800,58539,26562,644268
8747688,598200,0,3455293,3972200,58402,22576,641017
8613079,598800,0,3326604,3971800,58588,13637,643650
8730506,596400,0,3444376,3972200,59988,6240,651302
8570060,597400,0,3286205,3971800,59721,4739,650195
8493657,600800,0,3195006,3971600,59074,7664,659513
8586011,599200,0,3280251,3971000,59248,8874,667438
8482581,601200,0,3173751,3964200,59141,7642,676647
8400616,601400,0,3153781,3921200,59077,7809,657349
8275302,596400,0,3054308,3906000,58868,4510,655216
8373716,599800,0,3120216,3949800,58372,3764,641764
8416883,601400,0,3152996,3963000,59289,3121,637077
8335779,603400,0,3074271,3963200,59660,640,634608
8168625,601600,0,2913227,3958800,58603,2144,634251
8054421,601600,0,2785580,3965800,60424,1581,639436
7993679,601800,0,2727875,3964600,60800,1047,637557
7978497,602600,0,2706553,3966800,61316,509,640719
7875392,601400,0,2599779,3967400,61234,315,645264
7815940,603600,0,2528387,3973600,61129,205,649019
7940255,601200,0,2664635,3972400,61165,486,640369
7954868,602600,0,2674706,3974400,60897,533,641732
7976063,602800,0,2690584,3972000,60803,502,649374
7902058,602000,0,2617543,3973400,60689,280,648146
7910643,603000,0,2619348,3972800,60480,203,654812
7826570,601400,0,2543545,3973400,60223,107,647895
7749818,600200,0,2466280,3973400,60342,78,649518
7821703,601800,0,2548195,3972800,60262,235,638411
7766310,603200,0,2488888,3974800,60387,140,638895
7765805,602200,0,2488029,3973200,60432,120,641824
7723809,603600,0,2418830,3975800,60602,49,664928
7727093,599200,0,2393497,3974200,60480,16,699700
7762978,600200,0,2470846,3972400,60038,66,659428
7687617,601600,0,2407645,3974400,59024,23,644925
7742435,600000,0,2459358,3972400,59891,64,650722
7749942,600800,0,2454503,3972400,59755,274,662210
7731957,599200,0,2434785,3972400,59779,67,665726
7805415,599400,0,2511232,3973000,59942,336,661505
7791778,599600,0,2473020,3972400,60347,2000,684411
8378348,600600,0,2549910,3973400,555533,3310,695595
8414837,599200,0,2863006,3973000,307489,1955,670187
8313181,596800,0,3001896,3972000,78500,1127,662858
8544225,595600,0,3261416,3972400,61623,2744,650442
8761563,595400,0,3439469,3972000,60466,6622,687606
8792202,594000,0,3424009,3971400,60257,10407,732129
8976738,592800,0,3543459,3971000,127381,16660,725438
9064208,595200,0,3539832,3969400,246041,24835,688900
9208648,594400,0,3514074,3972000,419369,31217,677588
9188098,594600,0,3467993,3972000,435583,35077,682845
9101455,599000,0,3448922,3970400,354051,41899,687183
9046050,599800,0,3441135,3972400,292673,52389,687653
9146392,600200,0,3450722,3971000,375318,60244,688908
9114457,602400,0,3428570,3970600,368413,63380,681094
9127828,601200,0,3421552,3971000,375677,75116,683283
9162806,601200,0,3467040,3971000,379966,73031,670569
9183618,601600,0,3511609,3969600,374616,70368,655825
9109263,600200,0,3534900,3970000,270828,74027,659308
9076084,598000,0,3510454,3970600,261192,77089,658749
9087912,595200,0,3529322,3970600,257013,79622,656155
8698841,597600,0,3311060,3973600,71897,89791,654893
8585020,595000,0,3197053,3972600,61327,107492,651548
8538106,597400,0,3151129,3974400,61627,103458,650092
8515613,593000,0,3135210,3975000,61622,111193,639588
8666596,592400,0,3296513,3972600,61201,106184,637698
8565713,591800,0,3189598,3974000,60902,103291,646122
8579847,598200,0,3209732,3974000,60184,96762,640969
8665003,597600,0,3252443,3973600,60551,133898,646911
8497742,598400,0,3084167,3973600,61353,137955,642267
8522231,598800,0,3116240,3973000,61266,121469,651456
8601105,601000,0,3189326,3972600,61728,118613,657838
8611011,601200,0,3202709,3974000,61404,110831,660867
8448328,604800,0,3037945,3973600,61059,108879,662045
8550563,604600,0,3128144,3973600,62193,106798,675228
8564475,605000,0,3170992,3972600,62309,107383,646191
8688780,600000,0,3312584,3972200,62343,113321,628332
8640874,599600,0,3268496,3973000,62318,106435,631025
8884959,598400,0,3439454,3973200,128048,103523,642334
8927995,599600,0,3352048,3971800,270687,99759,634101
9076117,599600,0,3380010,3972200,404646,96436,623225
9493758,605200,0,3590631,3971800,598016,98718,629393
9609110,601400,0,3430130,3973200,878486,102492,623402
9599066,600200,0,3396281,3972800,896942,104321,628522
9655713,602800,0,3408737,3969800,934664,105220,634492
9393026,600800,0,3402737,3972600,681626,107364,627899
9318168,601600,0,3407224,3972200,610910,105472,620762
9283720,598600,0,3403014,3971800,593873,97147,619286
9085470,601400,0,3400665,3971200,397548,92308,622349
8804484,600000,0,3419179,3969800,116116,91642,607747
8937938,602800,0,3572047,3971800,82931,82320,626040
8954024,603000,0,3443033,3971200,234116,71983,630692
8780571,605000,0,3309304,3972200,202779,65965,625323
8780596,605800,0,3280700,3967200,206869,79354,640673
8891374,602200,0,3358329,3956800,238173,86590,649282
8641892,605600,0,3147931,3958800,188554,89704,651303
8638006,607400,0,3098046,3957800,219979,104915,649866
8671293,608200,0,3172292,3959200,167180,110586,653835
8741770,608000,0,3338059,3957600,60917,122115,655079
8787709,605600,0,3385262,3960400,60617,127012,648818
8794357,606600,0,3380797,3958000,60484,142248,646228
8927977,605000,0,3469358,3960800,60692,169543,662584
8836214,606600,0,3375669,3956000,60479,192323,645143
8817978,606200,0,3373651,3957200,60649,169660,650618
8618586,588800,0,3226654,3957600,60801,151918,632813
8109854,562200,0,2733427,3957600,61099,165540,629988
7883045,550600,0,2509160,3959000,60897,166455,636933
7798244,533400,0,2440742,3973000,60860,159088,631154
7698140,525400,0,2353513,3972200,60909,159414,626704
7832414,521200,0,2483434,3974000,61154,173753,618873
7814647,526000,0,2454926,3973600,61519,177177,621425
7571288,524000,0,2199466,3973000,61726,183019,630077
7287283,525600,0,1912997,3973000,61845,185497,628344
7091328,517800,0,1690755,3973000,62000,210660,637113
7078736,508000,0,1608911,3972400,61903,241597,685925
7055994,498000,0,1581051,3974400,61866,265761,674916
7032197,505200,0,1572650,3972800,62011,255266,664270
7088119,505600,0,1644331,3972800,62158,246176,657054
7115634,499200,0,1628930,3973800,62383,296822,654499
7076745,484600,0,1576710,3973800,62416,319970,659249
7066288,468000,0,1582769,3972400,62295,319249,661575
7110751,464200,0,1626217,3972800,62134,325106,660294
7061877,436400,0,1613044,3974200,62080,325048,651105
7071121,404400,0,1665731,3973400,62196,329622,635772
7169496,402400,0,1768448,3971800,62527,356565,607756
7248621,402200,0,1852182,3973400,62546,356729,601564
7299546,423600,0,1872954,3971400,62385,356609,612598
7215956,472000,0,1750226,3972800,62512,354506,603912
7258906,478600,0,1785912,3971000,62512,363328,597554
7148085,478600,0,1679634,3966200,62365,367474,593812
7103124,479200,0,1626677,3966000,62098,375354,593795
7120497,480800,0,1632739,3970600,61980,382008,592370
7121484,481400,0,1626560,3972600,62091,380915,597918
7097703,481000,0,1594960,3971000,61944,393765,595034
7169574,481000,0,1651625,3971600,61899,400211,603239
7158442,481600,0,1643652,3971000,61921,402767,597502
7208370,478400,0,1702023,3971800,61934,399397,594816
7143447,478200,0,1629222,3970600,62585,400202,602638
7149097,477200,0,1641572,3968600,62908,393835,604982
7345601,476000,0,1711287,3968800,185162,388949,615403
7383281,476800,0,1683762,3972200,202876,388459,659184
7238548,483400,0,1619801,3968800,101719,383681,681147
7242903,503000,0,1641142,3970200,62953,390836,674772
7235845,515200,0,1628057,3969400,63364,390322,669502
7288267,481000,0,1620662,3968800,157994,388603,671208
7129971,453200,0,1587875,3969000,70427,388967,660502
7126574,444000,0,1597478,3969800,63326,394304,657666
7145211,441600,0,1606769,3969400,63618,400818,663006
7118652,441600,0,1574974,3971400,63523,408183,658972
7111859,437400,0,1565755,3971200,63387,419666,654451
7072154,398400,0,1567926,3970800,63694,423471,647863
6997206,364600,0,1576244,3971400,63681,415466,605815
6976351,343200,0,1587050,3971800,63739,418642,591920
6971620,343200,0,1580529,3970400,63750,426164,587577
6970206,340600,0,1573330,3972400,63785,430486,589605
6968501,342000,0,1568720,3971800,63818,438412,583751
6957701,340600,0,1554222,3971800,63851,442538,584690
6991708,342200,0,1573085,3971000,63993,453916,587514
6983479,342400,0,1558973,3970800,63830,451453,596023
