year,month,day,hour,min,Vertical load [kW]
2012,12,17,7,30,5016863
2012,12,17,7,45,5105402
2012,12,17,8,0,5194051
2012,12,17,8,15,5224917
2012,12,17,8,30,5287343
2012,12,17,8,45,5257014
2012,12,17,9,0,5242270
2012,12,17,9,15,5269428
2012,12,17,9,30,5309474
2012,12,17,9,45,5337842
2012,12,17,10,0,5350527
2012,12,17,10,15,5327065
2012,12,17,10,30,5314958
2012,12,17,10,45,5332838
2012,12,17,11,0,5334164
2012,12,17,11,15,5339657
2012,12,17,11,30,5342893
2012,12,17,11,45,5353569
2012,12,17,12,0,5366213
2012,12,17,12,15,5278100
2012,12,17,12,30,5242292
2012,12,17,12,45,5240149
2012,12,17,13,0,5247241
2012,12,17,13,15,5239284
2012,12,17,13,30,5217225
2012,12,17,13,45,5202708
2012,12,17,14,0,5191900
2012,12,17,14,15,5193515
2012,12,17,14,30,5204506
2012,12,17,14,45,5197177
2012,12,17,15,0,5195170
2012,12,17,15,15,5193034
2012,12,17,15,30,5208614
2012,12,17,15,45,5206705
2012,12,17,16,0,5225060
2012,12,17,16,15,5260753
2012,12,17,16,30,5310597
2012,12,17,16,45,5355743
2012,12,17,17,0,5509207
2012,12,17,17,15,5632577
2012,12,17,17,30,5726225
2012,12,17,17,45,5747152
2012,12,17,18,0,5800473
2012,12,17,18,15,5756098
2012,12,17,18,30,5676234
2012,12,17,18,45,5664017
2012,12,17,19,0,5617659
2012,12,17,19,15,5567289
2012,12,17,19,30,5448755
2012,12,17,19,45,5367962
2012,12,17,20,0,5309530
2012,12,17,20,15,5242050
2012,12,17,20,30,5126244
2012,12,17,20,45,5018778
2012,12,17,21,0,4988897
2012,12,17,21,15,4911671
2012,12,17,21,30,4904276
2012,12,17,21,45,4813826
2012,12,17,22,0,4734513
2012,12,17,22,15,4845655
2012,12,17,22,30,4957842
2012,12,17,22,45,4959008
2012,12,17,23,0,4960036
2012,12,17,23,15,4994153
2012,12,17,23,30,4886074
2012,12,17,23,45,4762861
2012,12,18,0,0,4698473
2012,12,18,0,15,4638126
2012,12,18,0,30,4587679
2012,12,18,0,45,4497755
2012,12,18,1,0,4406139
2012,12,18,1,15,4354596
2012,12,18,1,30,4270219
2012,12,18,1,45,4238281
2012,12,18,2,0,4178197
2012,12,18,2,15,4166267
2012,12,18,2,30,4131193
2012,12,18,2,45,4086875
2012,12,18,3,0,4068091
2012,12,18,3,15,4020735
2012,12,18,3,30,4027814
2012,12,18,3,45,3996239
2012,12,18,4,0,3987907
2012,12,18,4,15,4029541
2012,12,18,4,30,4017473
2012,12,18,4,45,4063500
2012,12,18,5,0,4079007
2012,12,18,5,15,4148263
2012,12,18,5,30,4228897
2012,12,18,5,45,4272551
2012,12,18,6,0,4377296
2012,12,18,6,15,4525461
2012,12,18,6,30,4684590
2012,12,18,6,45,4872145
2012,12,18,7,0,4990008
2012,12,18,7,15,5089288
2012,12,18,7,30,5179018
2012,12,18,7,45,5299568
2012,12,18,8,0,5388614
2012,12,18,8,15,5373030
2012,12,18,8,30,5408379
2012,12,18,8,45,5384798
2012,12,18,9,0,5390732
2012,12,18,9,15,5402313
2012,12,18,9,30,5414786
2012,12,18,9,45,5398558
2012,12,18,10,0,5421651
2012,12,18,10,15,5387599
2012,12,18,10,30,5377996
2012,12,18,10,45,5382394
2012,12,18,11,0,5383316
2012,12,18,11,15,5401647
2012,12,18,11,30,5427270
2012,12,18,11,45,5438971
2012,12,18,12,0,5452062
2012,12,18,12,15,5359638
2012,12,18,12,30,5305332
2012,12,18,12,45,5331217
2012,12,18,13,0,5337262
2012,12,18,13,15,5338985
2012,12,18,13,30,5348015
2012,12,18,13,45,5347852
2012,12,18,14,0,5329922
2012,12,18,14,15,5352662
2012,12,18,14,30,5316131
2012,12,18,14,45,5307473
2012,12,18,15,0,5306931
2012,12,18,15,15,5317094
2012,12,18,15,30,5309844
2012,12,18,15,45,5302838
2012,12,18,16,0,5308923
2012,12,18,16,15,5331696
2012,12,18,16,30,5374686
2012,12,18,16,45,5439559
2012,12,18,17,0,5582428
2012,12,18,17,15,5656622
2012,12,18,17,30,5703983
2012,12,18,17,45,5742485
2012,12,18,18,0,5747193
2012,12,18,18,15,5730838
2012,12,18,18,30,5677766
2012,12,18,18,45,5635542
2012,12,18,19,0,5599154
2012,12,18,19,15,5551208
2012,12,18,19,30,5466889
2012,12,18,19,45,5371781
2012,12,18,20,0,5336861
2012,12,18,20,15,5267651
2012,12,18,20,30,5169337
2012,12,18,20,45,5055749
2012,12,18,21,0,4986203
2012,12,18,21,15,4937536
2012,12,18,21,30,4868242
2012,12,18,21,45,4821450
2012,12,18,22,0,4752717
2012,12,18,22,15,4851122
2012,12,18,22,30,4966627
2012,12,18,22,45,5003904
2012,12,18,23,0,4960375
2012,12,18,23,15,5019428
2012,12,18,23,30,4924724
2012,12,18,23,45,4803226
2012,12,19,0,0,4713205
2012,12,19,0,15,4670544
2012,12,19,0,30,4571543
2012,12,19,0,45,4499251
2012,12,19,1,0,4389829
2012,12,19,1,15,4356242
2012,12,19,1,30,4272475
2012,12,19,1,45,4245143
2012,12,19,2,0,4183187
2012,12,19,2,15,4163826
2012,12,19,2,30,4094706
2012,12,19,2,45,4040542
2012,12,19,3,0,3989733
2012,12,19,3,15,3995068
2012,12,19,3,30,3983312
2012,12,19,3,45,3960607
2012,12,19,4,0,3980914
2012,12,19,4,15,3972738
2012,12,19,4,30,3995775
2012,12,19,4,45,4018102
2012,12,19,5,0,4023452
2012,12,19,5,15,4097391
2012,12,19,5,30,4167865
2012,12,19,5,45,4237772
2012,12,19,6,0,4305838
2012,12,19,6,15,4495450
2012,12,19,6,30,4629996
2012,12,19,6,45,4754178
2012,12,19,7,0,4877867
2012,12,19,7,15,4927607
2012,12,19,7,30,5059979
2012,12,19,7,45,5203076
2012,12,19,8,0,5277444
2012,12,19,8,15,5372125
2012,12,19,8,30,5416977
2012,12,19,8,45,5371239
2012,12,19,9,0,5332939
2012,12,19,9,15,5356585
2012,12,19,9,30,5357414
2012,12,19,9,45,5359128
2012,12,19,10,0,5355251
2012,12,19,10,15,5326396
2012,12,19,10,30,5303363
2012,12,19,10,45,5309377
2012,12,19,11,0,5325842
2012,12,19,11,15,5335294
2012,12,19,11,30,5333536
2012,12,19,11,45,5344057
2012,12,19,12,0,5339648
2012,12,19,12,15,5213764
2012,12,19,12,30,5155650
2012,12,19,12,45,5139598
2012,12,19,13,0,5155595
2012,12,19,13,15,5194393
2012,12,19,13,30,5161484
2012,12,19,13,45,5169877
2012,12,19,14,0,5133916
2012,12,19,14,15,5099521
2012,12,19,14,30,5079474
2012,12,19,14,45,5118016
2012,12,19,15,0,5091338
2012,12,19,15,15,5125968
2012,12,19,15,30,5156002
2012,12,19,15,45,5194775
2012,12,19,16,0,5172220
2012,12,19,16,15,5221624
2012,12,19,16,30,5254958
2012,12,19,16,45,5283268
2012,12,19,17,0,5459232
2012,12,19,17,15,5557015
2012,12,19,17,30,5567571
2012,12,19,17,45,5605871
2012,12,19,18,0,5625338
2012,12,19,18,15,5634946
2012,12,19,18,30,5609913
2012,12,19,18,45,5521798
2012,12,19,19,0,5500524
2012,12,19,19,15,5402761
2012,12,19,19,30,5304723
2012,12,19,19,45,5219103
2012,12,19,20,0,5169370
2012,12,19,20,15,5104596
2012,12,19,20,30,5009635
2012,12,19,20,45,4947520
2012,12,19,21,0,4880882
2012,12,19,21,15,4800139
2012,12,19,21,30,4761099
2012,12,19,21,45,4660057
2012,12,19,22,0,4603095
2012,12,19,22,15,4764039
2012,12,19,22,30,4867740
2012,12,19,22,45,4897611
2012,12,19,23,0,4841622
2012,12,19,23,15,4868704
2012,12,19,23,30,4806187
2012,12,19,23,45,4717808
2012,12,20,0,0,4630692
2012,12,20,0,15,4572596
2012,12,20,0,30,4489238
2012,12,20,0,45,4420593
2012,12,20,1,0,4344985
2012,12,20,1,15,4314747
2012,12,20,1,30,4243569
2012,12,20,1,45,4183834
2012,12,20,2,0,4093644
2012,12,20,2,15,4082981
2012,12,20,2,30,4036370
2012,12,20,2,45,3985480
2012,12,20,3,0,3956899
2012,12,20,3,15,3936596
2012,12,20,3,30,3937721
2012,12,20,3,45,3912568
2012,12,20,4,0,3920263
2012,12,20,4,15,3932617
2012,12,20,4,30,3917066
2012,12,20,4,45,3933924
2012,12,20,5,0,3951240
2012,12,20,5,15,4045404
2012,12,20,5,30,4063962
2012,12,20,5,45,4140218
2012,12,20,6,0,4220012
2012,12,20,6,15,4417267
2012,12,20,6,30,4510995
2012,12,20,6,45,4617462
2012,12,20,7,0,4760142
2012,12,20,7,15,4851964
2012,12,20,7,30,4951066
2012,12,20,7,45,5059220
2012,12,20,8,0,5151701
2012,12,20,8,15,5243849
2012,12,20,8,30,5286971
2012,12,20,8,45,5314537
2012,12,20,9,0,5278769
2012,12,20,9,15,5258477
2012,12,20,9,30,5295916
2012,12,20,9,45,5326956
2012,12,20,10,0,5325111
2012,12,20,10,15,5303034
2012,12,20,10,30,5296545
2012,12,20,10,45,5329348
2012,12,20,11,0,5329926
2012,12,20,11,15,5355480
2012,12,20,11,30,5391080
2012,12,20,11,45,5384571
2012,12,20,12,0,5409879
2012,12,20,12,15,5328950
2012,12,20,12,30,5257201
2012,12,20,12,45,5264003
2012,12,20,13,0,5259148
2012,12,20,13,15,5265390
2012,12,20,13,30,5261221
2012,12,20,13,45,5260166
2012,12,20,14,0,5224568
2012,12,20,14,15,5236185
2012,12,20,14,30,5229305
2012,12,20,14,45,5194756
2012,12,20,15,0,5150637
2012,12,20,15,15,5209663
2012,12,20,15,30,5210510
2012,12,20,15,45,5213913
2012,12,20,16,0,5234439
2012,12,20,16,15,5266816
2012,12,20,16,30,5305679
2012,12,20,16,45,5363657
2012,12,20,17,0,5474137
2012,12,20,17,15,5511115
2012,12,20,17,30,5554584
2012,12,20,17,45,5620634
2012,12,20,18,0,5636352
2012,12,20,18,15,5587731
2012,12,20,18,30,5524795
2012,12,20,18,45,5488615
2012,12,20,19,0,5455224
2012,12,20,19,15,5383084
2012,12,20,19,30,5325876
2012,12,20,19,45,5288769
2012,12,20,20,0,5210945
2012,12,20,20,15,5141179
2012,12,20,20,30,5049491
2012,12,20,20,45,4981127
2012,12,20,21,0,4895094
2012,12,20,21,15,4815863
2012,12,20,21,30,4783622
2012,12,20,21,45,4725236
2012,12,20,22,0,4677436
2012,12,20,22,15,4767149
2012,12,20,22,30,4924728
2012,12,20,22,45,4961521
2012,12,20,23,0,4923387
2012,12,20,23,15,4960727
2012,12,20,23,30,4920914
2012,12,20,23,45,4805799
2012,12,21,0,0,4695359
2012,12,21,0,15,4621485
2012,12,21,0,30,4519357
2012,12,21,0,45,4419099
2012,12,21,1,0,4317784
2012,12,21,1,15,4302740
2012,12,21,1,30,4240345
2012,12,21,1,45,4194030
2012,12,21,2,0,4140877
2012,12,21,2,15,4081031
2012,12,21,2,30,4029669
2012,12,21,2,45,4002402
2012,12,21,3,0,3947326
2012,12,21,3,15,3926935
2012,12,21,3,30,3922619
2012,12,21,3,45,3850842
2012,12,21,4,0,3872321
2012,12,21,4,15,3887014
2012,12,21,4,30,3880599
2012,12,21,4,45,3908151
2012,12,21,5,0,3937784
2012,12,21,5,15,4004059
2012,12,21,5,30,4037172
2012,12,21,5,45,4082407
2012,12,21,6,0,4165059
2012,12,21,6,15,4322150
2012,12,21,6,30,4459186
2012,12,21,6,45,4601715
2012,12,21,7,0,4729864
2012,12,21,7,15,4802537
2012,12,21,7,30,4899594
2012,12,21,7,45,5051800
2012,12,21,8,0,5113298
2012,12,21,8,15,5116125
2012,12,21,8,30,5166476
2012,12,21,8,45,5172333
2012,12,21,9,0,5162313
2012,12,21,9,15,5159977
2012,12,21,9,30,5159649
2012,12,21,9,45,5196760
2012,12,21,10,0,5172144
2012,12,21,10,15,5142619
2012,12,21,10,30,5119349
2012,12,21,10,45,5081359
2012,12,21,11,0,5088675
2012,12,21,11,15,5082705
2012,12,21,11,30,5071140
2012,12,21,11,45,5086931
2012,12,21,12,0,5078131
2012,12,21,12,15,5017891
2012,12,21,12,30,4962790
2012,12,21,12,45,4964133
2012,12,21,13,0,4945950
2012,12,21,13,15,4944565
2012,12,21,13,30,4967307
2012,12,21,13,45,4928424
2012,12,21,14,0,4935587
2012,12,21,14,15,4886916
2012,12,21,14,30,4853738
2012,12,21,14,45,4859332
2012,12,21,15,0,4837121
2012,12,21,15,15,4817842
2012,12,21,15,30,4788019
2012,12,21,15,45,4828311
2012,12,21,16,0,4858643
2012,12,21,16,15,4854954
2012,12,21,16,30,4921853
2012,12,21,16,45,4964775
2012,12,21,17,0,5104592
2012,12,21,17,15,5227768
2012,12,21,17,30,5261889
2012,12,21,17,45,5229223
2012,12,21,18,0,5244363
2012,12,21,18,15,5235189
2012,12,21,18,30,5201442
2012,12,21,18,45,5135571
2012,12,21,19,0,5070447
2012,12,21,19,15,5022939
2012,12,21,19,30,4982963
2012,12,21,19,45,4940830
2012,12,21,20,0,4890405
2012,12,21,20,15,4810588
2012,12,21,20,30,4729666
2012,12,21,20,45,4668314
2012,12,21,21,0,4637664
2012,12,21,21,15,4591501
2012,12,21,21,30,4518977
2012,12,21,21,45,4456046
2012,12,21,22,0,4400181
2012,12,21,22,15,4506933
2012,12,21,22,30,4624241
2012,12,21,22,45,4706660
2012,12,21,23,0,4702460
2012,12,21,23,15,4774148
2012,12,21,23,30,4702408
2012,12,21,23,45,4608700
2012,12,22,0,0,4485771
2012,12,22,0,15,4457295
2012,12,22,0,30,4361678
2012,12,22,0,45,4248756
2012,12,22,1,0,4145031
2012,12,22,1,15,4096855
2012,12,22,1,30,4012443
2012,12,22,1,45,3949154
2012,12,22,2,0,3905894
2012,12,22,2,15,3854304
2012,12,22,2,30,3813603
2012,12,22,2,45,3785899
2012,12,22,3,0,3727454
2012,12,22,3,15,3737699
2012,12,22,3,30,3713328
2012,12,22,3,45,3677042
2012,12,22,4,0,3644690
2012,12,22,4,15,3652438
2012,12,22,4,30,3634882
2012,12,22,4,45,3632133
2012,12,22,5,0,3650603
2012,12,22,5,15,3664550
2012,12,22,5,30,3660946
2012,12,22,5,45,3722795
2012,12,22,6,0,3752261
2012,12,22,6,15,3770379
2012,12,22,6,30,3801496
2012,12,22,6,45,3791159
2012,12,22,7,0,3811384
2012,12,22,7,15,3780959
2012,12,22,7,30,3792411
2012,12,22,7,45,3888959
2012,12,22,8,0,3981987
2012,12,22,8,15,4093781
2012,12,22,8,30,4189196
2012,12,22,8,45,4207641
2012,12,22,9,0,4237267
2012,12,22,9,15,4340089
2012,12,22,9,30,4374269
2012,12,22,9,45,4429016
2012,12,22,10,0,4458266
2012,12,22,10,15,4470927
2012,12,22,10,30,4496414
2012,12,22,10,45,4501063
2012,12,22,11,0,4541120
2012,12,22,11,15,4515284
2012,12,22,11,30,4562439
2012,12,22,11,45,4554363
2012,12,22,12,0,4622003
2012,12,22,12,15,4584945
2012,12,22,12,30,4575837
2012,12,22,12,45,4547836
2012,12,22,13,0,4541471
2012,12,22,13,15,4558117
2012,12,22,13,30,4507965
2012,12,22,13,45,4498612
2012,12,22,14,0,4485329
2012,12,22,14,15,4441997
2012,12,22,14,30,4414556
2012,12,22,14,45,4408504
2012,12,22,15,0,4395079
2012,12,22,15,15,4444313
2012,12,22,15,30,4458612
2012,12,22,15,45,4446329
2012,12,22,16,0,4408429
2012,12,22,16,15,4427011
2012,12,22,16,30,4442602
2012,12,22,16,45,4528239
2012,12,22,17,0,4649369
2012,12,22,17,15,4729575
2012,12,22,17,30,4750235
2012,12,22,17,45,4806358
2012,12,22,18,0,4871317
2012,12,22,18,15,4835277
2012,12,22,18,30,4809416
2012,12,22,18,45,4834239
2012,12,22,19,0,4797184
2012,12,22,19,15,4725555
2012,12,22,19,30,4679771
2012,12,22,19,45,4586494
2012,12,22,20,0,4543030
2012,12,22,20,15,4513278
2012,12,22,20,30,4453955
2012,12,22,20,45,4373963
2012,12,22,21,0,4327983
2012,12,22,21,15,4243541
2012,12,22,21,30,4206980
2012,12,22,21,45,4222004
2012,12,22,22,0,4170517
2012,12,22,22,15,4238021
2012,12,22,22,30,4287836
2012,12,22,22,45,4314754
2012,12,22,23,0,4313455
2012,12,22,23,15,4377023
2012,12,22,23,30,4322333
2012,12,22,23,45,4223751
2012,12,23,0,0,4115509
2012,12,23,0,15,4107953
2012,12,23,0,30,4011920
2012,12,23,0,45,3932796
2012,12,23,1,0,3840094
2012,12,23,1,15,3795961
2012,12,23,1,30,3725833
2012,12,23,1,45,3635130
2012,12,23,2,0,3561868
2012,12,23,2,15,3539968
2012,12,23,2,30,3507332
2012,12,23,2,45,3484943
2012,12,23,3,0,3434826
2012,12,23,3,15,3379382
2012,12,23,3,30,3364756
2012,12,23,3,45,3370685
2012,12,23,4,0,3362052
2012,12,23,4,15,3337846
2012,12,23,4,30,3310802
2012,12,23,4,45,3278552
2012,12,23,5,0,3315684
2012,12,23,5,15,3324130
2012,12,23,5,30,3341750
2012,12,23,5,45,3343008
2012,12,23,6,0,3356486
2012,12,23,6,15,3417272
2012,12,23,6,30,3429710
2012,12,23,6,45,3436635
2012,12,23,7,0,3477608
2012,12,23,7,15,3451623
2012,12,23,7,30,3435805
2012,12,23,7,45,3515542
2012,12,23,8,0,3508506
2012,12,23,8,15,3583550
2012,12,23,8,30,3678433
2012,12,23,8,45,3755434
2012,12,23,9,0,3761862
2012,12,23,9,15,3875437
2012,12,23,9,30,3901783
2012,12,23,9,45,3973378
2012,12,23,10,0,4018536
2012,12,23,10,15,4078714
2012,12,23,10,30,4083497
2012,12,23,10,45,4160368
2012,12,23,11,0,4198156
2012,12,23,11,15,4215898
2012,12,23,11,30,4260950
2012,12,23,11,45,4316091
2012,12,23,12,0,4332502
2012,12,23,12,15,4390687
2012,12,23,12,30,4378577
2012,12,23,12,45,4378850
2012,12,23,13,0,4350419
2012,12,23,13,15,4290952
2012,12,23,13,30,4241529
2012,12,23,13,45,4226847
2012,12,23,14,0,4212803
2012,12,23,14,15,4215128
2012,12,23,14,30,4188743
2012,12,23,14,45,4201069
2012,12,23,15,0,4168043
2012,12,23,15,15,4200750
2012,12,23,15,30,4199250
2012,12,23,15,45,4199128
2012,12,23,16,0,4198307
2012,12,23,16,15,4236954
2012,12,23,16,30,4254690
2012,12,23,16,45,4350045
2012,12,23,17,0,4444835
2012,12,23,17,15,4503113
2012,12,23,17,30,4549652
2012,12,23,17,45,4566665
2012,12,23,18,0,4599631
2012,12,23,18,15,4612622
2012,12,23,18,30,4594077
2012,12,23,18,45,4587369
2012,12,23,19,0,4596211
2012,12,23,19,15,4571334
2012,12,23,19,30,4550390
2012,12,23,19,45,4518246
2012,12,23,20,0,4463244
2012,12,23,20,15,4450097
2012,12,23,20,30,4404788
2012,12,23,20,45,4408119
2012,12,23,21,0,4317663
2012,12,23,21,15,4257198
2012,12,23,21,30,4200484
2012,12,23,21,45,4200217
2012,12,23,22,0,4172237
2012,12,23,22,15,4234534
2012,12,23,22,30,4329013
2012,12,23,22,45,4381523
2012,12,23,23,0,4369673
2012,12,23,23,15,4399724
2012,12,23,23,30,4347505
2012,12,23,23,45,4281229
2012,12,24,0,0,4126124
2012,12,24,0,15,4085664
2012,12,24,0,30,4010237
2012,12,24,0,45,3912260
2012,12,24,1,0,3863958
2012,12,24,1,15,3797570
2012,12,24,1,30,3737453
2012,12,24,1,45,3663481
2012,12,24,2,0,3622028
2012,12,24,2,15,3584393
2012,12,24,2,30,3577272
2012,12,24,2,45,3447070
2012,12,24,3,0,3396589
2012,12,24,3,15,3370434
2012,12,24,3,30,3370629
2012,12,24,3,45,3330920
2012,12,24,4,0,3343545
2012,12,24,4,15,3342963
2012,12,24,4,30,3358792
2012,12,24,4,45,3366726
2012,12,24,5,0,3390611
2012,12,24,5,15,3443384
2012,12,24,5,30,3450899
2012,12,24,5,45,3475097
2012,12,24,6,0,3519395
2012,12,24,6,15,3597583
2012,12,24,6,30,3661173
2012,12,24,6,45,3711995
2012,12,24,7,0,3732332
2012,12,24,7,15,3718473
2012,12,24,7,30,3758335
2012,12,24,7,45,3823314
2012,12,24,8,0,3892447
2012,12,24,8,15,3973493
2012,12,24,8,30,4027261
2012,12,24,8,45,4064433
2012,12,24,9,0,4071187
2012,12,24,9,15,4118260
2012,12,24,9,30,4152924
2012,12,24,9,45,4186764
2012,12,24,10,0,4182614
2012,12,24,10,15,4189244
2012,12,24,10,30,4200722
2012,12,24,10,45,4210761
2012,12,24,11,0,4184232
2012,12,24,11,15,4157245
2012,12,24,11,30,4177991
2012,12,24,11,45,4189058
2012,12,24,12,0,4176931
2012,12,24,12,15,4190767
2012,12,24,12,30,4173161
2012,12,24,12,45,4166218
2012,12,24,13,0,4145553
2012,12,24,13,15,4115337
2012,12,24,13,30,4067671
2012,12,24,13,45,4071503
2012,12,24,14,0,4053899
2012,12,24,14,15,4036996
2012,12,24,14,30,4016276
2012,12,24,14,45,4026291
2012,12,24,15,0,4041171
2012,12,24,15,15,4057620
2012,12,24,15,30,4077236
2012,12,24,15,45,4097947
2012,12,24,16,0,4093518
2012,12,24,16,15,4119923
2012,12,24,16,30,4141979
2012,12,24,16,45,4219790
2012,12,24,17,0,4341019
2012,12,24,17,15,4405059
2012,12,24,17,30,4409832
2012,12,24,17,45,4424513
2012,12,24,18,0,4391971
2012,12,24,18,15,4347782
2012,12,24,18,30,4281369
2012,12,24,18,45,4217619
2012,12,24,19,0,4159310
2012,12,24,19,15,4095761
2012,12,24,19,30,4042405
2012,12,24,19,45,4002737
2012,12,24,20,0,3952483
2012,12,24,20,15,3913893
2012,12,24,20,30,3885104
2012,12,24,20,45,3872507
2012,12,24,21,0,3855888
2012,12,24,21,15,3835248
2012,12,24,21,30,3828793
2012,12,24,21,45,3821569
2012,12,24,22,0,3810874
2012,12,24,22,15,3953900
2012,12,24,22,30,4081367
2012,12,24,22,45,4128942
2012,12,24,23,0,4130856
2012,12,24,23,15,4209364
2012,12,24,23,30,4162075
2012,12,24,23,45,4104830
2012,12,25,0,0,4045475
2012,12,25,0,15,3987102
2012,12,25,0,30,3908220
2012,12,25,0,45,3826949
2012,12,25,1,0,3743659
2012,12,25,1,15,3686630
2012,12,25,1,30,3588928
2012,12,25,1,45,3516279
2012,12,25,2,0,3429284
2012,12,25,2,15,3377382
2012,12,25,2,30,3315387
2012,12,25,2,45,3247515
2012,12,25,3,0,3196093
2012,12,25,3,15,3161689
2012,12,25,3,30,3127791
2012,12,25,3,45,3107076
2012,12,25,4,0,3092167
2012,12,25,4,15,3090930
2012,12,25,4,30,3085900
2012,12,25,4,45,3088176
2012,12,25,5,0,3089483
2012,12,25,5,15,3115806
2012,12,25,5,30,3129514
2012,12,25,5,45,3149381
2012,12,25,6,0,3155799
2012,12,25,6,15,3194278
2012,12,25,6,30,3207065
2012,12,25,6,45,3223335
2012,12,25,7,0,3222286
2012,12,25,7,15,3157101
2012,12,25,7,30,3140585
2012,12,25,7,45,3162470
2012,12,25,8,0,3183550
2012,12,25,8,15,3217176
2012,12,25,8,30,3263640
2012,12,25,8,45,3283421
2012,12,25,9,0,3289555
2012,12,25,9,15,3337888
2012,12,25,9,30,3381961
2012,12,25,9,45,3446876
2012,12,25,10,0,3488005
2012,12,25,10,15,3537107
2012,12,25,10,30,3575507
2012,12,25,10,45,3600155
2012,12,25,11,0,3623688
2012,12,25,11,15,3656985
2012,12,25,11,30,3650893
2012,12,25,11,45,3633512
2012,12,25,12,0,3620327
2012,12,25,12,15,3607286
2012,12,25,12,30,3581367
2012,12,25,12,45,3573384
2012,12,25,13,0,3557019
2012,12,25,13,15,3547894
2012,12,25,13,30,3542242
2012,12,25,13,45,3533875
2012,12,25,14,0,3520273
2012,12,25,14,15,3521480
2012,12,25,14,30,3529771
2012,12,25,14,45,3537631
2012,12,25,15,0,3538412
2012,12,25,15,15,3559597
2012,12,25,15,30,3559934
2012,12,25,15,45,3555977
2012,12,25,16,0,3542955
2012,12,25,16,15,3558554
2012,12,25,16,30,3570572
2012,12,25,16,45,3593761
2012,12,25,17,0,3673697
2012,12,25,17,15,3783426
2012,12,25,17,30,3857472
2012,12,25,17,45,3922129
2012,12,25,18,0,3939980
2012,12,25,18,15,3954629
2012,12,25,18,30,3957888
2012,12,25,18,45,3966270
2012,12,25,19,0,3963904
2012,12,25,19,15,3964345
2012,12,25,19,30,3940756
2012,12,25,19,45,3925943
2012,12,25,20,0,3908230
2012,12,25,20,15,3873231
2012,12,25,20,30,3823026
2012,12,25,20,45,3820309
2012,12,25,21,0,3780842
2012,12,25,21,15,3770047
2012,12,25,21,30,3755377
2012,12,25,21,45,3735624
2012,12,25,22,0,3725227
2012,12,25,22,15,3854656
2012,12,25,22,30,3970417
2012,12,25,22,45,4010544
2012,12,25,23,0,4000570
2012,12,25,23,15,4085767
2012,12,25,23,30,4047610
2012,12,25,23,45,3963934
2012,12,26,0,0,3876119
2012,12,26,0,15,3802777
2012,12,26,0,30,3716412
2012,12,26,0,45,3639391
2012,12,26,1,0,3538113
2012,12,26,1,15,3510425
2012,12,26,1,30,3438053
2012,12,26,1,45,3394993
2012,12,26,2,0,3345289
2012,12,26,2,15,3327269
2012,12,26,2,30,3289445
2012,12,26,2,45,3255993
2012,12,26,3,0,3227756
2012,12,26,3,15,3194130
2012,12,26,3,30,3171067
2012,12,26,3,45,3188885
2012,12,26,4,0,3196868
2012,12,26,4,15,3214047
2012,12,26,4,30,3225735
2012,12,26,4,45,3247945
2012,12,26,5,0,3274563
2012,12,26,5,15,3320593
2012,12,26,5,30,3348109
2012,12,26,5,45,3390585
2012,12,26,6,0,3429469
2012,12,26,6,15,3552021
2012,12,26,6,30,3606530
2012,12,26,6,45,3662095
2012,12,26,7,0,3708171
2012,12,26,7,15,3700330
2012,12,26,7,30,3723434
2012,12,26,7,45,3798432
2012,12,26,8,0,3869521
2012,12,26,8,15,3938029
2012,12,26,8,30,4026405
2012,12,26,8,45,4058222
2012,12,26,9,0,4052880
2012,12,26,9,15,4105181
2012,12,26,9,30,4124548
2012,12,26,9,45,4171493
2012,12,26,10,0,4179330
2012,12,26,10,15,4188164
2012,12,26,10,30,4188478
2012,12,26,10,45,4193319
2012,12,26,11,0,4162886
2012,12,26,11,15,4134765
2012,12,26,11,30,4128628
2012,12,26,11,45,4152334
2012,12,26,12,0,4140694
2012,12,26,12,15,4134323
2012,12,26,12,30,4099494
2012,12,26,12,45,4119186
2012,12,26,13,0,4160061
2012,12,26,13,15,4209334
2012,12,26,13,30,4222194
2012,12,26,13,45,4241950
2012,12,26,14,0,4243756
2012,12,26,14,15,4251878
2012,12,26,14,30,4251297
2012,12,26,14,45,4268405
2012,12,26,15,0,4264562
2012,12,26,15,15,4283756
2012,12,26,15,30,4285315
2012,12,26,15,45,4301312
2012,12,26,16,0,4290850
2012,12,26,16,15,4301904
2012,12,26,16,30,4322951
2012,12,26,16,45,4355134
2012,12,26,17,0,4501389
2012,12,26,17,15,4606216
2012,12,26,17,30,4644465
2012,12,26,17,45,4695958
2012,12,26,18,0,4708031
2012,12,26,18,15,4701882
2012,12,26,18,30,4657144
2012,12,26,18,45,4603220
2012,12,26,19,0,4563587
2012,12,26,19,15,4505675
2012,12,26,19,30,4447617
2012,12,26,19,45,4404761
2012,12,26,20,0,4354435
2012,12,26,20,15,4272379
2012,12,26,20,30,4198667
2012,12,26,20,45,4144984
2012,12,26,21,0,4094576
2012,12,26,21,15,4075600
2012,12,26,21,30,4043858
2012,12,26,21,45,4009531
2012,12,26,22,0,3977811
2012,12,26,22,15,4100380
2012,12,26,22,30,4222310
2012,12,26,22,45,4245413
2012,12,26,23,0,4212220
2012,12,26,23,15,4271234
2012,12,26,23,30,4202267
2012,12,26,23,45,4110543
2012,12,27,0,0,4015792
