Total Forecast,Total Measured & Upscaled,Monitored Capacity,Total Forecast,Total Measured & Upscaled,Monitored Capacity ,Total Forecast ,Total Measured & Upscaled ,Monitored Capacity
33614,78724,493190,23450,28911,179359,10164,49813,313831
32798,82039,493190,22883,31407,179359,9915,50632,313831
32114,82618,493190,22364,31065,179359,9751,51553,313831
31426,76999,493190,21834,27361,179359,9592,49638,313831
30737,75425,493190,21304,27299,179359,9433,48126,313831
30037,78870,493190,20784,29816,179359,9253,49054,313831
29412,71309,493190,20238,24181,179359,9173,47127,313831
28739,68201,493190,19671,21383,179359,9067,46818,313831
28108,68416,493190,19120,21194,179359,8988,47222,313831
27467,60722,493190,18559,20654,179359,8908,40067,313831
26953,62045,493190,18066,22678,179359,8887,39367,313831
26391,75634,493190,17552,26784,179359,8839,48850,313831
25872,73697,493190,17048,24870,179359,8824,48827,313831
25321,66249,493190,16550,20221,179359,8771,46029,313831
24674,62344,493190,15835,18373,179359,8839,43972,313831
24091,61368,493190,15140,17852,179359,8951,43516,313831
23450,61259,493190,14457,17051,179359,8993,44209,313831
22819,59369,493190,13741,16112,179359,9078,43256,313831
23211,59259,493190,14171,16758,179359,9041,42501,313831
23572,56123,493190,14589,15545,179359,8983,40577,313831
23943,56284,493190,15019,16126,179359,8924,40158,313831
24361,53799,493190,15458,15220,179359,8903,38579,313831
24118,49055,493190,15957,13304,179359,8161,35751,313831
23858,51938,493190,16465,15176,179359,7393,36762,313831
23593,51112,493190,16969,14899,179359,6624,36214,313831
23355,49841,493190,17472,14434,179359,5882,35408,313831
24107,52841,493190,18246,16731,179359,5861,36110,313831
24891,53949,493190,19041,16806,179359,5851,37143,313831
25665,61190,493190,19820,19454,179359,5845,41736,313831
26428,63974,493190,20599,23286,179359,5829,40688,313831
29279,69847,493190,22353,28198,179359,6926,41649,313831
32088,71157,493190,24091,31789,179359,7997,39368,313831
34928,76497,493190,25829,32099,179359,9099,44398,313831
37769,72552,493190,27589,29363,179359,10180,43189,313831
40821,69840,493190,29470,27895,179359,11351,41945,313831
43869,77688,493190,31362,32727,179359,12507,44962,313831
46900,73297,493190,33243,30083,179359,13657,43213,313831
49995,77187,493190,35140,32106,179359,14854,45082,313831
52936,76899,493190,36990,32481,179359,15946,44418,313831
55898,69478,493190,38845,30506,179359,17054,38972,313831
58892,72996,493190,40700,29335,179359,18193,43661,313831
61839,74613,493190,42554,30429,179359,19285,44183,313831
67096,79187,493190,45639,33873,179359,21457,45314,313831
72332,81571,493190,48718,35405,179359,23614,46166,313831
77562,99151,493190,51807,45630,179359,25755,53521,313831
82825,106427,493190,54886,48970,179359,27939,57457,313831
88278,104133,493190,58188,47972,179359,30090,56161,313831
93768,114591,493190,61505,54838,179359,32263,59752,313831
99221,123523,493190,64796,60821,179359,34425,62702,313831
104706,151485,493190,68092,78580,179359,36614,72905,313831
110265,168157,493190,71362,89466,179359,38903,78691,313831
115835,161787,493190,74621,85262,179359,41214,76525,313831
121367,168104,493190,77870,90604,179359,43498,77500,313831
126884,191310,493190,81113,107742,179359,45771,83568,313831
128771,201925,493190,82671,112178,179359,46100,89747,313831
130662,194590,493190,84245,110956,179359,46418,83634,313831
132533,196811,493190,85808,113899,179359,46725,82911,313831
134409,184492,493190,87366,110050,179359,47043,74442,313831
135665,188093,493190,88474,112588,179359,47191,75505,313831
136953,200208,493190,89581,118829,179359,47371,81379,313831
138193,199274,493190,90668,115011,179359,47525,84263,313831
139523,185106,493190,91775,106878,179359,47748,78227,313831
140138,170410,493190,92523,103684,179359,47615,66726,313831
140731,158466,493190,93264,100856,179359,47467,57610,313831
141415,161185,493190,94022,104673,179359,47393,56512,313831
142014,166705,493190,94764,108951,179359,47250,57755,313831
143588,156313,493190,95045,103019,179359,48543,53294,313831
145130,173530,493190,95331,109447,179359,49799,64083,313831
146677,192986,493190,95607,112939,179359,51070,80047,313831
148230,197223,493190,95877,114177,179359,52353,83046,313831
150058,197038,493190,96153,115749,179359,53906,81289,313831
151844,183466,493190,96412,109029,179359,55432,74437,313831
153715,163133,493190,96693,101357,179359,57022,61777,313831
155506,163691,493190,96953,101404,179359,58553,62287,313831
157170,175613,493190,97085,103034,179359,60085,72579,313831
158824,171140,493190,97239,103272,179359,61585,67869,313831
160493,177375,493190,97377,102187,179359,63116,75188,313831
162120,178367,493190,97515,107188,179359,64605,71179,313831
164881,183890,493190,98203,110906,179359,66677,72984,313831
167631,188337,493190,98898,112451,179359,68733,75886,313831
170360,189399,493190,99581,114477,179359,70779,74922,313831
161113,183846,493190,97737,114011,179359,63376,69836,313831
162581,186494,493190,98029,115175,179359,64552,71319,313831
164038,182410,493190,98320,113332,179359,65718,69078,313831
165495,181979,493190,98622,112819,179359,66873,69160,313831
166937,187251,493190,98919,112776,179359,68018,74475,313831
168511,186911,493190,99194,113629,179359,69316,73283,313831
170064,181827,493190,99449,108583,179359,70615,73244,313831
171648,187007,493190,99719,112454,179359,71929,74553,313831
173196,197309,493190,99984,117474,179359,73211,79835,313831
172326,199403,493190,98988,118679,179359,73339,80725,313831
171415,205554,493190,97970,120012,179359,73445,85542,313831
170562,209901,493190,96979,120837,179359,73582,89065,313831
169650,205413,493190,95972,116750,179359,73678,88663,313831
168341,195475,493190,94616,111244,179359,73725,84231,313831
167022,207463,493190,93259,117679,179359,73763,89784,313831
165750,193103,493190,91913,108179,179359,73837,84923,313831
164414,194347,493190,90562,109068,179359,73853,85279,313831
162973,184500,493190,89120,103723,179359,73853,80777,313831
161494,179323,493190,87663,100729,179359,73831,78594,313831
160042,174671,493190,86227,98452,179359,73816,76220,313831
158564,175861,493190,84780,96524,179359,73784,79337,313831
155400,176040,493190,82348,94968,179359,73052,81073,313831
152210,174515,493190,79915,94502,179359,72295,80014,313831
149078,160217,493190,77483,86723,179359,71595,73494,313831
145919,152698,493190,75072,80825,179359,70848,71873,313831
142872,149812,493190,72856,79101,179359,70016,70711,313831
139804,148103,493190,70662,75820,179359,69141,72282,313831
136799,155055,493190,68474,77601,179359,68325,77454,313831
133725,150977,493190,66275,74599,179359,67451,76377,313831
130938,157515,493190,64303,78760,179359,66635,78755,313831
128124,150186,493190,62326,72207,179359,65798,77980,313831
125352,136498,493190,60366,63782,179359,64987,72715,313831
122528,144007,493190,58378,69164,179359,64149,74844,313831
119444,134009,493190,56661,63370,179359,62782,70639,313831
116343,130963,493190,54944,59682,179359,61399,71281,313831
113254,122421,493190,53227,54248,179359,60026,68172,313831
110148,118173,493190,51510,55950,179359,58638,62223,313831
107403,120994,493190,50074,56302,179359,57329,64692,313831
104653,120106,493190,48633,52822,179359,56020,67284,313831
101897,102244,493190,47197,46466,179359,54701,55778,313831
99131,88314,493190,45760,40118,179359,53370,48196,313831
96407,82964,493190,44308,39383,179359,52099,43581,313831
93667,93269,493190,42862,44600,179359,50806,48669,313831
90996,102257,493190,41415,47138,179359,49581,55119,313831
88267,104662,493190,39958,47646,179359,48309,57016,313831
87530,111104,493190,40000,53996,179359,47530,57109,313831
86725,117841,493190,40037,58911,179359,46688,58930,313831
85946,117788,493190,40079,60626,179359,45866,57162,313831
85162,97335,493190,40111,48898,179359,45050,48437,313831
84314,94093,493190,40032,44873,179359,44282,49220,313831
83455,100180,493190,39952,50456,179359,43503,49724,313831
82565,102114,493190,39873,54279,179359,42692,47835,313831
81696,107817,493190,39777,55093,179359,41918,52724,313831
80694,103255,493190,39518,52772,179359,41176,50483,313831
79709,114138,493190,39242,50085,179359,40466,64053,313831
78723,125753,493190,38972,44370,179359,39751,81383,313831
77727,134123,493190,38712,49430,179359,39014,84694,313831
76709,124320,493190,38654,43374,179359,38055,80946,313831
75681,118661,493190,38601,40199,179359,37080,78463,313831
74626,121793,493190,38532,42089,179359,36094,79704,313831
73620,127481,493190,38479,46555,179359,35140,80926,313831
72644,119695,493190,38495,44808,179359,34149,74887,313831
71627,126738,493190,38506,47019,179359,33121,79719,313831
70652,123660,493190,38516,46202,179359,32136,77457,313831
69640,120943,493190,38521,45749,179359,31118,75194,313831
68415,127454,493190,38352,52011,179359,30064,75443,313831
67202,136048,493190,38177,59027,179359,29025,77022,313831
65951,139784,493190,38002,61813,179359,27949,77971,313831
64727,139552,493190,37822,61882,179359,26905,77670,313831
62448,135675,493190,36916,59254,179359,25533,76421,313831
60111,134330,493190,36010,58573,179359,24102,75756,313831
57843,148825,493190,35109,68686,179359,22734,80139,313831
55506,159238,493190,34202,76913,179359,21304,82325,313831
53169,141206,493190,33323,66742,179359,19846,74464,313831
50784,128861,493190,32432,59714,179359,18352,69148,313831
48447,141876,493190,31553,67429,179359,16895,74447,313831
46110,151784,493190,30668,75236,179359,15443,76548,313831
43853,153984,493190,29910,77393,179359,13943,76591,313831
41643,157623,493190,29163,79722,179359,12480,77901,313831
39396,161712,493190,28400,82706,179359,10996,79005,313831
37186,146252,493190,27647,73545,179359,9539,72707,313831
37493,134086,493190,27859,66458,179359,9634,67628,313831
37833,122313,493190,28071,59026,179359,9762,63287,313831
38166,112153,493190,28288,52654,179359,9878,59499,313831
38484,103632,493190,28500,46843,179359,9984,56789,313831
38495,108828,493190,28357,49824,179359,10138,59003,313831
38521,113413,493190,28214,52566,179359,10307,60847,313831
38553,107354,493190,28071,48066,179359,10482,59289,313831
38580,107408,493190,27933,48107,179359,10647,59301,313831
38585,114847,493190,27785,52859,179359,10800,61988,313831
38585,102515,493190,27636,45002,179359,10949,57513,313831
38643,95830,493190,27477,40829,179359,11166,55001,313831
38638,91086,493190,27329,37443,179359,11309,53643,313831
37011,88208,493190,25994,36295,179359,11017,51913,313831
35368,87163,493190,24642,35609,179359,10726,51553,313831
33710,82725,493190,23307,32560,179359,10403,50165,313831
27578,82295,493190,22549,32562,179359,5029,49733,313831
26651,89923,493190,21818,38316,179359,4833,51607,313831
25792,88839,493190,21076,37222,179359,4716,51617,313831
24923,94939,493190,20344,41434,179359,4579,53504,313831
24033,90919,493190,19613,39061,179359,4420,51858,313831
23222,85039,493190,18898,35020,179359,4324,50018,313831
22401,83239,493190,18182,33163,179359,4218,50076,313831
21574,85779,493190,17456,34158,179359,4118,51621,313831
20784,89303,493190,16751,35710,179359,4033,53593,313831
21346,87751,493190,17101,34191,179359,4245,53560,313831
21940,80858,493190,17467,30121,179359,4473,50737,313831
22501,77557,493190,17801,27919,179359,4701,49638,313831
23084,65923,493190,18156,21911,179359,4928,44012,313831
23376,54801,493190,18225,15080,179359,5151,39721,313831
23710,60944,493190,18325,17770,179359,5384,43174,313831
24006,64169,493190,18389,18591,179359,5617,45579,313831
24346,64546,493190,18484,17532,179359,5861,47014,313831
24711,62617,493190,18686,16472,179359,6025,46145,313831
25151,69054,493190,18882,19358,179359,6269,49696,313831
25543,76863,493190,19067,23345,179359,6476,53518,313831
25983,75224,493190,19274,22989,179359,6709,52235,313831
27663,75234,493190,20106,22911,179359,7557,52323,313831
29348,69820,493190,20949,19418,179359,8400,50402,313831
31028,69226,493190,21791,17269,179359,9237,51957,313831
32692,76158,493190,22613,19586,179359,10079,56572,313831
34255,76895,493190,23376,19326,179359,10880,57569,313831
35798,77895,493190,24118,18994,179359,11680,58901,313831
37393,90215,493190,24865,26138,179359,12528,64077,313831
38908,95303,493190,25607,26885,179359,13302,68418,313831
40874,104578,493190,26688,30233,179359,14187,74345,313831
42867,116141,493190,27764,35605,179359,15103,80536,313831
44801,119611,493190,28855,39774,179359,15946,79837,313831
46773,116277,493190,29942,39516,179359,16831,76761,313831
49104,115393,493190,31261,40978,179359,17843,74415,313831
51479,111445,493190,32607,41089,179359,18871,70356,313831
53853,95722,493190,33948,36264,179359,19905,59458,313831
56253,86800,493190,35299,32729,179359,20954,54071,313831
58103,92519,493190,36269,36652,179359,21834,55866,313831
60016,101347,493190,37271,42587,179359,22745,58760,313831
61865,121912,493190,38251,53963,179359,23614,67949,313831
63773,135395,493190,39242,59018,179359,24531,76377,313831
65967,140304,493190,40424,61866,179359,25543,78437,313831
68151,142845,493190,41627,63031,179359,26524,79814,313831
70318,146450,493190,42819,67120,179359,27499,79331,313831
72533,148077,493190,44022,68570,179359,28511,79507,313831
74197,173489,493190,45495,81195,179359,28702,92293,313831
75898,180750,493190,46995,85329,179359,28903,95422,313831
77557,165915,493190,48468,81235,179359,29089,84680,313831
79242,166078,493190,49952,83548,179359,29290,82530,313831
80811,173734,493190,51420,84272,179359,29391,89463,313831
82427,195733,493190,52899,97818,179359,29528,97915,313831
84017,193585,493190,54356,97248,179359,29661,96337,313831
85628,204273,493190,55829,104945,179359,29799,99328,313831
87144,215789,493190,57239,110509,179359,29905,105280,313831
88691,222641,493190,58643,112148,179359,30048,110493,313831
90191,219359,493190,60048,113977,179359,30143,105382,313831
91722,211174,493190,61457,112980,179359,30265,98193,313831
92772,211917,493190,62464,114412,179359,30307,97505,313831
93863,201630,493190,63482,112883,179359,30382,88747,313831
94939,205279,493190,64489,112133,179359,30450,93146,313831
95994,199311,493190,65495,112804,179359,30498,86507,313831
97297,206873,493190,66704,118422,179359,30594,88450,313831
98590,206318,493190,67912,117947,179359,30678,88371,313831
99899,202777,493190,69126,114929,179359,30774,87848,313831
101171,200820,493190,70329,114846,179359,30843,85973,313831
102279,207394,493190,71399,115744,179359,30880,91649,313831
103429,196846,493190,72464,115460,179359,30964,81386,313831
104547,195953,493190,73535,114119,179359,31012,81834,313831
105676,196085,493190,74605,115051,179359,31070,81034,313831
103900,195494,493190,73598,115850,179359,30302,79644,313831
102114,200425,493190,72591,113818,179359,29523,86606,313831
100360,191417,493190,71606,113795,179359,28755,77622,313831
98617,189178,493190,70604,112561,179359,28013,76617,313831
96789,197674,493190,69597,108380,179359,27191,89295,313831
94976,197854,493190,68585,106663,179359,26391,91190,313831
93121,196588,493190,67568,106869,179359,25554,89719,313831
91293,178895,493190,66545,101649,179359,24748,77246,313831
89571,169195,493190,65548,92055,179359,24022,77140,313831
87859,169643,493190,64536,93441,179359,23323,76202,313831
86110,165835,493190,63529,91627,179359,22581,74208,313831
84377,143617,493190,62517,83122,179359,21860,60496,313831
82385,146161,493190,60768,79509,179359,21616,66653,313831
80334,145078,493190,59009,78235,179359,21325,66843,313831
78320,130476,493190,57266,67591,179359,21055,62885,313831
76290,127359,493190,55517,65656,179359,20774,61703,313831
74346,116230,493190,53858,57790,179359,20488,58440,313831
72406,107980,493190,52210,52264,179359,20196,55716,313831
70461,106414,493190,50546,50188,179359,19915,56226,313831
68511,107756,493190,48887,49892,179359,19624,57864,313831
66804,100027,493190,47424,44527,179359,19380,55500,313831
65077,98303,493190,45951,43149,179359,19126,55154,313831
63365,101513,493190,44505,45681,179359,18861,55832,313831
61691,94523,493190,43042,41310,179359,18649,53213,313831
59406,93617,493190,40975,39193,179359,18431,54424,313831
57175,95387,493190,38930,38979,179359,18246,56408,313831
54939,102370,493190,36873,44038,179359,18066,58331,313831
48813,33900,493190,35824,1789,179359,12989,32111,313831
46995,33124,493190,34632,1337,179359,12364,31787,313831
45220,31964,493190,33445,1346,179359,11775,30618,313831
43429,72245,493190,32263,25763,179359,11166,46482,313831
41638,72782,493190,31081,25311,179359,10556,47471,313831
40641,72239,493190,30705,25137,179359,9936,47102,313831
39666,71123,493190,30329,25216,179359,9338,45907,313831
38659,67665,493190,29942,23883,179359,8718,43782,313831
37700,66634,493190,29571,24122,179359,8129,42512,313831
37101,59236,493190,28765,19026,179359,8336,40209,313831
36444,58419,493190,27954,17714,179359,8490,40704,313831
35835,56145,493190,27144,16317,179359,8691,39829,313831
35183,55723,493190,26322,16506,179359,8861,39217,313831
34335,53362,493190,25299,14448,179359,9036,38914,313831
33476,49287,493190,24298,11979,179359,9179,37308,313831
32597,49061,493190,23270,11745,179359,9327,37315,313831
31712,45801,493190,22247,9640,179359,9465,36160,313831
31198,46126,493190,21516,10110,179359,9682,36017,313831
30652,44404,493190,20806,9166,179359,9846,35238,313831
30127,43531,493190,20074,8577,179359,10053,34954,313831
29597,47574,493190,19348,10937,179359,10249,36637,313831
30164,46702,493190,19772,10335,179359,10392,36367,313831
30747,47161,493190,20196,10714,179359,10551,36447,313831
31298,62864,493190,20625,21040,179359,10673,41824,313831
31876,50621,493190,21044,12565,179359,10832,38056,313831
32141,51803,493190,21192,14039,179359,10949,37764,313831
32417,50402,493190,21330,12446,179359,11086,37956,313831
32692,47177,493190,21479,9852,179359,11214,37325,313831
32952,50286,493190,21616,10937,179359,11335,39349,313831
33630,47449,493190,22205,8204,179359,11426,39245,313831
34293,50254,493190,22793,8105,179359,11500,42149,313831
34923,56750,493190,23392,10705,179359,11532,46045,313831
35601,61132,493190,23969,11997,179359,11632,49135,313831
36248,66008,493190,24732,14254,179359,11516,51754,313831
36857,65886,493190,25490,14409,179359,11367,51477,313831
37499,67840,493190,26253,15052,179359,11245,52788,313831
38119,61822,493190,27011,13750,179359,11108,48072,313831
38702,51504,493190,27886,10736,179359,10816,40769,313831
39269,46289,493190,28765,9254,179359,10503,37036,313831
39841,44699,493190,29640,9986,179359,10201,34713,313831
40419,44536,493190,30525,10601,179359,9894,33935,313831
40922,45844,493190,31123,11737,179359,9799,34107,313831
41415,46524,493190,31717,11966,179359,9698,34558,313831
41924,50850,493190,32305,14395,179359,9618,36455,313831
42448,56240,493190,32909,17267,179359,9539,38972,313831
45193,58362,493190,33376,18057,179359,11818,40305,313831
47933,55860,493190,33837,16018,179359,14096,39842,313831
50657,63521,493190,34298,21402,179359,16359,42119,313831
53418,66905,493190,34748,23659,179359,18670,43246,313831
55856,64878,493190,34812,25544,179359,21044,39335,313831
58362,74867,493190,34865,27081,179359,23498,47786,313831
60832,73754,493190,34934,25078,179359,25898,48676,313831
63280,69424,493190,34992,21326,179359,28288,48098,313831
65734,65096,493190,34997,17514,179359,30737,47582,313831
68166,65137,493190,35008,16114,179359,33158,49023,313831
70631,61591,493190,35029,13908,179359,35601,47683,313831
73079,60685,493190,35024,13605,179359,38055,47081,313831
76667,62131,493190,37144,14454,179359,39523,47677,313831
80238,61477,493190,39269,15600,179359,40970,45877,313831
83826,55747,493190,41383,15888,179359,42443,39858,313831
87435,65655,493190,43519,18632,179359,43916,47023,313831
91855,75265,493190,46439,24836,179359,45416,50429,313831
96312,90140,493190,49369,33992,179359,46942,56148,313831
100705,102121,493190,52279,41395,179359,48426,60726,313831
105167,108733,493190,55204,45779,179359,49963,62954,313831
108670,106484,493190,57456,46580,179359,51214,59905,313831
112173,109894,493190,59714,49232,179359,52459,60662,313831
115697,114200,493190,61966,52484,179359,53731,61717,313831
119200,127222,493190,64218,60308,179359,54981,66914,313831
117695,156178,493190,64605,79263,179359,53090,76915,313831
116237,152967,493190,65003,79549,179359,51235,73418,313831
114769,133938,493190,65379,71354,179359,49391,62584,313831
113312,118871,493190,65771,59639,179359,47541,59232,313831
111876,117999,493190,66640,60820,179359,45236,57179,313831
110472,126495,493190,67499,71559,179359,42973,54936,313831
109062,148083,493190,68373,80968,179359,40689,67115,313831
107626,146384,493190,69226,81690,179359,38400,64694,313831
106349,155990,493190,70265,88670,179359,36084,67320,313831
104997,147555,493190,71282,88781,179359,33715,58774,313831
103614,143914,493190,72289,84437,179359,31325,59477,313831
102348,135374,493190,73323,81047,179359,29025,54327,313831
100578,133120,493190,71812,75699,179359,28765,57421,313831
98845,136693,493190,70323,77701,179359,28521,58992,313831
97085,138479,493190,68818,78270,179359,28267,60208,313831
95347,139407,493190,67324,78628,179359,28023,60779,313831
93328,136581,493190,65533,76826,179359,27795,59755,313831
91314,138844,493190,63747,78044,179359,27568,60800,313831
89353,141236,493190,61966,79527,179359,27387,61709,313831
87318,139906,493190,60180,78491,179359,27138,61415,313831
86020,136546,493190,59115,75880,179359,26905,60667,313831
84716,145482,493190,58050,81095,179359,26667,64387,313831
83408,160635,493190,56974,89758,179359,26433,70876,313831
82114,171623,493190,55898,96383,179359,26216,75240,313831
81590,178472,493190,53816,100174,179359,27774,78299,313831
81033,183584,493190,51701,102127,179359,29332,81456,313831
80541,177414,493190,49613,96874,179359,30927,80539,313831
64722,109801,493190,42793,52313,179359,21929,57488,313831
62814,135131,493190,40482,68945,179359,22332,66186,313831
60922,111153,493190,38177,52387,179359,22745,58767,313831
59030,89208,493190,35866,36832,179359,23164,52376,313831
57101,63346,493190,33545,19561,179359,23556,43785,313831
55798,66103,493190,32019,21028,179359,23778,45076,313831
54552,86713,493190,30514,33235,179359,24038,53478,313831
53227,92580,493190,29004,34998,179359,24224,57582,313831
51971,89993,493190,27499,32815,179359,24473,57179,313831
53911,90921,493190,28585,34119,179359,25326,56802,313831
55877,82172,493190,29693,27634,179359,26184,54538,313831
57854,78071,493190,30779,24607,179359,27075,53464,313831
59804,75586,493190,31887,23865,179359,27917,51721,313831
61791,82953,493190,32978,28755,179359,28813,54198,313831
63778,91316,493190,34086,32267,179359,29693,59050,313831
65739,99841,493190,35183,37683,179359,30556,62159,313831
67727,100968,493190,36296,39672,179359,31431,61296,313831
70896,99577,493190,38596,38729,179359,32300,60848,313831
74070,92799,493190,40880,36633,179359,33190,56167,313831
77228,100280,493190,43169,37431,179359,34059,62849,313831
80403,114552,493190,45458,41987,179359,34944,72565,313831
83482,115539,493190,47515,39853,179359,35967,75686,313831
86582,119807,493190,49581,43793,179359,37001,76014,313831
89650,133672,493190,51627,51824,179359,38023,81847,313831
92719,126631,493190,53694,49163,179359,39025,77467,313831
95930,103369,493190,55453,39041,179359,40477,64329,313831
99110,106449,493190,57223,44938,179359,41887,61511,313831
102311,117326,493190,58983,51381,179359,43328,65945,313831
105474,127400,493190,60742,55902,179359,44732,71499,313831
107409,122709,493190,61547,52720,179359,45861,69989,313831
109332,140391,493190,62321,62776,179359,47011,77615,313831
111277,148212,493190,63111,61723,179359,48166,86489,313831
113243,121768,493190,63911,46192,179359,49332,75576,313831
114038,130966,493190,63233,51963,179359,50806,79003,313831
114881,138163,493190,62554,55463,179359,52326,82700,313831
115723,122287,493190,61876,46216,179359,53847,76071,313831
116518,117821,493190,61198,44333,179359,55321,73489,313831
117695,122741,493190,60811,47296,179359,56884,75445,313831
118887,119909,493190,60408,44467,179359,58479,75441,313831
120058,115146,493190,60011,41534,179359,60048,73612,313831
121272,111345,493190,59640,42673,179359,61632,68672,313831
122120,122692,493190,59041,48849,179359,63079,73842,313831
122952,122191,493190,58447,50725,179359,64505,71466,313831
123826,107540,493190,57859,46538,179359,65967,61001,313831
124685,129149,493190,57276,51513,179359,67409,77636,313831
126380,164106,493190,55957,68808,179359,70424,95298,313831
128082,150768,493190,54653,60916,179359,73429,89852,313831
129793,148682,493190,53339,60131,179359,76455,88551,313831
131494,156876,493190,52024,60608,179359,79470,96268,313831
133604,147233,493190,50853,52643,179359,82750,94590,313831
135697,157909,493190,49703,57314,179359,85994,100595,313831
137811,179198,493190,48548,67513,179359,89263,111685,313831
139910,166661,493190,47398,57993,179359,92512,108668,313831
141256,152933,493190,46471,43441,179359,94785,109492,313831
142591,148852,493190,45548,36191,179359,97043,112661,313831
143964,153144,493190,44637,37638,179359,99327,115506,313831
145331,149312,493190,43710,41404,179359,101622,107908,313831
142279,144028,493190,41998,38701,179359,100281,105326,313831
139237,146640,493190,40286,40913,179359,98951,105727,313831
136179,151132,493190,38559,43778,179359,97621,107355,313831
133148,164772,493190,36852,48612,179359,96296,116160,313831
130450,162112,493190,35342,46311,179359,95109,115801,313831
127758,164551,493190,33821,46198,179359,93937,118353,313831
125140,156738,493190,32326,43736,179359,92814,113003,313831
122443,164269,493190,30795,49457,179359,91648,114812,313831
119565,152016,493190,29359,43560,179359,90207,108456,313831
116688,140425,493190,27928,37329,179359,88760,103095,313831
113789,142811,493190,26492,32748,179359,87297,110063,313831
110954,137925,493190,25061,31777,179359,85893,106149,313831
107615,145298,493190,24181,33158,179359,83434,112140,313831
104266,145436,493190,23296,29069,179359,80970,116367,313831
100917,132632,493190,22427,24245,179359,78490,108387,313831
97589,135779,493190,21537,27461,179359,76052,108318,313831
94059,161375,493190,20572,39290,179359,73487,122085,313831
90567,168710,493190,19618,42366,179359,70949,126343,313831
87022,148283,493190,18654,31823,179359,68368,116460,313831
83519,144435,493190,17689,28469,179359,65829,115966,313831
79936,137036,493190,16767,24171,179359,63169,112865,313831
76402,128289,493190,15835,20275,179359,60567,108015,313831
72825,113484,493190,14907,16228,179359,57917,97256,313831
69253,104218,493190,13975,11501,179359,55278,92717,313831
67658,92024,493190,13625,7934,179359,54033,84090,313831
66041,84594,493190,13286,6799,179359,52756,77795,313831
64441,83653,493190,12936,7586,179359,51505,76066,313831
62840,86602,493190,12586,9133,179359,50254,77470,313831
61410,84058,493190,12284,8439,179359,49126,75618,313831
59936,85263,493190,11982,8846,179359,47954,76417,313831
58468,85464,493190,11680,8666,179359,46789,76798,313831
56985,80208,493190,11373,6128,179359,45612,74080,313831
55612,78496,493190,11134,6391,179359,44478,72104,313831
54192,78113,493190,10896,5869,179359,43296,72244,313831
52803,76247,493190,10668,7137,179359,42136,69110,313831
51420,75976,493190,10429,7405,179359,40991,68571,313831
51685,74639,493190,10562,7679,179359,41123,66960,313831
51977,72319,493190,10710,6940,179359,41267,65379,313831
52295,72676,493190,10859,7325,179359,41436,65351,313831
55119,63183,493190,10249,6372,179359,44870,56810,313831
54743,59990,493190,10350,5719,179359,44393,54271,313831
54436,59519,493190,10472,5297,179359,43964,54222,313831
54112,63229,493190,10578,5580,179359,43535,57649,313831
53773,61308,493190,10673,5804,179359,43100,55504,313831
53688,78960,493190,10678,12312,179359,43010,66648,313831
53598,83124,493190,10673,11171,179359,42925,71953,313831
53492,79767,493190,10668,8875,179359,42825,70892,313831
53386,87505,493190,10673,13308,179359,42713,74197,313831
54420,82430,493190,11028,10672,179359,43392,71758,313831
55458,80999,493190,11415,10833,179359,44043,70166,313831
56476,83925,493190,11770,13186,179359,44706,70739,313831
57493,85813,493190,12141,14341,179359,45352,71471,313831
58145,82088,493190,12411,12291,179359,45734,69798,313831
58776,79366,493190,12671,11172,179359,46105,68194,313831
59444,72854,493190,12931,8096,179359,46513,64758,313831
60074,72597,493190,13201,8154,179359,46873,64443,313831
60249,70506,493190,13360,7253,179359,46889,63253,313831
60387,70030,493190,13508,6994,179359,46879,63036,313831
60525,71046,493190,13683,7320,179359,46842,63726,313831
60673,76625,493190,13842,8844,179359,46831,67781,313831
61367,81294,493190,14282,10703,179359,47085,70591,313831
62019,77017,493190,14722,9063,179359,47297,67954,313831
62676,84827,493190,15156,14344,179359,47520,70482,313831
63349,96607,493190,15591,20662,179359,47758,75945,313831
64086,96941,493190,16100,21663,179359,47986,75277,313831
64769,91124,493190,16614,18504,179359,48156,72620,313831
65485,88043,493190,17112,15541,179359,48373,72502,313831
66216,87807,493190,17636,15015,179359,48580,72792,313831
67038,86778,493190,18166,14201,179359,48871,72578,313831
67891,83867,493190,18686,11897,179359,49205,71971,313831
68718,82981,493190,19221,11103,179359,49497,71878,313831
69550,85809,493190,19751,12047,179359,49799,73762,313831
70848,89764,493190,20148,13973,179359,50700,75791,313831
72173,92261,493190,20562,15579,179359,51611,76682,313831
73482,92412,493190,20964,15007,179359,52517,77405,313831
74722,93214,493190,21373,15957,179359,53349,77257,313831
75919,92276,493190,21553,15632,179359,54367,76644,313831
77059,91238,493190,21722,16083,179359,55337,75154,313831
78256,85842,493190,21897,14652,179359,56359,71190,313831
79396,80799,493190,22067,12416,179359,57329,68384,313831
80403,78896,493190,22152,11167,179359,58251,67729,313831
81388,78083,493190,22236,10747,179359,59152,67335,313831
82395,83204,493190,22305,12319,179359,60090,70885,313831
83423,83398,493190,22401,11362,179359,61023,72037,313831
85840,89775,493190,23397,11567,179359,62443,78209,313831
88325,91669,493190,24409,11622,179359,63916,80046,313831
90784,94439,493190,25411,12947,179359,65374,81491,313831
93264,98643,493190,26428,12822,179359,66836,85822,313831
95999,97577,493190,27631,13742,179359,68368,83835,313831
