Day-Ahead forecast [MW],Intraday forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp]
312,366,232,241,1202
340,390,271,289,1202
365,413,322,322,1202
387,424,337,390,1202
409,437,404,404,1202
431,452,420,462,1202
452,466,472,506,1202
452,477,516,516,1202
451,486,523,567,1202
451,494,529,617,1202
450,499,621,642,1202
445,503,641,654,1202
440,503,653,653,1202
430,501,644,642,1202
421,497,637,637,1202
387,463,595,626,1202
354,430,594,594,1202
324,399,555,538,1202
296,369,517,471,1202
268,333,441,441,1202
241,299,402,346,1202
215,266,317,317,1202
190,234,282,224,1202
160,192,188,180,1202
127,147,140,140,1202
96,109,104,93,1202
67,73,65,67,1202
47,51,47,35,1202
30,32,26,19,1202
14,15,11,11,1202
1,1,1,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
7,6,6,1,1202
15,11,7,7,1202
22,17,13,19,1202
30,23,25,36,1202
37,29,42,53,1202
46,36,48,71,1202
55,44,78,90,1202
63,51,84,108,1202
72,60,115,123,1202
80,67,119,142,1202
89,74,146,168,1202
97,81,150,193,1202
107,89,198,213,1202
117,94,198,227,1202
126,99,198,232,1202
135,104,225,237,1202
144,109,224,255,1202
148,107,245,264,1202
150,105,236,270,1202
152,102,260,279,1202
154,100,250,284,1202
153,100,279,289,1202
151,101,271,287,1202
150,102,263,286,1202
147,102,284,276,1202
143,104,277,262,1202
138,106,270,253,1202
133,108,252,234,1202
128,109,229,217,1202
120,107,221,198,1202
113,104,192,176,1202
106,101,185,152,1202
98,98,149,133,1202
89,91,139,116,1202
80,84,116,95,1202
72,77,89,75,1202
63,71,80,60,1202
53,54,46,43,1202
44,40,35,27,1202
35,29,21,16,1202
27,19,12,9,1202
20,14,11,4,1202
14,10,5,1,1202
7,5,5,0,1202
1,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
1,2,2,1,1202
9,16,15,5,1202
19,32,24,19,1202
29,50,38,41,1202
38,67,61,71,1202
47,85,91,104,1202
60,108,130,144,1202
75,134,169,187,1202
89,160,211,225,1202
105,183,246,264,1202
123,202,281,303,1202
143,221,295,332,1202
164,238,330,363,1202
184,255,370,389,1202
202,269,401,411,1202
221,284,421,444,1202
239,301,455,456,1202
258,317,460,450,1202
269,316,451,449,1202
281,314,439,433,1202
294,311,416,415,1202
309,307,406,388,1202
306,289,383,372,1202
304,272,356,343,1202
302,256,328,324,1202
299,238,306,310,1202
282,207,272,291,1202
266,179,240,273,1202
249,153,229,255,1202
233,126,244,237,1202
211,106,192,212,1202
190,88,170,180,1202
170,71,148,153,1202
151,56,157,130,1202
133,49,108,107,1202
116,42,101,85,1202
99,36,79,66,1202
85,30,61,51,1202
69,26,48,39,1202
55,22,34,28,1202
43,18,22,20,1202
32,14,14,15,1202
24,11,10,9,1202
16,7,7,4,1202
9,4,3,1,1202
1,1,1,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
1,1,1,0,1202
2,4,3,0,1202
4,7,3,1,1202
6,10,4,3,1202
8,13,6,7,1202
10,16,10,11,1202
13,20,16,16,1202
17,24,21,21,1202
20,29,26,28,1202
24,33,34,35,1202
27,38,40,43,1202
30,42,44,50,1202
33,47,54,58,1202
36,51,62,67,1202
39,55,70,74,1202
42,60,79,77,1202
44,65,83,80,1202
47,69,85,84,1202
51,73,88,88,1202
54,77,90,87,1202
58,81,94,85,1202
61,86,96,85,1202
62,89,90,86,1202
64,92,90,92,1202
65,95,93,97,1202
66,98,97,98,1202
67,98,99,94,1202
67,98,95,91,1202
67,97,90,89,1202
67,97,90,87,1202
64,91,85,81,1202
61,85,78,76,1202
58,79,75,68,1202
54,73,65,63,1202
50,66,58,57,1202
46,59,52,52,1202
42,52,48,48,1202
37,46,43,42,1202
33,39,37,38,1202
28,32,31,31,1202
24,26,27,26,1202
19,20,19,20,1202
15,15,15,13,1202
10,10,11,6,1202
6,6,6,2,1202
1,1,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
2,1,1,0,1202
7,6,5,1,1202
12,11,5,3,1202
17,16,8,7,1202
22,20,12,12,1202
28,25,18,19,1202
35,31,27,27,1202
43,38,34,34,1202
52,46,42,42,1202
61,53,51,52,1202
70,61,60,59,1202
78,69,67,65,1202
88,76,74,68,1202
97,84,82,71,1202
106,90,78,75,1202
116,96,82,79,1202
125,103,85,80,1202
135,108,87,83,1202
143,115,95,86,1202
151,121,92,90,1202
158,127,95,93,1202
165,132,100,95,1202
164,137,106,95,1202
163,141,92,95,1202
161,144,103,91,1202
159,146,95,88,1202
155,145,96,85,1202
150,142,83,80,1202
145,139,81,75,1202
139,135,79,70,1202
130,126,64,66,1202
121,116,57,61,1202
112,107,56,54,1202
103,98,50,48,1202
94,89,43,42,1202
85,79,35,36,1202
76,70,30,30,1202
68,61,23,25,1202
58,54,24,20,1202
49,46,23,16,1202
41,38,24,12,1202
33,31,14,8,1202
25,24,11,5,1202
18,17,8,2,1202
10,10,10,1,1202
3,3,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
3,5,5,0,1202
10,14,9,1,1202
17,23,11,4,1202
23,32,14,9,1202
29,41,18,21,1202
35,50,27,34,1202
42,61,41,43,1202
48,72,56,56,1202
54,84,69,67,1202
61,96,82,89,1202
64,106,95,97,1202
69,117,108,110,1202
73,128,120,121,1202
77,139,131,131,1202
83,146,138,145,1202
87,152,164,157,1202
90,158,164,174,1202
94,164,182,184,1202
96,168,184,183,1202
96,171,187,172,1202
98,173,164,161,1202
99,176,158,149,1202
100,178,161,138,1202
101,179,72,132,1202
102,177,75,130,1202
102,175,112,129,1202
97,170,152,124,1202
92,164,96,123,1202
86,156,142,123,1202
81,148,127,116,1202
76,139,107,109,1202
71,130,101,99,1202
65,120,95,92,1202
59,111,79,82,1202
52,102,69,74,1202
46,92,61,64,1202
40,83,53,54,1202
34,74,37,45,1202
28,63,38,37,1202
23,52,32,29,1202
19,42,21,23,1202
14,33,16,17,1202
11,26,12,11,1202
8,18,10,6,1202
4,11,6,2,1202
2,4,1,1,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
1,1,1,0,1202
4,3,1,1,1202
6,5,3,5,1202
8,7,4,11,1202
11,8,6,19,1202
13,10,14,28,1202
17,15,23,39,1202
21,22,33,50,1202
26,29,36,64,1202
32,36,49,77,1202
39,46,66,92,1202
46,56,90,107,1202
55,64,178,122,1202
64,72,47,140,1202
72,78,190,157,1202
81,82,161,181,1202
91,87,161,203,1202
101,92,169,221,1202
112,98,207,238,1202
123,102,229,253,1202
137,107,295,271,1202
154,112,306,285,1202
170,116,320,299,1202
185,120,305,307,1202
193,124,318,327,1202
212,131,299,348,1202
239,136,328,349,1202
256,137,291,355,1202
264,135,252,352,1202
278,132,247,348,1202
272,129,238,344,1202
262,127,629,338,1202
247,121,279,333,1202
232,115,244,314,1202
214,107,203,298,1202
196,97,173,282,1202
177,87,174,263,1202
158,77,180,228,1202
136,65,163,196,1202
113,52,115,163,1202
87,41,132,129,1202
66,32,77,101,1202
50,24,87,73,1202
35,17,63,48,1202
21,10,28,28,1202
8,4,11,12,1202
0,0,2,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
3,3,2,4,1202
8,6,8,20,1202
13,14,23,43,1202
20,26,47,70,1202
26,48,74,103,1202
33,76,106,138,1202
42,105,139,173,1202
49,135,139,210,1202
56,162,221,237,1202
64,192,238,265,1202
71,213,264,290,1202
78,235,259,316,1202
85,247,283,338,1202
92,260,334,368,1202
102,268,373,402,1202
113,275,402,423,1202
124,283,421,442,1202
135,291,438,457,1202
145,298,428,464,1202
155,305,459,447,1202
167,313,444,441,1202
178,320,426,442,1202
189,323,439,455,1202
195,326,452,459,1202
198,325,453,450,1202
202,334,452,433,1202
208,349,459,421,1202
224,332,445,423,1202
223,322,425,434,1202
246,302,425,426,1202
259,291,411,393,1202
249,278,378,377,1202
247,256,359,358,1202
245,242,352,343,1202
231,224,334,328,1202
226,199,320,299,1202
204,180,286,286,1202
185,162,267,251,1202
163,143,235,212,1202
137,124,192,181,1202
110,107,140,143,1202
83,85,97,107,1202
63,67,69,70,1202
44,49,49,43,1202
26,23,24,22,1202
11,7,9,9,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
6,5,5,1,1202
15,12,9,7,1202
26,20,16,17,1202
39,28,26,32,1202
53,40,44,50,1202
68,51,61,70,1202
87,66,88,95,1202
103,81,110,128,1202
117,96,145,175,1202
132,112,188,225,1202
147,127,237,281,1202
162,143,291,343,1202
177,165,359,391,1202
193,188,403,447,1202
207,206,409,498,1202
221,224,486,526,1202
234,236,525,544,1202
248,247,540,554,1202
264,252,534,553,1202
281,256,541,533,1202
289,259,528,535,1202
296,279,524,503,1202
298,279,499,503,1202
298,277,492,515,1202
297,275,502,527,1202
298,271,512,522,1202
302,275,503,537,1202
306,278,494,522,1202
303,281,491,490,1202
299,286,480,473,1202
294,278,462,451,1202
279,267,441,425,1202
262,255,420,424,1202
245,241,390,414,1202
227,224,383,391,1202
212,207,373,365,1202
194,187,346,343,1202
174,167,329,307,1202
151,146,286,269,1202
129,125,236,233,1202
101,97,182,192,1202
75,71,144,143,1202
54,52,99,101,1202
37,35,65,63,1202
22,21,35,34,1202
10,9,9,14,1202
1,1,1,1,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,1,1,0,1202
6,13,13,6,1202
13,28,18,18,1202
21,46,35,34,1202
31,66,54,54,1202
42,92,78,76,1202
54,118,105,100,1202
64,140,123,132,1202
72,159,148,160,1202
80,177,177,186,1202
89,196,205,210,1202
97,207,218,241,1202
104,220,249,269,1202
113,237,287,289,1202
122,252,305,305,1202
130,261,311,312,1202
137,269,315,326,1202
145,280,334,341,1202
151,287,347,350,1202
156,287,349,368,1202
161,285,359,372,1202
166,281,364,373,1202
170,277,365,361,1202
169,273,355,355,1202
167,268,340,340,1202
163,262,332,340,1202
160,257,333,341,1202
159,254,335,332,1202
160,249,324,321,1202
160,239,310,304,1202
160,230,296,291,1202
150,219,277,273,1202
141,207,261,254,1202
131,193,246,229,1202
122,181,221,215,1202
112,166,202,192,1202
104,150,177,169,1202
94,134,155,148,1202
84,118,140,129,1202
73,100,117,114,1202
62,84,98,100,1202
51,69,80,84,1202
40,55,65,66,1202
33,43,50,47,1202
25,32,35,32,1202
16,21,21,18,1202
8,11,9,7,1202
1,1,0,1,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
3,2,3,1,1202
16,15,14,7,1202
31,29,23,20,1202
48,46,37,38,1202
65,63,57,60,1202
84,82,78,82,1202
106,103,104,104,1202
129,127,127,126,1202
150,152,153,148,1202
173,181,178,167,1202
198,209,197,181,1202
219,228,217,196,1202
238,247,224,215,1202
257,266,235,238,1202
275,285,261,265,1202
288,308,291,285,1202
300,332,315,298,1202
311,357,327,312,1202
321,380,337,323,1202
324,391,337,335,1202
327,400,348,348,1202
328,406,357,358,1202
329,410,364,372,1202
326,399,363,381,1202
322,389,354,393,1202
318,379,383,391,1202
313,367,377,386,1202
301,356,372,386,1202
289,343,370,396,1202
280,329,355,395,1202
268,314,381,395,1202
249,294,375,390,1202
231,280,376,372,1202
212,261,352,344,1202
194,243,321,308,1202
173,219,293,268,1202
152,194,246,232,1202
133,170,210,195,1202
115,145,171,161,1202
98,119,134,135,1202
82,97,108,114,1202
66,78,91,93,1202
52,60,72,73,1202
42,48,57,53,1202
31,36,40,35,1202
21,24,25,19,1202
11,12,11,8,1202
1,1,0,1,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
3,3,3,0,1202
11,12,10,2,1202
20,21,13,9,1202
30,31,22,22,1202
41,42,35,43,1202
54,53,54,66,1202
67,66,82,97,1202
84,83,115,137,1202
104,104,155,181,1202
127,130,206,212,1202
153,157,239,243,1202
179,174,260,267,1202
205,191,273,293,1202
231,209,306,314,1202
259,226,330,336,1202
275,246,345,355,1202
290,266,368,362,1202
307,288,379,367,1202
325,310,378,360,1202
324,330,395,372,1202
319,346,385,358,1202
321,356,371,354,1202
320,369,382,337,1202
312,369,339,331,1202
304,369,328,321,1202
297,372,327,298,1202
290,377,334,273,1202
286,386,289,269,1202
283,395,281,278,1202
281,405,298,319,1202
279,415,313,373,1202
257,386,347,402,1202
239,357,378,390,1202
222,329,366,377,1202
208,302,338,328,1202
186,269,296,270,1202
165,237,240,205,1202
144,210,180,161,1202
127,185,157,149,1202
108,159,127,127,1202
90,134,110,104,1202
74,109,90,79,1202
60,83,71,56,1202
48,64,53,39,1202
36,46,32,24,1202
24,30,20,12,1202
13,15,15,3,1202
2,2,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
8,7,8,2,1202
24,22,19,15,1202
42,38,35,36,1202
67,59,61,64,1202
98,84,97,96,1202
132,112,133,122,1202
176,148,167,154,1202
216,182,210,194,1202
253,212,219,238,1202
295,246,269,294,1202
343,285,332,360,1202
379,313,386,416,1202
415,338,439,466,1202
452,362,458,506,1202
492,384,510,540,1202
525,403,552,566,1202
552,417,573,598,1202
572,429,577,611,1202
588,437,606,597,1202
592,438,585,593,1202
593,438,577,599,1202
593,436,576,581,1202
589,434,574,567,1202
584,427,560,560,1202
574,418,538,539,1202
564,407,517,536,1202
551,395,524,515,1202
537,381,503,489,1202
524,367,471,486,1202
509,352,462,484,1202
491,336,441,487,1202
457,318,439,472,1202
421,300,450,434,1202
388,282,414,407,1202
356,266,391,369,1202
325,241,348,334,1202
290,216,310,304,1202
255,193,282,264,1202
224,171,255,224,1202
191,146,203,197,1202
157,122,164,164,1202
120,100,134,134,1202
89,80,108,108,1202
70,64,74,73,1202
52,47,47,46,1202
34,32,25,25,1202
18,17,16,10,1202
4,4,1,2,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
0,0,0,0,1202
6,7,6,0,1202
16,16,9,3,1202
26,24,18,9,1202
38,35,29,17,1202
51,48,23,28,1202
64,61,39,43,1202
79,77,60,59,1202
94,98,66,76,1202
110,119,153,95,1202
126,149,135,109,1202
145,190,136,122,1202
165,216,127,141,1202
187,243,145,155,1360
209,262,163,168,1360
233,283,178,170,1360
250,297,195,177,1360
268,310,218,188,1360
289,321,224,203,1360
308,329,222,224,1360
321,337,240,236,1360
333,345,253,255,1360
348,354,260,253,1360
362,355,265,266,1360
360,352,262,281,1360
360,345,281,292,1360
360,340,293,310,1360
361,333,292,328,1360
356,332,324,342,1360
347,330,337,360,1360
339,326,358,374,1360
332,319,372,393,1360
309,307,379,412,1360
287,292,401,420,1360
266,278,401,418,1360
