year,month,day,hour,min,Vertical load [kW]
2012,11,26,3,30,5031013
2012,11,26,3,45,5058828
2012,11,26,4,0,5091726
2012,11,26,4,15,5096107
2012,11,26,4,30,5078036
2012,11,26,4,45,5123696
2012,11,26,5,0,5179922
2012,11,26,5,15,5245504
2012,11,26,5,30,5310492
2012,11,26,5,45,5393359
2012,11,26,6,0,5497357
2012,11,26,6,15,5705320
2012,11,26,6,30,5859565
2012,11,26,6,45,6052976
2012,11,26,7,0,6169699
2012,11,26,7,15,6288632
2012,11,26,7,30,6413074
2012,11,26,7,45,6551330
2012,11,26,8,0,6560260
2012,11,26,8,15,6568416
2012,11,26,8,30,6488920
2012,11,26,8,45,6527777
2012,11,26,9,0,6552599
2012,11,26,9,15,6504508
2012,11,26,9,30,6529795
2012,11,26,9,45,6460343
2012,11,26,10,0,6469988
2012,11,26,10,15,6416778
2012,11,26,10,30,6349157
2012,11,26,10,45,6369124
2012,11,26,11,0,6283346
2012,11,26,11,15,6268325
2012,11,26,11,30,6265903
2012,11,26,11,45,6278388
2012,11,26,12,0,6248447
2012,11,26,12,15,6147958
2012,11,26,12,30,6107642
2012,11,26,12,45,6110346
2012,11,26,13,0,6053047
2012,11,26,13,15,6150542
2012,11,26,13,30,6149434
2012,11,26,13,45,6184879
2012,11,26,14,0,6152154
2012,11,26,14,15,6160181
2012,11,26,14,30,6177978
2012,11,26,14,45,6212010
2012,11,26,15,0,6142850
2012,11,26,15,15,6256980
2012,11,26,15,30,6215286
2012,11,26,15,45,6220181
2012,11,26,16,0,6226511
2012,11,26,16,15,6313229
2012,11,26,16,30,6356581
2012,11,26,16,45,6434578
2012,11,26,17,0,6638887
2012,11,26,17,15,6784604
2012,11,26,17,30,6801158
2012,11,26,17,45,6879840
2012,11,26,18,0,6839574
2012,11,26,18,15,6837731
2012,11,26,18,30,6784700
2012,11,26,18,45,6702347
2012,11,26,19,0,6624527
2012,11,26,19,15,6535066
2012,11,26,19,30,6474253
2012,11,26,19,45,6403126
2012,11,26,20,0,6232748
2012,11,26,20,15,6144624
2012,11,26,20,30,6052693
2012,11,26,20,45,6011952
2012,11,26,21,0,5939435
2012,11,26,21,15,5855929
2012,11,26,21,30,5778384
2012,11,26,21,45,5732310
2012,11,26,22,0,5706842
2012,11,26,22,15,5855363
2012,11,26,22,30,6031337
2012,11,26,22,45,6091951
2012,11,26,23,0,6044155
2012,11,26,23,15,6108806
2012,11,26,23,30,6062742
2012,11,26,23,45,5933096
2012,11,27,0,0,5806752
2012,11,27,0,15,5696197
2012,11,27,0,30,5670348
2012,11,27,0,45,5612814
2012,11,27,1,0,5467310
2012,11,27,1,15,5466312
2012,11,27,1,30,5344853
2012,11,27,1,45,5231524
2012,11,27,2,0,5157905
2012,11,27,2,15,5094463
2012,11,27,2,30,5050219
2012,11,27,2,45,5027796
2012,11,27,3,0,4991562
2012,11,27,3,15,4924667
2012,11,27,3,30,4904923
2012,11,27,3,45,4873525
2012,11,27,4,0,4836815
2012,11,27,4,15,4852738
2012,11,27,4,30,4837775
2012,11,27,4,45,4799689
2012,11,27,5,0,4768532
2012,11,27,5,15,4800148
2012,11,27,5,30,4830690
2012,11,27,5,45,4803958
2012,11,27,6,0,4777241
2012,11,27,6,15,4882849
2012,11,27,6,30,4899859
2012,11,27,6,45,4977721
2012,11,27,7,0,4985249
2012,11,27,7,15,4996441
2012,11,27,7,30,5044646
2012,11,27,7,45,5122391
2012,11,27,8,0,5217017
2012,11,27,8,15,5266818
2012,11,27,8,30,5324471
2012,11,27,8,45,5353288
2012,11,27,9,0,5492783
2012,11,27,9,15,5610102
2012,11,27,9,30,5667061
2012,11,27,9,45,5673834
2012,11,27,10,0,5695879
2012,11,27,10,15,5790896
2012,11,27,10,30,5725036
2012,11,27,10,45,5775638
2012,11,27,11,0,5763373
2012,11,27,11,15,5754064
2012,11,27,11,30,5762110
2012,11,27,11,45,5882372
2012,11,27,12,0,5848913
2012,11,27,12,15,5819108
2012,11,27,12,30,5740553
2012,11,27,12,45,5748419
2012,11,27,13,0,5741662
2012,11,27,13,15,5701343
2012,11,27,13,30,5687755
2012,11,27,13,45,5665925
2012,11,27,14,0,5652551
2012,11,27,14,15,5630837
2012,11,27,14,30,5607186
2012,11,27,14,45,5607817
2012,11,27,15,0,5529337
2012,11,27,15,15,5591974
2012,11,27,15,30,5583677
2012,11,27,15,45,5598719
2012,11,27,16,0,5585005
2012,11,27,16,15,5626728
2012,11,27,16,30,5673676
2012,11,27,16,45,5724611
2012,11,27,17,0,5823475
2012,11,27,17,15,5950228
2012,11,27,17,30,6075462
2012,11,27,17,45,6142871
2012,11,27,18,0,6085828
2012,11,27,18,15,6135872
2012,11,27,18,30,6097934
2012,11,27,18,45,6022837
2012,11,27,19,0,5956470
2012,11,27,19,15,5926489
2012,11,27,19,30,5875751
2012,11,27,19,45,5803978
2012,11,27,20,0,5771786
2012,11,27,20,15,5781049
2012,11,27,20,30,5705244
2012,11,27,20,45,5605274
2012,11,27,21,0,5555495
2012,11,27,21,15,5509009
2012,11,27,21,30,5448103
2012,11,27,21,45,5401114
2012,11,27,22,0,5357140
2012,11,27,22,15,5420662
2012,11,27,22,30,5592218
2012,11,27,22,45,5585474
2012,11,27,23,0,5655102
2012,11,27,23,15,5721258
2012,11,27,23,30,5711566
2012,11,27,23,45,5642232
2012,11,28,0,0,5581256
2012,11,28,0,15,5473486
2012,11,28,0,30,5366894
2012,11,28,0,45,5326080
2012,11,28,1,0,5214752
2012,11,28,1,15,5152312
2012,11,28,1,30,5053242
2012,11,28,1,45,5007833
2012,11,28,2,0,4919036
2012,11,28,2,15,4875038
2012,11,28,2,30,4798890
2012,11,28,2,45,4772662
2012,11,28,3,0,4741794
2012,11,28,3,15,4682658
2012,11,28,3,30,4636051
2012,11,28,3,45,4615049
2012,11,28,4,0,4607537
2012,11,28,4,15,4600763
2012,11,28,4,30,4543003
2012,11,28,4,45,4520598
2012,11,28,5,0,4560860
2012,11,28,5,15,4556335
2012,11,28,5,30,4495276
2012,11,28,5,45,4527830
2012,11,28,6,0,4563644
2012,11,28,6,15,4533283
2012,11,28,6,30,4570120
2012,11,28,6,45,4615196
2012,11,28,7,0,4651172
2012,11,28,7,15,4554884
2012,11,28,7,30,4666649
2012,11,28,7,45,4680842
2012,11,28,8,0,4712582
2012,11,28,8,15,4833653
2012,11,28,8,30,4847196
2012,11,28,8,45,4910412
2012,11,28,9,0,4961855
2012,11,28,9,15,5034145
2012,11,28,9,30,5098129
2012,11,28,9,45,5148224
2012,11,28,10,0,5227544
2012,11,28,10,15,5309438
2012,11,28,10,30,5288782
2012,11,28,10,45,5319905
2012,11,28,11,0,5349101
2012,11,28,11,15,5282368
2012,11,28,11,30,5388467
2012,11,28,11,45,5419535
2012,11,28,12,0,5513731
2012,11,28,12,15,5507951
2012,11,28,12,30,5498878
2012,11,28,12,45,5552316
2012,11,28,13,0,5418840
2012,11,28,13,15,5401757
2012,11,28,13,30,5360771
2012,11,28,13,45,5368528
2012,11,28,14,0,5275876
2012,11,28,14,15,5309840
2012,11,28,14,30,5228454
2012,11,28,14,45,5265264
2012,11,28,15,0,5252520
2012,11,28,15,15,5254475
2012,11,28,15,30,5323362
2012,11,28,15,45,5249046
2012,11,28,16,0,5336574
2012,11,28,16,15,5340901
2012,11,28,16,30,5418202
2012,11,28,16,45,5480443
2012,11,28,17,0,5539207
2012,11,28,17,15,5726368
2012,11,28,17,30,5810676
2012,11,28,17,45,5938790
2012,11,28,18,0,5933568
2012,11,28,18,15,5972940
2012,11,28,18,30,5979556
2012,11,28,18,45,5998290
2012,11,28,19,0,5994215
2012,11,28,19,15,5938846
2012,11,28,19,30,5936255
2012,11,28,19,45,5917442
2012,11,28,20,0,5900552
2012,11,28,20,15,5890332
2012,11,28,20,30,5776694
2012,11,28,20,45,5737130
2012,11,28,21,0,5634802
2012,11,28,21,15,5605532
2012,11,28,21,30,5608433
2012,11,28,21,45,5470253
2012,11,28,22,0,5430018
2012,11,28,22,15,5538984
2012,11,28,22,30,5653844
2012,11,28,22,45,5650945
2012,11,28,23,0,5627417
2012,11,28,23,15,5728352
2012,11,28,23,30,5632762
2012,11,28,23,45,5532077
2012,11,29,0,0,5434184
2012,11,29,0,15,5443176
2012,11,29,0,30,5309312
2012,11,29,0,45,5285280
2012,11,29,1,0,5205608
2012,11,29,1,15,5137738
2012,11,29,1,30,5146014
2012,11,29,1,45,5028235
2012,11,29,2,0,5003744
2012,11,29,2,15,4972936
2012,11,29,2,30,4897700
2012,11,29,2,45,4907939
2012,11,29,3,0,4849678
2012,11,29,3,15,4817953
2012,11,29,3,30,4791012
2012,11,29,3,45,4719029
2012,11,29,4,0,4696115
2012,11,29,4,15,4789808
2012,11,29,4,30,4751759
2012,11,29,4,45,4799956
2012,11,29,5,0,4758853
2012,11,29,5,15,4857390
2012,11,29,5,30,4928332
2012,11,29,5,45,5059634
2012,11,29,6,0,5148754
2012,11,29,6,15,5438375
2012,11,29,6,30,5638502
2012,11,29,6,45,5788939
2012,11,29,7,0,5956616
2012,11,29,7,15,6055517
2012,11,29,7,30,6225838
2012,11,29,7,45,6341545
2012,11,29,8,0,6439223
2012,11,29,8,15,6468466
2012,11,29,8,30,6453961
2012,11,29,8,45,6423530
2012,11,29,9,0,6450671
2012,11,29,9,15,6555545
2012,11,29,9,30,6522569
2012,11,29,9,45,6561703
2012,11,29,10,0,6565133
2012,11,29,10,15,6573947
2012,11,29,10,30,6578996
2012,11,29,10,45,6658759
2012,11,29,11,0,6695281
2012,11,29,11,15,6680045
2012,11,29,11,30,6707012
2012,11,29,11,45,6789432
2012,11,29,12,0,6723562
2012,11,29,12,15,6660554
2012,11,29,12,30,6542365
2012,11,29,12,45,6591365
2012,11,29,13,0,6654912
2012,11,29,13,15,6658996
2012,11,29,13,30,6638843
2012,11,29,13,45,6698854
2012,11,29,14,0,6659980
2012,11,29,14,15,6663600
2012,11,29,14,30,6623119
2012,11,29,14,45,6629566
2012,11,29,15,0,6602302
2012,11,29,15,15,6579181
2012,11,29,15,30,6579940
2012,11,29,15,45,6602308
2012,11,29,16,0,6604158
2012,11,29,16,15,6586164
2012,11,29,16,30,6665452
2012,11,29,16,45,6728183
2012,11,29,17,0,6823355
2012,11,29,17,15,6954904
2012,11,29,17,30,7085443
2012,11,29,17,45,7079980
2012,11,29,18,0,7071905
2012,11,29,18,15,7016495
2012,11,29,18,30,6939588
2012,11,29,18,45,6968140
2012,11,29,19,0,6826388
2012,11,29,19,15,6769280
2012,11,29,19,30,6646236
2012,11,29,19,45,6607542
2012,11,29,20,0,6570845
2012,11,29,20,15,6537760
2012,11,29,20,30,6356140
2012,11,29,20,45,6255630
2012,11,29,21,0,6149278
2012,11,29,21,15,6116770
2012,11,29,21,30,6055255
2012,11,29,21,45,5943575
2012,11,29,22,0,5866242
2012,11,29,22,15,5948726
2012,11,29,22,30,6210284
2012,11,29,22,45,6147008
2012,11,29,23,0,6162853
2012,11,29,23,15,6199837
2012,11,29,23,30,6153892
2012,11,29,23,45,5925133
2012,11,30,0,0,5801616
2012,11,30,0,15,5735690
2012,11,30,0,30,5647096
2012,11,30,0,45,5543659
2012,11,30,1,0,5529856
2012,11,30,1,15,5491950
2012,11,30,1,30,5432906
2012,11,30,1,45,5285302
2012,11,30,2,0,5270519
2012,11,30,2,15,5289292
2012,11,30,2,30,5225624
2012,11,30,2,45,5127406
2012,11,30,3,0,5126149
2012,11,30,3,15,5115214
2012,11,30,3,30,5046632
2012,11,30,3,45,5058518
2012,11,30,4,0,5062651
2012,11,30,4,15,5048521
2012,11,30,4,30,5064908
2012,11,30,4,45,5120887
2012,11,30,5,0,5099993
2012,11,30,5,15,5217554
2012,11,30,5,30,5249296
2012,11,30,5,45,5370728
2012,11,30,6,0,5404115
2012,11,30,6,15,5642260
2012,11,30,6,30,5850799
2012,11,30,6,45,6047981
2012,11,30,7,0,6186566
2012,11,30,7,15,6260231
2012,11,30,7,30,6408991
2012,11,30,7,45,6455653
2012,11,30,8,0,6632774
2012,11,30,8,15,6575364
2012,11,30,8,30,6473040
2012,11,30,8,45,6472618
2012,11,30,9,0,6513325
2012,11,30,9,15,6480931
2012,11,30,9,30,6531626
2012,11,30,9,45,6482788
2012,11,30,10,0,6435568
2012,11,30,10,15,6358204
2012,11,30,10,30,6304406
2012,11,30,10,45,6315538
2012,11,30,11,0,6391566
2012,11,30,11,15,6459762
2012,11,30,11,30,6467455
2012,11,30,11,45,6442152
2012,11,30,12,0,6477516
2012,11,30,12,15,6388630
2012,11,30,12,30,6407806
2012,11,30,12,45,6413372
2012,11,30,13,0,6369296
2012,11,30,13,15,6457655
2012,11,30,13,30,6505508
2012,11,30,13,45,6505738
2012,11,30,14,0,6487124
2012,11,30,14,15,6531197
2012,11,30,14,30,6546492
2012,11,30,14,45,6497576
2012,11,30,15,0,6444685
2012,11,30,15,15,6458243
2012,11,30,15,30,6499234
2012,11,30,15,45,6567656
2012,11,30,16,0,6552319
2012,11,30,16,15,6625399
2012,11,30,16,30,6666473
2012,11,30,16,45,6692515
2012,11,30,17,0,6892399
2012,11,30,17,15,7019981
2012,11,30,17,30,7086314
2012,11,30,17,45,7122457
2012,11,30,18,0,7098546
2012,11,30,18,15,7130327
2012,11,30,18,30,7123196
2012,11,30,18,45,7061428
2012,11,30,19,0,7023446
2012,11,30,19,15,6901342
2012,11,30,19,30,6774421
2012,11,30,19,45,6745704
2012,11,30,20,0,6676801
2012,11,30,20,15,6573212
2012,11,30,20,30,6477349
2012,11,30,20,45,6448982
2012,11,30,21,0,6335315
2012,11,30,21,15,6144415
2012,11,30,21,30,6182234
2012,11,30,21,45,6109762
2012,11,30,22,0,5957418
2012,11,30,22,15,6096812
2012,11,30,22,30,6252539
2012,11,30,22,45,6258983
2012,11,30,23,0,6160577
2012,11,30,23,15,6279830
2012,11,30,23,30,6169556
2012,11,30,23,45,6115030
2012,12,1,0,0,6008272
2012,12,1,0,15,5941042
2012,12,1,0,30,5811122
2012,12,1,0,45,5794746
2012,12,1,1,0,5711179
2012,12,1,1,15,5673822
2012,12,1,1,30,5494202
2012,12,1,1,45,5431270
2012,12,1,2,0,5330231
2012,12,1,2,15,5356442
2012,12,1,2,30,5287036
2012,12,1,2,45,5288998
2012,12,1,3,0,5221650
2012,12,1,3,15,5136666
2012,12,1,3,30,5137284
2012,12,1,3,45,5072368
2012,12,1,4,0,5060640
2012,12,1,4,15,5057614
2012,12,1,4,30,5023766
2012,12,1,4,45,5069693
2012,12,1,5,0,5100118
2012,12,1,5,15,5175636
2012,12,1,5,30,5272078
2012,12,1,5,45,5344135
2012,12,1,6,0,5492414
2012,12,1,6,15,5750338
2012,12,1,6,30,5856149
2012,12,1,6,45,6053506
2012,12,1,7,0,6237918
2012,12,1,7,15,6359705
2012,12,1,7,30,6523429
2012,12,1,7,45,6588227
2012,12,1,8,0,6714024
2012,12,1,8,15,6672862
2012,12,1,8,30,6680836
2012,12,1,8,45,6662312
2012,12,1,9,0,6675702
2012,12,1,9,15,6662472
2012,12,1,9,30,6690325
2012,12,1,9,45,6728226
2012,12,1,10,0,6759083
2012,12,1,10,15,6751218
2012,12,1,10,30,6734912
2012,12,1,10,45,6727150
2012,12,1,11,0,6734225
2012,12,1,11,15,6804976
2012,12,1,11,30,6864275
2012,12,1,11,45,6926819
2012,12,1,12,0,6864870
2012,12,1,12,15,6757601
2012,12,1,12,30,6659146
2012,12,1,12,45,6772811
2012,12,1,13,0,6828541
2012,12,1,13,15,6892822
2012,12,1,13,30,6847199
2012,12,1,13,45,6846384
2012,12,1,14,0,6867328
2012,12,1,14,15,6840730
2012,12,1,14,30,6858342
2012,12,1,14,45,6849062
2012,12,1,15,0,6736904
2012,12,1,15,15,6757354
2012,12,1,15,30,6818042
2012,12,1,15,45,6854958
2012,12,1,16,0,6872177
2012,12,1,16,15,6788864
2012,12,1,16,30,6771715
2012,12,1,16,45,6801260
2012,12,1,17,0,6986603
2012,12,1,17,15,7150412
2012,12,1,17,30,7160671
2012,12,1,17,45,7259854
2012,12,1,18,0,7251485
2012,12,1,18,15,7187222
2012,12,1,18,30,7131894
2012,12,1,18,45,7075289
2012,12,1,19,0,7045502
2012,12,1,19,15,7012399
2012,12,1,19,30,6860722
2012,12,1,19,45,6779730
2012,12,1,20,0,6679048
2012,12,1,20,15,6687137
2012,12,1,20,30,6566000
2012,12,1,20,45,6440789
2012,12,1,21,0,6418706
2012,12,1,21,15,6361247
2012,12,1,21,30,6262471
2012,12,1,21,45,6168216
2012,12,1,22,0,6062578
2012,12,1,22,15,6180358
2012,12,1,22,30,6335490
2012,12,1,22,45,6344714
2012,12,1,23,0,6382158
2012,12,1,23,15,6440794
2012,12,1,23,30,6371098
2012,12,1,23,45,6162174
2012,12,2,0,0,6093648
2012,12,2,0,15,5986579
2012,12,2,0,30,5921162
2012,12,2,0,45,5784980
2012,12,2,1,0,5725841
2012,12,2,1,15,5676581
2012,12,2,1,30,5622104
2012,12,2,1,45,5503193
2012,12,2,2,0,5443501
2012,12,2,2,15,5437302
2012,12,2,2,30,5375351
2012,12,2,2,45,5351274
2012,12,2,3,0,5278750
2012,12,2,3,15,5285773
2012,12,2,3,30,5264816
2012,12,2,3,45,5306360
2012,12,2,4,0,5276579
2012,12,2,4,15,5298198
2012,12,2,4,30,5263087
2012,12,2,4,45,5285191
2012,12,2,5,0,5270370
2012,12,2,5,15,5356950
2012,12,2,5,30,5505601
2012,12,2,5,45,5576249
2012,12,2,6,0,5697295
2012,12,2,6,15,5861918
2012,12,2,6,30,6022300
2012,12,2,6,45,6292588
2012,12,2,7,0,6481834
2012,12,2,7,15,6548987
2012,12,2,7,30,6652592
2012,12,2,7,45,6784328
2012,12,2,8,0,6811255
2012,12,2,8,15,6787577
2012,12,2,8,30,6744920
2012,12,2,8,45,6759353
2012,12,2,9,0,6768881
2012,12,2,9,15,6819373
2012,12,2,9,30,6805334
2012,12,2,9,45,6746436
2012,12,2,10,0,6752414
2012,12,2,10,15,6690505
2012,12,2,10,30,6739494
2012,12,2,10,45,6768798
2012,12,2,11,0,6730326
2012,12,2,11,15,6739273
2012,12,2,11,30,6701608
2012,12,2,11,45,6760550
2012,12,2,12,0,6732646
2012,12,2,12,15,6631064
2012,12,2,12,30,6515000
2012,12,2,12,45,6564764
2012,12,2,13,0,6576908
2012,12,2,13,15,6647048
2012,12,2,13,30,6602194
2012,12,2,13,45,6710344
2012,12,2,14,0,6701322
2012,12,2,14,15,6695686
2012,12,2,14,30,6719238
2012,12,2,14,45,6720898
2012,12,2,15,0,6667577
2012,12,2,15,15,6787956
2012,12,2,15,30,6644486
2012,12,2,15,45,6713410
2012,12,2,16,0,6749628
2012,12,2,16,15,6714498
2012,12,2,16,30,6741902
2012,12,2,16,45,6825182
2012,12,2,17,0,7033954
2012,12,2,17,15,7186946
2012,12,2,17,30,7320026
2012,12,2,17,45,7320362
2012,12,2,18,0,7377386
2012,12,2,18,15,7215863
2012,12,2,18,30,7166857
2012,12,2,18,45,7179838
2012,12,2,19,0,7020545
2012,12,2,19,15,6955448
2012,12,2,19,30,6875432
2012,12,2,19,45,6891420
2012,12,2,20,0,6793844
2012,12,2,20,15,6665767
2012,12,2,20,30,6616385
2012,12,2,20,45,6445301
2012,12,2,21,0,6304174
2012,12,2,21,15,6207797
2012,12,2,21,30,6289999
2012,12,2,21,45,6138268
2012,12,2,22,0,6007548
2012,12,2,22,15,6141462
2012,12,2,22,30,6373013
2012,12,2,22,45,6298615
2012,12,2,23,0,6263719
2012,12,2,23,15,6420971
2012,12,2,23,30,6307492
2012,12,2,23,45,6201257
2012,12,3,0,0,5991631
2012,12,3,0,15,5867932
2012,12,3,0,30,5824907
2012,12,3,0,45,5739347
2012,12,3,1,0,5708304
2012,12,3,1,15,5660042
2012,12,3,1,30,5617770
2012,12,3,1,45,5538256
2012,12,3,2,0,5432477
2012,12,3,2,15,5392771
2012,12,3,2,30,5348906
2012,12,3,2,45,5318814
2012,12,3,3,0,5276018
2012,12,3,3,15,5216737
2012,12,3,3,30,5236129
2012,12,3,3,45,5145940
2012,12,3,4,0,5125936
2012,12,3,4,15,5180579
2012,12,3,4,30,5245423
2012,12,3,4,45,5159306
2012,12,3,5,0,5258860
2012,12,3,5,15,5304046
2012,12,3,5,30,5337427
2012,12,3,5,45,5367692
2012,12,3,6,0,5606239
2012,12,3,6,15,5792167
2012,12,3,6,30,5983298
2012,12,3,6,45,6128466
2012,12,3,7,0,6280306
2012,12,3,7,15,6337769
2012,12,3,7,30,6419458
2012,12,3,7,45,6614610
2012,12,3,8,0,6695198
2012,12,3,8,15,6737695
2012,12,3,8,30,6722077
2012,12,3,8,45,6734191
2012,12,3,9,0,6736093
2012,12,3,9,15,6835698
2012,12,3,9,30,6894455
2012,12,3,9,45,6818543
2012,12,3,10,0,6889232
2012,12,3,10,15,6871739
2012,12,3,10,30,6908876
2012,12,3,10,45,6890066
2012,12,3,11,0,6944444
2012,12,3,11,15,6968736
2012,12,3,11,30,6958456
2012,12,3,11,45,6930593
2012,12,3,12,0,6950754
2012,12,3,12,15,6866394
2012,12,3,12,30,6831452
2012,12,3,12,45,6832112
2012,12,3,13,0,6825643
2012,12,3,13,15,6896477
2012,12,3,13,30,6846960
2012,12,3,13,45,6799618
2012,12,3,14,0,6786880
2012,12,3,14,15,6760280
2012,12,3,14,30,6864451
2012,12,3,14,45,6715049
2012,12,3,15,0,6734389
2012,12,3,15,15,6793969
2012,12,3,15,30,6808177
2012,12,3,15,45,6765642
2012,12,3,16,0,6794317
2012,12,3,16,15,6807578
2012,12,3,16,30,6890605
2012,12,3,16,45,6835928
2012,12,3,17,0,6997754
2012,12,3,17,15,7058191
2012,12,3,17,30,7155000
2012,12,3,17,45,7161172
2012,12,3,18,0,7225301
2012,12,3,18,15,7210396
2012,12,3,18,30,7154237
2012,12,3,18,45,7013401
2012,12,3,19,0,6907710
2012,12,3,19,15,6810606
2012,12,3,19,30,6771253
2012,12,3,19,45,6627512
2012,12,3,20,0,6626281
2012,12,3,20,15,6607830
2012,12,3,20,30,6488150
2012,12,3,20,45,6356404
2012,12,3,21,0,6269920
2012,12,3,21,15,6195743
2012,12,3,21,30,6141647
2012,12,3,21,45,6074885
2012,12,3,22,0,6076414
2012,12,3,22,15,6198586
2012,12,3,22,30,6374305
2012,12,3,22,45,6397950
2012,12,3,23,0,6313854
2012,12,3,23,15,6490158
2012,12,3,23,30,6443624
2012,12,3,23,45,6351012
2012,12,4,0,0,6214980
2012,12,4,0,15,6128929
2012,12,4,0,30,6082262
2012,12,4,0,45,5955095
2012,12,4,1,0,5855606
2012,12,4,1,15,5841017
2012,12,4,1,30,5821842
2012,12,4,1,45,5655760
2012,12,4,2,0,5526037
2012,12,4,2,15,5479403
2012,12,4,2,30,5424370
2012,12,4,2,45,5360297
2012,12,4,3,0,5347477
2012,12,4,3,15,5287945
2012,12,4,3,30,5223197
2012,12,4,3,45,5218465
2012,12,4,4,0,5215903
2012,12,4,4,15,5149462
2012,12,4,4,30,5052851
2012,12,4,4,45,5130132
2012,12,4,5,0,5162054
2012,12,4,5,15,5106956
2012,12,4,5,30,5096347
2012,12,4,5,45,5071753
2012,12,4,6,0,5103536
2012,12,4,6,15,5118116
2012,12,4,6,30,5193395
2012,12,4,6,45,5250382
2012,12,4,7,0,5356422
2012,12,4,7,15,5371177
2012,12,4,7,30,5290487
2012,12,4,7,45,5362284
2012,12,4,8,0,5484490
2012,12,4,8,15,5627018
2012,12,4,8,30,5698315
2012,12,4,8,45,5657642
2012,12,4,9,0,5754490
2012,12,4,9,15,5870968
2012,12,4,9,30,5936854
2012,12,4,9,45,5998420
2012,12,4,10,0,6006536
2012,12,4,10,15,5951790
2012,12,4,10,30,5935888
2012,12,4,10,45,5865104
2012,12,4,11,0,5852057
2012,12,4,11,15,5819100
2012,12,4,11,30,5796683
2012,12,4,11,45,5851482
2012,12,4,12,0,5903581
2012,12,4,12,15,5805965
2012,12,4,12,30,5771212
2012,12,4,12,45,5768608
2012,12,4,13,0,5763971
2012,12,4,13,15,5790072
2012,12,4,13,30,5685169
2012,12,4,13,45,5792114
2012,12,4,14,0,5690872
2012,12,4,14,15,5709133
2012,12,4,14,30,5700018
2012,12,4,14,45,5710712
2012,12,4,15,0,5728841
2012,12,4,15,15,5769997
2012,12,4,15,30,5806430
2012,12,4,15,45,5813054
2012,12,4,16,0,5816113
2012,12,4,16,15,5901553
2012,12,4,16,30,5944429
2012,12,4,16,45,6006690
2012,12,4,17,0,6138203
2012,12,4,17,15,6435678
2012,12,4,17,30,6463630
2012,12,4,17,45,6495310
2012,12,4,18,0,6497819
2012,12,4,18,15,6519124
2012,12,4,18,30,6465059
2012,12,4,18,45,6445984
2012,12,4,19,0,6393383
2012,12,4,19,15,6367051
2012,12,4,19,30,6313914
2012,12,4,19,45,6253272
2012,12,4,20,0,6157332
2012,12,4,20,15,6119453
2012,12,4,20,30,6012505
2012,12,4,20,45,5973229
2012,12,4,21,0,5933964
2012,12,4,21,15,5803518
2012,12,4,21,30,5714857
2012,12,4,21,45,5757593
2012,12,4,22,0,5738042
2012,12,4,22,15,5794903
2012,12,4,22,30,5856889
2012,12,4,22,45,5946402
2012,12,4,23,0,5950890
2012,12,4,23,15,6052135
2012,12,4,23,30,5903941
2012,12,4,23,45,5929975
2012,12,5,0,0,5901956
2012,12,5,0,15,5763209
2012,12,5,0,30,5703816
2012,12,5,0,45,5666777
2012,12,5,1,0,5557673
2012,12,5,1,15,5512831
2012,12,5,1,30,5467871
2012,12,5,1,45,5349199
2012,12,5,2,0,5266926
2012,12,5,2,15,5281231
2012,12,5,2,30,5121685
2012,12,5,2,45,5078902
2012,12,5,3,0,5026362
2012,12,5,3,15,5005142
2012,12,5,3,30,4970375
2012,12,5,3,45,4872629
2012,12,5,4,0,4847237
2012,12,5,4,15,4797808
2012,12,5,4,30,4771694
2012,12,5,4,45,4775089
2012,12,5,5,0,4815229
2012,12,5,5,15,4705439
2012,12,5,5,30,4724434
2012,12,5,5,45,4751509
2012,12,5,6,0,4763136
2012,12,5,6,15,4777954
2012,12,5,6,30,4730336
2012,12,5,6,45,4757028
2012,12,5,7,0,4823004
2012,12,5,7,15,4791025
2012,12,5,7,30,4773980
2012,12,5,7,45,4786133
2012,12,5,8,0,4835584
2012,12,5,8,15,4925038
2012,12,5,8,30,4955729
2012,12,5,8,45,4973520
2012,12,5,9,0,5067995
2012,12,5,9,15,5261266
2012,12,5,9,30,5335897
2012,12,5,9,45,5437698
2012,12,5,10,0,5518637
2012,12,5,10,15,5597816
2012,12,5,10,30,5572199
2012,12,5,10,45,5664928
2012,12,5,11,0,5708468
2012,12,5,11,15,5768978
2012,12,5,11,30,5717278
2012,12,5,11,45,5819351
2012,12,5,12,0,5882591
2012,12,5,12,15,5844533
2012,12,5,12,30,5813881
2012,12,5,12,45,5876078
2012,12,5,13,0,5846375
2012,12,5,13,15,5731843
2012,12,5,13,30,5730191
2012,12,5,13,45,5726327
2012,12,5,14,0,5672832
2012,12,5,14,15,5582616
2012,12,5,14,30,5611962
2012,12,5,14,45,5539769
2012,12,5,15,0,5533513
2012,12,5,15,15,5499114
2012,12,5,15,30,5518861
2012,12,5,15,45,5482625
2012,12,5,16,0,5470063
2012,12,5,16,15,5543398
2012,12,5,16,30,5473678
2012,12,5,16,45,5504999
2012,12,5,17,0,5663123
2012,12,5,17,15,5739080
2012,12,5,17,30,5770820
2012,12,5,17,45,5887826
2012,12,5,18,0,5995849
2012,12,5,18,15,6023970
2012,12,5,18,30,5981827
2012,12,5,18,45,5947405
2012,12,5,19,0,5971086
2012,12,5,19,15,5925383
2012,12,5,19,30,5958215
2012,12,5,19,45,5896931
2012,12,5,20,0,5880684
