,IT_P2HT_OTH,IT_STUR_BIO_CHP,IT_COMC_GAS_CHP,IT_ICEN_GAS_CHP
2016-07-27 19:00:00,6675.729419729205,2005.0559881766526,168.90351811610049,136.21992193683693
2016-07-27 20:00:00,5164.7663273334265,1551.2380746811475,130.67443991305046,105.38834360963389
2016-07-27 21:00:00,3366.388824338093,1011.095214677508,85.17345147288668,68.69200263047462
2016-07-27 22:00:00,2347.670450284845,705.1230507781652,59.39872237158543,47.90480041418347
2016-07-27 23:00:00,2555.2173403586266,767.4597796365913,64.64989384715722,52.139846412382525
2016-07-28 00:00:00,2576.9499990050963,773.9871857997772,65.19975473465163,52.583306726330065
2016-07-28 01:00:00,3065.934818550655,920.8538244714615,77.57162470327621,62.5611637901498
2016-07-28 02:00:00,4531.802644255009,1361.127370178356,114.6597415647753,92.47256196591168
2016-07-28 03:00:00,7815.064049270357,2347.2552562816772,197.72997514299578,159.46832889553693
2016-07-28 04:00:00,9704.718718580862,2914.813222170698,245.54037931063618,198.0272031932759
2016-07-28 05:00:00,9345.043217981794,2806.78465016997,236.4401816226034,190.68793499744402
2016-07-28 06:00:00,7931.87708949513,2382.340064408802,200.68547741327833,161.85192808300496
2016-07-28 07:00:00,7553.728829046564,2268.763197169366,191.1178979708753,154.1357186203177
2016-07-28 08:00:00,6826.771397322165,2050.4214610107947,172.72505128418672,139.30197111877231
2016-07-28 09:00:00,6357.34597055843,1909.429487885978,160.84805611430713,129.7232283375054
2016-07-28 10:00:00,6077.537990485137,1825.3891335349585,153.7685971878164,124.01367679543075
2016-07-28 11:00:00,5541.827954849669,1664.4885716124243,140.2145263110788,113.0823800566238
2016-07-28 12:00:00,5369.596635076399,1612.7588777691753,135.85687877768544,109.56795706858951
2016-07-28 13:00:00,5146.83688395009,1545.8529645965189,130.22080468086756,105.02248885062717
2016-07-28 14:00:00,5414.148585301662,1626.1400604037067,136.98409359704902,110.47705071218198
2016-07-28 15:00:00,5725.468920412335,1719.6451536913455,144.86085081040667,116.82961970948054
2016-07-28 16:00:00,6021.033078004317,1808.417877510675,152.3389588803309,122.86067997916714
2016-07-28 17:00:00,6562.176278301402,1970.9502909740056,166.03049497894207,133.902841796461
2016-07-28 18:00:00,6700.721977172644,2012.5625052643165,169.53585813671907,136.7299012978766
2016-07-28 19:00:00,6099.813965597768,1832.0797248522244,154.3322045974982,124.46822361722701
2016-07-28 20:00:00,4688.821102975749,1408.2878797073747,118.63248647692254,95.67656273418268
2016-07-28 21:00:00,3035.5090964455976,911.7154558430013,76.80181946078403,61.94031935062325
2016-07-28 22:00:00,1967.3489239716323,590.8934429224105,49.77615684043296,40.14424492010144
2016-07-28 23:00:00,2164.572801188341,650.1296538533234,54.766144394444886,44.16864726917541
2016-07-29 00:00:00,2145.013408406519,644.254988306456,54.271269595699906,43.76953298662262
2016-07-29 01:00:00,2548.697542764686,765.5015577876355,64.48493558090888,52.00680831819826
2016-07-29 02:00:00,3893.4057965149736,1169.3848141347678,98.50757799462652,79.44591524370256
2016-07-29 03:00:00,6941.9544881484535,2085.016713675681,175.6393139879072,141.65231078269434
2016-07-29 04:00:00,8645.251609565483,2596.6021717153817,218.7346610452829,176.40851288833312
2016-07-29 05:00:00,8442.594567687158,2535.7341092436727,213.60720826939738,172.27324546077227
2016-07-29 06:00:00,7057.680895440902,2119.775151494646,178.567323213815,144.01373695446497
2016-07-29 07:00:00,6750.707092059523,2027.5755394396442,170.80053817795624,137.74986001995595
2016-07-29 08:00:00,6125.349839507369,1839.7494270939674,154.9782911403041,124.98928948611533
2016-07-29 09:00:00,5710.256059359806,1715.0759693771156,144.4759481891606,116.51919748971727
2016-07-29 10:00:00,5457.613902594601,1639.1948727300787,138.0838153720379,111.36397134007707
2016-07-29 11:00:00,4893.1080942525605,1469.6454976413227,123.80117881937014,99.8450896852896
2016-07-29 12:00:00,4692.08100177272,1409.2669906318527,118.7149656100467,95.74308178127482
2016-07-29 13:00:00,4476.384364706512,1344.4824844622317,113.25759630166452,91.34173816534543
2016-07-29 14:00:00,4683.387938314132,1406.6560281665782,118.49502125504893,95.5656976556958
2016-07-29 15:00:00,5001.771387484907,1502.2825284572527,126.55048325684228,102.06239125502732
2016-07-29 16:00:00,5263.649924174862,1580.9377727236435,133.1763069511501,107.40608803809522
2016-07-29 17:00:00,5740.1384649987,1724.0511528514958,145.23200690946538,117.1289554213951
2016-07-29 18:00:00,5878.140847403781,1765.5001819877273,148.72362354505503,119.94492841496204
2016-07-29 19:00:00,5341.34417883599,1604.2732497570335,135.14205962394269,108.9914586604577
2016-07-29 20:00:00,4100.952686588755,1231.7215429931941,103.75874947019831,83.68096124190161
2016-07-29 21:00:00,2615.525468102579,785.5733317394323,66.17575780995423,53.37044878358695
2016-07-29 22:00:00,1858.6856307392857,558.2564121064808,47.026852402960834,37.92694335036373
2016-07-29 23:00:00,1923.3402902125324,577.6754454419589,48.66268854325675,39.24623778435767
2016-07-30 00:00:00,2020.0506211893207,606.7224028681367,51.10956949260695,41.21963618142424
2016-07-30 01:00:00,2242.810372315631,673.6283160407929,56.74564358942483,45.76510439938657
2016-07-30 02:00:00,3452.232825991647,1036.8784690220925,87.34540197848968,70.44367087056742
2016-07-30 03:00:00,6107.420396124032,1834.3643170093392,154.52465590812122,124.62343472710862
2016-07-30 04:00:00,7857.986050097134,2360.1468834539696,198.81595039579727,160.34416301558332
2016-07-30 05:00:00,7544.4924491218135,2265.989049550012,190.8842070936902,153.94724798689
2016-07-30 06:00:00,6608.358177925149,1984.821029070776,167.19894936486776,134.8451949635995
2016-07-30 07:00:00,6215.5403728902165,1866.8381626711898,157.26021382340602,126.82964978899768
2016-07-30 08:00:00,5568.450461691593,1672.484644162327,140.88810589825943,113.62561894120952
2016-07-30 09:00:00,5194.10541650616,1560.0500730014487,131.41675211116797,105.9870150334631
2016-07-30 10:00:00,5061.5361987626975,1520.232895406014,128.06260069745196,103.28190711838306
2016-07-30 11:00:00,4621.4498611716945,1388.052920601498,116.92791772568981,94.3018357609453
2016-07-30 12:00:00,4308.499576662537,1294.0582718516202,109.00992094577009,87.91600724010067
2016-07-30 13:00:00,4051.5108881680376,1216.871693971946,102.50781595114847,82.67208902767095
2016-07-30 14:00:00,4361.744590346387,1310.0504169514259,110.35708012013143,89.00248500927215
2016-07-30 15:00:00,4777.925003426274,1435.0502449764372,120.88691611564968,97.49475002136762
2016-07-30 16:00:00,4783.358168087891,1436.6820965172337,121.02438133752331,97.6056150998545
2016-07-30 17:00:00,5288.642481618302,1588.4442898113075,133.8086469717687,107.9160673991349
2016-07-30 18:00:00,5383.179546730443,1616.8385066211665,136.20054183236945,109.84511976480673
2016-07-30 19:00:00,4929.510297485396,1480.5789029646594,124.7221958059233,100.58788571115174
2016-07-30 20:00:00,3755.9467305760554,1128.0989701526166,95.02970788122427,76.64102875798434
2016-07-30 21:00:00,2457.963692915677,738.249637056334,62.189266375619646,50.15536150746726
2016-07-30 22:00:00,1798.9208194614957,540.3060451577193,45.51473496235116,36.707427487007976
2016-07-30 23:00:00,1948.8761641221338,585.3451476837026,49.30877508606271,39.76730365324604
2016-07-31 00:00:00,2072.7523184070087,622.5513628138626,52.44298214478094,42.29502744274704
2016-07-31 01:00:00,2600.855923516212,781.1673325792818,65.8046017108955,53.071113071672364
2016-07-31 02:00:00,3903.7288093720467,1172.4853320622813,98.76876191618638,79.65655889282765
2016-07-31 03:00:00,6551.309948978167,1967.6865878924127,165.75556453519488,133.68111163948723
2016-07-31 04:00:00,7393.993787995014,2220.786761869949,187.07642044779126,150.87628531280325
2016-07-31 05:00:00,7164.714239274764,2151.922626848337,181.2753880847251,146.19777900065668
2016-07-31 06:00:00,5833.588897178519,1752.1189993531957,147.59640872569145,119.03583477136957
2016-07-31 07:00:00,5651.0345645481775,1697.2887875824338,142.97757727073827,115.3107681342102
2016-07-31 08:00:00,5116.954478311194,1536.8777811221382,129.46474596056274,104.4127309189493
2016-07-31 09:00:00,4894.194727184884,1469.971867949482,123.82867186374486,99.86726270098697
2016-07-31 10:00:00,4707.83717929141,1413.9993601001622,119.11361475348015,96.06459050888678
2016-07-31 11:00:00,4250.9080312493925,1276.7606455191772,107.55278959390984,86.74083740813967
2016-07-31 12:00:00,4125.401927566033,1239.0648749267782,104.37734296862953,84.17985409509261
2016-07-31 13:00:00,3950.997341928117,1186.6824404672107,99.96470934648676,80.62108507566356
2016-07-31 14:00:00,4167.780611926648,1251.793316944991,105.44957169924366,85.04460170729031
2016-07-31 15:00:00,4579.07117681108,1375.3244785832856,115.85568899507568,93.43708814874759
2016-07-31 16:00:00,4686.10452064494,1407.4719539369762,118.56375386598572,95.62113019493923
2016-07-31 17:00:00,4980.038728838438,1495.7551222940665,126.00062236934784,101.61893094107977
2016-07-31 18:00:00,5244.09053139304,1575.0631071767764,132.68143215240514,107.00697375554245
2016-07-31 19:00:00,4858.33584041821,1459.2016477802251,122.92140139937906,99.13555318297352
2016-07-31 20:00:00,3678.252475914928,1104.7634931192265,93.0639552084317,75.05565813562187
2016-07-31 21:00:00,2396.025615773239,719.646529491254,60.62216284626053,48.89149961271676
2016-07-31 22:00:00,1746.762438709969,524.6402703660729,44.195068832364534,35.64312273353387
2016-07-31 23:00:00,1907.0407962276802,572.7798908195695,48.25029287763593,38.91364254889701
2016-08-01 00:00:00,1852.1658331453452,556.2981902575249,46.86189413671251,37.793905256179464
2016-08-01 01:00:00,2171.635915248444,652.2510608563588,54.944849182880574,44.31277187120836
2016-08-01 02:00:00,3324.55345644364,998.5299578133748,84.1149692644599,67.83834152612559
2016-08-01 03:00:00,6126.979788905855,1840.2389825562066,155.0195307068662,125.02254900966142
2016-08-01 04:00:00,7632.509716640015,2292.425044510915,193.1111436880426,155.74326225837754
2016-08-01 05:00:00,7338.0321919803555,2203.9786909997456,185.66052866249314,149.73437500438834
2016-08-01 06:00:00,5933.015810486117,1781.9818825497719,150.11202228597847,121.0646657076796
2016-08-01 07:00:00,5722.7523380815255,1718.8292279209475,144.79211819946988,116.7741871702371
2016-08-01 08:00:00,5240.287316129908,1573.9208110982188,132.5852064970936,106.92936820060162
2016-08-01 09:00:00,4972.432298312174,1493.4705301369518,125.80817105872481,101.46371983119815
2016-08-01 10:00:00,4786.618066884861,1437.6612074417114,121.10686047064745,97.67213414694663
2016-08-01 11:00:00,4211.245929219586,1264.8481292713627,106.5492934742325,85.93152233518539
2016-08-01 12:00:00,4126.488560498357,1239.3912452349377,104.40483601300427,84.20202711078998
2016-08-01 13:00:00,3832.554352304859,1151.108076877847,96.96796750964212,78.20422636464943
2016-08-01 14:00:00,4046.621039972582,1215.403027585229,102.38409725146224,82.57231045703276
2016-08-01 15:00:00,4398.690110045384,1321.1470074288416,111.29184362887192,89.75636754298294
2016-08-01 16:00:00,4524.196213728745,1358.8427780212407,114.46729025415225,92.31735085603002
2016-08-01 17:00:00,4910.494221169736,1474.8674225718714,124.24106752936568,100.19985793644763
2016-08-01 18:00:00,5110.977997183415,1535.0827444272622,129.31353421650178,104.29077933261374
2016-08-01 19:00:00,4602.977101322196,1382.50462536279,116.46053597131956,93.92489449408988
2016-08-01 20:00:00,3539.7067770436856,1063.151278828916,89.55859205065472,72.22859863420628
2016-08-01 21:00:00,2292.7954872025102,688.6413502161206,58.01032363066201,46.785063121465924
2016-08-01 22:00:00,1542.475447433158,463.2826524321248,39.02637648991693,31.47459578242696
2016-08-01 23:00:00,1728.832995326632,519.2551602814445,43.741433600181644,35.277267974527156
2016-08-02 00:00:00,1703.8404378831924,511.74864319378065,43.109093579563044,34.76728861348747
2016-08-02 01:00:00,2002.664494272145,601.5004779375878,50.6696807826114,40.8648679302662
2016-08-02 02:00:00,3058.8717044905525,918.7324174684263,77.39291991484055,62.41703918811686
2016-08-02 03:00:00,5714.059274622938,1716.218265455673,144.5721738444721,116.59680304465807
2016-08-02 04:00:00,7110.925909124752,2135.767296594452,179.9144823881764,145.1002147236365
2016-08-02 05:00:00,6799.062257547917,2042.099018152733,172.02397865263134,138.73655921848922
2016-08-02 06:00:00,5568.450461691593,1672.484644162327,140.88810589825943,113.62561894120952
2016-08-02 07:00:00,5351.667191693063,1607.3737676845467,135.40324354550253,109.20210230958277
2016-08-02 08:00:00,4905.061056508119,1473.235571031075,124.10360230749208,100.08899285796075
2016-08-02 09:00:00,4655.135482073722,1398.1704001544363,117.78020210130617,94.98919924756399
2016-08-02 10:00:00,4473.124465909542,1343.5033735377538,113.17511716854035,91.2752191182533
2016-08-02 11:00:00,3918.941670424575,1177.0545163765112,99.15366453743246,79.96698111259091
2016-08-02 12:00:00,3799.9553643351555,1141.316967633068,96.1431761784005,77.53903589372813
2016-08-02 13:00:00,3540.793409976009,1063.4776491370753,89.58608509502945,72.25077164990365
2016-08-02 14:00:00,3736.9306542603945,1122.3874897598287,94.54857960466664,76.25300098328023
2016-08-02 15:00:00,4024.3450648599505,1208.7124362679633,101.82048984178044,82.11776363523651
2016-08-02 16:00:00,4130.291775761489,1240.5335413134949,104.50106166831576,84.27963266573077
2016-08-02 17:00:00,4497.57370688682,1350.846705471338,113.79371066697158,91.7741119714443
2016-08-02 18:00:00,4677.411457186354,1404.860991471702,118.34380951098795,95.44374606936022
2016-08-02 19:00:00,4210.159296287263,1264.5217589632034,106.52180042985779,85.90934931948802
2016-08-02 20:00:00,3240.8827206547335,973.399444085109,81.99800484760638,66.13101931742756
2016-08-02 21:00:00,2081.9886983317583,625.3255104332167,52.67667302196607,42.48349807617475
2016-08-02 22:00:00,1391.976786306358,418.0803647520619,35.21858984401803,28.403633108340212
2016-08-02 23:00:00,1585.3974482599347,476.174279604417,40.11235174271842,32.35042990247335
2016-08-03 00:00:00,1546.27866269629,464.4249485106823,39.122602145228456,31.552201337367777
2016-08-03 01:00:00,1769.0384138226004,531.3308616833385,44.75867624204632,36.0976695553301
2016-08-03 02:00:00,2769.8273444925117,831.9179154980528,70.07977011116468,56.519017012614526
2016-08-03 03:00:00,5359.273622219327,1609.658359841662,135.5956948561256,109.35731341946442
2016-08-03 04:00:00,6826.771397322165,2050.4214610107947,172.72505128418672,139.30197111877231
2016-08-03 05:00:00,6506.757998752906,1954.3054052578818,164.62834971583132,132.77201799589477
2016-08-03 06:00:00,5212.578176355659,1565.5983682401566,131.88413386553822,106.36395630031849
2016-08-03 07:00:00,5011.551083875818,1505.2198612306863,126.79792065621476,102.26194839630371
2016-08-03 08:00:00,4663.82854553231,1400.7813626197105,118.00014645630394,95.166583373143
2016-08-03 09:00:00,4498.660339819143,1351.1730757794971,113.8212037113463,91.79628498714166
2016-08-03 10:00:00,4334.035450572138,1301.7279740933634,109.65600748857601,88.43707310898901
2016-08-03 11:00:00,3714.6546791477635,1115.6968984425632,93.98497219498486,75.798454161484
2016-08-03 12:00:00,3602.188170652285,1081.9175715480758,91.1394421022012,73.50354703680546
2016-08-03 13:00:00,3324.55345644364,998.5299578133748,84.1149692644599,67.83834152612559
2016-08-03 14:00:00,3500.044675013879,1051.2387625811018,88.55509593097742,71.41928356125202
2016-08-03 15:00:00,3843.420681628094,1154.3717799594401,97.24289795338935,78.42595652162322
2016-08-03 16:00:00,3866.239973206887,1161.2255564307854,97.8202518852585,78.89158985126814
2016-08-03 17:00:00,4191.6865364377645,1258.9734637244953,106.05441867548753,85.5324080526326
2016-08-03 18:00:00,4391.08367951912,1318.8624152717268,111.09939231824889,89.60115643310132
2016-08-03 19:00:00,3924.918151552354,1178.8495530713874,99.30487628149343,80.0889326989265
2016-08-03 20:00:00,3001.2801590774093,901.4347911359835,75.9357885629803,61.24186935615587
2016-08-03 21:00:00,1914.1039102877828,574.901297822605,48.42899766607162,39.05776715092996
2016-08-03 22:00:00,1350.1414184119049,405.5151078879288,34.16010763559125,27.54997200399119
2016-08-03 23:00:00,1542.475447433158,463.2826524321248,39.02637648991693,31.47459578242696
2016-08-04 00:00:00,1506.6165606664836,452.5124322628679,38.119106025551126,30.74288626441351
2016-08-04 01:00:00,1718.509982469559,516.1546423539312,43.48024967862178,35.06662432540207
2016-08-04 02:00:00,2695.392988628354,809.561549389141,68.19649657149627,55.00016543734419
2016-08-04 03:00:00,5208.7749610925275,1564.456072161599,131.78790821022668,106.28635074537767
2016-08-04 04:00:00,6622.484406045354,1989.0638430768472,167.55635894173915,135.13344416766546
2016-08-04 05:00:00,6316.597235596299,1897.1906013300043,159.81706695025508,128.89174024885375
2016-08-04 06:00:00,5039.260223650067,1513.5423040887486,127.49899328777016,102.82736029658683
2016-08-04 07:00:00,4846.382878162652,1455.611574390473,122.61897791125712,98.89165001030237
2016-08-04 08:00:00,4512.243251473186,1355.2527046314883,114.1648667660303,92.07344768335886
2016-08-04 09:00:00,4353.051526887798,1307.4394544861511,110.13713576513364,88.82510088369311
2016-08-04 10:00:00,4194.403118768573,1259.7893894948936,106.12315128642433,85.58784059187606
2016-08-04 11:00:00,3581.542144938139,1075.716535693049,90.61707425908149,73.0822597385553
2016-08-04 12:00:00,3471.2489023073076,1042.5899494148803,87.82653025504729,70.83169864527152
2016-08-04 13:00:00,3200.677302158765,961.3237426832147,80.98076220574167,65.31061773662458
2016-08-04 14:00:00,3371.82198899971,1012.7270662183041,85.31091669476027,68.80286770896149
2016-08-04 15:00:00,3699.985134561397,1111.2908992824127,93.61381609592613,75.49911844956942
2016-08-04 16:00:00,3730.4108566664536,1120.429267910873,94.38362133841834,76.11996288909599
2016-08-04 17:00:00,4039.014609446318,1213.118435428114,102.1916459408392,82.41709934715111
2016-08-04 18:00:00,4234.065220798379,1271.701905742708,107.12664740610165,86.39715566483031
2016-08-04 19:00:00,3787.4590856134355,1137.5637090892362,95.82700616809119,77.28404621320828
2016-08-04 20:00:00,2896.9633975743563,870.1032415526907,73.29645630300706,59.11325984920765
2016-08-04 21:00:00,1849.4492508145368,555.4822644871266,46.7931615257757,37.738472716936016
2016-08-04 22:00:00,1369.1574947275653,411.22658828071656,34.64123591214887,27.93799977869529
2016-08-04 23:00:00,1537.5855992377021,461.81398604540783,38.90265779023068,31.374817211788756
2016-08-05 00:00:00,1502.8133454033514,451.3701361843103,38.0228803702396,30.665280709472686
2016-08-05 01:00:00,1702.2104884847074,511.25908773154174,43.06785401300097,34.73402908994141
2016-08-05 02:00:00,2661.1640512601643,799.2808846821229,67.33046567369253,54.3017154428768
2016-08-05 03:00:00,5110.977997183415,1535.0827444272622,129.31353421650178,104.29077933261374
2016-08-05 04:00:00,6479.048858978656,1945.9829623998194,163.92727708427591,132.20660609561162
2016-08-05 05:00:00,6311.707387400844,1895.7219349432874,159.69334825056885,128.79196167821556
2016-08-05 06:00:00,5091.961920867754,1529.3712640344743,128.83240593994412,103.90275155790961
2016-08-05 07:00:00,4881.698448463164,1466.21860940565,123.51250185343557,99.61227302046714
2016-08-05 08:00:00,4527.456112525715,1359.8218889457187,114.54976938727643,92.38386990312218
2016-08-05 09:00:00,4330.232235309006,1300.585678014806,109.5597818332645,88.3594675540482
2016-08-05 10:00:00,4160.1741814003835,1249.5087247878757,105.2571203886206,84.88939059740866
2016-08-05 11:00:00,3597.2983224568297,1080.4489051613587,91.01572340251495,73.40376846616726
2016-08-05 12:00:00,3438.106597871442,1032.6356550160215,86.98799240161829,70.1554216665015
2016-08-05 13:00:00,3214.8035302789694,965.5665566892857,81.33817178261305,65.59886694069048
2016-08-05 14:00:00,3359.8690267441525,1009.136992828552,85.00849320663833,68.55896453629033
2016-08-05 15:00:00,3705.9616156891752,1113.0859359772887,93.76502783998708,75.62107003590498
2016-08-05 16:00:00,3777.6793892225237,1134.6263763158024,95.5795687687187,77.08448907193188
2016-08-05 17:00:00,4099.32273719027,1231.231987530955,103.71750990363621,83.64770171835555
2016-08-05 18:00:00,4249.278081850908,1276.2710900569382,107.51155002734777,86.7075778845936
2016-08-05 19:00:00,3829.2944535078896,1150.128965953369,96.88548837651796,78.1377073175573
2016-08-05 20:00:00,2900.7666128374885,871.2455376312482,73.39268195831858,59.19086540414847
2016-08-05 21:00:00,1842.9294532205956,553.5240426381708,46.62820325952737,37.60543462275175
2016-08-05 22:00:00,1539.2155486361871,462.3035415076468,38.94389735679276,31.40807673533482
2016-08-05 23:00:00,1582.1375494629642,475.1951686799392,40.02987260959426,32.28391085538123
2016-08-06 00:00:00,1584.854131793773,476.0110944503374,40.098605220531056,32.33934339462466
2016-08-06 01:00:00,1784.2512748751287,535.9000459975687,45.14357886329242,36.40809177509338
2016-08-06 02:00:00,2754.6144834399825,827.3487311838226,69.69486748991856,56.20859479285124
2016-08-06 03:00:00,4894.194727184884,1469.971867949482,123.82867186374486,99.86726270098697
2016-08-06 04:00:00,6427.433794693292,1930.4803727622523,162.62135747647662,131.1533878499862
2016-08-06 05:00:00,6181.311435522028,1856.5574979641715,156.39418292560228,126.13119979453027
2016-08-06 06:00:00,5275.059569964258,1584.3646609593163,133.46498391708468,107.63890470291769
2016-08-06 07:00:00,4953.959538462675,1487.9222348982435,125.34078930435454,101.08677856434272
2016-08-06 08:00:00,4517.133099668642,1356.7213710182054,114.28858546571657,92.17322625399709
2016-08-06 09:00:00,4172.6704601221045,1253.2619833317076,105.5732903989299,85.1443802779285
2016-08-06 10:00:00,4078.133395009962,1224.8677665218486,103.18139553832916,83.21532791225668
2016-08-06 11:00:00,3673.905944185634,1103.4580118865897,92.95398303093283,74.96696607283238
2016-08-06 12:00:00,3543.509992306818,1064.2935749074736,89.65481770596625,72.3062041891471
2016-08-06 13:00:00,3284.3480379476714,986.4542564114807,83.0977266225952,67.01793994532262
2016-08-06 14:00:00,3478.8553328335715,1044.8745415719952,88.01898156567033,70.98690975515315
2016-08-06 15:00:00,3789.0890350119203,1138.053264551475,95.86824573465326,77.31730573675434
2016-08-06 16:00:00,3771.1595916285837,1132.6681544668465,95.41461050247037,76.95145097774761
2016-08-06 17:00:00,4152.024434407958,1247.060947476681,105.05092255581019,84.72309297967833
2016-08-06 18:00:00,4241.128334858482,1273.8233127457434,107.30535219453735,86.54128026686327
2016-08-06 19:00:00,3898.8389611765915,1171.0166656755644,98.64504321650014,79.55678032218945
2016-08-06 20:00:00,2967.5945381753813,891.3173115830451,75.08350418736394,60.55450586953717
2016-08-06 21:00:00,1931.4900372049578,580.1232227531538,48.86888637606716,39.412535402088
2016-08-06 22:00:00,1547.9086120947752,464.91450397292124,39.16384171179054,31.585460860913845
2016-08-06 23:00:00,1719.5966154018824,516.4810126620904,43.5077427229965,35.088797341099436
2016-08-07 00:00:00,1826.6299592357439,548.6284880157814,46.215807593906554,37.2728393872911
2016-08-07 01:00:00,2337.8907538939343,702.1857180047315,59.15128497221294,47.705243272907076
2016-08-07 02:00:00,3463.6424717810432,1040.305357257765,87.63407894442425,70.67648753538987
2016-08-07 03:00:00,5692.869932442631,1709.8540444465668,144.03605947916503,116.16442923855922
2016-08-07 04:00:00,6307.9041721377125,1894.5796388647298,159.5971225952573,128.7143561232747
2016-08-07 05:00:00,6155.775561612427,1848.8877957224279,155.74809638279632,125.6101339256419
2016-08-07 06:00:00,4951.7862725980285,1487.269494281925,125.28580321560511,101.04243253294797
2016-08-07 07:00:00,4778.468319892436,1435.2134301305168,120.90066263783704,97.50583652921631
2016-08-07 08:00:00,4355.768109218608,1308.2553802565494,110.20586837607044,88.88053342293655
2016-08-07 09:00:00,4160.1741814003835,1249.5087247878757,105.2571203886206,84.88939059740866
2016-08-07 10:00:00,4011.848786138231,1204.9591777241312,101.50431983147114,81.86277395471667
2016-08-07 11:00:00,3597.8416389229915,1080.6120903154385,91.02946992470233,73.41485497401595
2016-08-07 12:00:00,3485.375130427513,1046.832763420951,88.18393983191866,71.11994784933741
2016-08-07 13:00:00,3322.923507045154,998.0404023511358,84.0737296978978,67.80508200257951
2016-08-07 14:00:00,3505.4778396754964,1052.8706141218981,88.69256115285101,71.5301486397389
2016-08-07 15:00:00,3853.7436944851675,1157.4722978869536,97.50408187494921,78.6366001707483
2016-08-07 16:00:00,3954.2572407250873,1187.6615513916886,100.04718847961092,80.68760412275569
2016-08-07 17:00:00,4209.615979821102,1264.3585738091238,106.50805390767043,85.89826281163933
2016-08-07 18:00:00,4422.596034556501,1328.3271542083464,111.89669060511581,90.24417388832526
2016-08-07 19:00:00,4121.598712302901,1237.9225788482206,104.28111731331799,84.10224854015176
2016-08-07 20:00:00,3120.80978163299,937.3355250335062,78.96002344419963,63.68090108286735
2016-08-07 21:00:00,2043.956545700437,613.9025496476412,51.71441646885082,41.70744252676654
2016-08-07 22:00:00,1587.5707141245814,476.8270202207357,40.16733783146786,32.39477593386811
2016-08-07 23:00:00,1745.132489311484,524.150714903834,44.15382926580246,35.60986320998781
2016-08-08 00:00:00,1714.1634507402655,514.8491611212941,43.3702775011229,34.97793226261256
2016-08-08 01:00:00,2007.0110260014394,602.805959170225,50.779652960110305,40.95355999305572
2016-08-08 02:00:00,3058.3283880243907,918.5692323143467,77.37917339265319,62.40595268026817
2016-08-08 03:00:00,5606.482614322916,1683.9076049479024,141.8503624513747,114.40167449061774
2016-08-08 04:00:00,6890.339423863088,2069.5141240381145,174.33339438010796,140.59909253706894
2016-08-08 05:00:00,6601.838380331208,1982.86280722182,167.03399109861942,134.71215686941525
2016-08-08 06:00:00,5335.3676977082105,1602.4782130621575,134.99084787988173,108.86950707412213
2016-08-08 07:00:00,5131.624022897561,1541.283780282289,129.83590205962147,104.7120666308639
2016-08-08 08:00:00,4680.671355983323,1405.8401023961799,118.42628864411212,95.51026511645235
2016-08-08 09:00:00,4427.4858827519565,1329.7958205950633,112.02040930480206,90.34395245896347
2016-08-08 10:00:00,4250.9080312493925,1276.7606455191772,107.55278959390984,86.74083740813967
2016-08-08 11:00:00,3743.993768320497,1124.5088967628642,94.72728439310234,76.39712558531319
2016-08-08 12:00:00,3653.2599184714877,1097.2569760315628,92.43161518781311,74.5456787745822
2016-08-08 13:00:00,3410.940774563355,1024.4763973120391,86.30066629225026,69.60109627406709
2016-08-08 14:00:00,3586.431993133595,1077.185202079766,90.74079295876776,73.1820383091935
2016-08-08 15:00:00,3877.6496189962827,1164.6524446664578,98.10892885119304,79.12440651609057
2016-08-08 16:00:00,4018.368583732172,1206.9173995730873,101.66927809771948,81.99581204890094
2016-08-08 17:00:00,4378.044084331238,1314.9459715738149,110.76947578575222,89.33508024473278
2016-08-08 18:00:00,4548.102138239861,1366.0229248007454,115.07213723039612,92.80515720137234
2016-08-08 19:00:00,4108.559117115019,1234.0061351503089,103.95120078082134,83.83617235178323
2016-08-08 20:00:00,3183.291175241589,956.101817752666,80.54087349574613,64.95584948546654
2016-08-08 21:00:00,2061.885989083774,619.2876597322696,52.16805170103372,42.073297285773265
2016-08-08 22:00:00,1719.053298935721,516.3178275080107,43.49399620080914,35.07771083325075
2016-08-08 23:00:00,1914.6472267539448,575.0644829766845,48.44274418825898,39.06885365877865
2016-08-09 00:00:00,1910.8440114908126,573.922186898127,48.34651853294746,38.99124810383783
2016-08-09 01:00:00,2239.0071570524988,672.4860199622352,56.64941793411329,45.68749884444574
2016-08-09 02:00:00,3397.9011793754735,1020.5599536141274,85.97074975975359,69.33502008569855
2016-08-09 03:00:00,6143.279282890707,1845.1345371785962,155.43192637248706,125.35514424512209
2016-08-09 04:00:00,7658.0455905496165,2300.094746752659,193.7572302308486,156.26432812726594
2016-08-09 05:00:00,7339.11882491268,2204.3050613079045,185.68802170686786,149.75654802008572
2016-08-09 06:00:00,6052.545433041698,1817.8826164472946,153.13625716719778,123.50369743439107
2016-08-09 07:00:00,5791.753529284066,1739.5537424890629,146.53792651726468,118.18217366702054
2016-08-09 08:00:00,5289.185798084463,1588.6074749653874,133.82239349395607,107.9271539069836
2016-08-09 09:00:00,4993.621640492482,1499.834751146058,126.34428542403187,101.89609363729699
2016-08-09 10:00:00,4788.248016283346,1438.1507629039504,121.14810003720955,97.7053936704927
