,HE Piva,HE Perucica,HE Pljevlja,HDAM,HROR
2010-08-16 02:00:00+00:00,0.542097601,0.270421696,0.697767695,0.555821357,0.017601332
2010-08-16 03:00:00+00:00,0.541438457,0.270443495,0.697123676,0.555369722,0.017595524
2010-08-16 04:00:00+00:00,0.54105385,0.270465272,0.697683232,0.555420735,0.017589716
2010-08-16 05:00:00+00:00,0.540394666,0.270487025,0.697038948,0.554968981,0.017583908
2010-08-16 06:00:00+00:00,0.540413369,0.270508756,0.697598238,0.555168947,0.017578099
2010-08-16 07:00:00+00:00,0.540432052,0.270530464,0.698157396,0.555368854,0.017572291
2010-08-16 08:00:00+00:00,0.539772809,0.27055215,0.697512714,0.554916921,0.017566483
2010-08-16 09:00:00+00:00,0.539113546,0.270573812,0.696867899,0.554464927,0.017560675
2010-08-16 10:00:00+00:00,0.538454264,0.270595452,0.696222952,0.554012874,0.017554866
2010-08-16 11:00:00+00:00,0.538199203,0.270617069,0.696781579,0.554111399,0.017549058
2010-08-16 12:00:00+00:00,0.5379117,0.270638664,0.697340074,0.554197882,0.01754325
2010-08-16 13:00:00+00:00,0.537252358,0.270660235,0.696694729,0.55374565,0.017537442
2010-08-16 14:00:00+00:00,0.536592997,0.270681784,0.696049251,0.553293358,0.017531633
2010-08-16 15:00:00+00:00,0.535940401,0.27070331,0.696607348,0.55324475,0.017525825
2010-08-16 16:00:00+00:00,0.535281,0.270724814,0.695961604,0.552792339,0.017520017
2010-08-16 17:00:00+00:00,0.535052346,0.270746294,0.696519436,0.552900309,0.017514208
2010-08-16 18:00:00+00:00,0.534788303,0.270767752,0.697077135,0.552995148,0.0175084
2010-08-16 19:00:00+00:00,0.534128843,0.270789187,0.696430994,0.552542557,0.017502592
2010-08-16 20:00:00+00:00,0.533738021,0.2708106,0.696988427,0.552590435,0.017496784
2010-08-16 21:00:00+00:00,0.533078521,0.270831989,0.696342021,0.552137725,0.017490975
2010-08-16 22:00:00+00:00,0.532843872,0.270853356,0.696899189,0.552243218,0.017485167
2010-08-16 23:00:00+00:00,0.532703521,0.270874701,0.697456225,0.552383509,0.017479359
2010-08-17 00:00:00+00:00,0.532701679,0.270896025,0.698013128,0.55257494,0.017473551
2010-08-17 01:00:00+00:00,0.532042102,0.270917328,0.697366192,0.552121994,0.017468281
2010-08-17 02:00:00+00:00,0.532060412,0.270938612,0.697922833,0.552320771,0.017463011
2010-08-17 03:00:00+00:00,0.531402893,0.270959876,0.697275635,0.551998706,0.017457741
2010-08-17 04:00:00+00:00,0.531038446,0.270981119,0.697832014,0.552055919,0.017452472
2010-08-17 05:00:00+00:00,0.531056703,0.271002342,0.698388261,0.552254523,0.017447202
2010-08-17 06:00:00+00:00,0.530397036,0.271023545,0.697740669,0.551801289,0.017441932
2010-08-17 07:00:00+00:00,0.529829163,0.271044728,0.698296654,0.551783166,0.017436663
2010-08-17 08:00:00+00:00,0.52916946,0.271065891,0.6976488,0.551329817,0.017431393
2010-08-17 09:00:00+00:00,0.529052506,0.271087034,0.698204523,0.551478245,0.017426123
2010-08-17 10:00:00+00:00,0.528909007,0.271108156,0.698760114,0.551616812,0.017420853
2010-08-17 11:00:00+00:00,0.528744858,0.271129259,0.699315574,0.551747696,0.017415584
2010-08-17 12:00:00+00:00,0.528085083,0.271150341,0.698667195,0.551294116,0.017410314
2010-08-17 13:00:00+00:00,0.527864898,0.271171403,0.699222393,0.551404188,0.017405044
2010-08-17 14:00:00+00:00,0.5276948,0.271192445,0.699777459,0.551532719,0.017399774
2010-08-17 15:00:00+00:00,0.527034971,0.271213467,0.699128687,0.551078967,0.017394505
2010-08-17 16:00:00+00:00,0.526870732,0.271234468,0.699683491,0.551209563,0.017389235
2010-08-17 17:00:00+00:00,0.526210868,0.27125545,0.699034457,0.550755695,0.017383965
2010-08-17 18:00:00+00:00,0.525859955,0.271276411,0.699588998,0.550817197,0.017378695
2010-08-17 19:00:00+00:00,0.525601345,0.271297352,0.700143409,0.550912761,0.017373426
2010-08-17 20:00:00+00:00,0.524941427,0.271318273,0.699493981,0.550458721,0.017368156
2010-08-17 21:00:00+00:00,0.524281491,0.271339174,0.698844422,0.550004624,0.017362886
2010-08-17 22:00:00+00:00,0.523621537,0.271360055,0.698194731,0.549550468,0.017357616
2010-08-17 23:00:00+00:00,0.523524962,0.271380915,0.698748617,0.549705714,0.017352347
2010-08-18 00:00:00+00:00,0.522864973,0.271401757,0.698098664,0.549251445,0.017347077
2010-08-18 01:00:00+00:00,0.522882871,0.271422581,0.698652288,0.549448898,0.01734208
2010-08-18 02:00:00+00:00,0.522900751,0.271443386,0.69920578,0.549646294,0.017337083
2010-08-18 03:00:00+00:00,0.522524098,0.271464172,0.699759141,0.549697826,0.017332086
2010-08-18 04:00:00+00:00,0.521864035,0.27148494,0.699108663,0.549243327,0.017327089
2010-08-18 05:00:00+00:00,0.52188186,0.27150569,0.699661762,0.549440552,0.017322092
2010-08-18 06:00:00+00:00,0.521899667,0.271526421,0.70021473,0.549637719,0.017317095
2010-08-18 07:00:00+00:00,0.521239549,0.271547134,0.699563859,0.549183049,0.017312098
2010-08-18 08:00:00+00:00,0.521189968,0.271567828,0.700116564,0.54935521,0.017307101
2010-08-18 09:00:00+00:00,0.520529814,0.271588504,0.69946543,0.548900426,0.017302103
2010-08-18 10:00:00+00:00,0.520424195,0.271609161,0.700017873,0.549051775,0.017297106
2010-08-18 11:00:00+00:00,0.520297926,0.271629799,0.700570185,0.549195442,0.017292109
2010-08-18 12:00:00+00:00,0.519637717,0.27165042,0.699918658,0.548740486,0.017287112
2010-08-18 13:00:00+00:00,0.519446567,0.271671021,0.700470707,0.548860073,0.017282115
2010-08-18 14:00:00+00:00,0.519228873,0.271691604,0.701022625,0.548969799,0.017277118
2010-08-18 15:00:00+00:00,0.518568609,0.271712169,0.700370704,0.548514672,0.017272121
2010-08-18 16:00:00+00:00,0.517908327,0.271732715,0.699718653,0.548059487,0.017267124
2010-08-18 17:00:00+00:00,0.517752473,0.271753243,0.700270177,0.548191918,0.017262127
2010-08-18 18:00:00+00:00,0.517092155,0.271773752,0.699617863,0.547736619,0.01725713
2010-08-18 19:00:00+00:00,0.516850789,0.271794243,0.700169125,0.547837344,0.017252133
2010-08-18 20:00:00+00:00,0.51651214,0.271814715,0.700720256,0.547902065,0.017247136
2010-08-18 21:00:00+00:00,0.516211789,0.271835169,0.701271256,0.547980889,0.017242139
2010-08-18 22:00:00+00:00,0.516035211,0.271855604,0.701822124,0.548105408,0.017237142
2010-08-18 23:00:00+00:00,0.515374802,0.271876021,0.701169154,0.547649823,0.017232145
2010-08-19 00:00:00+00:00,0.514714374,0.271896421,0.700516053,0.547194182,0.017227148
2010-08-19 01:00:00+00:00,0.514731834,0.271916804,0.70106653,0.547390265,0.017222348
2010-08-19 02:00:00+00:00,0.514600164,0.27193717,0.701616876,0.547531183,0.017217548
2010-08-19 03:00:00+00:00,0.51461759,0.271957519,0.702167094,0.547727154,0.017212748
2010-08-19 04:00:00+00:00,0.514634999,0.271977851,0.702717181,0.54792307,0.017207948
2010-08-19 05:00:00+00:00,0.51465239,0.271998167,0.703267138,0.54811893,0.017203148
2010-08-19 06:00:00+00:00,0.514669764,0.272018465,0.703816966,0.548314735,0.017198348
2010-08-19 07:00:00+00:00,0.514687121,0.272038746,0.704366664,0.548510483,0.017193548
2010-08-19 08:00:00+00:00,0.514026554,0.272059011,0.703712525,0.548054395,0.017188748
2010-08-19 09:00:00+00:00,0.513961784,0.272079258,0.704261964,0.548219692,0.017183948
2010-08-19 10:00:00+00:00,0.513301182,0.272099489,0.703607566,0.547763493,0.017179148
2010-08-19 11:00:00+00:00,0.513198061,0.272119702,0.704156745,0.547914517,0.017174349
2010-08-19 12:00:00+00:00,0.513071343,0.272139899,0.704705794,0.548056771,0.017169549
2010-08-19 13:00:00+00:00,0.512888606,0.272160079,0.705254714,0.548178272,0.017164749
2010-08-19 14:00:00+00:00,0.512227935,0.272180242,0.704599797,0.547721849,0.017159949
2010-08-19 15:00:00+00:00,0.511567246,0.272200388,0.70394475,0.547265371,0.017155149
2010-08-19 16:00:00+00:00,0.511440458,0.272220516,0.70449328,0.547407402,0.017150349
2010-08-19 17:00:00+00:00,0.511319547,0.272240629,0.705041681,0.547551555,0.017145549
2010-08-19 18:00:00+00:00,0.51116325,0.272260724,0.705589952,0.54768258,0.017140749
2010-08-19 19:00:00+00:00,0.510502492,0.272280802,0.704934386,0.547225879,0.017135949
2010-08-19 20:00:00+00:00,0.510186999,0.272300863,0.705482398,0.547297969,0.017131149
2010-08-19 21:00:00+00:00,0.509526207,0.272320907,0.704826572,0.546841157,0.017126349
2010-08-19 22:00:00+00:00,0.508865397,0.272340935,0.704170617,0.546384288,0.017121549
2010-08-19 23:00:00+00:00,0.50877975,0.272360945,0.70471824,0.546541178,0.01711675
2010-08-20 00:00:00+00:00,0.508796812,0.272380941,0.705265732,0.546735979,0.01711195
2010-08-20 01:00:00+00:00,0.508813857,0.272400921,0.705813095,0.546930725,0.0171073
2010-08-20 02:00:00+00:00,0.50815298,0.272420886,0.705156621,0.546473636,0.017102651
2010-08-20 03:00:00+00:00,0.508169993,0.272440835,0.705703725,0.546668273,0.017098001
2010-08-20 04:00:00+00:00,0.507824891,0.27246077,0.706250699,0.546729029,0.017093352
2010-08-20 05:00:00+00:00,0.507841872,0.27248069,0.706797543,0.546923556,0.017088702
2010-08-20 06:00:00+00:00,0.507858836,0.272500594,0.707344257,0.547118029,0.017084053
2010-08-20 07:00:00+00:00,0.507197878,0.272520483,0.706687135,0.546660667,0.017079403
2010-08-20 08:00:00+00:00,0.506536905,0.272540357,0.706029882,0.546203249,0.017074754
2010-08-20 09:00:00+00:00,0.505875915,0.272560216,0.7053725,0.545745778,0.017070104
2010-08-20 10:00:00+00:00,0.505214909,0.272580059,0.704714988,0.545288251,0.017065455
2010-08-20 11:00:00+00:00,0.505025906,0.272599888,0.705261054,0.545406358,0.017060805
2010-08-20 12:00:00+00:00,0.504630084,0.272619701,0.70580699,0.545447978,0.017056156
2010-08-20 13:00:00+00:00,0.504390943,0.272639499,0.706352796,0.545547457,0.017051506
2010-08-20 14:00:00+00:00,0.504142943,0.272659282,0.706898473,0.545643613,0.017046857
2010-08-20 15:00:00+00:00,0.504159762,0.27267905,0.707444019,0.545837594,0.017042207
2010-08-20 16:00:00+00:00,0.503789084,0.272698803,0.707989437,0.545888312,0.017037558
2010-08-20 17:00:00+00:00,0.503597036,0.27271854,0.708534724,0.546005001,0.017032908
2010-08-20 18:00:00+00:00,0.503390235,0.272738263,0.709079882,0.546116188,0.017028259
2010-08-20 19:00:00+00:00,0.503106785,0.27275797,0.70962491,0.546198999,0.017023609
2010-08-20 20:00:00+00:00,0.502737843,0.272777662,0.710169808,0.546250164,0.01701896
2010-08-20 21:00:00+00:00,0.502076659,0.272797339,0.709510869,0.545792036,0.01701431
2010-08-20 22:00:00+00:00,0.501860951,0.272817,0.710055508,0.545899737,0.017009661
2010-08-20 23:00:00+00:00,0.501199735,0.272836647,0.709396309,0.5454415,0.017005011
2010-08-21 00:00:00+00:00,0.501199156,0.272856281,0.709940689,0.545628612,0.017000362
2010-08-21 01:00:00+00:00,0.501215817,0.272875901,0.71048494,0.54582205,0.016995912
2010-08-21 02:00:00+00:00,0.501232466,0.27289551,0.711029063,0.546015436,0.016991463
2010-08-21 03:00:00+00:00,0.500848685,0.272915105,0.711573057,0.546060781,0.016987014
2010-08-21 04:00:00+00:00,0.500865309,0.272934688,0.712116923,0.546254063,0.016982564
2010-08-21 05:00:00+00:00,0.500881921,0.272954257,0.712660661,0.546447293,0.016978115
2010-08-21 06:00:00+00:00,0.500220615,0.272973815,0.712000564,0.54598869,0.016973666
2010-08-21 07:00:00+00:00,0.499559296,0.272993359,0.711340338,0.545530036,0.016969216
2010-08-21 08:00:00+00:00,0.49950851,0.27301289,0.711883691,0.545698216,0.016964767
2010-08-21 09:00:00+00:00,0.499395816,0.273032409,0.712426916,0.545843467,0.016960318
2010-08-21 10:00:00+00:00,0.499241846,0.273051915,0.712970012,0.545973416,0.016955868
2010-08-21 11:00:00+00:00,0.499055442,0.273071408,0.713512981,0.546091331,0.016951419
2010-08-21 12:00:00+00:00,0.498394061,0.273090889,0.712852113,0.545632417,0.01694697
2010-08-21 13:00:00+00:00,0.498148683,0.273110356,0.713394825,0.545728442,0.01694252
2010-08-21 14:00:00+00:00,0.49790624,0.273129811,0.713937409,0.545825503,0.016938071
2010-08-21 15:00:00+00:00,0.497244822,0.273149253,0.713276157,0.545366434,0.016933622
2010-08-21 16:00:00+00:00,0.497017918,0.273168683,0.713818484,0.545469145,0.016929172
2010-08-21 17:00:00+00:00,0.496356475,0.273188099,0.713156975,0.545009972,0.016924723
2010-08-21 18:00:00+00:00,0.49569502,0.273207503,0.712495338,0.544550748,0.016920274
2010-08-21 19:00:00+00:00,0.495425988,0.273226894,0.71303728,0.544637746,0.016915824
2010-08-21 20:00:00+00:00,0.494764507,0.273246272,0.712375387,0.544178418,0.016911375
2010-08-21 21:00:00+00:00,0.494474818,0.273265637,0.712917072,0.544257688,0.016906926
2010-08-21 22:00:00+00:00,0.493813313,0.27328499,0.712254922,0.543798256,0.016902477
2010-08-21 23:00:00+00:00,0.493709286,0.27330433,0.712796352,0.543946049,0.016898027
2010-08-22 00:00:00+00:00,0.493047756,0.273323659,0.712133945,0.543486514,0.016893578
2010-08-22 01:00:00+00:00,0.492386214,0.273342977,0.71147141,0.543026928,0.016889266
2010-08-22 02:00:00+00:00,0.491724659,0.273362284,0.710808747,0.54256729,0.016884954
2010-08-22 03:00:00+00:00,0.491740998,0.27338158,0.711349663,0.542759382,0.016880642
2010-08-22 04:00:00+00:00,0.491757325,0.273400866,0.711890451,0.542951423,0.01687633
2010-08-22 05:00:00+00:00,0.491396797,0.27342014,0.712431111,0.543004137,0.016872018
2010-08-22 06:00:00+00:00,0.491413098,0.273439404,0.712971642,0.543196075,0.016867706
2010-08-22 07:00:00+00:00,0.491429387,0.273458656,0.713512045,0.543387962,0.016863395
2010-08-22 08:00:00+00:00,0.490767758,0.273477898,0.712848612,0.542928018,0.016859083
2010-08-22 09:00:00+00:00,0.490678342,0.273497129,0.713388759,0.543080745,0.016854771
2010-08-22 10:00:00+00:00,0.490538808,0.273516349,0.713928777,0.543214902,0.016850459
2010-08-22 11:00:00+00:00,0.489877141,0.273535558,0.713264959,0.542754803,0.016846147
2010-08-22 12:00:00+00:00,0.489684528,0.273554756,0.713804721,0.54286925,0.016841835
2010-08-22 13:00:00+00:00,0.489480113,0.273573943,0.714344354,0.542979288,0.016837523
2010-08-22 14:00:00+00:00,0.488818409,0.273593119,0.713680152,0.542519036,0.016833211
2010-08-22 15:00:00+00:00,0.488649338,0.273612285,0.714219529,0.542642043,0.016828899
2010-08-22 16:00:00+00:00,0.488494991,0.273631439,0.714758777,0.542770446,0.016824587
2010-08-22 17:00:00+00:00,0.487833249,0.273650583,0.71409419,0.54231004,0.016820276
2010-08-22 18:00:00+00:00,0.48765235,0.273669715,0.714633182,0.542428537,0.016815964
2010-08-22 19:00:00+00:00,0.486990584,0.273688837,0.713968339,0.541968028,0.016811652
2010-08-22 20:00:00+00:00,0.486561784,0.273707948,0.714507074,0.54199481,0.01680734
2010-08-22 21:00:00+00:00,0.486262951,0.273727048,0.715045681,0.54206958,0.016803028
2010-08-22 22:00:00+00:00,0.485964105,0.273746137,0.71558416,0.542144298,0.016798716
2010-08-22 23:00:00+00:00,0.485862724,0.273765215,0.716122511,0.54229195,0.016794404
2010-08-23 00:00:00+00:00,0.485200895,0.273784284,0.715457026,0.541831186,0.016790092
2010-08-23 01:00:00+00:00,0.484539052,0.273803343,0.714791414,0.541370371,0.016785923
2010-08-23 02:00:00+00:00,0.4845551,0.273822393,0.715329383,0.541561286,0.016781754
2010-08-23 03:00:00+00:00,0.484571134,0.273841434,0.715867225,0.541752149,0.016777585
2010-08-23 04:00:00+00:00,0.484587154,0.273860465,0.71640494,0.541942961,0.016773416
2010-08-23 05:00:00+00:00,0.48460316,0.273879487,0.716942529,0.542133723,0.016769247
2010-08-23 06:00:00+00:00,0.483941245,0.2738985,0.716276283,0.541672653,0.016765078
2010-08-23 07:00:00+00:00,0.483957222,0.273917503,0.716813617,0.541863313,0.016760908
2010-08-23 08:00:00+00:00,0.483888134,0.273936497,0.717350825,0.542022488,0.016756739
2010-08-23 09:00:00+00:00,0.483226176,0.273955482,0.716684199,0.541561266,0.01675257
2010-08-23 10:00:00+00:00,0.482564204,0.273974457,0.716017446,0.541099992,0.016748401
2010-08-23 11:00:00+00:00,0.481902218,0.273993423,0.715350566,0.540638667,0.016744232
2010-08-23 12:00:00+00:00,0.481679807,0.27401238,0.715887267,0.540740994,0.016740063
2010-08-23 13:00:00+00:00,0.481017792,0.274031327,0.715220133,0.540279567,0.016735894
2010-08-23 14:00:00+00:00,0.480777668,0.274050265,0.71575658,0.540375256,0.016731725
2010-08-23 15:00:00+00:00,0.480552266,0.274069193,0.7162929,0.54047634,0.016727556
2010-08-23 16:00:00+00:00,0.479890208,0.274088113,0.715625386,0.54001476,0.016723386
2010-08-23 17:00:00+00:00,0.479700147,0.274107022,0.716161453,0.540128814,0.016719217
2010-08-23 18:00:00+00:00,0.47903806,0.274125923,0.715493685,0.539667133,0.016715048
2010-08-23 19:00:00+00:00,0.478833233,0.274144814,0.716029498,0.539775638,0.016710879
2010-08-23 20:00:00+00:00,0.478849024,0.274163696,0.716565185,0.539965635,0.01670671
2010-08-23 21:00:00+00:00,0.478567535,0.274182568,0.717100744,0.540045716,0.016702541
2010-08-23 22:00:00+00:00,0.477905391,0.274201432,0.716432469,0.53958383,0.016698372
2010-08-23 23:00:00+00:00,0.477243233,0.274220285,0.715764067,0.539121894,0.016694203
2010-08-24 00:00:00+00:00,0.477258967,0.274239131,0.716299246,0.539311688,0.016690034
2010-08-24 01:00:00+00:00,0.476596782,0.274257969,0.715630591,0.538849651,0.016685991
2010-08-24 02:00:00+00:00,0.475934583,0.2742768,0.714961809,0.538387564,0.016681948
2010-08-24 03:00:00+00:00,0.475950278,0.274295622,0.715496607,0.538577208,0.016677905
2010-08-24 04:00:00+00:00,0.475965959,0.274314437,0.716031279,0.538766802,0.016673862
2010-08-24 05:00:00+00:00,0.475981628,0.274333244,0.716565824,0.538956346,0.01666982
2010-08-24 06:00:00+00:00,0.475997283,0.274352043,0.717100242,0.53914584,0.016665777
2010-08-24 07:00:00+00:00,0.476012926,0.274370835,0.717634533,0.539335284,0.016661734
2010-08-24 08:00:00+00:00,0.475943503,0.274389619,0.718168698,0.539493245,0.016657691
2010-08-24 09:00:00+00:00,0.475821013,0.274408394,0.718702736,0.539631547,0.016653648
2010-08-24 10:00:00+00:00,0.475654299,0.274427162,0.719236646,0.539753459,0.016649606
2010-08-24 11:00:00+00:00,0.475466939,0.274445923,0.71977043,0.539867696,0.016645563
2010-08-24 12:00:00+00:00,0.474804611,0.274464675,0.71910038,0.53940511,0.01664152
2010-08-24 13:00:00+00:00,0.474164073,0.27448342,0.719633911,0.539351769,0.016637477
2010-08-24 14:00:00+00:00,0.473932463,0.274502157,0.720167314,0.539449516,0.016633435
2010-08-24 15:00:00+00:00,0.47370084,0.274520886,0.720700591,0.539547214,0.016629392
2010-08-24 16:00:00+00:00,0.473480993,0.274539607,0.721233741,0.539649219,0.016625349
2010-08-24 17:00:00+00:00,0.473264081,0.274558321,0.721766764,0.539752263,0.016621306
2010-08-24 18:00:00+00:00,0.472601674,0.274577027,0.721095953,0.539289378,0.016617263
2010-08-24 19:00:00+00:00,0.472319893,0.274595724,0.721628723,0.539368356,0.016613221
2010-08-24 20:00:00+00:00,0.47165746,0.274614415,0.720957658,0.538905372,0.016609178
2010-08-24 21:00:00+00:00,0.470995014,0.274633097,0.720286466,0.538442336,0.016605135
2010-08-24 22:00:00+00:00,0.470780983,0.274651772,0.720818855,0.53854622,0.016601092
2010-08-24 23:00:00+00:00,0.470118511,0.274670438,0.72014741,0.538083085,0.01659705
2010-08-25 00:00:00+00:00,0.469469871,0.274689099,0.720679546,0.538026253,0.016593007
2010-08-25 01:00:00+00:00,0.468807374,0.274707754,0.720007848,0.537563021,0.016589111
2010-08-25 02:00:00+00:00,0.468822772,0.274726403,0.720539733,0.53775152,0.016585215
2010-08-25 03:00:00+00:00,0.468838158,0.274745046,0.721071493,0.537939972,0.016581318
2010-08-25 04:00:00+00:00,0.468853532,0.274763684,0.721603127,0.538128375,0.016577422
2010-08-25 05:00:00+00:00,0.468190989,0.274782315,0.720930928,0.53766495,0.016573526
2010-08-25 06:00:00+00:00,0.46820634,0.27480094,0.721462311,0.537853257,0.01656963
2010-08-25 07:00:00+00:00,0.467638512,0.27481956,0.721993569,0.537825984,0.016565734
2010-08-25 08:00:00+00:00,0.466975934,0.274838173,0.721320994,0.537362414,0.016561838
2010-08-25 09:00:00+00:00,0.466841352,0.274856781,0.721852002,0.537495176,0.016557942
2010-08-25 10:00:00+00:00,0.466665494,0.274875382,0.722382884,0.537612639,0.016554046
2010-08-25 11:00:00+00:00,0.466454256,0.274893978,0.72291364,0.537716982,0.016550149
2010-08-25 12:00:00+00:00,0.466198795,0.274912568,0.723444271,0.537804937,0.016546253
2010-08-25 13:00:00+00:00,0.465946269,0.274931152,0.723974777,0.537893933,0.016542357
2010-08-25 14:00:00+00:00,0.465693732,0.27494973,0.724505158,0.537982881,0.016538461
2010-08-25 15:00:00+00:00,0.465461815,0.274968302,0.725035413,0.538079405,0.016534565
2010-08-25 16:00:00+00:00,0.465262307,0.274986868,0.725565543,0.538187864,0.016530669
2010-08-25 17:00:00+00:00,0.464599625,0.275005428,0.72489184,0.53772386,0.016526773
2010-08-25 18:00:00+00:00,0.46393693,0.275023982,0.724218012,0.537259808,0.016522877
2010-08-25 19:00:00+00:00,0.463274224,0.275042531,0.723544058,0.536795707,0.01651898
2010-08-25 20:00:00+00:00,0.462886036,0.275061073,0.724073686,0.536834256,0.016515084
2010-08-25 21:00:00+00:00,0.462559731,0.27507961,0.724603189,0.536895633,0.016511188
2010-08-25 22:00:00+00:00,0.46229531,0.27509814,0.725132567,0.536979837,0.016507292
2010-08-25 23:00:00+00:00,0.46213109,0.275116665,0.725661819,0.53710103,0.016503396
2010-08-26 00:00:00+00:00,0.461468326,0.275135185,0.724987239,0.536636689,0.0164995
2010-08-26 01:00:00+00:00,0.460805549,0.275153701,0.724312533,0.5361723,0.01649573
2010-08-26 02:00:00+00:00,0.460364235,0.275172212,0.724841409,0.536190952,0.01649196
2010-08-26 03:00:00+00:00,0.459940592,0.275190719,0.72537016,0.536216092,0.01648819
2010-08-26 04:00:00+00:00,0.459955683,0.275209222,0.725898786,0.536403339,0.016484421
2010-08-26 05:00:00+00:00,0.459970762,0.27522772,0.726427286,0.536590538,0.016480651
2010-08-26 06:00:00+00:00,0.45950287,0.275246213,0.726955661,0.536599194,0.016476881
2010-08-26 07:00:00+00:00,0.459268115,0.275264702,0.72748391,0.53669397,0.016473111
2010-08-26 08:00:00+00:00,0.458605251,0.275283186,0.726808327,0.536229244,0.016469342
2010-08-26 09:00:00+00:00,0.458458589,0.275301666,0.727336326,0.536356492,0.016465572
2010-08-26 10:00:00+00:00,0.457795699,0.275320142,0.726660492,0.53589167,0.016461802
2010-08-26 11:00:00+00:00,0.457132796,0.275338613,0.725984533,0.535426799,0.016458032
2010-08-26 12:00:00+00:00,0.456739733,0.27535708,0.726512155,0.53546285,0.016454262
2010-08-26 13:00:00+00:00,0.456448597,0.275375542,0.727039653,0.535536528,0.016450493
2010-08-26 14:00:00+00:00,0.456136817,0.275394,0.727567025,0.535602533,0.016446723
2010-08-26 15:00:00+00:00,0.455473864,0.275412453,0.726890564,0.53513747,0.016442953
2010-08-26 16:00:00+00:00,0.454810898,0.275430902,0.726213978,0.534672359,0.016439183
2010-08-26 17:00:00+00:00,0.454560976,0.275449346,0.726740974,0.534761095,0.016435414
2010-08-26 18:00:00+00:00,0.454272724,0.275467786,0.727267844,0.534835622,0.016431644
2010-08-26 19:00:00+00:00,0.45360972,0.275486221,0.726590882,0.534370366,0.016427874
2010-08-26 20:00:00+00:00,0.453191757,0.275504652,0.727117502,0.534396866,0.016424104
2010-08-26 21:00:00+00:00,0.452817992,0.275523078,0.727643997,0.534439658,0.016420334
2010-08-26 22:00:00+00:00,0.452154951,0.2755415,0.726966658,0.533974258,0.016416565
2010-08-26 23:00:00+00:00,0.451491897,0.275559918,0.726289195,0.53350881,0.016412795
2010-08-27 00:00:00+00:00,0.451445257,0.275578332,0.726815313,0.533672373,0.016409025
2010-08-27 01:00:00+00:00,0.45078218,0.275596742,0.7261376,0.53320683,0.016405331
2010-08-27 02:00:00+00:00,0.450119092,0.275615148,0.725459762,0.53274124,0.016401636
2010-08-27 03:00:00+00:00,0.450133898,0.275633551,0.725985506,0.532927384,0.016397942
2010-08-27 04:00:00+00:00,0.450148694,0.275651949,0.726511126,0.533113481,0.016394247
2010-08-27 05:00:00+00:00,0.449712939,0.275670344,0.727036622,0.533133018,0.016390553
2010-08-27 06:00:00+00:00,0.449049807,0.275688736,0.726358285,0.53266724,0.016386858
2010-08-27 07:00:00+00:00,0.44906457,0.275707123,0.726883531,0.532853195,0.016383164
2010-08-27 08:00:00+00:00,0.44896184,0.275725507,0.727408652,0.532995684,0.016379469
2010-08-27 09:00:00+00:00,0.448298674,0.275743887,0.726729942,0.532529766,0.016375774
2010-08-27 10:00:00+00:00,0.447635498,0.275762264,0.726051107,0.5320638,0.01637208
2010-08-27 11:00:00+00:00,0.447417785,0.275780636,0.726575854,0.532163664,0.016368385
2010-08-27 12:00:00+00:00,0.446754587,0.275799005,0.72589677,0.531697605,0.016364691
2010-08-27 13:00:00+00:00,0.446472009,0.27581737,0.726421268,0.53177341,0.016360996
2010-08-27 14:00:00+00:00,0.446171735,0.275835732,0.726945642,0.531842633,0.016357302
2010-08-27 15:00:00+00:00,0.445897978,0.275854089,0.727469891,0.531921611,0.016353607
2010-08-27 16:00:00+00:00,0.445234735,0.275872443,0.726790308,0.531455364,0.016349913
2010-08-27 17:00:00+00:00,0.444999271,0.275890794,0.727314308,0.53154841,0.016346218
2010-08-27 18:00:00+00:00,0.444336006,0.27590914,0.726634476,0.531082069,0.016342524
2010-08-27 19:00:00+00:00,0.444000308,0.275927483,0.727158226,0.531137984,0.016338829
2010-08-27 20:00:00+00:00,0.443337021,0.275945822,0.726478145,0.530671548,0.016335135
2010-08-27 21:00:00+00:00,0.442974774,0.275964157,0.727001646,0.530717565,0.01633144
2010-08-27 22:00:00+00:00,0.442311465,0.275982488,0.726321315,0.530251035,0.016327746
2010-08-27 23:00:00+00:00,0.442158462,0.276000816,0.726844568,0.530374301,0.016324051
2010-08-28 00:00:00+00:00,0.442135135,0.27601914,0.727367695,0.530545449,0.016320357
2010-08-28 01:00:00+00:00,0.441471815,0.276037461,0.726686992,0.530078789,0.016316711
2010-08-28 02:00:00+00:00,0.441486413,0.276055778,0.727209873,0.530263871,0.016313065
2010-08-28 03:00:00+00:00,0.441501023,0.276074091,0.727732631,0.530448916,0.016309419
2010-08-28 04:00:00+00:00,0.440837738,0.2760924,0.727051558,0.529982143,0.016305774
2010-08-28 05:00:00+00:00,0.44085237,0.276110706,0.72757407,0.530167114,0.016302128
2010-08-28 06:00:00+00:00,0.440189108,0.276129009,0.726892751,0.529700266,0.016298482
2010-08-28 07:00:00+00:00,0.439525858,0.276147307,0.726211309,0.529233382,0.016294836
2010-08-28 08:00:00+00:00,0.439499674,0.276165602,0.726733451,0.529403143,0.016291191
2010-08-28 09:00:00+00:00,0.439420448,0.276183894,0.72725547,0.529553259,0.016287545
2010-08-28 10:00:00+00:00,0.438892613,0.276202182,0.727777366,0.529537534,0.016283899
