,RO_P2HT_OTH,RO_STUR_BIO_CHP,RO_COMC_GAS_CHP
2016-06-01 09:00:00,944.6585852497103,858.9355413535836,568.8976503886283
2016-06-01 10:00:00,899.1378112263901,817.5455499968448,541.483871706997
2016-06-01 11:00:00,879.2481036576421,799.460733953585,529.5057792199779
2016-06-01 12:00:00,888.6803361129248,808.0370384689453,535.1861117395953
2016-06-01 13:00:00,928.0496541871473,843.8337877504492,558.8953257345196
2016-06-01 14:00:00,992.4348931210325,902.3763881379085,597.6697694553856
2016-06-01 15:00:00,1053.9494526120056,958.3088088902583,634.7154163224549
2016-06-01 16:00:00,1127.97197253281,1025.6141551955857,679.293678052495
2016-06-01 17:00:00,1120.7952739255297,1019.0887061078115,674.9716859180035
2016-06-01 18:00:00,1025.652755246158,932.5798953441772,617.674418763603
2016-06-01 19:00:00,759.7048097135178,690.7653962915188,457.51373880830647
2016-06-01 20:00:00,494.37200977578703,449.5102214463837,297.7235153216806
2016-06-01 21:00:00,325.00192264397447,295.5096229749143,195.72450094768308
2016-06-01 22:00:00,343.86638755453964,312.66223200563485,207.0851659869177
2016-06-01 23:00:00,355.14405679455126,322.9165091435656,213.87686791254703
2016-06-02 00:00:00,412.5576456527928,375.1201018457586,248.4528049884784
2016-06-02 01:00:00,599.3568579737145,544.968219530394,360.9480859748124
2016-06-02 02:00:00,1006.1731447406834,914.8679621059333,605.9432972556978
2016-06-02 03:00:00,1258.382838653673,1144.1908871905669,757.8304494106819
2016-06-02 04:00:00,1213.6822587568993,1103.5466614438596,730.9106126872783
2016-06-02 05:00:00,1058.2554717763737,962.2240783429228,637.3086116031499
2016-06-02 06:00:00,984.8480974504791,895.4780562451188,593.1008063417803
2016-06-02 07:00:00,897.702471504934,816.2404601792899,540.6194732800988
2016-06-02 08:00:00,834.752572292505,759.0029496093854,502.70942798613106
2016-06-02 09:00:00,796.8185939397381,724.5112901454364,479.86461241810497
2016-06-02 10:00:00,752.1180140429644,683.8670643987291,452.9447756947013
2016-06-02 11:00:00,730.7929667527603,664.4771585379143,440.1022847807838
2016-06-02 12:00:00,729.9727726262141,663.7313929278831,439.60834282255627
2016-06-02 13:00:00,766.4714112575248,696.9179625742773,461.58875996368414
2016-06-02 14:00:00,817.3234471033958,743.1554303962197,492.2131613737948
2016-06-02 15:00:00,867.9704344176304,789.2064568156543,522.7140772943485
2016-06-02 16:00:00,933.1758674780617,848.4948228131449,561.982462973442
2016-06-02 17:00:00,930.1001395035131,845.6982017755274,560.1301806300885
2016-06-02 18:00:00,852.1816974816138,774.8504688225511,513.2056945984674
2016-06-02 19:00:00,630.9343318457474,573.6801955166001,379.96485136657463
2016-06-02 20:00:00,403.5355102607835,366.916680135414,243.01944344797494
2016-06-02 21:00:00,263.28231462136483,239.39076082005673,158.5553685910568
2016-06-02 22:00:00,279.8912456839276,254.49251442319112,168.55769324516555
2016-06-02 23:00:00,286.8628957595712,260.8315221084574,172.75619989010005
2016-06-03 00:00:00,337.0997860105325,306.5096657228763,203.01014483154003
2016-06-03 01:00:00,500.1133686616112,454.7305807166031,301.1811090292738
2016-06-03 02:00:00,859.5634446205306,781.5623593128332,517.6511722225157
2016-06-03 03:00:00,1074.6593543073,977.1393905435492,647.1874507677015
2016-06-03 04:00:00,1030.1638229421628,936.6816061993496,620.3910995338548
2016-06-03 05:00:00,888.6803361129248,808.0370384689453,535.1861117395953
2016-06-03 06:00:00,834.1374266975952,758.443625401862,502.33897151746044
2016-06-03 07:00:00,756.8341302706056,688.1552166564092,455.7849419545099
2016-06-03 08:00:00,706.3921914880077,642.2906316394824,425.40751152351305
2016-06-03 09:00:00,674.4046205527017,613.2057728482606,406.143775152637
2016-06-03 10:00:00,627.8586038711987,570.8835744789826,378.11256902322117
2016-06-03 11:00:00,608.7890904289972,553.5445240457542,366.6284184944297
2016-06-03 12:00:00,600.1770521002608,545.7139851404252,361.4420279330399
2016-06-03 13:00:00,631.9595745039303,574.6124025291393,380.58227881435914
2016-06-03 14:00:00,674.6096690843383,613.3922142507683,406.26726064219383
2016-06-03 15:00:00,715.4143268800171,650.4940533498271,430.8408730640166
2016-06-03 16:00:00,771.8026730800757,701.7654390394811,464.79938269216353
2016-06-03 17:00:00,774.6733525229878,704.3756186745907,466.5281795459601
2016-06-03 18:00:00,708.0325797411002,643.7821628595451,426.39539543996824
2016-06-03 19:00:00,527.1797748376395,479.34084584763696,317.48119365078435
2016-06-03 20:00:00,333.8190095043473,303.52660328275107,201.03437699862968
2016-06-03 21:00:00,257.7460042671772,234.35684295234523,155.22126037302058
2016-06-03 22:00:00,274.14988679810335,249.2721551529718,165.1000995375724
2016-06-03 23:00:00,280.7114398104739,255.23828003322248,169.05163520339315
2016-06-04 00:00:00,330.33318446652555,300.3570994401179,198.93512367616242
2016-06-04 01:00:00,491.09123326960184,446.5271590062584,295.74774748877024
2016-06-04 02:00:00,846.6453871274264,769.8165509548397,509.8715863804312
2016-06-04 03:00:00,1057.8453747131007,961.8511955379072,637.061640624036
2016-06-04 04:00:00,1013.9649889428732,921.9527354012309,610.6357458588598
2016-06-04 05:00:00,873.0966477085447,793.86749187835,525.801214533271
2016-06-04 06:00:00,820.604223609581,746.138492836345,494.1889292067051
2016-06-04 07:00:00,744.1211213091378,676.5958497009236,448.12884160198234
2016-06-04 08:00:00,694.7044251847228,631.6634716965359,418.3688386187698
2016-06-04 09:00:00,663.1269513126899,602.9514957103299,399.3520732270077
2016-06-04 10:00:00,616.3758860995504,560.4428559385441,371.19738160803496
2016-06-04 11:00:00,597.3063726573487,543.1038055053156,359.71323107924337
2016-06-04 12:00:00,587.6690916704297,534.3410595874475,353.9094130700692
2016-06-04 13:00:00,619.2465655424625,563.0530355736536,372.92617846183146
2016-06-04 14:00:00,660.8714174646876,600.9006402827436,397.9937328418817
2016-06-04 15:00:00,700.4457840705469,636.8838309667552,421.82643232636303
2016-06-04 16:00:00,756.0139361440592,687.4094510463779,455.2909999962824
2016-06-04 17:00:00,759.7048097135178,690.7653962915188,457.51373880830647
2016-06-04 18:00:00,693.8842310581765,630.9177060865046,417.8748966605423
2016-06-04 19:00:00,517.3374453190837,470.3916585272609,311.5538901520532
2016-06-04 20:00:00,327.66755355525,297.93336120751604,197.32981231192272
2016-06-04 21:00:00,230.47454955951252,209.56013641880355,138.79769026195316
2016-06-04 22:00:00,245.85318943225576,223.54324160689097,148.05910197872052
2016-06-04 23:00:00,247.69862621698496,225.22121422946142,149.17047138473256
2016-06-05 00:00:00,292.8093031770319,266.2383227811846,176.33727908725012
2016-06-05 01:00:00,441.26444008191356,401.2218981968552,265.7407735264441
2016-06-05 02:00:00,772.8279157382586,702.6976460520202,465.41681013994804
2016-06-05 03:00:00,968.2391663879165,880.3763026419844,583.0984816876716
2016-06-05 04:00:00,931.5354792249691,847.0032915930822,560.9945790569868
2016-06-05 05:00:00,799.4842248510137,726.9350283780384,481.4699237823447
2016-06-05 06:00:00,754.1684993593301,685.7314784238073,454.1796305902702
2016-06-05 07:00:00,681.3762706283452,619.5447805335268,410.3422817975715
2016-06-05 08:00:00,635.0353024784789,577.4090235667568,382.43456115771266
2016-06-05 09:00:00,609.1991874922702,553.9174068507699,366.87538947354346
2016-06-05 10:00:00,561.6279281525843,510.66300146895276,338.2267558963432
2016-06-05 11:00:00,541.3281235205632,492.20530262067734,326.00169243021026
2016-06-05 12:00:00,529.4353086856418,481.3917012752231,318.8395340359102
2016-06-05 13:00:00,557.9370545831259,507.3070562238118,336.00401708431906
2016-06-05 14:00:00,597.3063726573487,543.1038055053156,359.71323107924337
2016-06-05 15:00:00,634.2151083519327,576.6632579567254,381.940619199485
2016-06-05 16:00:00,687.1176295141695,624.7651398037461,413.7998755051646
2016-06-05 17:00:00,690.8085030836278,628.1210850488872,416.0226143171888
2016-06-05 18:00:00,631.549477440657,574.2395197241235,380.3353078352453
2016-06-05 19:00:00,471.20152570085395,428.44234296299874,283.7696550017513
2016-06-05 20:00:00,295.88503115158056,269.03494381880205,178.1895614306036
2016-06-05 21:00:00,185.3638725994656,168.5430278670804,111.63088255943563
2016-06-05 22:00:00,191.10523148528972,173.76338713729973,115.08847626702878
2016-06-05 23:00:00,190.07998882710686,172.83118012476055,114.47104881924427
2016-06-06 00:00:00,227.60387011660043,206.9499567836939,137.0688934081566
2016-06-06 01:00:00,359.86017302219255,327.20466140124574,216.7170341723557
2016-06-06 02:00:00,655.1300585788634,595.6802810125243,394.5361391342886
2016-06-06 03:00:00,830.0364560648636,754.7147973517052,499.8692617263224
2016-06-06 04:00:00,788.2065556110019,716.6807512401075,474.6782218567153
2016-06-06 05:00:00,666.2026792872387,605.7481167479473,401.2043555703611
2016-06-06 06:00:00,635.8554966050252,578.1547891767881,382.9285031159402
2016-06-06 07:00:00,577.2116165569641,524.832548059548,347.6116531026674
2016-06-06 08:00:00,541.7382205838364,492.578185425693,326.248663409324
2016-06-06 09:00:00,517.9525909139934,470.9509827347845,311.9243466207239
2016-06-06 10:00:00,462.3844388404811,420.4253626551619,278.4597789508046
2016-06-06 11:00:00,451.7219151953791,410.7304097247547,272.03853349384593
2016-06-06 12:00:00,430.1918193735385,391.1540624614322,259.0725570903717
2016-06-06 13:00:00,458.07841967611296,416.5100932024974,275.8665836701098
2016-06-06 14:00:00,490.2710391430555,445.7813933962271,295.2538055305427
2016-06-06 15:00:00,511.8011349648961,465.3577406595495,308.219781934017
2016-06-06 16:00:00,554.4512295453042,504.1375523811787,333.90476376185177
2016-06-06 17:00:00,563.0632678740404,511.9680912865076,339.0911543232414
2016-06-06 18:00:00,515.697057065991,468.9001273071983,310.566006235598
2016-06-06 19:00:00,387.1316277298573,352.0013679347875,233.14060428342316
2016-06-06 20:00:00,241.13707320461452,219.25508934921086,145.21893571891187
2016-06-06 21:00:00,126.71999255140457,115.2207867498404,76.31403254616286
2016-06-06 22:00:00,140.6632927026918,127.89880212037299,84.71104583603191
2016-06-06 23:00:00,145.1743603986965,132.00051297554532,87.42772660628368
2016-06-07 00:00:00,185.56892113110217,168.72946926958826,111.75436804899255
2016-06-07 01:00:00,291.3739634555759,264.93323296362973,175.47288066035182
2016-06-07 02:00:00,525.5393865845468,477.8493146275743,316.4933097343292
2016-06-07 03:00:00,622.9374391119208,566.4089808187946,375.1489172738556
2016-06-07 04:00:00,596.4861785308024,542.3580398952843,359.2192891210158
2016-06-07 05:00:00,474.07220514376604,431.0525225981084,285.4984518555478
2016-06-07 06:00:00,458.69356527102263,417.0694174100209,276.2370401387804
2016-06-07 07:00:00,419.32424719679994,381.2726681285172,252.5278261438561
2016-06-07 08:00:00,404.97084998223954,368.2217699529689,243.88384187487324
2016-06-07 09:00:00,391.23259836258893,355.73019598494415,235.6103140745611
2016-06-07 10:00:00,341.40580517490065,310.42493517554084,205.6033401122349
2016-06-07 11:00:00,330.7432815297987,300.72998224513356,199.18209465527622
2016-06-07 12:00:00,307.5727974548655,279.6621037617485,185.22823433534674
2016-06-07 13:00:00,331.1533785930718,301.10286505014926,199.42906563439
2016-06-07 14:00:00,367.6520172243825,334.28943469654337,221.40948277551783
2016-06-07 15:00:00,376.0590070214822,341.93353219936455,226.47238784735066
2016-06-07 16:00:00,401.0749278811446,364.6793833053201,241.53761757329218
2016-06-07 17:00:00,419.9393927917097,381.8319923360406,252.89828261252677
2016-06-07 18:00:00,386.31143360331106,351.2556023247561,232.64666232519554
2016-06-07 19:00:00,284.40231337993225,258.59422527836347,171.2743740154173
2016-06-07 20:00:00,176.34173720745622,160.3396061567358,106.19752101893214
2016-06-07 21:00:00,124.25941017176562,112.98348991974639,74.83220667148008
2016-06-07 22:00:00,137.58756472814315,125.1021810827555,82.85876349267843
2016-06-07 23:00:00,133.48659409541162,121.37335303259886,80.38905370154049
2016-06-08 00:00:00,157.68232082852768,143.37343852852305,94.96034146925443
2016-06-08 01:00:00,258.1561013304504,234.7297257573609,155.46823135213438
2016-06-08 02:00:00,513.2364746863523,466.6628304771043,309.0841803609153
2016-06-08 03:00:00,649.5937482246759,590.6463631448129,391.2020309162524
2016-06-08 04:00:00,614.1203522515481,558.3920005109578,369.83904122290903
2016-06-08 05:00:00,489.04074795323606,444.6627449811801,294.51289259320134
2016-06-08 06:00:00,472.8419139539466,429.9338741830614,284.7575389182064
2016-06-08 07:00:00,431.62715909499457,392.4591522789871,259.93695551726995
2016-06-08 08:00:00,417.2737618804342,379.4082541034388,251.29297124828713
2016-06-08 09:00:00,401.6900734760543,365.2387075128435,241.90807404196283
2016-06-08 10:00:00,345.09667874435905,313.78088042068185,207.8260789242591
2016-06-08 11:00:00,335.8694948207131,305.3910173078294,202.26923189419864
2016-06-08 12:00:00,309.2131857079581,281.15363498181114,186.21611825180193
2016-06-08 13:00:00,331.3584271247084,301.28930645265706,199.5525511239469
2016-06-08 14:00:00,365.60153190801674,332.42502067146506,220.17462787994884
2016-06-08 15:00:00,373.3933761102067,339.5097939667627,224.86707648311096
2016-06-08 16:00:00,403.3304617291469,366.73023873290623,242.89595795841805
2016-06-08 17:00:00,421.37473251316567,383.13708215359543,253.76268103942505
2016-06-08 18:00:00,378.10949233784794,343.7979462244428,227.7072427429196
2016-06-08 19:00:00,282.7619251268397,257.1026940583008,170.28649009896213
2016-06-08 20:00:00,173.06096070127097,157.35654371661047,104.22175318602177
2016-06-08 21:00:00,109.29086736229551,99.37326753667463,65.81776593382654
2016-06-08 22:00:00,124.05436164012906,112.79704851723857,74.7087211819232
2016-06-08 23:00:00,119.95339100739754,109.06822046708191,72.23901139078524
2016-06-09 00:00:00,138.20271032305288,125.66150529027901,83.22921996134916
2016-06-09 01:00:00,231.90988928096857,210.86522623635838,139.66208868885147
2016-06-09 02:00:00,476.32773899176834,433.10337802569455,286.85679224067366
2016-06-09 03:00:00,618.6314199475528,562.4937113661301,372.5557219931608
2016-06-09 04:00:00,584.1832666326078,531.1715557448143,351.810159747602
2016-06-09 05:00:00,462.5894873721176,420.6118040576697,278.5832644403615
2016-06-09 06:00:00,446.18560484119155,405.6964918570432,268.7044252758097
2016-06-09 07:00:00,413.3778397793392,375.86586745579,248.94674694670604
2016-06-09 08:00:00,404.5607529189664,367.8488871479532,243.63687089575942
2016-06-09 09:00:00,391.23259836258893,355.73019598494415,235.6103140745611
2016-06-09 10:00:00,329.7180388716158,299.7977752325944,198.5646672074917
2016-06-09 11:00:00,318.6454181632406,289.7299394971715,191.89645077141924
2016-06-09 12:00:00,290.96386639230275,264.5603501586141,175.22590968123802
2016-06-09 13:00:00,311.26367102432386,283.0180490068895,187.45097314737092
2016-06-09 14:00:00,348.37745525054424,316.76394286080716,209.80184675716944
2016-06-09 15:00:00,350.01784350363687,318.2554740808698,210.7897306736246
2016-06-09 16:00:00,374.6236673000261,340.6284423818097,225.60798942045236
2016-06-09 17:00:00,392.667938084045,357.03528580249895,236.47471250145938
2016-06-09 18:00:00,350.83803763018324,319.00123969090106,211.28367263185217
2016-06-09 19:00:00,258.9762954569967,235.47549136739224,155.96217331036195
2016-06-09 20:00:00,156.6570781703448,142.4412315159839,94.34291402146994
2016-06-09 21:00:00,102.11416875501533,92.84781844890051,61.495773799335126
2016-06-09 22:00:00,116.87766303284887,106.27159942946442,70.38672904743176
2016-06-09 23:00:00,112.3665953368442,102.16988857429212,67.67004827718
2016-06-10 00:00:00,127.74523520958743,116.15299376237954,76.93145999394736
2016-06-10 01:00:00,216.53124940822525,196.88212104827096,130.4006769720841
2016-06-10 02:00:00,451.31181813210594,410.35752691973903,271.79156251473216
2016-06-10 03:00:00,591.5650137715245,537.8834462350962,356.25563737165027
2016-06-10 04:00:00,558.7572487096722,508.0528218338431,336.4979590425466
2016-06-10 05:00:00,438.8038577022747,398.9846013667611,264.25894765176133
2016-06-10 06:00:00,423.0151207662583,384.62861337365814,254.75056495588024
2016-06-10 07:00:00,394.5133748687741,358.71325842506945,237.58608190747148
2016-06-10 08:00:00,388.3619189196767,353.12001634983443,233.8815172207645
2016-06-10 09:00:00,376.0590070214822,341.93353219936455,226.47238784735066
2016-06-10 10:00:00,314.1343504672359,285.6282286419991,189.17977000116747
2016-06-10 11:00:00,303.8819238854071,276.3061585166075,183.0054955233226
2016-06-10 12:00:00,276.20037211446925,251.13656917805017,166.3349544331414
2016-06-10 13:00:00,295.26988555667083,268.47561961127855,177.81910496193288
2016-06-10 14:00:00,333.61396097271074,303.3401618802432,200.9108915090728
2016-06-10 15:00:00,332.58871831452785,302.40795486770406,200.2934640612883
2016-06-10 16:00:00,354.73395973127816,322.5436263385499,213.62989693343326
2016-06-10 17:00:00,372.57318198366033,338.7640283567314,224.3731345248834
2016-06-10 18:00:00,332.3836697828913,302.2215134651962,200.1699785717314
2016-06-10 19:00:00,244.41784971079974,222.23815178933614,147.19470355182222
2016-06-10 20:00:00,147.22484571506226,133.86492700062362,88.66258150185266
2016-06-10 21:00:00,109.70096442556867,99.74615034169028,66.06473691294033
2016-06-10 22:00:00,124.46445870340223,113.16993132225424,74.95569216103699
2016-06-10 23:00:00,120.36348807067068,109.44110327209758,72.48598236989902
2016-06-11 00:00:00,138.61280738632604,126.03438809529467,83.47619094046294
2016-06-11 01:00:00,232.52503487587828,211.42455044388186,140.03254515752212
2016-06-11 02:00:00,477.14793311831465,433.8491436357258,287.35073419890125
2016-06-11 03:00:00,619.8617111373721,563.6123597811771,373.29663493050214
2016-06-11 04:00:00,585.4135578224273,532.2902041598613,352.55107268494334
2016-06-11 05:00:00,463.409681498664,421.357569667701,279.07720639858906
2016-06-11 06:00:00,447.00579896773786,406.4422574670745,269.19836723403733
2016-06-11 07:00:00,413.99298537424886,376.42519166331346,249.3172034153767
2016-06-11 08:00:00,405.1758985138761,368.40821135547674,244.00732736443015
2016-06-11 09:00:00,391.8477439574986,356.28952019246765,235.98077054323178
2016-06-11 10:00:00,330.1281359348889,300.1706580376101,198.81163818660553
2016-06-11 11:00:00,319.05551522651376,290.1028223021871,192.14342175053304
2016-06-11 12:00:00,291.5790119872125,265.1196743661376,175.59636614990873
2016-06-11 13:00:00,311.67376808759695,283.39093181190515,187.6979441264847
2016-06-11 14:00:00,348.99260084545404,317.32326706833067,210.17230322584012
2016-06-11 15:00:00,350.63298909854666,318.81479828839326,211.16018714229529
2016-06-11 16:00:00,375.2388128949359,341.18776658933314,225.978445889123
2016-06-11 17:00:00,393.48813221059123,357.78105141253025,236.96865445968695
2016-06-11 18:00:00,351.4531832250929,319.5605638984246,211.65412910052288
2016-06-11 19:00:00,259.5914410519065,236.03481557491574,156.3326297790327
2016-06-11 20:00:00,156.86212670198137,142.62767291849173,94.46639951102684
2016-06-11 21:00:00,139.63805004450893,126.96659510783383,84.09361838824742
2016-06-11 22:00:00,152.3510590059767,138.52596206331944,91.7497187407751
2016-06-11 23:00:00,149.6854280947012,136.1022238307176,90.14440737653541
2016-06-12 00:00:00,178.59727105545855,162.39046158432194,107.555861404058
2016-06-12 01:00:00,289.5285266708467,263.2552603410593,174.36151125433975
2016-06-12 02:00:00,559.1673457729454,508.4257046388588,336.7449300216604
2016-06-12 03:00:00,704.7518032349151,640.7991004194197,424.4196276070578
2016-06-12 04:00:00,674.6096690843383,613.3922142507683,406.26726064219383
2016-06-12 05:00:00,553.2209383554847,503.0189039661317,333.1638508245104
2016-06-12 06:00:00,532.9211337234636,484.56120511785633,320.9387873583775
2016-06-12 07:00:00,480.83880668777306,437.2050888808668,289.57347301092545
2016-06-12 08:00:00,457.6683226128398,416.1372103974818,275.61961269099595
2016-06-12 09:00:00,439.00890623391126,399.17104276926904,264.38243314131824
2016-06-12 10:00:00,385.28619094512817,350.323395312217,232.02923487741106
2016-06-12 11:00:00,367.8570657560191,334.4758760990512,221.53296826507471
2016-06-12 12:00:00,344.27648461781274,313.0351148106505,207.33213696603147
2016-06-12 13:00:00,365.60153190801674,332.42502067146506,220.17462787994884
2016-06-12 14:00:00,399.8446366913251,363.56073489027307,240.7967046359508
2016-06-12 15:00:00,416.2485192222513,378.4760470908996,250.67554380050257
2016-06-12 16:00:00,452.74715785356193,411.66261673729383,272.65596094163044
2016-06-12 17:00:00,466.07531240993944,423.78130790030286,280.68251776282875
2016-06-12 18:00:00,421.57978104480225,383.3235235561032,253.88616652898193
2016-06-12 19:00:00,314.9545445937822,286.37399425203046,189.67371195939506
2016-06-12 20:00:00,191.51532854856288,174.13626994231538,115.33544724614256
2016-06-12 21:00:00,206.6889198896696,187.932933727895,124.47337347335302
2016-06-12 22:00:00,212.02018171222062,192.78041019309865,127.68399620183237
2016-06-12 23:00:00,213.2504729020401,193.89905860814562,128.42490913917376
2016-06-13 00:00:00,252.20969391298974,229.32292508463377,151.88715215498434
2016-06-13 01:00:00,389.59221010949625,354.2386647648814,234.62243015810586
2016-06-13 02:00:00,693.67918252654,630.7312646839968,417.75141117098536
2016-06-13 03:00:00,876.3774242147299,796.8505543184754,527.7769823661813
2016-06-13 04:00:00,836.3929605455976,760.4944808294482,503.69731190258636
2016-06-13 05:00:00,714.3890842218342,649.5618463372878,430.223445616232
2016-06-13 06:00:00,676.0450088057943,614.6973040683232,407.13165906909217
2016-06-13 07:00:00,615.7607405046407,559.8835317310204,370.82692513936416
2016-06-13 08:00:00,577.2116165569641,524.832548059548,347.6116531026674
2016-06-13 09:00:00,551.9906471656652,501.9002555510847,332.42293788716904
2016-06-13 10:00:00,498.47298040851865,453.2390494965404,300.19322511281865
2016-06-13 11:00:00,487.60540823178,443.3576551636253,293.64849416630307
2016-06-13 12:00:00,470.58638010594416,427.88301875547523,283.39919853308055
2016-06-13 13:00:00,499.08812600342844,453.7983737040639,300.5636815814894
2016-06-13 14:00:00,534.5615219765562,486.05273633791893,321.9266712748327
2016-06-13 15:00:00,561.6279281525843,510.66300146895276,338.2267558963432
2016-06-13 16:00:00,605.918410986085,550.9343444106446,364.89962164063314
2016-06-13 17:00:00,611.4547213402725,555.9682622783561,368.2337298586694
2016-06-13 18:00:00,561.0127825576747,510.1036772614293,337.8562994276725
2016-06-13 19:00:00,419.11919866516337,381.08622672600933,252.4043406542992
2016-06-13 20:00:00,264.10250874791114,240.13652643008805,159.04931054928443
2016-06-13 21:00:00,197.46173596602364,179.54307061504255,118.91652644329263
2016-06-13 22:00:00,212.63532730713032,193.33973440062215,128.05445267050305
2016-06-13 23:00:00,221.04231710422997,200.98383190344327,133.11735774233586
2016-06-14 00:00:00,271.07415882355474,246.47553411535435,163.24781719421892
2016-06-14 01:00:00,417.6838589437074,379.7811369084545,251.53994222740093
2016-06-14 02:00:00,725.2566563985728,659.443240670203,436.76817656274767
2016-06-14 03:00:00,840.493931178329,764.2233088796048,506.1670216937243
2016-06-14 04:00:00,804.4053896102914,731.4096220382262,484.4335755317102
2016-06-14 05:00:00,670.0986013883335,609.2905033955961,403.55057987194215
2016-06-14 06:00:00,637.4958848581177,579.6463203968507,383.91638703239533
2016-06-14 07:00:00,580.0822959998764,527.4427276946577,349.340449956464
2016-06-14 08:00:00,548.70987065948,498.9171931109593,330.4471700542586
2016-06-14 09:00:00,525.1292895212737,477.4764318225587,316.2463387552154
2016-06-14 10:00:00,479.403466966317,435.899999063312,288.7090745840272
2016-06-14 11:00:00,467.1005550681223,424.713514912842,281.29994521061326
2016-06-14 12:00:00,451.7219151953791,410.7304097247547,272.03853349384593
2016-06-14 13:00:00,481.65900081431937,437.9508544908981,290.067414969153
2016-06-14 14:00:00,520.4131732936323,473.1882795648784,313.4061724954067
2016-06-14 15:00:00,547.4795794696604,497.7985446959123,329.70625711691724
2016-06-14 16:00:00,588.6943343286125,535.2732665999866,354.5268405178537
2016-06-14 17:00:00,602.6376344798997,547.9512819705193,362.92385380772276
2016-06-14 18:00:00,553.6310354187578,503.39178677114734,333.4108218036242
2016-06-14 19:00:00,412.35259712115624,374.93366044325074,248.3293194989215
2016-06-14 20:00:00,261.23182930499905,237.52634679497837,157.32051369548785
2016-06-14 21:00:00,163.6287282459884,148.7802392012502,98.54142066640446
2016-06-14 22:00:00,177.57202839727563,161.4582545717828,106.93843395627351
2016-06-14 23:00:00,175.11144601763672,159.2209577416888,105.45660808159076
2016-06-15 00:00:00,210.17474492749142,191.10243757052817,126.5726267958203
2016-06-15 01:00:00,335.25434922580337,304.83169310030587,201.89877542552796
2016-06-15 02:00:00,631.3444289090205,574.0530783216157,380.2118223456884
2016-06-15 03:00:00,791.8974291804602,720.0366964852486,476.9009606687395
2016-06-15 04:00:00,749.6574316633255,681.629767568635,451.4629498200185
2016-06-15 05:00:00,611.8648184035458,556.3411450833718,368.48070083778316
2016-06-15 06:00:00,589.924625518432,536.3919150150336,355.2677534551951
2016-06-15 07:00:00,532.5110366601904,484.1883223128405,320.6918163792637
2016-06-15 08:00:00,507.0850187372549,461.0695884018694,305.37961567420837
2016-06-15 09:00:00,485.5549229154143,441.493241138547,292.41363927073405
2016-06-15 10:00:00,428.3463825888093,389.47608983886175,257.96118768435963
2016-06-15 11:00:00,415.83842215897806,378.10316428588396,250.4285728213888
2016-06-15 12:00:00,389.7972586411329,354.4251061673893,234.7459156476628
2016-06-15 13:00:00,415.83842215897806,378.10316428588396,250.4285728213888
2016-06-15 14:00:00,450.9017210688328,409.9846441147233,271.54459153561834
2016-06-15 15:00:00,469.9712345110344,427.32369454795173,283.0287420644098
2016-06-15 16:00:00,510.5708437750767,464.23909224450256,307.4788689966756
2016-06-15 17:00:00,527.7949204325491,479.9001700551604,317.85165011945503
2016-06-15 18:00:00,476.32773899176834,433.10337802569455,286.85679224067366
2016-06-15 19:00:00,359.2450274272829,326.64533719372224,216.346577703685
2016-06-15 20:00:00,222.06755976241288,201.91603891598243,133.73478519012036
2016-06-15 21:00:00,120.97863366558042,110.00042747962108,72.85643883856973
2016-06-15 22:00:00,135.3320308801408,123.05132565516934,81.50042310755256
2016-06-15 23:00:00,132.46135143722873,120.4411460200597,79.77162625375601
2016-06-16 00:00:00,156.4520296387082,142.25479011347608,94.21942853191305
2016-06-16 01:00:00,257.33590720390407,233.9839601473296,154.9742893939068
2016-06-16 02:00:00,511.8011349648961,465.3577406595495,308.219781934017
2016-06-16 03:00:00,651.6442335410416,592.5107771698911,392.4368858118213
2016-06-16 04:00:00,615.145594909731,559.324207523497,370.4564686706935
2016-06-16 05:00:00,495.1922039023333,450.25598705641505,298.2174572799082
2016-06-16 06:00:00,478.17317577649754,434.78135064826506,287.96816164668576
2016-06-16 07:00:00,437.16346944918206,397.4930701466985,263.27106373530614
2016-06-16 08:00:00,421.98987810807546,383.696406361119,254.13313750809576
2016-06-16 09:00:00,406.4061897036956,369.52685977052363,244.7482403017715
2016-06-16 10:00:00,348.5825037821809,316.950384263315,209.92533224672636
2016-06-16 11:00:00,336.0745433523497,305.57745871033717,202.39271738375555
2016-06-16 12:00:00,309.8283313028678,281.71295918933464,186.58657472047264
2016-06-16 13:00:00,330.7432815297987,300.72998224513356,199.18209465527622
2016-06-16 14:00:00,364.57628924983385,331.4928136589259,219.55720043216436
2016-06-16 15:00:00,372.3681334520238,338.57758695422353,224.24964903532646
2016-06-16 16:00:00,401.8951220076909,365.42514891535143,242.03155953151978
2016-06-16 17:00:00,418.7091016018902,380.71334392099374,252.15736967518544
2016-06-16 18:00:00,375.4438614265724,341.37420799184093,226.1019313786799
2016-06-16 19:00:00,280.5063912788373,255.05183863071466,168.92814971383626
2016-06-16 20:00:00,170.39532978999546,154.93280548400864,102.61644182178209
2016-06-16 21:00:00,126.514944019768,115.03434534733256,76.19054705660596
2016-06-16 22:00:00,141.07338976596495,128.27168492538866,84.95801681514571
2016-06-16 23:00:00,138.20271032305288,125.66150529027901,83.22921996134916
2016-06-17 00:00:00,163.42367971435183,148.59379779874237,98.41793517684758
2016-06-17 01:00:00,268.81862497555244,244.42467868776822,161.88947680909308
2016-06-17 02:00:00,532.716085191827,484.37476371534837,320.81530186882054
