,HE Piva,HE Perucica,HE Pljevlja
2015-01-04 09:00:00+00:00,0.5132628,0.750401218,8.555589347
2015-01-04 10:00:00+00:00,0.511488426,0.755068793,8.520468023
2015-01-04 11:00:00+00:00,0.509714052,0.759736369,8.485346699
2015-01-04 12:00:00+00:00,0.507939678,0.764403944,8.450225375
2015-01-04 13:00:00+00:00,0.506165304,0.769071519,8.415104051
2015-01-04 14:00:00+00:00,0.50439093,0.773739095,8.379982727
2015-01-04 15:00:00+00:00,0.502616556,0.77840667,8.344861403
2015-01-04 16:00:00+00:00,0.500842182,0.783074246,8.309740079
2015-01-04 17:00:00+00:00,0.499067809,0.787741821,8.274618755
2015-01-04 18:00:00+00:00,0.497293435,0.792409396,8.239497431
2015-01-04 19:00:00+00:00,0.495519061,0.797076972,8.204376107
2015-01-04 20:00:00+00:00,0.493744687,0.801744547,8.169254783
2015-01-04 21:00:00+00:00,0.491970313,0.806412122,8.134133459
2015-01-04 22:00:00+00:00,0.490195939,0.811079698,8.099012135
2015-01-04 23:00:00+00:00,0.488421565,0.815747273,8.063890812
2015-01-05 00:00:00+00:00,0.486647191,0.824046722,8.028769488
2015-01-05 01:00:00+00:00,0.485329687,0.83234617,8.011492654
2015-01-05 02:00:00+00:00,0.484012183,0.840645618,7.994215821
2015-01-05 03:00:00+00:00,0.482694679,0.848945067,7.976938988
2015-01-05 04:00:00+00:00,0.481377175,0.857244515,7.959662154
2015-01-05 05:00:00+00:00,0.480059671,0.865543964,7.942385321
2015-01-05 06:00:00+00:00,0.478742167,0.873843412,7.925108488
2015-01-05 07:00:00+00:00,0.477424663,0.882142861,7.907831655
2015-01-05 08:00:00+00:00,0.476107159,0.890442309,7.890554821
2015-01-05 09:00:00+00:00,0.474789655,0.898741757,7.873277988
2015-01-05 10:00:00+00:00,0.473472151,0.907041206,7.856001155
2015-01-05 11:00:00+00:00,0.472154647,0.915340654,7.838724322
2015-01-05 12:00:00+00:00,0.470837143,0.923640103,7.821447488
2015-01-05 13:00:00+00:00,0.469519639,0.931939551,7.804170655
2015-01-05 14:00:00+00:00,0.468202135,0.940239,7.786893822
2015-01-05 15:00:00+00:00,0.466884632,0.948538448,7.769616988
2015-01-05 16:00:00+00:00,0.465567128,0.956837896,7.752340155
2015-01-05 17:00:00+00:00,0.464249624,0.965137345,7.735063322
2015-01-05 18:00:00+00:00,0.46293212,0.973436793,7.717786489
2015-01-05 19:00:00+00:00,0.461614616,0.981736242,7.700509655
2015-01-05 20:00:00+00:00,0.460297112,0.99003569,7.683232822
2015-01-05 21:00:00+00:00,0.458979608,0.998335139,7.665955989
2015-01-05 22:00:00+00:00,0.457662104,1.006634587,7.648679155
2015-01-05 23:00:00+00:00,0.4563446,1.014934035,7.631402322
2015-01-06 00:00:00+00:00,0.455027096,1.011785037,7.614125489
2015-01-06 01:00:00+00:00,0.45415883,1.008636039,7.645773591
2015-01-06 02:00:00+00:00,0.453290564,1.005487041,7.677421693
2015-01-06 03:00:00+00:00,0.452422298,1.002338043,7.709069795
2015-01-06 04:00:00+00:00,0.451554033,0.999189044,7.740717897
2015-01-06 05:00:00+00:00,0.450685767,0.996040046,7.772365999
2015-01-06 06:00:00+00:00,0.449817501,0.992891048,7.804014101
2015-01-06 07:00:00+00:00,0.448949235,0.98974205,7.835662203
2015-01-06 08:00:00+00:00,0.44808097,0.986593051,7.867310305
2015-01-06 09:00:00+00:00,0.447212704,0.983444053,7.898958407
2015-01-06 10:00:00+00:00,0.446344438,0.980295055,7.930606509
2015-01-06 11:00:00+00:00,0.445476172,0.977146057,7.962254611
2015-01-06 12:00:00+00:00,0.444607906,0.973997058,7.993902713
2015-01-06 13:00:00+00:00,0.443739641,0.97084806,8.025550815
2015-01-06 14:00:00+00:00,0.442871375,0.967699062,8.057198917
2015-01-06 15:00:00+00:00,0.442003109,0.964550064,8.088847019
2015-01-06 16:00:00+00:00,0.441134843,0.961401065,8.120495121
2015-01-06 17:00:00+00:00,0.440266578,0.958252067,8.152143223
2015-01-06 18:00:00+00:00,0.439398312,0.955103069,8.183791325
2015-01-06 19:00:00+00:00,0.438530046,0.951954071,8.215439427
2015-01-06 20:00:00+00:00,0.43766178,0.948805073,8.247087528
2015-01-06 21:00:00+00:00,0.436793515,0.945656074,8.27873563
2015-01-06 22:00:00+00:00,0.435925249,0.942507076,8.310383732
2015-01-06 23:00:00+00:00,0.435056983,0.939358078,8.342031834
2015-01-07 00:00:00+00:00,0.434188717,0.936978344,8.373679936
2015-01-07 01:00:00+00:00,0.434008139,0.93459861,8.389130867
2015-01-07 02:00:00+00:00,0.433827561,0.932218876,8.404581797
2015-01-07 03:00:00+00:00,0.433646982,0.929839142,8.420032727
2015-01-07 04:00:00+00:00,0.433466404,0.927459408,8.435483657
2015-01-07 05:00:00+00:00,0.433285826,0.925079674,8.450934587
2015-01-07 06:00:00+00:00,0.433105248,0.92269994,8.466385517
2015-01-07 07:00:00+00:00,0.432924669,0.920320206,8.481836448
2015-01-07 08:00:00+00:00,0.432744091,0.917940472,8.497287378
2015-01-07 09:00:00+00:00,0.432563513,0.915560738,8.512738308
2015-01-07 10:00:00+00:00,0.432382934,0.913181004,8.528189238
2015-01-07 11:00:00+00:00,0.432202356,0.91080127,8.543640168
2015-01-07 12:00:00+00:00,0.432021778,0.908421536,8.559091098
2015-01-07 13:00:00+00:00,0.4318412,0.906041802,8.574542029
2015-01-07 14:00:00+00:00,0.431660621,0.903662068,8.589992959
2015-01-07 15:00:00+00:00,0.431480043,0.901282334,8.605443889
2015-01-07 16:00:00+00:00,0.431299465,0.8989026,8.620894819
2015-01-07 17:00:00+00:00,0.431118886,0.896522866,8.636345749
2015-01-07 18:00:00+00:00,0.430938308,0.894143132,8.651796679
2015-01-07 19:00:00+00:00,0.43075773,0.891763398,8.667247609
2015-01-07 20:00:00+00:00,0.430577152,0.889383664,8.68269854
2015-01-07 21:00:00+00:00,0.430396573,0.88700393,8.69814947
2015-01-07 22:00:00+00:00,0.430215995,0.884624196,8.7136004
2015-01-07 23:00:00+00:00,0.430035417,0.882244462,8.72905133
2015-01-08 00:00:00+00:00,0.429854838,0.896326708,8.74450226
2015-01-08 01:00:00+00:00,0.433703689,0.910408954,8.749026489
2015-01-08 02:00:00+00:00,0.43755254,0.924491201,8.753550718
2015-01-08 03:00:00+00:00,0.441401391,0.938573447,8.758074946
2015-01-08 04:00:00+00:00,0.445250242,0.952655693,8.762599175
2015-01-08 05:00:00+00:00,0.449099093,0.966737939,8.767123404
2015-01-08 06:00:00+00:00,0.452947944,0.980820185,8.771647632
2015-01-08 07:00:00+00:00,0.456796795,0.994902432,8.776171861
2015-01-08 08:00:00+00:00,0.460645645,1.008984678,8.78069609
2015-01-08 09:00:00+00:00,0.464494496,1.023066924,8.785220319
2015-01-08 10:00:00+00:00,0.468343347,1.03714917,8.789744547
2015-01-08 11:00:00+00:00,0.472192198,1.051231417,8.794268776
2015-01-08 12:00:00+00:00,0.476041049,1.065313663,8.798793005
2015-01-08 13:00:00+00:00,0.4798899,1.079395909,8.803317233
2015-01-08 14:00:00+00:00,0.483738751,1.093478155,8.807841462
2015-01-08 15:00:00+00:00,0.487587602,1.107560401,8.812365691
2015-01-08 16:00:00+00:00,0.491436453,1.121642648,8.816889919
2015-01-08 17:00:00+00:00,0.495285304,1.135724894,8.821414148
2015-01-08 18:00:00+00:00,0.499134154,1.14980714,8.825938377
2015-01-08 19:00:00+00:00,0.502983005,1.163889386,8.830462605
2015-01-08 20:00:00+00:00,0.506831856,1.177971633,8.834986834
2015-01-08 21:00:00+00:00,0.510680707,1.192053879,8.839511063
2015-01-08 22:00:00+00:00,0.514529558,1.206136125,8.844035292
2015-01-08 23:00:00+00:00,0.518378409,1.220218371,8.84855952
2015-01-09 00:00:00+00:00,0.52222726,1.217656586,8.853083749
2015-01-09 01:00:00+00:00,0.526416637,1.215094802,8.90527548
2015-01-09 02:00:00+00:00,0.530606014,1.212533017,8.95746721
2015-01-09 03:00:00+00:00,0.534795392,1.209971232,9.009658941
2015-01-09 04:00:00+00:00,0.538984769,1.207409447,9.061850672
2015-01-09 05:00:00+00:00,0.543174146,1.204847662,9.114042402
2015-01-09 06:00:00+00:00,0.547363523,1.202285877,9.166234133
2015-01-09 07:00:00+00:00,0.551552901,1.199724093,9.218425864
2015-01-09 08:00:00+00:00,0.555742278,1.197162308,9.270617594
2015-01-09 09:00:00+00:00,0.559931655,1.194600523,9.322809325
2015-01-09 10:00:00+00:00,0.564121033,1.192038738,9.375001056
2015-01-09 11:00:00+00:00,0.56831041,1.189476953,9.427192786
2015-01-09 12:00:00+00:00,0.572499787,1.186915168,9.479384517
2015-01-09 13:00:00+00:00,0.576689164,1.184353383,9.531576248
2015-01-09 14:00:00+00:00,0.580878542,1.181791599,9.583767978
2015-01-09 15:00:00+00:00,0.585067919,1.179229814,9.635959709
2015-01-09 16:00:00+00:00,0.589257296,1.176668029,9.68815144
2015-01-09 17:00:00+00:00,0.593446673,1.174106244,9.74034317
2015-01-09 18:00:00+00:00,0.597636051,1.171544459,9.792534901
2015-01-09 19:00:00+00:00,0.601825428,1.168982674,9.844726632
2015-01-09 20:00:00+00:00,0.606014805,1.16642089,9.896918362
2015-01-09 21:00:00+00:00,0.610204183,1.163859105,9.949110093
2015-01-09 22:00:00+00:00,0.61439356,1.16129732,10.00130182
2015-01-09 23:00:00+00:00,0.618582937,1.158735535,10.05349355
2015-01-10 00:00:00+00:00,0.622772314,1.149626685,10.10568528
2015-01-10 01:00:00+00:00,0.623014505,1.140517835,10.13287637
2015-01-10 02:00:00+00:00,0.623256696,1.131408986,10.16006746
2015-01-10 03:00:00+00:00,0.623498886,1.122300136,10.18725855
2015-01-10 04:00:00+00:00,0.623741077,1.113191286,10.21444964
2015-01-10 05:00:00+00:00,0.623983268,1.104082436,10.24164073
2015-01-10 06:00:00+00:00,0.624225458,1.094973586,10.26883182
2015-01-10 07:00:00+00:00,0.624467649,1.085864736,10.2960229
2015-01-10 08:00:00+00:00,0.62470984,1.076755886,10.32321399
2015-01-10 09:00:00+00:00,0.62495203,1.067647037,10.35040508
2015-01-10 10:00:00+00:00,0.625194221,1.058538187,10.37759617
2015-01-10 11:00:00+00:00,0.625436412,1.049429337,10.40478726
2015-01-10 12:00:00+00:00,0.625678602,1.040320487,10.43197835
2015-01-10 13:00:00+00:00,0.625920793,1.031211637,10.45916944
2015-01-10 14:00:00+00:00,0.626162984,1.022102787,10.48636052
2015-01-10 15:00:00+00:00,0.626405174,1.012993938,10.51355161
2015-01-10 16:00:00+00:00,0.626647365,1.003885088,10.5407427
2015-01-10 17:00:00+00:00,0.626889556,0.994776238,10.56793379
2015-01-10 18:00:00+00:00,0.627131746,0.985667388,10.59512488
2015-01-10 19:00:00+00:00,0.627373937,0.976558538,10.62231597
2015-01-10 20:00:00+00:00,0.627616128,0.967449688,10.64950705
2015-01-10 21:00:00+00:00,0.627858318,0.958340838,10.67669814
2015-01-10 22:00:00+00:00,0.628100509,0.949231989,10.70388923
2015-01-10 23:00:00+00:00,0.628342699,0.940123139,10.73108032
2015-01-11 00:00:00+00:00,0.62858489,0.930665625,10.75827141
2015-01-11 01:00:00+00:00,0.626295236,0.92120811,10.74452514
2015-01-11 02:00:00+00:00,0.624005582,0.911750596,10.73077887
2015-01-11 03:00:00+00:00,0.621715928,0.902293082,10.7170326
2015-01-11 04:00:00+00:00,0.619426274,0.892835568,10.70328633
2015-01-11 05:00:00+00:00,0.617136619,0.883378054,10.68954006
2015-01-11 06:00:00+00:00,0.614846965,0.87392054,10.67579378
2015-01-11 07:00:00+00:00,0.612557311,0.864463025,10.66204751
2015-01-11 08:00:00+00:00,0.610267657,0.855005511,10.64830124
2015-01-11 09:00:00+00:00,0.607978003,0.845547997,10.63455497
2015-01-11 10:00:00+00:00,0.605688349,0.836090483,10.6208087
2015-01-11 11:00:00+00:00,0.603398695,0.826632969,10.60706243
2015-01-11 12:00:00+00:00,0.601109041,0.817175455,10.59331616
2015-01-11 13:00:00+00:00,0.598819386,0.807717941,10.57956989
2015-01-11 14:00:00+00:00,0.596529732,0.798260426,10.56582362
2015-01-11 15:00:00+00:00,0.594240078,0.788802912,10.55207735
2015-01-11 16:00:00+00:00,0.591950424,0.779345398,10.53833108
2015-01-11 17:00:00+00:00,0.58966077,0.769887884,10.52458481
2015-01-11 18:00:00+00:00,0.587371116,0.76043037,10.51083854
2015-01-11 19:00:00+00:00,0.585081462,0.750972856,10.49709227
2015-01-11 20:00:00+00:00,0.582791808,0.741515341,10.483346
2015-01-11 21:00:00+00:00,0.580502153,0.732057827,10.46959973
2015-01-11 22:00:00+00:00,0.578212499,0.722600313,10.45585345
2015-01-11 23:00:00+00:00,0.575922845,0.713142799,10.44210718
2015-01-12 00:00:00+00:00,0.573633191,0.707793894,10.42836091
2015-01-12 01:00:00+00:00,0.570769445,0.70244499,10.38932727
2015-01-12 02:00:00+00:00,0.567905699,0.697096085,10.35029362
2015-01-12 03:00:00+00:00,0.565041953,0.691747181,10.31125997
2015-01-12 04:00:00+00:00,0.562178206,0.686398277,10.27222632
2015-01-12 05:00:00+00:00,0.55931446,0.681049372,10.23319268
2015-01-12 06:00:00+00:00,0.556450714,0.675700468,10.19415903
2015-01-12 07:00:00+00:00,0.553586968,0.670351563,10.15512538
2015-01-12 08:00:00+00:00,0.550723222,0.665002659,10.11609173
2015-01-12 09:00:00+00:00,0.547859476,0.659653754,10.07705809
2015-01-12 10:00:00+00:00,0.544995729,0.65430485,10.03802444
2015-01-12 11:00:00+00:00,0.542131983,0.648955945,9.99899079
2015-01-12 12:00:00+00:00,0.539268237,0.643607041,9.959957142
2015-01-12 13:00:00+00:00,0.536404491,0.638258136,9.920923495
2015-01-12 14:00:00+00:00,0.533540745,0.632909232,9.881889847
2015-01-12 15:00:00+00:00,0.530676999,0.627560327,9.8428562
2015-01-12 16:00:00+00:00,0.527813252,0.622211423,9.803822552
2015-01-12 17:00:00+00:00,0.524949506,0.616862518,9.764788904
2015-01-12 18:00:00+00:00,0.52208576,0.611513614,9.725755257
2015-01-12 19:00:00+00:00,0.519222014,0.606164709,9.686721609
2015-01-12 20:00:00+00:00,0.516358268,0.600815805,9.647687962
2015-01-12 21:00:00+00:00,0.513494522,0.5954669,9.608654314
2015-01-12 22:00:00+00:00,0.510630775,0.590117996,9.569620666
2015-01-12 23:00:00+00:00,0.507767029,0.584769091,9.530587019
2015-01-13 00:00:00+00:00,0.504903283,0.580950128,9.491553371
2015-01-13 01:00:00+00:00,0.502214099,0.577131165,9.445827235
2015-01-13 02:00:00+00:00,0.499524915,0.573312201,9.400101099
2015-01-13 03:00:00+00:00,0.496835731,0.569493238,9.354374963
2015-01-13 04:00:00+00:00,0.494146547,0.565674275,9.308648826
2015-01-13 05:00:00+00:00,0.491457364,0.561855311,9.26292269
2015-01-13 06:00:00+00:00,0.48876818,0.558036348,9.217196554
2015-01-13 07:00:00+00:00,0.486078996,0.554217385,9.171470418
2015-01-13 08:00:00+00:00,0.483389812,0.550398422,9.125744281
2015-01-13 09:00:00+00:00,0.480700628,0.546579458,9.080018145
2015-01-13 10:00:00+00:00,0.478011444,0.542760495,9.034292009
2015-01-13 11:00:00+00:00,0.47532226,0.538941532,8.988565873
2015-01-13 12:00:00+00:00,0.472633076,0.535122568,8.942839736
2015-01-13 13:00:00+00:00,0.469943892,0.531303605,8.8971136
2015-01-13 14:00:00+00:00,0.467254708,0.527484642,8.851387464
2015-01-13 15:00:00+00:00,0.464565524,0.523665678,8.805661328
2015-01-13 16:00:00+00:00,0.461876341,0.519846715,8.759935191
2015-01-13 17:00:00+00:00,0.459187157,0.516027752,8.714209055
2015-01-13 18:00:00+00:00,0.456497973,0.512208789,8.668482919
2015-01-13 19:00:00+00:00,0.453808789,0.508389825,8.622756783
2015-01-13 20:00:00+00:00,0.451119605,0.504570862,8.577030646
2015-01-13 21:00:00+00:00,0.448430421,0.500751899,8.53130451
2015-01-13 22:00:00+00:00,0.445741237,0.496932935,8.485578374
2015-01-13 23:00:00+00:00,0.443052053,0.493113972,8.439852238
2015-01-14 00:00:00+00:00,0.440362869,0.490128031,8.394126102
2015-01-14 01:00:00+00:00,0.438032254,0.48714209,8.350126749
2015-01-14 02:00:00+00:00,0.435701638,0.484156149,8.306127396
2015-01-14 03:00:00+00:00,0.433371023,0.481170207,8.262128043
2015-01-14 04:00:00+00:00,0.431040407,0.478184266,8.21812869
2015-01-14 05:00:00+00:00,0.428709792,0.475198325,8.174129337
2015-01-14 06:00:00+00:00,0.426379176,0.472212384,8.130129984
2015-01-14 07:00:00+00:00,0.424048561,0.469226443,8.086130631
2015-01-14 08:00:00+00:00,0.421717945,0.466240502,8.042131279
2015-01-14 09:00:00+00:00,0.419387329,0.46325456,7.998131926
2015-01-14 10:00:00+00:00,0.417056714,0.460268619,7.954132573
2015-01-14 11:00:00+00:00,0.414726098,0.457282678,7.91013322
2015-01-14 12:00:00+00:00,0.412395483,0.454296737,7.866133867
2015-01-14 13:00:00+00:00,0.410064867,0.451310796,7.822134514
2015-01-14 14:00:00+00:00,0.407734252,0.448324855,7.778135161
2015-01-14 15:00:00+00:00,0.405403636,0.445338914,7.734135809
2015-01-14 16:00:00+00:00,0.403073021,0.442352972,7.690136456
2015-01-14 17:00:00+00:00,0.400742405,0.439367031,7.646137103
2015-01-14 18:00:00+00:00,0.398411789,0.43638109,7.60213775
2015-01-14 19:00:00+00:00,0.396081174,0.433395149,7.558138397
2015-01-14 20:00:00+00:00,0.393750558,0.430409208,7.514139044
2015-01-14 21:00:00+00:00,0.391419943,0.427423267,7.470139691
2015-01-14 22:00:00+00:00,0.389089327,0.424437325,7.426140339
2015-01-14 23:00:00+00:00,0.386758712,0.421451384,7.382140986
2015-01-15 00:00:00+00:00,0.384428096,0.419011558,7.338141633
2015-01-15 01:00:00+00:00,0.382448769,0.416571731,7.304350613
2015-01-15 02:00:00+00:00,0.380469441,0.414131904,7.270559594
2015-01-15 03:00:00+00:00,0.378490114,0.411692077,7.236768574
2015-01-15 04:00:00+00:00,0.376510786,0.40925225,7.202977555
2015-01-15 05:00:00+00:00,0.374531459,0.406812424,7.169186535
2015-01-15 06:00:00+00:00,0.372552131,0.404372597,7.135395516
2015-01-15 07:00:00+00:00,0.370572804,0.40193277,7.101604496
2015-01-15 08:00:00+00:00,0.368593477,0.399492943,7.067813477
2015-01-15 09:00:00+00:00,0.366614149,0.397053117,7.034022457
2015-01-15 10:00:00+00:00,0.364634822,0.39461329,7.000231438
2015-01-15 11:00:00+00:00,0.362655494,0.392173463,6.966440418
2015-01-15 12:00:00+00:00,0.360676167,0.389733636,6.932649399
2015-01-15 13:00:00+00:00,0.358696839,0.38729381,6.898858379
2015-01-15 14:00:00+00:00,0.356717512,0.384853983,6.865067359
2015-01-15 15:00:00+00:00,0.354738184,0.382414156,6.83127634
2015-01-15 16:00:00+00:00,0.352758857,0.379974329,6.79748532
2015-01-15 17:00:00+00:00,0.35077953,0.377534503,6.763694301
2015-01-15 18:00:00+00:00,0.348800202,0.375094676,6.729903281
2015-01-15 19:00:00+00:00,0.346820875,0.372654849,6.696112262
2015-01-15 20:00:00+00:00,0.344841547,0.370215022,6.662321242
2015-01-15 21:00:00+00:00,0.34286222,0.367775196,6.628530223
2015-01-15 22:00:00+00:00,0.340882892,0.365335369,6.594739203
2015-01-15 23:00:00+00:00,0.338903565,0.362895542,6.560948184
2015-01-16 00:00:00+00:00,0.336924237,0.360870691,6.527157164
2015-01-16 01:00:00+00:00,0.335248519,0.35884584,6.502350652
2015-01-16 02:00:00+00:00,0.333572801,0.356820989,6.477544141
2015-01-16 03:00:00+00:00,0.331897082,0.354796138,6.452737629
2015-01-16 04:00:00+00:00,0.330221364,0.352771287,6.427931117
2015-01-16 05:00:00+00:00,0.328545645,0.350746436,6.403124605
2015-01-16 06:00:00+00:00,0.326869927,0.348721585,6.378318093
2015-01-16 07:00:00+00:00,0.325194208,0.346696734,6.353511581
2015-01-16 08:00:00+00:00,0.32351849,0.344671883,6.328705069
2015-01-16 09:00:00+00:00,0.321842771,0.342647033,6.303898557
2015-01-16 10:00:00+00:00,0.320167053,0.340622182,6.279092046
2015-01-16 11:00:00+00:00,0.318491334,0.338597331,6.254285534
2015-01-16 12:00:00+00:00,0.316815616,0.33657248,6.229479022
2015-01-16 13:00:00+00:00,0.315139898,0.334547629,6.20467251
2015-01-16 14:00:00+00:00,0.313464179,0.332522778,6.179865998
2015-01-16 15:00:00+00:00,0.311788461,0.330497927,6.155059486
2015-01-16 16:00:00+00:00,0.310112742,0.328473076,6.130252974
2015-01-16 17:00:00+00:00,0.308437024,0.326448225,6.105446462
2015-01-16 18:00:00+00:00,0.306761305,0.324423374,6.080639951
2015-01-16 19:00:00+00:00,0.305085587,0.322398523,6.055833439
2015-01-16 20:00:00+00:00,0.303409868,0.320373672,6.031026927
2015-01-16 21:00:00+00:00,0.30173415,0.318348821,6.006220415
2015-01-16 22:00:00+00:00,0.300058432,0.31632397,5.981413903
2015-01-16 23:00:00+00:00,0.298382713,0.314299119,5.956607391
2015-01-17 00:00:00+00:00,0.296706995,0.312628299,5.931800879
2015-01-17 01:00:00+00:00,0.295304175,0.310957479,5.912059208
2015-01-17 02:00:00+00:00,0.293901356,0.309286658,5.892317537
2015-01-17 03:00:00+00:00,0.292498537,0.307615838,5.872575866
2015-01-17 04:00:00+00:00,0.291095718,0.305945018,5.852834194
2015-01-17 05:00:00+00:00,0.289692898,0.304274198,5.833092523
2015-01-17 06:00:00+00:00,0.288290079,0.302603377,5.813350852
2015-01-17 07:00:00+00:00,0.28688726,0.300932557,5.793609181
2015-01-17 08:00:00+00:00,0.285484441,0.299261737,5.773867509
2015-01-17 09:00:00+00:00,0.284081622,0.297590916,5.754125838
2015-01-17 10:00:00+00:00,0.282678802,0.295920096,5.734384167
2015-01-17 11:00:00+00:00,0.281275983,0.294249276,5.714642496
2015-01-17 12:00:00+00:00,0.279873164,0.292578456,5.694900824
