,HE Piva,HE Perucica,HE Pljevlja
2010-03-13 11:00:00+00:00,0.414367575,1.204314002,4.532496364
2010-03-13 12:00:00+00:00,0.413102717,1.195076959,4.524812682
2010-03-13 13:00:00+00:00,0.41183786,1.185839915,4.517129
2010-03-13 14:00:00+00:00,0.410573003,1.176602871,4.509445318
2010-03-13 15:00:00+00:00,0.409308145,1.167365828,4.501761636
2010-03-13 16:00:00+00:00,0.408043288,1.158128784,4.494077954
2010-03-13 17:00:00+00:00,0.406778431,1.14889174,4.486394272
2010-03-13 18:00:00+00:00,0.405513573,1.139654697,4.47871059
2010-03-13 19:00:00+00:00,0.404248716,1.130417653,4.471026908
2010-03-13 20:00:00+00:00,0.402983859,1.12118061,4.463343226
2010-03-13 21:00:00+00:00,0.401719002,1.111943566,4.455659544
2010-03-13 22:00:00+00:00,0.400454144,1.102706522,4.447975862
2010-03-13 23:00:00+00:00,0.399189287,1.093469479,4.44029218
2010-03-14 00:00:00+00:00,0.39792443,1.086489728,4.432608498
2010-03-14 01:00:00+00:00,0.396768914,1.079509978,4.421705884
2010-03-14 02:00:00+00:00,0.395613398,1.072530227,4.410803269
2010-03-14 03:00:00+00:00,0.394457882,1.065550476,4.399900655
2010-03-14 04:00:00+00:00,0.393302366,1.058570726,4.38899804
2010-03-14 05:00:00+00:00,0.39214685,1.051590975,4.378095426
2010-03-14 06:00:00+00:00,0.390991334,1.044611225,4.367192812
2010-03-14 07:00:00+00:00,0.389835818,1.037631474,4.356290197
2010-03-14 08:00:00+00:00,0.388680302,1.030651723,4.345387583
2010-03-14 09:00:00+00:00,0.387524786,1.023671973,4.334484968
2010-03-14 10:00:00+00:00,0.38636927,1.016692222,4.323582354
2010-03-14 11:00:00+00:00,0.385213755,1.009712471,4.312679739
2010-03-14 12:00:00+00:00,0.384058239,1.002732721,4.301777125
2010-03-14 13:00:00+00:00,0.382902723,0.99575297,4.290874511
2010-03-14 14:00:00+00:00,0.381747207,0.98877322,4.279971896
2010-03-14 15:00:00+00:00,0.380591691,0.981793469,4.269069282
2010-03-14 16:00:00+00:00,0.379436175,0.974813718,4.258166667
2010-03-14 17:00:00+00:00,0.378280659,0.967833968,4.247264053
2010-03-14 18:00:00+00:00,0.377125143,0.960854217,4.236361438
2010-03-14 19:00:00+00:00,0.375969627,0.953874467,4.225458824
2010-03-14 20:00:00+00:00,0.374814111,0.946894716,4.21455621
2010-03-14 21:00:00+00:00,0.373658595,0.939914965,4.203653595
2010-03-14 22:00:00+00:00,0.372503079,0.932935215,4.192750981
2010-03-14 23:00:00+00:00,0.371347564,0.925955464,4.181848366
2010-03-15 00:00:00+00:00,0.370192048,0.921755223,4.170945752
2010-03-15 01:00:00+00:00,0.369176799,0.917554982,4.159129952
2010-03-15 02:00:00+00:00,0.368161551,0.913354741,4.147314152
2010-03-15 03:00:00+00:00,0.367146303,0.9091545,4.135498353
2010-03-15 04:00:00+00:00,0.366131055,0.904954258,4.123682553
2010-03-15 05:00:00+00:00,0.365115807,0.900754017,4.111866753
2010-03-15 06:00:00+00:00,0.364100559,0.896553776,4.100050954
2010-03-15 07:00:00+00:00,0.36308531,0.892353535,4.088235154
2010-03-15 08:00:00+00:00,0.362070062,0.888153294,4.076419354
2010-03-15 09:00:00+00:00,0.361054814,0.883953053,4.064603555
2010-03-15 10:00:00+00:00,0.360039566,0.879752812,4.052787755
2010-03-15 11:00:00+00:00,0.359024318,0.875552571,4.040971955
2010-03-15 12:00:00+00:00,0.358009069,0.87135233,4.029156156
2010-03-15 13:00:00+00:00,0.356993821,0.867152088,4.017340356
2010-03-15 14:00:00+00:00,0.355978573,0.862951847,4.005524556
2010-03-15 15:00:00+00:00,0.354963325,0.858751606,3.993708757
2010-03-15 16:00:00+00:00,0.353948077,0.854551365,3.981892957
2010-03-15 17:00:00+00:00,0.352932828,0.850351124,3.970077157
2010-03-15 18:00:00+00:00,0.35191758,0.846150883,3.958261358
2010-03-15 19:00:00+00:00,0.350902332,0.841950642,3.946445558
2010-03-15 20:00:00+00:00,0.349887084,0.837750401,3.934629758
2010-03-15 21:00:00+00:00,0.348871836,0.833550159,3.922813959
2010-03-15 22:00:00+00:00,0.347856587,0.829349918,3.910998159
2010-03-15 23:00:00+00:00,0.346841339,0.825149677,3.899182359
2010-03-16 00:00:00+00:00,0.345826091,0.822384519,3.88736656
2010-03-16 01:00:00+00:00,0.344876472,0.81961936,3.877752504
2010-03-16 02:00:00+00:00,0.343926853,0.816854202,3.868138449
2010-03-16 03:00:00+00:00,0.342977234,0.814089043,3.858524394
2010-03-16 04:00:00+00:00,0.342027615,0.811323884,3.848910339
2010-03-16 05:00:00+00:00,0.341077996,0.808558726,3.839296284
2010-03-16 06:00:00+00:00,0.340128377,0.805793567,3.829682229
2010-03-16 07:00:00+00:00,0.339178758,0.803028409,3.820068174
2010-03-16 08:00:00+00:00,0.338229139,0.80026325,3.810454119
2010-03-16 09:00:00+00:00,0.33727952,0.797498092,3.800840064
2010-03-16 10:00:00+00:00,0.336329901,0.794732933,3.791226009
2010-03-16 11:00:00+00:00,0.335380282,0.791967774,3.781611954
2010-03-16 12:00:00+00:00,0.334430663,0.789202616,3.771997899
2010-03-16 13:00:00+00:00,0.333481044,0.786437457,3.762383843
2010-03-16 14:00:00+00:00,0.332531425,0.783672299,3.752769788
2010-03-16 15:00:00+00:00,0.331581805,0.78090714,3.743155733
2010-03-16 16:00:00+00:00,0.330632186,0.778141982,3.733541678
2010-03-16 17:00:00+00:00,0.329682567,0.775376823,3.723927623
2010-03-16 18:00:00+00:00,0.328732948,0.772611664,3.714313568
2010-03-16 19:00:00+00:00,0.327783329,0.769846506,3.704699513
2010-03-16 20:00:00+00:00,0.32683371,0.767081347,3.695085458
2010-03-16 21:00:00+00:00,0.325884091,0.764316189,3.685471403
2010-03-16 22:00:00+00:00,0.324934472,0.76155103,3.675857348
2010-03-16 23:00:00+00:00,0.323984853,0.758785871,3.666243293
2010-03-17 00:00:00+00:00,0.323035234,0.758866358,3.656629237
2010-03-17 01:00:00+00:00,0.322207673,0.758946844,3.652211496
2010-03-17 02:00:00+00:00,0.321380112,0.759027331,3.647793755
2010-03-17 03:00:00+00:00,0.32055255,0.759107817,3.643376014
2010-03-17 04:00:00+00:00,0.319724989,0.759188304,3.638958273
2010-03-17 05:00:00+00:00,0.318897428,0.75926879,3.634540532
2010-03-17 06:00:00+00:00,0.318069867,0.759349276,3.630122791
2010-03-17 07:00:00+00:00,0.317242306,0.759429763,3.62570505
2010-03-17 08:00:00+00:00,0.316414744,0.759510249,3.621287308
2010-03-17 09:00:00+00:00,0.315587183,0.759590736,3.616869567
2010-03-17 10:00:00+00:00,0.314759622,0.759671222,3.612451826
2010-03-17 11:00:00+00:00,0.313932061,0.759751709,3.608034085
2010-03-17 12:00:00+00:00,0.313104499,0.759832195,3.603616344
2010-03-17 13:00:00+00:00,0.312276938,0.759912681,3.599198603
2010-03-17 14:00:00+00:00,0.311449377,0.759993168,3.594780862
2010-03-17 15:00:00+00:00,0.310621816,0.760073654,3.59036312
2010-03-17 16:00:00+00:00,0.309794254,0.760154141,3.585945379
2010-03-17 17:00:00+00:00,0.308966693,0.760234627,3.581527638
2010-03-17 18:00:00+00:00,0.308139132,0.760315113,3.577109897
2010-03-17 19:00:00+00:00,0.307311571,0.7603956,3.572692156
2010-03-17 20:00:00+00:00,0.306484009,0.760476086,3.568274415
2010-03-17 21:00:00+00:00,0.305656448,0.760556573,3.563856674
2010-03-17 22:00:00+00:00,0.304828887,0.760637059,3.559438932
2010-03-17 23:00:00+00:00,0.304001326,0.760717546,3.555021191
2010-03-18 00:00:00+00:00,0.303173765,0.75946984,3.55060345
2010-03-18 01:00:00+00:00,0.30257594,0.758222134,3.552238907
2010-03-18 02:00:00+00:00,0.301978116,0.756974428,3.553874364
2010-03-18 03:00:00+00:00,0.301380291,0.755726723,3.55550982
2010-03-18 04:00:00+00:00,0.300782467,0.754479017,3.557145277
2010-03-18 05:00:00+00:00,0.300184642,0.753231311,3.558780734
2010-03-18 06:00:00+00:00,0.299586818,0.751983606,3.56041619
2010-03-18 07:00:00+00:00,0.298988993,0.7507359,3.562051647
2010-03-18 08:00:00+00:00,0.298391169,0.749488194,3.563687104
2010-03-18 09:00:00+00:00,0.297793344,0.748240488,3.565322561
2010-03-18 10:00:00+00:00,0.29719552,0.746992783,3.566958017
2010-03-18 11:00:00+00:00,0.296597695,0.745745077,3.568593474
2010-03-18 12:00:00+00:00,0.295999871,0.744497371,3.570228931
2010-03-18 13:00:00+00:00,0.295402046,0.743249666,3.571864387
2010-03-18 14:00:00+00:00,0.294804222,0.74200196,3.573499844
2010-03-18 15:00:00+00:00,0.294206397,0.740754254,3.575135301
2010-03-18 16:00:00+00:00,0.293608573,0.739506549,3.576770757
2010-03-18 17:00:00+00:00,0.293010749,0.738258843,3.578406214
2010-03-18 18:00:00+00:00,0.292412924,0.737011137,3.580041671
2010-03-18 19:00:00+00:00,0.2918151,0.735763431,3.581677128
2010-03-18 20:00:00+00:00,0.291217275,0.734515726,3.583312584
2010-03-18 21:00:00+00:00,0.290619451,0.73326802,3.584948041
2010-03-18 22:00:00+00:00,0.290021626,0.732020314,3.586583498
2010-03-18 23:00:00+00:00,0.289423802,0.730772609,3.588218954
2010-03-19 00:00:00+00:00,0.288825977,0.729207566,3.589854411
2010-03-19 01:00:00+00:00,0.288523747,0.727642523,3.588672694
2010-03-19 02:00:00+00:00,0.288221517,0.726077481,3.587490977
2010-03-19 03:00:00+00:00,0.287919286,0.724512438,3.586309259
2010-03-19 04:00:00+00:00,0.287617056,0.722947395,3.585127542
2010-03-19 05:00:00+00:00,0.287314826,0.721382353,3.583945825
2010-03-19 06:00:00+00:00,0.287012595,0.71981731,3.582764108
2010-03-19 07:00:00+00:00,0.286710365,0.718252267,3.581582391
2010-03-19 08:00:00+00:00,0.286408135,0.716687225,3.580400673
2010-03-19 09:00:00+00:00,0.286105905,0.715122182,3.579218956
2010-03-19 10:00:00+00:00,0.285803674,0.713557139,3.578037239
2010-03-19 11:00:00+00:00,0.285501444,0.711992097,3.576855522
2010-03-19 12:00:00+00:00,0.285199214,0.710427054,3.575673805
2010-03-19 13:00:00+00:00,0.284896983,0.708862011,3.574492088
2010-03-19 14:00:00+00:00,0.284594753,0.707296969,3.57331037
2010-03-19 15:00:00+00:00,0.284292523,0.705731926,3.572128653
2010-03-19 16:00:00+00:00,0.283990293,0.704166883,3.570946936
2010-03-19 17:00:00+00:00,0.283688062,0.702601841,3.569765219
2010-03-19 18:00:00+00:00,0.283385832,0.701036798,3.568583502
2010-03-19 19:00:00+00:00,0.283083602,0.699471756,3.567401784
2010-03-19 20:00:00+00:00,0.282781371,0.697906713,3.566220067
2010-03-19 21:00:00+00:00,0.282479141,0.69634167,3.56503835
2010-03-19 22:00:00+00:00,0.282176911,0.694776628,3.563856633
2010-03-19 23:00:00+00:00,0.28187468,0.693211585,3.562674916
2010-03-20 00:00:00+00:00,0.28157245,0.692031974,3.561493198
2010-03-20 01:00:00+00:00,0.281713369,0.690852362,3.55961198
2010-03-20 02:00:00+00:00,0.281854288,0.689672751,3.557730762
2010-03-20 03:00:00+00:00,0.281995207,0.68849314,3.555849544
2010-03-20 04:00:00+00:00,0.282136126,0.687313528,3.553968326
2010-03-20 05:00:00+00:00,0.282277045,0.686133917,3.552087108
2010-03-20 06:00:00+00:00,0.282417965,0.684954306,3.55020589
2010-03-20 07:00:00+00:00,0.282558884,0.683774694,3.548324672
2010-03-20 08:00:00+00:00,0.282699803,0.682595083,3.546443454
2010-03-20 09:00:00+00:00,0.282840722,0.681415471,3.544562235
2010-03-20 10:00:00+00:00,0.282981641,0.68023586,3.542681017
2010-03-20 11:00:00+00:00,0.28312256,0.679056249,3.540799799
2010-03-20 12:00:00+00:00,0.283263479,0.677876637,3.538918581
2010-03-20 13:00:00+00:00,0.283404398,0.676697026,3.537037363
2010-03-20 14:00:00+00:00,0.283545317,0.675517415,3.535156145
2010-03-20 15:00:00+00:00,0.283686236,0.674337803,3.533274927
2010-03-20 16:00:00+00:00,0.283827155,0.673158192,3.531393709
2010-03-20 17:00:00+00:00,0.283968074,0.671978581,3.529512491
2010-03-20 18:00:00+00:00,0.284108993,0.670798969,3.527631272
2010-03-20 19:00:00+00:00,0.284249912,0.669619358,3.525750054
2010-03-20 20:00:00+00:00,0.284390831,0.668439747,3.523868836
2010-03-20 21:00:00+00:00,0.28453175,0.667260135,3.521987618
2010-03-20 22:00:00+00:00,0.284672669,0.666080524,3.5201064
2010-03-20 23:00:00+00:00,0.284813588,0.664900913,3.518225182
2010-03-21 00:00:00+00:00,0.284954508,0.664311193,3.516343964
2010-03-21 01:00:00+00:00,0.285840155,0.663721474,3.516063313
2010-03-21 02:00:00+00:00,0.286725802,0.663131755,3.515782662
2010-03-21 03:00:00+00:00,0.28761145,0.662542036,3.515502011
2010-03-21 04:00:00+00:00,0.288497097,0.661952316,3.51522136
2010-03-21 05:00:00+00:00,0.289382744,0.661362597,3.514940709
2010-03-21 06:00:00+00:00,0.290268392,0.660772878,3.514660058
2010-03-21 07:00:00+00:00,0.291154039,0.660183158,3.514379408
2010-03-21 08:00:00+00:00,0.292039686,0.659593439,3.514098757
2010-03-21 09:00:00+00:00,0.292925334,0.65900372,3.513818106
2010-03-21 10:00:00+00:00,0.293810981,0.658414,3.513537455
2010-03-21 11:00:00+00:00,0.294696629,0.657824281,3.513256804
2010-03-21 12:00:00+00:00,0.295582276,0.657234562,3.512976153
2010-03-21 13:00:00+00:00,0.296467923,0.656644843,3.512695502
2010-03-21 14:00:00+00:00,0.297353571,0.656055123,3.512414852
2010-03-21 15:00:00+00:00,0.298239218,0.655465404,3.512134201
2010-03-21 16:00:00+00:00,0.299124865,0.654875685,3.51185355
2010-03-21 17:00:00+00:00,0.300010513,0.654285965,3.511572899
2010-03-21 18:00:00+00:00,0.30089616,0.653696246,3.511292248
2010-03-21 19:00:00+00:00,0.301781808,0.653106527,3.511011597
2010-03-21 20:00:00+00:00,0.302667455,0.652516807,3.510730946
2010-03-21 21:00:00+00:00,0.303553102,0.651927088,3.510450295
2010-03-21 22:00:00+00:00,0.30443875,0.651337369,3.510169645
2010-03-21 23:00:00+00:00,0.305324397,0.65074765,3.509888994
2010-03-22 00:00:00+00:00,0.306210044,0.652127194,3.509608343
2010-03-22 01:00:00+00:00,0.308723042,0.653506739,3.512360004
2010-03-22 02:00:00+00:00,0.311236039,0.654886284,3.515111665
2010-03-22 03:00:00+00:00,0.313749036,0.656265829,3.517863326
2010-03-22 04:00:00+00:00,0.316262033,0.657645374,3.520614987
2010-03-22 05:00:00+00:00,0.31877503,0.659024919,3.523366648
2010-03-22 06:00:00+00:00,0.321288027,0.660404463,3.526118309
2010-03-22 07:00:00+00:00,0.323801025,0.661784008,3.52886997
2010-03-22 08:00:00+00:00,0.326314022,0.663163553,3.531621631
2010-03-22 09:00:00+00:00,0.328827019,0.664543098,3.534373292
2010-03-22 10:00:00+00:00,0.331340016,0.665922643,3.537124953
2010-03-22 11:00:00+00:00,0.333853013,0.667302188,3.539876614
2010-03-22 12:00:00+00:00,0.33636601,0.668681732,3.542628276
2010-03-22 13:00:00+00:00,0.338879008,0.670061277,3.545379937
2010-03-22 14:00:00+00:00,0.341392005,0.671440822,3.548131598
2010-03-22 15:00:00+00:00,0.343905002,0.672820367,3.550883259
2010-03-22 16:00:00+00:00,0.346417999,0.674199912,3.55363492
2010-03-22 17:00:00+00:00,0.348930996,0.675579457,3.556386581
2010-03-22 18:00:00+00:00,0.351443993,0.676959001,3.559138242
2010-03-22 19:00:00+00:00,0.353956991,0.678338546,3.561889903
2010-03-22 20:00:00+00:00,0.356469988,0.679718091,3.564641564
2010-03-22 21:00:00+00:00,0.358982985,0.681097636,3.567393225
2010-03-22 22:00:00+00:00,0.361495982,0.682477181,3.570144886
2010-03-22 23:00:00+00:00,0.364008979,0.683856726,3.572896547
2010-03-23 00:00:00+00:00,0.366521976,0.687223909,3.575648208
2010-03-23 01:00:00+00:00,0.370799436,0.690591093,3.581029716
2010-03-23 02:00:00+00:00,0.375076896,0.693958276,3.586411224
2010-03-23 03:00:00+00:00,0.379354356,0.69732546,3.591792732
2010-03-23 04:00:00+00:00,0.383631815,0.700692643,3.59717424
2010-03-23 05:00:00+00:00,0.387909275,0.704059827,3.602555748
2010-03-23 06:00:00+00:00,0.392186735,0.70742701,3.607937256
2010-03-23 07:00:00+00:00,0.396464195,0.710794194,3.613318764
2010-03-23 08:00:00+00:00,0.400741655,0.714161377,3.618700272
2010-03-23 09:00:00+00:00,0.405019114,0.717528561,3.62408178
2010-03-23 10:00:00+00:00,0.409296574,0.720895745,3.629463288
2010-03-23 11:00:00+00:00,0.413574034,0.724262928,3.634844796
2010-03-23 12:00:00+00:00,0.417851494,0.727630112,3.640226303
2010-03-23 13:00:00+00:00,0.422128953,0.730997295,3.645607811
2010-03-23 14:00:00+00:00,0.426406413,0.734364479,3.650989319
2010-03-23 15:00:00+00:00,0.430683873,0.737731662,3.656370827
2010-03-23 16:00:00+00:00,0.434961333,0.741098846,3.661752335
2010-03-23 17:00:00+00:00,0.439238792,0.744466029,3.667133843
2010-03-23 18:00:00+00:00,0.443516252,0.747833213,3.672515351
2010-03-23 19:00:00+00:00,0.447793712,0.751200397,3.677896859
2010-03-23 20:00:00+00:00,0.452071172,0.75456758,3.683278367
2010-03-23 21:00:00+00:00,0.456348632,0.757934764,3.688659875
2010-03-23 22:00:00+00:00,0.460626091,0.761301947,3.694041383
2010-03-23 23:00:00+00:00,0.464903551,0.764669131,3.699422891
2010-03-24 00:00:00+00:00,0.469181011,0.765990234,3.704804399
2010-03-24 01:00:00+00:00,0.474529757,0.767311337,3.709426572
2010-03-24 02:00:00+00:00,0.479878503,0.76863244,3.714048745
2010-03-24 03:00:00+00:00,0.485227248,0.769953543,3.718670918
2010-03-24 04:00:00+00:00,0.490575994,0.771274646,3.723293092
2010-03-24 05:00:00+00:00,0.49592474,0.772595749,3.727915265
2010-03-24 06:00:00+00:00,0.501273486,0.773916852,3.732537438
2010-03-24 07:00:00+00:00,0.506622232,0.775237955,3.737159611
2010-03-24 08:00:00+00:00,0.511970978,0.776559058,3.741781784
2010-03-24 09:00:00+00:00,0.517319723,0.777880161,3.746403958
2010-03-24 10:00:00+00:00,0.522668469,0.779201264,3.751026131
2010-03-24 11:00:00+00:00,0.528017215,0.780522367,3.755648304
2010-03-24 12:00:00+00:00,0.533365961,0.78184347,3.760270477
2010-03-24 13:00:00+00:00,0.538714707,0.783164573,3.764892651
2010-03-24 14:00:00+00:00,0.544063452,0.784485676,3.769514824
2010-03-24 15:00:00+00:00,0.549412198,0.785806779,3.774136997
2010-03-24 16:00:00+00:00,0.554760944,0.787127882,3.77875917
2010-03-24 17:00:00+00:00,0.56010969,0.788448985,3.783381343
2010-03-24 18:00:00+00:00,0.565458436,0.789770088,3.788003517
2010-03-24 19:00:00+00:00,0.570807182,0.791091191,3.79262569
2010-03-24 20:00:00+00:00,0.576155927,0.792412294,3.797247863
2010-03-24 21:00:00+00:00,0.581504673,0.793733398,3.801870036
2010-03-24 22:00:00+00:00,0.586853419,0.795054501,3.80649221
2010-03-24 23:00:00+00:00,0.592202165,0.796375604,3.811114383
2010-03-25 00:00:00+00:00,0.597550911,0.796222062,3.815736556
2010-03-25 01:00:00+00:00,0.603593063,0.796068521,3.8219251
2010-03-25 02:00:00+00:00,0.609635215,0.795914979,3.828113644
2010-03-25 03:00:00+00:00,0.615677366,0.795761438,3.834302188
2010-03-25 04:00:00+00:00,0.621719518,0.795607896,3.840490732
2010-03-25 05:00:00+00:00,0.62776167,0.795454354,3.846679276
2010-03-25 06:00:00+00:00,0.633803822,0.795300813,3.852867819
2010-03-25 07:00:00+00:00,0.639845974,0.795147271,3.859056363
2010-03-25 08:00:00+00:00,0.645888126,0.79499373,3.865244907
2010-03-25 09:00:00+00:00,0.651930278,0.794840188,3.871433451
2010-03-25 10:00:00+00:00,0.65797243,0.794686647,3.877621995
2010-03-25 11:00:00+00:00,0.664014582,0.794533105,3.883810539
2010-03-25 12:00:00+00:00,0.670056733,0.794379564,3.889999083
2010-03-25 13:00:00+00:00,0.676098885,0.794226022,3.896187627
2010-03-25 14:00:00+00:00,0.682141037,0.794072481,3.902376171
2010-03-25 15:00:00+00:00,0.688183189,0.793918939,3.908564715
2010-03-25 16:00:00+00:00,0.694225341,0.793765398,3.914753259
2010-03-25 17:00:00+00:00,0.700267493,0.793611856,3.920941803
2010-03-25 18:00:00+00:00,0.706309645,0.793458315,3.927130346
2010-03-25 19:00:00+00:00,0.712351797,0.793304773,3.93331889
2010-03-25 20:00:00+00:00,0.718393949,0.793151232,3.939507434
2010-03-25 21:00:00+00:00,0.724436101,0.79299769,3.945695978
2010-03-25 22:00:00+00:00,0.730478252,0.792844149,3.951884522
2010-03-25 23:00:00+00:00,0.736520404,0.792690607,3.958073066
2010-03-26 00:00:00+00:00,0.742562556,0.795149713,3.96426161
2010-03-26 01:00:00+00:00,0.749872914,0.797608818,3.958087318
2010-03-26 02:00:00+00:00,0.757183272,0.800067924,3.951913026
2010-03-26 03:00:00+00:00,0.764493629,0.802527029,3.945738734
2010-03-26 04:00:00+00:00,0.771803987,0.804986135,3.939564442
2010-03-26 05:00:00+00:00,0.779114345,0.80744524,3.93339015
2010-03-26 06:00:00+00:00,0.786424702,0.809904346,3.927215858
2010-03-26 07:00:00+00:00,0.79373506,0.812363451,3.921041566
2010-03-26 08:00:00+00:00,0.801045417,0.814822557,3.914867274
2010-03-26 09:00:00+00:00,0.808355775,0.817281662,3.908692982
2010-03-26 10:00:00+00:00,0.815666133,0.819740768,3.90251869
2010-03-26 11:00:00+00:00,0.82297649,0.822199873,3.896344398
2010-03-26 12:00:00+00:00,0.830286848,0.824658979,3.890170106
2010-03-26 13:00:00+00:00,0.837597206,0.827118084,3.883995815
2010-03-26 14:00:00+00:00,0.844907563,0.82957719,3.877821523
2010-03-26 15:00:00+00:00,0.852217921,0.832036295,3.871647231
2010-03-26 16:00:00+00:00,0.859528279,0.834495401,3.865472939
2010-03-26 17:00:00+00:00,0.866838636,0.836954506,3.859298647
2010-03-26 18:00:00+00:00,0.874148994,0.839413612,3.853124355
2010-03-26 19:00:00+00:00,0.881459352,0.841872717,3.846950063
2010-03-26 20:00:00+00:00,0.888769709,0.844331823,3.840775771
2010-03-26 21:00:00+00:00,0.896080067,0.846790928,3.834601479
2010-03-26 22:00:00+00:00,0.903390425,0.849250034,3.828427187
2010-03-26 23:00:00+00:00,0.910700782,0.851709139,3.822252895
2010-03-27 00:00:00+00:00,0.91801114,0.851164192,3.816078603
2010-03-27 01:00:00+00:00,0.923137662,0.850619245,3.80637765
2010-03-27 02:00:00+00:00,0.928264185,0.850074297,3.796676698
2010-03-27 03:00:00+00:00,0.933390707,0.84952935,3.786975745
2010-03-27 04:00:00+00:00,0.938517229,0.848984403,3.777274792
2010-03-27 05:00:00+00:00,0.943643751,0.848439456,3.76757384
2010-03-27 06:00:00+00:00,0.948770274,0.847894509,3.757872887
2010-03-27 07:00:00+00:00,0.953896796,0.847349561,3.748171934
2010-03-27 08:00:00+00:00,0.959023318,0.846804614,3.738470982
2010-03-27 09:00:00+00:00,0.964149841,0.846259667,3.728770029
2010-03-27 10:00:00+00:00,0.969276363,0.84571472,3.719069077
2010-03-27 11:00:00+00:00,0.974402885,0.845169773,3.709368124
2010-03-27 12:00:00+00:00,0.979529408,0.844624825,3.699667171
2010-03-27 13:00:00+00:00,0.98465593,0.844079878,3.689966219
2010-03-27 14:00:00+00:00,0.989782452,0.843534931,3.680265266
2010-03-27 15:00:00+00:00,0.994908974,0.842989984,3.670564313
2010-03-27 16:00:00+00:00,1.000035497,0.842445036,3.660863361
2010-03-27 17:00:00+00:00,1.005162019,0.841900089,3.651162408
2010-03-27 18:00:00+00:00,1.010288541,0.841355142,3.641461455
2010-03-27 19:00:00+00:00,1.015415064,0.840810195,3.631760503
2010-03-27 20:00:00+00:00,1.020541586,0.840265248,3.62205955
2010-03-27 21:00:00+00:00,1.025668108,0.8397203,3.612358597
2010-03-27 22:00:00+00:00,1.030794631,0.839175353,3.602657645
2010-03-27 23:00:00+00:00,1.035921153,0.838630406,3.592956692
2010-03-28 00:00:00+00:00,1.041047675,0.836849112,3.583255739
2010-03-28 01:00:00+00:00,1.041627872,0.835067818,3.573750673
2010-03-28 02:00:00+00:00,1.042208068,0.833286524,3.564245607
2010-03-28 03:00:00+00:00,1.042788264,0.83150523,3.55474054
2010-03-28 04:00:00+00:00,1.043368461,0.829723935,3.545235474
2010-03-28 05:00:00+00:00,1.043948657,0.827942641,3.535730408
2010-03-28 06:00:00+00:00,1.044528854,0.826161347,3.526225342
2010-03-28 07:00:00+00:00,1.04510905,0.824380053,3.516720275
2010-03-28 08:00:00+00:00,1.045689246,0.822598759,3.507215209
2010-03-28 09:00:00+00:00,1.046269443,0.820817465,3.497710143
2010-03-28 10:00:00+00:00,1.046849639,0.819036171,3.488205076
2010-03-28 11:00:00+00:00,1.047429836,0.817254877,3.47870001
2010-03-28 12:00:00+00:00,1.048010032,0.815473583,3.469194944
2010-03-28 13:00:00+00:00,1.048590229,0.813692289,3.459689877
2010-03-28 14:00:00+00:00,1.049170425,0.811910995,3.450184811
2010-03-28 15:00:00+00:00,1.049750621,0.8101297,3.440679745
2010-03-28 16:00:00+00:00,1.050330818,0.808348406,3.431174678
2010-03-28 17:00:00+00:00,1.050911014,0.806567112,3.421669612
2010-03-28 18:00:00+00:00,1.051491211,0.804785818,3.412164546
2010-03-28 19:00:00+00:00,1.052071407,0.803004524,3.40265948
2010-03-28 20:00:00+00:00,1.052651603,0.80122323,3.393154413
2010-03-28 21:00:00+00:00,1.0532318,0.799441936,3.383649347
2010-03-28 22:00:00+00:00,1.053811996,0.797660642,3.374144281
2010-03-28 23:00:00+00:00,1.054392193,0.795879348,3.364639214
2010-03-29 00:00:00+00:00,1.054972389,0.796225129,3.355134148
2010-03-29 01:00:00+00:00,1.053296516,0.79657091,3.346181118
2010-03-29 02:00:00+00:00,1.051620643,0.796916692,3.337228087
2010-03-29 03:00:00+00:00,1.04994477,0.797262473,3.328275057
2010-03-29 04:00:00+00:00,1.048268896,0.797608254,3.319322027
2010-03-29 05:00:00+00:00,1.046593023,0.797954036,3.310368996
2010-03-29 06:00:00+00:00,1.04491715,0.798299817,3.301415966
2010-03-29 07:00:00+00:00,1.043241277,0.798645598,3.292462935
2010-03-29 08:00:00+00:00,1.041565404,0.79899138,3.283509905
2010-03-29 09:00:00+00:00,1.03988953,0.799337161,3.274556875
2010-03-29 10:00:00+00:00,1.038213657,0.799682942,3.265603844
2010-03-29 11:00:00+00:00,1.036537784,0.800028723,3.256650814
2010-03-29 12:00:00+00:00,1.034861911,0.800374505,3.247697783
2010-03-29 13:00:00+00:00,1.033186038,0.800720286,3.238744753
2010-03-29 14:00:00+00:00,1.031510164,0.801066067,3.229791723
2010-03-29 15:00:00+00:00,1.029834291,0.801411849,3.220838692
2010-03-29 16:00:00+00:00,1.028158418,0.80175763,3.211885662
2010-03-29 17:00:00+00:00,1.026482545,0.802103411,3.202932632
2010-03-29 18:00:00+00:00,1.024806672,0.802449193,3.193979601
2010-03-29 19:00:00+00:00,1.023130799,0.802794974,3.185026571
2010-03-29 20:00:00+00:00,1.021454925,0.803140755,3.17607354
2010-03-29 21:00:00+00:00,1.019779052,0.803486537,3.16712051
2010-03-29 22:00:00+00:00,1.018103179,0.803832318,3.15816748
2010-03-29 23:00:00+00:00,1.016427306,0.804178099,3.149214449
2010-03-30 00:00:00+00:00,1.014751433,0.812662999,3.140261419
2010-03-30 01:00:00+00:00,1.014291111,0.821147898,3.131717266
