,PHOT,WTOF,WTON,HE Ashta,HE Bele,HE Pashqesh,HE BGE,HE Lura,HE Vlushe,HE Slabinje,HE Llapaj,HE Shkalle,HE Tervol,HE Lublalesh,HE Smokthina,HE Sasaj,HE Hidroinvest,HE Cernaleve,HE Faqekuq,HE Shales Strelce,HE Dardhe,HE Martanesh,HE Verba,HE Lanabregas,HE Kacini,HE Murdhar,HE Treska,HE Rapuni,HE Small
2015-02-20 22:00:00+00:00,0,0,0,1,0.625953771,0.204144466,0.316521096,0.129930075,0.347844716,0.630461774,0.854157605,0.062347127,0.138731216,0.154869033,1,1,1,0.089513891,0.119502984,0.320391935,0.540415267,1,1,0.534829233,0.018834855,1,0.335359703,1,0.166261122
2015-02-20 23:00:00+00:00,0,0,0,1,0.623515271,0.202239922,0.315454557,0.129602375,0.347528615,0.63045855,0.854153237,0.062151423,0.140127002,0.154795307,1,1,1,0.0894833,0.119843813,0.320239411,0.539949133,1,1,0.534646461,0.018888573,1,0.335136468,1,0.166735307
2015-02-21 00:00:00+00:00,0,0,0,1,0.622027198,0.200730524,0.314452634,0.129691882,0.346578051,0.631653566,0.85577226,0.068095903,0.142849303,0.154375098,1,1,1,0.089357221,0.119652313,0.319370086,0.537919276,1,1,0.533893159,0.018858391,1,0.334073813,1,0.166468878
2015-02-21 01:00:00+00:00,0,0,0,1,0.620539125,0.199221125,0.31345071,0.129781389,0.345627487,0.632848583,0.857391283,0.074040383,0.145571605,0.15395489,1,1,1,0.089231142,0.119460812,0.318500761,0.535889419,1,1,0.533139857,0.018828209,1,0.333011158,1,0.166202449
2015-02-21 02:00:00+00:00,0,0,0,1,0.619051051,0.197711727,0.312448787,0.129870897,0.344676923,0.634043599,0.859010307,0.079984863,0.148293907,0.153534681,1,1,1,0.089105062,0.119269312,0.317631436,0.533859562,1,1,0.532386555,0.018798026,1,0.331948503,1,0.165936021
2015-02-21 03:00:00+00:00,0,0,0,1,0.617562978,0.196202329,0.311446864,0.129960404,0.343726359,0.635238616,0.86062933,0.085929344,0.151016209,0.153114472,1,1,1,0.088978983,0.119077812,0.316762111,0.531829705,1,1,0.531633254,0.018767844,1,0.330885848,1,0.165669592
2015-02-21 04:00:00+00:00,0,0,0,1,0.616074905,0.19469293,0.310444941,0.130049911,0.342775795,0.636433632,0.862248354,0.091873824,0.153738511,0.152694263,1,1,1,0.088852903,0.118886312,0.315892786,0.529799847,1,1,0.530879952,0.018737662,1,0.329823193,1,0.165403163
2015-02-21 05:00:00+00:00,0,0,0,1,0.614586832,0.193183532,0.309443017,0.130139418,0.341825231,0.637628648,0.863867377,0.097818304,0.156460812,0.152274054,1,1,1,0.088726824,0.118694812,0.315023461,0.52776999,1,1,0.53012665,0.018707479,1,0.328760538,1,0.165136734
2015-02-21 06:00:00+00:00,0,0,0,1,0.613098758,0.191674133,0.308441094,0.130228926,0.340874667,0.638823665,0.8654864,0.103762784,0.159183114,0.151853846,1,1,1,0.088600744,0.118503312,0.314154137,0.525740133,1,1,0.529373348,0.018677297,1,0.327697883,1,0.164870306
2015-02-21 07:00:00+00:00,0,0,0,1,0.611610685,0.190164735,0.307439171,0.130318433,0.339924103,0.640018681,0.867105424,0.109707264,0.161905416,0.151433637,1,1,1,0.088474665,0.118311812,0.313284812,0.523710276,1,1,0.528620047,0.018647115,1,0.326635227,1,0.164603877
2015-02-21 08:00:00+00:00,0,0,0,1,0.610122612,0.188655337,0.306437248,0.13040794,0.338973539,0.641213698,0.868724447,0.115651745,0.164627718,0.151013428,1,1,1,0.088348585,0.118120311,0.312415487,0.521680418,1,1,0.527866745,0.018616932,1,0.325572572,1,0.164337448
2015-02-21 09:00:00+00:00,0,0,0,1,0.608634539,0.187145938,0.305435324,0.130497447,0.338022976,0.642408714,0.870343471,0.121596225,0.16735002,0.150593219,1,1,1,0.088222506,0.117928811,0.311546162,0.519650561,1,1,0.527113443,0.01858675,1,0.324509917,1,0.164071019
2015-02-21 10:00:00+00:00,0,0,0,1,0.607146465,0.18563654,0.304433401,0.130586955,0.337072412,0.643603731,0.871962494,0.127540705,0.170072321,0.150173011,1,1,1,0.088096427,0.117737311,0.310676837,0.517620704,1,1,0.526360141,0.018556568,1,0.323447262,1,0.163804591
2015-02-21 11:00:00+00:00,0,0,0,1,0.605658392,0.184127142,0.303431478,0.130676462,0.336121848,0.644798747,0.873581517,0.133485185,0.172794623,0.149752802,1,1,1,0.087970347,0.117545811,0.309807512,0.515590847,1,1,0.52560684,0.018526385,1,0.322384607,1,0.163538162
2015-02-21 12:00:00+00:00,0,0,0,1,0.604170319,0.182617743,0.302429555,0.130765969,0.335171284,0.645993763,0.875200541,0.139429665,0.175516925,0.149332593,1,1,1,0.087844268,0.117354311,0.308938187,0.51356099,1,1,0.524853538,0.018496203,1,0.321321952,1,0.163271733
2015-02-21 13:00:00+00:00,0,0,0,1,0.602682245,0.181108345,0.301427632,0.130855476,0.33422072,0.64718878,0.876819564,0.145374145,0.178239227,0.148912384,1,1,1,0.087718188,0.117162811,0.308068862,0.511531132,1,1,0.524100236,0.018466021,1,0.320259297,1,0.163005305
2015-02-21 14:00:00+00:00,0,0,0,1,0.601194172,0.179598947,0.300425708,0.130944984,0.333270156,0.648383796,0.878438588,0.151318626,0.180961528,0.148492175,1,1,1,0.087592109,0.116971311,0.307199538,0.509501275,1,1,0.523346934,0.018435838,1,0.319196642,1,0.162738876
2015-02-21 15:00:00+00:00,0,0,0,1,0.599706099,0.178089548,0.299423785,0.131034491,0.332319592,0.649578813,0.880057611,0.157263106,0.18368383,0.148071967,1,1,1,0.087466029,0.11677981,0.306330213,0.507471418,1,1,0.522593633,0.018405656,1,0.318133986,1,0.162472447
2015-02-21 16:00:00+00:00,0,0,0,1,0.598218026,0.17658015,0.298421862,0.131123998,0.331369028,0.650773829,0.881676634,0.163207586,0.186406132,0.147651758,1,1,1,0.08733995,0.11658831,0.305460888,0.505441561,1,1,0.521840331,0.018375474,1,0.317071331,1,0.162206018
2015-02-21 17:00:00+00:00,0,0,0,1,0.596729952,0.175070752,0.297419939,0.131213505,0.330418464,0.651968845,0.883295658,0.169152066,0.189128434,0.147231549,1,1,1,0.087213871,0.11639681,0.304591563,0.503411703,1,1,0.521087029,0.018345292,1,0.316008676,1,0.16193959
2015-02-21 18:00:00+00:00,0,0,0,1,0.595241879,0.173561353,0.296418015,0.131303013,0.3294679,0.653163862,0.884914681,0.175096546,0.191850736,0.14681134,1,1,1,0.087087791,0.11620531,0.303722238,0.501381846,1,1,0.520333727,0.018315109,1,0.314946021,1,0.161673161
2015-02-21 19:00:00+00:00,0,0,0,1,0.593753806,0.172051955,0.295416092,0.13139252,0.328517336,0.654358878,0.886533705,0.181041027,0.194573037,0.146391132,1,1,1,0.086961712,0.11601381,0.302852913,0.499351989,1,1,0.519580425,0.018284927,1,0.313883366,1,0.161406732
2015-02-21 20:00:00+00:00,0,0,0,1,0.592265732,0.170542557,0.294414169,0.131482027,0.327566772,0.655553895,0.888152728,0.186985507,0.197295339,0.145970923,1,1,1,0.086835632,0.11582231,0.301983588,0.497322132,1,1,0.518827124,0.018254745,1,0.312820711,1,0.161140303
2015-02-21 21:00:00+00:00,0,0,0,1,0.590777659,0.169033158,0.293412246,0.131571534,0.326616209,0.656748911,0.889771751,0.192929987,0.200017641,0.145550714,1,1,1,0.086709553,0.11563081,0.301114263,0.495292275,1,1,0.518073822,0.018224562,1,0.311758056,1,0.160873875
2015-02-21 22:00:00+00:00,0,0,0,0.999651208,0.589289586,0.16752376,0.292410322,0.131661041,0.325665645,0.657943928,0.891390775,0.198874467,0.202739943,0.145130505,1,1,1,0.086583473,0.115439309,0.300244938,0.493262417,1,1,0.51732052,0.01819438,1,0.3106954,1,0.160607446
2015-02-21 23:00:00+00:00,0,0,0,0.996225974,0.587801513,0.166014362,0.291408399,0.131750549,0.324715081,0.659138944,0.893009798,0.204818947,0.205462245,0.144710296,1,1,1,0.086457394,0.115247809,0.299375614,0.49123256,1,1,0.516567218,0.018164198,1,0.309632745,1,0.160341017
2015-02-22 00:00:00+00:00,0,0,0,0.993002504,0.587970341,0.167552757,0.290465495,0.132407224,0.323562882,0.661105289,0.895673828,0.204985133,0.207139591,0.144215511,1,1,1,0.086291598,0.114909621,0.298352005,0.488700275,1,1,0.515576617,0.018110896,1,0.308061529,1,0.159870505
2015-02-22 01:00:00+00:00,0,0,0,0.989779035,0.58813917,0.169091152,0.28952259,0.133063898,0.322410684,0.663071635,0.898337857,0.20515132,0.208816937,0.143720726,0.996433581,1,1,0.086125802,0.114571432,0.297328397,0.48616799,1,1,0.514586015,0.018057594,1,0.306490312,1,0.159399992
2015-02-22 02:00:00+00:00,0,0,0,0.986555565,0.588307998,0.170629547,0.288579685,0.133720573,0.321258486,0.66503798,0.901001887,0.205317506,0.210494284,0.14322594,0.991243494,1,1,0.085960006,0.114233243,0.296304788,0.483635704,1,1,0.513595414,0.018004292,1,0.304919096,1,0.15892948
2015-02-22 03:00:00+00:00,0,0,0,0.983332095,0.588476827,0.172167942,0.287636781,0.134377248,0.320106288,0.667004325,0.903665917,0.205483692,0.21217163,0.142731155,0.986053407,1,1,0.085794209,0.113895054,0.29528118,0.481103419,1,1,0.512604812,0.01795099,1,0.303347879,1,0.158458968
2015-02-22 04:00:00+00:00,0,0,0,0.980108626,0.588645655,0.173706337,0.286693876,0.135033923,0.318954089,0.668970671,0.906329946,0.205649878,0.213848977,0.142236369,0.98086332,1,1,0.085628413,0.113556866,0.294257571,0.478571134,1,1,0.51161421,0.017897688,1,0.301776663,1,0.157988455
2015-02-22 05:00:00+00:00,0,0,0,0.976885156,0.588814484,0.175244732,0.285750971,0.135690598,0.317801891,0.670937016,0.908993976,0.205816064,0.215526323,0.141741584,0.975673234,1,1,0.085462617,0.113218677,0.293233962,0.476038849,1,1,0.510623609,0.017844386,1,0.300205446,1,0.157517943
2015-02-22 06:00:00+00:00,0,0,0,0.973661687,0.588983312,0.176783126,0.284808067,0.136347273,0.316649693,0.672903361,0.911658005,0.205982251,0.21720367,0.141246798,0.970483147,1,1,0.085296821,0.112880488,0.292210354,0.473506563,1,1,0.509633007,0.017791084,1,0.29863423,1,0.15704743
2015-02-22 07:00:00+00:00,0,0,0,0.970438217,0.589152141,0.178321521,0.283865162,0.137003948,0.315497494,0.674869707,0.914322035,0.206148437,0.218881016,0.140752013,0.96529306,1,1,0.085131025,0.112542299,0.291186745,0.470974278,1,1,0.508642405,0.017737782,1,0.297063013,1,0.156576918
2015-02-22 08:00:00+00:00,0,0,0,0.967214748,0.589320969,0.179859916,0.282922257,0.137660623,0.314345296,0.676836052,0.916986065,0.206314623,0.220558363,0.140257227,0.960102973,1,1,0.084965229,0.112204111,0.290163137,0.468441993,1,1,0.507651804,0.017684481,1,0.295491797,1,0.156106405
2015-02-22 09:00:00+00:00,0,0,0,0.963991278,0.589489798,0.181398311,0.281979353,0.138317298,0.313193098,0.678802397,0.919650094,0.206480809,0.222235709,0.139762442,0.954912886,1,1,0.084799433,0.111865922,0.289139528,0.465909708,1,1,0.506661202,0.017631179,1,0.29392058,1,0.155635893
2015-02-22 10:00:00+00:00,0,0,0,0.960767809,0.589658626,0.182936706,0.281036448,0.138973972,0.312040899,0.680768743,0.922314124,0.206646995,0.223913056,0.139267657,0.9497228,1,1,0.084633637,0.111527733,0.28811592,0.463377422,1,1,0.505670601,0.017577877,1,0.292349364,1,0.155165381
2015-02-22 11:00:00+00:00,0,0,0,0.957544339,0.589827455,0.184475101,0.280093543,0.139630647,0.310888701,0.682735088,0.924978153,0.206813182,0.225590402,0.138772871,0.944532713,1,1,0.084467841,0.111189544,0.287092311,0.460845137,1,1,0.504679999,0.017524575,1,0.290778147,1,0.154694868
2015-02-22 12:00:00+00:00,0,0,0,0.954320869,0.589996283,0.186013496,0.279150639,0.140287322,0.309736503,0.684701433,0.927642183,0.206979368,0.227267749,0.138278086,0.939342626,1,1,0.084302044,0.110851356,0.286068703,0.458312852,1,1,0.503689397,0.017471273,1,0.289206931,1,0.154224356
2015-02-22 13:00:00+00:00,0,0,0,0.9510974,0.590165112,0.187551891,0.278207734,0.140943997,0.308584305,0.686667779,0.930306212,0.207145554,0.228945095,0.1377833,0.934152539,1,1,0.084136248,0.110513167,0.285045094,0.455780567,1,1,0.502698796,0.017417971,1,0.287635714,1,0.153753843
2015-02-22 14:00:00+00:00,0,0,0,0.94787393,0.59033394,0.189090286,0.27726483,0.141600672,0.307432106,0.688634124,0.932970242,0.20731174,0.230622442,0.137288515,0.928962452,1,1,0.083970452,0.110174978,0.284021486,0.453248281,1,1,0.501708194,0.017364669,1,0.286064498,1,0.153283331
2015-02-22 15:00:00+00:00,0,0,0,0.944650461,0.590502769,0.190628681,0.276321925,0.142257347,0.306279908,0.690600469,0.935634272,0.207477926,0.232299788,0.136793729,0.923772366,1,1,0.083804656,0.109836789,0.282997877,0.450715996,1,1,0.500717593,0.017311367,1,0.284493281,1,0.152812818
2015-02-22 16:00:00+00:00,0,0,0,0.941426991,0.590671597,0.192167076,0.27537902,0.142914022,0.30512771,0.692566815,0.938298301,0.207644113,0.233977134,0.136298944,0.918582279,1,1,0.08363886,0.109498601,0.281974269,0.448183711,1,1,0.499726991,0.017258065,1,0.282922065,1,0.152342306
2015-02-22 17:00:00+00:00,0,0,0,0.938203522,0.590840426,0.193705471,0.274436116,0.143570697,0.303975511,0.69453316,0.940962331,0.207810299,0.235654481,0.135804159,0.913392192,1,1,0.083473064,0.109160412,0.28095066,0.445651426,1,1,0.498736389,0.017204763,1,0.281350848,1,0.151871794
2015-02-22 18:00:00+00:00,0,0,0,0.934980052,0.591009255,0.195243866,0.273493211,0.144227371,0.302823313,0.696499505,0.94362636,0.207976485,0.237331827,0.135309373,0.908202105,1,1,0.083307268,0.108822223,0.279927052,0.44311914,1,1,0.497745788,0.017151462,1,0.279779632,1,0.151401281
2015-02-22 19:00:00+00:00,0,0,0,0.931756583,0.591178083,0.196782261,0.272550306,0.144884046,0.301671115,0.698465851,0.94629039,0.208142671,0.239009174,0.134814588,0.903012019,1,1,0.083141472,0.108484034,0.278903443,0.440586855,1,1,0.496755186,0.01709816,1,0.278208415,1,0.150930769
2015-02-22 20:00:00+00:00,0,0,0,0.928533113,0.591346912,0.198320656,0.271607402,0.145540721,0.300518917,0.700432196,0.948954419,0.208308857,0.24068652,0.134319802,0.897821932,1,1,0.082975676,0.108145846,0.277879835,0.43805457,1,1,0.495764584,0.017044858,1,0.276637199,1,0.150460256
2015-02-22 21:00:00+00:00,0,0,0,0.925309643,0.59151574,0.199859051,0.270664497,0.146197396,0.299366718,0.702398541,0.951618449,0.208475044,0.242363867,0.133825017,0.892631845,1,1,0.082809879,0.107807657,0.276856226,0.435522285,1,1,0.494773983,0.016991556,1,0.275065982,1,0.149989744
2015-02-22 22:00:00+00:00,0,0,0,0.922086174,0.591684569,0.201397446,0.269721592,0.146854071,0.29821452,0.704364887,0.954282479,0.20864123,0.244041213,0.133330231,0.887441758,1,1,0.082644083,0.107469468,0.275832618,0.432989999,1,1,0.493783381,0.016938254,1,0.273494766,1,0.149519231
2015-02-22 23:00:00+00:00,0,0,0,0.918862704,0.591853397,0.202935841,0.268778688,0.147510746,0.297062322,0.706331232,0.956946508,0.208807416,0.24571856,0.132835446,0.882251671,1,1,0.082478287,0.107131279,0.274809009,0.430457714,1,1,0.49279278,0.016884952,1,0.271923549,1,0.149048719
2015-02-23 00:00:00+00:00,0,0,0,0.920231501,0.59157899,0.204092447,0.269179078,0.148381963,0.296400075,0.720987841,0.976803467,0.207592308,0.246075707,0.132536788,0.881041939,1,1,0.083155837,0.106772953,0.274191148,0.429867476,1,1,0.496841019,0.016828476,1,0.270116709,1,0.148550189
2015-02-23 01:00:00+00:00,0,0,0,0.921600298,0.591304584,0.205249053,0.269579468,0.14925318,0.295737828,0.735644449,0.996660427,0.206377201,0.246432854,0.13223813,0.879832207,1,1,0.083833388,0.106414626,0.273573287,0.429277238,1,1,0.500889258,0.016772,1,0.268309869,1,0.148051659
2015-02-23 02:00:00+00:00,0,0,0,0.922969094,0.591030177,0.20640566,0.269979857,0.150124397,0.295075581,0.750301058,1,0.205162093,0.246790001,0.131939473,0.878622475,1,1,0.084510938,0.1060563,0.272955426,0.428687,1,1,0.504937498,0.016715525,1,0.266503028,1,0.14755313
2015-02-23 03:00:00+00:00,0,0,0,0.924337891,0.59075577,0.207562266,0.270380247,0.150995614,0.294413334,0.764957667,1,0.203946985,0.247147148,0.131640815,0.877412743,1,1,0.085188488,0.105697973,0.272337565,0.428096762,1,1,0.508985737,0.016659049,1,0.264696188,1,0.1470546
2015-02-23 04:00:00+00:00,0,0,0,0.925706688,0.590481363,0.208718872,0.270780637,0.151866831,0.293751087,0.779614275,1,0.202731878,0.247504295,0.131342157,0.876203011,1,1,0.085866038,0.105339646,0.271719704,0.427506524,1,1,0.513033977,0.016602573,1,0.262889347,1,0.14655607
2015-02-23 05:00:00+00:00,0,0,0,0.927075484,0.590206956,0.209875478,0.271181027,0.152738049,0.29308884,0.794270884,1,0.20151677,0.247861441,0.1310435,0.874993279,1,1,0.086543589,0.10498132,0.271101843,0.426916286,1,1,0.517082216,0.016546097,1,0.261082507,1,0.14605754
2015-02-23 06:00:00+00:00,0,0,0,0.928444281,0.58993255,0.211032084,0.271581417,0.153609266,0.292426594,0.808927493,1,0.200301662,0.248218588,0.130744842,0.873783547,1,1,0.087221139,0.104622993,0.270483982,0.426326048,1,1,0.521130456,0.016489621,1,0.259275667,1,0.145559011
2015-02-23 07:00:00+00:00,0,0,0,0.929813078,0.589658143,0.212188691,0.271981807,0.154480483,0.291764347,0.823584101,1,0.199086554,0.248575735,0.130446184,0.872573815,1,1,0.087898689,0.104264666,0.269866121,0.42573581,1,1,0.525178695,0.016433145,1,0.257468826,1,0.145060481
2015-02-23 08:00:00+00:00,0,0,0,0.931181874,0.589383736,0.213345297,0.272382197,0.1553517,0.2911021,0.83824071,1,0.197871447,0.248932882,0.130147526,0.871364083,1,1,0.088576239,0.10390634,0.26924826,0.425145572,1,1,0.529226935,0.01637667,1,0.255661986,1,0.144561951
2015-02-23 09:00:00+00:00,0,0,0,0.932550671,0.589109329,0.214501903,0.272782587,0.156222917,0.290439853,0.852897319,1,0.196656339,0.249290029,0.129848869,0.87015435,1,1,0.08925379,0.103548013,0.268630399,0.424555334,1,1,0.533275174,0.016320194,1,0.253855145,1,0.144063421
2015-02-23 10:00:00+00:00,0,0,0,0.933919468,0.588834923,0.215658509,0.273182977,0.157094134,0.289777606,0.867553927,1,0.195441231,0.249647176,0.129550211,0.868944618,1,1,0.08993134,0.103189686,0.268012538,0.423965095,1,1,0.537323414,0.016263718,1,0.252048305,1,0.143564892
2015-02-23 11:00:00+00:00,0,0,0,0.935288264,0.588560516,0.216815116,0.273583367,0.157965351,0.289115359,0.882210536,1,0.194226124,0.250004323,0.129251553,0.867734886,1,1,0.09060889,0.10283136,0.267394677,0.423374857,1,1,0.541371653,0.016207242,1,0.250241465,1,0.143066362
2015-02-23 12:00:00+00:00,0,0,0,0.936657061,0.588286109,0.217971722,0.273983757,0.158836569,0.288453112,0.896867145,1,0.193011016,0.25036147,0.128952895,0.866525154,1,1,0.09128644,0.102473033,0.266776816,0.422784619,1,1,0.545419893,0.016150766,1,0.248434624,1,0.142567832
2015-02-23 13:00:00+00:00,0,0,0,0.938025858,0.588011702,0.219128328,0.274384147,0.159707786,0.287790865,0.911523753,1,0.191795908,0.250718617,0.128654238,0.865315422,1,1,0.09196399,0.102114706,0.266158955,0.422194381,1,1,0.549468132,0.01609429,1,0.246627784,1,0.142069302
2015-02-23 14:00:00+00:00,0,0,0,0.939394654,0.587737295,0.220284934,0.274784537,0.160579003,0.287128618,0.926180362,1,0.190580801,0.251075764,0.12835558,0.86410569,1,1,0.092641541,0.10175638,0.265541094,0.421604143,1,1,0.553516372,0.016037814,1,0.244820943,1,0.141570773
2015-02-23 15:00:00+00:00,0,0,0,0.940763451,0.587462889,0.22144154,0.275184927,0.16145022,0.286466372,0.940836971,1,0.189365693,0.251432911,0.128056922,0.862895958,1,1,0.093319091,0.101398053,0.264923233,0.421013905,1,1,0.557564611,0.015981339,1,0.243014103,1,0.141072243
2015-02-23 16:00:00+00:00,0,0,0,0.942132248,0.587188482,0.222598147,0.275585316,0.162321437,0.285804125,0.955493579,1,0.188150585,0.251790058,0.127758264,0.861686226,1,1,0.093996641,0.101039726,0.264305372,0.420423667,1,1,0.561612851,0.015924863,1,0.241207263,1,0.140573713
2015-02-23 17:00:00+00:00,0,0,0,0.943501044,0.586914075,0.223754753,0.275985706,0.163192654,0.285141878,0.970150188,1,0.186935478,0.252147205,0.127459607,0.860476494,1,1,0.094674191,0.1006814,0.263687512,0.419833429,1,1,0.56566109,0.015868387,1,0.239400422,1,0.140075184
2015-02-23 18:00:00+00:00,0,0,0,0.944869841,0.586639668,0.224911359,0.276386096,0.164063871,0.284479631,0.984806797,1,0.18572037,0.252504352,0.127160949,0.859266762,1,1,0.095351742,0.100323073,0.263069651,0.419243191,1,1,0.56970933,0.015811911,1,0.237593582,1,0.139576654
2015-02-23 19:00:00+00:00,0,0,0,0.946238638,0.586365262,0.226067965,0.276786486,0.164935088,0.283817384,0.999463405,1,0.184505262,0.252861499,0.126862291,0.85805703,1,1,0.096029292,0.099964746,0.26245179,0.418652953,1,1,0.573757569,0.015755435,1,0.235786741,1,0.139078124
2015-02-23 20:00:00+00:00,0,0,0,0.947607434,0.586090855,0.227224572,0.277186876,0.165806306,0.283155137,1,1,0.183290155,0.253218646,0.126563633,0.856847297,1,1,0.096706842,0.09960642,0.261833929,0.418062715,1,1,0.577805809,0.015698959,1,0.233979901,1,0.138579594
2015-02-23 21:00:00+00:00,0,0,0,0.948976231,0.585816448,0.228381178,0.277587266,0.166677523,0.28249289,1,1,0.182075047,0.253575793,0.126264976,0.855637565,1,1,0.097384392,0.099248093,0.261216068,0.417472477,1,1,0.581854048,0.015642484,1,0.232173061,1,0.138081065
2015-02-23 22:00:00+00:00,0,0,0,0.950345028,0.585542041,0.229537784,0.277987656,0.16754874,0.281830643,1,1,0.180859939,0.25393294,0.125966318,0.854427833,1,1,0.098061942,0.098889766,0.260598207,0.416882239,1,1,0.585902288,0.015586008,1,0.23036622,1,0.137582535
2015-02-23 23:00:00+00:00,0,0,0,0.951713824,0.585267634,0.23069439,0.278388046,0.168419957,0.281168397,1,1,0.179644831,0.254290086,0.12566766,0.853218101,1,1,0.098739493,0.09853144,0.259980346,0.416292001,1,1,0.589950527,0.015529532,1,0.22855938,1,0.137084005
2015-02-24 00:00:00+00:00,0,0,0,0.957459108,0.584071175,0.23109931,0.280068612,0.16924586,0.280069125,1,1,0.17840484,0.253982243,0.125226872,0.849760634,1,1,0.109151697,0.099130276,0.259068446,0.414605075,1,1,0.652161559,0.015623914,1,0.226921295,1,0.137917149
2015-02-24 01:00:00+00:00,0,0,0,0.963204391,0.582874717,0.231504231,0.281749179,0.170071763,0.278969854,1,1,0.177164848,0.2536744,0.124786084,0.846303167,1,1,0.119563902,0.099729112,0.258156546,0.412918149,1,1,0.714372591,0.015718297,1,0.225283211,1,0.138750292
2015-02-24 02:00:00+00:00,0,0,0,0.968949674,0.581678258,0.231909151,0.283429745,0.170897666,0.277870583,1,1,0.175924857,0.253366557,0.124345295,0.842845701,1,1,0.129976107,0.100327948,0.257244647,0.411231223,1,1,0.776583623,0.015812679,1,0.223645127,1,0.139583436
2015-02-24 03:00:00+00:00,0,0,0,0.974694958,0.580481799,0.232314071,0.285110311,0.171723569,0.276771311,1,1,0.174684865,0.253058713,0.123904507,0.839388234,1,1,0.140388312,0.100926784,0.256332747,0.409544297,1,1,0.838794655,0.015907062,1,0.222007042,1,0.14041658
2015-02-24 04:00:00+00:00,0,0,0,0.980440241,0.57928534,0.232718991,0.286790878,0.172549472,0.27567204,1,1,0.173444873,0.25275087,0.123463719,0.835930767,1,1,0.150800517,0.10152562,0.255420847,0.407857371,1,1,0.901005687,0.016001445,1,0.220368958,1,0.141249724
2015-02-24 05:00:00+00:00,0,0,0,0.986185525,0.578088881,0.233123911,0.288471444,0.173375375,0.274572769,1,1,0.172204882,0.252443027,0.12302293,0.8324733,1,1,0.161212722,0.102124456,0.254508948,0.406170445,1,1,0.963216718,0.016095827,1,0.218730873,1,0.142082867
2015-02-24 06:00:00+00:00,0,0,0,0.991930808,0.576892422,0.233528831,0.29015201,0.174201278,0.273473497,1,1,0.17096489,0.252135184,0.122582142,0.829015833,1,1,0.171624926,0.102723292,0.253597048,0.404483519,1,1,1,0.01619021,1,0.217092789,1,0.142916011
2015-02-24 07:00:00+00:00,0,0,0,0.997676091,0.575695963,0.233933752,0.291832577,0.175027181,0.272374226,1,1,0.169724898,0.25182734,0.122141354,0.825558366,1,1,0.182037131,0.103322128,0.252685148,0.402796593,1,1,1,0.016284592,1,0.215454705,1,0.143749155
2015-02-24 08:00:00+00:00,0,0,0,1,0.574499504,0.234338672,0.293513143,0.175853084,0.271274955,1,1,0.168484907,0.251519497,0.121700565,0.8221009,1,1,0.192449336,0.103920964,0.251773249,0.401109667,1,1,1,0.016378975,1,0.21381662,1,0.144582298
2015-02-24 09:00:00+00:00,0,0,0,1,0.573303045,0.234743592,0.295193709,0.176678987,0.270175684,1,1,0.167244915,0.251211654,0.121259777,0.818643433,1,1,0.202861541,0.1045198,0.250861349,0.399422741,1,1,1,0.016473357,1,0.212178536,1,0.145415442
2015-02-24 10:00:00+00:00,0,0,0,1,0.572106586,0.235148512,0.296874276,0.17750489,0.269076412,1,1,0.166004923,0.250903811,0.120818989,0.815185966,1,1,0.213273746,0.105118637,0.249949449,0.397735815,1,0.997989818,1,0.01656774,1,0.210540451,1,0.146248586
2015-02-24 11:00:00+00:00,0,0,0,1,0.570910127,0.235553432,0.298554842,0.178330793,0.267977141,1,1,0.164764932,0.250595967,0.1203782,0.811728499,1,1,0.223685951,0.105717473,0.24903755,0.396048889,1,0.990225079,1,0.016662122,1,0.208902367,1,0.147081729
2015-02-24 12:00:00+00:00,0,0,0,1,0.569713668,0.235958353,0.300235408,0.179156696,0.26687787,1,1,0.16352494,0.250288124,0.119937412,0.808271032,1,1,0.234098155,0.106316309,0.24812565,0.394361963,1,0.982460341,1,0.016756505,1,0.207264283,1,0.147914873
2015-02-24 13:00:00+00:00,0,0,0,1,0.568517209,0.236363273,0.301915975,0.179982599,0.265778598,1,1,0.162284948,0.249980281,0.119496624,0.804813565,1,1,0.24451036,0.106915145,0.24721375,0.392675037,1,0.974695602,1,0.016850887,1,0.205626198,1,0.148748017
2015-02-24 14:00:00+00:00,0,0,0,1,0.56732075,0.236768193,0.303596541,0.180808502,0.264679327,1,1,0.161044957,0.249672438,0.119055835,0.801356098,1,1,0.254922565,0.107513981,0.246301851,0.390988111,1,0.966930864,1,0.01694527,1,0.203988114,1,0.149581161
2015-02-24 15:00:00+00:00,0,0,0,1,0.566124291,0.237173113,0.305277107,0.181634405,0.263580056,1,1,0.159804965,0.249364594,0.118615047,0.797898632,1,1,0.26533477,0.108112817,0.245389951,0.389301185,1,0.959166125,1,0.017039652,1,0.202350029,1,0.150414304
2015-02-24 16:00:00+00:00,0,0,0,1,0.564927832,0.237578033,0.306957674,0.182460308,0.262480784,1,1,0.158564974,0.249056751,0.118174259,0.794441165,1,1,0.275746975,0.108711653,0.244478051,0.387614259,1,0.951401387,1,0.017134035,1,0.200711945,1,0.151247448
2015-02-24 17:00:00+00:00,0,0,0,1,0.563731373,0.237982953,0.30863824,0.183286211,0.261381513,1,1,0.157324982,0.248748908,0.117733471,0.790983698,1,1,0.28615918,0.109310489,0.243566152,0.385927333,1,0.943636648,1,0.017228417,1,0.199073861,1,0.152080592
