,PHOT,WTOF,WTON,HE Bistrica 1,HE Bistrica 2,HE Borsh,HE Kerpice,HE Dukagjin,HE Arras,HE Homesh,HE Orenje,HE Funares,HE Selce,HE Orgjos i Ri,HE Tucep,HE Lenia,HE Bogova,HE Leskovik,HE Smokthina,HE Lozhan,HE Treske 2,HE Velcan,HE Tervol,HROR
2010-07-17 17:00:00+00:00,0,0,0,0.005464354,0.588024556,0,0,0.025206089,0.041118317,0.177419981,0.000811598,0.002740976,0.005175095,0.003820088,0.1004831,1,0.02381313,1,0.035107489,1,0.123257255,0.000482267,0.000250713,0.078324584
2010-07-17 18:00:00+00:00,0,0,0,0.005459453,0.587497084,0,0,0.025210833,0.041200446,0.177402795,0.00081443,0.002750539,0.005173513,0.003842152,0.100514889,1,0.023859023,1,0.035096258,1,0.123217899,0.000482062,0.000256682,0.078294631
2010-07-17 19:00:00+00:00,0,0,0,0.005454551,0.586969612,0,0,0.025215577,0.041282575,0.177385609,0.000817262,0.002760102,0.005171931,0.003864216,0.100546677,1,0.023904915,1,0.035085027,1,0.123178543,0.000481856,0.000262652,0.078264678
2010-07-17 20:00:00+00:00,0,0,0,0.005449649,0.58644214,0,0,0.025220321,0.041364704,0.177368422,0.000820094,0.002769666,0.005170349,0.00388628,0.100578465,1,0.023950807,1,0.035073797,1,0.123139187,0.000481651,0.000268621,0.078234725
2010-07-17 21:00:00+00:00,0,0,0,0.005444748,0.585914668,0,0,0.025225065,0.041446834,0.177351236,0.000822925,0.002779229,0.005168767,0.003908345,0.100610253,1,0.023996699,1,0.035062566,1,0.12309983,0.000481445,0.00027459,0.078204772
2010-07-17 22:00:00+00:00,0,0,0,0.005439846,0.585387196,0,0,0.025229809,0.041528963,0.17733405,0.000825757,0.002788793,0.005167185,0.003930409,0.100642041,1,0.024042591,1,0.035051335,1,0.123060474,0.00048124,0.00028056,0.078174819
2010-07-17 23:00:00+00:00,0,0,0,0.005434944,0.584859724,0,0,0.025234553,0.041611092,0.177316863,0.000828589,0.002798356,0.005165603,0.003952473,0.100673829,1,0.024088483,1,0.035040104,1,0.123021118,0.000481035,0.000286529,0.078144866
2010-07-18 00:00:00+00:00,0,0,0,0.005430533,0.584385,0,0,0.025276092,0.04172497,0.177460082,0.000830666,0.002805372,0.005164314,0.004011494,0.100811316,1,0.024096058,1,0.035028873,1,0.122981762,0.000480816,0.000289861,0.078125285
2010-07-18 01:00:00+00:00,0,0,0,0.005426121,0.583910276,0,0,0.025317632,0.041838848,0.177603301,0.000832743,0.002812388,0.005163024,0.004070516,0.100948803,1,0.024103632,1,0.035017642,1,0.122942406,0.000480597,0.000293192,0.078105704
2010-07-18 02:00:00+00:00,0,0,0,0.00542171,0.583435552,0,0,0.025359171,0.041952725,0.177746521,0.000834821,0.002819404,0.005161735,0.004129537,0.10108629,1,0.024111206,1,0.035006412,1,0.122903051,0.000480378,0.000296524,0.078086123
2010-07-18 03:00:00+00:00,0,0,0,0.005417298,0.582960828,0,0,0.02540071,0.042066603,0.17788974,0.000836898,0.00282642,0.005160445,0.004188559,0.101223776,1,0.024118781,1,0.034995181,1,0.122863695,0.000480159,0.000299856,0.078066541
2010-07-18 04:00:00+00:00,0,0,0,0.005412887,0.582486104,0,0,0.02544225,0.042180481,0.178032959,0.000838976,0.002833436,0.005159156,0.00424758,0.101361263,1,0.024126355,1,0.03498395,1,0.122824339,0.000479939,0.000303188,0.07804696
2010-07-18 05:00:00+00:00,0,0,0,0.005408475,0.58201138,0,0,0.025483789,0.042294358,0.178176178,0.000841053,0.002840452,0.005157866,0.004306601,0.10149875,1,0.02413393,1,0.03497272,1,0.122784984,0.00047972,0.000306519,0.078027379
2010-07-18 06:00:00+00:00,0,0,0,0.005404064,0.581536656,0,0,0.025525328,0.042408236,0.178319397,0.000843131,0.002847467,0.005156577,0.004365623,0.101636236,1,0.024141504,1,0.034961489,1,0.122745628,0.000479501,0.000309851,0.078007798
2010-07-18 07:00:00+00:00,0,0,0,0.005399652,0.581061932,0,0,0.025566868,0.042522114,0.178462616,0.000845208,0.002854483,0.005155287,0.004424644,0.101773723,1,0.024149078,1,0.034950258,1,0.122706272,0.000479282,0.000313183,0.077988217
2010-07-18 08:00:00+00:00,0,0,0,0.005395241,0.580587208,0,0,0.025608407,0.042635991,0.178605835,0.000847285,0.002861499,0.005153998,0.004483666,0.10191121,1,0.024156653,1,0.034939027,1,0.122666917,0.000479063,0.000316515,0.077968635
2010-07-18 09:00:00+00:00,0,0,0,0.005390829,0.580112484,0,0,0.025649947,0.042749869,0.178749054,0.000849363,0.002868515,0.005152708,0.004542687,0.102048696,1,0.024164227,1,0.034927797,1,0.122627561,0.000478844,0.000319846,0.077949054
2010-07-18 10:00:00+00:00,0,0,0,0.005386418,0.57963776,0,0,0.025691486,0.042863747,0.178892273,0.00085144,0.002875531,0.005151419,0.004601709,0.102186183,1,0.024171801,1,0.034916566,1,0.122588205,0.000478625,0.000323178,0.077929473
2010-07-18 11:00:00+00:00,0,0,0,0.005382006,0.579163036,0,0,0.025733025,0.042977624,0.179035492,0.000853518,0.002882547,0.005150129,0.00466073,0.10232367,1,0.024179376,1,0.034905335,1,0.12254885,0.000478406,0.00032651,0.077909892
2010-07-18 12:00:00+00:00,0,0,0,0.005377595,0.578688312,0,0,0.025774565,0.043091502,0.179178711,0.000855595,0.002889563,0.005148839,0.004719752,0.102461157,1,0.02418695,1,0.034894104,1,0.122509494,0.000478187,0.000329842,0.077890311
2010-07-18 13:00:00+00:00,0,0,0,0.005373184,0.578213588,0,0,0.025816104,0.04320538,0.179321931,0.000857672,0.002896579,0.00514755,0.004778773,0.102598643,1,0.024194524,1,0.034882874,1,0.122470138,0.000477968,0.000333173,0.077870729
2010-07-18 14:00:00+00:00,0,0,0,0.005368772,0.577738864,0,0,0.025857643,0.043319257,0.17946515,0.00085975,0.002903595,0.00514626,0.004837794,0.10273613,1,0.024202099,1,0.034871643,1,0.122430783,0.000477749,0.000336505,0.077851148
2010-07-18 15:00:00+00:00,0,0,0,0.005364361,0.57726414,0,0,0.025899183,0.043433135,0.179608369,0.000861827,0.002910611,0.005144971,0.004896816,0.102873617,1,0.024209673,1,0.034860412,1,0.122391427,0.00047753,0.000339837,0.077831567
2010-07-18 16:00:00+00:00,0,0,0,0.005359949,0.576789417,0,0,0.025940722,0.043547013,0.179751588,0.000863905,0.002917627,0.005143681,0.004955837,0.103011103,1,0.024217248,1,0.034849181,1,0.122352071,0.000477311,0.000343168,0.077811986
2010-07-18 17:00:00+00:00,0,0,0,0.005355538,0.576314693,0,0,0.025982261,0.04366089,0.179894807,0.000865982,0.002924643,0.005142392,0.005014859,0.10314859,1,0.024224822,1,0.034837951,1,0.122312716,0.000477092,0.0003465,0.077792405
2010-07-18 18:00:00+00:00,0,0,0,0.005351126,0.575839969,0,0,0.026023801,0.043774768,0.180038026,0.000868059,0.002931659,0.005141102,0.00507388,0.103286077,1,0.024232396,1,0.03482672,1,0.12227336,0.000476873,0.000349832,0.077772823
2010-07-18 19:00:00+00:00,0,0,0,0.005346715,0.575365245,0,0,0.02606534,0.043888646,0.180181245,0.000870137,0.002938675,0.005139813,0.005132902,0.103423563,1,0.024239971,1,0.034815489,1,0.122234004,0.000476654,0.000353164,0.077753242
2010-07-18 20:00:00+00:00,0,0,0,0.005342303,0.574890521,0,0,0.026106879,0.044002523,0.180324464,0.000872214,0.002945691,0.005138523,0.005191923,0.10356105,1,0.024247545,1,0.034804259,1,0.122194649,0.000476435,0.000356495,0.077733661
2010-07-18 21:00:00+00:00,0,0,0,0.005337892,0.574415797,0,0,0.026148419,0.044116401,0.180467683,0.000874292,0.002952707,0.005137234,0.005250945,0.103698537,1,0.024255119,1,0.034793028,1,0.122155293,0.000476216,0.000359827,0.07771408
2010-07-18 22:00:00+00:00,0,0,0,0.00533348,0.573941073,0,0,0.026189958,0.044230279,0.180610902,0.000876369,0.002959723,0.005135944,0.005309966,0.103836024,1,0.024262694,1,0.034781797,1,0.122115937,0.000475997,0.000363159,0.077694499
2010-07-18 23:00:00+00:00,0,0,0,0.005329069,0.573466349,0,0,0.026231497,0.044344156,0.180754121,0.000878446,0.002966739,0.005134655,0.005368987,0.10397351,1,0.024270268,1,0.034770566,1,0.122076582,0.000475778,0.000366491,0.077674917
2010-07-19 00:00:00+00:00,0,0,0,0.005324167,0.572938879,0,0,0.02623691,0.044401777,0.18066819,0.00087768,0.002964149,0.005133279,0.005419382,0.104097601,1,0.024248733,1,0.034759585,1,0.122038186,0.000475572,0.000365172,0.077643319
2010-07-19 01:00:00+00:00,0,0,0,0.005319265,0.572411409,0,0,0.026242323,0.044459398,0.180582258,0.000876913,0.00296156,0.005131904,0.005469776,0.104221692,1,0.024227198,1,0.034748604,1,0.121999789,0.000475367,0.000363853,0.07761172
2010-07-19 02:00:00+00:00,0,0,0,0.005314364,0.571883939,0,0,0.026247736,0.04451702,0.180496327,0.000876146,0.002958971,0.005130528,0.005520171,0.104345782,1,0.024205663,1,0.034737623,1,0.121961393,0.000475161,0.000362534,0.077580122
2010-07-19 03:00:00+00:00,0,0,0,0.005309462,0.571356469,0,0,0.026253149,0.044574641,0.180410395,0.00087538,0.002956382,0.005129153,0.005570565,0.104469873,1,0.024184128,1,0.034726641,1,0.121922997,0.000474956,0.000361215,0.077548523
2010-07-19 04:00:00+00:00,0,0,0,0.005304561,0.570828999,0,0,0.026258562,0.044632262,0.180324464,0.000874613,0.002953792,0.005127777,0.005620959,0.104593964,1,0.024162593,1,0.03471566,1,0.121884601,0.000474751,0.000359897,0.077516924
2010-07-19 05:00:00+00:00,0,0,0,0.005299659,0.570301529,0,0,0.026263975,0.044689883,0.180238532,0.000873846,0.002951203,0.005126402,0.005671354,0.104718054,1,0.024141058,1,0.034704679,1,0.121846205,0.000474545,0.000358578,0.077485326
2010-07-19 06:00:00+00:00,0,0,0,0.005294757,0.569774059,0,0,0.026269388,0.044747504,0.1801526,0.00087308,0.002948614,0.005125026,0.005721748,0.104842145,1,0.024119522,1,0.034693698,1,0.121807808,0.00047434,0.000357259,0.077453727
2010-07-19 07:00:00+00:00,0,0,0,0.005289856,0.569246589,0,0,0.026274801,0.044805125,0.180066669,0.000872313,0.002946025,0.00512365,0.005772143,0.104966236,1,0.024097987,1,0.034682716,1,0.121769412,0.000474135,0.00035594,0.077422128
2010-07-19 08:00:00+00:00,0,0,0,0.005284954,0.568719119,0,0,0.026280214,0.044862746,0.179980737,0.000871546,0.002943436,0.005122275,0.005822537,0.105090326,1,0.024076452,1,0.034671735,1,0.121731016,0.000473929,0.000354621,0.07739053
2010-07-19 09:00:00+00:00,0,0,0,0.005280052,0.568191649,0,0,0.026285627,0.044920367,0.179894806,0.00087078,0.002940846,0.005120899,0.005872931,0.105214417,1,0.024054917,1,0.034660754,1,0.12169262,0.000473724,0.000353302,0.077358931
2010-07-19 10:00:00+00:00,0,0,0,0.005275151,0.567664179,0,0,0.026291039,0.044977988,0.179808874,0.000870013,0.002938257,0.005119524,0.005923326,0.105338508,1,0.024033382,1,0.034649772,1,0.121654224,0.000473519,0.000351984,0.077327333
2010-07-19 11:00:00+00:00,0,0,0,0.005270249,0.567136709,0,0,0.026296452,0.045035609,0.179722943,0.000869246,0.002935668,0.005118148,0.00597372,0.105462598,1,0.024011847,1,0.034638791,1,0.121615827,0.000473313,0.000350665,0.077295734
2010-07-19 12:00:00+00:00,0,0,0,0.005265347,0.566609239,0,0,0.026301865,0.045093231,0.179637011,0.00086848,0.002933079,0.005116773,0.006024114,0.105586689,1,0.023990312,1,0.03462781,1,0.121577431,0.000473108,0.000349346,0.077264135
2010-07-19 13:00:00+00:00,0,0,0,0.005260446,0.566081769,0,0,0.026307278,0.045150852,0.179551079,0.000867713,0.002930489,0.005115397,0.006074509,0.10571078,1,0.023968777,1,0.034616829,1,0.121539035,0.000472902,0.000348027,0.077232537
2010-07-19 14:00:00+00:00,0,0,0,0.005255544,0.565554299,0,0,0.026312691,0.045208473,0.179465148,0.000866947,0.0029279,0.005114022,0.006124903,0.10583487,1,0.023947242,1,0.034605847,1,0.121500639,0.000472697,0.000346708,0.077200938
2010-07-19 15:00:00+00:00,0,0,0,0.005250642,0.565026829,0,0,0.026318104,0.045266094,0.179379216,0.00086618,0.002925311,0.005112646,0.006175298,0.105958961,1,0.023925707,1,0.034594866,1,0.121462243,0.000472492,0.00034539,0.07716934
2010-07-19 16:00:00+00:00,0,0,0,0.005245741,0.564499359,0,0,0.026323517,0.045323715,0.179293285,0.000865413,0.002922722,0.005111271,0.006225692,0.106083052,1,0.023904171,1,0.034583885,1,0.121423847,0.000472286,0.000344071,0.077137741
2010-07-19 17:00:00+00:00,0,0,0,0.005240839,0.563971889,0,0,0.02632893,0.045381336,0.179207353,0.000864647,0.002920133,0.005109895,0.006276086,0.106207142,1,0.023882636,1,0.034572904,1,0.12138545,0.000472081,0.000342752,0.077106142
2010-07-19 18:00:00+00:00,0,0,0,0.005235938,0.563444419,0,0,0.026334343,0.045438957,0.179121422,0.00086388,0.002917543,0.00510852,0.006326481,0.106331233,1,0.023861101,1,0.034561922,1,0.121347054,0.000471876,0.000341433,0.077074544
2010-07-19 19:00:00+00:00,0,0,0,0.005231036,0.562916949,0,0,0.026339756,0.045496578,0.17903549,0.000863113,0.002914954,0.005107144,0.006376875,0.106455323,1,0.023839566,1,0.034550941,1,0.121308658,0.00047167,0.000340114,0.077042945
2010-07-19 20:00:00+00:00,0,0,0,0.005226134,0.562389479,0,0,0.026345169,0.045554199,0.178949559,0.000862347,0.002912365,0.005105769,0.006427269,0.106579414,1,0.023818031,1,0.03453996,1,0.121270262,0.000471465,0.000338796,0.077011347
2010-07-19 21:00:00+00:00,0,0,0,0.005221233,0.561862009,0,0,0.026350582,0.04561182,0.178863627,0.00086158,0.002909776,0.005104393,0.006477664,0.106703505,1,0.023796496,1,0.034528979,1,0.121231866,0.00047126,0.000337477,0.076979748
2010-07-19 22:00:00+00:00,0,0,0,0.005216331,0.561334539,0,0,0.026355995,0.045669441,0.178777695,0.000860813,0.002907186,0.005103018,0.006528058,0.106827595,1,0.023774961,1,0.034517997,1,0.121193469,0.000471054,0.000336158,0.076948149
2010-07-19 23:00:00+00:00,0,0,0,0.005211429,0.560807069,0,0,0.026361407,0.045727063,0.178691764,0.000860047,0.002904597,0.005101642,0.006578453,0.106951686,1,0.023753426,1,0.034507016,1,0.121155073,0.000470849,0.000334839,0.076916551
2010-07-20 00:00:00+00:00,0,0,0,0.005207018,0.560332345,0,0,0.026342554,0.045716106,0.178623019,0.000857499,0.002895994,0.005100215,0.00658046,0.106971631,1,0.023739762,1,0.034496035,1,0.121115717,0.000470643,0.000330119,0.076877811
2010-07-20 01:00:00+00:00,0,0,0,0.005202606,0.559857621,0,0,0.0263237,0.045705149,0.178554273,0.000854952,0.002887391,0.005098788,0.006582468,0.106991576,1,0.023726098,1,0.034485053,1,0.121076361,0.000470438,0.000325399,0.07683907
2010-07-20 02:00:00+00:00,0,0,0,0.005198195,0.559382897,0,0,0.026304846,0.045694192,0.178485528,0.000852405,0.002878789,0.005097361,0.006584476,0.107011521,1,0.023712434,1,0.034474072,1,0.121037005,0.000470233,0.000320679,0.07680033
2010-07-20 03:00:00+00:00,0,0,0,0.005193783,0.558908173,0,0,0.026285992,0.045683235,0.178416783,0.000849857,0.002870186,0.005095934,0.006586484,0.107031466,1,0.023698771,1,0.034463091,1,0.120997648,0.000470027,0.000315959,0.07676159
2010-07-20 04:00:00+00:00,0,0,0,0.005189372,0.558433449,0,0,0.026267138,0.045672278,0.178348038,0.00084731,0.002861583,0.005094507,0.006588492,0.107051411,1,0.023685107,1,0.03445211,1,0.120958292,0.000469822,0.000311239,0.07672285
2010-07-20 05:00:00+00:00,0,0,0,0.005184961,0.557958725,0,0,0.026248284,0.045661321,0.178279292,0.000844763,0.00285298,0.00509308,0.0065905,0.107071356,1,0.023671443,1,0.034441128,1,0.120918936,0.000469617,0.000306519,0.07668411
2010-07-20 06:00:00+00:00,0,0,0,0.005180549,0.557484001,0,0,0.02622943,0.045650364,0.178210547,0.000842215,0.002844377,0.005091653,0.006592507,0.107091301,1,0.02365778,1,0.034430147,1,0.12087958,0.000469411,0.000301799,0.07664537
2010-07-20 07:00:00+00:00,0,0,0,0.005176138,0.557009277,0,0,0.026210576,0.045639407,0.178141802,0.000839668,0.002835774,0.005090226,0.006594515,0.107111246,1,0.023644116,1,0.034419166,1,0.120840223,0.000469206,0.000297079,0.076606629
2010-07-20 08:00:00+00:00,0,0,0,0.005171726,0.556534553,0,0,0.026191722,0.04562845,0.178073057,0.000837121,0.002827171,0.005088798,0.006596523,0.107131191,1,0.023630452,1,0.034408185,1,0.120800867,0.000469001,0.00029236,0.076567889
2010-07-20 09:00:00+00:00,0,0,0,0.005167315,0.556059829,0,0,0.026172868,0.045617493,0.178004311,0.000834574,0.002818569,0.005087371,0.006598531,0.107151136,1,0.023616788,1,0.034397203,1,0.120761511,0.000468795,0.00028764,0.076529149
2010-07-20 10:00:00+00:00,0,0,0,0.005162903,0.555585105,0,0,0.026154014,0.045606536,0.177935566,0.000832026,0.002809966,0.005085944,0.006600539,0.107171081,1,0.023603125,1,0.034386222,1,0.120722155,0.00046859,0.00028292,0.076490409
2010-07-20 11:00:00+00:00,0,0,0,0.005158492,0.555110381,0,0,0.02613516,0.045595579,0.177866821,0.000829479,0.002801363,0.005084517,0.006602546,0.107191026,1,0.023589461,1,0.034375241,1,0.120682798,0.000468385,0.0002782,0.076451669
2010-07-20 12:00:00+00:00,0,0,0,0.00515408,0.554635657,0,0,0.026116307,0.045584622,0.177798076,0.000826932,0.00279276,0.00508309,0.006604554,0.107210971,1,0.023575797,1,0.03436426,1,0.120643442,0.000468179,0.00027348,0.076412929
2010-07-20 13:00:00+00:00,0,0,0,0.005149669,0.554160933,0,0,0.026097453,0.045573665,0.17772933,0.000824384,0.002784157,0.005081663,0.006606562,0.107230916,1,0.023562133,1,0.034353278,1,0.120604086,0.000467974,0.00026876,0.076374188
2010-07-20 14:00:00+00:00,0,0,0,0.005145257,0.553686209,0,0,0.026078599,0.045562708,0.177660585,0.000821837,0.002775554,0.005080236,0.00660857,0.107250861,1,0.02354847,1,0.034342297,1,0.12056473,0.000467768,0.00026404,0.076335448
2010-07-20 15:00:00+00:00,0,0,0,0.005140846,0.553211485,0,0,0.026059745,0.045551751,0.17759184,0.00081929,0.002766951,0.005078809,0.006610578,0.107270806,1,0.023534806,1,0.034331316,1,0.120525373,0.000467563,0.00025932,0.076296708
2010-07-20 16:00:00+00:00,0,0,0,0.005136434,0.552736761,0,0,0.026040891,0.045540794,0.177523095,0.000816742,0.002758348,0.005077382,0.006612586,0.107290751,1,0.023521142,1,0.034320334,1,0.120486017,0.000467358,0.0002546,0.076257968
2010-07-20 17:00:00+00:00,0,0,0,0.005132023,0.552262037,0,0,0.026022037,0.045529837,0.177454349,0.000814195,0.002749746,0.005075955,0.006614593,0.107310696,1,0.023507478,1,0.034309353,1,0.120446661,0.000467152,0.00024988,0.076219228
2010-07-20 18:00:00+00:00,0,0,0,0.005127611,0.551787313,0,0,0.026003183,0.04551888,0.177385604,0.000811648,0.002741143,0.005074528,0.006616601,0.107330641,1,0.023493815,1,0.034298372,1,0.120407305,0.000466947,0.00024516,0.076180488
2010-07-20 19:00:00+00:00,0,0,0,0.0051232,0.551312589,0,0,0.025984329,0.045507923,0.177316859,0.000809101,0.00273254,0.005073101,0.006618609,0.107350586,1,0.023480151,1,0.034287391,1,0.120367948,0.000466742,0.00024044,0.076141747
2010-07-20 20:00:00+00:00,0,0,0,0.005118788,0.550837865,0,0,0.025965475,0.045496966,0.177248113,0.000806553,0.002723937,0.005071673,0.006620617,0.107370531,1,0.023466487,1,0.034276409,1,0.120328592,0.000466536,0.00023572,0.076103007
2010-07-20 21:00:00+00:00,0,0,0,0.005114377,0.550363141,0,0,0.025946621,0.045486009,0.177179368,0.000804006,0.002715334,0.005070246,0.006622625,0.107390476,1,0.023452823,1,0.034265428,1,0.120289236,0.000466331,0.000231,0.076064267
2010-07-20 22:00:00+00:00,0,0,0,0.005109965,0.549888417,0,0,0.025927767,0.045475053,0.177110623,0.000801459,0.002706731,0.005068819,0.006624633,0.107410421,1,0.02343916,1,0.034254447,1,0.12024988,0.000466126,0.00022628,0.076025527
2010-07-20 23:00:00+00:00,0,0,0,0.005105554,0.549413693,0,0,0.025908913,0.045464096,0.177041878,0.000798911,0.002698128,0.005067392,0.00662664,0.107430366,1,0.023425496,1,0.034243466,1,0.120210523,0.00046592,0.00022156,0.075986787
2010-07-21 00:00:00+00:00,0,0,0,0.005100652,0.548886221,0,0,0.025919009,0.045444679,0.176999867,0.000796278,0.002689233,0.005065982,0.006602226,0.107406275,1,0.023397872,1,0.034232235,1,0.120172127,0.000465715,0.000216077,0.075940452
2010-07-21 01:00:00+00:00,0,0,0,0.005095751,0.548358749,0,0,0.025929105,0.045425262,0.176957855,0.000793644,0.002680338,0.005064572,0.006577813,0.107382184,1,0.023370247,1,0.034221004,1,0.120133731,0.00046551,0.000210593,0.075894117
2010-07-21 02:00:00+00:00,0,0,0,0.005090849,0.547831277,0,0,0.025939201,0.045405845,0.176915844,0.00079101,0.002671443,0.005063162,0.006553399,0.107358093,1,0.023342623,1,0.034209773,1,0.120095335,0.000465304,0.00020511,0.075847782
2010-07-21 03:00:00+00:00,0,0,0,0.005085947,0.547303805,0,0,0.025949297,0.045386429,0.176873833,0.000788376,0.002662548,0.005061753,0.006528985,0.107334002,1,0.023314998,1,0.034198543,1,0.120056939,0.000465099,0.000199626,0.075801447
2010-07-21 04:00:00+00:00,0,0,0,0.005081046,0.546776333,0,0,0.025959393,0.045367012,0.176831822,0.000785742,0.002653652,0.005060343,0.006504571,0.107309911,1,0.023287374,1,0.034187312,1,0.120018542,0.000464893,0.000194143,0.075755112
2010-07-21 05:00:00+00:00,0,0,0,0.005076144,0.546248861,0,0,0.025969489,0.045347595,0.176789811,0.000783108,0.002644757,0.005058933,0.006480157,0.10728582,1,0.02325975,1,0.034176081,1,0.119980146,0.000464688,0.000188659,0.075708777
2010-07-21 06:00:00+00:00,0,0,0,0.005071242,0.545721389,0,0,0.025979585,0.045328178,0.1767478,0.000780474,0.002635862,0.005057523,0.006455743,0.107261729,1,0.023232125,1,0.03416485,1,0.11994175,0.000464483,0.000183176,0.075662442
2010-07-21 07:00:00+00:00,0,0,0,0.005066341,0.545193917,0,0,0.025989681,0.045308761,0.176705789,0.000777841,0.002626967,0.005056113,0.006431329,0.107237638,1,0.023204501,1,0.03415362,1,0.119903354,0.000464277,0.000177692,0.075616108
2010-07-21 08:00:00+00:00,0,0,0,0.005061439,0.544666445,0,0,0.025999777,0.045289345,0.176663778,0.000775207,0.002618071,0.005054703,0.006406915,0.107213547,1,0.023176876,1,0.034142389,1,0.119864958,0.000464072,0.000172209,0.075569773
2010-07-21 09:00:00+00:00,0,0,0,0.005056537,0.544138974,0,0,0.026009873,0.045269928,0.176621767,0.000772573,0.002609176,0.005053293,0.006382501,0.107189456,1,0.023149252,1,0.034131158,1,0.119826562,0.000463867,0.000166725,0.075523438
2010-07-21 10:00:00+00:00,0,0,0,0.005051636,0.543611502,0,0,0.026019969,0.045250511,0.176579755,0.000769939,0.002600281,0.005051883,0.006358087,0.107165365,1,0.023121628,1,0.034119928,1,0.119788165,0.000463661,0.000161242,0.075477103
2010-07-21 11:00:00+00:00,0,0,0,0.005046734,0.54308403,0,0,0.026030065,0.045231094,0.176537744,0.000767305,0.002591386,0.005050473,0.006333673,0.107141274,1,0.023094003,1,0.034108697,1,0.119749769,0.000463456,0.000155758,0.075430768
2010-07-21 12:00:00+00:00,0,0,0,0.005041832,0.542556558,0,0,0.026040161,0.045211678,0.176495733,0.000764671,0.002582491,0.005049063,0.00630926,0.107117183,1,0.023066379,1,0.034097466,1,0.119711373,0.000463251,0.000150275,0.075384433
2010-07-21 13:00:00+00:00,0,0,0,0.005036931,0.542029086,0,0,0.026050257,0.045192261,0.176453722,0.000762037,0.002573595,0.005047653,0.006284846,0.107093092,1,0.023038755,1,0.034086235,1,0.119672977,0.000463045,0.000144792,0.075338098
2010-07-21 14:00:00+00:00,0,0,0,0.005032029,0.541501614,0,0,0.026060353,0.045172844,0.176411711,0.000759404,0.0025647,0.005046244,0.006260432,0.107069001,1,0.02301113,1,0.034075005,1,0.119634581,0.00046284,0.000139308,0.075291763
2010-07-21 15:00:00+00:00,0,0,0,0.005027127,0.540974142,0,0,0.026070449,0.045153427,0.1763697,0.00075677,0.002555805,0.005044834,0.006236018,0.10704491,1,0.022983506,1,0.034063774,1,0.119596184,0.000462634,0.000133825,0.075245428
2010-07-21 16:00:00+00:00,0,0,0,0.005022226,0.54044667,0,0,0.026080545,0.045134011,0.176327689,0.000754136,0.00254691,0.005043424,0.006211604,0.107020819,1,0.022955881,1,0.034052543,1,0.119557788,0.000462429,0.000128341,0.075199093
2010-07-21 17:00:00+00:00,0,0,0,0.005017324,0.539919198,0,0,0.026090641,0.045114594,0.176285678,0.000751502,0.002538015,0.005042014,0.00618719,0.106996728,1,0.022928257,1,0.034041312,1,0.119519392,0.000462224,0.000122858,0.075152758
2010-07-21 18:00:00+00:00,0,0,0,0.005012422,0.539391726,0,0,0.026100737,0.045095177,0.176243667,0.000748868,0.002529119,0.005040604,0.006162776,0.106972637,1,0.022900633,1,0.034030082,1,0.119480996,0.000462018,0.000117374,0.075106424
2010-07-21 19:00:00+00:00,0,0,0,0.005007521,0.538864254,0,0,0.026110833,0.04507576,0.176201655,0.000746234,0.002520224,0.005039194,0.006138362,0.106948545,1,0.022873008,1,0.034018851,1,0.1194426,0.000461813,0.000111891,0.075060089
2010-07-21 20:00:00+00:00,0,0,0,0.005002619,0.538336782,0,0,0.026120929,0.045056344,0.176159644,0.0007436,0.002511329,0.005037784,0.006113948,0.106924454,1,0.022845384,1,0.03400762,1,0.119404204,0.000461608,0.000106407,0.075013754
2010-07-21 21:00:00+00:00,0,0,0,0.004997717,0.53780931,0,0,0.026131025,0.045036927,0.176117633,0.000740967,0.002502434,0.005036374,0.006089534,0.106900363,1,0.022817759,1,0.033996389,1,0.119365807,0.000461402,0.000100924,0.074967419
2010-07-21 22:00:00+00:00,0,0,0,0.004992816,0.537281838,0,0,0.026141121,0.04501751,0.176075622,0.000738333,0.002493539,0.005034964,0.006065121,0.106876272,1,0.022790135,1,0.033985159,1,0.119327411,0.000461197,0.00E+00,0.074921084
2010-07-21 23:00:00+00:00,0,0,0,0.004987914,0.536754366,0,0,0.026151217,0.044998093,0.176033611,0.000735699,0.002484643,0.005033554,0.006040707,0.106852181,1,0.022762511,1,0.033973928,1,0.119289015,0.000460992,0.00E+00,0.074874749
2010-07-22 00:00:00+00:00,0,0,0,0.004983503,0.536279642,0,0,0.026128653,0.044860579,0.176006877,0.000728032,0.002458751,0.00503211,0.006023243,0.106760474,1,0.022698648,1,0.033963196,1,0.119250619,0.000460786,0.00E+00,0.074821401
2010-07-22 01:00:00+00:00,0,0,0,0.004979091,0.535804918,0,0,0.026106089,0.044723064,0.175980143,0.000720366,0.002432859,0.005030666,0.006005779,0.106668766,1,0.022634785,1,0.033952465,1,0.119212224,0.000460581,0.00E+00,0.074768053
2010-07-22 02:00:00+00:00,0,0,0,0.00497468,0.535330194,0,0,0.026083525,0.044585549,0.175953409,0.000712699,0.002406967,0.005029221,0.005988315,0.106577059,1,0.022570922,1,0.033941733,1,0.119173828,0.000460376,0.00E+00,0.074714705
2010-07-22 03:00:00+00:00,0,0,0,0.004970268,0.53485547,0,0,0.026060961,0.044448035,0.175926674,0.000705032,0.002381075,0.005027777,0.005970852,0.106485351,1,0.022507059,1,0.033931001,1,0.119135433,0.00046017,0.00E+00,0.074661356
