Day-Ahead forecast [MW],Intraday forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp]
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,1.545000349,0,0,2211.05
0,3.090000699,0,0,2211.05
0,3.708000839,0,0,2211.05
0,4.017000908,0,0,2211.05
0,11.12400252,0,0,2211.05
0,18.54000419,0,0,2211.05
0,25.6470058,0,0,2211.05
0,33.06300748,0,0,2211.05
0,38.00700859,0,0,2211.05
0,42.64200964,0,0,2211.05
0,47.27701069,0,0,2211.05
0,51.91201174,0,0,2211.05
0,58.40101321,0,0,2211.05
0,64.89001467,0,0,2211.05
0,71.37901614,0,0,2211.05
0,77.55901754,0,0,2211.05
0,86.52001957,0,0,2211.05
0,95.48102159,0,0,2211.05
0,103.8240235,0,0,2211.05
0,112.4760254,0,0,2211.05
0,122.6730277,0,0,2211.05
0,132.56103,0,0,2211.05
0,142.1400321,0,0,2211.05
0,151.7190343,0,0,2211.05
0,143.6850325,0,0,2211.05
0,135.6510307,0,0,2211.05
0,126.0720285,0,0,2211.05
0,116.4930263,0,0,2211.05
0,98.57102229,0,0,2211.05
0,80.95801831,0,0,2211.05
0,62.10901405,0,0,2211.05
0,43.56900985,0,0,2211.05
0,29.97300678,0,0,2211.05
0,16.3770037,0,0,2211.05
0,8.343001887,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,4.944001118,0,0,2211.05
0,9.579002166,0,0,2211.05
0,14.52300328,0,0,2211.05
0,19.15800433,0,0,2211.05
0,46.04101041,0,0,2211.05
0,72.92401649,0,0,2211.05
0,100.4250227,0,0,2211.05
0,127.9260289,0,0,2211.05
0,164.0790371,0,0,2211.05
0,199.9230452,0,0,2211.05
0,236.0760534,0,0,2211.05
0,272.2290616,0,0,2211.05
0,296.9490672,0,0,2211.05
0,321.9780728,0,0,2211.05
0,346.3890783,0,0,2211.05
0,371.1090839,0,0,2211.05
0,382.5420865,0,0,2211.05
0,393.9750891,0,0,2211.05
0,404.7900915,0,0,2211.05
0,415.605094,0,0,2211.05
0,398.6100901,0,0,2211.05
0,381.6150863,0,0,2211.05
0,363.6930822,0,0,2211.05
0,346.0800783,0,0,2211.05
0,323.8320732,0,0,2211.05
0,301.8930683,0,0,2211.05
0,278.1000629,0,0,2211.05
0,254.3070575,0,0,2211.05
0,219.0810495,0,0,2211.05
0,184.1640416,0,0,2211.05
0,148.9380337,0,0,2211.05
0,113.4030256,0,0,2211.05
0,81.26701838,0,0,2211.05
0,48.82201104,0,0,2211.05
0,24.41100552,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,16.06800363,0.013473275,0,2211.05
0,32.13600727,0.157188212,0,2211.05
0,47.27701069,0.521959869,0,2211.05
0,62.72701418,1.165913338,0,2211.05
0,102.8970233,2.861645955,0,2211.05
0,143.0670324,5.278414722,0,2211.05
0,184.1640416,9.316942642,0,2211.05
0,225.570051,13.68142019,0,2211.05
0,263.8860597,19.14008315,0,2211.05
0,302.2020683,26.52266074,0,2211.05
0,340.8270771,34.38993077,0,2211.05
0,379.1430857,44.2435157,0,2211.05
0,406.3350919,51.90277045,0,2211.05
0,433.527098,61.61652697,0,2211.05
0,460.101104,69.57297108,0,2211.05
0,486.36611,77.0790537,0,2211.05
0,511.3951156,86.19139256,0,2211.05
0,536.1151212,88.70942681,0,2211.05
0,559.5991265,89.93627217,0,2211.05
0,583.0831319,87.35449897,0,2211.05
0,578.7571309,84.92697749,0,2211.05
0,574.4311299,79.95715259,0,2211.05
0,567.3241283,74.21080065,0,2211.05
0,560.2171267,68.11388445,0,2211.05
0,532.0981203,63.35652275,0,2211.05
0,503.979114,54.93728026,0,2211.05
0,472.1521068,48.16868674,0,2211.05
0,440.3250996,39.62956664,0,2211.05
0,380.379086,28.38689567,0,2211.05
0,320.4330725,20.33074067,0,2211.05
0,259.8690588,13.21952867,0,2211.05
0,199.6140451,7.476285948,0,2211.05
0,142.7580323,3.611096897,0,2211.05
0,86.2110195,1.397593217,0,2211.05
0,42.95100971,0.360151014,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,22.5570051,0.104029232,0,2211.05
0,45.42301027,0.666538478,0,2211.05
0,67.36201523,1.93928798,0,2211.05
0,89.61002026,4.082575167,0,2211.05
0,137.196031,9.107415937,0,2211.05
0,184.4730417,17.04097276,0,2211.05
0,233.2950528,28.10430235,0,2211.05
0,281.8080637,41.43135812,0,2211.05
0,331.2480749,56.1068642,0,2211.05
0,380.6880861,71.8229217,0,2211.05
0,430.1280973,91.6700927,0,2211.05
0,479.2591084,108.704847,0,2211.05
0,508.3051149,125.0250859,0,2211.05
0,537.3511215,133.7463975,0,2211.05
0,565.4701279,142.6418253,0,2211.05
0,593.5891342,147.1633183,0,2211.05
0,607.1851373,153.5040058,0,2211.05
0,620.4721403,151.1400937,0,2211.05
0,632.523143,152.5728384,0,2211.05
0,644.5741458,152.7772694,0,2211.05
0,630.9781427,150.2601852,0,2211.05
0,617.3821396,141.0690795,0,2211.05
0,601.9321361,133.2486204,0,2211.05
0,586.1731326,123.2065392,0,2211.05
0,550.6381245,109.3503983,0,2211.05
0,515.1031165,93.36716401,0,2211.05
0,475.8601076,80.06925715,0,2211.05
0,436.9260988,62.83236052,0,2211.05
0,375.4350849,46.74902671,0,2211.05
0,313.944071,31.85289575,0,2211.05
0,252.4530571,20.28656388,0,2211.05
0,190.6530431,11.03072599,0,2211.05
0,136.5780309,5.268050664,0,2211.05
0,82.19401859,1.780458791,0,2211.05
0,41.09700929,0.44224299,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,27.19200615,0.038001546,0,2211.05
0,54.3840123,0.342013913,0,2211.05
0,78.79501782,1.079157536,0,2211.05
0,103.5150234,2.459304588,0,2211.05
0,161.2980365,5.951042084,0,2211.05
0,219.3900496,11.40564579,0,2211.05
0,278.718063,18.81361532,0,2211.05
0,338.0460764,28.72364118,0,2211.05
0,393.0480889,40.70276485,0,2211.05
0,447.7411013,52.99933097,0,2211.05
0,503.0521138,67.35013975,0,2211.05
0,558.3631263,80.5297668,0,2211.05
0,588.9541332,92.51407249,0,2211.05
0,619.8541402,103.6916226,0,2211.05
0,649.5181469,113.8279304,0,2211.05
0,679.4911537,123.1640034,0,2211.05
0,692.4691566,128.613166,0,2211.05
0,705.4471595,133.192525,0,2211.05
0,716.262162,135.935157,0,2211.05
0,727.3861645,137.6396991,0,2211.05
0,711.6271609,133.9615381,0,2211.05
0,695.8681574,127.1049796,0,2211.05
0,677.0191531,119.1205525,0,2211.05
0,658.1701488,110.6531604,0,2211.05
0,620.7811404,98.64134674,0,2211.05
0,583.0831319,83.68756571,0,2211.05
0,539.514122,69.517437,0,2211.05
0,495.6361121,56.03656134,0,2211.05
0,423.9480959,40.99952237,0,2211.05
0,352.5690797,27.69112191,0,2211.05
0,280.2630634,17.19453355,0,2211.05
0,207.957047,8.922201584,0,2211.05
0,146.7750332,4.163976205,0,2211.05
0,85.90201943,1.428599023,0,2211.05
0,42.95100971,0.390163599,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,27.81000629,0.054411304,0,2211.05
0,55.92901265,0.320465309,0,2211.05
0,81.26701838,0.942654256,0,2211.05
0,106.6050241,1.936783332,0,2211.05
0,165.6240375,4.374668867,0,2211.05
0,224.9520509,8.268099976,0,2211.05
0,285.5160646,13.44684701,0,2211.05
0,346.0800783,19.82989757,0,2211.05
0,399.5370904,27.02479935,0,2211.05
0,452.9941024,35.00883777,0,2211.05
0,506.4511145,44.59006389,0,2211.05
0,560.2171267,53.55160571,0,2211.05
0,599.4601356,62.16189233,0,2211.05
0,638.3941444,70.30320533,0,2211.05
0,676.710153,79.15678822,0,2211.05
0,715.0261617,87.13616281,0,2211.05
0,734.4931661,97.92557899,0,2211.05
0,754.2691706,103.3028841,0,2211.05
0,771.5731745,111.064268,0,2211.05
0,789.1861785,116.9083012,0,2211.05
0,774.9721752,114.6943657,0,2211.05
0,760.758172,108.8695924,0,2211.05
0,742.836168,102.6713675,0,2211.05
0,725.223164,97.60183173,0,2211.05
0,681.9631542,86.15675933,0,2211.05
0,638.7031444,73.55061016,0,2211.05
0,589.5721333,60.80696449,0,2211.05
0,540.7501223,48.13889007,0,2211.05
0,464.427105,35.50298742,0,2211.05
0,388.4130878,24.26394386,0,2211.05
0,311.7810705,15.20670723,0,2211.05
0,235.1490532,8.149949715,0,2211.05
0,167.1690378,3.667883297,0,2211.05
0,99.18902243,1.164401912,0,2211.05
0,49.74901125,0.271149667,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0.01,0,0,0,2211.05
32.43,23.24,0,0.28,2211.05
102.73,72.32,0,2.81,2211.05
177.22,129.24,0.22,9.85,2211.05
248.47,188.82,2.76,20.27,2211.05
312.14,242.23,9.83,33.72,2211.05
366.44,290.94,19.26,49.01,2211.05
413.35,350.4,33.23,65.35,2211.05
451.61,404.87,49.63,83.18,2211.05
510.79,451.94,64.32,100.76,2211.05
572.92,495.72,81.71,118.11,2211.05
635.54,536.05,100.02,135.41,2211.05
696.26,576.46,121.11,152.68,2211.05
747.7,611.57,135.35,171.7,2211.05
793.75,644.18,152.29,189.76,2211.05
839.67,664.19,152.29,211.45,2211.05
883.23,684.41,187.79,233,2211.05
925.62,703.57,217.96,255.73,2211.05
966.85,719.66,239.63,279.89,2211.05
1006.34,708.85,252.69,304.52,2211.05
1044.23,697.58,252.69,327.31,2211.05
1080.67,684.83,456.21,351.38,2211.05
1114.1,668.69,309.9,361.13,2211.05
1143.59,637.57,311.32,369.84,2211.05
1166.1,606.2,344.69,372.15,2211.05
1173.21,570.63,371.47,364.73,2211.05
1166.01,532.95,373.03,342.99,2211.05
1143.74,477.65,373.03,316.42,2211.05
1103.71,411.52,372.64,276.91,2211.05
1035.55,349.61,311.78,233.44,2211.05
927.72,290.89,287.85,185.79,2211.05
807.43,243.82,237.75,140.08,2211.05
674.47,187.03,201.71,94.78,2211.05
467.7,129.76,144.84,56.49,2211.05
274.93,74.41,97.53,26.96,2211.05
103.24,25.09,97.53,8.5,2211.05
0,0,28.68,0,2211.05
0,0,9.45,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
17.87,7.56,0,10.99,2211.05
76.36,23.82,0,30.2,2211.05
144.58,41.5,10.25,54.11,2211.05
225.79,59.41,31.14,75.21,2211.05
294.79,76.65,54.76,94.86,2211.05
360.95,92.18,77.36,112.23,2211.05
429.88,106.31,96.87,128.14,2211.05
488.35,118.24,115.98,139.34,2211.05
531.37,128.51,132.67,146.3,2211.05
569.22,137.71,139.87,152.63,2211.05
591.35,145.95,152.5,166.8,2211.05
613.65,153.52,159.06,180.11,2211.05
629.55,159.98,159.06,180.7,2211.05
636.89,165.43,183.5,176.68,2211.05
612.02,162.42,181.27,169.43,2211.05
584.75,159.12,178.7,167.69,2211.05
558.01,155.18,171.69,163.21,2211.05
531.82,150.87,171.69,156.09,2211.05
502.71,145.5,168.92,149.93,2211.05
474.65,139.59,153.79,143.42,2211.05
446.26,133.25,148.71,134.38,2211.05
417.85,126.4,148.71,120.6,2211.05
390.22,117.94,142.47,109.96,2211.05
360.76,109.12,121.96,98.46,2211.05
329.32,100.07,108.68,87.52,2211.05
297.6,90.66,98.1,78.17,2211.05
277.76,81.87,98.1,67.8,2211.05
256.15,72.55,78.72,58.32,2211.05
229.62,62.73,68.6,47.93,2211.05
198.99,52.49,59.21,36.31,2211.05
163.77,43.2,47.64,27.88,2211.05
119.19,34.16,47.64,18.49,2211.05
79.93,24.74,36.54,9.36,2211.05
43.23,15.05,19.86,2.89,2211.05
12.75,5.34,9.5,0.32,2211.05
0,0,2.71,0,2211.05
0,0,0.44,0,2211.05
0,0,0.44,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
1.72,1.02,0,0.1,2211.05
7.56,12.91,0,0.55,2211.05
13.51,27.14,0.22,2.46,2211.05
19.3,42.39,0.64,7.21,2211.05
24.87,58.38,2.69,14.14,2211.05
30.26,73.86,7.53,22.28,2211.05
35.3,88.27,15.13,30.62,2211.05
40.09,101.7,23.19,39.14,2211.05
44.87,113.44,31.54,47.04,2211.05
49.44,124.67,38.9,58,2211.05
51.89,136.72,40.04,77.33,2211.05
54.05,149.8,59.9,96.86,2211.05
55.49,164.3,78.47,116.2,2211.05
56.6,179.08,98.36,143.24,2211.05
59.96,199.27,119.4,172.11,2211.05
63.31,221.81,145.18,194.97,2211.05
66.6,247.08,145.18,227.03,2211.05
69.68,272.99,192.76,275.17,2211.05
73.41,284.51,220.45,298.05,2211.05
76.66,296.36,259.6,313.97,2211.05
79.64,308.89,290.11,336.07,2211.05
82.2,321.84,307.76,360.91,2211.05
83.44,325.7,307.76,366.04,2211.05
84.25,327.05,359.2,342.87,2211.05
84.55,328,359.73,321.84,2211.05
84.34,327.7,349.38,295.89,2211.05
78.45,300.34,320.51,248.39,2211.05
72.04,270.96,295.66,212.04,2211.05
65.12,239.01,252.2,175.96,2211.05
57.19,205.3,252.2,146.3,2211.05
48.03,171.59,215.18,113.27,2211.05
37.64,131.52,153.95,78.63,2211.05
26.86,90.44,119.91,49.23,2211.05
15.86,51,81.08,25.43,2211.05
5.83,16.54,50.97,8.36,2211.05
0,0,26.11,0,2211.05
0,0,26.11,0,2211.05
0,0,8.24,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
0,0,0,0,2211.05
5.93,4.75,0,0.44,2211.05
