Total Forecast,Total Measured & Upscaled,Monitored Capacity,Total Forecast,Total Measured & Upscaled,Monitored Capacity ,Total Forecast ,Total Measured & Upscaled ,Monitored Capacity
184640,271731.5,1332350,107160,156139.3,555250,77480,115592.2,777100
198410,285446.2,1332350,112590,160501.8,555250,85820,124944.4,777100
212200,303850.1,1332350,118030,170991.6,555250,94170,132858.5,777100
225970,327417.5,1332350,123440,173677.7,555250,102530,153739.8,777100
241350,290638.1,1332350,130130,155478.6,555250,111220,135159.5,777100
256650,276769.6,1332350,136790,148571.4,555250,119860,128198.2,777100
271940,311963,1332350,143480,166039,555250,128460,145924,777100
287280,333866.3,1332350,150180,183301.2,555250,137100,150565.1,777100
301240,402792.9,1332350,155310,215278.1,555250,145930,187514.8,777100
315220,436960.2,1332350,160460,229854,555250,154760,207106.2,777100
329120,463466,1332350,165600,245337.1,555250,163520,218128.9,777100
343170,461295.5,1332350,170750,241649,555250,172420,219646.5,777100
357050,477948.8,1332350,175270,249251.2,555250,181780,228697.6,777100
370910,496233.5,1332350,179770,254151,555250,191140,242082.5,777100
384800,501939.4,1332350,184310,252639.9,555250,200490,249299.5,777100
398620,486986.3,1332350,188810,243953.7,555250,209810,243032.6,777100
412460,502621.5,1332350,193470,245454.9,555250,218990,257166.6,777100
426300,517065.8,1332350,198130,252116.2,555250,228170,264949.6,777100
440100,565657.8,1332350,202820,270766.9,555250,237280,294890.9,777100
453960,558925.6,1332350,207470,272146.5,555250,246490,286779.1,777100
469070,564240.4,1332350,213280,276405.3,555250,255790,287835.1,777100
484220,633377.1,1332350,219040,316895.1,555250,265180,316482,777100
499260,637765.8,1332350,224820,311187.8,555250,274440,326578,777100
514370,639174.8,1332350,230620,308623.9,555250,283750,330550.9,777100
520080,604938.6,1332350,234420,290515.7,555250,285660,314422.9,777100
525740,628913.4,1332350,238200,300768.7,555250,287540,328144.7,777100
531370,588847.5,1332350,241970,280425.1,555250,289400,308422.4,777100
537060,611468.8,1332350,245770,301497.1,555250,291290,309971.7,777100
539490,632052.5,1332350,247820,314868.4,555250,291670,317184.1,777100
541860,658987.5,1332350,249840,322272,555250,292020,336715.5,777100
544300,625264.2,1332350,251910,308601.8,555250,292390,316662.4,777100
546710,669638.6,1332350,253970,329439.9,555250,292740,340198.7,777100
550740,670910.2,1332350,258210,336476.6,555250,292530,334433.6,777100
554760,682229.7,1332350,262480,349886.1,555250,292280,332343.6,777100
558690,630732.8,1332350,266740,326887.4,555250,291950,303845.4,777100
562740,604246.9,1332350,270980,317398.7,555250,291760,286848.2,777100
556160,555762.5,1332350,268930,289498.1,555250,287230,266264.4,777100
549540,559726.6,1332350,266900,294726.9,555250,282640,264999.7,777100
543000,532018.2,1332350,264860,279447.9,555250,278140,252570.3,777100
536410,510750.2,1332350,262840,265958.5,555250,273570,244791.7,777100
532680,486387.2,1332350,264220,256208.1,555250,268460,230179.1,777100
529200,481527.1,1332350,265670,256196.1,555250,263530,225331,777100
525630,440117.7,1332350,267060,241417.1,555250,258570,198700.6,777100
521980,437114.3,1332350,268460,240051.3,555250,253520,197063,777100
517180,404389.2,1332350,268520,228976.4,555250,248660,175412.8,777100
512420,388357.5,1332350,268570,225146.5,555250,243850,163211,777100
507640,393893.4,1332350,268610,229667.6,555250,239030,164225.8,777100
502840,366024.4,1332350,268650,215007.9,555250,234190,151016.5,777100
505750,398936.6,1332350,269800,237133,555250,235950,161803.6,777100
508610,402599.5,1332350,270930,238019.1,555250,237680,164580.4,777100
511590,374950.2,1332350,272060,222939.2,555250,239530,152011,777100
377270,365147.1,1332350,200940,211150.3,555250,176330,153996.8,777100
376700,301726.6,1332350,199880,171078.6,555250,176820,130648,777100
376150,347867.2,1332350,198840,195220.7,555250,177310,152646.5,777100
375540,378147.7,1332350,197780,213101.7,555250,177760,165046,777100
375030,417963.9,1332350,196750,235921.4,555250,178280,182042.5,777100
375400,434859.8,1332350,196550,243623.5,555250,178850,191236.3,777100
375770,456954.9,1332350,196340,256044.7,555250,179430,200910.2,777100
376200,459990.9,1332350,196110,253991.7,555250,180090,205999.2,777100
376610,460025.2,1332350,195920,251219.3,555250,180690,208805.9,777100
386930,477434.8,1332350,200440,260930.2,555250,186490,216504.6,777100
397230,491001.3,1332350,204980,268223.5,555250,192250,222777.8,777100
407440,518395.7,1332350,209480,282360.7,555250,197960,236035,777100
417720,517612.6,1332350,214040,282863.8,555250,203680,234748.8,777100
427420,566120,1332350,218050,309914.3,555250,209370,256205.7,777100
437070,580142.9,1332350,222080,316667.2,555250,214990,263475.7,777100
446750,571892.4,1332350,226110,309966.4,555250,220640,261926,777100
456400,604441.6,1332350,230140,328303.1,555250,226260,276138.5,777100
465040,647449.6,1332350,233880,351730.6,555250,231160,295719,777100
473690,692656.7,1332350,237650,375599,555250,236040,317057.7,777100
482390,726202.9,1332350,241370,393380.3,555250,241020,332822.6,777100
491000,728590.1,1332350,245130,395289,555250,245870,333301.1,777100
493960,715453.1,1332350,246110,384763,555250,247850,330690.1,777100
496830,709074.9,1332350,247070,381456.9,555250,249760,327618,777100
499770,718850.6,1332350,248030,385175,555250,251740,333675.6,777100
502680,742718.5,1332350,248990,398350.4,555250,253690,344368.1,777100
502960,732657.1,1332350,247980,396157.1,555250,254980,336500,777100
503080,740520.9,1332350,246910,399443.5,555250,256170,341077.4,777100
503240,751751.9,1332350,245870,404196.7,555250,257370,347555.2,777100
503540,737649,1332350,244860,396670.8,555250,258680,340978.2,777100
506130,725329.3,1332350,245720,389696,555250,260410,335633.3,777100
508800,700118.8,1332350,246590,376693.2,555250,262210,323425.6,777100
511490,670514,1332350,247490,356321.2,555250,264000,314192.8,777100
514090,636840.9,1332350,248360,332929.2,555250,265730,303911.7,777100
519950,605416.3,1332350,249090,316385.2,555250,270860,289031.1,777100
525920,615118.3,1332350,249860,320327.7,555250,276060,294790.6,777100
531750,612431.4,1332350,250620,313970.8,555250,281130,298460.6,777100
537610,607821.1,1332350,251350,306460.7,555250,286260,301360.4,777100
542120,581623,1332350,251070,288220.4,555250,291050,293402.6,777100
546620,565238.3,1332350,250760,275836.7,555250,295860,289401.6,777100
551110,568188.3,1332350,250470,273091.3,555250,300640,295097,777100
555520,556894.7,1332350,250130,268949,555250,305390,287945.7,777100
559110,508952.3,1332350,249090,238883,555250,310020,270069.3,777100
562640,473311,1332350,248020,212655.7,555250,314620,260655.3,777100
566120,470652,1332350,246940,209052.3,555250,319180,261599.7,777100
569690,481666.1,1332350,245890,213684.9,555250,323800,267981.2,777100
564770,480161.1,1332350,241350,209311.6,555250,323420,270849.5,777100
559780,487811.6,1332350,236810,210032.7,555250,322970,277778.9,777100
554820,516800.3,1332350,232260,221955.9,555250,322560,294844.4,777100
549930,533426.8,1332350,227710,222601.9,555250,322220,310824.9,777100
545060,520942.2,1332350,223140,212040.4,555250,321920,308901.8,777100
540140,562948.8,1332350,218570,235616.8,555250,321570,327332,777100
535190,593016.4,1332350,214000,249088.7,555250,321190,343927.7,777100
530370,621892.1,1332350,209410,261305.9,555250,320960,360586.2,777100
527220,607275,1332350,206440,254376.3,555250,320780,352898.7,777100
524170,534391.2,1332350,203460,211811.8,555250,320710,322579.4,777100
521110,497862.2,1332350,200520,184964,555250,320590,312898.2,777100
517970,458323.7,1332350,197550,159664.3,555250,320420,298659.4,777100
516180,489737.8,1332350,195120,170571.8,555250,321060,319166,777100
514430,546615.5,1332350,192720,204692.5,555250,321710,341923,777100
512640,591718.2,1332350,190280,224037.6,555250,322360,367680.6,777100
510770,607283.1,1332350,187870,228855.7,555250,322900,378427.4,777100
507960,601464.7,1332350,184470,222381.3,555250,323490,379083.4,777100
505060,594175.1,1332350,181090,207791.2,555250,323970,386383.9,777100
502270,603225.3,1332350,177700,213566.1,555250,324570,389659.2,777100
499480,617154.7,1332350,174330,220943.4,555250,325150,396211.3,777100
495990,626402.8,1332350,169970,229044,555250,326020,397358.8,777100
492600,610198.3,1332350,165640,212158.3,555250,326960,398040,777100
489190,596547.1,1332350,161310,200676.2,555250,327880,395870.9,777100
485800,596835,1332350,156980,200344,555250,328820,396491,777100
474380,567954.7,1332350,150800,184686.5,555250,323580,383268.2,777100
462980,518061.4,1332350,144660,158278.4,555250,318320,359783,777100
451490,476233.9,1332350,138480,138114.2,555250,313010,338119.7,777100
440100,453568.4,1332350,132320,125218,555250,307780,328350.4,777100
428820,441872.3,1332350,126970,117264.1,555250,301850,324608.2,777100
417470,411262.1,1332350,121640,106361,555250,295830,304901.1,777100
406240,402136.7,1332350,116310,97412.2,555250,289930,304724.5,777100
394870,389224.8,1332350,110980,94944,555250,283890,294280.8,777100
383200,380096.9,1332350,105810,89923.7,555250,277390,290173.2,777100
371570,367645.5,1332350,100670,85732.1,555250,270900,281913.4,777100
359860,368263.5,1332350,95480,91042.6,555250,264380,277220.9,777100
348120,365176.3,1332350,90320,84950.7,555250,257800,280225.6,777100
338360,345433.8,1332350,86680,82452.4,555250,251680,262981.4,777100
328510,341292.4,1332350,83010,81375,555250,245500,259917.4,777100
318600,316268.2,1332350,79310,71152.9,555250,239290,245115.3,777100
308750,298212.5,1332350,75640,65764.5,555250,233110,232448,777100
298430,270833.3,1332350,71770,56385.3,555250,226660,214448,777100
288170,262158.9,1332350,67910,54763.1,555250,220260,207395.8,777100
277820,268314.5,1332350,64050,58322.5,555250,213770,209992,777100
267560,268165.4,1332350,60180,54987.7,555250,207380,213177.7,777100
258190,265018.2,1332350,56620,54035,555250,201570,210983.2,777100
248910,265281.3,1332350,53130,52022,555250,195780,213259.3,777100
239590,257612.3,1332350,49610,47265.3,555250,189980,210347,777100
230200,244601.8,1332350,46090,43098,555250,184110,201503.8,777100
234490,238782.4,1332350,50420,41781.3,555250,184070,197001.1,777100
238580,229072.8,1332350,54700,36016.6,555250,183880,193056.2,777100
242840,217530.5,1332350,59020,30051.1,555250,183820,187479.4,777100
279330,205977,1332350,74800,27012.5,555250,204530,178964.5,777100
274600,206773.6,1332350,72380,25610.3,555250,202220,181163.3,777100
269790,207244.1,1332350,69880,26422,555250,199910,180822.1,777100
265140,226449.6,1332350,67460,31779.8,555250,197680,194669.8,777100
260320,243353,1332350,65000,40969.1,555250,195320,202383.9,777100
256310,250600.5,1332350,63020,45159.1,555250,193290,205441.4,777100
252170,244462.6,1332350,61030,37470.6,555250,191140,206992,777100
248070,224756.1,1332350,59020,32046.8,555250,189050,192709.3,777100
243960,229788.2,1332350,57040,35261.1,555250,186920,194527.1,777100
245690,220707.7,1332350,59240,27053.1,555250,186450,193654.6,777100
247470,210361.6,1332350,61430,25455.7,555250,186040,184905.9,777100
249250,218108.1,1332350,63620,28287.5,555250,185630,189820.6,777100
251030,223514.8,1332350,65820,28235.9,555250,185210,195278.9,777100
252950,220131.4,1332350,68390,24278.4,555250,184560,195853,777100
254840,210233.7,1332350,70960,22275.8,555250,183880,187957.9,777100
256810,209040.8,1332350,73550,23301.7,555250,183260,185739.1,777100
258710,198942.5,1332350,76120,26686.8,555250,182590,172255.7,777100
258480,198874.9,1332350,77040,31464.2,555250,181440,167410.7,777100
258370,199119.1,1332350,78010,33849.9,555250,180360,165269.2,777100
258170,203464.3,1332350,78950,34808.6,555250,179220,168655.7,777100
257910,212883,1332350,79860,37234.1,555250,178050,175648.9,777100
249410,222433.4,1332350,78070,45718.4,555250,171340,176715,777100
240960,236207,1332350,76280,55663.6,555250,164680,180543.4,777100
232460,252890.6,1332350,74480,65282.3,555250,157980,187608.3,777100
223890,264718.9,1332350,72650,75517.1,555250,151240,189201.8,777100
216030,279572.8,1332350,71020,85557.4,555250,145010,194015.4,777100
208170,264316.2,1332350,69410,78852.2,555250,138760,185464,777100
200300,230853.4,1332350,67760,65027.2,555250,132540,165826.2,777100
192310,189019.2,1332350,66130,47729,555250,126180,141290.2,777100
184420,164693.4,1332350,63790,39813.4,555250,120630,124880,777100
176530,159501,1332350,61460,45304.1,555250,115070,114196.9,777100
168650,178955.8,1332350,59160,61821.1,555250,109490,117134.7,777100
160840,206552.2,1332350,56830,86023.2,555250,104010,120529,777100
159440,258100.3,1332350,60720,129503.4,555250,98720,128596.9,777100
158080,268567.6,1332350,64600,142978.8,555250,93480,125588.8,777100
156730,272616.1,1332350,68490,150166.1,555250,88240,122450,777100
155370,256584.4,1332350,72340,144512.4,555250,83030,112072,777100
154070,222549.4,1332350,74540,127711.1,555250,79530,94838.3,777100
152830,209556.5,1332350,76730,122488.2,555250,76100,87068.3,777100
151580,225067.8,1332350,78930,131579.9,555250,72650,93487.9,777100
150270,200716.9,1332350,81120,116464.5,555250,69150,84252.4,777100
149580,168342.2,1332350,83250,99062.7,555250,66330,69279.5,777100
148930,135222.2,1332350,85420,80483.1,555250,63510,54739.1,777100
148260,96249.8,1332350,87570,58581.8,555250,60690,37668,777100
147470,91010.5,1332350,89700,57666.1,555250,57770,33344.4,777100
148400,96464.1,1332350,90980,62389.9,555250,57420,34074.2,777100
149300,102655.4,1332350,92250,64950.9,555250,57050,37704.5,777100
150230,114383.8,1332350,93530,72068,555250,56700,42315.8,777100
151140,102349.4,1332350,94790,65556.4,555250,56350,36793,777100
151020,106572.5,1332350,95310,67428.8,555250,55710,39143.7,777100
150940,103574.5,1332350,95870,66249,555250,55070,37325.5,777100
150890,93417.2,1332350,96420,61531.2,555250,54470,31886,777100
150790,90719.1,1332350,96980,60937.3,555250,53810,29781.8,777100
151870,87185.9,1332350,98610,58827.4,555250,53260,28358.5,777100
153020,83799.6,1332350,100210,57199.7,555250,52810,26599.9,777100
154190,81211.5,1332350,101840,58152.4,555250,52350,23059.1,777100
155320,85367.9,1332350,103490,62630,555250,51830,22737.9,777100
154610,76928.3,1332350,104950,58887,555250,49660,18041.3,777100
153910,78213.4,1332350,106450,59527.1,555250,47460,18686.3,777100
153280,77878.5,1332350,107910,61758.8,555250,45370,16119.7,777100
152560,81452.8,1332350,109410,68285.5,555250,43150,13167.3,777100
151360,75223.3,1332350,110380,66127.3,555250,40980,9096,777100
150270,72888.9,1332350,111380,64409,555250,38890,8479.9,777100
148990,63267.8,1332350,112360,55684.8,555250,36630,7583,777100
147770,48946.9,1332350,113340,42230.8,555250,34430,6716.1,777100
146190,37539.3,1332350,113890,31134.9,555250,32300,6404.4,777100
144540,30233.8,1332350,114390,24388.7,555250,30150,5845.1,777100
142970,27708.1,1332350,114960,20765.8,555250,28010,6942.3,777100
141300,29588,1332350,115450,23225.5,555250,25850,6362.5,777100
131880,30908.6,1332350,107440,24857.7,555250,24440,6050.9,777100
122560,30915.2,1332350,99400,23375,555250,23160,7540.2,777100
113160,24419.5,1332350,91360,17779.8,555250,21800,6639.7,777100
103820,17545.1,1332350,83360,11477.2,555250,20460,6067.9,777100
95560,10895.3,1332350,76200,5140.7,555250,19360,5754.6,777100
87260,7057.9,1332350,69000,1837.9,555250,18260,5220,777100
79020,6998.3,1332350,61830,778.1,555250,17190,6220.2,777100
70750,6483.7,1332350,54650,122,555250,16100,6361.7,777100
62770,6101.5,1332350,48080,168.5,555250,14690,5933,777100
54790,6021,1332350,41470,191.9,555250,13320,5829.1,777100
46760,7071.6,1332350,34910,235.7,555250,11850,6835.9,777100
38750,7144.6,1332350,28310,210.6,555250,10440,6934,777100
37740,7696,1332350,26720,539.3,555250,11020,7156.7,777100
36770,8543.5,1332350,25120,1211.8,555250,11650,7331.7,777100
35820,12279.1,1332350,23530,3277.6,555250,12290,9001.5,777100
34840,22837.4,1332350,21950,10470.6,555250,12890,12366.8,777100
35260,29696.8,1332350,21910,13990.9,555250,13350,15705.9,777100
35780,37858.5,1332350,21890,18236.8,555250,13890,19621.7,777100
36290,64564.5,1332350,21830,33563.6,555250,14460,31000.9,777100
36700,77581.4,1332350,21810,40951.9,555250,14890,36629.5,777100
39550,85119.9,1332350,24180,45752.8,555250,15370,39367.1,777100
42230,102941.4,1332350,26510,57409,555250,15720,45532.4,777100
45140,119962.8,1332350,28890,68745.6,555250,16250,51217.2,777100
47920,147090.6,1332350,31230,86364.4,555250,16690,60726.2,777100
58540,190493.8,1332350,39320,115655.9,555250,19220,74837.9,777100
69210,228077.2,1332350,47410,140982.9,555250,21800,87094.3,777100
79830,259805.9,1332350,55470,163415.5,555250,24360,96390.4,777100
154940,259101.3,1332350,106750,176072,555250,48190,83029.3,777100
166850,280311.9,1332350,114840,193738.3,555250,52010,86573.6,777100
178790,300909.1,1332350,122950,207631.5,555250,55840,93277.6,777100
190730,287202.7,1332350,131050,200420.8,555250,59680,86781.9,777100
202680,263849.7,1332350,139150,187997.1,555250,63530,75852.6,777100
213830,256226.1,1332350,146380,184259.3,555250,67450,71966.8,777100
224910,253590.3,1332350,153640,182958.5,555250,71270,70631.8,777100
236090,247351.3,1332350,160890,179271.2,555250,75200,68080.1,777100
247200,234975.8,1332350,168120,170798,555250,79080,64177.8,777100
256420,244222.3,1332350,173000,173757.8,555250,83420,70464.5,777100
265600,250628.5,1332350,177830,173855.6,555250,87770,76772.9,777100
274870,320871.8,1332350,182710,213572.6,555250,92160,107299.2,777100
283990,373856.3,1332350,187550,244139.7,555250,96440,129716.6,777100
292440,370297.8,1332350,191890,240543.2,555250,100550,129754.6,777100
301010,377301.8,1332350,196250,241155.2,555250,104760,136146.6,777100
309460,417609,1332350,200640,263651.2,555250,108820,153957.8,777100
317930,438173.2,1332350,204960,276049.5,555250,112970,162123.7,777100
326510,434740.5,1332350,209600,273219.7,555250,116910,161520.8,777100
335110,425544.7,1332350,214290,265240.2,555250,120820,160304.5,777100
343630,401364.7,1332350,218910,251059,555250,124720,150305.7,777100
352250,369248.3,1332350,223580,232118.6,555250,128670,137129.7,777100
357320,327470.5,1332350,225390,202890.3,555250,131930,124580.2,777100
362350,322174.5,1332350,227170,192444.1,555250,135180,129730.4,777100
367430,359693.8,1332350,228970,206988.1,555250,138460,152705.7,777100
372530,392279.5,1332350,230770,221890.8,555250,141760,170388.7,777100
377760,398089.8,1332350,232730,221387.3,555250,145030,176702.5,777100
383120,385225.9,1332350,234710,211191,555250,148410,174034.9,777100
388400,418233.8,1332350,236690,227339.2,555250,151710,190894.6,777100
393690,409537,1332350,238640,223523.6,555250,155050,186013.4,777100
398360,424780.5,1332350,239210,237384.7,555250,159150,187395.8,777100
403000,437779.1,1332350,239760,248957.8,555250,163240,188821.3,777100
407590,383875.9,1332350,240340,218521.4,555250,167250,165354.5,777100
412240,357364.4,1332350,240910,207168.3,555250,171330,150196.1,777100
405210,356243.2,1332350,237200,215313.9,555250,168010,140929.3,777100
398160,341953,1332350,233540,211831.9,555250,164620,130121.1,777100
391150,314446.4,1332350,229830,201000.9,555250,161320,113445.5,777100
384140,324407.8,1332350,226170,205557.5,555250,157970,118850.3,777100
375240,314282.9,1332350,221930,198907.9,555250,153310,115375,777100
366380,323460,1332350,217690,205726.6,555250,148690,117733.4,777100
357490,384889.3,1332350,213440,239255.3,555250,144050,145634,777100
348650,436106.9,1332350,209200,268156.8,555250,139450,167950.1,777100
342450,460896.9,1332350,204560,275174.5,555250,137890,185722.4,777100
336130,443659.2,1332350,199920,264857.9,555250,136210,178801.3,777100
329750,389515.3,1332350,195240,233185.5,555250,134510,156329.8,777100
323490,301328.9,1332350,190600,175457.7,555250,132890,125871.2,777100
317190,281253,1332350,184170,161218.6,555250,133020,120034.4,777100
310870,309048.9,1332350,177710,170537.6,555250,133160,138511.3,777100
304650,352009,1332350,171330,188747.4,555250,133320,163261.6,777100
298270,366949.3,1332350,164850,195726.4,555250,133420,171222.9,777100
291620,435519.5,1332350,157600,234934.5,555250,134020,200585,777100
284850,483430.7,1332350,150300,264544.9,555250,134550,218885.8,777100
278050,526209,1332350,143000,290572.8,555250,135050,235636.2,777100
271280,566060.9,1332350,135710,314658.1,555250,135570,251402.8,777100
264080,592418.6,1332350,128130,328477.1,555250,135950,263941.5,777100
256800,585104.3,1332350,120550,322006.6,555250,136250,263097.7,777100
249570,597305.4,1332350,112990,326786,555250,136580,270519.4,777100
242300,586637.2,1332350,105430,314691.2,555250,136870,271946,777100
238230,565323.3,1332350,103960,299299.8,555250,134270,266023.5,777100
234110,610800.4,1332350,102450,298570,555250,131660,312230.4,777100
230040,595280.8,1332350,100960,281231.1,555250,129080,314049.7,777100
225930,565580.3,1332350,99470,266846.4,555250,126460,298733.9,777100
223220,496299.6,1332350,99660,245226.5,555250,123560,251073.1,777100
220410,487201,1332350,99840,234028.7,555250,120570,253172.3,777100
217810,362942.6,1332350,100050,180446.7,555250,117760,182495.9,777100
215090,202791.1,1332350,100260,104632.9,555250,114830,98158.2,777100
211040,175394.8,1332350,99640,88699.4,555250,111400,86695.4,777100
206930,151001.1,1332350,99010,76301.2,555250,107920,74699.9,777100
202900,172528.1,1332350,98380,84257.6,555250,104520,88270.5,777100
198860,154321.4,1332350,97760,75784.2,555250,101100,78537.2,777100
195590,148023.9,1332350,95900,75162.4,555250,99690,72861.5,777100
192280,240245.2,1332350,94030,124169,555250,98250,116076.2,777100
189040,198912.6,1332350,92160,99827.3,555250,96880,99085.3,777100
185720,148277.7,1332350,90270,73551.8,555250,95450,74725.9,777100
181510,119390.3,1332350,87640,54894.3,555250,93870,64496,777100
177320,84731.3,1332350,84970,35773.8,555250,92350,48957.5,777100
173080,71362.2,1332350,82310,30907.7,555250,90770,40454.5,777100
168870,86437.8,1332350,79650,37727.2,555250,89220,48710.6,777100
165040,70171.3,1332350,77270,30422.9,555250,87770,39748.4,777100
161280,49401.1,1332350,74910,19185.9,555250,86370,30215.2,777100
157540,49314.5,1332350,72530,22011.5,555250,85010,27303,777100
153730,71304.3,1332350,70170,33011.5,555250,83560,38292.8,777100
153430,63853.2,1332350,70290,30837.7,555250,83140,33015.5,777100
153130,47925.2,1332350,70380,20781.4,555250,82750,27143.8,777100
152790,42072.8,1332350,70480,18836.6,555250,82310,23236.2,777100
152510,17762.7,1332350,70590,7550.8,555250,81920,10211.9,777100
155950,11548.5,1332350,74420,5722,555250,81530,5826.5,777100
159340,17147.9,1332350,78230,10627,555250,81110,6520.9,777100
162800,32753.8,1332350,82060,22353.2,555250,80740,10400.6,777100
166240,42121.2,1332350,85880,30298.1,555250,80360,11823.1,777100
163870,33583.8,1332350,83420,22939.9,555250,80450,10643.9,777100
161410,49218.6,1332350,80950,31925.1,555250,80460,17293.5,777100
158940,73110.1,1332350,78480,43931.1,555250,80460,29179,777100
156530,73307.1,1332350,76050,40907.6,555250,80480,32399.5,777100
158910,57448.3,1332350,75490,30435.7,555250,83420,27012.6,777100
161260,67778.8,1332350,74920,36156.8,555250,86340,31622,777100
163680,107611.1,1332350,74410,55902.6,555250,89270,51708.5,777100
149310,78374.3,1332350,65130,36989.4,555250,84180,41384.9,777100
155300,48265.2,1332350,67650,19506.2,555250,87650,28759,777100
161280,43175.8,1332350,70120,12692.9,555250,91160,30482.9,777100
167250,61724.3,1332350,72610,18123.8,555250,94640,43600.5,777100
173290,57184.7,1332350,75100,20038.5,555250,98190,37146.2,777100
180810,45337.5,1332350,79330,14071,555250,101480,31266.5,777100
188370,38796.4,1332350,83590,8980.5,555250,104780,29815.9,777100
195800,36059.6,1332350,87790,8090.1,555250,108010,27969.5,777100
203370,27678.5,1332350,92040,6348.6,555250,111330,21329.9,777100
206160,28210.1,1332350,92370,6565.2,555250,113790,21644.9,777100
209110,28509.1,1332350,92730,6937.9,555250,116380,21571.2,777100
211880,25706.1,1332350,93070,5813.4,555250,118810,19892.7,777100
214710,27788,1332350,93420,5322.6,555250,121290,22465.4,777100
216880,34595,1332350,94220,8331.6,555250,122660,26263.4,777100
219040,38101.7,1332350,95040,10019.1,555250,124000,28082.6,777100
221150,48233.6,1332350,95860,15004.9,555250,125290,33228.7,777100
223290,61855.3,1332350,96660,23596.2,555250,126630,38259.1,777100
224220,74038.6,1332350,96730,30067.1,555250,127490,43971.5,777100
225160,67386.9,1332350,96800,26044.4,555250,128360,41342.5,777100
226010,66589.3,1332350,96840,22893.5,555250,129170,43695.8,777100
226950,70532.2,1332350,96910,24243.7,555250,130040,46288.5,777100
223910,75123.6,1332350,96840,29491.9,555250,127070,45631.7,777100
220890,87256,1332350,96790,37664.4,555250,124100,49591.6,777100
217900,92753.1,1332350,96760,42303.8,555250,121140,50449.3,777100
214980,85651.1,1332350,96720,39396.6,555250,118260,46254.5,777100
212170,71410.4,1332350,96410,32728.6,555250,115760,38681.8,777100
209240,64723,1332350,96090,29467.6,555250,113150,35255.4,777100
206480,77823.3,1332350,95780,37902.6,555250,110700,39920.7,777100
203620,80648.9,1332350,95490,39463.9,555250,108130,41185,777100
202950,78885.6,1332350,96140,39043.1,555250,106810,39842.5,777100
202400,78037.8,1332350,96830,39091.1,555250,105570,38946.7,777100
201810,68102.8,1332350,97500,34655.8,555250,104310,33447,777100
201200,64391.9,1332350,98180,32878,555250,103020,31513.9,777100
200120,64479.9,1332350,96080,31622.8,555250,104040,32857.1,777100
199200,64000.4,1332350,94010,29305.3,555250,105190,34695.1,777100
198180,64058.3,1332350,91920,27062.7,555250,106260,36995.6,777100
197140,63729.1,1332350,89870,25713.5,555250,107270,38015.6,777100
194170,77419.9,1332350,86790,31488.9,555250,107380,45931,777100
191160,88363.6,1332350,83680,36345.1,555250,107480,52018.5,777100
188200,111872.3,1332350,80600,45361.7,555250,107600,66510.6,777100
185130,122193.3,1332350,77490,47200.2,555250,107640,74993.1,777100
182270,128372.3,1332350,74440,48572.3,555250,107830,79800,777100
179380,135001.1,1332350,71370,50988.7,555250,108010,84012.4,777100
176510,141927.3,1332350,68290,52793.7,555250,108220,89133.6,777100
173650,151155.3,1332350,65220,54303,555250,108430,96852.3,777100
173690,154555.8,1332350,65460,56361.7,555250,108230,98194.1,777100
173810,163243.4,1332350,65710,62251.8,555250,108100,100991.6,777100
173910,186449,1332350,65970,75365.1,555250,107940,111083.9,777100
173970,197065.4,1332350,66210,79690.6,555250,107760,117374.8,777100
172970,218135.1,1332350,65510,89985.6,555250,107460,128149.5,777100
171990,316427.5,1332350,64780,146397.3,555250,107210,170030.2,777100
170950,393497.3,1332350,64080,194083.2,555250,106870,199414.1,777100
170010,302371.4,1332350,63380,136121.3,555250,106630,166250.1,777100
168300,287513.8,1332350,61940,123513,555250,106360,164000.8,777100
166600,282039,1332350,60500,116211.3,555250,106100,165827.7,777100
164940,285277.9,1332350,59060,116235.5,555250,105880,169042.4,777100
163220,271227.4,1332350,57600,114032,555250,105620,157195.4,777100
161460,249086.6,1332350,57920,104335,555250,103540,144751.6,777100
159570,222302.1,1332350,58250,92352.6,555250,101320,129949.5,777100
157710,223348.9,1332350,58530,93047.1,555250,99180,130301.8,777100
155960,219834.9,1332350,58850,89565.1,555250,97110,130269.8,777100
154870,195892.3,1332350,59760,81052.7,555250,95110,114839.6,777100
153580,182772.2,1332350,60650,71125.4,555250,92930,111646.8,777100
152450,160949.3,1332350,61570,63495.4,555250,90880,97453.9,777100
151280,153596.7,1332350,62520,59570.4,555250,88760,94026.3,777100
149670,161948.4,1332350,63360,68083.3,555250,86310,93865.1,777100
148190,183295.6,1332350,64280,83682.1,555250,83910,99613.5,777100
146690,210292.5,1332350,65210,100408.2,555250,81480,109884.3,777100
145140,217221.9,1332350,66100,106925.2,555250,79040,110296.7,777100
142940,222696.8,1332350,66160,110187.8,555250,76780,112509,777100
140740,214459.5,1332350,66220,106342.2,555250,74520,108117.3,777100
138550,215285.3,1332350,66280,107258.6,555250,72270,108026.7,777100
136360,208084.7,1332350,66320,102960.6,555250,70040,105124.1,777100
134100,182287.9,1332350,66230,87042.5,555250,67870,95245.4,777100
131750,166690,1332350,66150,78794.9,555250,65600,87895.1,777100
129530,157899.4,1332350,66050,75875.2,555250,63480,82024.2,777100
127210,175063.1,1332350,65970,79829.4,555250,61240,95233.7,777100
125460,155639.2,1332350,66190,67274,555250,59270,88365.2,777100
