,HE Jablanica,HE Dubrovnik,HE Trebinje 1,HE Trebinje 2,HE Rama,HE Salakovac,HE Bocac,HE Visegrad,RHE Capljina
2010-06-10 05:00:00+00:00,0.24159318,0.13691055,0.220075442,0,0.195840845,0.674980078,0.67551224,0.723228873,0.206618984
2010-06-10 06:00:00+00:00,0.241471593,0.136384807,0.219370241,0,0.195217679,0.674883362,0.67507188,0.723014836,0.205904011
2010-06-10 07:00:00+00:00,0.241350006,0.135859064,0.218665041,0,0.194594513,0.674786646,0.67463152,0.7228008,0.205189038
2010-06-10 08:00:00+00:00,0.241228419,0.135333322,0.21795984,0,0.193971346,0.67468993,0.67419116,0.722586764,0.204474065
2010-06-10 09:00:00+00:00,0.241106832,0.134807579,0.217254639,0,0.19334818,0.674593214,0.6737508,0.722372727,0.203759092
2010-06-10 10:00:00+00:00,0.240985245,0.134281837,0.216549439,0,0.192725014,0.674496498,0.67331044,0.722158691,0.203044118
2010-06-10 11:00:00+00:00,0.240863658,0.133756094,0.215844238,0,0.192101847,0.674399783,0.67287008,0.721944655,0.202329145
2010-06-10 12:00:00+00:00,0.240742071,0.133230352,0.215139037,0,0.191478681,0.674303067,0.67242972,0.721730618,0.201614172
2010-06-10 13:00:00+00:00,0.240620485,0.132704609,0.214433837,0,0.190855515,0.674206351,0.67198936,0.721516582,0.200899199
2010-06-10 14:00:00+00:00,0.240498898,0.132178867,0.213728636,0,0.190232349,0.674109635,0.671549,0.721302545,0.200184226
2010-06-10 15:00:00+00:00,0.240377311,0.131653124,0.213023436,0,0.189609182,0.674012919,0.67110864,0.721088509,0.199469253
2010-06-10 16:00:00+00:00,0.240255724,0.131127382,0.212318235,0,0.188986016,0.673916203,0.67066828,0.720874473,0.19875428
2010-06-10 17:00:00+00:00,0.240134137,0.130601639,0.211613034,0,0.18836285,0.673819487,0.67022792,0.720660436,0.198039307
2010-06-10 18:00:00+00:00,0.24001255,0.130075897,0.210907834,0,0.187739684,0.673722771,0.66978756,0.7204464,0.197324334
2010-06-10 19:00:00+00:00,0.239890963,0.129550154,0.210202633,0,0.187116517,0.673626056,0.6693472,0.720232364,0.196609361
2010-06-10 20:00:00+00:00,0.239769376,0.129024412,0.209497432,0,0.186493351,0.67352934,0.66890684,0.720018327,0.195894388
2010-06-10 21:00:00+00:00,0.239647789,0.128498669,0.208792232,0,0.185870185,0.673432624,0.66846648,0.719804291,0.195179415
2010-06-10 22:00:00+00:00,0.239526202,0.127972927,0.208087031,0,0.185247018,0.673335908,0.66802612,0.719590255,0.194464441
2010-06-10 23:00:00+00:00,0.239404615,0.127447184,0.207381831,0,0.184623852,0.673239192,0.66758576,0.719376218,0.193749468
2010-06-11 00:00:00+00:00,0.239283029,0.126755108,0.206538117,0,0.184032367,0.673142476,0.6671454,0.719162182,0.192900977
2010-06-11 01:00:00+00:00,0.239161442,0.126063031,0.205694403,0,0.183440882,0.67304576,0.66670504,0.718948145,0.192052487
2010-06-11 02:00:00+00:00,0.239039855,0.125370954,0.20485069,0,0.182849396,0.672949044,0.66626468,0.718734109,0.191203996
2010-06-11 03:00:00+00:00,0.238918268,0.124678878,0.204006976,0,0.182257911,0.672852329,0.66582432,0.718520073,0.190355505
2010-06-11 04:00:00+00:00,0.238796681,0.123986801,0.203163262,0,0.181666426,0.672755613,0.66538396,0.718306036,0.189507014
2010-06-11 05:00:00+00:00,0.238675094,0.123294724,0.202319549,0,0.18107494,0.672658897,0.6649436,0.718092,0.188658523
2010-06-11 06:00:00+00:00,0.238553507,0.122602648,0.201475835,0,0.180483455,0.672562181,0.66450324,0.717877964,0.187810032
2010-06-11 07:00:00+00:00,0.23843192,0.121910571,0.200632122,0,0.17989197,0.672465465,0.66406288,0.717663927,0.186961541
2010-06-11 08:00:00+00:00,0.238310333,0.121218494,0.199788408,0,0.179300485,0.672368749,0.66362252,0.717449891,0.18611305
2010-06-11 09:00:00+00:00,0.238188746,0.120526418,0.198944694,0,0.178708999,0.672272033,0.66318216,0.717235855,0.185264559
2010-06-11 10:00:00+00:00,0.23806716,0.119834341,0.198100981,0,0.178117514,0.672175317,0.6627418,0.717021818,0.184416068
2010-06-11 11:00:00+00:00,0.237945573,0.119142264,0.197257267,0,0.177526029,0.672078602,0.66230144,0.716807782,0.183567577
2010-06-11 12:00:00+00:00,0.237823986,0.118450188,0.196413553,0,0.176934543,0.671981886,0.66186108,0.716593745,0.182719086
2010-06-11 13:00:00+00:00,0.237702399,0.117758111,0.19556984,0,0.176343058,0.67188517,0.66142072,0.716379709,0.181870595
2010-06-11 14:00:00+00:00,0.237580812,0.117066034,0.194726126,0,0.175751573,0.671788454,0.66098036,0.716165673,0.181022104
2010-06-11 15:00:00+00:00,0.237459225,0.116373958,0.193882413,0,0.175160088,0.671691738,0.66054,0.715951636,0.180173613
2010-06-11 16:00:00+00:00,0.237337638,0.115681881,0.193038699,0,0.174568602,0.671595022,0.66009964,0.7157376,0.179325122
2010-06-11 17:00:00+00:00,0.237216051,0.114989804,0.192194985,0,0.173977117,0.671498306,0.65965928,0.715523564,0.178476631
2010-06-11 18:00:00+00:00,0.237094464,0.114297728,0.191351272,0,0.173385632,0.67140159,0.65921892,0.715309527,0.17762814
2010-06-11 19:00:00+00:00,0.236972877,0.113605651,0.190507558,0,0.172794146,0.671304875,0.65877856,0.715095491,0.176779649
2010-06-11 20:00:00+00:00,0.23685129,0.112913574,0.189663845,0,0.172202661,0.671208159,0.6583382,0.714881455,0.175931158
2010-06-11 21:00:00+00:00,0.236729704,0.112221498,0.188820131,0,0.171611176,0.671111443,0.65789784,0.714667418,0.175082668
2010-06-11 22:00:00+00:00,0.236608117,0.111529421,0.187976417,0,0.171019691,0.671014727,0.65745748,0.714453382,0.174234177
2010-06-11 23:00:00+00:00,0.23648653,0.110837344,0.187132704,0,0.170428205,0.670918011,0.65701712,0.714239345,0.173385686
2010-06-12 00:00:00+00:00,0.236364943,0.110126117,0.18626933,0,0.169880652,0.670821295,0.65657676,0.714025309,0.172518497
2010-06-12 01:00:00+00:00,0.236243356,0.109414889,0.185405956,0,0.169333099,0.670724579,0.6561364,0.713811273,0.171651309
2010-06-12 02:00:00+00:00,0.236121769,0.108703661,0.184542583,0,0.168785546,0.670627863,0.65569604,0.713597236,0.17078412
2010-06-12 03:00:00+00:00,0.236000182,0.107992433,0.183679209,0,0.168237993,0.670531148,0.65525568,0.7133832,0.169916932
2010-06-12 04:00:00+00:00,0.235878595,0.107281205,0.182815835,0,0.16769044,0.670434432,0.65481532,0.713169164,0.169049743
2010-06-12 05:00:00+00:00,0.235757008,0.106569977,0.181952462,0,0.167142887,0.670337716,0.65437496,0.712955127,0.168182555
2010-06-12 06:00:00+00:00,0.235635421,0.105858749,0.181089088,0,0.166595334,0.670241,0.6539346,0.712741091,0.167315366
2010-06-12 07:00:00+00:00,0.235513835,0.105147522,0.180225714,0,0.166047782,0.670144284,0.65349424,0.712527055,0.166448178
2010-06-12 08:00:00+00:00,0.235392248,0.104436294,0.179362341,0,0.165500229,0.670047568,0.65305388,0.712313018,0.165580989
2010-06-12 09:00:00+00:00,0.235270661,0.103725066,0.178498967,0,0.164952676,0.669950852,0.65261352,0.712098982,0.164713801
2010-06-12 10:00:00+00:00,0.235149074,0.103013838,0.177635593,0,0.164405123,0.669854137,0.65217316,0.711884945,0.163846612
2010-06-12 11:00:00+00:00,0.235027487,0.10230261,0.17677222,0,0.16385757,0.669757421,0.6517328,0.711670909,0.162979424
2010-06-12 12:00:00+00:00,0.2349059,0.101591382,0.175908846,0,0.163310017,0.669660705,0.65129244,0.711456873,0.162112235
2010-06-12 13:00:00+00:00,0.234784313,0.100880154,0.175045472,0,0.162762464,0.669563989,0.65085208,0.711242836,0.161245047
2010-06-12 14:00:00+00:00,0.234662726,0.100168926,0.174182098,0,0.162214911,0.669467273,0.65041172,0.7110288,0.160377858
2010-06-12 15:00:00+00:00,0.234541139,0.099457699,0.173318725,0,0.161667358,0.669370557,0.64997136,0.710814764,0.15951067
2010-06-12 16:00:00+00:00,0.234419552,0.098746471,0.172455351,0,0.161119805,0.669273841,0.649531,0.710600727,0.158643481
2010-06-12 17:00:00+00:00,0.234297965,0.098035243,0.171591977,0,0.160572252,0.669177125,0.64909064,0.710386691,0.157776293
2010-06-12 18:00:00+00:00,0.234176379,0.097324015,0.170728604,0,0.160024699,0.66908041,0.64865028,0.710172655,0.156909104
2010-06-12 19:00:00+00:00,0.234054792,0.096612787,0.16986523,0,0.159477146,0.668983694,0.64820992,0.709958618,0.156041916
2010-06-12 20:00:00+00:00,0.233933205,0.095901559,0.169001856,0,0.158929593,0.668886978,0.64776956,0.709744582,0.155174727
2010-06-12 21:00:00+00:00,0.233811618,0.095190331,0.168138483,0,0.15838204,0.668790262,0.6473292,0.709530545,0.154307539
2010-06-12 22:00:00+00:00,0.233690031,0.094479104,0.167275109,0,0.157834487,0.668693546,0.64688884,0.709316509,0.15344035
2010-06-12 23:00:00+00:00,0.233568444,0.093767876,0.166411735,0,0.157286934,0.66859683,0.64644848,0.709102473,0.152573162
2010-06-13 00:00:00+00:00,0.233446857,0.093102176,0.16562217,0,0.156844335,0.668500114,0.64600812,0.708888436,0.151771742
2010-06-13 01:00:00+00:00,0.23332527,0.092436477,0.164832605,0,0.156401736,0.668403398,0.64556776,0.7086744,0.150970323
2010-06-13 02:00:00+00:00,0.233203683,0.091770777,0.16404304,0,0.155959137,0.668306683,0.6451274,0.708460364,0.150168903
2010-06-13 03:00:00+00:00,0.233082096,0.091105077,0.163253475,0,0.155516538,0.668209967,0.64468704,0.708246327,0.149367484
2010-06-13 04:00:00+00:00,0.23296051,0.090439378,0.16246391,0,0.155073939,0.668113251,0.64424668,0.708032291,0.148566064
2010-06-13 05:00:00+00:00,0.232838923,0.089773678,0.161674345,0,0.15463134,0.668016535,0.64380632,0.707818255,0.147764645
2010-06-13 06:00:00+00:00,0.232717336,0.089107979,0.160884779,0,0.15418874,0.667919819,0.64336596,0.707604218,0.146963225
2010-06-13 07:00:00+00:00,0.232595749,0.088442279,0.160095214,0,0.153746141,0.667823103,0.6429256,0.707390182,0.146161806
2010-06-13 08:00:00+00:00,0.232474162,0.08777658,0.159305649,0,0.153303542,0.667726387,0.64248524,0.707176145,0.145360386
2010-06-13 09:00:00+00:00,0.232352575,0.08711088,0.158516084,0,0.152860943,0.667629671,0.64204488,0.706962109,0.144558967
2010-06-13 10:00:00+00:00,0.232230988,0.08644518,0.157726519,0,0.152418344,0.667532956,0.64160452,0.706748073,0.143757547
2010-06-13 11:00:00+00:00,0.232109401,0.085779481,0.156936954,0,0.151975745,0.66743624,0.64116416,0.706534036,0.142956128
2010-06-13 12:00:00+00:00,0.231987814,0.085113781,0.156147388,0,0.151533146,0.667339524,0.6407238,0.70632,0.142154708
2010-06-13 13:00:00+00:00,0.231866227,0.084448082,0.155357823,0,0.151090547,0.667242808,0.64028344,0.706105964,0.141353289
2010-06-13 14:00:00+00:00,0.23174464,0.083782382,0.154568258,0,0.150647948,0.667146092,0.63984308,0.705891927,0.140551869
2010-06-13 15:00:00+00:00,0.231623054,0.083116683,0.153778693,0,0.150205349,0.667049376,0.63940272,0.705677891,0.13975045
2010-06-13 16:00:00+00:00,0.231501467,0.082450983,0.152989128,0,0.149762749,0.66695266,0.63896236,0.705463855,0.13894903
2010-06-13 17:00:00+00:00,0.23137988,0.081785283,0.152199563,0,0.14932015,0.666855944,0.638522,0.705249818,0.138147611
2010-06-13 18:00:00+00:00,0.231258293,0.081119584,0.151409998,0,0.148877551,0.666759229,0.63808164,0.705035782,0.137346191
2010-06-13 19:00:00+00:00,0.231136706,0.080453884,0.150620432,0,0.148434952,0.666662513,0.63764128,0.704821745,0.136544772
2010-06-13 20:00:00+00:00,0.231015119,0.079788185,0.149830867,0,0.147992353,0.666565797,0.63720092,0.704607709,0.135743352
2010-06-13 21:00:00+00:00,0.230893532,0.079122485,0.149041302,0,0.147549754,0.666469081,0.63676056,0.704393673,0.134941933
2010-06-13 22:00:00+00:00,0.230771945,0.078456786,0.148251737,0,0.147107155,0.666372365,0.6363202,0.704179636,0.134140513
2010-06-13 23:00:00+00:00,0.230650358,0.077791086,0.147462172,0,0.146664556,0.666275649,0.63587984,0.7039656,0.133339094
2010-06-14 00:00:00+00:00,0.230528771,0.077173203,0.14674578,0,0.146184969,0.666178933,0.63543948,0.703751564,0.132606176
2010-06-14 01:00:00+00:00,0.230407185,0.076555321,0.146029388,0,0.145705383,0.666082217,0.63499912,0.703537527,0.131873259
2010-06-14 02:00:00+00:00,0.230285598,0.075937438,0.145312995,0,0.145225796,0.665985502,0.63455876,0.703323491,0.131140342
2010-06-14 03:00:00+00:00,0.230164011,0.075319556,0.144596603,0,0.14474621,0.665888786,0.6341184,0.703109455,0.130407424
2010-06-14 04:00:00+00:00,0.230042424,0.074701673,0.143880211,0,0.144266624,0.66579207,0.63367804,0.702895418,0.129674507
2010-06-14 05:00:00+00:00,0.229920837,0.074083791,0.143163819,0,0.143787037,0.665695354,0.63323768,0.702681382,0.128941589
2010-06-14 06:00:00+00:00,0.22979925,0.073465908,0.142447427,0,0.143307451,0.665598638,0.63279732,0.702467345,0.128208672
2010-06-14 07:00:00+00:00,0.229677663,0.072848025,0.141731035,0,0.142827864,0.665501922,0.63235696,0.702253309,0.127475755
2010-06-14 08:00:00+00:00,0.229556076,0.072230143,0.141014643,0,0.142348278,0.665405206,0.6319166,0.702039273,0.126742837
2010-06-14 09:00:00+00:00,0.229434489,0.07161226,0.140298251,0,0.141868692,0.66530849,0.63147624,0.701825236,0.12600992
2010-06-14 10:00:00+00:00,0.229312902,0.070994378,0.139581859,0,0.141389105,0.665211775,0.63103588,0.7016112,0.125277002
2010-06-14 11:00:00+00:00,0.229191315,0.070376495,0.138865466,0,0.140909519,0.665115059,0.63059552,0.701397164,0.124544085
2010-06-14 12:00:00+00:00,0.229069729,0.069758613,0.138149074,0,0.140429932,0.665018343,0.63015516,0.701183127,0.123811168
2010-06-14 13:00:00+00:00,0.228948142,0.06914073,0.137432682,0,0.139950346,0.664921627,0.6297148,0.700969091,0.12307825
2010-06-14 14:00:00+00:00,0.228826555,0.068522847,0.13671629,0,0.139470759,0.664824911,0.62927444,0.700755055,0.122345333
2010-06-14 15:00:00+00:00,0.228704968,0.067904965,0.135999898,0,0.138991173,0.664728195,0.62883408,0.700541018,0.121612415
2010-06-14 16:00:00+00:00,0.228583381,0.067287082,0.135283506,0,0.138511587,0.664631479,0.62839372,0.700326982,0.120879498
2010-06-14 17:00:00+00:00,0.228461794,0.0666692,0.134567114,0,0.138032,0.664534763,0.62795336,0.700112945,0.120146581
2010-06-14 18:00:00+00:00,0.228340207,0.066051317,0.133850722,0,0.137552414,0.664438048,0.627513,0.699898909,0.119413663
2010-06-14 19:00:00+00:00,0.22821862,0.065433435,0.133134329,0,0.137072827,0.664341332,0.62707264,0.699684873,0.118680746
2010-06-14 20:00:00+00:00,0.228097033,0.064815552,0.132417937,0,0.136593241,0.664244616,0.62663228,0.699470836,0.117947828
2010-06-14 21:00:00+00:00,0.227975446,0.064197669,0.131701545,0,0.136113655,0.6641479,0.62619192,0.6992568,0.117214911
2010-06-14 22:00:00+00:00,0.22785386,0.063579787,0.130985153,0,0.135634068,0.664051184,0.62575156,0.699042764,0.116481994
2010-06-14 23:00:00+00:00,0.227732273,0.062961904,0.130268761,0,0.135154482,0.663954468,0.6253112,0.698828727,0.115749076
2010-06-15 00:00:00+00:00,0.227610686,0.062388465,0.129622719,0,0.134736619,0.663857752,0.62487084,0.698614691,0.115083139
2010-06-15 01:00:00+00:00,0.227489099,0.061815027,0.128976676,0,0.134318755,0.663761037,0.62443048,0.698400655,0.114417202
2010-06-15 02:00:00+00:00,0.227367512,0.061241588,0.128330634,0,0.133900892,0.663664321,0.62399012,0.698186618,0.113751265
2010-06-15 03:00:00+00:00,0.227245925,0.060668149,0.127684591,0,0.133483029,0.663567605,0.62354976,0.697972582,0.113085328
2010-06-15 04:00:00+00:00,0.227124338,0.06009471,0.127038549,0,0.133065166,0.663470889,0.6231094,0.697758545,0.112419391
2010-06-15 05:00:00+00:00,0.227002751,0.059521272,0.126392506,0,0.132647303,0.663374173,0.62266904,0.697544509,0.111753454
2010-06-15 06:00:00+00:00,0.226881164,0.058947833,0.125746464,0,0.13222944,0.663277457,0.62222868,0.697330473,0.111087517
2010-06-15 07:00:00+00:00,0.226759577,0.058374394,0.125100422,0,0.131811577,0.663180741,0.62178832,0.697116436,0.11042158
2010-06-15 08:00:00+00:00,0.22663799,0.057800955,0.124454379,0,0.131393714,0.663084025,0.62134796,0.6969024,0.109755643
2010-06-15 09:00:00+00:00,0.226516404,0.057227517,0.123808337,0,0.130975851,0.66298731,0.6209076,0.696688364,0.109089706
2010-06-15 10:00:00+00:00,0.226394817,0.056654078,0.123162294,0,0.130557987,0.662890594,0.62046724,0.696474327,0.108423768
2010-06-15 11:00:00+00:00,0.22627323,0.056080639,0.122516252,0,0.130140124,0.662793878,0.62002688,0.696260291,0.107757831
2010-06-15 12:00:00+00:00,0.226151643,0.0555072,0.121870209,0,0.129722261,0.662697162,0.61958652,0.696046255,0.107091894
2010-06-15 13:00:00+00:00,0.226030056,0.054933762,0.121224167,0,0.129304398,0.662600446,0.61914616,0.695832218,0.106425957
2010-06-15 14:00:00+00:00,0.225908469,0.054360323,0.120578125,0,0.128886535,0.66250373,0.6187058,0.695618182,0.10576002
2010-06-15 15:00:00+00:00,0.225786882,0.053786884,0.119932082,0,0.128468672,0.662407014,0.61826544,0.695404145,0.105094083
2010-06-15 16:00:00+00:00,0.225665295,0.053213445,0.11928604,0,0.128050809,0.662310298,0.61782508,0.695190109,0.104428146
2010-06-15 17:00:00+00:00,0.225543708,0.052640007,0.118639997,0,0.127632946,0.662213583,0.61738472,0.694976073,0.103762209
2010-06-15 18:00:00+00:00,0.225422121,0.052066568,0.117993955,0,0.127215082,0.662116867,0.61694436,0.694762036,0.103096272
2010-06-15 19:00:00+00:00,0.225300535,0.051493129,0.117347912,0,0.126797219,0.662020151,0.616504,0.694548,0.102430335
2010-06-15 20:00:00+00:00,0.225178948,0.05091969,0.11670187,0,0.126379356,0.661923435,0.61606364,0.694333964,0.101764398
2010-06-15 21:00:00+00:00,0.225057361,0.050346252,0.116055828,0,0.125961493,0.661826719,0.61562328,0.694119927,0.101098461
2010-06-15 22:00:00+00:00,0.224935774,0.049772813,0.115409785,0,0.12554363,0.661730003,0.61518292,0.693905891,0.100432524
2010-06-15 23:00:00+00:00,0.224814187,0.049199374,0.114763743,0,0.125125767,0.661633287,0.61474256,0.693691855,0.099766587
2010-06-16 00:00:00+00:00,0.2246926,0.048676884,0.114180598,0,0.124717814,0.661536571,0.6143022,0.693477818,0.099166074
2010-06-16 01:00:00+00:00,0.224571013,0.048154393,0.113597454,0,0.124309861,0.661439856,0.61386184,0.693263782,0.098565562
2010-06-16 02:00:00+00:00,0.224449426,0.047631903,0.113014309,0,0.123901908,0.66134314,0.61342148,0.693049745,0.09796505
2010-06-16 03:00:00+00:00,0.224327839,0.047109413,0.112431165,0,0.123493955,0.661246424,0.61298112,0.692835709,0.097364538
2010-06-16 04:00:00+00:00,0.224206252,0.046586922,0.11184802,0,0.123086002,0.661149708,0.61254076,0.692621673,0.096764026
2010-06-16 05:00:00+00:00,0.224084665,0.046064432,0.111264876,0,0.122678049,0.661052992,0.6121004,0.692407636,0.096163514
2010-06-16 06:00:00+00:00,0.223963079,0.045541942,0.110681731,0,0.122270096,0.660956276,0.61166004,0.6921936,0.095563001
2010-06-16 07:00:00+00:00,0.223841492,0.045019451,0.110098587,0,0.121862143,0.66085956,0.61121968,0.691979564,0.094962489
2010-06-16 08:00:00+00:00,0.223719905,0.044496961,0.109515442,0,0.12145419,0.660762844,0.61077932,0.691765527,0.094361977
2010-06-16 09:00:00+00:00,0.223598318,0.04397447,0.108932298,0,0.121046237,0.660666129,0.61033896,0.691551491,0.093761465
2010-06-16 10:00:00+00:00,0.223476731,0.04345198,0.108349153,0,0.120638284,0.660569413,0.6098986,0.691337455,0.093160953
2010-06-16 11:00:00+00:00,0.223355144,0.04292949,0.107766009,0,0.120230331,0.660472697,0.60945824,0.691123418,0.09256044
2010-06-16 12:00:00+00:00,0.223233557,0.042406999,0.107182864,0,0.119822378,0.660375981,0.60901788,0.690909382,0.091959928
2010-06-16 13:00:00+00:00,0.22311197,0.041884509,0.10659972,0,0.119414426,0.660279265,0.60857752,0.690695345,0.091359416
2010-06-16 14:00:00+00:00,0.222990383,0.041362018,0.106016575,0,0.119006473,0.660182549,0.60813716,0.690481309,0.090758904
2010-06-16 15:00:00+00:00,0.222868796,0.040839528,0.105433431,0,0.11859852,0.660085833,0.6076968,0.690267273,0.090158392
2010-06-16 16:00:00+00:00,0.22274721,0.040317038,0.104850286,0,0.118190567,0.659989117,0.60725644,0.690053236,0.089557879
2010-06-16 17:00:00+00:00,0.222625623,0.039794547,0.104267142,0,0.117782614,0.659892402,0.60681608,0.6898392,0.088957367
2010-06-16 18:00:00+00:00,0.222504036,0.039272057,0.103683997,0,0.117374661,0.659795686,0.60637572,0.689625164,0.088356855
2010-06-16 19:00:00+00:00,0.222382449,0.038749566,0.103100853,0,0.116966708,0.65969897,0.60593536,0.689411127,0.087756343
2010-06-16 20:00:00+00:00,0.222260862,0.038227076,0.102517708,0,0.116558755,0.659602254,0.605495,0.689197091,0.087155831
2010-06-16 21:00:00+00:00,0.222139275,0.037704586,0.101934564,0,0.116150802,0.659505538,0.60505464,0.688983055,0.086555318
2010-06-16 22:00:00+00:00,0.222017688,0.037182095,0.101351419,0,0.115742849,0.659408822,0.60461428,0.688769018,0.085954806
2010-06-16 23:00:00+00:00,0.221896101,0.036659605,0.100768275,0,0.115334896,0.659312106,0.60417392,0.688554982,0.085354294
2010-06-17 00:00:00+00:00,0.221774514,0.036215404,0.100254844,0,0.115005677,0.65921539,0.60373356,0.688340945,0.084826901
2010-06-17 01:00:00+00:00,0.221652927,0.035771202,0.099741413,0,0.114676459,0.659118675,0.6032932,0.688126909,0.084299509
2010-06-17 02:00:00+00:00,0.22153134,0.035327001,0.099227981,0,0.11434724,0.659021959,0.60285284,0.687912873,0.083772116
2010-06-17 03:00:00+00:00,0.221409754,0.0348828,0.09871455,0,0.114018022,0.658925243,0.60241248,0.687698836,0.083244723
2010-06-17 04:00:00+00:00,0.221288167,0.034438599,0.098201119,0,0.113688803,0.658828527,0.60197212,0.6874848,0.08271733
2010-06-17 05:00:00+00:00,0.22116658,0.033994398,0.097687688,0,0.113359585,0.658731811,0.60153176,0.687270764,0.082189938
2010-06-17 06:00:00+00:00,0.221044993,0.033550196,0.097174257,0,0.113030366,0.658635095,0.6010914,0.687056727,0.081662545
2010-06-17 07:00:00+00:00,0.220923406,0.033105995,0.096660826,0,0.112701147,0.658538379,0.60065104,0.686842691,0.081135152
2010-06-17 08:00:00+00:00,0.220801819,0.032661794,0.096147395,0,0.112371929,0.658441663,0.60021068,0.686628655,0.08060776
2010-06-17 09:00:00+00:00,0.220680232,0.032217593,0.095633964,0,0.11204271,0.658344948,0.59977032,0.686414618,0.080080367
2010-06-17 10:00:00+00:00,0.220558645,0.031773392,0.095120533,0,0.111713492,0.658248232,0.59932996,0.686200582,0.079552974
2010-06-17 11:00:00+00:00,0.220437058,0.03132919,0.094607102,0,0.111384273,0.658151516,0.5988896,0.685986545,0.079025581
2010-06-17 12:00:00+00:00,0.220315471,0.030884989,0.094093671,0,0.111055055,0.6580548,0.59844924,0.685772509,0.078498189
2010-06-17 13:00:00+00:00,0.220193885,0.030440788,0.09358024,0,0.110725836,0.657958084,0.59800888,0.685558473,0.077970796
2010-06-17 14:00:00+00:00,0.220072298,0.029996587,0.093066809,0,0.110396617,0.657861368,0.59756852,0.685344436,0.077443403
2010-06-17 15:00:00+00:00,0.219950711,0.029552386,0.092553378,0,0.110067399,0.657764652,0.59712816,0.6851304,0.076916011
2010-06-17 16:00:00+00:00,0.219829124,0.029108184,0.092039947,0,0.10973818,0.657667937,0.5966878,0.684916364,0.076388618
2010-06-17 17:00:00+00:00,0.219707537,0.028663983,0.091526516,0,0.109408962,0.657571221,0.59624744,0.684702327,0.075861225
2010-06-17 18:00:00+00:00,0.21958595,0.028219782,0.091013085,0,0.109079743,0.657474505,0.59580708,0.684488291,0.075333833
2010-06-17 19:00:00+00:00,0.219464363,0.027775581,0.090499654,0,0.108750524,0.657377789,0.59536672,0.684274255,0.07480644
2010-06-17 20:00:00+00:00,0.219342776,0.027331379,0.089986223,0,0.108421306,0.657281073,0.59492636,0.684060218,0.074279047
2010-06-17 21:00:00+00:00,0.219221189,0.026887178,0.089472792,0,0.108092087,0.657184357,0.594486,0.683846182,0.073751654
2010-06-17 22:00:00+00:00,0.219099602,0.026442977,0.088959361,0,0.107762869,0.657087641,0.59404564,0.683632145,0.073224262
2010-06-17 23:00:00+00:00,0.218978015,0.025998776,0.08844593,0,0.10743365,0.656990925,0.59360528,0.683418109,0.072696869
2010-06-18 00:00:00+00:00,0.218856429,0.029478793,0.089079306,0,0.107825919,0.65689421,0.59316492,0.683204073,0.074594447
2010-06-18 01:00:00+00:00,0.218734842,0.032958811,0.089712683,0,0.108218187,0.656797494,0.59272456,0.682990036,0.076492026
2010-06-18 02:00:00+00:00,0.218613255,0.036438828,0.090346059,0,0.108610455,0.656700778,0.5922842,0.682776,0.078389604
2010-06-18 03:00:00+00:00,0.218491668,0.039918846,0.090979435,0,0.109002724,0.656604062,0.59184384,0.682561964,0.080287183
2010-06-18 04:00:00+00:00,0.218370081,0.043398863,0.091612812,0,0.109394992,0.656507346,0.59140348,0.682347927,0.082184761
2010-06-18 05:00:00+00:00,0.218248494,0.046878881,0.092246188,0,0.10978726,0.65641063,0.59096312,0.682133891,0.08408234
2010-06-18 06:00:00+00:00,0.218126907,0.050358898,0.092879565,0,0.110179529,0.656313914,0.59052276,0.681919855,0.085979918
2010-06-18 07:00:00+00:00,0.21800532,0.053838916,0.093512941,0,0.110571797,0.656217198,0.5900824,0.681705818,0.087877497
2010-06-18 08:00:00+00:00,0.217883733,0.057318933,0.094146318,0,0.110964065,0.656120483,0.58964204,0.681491782,0.089775075
2010-06-18 09:00:00+00:00,0.217762146,0.060798951,0.094779694,0,0.111356334,0.656023767,0.58920168,0.681277745,0.091672654
2010-06-18 10:00:00+00:00,0.21764056,0.064278968,0.095413071,0,0.111748602,0.655927051,0.58876132,0.681063709,0.093570232
2010-06-18 11:00:00+00:00,0.217518973,0.067758986,0.096046447,0,0.112140871,0.655830335,0.58832096,0.680849673,0.095467811
2010-06-18 12:00:00+00:00,0.217397386,0.071239003,0.096679823,0,0.112533139,0.655733619,0.5878806,0.680635636,0.097365389
2010-06-18 13:00:00+00:00,0.217275799,0.074719021,0.0973132,0,0.112925407,0.655636903,0.58744024,0.6804216,0.099262968
2010-06-18 14:00:00+00:00,0.217154212,0.078199039,0.097946576,0,0.113317676,0.655540187,0.58699988,0.680207564,0.101160546
2010-06-18 15:00:00+00:00,0.217032625,0.081679056,0.098579953,0,0.113709944,0.655443471,0.58655952,0.679993527,0.103058125
2010-06-18 16:00:00+00:00,0.216911038,0.085159074,0.099213329,0,0.114102212,0.655346756,0.58611916,0.679779491,0.104955703
2010-06-18 17:00:00+00:00,0.216789451,0.088639091,0.099846706,0,0.114494481,0.65525004,0.5856788,0.679565455,0.106853282
2010-06-18 18:00:00+00:00,0.216667864,0.092119109,0.100480082,0,0.114886749,0.655153324,0.58523844,0.679351418,0.10875086
2010-06-18 19:00:00+00:00,0.216546277,0.095599126,0.101113459,0,0.115279017,0.655056608,0.58479808,0.679137382,0.110648439
2010-06-18 20:00:00+00:00,0.21642469,0.099079144,0.101746835,0,0.115671286,0.654959892,0.58435772,0.678923345,0.112546017
