date,AT,BE,BG,CZ,DK,DE,EE,IE,ES,FR,HR,IT,LV,LT,LU,HU,NL,PL,PT,RO,SI,SK,FI,SE,NO,CH,UK,EL
2016-08-19 11:00:00,21.265,22.415,26.945,24.933000000000003,19.147000000000002,23.735,21.554000000000002,17.489,30.116,24.397,26.022,27.738000000000003,21.394000000000002,21.772,22.323,26.415,22.846999999999998,24.439,27.537,26.136,23.928,23.195,18.57,15.762,13.595999999999998,19.680999999999997,16.105,30.487
2016-08-19 12:00:00,21.475,22.555,26.697,25.197,19.454,24.198,21.752,17.936,31.011,24.893,26.183000000000003,27.983,21.44,21.945999999999998,22.464000000000002,26.612,23.238000000000003,24.68,28.432,25.953000000000003,23.909000000000002,23.267,18.749000000000002,15.827,13.712,20.133,16.464000000000002,30.336
2016-08-19 13:00:00,21.406999999999996,22.565,26.175,25.175,19.570999999999998,24.410999999999998,21.683000000000003,18.111,31.476999999999997,24.996,26.171,27.858,21.24,21.788,22.451999999999998,26.603,23.423000000000002,24.656,28.85,25.539,24.074,23.124000000000002,18.701,15.679,13.673,20.274,16.756,29.896
2016-08-19 14:00:00,21.046999999999997,22.256999999999998,25.354,24.864,19.605,24.355,21.349,18.089000000000002,31.479,24.746,25.883000000000003,27.414,20.706999999999997,21.389,22.113000000000003,26.355999999999998,23.348000000000003,24.423000000000002,28.791999999999998,24.964000000000002,23.781,22.840999999999998,18.452,15.444,13.514000000000001,20.099,16.937,29.235
2016-08-19 15:00:00,20.409000000000002,21.548000000000002,24.351999999999997,24.311,19.464000000000002,24.026999999999997,20.618000000000002,17.838,31.055,24.218000000000004,25.401,26.75,19.894000000000002,20.734,21.441999999999997,25.838,22.894000000000002,23.941,28.308000000000003,24.195999999999998,23.169,22.378,17.971,15.173,13.264000000000001,19.548,16.985,28.455
2016-08-19 16:00:00,19.468,20.616,22.873,23.264,19.137,23.335,19.225,17.39,30.183000000000003,23.399,24.676,25.754,18.52,19.034000000000002,20.474,24.704,21.93,22.965,27.421999999999997,22.653000000000002,22.55,21.375,17.127,14.786,12.844000000000001,18.755,16.85,27.256999999999998
2016-08-19 17:00:00,17.5,19.512,21.145,20.756,18.424,21.574,17.672,16.807000000000002,28.829,22.026999999999997,22.362,24.03,16.575,17.007,19.147000000000002,22.386,20.576999999999998,21.225,26.134,20.951999999999998,20.206,19.406,15.927999999999999,13.972000000000001,12.135,17.476,16.489,25.55
2016-08-19 18:00:00,15.707,18.471,20.340999999999998,18.551,17.038,19.445,16.753,16.070999999999998,26.413,20.29,20.61,22.248,15.622,16.179000000000002,17.951,20.898000000000003,19.548,19.538,24.421,20.057000000000002,18.569000000000003,18.309,15.059000000000001,12.905,11.139000000000001,16.198,15.787,24.680999999999997
2016-08-19 19:00:00,14.845999999999998,17.67,19.765,17.528,16.129,18.471,16.113,15.288,24.05,19.097,19.63,21.504,15.167,15.526,17.292,19.965999999999998,19.035,18.191,22.584,19.347,17.682000000000002,17.523,14.669,12.388,10.484000000000002,15.642999999999999,14.913,24.028000000000002
2016-08-19 20:00:00,14.147,16.927,19.281,16.708,15.523,17.88,15.45,14.796,22.88,18.384,18.837,20.962,14.754000000000001,14.762,16.813,19.186,18.604,17.06,21.316,18.758,16.904,16.77,14.232999999999999,12.064,10.166,15.145,14.437000000000001,23.559
2016-08-19 21:00:00,13.675,16.262,18.889,16.041,15.198,17.447,14.882,14.522,21.949,17.816,18.239,20.535999999999998,14.432,14.052999999999999,16.469,18.499000000000002,18.169,16.194000000000003,20.384,18.303,16.414,16.072,13.877,11.747,9.857999999999999,14.807,14.085,23.214000000000002
2016-08-19 22:00:00,13.329,15.655,18.541,15.482999999999999,15.079,17.114,14.481,14.337,21.208000000000002,17.399,17.884,20.211,14.077,13.335,15.985,17.906,17.704,15.495,19.649,17.971,16.172,15.457,13.51,11.446,9.525,14.65,13.82,22.883000000000003
2016-08-19 23:00:00,13.055,15.174000000000001,18.259,14.993,15.019,16.785999999999998,14.035,14.222000000000001,20.568,17.039,17.644000000000002,19.948,13.556,12.747,15.184000000000001,17.398,17.2,14.91,18.942999999999998,17.660999999999998,15.972000000000001,14.932,13.196,11.157,9.212,14.527999999999999,13.599,22.576999999999998
2016-08-20 00:00:00,12.819,14.865,18.003,14.575999999999999,14.954,16.465,13.573,14.148,19.977,16.715,17.383,19.732,12.952,12.144,14.422,16.944000000000003,16.723,14.437000000000001,18.211,17.363,15.719000000000001,14.562000000000001,12.892000000000001,10.935,8.941,14.342,13.415999999999999,22.256
2016-08-20 01:00:00,12.642000000000001,14.655,17.767,14.270999999999999,14.925,16.121,13.159,14.085,19.437,16.432000000000002,17.025,19.546,12.439,11.595,14.067,16.508,16.27,14.045,17.457,17.044,15.392000000000001,14.295,12.638,10.782,8.699,14.137,13.245,21.94
2016-08-20 02:00:00,12.495,14.373,17.538,14.047,14.924000000000001,15.78,12.841,14.035,18.942,16.172,16.625,19.366,12.074000000000002,11.145,13.534,16.093,15.915999999999999,13.715,16.785999999999998,16.734,15.047,13.96,12.56,10.69,8.527000000000001,13.919,13.104000000000001,21.589000000000002
2016-08-20 03:00:00,12.408,14.093,17.398,13.912,14.985999999999999,15.440999999999999,13.372,14.055,18.416,15.829,16.262999999999998,19.133,12.322000000000001,11.245999999999999,13.091,15.651,15.594000000000001,13.532,16.127,16.63,14.692,13.507,13.159,10.806,8.552,13.838,13.017000000000001,21.199
2016-08-20 04:00:00,12.808,13.86,18.819000000000003,14.642000000000001,15.214,15.369000000000002,15.118,14.145999999999999,17.877,15.463,16.648,19.011,14.077,13.392000000000001,12.939,16.688,15.324000000000002,15.097000000000001,15.459000000000001,18.179000000000002,14.788,14.607999999999999,13.911,11.520999999999999,8.912,13.555,12.985,22.03
2016-08-20 05:00:00,14.312999999999999,14.36,21.151999999999997,16.169,15.884,16.44,16.399,14.262,17.535999999999998,15.593,18.769000000000002,20.489,15.427999999999999,14.975,13.972000000000001,18.590999999999998,15.622,17.008,14.870999999999999,20.441,16.581,17.250999999999998,14.734000000000002,12.392000000000001,9.642000000000001,14.095999999999998,13.161,24.028000000000002
2016-08-20 06:00:00,16.436,15.171,24.115,17.715999999999998,16.502,17.75,18.289,14.584000000000001,18.73,16.253,21.721,22.738000000000003,17.542,17.049,14.773,21.646,16.308,19.211,15.479000000000001,23.436999999999998,18.505,19.903,15.700999999999999,13.478,10.469000000000001,16.241,13.783,26.004
2016-08-20 07:00:00,19.355,16.562,26.329,19.768,17.15,19.567,19.814,15.127,20.861,17.158,24.136,24.991999999999997,19.65,19.569000000000003,15.543,24.721999999999998,17.459,21.975,17.656,25.406,21.069000000000003,22.041,16.632,14.665999999999999,11.380999999999998,17.678,14.593,27.566999999999997
2016-08-20 08:00:00,21.54,17.878,27.935,21.965,17.727999999999998,21.136999999999997,20.521,15.73,23.111,18.122,25.718000000000004,26.489,20.759,21.521,16.242,26.473000000000003,18.766,23.811999999999998,20.244,26.750999999999998,23.287,23.396,17.426,15.765,12.283,18.005,15.436,28.815
2016-08-20 09:00:00,22.791,18.873,29.053,23.636,18.293,22.25,21.034000000000002,16.192,25.043000000000003,19.022000000000002,26.951999999999998,27.524,21.48,22.74,16.512,27.682,19.901,25.043000000000003,22.523000000000003,27.72,24.87,24.456,17.963,16.504,13.0,17.732,16.148,29.767
2016-08-20 10:00:00,23.691,19.793,29.711,24.933000000000003,18.767,22.901999999999997,21.465,16.534000000000002,26.647,19.914,27.826,28.256,22.084,23.546999999999997,17.009,28.586,20.612,25.934,24.503,28.311,25.875,25.223000000000003,18.24,17.049,13.530999999999999,17.288,16.73,30.398000000000003
2016-08-20 11:00:00,24.116999999999997,20.457,30.005,25.898000000000003,18.99,23.136,21.739,16.781,27.945999999999998,20.697,28.449,28.671,22.386999999999997,24.073,18.105,29.186,21.109,26.541999999999998,26.125999999999998,28.642,26.5,25.706,18.323,17.394000000000002,13.817,16.829,17.119,30.677
2016-08-20 12:00:00,24.133000000000003,20.826999999999998,29.894000000000002,26.555999999999997,18.956,23.119,21.851999999999997,16.91,28.894000000000002,21.238000000000003,28.774,28.785,22.561999999999998,24.357,19.18,29.464000000000002,21.505,26.82,27.349,28.724,26.796999999999997,25.885,18.255,17.439,13.870999999999999,16.377,17.371,30.636999999999997
2016-08-20 13:00:00,23.866999999999997,20.956,29.441,26.808000000000003,18.754,22.918000000000003,21.8,16.933,29.426,21.478,28.793000000000003,28.598000000000003,22.531999999999996,24.369,19.635,29.429000000000002,21.633000000000003,26.81,28.136999999999997,28.543000000000003,26.750999999999998,25.866,18.039,17.253,13.752,15.847999999999999,17.489,30.265
2016-08-20 14:00:00,23.366,20.804000000000002,28.668000000000003,26.596,18.41,22.421,21.555,16.859,29.479,21.451,28.504,28.123,22.340999999999998,24.26,19.642,29.084,21.535999999999998,26.469,28.458000000000002,28.061,26.331,25.592,17.673,16.859,13.499,15.327,17.445,29.734
2016-08-20 15:00:00,22.441,20.304000000000002,27.596,25.883000000000003,18.237000000000002,21.65,21.068,16.590999999999998,29.085,21.099,27.861,27.459,21.836,24.006,19.242,28.451,21.195999999999998,25.764,28.287,27.329,25.575,24.934,17.139,16.382,13.142999999999999,14.895999999999999,17.202,29.02
2016-08-20 16:00:00,20.834,19.575,25.500999999999998,24.31,18.05,20.595,19.910999999999998,16.178,28.235,20.430999999999997,26.735,26.43,20.229,21.875999999999998,18.709,27.149,20.557,24.265,27.601999999999997,25.338,24.636,23.537,16.242,15.755,12.668,14.328,16.816,27.865
2016-08-20 17:00:00,18.649,18.407,22.826,21.74,17.475,19.227999999999998,18.003,15.565999999999999,26.886,19.348,23.621,24.638,18.269000000000002,20.094,17.590999999999998,24.749000000000002,19.504,21.999000000000002,26.371,23.465999999999998,21.783,21.236,14.795,14.665,11.929,13.651,16.265,26.037
2016-08-20 18:00:00,17.338,16.54,21.756,20.227999999999998,16.02,17.546,17.019000000000002,14.841,24.519000000000002,17.586,21.752,22.859,17.218,18.477999999999998,15.417,23.456,17.565,20.779,24.324,22.599,20.192,20.066,13.731,13.261,10.954,12.832,15.517999999999999,25.158
2016-08-20 19:00:00,16.813,15.610999999999999,20.855,19.660999999999998,15.251,16.618,16.523,14.097000000000001,21.809,16.319000000000003,20.901,22.015,16.607,17.259,14.627,22.568,16.462,20.219,21.3,21.81,19.496,19.265,13.363,12.700999999999999,10.267000000000001,12.294,14.689,24.473000000000003
2016-08-20 20:00:00,16.259,15.120999999999999,20.152,19.022000000000002,14.901,15.978,16.185,13.686,20.548000000000002,15.591,20.247,21.395,16.139,16.632,14.345999999999998,21.78,15.943,19.726,19.570999999999998,21.02,18.854,18.493,13.034,12.341,9.937999999999999,11.873,14.225,23.91
2016-08-20 21:00:00,15.785,14.577,19.660999999999998,18.429000000000002,14.632,15.436,15.787,13.542,19.52,14.939,19.687,20.941,15.642000000000001,16.235,14.107000000000001,21.174,15.436,19.249000000000002,18.255,20.227999999999998,18.254,17.820999999999998,12.697000000000001,12.033,9.698,11.425999999999998,13.958,23.462
2016-08-20 22:00:00,15.409,14.045,19.285999999999998,17.948,14.380999999999998,14.964,15.225999999999999,13.431,18.697,14.414000000000001,19.256,20.576,15.050999999999998,15.955,13.825,20.745,15.012,18.787,17.285999999999998,19.462,17.78,17.336,12.414000000000001,11.777999999999999,9.52,10.97,13.752,23.049
2016-08-20 23:00:00,14.977,13.547,18.956,17.427,14.195,14.532,14.675,13.296,18.027,13.933,18.96,20.226,14.493,15.652000000000001,13.470999999999998,20.387,14.640999999999998,18.324,16.566,18.783,17.4,16.936,12.145,11.530999999999999,9.338,10.58,13.574000000000002,22.675
2016-08-21 00:00:00,14.575,13.105,18.613,16.984,14.065,14.116,14.224,13.159,17.457,13.495999999999999,18.762,19.863,14.025,15.452,12.91,20.012999999999998,14.34,17.872,16.016,18.229,17.153,16.58,11.92,11.321,9.137,10.234,13.425,22.336
2016-08-21 01:00:00,14.297,12.745,18.278,16.625999999999998,13.985999999999999,13.732000000000001,13.939,13.019,16.945999999999998,13.065,18.601,19.494,13.681,15.274000000000001,11.998,19.56,14.093,17.462,15.609000000000002,17.778,16.999000000000002,16.252,11.708,11.133,8.969,9.832,13.287,22.017
2016-08-21 02:00:00,14.039000000000001,12.513,17.939,16.327,13.946,13.318,13.798,12.895999999999999,16.5,12.699000000000002,18.494,19.113,13.462,15.133,11.057,19.037,13.933,17.090999999999998,15.347000000000001,17.385,16.898,15.948,11.610999999999999,10.99,8.837,9.296,13.151,21.717
2016-08-21 03:00:00,13.769,12.427,17.706,15.997,13.895,12.912,14.357000000000001,12.769,16.069000000000003,12.418,18.359,18.735,13.874,15.137,10.794,18.49,13.765999999999998,16.76,15.088,17.197,16.855,15.703,12.259,11.025,8.793,8.761000000000001,13.02,21.416
2016-08-21 04:00:00,13.583,12.345,19.447,15.935,14.134,12.731,15.487,12.562999999999999,15.644,12.184000000000001,18.662,18.525,15.151,15.761,10.847000000000001,19.255,13.639000000000001,17.377,14.799000000000001,19.147000000000002,16.86,16.526,13.127,11.574000000000002,9.029,8.487,12.914000000000001,22.384
2016-08-21 05:00:00,13.873,12.571,22.226999999999997,16.195999999999998,15.360999999999999,13.554,16.52,12.318,15.392999999999999,12.698,20.274,20.07,16.465999999999998,16.762999999999998,11.708,20.891,13.93,18.325,14.5,21.818,17.485,18.086,13.987,12.44,9.558,9.53,13.020999999999999,24.826999999999998
2016-08-21 06:00:00,14.154000000000002,13.401,25.787,16.480999999999998,16.324,14.862,18.037,12.743,16.861,14.369000000000002,22.109,22.198,18.132,18.256,13.152000000000001,22.945999999999998,14.765999999999998,19.605999999999998,15.54,24.898000000000003,18.525,19.454,14.937000000000001,13.595,10.166,10.479000000000001,13.763,27.018
2016-08-21 07:00:00,14.495999999999999,14.458,28.169,16.941,17.542,16.554000000000002,20.077,13.508,19.374000000000002,16.293,23.958000000000002,24.381,19.867,20.083,14.58,25.215999999999998,15.84,21.244,18.131,27.104,19.923,20.92,15.914000000000001,14.956,10.886,11.434000000000001,14.747,28.631
2016-08-21 08:00:00,14.786,15.535,29.892,17.468,18.477,18.053,21.748,14.312999999999999,22.316999999999997,17.944000000000003,25.505,26.11,21.111,21.709,15.525,26.635,16.933,22.453000000000003,21.892,28.634,21.613000000000003,21.980999999999998,16.771,16.06,11.583,12.610999999999999,15.789000000000001,29.913
2016-08-21 09:00:00,15.205,16.632,31.162,18.053,19.133,19.107,22.833000000000002,14.894,24.925,19.232,26.595,27.424,22.151,23.101,16.153,27.45,17.987000000000002,23.148000000000003,25.642,29.719,22.866,22.418000000000003,17.4,16.864,12.189,13.867,16.678,30.829
2016-08-21 10:00:00,15.839,17.48,31.983,18.684,19.576,19.824,23.62,15.314,26.914,20.239,27.324,28.357,23.051,24.162,16.457,27.914,18.641,23.479,28.592,30.409000000000002,23.377,22.515,17.81,17.355999999999998,12.674000000000001,14.837,17.352,31.410999999999998
2016-08-21 11:00:00,16.473,18.114,32.404,19.278,19.817999999999998,20.285,24.059,15.908,28.487,21.049,27.711,28.926,23.664,24.816,16.673,28.051,18.919,23.483,30.741,30.774,23.451,22.489,17.999000000000002,17.635,12.972000000000001,15.415,17.887,31.627
2016-08-21 12:00:00,16.848,18.608,32.423,19.76,19.919,20.486,24.194000000000003,16.567,29.669,21.627,27.801,29.083000000000002,23.929000000000002,25.023000000000003,17.049,27.875,19.131,23.195999999999998,32.281,30.816,23.258000000000003,22.195999999999998,18.016,17.7,13.085,15.645999999999999,18.225,31.467
2016-08-21 13:00:00,16.892,18.889,31.976999999999997,20.054000000000002,19.871,20.436,23.991999999999997,17.023,30.425,21.901,27.51,28.826999999999998,23.811,24.82,17.397000000000002,27.372,19.173,22.708000000000002,33.301,30.511,21.881,21.756,17.917,17.595,13.062999999999999,15.561,18.235,31.011
2016-08-21 14:00:00,16.561,18.908,31.127,20.105,19.706,20.172,23.48,17.387,30.705,21.829,26.884,28.223000000000003,23.298000000000002,24.065,17.46,26.642,19.16,22.075,33.782,29.859,20.97,21.235,17.658,17.343,12.921,15.145,17.961,30.38
2016-08-21 15:00:00,15.884,18.58,29.964000000000002,19.733,19.293,19.651,22.607,17.657,30.516,21.463,25.849,27.381999999999998,22.329,22.811,17.303,25.545,19.012,21.238000000000003,33.759,28.849,19.736,20.445,17.180999999999997,17.009,12.683,14.452,17.601,29.553
2016-08-21 16:00:00,14.811,17.93,27.458000000000002,18.808,18.754,18.827,21.386,17.755,29.795,20.802,24.323,26.236,20.86,21.461,16.773,23.959,18.75,20.146,33.181999999999995,26.455,18.355999999999998,19.303,16.455,16.433,12.28,13.382,17.162,28.259
2016-08-21 17:00:00,13.167,16.875999999999998,24.776999999999997,16.692999999999998,17.916,17.406,20.164,17.655,28.467,19.624000000000002,22.36,24.2,19.609,20.454,15.832,22.229,18.134,18.796,31.941999999999997,24.544,16.938,18.019000000000002,15.600999999999999,15.222999999999999,11.565999999999999,11.767000000000001,16.575,26.385
2016-08-21 18:00:00,11.825,15.377,23.787,14.704,16.545,15.439,19.541,17.34,25.763,17.204,20.963,22.217,19.097,19.893,14.257,21.011,16.665,17.804000000000002,28.905,23.566999999999997,15.901,17.077,15.029000000000002,13.866,10.374,9.679,15.78,25.395
2016-08-21 19:00:00,11.311,14.225999999999999,22.927,14.065999999999999,15.907,14.640999999999998,19.19,16.926,23.083000000000002,15.682,19.979,21.204,18.689,19.348,13.103,20.054000000000002,15.931,17.146,25.223000000000003,22.587,15.289000000000001,16.392,14.751,13.155,9.604,8.885,15.079,24.506
2016-08-21 20:00:00,10.880999999999998,13.5,22.208000000000002,13.530999999999999,15.578,14.075999999999999,18.849,16.662,21.728,15.030999999999999,19.219,20.319000000000003,18.249000000000002,18.781,12.365,19.283,15.77,16.548,23.435,21.669,14.7,15.809000000000001,14.492,12.655999999999999,9.214,8.46,14.867,23.75
2016-08-21 21:00:00,10.58,12.984000000000002,21.671999999999997,13.171,15.277000000000001,13.562000000000001,18.544,16.555,20.616,14.464,18.605,19.552,17.79,18.230999999999998,11.639000000000001,18.704,15.481,16.069000000000003,22.066999999999997,20.945999999999998,14.119000000000002,15.357999999999999,14.334000000000001,12.183,8.895,8.242,14.800999999999998,23.259
2016-08-21 22:00:00,10.379000000000001,12.697000000000001,21.239,12.872,14.987,13.151,18.177,16.472,19.769000000000002,13.981,18.041,18.843,17.4,17.745,10.985,18.261,15.157,15.708,21.081999999999997,20.402,13.568,15.008,14.192,11.817,8.642000000000001,8.085,14.777000000000001,22.97
2016-08-21 23:00:00,10.197000000000001,12.602,20.854,12.546,14.725,12.787,17.762,16.422,19.074,13.561,17.47,18.245,16.987000000000002,17.297,10.51,17.874000000000002,14.902999999999999,15.367,20.458,19.986,13.032,14.702,14.097000000000001,11.56,8.441,7.896,14.78,22.683000000000003
2016-08-22 00:00:00,9.95,12.620999999999999,20.535999999999998,12.25,14.464,12.43,17.338,16.424,18.462,13.189,16.932000000000002,17.729,16.721,16.991,10.267000000000001,17.539,14.722999999999999,15.043,20.058,19.631,12.55,14.475,14.007,11.345999999999998,8.256,7.744,14.847000000000001,22.447
2016-08-22 01:00:00,9.532,12.767999999999999,20.239,11.915999999999999,14.203,12.100999999999999,16.973,16.368,17.917,12.872,16.454,17.272000000000002,16.31,16.664,10.066,17.202,14.759,14.769,19.67,19.315,12.189,14.321,13.946,11.093,8.092,7.531000000000001,14.925999999999998,22.264
2016-08-22 02:00:00,9.255,12.992,19.984,11.43,13.964,11.82,16.701,16.230999999999998,17.473,12.602,15.969000000000001,16.844,15.967,16.366,10.014,16.889,14.923,14.548,19.269000000000002,19.012999999999998,11.821,14.193,13.972999999999999,10.802999999999999,7.989,7.3389999999999995,14.967,22.131
2016-08-22 03:00:00,9.065,13.222999999999999,19.746,10.850999999999999,13.755999999999998,11.575999999999999,16.635,15.975999999999999,17.104,12.353,15.546,16.467,15.880999999999998,16.230999999999998,9.713,16.578,14.957,14.277000000000001,18.83,18.766,11.562999999999999,14.027000000000001,14.359000000000002,10.675999999999998,7.959,7.11,14.977,21.956999999999997
2016-08-22 04:00:00,9.026,13.405999999999999,21.2,11.161,13.979000000000001,11.709000000000001,16.977999999999998,15.629000000000001,16.768,12.127,15.237,16.293,16.332,16.667,9.802,16.504,14.904000000000002,14.62,18.409000000000002,19.962,11.508,14.126,14.847999999999999,11.31,8.182,6.847,14.95,22.86
2016-08-22 05:00:00,9.646,13.847000000000001,23.853,12.557,15.463,13.097000000000001,17.682000000000002,15.228,16.659000000000002,12.845,15.36,17.947,16.984,17.442,11.369000000000002,16.852,15.152999999999999,15.390999999999998,18.072,22.081999999999997,12.502,14.550999999999998,15.465,12.493,8.863999999999999,7.859,15.039000000000001,25.2
2016-08-22 06:00:00,10.667,14.617,26.991999999999997,14.472999999999999,16.387999999999998,14.758,18.595,15.194,18.61,15.216,15.912,20.16,18.004,18.524,12.578,17.56,15.645999999999999,16.574,19.245,24.592,14.283,15.1,16.207,13.732999999999999,9.704,9.839,15.515999999999998,27.989
2016-08-22 07:00:00,12.177,15.882,29.305999999999997,16.11,17.326,16.447,19.368,15.489,21.398000000000003,17.909000000000002,16.788,22.285,19.275,19.559,14.43,18.351,16.548,17.918,22.143,26.569000000000003,16.362000000000002,16.009,16.899,15.128,10.706,11.84,16.241,29.837
2016-08-22 08:00:00,13.841,17.512999999999998,30.96,17.641,18.172,17.948,20.11,15.93,24.773000000000003,20.468,17.866,24.05,20.432000000000002,20.372,15.981,18.952,17.771,19.159000000000002,25.63,27.849,18.311,17.064,17.454,16.261,11.725999999999999,13.645999999999999,17.144000000000002,31.189
2016-08-22 09:00:00,15.225,19.134,32.138000000000005,18.998,18.887999999999998,19.143,20.824,16.519000000000002,27.809,22.247,18.803,25.301,21.247,21.023000000000003,17.396,19.332,19.038,20.096,29.072,28.683000000000003,19.687,17.659000000000002,17.844,17.074,12.562000000000001,15.097999999999999,18.097,32.16
2016-08-22 10:00:00,16.249000000000002,20.565,32.85,19.879,19.329,20.066,21.298000000000002,17.179000000000002,30.002,23.678,19.56,26.139,21.736,21.511,18.971,19.618,19.951,20.745,31.698,29.178,20.603,17.992,18.074,17.570999999999998,13.17,16.213,18.914,32.742
2016-08-22 11:00:00,16.937,21.634,33.102,20.464000000000002,19.375999999999998,20.773000000000003,21.529,17.785999999999998,31.595,24.865,20.08,26.638,21.916,21.796999999999997,20.55,19.834,20.453,21.174,33.549,29.33,21.201,18.168,18.14,17.749000000000002,13.514000000000001,17.027,19.542,32.952
2016-08-22 12:00:00,17.247,22.276,32.868,20.781,19.229,21.238000000000003,21.436999999999998,18.201,32.734,25.788,20.301,26.8,21.961,21.835,21.633000000000003,19.855999999999998,20.701999999999998,21.394000000000002,34.792,29.101,21.454,18.171,18.046,17.669,13.645,17.506,19.904,32.675
2016-08-22 13:00:00,17.208,22.587,32.224000000000004,20.84,19.031,21.418000000000003,21.096,18.387999999999998,33.423,26.373,20.225,26.646,21.851999999999997,21.680999999999997,22.225,19.642,20.838,21.365,35.51,28.554000000000002,21.359,17.969,17.8,17.447,13.593,17.624000000000002,20.027,32.038000000000004
2016-08-22 14:00:00,16.805999999999997,22.689,31.264,20.648000000000003,18.74,21.296999999999997,20.621,18.407,33.635999999999996,26.566,19.814,26.160999999999998,21.51,21.265,22.381,19.2,20.921999999999997,21.101999999999997,35.74,27.61,20.904,17.596,17.442,17.067,13.373,17.397000000000002,19.903,31.215999999999998
2016-08-22 15:00:00,16.209,22.623,29.855,20.167,18.434,20.906,20.022000000000002,18.229,33.413000000000004,26.405,19.208,25.410999999999998,20.831,20.546999999999997,22.249000000000002,18.715,20.999000000000002,20.594,35.506,26.098000000000003,20.218,17.137999999999998,17.014,16.543,12.978,16.928,19.578,30.254
2016-08-22 16:00:00,15.283,22.204,27.249000000000002,19.227999999999998,18.09,20.23,19.214000000000002,17.905,32.685,25.794,18.367,24.316,19.477,19.432000000000002,21.81,18.154,20.750999999999998,19.746,34.746,23.822,19.031,16.445,16.526,15.780999999999999,12.429,16.156,19.061,28.829
2016-08-22 17:00:00,13.536,20.888,24.845,17.109,17.564,18.930999999999997,18.090999999999998,17.358,31.305999999999997,24.362,17.178,22.295,18.098,18.184,20.327,17.500999999999998,19.816,18.07,33.361,22.009,16.697,15.431,15.987,14.66,11.623,14.618,18.319000000000003,27.038
2016-08-22 18:00:00,12.054,18.165,23.625999999999998,15.424000000000001,16.752,17.168,17.47,16.567,28.256,21.379,16.512,20.249000000000002,17.425,17.578,17.578,17.11,17.875,17.083,30.398000000000003,21.105999999999998,15.19,14.773,15.538,13.467,10.455,12.459000000000001,17.164,25.980999999999998
2016-08-22 19:00:00,11.546,16.885,22.375999999999998,14.792,16.517,16.435,17.077,15.450999999999999,25.594,19.795,16.267,19.462,17.018,17.124000000000002,16.705,16.845,16.93,16.499000000000002,26.75,20.295,14.719000000000001,14.448,15.24,12.888,9.661,11.706,15.727,25.123
2016-08-22 20:00:00,11.083,16.268,21.096999999999998,14.125,16.473,15.889000000000001,16.705,14.84,24.264,18.951,16.034000000000002,18.909000000000002,16.622,16.69,16.134,16.545,16.627,15.822000000000001,24.778000000000002,19.598,14.299000000000001,13.999,14.94,12.431,9.202,11.155,15.067,24.385
2016-08-22 21:00:00,10.627,15.699000000000002,19.982,13.427,16.410999999999998,15.445,16.347,14.374,23.197,18.162,15.867,18.494,16.195,16.241,15.457,16.302,16.383,15.19,23.405,19.07,13.946,13.616,14.661,12.017000000000001,8.8,10.587,14.579,23.785
2016-08-22 22:00:00,10.175,15.163,19.082,12.819,16.352999999999998,15.052,16.009,13.944,22.421999999999997,17.476,15.779000000000002,18.129,15.752,15.787,14.787,16.117,16.173,14.662,22.499000000000002,18.623,13.606,13.362,14.375,11.672,8.465,10.097999999999999,14.135,23.349
2016-08-22 23:00:00,9.779,14.76,18.238,12.288,16.278,14.707,15.695,13.542,21.737,16.881,15.651,17.713,15.357000000000001,15.37,14.175,15.931,15.960999999999999,14.202,21.819000000000003,18.234,13.283,13.142000000000001,14.106,11.397,8.176,9.748,13.74,22.923000000000002
2016-08-23 00:00:00,9.456,14.262,17.482,11.862,16.151,14.373,15.399000000000001,13.24,21.121,16.339000000000002,15.565,17.349,15.007,14.988,13.564,15.719000000000001,15.717,13.83,21.313000000000002,17.855999999999998,12.974,12.909,13.815,11.18,7.9479999999999995,9.472999999999999,13.474,22.454
2016-08-23 01:00:00,9.225,13.558,16.805999999999997,11.526,15.97,14.040999999999999,15.125,12.982999999999999,20.561999999999998,15.857000000000001,15.427999999999999,17.008,14.674000000000001,14.610999999999999,12.975,15.512,15.481,13.515999999999998,20.983,17.486,12.577,12.658,13.52,10.968,7.755,9.283999999999999,13.286,22.005
2016-08-23 02:00:00,9.049,12.885,16.225,11.267999999999999,15.800999999999998,13.745999999999999,14.847999999999999,12.796,20.034000000000002,15.440999999999999,15.254000000000001,16.687,14.368,14.247,12.436,15.308,15.28,13.257,20.842,17.111,12.229000000000001,12.445,13.232999999999999,10.798,7.584,9.196,13.115,21.621
2016-08-23 03:00:00,8.832,12.440999999999999,15.755999999999998,11.001,15.614,13.466,14.776,12.668,19.514,15.091,15.068,16.359,14.349,14.015999999999998,11.95,15.005999999999998,15.092,13.043,20.655,16.769000000000002,11.812000000000001,12.054,13.163,10.715,7.404,9.019,12.940999999999999,21.266
2016-08-23 04:00:00,8.97,12.312000000000001,15.972999999999999,11.626,15.671,13.376,15.617,12.544,18.968,14.797,15.078,16.164,15.447000000000001,15.003,11.571,15.109000000000002,14.93,13.985999999999999,20.305999999999997,17.226,11.775,12.433,13.465,11.26,7.455,8.902000000000001,12.77,21.7
2016-08-23 05:00:00,11.155,14.168,17.107,14.186,16.65,14.925,16.273,12.414000000000001,18.618,15.557,15.947000000000001,17.78,16.246,15.885,13.378,16.18,16.176,15.42,19.952,18.47,13.979000000000001,13.93,13.958,12.157,7.973,10.665999999999999,13.013,23.021
