,AT_P2HT_OTH,AT_STUR_BIO_CHP,AT_STUR_LIG_CHP,AT_COMC_GAS_CHP
2016-02-29 02:00:00,2403.3434158627088,2231.022135120698,266.2937628528344,15.382823271344733
2016-02-29 03:00:00,2707.1334775351174,2513.0302524573262,299.95412038064154,17.327259842270696
2016-02-29 04:00:00,3553.9320231954393,3299.1127935069308,393.7805663283381,22.747272766078584
2016-02-29 05:00:00,4205.282183956681,3903.7607255425273,465.9510618551488,26.91630010716521
2016-02-29 06:00:00,4066.821521040369,3775.2277819062174,450.60942957250336,26.030069744239608
2016-02-29 07:00:00,4047.5367025747173,3757.325697424792,448.4726451074715,25.90663546833918
2016-02-29 08:00:00,3908.1009645674458,3627.8875922135785,433.0229731608638,25.014164046519735
2016-02-29 09:00:00,3742.121515750709,3473.8089774633236,414.63222147306044,23.951797132590144
2016-02-29 10:00:00,3593.260051864158,3335.6209770280425,398.1381661081506,22.998995474796892
2016-02-29 11:00:00,3512.003794284163,3260.1908457860773,389.1348607779597,22.478907233643373
2016-02-29 12:00:00,3452.1991887052864,3204.67426919199,382.5084280549391,22.09612228815438
2016-02-29 13:00:00,3477.7678244237914,3228.4096171561287,385.34146813217257,22.259776721370688
2016-02-29 14:00:00,3505.503293677763,3254.15643528672,388.4145963515444,22.43730017435109
2016-02-29 15:00:00,3630.5295886741824,3370.2182638910244,402.26768215293157,23.237542614739308
2016-02-29 16:00:00,3712.652579668364,3446.4529831995706,411.3670227399778,23.763178463798464
2016-02-29 17:00:00,3709.5106710419377,3443.536351458214,411.01889493387705,23.743068385140525
2016-02-29 18:00:00,3657.7233495442874,3395.462214480002,405.28078833676875,23.411598812778685
2016-02-29 19:00:00,3509.728619071923,3258.078802111302,388.8827682287144,22.464344762891077
2016-02-29 20:00:00,3188.7122307925556,2960.079496951376,353.3137099709066,20.40964948484056
2016-02-29 21:00:00,2641.8034464408015,2452.3844269387864,292.71546289516806,16.909108896383266
2016-02-29 22:00:00,2233.355325005359,2073.222300562506,247.4588481020749,14.29479867085157
2016-02-29 23:00:00,2183.626495366402,2027.059060242423,241.94882523999806,13.976504667265614
2016-03-01 00:00:00,2208.003372640401,2049.6880996150126,244.64981683905535,14.13253113961167
2016-03-01 01:00:00,2258.923960723864,2096.9576485266443,250.29188817930833,14.458453104067877
2016-03-01 02:00:00,2406.0519577820423,2233.536472828763,266.5938730305074,15.400159546049851
2016-03-01 03:00:00,2701.3913686661313,2507.699856516228,299.3178868039748,17.29050693989585
2016-03-01 04:00:00,3550.140064508373,3295.5927207156396,393.36041207959596,22.723001981491425
2016-03-01 05:00:00,4203.8737421586275,3902.453269934333,465.79500456275883,26.907285244318548
2016-03-01 06:00:00,4064.112979121037,3772.7134441981525,450.3093193948304,26.012733469534492
2016-03-01 07:00:00,4064.3296624745826,3772.914591214798,450.3333282090443,26.014120371510902
2016-03-01 08:00:00,3902.2505140216854,3622.456622764157,432.37473517709003,24.97671769315668
2016-03-01 09:00:00,3737.354481972682,3469.3837430971275,414.1040275603558,23.921285289109132
2016-03-01 10:00:00,3597.5937189350907,3339.6439173609474,398.61834239242745,23.02673351432508
2016-03-01 11:00:00,3510.2703274557894,3258.581669652915,388.9427902642489,22.467812017832095
2016-03-01 12:00:00,3445.0486380382463,3198.0364176426974,381.71613718588236,22.05035452293287
2016-03-01 13:00:00,3482.318174848271,3232.6337045056785,385.84565323066323,22.288901662875283
2016-03-01 14:00:00,3519.804395011842,3267.4321383853053,389.99917808965796,22.52883570479411
2016-03-01 15:00:00,3638.763556108955,3377.8618505235436,403.1800170930576,23.290244889842864
2016-03-01 16:00:00,3708.7522793045246,3442.8323368999563,410.9348640841287,23.738214228223097
2016-03-01 17:00:00,3693.1510778491656,3428.349751701499,409.206229460732,23.63835728592162
2016-03-01 18:00:00,3645.2640567153544,3383.8962610229005,403.9002815194728,23.331851949135146
2016-03-01 19:00:00,3508.3201772738694,3256.7713465031075,388.7267109363243,22.455329900044408
2016-03-01 20:00:00,3174.411129458476,2946.8037938527905,351.729128232793,20.318113954397543
2016-03-01 21:00:00,2628.585761874456,2440.114458923427,291.2509252281237,16.824507875822295
2016-03-01 22:00:00,2231.188491469893,2071.210830396053,247.21875995993648,14.280929651087474
2016-03-01 23:00:00,2214.0705065397074,2055.3202160810793,245.3220636370429,14.171364394951132
2016-03-02 00:00:00,2266.9412448050907,2104.4000881425186,251.18021430522052,14.509768477195024
2016-03-02 01:00:00,2319.811983070474,2153.479960203957,257.038364973398,14.848172559438913
2016-03-02 02:00:00,2472.573747320865,2295.2886069388524,273.964578994157,15.825938452807533
2016-03-02 03:00:00,2771.1634085081537,2572.4691958759954,307.04872498083205,17.73708937629967
2016-03-02 04:00:00,3635.729989159302,3375.04579229051,402.84389369406375,23.270828262173133
2016-03-02 05:00:00,4304.848184911369,3996.1877796910167,476.98311198640954,27.553581565325327
2016-03-02 06:00:00,4162.703904984763,3864.235336771738,461.2333298621288,26.643773868800768
2016-03-02 07:00:00,4164.870738520231,3866.24680693819,461.47341800426716,26.657642888564858
2016-03-02 08:00:00,3997.80787293576,3711.1624571047087,442.9626222453946,25.58834146475322
2016-03-02 09:00:00,3831.828424119023,3557.0838423544533,424.5718705575912,24.525974550823626
2016-03-02 10:00:00,3688.600727424686,3424.1256643519487,408.70204436224134,23.609232344417023
2016-03-02 11:00:00,3601.9273860060234,3343.666857693852,399.0985186767043,23.054471553853265
2016-03-02 12:00:00,3532.8053962246413,3279.5009593840196,391.43970694248844,22.61204982337867
2016-03-02 13:00:00,3571.591716509493,3315.5062753635184,395.7372846867664,22.860305277155955
2016-03-02 14:00:00,3609.5113033801567,3350.7070032764354,399.93882717418876,23.103013123027594
2016-03-02 15:00:00,3727.6037310630827,3460.3321273480924,413.023630920733,23.858874700170713
2016-03-02 16:00:00,3801.2760712689446,3528.7221130074736,421.1866277534393,24.3304213721499
2016-03-02 17:00:00,3784.591453045852,3513.2337927257904,419.3379490589735,24.223629919966378
2016-03-02 18:00:00,3735.1876484372156,3467.372272930676,413.86393941821746,23.907416269345042
2016-03-02 19:00:00,3592.8266851570643,3335.218682994752,398.0901484797229,22.996221670844072
2016-03-02 20:00:00,3249.8169364927116,3016.802955645334,360.08419557921013,20.800755842188007
2016-03-02 21:00:00,2697.4910683022918,2504.0792102166133,298.88572814812557,17.265542704320477
2016-03-02 22:00:00,2292.5098805235957,2128.135436106657,254.0132543824539,14.673422910411333
2016-03-02 23:00:00,2228.1549245202395,2068.39477216302,246.88263656094273,14.261513023417745
2016-03-03 00:00:00,2283.409179674636,2119.6872614075564,253.0048841854725,14.615173027402136
2016-03-03 01:00:00,2336.27991794002,2168.767133468996,258.8630348536501,14.953577109646028
2016-03-03 02:00:00,2486.8748486549443,2308.5643100374386,275.54916073227065,15.917473983250554
2016-03-03 03:00:00,2788.7147601454326,2588.7621042242604,308.9934389321533,17.849428436388834
2016-03-03 04:00:00,3657.8316912210607,3395.5627879883245,405.2927927438757,23.41229226376689
2016-03-03 05:00:00,4331.0668706905135,4020.52656870509,479.88817850628436,27.72139670447086
2016-03-03 06:00:00,4185.889023814256,3885.758067552778,463.80227298300986,26.792172380276565
2016-03-03 07:00:00,4191.306107652922,3890.78674296891,464.40249333835607,26.82684492968681
2016-03-03 08:00:00,4023.8098753613585,3735.300099102137,445.84367995105566,25.754769701922346
2016-03-03 09:00:00,3854.5801762414217,3578.2042791022036,427.0927960500447,24.671599258346614
2016-03-03 10:00:00,3711.1357961935373,3445.0449540830537,411.1989610404809,23.753470149963597
2016-03-03 11:00:00,3621.428887825223,3361.770089191924,401.2593119559501,23.17929273173011
2016-03-03 12:00:00,3552.30689804384,3297.6041908820916,393.60050022173436,22.736871001255516
2016-03-03 13:00:00,3591.309901682238,3333.8106538782354,397.92208678022604,22.98651335700921
2016-03-03 14:00:00,3629.2294885529022,3369.0113817911524,402.1236292676485,23.22922120288085
2016-03-03 15:00:00,3750.572166539029,3481.6537111124876,415.56856522740026,24.005886309670107
2016-03-03 16:00:00,3821.6443065023313,3547.6299325721275,423.4434562895407,24.46079015793239
2016-03-03 17:00:00,3804.7430049256914,3531.9404652737985,421.57076878086093,24.352611803772454
2016-03-03 18:00:00,3755.122516963508,3485.8777984620383,416.07275032589104,24.03501125117471
2016-03-03 19:00:00,3612.54487032981,3353.523061509469,400.2749505731826,23.122429750697325
2016-03-03 20:00:00,3268.4517048977236,3034.101599076825,362.1489536016006,20.920029412159217
2016-03-03 21:00:00,2712.4422196970104,2517.9583543651347,300.5423363288807,17.361238940692726
2016-03-03 22:00:00,2306.160931797035,2140.807698155307,255.525809677926,14.760797734925124
2016-03-03 23:00:00,2139.9647996267513,1986.5279363884067,237.1110491759088,13.697043919019123
2016-03-04 00:00:00,2177.884386497416,2021.728664301324,241.31259166333123,13.939751764890765
2016-03-04 01:00:00,2237.905675429839,2077.4463879120563,247.96303320056563,14.323923612356168
2016-03-04 02:00:00,2373.3327713964977,2203.163273315332,262.9685420842172,15.190737347612036
2016-03-04 03:00:00,2668.2388155734934,2476.924362969506,295.64453822925685,17.07831093750521
2016-03-04 04:00:00,3507.2367605061368,3255.7656114198817,388.60666686525514,22.448395390162364
2016-03-04 05:00:00,4215.357959896601,3913.114061816532,467.06747171609254,26.98079104906825
2016-03-04 06:00:00,4057.179111807543,3766.276739665505,449.54103733998744,25.968352606289393
2016-03-04 07:00:00,4055.879011686264,3765.069857565634,449.39698445470447,25.96003119443094
2016-03-04 08:00:00,3900.950413900406,3621.249740664286,432.23068229180706,24.968396281298226
2016-03-04 09:00:00,3746.2384994680956,3477.630770779583,415.0883889431234,23.97814827014192
2016-03-04 10:00:00,3607.1277864911435,3348.494386093338,399.67473021783655,23.087757201287094
2016-03-04 11:00:00,3521.1044951331223,3268.639020485177,390.143230974941,22.537157116652565
2016-03-04 12:00:00,3440.93165432086,3194.2146243264374,381.2599697158193,22.02400338538109
2016-03-04 13:00:00,3488.8186754546705,3238.668115005036,386.5659176570785,22.330508722167565
2016-03-04 14:00:00,3520.6711284260286,3268.236726451886,390.09521334651333,22.534383312699745
2016-03-04 15:00:00,3642.447173119248,3381.281349806512,403.5881669346928,23.31382222344182
2016-03-04 16:00:00,3693.1510778491656,3428.349751701499,409.206229460732,23.63835728592162
2016-03-04 17:00:00,3702.0350953445777,3436.596779383953,410.1905908434995,23.6952202669544
2016-03-04 18:00:00,3637.246772634129,3376.453821407026,403.0119553935606,23.280536576007997
2016-03-04 19:00:00,3496.835959535896,3246.1105546209096,387.45424378299066,22.38182409529471
2016-03-04 20:00:00,3164.2270118417837,2937.3498840704638,350.6007139647424,20.252929561506303
2016-03-04 21:00:00,2629.8858619957355,2441.3213410232984,291.39497811340675,16.832829287680752
2016-03-04 22:00:00,2232.4885915911727,2072.4177124959247,247.3628128452195,14.28925106294593
2016-03-04 23:00:00,1994.570269396947,1851.5582882194494,221.00113483842043,12.766432692848422
2016-03-05 00:00:00,2029.2396059644118,1883.7418108826882,224.84254511263526,12.988337009073925
2016-03-05 01:00:00,2090.1276283110215,1940.2641225600012,231.58902190672504,13.378056464444963
2016-03-05 02:00:00,2218.837540317734,2059.745450447275,245.85025754974748,14.20187623843214
2016-03-05 03:00:00,2546.8961375873673,2364.2820336481705,282.199602269505,16.30164583071595
2016-03-05 04:00:00,3452.415872058833,3204.875416208635,382.53243686915295,22.09750919013079
2016-03-05 05:00:00,4091.415081667915,3798.057968295452,453.3344299857745,26.18748311856207
2016-03-05 06:00:00,3905.067397617793,3625.0715339805456,432.68684976187,24.994747418850004
2016-03-05 07:00:00,3798.8925543799323,3526.5094958243767,420.9225307970872,24.315165450409403
2016-03-05 08:00:00,3669.53259231258,3406.4247268871673,406.58926871142313,23.487184970492994
2016-03-05 09:00:00,3510.0536441022427,3258.38052263627,388.9187814500351,22.46642511585569
2016-03-05 10:00:00,3414.2796018346216,3169.473541279073,378.30688556751664,21.853414442282734
2016-03-05 11:00:00,3311.788375607055,3074.3310024058733,366.95071644436916,21.197409807441094
2016-03-05 12:00:00,3245.0499027146852,3012.3777212791388,359.5560016665056,20.770243998707002
2016-03-05 13:00:00,3243.7498025934055,3011.1708391792677,359.4119487812226,20.76192258684855
2016-03-05 14:00:00,3272.135321908017,3037.5210983597945,362.557103443236,20.943606745758178
2016-03-05 15:00:00,3425.7638195725945,3180.1343331612707,379.57935272085035,21.926920247032434
2016-03-05 16:00:00,3533.2387629317345,3279.9032534173107,391.4877245709162,22.614823627331493
2016-03-05 17:00:00,3544.939664023254,3290.765192316154,392.7842005384637,22.6897163340576
2016-03-05 18:00:00,3503.7698268493905,3252.5472591535577,388.22252583783364,22.426204958539813
2016-03-05 19:00:00,3394.128049954783,3150.766868731065,376.07406584562926,21.72443255847666
2016-03-05 20:00:00,3100.9554726061606,2878.6149552100533,343.5901402143004,19.84795418439476
2016-03-05 21:00:00,2530.8615694249147,2349.3971544164224,280.42295001768065,16.199015084461656
2016-03-05 22:00:00,2107.02892988766,1955.9535898583301,233.46170941540473,13.486234818604895
2016-03-05 23:00:00,1964.2345999004153,1823.3977058891155,217.63990084848245,12.572266416151106
2016-03-06 00:00:00,2019.7055384083587,1874.8913421502973,223.78615728722616,12.92731332211191
2016-03-06 01:00:00,2032.2731729140648,1886.5578691157218,225.17866851162907,13.007753636743658
2016-03-06 02:00:00,2189.8019709424816,2032.791750216812,242.63307644509254,14.01603137359328
2016-03-06 03:00:00,2582.215524215472,2397.068997361345,286.1130389863614,16.527710852870683
2016-03-06 04:00:00,3512.437160991256,3260.593139819367,389.1828784063873,22.48168103759619
2016-03-06 05:00:00,3907.2342311532584,3627.0830041469976,432.9269379040084,25.008616438614098
2016-03-06 06:00:00,3695.9679614452716,3430.964662917887,409.518344045512,23.656387011614942
2016-03-06 07:00:00,3623.3790380071428,3363.5804123417315,401.4753912838747,23.1917748495178
2016-03-06 08:00:00,3494.885809353977,3244.300231471103,387.2381644550661,22.36934197750703
2016-03-06 09:00:00,3350.5746958919053,3110.336318385372,371.248294188647,21.445665261218377
2016-03-06 10:00:00,3267.584971483537,3033.2970110102447,362.0529183447453,20.914481804253583
2016-03-06 11:00:00,3174.627812812023,2947.0049408694354,351.7531370470068,20.319500856373953
2016-03-06 12:00:00,3134.3247090523455,2909.5915957734205,347.2874976032321,20.061537088761806
2016-03-06 13:00:00,3181.561680125516,2953.4416454020834,352.5214191018498,20.36388171961905
2016-03-06 14:00:00,3241.1496023508457,3008.7570749795245,359.12384301065646,20.745279763131634
2016-03-06 15:00:00,3359.4587133873183,3118.583346067827,372.2326555714145,21.50252824225116
2016-03-06 16:00:00,3491.6355590507774,3241.283026221424,386.8780322418584,22.34853844786089
2016-03-06 17:00:00,3508.5368606274164,3256.972493519753,388.75071975053817,22.456716802020818
2016-03-06 18:00:00,3470.4005904032047,3221.5706185901904,384.52516844890187,22.21262205417277
2016-03-06 19:00:00,3378.9602152065177,3136.6865775658985,374.3934488506603,21.627349420128006
2016-03-06 20:00:00,3090.337988282374,2868.7587513944363,342.4137083178221,19.779995987550702
2016-03-06 21:00:00,2502.04268340321,2322.6446012026054,277.22977772723965,16.01455712159921
2016-03-06 22:00:00,2092.944511907128,1942.879033776389,231.90113649150493,13.396086190138282
2016-03-06 23:00:00,2102.6952628167273,1951.9306495254248,232.98153313112783,13.458496779076706
2016-03-07 00:00:00,2162.933235102697,2007.849520152802,239.65598348257606,13.844055528518515
2016-03-07 01:00:00,2214.5038732468006,2055.72251011437,245.37008126547065,14.174138198903954
2016-03-07 02:00:00,2369.6491543862044,2199.743774032362,262.5603922425818,15.16716001401307
2016-03-07 03:00:00,2696.4076515345587,2503.073475133387,298.7656840770564,17.258608194438434
2016-03-07 04:00:00,3577.6588504087986,3321.138391829585,396.4095314847539,22.899138532495414
2016-03-07 05:00:00,4233.55936159452,3930.010411214732,469.0842121100553,27.097290815086637
2016-03-07 06:00:00,4095.0986986782077,3801.477467578423,453.74257982741,26.21106045216104
2016-03-07 07:00:00,4035.2940930993313,3745.9608909843355,447.11614710438937,25.828275506672046
2016-03-07 08:00:00,3908.7510146280856,3628.491033263514,433.0949996035053,25.018324752448958
2016-03-07 09:00:00,3741.0380989829755,3472.803242380098,414.51217740199127,23.944862622708097
2016-03-07 10:00:00,3583.075934247465,3326.167067245716,397.0097518401,22.93381108190565
2016-03-07 11:00:00,3498.7861097178165,3247.9208777707167,387.67032311091526,22.394306213082398
2016-03-07 12:00:00,3454.582705594299,3206.8868863750877,382.77252501129135,22.11137820989488
2016-03-07 13:00:00,3470.6172737567513,3221.7717656068353,384.5491772631157,22.214008956149176
2016-03-07 14:00:00,3498.136059657177,3247.3174367207816,387.59829666827375,22.39014550715317
2016-03-07 15:00:00,3629.012805199356,3368.810234774507,402.09962045343457,23.22783430090444
2016-03-07 16:00:00,3731.9373981340163,3464.3550676809973,413.5038072050098,23.8866127396989
2016-03-07 17:00:00,3744.2883492861756,3475.820447629776,414.87230961519884,23.965666152354235
2016-03-07 18:00:00,3693.801127909805,3428.9531927514345,409.2782559033735,23.64251799185085
2016-03-07 19:00:00,3537.7891133562143,3284.1273407668605,391.9919096694069,22.643948568836088
2016-03-07 20:00:00,3225.765084249033,2994.4756367977125,357.41921720147366,20.646809722806566
2016-03-07 21:00:00,2639.636612905335,2450.372956772334,292.47537475302966,16.895239876619172
2016-03-07 22:00:00,2204.753122337201,2046.670894365334,244.2896846258477,14.11172760996553
2016-03-07 23:00:00,2218.40417361064,2059.343156413984,245.8022399213198,14.199102434479322
2016-03-08 00:00:00,2273.225062057944,2110.23335162523,251.87646991742196,14.549988634510896
2016-03-08 01:00:00,2325.8791169697806,2159.1120766700237,257.71061177138563,14.887005814778377
2016-03-08 02:00:00,2475.6073142705186,2298.104665171886,274.3007023931509,15.845355080477267
2016-03-08 03:00:00,2775.497075579087,2576.4921362089003,307.5289012651089,17.76482741582786
2016-03-08 04:00:00,3639.846972876688,3378.8675856067694,403.30006116412676,23.29717939972491
2016-03-08 05:00:00,4309.615218689394,4000.613014057211,477.51130589911395,27.58409340880633
2016-03-08 06:00:00,4165.087421873777,3866.447953954835,461.497426818481,26.65902979054127
2016-03-08 07:00:00,4171.154555773083,3872.0800704209023,462.16967361646863,26.69786304588073
2016-03-08 08:00:00,4004.5250568957063,3717.398014620712,443.70689548602377,25.631335426021916
2016-03-08 09:00:00,3836.1620911899563,3561.1067826873586,425.0520468418681,24.553712590351818
2016-03-08 10:00:00,3693.5844445562584,3428.7520457347887,409.2542470891596,23.641131089874435
2016-03-08 11:00:00,3604.5275862485837,3346.080621893595,399.38662444727044,23.07111437757018
2016-03-08 12:00:00,3535.4055964672016,3281.9147235837627,391.7278127130546,22.628692647095583
2016-03-08 13:00:00,3574.1919167520523,3317.9200395632615,396.0253904573325,22.876948100872866
2016-03-08 14:00:00,3611.8948202691695,3352.919620459533,400.202924130541,23.1182690447681
2016-03-08 15:00:00,3732.587448194656,3464.958508730933,413.57583364765134,23.890773445628128
2016-03-08 16:00:00,3803.226221450865,3530.5324361572807,421.4027070813639,24.342903489937584
2016-03-08 17:00:00,3786.324919874226,3514.8429688589526,419.53001957268424,24.234725135777655
2016-03-08 18:00:00,3736.9211152655894,3468.9814490638373,414.0560099319282,23.918511485156316
2016-03-08 19:00:00,3594.5601519854376,3336.8278591279136,398.2822189934336,23.007316886655346
2016-03-08 20:00:00,3252.4171367352715,3019.2167198450775,360.3723013497763,20.817398665904925
2016-03-08 21:00:00,2699.6579018377583,2506.090680383066,299.125816290264,17.27941172408457
2016-03-08 22:00:00,2295.760130826796,2131.152641356335,254.37338659566154,14.694226440057472
2016-03-08 23:00:00,2021.0056385296386,1876.0982242501686,223.9302101725092,12.935634733970366
2016-03-09 00:00:00,2084.493861118808,1935.0343001272247,230.96479273716508,13.341997013058318
2016-03-09 01:00:00,2134.3310324345384,1981.2981139556302,236.48682000634886,13.660984467632476
2016-03-09 02:00:00,2286.0093799171964,2122.1010256072996,253.29298995603864,14.631815851119049
2016-03-09 03:00:00,2599.550192499204,2413.1607586929645,288.0337441234688,16.63866301098344
2016-03-09 04:00:00,3472.5674239386717,3223.582088756643,384.76525659104027,22.22649107393686
2016-03-09 05:00:00,4116.116983972232,3820.98872819301,456.0714348061526,26.345589943872742
2016-03-09 06:00:00,3990.6573222687202,3704.5246055554153,442.17033137633774,25.542573699531708
2016-03-09 07:00:00,3939.9534175388035,3657.4562036604293,436.5522688502987,25.218038637051915
2016-03-09 08:00:00,3784.1580863387594,3512.8314986924997,419.28993143054583,24.22085611601356
2016-03-09 09:00:00,3619.0453709362096,3359.5574720088257,400.9952149995978,23.164036809989607
2016-03-09 10:00:00,3475.384307534778,3226.196999973031,385.07737117582025,22.244520799630184
2016-03-09 11:00:00,3388.9276494696633,3145.9393403315794,375.4978543044971,21.691146911042836
2016-03-09 12:00:00,3340.3905782752126,3100.8824086030454,370.11987992059636,21.380480868327133
2016-03-09 13:00:00,3370.509564418198,3128.841843916734,373.45710509632045,21.57326024304804
2016-03-09 14:00:00,3414.712968541715,3169.8758353123635,378.35490319594436,21.856188246235558
2016-03-09 15:00:00,3539.0892134774945,3285.334222866732,392.13596255468997,22.652269980694545
2016-03-09 16:00:00,3616.228487340103,3356.942560792438,400.68310041481794,23.146007084296286
2016-03-09 17:00:00,3608.64456996597,3349.9024152098546,399.8427919173334,23.097465515121957
2016-03-09 18:00:00,3567.0413660850127,3311.2821880139686,395.2330995882757,22.831180335651357
2016-03-09 19:00:00,3446.348738159527,3199.243299742569,381.8601900711654,22.058675934791328
2016-03-09 20:00:00,3118.723507596986,2895.109010574963,345.55886297983545,19.961680146460328
2016-03-09 21:00:00,2533.245086313928,2351.6097715995206,280.68704697403297,16.214271006202164
2016-03-09 22:00:00,2116.562997443713,1964.8040585907206,234.51809724081377,13.547258505566909
2016-03-09 23:00:00,1785.9041999315195,1657.8537111900816,197.8806467504901,11.430846089566181
2016-03-10 00:00:00,1860.659956905115,1727.2494319326902,206.16368765426577,11.90932727142742
2016-03-10 01:00:00,1904.2133109679926,1767.679982278384,210.98945931124814,12.188094568685708
2016-03-10 02:00:00,2051.3413080261707,1904.258806580503,227.29144416244722,13.129801010667684
2016-03-10 03:00:00,2373.766138103591,2203.5655673486226,263.0165597126449,15.193511151564854
2016-03-10 04:00:00,3240.499552290206,3008.153633929589,359.05181656801494,20.741119057202408
2016-03-10 05:00:00,3843.9626919176358,3568.3480752865867,425.91636415356635,24.60364106150255
2016-03-10 06:00:00,3740.6047322758827,3472.400948346807,414.46415977356355,23.94208881875528
2016-03-10 07:00:00,3634.863255745115,3374.241204223929,402.7478584372083,23.265280654267492
2016-03-10 08:00:00,3496.835959535896,3246.1105546209096,387.45424378299066,22.38182409529471
2016-03-10 09:00:00,3333.673394315267,3094.646851087043,369.3756066799673,21.337486907058445
2016-03-10 10:00:00,3192.8292145099417,2963.901290267636,353.7698774409696,20.436000622392342
2016-03-10 11:00:00,3105.9391897377336,2883.241336592894,344.14234294121877,19.879852929852177
2016-03-10 12:00:00,3079.9371873121354,2859.1036945954647,341.26128523555764,19.71342469268305
2016-03-10 13:00:00,3103.3389894951742,2880.827572393151,343.85423717065265,19.863210106135263
2016-03-10 14:00:00,3152.9594774573575,2926.8902392049113,349.3522556256226,20.180810658733012
2016-03-10 15:00:00,3279.5025559286028,3044.3600969257323,363.37340312650656,20.990761412956093
2016-03-10 16:00:00,3360.325446801505,3119.3879341344077,372.3286908282699,21.5080758501568
2016-03-10 17:00:00,3360.325446801505,3119.3879341344077,372.3286908282699,21.5080758501568
2016-03-10 18:00:00,3326.7395270017737,3088.210146554395,368.60732462512425,21.293106043813342
2016-03-10 19:00:00,3231.3988514412463,2999.705459230489,358.0434463710336,20.682869174193215
2016-03-10 20:00:00,2926.308689647558,2716.4904597939885,324.23903595794326,18.730111191408792
2016-03-10 21:00:00,2317.428466181461,2151.2673430208597,256.7742680170458,14.832916637698412
2016-03-10 22:00:00,1897.0627603009527,1761.0421307290906,210.1971684421913,12.142326803464197
2016-03-10 23:00:00,1559.686778828813,1447.8562258124493,172.81544471123848,9.982920426194779
2016-03-11 00:00:00,1626.4252517211821,1509.8095069391838,180.21015948910198,10.41008623492887
2016-03-11 01:00:00,1669.7619224305133,1550.0389102682325,185.01192233187052,10.68746663021075
2016-03-11 02:00:00,1784.8207831637862,1656.8479761068556,197.76060267942088,11.423911579684134
2016-03-11 03:00:00,2075.826526976942,1926.988419461415,230.0044401686114,13.286520934001944
2016-03-11 04:00:00,2848.952732431402,2644.6809748516375,315.66788928360154,18.234987185830644
2016-03-11 05:00:00,3434.8645204215536,3188.5825078603707,380.58772291783174,21.985170130041627
2016-03-11 06:00:00,3336.9236446184664,3097.664056336722,369.7357388931749,21.358290436704586
2016-03-11 07:00:00,3228.58196784514,2997.090548014101,357.73133178625363,20.66483944849989
2016-03-11 08:00:00,3101.388839313254,2879.017249243344,343.63815784272805,19.85072798834758
2016-03-11 09:00:00,2966.178426700142,2753.5015108567127,328.6566577732903,18.985301155068118
2016-03-11 10:00:00,2843.5356485927364,2639.6522994355064,315.06766892825544,18.20031463642041
2016-03-11 11:00:00,2756.8623071740744,2559.1934927774096,305.4641432427184,17.64555384585665
2016-03-11 12:00:00,2725.226537556263,2529.826028347204,301.95885636749745,17.44306615730088
2016-03-11 13:00:00,2749.2783897999416,2552.153347194826,304.623834745234,17.597012276682324
2016-03-11 14:00:00,2791.5316437415395,2591.3770154406484,309.30555351693323,17.867458162082155
2016-03-11 15:00:00,2907.0238711819056,2698.5883753125618,322.1022514929113,18.606676915508356
2016-03-11 16:00:00,2978.5293778523014,2764.966890805492,330.02516018347933,19.064354567723456
2016-03-11 17:00:00,2988.496812115447,2774.219653571173,331.1295656373161,19.128152058638285
2016-03-11 18:00:00,2960.761342861476,2748.472835440582,328.05643741794427,18.950628605657887
2016-03-11 19:00:00,2869.3209676647875,2663.5887944162896,317.92471781970266,18.365355971613123
2016-03-11 20:00:00,2602.367076095311,2415.775669909352,288.3458587082487,16.656692736676757
2016-03-11 21:00:00,2060.875375582223,1913.1092753128935,228.34783198785627,13.190824697629695
2016-03-11 22:00:00,1672.5788060266195,1552.6538214846203,185.32403691665044,10.70549635590407
2016-03-11 23:00:00,1378.7561786173574,1279.8984669136728,152.76808484268,8.82485727589294
2016-03-12 00:00:00,1417.759182255755,1316.104929909816,157.08967140117164,9.07449963164663
2016-03-12 01:00:00,1465.862886743112,1360.7595676050598,162.41962815664468,9.382391870409514
2016-03-12 02:00:00,1596.089582224651,1481.64892460885,176.84892549916404,10.215919958231556
2016-03-12 03:00:00,1913.314011816952,1776.128156977484,211.9978295082295,12.246344451694902
2016-03-12 04:00:00,2673.6558994121597,2481.953038385637,296.2447585846029,17.112983486915446
2016-03-12 05:00:00,3188.7122307925556,2960.079496951376,353.3137099709066,20.40964948484056
2016-03-12 06:00:00,3047.434684280137,2828.9316420986784,337.65996310348123,19.505389396221638
2016-03-12 07:00:00,2929.7756233043046,2719.7088120603125,324.6231769853648,18.752301623031347
2016-03-12 08:00:00,2778.0972758216467,2578.9059004086434,307.81700703567503,17.781470239544774
2016-03-12 09:00:00,2620.135111086136,2432.269725274262,290.3145814737838,16.770418698742326
2016-03-12 10:00:00,2547.979554355101,2365.287768731397,282.3196463405743,16.308580340598002
2016-03-12 11:00:00,2457.6225959261456,2281.409462790331,272.30797081340194,15.730242216435286
2016-03-12 12:00:00,2387.2005060234833,2216.0366823806276,264.5051061939031,15.279499074102235
2016-03-12 13:00:00,2375.2829215784172,2204.973596465139,263.1846214121418,15.20321946539972
2016-03-12 14:00:00,2433.3540603289207,2258.8809969260637,269.61898362145155,15.574909195077433
2016-03-12 15:00:00,2561.197238921446,2377.5577367467563,283.78418400761865,16.393181361158973
