,LT_P2HT_OTH,LT_STUR_BIO_CHP,LT_COMC_GAS_CHP
2016-02-02 17:00:00,1128.4717217655316,857.6823142526246,1709.4025865988258
2016-02-02 18:00:00,1103.1911656193745,838.4681102253354,1671.1077430211005
2016-02-02 19:00:00,1032.7978929020576,784.9664903907278,1564.476411334847
2016-02-02 20:00:00,905.0874971981948,687.9016321149383,1371.0214256749564
2016-02-02 21:00:00,763.2112726193302,580.0701939962711,1156.1081224930647
2016-02-02 22:00:00,750.5709945462515,570.4630919826265,1136.9607007042018
2016-02-02 23:00:00,749.4813154020208,569.6348935331744,1135.3100608948173
2016-02-03 00:00:00,759.7242993577912,577.4199589580243,1150.8260751030336
2016-02-03 01:00:00,790.8891228827953,601.1064346123552,1198.034373651437
2016-02-03 02:00:00,840.796427688571,639.0379235972626,1273.6336769212576
2016-02-03 03:00:00,1071.8084062655244,814.6159948811139,1623.56931651082
2016-02-03 04:00:00,1392.392010498258,1058.2719787099302,2109.1875484318075
2016-02-03 05:00:00,1291.2697859136297,981.4151626007728,1956.0081741209046
2016-02-03 06:00:00,1250.2978500905474,950.2749009013728,1893.944117288039
