,HU_P2HT_OTH,HU_STUR_BIO_CHP,HU_STUR_OIL_CHP,HU_COMC_GAS_CHP
2016-04-03 02:00:00,676.3451618232298,271.3098274132757,7.228503394669868,162.07065505944018
2016-04-03 03:00:00,1039.5675635431126,417.0132532463312,11.11047743995554,249.10859944321362
2016-04-03 04:00:00,1351.8082877025065,542.2658339770297,14.447579946102035,323.9299503704982
2016-04-03 05:00:00,1318.1145146434983,528.749877525299,14.087474534421819,315.8560079822997
2016-04-03 06:00:00,1197.9812190770874,480.559477820437,12.803538485446811,287.06881025264954
2016-04-03 07:00:00,1103.603373074107,442.70064692161003,11.7948662590127,264.4533171757584
2016-04-03 08:00:00,1005.5209761065232,403.35576845479176,10.746601290980243,240.95011315566225
2016-04-03 09:00:00,927.7254058498605,372.14876952697364,9.91515371741493,222.30818334835575
2016-04-03 10:00:00,897.7361837554555,360.11886064323426,9.594641047333063,215.12195190336232
2016-04-03 11:00:00,855.2220512569165,343.06469569628604,9.140267203275828,204.9344120313422
2016-04-03 12:00:00,839.1689970769703,336.62515623499024,8.968698656349652,201.0876646107869
2016-04-03 13:00:00,841.9915120976202,337.7573829534598,8.998864554710297,201.76401580560977
2016-04-03 14:00:00,886.7989380504371,355.7314821091646,9.477748191185558,212.50109102342353
2016-04-03 15:00:00,931.9591783808354,373.84710960467805,9.9604025649559,223.32271014059012
2016-04-03 16:00:00,981.7060056197897,393.80260551770465,10.492076523562291,235.24339994934394
2016-04-03 17:00:00,1044.1541504516686,418.8531216638443,11.159497024791591,250.20767013480088
2016-04-03 18:00:00,1028.277503460513,412.4843463724528,10.989813846512954,246.40319466392197
2016-04-03 19:00:00,955.4213344899877,383.2587442019566,10.211156595078773,228.9448794475556
2016-04-03 20:00:00,711.6265995813534,285.46266139414564,7.605577124177947,170.52504499472658
2016-04-03 21:00:00,472.9476731476472,189.71873951356082,5.054673344055796,113.33109708251412
2016-04-03 22:00:00,335.17365870217446,134.45192281826394,3.582200430326748,80.31670438522076
2016-04-03 23:00:00,333.4095868142682,133.74428111922043,3.563346743851344,79.89398488845643
2016-04-04 00:00:00,365.8685095517419,146.76488838162072,3.9102545749987763,87.67202362891992
2016-04-04 01:00:00,402.20839044260924,161.3423073819167,4.298640516392098,96.3800452622649
2016-04-04 02:00:00,568.5603694721622,228.07291960171824,6.076543151022689,136.24249380714025
2016-04-04 03:00:00,909.7318725932175,364.93082419673,9.722846115365808,217.99644448135967
2016-04-04 04:00:00,1108.3663671714535,444.6112795090275,11.845771212496294,265.5946598170221
2016-04-04 05:00:00,1083.669360740767,434.7042957224186,11.581819601840637,259.67658686232164
2016-04-04 06:00:00,996.5242094782018,399.74679578967,10.650447489955685,238.79424372216425
2016-04-04 07:00:00,919.4342679767016,368.82285354146927,9.826541390980532,220.32140171356346
2016-04-04 08:00:00,827.1733082392082,331.8131926814945,8.840493588316905,198.21317203278952
2016-04-04 09:00:00,793.126720802619,318.155707889955,8.47661743934161,190.05468574523815
2016-04-04 10:00:00,756.4340255341704,303.43676054985036,8.084460760653208,181.2621202125403
2016-04-04 11:00:00,705.6287551624723,283.0566796173977,7.541474590161575,169.0877987057279
2016-04-04 12:00:00,663.291029852724,266.07327884035385,7.088986114751879,158.9425307833842
2016-04-04 13:00:00,672.2877964810456,269.68225150547573,7.18513991577644,161.09840021688225
2016-04-04 14:00:00,710.0389348822379,284.8257838650065,7.588608806350084,170.14459744763872
2016-04-04 15:00:00,778.1321097554164,312.1407534480854,8.316361104300677,186.46157002274145
2016-04-04 16:00:00,832.818338280508,334.0776461184337,8.900825385038198,199.56587442243534
2016-04-04 17:00:00,883.9764230297873,354.599255390695,9.447582292824912,211.82473982860063
2016-04-04 18:00:00,872.6863629471877,350.0703485168167,9.326918699382329,209.119335049309
2016-04-04 19:00:00,808.4741462274028,324.31219067163346,8.640644511677625,193.73234536708776
2016-04-04 20:00:00,603.312585663914,242.01346107287506,6.447960774588146,144.57006789339735
2016-04-04 21:00:00,413.1456361476276,165.72968591598638,4.415533372539602,99.00090614220369
2016-04-04 22:00:00,273.9603641918299,109.8967558614547,2.9279775096302316,65.64833784749887
2016-04-04 23:00:00,284.36838833047636,114.07184188581128,3.039214259835114,68.14238287840834
2016-04-05 00:00:00,288.24934648386994,115.62865362370698,3.080692370081003,69.07236577128985
2016-04-05 01:00:00,331.645514926362,133.03663942017693,3.5444930573759397,79.4712653916921
2016-04-05 02:00:00,504.87737431874893,202.5270542662481,5.395925069260606,120.98231997394832
2016-04-05 03:00:00,842.8735480415733,338.1112038029816,9.008291397948,201.97537555399197
2016-04-05 04:00:00,967.769837705331,388.212236095261,10.3431324004066,231.90391592490582
2016-04-05 05:00:00,931.9591783808354,373.84710960467805,9.9604025649559,223.32271014059012
