,PL_P2HT_OTH,PL_STUR_BIO_CHP,PL_ICEN_GAS_CHP
2016-07-17 12:00:00,2422.4524336652266,1364.3291634131617,199.10313074303912
2016-07-17 13:00:00,2208.3417361580573,1243.7416692076367,181.5052164943152
2016-07-17 14:00:00,2361.6209831585165,1330.0687912276665,194.1033494985418
2016-07-17 15:00:00,2688.189822720854,1513.992894539271,220.94428039005348
2016-07-17 16:00:00,2689.790650365767,1514.894483280994,221.07585358069812
2016-07-17 17:00:00,2879.0885193767785,1621.507351989804,236.63438337442975
2016-07-17 18:00:00,3005.9541102361673,1692.9582597713954,247.06155873301947
2016-07-17 19:00:00,2695.7937540341923,1518.2754410624575,221.56925304561562
2016-07-17 20:00:00,1953.8101406168241,1100.3890592735925,160.58507918181348
2016-07-17 21:00:00,1170.205008431707,659.0613701999148,96.18000236125002
2016-07-17 22:00:00,884.8574807258908,498.3531769876921,72.7270811288385
2016-07-17 23:00:00,926.4789994936394,521.7944842725043,76.14798408559979
2016-07-18 00:00:00,836.0322375560315,470.85472036512385,68.71409881417623
2016-07-18 01:00:00,978.9061048645539,551.3215155639507,80.45700607921258
2016-07-18 02:00:00,1641.2485429474796,924.3538574520695,134.89541370844267
2016-07-18 03:00:00,3310.911776592173,1864.7109150697318,272.12625155082816
2016-07-18 04:00:00,4591.173685611677,2585.7565112631405,377.3519107688988
2016-07-18 05:00:00,4373.461125903453,2463.140442388738,359.4579568412244
2016-07-18 06:00:00,3491.8053004673884,1966.5904428844929,286.99402209367526
2016-07-18 07:00:00,3307.3099143911177,1862.6823404008537,271.8302118718776
2016-07-18 08:00:00,3125.2157697822163,1760.1266210298002,256.863761436047
2016-07-18 09:00:00,2965.1330052908743,1669.9677468574448,243.70644237158047
2016-07-18 10:00:00,2914.3067275648737,1641.342304307722,239.52899356861238
2016-07-18 11:00:00,2478.0811943259678,1395.659372188055,203.6752991179412
2016-07-18 12:00:00,2510.898161046693,1414.1419413933877,206.37254952615683
2016-07-18 13:00:00,2258.3676000616015,1271.916317386498,185.61687870196096
2016-07-18 14:00:00,2416.049123085573,1360.7228084462672,198.57683798046043
2016-07-18 15:00:00,2670.580718626806,1504.0754183803117,219.49697529296216
2016-07-18 16:00:00,2630.159820592742,1481.310302651792,216.17475222918435
2016-07-18 17:00:00,2790.6427919953126,1571.6945740095782,229.36496459131206
2016-07-18 18:00:00,2905.101968606622,1636.1581690428118,238.77244772240553
2016-07-18 19:00:00,2648.969545420475,1491.9039703670437,217.72073721925915
2016-07-18 20:00:00,1905.3851043581933,1073.1159998364549,156.60499016481234
2016-07-18 21:00:00,1142.5907315569507,643.5089644051836,93.91036482262955
2016-07-18 22:00:00,970.1015528175301,546.3627774844712,79.7333535306669
2016-07-18 23:00:00,1082.5596948726975,609.6993865905505,88.97637017345461
2016-07-19 00:00:00,1108.1729371913123,624.1248064581273,91.08154122376926
2016-07-19 01:00:00,1423.9361901504835,801.9631857630973,117.03435307842938
2016-07-19 02:00:00,2246.7615996359796,1265.379799009002,184.66297306978714
2016-07-19 03:00:00,4097.718564067117,2307.841781626856,336.79447475268086
2016-07-19 04:00:00,4913.740456061731,2767.4266427204357,403.8639086837988
2016-07-19 05:00:00,4692.4260341524505,2642.781999177155,385.67391507717383
2016-07-19 06:00:00,3721.123860601235,2095.7430301363916,305.8418816535235
2016-07-19 07:00:00,3597.4599250316737,2026.095299838247,295.6778526762231
2016-07-19 08:00:00,3298.9055692553216,1857.9489995068047,271.13945262099304
2016-07-19 09:00:00,3202.05549673806,1803.40288063253,263.17927458699086
2016-07-19 10:00:00,3098.401906729917,1745.0250096059306,254.65991049274888
2016-07-19 11:00:00,2690.1908572769953,1515.1198804664252,221.10874687835928
2016-07-19 12:00:00,2612.1505095874672,1471.1674293074022,214.6945538344319
2016-07-19 13:00:00,2412.447260884518,1358.6942337773896,198.28079830150998
2016-07-19 14:00:00,2610.1494750313245,1470.0404433802476,214.53008734612604
2016-07-19 15:00:00,2914.706934476102,1641.5677014931532,239.56188686627357
2016-07-19 16:00:00,2961.931350001048,1668.164569373998,243.44329599029118
2016-07-19 17:00:00,3141.2240462313503,1769.1425084470354,258.17949334249363
2016-07-19 18:00:00,3300.106189989007,1858.6251910630974,271.2381325139766
2016-07-19 19:00:00,3031.9675594660102,1707.609076824403,249.19962308099525
2016-07-19 20:00:00,2211.143184536656,1245.319449505653,181.73546957794332
2016-07-19 21:00:00,1365.906188022372,769.2805938756187,112.26482491756028
2016-07-19 22:00:00,1069.7530737133902,602.486676656762,87.92378464829729
2016-07-19 23:00:00,1167.8037669643368,657.7089870873294,95.98264257528301
2016-07-20 00:00:00,1133.3859725986986,638.3248291402732,93.15381897642273
2016-07-20 01:00:00,1368.3074294897422,770.6329769882042,112.4621847035273
2016-07-20 02:00:00,2218.3469089387663,1249.3765988434088,182.32754893584433
2016-07-20 03:00:00,4349.448711229751,2449.616611262885,357.48435898155446
2016-07-20 04:00:00,5500.843994833725,3098.0843137475476,452.1183763527296
2016-07-20 05:00:00,5196.286535388948,2926.5570556346424,427.0865768325822
2016-07-20 06:00:00,4198.170498785434,2364.416475170009,345.0506924656336
2016-07-20 07:00:00,4051.2945623646274,2281.6957081168734,332.9788522239856
2016-07-20 08:00:00,3665.094893029266,2064.187424176067,301.2368199809602
2016-07-20 09:00:00,3523.0214395432004,1984.1714233481023,289.5596993112462
2016-07-20 10:00:00,3392.9541933939854,1910.9173380830637,278.8693775713672
2016-07-20 11:00:00,2945.923073551914,1659.1486819567624,242.12756408384453
2016-07-20 12:00:00,2867.8827258623846,1615.1962307977392,235.71337103991706
2016-07-20 13:00:00,2636.5631311723955,1484.9166576186863,216.701044991763
2016-07-20 14:00:00,2836.2663798753447,1597.389853148699,233.11480052468497
2016-07-20 15:00:00,3111.608734800452,1752.4631167251498,255.74538931556737
2016-07-20 16:00:00,3203.6563243829737,1804.304469374254,263.3108477776356
2016-07-20 17:00:00,3451.7846093445532,1944.050724341404,283.7046923275586
2016-07-20 18:00:00,3593.8580628306186,2024.066725169369,295.3818129972726
2016-07-20 19:00:00,3240.0751533047537,1824.8156132484644,266.30413786480165
2016-07-20 20:00:00,2414.848502351888,1360.0466168899745,198.47815808747694
2016-07-20 21:00:00,1480.3653646336816,833.7441889088525,121.67230804865383
2016-07-20 22:00:00,1056.146038731626,594.823172352112,86.80541252781765
2016-07-20 23:00:00,1167.00335314188,657.2581927164678,95.91685597996069
2016-07-21 00:00:00,1142.5907315569507,643.5089644051836,93.91036482262955
2016-07-21 01:00:00,1383.1150852051915,778.9726728491469,113.67923671699045
2016-07-21 02:00:00,2243.5599443461524,1263.5766215255549,184.39982668849782
2016-07-21 03:00:00,4388.268781618901,2471.4801382496807,360.6750088546876
2016-07-21 04:00:00,5575.282480322199,3140.008190237693,458.23652971770656
2016-07-21 05:00:00,5269.924607054965,2968.030137753926,433.13894360223674
2016-07-21 06:00:00,4297.822019681294,2420.5403743423003,353.241123583264
2016-07-21 07:00:00,4142.94194503592,2333.3116635805463,340.51141738839266
2016-07-21 08:00:00,3751.939792765818,2113.098613414569,308.3746655734332
2016-07-21 09:00:00,3595.058683564304,2024.7429167256616,295.48049289025613
2016-07-21 10:00:00,3469.7939203498295,1954.1935976857942,285.18489072231114
2016-07-21 11:00:00,3008.355351703537,1694.3106428839808,247.25891851898646
2016-07-21 12:00:00,2902.7007271392513,1634.8057859302266,238.5750879364386
2016-07-21 13:00:00,2678.184649940145,1508.3579649034987,220.1219479485243
2016-07-21 14:00:00,2871.48458806344,1617.2248054666172,236.0094107188676
2016-07-21 15:00:00,3144.025494609949,1770.7202887450517,258.4097464261218
2016-07-21 16:00:00,3234.472256547557,1821.6600526524321,265.8436316975454
2016-07-21 17:00:00,3484.601576065278,1962.533293546737,286.4019427357743
2016-07-21 18:00:00,3617.8704775043198,2037.5905562952225,297.3554108569426
2016-07-21 19:00:00,3264.087567978455,1838.339444374318,268.27773572447165
2016-07-21 20:00:00,2430.856778801022,1369.06250430721,199.79388999392359
2016-07-21 21:00:00,1479.1647438999962,833.0679973525599,121.57362815567033
2016-07-21 22:00:00,949.6910003448838,534.8675210274959,78.05579534994743
2016-07-21 23:00:00,1055.7458318203976,594.597775166681,86.77251923015648
2016-07-22 00:00:00,1028.5317618568697,579.2707665573806,84.53577498919718
2016-07-22 01:00:00,1231.036458938417,693.3217423854097,101.17978360574729
2016-07-22 02:00:00,2019.0438671470456,1137.1288004988269,165.94668670058354
2016-07-22 03:00:00,4056.897459121824,2284.8512687129055,333.4393583912419
2016-07-22 04:00:00,5175.475776005074,2914.836401992236,425.37612535420146
2016-07-22 05:00:00,4868.517075092926,2741.9567607667454,400.146966048087
2016-07-22 06:00:00,3937.6357995757744,2217.6829074545017,323.6371556882144
2016-07-22 07:00:00,3793.961518444796,2136.7653178848127,311.82846182785573
2016-07-22 08:00:00,3457.787713012978,1947.431682122867,284.1980917924761
2016-07-22 09:00:00,3337.725639644472,1879.8125264936007,274.3301024941262
2016-07-22 10:00:00,3226.067911411761,1816.9267117583836,265.15287244666087
2016-07-22 11:00:00,2772.233274078808,1561.326303479757,227.85187289889836
2016-07-22 12:00:00,2677.784443028917,1508.1325677180678,220.08905465086315
2016-07-22 13:00:00,2460.872297143149,1385.9672932145268,202.26088731851104
2016-07-22 14:00:00,2638.9643726397658,1486.2690407312716,216.89840477773
2016-07-22 15:00:00,2914.3067275648737,1641.342304307722,239.52899356861238
2016-07-22 16:00:00,2973.9375573378984,1674.9264849369242,244.43009492012612
2016-07-22 17:00:00,3193.2509446910362,1798.4441425530504,262.4556220384452
2016-07-22 18:00:00,3323.3181908402516,1871.698227818089,273.14594377832424
2016-07-22 19:00:00,2991.9468683431746,1685.0693582813144,245.91029331487863
2016-07-22 20:00:00,2215.1452536489396,1247.573421359962,182.064402554555
2016-07-22 21:00:00,1342.2939802598994,755.9821599351965,110.3241203555515
2016-07-22 22:00:00,820.824374929354,462.28962731875004,67.4641535030519
2016-07-22 23:00:00,936.4841722743483,527.4294139082765,76.97031652712894
2016-07-23 00:00:00,899.6651364413398,506.692872848635,73.94413314230165
2016-07-23 01:00:00,1025.7303134782715,577.6929862593645,84.30552190556901
2016-07-23 02:00:00,1746.903167511765,983.8587144058234,143.57924429099052
2016-07-23 03:00:00,3671.498203608919,2067.7937791429613,301.7631127435389
2016-07-23 04:00:00,4817.290590455697,2713.105921031592,395.93662394745775
2016-07-23 05:00:00,4543.549063175504,2558.934246196865,373.43760834722
2016-07-23 06:00:00,3569.445441245689,2010.317496858085,293.3753218399415
2016-07-23 07:00:00,3442.1796434750727,1938.6411918910624,282.9152531836906
2016-07-23 08:00:00,3206.4577727615715,1805.88224967227,263.5411008612637
2016-07-23 09:00:00,3161.6345987039967,1780.637764904011,259.85705152321316
2016-07-23 10:00:00,3062.783491630593,1724.9646601025813,251.73240700090503
2016-07-23 11:00:00,2558.5227834828675,1440.9642064596635,210.28685194783563
2016-07-23 12:00:00,2476.880573592283,1394.9831806317625,203.57661922495774
2016-07-23 13:00:00,2250.3634618370343,1267.40837367788,184.95901274873762
2016-07-23 14:00:00,2412.847467795746,1358.9196309628203,198.31369159917114
2016-07-23 15:00:00,2725.809272376319,1535.1802299697742,224.03625037020308
2016-07-23 16:00:00,2716.6045134180667,1529.996094704864,223.2797045239963
2016-07-23 17:00:00,2893.095761269771,1629.396253479885,237.78564879257056
2016-07-23 18:00:00,3040.7721115130335,1712.5678149038827,249.9232756295409
2016-07-23 19:00:00,2711.4018235720987,1527.0659312942626,222.85209165440114
2016-07-23 20:00:00,1984.225865870179,1117.5192453663399,163.0849698040621
2016-07-23 21:00:00,1191.0157678155815,670.782023842321,97.89045383963067
2016-07-23 22:00:00,852.0405140051655,479.87060778235934,70.02983072062288
2016-07-23 23:00:00,949.6910003448838,534.8675210274959,78.05579534994743
2016-07-24 00:00:00,910.0705161332769,512.553199669838,74.79935888149197
2016-07-24 01:00:00,1033.33424479161,581.9755327825513,84.93049456113117
2016-07-24 02:00:00,1748.5039951566785,984.7603031475471,143.7108174816352
2016-07-24 03:00:00,3673.4992381650613,2068.920765070116,301.92757923184473
2016-07-24 04:00:00,4810.487072964815,2709.274168879267,395.3774378872179
2016-07-24 05:00:00,4599.578030747472,2590.4898521571895,378.0426700197834
2016-07-24 06:00:00,3645.4847543790765,2053.1429620899535,299.62504839556306
2016-07-24 07:00:00,3513.016266762492,1978.53649371233,288.73736686971705
2016-07-24 08:00:00,3246.4784638844076,1828.4219682153587,266.83043062738034
2016-07-24 09:00:00,3186.4474272001544,1794.6123904007254,261.8964359782054
2016-07-24 10:00:00,3086.3956993930656,1738.2630940430038,253.67311156291385
2016-07-24 11:00:00,2608.1484404751827,1468.9134574530933,214.36562085782023
2016-07-24 12:00:00,2497.691332976157,1406.7038342741682,205.28707070333834
2016-07-24 13:00:00,2278.7781525342475,1283.4115738434728,187.2944368826804
2016-07-24 14:00:00,2437.660296291904,1372.8942564595352,200.3530760541634
2016-07-24 15:00:00,2769.4318257002096,1559.748523181741,227.6216198152702
2016-07-24 16:00:00,2775.835136279863,1563.354878148635,228.14791257784884
2016-07-24 17:00:00,2971.9365227817566,1673.79949900977,244.26562843182032
2016-07-24 18:00:00,3101.203355108515,1746.6027899039466,254.890163576377
2016-07-24 19:00:00,2783.0388606819733,1567.4120274863913,228.73999193574988
2016-07-24 20:00:00,2017.4430395021325,1136.2272117571035,165.8151135099389
2016-07-24 21:00:00,1208.624871909629,680.6995000012801,99.33775893672198
2016-07-24 22:00:00,1024.5296927445863,577.0167947030717,84.20684201258551
2016-07-24 23:00:00,1064.95059077865,599.7819104315914,87.52906507636331
2016-07-25 00:00:00,1012.923692318964,570.480276325576,83.25293638041168
2016-07-25 01:00:00,1222.231906891393,688.3630043059301,100.4561310572016
2016-07-25 02:00:00,2013.841177301077,1134.1986370882255,165.51907383098842
2016-07-25 03:00:00,3882.80745273749,2186.8034930504696,319.13077390863464
2016-07-25 04:00:00,5124.249291367845,2885.9855622570826,421.1657832535722
2016-07-25 05:00:00,4845.70528115291,2729.109121197185,398.27204808140056
2016-07-25 06:00:00,3972.85400776387,2237.5178597724193,326.531765882397
2016-07-25 07:00:00,3818.7743469409534,2150.7399433815276,313.867846282848
2016-07-25 08:00:00,3492.205507378617,1966.8158400699235,287.0269153913364
2016-07-25 09:00:00,3334.1237774434176,1877.7839518247233,274.0340628151758
2016-07-25 10:00:00,3209.2592211401707,1807.460029970286,263.77135394489187
2016-07-25 11:00:00,2771.8330671675794,1561.1009062943263,227.8189796012372
2016-07-25 12:00:00,2744.618997204052,1545.7738976850262,225.58223536027793
2016-07-25 13:00:00,2521.703747649858,1420.2276654000218,207.26066856300835
2016-07-25 14:00:00,2705.398719903673,1523.684973512799,222.3586921894836
2016-07-25 15:00:00,2947.9241081080554,1660.2756678839166,242.29203057215034
2016-07-25 16:00:00,2995.54873054423,1687.0979329501924,246.20633299382914
2016-07-25 17:00:00,3212.4608764299974,1809.2632074537335,264.0345003261812
2016-07-25 18:00:00,3308.9107420360306,1863.583929142577,271.96178506252227
2016-07-25 19:00:00,3019.1609383067025,1700.396366890615,248.14703755583795
2016-07-25 20:00:00,2231.153530098073,1256.5893087771974,183.38013446100166
2016-07-25 21:00:00,1359.9030843539467,765.8996360941554,111.77142545264279
2016-07-25 22:00:00,1114.576247770966,627.7311614250216,91.60783398634793
2016-07-25 23:00:00,1219.830665424023,687.010621193345,100.25877127123464
2016-07-26 00:00:00,1267.8554947714254,714.0582834450514,104.20596699057458
2016-07-26 01:00:00,1589.2216444877938,895.052223346054,130.61928501249105
2016-07-26 02:00:00,2533.709954986709,1426.9895809629481,208.2474674928433
2016-07-26 03:00:00,4653.205756852072,2620.693075004928,382.4503719063796
2016-07-26 04:00:00,5495.641304987757,3095.1541503369463,451.69076348313456
2016-07-26 05:00:00,5209.093156548256,2933.769765568431,428.1391623577395
2016-07-26 06:00:00,4184.1632568924415,2356.527573679928,343.8994270474928
2016-07-26 07:00:00,4059.698907500423,2286.429049010922,333.66961147487007
2016-07-26 08:00:00,3689.5075146141953,2077.9366524873512,303.24331113829135
2016-07-26 09:00:00,3549.0348887730433,1998.8222404011099,291.697763659222
2016-07-26 10:00:00,3409.3626767543474,1920.1586226857303,280.21800277547504
2016-07-26 11:00:00,3000.751420390198,1690.0280963607938,246.6339458634243
2016-07-26 12:00:00,2910.7048653638185,1639.313729638844,239.23295388966187
2016-07-26 13:00:00,2702.9974784363026,1522.3325904002136,222.1613324035166
2016-07-26 14:00:00,2922.310865789441,1645.85024801634,240.18685952183571
2016-07-26 15:00:00,3227.668739056675,1817.8283005001072,265.28444563730557
2016-07-26 16:00:00,3313.3130180595426,1866.0632981823167,272.32361133679507
2016-07-26 17:00:00,3533.026612323909,1989.8063529838741,290.38203175277533
2016-07-26 18:00:00,3711.5188947317556,2090.33349768605,305.0524425096555
2016-07-26 19:00:00,3409.762883665576,1920.384019871161,280.2508960731362
2016-07-26 20:00:00,2510.898161046693,1414.1419413933877,206.37254952615683
2016-07-26 21:00:00,1556.4046777670685,876.5696541407211,127.92203460427541
2016-07-26 22:00:00,1148.9940421366043,647.1153193720778,94.43665758520821
2016-07-26 23:00:00,1252.647632144748,705.4931903986776,102.95602167945026
2016-07-27 00:00:00,1218.6300446903379,686.3344296370522,100.16009137825112
2016-07-27 01:00:00,1469.9599849417443,827.8838620876496,120.81708230946353
2016-07-27 02:00:00,2377.2290526964225,1338.8592814594713,195.3861881073273
2016-07-27 03:00:00,4594.3753409015035,2587.559688746587,377.61505715018814
2016-07-27 04:00:00,5840.619662466597,3289.4465241783705,480.0447860670597
2016-07-27 05:00:00,5527.657857886025,3113.1859251714177,454.32222729602785
2016-07-27 06:00:00,4475.113681355454,2520.391327488183,367.8128544471606
2016-07-27 07:00:00,4317.832365242712,2431.8102336138445,354.8857884663223
2016-07-27 08:00:00,3903.618212121365,2198.524146692876,320.8412253870153
2016-07-27 09:00:00,3747.9377236535356,2110.844641560261,308.04573259682167
2016-07-27 10:00:00,3607.0648909011543,2031.5048322885882,296.4672918200911
2016-07-27 11:00:00,3138.8228047639805,1767.79012533445,257.98213355652666
2016-07-27 12:00:00,3054.779353406026,1720.4567163939635,251.0745410476817
2016-07-27 13:00:00,2815.0554135802413,1585.443802320862,231.37145574864314
2016-07-27 14:00:00,3024.7638350638995,1703.5519274866472,248.60754372309427
2016-07-27 15:00:00,3313.3130180595426,1866.0632981823167,272.32361133679507
2016-07-27 16:00:00,3416.966608067686,1924.4411692089172,280.8429754310372
2016-07-27 17:00:00,3685.1052385906833,2075.457283447611,302.88148486401855
2016-07-27 18:00:00,3832.7815888339455,2158.628844871609,315.01911170098884
2016-07-27 19:00:00,3457.787713012978,1947.431682122867,284.1980917924761
2016-07-27 20:00:00,2581.7347843341117,1454.0372432146548,212.1946632121833
2016-07-27 21:00:00,1585.21957537551,892.7982514917452,130.2903520358794
2016-07-27 22:00:00,1058.5472801989963,596.1755554646973,87.00277231378465
2016-07-27 23:00:00,1169.8048015204788,658.8359730144839,96.14710906358884
2016-07-28 00:00:00,1145.7923868467774,645.3121418886308,94.17351120391888
2016-07-28 01:00:00,1386.3167404950182,780.775850332594,113.94238309827978
2016-07-28 02:00:00,2249.162841103349,1266.7321821215874,184.86033285575414
2016-07-28 03:00:00,4396.272919843468,2475.9880819582986,361.3328748079109
2016-07-28 04:00:00,5589.289722215191,3147.8970917277734,459.38779513584734
2016-07-28 05:00:00,5281.13040056936,2974.3412589459904,434.05995593674936
2016-07-28 06:00:00,4307.026778639545,2425.7245096072106,353.9976694294708
2016-07-28 07:00:00,4152.146703994173,2338.495798845457,341.2679632345995
2016-07-28 08:00:00,3759.543724079157,2117.3811599377564,308.9996382289954
2016-07-28 09:00:00,3602.6626148776427,2029.0254632488488,296.10546554581833
2016-07-28 10:00:00,3476.9976447519393,1958.25074702355,285.7769700802121
2016-07-28 11:00:00,3014.358455371962,1697.691600665444,247.75231798390394
2016-07-28 12:00:00,2909.104037718905,1638.4121408971207,239.10138069901723
2016-07-28 13:00:00,2684.1877536085703,1511.738922684962,220.6153474134418
2016-07-28 14:00:00,2877.087484820637,1620.38036606265,236.46991688612397
2016-07-28 15:00:00,3150.0285982783744,1774.1012465265146,258.90314589103923
2016-07-28 16:00:00,3240.8755671272106,1825.2664076193264,266.369924460124
2016-07-28 17:00:00,3492.205507378617,1966.8158400699235,287.0269153913364
2016-07-28 18:00:00,3625.4744088176594,2041.873102818409,297.9803835125047
2016-07-28 19:00:00,3270.8910854693368,1842.171196526643,268.8369217847115
2016-07-28 20:00:00,2436.459675558219,1372.2180649032427,200.25439616117993
2016-07-28 21:00:00,1482.7666061010518,835.0965720214379,121.86966783462083
2016-07-28 22:00:00,1022.9288650996727,576.1152059613482,84.07526882194084
2016-07-28 23:00:00,1129.383903486415,636.0708572859643,92.82488599981106
2016-07-29 00:00:00,1105.7716957239422,622.7724233455419,90.88418143780225
2016-07-29 01:00:00,1338.692118058844,753.9535852663184,110.02808067660101
2016-07-29 02:00:00,2173.5237348811906,1224.1321140751495,178.6434995977937
2016-07-29 03:00:00,4278.211881031104,2409.4959122561863,351.6293519978668
2016-07-29 04:00:00,5428.406543901394,3057.287423184557,446.1646894760586
2016-07-29 05:00:00,5118.246187699418,2882.604604475619,420.6723837886547
2016-07-29 06:00:00,4173.357670289275,2350.4418496732937,343.01130801064124
2016-07-29 07:00:00,4022.0794578449577,2265.2417135804185,330.57764149472047
2016-07-29 08:00:00,3643.083512911706,2051.790578977368,299.42768860959603
2016-07-29 09:00:00,3493.4061281123013,1967.4920316262164,287.1255952843199
2016-07-29 10:00:00,3372.543640921339,1899.4220816260886,277.19181939064777
2016-07-29 11:00:00,2922.310865789441,1645.85024801634,240.18685952183571
2016-07-29 12:00:00,2820.2581034262107,1588.3739657314638,231.79906861823835
2016-07-29 13:00:00,2602.1453368067578,1465.5324996716301,213.87222139290276
2016-07-29 14:00:00,2789.0419643503988,1570.7929852678544,229.23339140066736
2016-07-29 15:00:00,3057.5808017846243,1722.03449669198,251.3047941313099
2016-07-29 16:00:00,3143.6252876987205,1770.4948915596206,258.3768531284606
2016-07-29 17:00:00,3385.750468991874,1906.8601887453078,278.2772982134662
2016-07-29 18:00:00,3514.216887496176,1979.2126852686224,288.8360467627005
2016-07-29 19:00:00,3171.239564573477,1786.047297354352,260.6464906670811
2016-07-29 20:00:00,2359.2197416911467,1328.7164081150813,193.90598971257486
2016-07-29 21:00:00,1433.541156019964,807.3727182134388,117.8237922222974
2016-07-29 22:00:00,926.8792064048679,522.0198814579352,76.18087738326095
2016-07-29 23:00:00,1037.3363139038936,584.2295046368603,85.25942753774284
2016-07-30 00:00:00,1007.3207955617671,567.3247157295436,82.79243021315536
2016-07-30 01:00:00,1191.4159747268097,671.0074210277518,97.92334713729181
2016-07-30 02:00:00,1970.6188308884152,1109.8557410616895,161.96659768358245
2016-07-30 03:00:00,3997.266629348799,2251.2670880837036,328.53825703972814
2016-07-30 04:00:00,5138.256533260837,2893.8744637471636,422.31704867171305
2016-07-30 05:00:00,4840.502591306941,2726.1789577865834,397.84443521180543
2016-07-30 06:00:00,3886.009108027317,2188.6066705339167,319.3939202899239
2016-07-30 07:00:00,3745.5364821861644,2109.4922584476753,307.8483728108546
2016-07-30 08:00:00,3432.1744706943637,1933.0062622552905,282.0929207421615
2016-07-30 09:00:00,3330.5219152423615,1875.7553771558453,273.73802313622525
2016-07-30 10:00:00,3220.865221565793,1813.9965483477822,264.72525957706574
2016-07-30 11:00:00,2747.8206524938787,1547.5770751684731,225.84538174156728
2016-07-30 12:00:00,2656.173269822585,1495.9611197047998,218.31281657716016
2016-07-30 13:00:00,2433.258020268392,1370.4148874197954,199.99124977989058
2016-07-30 14:00:00,2610.5496819425534,1470.2658405656787,214.56298064378723
2016-07-30 15:00:00,2897.898244204511,1632.1010197050557,238.18036836450455
2016-07-30 16:00:00,2939.9199698834886,1655.7677241752992,241.63416461892706
2016-07-30 17:00:00,3149.628391367146,1773.875849341084,258.8702525933781
2016-07-30 18:00:00,3287.2995688296996,1851.4124811293095,270.18554698881934
2016-07-30 19:00:00,2951.926177220339,1662.5296397382258,242.62096354876203
2016-07-30 20:00:00,2179.5268385496156,1227.513071856613,179.13689906271122
2016-07-30 21:00:00,1318.2815655861978,742.4583288093431,108.3505224958815
2016-07-30 22:00:00,942.4872759427736,530.8103716897399,77.46371599204645
2016-07-30 23:00:00,1038.9371415488072,585.1310933785838,85.39100072838751
2016-07-31 00:00:00,1004.1191402719403,565.5215382460966,82.52928383186604
2016-07-31 01:00:00,1182.6114226797858,666.0486829482724,97.19969458874617
2016-07-31 02:00:00,1956.6115889954226,1101.9668395716087,160.81533226544164
2016-07-31 03:00:00,3964.8498695393027,2233.0099160638015,325.87389992917366
2016-07-31 04:00:00,5087.430255534835,2865.2490211974405,418.1395998687449
2016-07-31 05:00:00,4863.714592158186,2739.251994541575,399.75224647615306
2016-07-31 06:00:00,3930.432075173665,2213.6257581167456,323.04507633031346
2016-07-31 07:00:00,3781.955311107945,2130.003402321886,310.8416628980207
2016-07-31 08:00:00,3448.182747143498,1942.0221496725262,283.40865264860815
2016-07-31 09:00:00,3331.3223290648184,1876.2061715267068,273.8038097315476
2016-07-31 10:00:00,3218.864187009651,1812.8695624206273,264.56079308875985
2016-07-31 11:00:00,2770.632446433895,1560.4247147380338,227.72029970825375
2016-07-31 12:00:00,2652.1712007103015,1493.7071478504909,217.9838836005485
2016-07-31 13:00:00,2442.8629861378727,1375.8244198701368,200.7806889237586
2016-07-31 14:00:00,2610.9498888537814,1470.4912377511096,214.5958739414484
2016-07-31 15:00:00,2912.3056930087323,1640.2153183805676,239.36452708030654
2016-07-31 16:00:00,2973.9375573378984,1674.9264849369242,244.43009492012612
2016-07-31 17:00:00,3197.25301380332,1800.6981144073598,262.7845550150569
2016-07-31 18:00:00,3314.513638793228,1866.739489738609,272.4222912297785
2016-07-31 19:00:00,2991.1464545207177,1684.6185639104524,245.84450671955628
2016-07-31 20:00:00,2193.5340804426082,1235.401973346694,180.28816448085203
2016-07-31 21:00:00,1321.483220876025,744.2615062927903,108.61366887717084
2016-07-31 22:00:00,1020.1274167210742,574.537425663332,83.84501573831268
2016-07-31 23:00:00,1059.7479009326812,596.8517470209899,87.10145220676814
2016-08-01 00:00:00,1006.5203817393102,566.8739213586819,82.72664361783303
2016-08-01 01:00:00,1214.6279755780542,684.0804577827432,99.83115840163946
2016-08-01 02:00:00,2001.8349699642265,1127.4367215252987,164.5322749011534
2016-08-01 03:00:00,3862.3969002648446,2175.3082365934947,317.45321572791516
2016-08-01 04:00:00,5100.236876694144,2872.461731131229,419.1921853939022
2016-08-01 05:00:00,4822.893487212894,2716.261481627624,396.39713011471406
2016-08-01 06:00:00,3954.0442829361373,2226.924192057167,324.9857808923221
2016-08-01 07:00:00,3799.9646221132207,2140.1462756662763,312.32186129277324
2016-08-01 08:00:00,3476.1972309294824,1957.7999526526883,285.7111834848898
2016-08-01 09:00:00,3318.915914816739,1869.2188587783494,272.78411750405144
2016-08-01 10:00:00,3195.652186158406,1799.7965256656357,262.65298182441217
2016-08-01 11:00:00,2759.826859830729,1554.3389907314,226.83218067140226
2016-08-01 12:00:00,2733.413203689658,1539.4627764929612,224.66122302576528
2016-08-01 13:00:00,2509.2973334017797,1413.2403526516641,206.2409763355122
2016-08-01 14:00:00,2693.3925125668225,1516.9230579498724,221.37189325964863
2016-08-01 15:00:00,2935.517693859976,1653.2883551355592,241.2723383446542
2016-08-01 16:00:00,2981.541488651237,1679.2090314601114,245.05506757568833
2016-08-01 17:00:00,3197.25301380332,1800.6981144073598,262.7845550150569
2016-08-01 18:00:00,3293.3026724981255,1854.7934389107725,270.6789464537368
