,PL_P2HT_OTH,PL_STUR_BIO_CHP,PL_COMC_GAS_CHP
2016-03-11 19:00:00,15625.278435088625,9042.619739460908,1041.8155919021408
2016-03-11 20:00:00,14102.491137864738,8161.356309175102,940.2837340226837
2016-03-11 21:00:00,11004.489438046048,6368.48897307985,733.7244405023478
2016-03-11 22:00:00,8694.89535334722,5031.886803256095,579.7322324018623
2016-03-11 23:00:00,8463.57575865723,4898.018140258671,564.3089961720789
2016-03-12 00:00:00,8864.58308370804,5130.08803701199,591.0461634769977
2016-03-12 01:00:00,9041.474538470971,5232.458191068843,602.840402946832
2016-03-12 02:00:00,9775.854220575002,5657.456455083155,651.8051754064389
2016-03-12 03:00:00,11680.438911110741,6759.672661319726,778.7933782049504
2016-03-12 04:00:00,16788.67992602945,9715.900368065599,1119.385397646052
2016-03-12 05:00:00,20195.241154405197,11687.336457051875,1346.5179007393342
2016-03-12 06:00:00,19489.27616299838,11278.782267558008,1299.4476780588186
2016-03-12 07:00:00,18443.935710869922,10673.825610552352,1229.7495932280324
2016-03-12 08:00:00,17749.576719888726,10271.988014876695,1183.4532007389762
2016-03-12 09:00:00,16887.130826191627,9772.875612178688,1125.949612373607
2016-03-12 10:00:00,16236.79459544555,9396.514751675551,1082.5884378521569
2016-03-12 11:00:00,15804.571131318928,9146.379533618081,1053.7699341702082
2016-03-12 12:00:00,15427.976427853046,8928.437644551343,1028.6604786473256
2016-03-12 13:00:00,15499.213258051694,8969.663634194147,1033.4101949949059
2016-03-12 14:00:00,15621.27636597634,9040.303672627044,1041.548753905086
2016-03-12 15:00:00,16307.631218732968,9437.509134634969,1087.3114704000316
2016-03-12 16:00:00,16883.52896399057,9770.791152028209,1125.7094581762574
2016-03-12 17:00:00,16909.542413220413,9785.845586448335,1127.4439051571153
2016-03-12 18:00:00,16862.718204606696,9758.74760449211,1124.321900591571
2016-03-12 19:00:00,16487.724328785727,9541.732142158915,1099.31918026751
2016-03-12 20:00:00,14886.096270049855,8614.84219524596,992.5306138460679
2016-03-12 21:00:00,11622.408908982628,6726.089692228677,774.9242272476519
2016-03-12 22:00:00,9204.358751340913,5326.7221112071675,613.7007094269737
2016-03-12 23:00:00,8668.481697206149,5016.600762152583,577.9711016212989
2016-03-13 00:00:00,9062.685504766076,5244.73334528833,604.254644331224
2016-03-13 01:00:00,9267.591443314994,5363.315967182242,617.916749780444
2016-03-13 02:00:00,9938.338226533715,5751.488768538093,662.6387980868751
2016-03-13 03:00:00,11875.739883790176,6872.69672281236,791.8150724612382
2016-03-13 04:00:00,17083.632419604746,9886.594493721483,1139.0513580290115
2016-03-13 05:00:00,20781.944486265966,12026.871854896553,1385.636351107609
2016-03-13 06:00:00,20063.57308061107,11611.1378582177,1337.738930636222
2016-03-13 07:00:00,18977.011316626085,10982.32571282323,1265.2924144357685
2016-03-13 08:00:00,18241.431013788373,10556.63262875876,1216.2475905770452
2016-03-13 09:00:00,17389.79070669444,10063.77360651219,1159.4644648037247
2016-03-13 10:00:00,16728.24868243397,9680.927758874228,1115.3561438905201
2016-03-13 11:00:00,16244.798733670115,9401.146885343282,1083.1221138462668
2016-03-13 12:00:00,15834.186442749826,9163.518428188687,1055.744535348416
2016-03-13 13:00:00,15906.223686770927,9205.207631198264,1060.5476192954072
2016-03-13 14:00:00,16024.68493249452,9273.763209480681,1068.4460240082376
2016-03-13 15:00:00,16728.648889345197,9681.159365557616,1115.382827690226
2016-03-13 16:00:00,17319.754497229478,10023.242436919543,1154.7947998552609
2016-03-13 17:00:00,17392.992361984263,10065.626459979281,1159.6779352013687
2016-03-13 18:00:00,17364.177464375825,10048.950778775452,1157.7567016225723
2016-03-13 19:00:00,16925.950896580773,9795.341460467182,1128.537940945041
2016-03-13 20:00:00,15311.116009774367,8860.80849300247,1020.8688091333172
2016-03-13 21:00:00,11978.99326688709,6932.45124712609,798.6994927852593
2016-03-13 22:00:00,9454.488070858635,5471.476288323759,630.3780842429162
2016-03-13 23:00:00,8393.13934228104,4857.255363982639,559.6126474239094
2016-03-14 00:00:00,8570.030797043972,4959.625518039493,571.406886893744
2016-03-14 01:00:00,8804.15184011256,5095.115427820621,587.0169097214659
2016-03-14 02:00:00,9509.316417696919,5503.206403947715,634.0337648025707
2016-03-14 03:00:00,11404.296142363175,6599.86404978301,760.3815564081501
2016-03-14 04:00:00,16529.746054464704,9566.050843914503,1102.1209792365885
2016-03-14 05:00:00,20074.378667214238,11617.391238669139,1338.459393228271
2016-03-14 06:00:00,19081.06511354546,11042.543450503734,1272.2302023592008
2016-03-14 07:00:00,18008.110384542244,10421.605932344402,1200.6909353487342
2016-03-14 08:00:00,17246.116425563458,9980.62680717642,1149.8849807094475
2016-03-14 09:00:00,16435.297223414815,9511.391666635278,1095.8236025060887
2016-03-14 10:00:00,15947.44499862745,9229.06311958708,1063.2960506650747
2016-03-14 11:00:00,15404.364220090574,8914.772850231535,1027.0861344647003
2016-03-14 12:00:00,14902.504753410216,8624.338069264806,993.6246496339936
2016-03-14 13:00:00,14945.727099822881,8649.351591070556,996.5065000021887
2016-03-14 14:00:00,15072.19248377104,8722.539303020701,1004.938580709129
2016-03-14 15:00:00,15838.588718773335,9166.066101705937,1056.0380571451765
2016-03-14 16:00:00,16562.1628142742,9584.810985268812,1104.2823670127345
2016-03-14 17:00:00,16685.426542932535,9656.145843751869,1112.500977322031
2016-03-14 18:00:00,16609.787436710376,9612.372180591812,1107.45773917769
2016-03-14 19:00:00,16183.567076252179,9365.711062785142,1079.0394924913244
2016-03-14 20:00:00,14798.450956490846,8564.120331584305,986.6868617105616
2016-03-14 21:00:00,11580.38718330365,6701.77099047309,772.1224282785735
2016-03-14 22:00:00,9139.125024810692,5288.9702218151615,609.3512500749761
2016-03-14 23:00:00,7866.467047104526,4552.460968645945,524.4967670114612
2016-03-15 00:00:00,8208.243749293539,4750.253076258055,547.2847319599649
2016-03-15 01:00:00,8227.053474121272,4761.138590377223,548.5388705461238
2016-03-15 02:00:00,9076.692746659068,5252.8395792068595,605.1885773209168
2016-03-15 03:00:00,11270.627034012905,6522.507417531903,751.4691673065105
2016-03-15 04:00:00,16158.75424775602,9351.351448415175,1077.3850969095827
2016-03-15 05:00:00,18319.471361477903,10601.795932019137,1221.4509315196194
2016-03-15 06:00:00,17348.969601749144,10040.14972480676,1156.7427172337627
2016-03-15 07:00:00,16372.464738351962,9475.029417343589,1091.6342459523237
2016-03-15 08:00:00,15724.129542162029,9099.826590257386,1048.4064904294012
2016-03-15 09:00:00,14962.53579009447,8659.079071772789,997.6272195898199
2016-03-15 10:00:00,14569.932810179456,8431.872915370586,971.4504120787167
2016-03-15 11:00:00,14172.127140418472,8201.655872084362,944.9267151714421
2016-03-15 12:00:00,13801.935747532245,7987.4196899518065,920.2442004438474
2016-03-15 13:00:00,14001.638996235193,8102.991424961692,933.5594164968957
2016-03-15 14:00:00,14144.112656632487,8185.443404247301,943.0588491920563
2016-03-15 15:00:00,14736.018678339224,8527.989688976004,982.5241889565025
2016-03-15 16:00:00,15550.039535777694,8999.07768298424,1036.7990375575055
2016-03-15 17:00:00,15715.324990115005,9094.731243222883,1047.8194468358802
2016-03-15 18:00:00,15694.514230731129,9082.687695686782,1046.4318892511938
2016-03-15 19:00:00,15404.764427001799,8915.004456914921,1027.1128182644059
2016-03-15 20:00:00,14014.04541048327,8110.171232146676,934.3866142877664
2016-03-15 21:00:00,10949.260884296536,6336.527250772507,730.0420761429876
2016-03-15 22:00:00,8756.527217676383,5067.554232497623,583.8415375565105
2016-03-15 23:00:00,7592.725519824332,4394.041997209547,506.2450480128938
2016-03-16 00:00:00,7917.693531741756,4582.106624119423,527.9122933737663
2016-03-16 01:00:00,8079.37712387801,4675.675724207587,538.6925484547913
2016-03-16 02:00:00,8802.951219378874,5094.420607770461,586.9368583223494
2016-03-16 03:00:00,10594.277354036987,6131.092122608642,706.3735458042024
2016-03-16 04:00:00,15315.918492709106,8863.58777320311,1021.1890147297834
2016-03-16 05:00:00,18439.933641757634,10671.509543718485,1229.4827552309769
2016-03-16 06:00:00,17706.354373476064,10246.974493070948,1180.5713503707814
2016-03-16 07:00:00,16713.04081980729,9672.12670490554,1114.3421595017112
2016-03-16 08:00:00,16063.50500288367,9296.229057769177,1071.034352579672
2016-03-16 09:00:00,15300.710630082429,8854.78671923442,1020.175030340974
2016-03-16 10:00:00,14715.207918955348,8515.946141439905,981.1366313718162
2016-03-16 11:00:00,14296.991696721718,8273.917157300963,953.2520606795604
2016-03-16 12:00:00,13963.219132757273,8080.757183356584,930.997771725167
2016-03-16 13:00:00,14022.849962530294,8115.266579181179,934.9736578812875
2016-03-16 14:00:00,14115.697965935273,8168.9993297268575,941.1642994129653
2016-03-16 15:00:00,14730.015574670797,8524.515588725206,982.1239319609199
2016-03-16 16:00:00,15385.95470217407,8904.118942795754,1025.8586796782472
2016-03-16 17:00:00,15486.006429981157,8962.020613642393,1032.5296296046242
2016-03-16 18:00:00,15461.994015307457,8948.124212639195,1030.9286016222934
2016-03-16 19:00:00,15012.561653998015,8688.029907196105,1000.9626945530083
2016-03-16 20:00:00,13601.031878095608,7871.153134891761,906.8489329916824
2016-03-16 21:00:00,10591.876112569615,6129.702482508321,706.2134430059692
2016-03-16 22:00:00,8331.507477951875,4821.587934741111,555.5033422692612
2016-03-16 23:00:00,7718.390489950034,4466.766495792923,514.6237611204233
2016-03-17 00:00:00,8096.185814149601,4685.403204909822,539.8132680424227
2016-03-17 01:00:00,8252.666716439888,4775.961418113961,550.2466337272763
2016-03-17 02:00:00,8950.227362710908,5179.651867256711,596.7564966139763
2016-03-17 03:00:00,10773.970257178516,6235.083523449201,718.3545718719754
2016-03-17 04:00:00,15550.839949600151,8999.54089635101,1036.8524051569163
2016-03-17 05:00:00,18740.0888251789,10845.214556258394,1249.495605010108
2016-03-17 06:00:00,18078.14659400721,10462.137101937049,1205.360600297198
2016-03-17 07:00:00,17066.823729333155,9876.867013019248,1137.9306384413799
2016-03-17 08:00:00,16385.27135951127,9482.44083121196,1092.4881275429002
2016-03-17 09:00:00,15565.24739840437,9007.878736952927,1037.8130219463146
2016-03-17 10:00:00,14964.536824650611,8660.237105189723,997.7606385883477
2016-03-17 11:00:00,14567.931775623314,8430.714881953656,971.3169930801893
2016-03-17 12:00:00,14197.340175825859,8216.247093137714,946.607794552889
2016-03-17 13:00:00,14261.773488533621,8253.535769162947,950.9038863054758
2016-03-17 14:00:00,14367.027906186679,8314.44832689361,957.9217256280244
2016-03-17 15:00:00,15010.160412530644,8686.640267095789,1000.8025917547753
2016-03-17 16:00:00,15575.252571185081,9013.668904037591,1038.4801169389525
2016-03-17 17:00:00,15612.872020840547,9035.439932275927,1040.98839411127
2016-03-17 18:00:00,15593.261882190356,9024.091204789986,1039.6808879257003
2016-03-17 19:00:00,15257.488283669769,8829.773197428674,1017.2931799727793
2016-03-17 20:00:00,13766.717539344147,7967.038301813791,917.8960260697627
2016-03-17 21:00:00,10711.938185938121,6199.184487524285,714.2185829176216
2016-03-17 22:00:00,8433.960447226333,4880.879245688067,562.3343949938712
2016-03-17 23:00:00,7862.064771081014,4549.913295128693,524.2032452147006
2016-03-18 00:00:00,8234.257198523384,4765.307510678181,549.0191789408229
2016-03-18 01:00:00,8403.944928884204,4863.508744434075,560.3331100159581
2016-03-18 02:00:00,9104.707230445052,5269.052047043918,607.0564433003024
2016-03-18 03:00:00,10932.852400936172,6327.031376753659,728.948040355062
2016-03-18 04:00:00,15759.747957261352,9120.439585078788,1050.7813486031914
2016-03-18 05:00:00,18989.41773087417,10989.505520008213,1266.1196122266394
2016-03-18 06:00:00,18309.065981785967,10595.774158251084,1220.757152727276
2016-03-18 07:00:00,17303.74622078034,10013.978169584083,1153.7274478670406
2016-03-18 08:00:00,16621.393437136,9619.088774410024,1108.2315693691498
2016-03-18 09:00:00,15805.771752052613,9147.074353668242,1053.8499855693249
2016-03-18 10:00:00,15197.057040074285,8794.800588237305,1013.2639262172476
2016-03-18 11:00:00,14800.451991046988,8565.278365001239,986.8202807090894
2016-03-18 12:00:00,14429.860391249531,8350.810576185295,962.1110821817889
2016-03-18 13:00:00,14487.490186466415,8384.161938592959,965.9535493393821
2016-03-18 14:00:00,14595.145845586841,8446.46413642394,973.1314914601638
2016-03-18 15:00:00,15255.087042202396,8828.383557328354,1017.1330771745462
2016-03-18 16:00:00,15808.573200431209,9148.695600451947,1054.0367721672633
2016-03-18 17:00:00,15848.593891554046,9171.856268790601,1056.7051521378141
2016-03-18 18:00:00,15818.57837321192,9154.485767536611,1054.7038671599012
2016-03-18 19:00:00,15474.000222644308,8955.072413140795,1031.729115613459
2016-03-18 20:00:00,13962.418718934812,8080.293969989811,930.9444041257559
2016-03-18 21:00:00,10879.624881742802,6296.227687863249,725.3990949942295
2016-03-18 22:00:00,8578.835349090996,4964.720865073997,571.9939304872652
2016-03-18 23:00:00,8566.028727931687,4957.309451205627,571.1400488966889
2016-03-19 00:00:00,8965.035018426357,5188.221314542013,597.7437972030801
2016-03-19 01:00:00,9144.727921567888,5292.212715382572,609.7248232708531
2016-03-19 02:00:00,9882.309258961744,5719.063832863976,658.903066128104
2016-03-19 03:00:00,11790.495811698536,6823.364499251026,786.1314231239651
2016-03-19 04:00:00,16914.344896155155,9788.624866648974,1127.7641107535815
2016-03-19 05:00:00,20343.317711559685,11773.030929904897,1356.390906630372
2016-03-19 06:00:00,19627.347547372163,11358.686573326366,1308.6535889572187
2016-03-19 07:00:00,18596.014337136694,10761.836150239238,1239.8894371161252
2016-03-19 08:00:00,17895.65224248708,10356.524454312785,1193.1927876314867
2016-03-19 09:00:00,17030.004693500145,9855.559198147686,1135.4757288684732
2016-03-19 10:00:00,16376.066600553017,9477.113877494068,1091.8744001496732
2016-03-19 11:00:00,15941.84210187025,9225.820626019666,1062.9224774691975
2016-03-19 12:00:00,15558.443880913488,9003.941423335355,1037.359397351321
2016-03-19 13:00:00,15632.882366401964,9047.020266445254,1042.3225840965456
2016-03-19 14:00:00,15754.145060504154,9117.197091511376,1050.4077754073144
2016-03-19 15:00:00,16442.90115472815,9515.792193619622,1096.3305947004933
2016-03-19 16:00:00,17017.998486163295,9848.610997646088,1134.675214877308
2016-03-19 17:00:00,17041.610693925766,9862.275791965894,1136.2495590599328
2016-03-19 18:00:00,16991.584830022228,9833.324956542576,1132.9140840967443
2016-03-19 19:00:00,16607.786402154234,9611.214147174878,1107.3243201791624
2016-03-19 20:00:00,14994.15213608151,8677.375999760327,999.7352397665551
2016-03-19 21:00:00,11726.862912813229,6786.539036592567,781.8886989707895
2016-03-19 22:00:00,9302.809651503088,5383.697355320257,620.2649241545286
2016-03-19 23:00:00,8823.761978762748,5106.464155306563,588.3244159070359
2016-03-20 00:00:00,9217.965786322677,5334.59673844231,614.607958616961
2016-03-20 01:00:00,9427.274000895106,5455.7270338534745,628.5635858629416
2016-03-20 02:00:00,10106.825336160851,5848.99518224383,673.872677762894
2016-03-20 03:00:00,12060.635476777676,6979.699010536945,804.1429879251829
2016-03-20 04:00:00,17317.353255762104,10021.852796819225,1154.6346970570278
2016-03-20 05:00:00,21061.288910303356,12188.533319900362,1404.2616433020532
2016-03-20 06:00:00,20329.3104696667,11764.924695986369,1355.4569736406795
2016-03-20 07:00:00,19249.15201626137,11139.818257526082,1283.437398235514
2016-03-20 08:00:00,18503.966747554176,10708.566613060333,1233.7521631838586
2016-03-20 09:00:00,17643.121681501987,10210.380637095874,1176.3553100173112
2016-03-20 10:00:00,16972.374898283266,9822.207835740022,1131.63326171088
2016-03-20 11:00:00,16484.922880407128,9540.110895375208,1099.1323936695715
2016-03-20 12:00:00,16066.706658173498,9298.08191123627,1071.247822977316
2016-03-20 13:00:00,16142.745971306886,9342.087181079714,1076.3177449213624
2016-03-20 14:00:00,16262.407837764164,9411.337579412291,1084.2962010333092
2016-03-20 15:00:00,16973.575519016948,9822.902655790182,1131.7133131099965
2016-03-20 16:00:00,17565.88174763491,10165.680547202268,1171.205336674148
2016-03-20 17:00:00,17639.92002621216,10208.52778362878,1176.141839619667
2016-03-20 18:00:00,17605.90243875775,10188.841215540922,1173.8737166446988
2016-03-20 19:00:00,17156.470077448306,9928.746910097832,1143.9078095754137
2016-03-20 20:00:00,15519.22360361311,8981.243968363475,1034.7443849801812
2016-03-20 21:00:00,12159.086376939851,7036.6742546500345,810.7072026527377
2016-03-20 22:00:00,9612.569800793834,5562.960928261445,640.9181851265918
2016-03-20 23:00:00,8820.560323472922,5104.61130183947,588.1109455093917
2016-03-21 00:00:00,8999.853019703225,5208.371095996643,600.0652877774593
2016-03-21 01:00:00,9235.975097327953,5345.019039194704,615.8087296037088
2016-03-21 02:00:00,9945.942157847054,5755.889295522436,663.1457902812797
2016-03-21 03:00:00,11861.732641897182,6864.590488893831,790.8811394715455
2016-03-21 04:00:00,17067.62414315561,9877.330226386019,1137.9840060407907
2016-03-21 05:00:00,20693.898965795728,11975.918384551514,1379.7659151723972
2016-03-21 06:00:00,19671.37030760728,11384.163308498886,1311.5888069248247
2016-03-21 07:00:00,18608.420751384772,10769.01595742422,1240.7166349069958
2016-03-21 08:00:00,17858.432999742843,10334.985032757835,1190.7111942588745
2016-03-21 09:00:00,17043.21152157068,9863.20221869944,1136.3562942587548
2016-03-21 10:00:00,16534.548537399445,9568.83012411514,1102.4411848330544
2016-03-21 11:00:00,15991.867965773796,9254.771461442984,1066.257952432386
2016-03-21 12:00:00,15481.203947046419,8959.241333441752,1032.209424008158
2016-03-21 13:00:00,15534.831673151017,8990.276629015549,1035.785053168696
2016-03-21 14:00:00,15640.086090804076,9051.18918674621,1042.8028924912446
2016-03-21 15:00:00,16425.692257545335,9505.833106234,1095.1831913131564
2016-03-21 16:00:00,17132.457662774606,9914.850509094642,1142.3067815930833
2016-03-21 17:00:00,17240.913735717488,9977.615920292394,1149.5380913132758
2016-03-21 18:00:00,17151.26738760234,9925.736023213809,1143.560920179242
2016-03-21 19:00:00,16705.43688849395,9667.726177921195,1113.8351673073064
2016-03-21 20:00:00,15269.494491006615,8836.721397930269,1018.0936939639444
2016-03-21 21:00:00,12022.215613299753,6957.464768931837,801.5813431534542
2016-03-21 22:00:00,9551.738350287125,5527.756712386689,636.8622475713545
2016-03-21 23:00:00,8589.64093569416,4970.974245525434,572.7143930793138
2016-03-22 00:00:00,8924.213913481066,5164.5974328365855,595.0220496331184
2016-03-22 01:00:00,8969.037087538642,5190.53738137588,598.0106352001353
2016-03-22 02:00:00,9866.30098251261,5709.799565528514,657.8357141398836
2016-03-22 03:00:00,12173.493825744074,7045.012095251952,811.6678194421362
2016-03-22 04:00:00,17355.3729123288,10043.855431740947,1157.1696580290509
2016-03-22 05:00:00,19650.559548223406,11372.119760962787,1310.2012493401382
2016-03-22 06:00:00,18614.824061964428,10772.721664358405,1241.143575702284
2016-03-22 07:00:00,17639.51981930093,10208.296176945394,1176.1151558199615
2016-03-22 08:00:00,16962.769932413787,9816.649275338745,1130.992850517948
2016-03-22 09:00:00,16167.158592891816,9356.215188766293,1077.9454567033986
2016-03-22 10:00:00,15747.341543013274,9113.259777893807,1049.954150812321
2016-03-22 11:00:00,15315.518285797878,8863.356166519723,1021.1623309300778
2016-03-22 12:00:00,14942.525444533054,8647.49873760346,996.2930296045445
2016-03-22 13:00:00,15158.236969685135,8772.334739948808,1010.6755976458131
2016-03-22 14:00:00,15326.724079312273,8869.841153654545,1021.9094773218318
2016-03-22 15:00:00,15935.03858437937,9221.883312402095,1062.4688528742038
2016-03-22 16:00:00,16788.27971911822,9715.668761382212,1119.3587138463465
2016-03-22 17:00:00,16953.96538036676,9811.553928304242,1130.4058069244268
2016-03-22 18:00:00,16905.940551019354,9783.761126297857,1127.2037509597658
2016-03-22 19:00:00,16572.16798705491,9590.601152353476,1104.9494620053722
2016-03-22 20:00:00,15093.003243154915,8734.582850556802,1006.3261382938155
2016-03-22 21:00:00,11813.707812549783,6836.7976868874475,787.6790835068847
2016-03-22 22:00:00,9518.9213835664,5508.764964348992,634.6741759955029
2016-03-22 23:00:00,7882.475323553661,4561.7252359814065,525.5641189996815
2016-03-23 00:00:00,8204.641887092484,4748.168616107575,547.0445777626152
2016-03-23 01:00:00,8375.530238186991,4847.064669913631,558.4385602368671
2016-03-23 02:00:00,9107.108471912423,5270.441687144236,607.2165460985353
2016-03-23 03:00:00,10904.83791715019,6310.818908916601,727.0801743756764
2016-03-23 04:00:00,15743.739680812218,9111.175317743326,1049.7139966149712
2016-03-23 05:00:00,18938.991660059397,10960.323077901508,1262.7574534637454
2016-03-23 06:00:00,18180.999770192895,10521.660019567391,1212.2183368215137
2016-03-23 07:00:00,17193.289113281313,9950.054724969395,1146.3627191483204
2016-03-23 08:00:00,16552.958055315947,9579.484031550923,1103.668639619508
2016-03-23 09:00:00,15784.56078575751,9134.799199448753,1052.435744184933
2016-03-23 10:00:00,15189.453108760947,8790.400061252962,1012.7569340228429
2016-03-23 11:00:00,14750.426127143444,8536.32752957792,983.4848057459009
2016-03-23 12:00:00,14424.657701403565,8347.799689301273,961.7641927856175
2016-03-23 13:00:00,14486.289565732732,8383.4671185428,965.8734979402657
2016-03-23 14:00:00,14580.738396782617,8438.126295822025,972.1708746707654
2016-03-23 15:00:00,15201.05910918657,8797.116655071171,1013.5307642143026
2016-03-23 16:00:00,15864.20196109195,9180.888929442677,1057.745820326329
2016-03-23 17:00:00,15948.245412449905,9229.526332953852,1063.3494182644858
2016-03-23 18:00:00,15908.224721327071,9206.365664615198,1060.681038293935
2016-03-23 19:00:00,15432.778910787787,8931.216924751981,1028.9806842437918
2016-03-23 20:00:00,13992.034030365714,8097.432864560415,932.9190053039634
2016-03-23 21:00:00,10918.845159043181,6318.925142835129,728.0141073653691
2016-03-23 22:00:00,8621.2572816812,4989.271173512971,574.822413256049
2016-03-23 23:00:00,8179.829058596327,4733.80900173761,545.3901821808738
2016-03-24 00:00:00,8567.629555576603,4958.235877939173,571.2467840955109
2016-03-24 01:00:00,8737.317285937424,5056.437111695068,582.5607151706461
2016-03-24 02:00:00,9448.885174101439,5468.2337947563465,630.004511047039
2016-03-24 03:00:00,11299.842138532576,6539.414705419122,753.4170846850126
2016-03-24 04:00:00,16267.61052761013,9414.348466296313,1084.6430904294807
2016-03-24 05:00:00,19576.921476557392,11329.504131219663,1305.2914301943247
2016-03-24 06:00:00,18888.565589244623,10931.140635794804,1259.3952947008513
2016-03-24 07:00:00,17864.035896500038,10338.227526325247,1191.0847674547515
2016-03-24 08:00:00,17192.48869945886,9949.591511602623,1146.3093515489093
2016-03-24 09:00:00,16355.255841169143,9465.070329957969,1090.4868425649872
2016-03-24 10:00:00,15728.131611274312,9102.142657091252,1048.6733284264562
2016-03-24 11:00:00,15309.515182129453,8859.882066268925,1020.7620739344952
2016-03-24 12:00:00,14937.72296159831,8644.719457402822,995.9728240080783
2016-03-24 13:00:00,15005.758136507131,8684.092593578538,1000.509069958015
2016-03-24 14:00:00,15119.01669238476,8749.637284976929,1008.0605852746736
2016-03-24 15:00:00,15786.561820313651,9135.957232865687,1052.5691631834604
2016-03-24 16:00:00,16349.252737500716,9461.59622970717,1090.0865855694044
2016-03-24 17:00:00,16373.665359085648,9475.72423739375,1091.7142973514403
2016-03-24 18:00:00,16330.843219584212,9450.94232227139,1088.859130782951
2016-03-24 19:00:00,15971.057206389924,9242.727913906885,1064.8703948476996
2016-03-24 20:00:00,14419.054804646366,8344.55719573386,961.3906195897403
2016-03-24 21:00:00,11253.418136830085,6512.548330146282,750.3217639191736
2016-03-24 22:00:00,8903.002947185963,5152.322278617098,593.6078082487264
2016-03-24 23:00:00,9418.469448848082,5450.63168681897,627.9765422694204
2016-03-25 00:00:00,9801.867669804846,5672.510889503281,653.539622387297
2016-03-25 01:00:00,10009.975263643591,5792.946364864285,667.415198234161
2016-03-25 02:00:00,10783.975429959228,6240.873690533865,719.021666864613
2016-03-25 03:00:00,12740.987225865878,7373.430372294073,849.5054474245462
2016-03-25 04:00:00,18020.116591879094,10428.554132845999,1201.4914493398994
2016-03-25 05:00:00,21649.192862897806,12528.763537795196,1443.460145069444
2016-03-25 06:00:00,20854.782144109522,12069.024271272903,1390.4928026540113
2016-03-25 07:00:00,19923.900868592373,11530.307125715795,1328.4262845389999
2016-03-25 08:00:00,19160.306081968673,11088.401573814268,1277.5135947008912
2016-03-25 09:00:00,18268.6450837519,10572.381883229044,1218.0620889570198
2016-03-25 10:00:00,17577.487748060536,10172.39714102048,1171.9791668656078
2016-03-25 11:00:00,17133.258076597063,9915.313722461413,1142.3601491924942
2016-03-25 12:00:00,16694.631301890786,9661.47279746976,1113.1147047152576
2016-03-25 13:00:00,16784.27765000594,9713.352694548346,1119.0918758492915
2016-03-25 14:00:00,16903.539309551987,9782.371486197537,1127.0436481615327
2016-03-25 15:00:00,17620.30988756197,10197.17905614284,1174.8343334340973
2016-03-25 16:00:00,18191.004942973603,10527.450186652055,1212.8854318141514
2016-03-25 17:00:00,18203.81156413291,10534.861600520424,1213.7393134047275
2016-03-25 18:00:00,18126.571630265837,10490.161510626822,1208.5893400615646
2016-03-25 19:00:00,17673.13719984411,10227.751138349864,1178.3565949952242
2016-03-25 20:00:00,15952.647688473418,9232.074006471103,1063.6429400612462
2016-03-25 21:00:00,12629.729704544394,7309.043714312612,842.0873511064148
2016-03-25 22:00:00,10134.839819946836,5865.207650080886,675.7405437422793
2016-03-25 23:00:00,9857.896637376816,5704.935825177397,657.2753543460681
2016-03-26 00:00:00,10208.477891612854,5907.8232798240115,680.6503628880929
2016-03-26 01:00:00,10418.186313096512,6029.185181918561,694.632673933779
2016-03-26 02:00:00,11171.775926939501,6465.300566735426,744.87826877925
2016-03-26 03:00:00,13052.748409712764,7553.851978652191,870.2921273951366
2016-03-26 04:00:00,18200.209701931853,10532.777140369944,1213.499159207378
2016-03-26 05:00:00,21839.691352642505,12639.008319087194,1456.161633729266
2016-03-26 06:00:00,20998.05621832928,12151.939463925286,1400.0456029485829
2016-03-26 07:00:00,20249.669294332256,11718.834965992444,1350.1468974992833
2016-03-26 08:00:00,19480.471610951357,11273.686920523503,1298.8606344652974
2016-03-26 09:00:00,18598.415578604065,10763.225790339557,1240.049539914358
2016-03-26 10:00:00,17920.064864072006,10370.652461999362,1194.8204994135224
2016-03-26 11:00:00,17476.635606430988,10114.032256807071,1165.2548493398199
2016-03-26 12:00:00,16977.177381218004,9824.987115940661,1131.9534673073463
2016-03-26 13:00:00,17096.439040764053,9894.00590758985,1139.9052396195873
2016-03-26 14:00:00,17188.486630346575,9947.275444768758,1146.0425135518544
2016-03-26 15:00:00,17881.244793682854,10348.186613710868,1192.2321708420882
2016-03-26 16:00:00,18420.723710018676,10660.392422915931,1228.2019328451129
2016-03-26 17:00:00,18398.712329901115,10647.65405532967,1226.7343238613098
2016-03-26 18:00:00,18295.859153715428,10588.131137699329,1219.8765873369944
2016-03-26 19:00:00,17790.798031745246,10295.843503265509,1186.2016321086435
2016-03-26 20:00:00,16060.703554505071,9294.607810985472,1070.8475659817334
2016-03-26 21:00:00,12906.272680203187,7469.083932532717,860.5258567029209
2016-03-26 22:00:00,10500.228729898323,6076.664552012802,700.1028528734079
2016-03-26 23:00:00,8061.367812872734,4665.253423455193,537.4917774680436
2016-03-27 00:00:00,8428.757757380363,4877.868358804041,561.9875055976995
2016-03-27 01:00:00,8616.454798746461,4986.491893312332,574.5022076595827
2016-03-27 02:00:00,9244.779649374977,5350.114386229209,616.39577319723
2016-03-27 03:00:00,11068.12233693136,6405.314435738312,737.9671646555236
2016-03-27 04:00:00,15975.459482413433,9245.275587424137,1065.1639166444602
2016-03-27 05:00:00,19449.655678786778,11255.85320590274,1296.8059818879733
2016-03-27 06:00:00,18767.70310205366,10861.195417412067,1251.336787189788
