,AT_P2HT_OTH,AT_STUR_BIO_CHP,AT_COMC_GAS_CHP
2016-07-01 05:00:00,1975.793623090456,968.8050094965015,53.617269725356856
2016-07-01 06:00:00,1730.9167453147281,848.7327797218604,46.972026289118
2016-07-01 07:00:00,1622.0825774144048,795.3673442664644,44.018584761900726
2016-07-01 08:00:00,1463.819558259351,717.7651068750761,39.72378854107228
2016-07-01 09:00:00,1351.8110604619346,662.8431795522309,36.684204969311175
2016-07-01 10:00:00,1303.2891606063738,639.051089578367,35.36746228842681
2016-07-01 11:00:00,1210.326642191514,593.4681134602162,32.84473098392872
2016-07-01 12:00:00,1172.2346834264008,574.7902110508277,31.81102644940268
2016-07-01 13:00:00,1147.7469956488283,562.7829880733635,31.14650210577879
2016-07-01 14:00:00,1207.1523122944213,591.9116215927671,32.75858893938488
2016-07-01 15:00:00,1277.4410457300469,626.3767986577104,34.6660199257127
2016-07-01 16:00:00,1354.9853903590274,664.3996714196801,36.77034701385501
2016-07-01 17:00:00,1457.0174227655807,714.4297671591137,39.539198445621196
2016-07-01 18:00:00,1459.738276963089,715.7639030454986,39.61303448380163
2016-07-01 19:00:00,1346.3693520669185,660.1749077794611,36.536532892950305
2016-07-01 20:00:00,1013.9716642713471,497.1879736594393,27.51623022857423
2016-07-01 21:00:00,654.8189102002797,321.08203665663245,17.769873188757238
2016-07-01 22:00:00,776.8038733885589,380.89579556288885,21.080188900513264
2016-07-01 23:00:00,794.9429013719462,389.79003480545487,21.572429155049477
2016-07-02 00:00:00,834.3952872358134,409.1350051580359,22.643051708665734
2016-07-02 01:00:00,943.6829308357215,462.72279659449606,25.608799242246413
2016-07-02 02:00:00,1316.4399558943296,645.4994130292273,35.72433647296556
2016-07-02 03:00:00,2075.104801299501,1017.50096934955,56.312285118942604
2016-07-02 04:00:00,2536.289587777122,1243.6370020917907,68.82749359052579
2016-07-02 05:00:00,2455.570913251049,1204.057637462372,66.63702445783964
2016-07-02 06:00:00,2231.553917656216,1094.2137828166822,60.55785731431745
2016-07-02 07:00:00,2081.906936793271,1020.8363090655124,56.49687521439369
2016-07-02 08:00:00,1891.90061866729,927.6691529996335,51.34065854812687
2016-07-02 09:00:00,1800.7520030507692,882.9756008057395,48.86715126908241
2016-07-02 10:00:00,1725.0215612201273,845.8421519680264,46.812048206393726
2016-07-02 11:00:00,1603.4900737314329,786.2507490428342,43.51403850100111
2016-07-02 12:00:00,1545.4451841845935,757.7891834666231,41.93886968648523
2016-07-02 13:00:00,1554.5146981762873,762.2363030879061,42.18498981375334
2016-07-02 14:00:00,1642.4889838957154,805.3733634143512,44.57235504825397
2016-07-02 15:00:00,1766.7413255819179,866.2989022259283,47.944200791827015
2016-07-02 16:00:00,1860.6107953959472,912.3265903062073,50.491544109051915
2016-07-02 17:00:00,1954.9337409095606,958.5766343675505,53.05119343264021
2016-07-02 18:00:00,1938.1551400249275,950.3494630681769,52.595871197194214
2016-07-02 19:00:00,1780.799072269043,873.1919376389169,48.32568698909258
2016-07-02 20:00:00,1355.4388660586121,664.6220274007441,36.78265302021841
2016-07-02 21:00:00,941.4155523377981,461.6110166891753,25.547269210429384
2016-07-02 22:00:00,906.9513991693625,444.7119621282999,24.612012726810583
2016-07-02 23:00:00,970.8914728108027,476.06415545834506,26.34715962405073
2016-07-03 00:00:00,980.4144625020807,480.7336310606922,26.60558575768224
2016-07-03 01:00:00,1144.5726657517355,561.2264962059146,31.06036006123496
2016-07-03 02:00:00,1631.605567105683,800.0368198688116,44.277010895532236
2016-07-03 03:00:00,2531.3013550816904,1241.191086300085,68.69212752052833
2016-07-03 04:00:00,2823.79318131381,1384.6106940864615,76.62950162492473
2016-07-03 05:00:00,2747.6092637835836,1347.2548892676846,74.56209255587267
2016-07-03 06:00:00,2458.7452431481415,1205.614129329821,66.72316650238348
2016-07-03 07:00:00,2263.7506923267288,1110.0010574722367,61.43158376611922
2016-07-03 08:00:00,2094.6042563816427,1027.0622765353087,56.84144339256904
2016-07-03 09:00:00,1983.049234283811,972.3627051935279,53.814165827171344
2016-07-03 10:00:00,1900.0631812598144,931.6715606587883,51.56216666266817
2016-07-03 11:00:00,1817.9840796349872,891.4251280861772,49.33477951089181
2016-07-03 12:00:00,1817.9840796349872,891.4251280861772,49.33477951089181
2016-07-03 13:00:00,1832.4953020216967,898.5405194802299,49.72857171452078
2016-07-03 14:00:00,1935.4342858274194,949.0153271817923,52.5220351590138
2016-07-03 15:00:00,2054.6983948181905,1007.4949502016635,55.75851483258938
2016-07-03 16:00:00,2166.7068926156066,1062.4168775245082,58.79809840435047
2016-07-03 17:00:00,2286.4244773059627,1121.118856525444,62.04688408428947
2016-07-03 18:00:00,2274.1806334171765,1115.115245036712,61.71462191247753
2016-07-03 19:00:00,2078.279131196594,1019.0574612169992,56.398427163486446
2016-07-03 20:00:00,1583.083667250122,776.2447298949475,42.96026821464787
2016-07-03 21:00:00,1090.1555818015736,534.5437784782165,29.583639297626323
2016-07-03 22:00:00,604.4831075463801,296.4005227585119,16.403906482419256
2016-07-03 23:00:00,638.9472607148159,313.29957731938725,17.339162966038053
2016-07-04 00:00:00,653.9119588011104,320.63732469450423,17.74526117603043
2016-07-04 01:00:00,774.0830191910509,379.561659676504,21.006352862332832
2016-07-04 02:00:00,1101.9459499907755,540.3250339858844,29.903595463074858
2016-07-04 03:00:00,1783.9734021661357,874.7484295063658,48.411829033636415
2016-07-04 04:00:00,2256.9485568329583,1106.6657177562743,61.24699367066813
2016-07-04 05:00:00,2185.2993962985784,1071.5334727481386,59.3026446652501
2016-07-04 06:00:00,1904.5979382556611,933.8951204694299,51.685226726302226
2016-07-04 07:00:00,1791.2290133594906,878.3061252033923,48.6087251354509
2016-07-04 08:00:00,1616.187393319804,792.4767165126304,43.85860667917646
2016-07-04 09:00:00,1502.364992724049,736.6653652655289,40.76979908196173
2016-07-04 10:00:00,1432.529734988008,702.4225441816496,38.87467410199731
2016-07-04 11:00:00,1345.915876367334,659.952551798397,36.5242268865869
2016-07-04 12:00:00,1311.9051988984827,643.2758532185858,35.601276409331504
2016-07-04 13:00:00,1290.138365318418,632.6027661275066,35.010588103888054
2016-07-04 14:00:00,1349.5436819640113,661.7313996469102,36.622674937494146
2016-07-04 15:00:00,1440.692297580532,706.4249518408045,39.096182216538615
2016-07-04 16:00:00,1525.038777703283,747.7831643187363,41.385099400132
2016-07-04 17:00:00,1639.7681296982073,804.0392275279663,44.49851901007354
2016-07-04 18:00:00,1647.0237408915618,807.5969232249926,44.69541511188802
2016-07-04 19:00:00,1517.783166509928,744.2254686217099,41.18820329831751
2016-07-04 20:00:00,1142.7587629533969,560.3370722816578,31.01113603578133
2016-07-04 21:00:00,749.1418557138934,367.3320807179757,20.32952251234554
2016-07-04 22:00:00,449.39441828841905,220.3547772345726,12.195252306134643
2016-07-04 23:00:00,479.77729016059277,235.25262796587066,13.019754732482799
2016-07-05 00:00:00,487.03290135394764,238.81032366289705,13.216650834297281
2016-07-05 01:00:00,584.9836524642387,286.83921557275346,15.874748208792825
2016-07-05 02:00:00,859.7899264125556,421.5869400976283,23.33218806501643
2016-07-05 03:00:00,1446.587481675133,709.3155795946384,39.25616029926288
2016-07-05 04:00:00,1834.3092048200356,899.4299434044866,49.77779573997441
2016-07-05 05:00:00,1766.7413255819179,866.2989022259283,47.944200791827015
2016-07-05 06:00:00,1526.8526805016218,748.6725882429929,41.43432342558562
2016-07-05 07:00:00,1446.587481675133,709.3155795946384,39.25616029926288
2016-07-05 08:00:00,1296.4870251126035,635.7157498624047,35.18287219297572
2016-07-05 09:00:00,1206.6988365948368,591.689265611703,32.74628293302148
2016-07-05 10:00:00,1156.8165096405219,567.2301076946466,31.3926222330469
2016-07-05 11:00:00,1067.4817968223397,523.425979425009,28.968338979456057
2016-07-05 12:00:00,1034.3780707526578,507.193992807326,28.070000514927468
2016-07-05 13:00:00,994.9256848887906,487.849022454745,26.99937796131121
2016-07-05 14:00:00,1053.8775258347991,516.7552999930845,28.599158788553897
2016-07-05 15:00:00,1117.3641237766544,547.8851373420656,30.32199967943064
2016-07-05 16:00:00,1178.1298675210019,577.6808388046616,31.971004532126948
2016-07-05 17:00:00,1270.6389102362768,623.0414589417481,34.481429830261625
2016-07-05 18:00:00,1288.777938219664,631.9356981843142,34.97367008479784
2016-07-05 19:00:00,1183.571575916018,580.3491105774314,32.11867660848781
2016-07-05 20:00:00,893.8006038814067,438.26363867743953,24.25513854227183
2016-07-05 21:00:00,574.1002356742063,281.50267202721386,15.579404056071098
2016-07-05 22:00:00,331.03726069681727,162.31986617682946,8.983384645285861
2016-07-05 23:00:00,360.0597054702369,176.55064896493508,9.770969052543801
2016-07-06 00:00:00,356.8853755731441,174.994157097486,9.684827007999964
2016-07-06 01:00:00,443.9527098934029,217.68650546180282,12.04758022977378
2016-07-06 02:00:00,679.3065979778526,333.08925963409666,18.434397532381126
2016-07-06 03:00:00,1218.4892047840383,597.4705211193709,33.066239098470014
2016-07-06 04:00:00,1520.0505450078513,745.3372485270306,41.24973333013454
2016-07-06 05:00:00,1452.9361414693185,712.4285633295365,39.428444388350556
2016-07-06 06:00:00,1224.837864578224,600.5835048542691,33.238523187557696
2016-07-06 07:00:00,1177.2229161218324,577.2361268425333,31.94639251940014
2016-07-06 08:00:00,1047.9823417401985,513.8646722392506,28.43918070582963
2016-07-06 09:00:00,978.1470840041573,479.6218511553715,26.544055725865213
2016-07-06 10:00:00,943.6829308357215,462.72279659449606,25.608799242246413
2016-07-06 11:00:00,845.2787040258457,414.47154870357554,22.938395861387463
2016-07-06 12:00:00,816.2562592524262,400.2407659154699,22.150811454129524
2016-07-06 13:00:00,761.8391753022645,373.55804818777193,20.67409069052089
2016-07-06 14:00:00,811.2680265569946,397.7948501237643,22.015445384132068
2016-07-06 15:00:00,863.8712077088178,423.5881439272057,23.44294212228708
2016-07-06 16:00:00,907.8583505685318,445.1566740904282,24.636624739537393
2016-07-06 17:00:00,987.2165979958511,484.0689707766545,26.79017585313332
2016-07-06 18:00:00,1017.1459941684399,498.74446552688835,27.60237227311807
2016-07-06 19:00:00,928.2647570498424,455.16269323831494,25.19039502589063
2016-07-06 20:00:00,708.329042751272,347.3200424222023,19.22198193963907
2016-07-06 21:00:00,446.673564090911,219.0206413481877,12.121416267954212
2016-07-06 22:00:00,277.5271281458249,136.08186041125978,7.531275894404039
2016-07-06 23:00:00,308.36347571758324,151.20206712362196,8.368084327115598
2016-07-07 00:00:00,302.4682916229824,148.31143936978802,8.20810624439133
2016-07-07 01:00:00,361.42013256899094,177.2177169081275,9.807887071634017
2016-07-07 02:00:00,570.0189543779443,279.5014681976365,15.46864999880045
2016-07-07 03:00:00,1077.9117379127874,528.5401669894845,29.251377125814383
2016-07-07 04:00:00,1374.9383211407533,674.1833345865026,37.31181129384484
2016-07-07 05:00:00,1310.9982474993133,642.8311412564574,35.57666439660469
2016-07-07 06:00:00,1072.9235052173558,526.0942511977788,29.116011055816923
2016-07-07 07:00:00,1032.564167954319,506.30456888306946,28.020776489473846
2016-07-07 08:00:00,939.6016495394595,460.72159276491874,25.498045184975766
2016-07-07 09:00:00,896.9749337784993,439.8201305448886,24.341280586815667
2016-07-07 10:00:00,867.0455376059105,425.14463579465473,23.529084166830916
2016-07-07 11:00:00,754.130088409325,369.77799650968143,20.464888582343
2016-07-07 12:00:00,730.0958763313367,357.9931295132814,19.81267024508252
2016-07-07 13:00:00,672.957938183667,329.9762758991985,18.26211344329345
2016-07-07 14:00:00,717.8520324425504,351.9895180245494,19.480408073270578
2016-07-07 15:00:00,781.7921060839903,383.3417113545945,21.215554970510723
2016-07-07 16:00:00,801.7450368657164,393.1253745214171,21.757019250500555
2016-07-07 17:00:00,865.2316348075717,424.2552118703981,23.479860141377298
2016-07-07 18:00:00,900.6027393751768,441.5989783934018,24.439728637722908
2016-07-07 19:00:00,813.0819293553334,398.6842740480209,22.06466940958569
2016-07-07 20:00:00,613.5526215380737,300.84764237979493,16.65002660968736
2016-07-07 21:00:00,383.1869661490556,187.8908039992067,10.39857537707747
2016-07-07 22:00:00,282.0618851416717,138.30542022190127,7.654335958038091
2016-07-07 23:00:00,310.17737851592193,152.09149104787858,8.417308352569218
2016-07-08 00:00:00,302.92176732256706,148.5337953508522,8.220412250754736
2016-07-08 01:00:00,360.51318116982156,176.77300494599922,9.783275058907206
2016-07-08 02:00:00,566.3911487812668,277.72262034912325,15.370201947893207
2016-07-08 03:00:00,1058.4122828306458,518.978859803726,28.72221885218795
2016-07-08 04:00:00,1345.915876367334,659.952551798397,36.5242268865869
2016-07-08 05:00:00,1304.1961120055432,639.4958015404953,35.39207430115362
2016-07-08 06:00:00,1078.8186893119566,528.9848789516127,29.27598913854119
2016-07-08 07:00:00,1033.0176436539039,506.5269248641336,28.033082495837252
2016-07-08 08:00:00,938.69469814029,460.2768808027904,25.473433172248953
2016-07-08 09:00:00,889.2658468855598,436.04007886679807,24.132078478637776
2016-07-08 10:00:00,856.6155965154628,420.0304482301793,23.246046020472598
2016-07-08 11:00:00,755.0370398084942,370.22270847180965,20.48950059506981
2016-07-08 12:00:00,725.1076436359053,355.54721372157576,19.677304175085062
2016-07-08 13:00:00,680.2135493770218,333.5339715962249,18.459009545107936
2016-07-08 14:00:00,720.1194109404738,353.10129792987016,19.541938105087603
2016-07-08 15:00:00,784.5129602814984,384.6758472409794,21.28939100869115
2016-07-08 16:00:00,813.5354050549181,398.9066300290851,22.076975415949093
2016-07-08 17:00:00,877.0220029967735,430.0364673780661,23.799816306825836
2016-07-08 18:00:00,902.8701178731003,442.7107582987225,24.501258669539933
2016-07-08 19:00:00,819.8840648491037,402.01961376398316,22.24925950503677
2016-07-08 20:00:00,614.459572937243,301.2923543419232,16.67463862241417
2016-07-08 21:00:00,383.64044184864036,188.1131599802709,10.410881383440877
2016-07-08 22:00:00,256.2137702653449,125.63112930124471,6.952893595323989
2016-07-08 23:00:00,268.91108985371596,131.85709677104091,7.297461773499338
2016-07-09 00:00:00,263.0159057591151,128.96646901720698,7.137483690775069
2016-07-09 01:00:00,297.02658322796617,145.64316759701825,8.060434168030467
2016-07-09 02:00:00,481.1377172593468,235.91969590906308,13.056672751573014
2016-07-09 03:00:00,918.2882916589795,450.2708616549036,24.919662885895715
2016-07-09 04:00:00,1234.8143299690869,605.4753364376804,33.50925532755261
2016-07-09 05:00:00,1180.8507217185097,579.0149746910464,32.04484057030737
2016-07-09 06:00:00,984.4957437983429,482.73483489026955,26.716339814952885
2016-07-09 07:00:00,930.5321355477658,456.2744731436357,25.25192505770766
2016-07-09 08:00:00,855.7086451162934,419.585736268051,23.221434007745785
2016-07-09 09:00:00,809.4541237586561,396.9054261995077,21.966221358678446
2016-07-09 10:00:00,794.0359499727767,389.3453228433266,21.547817142322664
2016-07-09 11:00:00,695.1782474633163,340.8717189713419,18.86510775510031
2016-07-09 12:00:00,672.957938183667,329.9762758991985,18.26211344329345
2016-07-09 13:00:00,614.459572937243,301.2923543419232,16.67463862241417
2016-07-09 14:00:00,663.4349484923886,325.3068002968514,18.00368730966194
2016-07-09 15:00:00,733.2702062284295,359.5496213807305,19.89881228962636
2016-07-09 16:00:00,722.8402651379819,354.435433816255,19.615774143268034
2016-07-09 17:00:00,782.2455817835751,383.56406733565865,21.227860976874126
2016-07-09 18:00:00,808.093696659902,396.2383582563152,21.92930333958823
2016-07-09 19:00:00,737.8049632242764,361.773181191372,20.02187235326041
2016-07-09 20:00:00,545.5312666003715,267.49424522017244,14.804125655176566
2016-07-09 21:00:00,341.9206774868496,167.6564097223691,9.27872879800759
2016-07-09 22:00:00,244.42340207614313,119.8498737935768,6.632937429875451
2016-07-09 23:00:00,273.4458468495628,134.08065658168243,7.420521837133392
2016-07-10 00:00:00,282.9688365408411,138.75013218402958,7.678947970764902
2016-07-10 01:00:00,355.97842417397476,174.5494451353577,9.660214995273153
2016-07-10 02:00:00,553.2403534933111,271.2742968982629,15.013327763354452
2016-07-10 03:00:00,977.240132604988,479.17713919324314,26.519443713138404
2016-07-10 04:00:00,1155.002606842183,566.34068377039,31.343398207593278
2016-07-10 05:00:00,1119.631502274578,548.9969172473862,30.38352971124766
2016-07-10 06:00:00,882.9171870913742,432.92709513189993,23.9597943895501
2016-07-10 07:00:00,852.9877909187853,418.25160038166604,23.14759796956535
2016-07-10 08:00:00,785.4199116806678,385.12055920310775,21.314003021417964
2016-07-10 09:00:00,765.9204565985266,375.5592520173493,20.78484474779154
2016-07-10 10:00:00,745.9675258168006,365.7755888505267,20.243380467801703
2016-07-10 11:00:00,647.5632990069248,317.52434095960615,17.572977086942757
2016-07-10 12:00:00,628.9707953239529,308.407745735976,17.068430826043137
2016-07-10 13:00:00,584.9836524642387,286.83921557275346,15.874748208792825
2016-07-10 14:00:00,626.2499411264448,307.0736098495911,16.99459478786271
2016-07-10 15:00:00,703.3408100558406,344.87412663049656,19.08661586964161
2016-07-10 16:00:00,707.4220913521027,346.87533046007394,19.197369926912256
2016-07-10 17:00:00,745.9675258168006,365.7755888505267,20.243380467801703
2016-07-10 18:00:00,787.2338144790065,386.00998312736436,21.363227046871586
2016-07-10 19:00:00,727.3750221338287,356.6589936268965,19.738834206902087
2016-07-10 20:00:00,535.1013255099238,262.38005765569693,14.521087508818242
2016-07-10 21:00:00,338.2928718901722,165.87756187385585,9.180280747100348
2016-07-10 22:00:00,261.2020029607763,128.07704509295036,7.088259665321447
2016-07-10 23:00:00,287.95706923627256,141.1960479757352,7.81431404076236
2016-07-11 00:00:00,276.62017674665555,135.63714844913144,7.506663881677226
2016-07-11 01:00:00,324.6886009026317,159.20688244193136,8.811100556198188
2016-07-11 02:00:00,519.2296760244599,254.59759831845165,14.090377286099056
2016-07-11 03:00:00,1007.1695287775769,493.85263394347703,27.33164013312315
2016-07-11 04:00:00,1287.41751112091,631.2686302411216,34.936752065707616
2016-07-11 05:00:00,1226.198291676978,601.2505727974615,33.27544120664791
2016-07-11 06:00:00,977.6936083045725,479.3994951743072,26.531749719501803
2016-07-11 07:00:00,944.5898822348911,463.16750855662434,25.633411254973222
2016-07-11 08:00:00,866.138586206741,424.6999238325264,23.504472154104104
2016-07-11 09:00:00,835.7557143345675,409.80207310122836,22.67996972775595
2016-07-11 10:00:00,808.5471723594866,396.46071423737936,21.941609345951637
2016-07-11 11:00:00,695.1782474633163,340.8717189713419,18.86510775510031
2016-07-11 12:00:00,680.6670250766065,333.7563275772891,18.471315551471342
2016-07-11 13:00:00,622.6221355297673,305.2947620010779,16.896146736955465
2016-07-11 14:00:00,664.7953755911426,325.9738682400438,18.040605328752157
2016-07-11 15:00:00,734.6306333271835,360.21668932392294,19.935730308716572
2016-07-11 16:00:00,746.4210015163852,365.9979448315908,20.25568647416511
2016-07-11 17:00:00,802.6519882648856,393.5700864835454,21.781631263227364
2016-07-11 18:00:00,841.1974227295836,412.4703448739981,22.827641804116812
2016-07-11 19:00:00,755.9439912076635,370.66742043393793,20.51411260779662
2016-07-11 20:00:00,569.1120029787749,279.05675623550815,15.444037986073639
2016-07-11 21:00:00,357.3388512727288,175.21651307855018,9.69713301436337
2016-07-11 22:00:00,244.42340207614313,119.8498737935768,6.632937429875451
2016-07-11 23:00:00,277.0736524462402,135.8595044301956,7.518969888040633
2016-07-12 00:00:00,268.91108985371596,131.85709677104091,7.297461773499338
2016-07-12 01:00:00,311.537805614676,152.75855899107103,8.454226371659436
2016-07-12 02:00:00,503.3580265389961,246.81513898120645,13.659667063379873
2016-07-12 03:00:00,991.7513549916978,486.29253058729597,26.913235916767373
2016-07-12 04:00:00,1288.3244625200794,631.71334220325,34.961364078434435
2016-07-12 05:00:00,1226.198291676978,601.2505727974615,33.27544120664791
2016-07-12 06:00:00,981.32141390125,481.17834302282057,26.630197770409055
2016-07-12 07:00:00,945.950309333645,463.83457649981676,25.670329274063434
2016-07-12 08:00:00,874.3011487992653,428.7023314916811,23.7259802686454
2016-07-12 09:00:00,848.4530339229385,416.0280405710246,23.0245379059313
2016-07-12 10:00:00,820.3375405486884,402.2419697450473,22.26156551140017
2016-07-12 11:00:00,698.3525773604091,342.4282108387909,18.95124979964415
2016-07-12 12:00:00,677.0392194799291,331.9774797287759,18.3728675005641
2016-07-12 13:00:00,619.9012813322593,303.96062611469296,16.822310698775034
2016-07-12 14:00:00,661.1675699944652,324.19502039153065,17.942157277844917
2016-07-12 15:00:00,731.9097791296755,358.88255343753804,19.86189427053614
2016-07-12 16:00:00,738.2584389238609,361.9955371724361,20.034178359623816
2016-07-12 17:00:00,792.6755228740228,388.67825490013416,21.510899123232452
2016-07-12 18:00:00,830.3140059395514,407.13380132845856,22.53229765139509
2016-07-12 19:00:00,743.7001473188773,364.6638089452059,20.181850435984675
2016-07-12 20:00:00,556.4146833904038,272.830788765712,15.09946980789829
2016-07-12 21:00:00,344.6415316843577,168.99054560875396,9.352564836188021
2016-07-12 22:00:00,229.9121796894334,112.73448239952404,6.2391452262464835
2016-07-12 23:00:00,260.295051561607,127.63233313082208,7.0636476525946374
2016-07-13 00:00:00,252.13248896908277,123.62992547166739,6.842139538053343
2016-07-13 01:00:00,291.58487483295005,142.97489582424842,7.9127620916696015
2016-07-13 02:00:00,473.42863036640716,232.13964423097252,12.847470643395123
2016-07-13 03:00:00,939.6016495394595,460.72159276491874,25.498045184975766
2016-07-13 04:00:00,1220.303107582377,598.3599450436276,33.11546312392364
2016-07-13 05:00:00,1158.1769367392758,567.897175637839,31.429540252137116
2016-07-13 06:00:00,925.0904271527497,453.6062013708659,25.104252981346793
2016-07-13 07:00:00,891.0797496838986,436.92950279105463,24.181302504091395
2016-07-13 08:00:00,824.8722975445351,404.4655295556888,22.384625575034228
2016-07-13 09:00:00,802.198512565301,393.3477305024813,21.769325256863958
2016-07-13 10:00:00,775.4434462898049,380.22872761969643,21.043270881423048
2016-07-13 11:00:00,659.3536671961265,323.305596467274,17.89293325239129
2016-07-13 12:00:00,638.9472607148159,313.29957731938725,17.339162966038053
2016-07-13 13:00:00,585.4371281638234,287.06157155381766,15.887054215156233
2016-07-13 14:00:00,623.075611229352,305.51711798214205,16.908452743318872
2016-07-13 15:00:00,691.5504418666387,339.0928711228286,18.766659704193067
2016-07-13 16:00:00,695.1782474633163,340.8717189713419,18.86510775510031
2016-07-13 17:00:00,746.8744772159698,366.22030081265495,20.267992480528516
2016-07-13 18:00:00,782.6990574831598,383.78642331672285,21.240166983237533
2016-07-13 19:00:00,700.6199558583324,343.5399907441116,19.01277983146117
2016-07-13 20:00:00,523.7644330203068,256.8211581290932,14.21343734973311
2016-07-13 21:00:00,324.2351252030471,158.98452646086722,8.798794549834783
2016-07-13 22:00:00,302.92176732256706,148.5337953508522,8.220412250754736
2016-07-13 23:00:00,332.3976877955713,162.9869341200219,9.020302664376079
2016-07-14 00:00:00,331.03726069681727,162.31986617682946,8.983384645285861
2016-07-14 01:00:00,388.6286745440718,190.55907577197652,10.546247453438335
2016-07-14 02:00:00,594.9601178551017,291.7310471561647,16.145480348787743
2016-07-14 03:00:00,1097.4111929949286,538.1014741752429,29.780535399440804
2016-07-14 04:00:00,1400.3329603174952,686.635269526095,38.00094765019554
2016-07-14 05:00:00,1338.660265173979,656.3948561013707,36.32733078477242
2016-07-14 06:00:00,1111.9224153816385,545.2168655692957,30.174327603069777
2016-07-14 07:00:00,1060.6796613285692,520.0906397090466,28.78374888400497
2016-07-14 08:00:00,969.0775700124638,475.17473153408844,26.297935598597107
2016-07-14 09:00:00,923.276524354411,452.71677744660934,25.055028955893174
2016-07-14 10:00:00,889.2658468855598,436.04007886679807,24.132078478637776
2016-07-14 11:00:00,786.7803387794219,385.78762714630017,21.35092104050818
2016-07-14 12:00:00,762.7461267014339,374.00276014990027,20.6987027032477
2016-07-14 13:00:00,716.9450810433809,351.54480606242106,19.455796060543765
2016-07-14 14:00:00,761.8391753022645,373.55804818777193,20.67409069052089
2016-07-14 15:00:00,827.5931517420431,405.7996654420736,22.458461613214652
2016-07-14 16:00:00,850.720412420862,417.13982047634534,23.086067937748325
2016-07-14 17:00:00,913.7535346631325,448.0473018442621,24.79660282226166
2016-07-14 18:00:00,941.4155523377981,461.6110166891753,25.547269210429384
2016-07-14 19:00:00,852.9877909187853,418.25160038166604,23.14759796956535
2016-07-14 20:00:00,639.4007364144006,313.5219333004514,17.35146897240146
2016-07-14 21:00:00,404.046848329951,198.1191791281576,10.964651669794115
2016-07-14 22:00:00,404.9537997291203,198.5638910902859,10.989263682520924
2016-07-14 23:00:00,439.8714285971408,215.68530163222545,11.936826172503132
2016-07-15 00:00:00,436.24362300046334,213.9064537837123,11.838378121595891
2016-07-15 01:00:00,515.6018704277825,252.8187504699385,13.991929235191815
2016-07-15 02:00:00,777.2573490881437,381.11815154395305,21.09249490687667
2016-07-15 03:00:00,1362.2410015523824,667.9573671167065,36.9672431156695
2016-07-15 04:00:00,1739.9862593064217,853.1798993431435,47.218146416386105
2016-07-15 05:00:00,1691.9178351504456,829.6101653503434,45.91370974186514
2016-07-15 06:00:00,1435.7040648851007,703.9790360490988,38.960816146541156
2016-07-15 07:00:00,1360.4270987540435,667.0679431924498,36.91801909021587
2016-07-15 08:00:00,1233.9073785699175,605.0306244755521,33.4846433148258
2016-07-15 09:00:00,1155.9095582413524,566.7853957325183,31.368010220320087
2016-07-15 10:00:00,1113.736318179977,546.1062894935524,30.2235516285234
2016-07-15 11:00:00,1004.9021502796536,492.7408540381564,27.27011010130613
2016-07-15 12:00:00,968.1706186132944,474.7300195719601,26.273323585870294
2016-07-15 13:00:00,927.3578056506731,454.71798127618666,25.165783013163818
2016-07-15 14:00:00,977.6936083045725,479.3994951743072,26.531749719501803
2016-07-15 15:00:00,1051.6101473368758,515.6435200877637,28.53762875673687
2016-07-15 16:00:00,1101.4924742911908,540.1026780048202,29.89128945671145
2016-07-15 17:00:00,1186.292430113526,581.6832464638163,32.19251264666825
2016-07-15 18:00:00,1205.3384094960825,591.0221976685106,32.70936491393126
2016-07-15 19:00:00,1102.8529013899447,540.7697459480127,29.928207475801667
2016-07-15 20:00:00,828.9535788407973,406.46673338526614,22.49537963230487
2016-07-15 21:00:00,526.485287217815,258.15529401547815,14.287273387913546
2016-07-15 22:00:00,414.47678942039863,203.23336669263307,11.247689816152436
2016-07-15 23:00:00,423.9997791116769,207.90284229498016,11.506115949783945
2016-07-16 00:00:00,444.40618559298764,217.90886144286696,12.059886236137185
2016-07-16 01:00:00,515.1483947281979,252.59639448887432,13.97962322882841
2016-07-16 02:00:00,784.9664359810831,384.89820322204355,21.301697015054557
2016-07-16 03:00:00,1355.8923417581968,664.8443833818084,36.79495902658182
2016-07-16 04:00:00,1690.5574080516915,828.9430974071511,45.876791722774925
2016-07-16 05:00:00,1618.9082475173122,793.8108523990154,43.93244271735689
2016-07-16 06:00:00,1418.0185126012982,695.307152787597,38.48088189836835
2016-07-16 07:00:00,1349.0902062644263,661.5090436658462,36.61036893113074
2016-07-16 08:00:00,1203.9779823973286,590.3551297253182,32.67244689484105
2016-07-16 09:00:00,1143.2122386529813,560.559428262722,31.023442042144737
2016-07-16 10:00:00,1089.702106101989,534.3214224971524,29.571333291262917
2016-07-16 11:00:00,984.4957437983429,482.73483489026955,26.716339814952885
2016-07-16 12:00:00,933.2529897452739,457.6086090300206,25.32576109588809
2016-07-16 13:00:00,900.1492636755922,441.3766224123376,24.4274226313595
2016-07-16 14:00:00,960.9150074199395,471.1723238749338,26.076427484055813
2016-07-16 15:00:00,1039.3663034480892,509.63990859903174,28.205366584924928
2016-07-16 16:00:00,1085.167349106142,532.0978626865109,29.448273227628864
2016-07-16 17:00:00,1174.5020619243242,575.9019909561484,31.872556481219704
2016-07-16 18:00:00,1184.0250516156027,580.5714665584956,32.13098261485122
2016-07-16 19:00:00,1089.702106101989,534.3214224971524,29.571333291262917
