,PT_P2HT_OTH,PT_STUR_BIO_CHP,PT_COMC_GAS_CHP
2016-04-17 15:00:00,606.010829352377,6613.4733994282715,704.3391369359008
2016-04-17 16:00:00,641.4925013304271,7000.689406846561,745.5778887990807
2016-04-17 17:00:00,666.0877512243026,7269.100502897874,774.1638417951485
2016-04-17 18:00:00,706.4078330175413,7709.118693145929,821.0260598214891
2016-04-17 19:00:00,711.2462428327299,7761.920875975696,826.64952598465
2016-04-17 20:00:00,663.6685463167083,7242.6994114829895,771.352108713568
2016-04-17 21:00:00,496.74340769270015,5421.024103856041,577.3425260845174
2016-04-17 22:00:00,331.0278715224893,3612.549341936534,384.73880999625715
2016-04-17 23:00:00,289.0949864575211,3154.930424078556,336.0021032488628
2016-04-18 00:00:00,304.41661753895187,3322.137336372818,353.8097460988724
2016-04-18 01:00:00,312.8838347155319,3414.541156324909,363.6508118844038
2016-04-18 02:00:00,369.33194922606606,4030.5666226721864,429.25791712128085
2016-04-18 03:00:00,507.2266289589423,5535.428833320537,589.5267027713661
2016-04-18 04:00:00,783.8223900605595,8553.953618422196,911.0015184320633
2016-04-18 05:00:00,1030.1780898172476,11242.464760837813,1197.329670573005
2016-04-18 06:00:00,1011.2276513744256,11035.656211421228,1175.304428100625
2016-04-18 07:00:00,903.9762338044108,9865.2078253614,1050.6509281505587
2016-04-18 08:00:00,847.5281192938764,9249.182359014121,985.0438229136815
2016-04-18 09:00:00,758.0175377128867,8272.34197666344,881.0096988952052
2016-04-18 10:00:00,706.4078330175413,7709.118693145929,821.0260598214891
2016-04-18 11:00:00,676.1677716726123,7379.105050459888,785.8793963017337
2016-04-18 12:00:00,637.4604931511032,6956.687587821754,740.8916669964466
2016-04-18 13:00:00,620.9292596158753,6776.280129820052,721.6781576056469
2016-04-18 14:00:00,598.3500138116616,6529.869943281141,695.4353155108961
2016-04-18 15:00:00,635.8476898793735,6939.086860211833,739.0171782753929
2016-04-18 16:00:00,671.3293618574237,7326.302867630121,780.2559301385727
2016-04-18 17:00:00,696.7310133871639,7603.514327486395,809.7791274951674
2016-04-18 18:00:00,739.0670992700644,8065.5334272468535,858.984456422825
2016-04-18 19:00:00,743.5023082673208,8113.935428174141,864.1393004057227
2016-04-18 20:00:00,693.9086076616372,7572.713054169033,806.4987722333236
2016-04-18 21:00:00,520.532255950711,5680.634836102394,604.9912347200585
2016-04-18 22:00:00,348.36550669358195,3801.7571637431975,404.8895637475837
2016-04-18 23:00:00,297.9654044520337,3251.734425933129,346.31179121465783
2016-04-19 00:00:00,322.56065434590926,3520.1455219844424,374.89774421072565
2016-04-19 01:00:00,320.9478510741796,3502.5447943745203,373.023255489672
2016-04-19 02:00:00,379.00876885644334,4136.17098833172,440.5048494476026
2016-04-19 03:00:00,526.1770674017645,5742.237382737121,611.5519452437461
2016-04-19 04:00:00,808.0144391365026,8817.964532571028,939.1188492478677
2016-04-19 05:00:00,1076.14298306154,11744.085497720598,1250.7525991230336
2016-04-19 06:00:00,1062.4341552518388,11594.479313036258,1234.8194449940777
2016-04-19 07:00:00,949.9411270487027,10366.828562244184,1104.0738567005872
2016-04-19 08:00:00,886.6385986333181,9676.000003554738,1030.5001743992323
2016-04-19 09:00:00,800.3536235957873,8734.361076423898,930.215027822863
2016-04-19 10:00:00,739.0670992700644,8065.5334272468535,858.984456422825
2016-04-19 11:00:00,718.5038575555127,7841.124150220346,835.0847252293913
2016-04-19 12:00:00,664.8781487705055,7255.899957190431,772.7579752543581
2016-04-19 13:00:00,649.1533168711425,7084.2928629936905,754.4817102240854
2016-04-19 14:00:00,628.1868743386581,6855.483404064701,730.1133568503881
2016-04-19 15:00:00,664.0717471346408,7247.099593385471,771.8207308938314
2016-04-19 16:00:00,697.1342142050963,7607.914509388876,810.2477496754307
2016-04-19 17:00:00,728.5838780038224,7951.128697782359,846.8002797359766
2016-04-19 18:00:00,771.3231647046554,8417.547979445299,896.4742308438977
