,PHOT,WTOF,WTON,HE Glava Zete,HE Slap Zete,HE Muskovica Rijeka,HE Savnik,HE Lijeva Rijeka,HE Podgor,HE Rijeka Crnojevica,HROR
2015-07-22 10:00:00+00:00,0,0,0,0.014731737,0.014702298,0.165248131,0.531100917,0.524761597,0.53638872,0.536479339,0.1022795
2015-07-22 11:00:00+00:00,0,0,0,0.014730192,0.014700756,0.16519567,0.531008596,0.524670378,0.536295481,0.536386084,0.1022602
2015-07-22 12:00:00+00:00,0,0,0,0.014728646,0.014699214,0.165143208,0.530916276,0.52457916,0.536202241,0.536292829,0.1022408
2015-07-22 13:00:00+00:00,0,0,0,0.014727101,0.014697671,0.165090746,0.530823956,0.524487942,0.536109002,0.536199573,0.1022215
2015-07-22 14:00:00+00:00,0,0,0,0.014725555,0.014696129,0.165038284,0.530731636,0.524396723,0.536015762,0.536106318,0.1022022
2015-07-22 15:00:00+00:00,0,0,0,0.01472401,0.014694586,0.164985822,0.530639315,0.524305505,0.535922523,0.536013063,0.1021829
2015-07-22 16:00:00+00:00,0,0,0,0.014722464,0.014693044,0.164933361,0.530546995,0.524214287,0.535829283,0.535919808,0.1021635
2015-07-22 17:00:00+00:00,0,0,0,0.014720919,0.014691502,0.164880899,0.530454675,0.524123069,0.535736044,0.535826553,0.1021442
2015-07-22 18:00:00+00:00,0,0,0,0.014719373,0.014689959,0.164828437,0.530362355,0.52403185,0.535642805,0.535733297,0.1021249
2015-07-22 19:00:00+00:00,0,0,0,0.014717828,0.014688417,0.164775975,0.530270034,0.523940632,0.535549565,0.535640042,0.1021056
2015-07-22 20:00:00+00:00,0,0,0,0.014716283,0.014686875,0.164723514,0.530177714,0.523849414,0.535456326,0.535546787,0.1020863
2015-07-22 21:00:00+00:00,0,0,0,0.014714737,0.014685332,0.164671052,0.530085394,0.523758195,0.535363086,0.535453532,0.1020669
2015-07-22 22:00:00+00:00,0,0,0,0.014713192,0.01468379,0.16461859,0.529993074,0.523666977,0.535269847,0.535360277,0.1020476
2015-07-22 23:00:00+00:00,0,0,0,0.014711646,0.014682248,0.164566128,0.529900753,0.523575759,0.535176607,0.535267022,0.1020283
2015-07-23 00:00:00+00:00,0,0,0,0.014710101,0.014680705,0.164513667,0.529808433,0.52348454,0.535083368,0.535173766,0.102009
2015-07-23 01:00:00+00:00,0,0,0,0.014704241,0.014674857,0.164462709,0.529686417,0.523363981,0.534960137,0.535050515,0.1019823
2015-07-23 02:00:00+00:00,0,0,0,0.014698381,0.014669009,0.164411751,0.529564401,0.523243421,0.534836906,0.534927263,0.1019557
2015-07-23 03:00:00+00:00,0,0,0,0.014692521,0.014663161,0.164360794,0.529442384,0.523122861,0.534713675,0.534804011,0.101929
2015-07-23 04:00:00+00:00,0,0,0,0.014686661,0.014657312,0.164309836,0.529320368,0.523002301,0.534590444,0.534680759,0.1019024
2015-07-23 05:00:00+00:00,0,0,0,0.014680801,0.014651464,0.164258878,0.529198352,0.522881741,0.534467213,0.534557507,0.1018757
2015-07-23 06:00:00+00:00,0,0,0,0.014674941,0.014645616,0.164207921,0.529076336,0.522761181,0.534343981,0.534434255,0.1018491
2015-07-23 07:00:00+00:00,0,0,0,0.014669082,0.014639768,0.164156963,0.528954319,0.522640622,0.53422075,0.534311003,0.1018224
2015-07-23 08:00:00+00:00,0,0,0,0.014663222,0.01463392,0.164106005,0.528832303,0.522520062,0.534097519,0.534187751,0.1017957
2015-07-23 09:00:00+00:00,0,0,0,0.014657362,0.014628072,0.164055048,0.528710287,0.522399502,0.533974288,0.534064499,0.1017691
2015-07-23 10:00:00+00:00,0,0,0,0.014651502,0.014622223,0.16400409,0.528588271,0.522278942,0.533851057,0.533941248,0.1017424
2015-07-23 11:00:00+00:00,0,0,0,0.014645642,0.014616375,0.163953133,0.528466254,0.522158382,0.533727826,0.533817996,0.1017158
2015-07-23 12:00:00+00:00,0,0,0,0.014639782,0.014610527,0.163902175,0.528344238,0.522037822,0.533604595,0.533694744,0.1016891
2015-07-23 13:00:00+00:00,0,0,0,0.014633922,0.014604679,0.163851217,0.528222222,0.521917263,0.533481364,0.533571492,0.1016625
2015-07-23 14:00:00+00:00,0,0,0,0.014628062,0.014598831,0.16380026,0.528100206,0.521796703,0.533358133,0.53344824,0.1016358
2015-07-23 15:00:00+00:00,0,0,0,0.014622202,0.014592982,0.163749302,0.527978189,0.521676143,0.533234902,0.533324988,0.1016092
2015-07-23 16:00:00+00:00,0,0,0,0.014616343,0.014587134,0.163698344,0.527856173,0.521555583,0.533111671,0.533201736,0.1015825
2015-07-23 17:00:00+00:00,0,0,0,0.014610483,0.014581286,0.163647387,0.527734157,0.521435023,0.53298844,0.533078484,0.1015559
2015-07-23 18:00:00+00:00,0,0,0,0.014604623,0.014575438,0.163596429,0.527612141,0.521314463,0.532865209,0.532955232,0.1015292
2015-07-23 19:00:00+00:00,0,0,0,0.014598763,0.01456959,0.163545471,0.527490124,0.521193904,0.532741978,0.532831981,0.1015026
2015-07-23 20:00:00+00:00,0,0,0,0.014592903,0.014563742,0.163494514,0.527368108,0.521073344,0.532618747,0.532708729,0.1014759
2015-07-23 21:00:00+00:00,0,0,0,0.014587043,0.014557893,0.163443556,0.527246092,0.520952784,0.532495515,0.532585477,0.1014493
2015-07-23 22:00:00+00:00,0,0,0,0.014581183,0.014552045,0.163392599,0.527124076,0.520832224,0.532372284,0.532462225,0.1014226
2015-07-23 23:00:00+00:00,0,0,0,0.014575323,0.014546197,0.163341641,0.52700206,0.520711664,0.532249053,0.532338973,0.101396
2015-07-24 00:00:00+00:00,0,0,0,0.014569463,0.014540349,0.163290683,0.526880043,0.520591104,0.532125822,0.532215721,0.1013693
2015-07-24 01:00:00+00:00,0,0,0,0.014565133,0.014536027,0.16324808,0.526747697,0.520460338,0.531992159,0.532082035,0.1013432
2015-07-24 02:00:00+00:00,0,0,0,0.014560802,0.014531705,0.163205476,0.526615352,0.520329572,0.531858495,0.531948349,0.101317
2015-07-24 03:00:00+00:00,0,0,0,0.014556472,0.014527383,0.163162872,0.526483006,0.520198806,0.531724832,0.531814663,0.1012909
2015-07-24 04:00:00+00:00,0,0,0,0.014552141,0.014523061,0.163120268,0.52635066,0.52006804,0.531591168,0.531680977,0.1012648
2015-07-24 05:00:00+00:00,0,0,0,0.014547811,0.014518739,0.163077665,0.526218314,0.519937274,0.531457504,0.53154729,0.1012387
2015-07-24 06:00:00+00:00,0,0,0,0.01454348,0.014514418,0.163035061,0.526085968,0.519806507,0.531323841,0.531413604,0.1012125
2015-07-24 07:00:00+00:00,0,0,0,0.01453915,0.014510096,0.162992457,0.525953622,0.519675741,0.531190177,0.531279918,0.1011864
2015-07-24 08:00:00+00:00,0,0,0,0.014534819,0.014505774,0.162949853,0.525821276,0.519544975,0.531056514,0.531146232,0.1011603
2015-07-24 09:00:00+00:00,0,0,0,0.014530489,0.014501452,0.16290725,0.52568893,0.519414209,0.53092285,0.531012546,0.1011341
2015-07-24 10:00:00+00:00,0,0,0,0.014526158,0.01449713,0.162864646,0.525556585,0.519283443,0.530789187,0.53087886,0.101108
2015-07-24 11:00:00+00:00,0,0,0,0.014521828,0.014492808,0.162822042,0.525424239,0.519152677,0.530655523,0.530745174,0.1010819
2015-07-24 12:00:00+00:00,0,0,0,0.014517497,0.014488486,0.162779439,0.525291893,0.51902191,0.53052186,0.530611487,0.1010558
2015-07-24 13:00:00+00:00,0,0,0,0.014513167,0.014484165,0.162736835,0.525159547,0.518891144,0.530388196,0.530477801,0.1010296
2015-07-24 14:00:00+00:00,0,0,0,0.014508836,0.014479843,0.162694231,0.525027201,0.518760378,0.530254533,0.530344115,0.1010035
2015-07-24 15:00:00+00:00,0,0,0,0.014504506,0.014475521,0.162651627,0.524894855,0.518629612,0.530120869,0.530210429,0.1009774
2015-07-24 16:00:00+00:00,0,0,0,0.014500175,0.014471199,0.162609024,0.524762509,0.518498846,0.529987205,0.530076743,0.1009512
2015-07-24 17:00:00+00:00,0,0,0,0.014495844,0.014466877,0.16256642,0.524630163,0.51836808,0.529853542,0.529943057,0.1009251
2015-07-24 18:00:00+00:00,0,0,0,0.014491514,0.014462555,0.162523816,0.524497818,0.518237313,0.529719878,0.529809371,0.100899
2015-07-24 19:00:00+00:00,0,0,0,0.014487183,0.014458233,0.162481213,0.524365472,0.518106547,0.529586215,0.529675685,0.1008729
2015-07-24 20:00:00+00:00,0,0,0,0.014482853,0.014453911,0.162438609,0.524233126,0.517975781,0.529452551,0.529541998,0.1008467
2015-07-24 21:00:00+00:00,0,0,0,0.014478522,0.01444959,0.162396005,0.52410078,0.517845015,0.529318888,0.529408312,0.1008206
2015-07-24 22:00:00+00:00,0,0,0,0.014474192,0.014445268,0.162353401,0.523968434,0.517714249,0.529185224,0.529274626,0.1007945
2015-07-24 23:00:00+00:00,0,0,0,0.014469861,0.014440946,0.162310798,0.523836088,0.517583483,0.529051561,0.52914094,0.1007683
2015-07-25 00:00:00+00:00,0,0,0,0.014465531,0.014436624,0.162268194,0.523703742,0.517452716,0.528917897,0.529007254,0.1007422
2015-07-25 01:00:00+00:00,0,0,0,0.014459655,0.01443076,0.162230602,0.523567522,0.517318122,0.528780321,0.528869654,0.1007148
2015-07-25 02:00:00+00:00,0,0,0,0.014453779,0.014424895,0.16219301,0.523431302,0.517183528,0.528642744,0.528732055,0.1006875
2015-07-25 03:00:00+00:00,0,0,0,0.014447903,0.014419031,0.162155418,0.523295082,0.517048934,0.528505168,0.528594455,0.1006601
2015-07-25 04:00:00+00:00,0,0,0,0.014442027,0.014413167,0.162117827,0.523158862,0.51691434,0.528367592,0.528456856,0.1006328
2015-07-25 05:00:00+00:00,0,0,0,0.014436151,0.014407303,0.162080235,0.523022642,0.516779746,0.528230015,0.528319256,0.1006054
2015-07-25 06:00:00+00:00,0,0,0,0.014430275,0.014401439,0.162042643,0.522886422,0.516645152,0.528092439,0.528181657,0.100578
2015-07-25 07:00:00+00:00,0,0,0,0.014424399,0.014395574,0.162005051,0.522750202,0.516510558,0.527954863,0.528044057,0.1005507
2015-07-25 08:00:00+00:00,0,0,0,0.014418523,0.01438971,0.161967459,0.522613982,0.516375963,0.527817287,0.527906457,0.1005233
2015-07-25 09:00:00+00:00,0,0,0,0.014412647,0.014383846,0.161929867,0.522477762,0.516241369,0.52767971,0.527768858,0.1004959
2015-07-25 10:00:00+00:00,0,0,0,0.014406771,0.014377982,0.161892275,0.522341542,0.516106775,0.527542134,0.527631258,0.1004686
2015-07-25 11:00:00+00:00,0,0,0,0.014400895,0.014372117,0.161854684,0.522205322,0.515972181,0.527404558,0.527493659,0.1004412
2015-07-25 12:00:00+00:00,0,0,0,0.014395019,0.014366253,0.161817092,0.522069101,0.515837587,0.527266981,0.527356059,0.1004138
2015-07-25 13:00:00+00:00,0,0,0,0.014389143,0.014360389,0.1617795,0.521932881,0.515702993,0.527129405,0.52721846,0.1003865
2015-07-25 14:00:00+00:00,0,0,0,0.014383267,0.014354525,0.161741908,0.521796661,0.515568399,0.526991829,0.52708086,0.1003591
2015-07-25 15:00:00+00:00,0,0,0,0.014377391,0.01434866,0.161704316,0.521660441,0.515433805,0.526854252,0.526943261,0.1003318
2015-07-25 16:00:00+00:00,0,0,0,0.014371515,0.014342796,0.161666724,0.521524221,0.51529921,0.526716676,0.526805661,0.1003044
2015-07-25 17:00:00+00:00,0,0,0,0.014365639,0.014336932,0.161629133,0.521388001,0.515164616,0.5265791,0.526668061,0.100277
2015-07-25 18:00:00+00:00,0,0,0,0.014359763,0.014331068,0.161591541,0.521251781,0.515030022,0.526441523,0.526530462,0.1002497
2015-07-25 19:00:00+00:00,0,0,0,0.014353887,0.014325204,0.161553949,0.521115561,0.514895428,0.526303947,0.526392862,0.1002223
2015-07-25 20:00:00+00:00,0,0,0,0.014348011,0.014319339,0.161516357,0.520979341,0.514760834,0.526166371,0.526255263,0.1001949
2015-07-25 21:00:00+00:00,0,0,0,0.014342135,0.014313475,0.161478765,0.520843121,0.51462624,0.526028794,0.526117663,0.1001676
2015-07-25 22:00:00+00:00,0,0,0,0.014336259,0.014307611,0.161441173,0.520706901,0.514491646,0.525891218,0.525980064,0.1001402
2015-07-25 23:00:00+00:00,0,0,0,0.014330383,0.014301747,0.161403581,0.520570681,0.514357052,0.525753642,0.525842464,0.1001128
2015-07-26 00:00:00+00:00,0,0,0,0.014324507,0.014295882,0.16136599,0.520434461,0.514222458,0.525616065,0.525704865,0.1000855
2015-07-26 01:00:00+00:00,0,0,0,0.014319613,0.014290998,0.161330402,0.520304051,0.514093605,0.525484358,0.525573134,0.1000599
2015-07-26 02:00:00+00:00,0,0,0,0.014314719,0.014286114,0.161294815,0.520173642,0.513964752,0.52535265,0.525441404,0.1000343
2015-07-26 03:00:00+00:00,0,0,0,0.014309826,0.01428123,0.161259227,0.520043232,0.513835899,0.525220942,0.525309674,0.1000087
2015-07-26 04:00:00+00:00,0,0,0,0.014304932,0.014276346,0.16122364,0.519912823,0.513707046,0.525089234,0.525177944,0.0999831
2015-07-26 05:00:00+00:00,0,0,0,0.014300038,0.014271461,0.161188053,0.519782413,0.513578193,0.524957526,0.525046214,0.0999575
2015-07-26 06:00:00+00:00,0,0,0,0.014295144,0.014266577,0.161152465,0.519652003,0.51344934,0.524825818,0.524914483,0.0999319
2015-07-26 07:00:00+00:00,0,0,0,0.01429025,0.014261693,0.161116878,0.519521594,0.513320487,0.52469411,0.524782753,0.0999063
2015-07-26 08:00:00+00:00,0,0,0,0.014285356,0.014256809,0.16108129,0.519391184,0.513191634,0.524562402,0.524651023,0.0998807
2015-07-26 09:00:00+00:00,0,0,0,0.014280462,0.014251925,0.161045703,0.519260775,0.513062781,0.524430694,0.524519293,0.0998551
2015-07-26 10:00:00+00:00,0,0,0,0.014275568,0.01424704,0.161010115,0.519130365,0.512933928,0.524298986,0.524387563,0.0998295
2015-07-26 11:00:00+00:00,0,0,0,0.014270674,0.014242156,0.160974528,0.518999956,0.512805075,0.524167278,0.524255832,0.0998039
2015-07-26 12:00:00+00:00,0,0,0,0.01426578,0.014237272,0.160938941,0.518869546,0.512676222,0.52403557,0.524124102,0.0997783
2015-07-26 13:00:00+00:00,0,0,0,0.014260886,0.014232388,0.160903353,0.518739137,0.512547369,0.523903862,0.523992372,0.0997527
2015-07-26 14:00:00+00:00,0,0,0,0.014255992,0.014227504,0.160867766,0.518608727,0.512418516,0.523772154,0.523860642,0.0997271
2015-07-26 15:00:00+00:00,0,0,0,0.014251098,0.014222619,0.160832178,0.518478317,0.512289663,0.523640446,0.523728912,0.0997015
2015-07-26 16:00:00+00:00,0,0,0,0.014246204,0.014217735,0.160796591,0.518347908,0.51216081,0.523508738,0.523597181,0.0996759
2015-07-26 17:00:00+00:00,0,0,0,0.01424131,0.014212851,0.160761004,0.518217498,0.512031957,0.52337703,0.523465451,0.0996503
2015-07-26 18:00:00+00:00,0,0,0,0.014236416,0.014207967,0.160725416,0.518087089,0.511903104,0.523245322,0.523333721,0.0996247
2015-07-26 19:00:00+00:00,0,0,0,0.014231522,0.014203083,0.160689829,0.517956679,0.511774251,0.523113614,0.523201991,0.0995991
2015-07-26 20:00:00+00:00,0,0,0,0.014226628,0.014198199,0.160654241,0.51782627,0.511645398,0.522981907,0.523070261,0.0995735
2015-07-26 21:00:00+00:00,0,0,0,0.014221734,0.014193314,0.160618654,0.51769586,0.511516545,0.522850199,0.52293853,0.0995479
2015-07-26 22:00:00+00:00,0,0,0,0.01421684,0.01418843,0.160583066,0.517565451,0.511387692,0.522718491,0.5228068,0.0995223
2015-07-26 23:00:00+00:00,0,0,0,0.014211946,0.014183546,0.160547479,0.517435041,0.51125884,0.522586783,0.52267507,0.0994967
2015-07-27 00:00:00+00:00,0,0,0,0.014207052,0.014178662,0.160511892,0.517304632,0.511129987,0.522455075,0.52254334,0.0994711
2015-07-27 01:00:00+00:00,0,0,0,0.014203221,0.014174838,0.160477308,0.517179386,0.511006236,0.522328582,0.522416826,0.0994471
2015-07-27 02:00:00+00:00,0,0,0,0.014199389,0.014171014,0.160442724,0.517054141,0.510882485,0.52220209,0.522290312,0.0994231
2015-07-27 03:00:00+00:00,0,0,0,0.014195558,0.01416719,0.16040814,0.516928895,0.510758735,0.522075597,0.522163798,0.0993992
2015-07-27 04:00:00+00:00,0,0,0,0.014191726,0.014163367,0.160373556,0.51680365,0.510634984,0.521949105,0.522037284,0.0993752
2015-07-27 05:00:00+00:00,0,0,0,0.014187895,0.014159543,0.160338972,0.516678404,0.510511234,0.521822612,0.521910771,0.0993513
2015-07-27 06:00:00+00:00,0,0,0,0.014184063,0.014155719,0.160304388,0.516553159,0.510387483,0.52169612,0.521784257,0.0993273
2015-07-27 07:00:00+00:00,0,0,0,0.014180232,0.014151895,0.160269804,0.516427913,0.510263733,0.521569627,0.521657743,0.0993033
2015-07-27 08:00:00+00:00,0,0,0,0.014176401,0.014148071,0.16023522,0.516302668,0.510139982,0.521443135,0.521531229,0.0992794
2015-07-27 09:00:00+00:00,0,0,0,0.014172569,0.014144248,0.160200636,0.516177422,0.510016232,0.521316642,0.521404715,0.0992554
2015-07-27 10:00:00+00:00,0,0,0,0.014168738,0.014140424,0.160166052,0.516052177,0.509892481,0.52119015,0.521278201,0.0992314
2015-07-27 11:00:00+00:00,0,0,0,0.014164906,0.0141366,0.160131468,0.515926931,0.509768731,0.521063657,0.521151687,0.0992075
2015-07-27 12:00:00+00:00,0,0,0,0.014161075,0.014132776,0.160096884,0.515801686,0.50964498,0.520937165,0.521025174,0.0991835
2015-07-27 13:00:00+00:00,0,0,0,0.014157243,0.014128953,0.1600623,0.51567644,0.509521229,0.520810672,0.52089866,0.0991595
2015-07-27 14:00:00+00:00,0,0,0,0.014153412,0.014125129,0.160027716,0.515551195,0.509397479,0.52068418,0.520772146,0.0991356
2015-07-27 15:00:00+00:00,0,0,0,0.01414958,0.014121305,0.159993132,0.515425949,0.509273728,0.520557688,0.520645632,0.0991116
2015-07-27 16:00:00+00:00,0,0,0,0.014145749,0.014117481,0.159958548,0.515300704,0.509149978,0.520431195,0.520519118,0.0990876
2015-07-27 17:00:00+00:00,0,0,0,0.014141918,0.014113657,0.159923964,0.515175458,0.509026227,0.520304703,0.520392604,0.0990637
2015-07-27 18:00:00+00:00,0,0,0,0.014138086,0.014109834,0.15988938,0.515050213,0.508902477,0.52017821,0.52026609,0.0990397
2015-07-27 19:00:00+00:00,0,0,0,0.014134255,0.01410601,0.159854796,0.514924967,0.508778726,0.520051718,0.520139577,0.0990158
2015-07-27 20:00:00+00:00,0,0,0,0.014130423,0.014102186,0.159820212,0.514799722,0.508654976,0.519925225,0.520013063,0.0989918
2015-07-27 21:00:00+00:00,0,0,0,0.014126592,0.014098362,0.159785628,0.514674476,0.508531225,0.519798733,0.519886549,0.0989678
2015-07-27 22:00:00+00:00,0,0,0,0.01412276,0.014094538,0.159751044,0.514549231,0.508407475,0.51967224,0.519760035,0.0989439
2015-07-27 23:00:00+00:00,0,0,0,0.014118929,0.014090715,0.15971646,0.514423985,0.508283724,0.519545748,0.519633521,0.0989199
2015-07-28 00:00:00+00:00,0,0,0,0.014115097,0.014086891,0.159681876,0.51429874,0.508159973,0.519419255,0.519507007,0.0988959
2015-07-28 01:00:00+00:00,0,0,0,0.014111797,0.014083597,0.159647792,0.514176077,0.508038775,0.519295371,0.519383102,0.0988728
2015-07-28 02:00:00+00:00,0,0,0,0.014108497,0.014080304,0.159613709,0.514053414,0.507917576,0.519171487,0.519259197,0.0988496
2015-07-28 03:00:00+00:00,0,0,0,0.014105197,0.01407701,0.159579626,0.513930751,0.507796378,0.519047603,0.519135293,0.0988265
2015-07-28 04:00:00+00:00,0,0,0,0.014101897,0.014073716,0.159545542,0.513808089,0.507675179,0.518923719,0.519011388,0.0988033
2015-07-28 05:00:00+00:00,0,0,0,0.014098596,0.014070423,0.159511459,0.513685426,0.507553981,0.518799835,0.518887483,0.0987802
2015-07-28 06:00:00+00:00,0,0,0,0.014095296,0.014067129,0.159477376,0.513562763,0.507432782,0.518675951,0.518763578,0.0987571
2015-07-28 07:00:00+00:00,0,0,0,0.014091996,0.014063836,0.159443292,0.513440101,0.507311583,0.518552067,0.518639673,0.0987339
2015-07-28 08:00:00+00:00,0,0,0,0.014088696,0.014060542,0.159409209,0.513317438,0.507190385,0.518428183,0.518515768,0.0987108
2015-07-28 09:00:00+00:00,0,0,0,0.014085396,0.014057248,0.159375126,0.513194775,0.507069186,0.518304299,0.518391863,0.0986876
2015-07-28 10:00:00+00:00,0,0,0,0.014082095,0.014053955,0.159341043,0.513072112,0.506947988,0.518180415,0.518267958,0.0986645
2015-07-28 11:00:00+00:00,0,0,0,0.014078795,0.014050661,0.159306959,0.51294945,0.506826789,0.518056531,0.518144053,0.0986413
2015-07-28 12:00:00+00:00,0,0,0,0.014075495,0.014047368,0.159272876,0.512826787,0.50670559,0.517932647,0.518020148,0.0986182
2015-07-28 13:00:00+00:00,0,0,0,0.014072195,0.014044074,0.159238793,0.512704124,0.506584392,0.517808764,0.517896244,0.098595
2015-07-28 14:00:00+00:00,0,0,0,0.014068895,0.01404078,0.159204709,0.512581462,0.506463193,0.51768488,0.517772339,0.0985719
2015-07-28 15:00:00+00:00,0,0,0,0.014065595,0.014037487,0.159170626,0.512458799,0.506341995,0.517560996,0.517648434,0.0985487
2015-07-28 16:00:00+00:00,0,0,0,0.014062294,0.014034193,0.159136543,0.512336136,0.506220796,0.517437112,0.517524529,0.0985256
2015-07-28 17:00:00+00:00,0,0,0,0.014058994,0.0140309,0.15910246,0.512213474,0.506099598,0.517313228,0.517400624,0.0985025
2015-07-28 18:00:00+00:00,0,0,0,0.014055694,0.014027606,0.159068376,0.512090811,0.505978399,0.517189344,0.517276719,0.0984793
2015-07-28 19:00:00+00:00,0,0,0,0.014052394,0.014024312,0.159034293,0.511968148,0.5058572,0.51706546,0.517152814,0.0984562
2015-07-28 20:00:00+00:00,0,0,0,0.014049094,0.014021019,0.15900021,0.511845485,0.505736002,0.516941576,0.517028909,0.098433
2015-07-28 21:00:00+00:00,0,0,0,0.014045793,0.014017725,0.158966126,0.511722823,0.505614803,0.516817692,0.516905004,0.0984099
2015-07-28 22:00:00+00:00,0,0,0,0.014042493,0.014014432,0.158932043,0.51160016,0.505493605,0.516693808,0.516781099,0.0983867
2015-07-28 23:00:00+00:00,0,0,0,0.014039193,0.014011138,0.15889796,0.511477497,0.505372406,0.516569924,0.516657195,0.0983636
2015-07-29 00:00:00+00:00,0,0,0,0.014035893,0.014007844,0.158863876,0.511354835,0.505251208,0.51644604,0.51653329,0.0983404
2015-07-29 01:00:00+00:00,0,0,0,0.014032818,0.014004776,0.15882996,0.511233465,0.505131286,0.516323462,0.516410691,0.0983177
2015-07-29 02:00:00+00:00,0,0,0,0.014029743,0.014001707,0.158796044,0.511112095,0.505011365,0.516200883,0.516288092,0.0982949
2015-07-29 03:00:00+00:00,0,0,0,0.014026668,0.013998638,0.158762128,0.510990725,0.504891444,0.516078305,0.516165493,0.0982721
2015-07-29 04:00:00+00:00,0,0,0,0.014023593,0.01399557,0.158728212,0.510869355,0.504771523,0.515955727,0.516042894,0.0982493
2015-07-29 05:00:00+00:00,0,0,0,0.014020518,0.013992501,0.158694296,0.510747986,0.504651602,0.515833149,0.515920295,0.0982266
2015-07-29 06:00:00+00:00,0,0,0,0.014017444,0.013989432,0.15866038,0.510626616,0.504531681,0.515710571,0.515797696,0.0982038
2015-07-29 07:00:00+00:00,0,0,0,0.014014369,0.013986363,0.158626464,0.510505246,0.50441176,0.515587993,0.515675098,0.098181
2015-07-29 08:00:00+00:00,0,0,0,0.014011294,0.013983295,0.158592548,0.510383876,0.504291839,0.515465414,0.515552499,0.0981582
2015-07-29 09:00:00+00:00,0,0,0,0.014008219,0.013980226,0.158558632,0.510262507,0.504171918,0.515342836,0.5154299,0.0981355
2015-07-29 10:00:00+00:00,0,0,0,0.014005144,0.013977157,0.158524716,0.510141137,0.504051997,0.515220258,0.515307301,0.0981127
2015-07-29 11:00:00+00:00,0,0,0,0.014002069,0.013974089,0.1584908,0.510019767,0.503932076,0.51509768,0.515184702,0.0980899
2015-07-29 12:00:00+00:00,0,0,0,0.013998994,0.01397102,0.158456885,0.509898397,0.503812155,0.514975102,0.515062103,0.0980671
2015-07-29 13:00:00+00:00,0,0,0,0.01399592,0.013967951,0.158422969,0.509777028,0.503692234,0.514852524,0.514939504,0.0980443
2015-07-29 14:00:00+00:00,0,0,0,0.013992845,0.013964882,0.158389053,0.509655658,0.503572312,0.514729945,0.514816905,0.0980216
2015-07-29 15:00:00+00:00,0,0,0,0.01398977,0.013961814,0.158355137,0.509534288,0.503452391,0.514607367,0.514694307,0.0979988
2015-07-29 16:00:00+00:00,0,0,0,0.013986695,0.013958745,0.158321221,0.509412918,0.50333247,0.514484789,0.514571708,0.097976
2015-07-29 17:00:00+00:00,0,0,0,0.01398362,0.013955676,0.158287305,0.509291548,0.503212549,0.514362211,0.514449109,0.0979532
2015-07-29 18:00:00+00:00,0,0,0,0.013980545,0.013952608,0.158253389,0.509170179,0.503092628,0.514239633,0.51432651,0.0979305
2015-07-29 19:00:00+00:00,0,0,0,0.01397747,0.013949539,0.158219473,0.509048809,0.502972707,0.514117055,0.514203911,0.0979077
2015-07-29 20:00:00+00:00,0,0,0,0.013974396,0.01394647,0.158185557,0.508927439,0.502852786,0.513994477,0.514081312,0.0978849
2015-07-29 21:00:00+00:00,0,0,0,0.013971321,0.013943401,0.158151641,0.508806069,0.502732865,0.513871898,0.513958713,0.0978621
2015-07-29 22:00:00+00:00,0,0,0,0.013968246,0.013940333,0.158117725,0.5086847,0.502612944,0.51374932,0.513836114,0.0978394
2015-07-29 23:00:00+00:00,0,0,0,0.013965171,0.013937264,0.158083809,0.50856333,0.502493023,0.513626742,0.513713516,0.0978166
2015-07-30 00:00:00+00:00,0,0,0,0.013962096,0.013934195,0.158049893,0.50844196,0.502373102,0.513504164,0.513590917,0.0977938
2015-07-30 01:00:00+00:00,0,0,0,0.013959102,0.013931207,0.15801631,0.50832188,0.502254455,0.513382888,0.513469621,0.0977713
2015-07-30 02:00:00+00:00,0,0,0,0.013956107,0.013928219,0.157982728,0.5082018,0.502135808,0.513261613,0.513348325,0.0977488
2015-07-30 03:00:00+00:00,0,0,0,0.013953113,0.01392523,0.157949146,0.50808172,0.502017162,0.513140337,0.513227029,0.0977263
2015-07-30 04:00:00+00:00,0,0,0,0.013950119,0.013922242,0.157915564,0.50796164,0.501898515,0.513019062,0.513105733,0.0977038
2015-07-30 05:00:00+00:00,0,0,0,0.013947124,0.013919254,0.157881982,0.507841561,0.501779869,0.512897787,0.512984437,0.0976813
2015-07-30 06:00:00+00:00,0,0,0,0.01394413,0.013916265,0.157848399,0.507721481,0.501661222,0.512776511,0.512863141,0.0976588
2015-07-30 07:00:00+00:00,0,0,0,0.013941136,0.013913277,0.157814817,0.507601401,0.501542575,0.512655236,0.512741845,0.0976363
2015-07-30 08:00:00+00:00,0,0,0,0.013938141,0.013910289,0.157781235,0.507481321,0.501423929,0.51253396,0.512620549,0.0976138
2015-07-30 09:00:00+00:00,0,0,0,0.013935147,0.0139073,0.157747653,0.507361241,0.501305282,0.512412685,0.512499253,0.0975913
2015-07-30 10:00:00+00:00,0,0,0,0.013932153,0.013904312,0.157714071,0.507241161,0.501186635,0.512291409,0.512377957,0.0975688
2015-07-30 11:00:00+00:00,0,0,0,0.013929158,0.013901323,0.157680489,0.507121081,0.501067989,0.512170134,0.512256661,0.0975463
2015-07-30 12:00:00+00:00,0,0,0,0.013926164,0.013898335,0.157646906,0.507001001,0.500949342,0.512048858,0.512135365,0.0975238
2015-07-30 13:00:00+00:00,0,0,0,0.01392317,0.013895347,0.157613324,0.506880921,0.500830696,0.511927583,0.512014069,0.0975013
