,DK_P2HT_OTH,DK_STUR_BIO_CHP,DK_STUR_HRD_CHP,DK_COMC_GAS_CHP
2016-08-04 06:00:00,268.4965739118561,833.4598684535359,19.76584668269255,53.835924517333666
2016-08-04 07:00:00,258.9802396466257,803.9195186855625,19.065285028116104,51.9278158002636
2016-08-04 08:00:00,228.90182598687983,710.5509131689322,16.8510097984727,45.89682931952433
2016-08-04 09:00:00,213.26784826542996,662.0203385501188,15.700087080239971,42.762079284337815
2016-08-04 10:00:00,205.2809248642545,637.2275449948553,15.112115691577594,41.160630896796874
2016-08-04 11:00:00,185.39858363154116,575.509314229625,13.648442234694667,37.17404661291837
2016-08-04 12:00:00,179.28094017532163,556.5190893787851,13.198081171038382,35.94740529480191
2016-08-04 13:00:00,167.55545688423425,520.1211584146749,12.334889132363834,33.59634276841202
2016-08-04 14:00:00,180.30054741802485,559.6841268539251,13.27314134831443,36.15184551448799
2016-08-04 15:00:00,191.17635800685954,593.4445265887518,14.073783239258939,38.33254119113948
2016-08-04 16:00:00,201.54236497434258,625.6224075860086,14.836895041565423,40.41101675794793
2016-08-04 17:00:00,219.21555718119893,680.4830571551021,16.13793811435025,43.954647232506595
2016-08-04 18:00:00,225.67306971831954,700.5282944976555,16.61331923709855,45.24943529051842
2016-08-04 19:00:00,205.62079394515558,638.2825574865685,15.13713575066961,41.22877763669223
2016-08-04 20:00:00,155.32016997179522,482.1407087129949,11.434167005051263,31.143060132179098
2016-08-04 21:00:00,96.52281897590774,299.6235476465876,7.105696782132512,19.353674130281973
2016-08-04 22:00:00,70.86270336787592,219.97010452223068,5.216682320685313,14.208595268182364
2016-08-04 23:00:00,76.64047774319435,237.90531688135735,5.642023325249582,15.367089846403466
2016-08-05 00:00:00,75.28100141959003,233.68526691450407,5.54194308888152,15.094502886822033
2016-08-05 01:00:00,96.18294989500669,298.56853515487427,7.080676723040497,19.285527390386616
2016-08-05 02:00:00,151.41167554143274,470.0080650582914,11.146436325493076,30.35937262338246
2016-08-05 03:00:00,282.4312062288005,876.7153806137827,20.791669105465203,56.62994085304338
2016-08-05 04:00:00,342.41809900784176,1062.9250854011866,25.207709535206003,68.65784044457425
2016-08-05 05:00:00,326.61418674594137,1013.8670045365163,24.044276787427265,65.48901703944006
2016-08-05 06:00:00,277.67303909618533,861.945205729796,20.44138827817698,55.67588649450836
2016-08-05 07:00:00,266.6272939669001,827.6572997491127,19.628236357686465,53.46111744790919
2016-08-05 08:00:00,236.0390766858026,732.7061754949124,17.376431039405038,47.32791085732688
2016-08-05 09:00:00,218.1959499384957,677.318019679962,16.062877937074198,43.75020701282052
2016-08-05 10:00:00,208.8495502137159,648.3051761578454,15.374826312043762,41.876171665698145
2016-08-05 11:00:00,189.4770126023541,588.1694641301851,13.948682943798856,37.99180749166268
2016-08-05 12:00:00,182.33976190343134,566.014201804205,13.423261702866522,36.56072595386013
2016-08-05 13:00:00,172.48355855729994,535.4188395445183,12.697679989198063,34.584470496894724
2016-08-05 14:00:00,183.86917276748622,570.761758016915,13.535851968780593,36.867386283389244
2016-08-05 15:00:00,194.40511427541986,603.4671452600285,14.311473800633088,38.979935220145386
2016-08-05 16:00:00,207.99987751146318,645.6676449285619,15.312276164313722,41.705804815959745
2016-08-05 17:00:00,225.50313517786898,700.0007882517989,16.60080920755254,45.21536192057074
2016-08-05 18:00:00,230.7711059318358,716.3534818733555,16.988620123478785,46.2716363889488
2016-08-05 19:00:00,210.54889561822128,653.580238616412,15.499926607503841,42.21690536517494
2016-08-05 20:00:00,159.56853348305876,495.3283648594116,11.746917743701461,31.994894380871084
2016-08-05 21:00:00,98.22216438041316,304.89861010515426,7.230797077592591,19.694407829758767
2016-08-05 22:00:00,74.60126325778785,231.5752419310774,5.491902970697487,14.958209407031314
2016-08-05 23:00:00,76.64047774319435,237.90531688135735,5.642023325249582,15.367089846403466
2016-08-06 00:00:00,80.0391685522052,248.45544179849077,5.892223916169741,16.04855724535706
2016-08-06 01:00:00,95.84308081410558,297.5135226631609,7.05565666394848,19.217380650491258
2016-08-06 02:00:00,154.8103663504436,480.55818997542485,11.396636916413238,31.040840022336056
2016-08-06 03:00:00,283.6207480119542,880.4079243347793,20.879239312287257,56.868454442677134
2016-08-06 04:00:00,352.2743023539732,1093.5204476608733,25.93329124887447,70.63409590153967
2016-08-06 05:00:00,330.0128775549522,1024.4171294536497,24.294477378347423,66.17048443839364
2016-08-06 06:00:00,285.1501588760092,885.1554805474894,20.991829578201333,57.17511477220626
2016-08-06 07:00:00,277.1632354748337,860.362686992226,20.40385818953896,55.57366638466532
2016-08-06 08:00:00,240.9671783588683,748.0038566247556,17.739221896239265,48.31603858580957
2016-08-06 09:00:00,231.62077863408848,718.9910131026388,17.051170271208825,46.4420032386872
2016-08-06 10:00:00,219.21555718119893,680.4830571551021,16.13793811435025,43.954647232506595
2016-08-06 11:00:00,196.95413238217793,611.3797389478785,14.499124243823207,39.49103576936058
2016-08-06 12:00:00,184.5489109292884,572.8717830003417,13.585892086964625,37.00367976317997
2016-08-06 13:00:00,173.67310034045374,539.111383265515,12.785250196020117,34.82298408652848
2016-08-06 14:00:00,188.28747081920034,584.4769204091886,13.861112736976803,37.75329390202892
2016-08-06 15:00:00,204.7711212429029,635.6450262572853,15.074585602939573,41.058410786953836
2016-08-06 16:00:00,212.58811010362783,659.9103135666921,15.65004696205594,42.6257858045471
2016-08-06 17:00:00,233.65999311949497,725.3210880529189,17.201290625760922,46.850883678059354
2016-08-06 18:00:00,237.90835663075853,738.5087441993356,17.51404136441112,47.70271792675134
2016-08-06 19:00:00,216.15673545308917,670.987944729682,15.912757582522103,43.34132657344836
2016-08-06 20:00:00,165.17637331792665,512.7360709726815,12.159748718719722,33.119315589144506
2016-08-06 21:00:00,104.16987329618213,323.3613287101377,7.66864811170287,20.886975777927553
2016-08-06 22:00:00,76.8104122836449,238.43282312721408,5.654533354795591,15.401163216351149
2016-08-06 23:00:00,80.54897217355682,250.03796053606072,5.929754004807765,16.150777355200095
2016-08-07 00:00:00,85.30713930617199,264.8081354200475,6.280034832095988,17.104831713735127
2016-08-07 01:00:00,109.94764767150055,341.2965410692644,8.093989116267139,22.045470356148655
2016-08-07 02:00:00,172.14368947639886,534.3638270528049,12.672659930106047,34.51632375699936
2016-08-07 03:00:00,309.7906672413377,961.6438861967061,22.805783862372476,62.115753414619775
2016-08-07 04:00:00,357.2024040270388,1108.8181287907169,26.2960821057087,71.62222363002238
2016-08-07 05:00:00,331.54228841900704,1029.16468566636,24.4070676442615,66.47714476792277
2016-08-07 06:00:00,276.31356277258095,857.7251557629426,20.341308041808915,55.403299534926916
2016-08-07 07:00:00,271.5553956399658,842.9549808789559,19.99102721452069,54.449245176391884
2016-08-07 08:00:00,240.45737473751666,746.4213378871856,17.70169180760124,48.213818475966534
2016-08-07 09:00:00,227.37241512282492,705.8033569562222,16.738419532558627,45.59016898999521
2016-08-07 10:00:00,214.62732458903432,666.2403885169721,15.800167316608034,43.034666243919254
2016-08-07 11:00:00,196.27439422037577,609.2697139644519,14.449084125639175,39.354742289569856
2016-08-07 12:00:00,190.32668530460683,590.8069953594685,14.011233091528897,38.16217434140108
2016-08-07 13:00:00,179.79074379667324,558.101608116355,13.235611259676405,36.04962540464494
2016-08-07 14:00:00,193.72537611361764,601.3571202766018,14.261433682449054,38.84364174035466
2016-08-07 15:00:00,209.3593538350675,649.8876948954154,15.412356400681789,41.97839177554118
2016-08-07 16:00:00,217.68614631714402,675.735500942392,16.025347848436173,43.64798690297747
2016-08-07 17:00:00,233.65999311949497,725.3210880529189,17.201290625760922,46.850883678059354
2016-08-07 18:00:00,247.08482181508782,766.9940814755957,18.189582959895553,49.54267990392604
2016-08-07 19:00:00,226.18287333967115,702.1108132352255,16.650849325736573,45.35165540036146
2016-08-07 20:00:00,170.10447499099234,528.033752102525,12.522539575553953,34.107443317627215
2016-08-07 21:00:00,106.37902232203919,330.21890990627435,7.831278495800973,21.32992958724739
2016-08-07 22:00:00,90.06530643878716,279.57831030403423,6.630315659384212,18.058886072270155
2016-08-07 23:00:00,94.99340811185289,294.8759914338776,6.993106516218441,19.04701380075286
2016-08-08 00:00:00,92.61432454554529,287.49090399188424,6.81796610257433,18.569986621485345
2016-08-08 01:00:00,117.08489837042332,363.4518033952445,8.619410357199474,23.4765518939512
2016-08-08 02:00:00,182.84956552478297,567.5967205417751,13.460791791504548,36.662946063703174
2016-08-08 03:00:00,333.071699283062,1033.9122418790698,24.51965791017557,66.78380509745189
2016-08-08 04:00:00,409.5422424858058,1271.2900525145706,30.149171205879146,82.11682157390767
2016-08-08 05:00:00,388.8102285508397,1206.934290520057,28.622947601266176,77.95987044029077
2016-08-08 06:00:00,326.9540558268425,1014.9220170282297,24.069296846519283,65.55716377933541
2016-08-08 07:00:00,316.2481797784583,981.6891235392596,23.281164985120782,63.4105414726316
2016-08-08 08:00:00,279.2024499602402,866.6927619425061,20.553978544091052,55.98254682403747
2016-08-08 09:00:00,261.01945413203225,810.2495936358425,19.2154053826682,52.336696239635764
2016-08-08 10:00:00,249.63383992184595,774.9066751634457,18.37723340308567,50.05378045314123
2016-08-08 11:00:00,225.67306971831954,700.5282944976555,16.61331923709855,45.24943529051842
2016-08-08 12:00:00,219.8952953430011,682.5930821385288,16.187978232534277,44.09094071229731
2016-08-08 13:00:00,204.09138308110073,633.5350012738586,15.024545484755539,40.92211730716311
2016-08-08 14:00:00,218.87568810029785,679.4280446633888,16.112918055258234,43.88650049261124
2016-08-08 15:00:00,233.32012403859392,724.2660755612056,17.176270566668908,46.782736938164
2016-08-08 16:00:00,247.76455997688998,769.1041064590225,18.239623078079585,49.678973383716766
2016-08-08 17:00:00,270.0259847759109,838.207424666246,19.878436948606623,54.14258484686278
2016-08-08 18:00:00,277.67303909618533,861.945205729796,20.44138827817698,55.67588649450836
2016-08-08 19:00:00,252.6926616499557,784.4017875888657,18.602413934913812,50.66710111219946
2016-08-08 20:00:00,191.8560961686617,595.5545515721785,14.123823357442967,38.46883467093019
2016-08-08 21:00:00,120.48358917943415,374.0019283123778,8.869610948119632,24.158019292904786
2016-08-08 22:00:00,93.97380086914961,291.71095395873755,6.918046338942393,18.84257358106678
2016-08-08 23:00:00,100.94111702762184,313.338710038861,7.430957550328719,20.239581748921644
2016-08-09 00:00:00,100.26137886581968,311.2286850554343,7.380917432144687,20.103288269130925
2016-08-09 01:00:00,126.09142901430202,391.4096344256479,9.282441923137894,25.28244050117821
2016-08-09 02:00:00,196.10445967992524,608.7422077185953,14.43657409609317,39.320668919622186
2016-08-09 03:00:00,352.44423689442374,1094.04795390673,25.945801278420475,70.66816927148734
2016-08-09 04:00:00,438.2611798219473,1360.4386080643476,32.26336619915449,87.87522109506551
2016-08-09 05:00:00,416.16968956337695,1291.8627961029808,30.637062358173456,83.44568300186718
2016-08-09 06:00:00,352.2743023539732,1093.5204476608733,25.93329124887447,70.63409590153967
2016-08-09 07:00:00,340.03901544153416,1055.5399979591932,25.03256912156189,68.18081326530674
2016-08-09 08:00:00,300.9540711379095,934.2135614121596,22.155262325980072,60.343938177340455
2016-08-09 09:00:00,280.39199174339393,870.3853056635027,20.641548750913106,56.221060413671225
2016-08-09 10:00:00,269.17631207365827,835.5698934369627,19.815886800876587,53.97221799712438
2016-08-09 11:00:00,243.00639284427479,754.3339315750356,17.88934225079136,48.72491902518173
2016-08-09 12:00:00,234.67960036219824,728.4861255280589,17.276350803036973,47.05532389774544
2016-08-09 13:00:00,220.06522988345165,683.1205883843854,16.200488262080288,44.125014082244995
2016-08-09 14:00:00,235.52927306445093,731.1236567573422,17.33890095076701,47.22569074748383
2016-08-09 15:00:00,249.29397084094484,773.8516626717324,18.352213343993654,49.985633713245875
2016-08-09 16:00:00,263.90834131969143,819.2171998154058,19.428075884950335,52.91594352874631
2016-08-09 17:00:00,288.0390460636683,894.1230867270527,21.204500080483463,57.754362061316804
2016-08-09 18:00:00,296.3658385457449,919.9708927740297,21.81749152823786,59.42395718875312
2016-08-09 19:00:00,270.0259847759109,838.207424666246,19.878436948606623,54.14258484686278
2016-08-09 20:00:00,205.7907284856061,638.8100637324252,15.149645780215618,41.262851006639906
2016-08-09 21:00:00,128.30057804015905,398.26721562178454,9.445072307235996,25.725394310498046
2016-08-09 22:00:00,120.48358917943415,374.0019283123778,8.869610948119632,24.158019292904786
2016-08-09 23:00:00,126.26136355475256,391.93714067150455,9.294951952683903,25.316513871125895
2016-08-10 00:00:00,128.4705125806096,398.7947218676413,9.457582336782005,25.759467680445727
2016-08-10 01:00:00,154.9803008908941,481.08569622128147,11.409146945959245,31.074913392283733
2016-08-10 02:00:00,228.56195690597872,709.4959006772189,16.825989739380685,45.82868257962897
2016-08-10 03:00:00,385.07166866092774,1195.3291531112104,28.347726951254003,77.21025630144183
2016-08-10 04:00:00,483.97357120314314,1502.3377881997912,35.62856414703062,97.0409576109913
2016-08-10 05:00:00,462.9016881872759,1436.9270137135643,34.077320483325636,92.81585973747904
2016-08-10 06:00:00,405.4638135149928,1258.6299026140107,29.84893049677496,81.29906069516338
2016-08-10 07:00:00,383.3723232564223,1190.0540906526437,28.22262665579392,76.86952260196503
2016-08-10 08:00:00,342.92790262919334,1064.5076041387565,25.24523962384403,68.7600605544173
2016-08-10 09:00:00,318.7971978852164,989.6017172271096,23.4688154283109,63.92164202184679
2016-08-10 10:00:00,304.86256556827203,946.3462050668629,22.442993005538252,61.12762568613708
2016-08-10 11:00:00,285.6599624973608,886.7379992850595,21.029359666839355,57.277334882049296
2016-08-10 12:00:00,277.3331700152842,860.8901932380826,20.416368219084962,55.60773975461299
2016-08-10 13:00:00,270.365853856812,839.2624371579593,19.903457007698638,54.210731586758136
2016-08-10 14:00:00,287.01943882096515,890.9580492519128,21.12943990320742,57.549921841630734
2016-08-10 15:00:00,303.67302378511823,942.6536613458663,22.355422798716198,60.889112096503325
2016-08-10 16:00:00,322.0259541537767,999.6243358983863,23.706505989685052,64.5690360508527
2016-08-10 17:00:00,347.516135221358,1078.7502727768865,25.583010421586245,69.68004154300463
2016-08-10 18:00:00,350.23508786856667,1087.1903727105932,25.78317089432237,70.22521546216751
2016-08-10 19:00:00,322.1958886942273,1000.1518421442429,23.71901601923106,64.60310942080038
2016-08-10 20:00:00,241.4769819802199,749.5863753623256,17.77675198487729,48.41825869565262
2016-08-10 21:00:00,154.47049726954253,479.5031774837115,11.371616857321222,30.972693282440698
2016-08-10 22:00:00,168.91493320783857,524.3412083815283,12.434969368731897,33.868929727993454
2016-08-10 23:00:00,173.67310034045374,539.111383265515,12.785250196020117,34.82298408652848
2016-08-11 00:00:00,181.66002374162917,563.9041768207785,13.373221584682494,36.42443247406943
2016-08-11 01:00:00,210.71883015867184,654.1077448622688,15.512436637049852,42.25097873512262
2016-08-11 02:00:00,292.7972131962835,908.8932616110394,21.554780907771686,58.70841641985183
2016-08-11 03:00:00,462.7317536468254,1436.399507467708,34.064810453779636,92.78178636753138
2016-08-11 04:00:00,586.1042300139187,1819.3690419596492,43.1470919041814,117.51905294954672
2016-08-11 05:00:00,568.4310378070624,1764.5083923905554,41.84604883139657,113.97542247498802
2016-08-11 06:00:00,516.2611338887461,1602.5639749125583,38.00546976077214,103.51489790105042
2016-08-11 07:00:00,474.62717147836327,1473.3249446776747,34.94051252200019,95.16692226386894
2016-08-11 08:00:00,430.61412550167296,1336.7008270007975,31.70041486958413,86.34191944741994
2016-08-11 09:00:00,398.1566282756194,1235.9471340421737,29.31099922629661,79.83390578741313
2016-08-11 10:00:00,378.61415612380716,1175.283915768657,27.872345828505697,75.91546824343
2016-08-11 11:00:00,370.9671018035327,1151.5461347051069,27.30939449893534,74.38216659578441
2016-08-11 12:00:00,362.8102438619068,1126.2258349039869,26.70891308072696,72.7466448382958
2016-08-11 13:00:00,369.26775639902735,1146.2710722465404,27.184294203475265,74.04143289630763
2016-08-11 14:00:00,389.32003217219125,1208.516809257627,28.660477689904198,78.0620905501338
2016-08-11 15:00:00,411.75139151166275,1278.1476337107074,30.31180158997725,82.5597753832275
2016-08-11 16:00:00,437.92131074104634,1359.3835955726342,32.238346140062475,87.80707435517016
2016-08-11 17:00:00,466.9801171580889,1449.5871636141246,34.37756119242983,93.63362061622335
2016-08-11 18:00:00,459.502997378265,1426.376888796431,33.82711989240548,92.13439233852546
2016-08-11 19:00:00,425.34615474770607,1320.3481333792406,31.312603953657877,85.28564497904186
2016-08-11 20:00:00,310.810274484041,964.8089236718463,22.880844039648526,62.32019363430586
2016-08-11 21:00:00,202.56197221704585,628.7874450611486,14.911955218841468,40.615456977634
2016-08-11 22:00:00,141.21560311440024,438.35769030689136,10.395834552732602,28.31497042652169
2016-08-11 23:00:00,148.18291927287245,459.98544638701486,10.90874576411893,29.71197859437656
2016-08-12 00:00:00,150.73193737963058,467.89804007486475,11.096396207309045,30.223079143591743
2016-08-12 01:00:00,176.05218390676131,546.4964707075084,12.960390609664229,35.300011265795995
2016-08-12 02:00:00,245.89528003193402,763.301537754599,18.102012753073495,49.30416631429229
2016-08-12 03:00:00,391.3592466575978,1214.8468842079071,28.810598044456295,78.47097098950596
2016-08-12 04:00:00,500.79709070774675,1554.5609065396015,36.86705707208541,100.41422123581158
2016-08-12 05:00:00,482.2742257986376,1497.0627257412245,35.503463851570544,96.7002239115145
2016-08-12 06:00:00,438.2611798219473,1360.4386080643476,32.26336619915449,87.87522109506551
2016-08-12 07:00:00,403.2546644891357,1251.7723214178739,29.686300112676854,80.85610688584353
2016-08-12 08:00:00,367.908280075423,1142.0510222796868,27.084213967107196,73.76884593672618
2016-08-12 09:00:00,339.1893427392814,1052.90246672991,24.970018973831856,68.01044641556834
2016-08-12 10:00:00,327.63379398864464,1017.0320420116565,24.119336964703315,65.69345725912613
2016-08-12 11:00:00,314.7187689144034,976.9415673265497,23.168574719206713,63.1038811431025
2016-08-12 12:00:00,309.6207327008872,961.1163799508497,22.793273832826475,62.08168004467211
2016-08-12 13:00:00,312.8494889694475,971.1389986221263,23.030964394200623,62.729074073678014
2016-08-12 14:00:00,331.03248479765546,1027.5821669287898,24.369537555623474,66.37492465807972
2016-08-12 15:00:00,348.1958733831602,1080.8602977603134,25.633050539770277,69.81633502279537
2016-08-12 16:00:00,369.4376909394779,1146.7985784923967,27.196804233021265,74.07550626625529
2016-08-12 17:00:00,393.22852660255376,1220.6494529123304,28.94820836946238,78.84577805893043
2016-08-12 18:00:00,387.62068676768587,1203.2417467990604,28.535377394444122,77.72135685065702
2016-08-12 19:00:00,358.56188035064326,1113.0381787575702,26.396162342076764,71.89481058960382
2016-08-12 20:00:00,264.41814494104307,820.7997185529758,19.46560597358836,53.01816363858935
2016-08-12 21:00:00,172.65349309775047,535.9463457903751,12.710190018744072,34.61854386684241
2016-08-12 22:00:00,104.33980783663267,323.88883495599435,7.681158141248877,20.921049147875234
2016-08-12 23:00:00,107.56856410519295,333.91145362727104,7.918848702623029,21.568443176881143
2016-08-13 00:00:00,113.85614210186303,353.42918472396775,8.381719795825322,22.829157864945284
2016-08-13 01:00:00,134.41822149637858,417.25744047262464,9.895433370892285,26.95203562861451
2016-08-13 02:00:00,212.58811010362783,659.9103135666921,15.65004696205594,42.6257858045471
2016-08-13 03:00:00,377.934417962005,1173.1738907852302,27.822305710321668,75.77917476363928
2016-08-13 04:00:00,462.7317536468254,1436.399507467708,34.064810453779636,92.78178636753138
2016-08-13 05:00:00,436.5618344174419,1355.1635456057809,32.1382659036944,87.53448739558871
2016-08-13 06:00:00,382.012846932818,1185.8340406857903,28.12254641942586,76.5969356423836
2016-08-13 07:00:00,368.07821461587355,1142.5785285255436,27.096723996653207,73.80291930667386
2016-08-13 08:00:00,324.40503772008435,1007.0094233403798,23.881646403329167,65.04606323012024
2016-08-13 09:00:00,309.45079816043665,960.5888737049928,22.78076380328046,62.04760667472441
2016-08-13 10:00:00,293.6468858985363,911.530792840323,21.61733105550173,58.878783269590244
2016-08-13 11:00:00,265.7776212646474,825.0197685198293,19.565686209956425,53.29075059817079
2016-08-13 12:00:00,248.104429057791,770.1591189507357,18.2646431371716,49.74712012361212
2016-08-13 13:00:00,239.09789841391233,742.2012879203323,17.601611571233178,47.9412315163851
2016-08-13 14:00:00,257.45082878257085,799.1719624728524,18.952694762202036,51.62115547073449
2016-08-13 15:00:00,278.0129081770864,863.0002182215094,20.466408337268998,55.744033234403716
2016-08-13 16:00:00,291.60767141312976,905.2007178900428,21.467210700949632,58.469902830218075
2016-08-13 17:00:00,318.45732880431535,988.5467047353966,23.44379536921889,63.85349528195145
2016-08-13 18:00:00,323.04556139647997,1002.7893733735265,23.781566166961102,64.7734762705388
2016-08-13 19:00:00,295.68610038394274,917.8608677906029,21.767451410053823,59.28766370896239
2016-08-13 20:00:00,226.52274242057223,703.1658257269388,16.675869384828587,45.41980214025681
2016-08-13 21:00:00,145.29403208521322,451.0178402074514,10.696075261836791,29.132731305266
2016-08-13 22:00:00,91.42478276239149,283.79836027088754,6.730395895752274,18.331473031851587
2016-08-13 23:00:00,95.84308081410558,297.5135226631609,7.05565666394848,19.217380650491258
2016-08-14 00:00:00,101.96072427032509,316.503747514001,7.5060177276047675,20.44402196860772
2016-08-14 01:00:00,123.20254182664283,382.44202824608453,9.06977142085576,24.70319321206766
2016-08-14 02:00:00,197.46393600352954,612.9622576854485,14.53665433246123,39.59325587920361
2016-08-14 03:00:00,365.18932742821437,1133.61092234598,26.88405349437107,73.22367201756332
2016-08-14 04:00:00,418.5487731296845,1299.2478835449742,30.812202771817567,83.92271018113469
2016-08-14 05:00:00,389.99977033399347,1210.6268342410538,28.710517808088234,78.19838402992453
2016-08-14 06:00:00,324.40503772008435,1007.0094233403798,23.881646403329167,65.04606323012024
2016-08-14 07:00:00,318.6272633447659,989.0742109812531,23.456305398764897,63.88756865189913
2016-08-14 08:00:00,282.4312062288005,876.7153806137827,20.791669105465203,56.62994085304338
2016-08-14 09:00:00,266.9671630478012,828.7123122408259,19.65325641677848,53.52926418780454
2016-08-14 10:00:00,252.18285802860404,782.8192688512958,18.564883846275787,50.56488100235642
2016-08-14 11:00:00,230.43123685093468,715.2984693816422,16.963600064386775,46.20348964905345
2016-08-14 12:00:00,223.29398615201194,693.1432070556622,16.43817882345444,44.772408111250904
2016-08-14 13:00:00,211.0586992395729,655.1627573539821,15.537456696141867,42.319125475017984
2016-08-14 14:00:00,226.8626115014733,704.220838218652,16.7008894439206,45.48794888015217
2016-08-14 15:00:00,244.87567278923075,760.1365002794589,18.026952575797445,49.099726094606204
2016-08-14 16:00:00,255.5815488376149,793.3693937684292,18.81508443719595,51.246348401310016
2016-08-14 17:00:00,274.7841519085261,852.9775995502326,20.228717775894843,55.0966392053978
2016-08-14 18:00:00,290.07826054907486,900.4531616773327,21.354620435035557,58.16324250068895
2016-08-14 19:00:00,265.7776212646474,825.0197685198293,19.565686209956425,53.29075059817079
2016-08-14 20:00:00,200.8626268125404,623.5123826025821,14.786854923381393,40.27472327815721
2016-08-14 21:00:00,125.92149447385148,390.88212817979115,9.269931893591885,25.24836713123053
2016-08-14 22:00:00,89.385568276985,277.46828532060755,6.580275541200179,17.922592592479436
2016-08-14 23:00:00,94.14373540960017,292.2384602045943,6.930556368488402,18.87664695101446
2016-08-15 00:00:00,91.93458638374311,285.3808790084575,6.767925984390296,18.433693141694622
2016-08-15 01:00:00,116.23522566817059,360.8142721659611,8.556860209469434,23.3061850442128
2016-08-15 02:00:00,181.66002374162917,563.9041768207785,13.373221584682494,36.42443247406943
2016-08-15 03:00:00,331.202419338106,1028.1096731746466,24.38204758516948,66.40899802802741
2016-08-15 04:00:00,407.1631589194982,1263.9049650725772,29.974030792235034,81.63979439464016
2016-08-15 05:00:00,386.43114498453207,1199.5492030780636,28.447807187622065,77.48284326102325
2016-08-15 06:00:00,325.0847758818865,1009.1194483238065,23.931686521513196,65.18235670991095
2016-08-15 07:00:00,314.3788998335024,975.8865548348364,23.1435546601147,63.03573440320714
2016-08-15 08:00:00,277.5031045557348,861.4176994839394,20.428878248630973,55.64181312456068
2016-08-15 09:00:00,259.49004326797734,805.5020374231325,19.10281511675413,52.03003591010665
2016-08-15 10:00:00,247.9344945173405,769.6316127048791,18.25213310762559,49.713046753664436
2016-08-15 11:00:00,224.14365885426463,695.7807382849455,16.50072897118448,44.942774960989304
2016-08-15 12:00:00,218.3658844789462,677.8455259258187,16.075387966620205,43.784280382768195
2016-08-15 13:00:00,202.7319067574964,629.3149513070053,14.92446524838748,40.64953034758169
2016-08-15 14:00:00,217.68614631714402,675.735500942392,16.025347848436173,43.64798690297747
2016-08-15 15:00:00,231.9606477149896,720.0460255943523,17.076190330300843,46.51014997858256
2016-08-15 16:00:00,246.23514911283507,764.3565502463124,18.127032812165513,49.37231305418764
2016-08-15 17:00:00,268.3266393714055,832.9323622076791,19.753336653146544,53.80185114738598
2016-08-15 18:00:00,275.97369369167996,856.6701432712294,20.316287982716904,55.33515279503157
2016-08-15 19:00:00,250.99331624545025,779.1267251302991,18.477313639453733,50.32636741272267
2016-08-15 20:00:00,190.66655438550788,591.8620078511819,14.036253150620915,38.23032108129644
2016-08-15 21:00:00,119.63391647718143,371.36439708309445,8.807060800389593,23.98765244316639
2016-08-15 22:00:00,93.29406270734745,289.60092897531086,6.868006220758361,18.70628010127606
2016-08-15 23:00:00,100.26137886581968,311.2286850554343,7.380917432144687,20.103288269130925
2016-08-16 00:00:00,99.41170616356695,308.59115382615096,7.318367284414647,19.932921419392525
2016-08-16 01:00:00,125.2417563120493,388.77210319636447,9.219891775407854,25.11207365143981
2016-08-16 02:00:00,194.57504881587036,603.9946515058851,14.323983830179095,39.01400859009306
2016-08-16 03:00:00,350.40502240901725,1087.71787895645,25.795680923868378,70.25928883211519
2016-08-16 04:00:00,435.37229263428804,1351.471001884784,32.050695696872346,87.29597380595494
2016-08-16 05:00:00,413.45073691616824,1283.422696169274,30.43690188543733,82.9005090827043
2016-08-16 06:00:00,349.8952187876656,1086.1353602188801,25.75815083523036,70.15706872227217
2016-08-16 07:00:00,337.82986641567715,1048.6824167630566,24.869938737463794,67.73785945598691
2016-08-16 08:00:00,298.9148566525031,927.8834864618796,22.005141971427975,59.9350577379683
2016-08-16 09:00:00,278.35277725798744,864.0552307132226,20.491428396361012,55.81217997429907
2016-08-16 10:00:00,267.30703212870225,829.7673247325392,19.678276475870497,53.597410927699904
2016-08-16 11:00:00,241.3070474397694,749.058869116469,17.76424195533128,48.384185325704934
2016-08-16 12:00:00,233.15018949814336,723.7385693153489,17.163760537122897,46.748663568216315
2016-08-16 13:00:00,218.53581901939677,678.3730321716754,16.087897996166216,43.81835375271587
2016-08-16 14:00:00,233.99986220039608,726.3761005446322,17.226310684852937,46.919030417954716
2016-08-16 15:00:00,247.59462543643943,768.5766002131658,18.227113048533575,49.64490001376908
2016-08-16 16:00:00,262.0390613747355,813.4146311109824,19.29046555994425,52.541136459321834
2016-08-16 17:00:00,285.9998315782619,887.7930117767728,21.05437972593137,57.34548162194465
2016-08-16 18:00:00,294.32662406033836,913.6408178237494,21.66737117368576,59.015076749380945
2016-08-16 19:00:00,268.15670483095494,832.4048559618226,19.740826623600533,53.7677777774383
2016-08-16 20:00:00,204.09138308110073,633.5350012738586,15.024545484755539,40.92211730716311
2016-08-16 21:00:00,127.45090533790636,395.62968439250125,9.382522159505958,25.555027460759653
2016-08-16 22:00:00,89.55550281743552,277.99579156646416,6.5927855707461855,17.956665962427113
2016-08-16 23:00:00,96.3528844354572,299.09604140073094,7.093186752586504,19.319600760334296
2016-08-17 00:00:00,95.5032117332045,296.4585101714476,7.030636604856465,19.1492339105959
2016-08-17 01:00:00,120.48358917943415,374.0019283123778,8.869610948119632,24.158019292904786
2016-08-17 02:00:00,187.26786357649706,581.3118829340485,13.786052559700755,37.548853682342845
