,SE_P2HT_OTH,SE_STUR_BIO_CHP,SE_COMC_GAS_CHP,SE_GTUR_GAS_CHP
2016-07-30 08:00:00,950.0639846149484,789.7477274805211,70.94052818844136,75.3112198170996
2016-07-30 09:00:00,884.1817270136917,734.9826126414757,66.02115199045369,70.08875768338768
2016-07-30 10:00:00,855.4235986956827,711.0772053704636,63.87380523736382,67.80911151391025
2016-07-30 11:00:00,770.1949638623109,640.2302710945556,57.509850314570244,61.053069229822626
2016-07-30 12:00:00,746.1427110872488,620.2366577406184,55.71388757562235,59.14645606989605
2016-07-30 13:00:00,694.3780801148329,577.2069246527969,51.84866342006062,55.043092964836696
2016-07-30 14:00:00,744.5740859062666,618.9327264349268,55.59675957090837,59.022111733379106
2016-07-30 15:00:00,789.541341094426,656.3120905314182,58.954429039376144,62.58664938019834
2016-07-30 16:00:00,829.2798456793109,689.3450169422711,61.92167182546395,65.73670590529441
2016-07-30 17:00:00,898.2993536425322,746.7179943926997,67.07530403287961,71.20785671204024
2016-07-30 18:00:00,926.5346069002138,770.1887578951477,69.18360811773147,73.44605476934534
2016-07-30 19:00:00,846.5347226701164,703.6882613048782,63.21007987731787,67.10449360698088
2016-07-30 20:00:00,643.1363242027443,534.6118353335394,48.022481932736866,50.98117797194965
2016-07-30 21:00:00,406.79679693474395,338.1528519426777,30.375195889162015,32.24663127006246
2016-07-30 22:00:00,330.979913187266,275.12950550091904,24.71400899465239,26.23665500507653
2016-07-30 23:00:00,357.1236662036377,296.8616939291117,26.66614240655226,28.309060613692367
2016-07-31 00:00:00,353.4635407813457,293.8191875491647,26.392843728886273,28.018923828486145
2016-07-31 01:00:00,446.01242645930154,370.7511345849668,33.30339600701183,35.35523968298622
2016-07-31 02:00:00,673.985952762063,560.2558176788068,50.325999358778716,53.426616590116346
2016-07-31 03:00:00,1201.5668886324443,998.8113801597345,89.72005161091815,95.24776177198399
2016-07-31 04:00:00,1489.1481718125333,1237.8654528698537,111.19351914181674,118.04422346675821
2016-07-31 05:00:00,1422.2201640906214,1182.2310504936806,106.19605760735307,112.73886510870166
2016-07-31 06:00:00,1212.024389838993,1007.5042555310116,90.50090497567808,96.07672401543032
2016-07-31 07:00:00,1163.9198842888688,967.5170288231371,86.90897949778233,92.26349769557717
2016-07-31 08:00:00,1030.0638688450458,856.2482240707907,76.91405642885498,81.65278097946407
2016-07-31 09:00:00,955.2927352182227,794.0941651661597,71.33095487082133,75.72570093882277
2016-07-31 10:00:00,923.3973565382491,767.5808952837646,68.94935210830349,73.19736609631144
2016-07-31 11:00:00,835.5543464032402,694.5607421650374,62.39018384431993,66.23408325136222
2016-07-31 12:00:00,807.8419682058861,671.5246224311531,60.32092242770606,64.03733330622944
2016-07-31 13:00:00,755.0315871128154,627.6256018062039,56.37761293566832,59.85107397682544
2016-07-31 14:00:00,806.273343024904,670.2206911254616,60.20379442299207,63.91298896971249
2016-07-31 15:00:00,853.8549735147003,709.7732740647723,63.75667723264984,67.68476717739331
2016-07-31 16:00:00,900.9137289441696,748.891213235519,67.2705173740696,71.41509727290182
2016-07-31 17:00:00,978.8221129329573,813.6531347515332,73.08787494153124,77.59086598657703
2016-07-31 18:00:00,1006.0116160699838,836.2546107168534,75.1180936899071,79.7461678195375
2016-07-31 19:00:00,921.3058562969394,765.8423202095091,68.7931814353515,73.03157364762217
2016-07-31 20:00:00,702.2212060197445,583.7265811812548,52.434303443630576,55.664814647421444
2016-07-31 21:00:00,444.9666763386466,369.881847047839,33.225310670535826,35.272343458641586
2016-07-31 22:00:00,344.5746647557793,286.43024348357926,25.72911836884032,27.314305921556766
2016-07-31 23:00:00,372.2870429531333,309.4663632174634,27.798379785454184,29.511055866689553
2016-08-01 00:00:00,369.14979259116876,306.8585006060803,27.5641237760262,29.262367193655653
