,LV_P2HT_OTH,LV_STUR_BIO_CHP,LV_ICEN_GAS_CHP
2016-03-09 05:00:00,991.0438567014833,878.8041522344192,510.0884970578043
2016-03-09 06:00:00,970.0238857712036,860.1647775907393,499.2695556885379
2016-03-09 07:00:00,942.0768789661726,835.3828817576644,484.88528136803575
2016-03-09 08:00:00,902.6644334718981,800.4340543007642,464.59976630066103
2016-03-09 09:00:00,866.3572109559605,768.2387708253168,445.91250393556436
2016-03-09 10:00:00,848.9201896160696,752.7765623140822,436.9377002996956
2016-03-09 11:00:00,831.4831682761783,737.3143538028474,427.9628966638267
2016-03-09 12:00:00,836.0215710906705,741.3387642372783,430.2988044594638
2016-03-09 13:00:00,839.6045206810591,744.5159303697238,432.1429421928615
2016-03-09 14:00:00,874.7174266668671,775.6521584676896,450.215491980159
2016-03-09 15:00:00,899.7980737995872,797.8923213948077,463.1244561139428
2016-03-09 16:00:00,902.4255701658724,800.2222432252678,464.4768237851012
2016-03-09 17:00:00,892.1544480067583,791.1143669789242,459.1902956160278
2016-03-09 18:00:00,857.7581319390279,760.6135721074475,441.4865733754098
2016-03-09 19:00:00,778.6943776444531,690.5041061181507,400.7926007251006
2016-03-09 20:00:00,638.2427537012204,565.9591937262879,328.50240157591065
2016-03-09 21:00:00,527.8879063172519,468.10247684696714,271.7029593872614
2016-03-09 22:00:00,466.0223100565423,413.24340829340855,239.8608478572611
2016-03-09 23:00:00,484.65364792656294,429.7646721821251,249.45036407092917
2016-03-10 00:00:00,495.1636333917029,439.0843595039652,254.85983475556242
2016-03-10 01:00:00,533.1428990498218,472.76232050788724,274.40769472957805
2016-03-10 02:00:00,624.149818645692,553.4623402720024,321.2487931578797
2016-03-10 03:00:00,869.940160546349,771.4159369577621,447.756641668962
2016-03-10 04:00:00,1038.5776546006387,920.954556258196,534.5540576542139
2016-03-10 05:00:00,1000.5983889425196,887.276595254274,515.0061976801983
2016-03-10 06:00:00,965.9632095687633,856.5639893073011,497.1795329240205
2016-03-10 07:00:00,929.6559870528256,824.3687058318534,478.4922705589237
2016-03-10 08:00:00,887.3771818862402,786.8781454689968,456.7314453048308
2016-03-10 09:00:00,852.503139206458,755.9537284465275,438.78183803309327
2016-03-10 10:00:00,831.2443049701521,737.1025427273511,427.83995414826694
2016-03-10 11:00:00,818.1068231387276,725.452933575051,421.07811579247533
2016-03-10 12:00:00,824.7949957074529,731.3836436889491,424.5205062281509
2016-03-10 13:00:00,835.0661178665669,740.491519935293,429.80703439722447
2016-03-10 14:00:00,870.1790238523749,771.6277480332586,447.87958418452195
2016-03-10 15:00:00,895.7373975971468,794.2915331113696,461.0344333494255
2016-03-10 16:00:00,897.1705774333024,795.5623995643477,461.77208844278454
2016-03-10 17:00:00,891.1989947826546,790.2671226769387,458.69852555378844
2016-03-10 18:00:00,865.8794843439089,767.815148674324,445.66661890444465
2016-03-10 19:00:00,781.5607373167641,693.0458390241071,402.2679109118187
2016-03-10 20:00:00,617.4616460769666,547.5316301581042,317.80640272220404
2016-03-10 21:00:00,498.7465829820914,442.2615256364106,256.7039724889601
2016-03-10 22:00:00,454.7957346733247,403.28828774507946,234.08254962594833
2016-03-10 23:00:00,472.7104826252677,419.17411840730676,243.30323829293678
2016-03-11 00:00:00,483.4593313964334,428.7056168046433,248.83565149312994
2016-03-11 01:00:00,520.9608704425007,461.9599556575726,268.13762643602587
2016-03-11 02:00:00,610.7734735082413,541.600920044206,314.3640122865283
2016-03-11 03:00:00,852.503139206458,755.9537284465275,438.78183803309327
2016-03-11 04:00:00,1018.5131368944624,903.1624259165013,524.2268863471868
2016-03-11 05:00:00,980.7727345423693,869.6962759880757,504.801968888731
2016-03-11 06:00:00,946.1375551686131,838.9836700411028,486.9753041325532
2016-03-11 07:00:00,910.0691959587011,807.0001976411515,468.4109842830163
2016-03-11 08:00:00,868.7458440162195,770.3568815802804,447.1419290911628
2016-03-11 09:00:00,834.588391254515,740.0678977843002,429.56114936610476
2016-03-11 10:00:00,814.0461469362872,721.8521452916127,418.98809302795786
2016-03-11 11:00:00,801.3863917169142,710.6261582903054,412.472139703286
2016-03-11 12:00:00,807.3579743675617,715.9214351777146,415.5457025922822
2016-03-11 13:00:00,817.6290965266757,725.0293114240583,420.8322307613556
2016-03-11 14:00:00,852.7420025124839,756.1655395220239,438.90478054865304
2016-03-11 15:00:00,877.822649645204,778.4057024491423,451.813744682437
2016-03-11 16:00:00,879.7335560934112,780.1001910531131,452.79728480691574
2016-03-11 17:00:00,873.7619734427635,774.804914165704,449.7237219179196
2016-03-11 18:00:00,848.9201896160696,752.7765623140822,436.9377002996956
2016-03-11 19:00:00,766.2734857311059,679.4899301923396,394.3995899159885
2016-03-11 20:00:00,604.5630275515678,536.0938320813004,311.16750688197226
2016-03-11 21:00:00,487.7588709048997,432.51821616357785,251.0486167732072
2016-03-11 22:00:00,452.6459649190916,401.3819880656122,232.97606698590974
2016-03-11 23:00:00,470.5607128710345,417.2678187278395,242.1967556528982
2016-03-12 00:00:00,480.8318350301485,426.37569497418326,247.4832838219716
2016-03-12 01:00:00,517.616784158138,458.9946006006234,266.416431218188
2016-03-12 02:00:00,605.9962073877231,537.3646985342785,311.90516197533134
2016-03-12 03:00:00,844.859513413629,749.1757740306439,434.84767753517815
2016-03-12 04:00:00,1008.9586046534264,894.6899828966469,519.309185724793
2016-03-12 05:00:00,971.6959289133849,861.6474551192139,500.1301532974568
2016-03-12 06:00:00,938.2550660697582,831.9939045497227,482.9182011190783
2016-03-12 07:00:00,903.14216008395,800.8576764517569,464.84565133178074
2016-03-12 08:00:00,861.8188081414683,764.2143603908858,443.5765961399273
2016-03-12 09:00:00,828.1390819918156,734.3489987458983,426.24170144598884
2016-03-12 10:00:00,807.5968376735877,716.1332462532109,415.66864510784205
2016-03-12 11:00:00,794.6982191481889,704.6954481764071,409.02974926761027
2016-03-12 12:00:00,801.1475284108881,710.414347214809,412.3491971877262
2016-03-12 13:00:00,811.1797872639762,719.3104123856563,417.5127828412397
2016-03-12 14:00:00,845.3372400256808,749.5993961816366,435.09356256629786
2016-03-12 15:00:00,870.1790238523749,771.6277480332586,447.87958418452195
2016-03-12 16:00:00,871.6122036885304,772.8986144862366,448.6172392778809
2016-03-12 17:00:00,865.6406210378827,767.6033375988277,445.5436763888848
2016-03-12 18:00:00,841.0377005172144,745.786796822702,432.88059728622056
2016-03-12 19:00:00,759.1075865503287,673.1355979274489,390.7113144491932
2016-03-12 20:00:00,599.7857614310495,531.857610571373,308.70865657077525
2016-03-12 21:00:00,484.65364792656294,429.7646721821251,249.45036407092917
2016-03-12 22:00:00,450.7350584708844,399.6874994616412,231.99252686143092
2016-03-12 23:00:00,467.21662658667185,414.3024636708904,240.47556043506034
2016-03-13 00:00:00,478.44320196988946,424.2575842192196,246.25385866637316
2016-03-13 01:00:00,511.64520150749036,453.69932371321437,263.34286832919184
2016-03-13 02:00:00,599.0691715129719,531.222177344884,308.33982902409576
2016-03-13 03:00:00,834.827254560541,740.2797088597965,429.6840918816646
2016-03-13 04:00:00,1008.7197413474005,894.4781718211505,519.1862432092331
2016-03-13 05:00:00,970.0238857712036,860.1647775907393,499.2695556885379
2016-03-13 06:00:00,936.105296315525,830.0876048702554,481.8117184790396
2016-03-13 07:00:00,900.7535270236909,798.7395656967933,463.6162261761823
2016-03-13 08:00:00,861.5799448354423,764.0025493153895,443.45365362436746
2016-03-13 09:00:00,828.6168086038674,734.772620896891,426.48758647710855
2016-03-13 10:00:00,806.88024775551,715.4978130267218,415.2998175611625
2016-03-13 11:00:00,791.3541328638261,701.730093119458,407.30855404977245
2016-03-13 12:00:00,798.7588953506292,708.2962364598453,411.1197720321277
2016-03-13 13:00:00,808.0745642856394,716.5568684042036,415.9145301389617
2016-03-13 14:00:00,842.232017047344,746.8458522001837,433.49530986401976
2016-03-13 15:00:00,865.6406210378827,767.6033375988277,445.5436763888848
2016-03-13 16:00:00,869.7012972403231,771.2041258822658,447.6336991534022
2016-03-13 17:00:00,863.0131246715978,765.2734157683675,444.19130871772643
2016-03-13 18:00:00,836.4992977027223,741.762386388271,430.5446894905835
2016-03-13 19:00:00,756.002363571992,670.3820539459961,389.1130617469152
2016-03-13 20:00:00,599.7857614310495,531.857610571373,308.70865657077525
2016-03-13 21:00:00,484.17592131451113,429.3410500311323,249.20447903980946
2016-03-13 22:00:00,446.19665565639207,395.66308902721033,229.65661906579385
2016-03-13 23:00:00,455.5123245914025,403.92372097156846,234.45137717262784
2016-03-14 00:00:00,468.88866972885313,415.78514119936494,241.33615804397928
2016-03-14 01:00:00,502.0906692664541,445.22688069335976,258.425167706798
2016-03-14 02:00:00,589.9923658839875,523.1733564760221,303.6680134328216
2016-03-14 03:00:00,830.0499884400228,736.0434873498692,427.22524157046763
2016-03-14 04:00:00,994.865669597898,882.1931294423613,512.055577306762
2016-03-14 05:00:00,944.4655120264317,837.500992512628,486.1147065236342
2016-03-14 06:00:00,906.7251096743387,804.0348425842025,466.68978906517845
2016-03-14 07:00:00,872.80652021866,773.9576698637186,449.2319518556802
2016-03-14 08:00:00,833.8718013364373,739.432464557811,429.1923218194252
2016-03-14 09:00:00,809.7466074278208,718.039545932678,416.7751277478806
2016-03-14 10:00:00,785.1436869071526,696.2230051565527,404.11204864521653
2016-03-14 11:00:00,766.9900756491836,680.1253634188287,394.768417462668
2016-03-14 12:00:00,768.9009820973909,681.8198520227998,395.7519575871469
2016-03-14 13:00:00,777.5000611143236,689.4450507406689,400.17788814730136
2016-03-14 14:00:00,815.9570533844942,723.5466338955837,419.9716331524367
2016-03-14 15:00:00,847.4870097799139,751.505695861104,436.2000452063365
2016-03-14 16:00:00,852.503139206458,755.9537284465275,438.78183803309327
2016-03-14 17:00:00,846.0538299437585,750.2348294081257,435.4623901129774
2016-03-14 18:00:00,820.7343195050124,727.782855405511,422.4304834636336
2016-03-14 19:00:00,747.8810111671112,663.1804773791196,384.9330162178804
2016-03-14 20:00:00,594.2919053924537,526.9859558349567,305.88097871289887
2016-03-14 21:00:00,479.6375185000189,425.31663959670135,246.86857124417236
2016-03-14 22:00:00,427.08759117431964,378.71820298750106,219.8212178210061
2016-03-14 23:00:00,442.3748427599777,392.2741118192684,227.68953881683626
2016-03-15 00:00:00,445.00233912626254,394.6040336497285,229.04190648799462
2016-03-15 01:00:00,486.5645543747702,431.45916078609594,250.4339041954079
2016-03-15 02:00:00,594.0530420864279,526.7741447594605,305.75803619733904
2016-03-15 03:00:00,838.8879307629813,743.8804971432347,431.77411464618194
2016-03-15 04:00:00,949.4816414529759,841.949025098052,488.6964993503911
2016-03-15 05:00:00,897.4094407393283,795.7742106398442,461.8950309583444
2016-03-15 06:00:00,861.8188081414683,764.2143603908858,443.5765961399273
2016-03-15 07:00:00,828.8556719098933,734.9844319723874,426.6105289926684
2016-03-15 08:00:00,790.8764062517744,701.3064709684653,407.06266901865274
2016-03-15 09:00:00,769.3787087094427,682.2434741737925,395.9978426182666
2016-03-15 10:00:00,748.3587377791631,663.6040995301122,385.178901249
2016-03-15 11:00:00,737.1321623959454,653.648978981783,379.40060301768716
2016-03-15 12:00:00,749.5530543092925,664.6631549075942,385.7936138267993
2016-03-15 13:00:00,761.9739462226397,675.6773308334051,392.1866246359113
2016-03-15 14:00:00,791.3541328638261,701.730093119458,407.30855404977245
2016-03-15 15:00:00,830.5277150520747,736.467109500862,427.47112660158734
2016-03-15 16:00:00,839.1267940690071,744.092308218731,431.89705716174177
2016-03-15 17:00:00,834.827254560541,740.2797088597965,429.6840918816646
2016-03-15 18:00:00,814.7627368543649,722.4875785181018,419.3569205746374
2016-03-15 19:00:00,740.2373853742822,656.4025229632359,380.99885571996526
2016-03-15 20:00:00,579.7212437248735,514.0654802296784,298.3814852637482
2016-03-15 21:00:00,470.5607128710345,417.2678187278395,242.1967556528982
2016-03-15 22:00:00,437.8364399454854,388.2497013848375,225.3536310211992
2016-03-15 23:00:00,454.3180080612729,402.86466559408666,233.8366645948286
2016-03-16 00:00:00,464.5891302203869,411.9725418404304,239.12319276390204
2016-03-16 01:00:00,503.7627124086355,446.7095582218343,259.2857653157169
2016-03-16 02:00:00,593.8141787804019,526.562333683964,305.63509368177915
2016-03-16 03:00:00,836.0215710906705,741.3387642372783,430.2988044594638
2016-03-16 04:00:00,998.6874824943122,885.582106650303,514.0226575557194
2016-03-16 05:00:00,958.5584470819601,849.9978459669137,493.36831494166523
2016-03-16 06:00:00,921.2957713419189,816.9553181894807,474.18928251432914
2016-03-16 07:00:00,887.3771818862402,786.8781454689968,456.7314453048308
2016-03-16 08:00:00,847.9647363919657,751.9293180120966,436.44593023745614
2016-03-16 09:00:00,814.5238735483389,722.2757674426055,419.23397805907763
2016-03-16 10:00:00,791.8318594758778,702.1537152704507,407.5544390808921
2016-03-16 11:00:00,782.7550538468936,694.1048944015888,402.8826234896179
2016-03-16 12:00:00,788.0100465794635,698.764738062509,405.58735883193464
2016-03-16 13:00:00,797.5645788204995,707.2371810823633,410.5050594543284
2016-03-16 14:00:00,830.7665783581006,736.6789205763583,427.59406911714717
2016-03-16 15:00:00,862.5353980595461,764.8497936173749,443.94542368660683
2016-03-16 16:00:00,868.0292540981418,769.7214483537913,446.77310154448327
2016-03-16 17:00:00,862.774261365572,765.0616046928714,444.0683662021667
2016-03-16 18:00:00,832.4386215002819,738.1615981048328,428.4546667260661
2016-03-16 19:00:00,754.5691837358366,669.1111874930178,388.37540665355607
2016-03-16 20:00:00,591.425545720143,524.4442229290004,304.4056685261807
2016-03-16 21:00:00,473.6659358493713,420.02136270929225,243.79500835517618
2016-03-16 22:00:00,443.3302959840813,393.1213561212539,228.18130887907566
2016-03-16 23:00:00,462.6782237721796,410.27805323645947,238.13965263942325
2016-03-17 00:00:00,472.7104826252677,419.17411840730676,243.30323829293678
2016-03-17 01:00:00,509.973158365309,452.2166461847397,262.4822707202729
2016-03-17 02:00:00,600.7412146551533,532.7048548733586,309.20042663301473
2016-03-17 03:00:00,844.859513413629,749.1757740306439,434.84767753517815
2016-03-17 04:00:00,1009.675194571504,895.3254161231359,519.6780132714724
2016-03-17 05:00:00,973.6068353615922,863.3419437231847,501.1136934219355
2016-03-17 06:00:00,935.1498430914214,829.2403605682699,481.31994841680023
2016-03-17 07:00:00,899.7980737995872,797.8923213948077,463.1244561139428
2016-03-17 08:00:00,857.9969952450538,760.8253831829439,441.6095158909697
2016-03-17 09:00:00,823.8395424833493,730.5363993869637,424.02873616591165
2016-03-17 10:00:00,802.8195715530696,711.8970247432836,413.2097947966451
2016-03-17 11:00:00,791.3541328638261,701.730093119458,407.30855404977245
2016-03-17 12:00:00,797.5645788204995,707.2371810823633,410.5050594543284
2016-03-17 13:00:00,808.0745642856394,716.5568684042036,415.9145301389617
2016-03-17 14:00:00,842.9486069654218,747.4812854266728,433.8641374106993
2016-03-17 15:00:00,868.9847073222454,770.5686926557767,447.26487160672264
2016-03-17 16:00:00,871.1344770764786,772.474992335244,448.3713542467613
2016-03-17 17:00:00,865.8794843439089,767.815148674324,445.66661890444465
2016-03-17 18:00:00,842.4708803533699,747.0576632756802,433.6182523795797
2016-03-17 19:00:00,760.5407663864843,674.4064643804269,391.4489695425522
2016-03-17 20:00:00,595.7250852286093,528.2568222879349,306.61863380625795
2016-03-17 21:00:00,477.4877487457858,423.41033991723407,245.76208860413374
2016-03-17 22:00:00,442.6137060660035,392.48592289476477,227.81248133239612
2016-03-17 23:00:00,461.722770548076,409.43080893447404,237.64788257718388
2016-03-18 00:00:00,471.9938927071899,418.5386851808177,242.93441074625727
2016-03-18 01:00:00,509.4954317532572,451.7930240337471,262.2363856891532
2016-03-18 02:00:00,600.5023513491274,532.4930437978622,309.07748411745484
2016-03-18 03:00:00,844.3817868015772,748.7521518796513,434.6017925040585
2016-03-18 04:00:00,1009.1974679594522,894.9017939721431,519.4321282403528
2016-03-18 05:00:00,972.8902454435145,862.7065104966956,500.744865875256
2016-03-18 06:00:00,934.4332531733437,828.6049273417808,480.9511208701207
2016-03-18 07:00:00,898.8426205754836,797.0450770928225,462.63268605170356
2016-03-18 08:00:00,857.280405326976,760.1899499564547,441.2406883442901
2016-03-18 09:00:00,823.1229525652716,729.9009661604746,423.65990861923206
2016-03-18 10:00:00,802.3418449410176,711.4734025922908,412.9639097655254
2016-03-18 11:00:00,791.1152695578003,701.5182820439617,407.1856115342126
2016-03-18 12:00:00,796.6091255963959,706.389936780378,410.013289392089
2016-03-18 13:00:00,807.3579743675617,715.9214351777146,415.5457025922822
2016-03-18 14:00:00,842.7097436593959,747.2694743511765,433.7411948951395
2016-03-18 15:00:00,868.5069807101936,770.145070504784,447.018986575603
2016-03-18 16:00:00,870.8956137704527,772.2631812597476,448.2484117312014
2016-03-18 17:00:00,865.6406210378827,767.6033375988277,445.5436763888848
2016-03-18 18:00:00,841.9931537413181,746.6340411246874,433.37236734845993
2016-03-18 19:00:00,760.0630397744324,673.9828422294343,391.20308451143256
2016-03-18 20:00:00,595.4862219225832,528.0450112124386,306.49569129069806
2016-03-18 21:00:00,477.2488854397599,423.1985288417377,245.63914608857388
2016-03-18 22:00:00,451.2127850829362,400.1111216126339,232.2384118925506
2016-03-18 23:00:00,470.32184956500856,417.0560076523431,242.07381313733833
2016-03-19 00:00:00,480.35410841809664,425.95207282319046,247.2373987908519
2016-03-19 01:00:00,518.0945107701898,459.4182227516162,266.6623162493077
2016-03-19 02:00:00,609.10143036606,540.1182425157314,313.5034146776093
2016-03-19 03:00:00,853.9363190426134,757.2245948995056,439.51949312645223
2016-03-19 04:00:00,1020.1851800366439,904.6451034449759,525.0874839561056
2016-03-19 05:00:00,983.6390942146803,872.238008894032,506.2772790754491
2016-03-19 06:00:00,946.1375551686131,838.9836700411028,486.9753041325532
2016-03-19 07:00:00,910.546922570753,807.4238197921443,468.65686931413603
2016-03-19 08:00:00,868.5069807101936,770.145070504784,447.018986575603
2016-03-19 09:00:00,834.1106646424632,739.6442756333074,429.31526433498505
2016-03-19 10:00:00,812.8518304061577,720.7930899141309,418.3733804501586
2016-03-19 11:00:00,800.9086651048623,710.2025361393127,412.2262546721663
2016-03-19 12:00:00,807.3579743675617,715.9214351777146,415.5457025922822
2016-03-19 13:00:00,817.8679598327017,725.2411224995545,420.95517327691545
2016-03-19 14:00:00,852.7420025124839,756.1655395220239,438.90478054865304
2016-03-19 15:00:00,878.7781028693075,779.2529467511278,452.3055147446764
2016-03-19 16:00:00,880.6890093175149,780.9474353550986,453.2890548691551
2016-03-19 17:00:00,875.195153278919,776.0757806186822,450.46137701127867
2016-03-19 18:00:00,851.0699593703025,754.6828619935493,438.0441829397341
2016-03-19 19:00:00,768.1843921793134,681.1844187963106,395.38313004046734
2016-03-19 20:00:00,603.3687110214381,535.0347767038187,310.55279430417306
2016-03-19 21:00:00,484.89251123258884,429.9764832576214,249.573306586489
2016-03-19 22:00:00,447.8686987985734,397.1457665556848,230.51721667471276
2016-03-19 23:00:00,466.50003666859413,413.66703044440123,240.10673288838078
2016-03-20 00:00:00,477.7266120518117,423.6221509927305,245.88503111969362
2016-03-20 01:00:00,511.64520150749036,453.69932371321437,263.34286832919184
2016-03-20 02:00:00,602.6521211033604,534.3993434773295,310.18396675749347
2016-03-20 03:00:00,847.7258730859398,751.7175069366002,436.3229877218963
2016-03-20 04:00:00,1024.7235828511361,908.6695138794068,527.4233917517428
2016-03-20 05:00:00,987.2220438050689,875.4151750264775,508.12141680884685
2016-03-20 06:00:00,947.3318716987426,840.0427254185845,487.59001671035236
2016-03-20 07:00:00,911.024649182805,807.8474419431369,468.9027543452557
2016-03-20 08:00:00,870.6567504644268,772.0513701842513,448.12546921564154
2016-03-20 09:00:00,836.7381610087482,741.9741974637675,430.6676320061434
2016-03-20 10:00:00,813.8072836302613,721.6403342161163,418.86515051239803
2016-03-20 11:00:00,799.9532118807588,709.3552918373273,411.734484609927
2016-03-20 12:00:00,806.6413844494841,715.2860019512253,415.17687504560257
2016-03-20 13:00:00,816.912506608598,724.3938781975692,420.4634032146761
2016-03-20 14:00:00,852.0254125944061,755.5301062955348,438.5359530019735
2016-03-20 15:00:00,877.5837863391781,778.193891373646,451.69080216687723
2016-03-20 16:00:00,882.1221891536702,782.2183018080768,454.02670996251425
2016-03-20 17:00:00,876.8671964211003,777.5584581471568,451.3219746201976
2016-03-20 18:00:00,850.8310960642766,754.4710509180529,437.92124042417424
2016-03-20 19:00:00,769.1398454034169,682.031663098296,395.8749001027067
2016-03-20 20:00:00,604.8018908575937,536.3056431567968,311.2904493975321
2016-03-20 21:00:00,483.93705800848534,429.12923895563597,249.08153652424963
2016-03-20 22:00:00,429.2373609285528,380.6245026669683,220.92770046104468
2016-03-20 23:00:00,438.3141665575372,388.6733235358302,225.59951605231888
2016-03-21 00:00:00,452.6459649190916,401.3819880656122,232.97606698590974
2016-03-21 01:00:00,486.8034176807961,431.67097186159236,250.55684671096776
2016-03-21 02:00:00,575.6605675224331,510.46469194624024,296.2914624992308
2016-03-21 03:00:00,820.2565928929607,727.3592332545182,422.1845984325139
2016-03-21 04:00:00,986.0277272749394,874.3561196489958,507.50670423104765
2016-03-21 05:00:00,935.8664330094991,829.875793794759,481.6887759634798
2016-03-21 06:00:00,895.7373975971468,794.2915331113696,461.0344333494255
2016-03-21 07:00:00,859.1913117751834,761.8844385604258,442.22422846876896
2016-03-21 08:00:00,819.3011396688571,726.5119889525328,421.6928283702745
2016-03-21 09:00:00,795.8925356783182,705.7545035538889,409.64446184540947
2016-03-21 10:00:00,769.3787087094427,682.2434741737925,395.9978426182666
2016-03-21 11:00:00,752.1805506755775,666.9930767380541,387.14598149795756
2016-03-21 12:00:00,753.374867205707,668.0521321155359,387.76069407575676
2016-03-21 13:00:00,764.3625792828987,677.7954415883687,393.41604979150975
2016-03-21 14:00:00,802.8195715530696,711.8970247432836,413.2097947966451
2016-03-21 15:00:00,837.2158876208,742.3978196147601,430.91351703726303
2016-03-21 16:00:00,843.6651968834994,748.1167186531619,434.23296495737884
2016-03-21 17:00:00,837.9324775388777,743.0332528412492,431.2823445839426
2016-03-21 18:00:00,812.6129671001318,720.5812788386345,418.2504379345988
2016-03-21 19:00:00,741.6705652104376,657.6733894162141,381.73651081332434
2016-03-21 20:00:00,582.5876033971845,516.6072131356349,299.85679545046634
2016-03-21 21:00:00,465.3057201384646,412.60797506691944,239.49202031058152
2016-03-21 22:00:00,458.85641087576505,406.88907602851754,236.17257239046566
2016-03-21 23:00:00,474.1436624614231,420.44498486028493,244.04089338629586
2016-03-22 00:00:00,477.7266120518117,423.6221509927305,245.88503111969362
2016-03-22 01:00:00,519.5276906063452,460.6890892045944,267.3999713426668
2016-03-22 02:00:00,626.5384517059512,555.5804510269661,322.4782183134782
2016-03-22 03:00:00,876.8671964211003,777.5584581471568,451.3219746201976
2016-03-22 04:00:00,993.1936264557164,880.7104519138866,511.19497969784294
2016-03-22 05:00:00,938.2550660697582,831.9939045497227,482.9182011190783
2016-03-22 06:00:00,904.8142032261314,802.3403539802316,465.7062489406997
2016-03-22 07:00:00,871.6122036885304,772.8986144862366,448.6172392778809
2016-03-22 08:00:00,833.3940747243855,739.0088424068183,428.94643678830545
2016-03-22 09:00:00,810.9409239579504,719.09860131016,417.38984032567987
2016-03-22 10:00:00,789.4432264156189,700.0356045154872,406.3250139252937
2016-03-22 11:00:00,776.5446078902198,688.5978064386834,399.686118085062
2016-03-22 12:00:00,788.7266364975411,699.4001712889981,405.9561863786142
2016-03-22 13:00:00,801.1475284108881,710.414347214809,412.3491971877262
2016-03-22 14:00:00,833.1552114183596,738.7970313313219,428.8234942727457
2016-03-22 15:00:00,870.6567504644268,772.0513701842513,448.12546921564154
2016-03-22 16:00:00,877.822649645204,778.4057024491423,451.813744682437
2016-03-22 17:00:00,872.0899303005822,773.3222366372294,448.86312430900057
2016-03-22 18:00:00,850.5922327582508,754.2592398425567,437.79829790861453
2016-03-22 19:00:00,773.678248217909,686.0560735327269,398.2108078983438
2016-03-22 20:00:00,612.2066533443967,542.8717864971841,315.1016673798873
2016-03-22 21:00:00,499.4631729001692,442.89695886289974,257.07280003563966
2016-03-22 22:00:00,478.44320196988946,424.2575842192196,246.25385866637316
2016-03-22 23:00:00,494.68590677965096,438.6607373529724,254.6139497244427
2016-03-23 00:00:00,505.9124821628686,448.6158579013016,260.3922479557555
2016-03-23 01:00:00,545.324927657143,483.5646853582018,280.67776302313024
2016-03-23 02:00:00,636.809573865065,564.6883272733097,327.7647464825515
2016-03-23 03:00:00,881.6444625416185,781.794679657084,453.7808249313945
2016-03-23 04:00:00,1051.7151364320634,932.604165410496,541.3158960100054
2016-03-23 05:00:00,1009.4363312654782,895.1136050476396,519.5550707559127
2016-03-23 06:00:00,976.2343317278772,865.6718655536446,502.4660610930938
2016-03-23 07:00:00,942.7934688842504,836.0183149841536,485.2541089147153
2016-03-23 08:00:00,901.9478435538205,799.798621074275,464.23093875398143
2016-03-23 09:00:00,865.8794843439089,767.815148674324,445.66661890444465
2016-03-23 10:00:00,844.1429234955513,748.5403408041548,434.4788499884986
2016-03-23 11:00:00,831.9608948882301,737.7379759538402,428.2087816949465
2016-03-23 12:00:00,837.2158876208,742.3978196147601,430.91351703726303
2016-03-23 13:00:00,845.3372400256808,749.5993961816366,435.09356256629786
2016-03-23 14:00:00,880.450146011489,780.7356242796022,453.16611235359534
2016-03-23 15:00:00,911.024649182805,807.8474419431369,468.9027543452557
2016-03-23 16:00:00,915.8019153033231,812.0836634530642,471.3616046564526
2016-03-23 17:00:00,908.6360161225458,805.7293311881733,467.6733291896572
2016-03-23 18:00:00,875.4340165849449,776.2875916941787,450.58431952683856
2016-03-23 19:00:00,793.981629230111,704.060014949918,408.66092172093073
2016-03-23 20:00:00,631.793444438521,560.240294687886,325.1829536557948
2016-03-23 21:00:00,512.1229281195423,454.1229458642071,263.58875336031156
2016-03-23 22:00:00,513.7949712617235,455.60562339268165,264.44935096923047
2016-03-23 23:00:00,527.4101797052001,467.6788546959745,271.4570743561418
2016-03-24 00:00:00,539.1144817004695,478.05759739529634,277.4812576185742
2016-03-24 01:00:00,574.9439776043555,509.8292587197512,295.9226349525513
2016-03-24 02:00:00,657.3518181832928,582.904079765997,338.33780282069836
2016-03-24 03:00:00,884.5108222139293,784.3364125630404,455.2561351181127
2016-03-24 04:00:00,1053.8649061862966,934.5104650899634,542.422378650044
2016-03-24 05:00:00,1009.675194571504,895.3254161231359,519.6780132714724
2016-03-24 06:00:00,996.2988494340533,883.4639958953395,512.793232400121
2016-03-24 07:00:00,959.036173694012,850.4214681179063,493.6141999727849
2016-03-24 08:00:00,919.3848648937117,815.2608295855098,473.20574238985034
2016-03-24 09:00:00,885.4662754380331,785.1836568650259,455.74790518035206
2016-03-24 10:00:00,865.6406210378827,767.6033375988277,445.5436763888848
2016-03-24 11:00:00,845.5761033317067,749.811207257133,435.2165050818577
2016-03-24 12:00:00,854.8917722667171,758.0718392014912,440.0112631886917
2016-03-24 13:00:00,862.0576714474942,764.4261714663821,443.69953865548706
2016-03-24 14:00:00,895.2596709850951,793.8679109603769,460.7885483183058
2016-03-24 15:00:00,916.040778609349,812.2954745285607,471.48454717201247
2016-03-24 16:00:00,914.3687354671677,810.8127970000862,470.62394956309356
2016-03-24 17:00:00,904.8142032261314,802.3403539802316,465.7062489406997
2016-03-24 18:00:00,874.0008367487895,775.0167252412004,449.8466644334795
2016-03-24 19:00:00,788.9654998035671,699.6119823644945,406.079128894174
2016-03-24 20:00:00,645.6475161880235,572.5253370666752,332.3136195582659
2016-03-24 21:00:00,537.4424385582881,476.5749198668218,276.6206600096553
2016-03-24 22:00:00,543.8917478209876,482.29381890522365,279.94010792977116
2016-03-24 23:00:00,557.2680929584383,494.1552391330201,286.8248888011226
