,PL_P2HT_OTH,PL_STUR_BIO_CHP,PL_COMC_GAS_CHP
2016-01-05 15:00:00,11322.403760824975,13819.062636673007,3088.2014871596484
2016-01-05 16:00:00,11708.79921920966,14290.660643133335,3193.591389729982
2016-01-05 17:00:00,11539.848978296519,14084.455846786308,3147.5099748409293
2016-01-05 18:00:00,11516.383667058582,14055.816291738112,3141.109778328561
2016-01-05 19:00:00,11231.475679777972,13708.084360861241,3063.4007256742207
2016-01-05 20:00:00,10417.816012602525,12715.007789564974,2841.4739116078445
2016-01-05 21:00:00,8961.206817507617,10937.207409948083,2444.1817131025737
2016-01-05 22:00:00,7388.053243264295,9017.163906925141,2015.1018719192055
2016-01-05 23:00:00,8083.408632948479,9865.849388186743,2204.761028569057
2016-01-06 00:00:00,8107.069488446731,9894.727606193675,2211.214560052362
2016-01-06 01:00:00,8200.539644877845,10008.808500468998,2236.708676159963
2016-01-06 02:00:00,8591.62816551012,10486.134417938965,2343.3786180327706
2016-01-06 03:00:00,9278.379607740393,11324.318729016228,2530.6910359614203
2016-01-06 04:00:00,12171.06585059701,14854.859877582836,3319.675261023641
2016-01-06 05:00:00,15762.431735563185,19238.14377770954,4299.225337241632
2016-01-06 06:00:00,14721.94072642102,17968.218174280697,4015.4299568890274
2016-01-06 07:00:00,14086.421880393575,17192.563558391998,3842.0913013457152
2016-01-06 08:00:00,13400.64815946488,16355.572562108411,3655.0455582717473
2016-01-06 09:00:00,12857.817292827285,15693.044188660097,3506.9876789522905
2016-01-06 10:00:00,12407.283317058904,15143.164731734696,3384.1039059148166
2016-01-06 11:00:00,11976.108223061821,14616.912907724058,3266.500295000046
2016-01-06 12:00:00,11707.234865127131,14288.751339463452,3193.16470996249
2016-01-06 13:00:00,11622.955288930878,14185.887604248679,3170.1773374889012
2016-01-06 14:00:00,11967.308731347595,14606.173074580982,3264.1002213079078
2016-01-06 15:00:00,12499.971296448752,15256.290974175075,3409.3846821386715
2016-01-06 16:00:00,12876.785086077949,15716.19449565739,3512.1611711331216
2016-01-06 17:00:00,12602.240944594092,15381.111701593474,3437.2788719384107
2016-01-06 18:00:00,12613.778055952744,15395.192816158838,3440.4256352236584
2016-01-06 19:00:00,12400.243723687525,15134.572865220236,3382.1838469611057
2016-01-06 20:00:00,11560.381125629712,14109.515457453483,3153.1101467892518
2016-01-06 21:00:00,10011.866128186222,12219.543487231149,2730.7505119438706
2016-01-06 22:00:00,8419.158127911285,10275.63368833471,2296.3371736668623
2016-01-06 23:00:00,8072.849242891406,9852.961588415055,2201.8809401384915
2016-01-07 00:00:00,8096.314554129343,9881.601143463253,2208.28113665086
2016-01-07 01:00:00,8186.069369614452,9991.14744152261,2232.761888310669
2016-01-07 02:00:00,8571.29156243724,10461.313470230527,2337.8317810553845
2016-01-07 03:00:00,9257.26082762625,11298.543129472848,2524.9308591002887
2016-01-07 04:00:00,12145.058463974963,14823.117704071085,3312.581709889099
2016-01-07 05:00:00,15691.449169068426,19151.509123688742,4279.864742791718
2016-01-07 06:00:00,14690.653644770437,17930.032100883098,4006.896361539203
2016-01-07 07:00:00,14053.179356139828,17151.99085540705,3833.024356286526
2016-01-07 08:00:00,13370.143254855564,16318.341140545754,3646.7253028056684
2016-01-07 09:00:00,12827.899020998913,15656.528755973644,3498.8274283990204
2016-01-07 10:00:00,12376.58286818927,15105.694647213304,3375.730315477801
2016-01-07 11:00:00,11952.447367563567,14588.034689717124,3260.046763516741
2016-01-07 12:00:00,11681.618567025718,14257.486491869175,3186.1778287698226
2016-01-07 13:00:00,11595.970181007251,14152.952115943252,3162.8171114996776
2016-01-07 14:00:00,11937.390459519225,14569.65764189453,3255.9399707546377
2016-01-07 15:00:00,12471.421834442597,15221.44618219977,3401.597776381957
2016-01-07 16:00:00,12841.978207741677,15673.71248900256,3502.667546306441
2016-01-07 17:00:00,12582.68651856248,15357.245405719977,3431.945374844771
2016-01-07 18:00:00,12592.854820098917,15369.655879574197,3434.718793333464
2016-01-07 19:00:00,12381.66701895749,15111.899884140414,3377.1170247221476
2016-01-07 20:00:00,11547.86629296948,14094.241028094442,3149.6967086493214
2016-01-07 21:00:00,9985.076564522911,12186.846661884458,2723.4436209255837
2016-01-07 22:00:00,8403.514587085994,10256.54065163591,2292.0703759919497
2016-01-07 23:00:00,7614.6890409706975,9293.77427609899,2076.9171032344975
2016-01-08 00:00:00,7632.874657180099,9315.969931261341,2081.877255531583
2016-01-08 01:00:00,7724.780459528683,9428.141521866784,2106.9446918716926
2016-01-08 02:00:00,8105.114045843569,9892.340976606327,2210.681210342998
2016-01-08 03:00:00,8801.838245349967,10742.697098579074,2400.713711789405
2016-01-08 04:00:00,11666.952747502008,14239.586769964048,3182.1777059495917
2016-01-08 05:00:00,15222.338488570014,18578.956685683515,4151.914147515284
2016-01-08 06:00:00,14129.832706183755,17245.546735231164,3853.9316648935965
2016-01-08 07:00:00,13498.81137814358,16475.381367393376,3681.8197136818226
2016-01-08 08:00:00,12839.436132357565,15670.609870539009,3501.9741916842686
2016-01-08 09:00:00,12317.528501573797,15033.61843367534,3359.623154255007
2016-01-08 10:00:00,11878.140548643436,14497.342765397832,3239.779474560908
2016-01-08 11:00:00,11475.710460912826,14006.174396321234,3130.016104373789
2016-01-08 12:00:00,11196.277712921066,13665.125028288941,3053.800430905668
2016-01-08 13:00:00,11120.406539918406,13572.523800299768,3033.106462182343
2016-01-08 14:00:00,11445.205556303508,13968.942974758578,3121.69584890771
2016-01-08 15:00:00,11966.526554306329,14605.218422746042,3263.8868814241623
2016-01-08 16:00:00,12346.077963579952,15068.463225650645,3367.4100600117217
2016-01-08 17:00:00,12080.919946591268,14744.836253606007,3295.087839421958
2016-01-08 18:00:00,12121.00651995608,14793.762160146682,3306.0215084639217
2016-01-08 19:00:00,11888.113305919558,14509.514576293317,3242.499558078665
2016-01-08 20:00:00,11034.758153899937,13467.989424373845,3009.745744912198
2016-01-08 21:00:00,9551.946027922668,11658.208208286467,2605.306660301449
2016-01-08 22:00:00,7950.242991673189,9703.31991328822,2168.439913361366
2016-01-08 23:00:00,7070.684908771204,8629.813924898264,1928.5392140894223
2016-01-09 00:00:00,7047.806230314216,8601.89035872627,1922.2990224898629
2016-01-09 01:00:00,7138.7343113612205,8712.86863453804,1947.0997839752906
2016-01-09 02:00:00,7446.325432838504,9088.285468628168,2030.995693258254
2016-01-09 03:00:00,8121.539763710124,9912.388665140066,2215.161347901656
2016-01-09 04:00:00,10892.597476650106,13294.481453373515,2970.971221041433
2016-01-09 05:00:00,14300.933933960376,17454.376824124272,3900.5997644629497
2016-01-09 06:00:00,13259.269659256315,16183.019242943017,3616.484374284727
2016-01-09 07:00:00,12659.730957127038,15451.278611461561,3452.959353393714
2016-01-09 08:00:00,12103.016448006994,14771.805167943063,3301.1146911377723
2016-01-09 09:00:00,11585.801879470811,14140.541642089032,3160.0436930109845
2016-01-09 10:00:00,11163.035188667323,13624.552325303997,3044.7334858464797
2016-01-09 11:00:00,10769.209048390621,13143.88512641174,2937.3168543805623
2016-01-09 12:00:00,10514.80596571933,12833.384617097528,2867.9280571923014
2016-01-09 13:00:00,10510.699536252689,12828.37269496409,2866.808022802636
2016-01-09 14:00:00,10736.162068397194,13103.551086385529,2928.3032442923104
2016-01-09 15:00:00,11233.822210901764,13710.948316366062,3064.040745325458
2016-01-09 16:00:00,11555.883607642443,14104.02620940258,3151.883442457715
2016-01-09 17:00:00,11427.606572875058,13947.463308472432,3116.895701523434
2016-01-09 18:00:00,11435.428343287702,13957.00982682183,3119.02910036089
2016-01-09 19:00:00,11181.611893397356,13647.225306383822,3049.800308085438
2016-01-09 20:00:00,10376.360629415503,12664.41124231316,2830.1668977693275
2016-01-09 21:00:00,8885.335644504958,10844.606181958909,2423.487744379249
2016-01-09 22:00:00,7358.134971435925,8980.648474238687,2006.9416213659354
2016-01-09 23:00:00,5904.06785172513,7205.9507130853535,1610.3427774828376
2016-01-10 00:00:00,5974.854873959571,7292.346704147416,1629.6500369618157
2016-01-10 01:00:00,6047.206250276542,7380.6519988793625,1649.3839762082853
2016-01-10 02:00:00,6382.173568198085,7789.481647192388,1740.7467814223446
2016-01-10 03:00:00,7263.882637963547,8865.612928128428,1981.234165374589
2016-01-10 04:00:00,9958.87363364055,12154.86582541397,2716.2967348201055
2016-01-10 05:00:00,12360.93932736398,15086.601610514506,3371.463517802889
2016-01-10 06:00:00,11570.940515686785,14122.40325722517,3155.9902352198174
2016-01-10 07:00:00,11033.58488833804,13466.557446621437,3009.42573508658
2016-01-10 08:00:00,10662.832970778643,13014.052476859908,2908.3026301911586
2016-01-10 09:00:00,10222.467296546703,12476.583493788728,2788.192275642378
2016-01-10 10:00:00,9906.27222761551,12090.66548951426,2701.9496276382133
2016-01-10 11:00:00,9647.176082696626,11774.437069190406,2631.2807911474774
2016-01-10 12:00:00,9357.770577428746,11421.21589026263,2552.3450341616003
2016-01-10 13:00:00,9369.894321568345,11436.0129937042,2555.6518023596577
2016-01-10 14:00:00,9421.909094812438,11499.497340727705,2569.8389046287407
2016-01-10 15:00:00,9876.549500047457,12054.38871978654,2693.8427120558795
2016-01-10 16:00:00,10174.36340850893,12417.87240593992,2775.071872792022
2016-01-10 17:00:00,10123.717445087053,12356.05869962756,2761.2581153194938
2016-01-10 18:00:00,10088.715022490465,12313.338030014,2751.7111555218776
2016-01-10 19:00:00,9868.33664111418,12044.364875519672,2691.6026432765507
2016-01-10 20:00:00,9047.832924827668,11042.93510066768,2467.8091052274003
2016-01-10 21:00:00,7550.941612107637,9215.970151551383,2059.5299027092296
2016-01-10 22:00:00,6212.245605983362,7582.083536051687,1694.3986916786098
2016-01-10 23:00:00,5745.285912348427,7012.156390592547,1567.0347810824778
2016-01-11 00:00:00,5859.092671852418,7151.058232576307,1598.0757341674648
2016-01-11 01:00:00,5923.817822017059,7230.0556719175875,1615.7296095474146
2016-01-11 02:00:00,6302.3915099891,7692.107160028514,1718.9861132802919
2016-01-11 03:00:00,7246.088110274779,8843.894598883544,1976.3806830193762
2016-01-11 04:00:00,9960.633531983396,12157.013792042584,2716.776749558533
2016-01-11 05:00:00,11635.274577330794,14200.923370648981,3173.5374406578944
2016-01-11 06:00:00,10896.508361856428,13299.254712548214,2972.037920460161
2016-01-11 07:00:00,10433.655097688134,12734.33948922251,2845.7940442536938
2016-01-11 08:00:00,10069.942773500115,12290.426385975437,2746.5909983119823
2016-01-11 09:00:00,9685.50275771859,11821.215009102463,2641.734445451013
2016-01-11 10:00:00,9453.587264983651,11538.160740042773,2578.479169920438
2016-01-11 11:00:00,9191.557956160026,11218.352375337894,2507.010308865657
2016-01-11 12:00:00,8963.748892891728,10940.310028411639,2444.8750677247467
2016-01-11 13:00:00,9000.902302351793,10985.655990571286,2455.0087122026634
2016-01-11 14:00:00,9135.045664928664,11149.378780263483,2491.5965022650366
2016-01-11 15:00:00,9568.958378570172,11678.971885696412,2609.9468027729163
2016-01-11 16:00:00,9912.529643945625,12098.302704193778,2703.656346708178
2016-01-11 17:00:00,9878.309398390304,12056.536686415157,2694.322726794307
2016-01-11 18:00:00,9839.591634847706,12009.281420585628,2683.7624025488985
2016-01-11 19:00:00,9635.052338557027,11759.639965748836,2627.974022949421
2016-01-11 20:00:00,8885.14010024464,10844.367519000174,2423.434409408312
2016-01-11 21:00:00,7335.060748718622,8952.48624510796,2000.6480947954399
2016-01-11 22:00:00,6057.179007552664,7392.823809774844,1652.1040597260414
2016-01-11 23:00:00,6057.179007552664,7392.823809774844,1652.1040597260414
2016-01-12 00:00:00,6183.109511196257,7546.522755200173,1686.4517810090854
2016-01-12 01:00:00,6298.089536262146,7686.856574936344,1717.812743919691
2016-01-12 02:00:00,6683.11618482462,8156.783940685527,1822.8293016934701
2016-01-12 03:00:00,7596.112336240664,9271.101295019163,2071.850280995539
2016-01-12 04:00:00,10281.521663162177,12548.659707326691,2804.2994368651716
2016-01-12 05:00:00,12641.740885177953,15429.321619257942,3448.0525360675647
2016-01-12 06:00:00,11994.293839271222,14639.108562886413,3271.460447297132
2016-01-12 07:00:00,11543.36877498221,14088.751780043538,3148.4700043177845
2016-01-12 08:00:00,11157.168860857839,13617.392436541946,3043.133436718387
2016-01-12 09:00:00,10676.521069000773,13030.758883971359,2912.036078156707
2016-01-12 10:00:00,10272.135538667,12537.203885307412,2801.7393582602235
2016-01-12 11:00:00,10019.687898598868,12229.090005580549,2732.883910781327
2016-01-12 12:00:00,9752.37889474671,11902.837740989826,2659.9750055112627
2016-01-12 13:00:00,9745.143757115013,11894.007211516633,2658.001611586616
2016-01-12 14:00:00,9820.819385857358,11986.369776547072,2678.642245339004
2016-01-12 15:00:00,10251.603391333807,12512.144274640237,2796.1391863119015
2016-01-12 16:00:00,10589.699417420408,12924.792530293027,2888.355351060944
2016-01-12 17:00:00,10546.288591630226,12871.809353453858,2876.514987513062
2016-01-12 18:00:00,10480.390175903685,12791.379936360168,2858.5411023074935
2016-01-12 19:00:00,10151.484730051947,12389.948839767929,2768.8316811924633
2016-01-12 20:00:00,9294.609781346631,11344.12775459123,2535.1178385491417
2016-01-12 21:00:00,7766.040298455388,9478.499406159865,2118.1983707392737
2016-01-12 22:00:00,6385.693364883776,7793.777580449618,1741.7068108992
2016-01-12 23:00:00,6158.8620229170565,7516.928548317037,1679.8382446129717
2016-01-13 00:00:00,6281.272729874958,7666.331560485136,1713.2259364191602
2016-01-13 01:00:00,6395.275033639266,7805.472065427632,1744.3202244750837
2016-01-13 02:00:00,6787.92790835407,8284.707286567476,1851.4168461153822
2016-01-13 03:00:00,7680.196368176605,9373.726367275207,2094.7843184981925
2016-01-13 04:00:00,10416.642747040627,12713.575811812565,2841.1539017822265
2016-01-13 05:00:00,12855.079673182858,15689.70290723781,3506.240989359181
2016-01-13 06:00:00,12179.474253790604,14865.122384808441,3321.968664773906
2016-01-13 07:00:00,11799.922844516983,14401.877581903838,3218.4454861863464
2016-01-13 08:00:00,11306.955764259998,13800.208262932947,3083.988024455673
2016-01-13 09:00:00,10827.48123796483,13215.006688114761,2953.2106757196098
2016-01-13 10:00:00,10440.303602538883,12742.454029819497,2847.607433265531
2016-01-13 11:00:00,10160.284221766173,12400.688672911003,2771.2317548846013
2016-01-13 12:00:00,9867.945552593546,12043.887549602201,2691.4959733346777
2016-01-13 13:00:00,9904.12124075203,12088.040196968173,2701.3629429579123
2016-01-13 14:00:00,10026.923036230566,12237.920535053741,2734.8573047059735
2016-01-13 15:00:00,10434.437274729396,12735.294141057448,2846.0073841374387
2016-01-13 16:00:00,10733.228904492453,13099.971142004502,2927.503219728264
2016-01-13 17:00:00,10636.434495635966,12981.832977430686,2901.102409114744
2016-01-13 18:00:00,10599.281086175899,12936.48701527104,2890.9687646368275
2016-01-13 19:00:00,10306.551328482641,12579.208566044768,2811.126313145031
2016-01-13 20:00:00,9381.626977187314,11450.332771228299,2558.8519006158417
2016-01-13 21:00:00,7820.206058562957,9544.609045729454,2132.9721576886573
2016-01-13 22:00:00,6467.821954216553,7894.016023118311,1764.1074986924896
2016-01-13 23:00:00,6318.426139335024,7711.677522644783,1723.3595808970772
2016-01-14 00:00:00,6408.376499080447,7821.4624836628755,1747.8936675278228
2016-01-14 01:00:00,6514.361488171793,7950.817807297235,1776.8012217753535
2016-01-14 02:00:00,6895.28170726763,8415.733250912985,1880.6977451594685
2016-01-14 03:00:00,7722.433928404888,9425.277566361963,2106.304672220456
2016-01-14 04:00:00,10441.672412361093,12744.124670530642,2847.980778062086
2016-01-14 05:00:00,13113.393641060475,16004.97667572672,3576.69648596617
2016-01-14 06:00:00,12334.5408522213,15054.38211108528,3364.263296726474
2016-01-14 07:00:00,11889.482115741774,14511.18521700446,3242.8729028752196
2016-01-14 08:00:00,11366.59676365642,13873.000465347111,3100.255190591275
2016-01-14 09:00:00,10890.250945526313,13291.617497868696,2970.3312013901964
2016-01-14 10:00:00,10500.335690455935,12815.723558151138,2863.981269343007
2016-01-14 11:00:00,10204.281680337303,12454.387838626371,2783.2321233452917
2016-01-14 12:00:00,9914.680630809102,12100.927996739862,2704.243031388478
2016-01-14 13:00:00,9922.306856961433,12110.235852130527,2706.323095254998
2016-01-14 14:00:00,10094.190261779317,12320.020592858578,2753.2045347080966
2016-01-14 15:00:00,10515.979231281226,12834.816594849937,2868.2480670179193
2016-01-14 16:00:00,10835.10746411716,13224.314543505427,2955.29073958613
2016-01-14 17:00:00,10700.96410154029,13060.59175381323,2918.7029495237575
2016-01-14 18:00:00,10689.622534441953,13046.749302206603,2915.609521209446
2016-01-14 19:00:00,10416.642747040627,12713.575811812565,2841.1539017822265
2016-01-14 20:00:00,9528.676260945049,11629.807316197006,2598.9597987600173
2016-01-14 21:00:00,8025.331987634585,9794.966489442453,2188.920542200945
2016-01-14 22:00:00,6632.274677142424,8094.731571414432,1808.9622092500051
2016-01-14 23:00:00,5700.701820996346,6957.74123600097,1554.8744077089777
2016-01-15 00:00:00,5859.874848893683,7152.012884411248,1598.2890740512107
2016-01-15 01:00:00,5980.7212017690545,7299.506592909467,1631.2500860899079
2016-01-15 02:00:00,6378.067138731446,7784.469725058953,1739.6267470326802
2016-01-15 03:00:00,7331.345407772616,8947.951648891998,1999.6347303476484
2016-01-15 04:00:00,10008.737420021165,12215.72487989139,2729.8971524088884
2016-01-15 05:00:00,12039.073474883617,14693.762380436723,3283.674155641568
2016-01-15 06:00:00,11531.440575102924,14074.193339560705,3145.216571090664
2016-01-15 07:00:00,11242.426158355673,13721.4494865504,3066.387484046659
2016-01-15 08:00:00,10806.949090631637,13189.947077447592,2947.610503771288
2016-01-15 09:00:00,10341.749295339549,12622.167898617068,2820.7266079135843
2016-01-15 10:00:00,9973.14836464363,12172.288221401624,2720.190187698463
2016-01-15 11:00:00,9732.824468715096,11878.971445116329,2654.6415084176224
2016-01-15 12:00:00,9438.139268418678,11519.306366302708,2574.265707216462
2016-01-15 13:00:00,9512.250543078493,11609.759627663267,2594.4796612013592
2016-01-15 14:00:00,9566.025214665431,11675.391941315387,2609.1467782088703
2016-01-15 15:00:00,9932.475158497873,12122.646325984748,2709.096513743691
2016-01-15 16:00:00,10199.979706610346,12449.137253534203,2782.058753984691
2016-01-15 17:00:00,10163.021841410598,12404.029954333293,2771.978444477711
2016-01-15 18:00:00,10092.821451957105,12318.349952147433,2752.831189911542
2016-01-15 19:00:00,9784.448153438556,11941.978466222365,2668.7219407448333
2016-01-15 20:00:00,8843.489172797304,10793.532308789623,2412.0740605988585
2016-01-15 21:00:00,7250.976716782682,8849.861172851919,1977.7140572927865
2016-01-15 22:00:00,5997.538008156243,7320.031607360675,1635.8368935904384
2016-01-15 23:00:00,5360.454808046268,6542.4676878021,1462.0715582796354
2016-01-16 00:00:00,5478.3679970169,6686.381451919295,1494.2325457542868
2016-01-16 01:00:00,5611.533638292189,6848.910926817819,1530.5536609619778
2016-01-16 02:00:00,5967.815280588191,7283.754837632958,1627.7299780081053
2016-01-16 03:00:00,6891.566366321622,8411.19865469702,1879.6843807116763
2016-01-16 04:00:00,9448.503114215431,11531.955503115661,2577.0924606760914
2016-01-16 05:00:00,11447.747631687618,13972.045593222134,3122.3892035298836
2016-01-16 06:00:00,10962.7978661036,13380.161455559375,2990.1184756076022
2016-01-16 07:00:00,10692.164609826064,13049.851920670157,2916.302875831619
2016-01-16 08:00:00,10297.751836768415,12568.468732901694,2808.7262394528925
