,DE_P2HT_OTH,DE_STUR_BIO_CHP,DE_ICEN_GAS_CHP
2016-07-04 15:00:00,7176.169111651769,2647.232296013265,301.85064942440476
2016-07-04 16:00:00,7662.514900390369,2826.641429068454,322.30777493127295
2016-07-04 17:00:00,8297.418777766552,3060.8524716044085,349.01368789490454
2016-07-04 18:00:00,8493.926451209349,3133.342605470897,357.27937504952814
2016-07-04 19:00:00,7760.554676465315,2862.807530714262,326.4316144920765
2016-07-04 20:00:00,5910.214448535537,2180.2315861152083,248.60089579429112
2016-07-04 21:00:00,3691.6899087085794,1361.8353471257838,155.28326870222185
2016-07-04 22:00:00,2847.8628403953926,1050.5541840520368,119.78943562648494
2016-07-04 23:00:00,2928.3496434612875,1080.2451321280714,123.1749458336075
2016-07-05 00:00:00,3170.6662952447805,1169.6338375059208,133.36749252100836
2016-07-05 01:00:00,3757.620587815749,1386.1566556561525,158.05650578677967
2016-07-05 02:00:00,5963.7296101485,2199.972907974274,250.8518999213673
2016-07-05 03:00:00,10622.117398233626,3918.4154931622197,446.79730717509295
2016-07-05 04:00:00,12963.512749123945,4782.1378071400595,545.2832397429291
2016-07-05 05:00:00,12204.881818098595,4502.284828465945,513.3730052374974
2016-07-05 06:00:00,10764.681788770557,3971.00637459477,452.79398216962375
2016-07-05 07:00:00,10457.718821758606,3857.77015241117,439.882222496715
2016-07-05 08:00:00,9022.22812665251,3328.228934863593,379.501287792024
2016-07-05 09:00:00,8667.315574835346,3197.30448829427,364.57262842125493
2016-07-05 10:00:00,8178.401058339323,3016.9477717898462,344.0074547162871
2016-07-05 11:00:00,7409.495216284284,2733.3044593187915,311.6650274184568
2016-07-05 12:00:00,6790.859948038442,2505.0947786279926,285.6434197094564
2016-07-05 13:00:00,6468.056493189054,2386.015125174109,272.06536281493305
2016-07-05 14:00:00,7031.46411465032,2593.8517617063517,295.76393426479086
2016-07-05 15:00:00,7634.687016351629,2816.375941701739,321.1372527851933
2016-07-05 16:00:00,7941.649983363579,2929.61216388534,334.0490124581022
2016-07-05 17:00:00,8762.358501859966,3232.365075915971,368.5704117509422
2016-07-05 18:00:00,8884.801191630424,3277.5332203295125,373.7207091936924
2016-07-05 19:00:00,8098.342376566332,2987.4147542886844,340.6399525421812
2016-07-05 20:00:00,6264.698879059798,2310.998102109659,263.51154713204363
2016-07-05 21:00:00,4034.615064324441,1488.337737598676,169.70770314852587
2016-07-05 22:00:00,2909.5123065735247,1073.2961868336802,122.38259238087667
2016-07-05 23:00:00,3045.654877716901,1123.5181096431434,128.10914688015845
2016-07-06 00:00:00,3268.706071319727,1205.799939151729,137.49133208181186
2016-07-06 01:00:00,4090.698953694825,1509.026642906977,172.0667554737017
2016-07-06 02:00:00,6347.326288590211,2341.478703060057,266.9870975042493
2016-07-06 03:00:00,11340.933049018933,4183.58092837319,477.03279460997993
2016-07-06 04:00:00,12859.479274948346,4743.7606774460355,540.907287719893
2016-07-06 05:00:00,11990.821171646747,4423.319541029682,504.3689887291928
2016-07-06 06:00:00,10030.025650147814,3699.997508113517,421.89219751312226
2016-07-06 07:00:00,9866.483316258602,3639.668028512213,415.01312890077753
2016-07-06 08:00:00,8728.108798427671,3219.7306299261686,367.12976910961345
2016-07-06 09:00:00,8236.197432881323,3038.2683993976375,346.4385391735294
2016-07-06 10:00:00,7762.695282929833,2863.5971835886244,326.5216546571595
2016-07-06 11:00:00,7154.763047006584,2639.3357672696384,300.9502477735743
2016-07-06 12:00:00,6940.7024005547355,2560.3704798333765,291.9462312652697
2016-07-06 13:00:00,6575.943059000787,2425.813630041985,276.60338713511857
2016-07-06 14:00:00,7053.298300588409,2601.9062210248508,296.68234394863794
2016-07-06 15:00:00,7620.130892392903,2811.006302156074,320.52497966262865
2016-07-06 16:00:00,7915.962705789358,2920.136329392989,332.9685304771057
2016-07-06 17:00:00,8465.2423245848,3122.7612569544385,356.07283683741537
2016-07-06 18:00:00,8998.681455542808,3319.5427532456047,378.51084597611055
2016-07-06 19:00:00,8259.744103991026,3046.954581015626,347.4289809894429
2016-07-06 20:00:00,6257.848938373339,2308.471212911699,263.2234186037779
2016-07-06 21:00:00,3975.9624471966335,1466.7012488411403,167.2406026252504
2016-07-06 22:00:00,3451.9419846825085,1273.3942251971696,145.19877021292064
2016-07-06 23:00:00,3621.0498953794695,1335.776802271817,152.3119432544813
2016-07-07 00:00:00,3543.9880626568033,1307.3492987947627,149.07049731149166
2016-07-07 01:00:00,4478.576845065574,1652.1117437414848,188.3820333867497
2016-07-07 02:00:00,6837.097047672041,2522.1512807142253,287.58828727525025
2016-07-07 03:00:00,12008.374144655798,4429.794694599455,505.1073180828738
2016-07-07 04:00:00,14751.775389582686,5441.813818382597,620.5027936533061
2016-07-07 05:00:00,14107.452843762625,5204.128303199446,593.4007039633092
2016-07-07 06:00:00,11977.121290273826,4418.265762633761,503.79273167266126
2016-07-07 07:00:00,11561.415514864337,4264.91517443254,486.30693161353366
2016-07-07 08:00:00,10170.87755551313,3751.9566672465785,427.81684037558676
2016-07-07 09:00:00,9432.796446547158,3479.6843561663454,396.77099145495237
2016-07-07 10:00:00,9017.518792430568,3326.491698539996,379.30319942884137
2016-07-07 11:00:00,8234.056826416803,3037.478746523275,346.3484990084463
2016-07-07 12:00:00,8036.264789095297,2964.5148209321683,338.02878775477285
2016-07-07 13:00:00,7460.441650139824,2752.098197728622,313.8079833474334
2016-07-07 14:00:00,7974.615322917165,2941.772818150524,335.4356310003811
2016-07-07 15:00:00,8442.123774768,3114.2330059113215,355.10040305451844
2016-07-07 16:00:00,9013.237579501532,3324.9123927912706,379.12311909867526
2016-07-07 17:00:00,9830.093006361789,3626.2439296480484,413.4824460943658
2016-07-07 18:00:00,10089.96263115433,3722.107788595671,424.41332213544763
2016-07-07 19:00:00,9216.59519363079,3399.92941585572,387.6769347815647
2016-07-07 20:00:00,7065.285696789711,2606.3282771212816,297.18656887310306
2016-07-07 21:00:00,4520.532731770137,1667.5889400789922,190.14682062237742
2016-07-07 22:00:00,3749.914404543482,1383.313905308447,157.73236119248068
2016-07-07 23:00:00,4036.3275494960553,1488.9694598981664,169.77973528059232
2016-07-08 00:00:00,4023.4839107089447,1484.2315426519906,169.23949429009406
2016-07-08 01:00:00,5056.112469192662,1865.1600892445208,212.6748699261556
2016-07-08 02:00:00,7672.789811420057,2830.4317628653944,322.73996772367155
2016-07-08 03:00:00,13247.357166319096,4886.8457782805435,557.222565632941
2016-07-08 04:00:00,16555.878517878868,6107.333260895418,696.3886447852976
2016-07-08 05:00:00,15843.484686487114,5844.5367843075355,666.4232778456598
2016-07-08 06:00:00,13524.779764120693,4989.18479079794,568.8917710277038
2016-07-08 07:00:00,13023.449730130462,4804.248087622213,547.8043643652544
2016-07-08 08:00:00,11497.197320928783,4241.225588201661,483.6057266610423
2016-07-08 09:00:00,10624.258004698144,3919.2051460365824,446.88734734017595
2016-07-08 10:00:00,10208.552229288654,3765.85455783536,429.4015472810483
2016-07-08 11:00:00,9295.369511525068,3428.9886416322643,390.99041285662076
2016-07-08 12:00:00,8977.703512190525,3311.8041550768507,377.62845235829667
2016-07-08 13:00:00,8440.83941088929,3113.7592141867044,355.04637895546864
2016-07-08 14:00:00,8997.397091664096,3319.0689615209867,378.4568218770607
2016-07-08 15:00:00,9452.918147313629,3487.1070931853537,397.617369006733
2016-07-08 16:00:00,10052.716078671709,3708.3678285817605,422.84662326300247
2016-07-08 17:00:00,10981.739284272731,4051.07717605514,461.9240549090447
2016-07-08 18:00:00,11277.142976376283,4160.049272717183,474.3495976905051
2016-07-08 19:00:00,10309.160733121025,3802.9682429304044,433.63343503995156
2016-07-08 20:00:00,7924.953252940335,2923.4528714653115,333.34669917045443
2016-07-08 21:00:00,5018.437795417137,1851.2621986557392,211.09016302069404
2016-07-08 22:00:00,4129.6579913490605,1523.3983252203768,173.70548647821315
2016-07-08 23:00:00,4410.505559493887,1627.0007823367532,185.51875613710882
2016-07-09 00:00:00,4425.061683452612,1632.370421882419,186.1310292596735
2016-07-09 01:00:00,5493.65243054024,2026.5651367642417,231.07907966913032
2016-07-09 02:00:00,8243.04737356778,3040.795288595598,346.7266677017951
2016-07-09 03:00:00,13962.319725468271,5150.58983831766,587.2959807706785
2016-07-09 04:00:00,17536.27627862833,6468.9942773534995,737.6270403933329
2016-07-09 05:00:00,16797.33892707655,6196.40610512352,706.5451754066651
2016-07-09 06:00:00,14465.362244630112,5336.158263792877,608.4554195651943
2016-07-09 07:00:00,13856.573766121059,5111.580986324146,582.847996615576
2016-07-09 08:00:00,12267.815648155436,4525.500622972206,516.020186090939
2016-07-09 09:00:00,11345.21426194797,4185.160234121913,477.21287494014587
2016-07-09 10:00:00,10882.843265611977,4014.5952132595876,457.764199282208
2016-07-09 11:00:00,10000.057159644555,3688.942367872441,420.6316352019597
2016-07-09 12:00:00,9665.694429886767,3565.598588896998,406.5673614159877
2016-07-09 13:00:00,9191.33603734947,3390.6115119382407,386.6144608335847
2016-07-09 14:00:00,9754.743658810738,3598.4481484704834,410.31303228344245
2016-07-09 15:00:00,10262.923633487426,3785.9117408441716,431.6885674741578
2016-07-09 16:00:00,10918.377332922984,4027.703450974007,459.2588660225865
2016-07-09 17:00:00,11899.203214965353,4389.522398006961,500.5152696636384
2016-07-09 18:00:00,12143.232351920462,4479.5428256843015,510.7798484831057
2016-07-09 19:00:00,11139.287920061293,4109.19562760823,468.5510110591569
2016-07-09 20:00:00,8533.313610156489,3147.8722183591694,358.9361140870562
2016-07-09 21:00:00,5436.284177291144,2005.4024397313235,228.6660032449047
2016-07-09 22:00:00,3336.7773568914145,1230.9109005564603,140.35460933145274
2016-07-09 23:00:00,3589.7970409974996,1324.2478703061229,150.99735684426884
2016-07-10 00:00:00,3574.81279574587,1318.7203001855844,150.3670756886875
2016-07-10 01:00:00,4521.817095648848,1668.0627318036097,190.20084472142725
2016-07-10 02:00:00,6847.800079994633,2526.0995450860382,288.0384881006654
2016-07-10 03:00:00,12007.946023362892,4429.6367640245835,505.08931004985715
2016-07-10 04:00:00,14825.412251962123,5468.9778772606705,623.6001753321628
2016-07-10 05:00:00,14187.083404242712,5233.503390125736,596.7501981043985
2016-07-10 06:00:00,12125.251257618507,4472.9097415396545,510.0235110964081
2016-07-10 07:00:00,11675.723900069625,4307.082637923504,491.1150764289684
2016-07-10 08:00:00,10289.03903235455,3795.5455059113956,432.78705748817094
2016-07-10 09:00:00,9497.01464048271,3503.3739423972233,399.4721964074437
2016-07-10 10:00:00,9133.53966280747,3369.2908843304504,384.1833763763425
2016-07-10 11:00:00,8323.106055340773,3070.32830609676,350.09416987590106
2016-07-10 12:00:00,8043.970972367562,2967.3575712798734,338.3529323490718
2016-07-10 13:00:00,7549.062757770889,2784.7898267272344,317.53564618187147
2016-07-10 14:00:00,8064.5207944269405,2974.9382388737545,339.217317933869
2016-07-10 15:00:00,8468.239173635127,3123.866770978546,356.1988930685316
2016-07-10 16:00:00,9002.53454717894,3320.9641284194568,378.67291827325994
2016-07-10 17:00:00,9829.664885068883,3626.0859990731756,413.46443806134914
2016-07-10 18:00:00,10096.81257184079,3724.6346777936315,424.70145066371333
2016-07-10 19:00:00,9228.582589832093,3404.3514719521504,388.18115970602975
2016-07-10 20:00:00,7078.129335576823,2611.0661943674572,297.7268098636013
2016-07-10 21:00:00,4476.008117308153,1651.1641602922496,188.27398518865004
2016-07-10 22:00:00,2852.572174617333,1052.2914203756347,119.98752398966766
2016-07-10 23:00:00,3107.732465187937,1146.4180429996595,130.7203116675668
2016-07-11 00:00:00,3052.5048184033594,1126.0449988411037,128.3972754084242
2016-07-11 01:00:00,3829.9730863164737,1412.8469228096094,161.09986336658667
2016-07-11 02:00:00,5964.157731441403,2200.130838549147,250.86990795438393
2016-07-11 03:00:00,10759.544333255715,3969.1112076963004,452.5778857734245
2016-07-11 04:00:00,13287.600567852043,4901.69125231856,558.9153207365023
2016-07-11 05:00:00,12887.307158987085,4754.026164812749,542.0778098659725
2016-07-11 06:00:00,10910.671149650718,4024.8607006263014,458.93472142828756
2016-07-11 07:00:00,10462.42815598055,3859.5073887347676,440.0803108598977
2016-07-11 08:00:00,9320.628667806388,3438.3065455497435,392.0528868046007
2016-07-11 09:00:00,8621.934717787553,3180.563847357783,362.6637769214944
2016-07-11 10:00:00,8266.594044677486,3049.4814702135864,347.7171095177086
2016-07-11 11:00:00,7464.722863068861,2753.6775034773473,313.9880636775995
2016-07-11 12:00:00,7177.881596823384,2647.8640183127554,301.9226815564712
2016-07-11 13:00:00,6789.575584159731,2504.620986903375,285.58939561040665
2016-07-11 14:00:00,7199.715782761473,2655.9184776312545,302.84109124031835
2016-07-11 15:00:00,7626.980833079362,2813.533191354034,320.81310819089435
2016-07-11 16:00:00,8126.170260605073,2997.680241655398,341.81047468826074
2016-07-11 17:00:00,8807.739358907758,3249.1057168524585,370.4792632507028
2016-07-11 18:00:00,9022.656247945415,3328.3868654384655,379.5192958250406
2016-07-11 19:00:00,8235.76931158842,3038.1104688227647,346.42053114051276
2016-07-11 20:00:00,6270.2644558675465,2313.051199583002,263.74565156125954
2016-07-11 21:00:00,3910.888010675272,1442.6958014605166,164.50338160672578
2016-07-11 22:00:00,3004.127112305242,1108.1988438805085,126.36236767754735
2016-07-11 23:00:00,3105.591858723418,1145.6283901252968,130.63027150248374
2016-07-12 00:00:00,3386.0113055753395,1249.072916666801,142.42553312836282
2016-07-12 01:00:00,4019.202697779907,1482.6522369032655,169.05941395992795
2016-07-12 02:00:00,6374.297930043144,2351.4283292770256,268.1216035842956
2016-07-12 03:00:00,11344.786140655066,4185.00230354704,477.19486690712927
2016-07-12 04:00:00,13800.489876750673,5090.892081015846,580.4889442904002
2016-07-12 05:00:00,13001.18742289947,4796.035697728841,546.8679466483907
2016-07-12 06:00:00,11483.497439555864,4236.171809805739,483.0294696045107
2016-07-12 07:00:00,11150.847194969692,4113.459753129788,469.03722795060537
2016-07-12 08:00:00,9646.4289717061,3558.4917130277354,405.7569999302404
2016-07-12 09:00:00,9243.994956376626,3410.0369726475615,388.82944889462766
2016-07-12 10:00:00,8724.68382808444,3218.4671853271884,366.98570484548054
2016-07-12 11:00:00,7898.83785407321,2913.8191063980876,332.24820915644125
2016-07-12 12:00:00,7206.137602155028,2658.287436254342,303.11121173556745
2016-07-12 13:00:00,6903.02772677921,2546.472589244594,290.3615243598081
2016-07-12 14:00:00,7511.816205288267,2771.0498667133247,315.9689473094265
2016-07-12 15:00:00,8136.445171634761,3001.470575452339,342.2426674806594
2016-07-12 16:00:00,8472.092265271262,3125.2881461523984,356.36096536568107
2016-07-12 17:00:00,9345.031581501898,3447.308588317477,393.0793446865474
2016-07-12 18:00:00,9476.892939716236,3495.951205378215,398.62581885566306
2016-07-12 19:00:00,8644.197025018546,3188.776237251154,363.600194638358
2016-07-12 20:00:00,6688.967080327362,2467.5073018083317,281.35750785150344
2016-07-12 21:00:00,4303.475236267962,1587.518138618622,181.0167478829565
2016-07-12 22:00:00,3752.483132300904,1384.2614887576824,157.84040939058036
2016-07-12 23:00:00,3922.019164290768,1446.801996407202,164.97159046515765
2016-07-13 00:00:00,4221.275948030452,1557.1954682430971,177.55920554376752
2016-07-13 01:00:00,4956.3602079461,1828.3622652992228,208.47899823328567
2016-07-13 02:00:00,7972.902837745549,2941.141095851034,335.3635988683147
2016-07-13 03:00:00,14359.6162852829,5297.149411799363,604.007435410092
2016-07-13 04:00:00,16104.210553865465,5940.7165044049025,677.3901699527747
2016-07-13 05:00:00,15075.435087017882,5561.2093329862255,634.1168666138627
2016-07-13 06:00:00,12633.00311100229,4660.2154033384695,531.3810382541067
2016-07-13 07:00:00,12398.392642491064,4573.6694483083265,521.5126361610048
2016-07-13 08:00:00,10984.736133323058,4052.1826900792485,462.050111140161
2016-07-13 09:00:00,10325.857463544267,3809.1275353504325,434.33574832759933
2016-07-13 10:00:00,9732.053230286841,3590.07782800224,409.35860653356224
2016-07-13 11:00:00,8991.831514856349,3317.015864047644,378.22271744784473
2016-07-13 12:00:00,8717.833887397983,3215.940296129228,366.69757631721484
2016-07-13 13:00:00,8287.571988029767,3057.2200683823403,348.5995031355225
2016-07-13 14:00:00,8863.395126985239,3269.6366915858866,372.820307542862
2016-07-13 15:00:00,9524.414403228548,3513.4814991890653,400.62471052050677
2016-07-13 16:00:00,9965.807456212258,3676.307921882638,419.19099256063083
2016-07-13 17:00:00,10701.747958713713,3947.7905800885087,450.1468013161822
2016-07-13 18:00:00,11322.095712131171,4176.631983078798,476.24044115724905
2016-07-13 19:00:00,10423.469118326311,3845.135706421368,438.44157985538624
2016-07-13 20:00:00,7949.784287928749,2932.612844807918,334.39116508541775
2016-07-13 21:00:00,5080.943504181076,1874.3200625871273,213.71933584111895
2016-07-13 22:00:00,4366.837187617709,1610.8918636997557,183.68193676941468
2016-07-13 23:00:00,4587.319653463113,1692.226109759106,192.95607377296844
2016-07-14 00:00:00,4550.9293435662985,1678.8020108949415,191.42539096655668
2016-07-14 01:00:00,5631.507486855231,2077.418781873195,236.87766630047852
2016-07-14 02:00:00,8449.829958040267,3117.0757562590275,355.42454764881745
2016-07-14 03:00:00,14281.698209974427,5268.406047172563,600.7299734010691
2016-07-14 04:00:00,17826.970636509945,6576.229137691944,749.8544948116105
2016-07-14 05:00:00,17100.020681159465,6308.063021558397,719.276854749408
2016-07-14 06:00:00,14634.898276619979,5398.698771442398,615.5866006397717
2016-07-14 07:00:00,14042.37840724126,5180.122855818821,590.6634829447844
2016-07-14 08:00:00,12436.923558852399,4587.883200046852,523.1333591324995
2016-07-14 09:00:00,11533.159509532692,4254.491756490953,485.1184014344375
2016-07-14 10:00:00,11013.848381240508,4062.92196917058,463.27465738529037
2016-07-14 11:00:00,10148.187126989233,3743.5863467783342,426.86241462570644
2016-07-14 12:00:00,9899.87677710509,3651.98661335227,416.41775547607307
2016-07-14 13:00:00,9356.162735117396,3451.4147832641625,393.5475535449792
2016-07-14 14:00:00,9929.845267608349,3663.0417535933466,417.6783177872357
2016-07-14 15:00:00,10514.230832421896,3878.616988294343,442.2592828549074
2016-07-14 16:00:00,11223.199693470417,4140.150020283245,472.08058553041235
2016-07-14 17:00:00,12203.169332926978,4501.653106166455,513.3009731054309
2016-07-14 18:00:00,12450.195318932412,4592.779047867902,523.6916081560146
2016-07-14 19:00:00,11404.29500036868,4206.954653454322,479.69798349643804
2016-07-14 20:00:00,8730.677526185093,3220.678213375404,367.2378173077131
2016-07-14 21:00:00,5634.504335905557,2078.5242958973026,237.0037225315948
2016-07-14 22:00:00,3704.53354749569,1366.5732643719596,155.82350969272014
2016-07-14 23:00:00,3964.831293581138,1462.5950538944548,166.7723937668186
2016-07-15 00:00:00,3979.3874175398637,1467.9646934401205,167.38466688938328
2016-07-15 01:00:00,4965.350755097077,1831.6788073715456,208.85716692663445
2016-07-15 02:00:00,7415.488914384935,2735.5154873670067,311.9171398806894
2016-07-15 03:00:00,12748.595860086289,4702.856658554051,536.2432071685912
2016-07-15 04:00:00,15832.35353287162,5840.43058936085,665.9550689872278
2016-07-15 05:00:00,15187.602865758654,5602.587143602827,638.8349712642143
2016-07-15 06:00:00,13081.246104672462,4825.568715230004,550.2354488224967
2016-07-15 07:00:00,12527.685272947983,4621.364481919829,526.9510621320209
2016-07-15 08:00:00,11076.354090004448,4085.979833101968,465.9038302057153
2016-07-15 09:00:00,10222.680231954477,3771.066266806154,429.99581237059647
2016-07-15 10:00:00,9812.540033352736,3619.7687760782746,412.7441167406848
2016-07-15 11:00:00,9025.224975702837,3329.334448887701,379.62734402314027
2016-07-15 12:00:00,8733.246253942516,3221.6257968246387,367.34586550581275
2016-07-15 13:00:00,8285.859502858151,3056.5883460828504,348.52747100345607
2016-07-15 14:00:00,8829.145423552944,3257.0022455960843,371.3796649015332
2016-07-15 15:00:00,9271.822840415367,3420.3024600142758,389.9999710407073
2016-07-15 16:00:00,9856.636526521816,3636.035625290145,414.5989441413956
2016-07-15 17:00:00,10728.291478873742,3957.5822757306055,451.26329936321196
2016-07-15 18:00:00,10955.195764112701,4041.2854804130434,460.80755686201485
2016-07-15 19:00:00,10031.310014026525,3700.471299838135,421.9462216121721
2016-07-15 20:00:00,7659.946172632947,2825.693845619219,322.19972673317335
2016-07-15 21:00:00,4875.017162294398,1798.355456073443,205.0574719601299
2016-07-15 22:00:00,3325.646203275918,1226.8047056097746,139.8864004730209
2016-07-15 23:00:00,3574.384674452966,1318.5623696107118,150.3490676556709
2016-07-16 00:00:00,3559.8285504942405,1313.1927300650461,149.7367945331062
2016-07-16 01:00:00,4507.260971690122,1662.693092257944,189.58857159886253
2016-07-16 02:00:00,6825.965894056544,2518.0450857675396,287.1200784168184
2016-07-16 03:00:00,11995.102384575783,4424.8988467784075,504.5490690593589
2016-07-16 04:00:00,14787.309456893694,5454.922056097016,621.9974603936846
2016-07-16 05:00:00,14142.558789780727,5217.078610338993,594.877362670671
2016-07-16 06:00:00,12096.139009701055,4462.170462448324,508.79896485127864
2016-07-16 07:00:00,11639.761711465713,4293.816469634212,489.60240165557315
2016-07-16 08:00:00,10253.076843750638,3782.279337622102,431.2743827147756
2016-07-16 09:00:00,9470.042999029778,3493.4243161802547,398.33769032739735
2016-07-16 10:00:00,9106.139900061635,3359.183327538608,383.0308622632794
2016-07-16 11:00:00,8302.128111988493,3062.589707928006,349.21177625808724
2016-07-16 12:00:00,8017.427452207534,2957.5658756377766,337.236434302042
2016-07-16 13:00:00,7538.787846741201,2780.999492930294,317.10345338947286
2016-07-16 14:00:00,8034.980425216585,2964.0410292075503,337.974763655723
2016-07-16 15:00:00,8453.254928383498,3118.339200858007,355.56861191295025
2016-07-16 16:00:00,8987.122180634407,3315.2786277240466,378.0246290846621
2016-07-16 17:00:00,9818.96185274629,3622.1377347013618,413.0142372359338
2016-07-16 18:00:00,10069.840930387856,3714.6850515766614,423.56694458366684
2016-07-16 19:00:00,9210.601495530136,3397.7183878075043,387.4248223193321
2016-07-16 20:00:00,7059.29199868906,2604.117249073066,296.9344564108705
2016-07-16 21:00:00,4457.598901713293,1644.3731455727311,187.49963976893585
2016-07-16 22:00:00,3951.9876547940266,1457.8571366482788,166.23215277632028
2016-07-16 23:00:00,4241.825770089829,1564.7761358369785,178.42359112856477
2016-07-17 00:00:00,4237.972678453697,1563.3547606631257,178.2615188314153
2016-07-17 01:00:00,5293.29166546131,1952.6536277239,222.65132021735715
2016-07-17 02:00:00,8002.443206955904,2952.0383055172388,336.6061531464607
2016-07-17 03:00:00,13661.778577849876,5039.722574757147,574.6543415930188
2016-07-17 04:00:00,17150.1108724292,6326.540898818482,721.3837946123513
2016-07-17 05:00:00,16423.16091707872,6058.374782684935,690.8061545501488
2016-07-17 06:00:00,14062.071986714833,5187.387662262959,591.4918524635485
2016-07-17 07:00:00,13517.073580848426,4986.342040450234,568.5676264334049
2016-07-17 08:00:00,11952.29025528541,4409.105789291155,502.748265757698
2016-07-17 09:00:00,11046.813720794094,4075.0826234357637,464.66127592756925
2016-07-17 10:00:00,10609.273759446516,3913.6775759160446,446.25706618459475
2016-07-17 11:00:00,9690.525464875182,3574.758562239605,407.6118273309511
2016-07-17 12:00:00,9364.297039682564,3454.415464186741,393.88970617229484
2016-07-17 13:00:00,8838.564091996825,3260.4767182432797,371.7758416278986
2016-07-17 14:00:00,9408.821654144547,3470.8402439734837,395.76254160602224
2016-07-17 15:00:00,9885.320653146364,3646.616973806604,415.80548235350835
2016-07-17 16:00:00,10515.087075007705,3878.932849444089,442.29529892094064
2016-07-17 17:00:00,11473.222528526174,4232.3814760088,482.59727681211217
2016-07-17 18:00:00,11761.348158650362,4338.668752898008,494.7166830322902
2016-07-17 19:00:00,10766.394273942173,3971.6380968942603,452.86601430169026
2016-07-17 20:00:00,8271.73150019233,3051.3766371120573,347.93320591390795
2016-07-17 21:00:00,5256.4732342715915,1939.0715982848626,221.10262937792876
2016-07-17 22:00:00,4378.824583819012,1615.3139197961866,184.18616169387977
2016-07-17 23:00:00,4683.218823073541,1727.6025585305517,196.98987316868894
2016-07-18 00:00:00,4681.506337901927,1726.9708362310616,196.91784103662252
2016-07-18 01:00:00,5723.125443536622,2111.215924895915,240.7313853660329
2016-07-18 02:00:00,8495.21081508806,3133.816397195515,357.333399148578
2016-07-18 03:00:00,14024.397312939305,5173.489771674176,589.9071455580869
2016-07-18 04:00:00,17703.243582860778,6530.587201553784,744.6501732698105
2016-07-18 05:00:00,17172.80130095309,6334.911219286725,722.3382203622315
2016-07-18 06:00:00,15022.776167990729,5541.783872276905,631.9018785528197
2016-07-18 07:00:00,14214.483166988546,5243.610946917577,597.9027122174614
2016-07-18 08:00:00,12692.083849423001,4682.009822670878,533.8661468103987
2016-07-18 09:00:00,11643.614803101847,4295.2378448080635,489.7644739527226
2016-07-18 10:00:00,11174.821987372301,4122.3038653226495,470.04567779953555
2016-07-18 11:00:00,10395.641234287572,3834.8702190546546,437.27105770930666
2016-07-18 12:00:00,10058.70977677236,3710.578856629976,423.09873572523503
2016-07-18 13:00:00,9787.708998364322,3610.6088027356677,411.6996508257214
2016-07-18 14:00:00,10328.854312594593,3810.2330493745394,434.4618045587155
2016-07-18 15:00:00,10818.625071676424,3990.9056270287088,455.0629943297166
2016-07-18 16:00:00,11606.796371912129,4281.655815369028,488.2157831132943
2016-07-18 17:00:00,12543.52576078542,4627.207913190112,527.6173593536354
2016-07-18 18:00:00,12638.996809102944,4662.426431386685,531.6331507163393
2016-07-18 19:00:00,11644.899166980558,4295.711636532682,489.8184980517725
2016-07-18 20:00:00,8866.391976035566,3270.7422056099945,372.94636377397825
2016-07-18 21:00:00,5673.035252266888,2092.7380476358294,238.62444550308956
2016-07-18 22:00:00,3534.9975155058264,1304.0327567224394,148.69232861814285
2016-07-18 23:00:00,3671.1400866492013,1354.2546795319022,154.41888311742457
2016-07-19 00:00:00,3951.559533501123,1457.6992060734065,166.21414474330368
2016-07-19 01:00:00,4697.346825739363,1732.814267501345,197.58413825823703
2016-07-19 02:00:00,7443.74491971658,2745.938905308594,313.1056700597856
2016-07-19 03:00:00,13186.563942726772,4864.419636648645,554.6654249445826
2016-07-19 04:00:00,16039.136117344106,5916.711057024279,674.6529489342502
2016-07-19 05:00:00,15137.940795781822,5584.267196917614,636.7460394342876
2016-07-19 06:00:00,13309.006632497229,4909.587781062187,559.8157223873328
2016-07-19 07:00:00,12913.850679147115,4763.817860454846,543.1943079130024
2016-07-19 08:00:00,11241.608909065275,4146.941035002762,472.8549309501264
2016-07-19 09:00:00,10721.441538187282,3955.055386532645,450.97517083494625
2016-07-19 10:00:00,10131.062275273085,3737.2691237834333,426.14209330504207
2016-07-19 11:00:00,9159.655061674597,3378.924649397674,385.2818663903556
2016-07-19 12:00:00,8421.573952708623,3106.6523383174404,354.23601746972116
2016-07-19 13:00:00,8077.792554506954,2979.834086694803,339.77556695738394
2016-07-19 14:00:00,8744.805528850915,3225.889922346197,367.8320823972612
2016-07-19 15:00:00,9422.093414224564,3475.7360917945316,396.32079062953704
2016-07-19 16:00:00,9833.517976705018,3627.5073742470286,413.62651035849865
2016-07-19 17:00:00,10835.749923392572,3997.2228500236097,455.783315650381
2016-07-19 18:00:00,10998.007893403072,4057.078537900296,462.6083601636758
2016-07-19 19:00:00,10059.994140651073,3711.052648354594,423.15275982428494
2016-07-19 20:00:00,7805.935533513106,2879.5481716507497,328.34046599183705
2016-07-19 21:00:00,5024.431493517788,1853.473226703954,211.3422754829265
2016-07-19 22:00:00,4306.043964025384,1588.4657220678569,181.12479608105613
2016-07-19 23:00:00,4477.720602479767,1651.7958825917399,188.3460173207165
2016-07-20 00:00:00,4716.184162627126,1739.7632127957363,198.37649171096788
2016-07-20 01:00:00,5497.07740088347,2027.8285813632222,231.22314393326323
