,DE_P2HT_OTH,DE_STUR_BIO_CHP,DE_COMC_GAS_CHP
2016-05-29 00:00:00,2779.3634335308006,1047.8649219948757,94.32852042138482
2016-05-29 01:00:00,3414.2673109069838,1287.233942222602,115.87645569324461
2016-05-29 02:00:00,5280.019905381296,1990.6528162296365,179.19803486705777
2016-05-29 03:00:00,9901.1611409838,3732.89772812315,336.0344565288612
2016-05-29 04:00:00,12346.161844756814,4654.702498534846,419.015075772011
2016-05-29 05:00:00,11729.667182975492,4422.274050033211,398.09192891329354
2016-05-29 06:00:00,9788.565240950127,3690.4472545426424,332.21307623452594
2016-05-29 07:00:00,9421.66529293166,3552.1200459552106,319.76089786096975
2016-05-29 08:00:00,8468.667294928031,3192.8244026464317,287.4172000085356
2016-05-29 09:00:00,7986.174597825564,3010.916859964943,271.0419315989699
2016-05-29 10:00:00,7703.614544509124,2904.387154401693,261.452155955391
2016-05-29 11:00:00,6841.378260601078,2579.3101437889886,232.18881027937917
2016-05-29 12:00:00,6636.73628259311,2502.1568115780287,225.24348791933267
2016-05-29 13:00:00,6167.5153455706595,2325.252936885117,209.3186483657532
2016-05-29 14:00:00,6603.342821746622,2489.56693728419,224.11015079781876
2016-05-29 15:00:00,7088.832367899415,2672.604340479228,240.58712894905878
2016-05-29 16:00:00,7356.836297257129,2773.6461521195224,249.6828858473624
2016-05-29 17:00:00,7964.340411887475,3002.68501908051,270.30090348105693
2016-05-29 18:00:00,8245.1879800323,3108.5690900645886,279.8325592722505
2016-05-29 19:00:00,7474.569652805646,2818.033529437543,253.67862569885358
2016-05-29 20:00:00,5646.919853399762,2128.980024817068,191.6502132406139
2016-05-29 21:00:00,3544.4161839497074,1336.302170239614,120.29356447452939
2016-05-29 22:00:00,2375.6450543226147,895.6565699552625,80.6267652215441
2016-05-29 23:00:00,2623.0991616209512,988.9507666455027,89.02508389122379
2016-05-30 00:00:00,2549.4622992415157,961.1884797411406,86.52593023865475
2016-05-30 01:00:00,3082.901430199522,1162.3036511529726,104.63026425668393
2016-05-30 02:00:00,4915.260563827345,1853.1326508661687,166.81850630898325
2016-05-30 03:00:00,9405.39668380132,3545.9865174530837,319.20875926330916
2016-05-30 04:00:00,11846.116174645296,4466.177201416853,402.0440788754957
2016-05-30 05:00:00,11435.119733457748,4311.224902415763,388.0953143030174
2016-05-30 06:00:00,9428.943354911022,3554.863992916688,320.0079072336074
2016-05-30 07:00:00,9058.190315256421,3415.0841065261206,307.4249591921842
2016-05-30 08:00:00,8226.778764437442,3101.628518338498,279.2077708591082
2016-05-30 09:00:00,7786.67007533244,2935.7004314914966,264.27096879607933
2016-05-30 10:00:00,7492.122625814697,2824.651283874048,254.2743541858032
2016-05-30 11:00:00,6584.505484858861,2482.4649569133067,223.47083242158018
2016-05-30 12:00:00,6343.901318246983,2391.7532985397515,215.3049931614418
2016-05-30 13:00:00,5925.626815080071,2234.057052577183,201.10921921632584
2016-05-30 14:00:00,6299.3767037849975,2374.9667994813,213.79387699942333
2016-05-30 15:00:00,6842.66262447979,2579.7943697233663,232.23240016866814
2016-05-30 16:00:00,7096.110429878778,2675.348287440706,240.83413832169646
2016-05-30 17:00:00,7644.961927381317,2882.274170065079,259.4615510111936
2016-05-30 18:00:00,7902.26282441644,2979.2807655855536,268.1940588320889
2016-05-30 19:00:00,7152.622440542066,2696.654228553356,242.75209345041225
2016-05-30 20:00:00,5360.078587154286,2020.8362328058902,181.91513796607174
2016-05-30 21:00:00,3320.9368690539777,1252.046857657771,112.70892373824431
2016-05-30 22:00:00,2603.833703440285,981.6873776298264,88.37123555188886
2016-05-30 23:00:00,2697.5922665861945,1017.0358708394501,91.55329746998548
2016-05-31 00:00:00,2845.29411263797,1072.7218532929674,96.5661347382199
2016-05-31 01:00:00,3288.399650793297,1239.7798006535181,111.6046465429231
2016-05-31 02:00:00,5265.035660129665,1985.0035136618883,178.68948615868615
2016-05-31 03:00:00,9659.272610493212,3641.7018438152163,327.82502737943383
2016-05-31 04:00:00,12241.700249288313,4615.318789205403,415.4697647765061
2016-05-31 05:00:00,11584.962185974042,4367.717928093243,393.18080138673344
2016-05-31 06:00:00,10045.866137985251,3787.453850063118,340.94558405542136
2016-05-31 07:00:00,9652.422669806752,3639.119305498531,327.5925479698925
2016-05-31 08:00:00,8502.916998360324,3205.7370942298558,288.5795970562421
2016-05-31 09:00:00,8143.723233614124,3070.315241248694,276.3889580184199
2016-05-31 10:00:00,7813.641716785374,2945.8691761134432,265.18635647114826
2016-05-31 11:00:00,7005.348715783193,2641.129654744632,237.75378614527418
2016-05-31 12:00:00,6507.443652136195,2453.411400850602,220.8554390642405
2016-05-31 13:00:00,6094.734725777031,2297.81346727034,206.84855463937683
2016-05-31 14:00:00,6638.020646471821,2502.641037512407,225.28707780862163
2016-05-31 15:00:00,7296.043073664805,2750.726124558945,247.61963108768333
2016-05-31 16:00:00,7408.210852405574,2793.015189494659,251.42648141892218
2016-05-31 17:00:00,8124.029654140553,3062.8904435882255,275.72057971598866
2016-05-31 18:00:00,8297.846899059456,3128.4223533741037,281.6197447330993
2016-05-31 19:00:00,7553.343970699926,2847.7327200794193,256.35213890857864
2016-05-31 20:00:00,5729.975384223081,2160.293301906872,194.46902608130227
2016-05-31 21:00:00,3655.2995988117646,1378.1070092409498,124.05682491647929
2016-05-31 22:00:00,2615.8210996415887,986.206819684025,88.77807451858615
2016-05-31 23:00:00,2784.500889045645,1049.801825732389,94.50287997854079
2016-06-01 00:00:00,2946.3307377632427,1110.8142934640687,99.99520602895416
2016-06-01 01:00:00,3714.3803372324746,1400.3814022223567,126.06195982377305
2016-06-01 02:00:00,5764.653208948281,2173.3674021350894,195.64595309210515
2016-06-01 03:00:00,10300.170185970046,3883.3305850700417,349.57638213464224
2016-06-01 04:00:00,11949.721527527989,4505.23809345671,405.5603299448079
2016-06-01 05:00:00,11287.41788740597,4255.538919962244,383.08247703478287
2016-06-01 06:00:00,9256.410473870832,3489.8163090651888,314.1523321057858
2016-06-01 07:00:00,9054.765344913192,3413.7928373677782,307.30871948741355
2016-06-01 08:00:00,8118.4640773328065,3060.7921312059193,275.53169019573636
2016-06-01 09:00:00,7769.117102323389,2929.082677054992,263.6752403091298
2016-06-01 10:00:00,7414.632671799128,2795.436319166551,251.64443086536718
2016-06-01 11:00:00,6682.97338222671,2519.588945215651,226.81272393373644
2016-06-01 12:00:00,6491.175043005853,2447.2778723484753,220.30330046657986
2016-06-01 13:00:00,6113.143941371889,2304.7540389964306,207.47334305251908
2016-06-01 14:00:00,6552.824509183986,2470.520717198639,222.39561515245163
2016-06-01 15:00:00,7194.150205953723,2712.310867098258,244.1614998707564
2016-06-01 16:00:00,7365.826844408108,2777.0357336601714,249.98801507238537
2016-06-01 17:00:00,7824.344749107966,2949.9043922332635,265.54960554855654
2016-06-01 18:00:00,8303.840597160108,3130.6820744012025,281.82316421644794
2016-06-01 19:00:00,7623.12774144323,2874.0423291806455,258.72052289328064
2016-06-01 20:00:00,5703.43186406305,2150.2859659297183,193.56816836932973
2016-06-01 21:00:00,3608.634377885262,1360.5134669585348,122.47305893897916
2016-06-01 22:00:00,2369.651356221963,893.3968489281633,80.42334573819547
2016-06-01 23:00:00,2583.2838813809076,973.939762679772,87.67379732326495
2016-06-02 00:00:00,2468.547374882717,930.6822458753007,83.77976721344807
2016-06-02 01:00:00,2932.6308563903244,1105.6492168306988,99.53024720987153
2016-06-02 02:00:00,4687.071914709675,1767.1018431916048,159.07403597863848
2016-06-02 03:00:00,9181.91736890559,3461.731204871241,311.6241185270241
2016-06-02 04:00:00,11642.75856051604,4389.5080951402715,395.1423464047382
2016-06-02 05:00:00,11072.500998368316,4174.511780276258,375.78843556042443
2016-06-02 06:00:00,8896.360466538823,3354.0716387944412,301.93263314177085
2016-06-02 07:00:00,8605.23798736431,3244.3137603353357,292.0522582362654
2016-06-02 08:00:00,7869.297484862854,2966.8522999365077,267.07525167367135
2016-06-02 09:00:00,7572.181307587689,2854.8347004503025,256.9914572848172
2016-06-02 10:00:00,7323.442836410641,2761.056277825684,248.54954872584852
2016-06-02 11:00:00,6343.473196954078,2391.5918898949585,215.29046319834546
2016-06-02 12:00:00,6220.174264597814,2345.1062001946316,211.10583382660198
2016-06-02 13:00:00,5683.738284589482,2142.8611682692494,192.89979006689848
2016-06-02 14:00:00,6093.8784831912235,2297.490649980755,206.81949471318416
2016-06-02 15:00:00,6720.219934709332,2533.631497312625,228.0768307231173
2016-06-02 16:00:00,6840.093896722368,2578.82591785461,232.14522039009017
2016-06-02 17:00:00,7349.98635657067,2771.063613802838,249.4504064378211
2016-06-02 18:00:00,7686.917814085879,2898.0922172547735,260.8854873946341
2016-06-02 19:00:00,6907.308939708248,2604.16707508708,234.42642459621422
2016-06-02 20:00:00,5174.702067326986,1950.9462896106074,175.62366394536022
2016-06-02 21:00:00,3247.3000066745417,1224.284570753409,110.20977008567527
2016-06-02 22:00:00,2536.190539161501,956.1848117525635,86.07550138266846
2016-06-02 23:00:00,2781.075918702416,1048.5105565740466,94.38664027377014
2016-06-03 00:00:00,2730.5576061397796,1029.4643364884962,92.67210462840302
2016-06-03 01:00:00,3345.339782749488,1261.2471504109608,113.5371316347352
2016-06-03 02:00:00,5193.539404214749,1958.0482699814904,176.2629823215988
2016-06-03 03:00:00,9797.555788101106,3693.8368360832915,332.51820545954894
2016-06-03 04:00:00,12234.850308601852,4612.736250888718,415.23728536696484
2016-06-03 05:00:00,11627.346193971505,4383.69738392773,394.61926773327025
2016-06-03 06:00:00,9664.83818730096,3643.800156197522,328.0139168996861
2016-06-03 07:00:00,9308.21315031218,3509.346755085118,315.9104576404419
2016-06-03 08:00:00,8381.330551175677,3159.8970391086996,284.45308753688397
2016-06-03 09:00:00,7920.672040011299,2986.221337311644,268.81884724523115
2016-06-03 10:00:00,7642.393199623895,2881.3057181963222,259.3743712326156
2016-06-03 11:00:00,6762.175821413895,2549.44954450232,229.5007671065578
2016-06-03 12:00:00,6560.530692456253,2473.4260728049094,222.6571544881856
2016-06-03 13:00:00,6084.031693454438,2293.7782511505197,206.4853055619685
2016-06-03 14:00:00,6514.721714115557,2456.15534781208,221.10244843687815
2016-06-03 15:00:00,7008.773686126424,2642.420923902974,237.8700258500448
2016-06-03 16:00:00,7256.655914717664,2735.876529238007,246.2828744828208
2016-06-03 17:00:00,7853.456997025417,2960.880180079174,266.5376430391071
2016-06-03 18:00:00,8142.010748442509,3069.669606669523,276.3308381660346
2016-06-03 19:00:00,7370.536178630048,2778.8112287528925,250.14784466644502
2016-06-03 20:00:00,5566.861171626772,2098.7966082408143,188.93311014159994
2016-06-03 21:00:00,3489.1885371651306,1315.4804550613426,118.41919923510264
2016-06-03 22:00:00,2935.62770544065,1106.7790773442484,99.63195695154586
2016-06-03 23:00:00,3174.0912655880093,1196.6836924938395,107.72514639620256
2016-06-04 00:00:00,3144.5508963776547,1185.5464960031363,106.72257894255569
2016-06-04 01:00:00,3938.287773421109,1484.7981234489928,133.6611305231545
2016-06-04 02:00:00,6007.397982024677,2264.8861037326087,203.8844421677252
2016-06-04 03:00:00,10881.98702302617,4102.684933343461,369.3226019825569
2016-06-04 04:00:00,13445.149203640605,5069.038489717971,456.3134910402943
2016-06-04 05:00:00,12793.976717134079,4823.5359409881175,434.2134171707738
2016-06-04 06:00:00,10844.312349250646,4088.4809726016947,368.0439652300798
2016-06-04 07:00:00,10431.175301598578,3932.721630376639,354.02255084211964
2016-06-04 08:00:00,9261.97605067858,3491.914621447495,314.3412216260381
2016-06-04 09:00:00,8627.500294595302,3252.7070098645618,292.80781631727467
2016-06-04 10:00:00,8308.97805267495,3132.618978138716,281.9975237736039
2016-06-04 11:00:00,7500.256930379868,2827.7180481251116,254.55042348463348
2016-06-04 12:00:00,7255.371550838952,2735.392303303628,246.23928459353178
2016-06-04 13:00:00,6794.284918381672,2561.55519286178,230.59051433878267
2016-06-04 14:00:00,7248.521610152493,2732.8097649869437,246.00680518399054
2016-06-04 15:00:00,7694.195876065243,2900.8361642162517,261.13249676727173
2016-06-04 16:00:00,8098.342376566332,3053.205924900657,274.84878193020876
2016-06-04 17:00:00,8815.017420887121,3323.403996283809,299.1719401534679
2016-06-04 18:00:00,9069.321468871916,3419.2807312907335,307.80273823268885
2016-06-04 19:00:00,8268.734651142004,3117.446565528193,280.63170724254877
2016-06-04 20:00:00,6298.948582492094,2374.805390836507,213.77934703632698
2016-06-04 21:00:00,3968.256263924368,1496.0967285844888,134.6782279398977
2016-06-04 22:00:00,3180.513084981565,1199.1048221657318,107.94309584264754
2016-06-04 23:00:00,3423.257858057961,1290.623523763251,116.18158491826756
2016-06-05 00:00:00,3410.4142192708505,1285.7812644194669,115.74568602537761
2016-06-05 01:00:00,4264.088077320822,1607.6301021363154,144.71843243946284
2016-06-05 02:00:00,6441.941094321928,2428.715878197303,218.63235471050174
2016-06-05 03:00:00,11462.09137491068,4321.393647037709,389.0107019780863
2016-06-05 04:00:00,14166.533582183332,5341.012056193843,480.796478857613
2016-06-05 05:00:00,13506.798669818734,5092.281334568134,458.405805726166
2016-06-05 06:00:00,11523.312719795907,4344.475083243079,391.0884867008616
2016-06-05 07:00:00,11064.79481509605,4171.606424669987,375.52689622469046
2016-06-05 08:00:00,9808.258820423698,3697.8720522031113,332.8814545369572
2016-06-05 09:00:00,9098.433716789368,3430.2565191366443,308.7907757232394
2016-06-05 10:00:00,8751.22734824447,3299.3541082096813,297.0069756521144
2016-06-05 11:00:00,7962.199805422955,3001.8779758565456,270.22825366557527
2016-06-05 12:00:00,7708.323878731064,2906.162649494414,261.61198554945065
2016-06-05 13:00:00,7251.0903379099145,2733.7782168557,246.09398496256847
2016-06-05 14:00:00,7745.998552506591,2920.366610236181,262.89062230192786
2016-06-05 15:00:00,8176.6885731677085,3082.74370689774,277.50776517683744
2016-06-05 16:00:00,8642.056418554028,3258.194903787517,293.3018350625499
2016-06-05 17:00:00,9399.831106993572,3543.8882050707775,319.01986974305686
2016-06-05 18:00:00,9647.285214291907,3637.182401761017,327.41818841273647
2016-06-05 19:00:00,8811.164329250987,3321.9513184806738,299.0411704856009
2016-06-05 20:00:00,6715.5106004873915,2531.856002219904,227.91700112905767
2016-06-05 21:00:00,4251.672559826615,1602.9492514373242,144.29706350966921
2016-06-05 22:00:00,3289.684014672008,1240.2640265878968,111.64823643221212
2016-06-05 23:00:00,3548.2692755858407,1337.7548480427495,120.4243341423964
2016-06-06 00:00:00,3520.4413915471005,1327.2632861312172,119.47988654113485
2016-06-06 01:00:00,4421.636713109383,1667.028483420067,150.06545885891288
2016-06-06 02:00:00,6701.38259782157,2526.529516941742,227.43751234687872
2016-06-06 03:00:00,11603.3714015689,4374.658499819333,393.8055897998756
2016-06-06 04:00:00,14288.976271953792,5387.174928604585,484.95204830316385
2016-06-06 05:00:00,13846.298855091369,5220.278389888827,469.92806646155697
2016-06-06 06:00:00,11971.55571346608,4513.469934341144,406.30135806272085
2016-06-06 07:00:00,11404.723121661584,4299.764888635473,387.0636869231778
2016-06-06 08:00:00,10113.509302264034,3812.95641594038,343.24131822464165
2016-06-06 09:00:00,9253.841746113409,3488.847857196432,314.0651523272078
2016-06-06 10:00:00,8868.960703792987,3343.741485527702,301.00271550360566
2016-06-06 11:00:00,8173.691724117382,3081.6138463841903,277.4060554351631
2016-06-06 12:00:00,7880.428638478352,2971.0489247011205,267.453030714176
2016-06-06 13:00:00,7567.900094658653,2853.220614002375,256.84615765385394
2016-06-06 14:00:00,8008.865026349459,3019.471518138961,271.8120196430754
2016-06-06 15:00:00,8381.75867246858,3160.058447753492,284.46761749998024
2016-06-06 16:00:00,9023.51249053122,3402.0100062979036,306.24803218138135
2016-06-06 17:00:00,9775.721602163017,3685.6049951988584,331.77717734163605
2016-06-06 18:00:00,9920.426599164466,3740.1611171388254,336.6883048681961
2016-06-06 19:00:00,9108.280506526153,3433.9689179668785,309.12496487445503
2016-06-06 20:00:00,6953.546039341847,2621.5992087247027,235.99566061061807
2016-06-06 21:00:00,4388.243252262894,1654.4386091262284,148.932121737399
2016-06-06 22:00:00,3519.1570276683888,1326.7790601968386,119.43629665184582
2016-06-06 23:00:00,3621.9061379652767,1365.5171349471113,122.92348779496542
2016-06-07 00:00:00,3874.0695794855537,1460.586826730072,131.48163605870474
2016-06-07 01:00:00,4511.542184619159,1700.9242988265555,153.1167511091425
2016-06-07 02:00:00,6990.364470531564,2635.4803521768836,237.24523743690256
2016-06-07 03:00:00,12228.8566105012,4610.4765298616185,415.03386588361616
2016-06-07 04:00:00,15050.604052029468,5674.3209076909825,510.80085265153787
2016-06-07 05:00:00,14297.966819104768,5390.564510145235,485.25717752818684
2016-06-07 06:00:00,12610.7408037713,4754.453041016798,427.9945929655439
2016-06-07 07:00:00,12100.848343922997,4562.215345068571,410.6894069178131
2016-06-07 08:00:00,10610.130002032323,4000.1904439000314,360.0960754163863
2016-06-07 09:00:00,10128.921668808565,3818.7671271529207,343.7643968961096
2016-06-07 10:00:00,9616.460481202841,3625.5609793359354,326.37203106980064
2016-06-07 11:00:00,8750.799226951567,3299.1926995648887,296.99244568901815
2016-06-07 12:00:00,8127.882745776687,3064.3431213913605,275.8513493838557
2016-06-07 13:00:00,7832.907174966041,2953.1325651291195,265.84020481048316
2016-06-07 14:00:00,8434.417591495734,3179.911711063007,286.25480296082907
2016-06-07 15:00:00,9151.520757109427,3450.2711910909516,310.5924911471845
2016-06-07 16:00:00,9540.254891065983,3596.830240562817,323.78569763865363
2016-06-07 17:00:00,10431.60342289148,3932.8830390214316,354.037080805216
2016-06-07 18:00:00,10535.63689706708,3972.105339706083,357.5678618376246
2016-06-07 19:00:00,9639.57903101964,3634.2770461547475,327.15664907700256
2016-06-07 20:00:00,7389.37351551781,2785.9132091237757,250.78716304268363
2016-06-07 21:00:00,4804.377148965288,1811.3278118648327,163.05524586703334
2016-06-07 22:00:00,3362.89275575854,1267.8649048474656,114.1328601216848
2016-06-07 23:00:00,3549.5536394645515,1338.2390739771276,120.46792403168538
2016-06-08 00:00:00,3747.7737980789634,1412.9712765161953,127.19529694528693
2016-06-08 01:00:00,4555.210556495336,1717.3879805954214,154.59880734496835
2016-06-08 02:00:00,7067.854424547133,2664.695316884381,239.8751607573386
2016-06-08 03:00:00,12409.523796106561,4678.590977964181,421.1655103102681
2016-06-08 04:00:00,14166.961703476238,5341.173464838636,480.81100882070933
2016-06-08 05:00:00,13404.905802107656,5053.866077107447,454.9476745092391
2016-06-08 06:00:00,11253.168183973676,4242.62622837882,381.92007998707635
2016-06-08 07:00:00,10894.402540520376,4107.365784042452,369.7439709123505
2016-06-08 08:00:00,9768.443540183656,3682.8610482373815,331.53016796899846
2016-06-08 09:00:00,9263.688535850197,3492.560256026666,314.3993414784234
2016-06-08 10:00:00,8798.748811756781,3317.270467781682,298.6198015558072
2016-06-08 11:00:00,8092.776799758585,3051.107612518351,274.65989240995646
2016-06-08 12:00:00,7892.416034679654,2975.568366755319,267.85986968087326
2016-06-08 13:00:00,7561.906396557999,2850.9608929752753,256.64273817050525
2016-06-08 14:00:00,8074.367584163726,3044.16704079226,274.0351039968142
2016-06-08 15:00:00,8741.380558507684,3295.6417093794466,296.67278650089884
2016-06-08 16:00:00,9081.30886507322,3423.8001733449323,308.20957719938616
2016-06-08 17:00:00,9685.388009360337,3651.547771147577,328.71135512831006
2016-06-08 18:00:00,10142.193428888582,3823.770795141498,344.2148257520959
2016-06-08 19:00:00,9307.785029019276,3509.185346440325,315.8959276773456
2016-06-08 20:00:00,7017.3361119844985,2645.64909679883,238.16062511197143
2016-06-08 21:00:00,4500.411031003663,1696.7276740619427,152.7389720686379
2016-06-08 22:00:00,3124.42919561118,1177.9602896978745,106.0396706770281
2016-06-08 23:00:00,3302.5276534591185,1245.1062859316805,112.08413532510205
2016-06-09 00:00:00,3223.7533355648384,1215.4070952898048,109.41062211537704
2016-06-09 01:00:00,4002.9340886495675,1509.1708288127058,135.85515495070055
2016-06-09 02:00:00,6139.259340239015,2314.5999663287917,208.3596708013953
2016-06-09 03:00:00,11082.775909398004,4178.385587751285,376.1371546747364
2016-06-09 04:00:00,13694.743917403459,5163.139729632175,464.78445952545553
2016-06-09 05:00:00,13044.855794775645,4918.1214068367,442.7279755452242
2016-06-09 06:00:00,10957.33637057722,4131.092854826995,371.8798754875113
2016-06-09 07:00:00,10562.608538520013,3982.27408432803,358.48324951269353
2016-06-09 08:00:00,9393.83740889292,3541.6284840436783,318.81645025970823
2016-06-09 09:00:00,8791.898871070322,3314.687929464998,298.387322146266
2016-06-09 10:00:00,8430.564499859602,3178.4590332598723,286.1240332929621
2016-06-09 11:00:00,7619.702771099997,2872.7510600223036,258.60428318851
2016-06-09 12:00:00,7447.598011352713,2807.8647848155974,252.76323802378474
2016-06-09 13:00:00,6915.443244273418,2607.233839338143,234.7024938950445
2016-06-09 14:00:00,7388.945394224906,2785.751800478983,250.77263307958728
2016-06-09 15:00:00,7905.6877947596695,2980.5720347438955,268.3102985368595
2016-06-09 16:00:00,8338.518421885306,3143.756174629419,283.0000912272508
2016-06-09 17:00:00,9046.631040348022,3410.7260731167153,307.03265018858326
2016-06-09 18:00:00,9311.209999362505,3510.4766155986676,316.0121673821162
2016-06-09 19:00:00,8479.798448543526,3197.0210274110445,287.79497904904025
2016-06-09 20:00:00,6451.359762765809,2432.2668683827446,218.95201389862103
2016-06-09 21:00:00,4118.0987164406615,1552.58975426197,139.76371502361377
2016-06-09 22:00:00,2760.9542179359423,1040.924350268785,93.70373200824257
2016-06-09 23:00:00,2997.2771716187826,1130.0219221944121,101.72427163741762
2016-06-10 00:00:00,2960.8868617219687,1116.3021873870239,100.48922477422943
2016-06-10 01:00:00,3690.4055448298677,1391.3425181139596,125.24828189037848
2016-06-10 02:00:00,5650.772945035897,2130.4327026202036,191.78098290848095
2016-06-10 03:00:00,10408.056751781776,3924.005563557828,353.2379328349178
2016-06-10 04:00:00,12880.457218300628,4856.140487236264,437.14846971623285
2016-06-10 05:00:00,12219.866063350222,4607.086948320969,414.7287366585931
2016-06-10 06:00:00,10299.742064677142,3883.1691764252487,349.56185217154587
2016-06-10 07:00:00,9912.7204158922,3737.2557615325554,336.4267655324621
2016-06-10 08:00:00,8834.71100036069,3330.828793944278,299.84031845589914
2016-06-10 09:00:00,8258.031618819412,3113.411349408372,280.26845816514043
2016-06-10 10:00:00,7961.34356283715,3001.55515856696,270.1991937393826
2016-06-10 11:00:00,7144.916257269799,2693.748872947085,242.49055411467825
2016-06-10 12:00:00,6923.149427545684,2610.1391949444137,234.96403323077848
2016-06-10 13:00:00,6454.356611816136,2433.3967288962945,219.05372364029537
2016-06-10 14:00:00,6909.877667465669,2605.1355269558367,234.5136043747922
2016-06-10 15:00:00,7352.555084328093,2772.032065671595,249.5375862163991
2016-06-10 16:00:00,7702.758301923317,2904.0643371121078,261.4230960291984
2016-06-10 17:00:00,8362.493214287913,3152.795058737817,283.8137691606454
2016-06-10 18:00:00,8630.925264938533,3253.9982790229037,292.9240560220453
2016-06-10 19:00:00,7852.172633146707,2960.3959541447957,266.4940531498181
2016-06-10 20:00:00,5962.445246269788,2247.938196029364,202.35879604261035
2016-06-10 21:00:00,3753.767496179615,1415.2309975432947,127.39871642863558
2016-06-10 22:00:00,3297.3901979442744,1243.169382194167,111.90977576794606
2016-06-10 23:00:00,3542.703698778092,1335.656535660443,120.23544462214409
2016-06-11 00:00:00,3527.2913322335594,1329.8458244479018,119.71236595067613
2016-06-11 01:00:00,4465.7332062784635,1683.6535738337257,151.56204505783504
2016-06-11 02:00:00,6759.607093656472,2548.4810926335626,229.4135873279798
2016-06-11 03:00:00,11901.343821429873,4486.998916595125,403.9184441149225
2016-06-11 04:00:00,14634.470155327075,5517.431704952377,496.6777285219035
2016-06-11 05:00:00,13997.425671486373,5277.255641500687,475.057143434562
2016-06-11 06:00:00,11977.977532859633,4515.891064013035,406.5193075091658
2016-06-11 07:00:00,11524.168962381716,4344.797900532665,391.1175466270543
2016-06-11 08:00:00,10152.040218625367,3827.4831939717324,344.54901490331156
2016-06-11 09:00:00,9376.712557176772,3535.1721382519663,318.23525173585494
2016-06-11 10:00:00,9017.090671137667,3399.588876626012,306.0300827349364
2016-06-11 11:00:00,8224.210036680019,3100.660066469741,279.12059108053023
2016-06-11 12:00:00,7943.790589828097,2994.9374041304554,269.60346525243307
2016-06-11 13:00:00,7470.716561169513,2816.5808516344086,253.54785603098665
2016-06-11 14:00:00,7962.627926715862,3002.039384501339,270.24278362867165
2016-06-11 15:00:00,8377.04933824664,3158.2829526607716,284.30778790592063
2016-06-11 16:00:00,8905.779134982704,3357.6226289798833,302.25229232989017
2016-06-11 17:00:00,9728.200138650707,3667.6886356268574,330.16435143794325
2016-06-11 18:00:00,9975.654245949043,3760.982832317097,338.56267010762286
2016-06-11 19:00:00,9126.689722121013,3440.909489692969,309.7497532875973
2016-06-11 20:00:00,6993.361319581891,2636.6102126904334,237.3469471785769
2016-06-11 21:00:00,4419.067985351961,1666.0600315513104,149.97827908033491
2016-06-11 22:00:00,5413.1656274743455,2040.8509047601983,183.71685339001692
2016-06-11 23:00:00,5654.62603667203,2131.885380423339,191.91175257634794
2016-06-12 00:00:00,5834.4369796915835,2199.677011236316,198.01433707680718
2016-06-12 01:00:00,6944.55549219087,2618.209627184054,235.69053138559508
2016-06-12 02:00:00,9859.205254279237,3717.0796809334547,334.61052014542065
2016-06-12 03:00:00,15741.591818776036,5934.834460386564,534.252213089017
2016-06-12 04:00:00,19905.927634850297,7504.856348286158,675.5851641270347
2016-06-12 05:00:00,19264.60193808056,7263.06619838654,653.8192794087299
2016-06-12 06:00:00,17184.360575861494,6478.78159333831,583.2181887236545
2016-06-12 07:00:00,16084.516974391896,6064.1227848656,545.8907135291787
2016-06-12 08:00:00,14405.8533849165,5431.23948863302,488.9187282284624
2016-06-12 09:00:00,13281.606869751393,5007.38038740712,450.76304513749557
2016-06-12 10:00:00,12655.69353952619,4771.400948720043,429.5202390906588
2016-06-12 11:00:00,12116.260710467528,4568.02605628111,411.21248558928085
2016-06-12 12:00:00,11787.035436224585,4443.902808435446,400.0389439682019
2016-06-12 13:00:00,11670.158323261876,4399.838248407011,396.07226404290344
2016-06-12 14:00:00,12331.605720798088,4649.2146046118905,418.5210570267357
2016-06-12 15:00:00,12951.953474215545,4883.095730916662,439.5749735533203
2016-06-12 16:00:00,13790.643087013887,5199.295266065762,468.0391712590338
2016-06-12 17:00:00,14834.830920406004,5592.970950715408,503.47775125098667
2016-06-12 18:00:00,14807.859278953072,5582.802206093462,502.5623635759178
2016-06-12 19:00:00,13684.897127666674,5159.42733080194,464.4502703742399
2016-06-12 20:00:00,10249.223752114505,3864.1229563396982,347.8473165261788
2016-06-12 21:00:00,6671.8422286112145,2515.3923204510384,226.43494489323186
2016-06-12 22:00:00,8798.748811756781,3317.270467781682,298.6198015558072
2016-06-12 23:00:00,9300.078845747008,3506.2799908340544,315.63438834161155
2016-06-13 00:00:00,9523.55816064274,3590.5353034158975,323.21902907789666
2016-06-13 01:00:00,10965.470675142393,4134.159619078058,372.15594478634165
2016-06-13 02:00:00,14966.264157327441,5642.523404666799,507.93844992156045
2016-06-13 03:00:00,22862.533283643224,8619.544449225252,775.9290892703006
2016-06-13 04:00:00,29284.352677198684,11040.674121117296,993.878535715275
2016-06-13 05:00:00,28604.06794277471,10784.19578454153,970.7904243552039
2016-06-13 06:00:00,26099.55837928808,9839.955212503633,885.7901402416638
2016-06-13 07:00:00,23926.414696508913,9020.644931535368,812.0360475646846
2016-06-13 08:00:00,21827.76411869499,8229.41975476105,740.8101684664672
2016-06-13 09:00:00,19996.26122765298,7538.913572337439,678.6509863403606
2016-06-13 10:00:00,19311.695280299966,7280.821149313747,655.4175753493263
